"schoolyear","districtcode","district","schoolcode","organization","race","gender","grade","specialdemo","geography","subgroup","staff_type","staff_category","job_classification","experience","educators_fte","average_total_salary","average_state_salary","average_local_salary","average_federal_salary","average_years_of_experience","average_years_of_age"
"2020","24","Smyrna School District","700","Smyrna Admim Ofc - Clayton Bldg","African American","All Educators","All Educators","Regular","All Educators","African American/Regular School","Professional","ALL","ALL","ALL","2","67229.5","53063.139999999999","23354.759999999998","58041.099999999999","12","54"
"2020","24","Smyrna School District","700","Smyrna Admim Ofc - Clayton Bldg","African American","All Educators","All Educators","All Educators","All Educators","African American","Professional","Classroom Teacher","Teacher, Special Elementary","ALL","1","76417.899999999994","53063.139999999999","23354.759999999998",,"19","59"
"2020","24","Smyrna School District","700","Smyrna Admim Ofc - Clayton Bldg","African American","All Educators","All Educators","Regular","All Educators","African American/Regular School","Professional","Classroom Teacher","Teacher, Special Elementary","Experienced","1","76417.899999999994","53063.139999999999","23354.759999999998",,"19","59"
"2020","24","Smyrna School District","700","Smyrna Admim Ofc - Clayton Bldg","African American","All Educators","All Educators","All Educators","All Educators","African American","Professional","Classroom Teacher","ALL","Experienced","1","76417.899999999994","53063.139999999999","23354.759999999998",,"19","59"
"2020","24","Smyrna School District","700","Smyrna Admim Ofc - Clayton Bldg","African American","All Educators","All Educators","Regular","All Educators","African American/Regular School","Professional","Pupil Support","ALL","Experienced","1","58041.099999999999",,,"58041.099999999999","5","48"
"2020","24","Smyrna School District","700","Smyrna Admim Ofc - Clayton Bldg","African American","All Educators","All Educators","All Educators","All Educators","African American","Non-Professional","Skilled & Service Workers","Secretarial","Experienced","1","49509.980000000003",,,"49509.980000000003","28","50"
"2020","24","Smyrna School District","700","Smyrna Admim Ofc - Clayton Bldg","African American","All Educators","All Educators","All Educators","All Educators","African American","Professional","Pupil Support","ALL","Experienced","1","58041.099999999999",,,"58041.099999999999","5","48"
"2020","24","Smyrna School District","700","Smyrna Admim Ofc - Clayton Bldg","African American","All Educators","All Educators","Regular","All Educators","African American/Regular School","Non-Professional","ALL","ALL","Experienced","1","49509.980000000003",,,"49509.980000000003","28","50"
"2020","24","Smyrna School District","700","Smyrna Admim Ofc - Clayton Bldg","African American","All Educators","All Educators","All Educators","All Educators","African American","Professional","ALL","ALL","Experienced","2","67229.5","53063.139999999999","23354.759999999998","58041.099999999999","12","54"
"2020","24","Smyrna School District","700","Smyrna Admim Ofc - Clayton Bldg","African American","All Educators","All Educators","All Educators","All Educators","African American","Non-Professional","Skilled & Service Workers","ALL","Experienced","1","49509.980000000003",,,"49509.980000000003","28","50"
"2020","24","Smyrna School District","700","Smyrna Admim Ofc - Clayton Bldg","African American","All Educators","All Educators","Regular","All Educators","African American/Regular School","ALL","ALL","ALL","Experienced","3","61322.989999999998","53063.139999999999","23354.759999999998","53775.540000000001","17","52"
"2020","24","Smyrna School District","700","Smyrna Admim Ofc - Clayton Bldg","African American","All Educators","All Educators","Regular","All Educators","African American/Regular School","Non-Professional","Skilled & Service Workers","Secretarial","Experienced","1","49509.980000000003",,,"49509.980000000003","28","50"
"2020","24","Smyrna School District","700","Smyrna Admim Ofc - Clayton Bldg","African American","All Educators","All Educators","Regular","All Educators","African American/Regular School","Professional","ALL","ALL","Experienced","2","67229.5","53063.139999999999","23354.759999999998","58041.099999999999","12","54"
"2020","24","Smyrna School District","700","Smyrna Admim Ofc - Clayton Bldg","African American","All Educators","All Educators","All Educators","All Educators","African American","Non-Professional","ALL","ALL","Experienced","1","49509.980000000003",,,"49509.980000000003","28","50"
"2020","24","Smyrna School District","700","Smyrna Admim Ofc - Clayton Bldg","African American","All Educators","All Educators","Regular","All Educators","African American/Regular School","Non-Professional","Skilled & Service Workers","ALL","Experienced","1","49509.980000000003",,,"49509.980000000003","28","50"
"2020","24","Smyrna School District","700","Smyrna Admim Ofc - Clayton Bldg","African American","All Educators","All Educators","Regular","All Educators","African American/Regular School","Professional","Pupil Support","Psychologist","Experienced","1","58041.099999999999",,,"58041.099999999999","5","48"
"2020","24","Smyrna School District","700","Smyrna Admim Ofc - Clayton Bldg","African American","All Educators","All Educators","All Educators","All Educators","African American","ALL","ALL","ALL","Experienced","3","61322.989999999998","53063.139999999999","23354.759999999998","53775.540000000001","17","52"
"2020","24","Smyrna School District","700","Smyrna Admim Ofc - Clayton Bldg","African American","All Educators","All Educators","All Educators","All Educators","African American","Professional","Classroom Teacher","Teacher, Special Elementary","Experienced","1","76417.899999999994","53063.139999999999","23354.759999999998",,"19","59"
"2020","24","Smyrna School District","700","Smyrna Admim Ofc - Clayton Bldg","African American","All Educators","All Educators","All Educators","All Educators","African American","Professional","Pupil Support","Psychologist","Experienced","1","58041.099999999999",,,"58041.099999999999","5","48"
"2020","24","Smyrna School District","700","Smyrna Admim Ofc - Clayton Bldg","African American","All Educators","All Educators","Regular","All Educators","African American/Regular School","Professional","Classroom Teacher","ALL","Experienced","1","76417.899999999994","53063.139999999999","23354.759999999998",,"19","59"
"2020","24","Smyrna School District","700","Smyrna Admim Ofc - Clayton Bldg","African American","Female","All Educators","All Educators","All Educators","African American/Female","Non-Professional","Skilled & Service Workers","Secretarial","ALL","1","49509.980000000003",,,"49509.980000000003","28","50"
"2020","24","Smyrna School District","700","Smyrna Admim Ofc - Clayton Bldg","African American","Female","All Educators","All Educators","All Educators","African American/Female","Non-Professional","ALL","ALL","ALL","1","49509.980000000003",,,"49509.980000000003","28","50"
"2020","24","Smyrna School District","700","Smyrna Admim Ofc - Clayton Bldg","African American","Female","All Educators","Regular","All Educators","African American/Female/Regular School","Professional","Pupil Support","Psychologist","ALL","1","58041.099999999999",,,"58041.099999999999","5","48"
"2020","24","Smyrna School District","700","Smyrna Admim Ofc - Clayton Bldg","African American","Female","All Educators","Regular","All Educators","African American/Female/Regular School","Non-Professional","ALL","ALL","ALL","1","49509.980000000003",,,"49509.980000000003","28","50"
"2020","24","Smyrna School District","700","Smyrna Admim Ofc - Clayton Bldg","African American","Female","All Educators","All Educators","All Educators","African American/Female","Professional","Classroom Teacher","ALL","ALL","1","76417.899999999994","53063.139999999999","23354.759999999998",,"19","59"
"2020","24","Smyrna School District","700","Smyrna Admim Ofc - Clayton Bldg","African American","Female","All Educators","Regular","All Educators","African American/Female/Regular School","Professional","Pupil Support","ALL","ALL","1","58041.099999999999",,,"58041.099999999999","5","48"
"2020","24","Smyrna School District","700","Smyrna Admim Ofc - Clayton Bldg","African American","Female","All Educators","All Educators","All Educators","African American/Female","ALL","ALL","ALL","ALL","3","61322.989999999998","53063.139999999999","23354.759999999998","53775.540000000001","17","52"
"2020","24","Smyrna School District","700","Smyrna Admim Ofc - Clayton Bldg","African American","Female","All Educators","Regular","All Educators","African American/Female/Regular School","Non-Professional","Skilled & Service Workers","ALL","ALL","1","49509.980000000003",,,"49509.980000000003","28","50"
"2020","24","Smyrna School District","700","Smyrna Admim Ofc - Clayton Bldg","African American","Female","All Educators","Regular","All Educators","African American/Female/Regular School","ALL","ALL","ALL","ALL","3","61322.989999999998","53063.139999999999","23354.759999999998","53775.540000000001","17","52"
"2020","24","Smyrna School District","700","Smyrna Admim Ofc - Clayton Bldg","African American","Female","All Educators","All Educators","All Educators","African American/Female","Non-Professional","Skilled & Service Workers","ALL","ALL","1","49509.980000000003",,,"49509.980000000003","28","50"
"2020","24","Smyrna School District","700","Smyrna Admim Ofc - Clayton Bldg","African American","Female","All Educators","All Educators","All Educators","African American/Female","Professional","Pupil Support","ALL","ALL","1","58041.099999999999",,,"58041.099999999999","5","48"
"2020","24","Smyrna School District","700","Smyrna Admim Ofc - Clayton Bldg","African American","Female","All Educators","All Educators","All Educators","African American/Female","Professional","Pupil Support","Psychologist","ALL","1","58041.099999999999",,,"58041.099999999999","5","48"
"2020","24","Smyrna School District","700","Smyrna Admim Ofc - Clayton Bldg","African American","Female","All Educators","All Educators","All Educators","African American/Female","Professional","ALL","ALL","ALL","2","67229.5","53063.139999999999","23354.759999999998","58041.099999999999","12","54"
"2020","24","Smyrna School District","700","Smyrna Admim Ofc - Clayton Bldg","African American","Female","All Educators","Regular","All Educators","African American/Female/Regular School","Professional","Classroom Teacher","ALL","ALL","1","76417.899999999994","53063.139999999999","23354.759999999998",,"19","59"
"2020","24","Smyrna School District","700","Smyrna Admim Ofc - Clayton Bldg","African American","Female","All Educators","Regular","All Educators","African American/Female/Regular School","Non-Professional","Skilled & Service Workers","Secretarial","ALL","1","49509.980000000003",,,"49509.980000000003","28","50"
"2020","24","Smyrna School District","700","Smyrna Admim Ofc - Clayton Bldg","African American","Female","All Educators","Regular","All Educators","African American/Female/Regular School","Professional","ALL","ALL","ALL","2","67229.5","53063.139999999999","23354.759999999998","58041.099999999999","12","54"
"2020","24","Smyrna School District","700","Smyrna Admim Ofc - Clayton Bldg","African American","Female","All Educators","Regular","All Educators","African American/Female/Regular School","Professional","Classroom Teacher","Teacher, Special Elementary","ALL","1","76417.899999999994","53063.139999999999","23354.759999999998",,"19","59"
"2020","24","Smyrna School District","700","Smyrna Admim Ofc - Clayton Bldg","African American","Female","All Educators","All Educators","All Educators","African American/Female","Professional","Classroom Teacher","Teacher, Special Elementary","ALL","1","76417.899999999994","53063.139999999999","23354.759999999998",,"19","59"
"2020","24","Smyrna School District","700","Smyrna Admim Ofc - Clayton Bldg","African American","Female","All Educators","Regular","All Educators","African American/Female/Regular School","ALL","ALL","ALL","Experienced","3","61322.989999999998","53063.139999999999","23354.759999999998","53775.540000000001","17","52"
"2020","24","Smyrna School District","700","Smyrna Admim Ofc - Clayton Bldg","African American","Female","All Educators","Regular","All Educators","African American/Female/Regular School","Professional","Pupil Support","ALL","Experienced","1","58041.099999999999",,,"58041.099999999999","5","48"
"2020","24","Smyrna School District","700","Smyrna Admim Ofc - Clayton Bldg","African American","Female","All Educators","Regular","All Educators","African American/Female/Regular School","Non-Professional","Skilled & Service Workers","Secretarial","Experienced","1","49509.980000000003",,,"49509.980000000003","28","50"
"2020","24","Smyrna School District","700","Smyrna Admim Ofc - Clayton Bldg","African American","Female","All Educators","All Educators","All Educators","African American/Female","Professional","Classroom Teacher","Teacher, Special Elementary","Experienced","1","76417.899999999994","53063.139999999999","23354.759999999998",,"19","59"
"2020","24","Smyrna School District","700","Smyrna Admim Ofc - Clayton Bldg","African American","Female","All Educators","All Educators","All Educators","African American/Female","Professional","Pupil Support","Psychologist","Experienced","1","58041.099999999999",,,"58041.099999999999","5","48"
"2020","24","Smyrna School District","700","Smyrna Admim Ofc - Clayton Bldg","African American","Female","All Educators","All Educators","All Educators","African American/Female","Professional","ALL","ALL","Experienced","2","67229.5","53063.139999999999","23354.759999999998","58041.099999999999","12","54"
"2020","24","Smyrna School District","700","Smyrna Admim Ofc - Clayton Bldg","African American","Female","All Educators","Regular","All Educators","African American/Female/Regular School","Professional","Classroom Teacher","ALL","Experienced","1","76417.899999999994","53063.139999999999","23354.759999999998",,"19","59"
"2020","24","Smyrna School District","700","Smyrna Admim Ofc - Clayton Bldg","African American","Female","All Educators","Regular","All Educators","African American/Female/Regular School","Professional","Pupil Support","Psychologist","Experienced","1","58041.099999999999",,,"58041.099999999999","5","48"
"2020","24","Smyrna School District","700","Smyrna Admim Ofc - Clayton Bldg","African American","Female","All Educators","Regular","All Educators","African American/Female/Regular School","Professional","ALL","ALL","Experienced","2","67229.5","53063.139999999999","23354.759999999998","58041.099999999999","12","54"
"2020","24","Smyrna School District","700","Smyrna Admim Ofc - Clayton Bldg","African American","Female","All Educators","All Educators","All Educators","African American/Female","Professional","Classroom Teacher","ALL","Experienced","1","76417.899999999994","53063.139999999999","23354.759999999998",,"19","59"
"2020","24","Smyrna School District","700","Smyrna Admim Ofc - Clayton Bldg","African American","Female","All Educators","All Educators","All Educators","African American/Female","Professional","Pupil Support","ALL","Experienced","1","58041.099999999999",,,"58041.099999999999","5","48"
"2020","24","Smyrna School District","700","Smyrna Admim Ofc - Clayton Bldg","African American","Female","All Educators","Regular","All Educators","African American/Female/Regular School","Non-Professional","ALL","ALL","Experienced","1","49509.980000000003",,,"49509.980000000003","28","50"
"2020","24","Smyrna School District","700","Smyrna Admim Ofc - Clayton Bldg","African American","Female","All Educators","Regular","All Educators","African American/Female/Regular School","Professional","Classroom Teacher","Teacher, Special Elementary","Experienced","1","76417.899999999994","53063.139999999999","23354.759999999998",,"19","59"
"2020","24","Smyrna School District","700","Smyrna Admim Ofc - Clayton Bldg","African American","Female","All Educators","All Educators","All Educators","African American/Female","ALL","ALL","ALL","Experienced","3","61322.989999999998","53063.139999999999","23354.759999999998","53775.540000000001","17","52"
"2020","24","Smyrna School District","700","Smyrna Admim Ofc - Clayton Bldg","African American","Female","All Educators","Regular","All Educators","African American/Female/Regular School","Non-Professional","Skilled & Service Workers","ALL","Experienced","1","49509.980000000003",,,"49509.980000000003","28","50"
"2020","24","Smyrna School District","700","Smyrna Admim Ofc - Clayton Bldg","African American","Female","All Educators","All Educators","All Educators","African American/Female","Non-Professional","Skilled & Service Workers","ALL","Experienced","1","49509.980000000003",,,"49509.980000000003","28","50"
"2020","24","Smyrna School District","700","Smyrna Admim Ofc - Clayton Bldg","African American","Female","All Educators","All Educators","All Educators","African American/Female","Non-Professional","Skilled & Service Workers","Secretarial","Experienced","1","49509.980000000003",,,"49509.980000000003","28","50"
"2020","24","Smyrna School District","700","Smyrna Admim Ofc - Clayton Bldg","African American","Female","All Educators","All Educators","All Educators","African American/Female","Non-Professional","ALL","ALL","Experienced","1","49509.980000000003",,,"49509.980000000003","28","50"
"2020","24","Smyrna School District","700","Smyrna Admim Ofc - Clayton Bldg","White","All Educators","All Educators","Regular","All Educators","White/Regular School","Professional","Classroom Teacher","Teacher, Special Elementary","ALL","3","57108.389999999999","40185.43","16922.970000000001",,"11","44"
"2020","24","Smyrna School District","700","Smyrna Admim Ofc - Clayton Bldg","White","All Educators","All Educators","Regular","All Educators","White/Regular School","Professional","Pupil Support","ALL","ALL","26","67473.289999999994","44200.510000000002","21026.59","91702.949999999997","12","38"
"2020","24","Smyrna School District","700","Smyrna Admim Ofc - Clayton Bldg","White","All Educators","All Educators","Regular","All Educators","White/Regular School","Professional","Pupil Support","Home Visitor","ALL","1","56488.120000000003","38511.980000000003","17976.139999999999",,"28","51"
"2020","24","Smyrna School District","700","Smyrna Admim Ofc - Clayton Bldg","White","All Educators","All Educators","All Educators","All Educators","White","Professional","Pupil Support","Other Pupil Support","ALL","6","57513.169999999998","43720.349999999999","18336.310000000001","53132.040000000001","11","39"
"2020","24","Smyrna School District","700","Smyrna Admim Ofc - Clayton Bldg","White","All Educators","All Educators","All Educators","All Educators","White","Professional","Pupil Support","Specialist, Pupil Support","ALL","3","77402.429999999993","52698.800000000003","24703.639999999999",,"26","50"
"2020","24","Smyrna School District","700","Smyrna Admim Ofc - Clayton Bldg","White","All Educators","All Educators","Regular","All Educators","White/Regular School","ALL","ALL","ALL","ALL","38","64040.970000000001","43490.959999999999","20040.07","69162.149999999994","12","40"
"2020","24","Smyrna School District","700","Smyrna Admim Ofc - Clayton Bldg","White","All Educators","All Educators","Regular","All Educators","White/Regular School","Non-Professional","Skilled & Service Workers","Secretarial","ALL","2","47340.019999999997","33882.160000000003","13457.860000000001",,"24","51"
"2020","24","Smyrna School District","700","Smyrna Admim Ofc - Clayton Bldg","White","All Educators","All Educators","Regular","All Educators","White/Regular School","Professional","Classroom Teacher","ALL","ALL","3","57108.389999999999","40185.43","16922.970000000001",,"11","44"
"2020","24","Smyrna School District","700","Smyrna Admim Ofc - Clayton Bldg","White","All Educators","All Educators","All Educators","All Educators","White","Professional","Classroom Teacher","Teacher, Special Elementary","ALL","3","57108.389999999999","40185.43","16922.970000000001",,"11","44"
"2020","24","Smyrna School District","700","Smyrna Admim Ofc - Clayton Bldg","White","All Educators","All Educators","All Educators","All Educators","White","Professional","Instructional Support","Other Instructional Support","ALL","1","84836.440000000002","59870.720000000001","24965.720000000001",,"15","38"
"2020","24","Smyrna School District","700","Smyrna Admim Ofc - Clayton Bldg","White","All Educators","All Educators","All Educators","All Educators","White","Professional","Official/Administrative","Specialist, General Support","ALL","1","56488.120000000003","38511.980000000003","17976.139999999999",,"25","55"
"2020","24","Smyrna School District","700","Smyrna Admim Ofc - Clayton Bldg","White","All Educators","All Educators","All Educators","All Educators","White","Professional","ALL","ALL","ALL","32","68773.270000000004","44126.809999999998","20603.549999999999","102224.53","12","40"
"2020","24","Smyrna School District","700","Smyrna Admim Ofc - Clayton Bldg","White","All Educators","All Educators","All Educators","All Educators","White","Non-Professional","Skilled & Service Workers","Technical","ALL","1","62895.559999999998","44904.860000000001","17990.700000000001",,"16","56"
"2020","24","Smyrna School District","700","Smyrna Admim Ofc - Clayton Bldg","White","All Educators","All Educators","All Educators","All Educators","White","Professional","Official/Administrative","Director","ALL","1","133789.25",,,"133789.25","17","50"
"2020","24","Smyrna School District","700","Smyrna Admim Ofc - Clayton Bldg","White","All Educators","All Educators","Regular","All Educators","White/Regular School","Professional","Official/Administrative","Director","ALL","1","133789.25",,,"133789.25","17","50"
"2020","24","Smyrna School District","700","Smyrna Admim Ofc - Clayton Bldg","White","All Educators","All Educators","Regular","All Educators","White/Regular School","Professional","Instructional Support","ALL","ALL","1","84836.440000000002","59870.720000000001","24965.720000000001",,"15","38"
"2020","24","Smyrna School District","700","Smyrna Admim Ofc - Clayton Bldg","White","All Educators","All Educators","All Educators","All Educators","White","Professional","Instructional Support","ALL","ALL","1","84836.440000000002","59870.720000000001","24965.720000000001",,"15","38"
"2020","24","Smyrna School District","700","Smyrna Admim Ofc - Clayton Bldg","White","All Educators","All Educators","All Educators","All Educators","White","Professional","Pupil Support","ALL","ALL","26","67473.289999999994","44200.510000000002","21026.59","91702.949999999997","12","38"
"2020","24","Smyrna School District","700","Smyrna Admim Ofc - Clayton Bldg","White","All Educators","All Educators","All Educators","All Educators","White","Professional","Pupil Support","Psychologist","ALL","7","62408.540000000001","41863.160000000003","20545.389999999999",,"5","30"
"2020","24","Smyrna School District","700","Smyrna Admim Ofc - Clayton Bldg","White","All Educators","All Educators","All Educators","All Educators","White","Non-Professional","Skilled & Service Workers","Secretarial","ALL","2","47340.019999999997","33882.160000000003","13457.860000000001",,"24","51"
"2020","24","Smyrna School District","700","Smyrna Admim Ofc - Clayton Bldg","White","All Educators","All Educators","Regular","All Educators","White/Regular School","Professional","Pupil Support","Other Pupil Support","ALL","6","57513.169999999998","43720.349999999999","18336.310000000001","53132.040000000001","11","39"
"2020","24","Smyrna School District","700","Smyrna Admim Ofc - Clayton Bldg","White","All Educators","All Educators","All Educators","All Educators","White","Professional","Pupil Support","Home Visitor","ALL","1","56488.120000000003","38511.980000000003","17976.139999999999",,"28","51"
"2020","24","Smyrna School District","700","Smyrna Admim Ofc - Clayton Bldg","White","All Educators","All Educators","All Educators","All Educators","White","Professional","Pupil Support","Supervisor, Pupil Support","ALL","2","110988.41",,,"110988.41","13","44"
"2020","24","Smyrna School District","700","Smyrna Admim Ofc - Clayton Bldg","White","All Educators","All Educators","Regular","All Educators","White/Regular School","Professional","Pupil Support","Psychologist","ALL","7","62408.540000000001","41863.160000000003","20545.389999999999",,"5","30"
"2020","24","Smyrna School District","700","Smyrna Admim Ofc - Clayton Bldg","White","All Educators","All Educators","All Educators","All Educators","White","Professional","Official/Administrative","ALL","ALL","2","95138.690000000002","38511.980000000003","17976.139999999999","133789.25","21","53"
"2020","24","Smyrna School District","700","Smyrna Admim Ofc - Clayton Bldg","White","All Educators","All Educators","Regular","All Educators","White/Regular School","Professional","ALL","ALL","ALL","32","68773.270000000004","44126.809999999998","20603.549999999999","102224.53","12","40"
"2020","24","Smyrna School District","700","Smyrna Admim Ofc - Clayton Bldg","White","All Educators","All Educators","All Educators","All Educators","White","Professional","Pupil Support","Speech and Hearing Therapist","ALL","7","65956.350000000006","44051.349999999999","21905",,"11","37"
"2020","24","Smyrna School District","700","Smyrna Admim Ofc - Clayton Bldg","White","All Educators","All Educators","Regular","All Educators","White/Regular School","Professional","Official/Administrative","Specialist, General Support","ALL","1","56488.120000000003","38511.980000000003","17976.139999999999",,"25","55"
"2020","24","Smyrna School District","700","Smyrna Admim Ofc - Clayton Bldg","White","All Educators","All Educators","All Educators","All Educators","White","Professional","Classroom Teacher","ALL","ALL","3","57108.389999999999","40185.43","16922.970000000001",,"11","44"
"2020","24","Smyrna School District","700","Smyrna Admim Ofc - Clayton Bldg","White","All Educators","All Educators","Regular","All Educators","White/Regular School","Professional","Pupil Support","Supervisor, Pupil Support","ALL","2","110988.41",,,"110988.41","13","44"
"2020","24","Smyrna School District","700","Smyrna Admim Ofc - Clayton Bldg","White","All Educators","All Educators","Regular","All Educators","White/Regular School","Professional","Pupil Support","Speech and Hearing Therapist","ALL","7","65956.350000000006","44051.349999999999","21905",,"11","37"
"2020","24","Smyrna School District","700","Smyrna Admim Ofc - Clayton Bldg","White","All Educators","All Educators","All Educators","All Educators","White","Non-Professional","ALL","ALL","ALL","6","38802.089999999997","37556.389999999999","14968.809999999999","25078.970000000001","11","42"
"2020","24","Smyrna School District","700","Smyrna Admim Ofc - Clayton Bldg","White","All Educators","All Educators","Regular","All Educators","White/Regular School","Professional","Instructional Support","Other Instructional Support","ALL","1","84836.440000000002","59870.720000000001","24965.720000000001",,"15","38"
"2020","24","Smyrna School District","700","Smyrna Admim Ofc - Clayton Bldg","White","All Educators","All Educators","Regular","All Educators","White/Regular School","Professional","Pupil Support","Specialist, Pupil Support","ALL","3","77402.429999999993","52698.800000000003","24703.639999999999",,"26","50"
"2020","24","Smyrna School District","700","Smyrna Admim Ofc - Clayton Bldg","White","All Educators","All Educators","Regular","All Educators","White/Regular School","Non-Professional","Skilled & Service Workers","ALL","ALL","6","38802.089999999997","37556.389999999999","14968.809999999999","25078.970000000001","11","42"
"2020","24","Smyrna School District","700","Smyrna Admim Ofc - Clayton Bldg","White","All Educators","All Educators","All Educators","All Educators","White","ALL","ALL","ALL","ALL","38","64040.970000000001","43490.959999999999","20040.07","69162.149999999994","12","40"
"2020","24","Smyrna School District","700","Smyrna Admim Ofc - Clayton Bldg","White","All Educators","All Educators","Regular","All Educators","White/Regular School","Non-Professional","Skilled & Service Workers","Teaching & Clerical Aide","ALL","3","25078.970000000001",,,"25078.970000000001","1","31"
"2020","24","Smyrna School District","700","Smyrna Admim Ofc - Clayton Bldg","White","All Educators","All Educators","Regular","All Educators","White/Regular School","Non-Professional","ALL","ALL","ALL","6","38802.089999999997","37556.389999999999","14968.809999999999","25078.970000000001","11","42"
"2020","24","Smyrna School District","700","Smyrna Admim Ofc - Clayton Bldg","White","All Educators","All Educators","Regular","All Educators","White/Regular School","Non-Professional","Skilled & Service Workers","Technical","ALL","1","62895.559999999998","44904.860000000001","17990.700000000001",,"16","56"
"2020","24","Smyrna School District","700","Smyrna Admim Ofc - Clayton Bldg","White","All Educators","All Educators","Regular","All Educators","White/Regular School","Professional","Official/Administrative","ALL","ALL","2","95138.690000000002","38511.980000000003","17976.139999999999","133789.25","21","53"
"2020","24","Smyrna School District","700","Smyrna Admim Ofc - Clayton Bldg","White","All Educators","All Educators","All Educators","All Educators","White","Non-Professional","Skilled & Service Workers","ALL","ALL","6","38802.089999999997","37556.389999999999","14968.809999999999","25078.970000000001","11","42"
"2020","24","Smyrna School District","700","Smyrna Admim Ofc - Clayton Bldg","White","All Educators","All Educators","All Educators","All Educators","White","Non-Professional","Skilled & Service Workers","Teaching & Clerical Aide","ALL","3","25078.970000000001",,,"25078.970000000001","1","31"
"2020","24","Smyrna School District","700","Smyrna Admim Ofc - Clayton Bldg","White","All Educators","All Educators","Regular","All Educators","White/Regular School","Non-Professional","ALL","ALL","Early Career","3","25078.970000000001",,,"25078.970000000001","1","31"
"2020","24","Smyrna School District","700","Smyrna Admim Ofc - Clayton Bldg","White","All Educators","All Educators","All Educators","All Educators","White","Non-Professional","ALL","ALL","Early Career","3","25078.970000000001",,,"25078.970000000001","1","31"
"2020","24","Smyrna School District","700","Smyrna Admim Ofc - Clayton Bldg","White","All Educators","All Educators","All Educators","All Educators","White","Professional","Pupil Support","Speech and Hearing Therapist","Early Career","4","58162.709999999999","38649.519999999997","19513.200000000001",,"3","27"
"2020","24","Smyrna School District","700","Smyrna Admim Ofc - Clayton Bldg","White","All Educators","All Educators","Regular","All Educators","White/Regular School","Professional","ALL","ALL","Early Career","7","55800.900000000001","37114.849999999999","18686.049999999999",,"3","27"
"2020","24","Smyrna School District","700","Smyrna Admim Ofc - Clayton Bldg","White","All Educators","All Educators","Regular","All Educators","White/Regular School","Professional","Pupil Support","ALL","Early Career","7","55800.900000000001","37114.849999999999","18686.049999999999",,"3","27"
"2020","24","Smyrna School District","700","Smyrna Admim Ofc - Clayton Bldg","White","All Educators","All Educators","Regular","All Educators","White/Regular School","Professional","Pupil Support","Psychologist","Early Career","2","57960.760000000002","38100.010000000002","19860.75",,"2","26"
"2020","24","Smyrna School District","700","Smyrna Admim Ofc - Clayton Bldg","White","All Educators","All Educators","All Educators","All Educators","White","Non-Professional","Skilled & Service Workers","ALL","Early Career","3","25078.970000000001",,,"25078.970000000001","1","31"
"2020","24","Smyrna School District","700","Smyrna Admim Ofc - Clayton Bldg","White","All Educators","All Educators","Regular","All Educators","White/Regular School","Non-Professional","Skilled & Service Workers","Teaching & Clerical Aide","Early Career","3","25078.970000000001",,,"25078.970000000001","1","31"
"2020","24","Smyrna School District","700","Smyrna Admim Ofc - Clayton Bldg","White","All Educators","All Educators","All Educators","All Educators","White","Professional","Pupil Support","ALL","Early Career","7","55800.900000000001","37114.849999999999","18686.049999999999",,"3","27"
"2020","24","Smyrna School District","700","Smyrna Admim Ofc - Clayton Bldg","White","All Educators","All Educators","Regular","All Educators","White/Regular School","Professional","Pupil Support","Other Pupil Support","Early Career","1","42033.940000000002","29005.860000000001","13028.08",,"2","26"
"2020","24","Smyrna School District","700","Smyrna Admim Ofc - Clayton Bldg","White","All Educators","All Educators","Regular","All Educators","White/Regular School","Professional","Pupil Support","Speech and Hearing Therapist","Early Career","4","58162.709999999999","38649.519999999997","19513.200000000001",,"3","27"
"2020","24","Smyrna School District","700","Smyrna Admim Ofc - Clayton Bldg","White","All Educators","All Educators","Regular","All Educators","White/Regular School","ALL","ALL","ALL","Early Career","10","46584.32","37114.849999999999","18686.049999999999","25078.970000000001","2","28"
"2020","24","Smyrna School District","700","Smyrna Admim Ofc - Clayton Bldg","White","All Educators","All Educators","All Educators","All Educators","White","Professional","ALL","ALL","Early Career","7","55800.900000000001","37114.849999999999","18686.049999999999",,"3","27"
"2020","24","Smyrna School District","700","Smyrna Admim Ofc - Clayton Bldg","White","All Educators","All Educators","Regular","All Educators","White/Regular School","Non-Professional","Skilled & Service Workers","ALL","Early Career","3","25078.970000000001",,,"25078.970000000001","1","31"
"2020","24","Smyrna School District","700","Smyrna Admim Ofc - Clayton Bldg","White","All Educators","All Educators","All Educators","All Educators","White","Non-Professional","Skilled & Service Workers","Teaching & Clerical Aide","Early Career","3","25078.970000000001",,,"25078.970000000001","1","31"
"2020","24","Smyrna School District","700","Smyrna Admim Ofc - Clayton Bldg","White","All Educators","All Educators","All Educators","All Educators","White","Professional","Pupil Support","Psychologist","Early Career","2","57960.760000000002","38100.010000000002","19860.75",,"2","26"
"2020","24","Smyrna School District","700","Smyrna Admim Ofc - Clayton Bldg","White","All Educators","All Educators","All Educators","All Educators","White","ALL","ALL","ALL","Early Career","10","46584.32","37114.849999999999","18686.049999999999","25078.970000000001","2","28"
"2020","24","Smyrna School District","700","Smyrna Admim Ofc - Clayton Bldg","White","All Educators","All Educators","All Educators","All Educators","White","Professional","Pupil Support","Other Pupil Support","Early Career","1","42033.940000000002","29005.860000000001","13028.08",,"2","26"
