"parish","zipcode","year","month","count"
"Orleans","70118","2011","August","14969"
"Orleans","70118","2011","September","14992"
"Orleans","70118","2011","October","15015"
"Orleans","70118","2011","November","15026"
"Orleans","70118","2011","December","15035"
"Orleans","70118","2012","January","15054"
"Orleans","70118","2012","February","15074"
"Orleans","70118","2012","March","15087"
"Orleans","70118","2012","April","15120"
"Orleans","70118","2012","May","15139"
"Orleans","70118","2012","August","15164"
"Orleans","70118","2012","September","15174"
"Orleans","70118","2012","October","15194"
"Orleans","70118","2012","November","15206"
"Orleans","70118","2012","December","15291"
"Orleans","70118","2012","July","15153"
"Orleans","70118","2012","June","15147"
"Orleans","70118","2013","January","15305"
"Orleans","70118","2013","February","15306"
"Orleans","70118","2013","March","15321"
"Orleans","70118","2013","April","15328"
"Orleans","70118","2013","May","15347"
"Orleans","70118","2013","August","15400"
"Orleans","70118","2013","September","15405"
"Orleans","70118","2013","October","15436"
"Orleans","70118","2013","November","15447"
"Orleans","70118","2013","December","15451"
"Orleans","70118","2013","July","15391"
"Orleans","70118","2013","June","15378"
"Orleans","70118","2014","January","15498"
"Orleans","70118","2014","February","15503"
"Orleans","70118","2014","March","15522"
"Orleans","70118","2014","April","15531"
"Orleans","70118","2014","May","15388"
"Orleans","70118","2014","June","15402"
"Orleans","70118","2014","July","15409"
"Orleans","70118","2014","August","15407"
"Orleans","70118","2014","September","15419"
"Orleans","70118","2014","October","15444"
"Orleans","70118","2014","November","15458"
"Orleans","70118","2014","December","15464"
"Orleans","70118","2015","January","15485"
"Orleans","70118","2015","February","15498"
"Orleans","70118","2015","March","15501"
"Orleans","70118","2015","April","15510"
"Orleans","70118","2015","May","15388"
"Orleans","70118","2015","June","15587"
"Orleans","70118","2015","July","15613"
"Orleans","70118","2015","August","15622"
"Orleans","70118","2015","September","15648"
"Orleans","70118","2015","October","15656"
"Orleans","70118","2015","November","15661"
"Orleans","70118","2015","December","15670"
"Orleans","70118","2016","January","15678"
"Orleans","70118","2016","February","15677"
"Orleans","70118","2016","March","15677"
"Orleans","70118","2016","April","15700"
"Orleans","70118","2016","May","15707"
"Orleans","70118","2016","June","15713"
"Orleans","70118","2016","July","15714"
"Orleans","70118","2016","August","15720"
"Orleans","70118","2016","October","15729"
"Orleans","70118","2016","November","15731"
"Orleans","70118","2016","December","15733"
"Orleans","70118","2016","September","15723"
"Orleans","70118","2017","January","15732"
"Orleans","70118","2017","February","15734"
"Orleans","70118","2017","March","15751"
"Orleans","70118","2017","April","15756"
"Orleans","70118","2017","May","15759"
"Orleans","70118","2017","June","15764"
"Orleans","70118","2017","July","15762"
"Orleans","70118","2017","August","15763"
"Orleans","70118","2017","October","15767"
"Orleans","70118","2017","November","15768"
"Orleans","70118","2017","December","15768"
"Orleans","70118","2017","September","15765"
"Orleans","70118","2018","January","15770"
"Orleans","70118","2018","February","15773"
"Orleans","70118","2018","March","15777"
"Orleans","70118","2018","April","15802"
"Orleans","70118","2018","May","15814"
"Orleans","70119","2005","July","19594"
"Orleans","70119","2006","August","8704"
"Orleans","70119","2006","September","9235"
"Orleans","70119","2006","October","9940"
"Orleans","70119","2006","November","10051"
"Orleans","70119","2006","December","10911"
"Orleans","70119","2007","January","11339"
"Orleans","70119","2007","February","11870"
"Orleans","70119","2007","March","12478"
"Orleans","70119","2007","April","13179"
"Orleans","70119","2007","May","13553"
"Orleans","70119","2007","June","13778"
"Orleans","70119","2007","July","14666"
"Orleans","70119","2007","August","14972"
"Orleans","70119","2007","September","15493"
"Orleans","70119","2007","October","15599"
"Orleans","70119","2007","November","15687"
"Orleans","70119","2007","December","15799"
"Orleans","70119","2008","January","15860"
"Orleans","70119","2008","February","15898"
"Orleans","70119","2008","March","15875"
"Orleans","70119","2008","April","15368"
"Orleans","70119","2008","May","14978"
"Orleans","70119","2008","June","14842"
"Orleans","70119","2008","July","14880"
"Orleans","70119","2008","August","14927"
"Orleans","70119","2008","September","14999"
"Orleans","70119","2008","October","15135"
"Orleans","70119","2008","November","15282"
"Orleans","70119","2008","December","15287"
"Orleans","70119","2009","January","15312"
"Orleans","70119","2009","February","15356"
"Orleans","70119","2009","March","15418"
"Orleans","70119","2009","April","15665"
"Orleans","70119","2009","May","16071"
"Orleans","70119","2009","June","16096"
"Orleans","70119","2009","July","16186"
"Orleans","70119","2009","August","16740"
"Orleans","70119","2009","September","16538"
"Orleans","70119","2009","October","16860"
"Orleans","70119","2009","November","16872"
"Orleans","70119","2009","December","16877"
"Orleans","70119","2010","January","16887"
"Orleans","70119","2010","February","16958"
"Orleans","70119","2010","March","16990"
"Orleans","70119","2010","April","17635"
"Orleans","70119","2010","May","17746"
"Orleans","70119","2010","June","17716"
"Orleans","70119","2010","July","17725"
"Orleans","70119","2010","August","17817"
"Orleans","70119","2010","September","17842"
"Orleans","70119","2010","October","17912"
"Orleans","70119","2010","November","17989"
"Orleans","70119","2010","December","18062"
"Orleans","70119","2011","January","18054"
"Orleans","70119","2011","February","18170"
"Orleans","70119","2011","March","18186"
"Orleans","70119","2011","April","18246"
"Orleans","70119","2011","May","18291"
"Orleans","70119","2011","June","18327"
"Orleans","70119","2011","July","18330"
"Orleans","70119","2011","August","18383"
"Orleans","70119","2011","September","18419"
"Orleans","70119","2011","October","18466"
"Orleans","70119","2011","November","18484"
"Orleans","70119","2011","December","18522"
"Orleans","70119","2012","January","18547"
"Orleans","70119","2012","February","18620"
"Orleans","70119","2012","March","18644"
"Orleans","70119","2012","April","18675"
"Orleans","70119","2012","May","18718"
"Orleans","70119","2012","August","18802"
"Orleans","70119","2012","September","18830"
"Orleans","70119","2012","October","18846"
"Orleans","70119","2012","November","18909"
"Orleans","70119","2012","December","18926"
"Orleans","70119","2012","July","18800"
"Orleans","70119","2012","June","18729"
"Orleans","70119","2013","January","18936"
"Orleans","70119","2013","February","18942"
"Orleans","70119","2013","March","18961"
"Orleans","70119","2013","April","18994"
"Orleans","70119","2013","May","19017"
"Orleans","70119","2013","August","19109"
"Orleans","70119","2013","September","19128"
"Orleans","70119","2013","October","19168"
"Orleans","70119","2013","November","19181"
"Orleans","70119","2013","December","19191"
"Orleans","70119","2013","July","19094"
"Orleans","70119","2013","June","19060"
"Orleans","70119","2014","January","19191"
"Orleans","70119","2014","February","19206"
"Orleans","70119","2014","March","19227"
"Orleans","70119","2014","April","19228"
"Orleans","70119","2014","May","19243"
"Orleans","70119","2014","June","19257"
"Orleans","70119","2014","July","19262"
"Orleans","70119","2014","August","19347"
"Orleans","70119","2014","September","19322"
"Orleans","70119","2014","October","19261"
"Orleans","70119","2014","November","19188"
"Orleans","70119","2014","December","19253"
"Orleans","70119","2015","January","19271"
"Orleans","70119","2015","February","19302"
"Orleans","70119","2015","March","19267"
"Orleans","70119","2015","April","19281"
"Orleans","70119","2015","May","19243"
"Orleans","70119","2015","June","19510"
"Orleans","70119","2015","July","19520"
"Orleans","70119","2015","August","19582"
"Orleans","70119","2015","September","19615"
"Orleans","70119","2015","October","19749"
"Orleans","70119","2015","November","19789"
"Orleans","70119","2015","December","19801"
"Orleans","70119","2016","January","19820"
"Orleans","70119","2016","February","19865"
"Orleans","70119","2016","March","19863"
"Orleans","70119","2016","April","19887"
"Orleans","70119","2016","May","19915"
"Orleans","70119","2016","June","19915"
"Orleans","70119","2016","July","19941"
"Orleans","70119","2016","August","19974"
"Orleans","70119","2016","October","20019"
"Orleans","70119","2016","November","20041"
"Orleans","70119","2016","December","20047"
"Orleans","70119","2016","September","20001"
"Orleans","70119","2017","January","20074"
"Orleans","70119","2017","February","20082"
"Orleans","70119","2017","March","20105"
"Orleans","70119","2017","April","20128"
"Orleans","70119","2017","May","20146"
"Orleans","70119","2017","June","20167"
"Orleans","70119","2017","July","20285"
"Orleans","70119","2017","August","20306"
"Orleans","70119","2017","October","20261"
"Orleans","70119","2017","November","20278"
"Orleans","70119","2017","December","20282"
"Orleans","70119","2017","September","20318"
"Orleans","70119","2018","January","20291"
"Orleans","70119","2018","February","20305"
"Orleans","70119","2018","March","20318"
"Orleans","70119","2018","April","20313"
