"year","county","b25106_002e","b25106_006e","b25106_010e","b25106_014e","b25106_018e","b25106_022e","b25106_024e","b25106_028e","b25106_032e","b25106_036e","b25106_040e","b25106_044e","state","county_1"
"2017-01-01T00:00:00.000","Galax city, Virginia","1674","116","121","27","39","7","1163","399","79","0","0","0","51","640"
"2017-01-01T00:00:00.000","Washington County, Virginia","16926","1469","808","386","213","153","5462","1395","490","22","29","12","51","191"
"2017-01-01T00:00:00.000","Westmoreland County, Virginia","5695","464","372","162","183","151","1717","384","327","82","107","0","51","193"
"2017-01-01T00:00:00.000","Northumberland County, Virginia","4917","381","242","162","292","102","857","204","169","10","6","0","51","133"
"2017-01-01T00:00:00.000","Page County, Virginia","6525","429","349","185","231","99","2942","771","244","123","0","0","51","139"
"2017-01-01T00:00:00.000","Pulaski County, Virginia","10615","827","471","244","123","42","3962","835","136","182","0","0","51","155"
"2017-01-01T00:00:00.000","Warren County, Virginia","10887","593","486","433","728","345","3303","548","485","230","47","38","51","187"
"2017-01-01T00:00:00.000","Alexandria city, Virginia","29576","568","713","772","1597","2905","39087","2938","3905","4587","3757","1446","51","510"
"2017-01-01T00:00:00.000","Danville city, Virginia","9844","1050","661","217","94","12","8673","2640","924","96","53","0","51","590"
"2017-01-01T00:00:00.000","Fredericksburg city, Virginia","3746","185","125","103","170","152","6673","1065","1228","619","303","41","51","630"
"2017-01-01T00:00:00.000","Hampton city, Virginia","30471","2319","2336","1742","2040","687","23084","4798","4340","2605","694","60","51","650"
"2017-01-01T00:00:00.000","Amherst County, Virginia","9313","564","489","177","219","52","2797","711","470","41","0","0","51","009"
"2017-01-01T00:00:00.000","Arlington County, Virginia","45525","1277","1078","977","1460","4089","56785","4166","4592","3534","5208","4033","51","013"
"2017-01-01T00:00:00.000","Bath County, Virginia","1365","171","89","69","71","0","482","16","16","0","0","0","51","017"
"2017-01-01T00:00:00.000","Hopewell city, Virginia","4653","428","324","196","54","0","4470","1191","511","195","42","12","51","670"
"2017-01-01T00:00:00.000","Buchanan County, Virginia","7116","1074","196","61","19","36","1906","577","169","16","3","0","51","027"
"2017-01-01T00:00:00.000","Newport News city, Virginia","34345","2072","1929","1884","2064","591","34320","7414","6131","2962","1146","150","51","700"
"2017-01-01T00:00:00.000","Frederick County, Virginia","23620","914","1271","885","1103","725","6875","917","759","549","282","50","51","069"
"2017-01-01T00:00:00.000","Stafford County, Virginia","34377","862","801","1020","2084","2156","10968","871","1198","1473","1392","371","51","179"
"2017-01-01T00:00:00.000","Lynchburg city, Virginia","13978","774","912","430","381","182","14172","3889","2267","698","252","76","51","680"
"2017-01-01T00:00:00.000","York County, Virginia","17547","550","543","670","1068","881","6786","576","838","887","549","288","51","199"
"2017-01-01T00:00:00.000","Richmond city, Virginia","37190","3310","2550","2082","1783","1089","52048","14099","8722","3499","1157","167","51","760"
"2017-01-01T00:00:00.000","Martinsville city, Virginia","3165","370","207","72","21","29","2575","712","335","35","0","0","51","690"
"2017-01-01T00:00:00.000","Nelson County, Virginia","4685","433","280","163","156","77","1838","335","146","75","21","0","51","125"
"2017-01-01T00:00:00.000","Essex County, Virginia","3153","317","157","132","136","28","1317","165","305","125","5","0","51","057"
"2017-01-01T00:00:00.000","Pittsylvania County, Virginia","20068","1965","1138","676","220","106","6619","1614","714","150","20","0","51","143"
"2017-01-01T00:00:00.000","Norton city, Virginia","868","85","32","26","0","0","918","392","81","0","0","0","51","720"
"2017-01-01T00:00:00.000","Staunton city, Virginia","6026","372","301","302","180","76","4451","1182","616","135","100","0","51","790"
"2017-01-01T00:00:00.000","Fluvanna County, Virginia","7911","487","341","460","390","194","1883","159","228","82","68","0","51","065"
"2017-01-01T00:00:00.000","Amelia County, Virginia","3928","319","230","106","148","35","771","248","75","59","16","0","51","007"
"2017-01-01T00:00:00.000","Radford city, Virginia","2559","248","65","113","98","55","2944","1090","382","113","25","20","51","750"
"2017-01-01T00:00:00.000","Winchester city, Virginia","4802","188","308","90","181","121","5718","914","1013","733","73","13","51","840"
"2017-01-01T00:00:00.000","Accomack County, Virginia","9466","680","718","167","331","128","4062","1111","458","105","6","0","51","001"
"2017-01-01T00:00:00.000","Craig County, Virginia","1734","31","51","13","3","13","610","131","7","0","0","0","51","045"
"2017-01-01T00:00:00.000","Floyd County, Virginia","5196","400","160","195","88","55","1238","201","110","8","14","0","51","063"
"2017-01-01T00:00:00.000","Giles County, Virginia","5300","421","260","75","93","41","1788","338","204","19","11","0","51","071"
"2017-01-01T00:00:00.000","Grayson County, Virginia","5238","629","230","127","19","0","1415","400","67","10","0","2","51","077"
"2017-01-01T00:00:00.000","Nottoway County, Virginia","3318","306","107","172","50","8","2315","645","349","188","0","0","51","135"
"2017-01-01T00:00:00.000","Rappahannock County, Virginia","2354","157","63","116","120","107","777","195","163","38","0","0","51","157"
"2017-01-01T00:00:00.000","Tazewell County, Virginia","13304","1379","536","324","125","10","4026","855","390","20","19","0","51","185"
"2017-01-01T00:00:00.000","Buena Vista city, Virginia","1623","207","198","38","29","15","983","240","213","68","0","0","51","530"
"2017-01-01T00:00:00.000","Falls Church city, Virginia","3178","48","76","91","168","482","2130","219","200","178","281","124","51","610"
"2017-01-01T00:00:00.000","Manassas Park city, Virginia","3224","88","269","276","291","214","1554","135","201","134","133","10","51","685"
"2017-01-01T00:00:00.000","Petersburg city, Virginia","5532","611","531","307","170","63","7730","2420","1397","410","52","0","51","730"
"2017-01-01T00:00:00.000","Poquoson city, Virginia","3659","179","84","99","243","197","924","70","282","46","0","0","51","735"
"2017-01-01T00:00:00.000","Sussex County, Virginia","2395","228","103","121","35","4","993","211","151","28","0","0","51","183"
"2017-01-01T00:00:00.000","Fairfax city, Virginia","5949","153","238","114","349","494","2550","221","328","326","239","110","51","600"
"2017-01-01T00:00:00.000","Waynesboro city, Virginia","5376","503","341","194","141","60","3752","913","707","57","0","0","51","820"
"2017-01-01T00:00:00.000","Manassas city, Virginia","7979","249","400","315","595","488","4561","472","618","849","517","43","51","683"
"2017-01-01T00:00:00.000","Roanoke city, Virginia","21977","1895","1870","1178","571","89","20356","6184","3024","537","32","8","51","770"
"2017-01-01T00:00:00.000","Salem city, Virginia","6551","436","271","230","155","92","3446","656","635","168","0","0","51","775"
"2017-01-01T00:00:00.000","Suffolk city, Virginia","22380","1455","1067","1128","1871","1352","9951","2089","1603","726","453","45","51","800"
"2017-01-01T00:00:00.000","Norfolk city, Virginia","37854","3155","2659","2560","2519","1323","49395","11432","8289","4151","1658","300","51","710"
"2017-01-01T00:00:00.000","Charlotte County, Virginia","3198","315","98","127","19","26","1295","350","176","26","0","0","51","037"
"2017-01-01T00:00:00.000","Chesterfield County, Virginia","91047","3535","4029","4356","4158","2271","29860","3889","4810","3271","1400","246","51","041"
"2017-01-01T00:00:00.000","Fairfax County, Virginia","266707","6471","7314","7198","13434","25593","126673","9786","11008","10590","15591","8065","51","059"
"2017-01-01T00:00:00.000","Greensville County, Virginia","2754","386","160","81","102","0","895","219","109","21","0","0","51","081"
"2017-01-01T00:00:00.000","Isle of Wight County, Virginia","10939","692","520","353","569","366","3218","624","360","95","115","9","51","093"
"2017-01-01T00:00:00.000","James City County, Virginia","21117","764","747","799","1042","1058","7293","1087","1266","679","480","146","51","095"
"2017-01-01T00:00:00.000","Russell County, Virginia","8643","996","408","200","27","13","2459","743","33","0","30","0","51","167"
"2017-01-01T00:00:00.000","Franklin city, Virginia","1726","186","139","55","154","38","1744","468","333","48","13","0","51","620"
"2017-01-01T00:00:00.000","Smyth County, Virginia","9015","729","379","124","127","13","3814","1098","315","13","0","11","51","173"
"2017-01-01T00:00:00.000","Charlottesville city, Virginia","8116","404","366","440","431","276","10292","2320","1466","630","288","41","51","540"
"2017-01-01T00:00:00.000","Lexington city, Virginia","1147","145","136","15","121","29","788","276","41","49","0","8","51","678"
"2017-01-01T00:00:00.000","Campbell County, Virginia","16947","1393","738","522","315","212","5661","1104","835","108","119","0","51","031"
"2017-01-01T00:00:00.000","Henrico County, Virginia","79311","3957","4069","3758","3771","2343","46804","8112","7236","4173","1742","237","51","087"
"2017-01-01T00:00:00.000","Henry County, Virginia","16220","1440","782","562","147","96","5941","1700","416","60","8","14","51","089"
"2017-01-01T00:00:00.000","King George County, Virginia","6780","286","237","290","387","419","2192","143","293","197","94","2","51","099"
"2017-01-01T00:00:00.000","Louisa County, Virginia","10721","776","420","446","532","337","2730","584","340","154","20","0","51","109"
"2017-01-01T00:00:00.000","King William County, Virginia","5233","240","228","294","253","113","846","93","147","44","0","0","51","101"
"2017-01-01T00:00:00.000","Lancaster County, Virginia","3719","365","171","153","146","57","1362","269","99","45","9","17","51","103"
"2017-01-01T00:00:00.000","Lee County, Virginia","6671","632","268","99","28","0","2607","1018","59","7","41","0","51","105"
"2017-01-01T00:00:00.000","Mathews County, Virginia","3248","184","334","24","173","53","518","111","14","35","0","0","51","115"
"2017-01-01T00:00:00.000","Middlesex County, Virginia","3659","393","196","217","179","134","863","120","118","51","0","0","51","119"
"2017-01-01T00:00:00.000","Prince Edward County, Virginia","4722","379","261","166","180","34","2559","563","240","57","32","3","51","147"
"2017-01-01T00:00:00.000","Prince George County, Virginia","7710","322","370","332","287","180","3588","712","376","444","377","0","51","149"
"2017-01-01T00:00:00.000","Richmond County, Virginia","2338","294","93","126","76","10","912","209","168","30","0","4","51","159"
"2017-01-01T00:00:00.000","Rockingham County, Virginia","22351","1211","744","746","1060","416","8152","1307","1170","426","179","13","51","165"
"2017-01-01T00:00:00.000","Scott County, Virginia","6931","681","242","69","55","13","2045","564","44","13","0","0","51","169"
"2017-01-01T00:00:00.000","Spotsylvania County, Virginia","33482","1330","1201","1652","1972","1522","9797","1244","1585","1110","842","84","51","177"
"2017-01-01T00:00:00.000","Surry County, Virginia","2110","119","86","119","76","26","663","123","19","63","19","0","51","181"
"2017-01-01T00:00:00.000","Appomattox County, Virginia","4817","299","176","107","83","32","1131","363","122","12","0","0","51","011"
"2017-01-01T00:00:00.000","Clarke County, Virginia","4176","216","242","199","220","158","1392","271","236","160","64","0","51","043"
"2017-01-01T00:00:00.000","Franklin County, Virginia","18393","1839","715","707","533","397","4810","1082","616","28","14","14","51","067"
"2017-01-01T00:00:00.000","King and Queen County, Virginia","2213","166","65","119","27","0","598","134","66","0","0","0","51","097"
"2017-01-01T00:00:00.000","Mecklenburg County, Virginia","8503","886","483","301","157","48","3282","707","319","50","11","0","51","117"
"2017-01-01T00:00:00.000","Montgomery County, Virginia","19520","878","810","658","516","533","16057","4688","1827","695","354","67","51","121"
"2017-01-01T00:00:00.000","New Kent County, Virginia","6182","123","346","277","323","138","1373","232","17","28","143","0","51","127"
"2017-01-01T00:00:00.000","Augusta County, Virginia","22774","1470","1058","838","802","403","6016","1132","889","167","141","22","51","015"
"2017-01-01T00:00:00.000","Cumberland County, Virginia","2870","354","279","68","37","13","1102","139","289","27","0","0","51","049"
"2017-01-01T00:00:00.000","Dickenson County, Virginia","4630","619","259","63","27","12","1466","623","105","0","4","0","51","051"
"2017-01-01T00:00:00.000","Goochland County, Virginia","7186","364","250","294","266","122","1071","134","104","54","0","0","51","075"
"2017-01-01T00:00:00.000","Halifax County, Virginia","10220","1133","488","330","262","22","3864","1043","276","19","38","0","51","083"
"2017-01-01T00:00:00.000","Loudoun County, Virginia","94437","1979","1799","2492","4371","10237","26862","1767","2435","2929","3340","1385","51","107"
"2017-01-01T00:00:00.000","Madison County, Virginia","3749","248","229","238","275","65","1358","229","270","16","11","0","51","113"
"2017-01-01T00:00:00.000","Prince William County, Virginia","100948","2490","3281","4100","6118","8884","38358","3723","4786","4491","4677","1457","51","153"
"2017-01-01T00:00:00.000","Roanoke County, Virginia","28751","1350","1325","1045","901","462","9683","1847","1131","351","137","11","51","161"
"2017-01-01T00:00:00.000","Southampton County, Virginia","4773","305","318","244","132","104","1891","401","181","104","10","0","51","175"
"2017-01-01T00:00:00.000","Highland County, Virginia","994","82","53","18","13","8","169","9","0","1","0","0","51","091"
"2017-01-01T00:00:00.000","Brunswick County, Virginia","4472","598","266","106","163","0","1576","409","219","58","0","0","51","025"
"2017-01-01T00:00:00.000","Caroline County, Virginia","8668","498","439","650","479","161","2147","265","136","223","19","4","51","033"
"2017-01-01T00:00:00.000","Gloucester County, Virginia","11378","612","395","593","629","321","3368","612","473","101","173","0","51","073"
"2017-01-01T00:00:00.000","Northampton County, Virginia","3344","409","94","126","90","50","1833","493","214","72","0","0","51","131"
"2017-01-01T00:00:00.000","Patrick County, Virginia","5942","440","287","68","104","28","1771","599","153","0","0","0","51","141"
"2017-01-01T00:00:00.000","Powhatan County, Virginia","8954","400","519","256","445","405","1020","72","90","113","36","7","51","145"
"2017-01-01T00:00:00.000","Rockbridge County, Virginia","7040","565","530","180","306","120","2120","342","332","93","134","22","51","163"
"2017-01-01T00:00:00.000","Shenandoah County, Virginia","12035","688","576","544","433","146","5227","1152","780","254","66","0","51","171"
"2017-01-01T00:00:00.000","Fauquier County, Virginia","18803","677","600","732","1019","1393","5178","602","706","377","165","34","51","061"
"2012-01-01T00:00:00.000","Accomack County, Virginia","10070","1241","637","318","147","62","4216","875","301","99","2","0","51","001"
"2012-01-01T00:00:00.000","Albemarle County, Virginia","24648","1382","1095","897","1164","1791","12901","2017","1780","1147","429","103","51","003"
"2012-01-01T00:00:00.000","Alleghany County, Virginia","5617","460","247","254","110","60","1234","305","70","45","0","20","51","005"
"2012-01-01T00:00:00.000","Amelia County, Virginia","3867","357","327","132","273","124","910","247","4","33","0","0","51","007"
"2012-01-01T00:00:00.000","Amherst County, Virginia","9614","749","527","427","206","93","3069","670","207","85","30","0","51","009"
"2012-01-01T00:00:00.000","Appomattox County, Virginia","4512","388","209","126","155","70","1390","383","130","4","0","0","51","011"
"2012-01-01T00:00:00.000","Arlington County, Virginia","42696","1155","993","1046","2354","5470","50296","4380","3874","3933","4216","2058","51","013"
"2012-01-01T00:00:00.000","Augusta County, Virginia","23005","1775","1120","1032","967","544","5292","924","648","170","33","0","51","015"
"2012-01-01T00:00:00.000","Bath County, Virginia","1606","162","59","63","19","56","402","23","46","17","0","0","51","017"
"2012-01-01T00:00:00.000","Bedford County, Virginia","22899","1489","1132","979","852","559","4118","825","460","189","59","0","51","019"
"2012-01-01T00:00:00.000","Bland County, Virginia","2031","165","61","111","51","11","433","82","0","0","0","0","51","021"
"2012-01-01T00:00:00.000","Botetourt County, Virginia","11217","555","501","367","392","402","1605","285","84","73","17","0","51","023"
"2012-01-01T00:00:00.000","Brunswick County, Virginia","4257","535","472","131","85","28","1772","643","193","104","0","0","51","025"
"2012-01-01T00:00:00.000","Buchanan County, Virginia","7339","932","274","30","60","9","2045","709","30","13","0","0","51","027"
"2012-01-01T00:00:00.000","Buckingham County, Virginia","4301","522","320","107","44","7","1427","327","72","13","2","0","51","029"
"2012-01-01T00:00:00.000","Campbell County, Virginia","16504","1189","860","682","638","238","5077","1487","424","50","0","0","51","031"
"2012-01-01T00:00:00.000","Caroline County, Virginia","8830","878","572","502","576","351","1819","310","290","213","50","41","51","033"
"2012-01-01T00:00:00.000","Carroll County, Virginia","9872","961","622","365","143","64","2750","792","202","22","0","0","51","035"
"2012-01-01T00:00:00.000","Charles City County, Virginia","2279","238","174","144","56","46","498","102","32","19","2","21","51","036"
"2012-01-01T00:00:00.000","Charlotte County, Virginia","3621","368","248","78","142","18","1182","294","155","9","2","0","51","037"
"2012-01-01T00:00:00.000","Chesterfield County, Virginia","88028","3744","3708","5453","6298","4469","25062","3480","4775","2237","1070","91","51","041"
"2012-01-01T00:00:00.000","Clarke County, Virginia","4387","327","163","125","295","309","1193","92","99","127","24","12","51","043"
"2012-01-01T00:00:00.000","Craig County, Virginia","1772","125","127","73","76","12","301","18","7","0","0","0","51","045"
"2012-01-01T00:00:00.000","Culpeper County, Virginia","11654","575","498","629","1029","1228","4172","966","592","579","121","0","51","047"
"2012-01-01T00:00:00.000","Cumberland County, Virginia","3103","304","354","102","140","20","913","182","90","16","31","0","51","049"
"2012-01-01T00:00:00.000","Dickenson County, Virginia","5034","454","173","46","26","0","1370","506","30","6","0","0","51","051"
"2012-01-01T00:00:00.000","Dinwiddie County, Virginia","7409","657","391","319","393","168","2379","405","228","130","39","6","51","053"
"2012-01-01T00:00:00.000","Essex County, Virginia","3309","348","157","134","168","24","1042","212","194","5","0","0","51","057"
"2012-01-01T00:00:00.000","Fairfax County, Virginia","270928","6669","7571","8421","15595","36243","117524","9652","12179","11979","12692","5390","51","059"
"2012-01-01T00:00:00.000","Fauquier County, Virginia","18216","660","731","853","951","2125","4815","590","678","361","173","18","51","061"
"2012-01-01T00:00:00.000","Floyd County, Virginia","4725","413","209","147","95","41","1351","139","41","25","0","0","51","063"
"2012-01-01T00:00:00.000","Fluvanna County, Virginia","8254","592","314","500","395","227","1165","109","194","64","51","0","51","065"
"2012-01-01T00:00:00.000","Franklin County, Virginia","18310","1407","1028","876","551","427","5242","1300","511","253","0","0","51","067"
"2012-01-01T00:00:00.000","Frederick County, Virginia","23162","1374","1018","1194","1181","1599","5984","818","1205","541","141","36","51","069"
"2012-01-01T00:00:00.000","Giles County, Virginia","5516","413","219","282","81","26","1610","292","99","7","0","0","51","071"
"2012-01-01T00:00:00.000","Gloucester County, Virginia","11639","719","571","862","912","438","2235","474","127","76","64","13","51","073"
"2012-01-01T00:00:00.000","Goochland County, Virginia","7247","339","316","363","345","564","662","120","93","0","0","10","51","075"
"2012-01-01T00:00:00.000","Grayson County, Virginia","5282","492","264","140","30","40","1525","406","79","26","0","0","51","077"
"2012-01-01T00:00:00.000","Greene County, Virginia","5347","225","335","409","448","193","1537","102","405","116","42","0","51","079"
"2012-01-01T00:00:00.000","Greensville County, Virginia","2327","222","101","72","44","8","983","234","157","0","0","0","51","081"
"2012-01-01T00:00:00.000","Halifax County, Virginia","10856","1154","829","245","237","111","3829","1304","453","12","5","0","51","083"
"2012-01-01T00:00:00.000","Hanover County, Virginia","30543","1431","1234","1283","1989","1684","5901","817","1015","526","256","9","51","085"
"2012-01-01T00:00:00.000","Henrico County, Virginia","81193","4032","4730","5089","5303","3590","42199","7552","7094","3426","1059","330","51","087"
"2012-01-01T00:00:00.000","Henry County, Virginia","17218","1809","1074","426","309","143","5516","1694","380","30","50","11","51","089"
"2012-01-01T00:00:00.000","Highland County, Virginia","881","48","41","62","0","11","171","14","3","0","0","0","51","091"
"2012-01-01T00:00:00.000","Isle of Wight County, Virginia","10929","641","498","517","794","729","2656","619","326","87","51","0","51","093"
"2012-01-01T00:00:00.000","James City County, Virginia","20306","789","913","1127","1366","1561","6273","726","956","588","326","241","51","095"
"2012-01-01T00:00:00.000","King and Queen County, Virginia","2261","162","133","119","52","9","663","70","59","0","0","0","51","097"
"2012-01-01T00:00:00.000","King George County, Virginia","6132","210","240","168","386","474","2034","258","199","161","98","20","51","099"
"2012-01-01T00:00:00.000","King William County, Virginia","5021","291","292","288","484","157","1014","217","152","49","24","0","51","101"
"2012-01-01T00:00:00.000","Lancaster County, Virginia","4309","384","313","154","213","128","1086","217","89","87","3","13","51","103"
"2012-01-01T00:00:00.000","Lee County, Virginia","7385","856","273","153","48","0","2456","1029","30","11","0","0","51","105"
"2012-01-01T00:00:00.000","Loudoun County, Virginia","81476","1149","1538","2389","5155","16321","22719","1668","2000","2783","2480","1069","51","107"
"2012-01-01T00:00:00.000","Louisa County, Virginia","10471","713","588","734","384","328","2552","535","271","89","0","15","51","109"
"2012-01-01T00:00:00.000","Lunenburg County, Virginia","3446","490","244","153","71","74","1155","372","104","8","0","0","51","111"
"2012-01-01T00:00:00.000","Madison County, Virginia","4014","392","280","215","110","69","1055","201","87","0","64","0","51","113"
"2012-01-01T00:00:00.000","Mathews County, Virginia","3029","181","44","170","70","164","786","27","206","88","0","19","51","115"
"2012-01-01T00:00:00.000","Mecklenburg County, Virginia","9204","998","602","434","287","85","3438","1013","486","35","0","0","51","117"
"2012-01-01T00:00:00.000","Middlesex County, Virginia","3653","259","168","165","114","91","740","177","82","7","0","0","51","119"
"2012-01-01T00:00:00.000","Montgomery County, Virginia","18851","1051","776","674","842","411","15888","5811","2203","681","263","42","51","121"
"2012-01-01T00:00:00.000","Nelson County, Virginia","4951","393","218","165","267","206","1464","344","53","59","0","0","51","125"
"2012-01-01T00:00:00.000","New Kent County, Virginia","6019","239","421","314","438","339","700","52","91","75","19","0","51","127"
"2012-01-01T00:00:00.000","Northampton County, Virginia","3487","578","288","44","181","33","1538","379","141","31","0","0","51","131"
"2012-01-01T00:00:00.000","Northumberland County, Virginia","4712","394","346","262","342","165","845","166","144","25","0","0","51","133"
"2012-01-01T00:00:00.000","Nottoway County, Virginia","3741","539","222","184","224","61","1763","517","315","155","4","0","51","135"
"2012-01-01T00:00:00.000","Orange County, Virginia","9778","729","652","690","576","236","2839","563","301","156","94","0","51","137"
"2012-01-01T00:00:00.000","Page County, Virginia","7076","762","393","269","258","145","2393","694","331","68","0","0","51","139"
"2012-01-01T00:00:00.000","Patrick County, Virginia","5873","453","438","150","68","16","1646","425","136","0","0","0","51","141"
"2012-01-01T00:00:00.000","Pittsylvania County, Virginia","21011","2151","1344","706","487","150","5238","1388","429","19","0","0","51","143"
"2012-01-01T00:00:00.000","Powhatan County, Virginia","8380","555","339","424","388","476","1049","206","128","121","20","0","51","145"
"2012-01-01T00:00:00.000","Prince Edward County, Virginia","4979","518","333","172","116","94","2248","735","331","0","16","0","51","147"
"2012-01-01T00:00:00.000","Prince George County, Virginia","8058","383","342","426","315","288","2753","198","397","309","69","0","51","149"
"2012-01-01T00:00:00.000","Prince William County, Virginia","94406","2361","3428","4124","7456","13178","35237","2955","4588","4336","3947","1050","51","153"
"2012-01-01T00:00:00.000","Pulaski County, Virginia","10668","922","629","437","326","106","4206","1283","413","82","0","0","51","155"
"2012-01-01T00:00:00.000","Rappahannock County, Virginia","2536","174","130","132","148","144","740","103","163","17","15","0","51","157"
"2012-01-01T00:00:00.000","Richmond County, Virginia","2006","145","109","36","109","19","748","161","11","23","0","20","51","159"
"2012-01-01T00:00:00.000","Roanoke County, Virginia","28865","1514","1349","1503","1264","815","9011","1415","1473","173","200","0","51","161"
"2012-01-01T00:00:00.000","Rockbridge County, Virginia","6622","588","429","282","341","138","2471","544","190","99","57","0","51","163"
"2012-01-01T00:00:00.000","Rockingham County, Virginia","22730","1432","1393","1153","1017","721","6886","1568","810","172","28","22","51","165"
"2012-01-01T00:00:00.000","Russell County, Virginia","8590","667","379","84","85","39","2550","1004","94","0","0","0","51","167"
"2012-01-01T00:00:00.000","Scott County, Virginia","7516","726","293","83","25","33","2094","621","85","5","29","0","51","169"
"2012-01-01T00:00:00.000","Shenandoah County, Virginia","12252","805","696","636","739","332","5009","1435","829","209","80","0","51","171"
"2012-01-01T00:00:00.000","Smyth County, Virginia","8899","959","491","144","124","54","3668","1054","207","21","0","0","51","173"
"2012-01-01T00:00:00.000","Southampton County, Virginia","4770","537","350","256","173","105","1762","371","327","56","21","0","51","175"
"2012-01-01T00:00:00.000","Spotsylvania County, Virginia","32285","1411","1235","1561","2434","2657","9095","1174","1223","1088","687","96","51","177"
"2012-01-01T00:00:00.000","Stafford County, Virginia","32278","944","813","1172","2556","3832","8926","870","1166","1265","815","232","51","179"
"2012-01-01T00:00:00.000","Surry County, Virginia","1991","100","102","123","35","68","581","36","92","17","1","0","51","181"
"2012-01-01T00:00:00.000","Sussex County, Virginia","2387","284","103","89","70","6","1252","197","105","22","23","0","51","183"
"2012-01-01T00:00:00.000","Tazewell County, Virginia","13098","1209","692","267","260","99","5038","1460","300","34","9","0","51","185"
"2012-01-01T00:00:00.000","Warren County, Virginia","10272","569","432","692","460","653","4077","958","529","346","63","17","51","187"
"2012-01-01T00:00:00.000","Washington County, Virginia","17266","1555","889","544","314","235","5647","1209","526","130","0","0","51","191"
"2012-01-01T00:00:00.000","Westmoreland County, Virginia","5409","517","348","298","232","57","1668","387","139","103","6","0","51","193"
"2012-01-01T00:00:00.000","Wise County, Virginia","10873","1096","499","275","48","28","4800","1745","219","2","0","0","51","195"
"2012-01-01T00:00:00.000","Wythe County, Virginia","8381","675","360","144","120","90","3229","680","321","0","0","0","51","197"
"2012-01-01T00:00:00.000","York County, Virginia","18199","648","910","813","1063","1286","5809","740","736","780","349","120","51","199"
"2012-01-01T00:00:00.000","Alexandria city, Virginia","28403","876","982","813","1596","3402","36326","3052","3946","3720","3401","1087","51","510"
"2012-01-01T00:00:00.000","Bedford city, Virginia","1653","77","130","127","112","0","1070","469","148","0","0","0","51","515"
"2012-01-01T00:00:00.000","Bristol city, Virginia","4546","627","250","104","103","0","3211","1137","125","9","55","0","51","520"
"2012-01-01T00:00:00.000","Buena Vista city, Virginia","1819","197","205","73","8","0","913","249","152","7","0","0","51","530"
"2012-01-01T00:00:00.000","Charlottesville city, Virginia","7061","450","404","428","381","273","10258","2546","1503","755","256","63","51","540"
"2012-01-01T00:00:00.000","Chesapeake city, Virginia","57875","2812","3273","3546","5225","5835","21505","4036","3475","1864","1135","285","51","550"
"2012-01-01T00:00:00.000","Colonial Heights city, Virginia","4612","207","322","231","272","42","2392","354","347","112","30","0","51","570"
"2012-01-01T00:00:00.000","Covington city, Virginia","1774","221","105","33","36","14","810","326","32","8","0","0","51","580"
"2012-01-01T00:00:00.000","Danville city, Virginia","10295","1246","764","378","141","47","8691","3469","818","84","46","0","51","590"
"2012-01-01T00:00:00.000","Emporia city, Virginia","1100","268","42","61","23","20","1386","458","122","26","0","0","51","595"
"2012-01-01T00:00:00.000","Fairfax city, Virginia","5958","146","154","217","471","697","2561","285","354","207","295","243","51","600"
"2012-01-01T00:00:00.000","Falls Church city, Virginia","3024","58","121","83","148","365","1833","137","120","192","126","83","51","610"
"2012-01-01T00:00:00.000","Franklin city, Virginia","1515","188","47","8","86","48","2017","729","371","178","69","0","51","620"
"2012-01-01T00:00:00.000","Fredericksburg city, Virginia","3650","134","174","46","377","311","6055","1434","1061","837","83","0","51","630"
"2012-01-01T00:00:00.000","Galax city, Virginia","2168","354","77","52","18","21","1186","426","109","12","12","0","51","640"
"2012-01-01T00:00:00.000","Hampton city, Virginia","31664","2105","1999","1931","2586","1745","20883","5060","4100","1483","384","40","51","650"
"2012-01-01T00:00:00.000","Harrisonburg city, Virginia","5587","325","322","342","278","114","9747","3451","1560","163","160","15","51","660"
"2012-01-01T00:00:00.000","Hopewell city, Virginia","4420","371","470","210","276","14","4266","901","732","211","24","10","51","670"
"2012-01-01T00:00:00.000","Lexington city, Virginia","980","51","88","10","46","24","821","308","29","0","11","0","51","678"
"2012-01-01T00:00:00.000","Lynchburg city, Virginia","15488","1579","897","1009","533","281","12978","3950","2057","281","132","36","51","680"
"2012-01-01T00:00:00.000","Manassas city, Virginia","7842","345","449","312","709","530","4169","565","775","565","442","56","51","683"
"2012-01-01T00:00:00.000","Manassas Park city, Virginia","2816","74","116","191","512","495","1461","256","119","99","232","0","51","685"
"2012-01-01T00:00:00.000","Martinsville city, Virginia","3326","431","333","161","47","37","2679","1207","181","38","0","0","51","690"
"2012-01-01T00:00:00.000","Newport News city, Virginia","35748","2262","2535","2556","2770","1292","33719","6952","5812","2883","949","110","51","700"
"2012-01-01T00:00:00.000","Norfolk city, Virginia","38889","2807","2922","2980","3654","1989","46358","11476","8607","3562","1340","244","51","710"
"2012-01-01T00:00:00.000","Norton city, Virginia","888","88","35","21","21","0","813","265","38","35","0","0","51","720"
"2012-01-01T00:00:00.000","Petersburg city, Virginia","5715","498","566","320","126","54","6521","1511","1207","424","66","0","51","730"
"2012-01-01T00:00:00.000","Poquoson city, Virginia","3888","164","114","117","239","364","704","56","158","64","0","9","51","735"
"2012-01-01T00:00:00.000","Portsmouth city, Virginia","21687","1707","1982","1845","1968","805","15101","4089","2735","1126","248","23","51","740"
