"barcode","file_name","year","first_name","middle_name","surname","alias","gender","age","physical_description","owner_s_name","owner_s_alias","prior_state_of_residence","locality","source","date_added"
"1138028","_0002_0003_0001-0002","1791","Reubin",,,,"M",,,"William Penn",,"North Carolina","Mecklenburg County","Mecklenburg County (Va.) Free Negro and Slave Records, 1781-1882","2021-01-08T00:00:00.000"
"1138028","_0002_0003_0001-0002","1791","Annister",,,,"M",,,"William Penn",,"North Carolina","Mecklenburg County","Mecklenburg County (Va.) Free Negro and Slave Records, 1781-1882","2021-01-08T00:00:00.000"
"1138028","_0002_0003_0001-0002","1791","Will",,,,"M",,,"William Penn",,"North Carolina","Mecklenburg County","Mecklenburg County (Va.) Free Negro and Slave Records, 1781-1882","2021-01-08T00:00:00.000"
"1138028","_0002_0003_0001-0002","1791","Bill",,,,"M",,,"William Penn",,"North Carolina","Mecklenburg County","Mecklenburg County (Va.) Free Negro and Slave Records, 1781-1882","2021-01-08T00:00:00.000"
"1138028","_0002_0003_0001-0002","1791","Israel",,,,"M",,,"William Penn",,"North Carolina","Mecklenburg County","Mecklenburg County (Va.) Free Negro and Slave Records, 1781-1882","2021-01-08T00:00:00.000"
"1138028","_0002_0003_0001-0002","1791","Jesse",,,,"M",,,"William Penn",,"North Carolina","Mecklenburg County","Mecklenburg County (Va.) Free Negro and Slave Records, 1781-1882","2021-01-08T00:00:00.000"
"1138028","_0002_0003_0001-0002","1791","David",,,,"M",,,"William Penn",,"North Carolina","Mecklenburg County","Mecklenburg County (Va.) Free Negro and Slave Records, 1781-1882","2021-01-08T00:00:00.000"
"1138028","_0002_0003_0001-0002","1791","Joe",,,,"M",,,"William Penn",,"North Carolina","Mecklenburg County","Mecklenburg County (Va.) Free Negro and Slave Records, 1781-1882","2021-01-08T00:00:00.000"
"1138028","_0002_0003_0001-0002","1791","Dick",,,,"M",,,"William Penn",,"North Carolina","Mecklenburg County","Mecklenburg County (Va.) Free Negro and Slave Records, 1781-1882","2021-01-08T00:00:00.000"
"1138028","_0002_0003_0001-0002","1791","Mace",,,,"M",,,"William Penn",,"North Carolina","Mecklenburg County","Mecklenburg County (Va.) Free Negro and Slave Records, 1781-1882","2021-01-08T00:00:00.000"
"1138028","_0002_0003_0001-0002","1791","Tony",,,,"M",,,"William Penn",,"North Carolina","Mecklenburg County","Mecklenburg County (Va.) Free Negro and Slave Records, 1781-1882","2021-01-08T00:00:00.000"
"1138028","_0002_0003_0001-0002","1791","Burges",,,,"M",,,"William Penn",,"North Carolina","Mecklenburg County","Mecklenburg County (Va.) Free Negro and Slave Records, 1781-1882","2021-01-08T00:00:00.000"
"1138028","_0002_0003_0001-0002","1791","Cyrus",,,,"M",,,"William Penn",,"North Carolina","Mecklenburg County","Mecklenburg County (Va.) Free Negro and Slave Records, 1781-1882","2021-01-08T00:00:00.000"
"1138028","_0002_0003_0001-0002","1791","James",,,,"M",,,"William Penn",,"North Carolina","Mecklenburg County","Mecklenburg County (Va.) Free Negro and Slave Records, 1781-1882","2021-01-08T00:00:00.000"
"1138028","_0002_0003_0001-0002","1791","Will",,,,"M",,,"William Penn",,"North Carolina","Mecklenburg County","Mecklenburg County (Va.) Free Negro and Slave Records, 1781-1882","2021-01-08T00:00:00.000"
"1138028","_0002_0003_0001-0002","1791","Peter",,,,"M",,,"William Penn",,"North Carolina","Mecklenburg County","Mecklenburg County (Va.) Free Negro and Slave Records, 1781-1882","2021-01-08T00:00:00.000"
"1138028","_0002_0003_0001-0002","1791","Lewis",,,,"M",,,"William Penn",,"North Carolina","Mecklenburg County","Mecklenburg County (Va.) Free Negro and Slave Records, 1781-1882","2021-01-08T00:00:00.000"
"1138028","_0002_0003_0001-0002","1791","Moses",,,,"M",,,"William Penn",,"North Carolina","Mecklenburg County","Mecklenburg County (Va.) Free Negro and Slave Records, 1781-1882","2021-01-08T00:00:00.000"
"1138028","_0002_0003_0001-0002","1791","Lewis",,,,"M",,,"William Penn",,"North Carolina","Mecklenburg County","Mecklenburg County (Va.) Free Negro and Slave Records, 1781-1882","2021-01-08T00:00:00.000"
"1138028","_0002_0003_0001-0002","1791","Kitt",,,,"M",,,"William Penn",,"North Carolina","Mecklenburg County","Mecklenburg County (Va.) Free Negro and Slave Records, 1781-1882","2021-01-08T00:00:00.000"
"1138028","_0002_0003_0001-0002","1791","Sam",,,,"M",,,"William Penn",,"North Carolina","Mecklenburg County","Mecklenburg County (Va.) Free Negro and Slave Records, 1781-1882","2021-01-08T00:00:00.000"
"1138028","_0002_0003_0001-0002","1791","John",,,,"M",,,"William Penn",,"North Carolina","Mecklenburg County","Mecklenburg County (Va.) Free Negro and Slave Records, 1781-1882","2021-01-08T00:00:00.000"
"1138028","_0002_0003_0001-0002","1791","Edmund",,,,"M",,,"William Penn",,"North Carolina","Mecklenburg County","Mecklenburg County (Va.) Free Negro and Slave Records, 1781-1882","2021-01-08T00:00:00.000"
"1138028","_0002_0003_0001-0002","1791","Sam",,,,"M",,,"William Penn",,"North Carolina","Mecklenburg County","Mecklenburg County (Va.) Free Negro and Slave Records, 1781-1882","2021-01-08T00:00:00.000"
"1138028","_0002_0003_0001-0002","1791","Billy",,,,"M",,,"William Penn",,"North Carolina","Mecklenburg County","Mecklenburg County (Va.) Free Negro and Slave Records, 1781-1882","2021-01-08T00:00:00.000"
"1138028","_0002_0003_0001-0002","1791","Essep",,,,"M",,,"William Penn",,"North Carolina","Mecklenburg County","Mecklenburg County (Va.) Free Negro and Slave Records, 1781-1882","2021-01-08T00:00:00.000"
"1138028","_0002_0003_0001-0002","1791","Pompey",,,,"M",,,"William Penn",,"North Carolina","Mecklenburg County","Mecklenburg County (Va.) Free Negro and Slave Records, 1781-1882","2021-01-08T00:00:00.000"
"1138028","_0002_0003_0001-0002","1791","Kitt",,,,"M",,,"William Penn",,"North Carolina","Mecklenburg County","Mecklenburg County (Va.) Free Negro and Slave Records, 1781-1882","2021-01-08T00:00:00.000"
"1138028","_0002_0003_0001-0002","1791","Betty",,,,"F",,,"William Penn",,"North Carolina","Mecklenburg County","Mecklenburg County (Va.) Free Negro and Slave Records, 1781-1882","2021-01-08T00:00:00.000"
"1138028","_0002_0003_0001-0002","1791","Nancy",,,,"F",,,"William Penn",,"North Carolina","Mecklenburg County","Mecklenburg County (Va.) Free Negro and Slave Records, 1781-1882","2021-01-08T00:00:00.000"
"1138028","_0002_0003_0001-0002","1791","Fanny",,,,"F",,,"William Penn",,"North Carolina","Mecklenburg County","Mecklenburg County (Va.) Free Negro and Slave Records, 1781-1882","2021-01-08T00:00:00.000"
"1138028","_0002_0003_0001-0002","1791","Nanny",,,,"F",,,"William Penn",,"North Carolina","Mecklenburg County","Mecklenburg County (Va.) Free Negro and Slave Records, 1781-1882","2021-01-08T00:00:00.000"
"1138028","_0002_0003_0001-0002","1791","Tamen",,,,"F",,,"William Penn",,"North Carolina","Mecklenburg County","Mecklenburg County (Va.) Free Negro and Slave Records, 1781-1882","2021-01-08T00:00:00.000"
"1138028","_0002_0003_0001-0002","1791","Phillip",,,,"F",,,"William Penn",,"North Carolina","Mecklenburg County","Mecklenburg County (Va.) Free Negro and Slave Records, 1781-1882","2021-01-08T00:00:00.000"
"1138028","_0002_0003_0001-0002","1791","Marella",,,,"F",,,"William Penn",,"North Carolina","Mecklenburg County","Mecklenburg County (Va.) Free Negro and Slave Records, 1781-1882","2021-01-08T00:00:00.000"
"1138028","_0002_0003_0001-0002","1791","Esther",,,,"F",,,"William Penn",,"North Carolina","Mecklenburg County","Mecklenburg County (Va.) Free Negro and Slave Records, 1781-1882","2021-01-08T00:00:00.000"
"1138028","_0002_0003_0001-0002","1791","Pressey",,,,"F",,,"William Penn",,"North Carolina","Mecklenburg County","Mecklenburg County (Va.) Free Negro and Slave Records, 1781-1882","2021-01-08T00:00:00.000"
"1138028","_0002_0003_0001-0002","1791","Ester",,,,"F",,,"William Penn",,"North Carolina","Mecklenburg County","Mecklenburg County (Va.) Free Negro and Slave Records, 1781-1882","2021-01-08T00:00:00.000"
"1138028","_0002_0003_0001-0002","1791","Dolly",,,,"F",,,"William Penn",,"North Carolina","Mecklenburg County","Mecklenburg County (Va.) Free Negro and Slave Records, 1781-1882","2021-01-08T00:00:00.000"
"1138028","_0002_0003_0001-0002","1791","Lucy",,,,"F",,,"William Penn",,"North Carolina","Mecklenburg County","Mecklenburg County (Va.) Free Negro and Slave Records, 1781-1882","2021-01-08T00:00:00.000"
"1138028","_0002_0003_0001-0002","1791","Rachell",,,,"F",,,"William Penn",,"North Carolina","Mecklenburg County","Mecklenburg County (Va.) Free Negro and Slave Records, 1781-1882","2021-01-08T00:00:00.000"
"1138028","_0002_0003_0001-0002","1791","Agga",,,,"F",,,"William Penn",,"North Carolina","Mecklenburg County","Mecklenburg County (Va.) Free Negro and Slave Records, 1781-1882","2021-01-08T00:00:00.000"
"1138028","_0002_0003_0001-0002","1791","Mary",,,,"F",,,"William Penn",,"North Carolina","Mecklenburg County","Mecklenburg County (Va.) Free Negro and Slave Records, 1781-1882","2021-01-08T00:00:00.000"
"1138028","_0002_0003_0001-0002","1791","Delphi",,,,"F",,,"William Penn",,"North Carolina","Mecklenburg County","Mecklenburg County (Va.) Free Negro and Slave Records, 1781-1882","2021-01-08T00:00:00.000"
"1138028","_0002_0003_0001-0002","1791","Philiss",,,,"F",,,"William Penn",,"North Carolina","Mecklenburg County","Mecklenburg County (Va.) Free Negro and Slave Records, 1781-1882","2021-01-08T00:00:00.000"
"1138028","_0002_0003_0001-0002","1791","Franky",,,,"F",,,"William Penn",,"North Carolina","Mecklenburg County","Mecklenburg County (Va.) Free Negro and Slave Records, 1781-1882","2021-01-08T00:00:00.000"
"1138028","_0002_0003_0001-0002","1791","Rhody",,,,"F",,,"William Penn",,"North Carolina","Mecklenburg County","Mecklenburg County (Va.) Free Negro and Slave Records, 1781-1882","2021-01-08T00:00:00.000"
"1138028","_0002_0003_0001-0002","1791","Betsey",,,,"F",,,"William Penn",,"North Carolina","Mecklenburg County","Mecklenburg County (Va.) Free Negro and Slave Records, 1781-1882","2021-01-08T00:00:00.000"
"1138028","_0002_0003_0001-0002","1791","Nanny",,,,"F",,,"William Penn",,"North Carolina","Mecklenburg County","Mecklenburg County (Va.) Free Negro and Slave Records, 1781-1882","2021-01-08T00:00:00.000"
"1138028","_0002_0003_0001-0002","1791","Charity",,,,"F",,,"William Penn",,"North Carolina","Mecklenburg County","Mecklenburg County (Va.) Free Negro and Slave Records, 1781-1882","2021-01-08T00:00:00.000"
"1138028","_0002_0004_0001-0004","1792","Lucy",,,,"F",,,"Terry Johnson",,"North Carolina","Mecklenburg County","Mecklenburg County (Va.) Free Negro and Slave Records, 1781-1882","2021-01-08T00:00:00.000"
"1138028","_0002_0005_0001-0002","1794","Patt",,,,,,,"Howell Moss",,"North Carolina","Mecklenburg County","Mecklenburg County (Va.) Free Negro and Slave Records, 1781-1882","2021-01-08T00:00:00.000"
"1138028","_0002_0005_0001-0002","1794","Bob",,,,,,,"Howell Moss",,"North Carolina","Mecklenburg County","Mecklenburg County (Va.) Free Negro and Slave Records, 1781-1882","2021-01-08T00:00:00.000"
"1138028","_0002_0005_0001-0002","1794","Tom",,,,,,,"Howell Moss",,"North Carolina","Mecklenburg County","Mecklenburg County (Va.) Free Negro and Slave Records, 1781-1882","2021-01-08T00:00:00.000"
"1138028","_0002_0005_0001-0002","1794","Moss",,,,,,,"Howell Moss",,"North Carolina","Mecklenburg County","Mecklenburg County (Va.) Free Negro and Slave Records, 1781-1882","2021-01-08T00:00:00.000"
"1138028","_0002_0005_0001-0002","1794","Ewell",,,,,,,"Howell Moss",,"North Carolina","Mecklenburg County","Mecklenburg County (Va.) Free Negro and Slave Records, 1781-1882","2021-01-08T00:00:00.000"
"1138028","_0002_0005_0001-0002","1794","Sampson",,,,,,,"Howell Moss",,"North Carolina","Mecklenburg County","Mecklenburg County (Va.) Free Negro and Slave Records, 1781-1882","2021-01-08T00:00:00.000"
"1138028","_0002_0005_0001-0002","1794","Brutus",,,,,,,"Howell Moss",,"North Carolina","Mecklenburg County","Mecklenburg County (Va.) Free Negro and Slave Records, 1781-1882","2021-01-08T00:00:00.000"
"1138028","_0002_0006_0001-0002","1795","Susanna",,,,,,,"Benjamin Kelly","Kelley","North Carolina","Mecklenburg County","Mecklenburg County (Va.) Free Negro and Slave Records, 1781-1882","2021-01-08T00:00:00.000"
"1138028","_0002_0006_0001-0002","1795","Lucy",,,,,,,"Benjamin Kelly","Kelley","North Carolina","Mecklenburg County","Mecklenburg County (Va.) Free Negro and Slave Records, 1781-1882","2021-01-08T00:00:00.000"
"1138028","_0002_0007_0001-0002","1795","Jacob",,,,,,,"Thomas Pettuss","Petties","North Carolina","Mecklenburg County","Mecklenburg County (Va.) Free Negro and Slave Records, 1781-1882","2021-01-08T00:00:00.000"
"1138028","_0002_0007_0001-0002","1795","Joshua",,,,,,,"Thomas Pettuss","Petties","North Carolina","Mecklenburg County","Mecklenburg County (Va.) Free Negro and Slave Records, 1781-1882","2021-01-08T00:00:00.000"
"1138028","_0002_0007_0001-0002","1795","Jacob",,,,,,,"Thomas Pettuss","Petties","North Carolina","Mecklenburg County","Mecklenburg County (Va.) Free Negro and Slave Records, 1781-1882","2021-01-08T00:00:00.000"
"1138028","_0002_0007_0001-0002","1795","Peg",,,,,,,"Thomas Pettuss","Petties","North Carolina","Mecklenburg County","Mecklenburg County (Va.) Free Negro and Slave Records, 1781-1882","2021-01-08T00:00:00.000"
"1138028","_0002_0007_0001-0002","1795","Fan",,,,,,,"Thomas Pettuss","Petties","North Carolina","Mecklenburg County","Mecklenburg County (Va.) Free Negro and Slave Records, 1781-1882","2021-01-08T00:00:00.000"
"1138028","_0002_0008_0001-0002","1797","Sary",,,,,,,"Thomas Wilson",,,"Mecklenburg County","Mecklenburg County (Va.) Free Negro and Slave Records, 1781-1882","2021-01-08T00:00:00.000"
"1138028","_0002_0008_0001-0002","1797","Eve",,,,,,,"Thomas Wilson",,,"Mecklenburg County","Mecklenburg County (Va.) Free Negro and Slave Records, 1781-1882","2021-01-08T00:00:00.000"
"1138028","_0002_0008_0001-0002","1797","Viney",,,,,,,"Thomas Wilson",,,"Mecklenburg County","Mecklenburg County (Va.) Free Negro and Slave Records, 1781-1882","2021-01-08T00:00:00.000"
"1138028","_0002_0008_0001-0002","1797","Lucindy",,,,,,,"Thomas Wilson",,,"Mecklenburg County","Mecklenburg County (Va.) Free Negro and Slave Records, 1781-1882","2021-01-08T00:00:00.000"
"1138028","_0002_0008_0001-0002","1797","Jacob",,,,,,,"Thomas Wilson",,,"Mecklenburg County","Mecklenburg County (Va.) Free Negro and Slave Records, 1781-1882","2021-01-08T00:00:00.000"
"1138028","_0002_0008_0001-0002","1797","Ampy",,,,,,,"Thomas Wilson",,,"Mecklenburg County","Mecklenburg County (Va.) Free Negro and Slave Records, 1781-1882","2021-01-08T00:00:00.000"
"1138028","_0002_0008_0001-0002","1797","Jim",,,,,,,"Thomas Wilson",,,"Mecklenburg County","Mecklenburg County (Va.) Free Negro and Slave Records, 1781-1882","2021-01-08T00:00:00.000"
"1138028","_0002_0008_0001-0002","1797","Bob",,,,,,,"Thomas Wilson",,,"Mecklenburg County","Mecklenburg County (Va.) Free Negro and Slave Records, 1781-1882","2021-01-08T00:00:00.000"
"1138028","_0002_0008_0001-0002","1797","Will",,,,,,,"Thomas Wilson",,,"Mecklenburg County","Mecklenburg County (Va.) Free Negro and Slave Records, 1781-1882","2021-01-08T00:00:00.000"
"1138028","_0002_0008_0001-0002","1797","Nelson",,,,,,,"Thomas Wilson",,,"Mecklenburg County","Mecklenburg County (Va.) Free Negro and Slave Records, 1781-1882","2021-01-08T00:00:00.000"
"1138028","_0002_0008_0001-0002","1797","Lily",,,,,,,"Thomas Wilson",,,"Mecklenburg County","Mecklenburg County (Va.) Free Negro and Slave Records, 1781-1882","2021-01-08T00:00:00.000"
"1138028","_0002_0008_0001-0002","1797","Moriah",,,,,,,"Thomas Wilson",,,"Mecklenburg County","Mecklenburg County (Va.) Free Negro and Slave Records, 1781-1882","2021-01-08T00:00:00.000"
"1138028","_0002_0009_0001-0002","1804","Isreal",,,,,,,"George Tarry",,"North Carolina","Mecklenburg County","Mecklenburg County (Va.) Free Negro and Slave Records, 1781-1882","2021-01-08T00:00:00.000"
"1138028","_0002_0009_0001-0002","1804","Ben",,,,,,,"George Tarry",,"North Carolina","Mecklenburg County","Mecklenburg County (Va.) Free Negro and Slave Records, 1781-1882","2021-01-08T00:00:00.000"
"1138028","_0002_0009_0001-0002","1804","Aggy",,,,,,,"George Tarry",,"North Carolina","Mecklenburg County","Mecklenburg County (Va.) Free Negro and Slave Records, 1781-1882","2021-01-08T00:00:00.000"
"1138028","_0002_0009_0001-0002","1804","Amy",,,,,,,"George Tarry",,"North Carolina","Mecklenburg County","Mecklenburg County (Va.) Free Negro and Slave Records, 1781-1882","2021-01-08T00:00:00.000"
"1138028","_0002_0009_0001-0002","1804","Judah",,,,,,,"George Tarry",,"North Carolina","Mecklenburg County","Mecklenburg County (Va.) Free Negro and Slave Records, 1781-1882","2021-01-08T00:00:00.000"
"1138028","_0002_0009_0001-0002","1804","Joe",,,,,,,"George Tarry",,"North Carolina","Mecklenburg County","Mecklenburg County (Va.) Free Negro and Slave Records, 1781-1882","2021-01-08T00:00:00.000"
"1138028","_0002_0010_0001-0002","1807","Abram",,,,"M","7",,"Augustus D Wade",,"North Carolina","Mecklenburg County","Mecklenburg County (Va.) Free Negro and Slave Records, 1781-1882","2021-01-08T00:00:00.000"
"1138028","_0002_0011_0001-0004","1811","Fed",,,,"M","22",,"James Somervell",,"North Carolina","Mecklenburg County","Mecklenburg County (Va.) Free Negro and Slave Records, 1781-1882","2021-01-08T00:00:00.000"
"1138028","_0002_0011_0001-0004","1811","Jerry",,,,"M","45",,"James Somervell, George Clark Somervell",,"North Carolina","Mecklenburg County","Mecklenburg County (Va.) Free Negro and Slave Records, 1781-1882","2021-01-08T00:00:00.000"
"1138028","_0002_0011_0001-0004","1811","Nell",,,,"F","35",,"James Somervell, George Clark Somervell",,"North Carolina","Mecklenburg County","Mecklenburg County (Va.) Free Negro and Slave Records, 1781-1882","2021-01-08T00:00:00.000"
"1138028","_0002_0011_0001-0004","1811","Peter",,,,"M","17",,"James Somervell, George Clark Somervell",,"North Carolina","Mecklenburg County","Mecklenburg County (Va.) Free Negro and Slave Records, 1781-1882","2021-01-08T00:00:00.000"
"1138028","_0002_0011_0001-0004","1811","Frank",,,,"M","12",,"James Somervell, George Clark Somervell",,"North Carolina","Mecklenburg County","Mecklenburg County (Va.) Free Negro and Slave Records, 1781-1882","2021-01-08T00:00:00.000"
"1138028","_0002_0011_0001-0004","1811","Nancy",,,,"F","9",,"James Somervell, George Clark Somervell",,"North Carolina","Mecklenburg County","Mecklenburg County (Va.) Free Negro and Slave Records, 1781-1882","2021-01-08T00:00:00.000"
"1138028","_0002_0011_0001-0004","1811","Violet",,,,"F","18",,"James Somervell, George Clark Somervell",,"North Carolina","Mecklenburg County","Mecklenburg County (Va.) Free Negro and Slave Records, 1781-1882","2021-01-08T00:00:00.000"
"1138028","_0002_0011_0001-0004","1811","Phillis",,,,"F","16",,"James Somervell, George Clark Somervell",,"North Carolina","Mecklenburg County","Mecklenburg County (Va.) Free Negro and Slave Records, 1781-1882","2021-01-08T00:00:00.000"
"1138028","_0002_0011_0001-0004","1811","Idelia",,,,"F","14",,"James Somervell, George Clark Somervell",,"North Carolina","Mecklenburg County","Mecklenburg County (Va.) Free Negro and Slave Records, 1781-1882","2021-01-08T00:00:00.000"
"1138028","_0002_0011_0001-0004","1811","Elsy",,,,,"37",,"James Somervell",,"North Carolina","Mecklenburg County","Mecklenburg County (Va.) Free Negro and Slave Records, 1781-1882","2021-01-08T00:00:00.000"
"1138028","_0002_0011_0001-0004","1811","Caesar",,,,,"12",,"James Somervell",,"North Carolina","Mecklenburg County","Mecklenburg County (Va.) Free Negro and Slave Records, 1781-1882","2021-01-08T00:00:00.000"
"1138028","_0002_0011_0001-0004","1811","Middlesex",,,,,"10",,"James Somervell",,"North Carolina","Mecklenburg County","Mecklenburg County (Va.) Free Negro and Slave Records, 1781-1882","2021-01-08T00:00:00.000"
"1138028","_0002_0011_0001-0004","1811","Lucy",,,,,"7",,"James Somervell",,"North Carolina","Mecklenburg County","Mecklenburg County (Va.) Free Negro and Slave Records, 1781-1882","2021-01-08T00:00:00.000"
"1138028","_0002_0011_0001-0004","1811","Clarissa",,,,,"5",,"James Somervell",,"North Carolina","Mecklenburg County","Mecklenburg County (Va.) Free Negro and Slave Records, 1781-1882","2021-01-08T00:00:00.000"
"1138028","_0002_0011_0001-0004","1811","William",,,,,"3",,"James Somervell",,"North Carolina","Mecklenburg County","Mecklenburg County (Va.) Free Negro and Slave Records, 1781-1882","2021-01-08T00:00:00.000"
"1138028","_0002_0011_0001-0004","1811","Manuel",,,,,"1",,"James Somervell",,"North Carolina","Mecklenburg County","Mecklenburg County (Va.) Free Negro and Slave Records, 1781-1882","2021-01-08T00:00:00.000"
"1138028","_0002_0011_0001-0004","1811","Esther",,,,,"37",,"James Somervell",,"North Carolina","Mecklenburg County","Mecklenburg County (Va.) Free Negro and Slave Records, 1781-1882","2021-01-08T00:00:00.000"
"1138028","_0002_0011_0001-0004","1811","Patience",,,,,"12",,"James Somervell",,"North Carolina","Mecklenburg County","Mecklenburg County (Va.) Free Negro and Slave Records, 1781-1882","2021-01-08T00:00:00.000"
"1138028","_0002_0011_0001-0004","1811","Patty",,,,,"10",,"James Somervell",,"North Carolina","Mecklenburg County","Mecklenburg County (Va.) Free Negro and Slave Records, 1781-1882","2021-01-08T00:00:00.000"
"1138028","_0002_0011_0001-0004","1811","Douglass",,,,,"2",,"James Somervell",,"North Carolina","Mecklenburg County","Mecklenburg County (Va.) Free Negro and Slave Records, 1781-1882","2021-01-08T00:00:00.000"
"1138028","_0002_0011_0001-0004","1811","Lucy",,,,,"14",,"James Somervell",,"North Carolina","Mecklenburg County","Mecklenburg County (Va.) Free Negro and Slave Records, 1781-1882","2021-01-08T00:00:00.000"
"1138028","_0002_0012_0001-0004","1812","Dick",,,,"M",,,"Dabney Collier",,"North Carolina","Mecklenburg County","Mecklenburg County (Va.) Free Negro and Slave Records, 1781-1882","2021-01-08T00:00:00.000"
"1138028","_0002_0012_0001-0004","1812","Sarah",,,,"F",,,"Dabney Collier",,"North Carolina","Mecklenburg County","Mecklenburg County (Va.) Free Negro and Slave Records, 1781-1882","2021-01-08T00:00:00.000"
"1138028","_0002_0012_0001-0004","1812","Lucy",,,,"F",,,"Dabney Collier",,"North Carolina","Mecklenburg County","Mecklenburg County (Va.) Free Negro and Slave Records, 1781-1882","2021-01-08T00:00:00.000"
"1138028","_0002_0012_0001-0004","1812","Sukey",,,,"F",,,"Dabney Collier",,"North Carolina","Mecklenburg County","Mecklenburg County (Va.) Free Negro and Slave Records, 1781-1882","2021-01-08T00:00:00.000"
"1138028","_0002_0013_0001-0003","1812","Paxidy",,,,"F","20",,"John Crowder",,"North Carolina","Mecklenburg County","Mecklenburg County (Va.) Free Negro and Slave Records, 1781-1882","2021-01-08T00:00:00.000"
"1138028","_0002_0014_0001-0004","1812","Soloman",,,,"M",,,"Charles Grandison Field",,"North Carolina","Mecklenburg County","Mecklenburg County (Va.) Free Negro and Slave Records, 1781-1882","2021-01-08T00:00:00.000"
"1138028","_0002_0014_0001-0004","1812","Billy",,,,"M",,,"Charles Grandison Field",,"North Carolina","Mecklenburg County","Mecklenburg County (Va.) Free Negro and Slave Records, 1781-1882","2021-01-08T00:00:00.000"
"1138028","_0002_0014_0001-0004","1812","Harry",,,,"M",,,"Charles Grandison Field",,"North Carolina","Mecklenburg County","Mecklenburg County (Va.) Free Negro and Slave Records, 1781-1882","2021-01-08T00:00:00.000"
"1138028","_0002_0014_0001-0004","1812","Moses",,,,"M",,,"Charles Grandison Field",,"North Carolina","Mecklenburg County","Mecklenburg County (Va.) Free Negro and Slave Records, 1781-1882","2021-01-08T00:00:00.000"
"1138028","_0002_0014_0001-0004","1812","Charles",,,,"M",,,"Charles Grandison Field",,"North Carolina","Mecklenburg County","Mecklenburg County (Va.) Free Negro and Slave Records, 1781-1882","2021-01-08T00:00:00.000"
"1138028","_0002_0014_0001-0004","1812","Isham",,,,"M",,,"Charles Grandison Field",,"North Carolina","Mecklenburg County","Mecklenburg County (Va.) Free Negro and Slave Records, 1781-1882","2021-01-08T00:00:00.000"
"1138028","_0002_0014_0001-0004","1812","Caswell",,,,"M",,,"Charles Grandison Field",,"North Carolina","Mecklenburg County","Mecklenburg County (Va.) Free Negro and Slave Records, 1781-1882","2021-01-08T00:00:00.000"
"1138028","_0002_0014_0001-0004","1812","Sherwood",,,,"M",,,"Charles Grandison Field",,"North Carolina","Mecklenburg County","Mecklenburg County (Va.) Free Negro and Slave Records, 1781-1882","2021-01-08T00:00:00.000"
"1138028","_0002_0014_0001-0004","1812","Davy",,,,"M",,,"Charles Grandison Field",,"North Carolina","Mecklenburg County","Mecklenburg County (Va.) Free Negro and Slave Records, 1781-1882","2021-01-08T00:00:00.000"
"1138028","_0002_0014_0001-0004","1812","Henry",,,,"M",,,"Charles Grandison Field",,"North Carolina","Mecklenburg County","Mecklenburg County (Va.) Free Negro and Slave Records, 1781-1882","2021-01-08T00:00:00.000"
"1138028","_0002_0014_0001-0004","1812","Soloman",,,,"M",,,"Charles Grandison Field",,"North Carolina","Mecklenburg County","Mecklenburg County (Va.) Free Negro and Slave Records, 1781-1882","2021-01-08T00:00:00.000"
"1138028","_0002_0014_0001-0004","1812","Ellis",,,,"M",,,"Charles Grandison Field",,"North Carolina","Mecklenburg County","Mecklenburg County (Va.) Free Negro and Slave Records, 1781-1882","2021-01-08T00:00:00.000"
"1138028","_0002_0014_0001-0004","1812","Frank",,,,"M",,,"Charles Grandison Field",,"North Carolina","Mecklenburg County","Mecklenburg County (Va.) Free Negro and Slave Records, 1781-1882","2021-01-08T00:00:00.000"
"1138028","_0002_0014_0001-0004","1812","Jessy",,,,"M",,,"Charles Grandison Field",,"North Carolina","Mecklenburg County","Mecklenburg County (Va.) Free Negro and Slave Records, 1781-1882","2021-01-08T00:00:00.000"
"1138028","_0002_0014_0001-0004","1812","Anderson",,,,"M",,,"Charles Grandison Field",,"North Carolina","Mecklenburg County","Mecklenburg County (Va.) Free Negro and Slave Records, 1781-1882","2021-01-08T00:00:00.000"
"1138028","_0002_0014_0001-0004","1812","Violet",,,,"F",,,"Charles Grandison Field",,"North Carolina","Mecklenburg County","Mecklenburg County (Va.) Free Negro and Slave Records, 1781-1882","2021-01-08T00:00:00.000"
"1138028","_0002_0014_0001-0004","1812","Phyllis",,,,"F",,,"Charles Grandison Field",,"North Carolina","Mecklenburg County","Mecklenburg County (Va.) Free Negro and Slave Records, 1781-1882","2021-01-08T00:00:00.000"
"1138028","_0002_0014_0001-0004","1812","Lydia",,,,"F",,,"Charles Grandison Field",,"North Carolina","Mecklenburg County","Mecklenburg County (Va.) Free Negro and Slave Records, 1781-1882","2021-01-08T00:00:00.000"
"1138028","_0002_0014_0001-0004","1812","Easter",,,,"F",,,"Charles Grandison Field",,"North Carolina","Mecklenburg County","Mecklenburg County (Va.) Free Negro and Slave Records, 1781-1882","2021-01-08T00:00:00.000"
"1138028","_0002_0014_0001-0004","1812","Betty",,,,"F",,,"Charles Grandison Field",,"North Carolina","Mecklenburg County","Mecklenburg County (Va.) Free Negro and Slave Records, 1781-1882","2021-01-08T00:00:00.000"
"1138028","_0002_0014_0001-0004","1812","Tabb",,,,"F",,,"Charles Grandison Field",,"North Carolina","Mecklenburg County","Mecklenburg County (Va.) Free Negro and Slave Records, 1781-1882","2021-01-08T00:00:00.000"
