"year","county","b01003_001e","b03003_003e","b02008_001e","b02009_001e","b02010_001e","b02011_001e","b02012_001e","b02013_001e","state","county_1"
"2010-01-01T00:00:00.000","Suffolk city, Virginia","82544","2250","45091","35810","573","1659","5","1230","51","800"
"2010-01-01T00:00:00.000","Virginia Beach city, Virginia","435996","27176","316682","92176","4553","31830","1458","7230","51","810"
"2010-01-01T00:00:00.000","Waynesboro city, Virginia","20885","1229","18014","2565","374","228","0","517","51","820"
"2010-01-01T00:00:00.000","Williamsburg city, Virginia","13421","814","10646","2104","82","924","12","237","51","830"
"2010-01-01T00:00:00.000","Winchester city, Virginia","25953","3478","21541","3193","356","662","13","767","51","840"
"2015-01-01T00:00:00.000","Accomack County, Virginia","33115","2909","22991","9808","329","50","0","457","51","001"
"2015-01-01T00:00:00.000","Albemarle County, Virginia","103108","5851","87007","11097","677","6110","50","1677","51","003"
"2015-01-01T00:00:00.000","Alleghany County, Virginia","16066","232","15085","986","14","64","33","152","51","005"
"2015-01-01T00:00:00.000","Amelia County, Virginia","12777","130","9562","3238","87","13","0","68","51","007"
"2015-01-01T00:00:00.000","Amherst County, Virginia","32148","687","25485","6454","533","311","25","289","51","009"
"2015-01-01T00:00:00.000","Appomattox County, Virginia","15208","185","12009","3186","118","92","0","50","51","011"
"2015-01-01T00:00:00.000","Arlington County, Virginia","223945","34629","167226","20943","1905","26260","306","14363","51","013"
"2015-01-01T00:00:00.000","Augusta County, Virginia","74053","1749","69729","3437","450","640","112","660","51","015"
"2015-01-01T00:00:00.000","Bath County, Virginia","4583","159","4386","233","24","22","0","28","51","017"
"2015-01-01T00:00:00.000","Bedford County, Virginia","76463","1461","69781","5856","577","1091","22","134","51","019"
"2015-01-01T00:00:00.000","Bland County, Virginia","6662","88","6308","362","12","12","11","12","51","021"
"2015-01-01T00:00:00.000","Botetourt County, Virginia","33155","467","31644","1515","186","89","0","216","51","023"
"2015-01-01T00:00:00.000","Brunswick County, Virginia","16930","326","7204","9603","90","78","12","131","51","025"
"2015-01-01T00:00:00.000","Buchanan County, Virginia","23486","74","22651","646","204","119","16","64","51","027"
"2015-01-01T00:00:00.000","Buckingham County, Virginia","17068","367","10785","6166","45","132","10","262","51","029"
"2015-01-01T00:00:00.000","Campbell County, Virginia","55012","1054","46253","8463","448","677","97","500","51","031"
"2015-01-01T00:00:00.000","Caroline County, Virginia","29349","1163","19971","8899","433","440","10","364","51","033"
"2015-01-01T00:00:00.000","Carroll County, Virginia","29856","876","29475","437","80","80","0","84","51","035"
"2015-01-01T00:00:00.000","Charles City County, Virginia","7118","119","3149","3510","590","39","21","15","51","036"
"2015-01-01T00:00:00.000","Charlotte County, Virginia","12313","91","8366","3960","61","20","2","36","51","037"
"2015-01-01T00:00:00.000","Chesterfield County, Virginia","328176","25423","233447","79427","3327","14020","579","7668","51","041"
"2015-01-01T00:00:00.000","Clarke County, Virginia","14299","581","12977","891","119","234","17","364","51","043"
"2015-01-01T00:00:00.000","Craig County, Virginia","5212","1","5182","21","84","104","0","1","51","045"
"2015-01-01T00:00:00.000","Culpeper County, Virginia","48424","4367","39092","8582","520","983","377","1191","51","047"
"2015-01-01T00:00:00.000","Cumberland County, Virginia","9859","12","6537","3580","66","0","0","0","51","049"
"2015-01-01T00:00:00.000","Dickenson County, Virginia","15463","118","15278","163","19","22","0","58","51","051"
"2015-01-01T00:00:00.000","Dinwiddie County, Virginia","28110","792","18445","9460","61","231","3","251","51","053"
"2015-01-01T00:00:00.000","Essex County, Virginia","11151","59","6466","4768","87","58","0","22","51","057"
"2015-01-01T00:00:00.000","Fairfax County, Virginia","1128722","181901","755014","121479","12119","234804","2349","59114","51","059"
"2015-01-01T00:00:00.000","Fauquier County, Virginia","67463","4711","60954","6218","546","1341","31","597","51","061"
"2015-01-01T00:00:00.000","Floyd County, Virginia","15523","400","15018","451","216","0","0","78","51","063"
"2015-01-01T00:00:00.000","Fluvanna County, Virginia","26014","833","21564","4285","134","239","46","465","51","065"
"2015-01-01T00:00:00.000","Franklin County, Virginia","56315","1497","50827","5009","274","348","3","536","51","067"
"2015-01-01T00:00:00.000","Frederick County, Virginia","81340","5877","75579","4402","463","1555","76","867","51","069"
"2015-01-01T00:00:00.000","Giles County, Virginia","16907","204","16345","280","112","158","17","94","51","071"
"2015-01-01T00:00:00.000","Gloucester County, Virginia","37001","1112","33536","3543","388","527","41","172","51","073"
"2015-01-01T00:00:00.000","Goochland County, Virginia","21721","499","17445","4068","81","395","5","90","51","075"
"2015-01-01T00:00:00.000","Grayson County, Virginia","15573","457","15040","648","104","26","0","43","51","077"
"2015-01-01T00:00:00.000","Greene County, Virginia","18938","920","17182","1590","18","351","81","194","51","079"
"2015-01-01T00:00:00.000","Greensville County, Virginia","11760","452","4723","6929","103","20","0","142","51","081"
"2015-01-01T00:00:00.000","Halifax County, Virginia","35506","671","21675","13361","99","282","23","409","51","083"
"2015-01-01T00:00:00.000","Hanover County, Virginia","101340","2532","89402","10309","853","2009","40","765","51","085"
"2015-01-01T00:00:00.000","Henrico County, Virginia","318864","16867","193478","98565","3137","26761","586","5775","51","087"
"2015-01-01T00:00:00.000","Henry County, Virginia","52580","2725","39250","12381","168","407","14","1287","51","089"
"2015-01-01T00:00:00.000","Highland County, Virginia","2244","0","2236","0","11","0","0","0","51","091"
"2015-01-01T00:00:00.000","Isle of Wight County, Virginia","35740","899","26680","8818","322","494","122","484","51","093"
"2015-01-01T00:00:00.000","James City County, Virginia","70673","3701","57981","10225","643","2623","233","710","51","095"
"2015-01-01T00:00:00.000","King and Queen County, Virginia","7106","235","5124","1893","148","161","0","24","51","097"
"2015-01-01T00:00:00.000","King George County, Virginia","24933","1050","19879","4930","284","555","28","182","51","099"
"2015-01-01T00:00:00.000","King William County, Virginia","16097","126","12565","3258","392","184","0","42","51","101"
"2015-01-01T00:00:00.000","Lancaster County, Virginia","11129","174","7880","3150","54","158","0","12","51","103"
"2015-01-01T00:00:00.000","Lee County, Virginia","25206","444","23887","1011","219","238","0","206","51","105"
"2015-01-01T00:00:00.000","Loudoun County, Virginia","351129","46273","252255","31818","2956","65685","908","15459","51","107"
"2015-01-01T00:00:00.000","Louisa County, Virginia","33986","849","27285","6190","404","286","7","831","51","109"
"2015-01-01T00:00:00.000","Lunenburg County, Virginia","12558","507","7980","4407","104","76","0","274","51","111"
"2015-01-01T00:00:00.000","Madison County, Virginia","13147","275","11927","1456","151","43","0","219","51","113"
"2015-01-01T00:00:00.000","Mathews County, Virginia","8880","124","7810","1020","96","53","3","70","51","115"
"2015-01-01T00:00:00.000","Mecklenburg County, Virginia","31555","812","19691","11521","84","342","16","558","51","117"
"2015-01-01T00:00:00.000","Middlesex County, Virginia","10717","215","8559","2092","55","14","10","33","51","119"
"2015-01-01T00:00:00.000","Montgomery County, Virginia","96467","2855","85048","4796","612","6710","154","903","51","121"
"2015-01-01T00:00:00.000","Nelson County, Virginia","14858","515","12587","2065","58","70","0","200","51","125"
"2015-01-01T00:00:00.000","New Kent County, Virginia","19560","476","16450","2833","664","331","0","108","51","127"
"2015-01-01T00:00:00.000","Northampton County, Virginia","12184","976","7555","4463","28","124","40","69","51","131"
"2015-01-01T00:00:00.000","Northumberland County, Virginia","12304","56","8670","3562","96","7","0","0","51","133"
"2015-01-01T00:00:00.000","Nottoway County, Virginia","15711","618","9158","6458","97","92","3","170","51","135"
"2015-01-01T00:00:00.000","Orange County, Virginia","34596","1403","29265","4931","267","499","134","365","51","137"
"2015-01-01T00:00:00.000","Page County, Virginia","23843","426","23085","599","149","134","0","243","51","139"
"2015-01-01T00:00:00.000","Patrick County, Virginia","18264","491","17006","1264","92","34","5","46","51","141"
"2015-01-01T00:00:00.000","Pittsylvania County, Virginia","62794","1505","47863","14088","371","476","32","1064","51","143"
"2015-01-01T00:00:00.000","Powhatan County, Virginia","28207","557","24399","3636","166","210","136","94","51","145"
"2015-01-01T00:00:00.000","Prince Edward County, Virginia","23022","554","14888","7664","130","370","48","119","51","147"
"2015-01-01T00:00:00.000","Prince George County, Virginia","37380","2668","23205","12668","500","926","195","1038","51","149"
"2015-01-01T00:00:00.000","Prince William County, Virginia","437271","93909","288206","100198","5411","44035","1739","23122","51","153"
"2015-01-01T00:00:00.000","Pulaski County, Virginia","34528","501","32347","2439","76","46","0","170","51","155"
"2015-01-01T00:00:00.000","Rappahannock County, Virginia","7431","251","7027","448","37","63","0","35","51","157"
"2015-01-01T00:00:00.000","Richmond County, Virginia","8989","560","6100","2659","43","234","11","94","51","159"
"2015-01-01T00:00:00.000","Roanoke County, Virginia","93633","2462","85102","6124","523","3493","45","421","51","161"
"2015-01-01T00:00:00.000","Rockbridge County, Virginia","22444","337","21401","760","272","168","17","211","51","163"
"2015-01-01T00:00:00.000","Rockingham County, Virginia","77785","4586","74410","2180","587","712","32","1150","51","165"
"2015-01-01T00:00:00.000","Russell County, Virginia","28245","320","27709","397","112","41","19","240","51","167"
"2015-01-01T00:00:00.000","Scott County, Virginia","22570","267","22299","229","121","60","0","23","51","169"
"2015-01-01T00:00:00.000","Shenandoah County, Virginia","42724","2886","40613","1377","318","416","0","962","51","171"
"2015-01-01T00:00:00.000","Smyth County, Virginia","31734","585","30896","931","134","164","4","45","51","173"
"2015-01-01T00:00:00.000","Southampton County, Virginia","18410","240","11633","6975","265","39","0","95","51","175"
"2015-01-01T00:00:00.000","Spotsylvania County, Virginia","127691","10614","98047","22187","1419","4267","487","5324","51","177"
"2015-01-01T00:00:00.000","Stafford County, Virginia","137145","14625","101111","26541","1367","5937","610","7583","51","179"
"2015-01-01T00:00:00.000","Surry County, Virginia","6823","111","3619","3103","49","56","0","51","51","181"
"2015-01-01T00:00:00.000","Sussex County, Virginia","11864","387","4779","6934","202","35","15","166","51","183"
"2015-01-01T00:00:00.000","Tazewell County, Virginia","43870","367","42303","1761","154","359","10","57","51","185"
"2015-01-01T00:00:00.000","Warren County, Virginia","38481","1509","36192","2300","476","553","11","278","51","187"
"2015-01-01T00:00:00.000","Washington County, Virginia","54759","787","53273","1030","311","338","17","317","51","191"
"2015-01-01T00:00:00.000","Westmoreland County, Virginia","17557","1070","12203","5022","165","194","22","270","51","193"
"2015-01-01T00:00:00.000","Wise County, Virginia","40530","490","37971","2441","181","216","65","145","51","195"
"2015-01-01T00:00:00.000","Wythe County, Virginia","29190","316","27837","1123","57","205","0","76","51","197"
"2015-01-01T00:00:00.000","York County, Virginia","66471","3625","53210","9787","653","4576","195","484","51","199"
"2015-01-01T00:00:00.000","Alexandria city, Virginia","149315","24728","101411","34845","1454","12441","224","6304","51","510"
"2015-01-01T00:00:00.000","Bristol city, Virginia","17524","292","16025","1205","123","246","11","226","51","520"
"2015-01-01T00:00:00.000","Buena Vista city, Virginia","6666","91","6117","70","84","485","15","0","51","530"
"2015-01-01T00:00:00.000","Charlottesville city, Virginia","45084","2237","32949","9175","197","3639","122","243","51","540"
"2015-01-01T00:00:00.000","Chesapeake city, Virginia","230601","11661","149160","72035","2349","10521","587","3663","51","550"
"2015-01-01T00:00:00.000","Colonial Heights city, Virginia","17515","875","14158","2401","171","692","9","311","51","570"
"2015-01-01T00:00:00.000","Covington city, Virginia","5736","72","4813","877","36","108","15","33","51","580"
"2015-01-01T00:00:00.000","Danville city, Virginia","42450","1401","20428","21323","213","569","15","851","51","590"
"2015-01-01T00:00:00.000","Emporia city, Virginia","5672","171","2285","3206","50","59","0","171","51","595"
"2015-01-01T00:00:00.000","Fairfax city, Virginia","23402","3840","17383","1420","168","4213","42","1472","51","600"
"2015-01-01T00:00:00.000","Falls Church city, Virginia","13308","1294","10978","284","166","1978","29","572","51","610"
"2015-01-01T00:00:00.000","Franklin city, Virginia","8457","88","3324","5052","28","101","23","63","51","620"
"2015-01-01T00:00:00.000","Fredericksburg city, Virginia","27395","3037","18955","7125","337","1087","66","1241","51","630"
"2015-01-01T00:00:00.000","Galax city, Virginia","6876","1158","6394","446","68","26","0","122","51","640"
"2015-01-01T00:00:00.000","Hampton city, Virginia","137081","7133","62075","71407","1890","4721","108","1970","51","650"
"2015-01-01T00:00:00.000","Harrisonburg city, Virginia","51388","9110","44635","4446","318","2615","66","780","51","660"
"2015-01-01T00:00:00.000","Hopewell city, Virginia","22279","1516","12368","8953","172","433","0","1108","51","670"
"2015-01-01T00:00:00.000","Lexington city, Virginia","7071","273","5797","891","19","563","0","154","51","678"
"2015-01-01T00:00:00.000","Lynchburg city, Virginia","78158","2555","52518","23475","712","2704","24","966","51","680"
"2015-01-01T00:00:00.000","Manassas city, Virginia","40743","13403","30390","6844","370","2633","124","2102","51","683"
"2015-01-01T00:00:00.000","Manassas Park city, Virginia","15625","5498","11071","2448","145","1773","0","1314","51","685"
"2015-01-01T00:00:00.000","Martinsville city, Virginia","13624","618","6970","6424","96","27","4","352","51","690"
"2015-01-01T00:00:00.000","Newport News city, Virginia","181323","14901","96912","77809","2888","7683","710","3450","51","700"
"2015-01-01T00:00:00.000","Norfolk city, Virginia","245452","17782","124701","108878","3410","11240","1317","6262","51","710"
"2015-01-01T00:00:00.000","Norton city, Virginia","4007","97","3573","203","5","233","0","59","51","720"
"2015-01-01T00:00:00.000","Petersburg city, Virginia","32123","1361","6301","25247","227","478","96","583","51","730"
"2015-01-01T00:00:00.000","Poquoson city, Virginia","12077","272","11680","191","73","359","0","67","51","735"
"2015-01-01T00:00:00.000","Portsmouth city, Virginia","96135","3509","42046","52654","1235","1793","157","1631","51","740"
"2015-01-01T00:00:00.000","Radford city, Virginia","17057","510","14954","1883","47","530","26","179","51","750"
"2015-01-01T00:00:00.000","Richmond city, Virginia","213735","13580","99691","108694","4267","6281","204","3188","51","760"
"2015-01-01T00:00:00.000","Roanoke city, Virginia","98736","5808","66670","30290","1278","2830","137","1788","51","770"
"2015-01-01T00:00:00.000","Salem city, Virginia","25165","794","22505","2123","117","576","18","192","51","775"
"2015-01-01T00:00:00.000","Staunton city, Virginia","24193","635","20734","3402","186","396","4","259","51","790"
"2015-01-01T00:00:00.000","Suffolk city, Virginia","86184","3102","47352","38027","1119","2230","227","830","51","800"
"2015-01-01T00:00:00.000","Virginia Beach city, Virginia","448290","33648","321048","97451","5111","37193","1869","8407","51","810"
"2015-01-01T00:00:00.000","Waynesboro city, Virginia","21150","1421","17753","3122","116","262","51","475","51","820"
"2015-01-01T00:00:00.000","Williamsburg city, Virginia","14754","1038","11524","2411","83","1172","50","116","51","830"
"2015-01-01T00:00:00.000","Winchester city, Virginia","27168","4430","22796","3466","239","815","8","808","51","840"
"2017-01-01T00:00:00.000","Charles City County, Virginia","7022","126","3201","3395","633","91","11","16","51","036"
"2017-01-01T00:00:00.000","Culpeper County, Virginia","49795","4826","40124","8603","420","1105","188","1557","51","047"
"2017-01-01T00:00:00.000","Dinwiddie County, Virginia","28033","893","18711","9345","44","271","16","246","51","053"
"2017-01-01T00:00:00.000","Greene County, Virginia","19213","1092","17335","1576","130","367","0","431","51","079"
"2017-01-01T00:00:00.000","Hanover County, Virginia","103218","2886","91407","10409","827","2193","286","353","51","085"
"2017-01-01T00:00:00.000","Lunenburg County, Virginia","12369","529","7907","3987","90","450","0","186","51","111"
"2017-01-01T00:00:00.000","Orange County, Virginia","35265","1605","29901","5020","308","569","152","438","51","137"
"2017-01-01T00:00:00.000","Emporia city, Virginia","5495","311","1940","3611","132","11","0","6","51","595"
"2017-01-01T00:00:00.000","Wythe County, Virginia","29048","332","27787","1102","95","215","0","93","51","197"
"2017-01-01T00:00:00.000","Chesapeake city, Virginia","235410","13209","152279","74266","2246","11238","527","3754","51","550"
"2017-01-01T00:00:00.000","Colonial Heights city, Virginia","17582","971","13933","2663","248","782","18","409","51","570"
"2017-01-01T00:00:00.000","Harrisonburg city, Virginia","53064","9922","45872","5499","500","2772","56","1228","51","660"
"2017-01-01T00:00:00.000","Albemarle County, Virginia","105105","5991","88010","11259","625","6422","128","1575","51","003"
"2017-01-01T00:00:00.000","Bland County, Virginia","6524","33","6206","325","11","8","5","0","51","021"
"2017-01-01T00:00:00.000","Bedford County, Virginia","77319","1582","70329","5933","588","1170","64","387","51","019"
"2017-01-01T00:00:00.000","Botetourt County, Virginia","33149","521","31484","1331","187","301","0","235","51","023"
"2017-01-01T00:00:00.000","Buckingham County, Virginia","17048","401","10685","6130","104","75","13","321","51","029"
"2017-01-01T00:00:00.000","Wise County, Virginia","39539","482","37017","2416","195","227","85","127","51","195"
"2017-01-01T00:00:00.000","Bristol city, Virginia","17077","93","15531","1674","124","79","8","178","51","520"
"2017-01-01T00:00:00.000","Covington city, Virginia","5675","116","4805","856","38","85","32","26","51","580"
"2017-01-01T00:00:00.000","Portsmouth city, Virginia","95536","3891","41343","52682","1343","1850","215","1829","51","740"
"2017-01-01T00:00:00.000","Williamsburg city, Virginia","14817","1136","11637","2426","115","1202","19","203","51","830"
"2017-01-01T00:00:00.000","Virginia Beach city, Virginia","450057","35255","322016","97685","5251","38974","1687","9803","51","810"
"2017-01-01T00:00:00.000","Alleghany County, Virginia","15489","221","14534","1011","79","22","31","138","51","005"
"2017-01-01T00:00:00.000","Carroll County, Virginia","29767","912","29522","515","106","47","0","85","51","035"
"2017-01-01T00:00:00.000","Galax city, Virginia","6788","997","6101","553","31","6","0","208","51","640"
"2017-01-01T00:00:00.000","Washington County, Virginia","54457","806","52971","1016","287","344","39","382","51","191"
"2017-01-01T00:00:00.000","Westmoreland County, Virginia","17596","1086","12339","4911","339","197","9","241","51","193"
"2017-01-01T00:00:00.000","Northumberland County, Virginia","12254","59","8667","3600","65","9","8","0","51","133"
"2017-01-01T00:00:00.000","Page County, Virginia","23694","443","23024","548","123","156","11","186","51","139"
"2017-01-01T00:00:00.000","Pulaski County, Virginia","34330","555","32307","2179","254","258","0","196","51","155"
"2017-01-01T00:00:00.000","Warren County, Virginia","38991","1622","36742","2331","537","575","4","287","51","187"
"2017-01-01T00:00:00.000","Alexandria city, Virginia","154710","25900","102993","36997","1455","12409","198","8537","51","510"
"2017-01-01T00:00:00.000","Danville city, Virginia","41911","1625","20093","21488","435","580","79","650","51","590"
"2017-01-01T00:00:00.000","Fredericksburg city, Virginia","28135","3007","19429","7537","411","1235","95","1420","51","630"
"2017-01-01T00:00:00.000","Hampton city, Virginia","136255","7389","60606","71206","1684","4840","232","2780","51","650"
"2017-01-01T00:00:00.000","Amherst County, Virginia","31819","720","25500","6404","572","380","41","247","51","009"
"2017-01-01T00:00:00.000","Arlington County, Virginia","229534","35687","170577","22498","1885","27941","342","14120","51","013"
"2017-01-01T00:00:00.000","Bath County, Virginia","4458","252","4260","328","80","42","0","51","51","017"
"2017-01-01T00:00:00.000","Hopewell city, Virginia","22353","1636","12044","9560","109","428","6","904","51","670"
"2017-01-01T00:00:00.000","Buchanan County, Virginia","22611","61","21709","655","210","113","21","36","51","027"
"2017-01-01T00:00:00.000","Newport News city, Virginia","180775","15615","95675","79062","2724","8457","706","4290","51","700"
"2017-01-01T00:00:00.000","Frederick County, Virginia","83784","6522","78075","4382","519","1759","100","819","51","069"
"2017-01-01T00:00:00.000","Stafford County, Virginia","141159","16515","103824","28266","1390","6848","393","8209","51","179"
"2017-01-01T00:00:00.000","Lynchburg city, Virginia","79237","2901","53377","23787","749","2578","73","1063","51","680"
"2017-01-01T00:00:00.000","York County, Virginia","67196","4016","53680","9941","795","4729","266","807","51","199"
"2017-01-01T00:00:00.000","Richmond city, Virginia","220892","14343","104520","111787","3458","6434","323","2984","51","760"
"2017-01-01T00:00:00.000","Martinsville city, Virginia","13256","670","6779","6384","92","50","0","216","51","690"
"2017-01-01T00:00:00.000","Nelson County, Virginia","14863","581","12725","1995","63","113","0","146","51","125"
"2017-01-01T00:00:00.000","Essex County, Virginia","11083","378","6404","4358","169","138","0","304","51","057"
"2017-01-01T00:00:00.000","Pittsylvania County, Virginia","61970","1542","47419","13821","473","476","20","1037","51","143"
"2017-01-01T00:00:00.000","Norton city, Virginia","4043","35","3736","219","3","149","0","0","51","720"
"2017-01-01T00:00:00.000","Staunton city, Virginia","24273","692","21136","3306","173","434","62","122","51","790"
"2017-01-01T00:00:00.000","Fluvanna County, Virginia","26109","854","22102","4281","197","270","43","214","51","065"
"2017-01-01T00:00:00.000","Amelia County, Virginia","12802","142","9664","3180","114","15","0","86","51","007"
"2017-01-01T00:00:00.000","Radford city, Virginia","17380","501","15271","1884","94","585","101","231","51","750"
"2017-01-01T00:00:00.000","Winchester city, Virginia","27516","4647","23235","3568","265","844","59","856","51","840"
"2017-01-01T00:00:00.000","Accomack County, Virginia","32840","2901","22952","9600","289","284","0","236","51","001"
"2017-01-01T00:00:00.000","Craig County, Virginia","5131","1","5123","8","20","0","0","1","51","045"
"2017-01-01T00:00:00.000","Floyd County, Virginia","15594","440","15053","446","185","2","0","86","51","063"
"2017-01-01T00:00:00.000","Giles County, Virginia","16867","271","16388","439","32","77","9","6","51","071"
"2017-01-01T00:00:00.000","Grayson County, Virginia","15708","480","14936","816","111","71","0","85","51","077"
"2017-01-01T00:00:00.000","Nottoway County, Virginia","15537","633","8990","6403","56","46","55","161","51","135"
"2017-01-01T00:00:00.000","Rappahannock County, Virginia","7359","261","6951","415","33","93","0","106","51","157"
"2017-01-01T00:00:00.000","Tazewell County, Virginia","42689","392","40984","1611","258","347","62","69","51","185"
"2017-01-01T00:00:00.000","Buena Vista city, Virginia","6495","46","5851","172","50","489","11","0","51","530"
