"docket_or_petition_num","town","address","extra_information_alternate_address","user","owner","twr_type","ant_height","twr_height","elev","antennas","equip_bldg","_5g_services","comments","backup_power_type","backup_power_size_duration","shared_backup_power","action_date"
,"Bethel","* Stony Hill Road",,"AT&T","Eversource","utility pole","top","141",,,,,"install underground conduit and fiber-optic cable; install 1 cabinet on new 4' x 4' concrete pad",,,,"2019-01-14T00:00:00.000"
,"Bethel","* Stony Hill Road",,"AT&T","Eversource","utility pole","top","141",,"replace 3 antennas w 3x 700/2100 MHz antennas;","add 8 rru's & upgrade g.l. equipment",,,,,,"2020-06-29T00:00:00.000"
,"Bethel","* Stony Hill Road",,"AT&T","Eversource","utility pole","top","141",,"replace 3 antennas w 3x 700/2100 MHz antennas;","add 8 rru's & upgrade g.l. equipment","yes",,,,,"2021-03-09T00:00:00.000"
"Petition No. 457","Bethel","* Chimney Drive",,"VoiceStream","CL&P","utility pole","173","150","500","6-EMS Dual-Pol Antennas","cabinet",,"4.5"" dia pipe extension, Structure # 10256",,,,"2000-05-10T00:00:00.000"
,"Bethel","* Chimney Drive",,"T-Mobile","Eversource","utility pole","162 & 154","145",,"replace pipe mast and all antennas w/ new pipe mast, 3 ant at 162' and 3 ant at 154'",,,,,,,"2017-05-08T00:00:00.000"
"Petition No. 515","Bethel","* Sky Edge Lane",,"Sprint","CL&P","utility pole","157","150",,"12 panel antennae","cabinets",,"install 10' power mount extension on 150' transmision line pole",,,,"2001-07-11T00:00:00.000"
"Petition No. 796","Bethel","* Sky Edge Lane",,"Verizon","CL&P","utility pole","167","150",,"install 6 antennas","12x30",,"add 10 feet to existing power mount extension on 150' transmission line pole",,,,"2007-01-04T00:00:00.000"
,"Bethel","* Sky Edge Lane",,"Verizon","CL&P","utility pole","167","150",,"replace 6 existing antennas with 3 LTE antennas and 3 dual-band antennas (PCS/cellular)",,,,,,,"2013-05-01T00:00:00.000"
,"Bethel","* Sky Edge Lane",,"Sprint","CL&P","utility pole","157","150",,"replace 6 CDMA antennas with 3 dual band antennas",,,"4G/LTE upgrade",,,,"2013-10-25T00:00:00.000"
,"Bethel","* Sky Edge Lane",,"Verizon","Eversource","utility pole","167","150",,"replace 6 ant w/ 3 700/2100 MHz, 3 850/1900 MHz ant",,,,,,,"2017-08-21T00:00:00.000"
,"Bethel","* Sky Edge Lane",,"Sprint","Eversource","utility pole","158","150",,"replace 3 antennas w 3 x 800/1900/2500 MHz antennas","install 3 RRU's",,,,,,"2019-10-28T00:00:00.000"
,"Bethlehem","*** Watertown Road",,"Nextel","SBA","monopole","185","199","1005","add 12 panel antennas","12x20",,"Sprint on tower at 195'",,,,"2003-10-29T00:00:00.000"
,"Bethlehem","*** Watertown Road",,"New Cingular","SBA","monopole","165","199","1005","install 12 panel antennas","12x20",,,,,,"2005-10-19T00:00:00.000"
,"Bethlehem","*** Watertown Road",,"Verizon","SBA","monopole","175","199","1005","install 12 panel antennas","12x30",,,,,,"2006-03-22T00:00:00.000"
,"Bethlehem","*** Watertown Road",,"T-Mobile","SBA","monopole","155","199","1005","install 3 panel antennas","pad",,,,,,"2006-12-21T00:00:00.000"
,"Bethlehem","*** Watertown Road",,"Verizon","SBA","monopole","175","199","1005","replace 6 LPA-185080/12CF antennas with 6 LPA-80080/6CF antennas",,,,,,,"2008-02-14T00:00:00.000"
,"Bethlehem","*** Watertown Road",,"Verizon","SBA","monopole","175","199","1005","replace 6 of 12 existing antennas with 3 PCS and 3 LTE antennas",,,,,,,"2012-04-04T00:00:00.000"
,"Bethlehem","*** Watertown Road",,"Sprint","SBA","monopole","148","199","1005","replace 12 existing antennas with 3 dual band antennas",,,"4G/LTE upgrade",,,,"2012-10-09T00:00:00.000"
,"Bethlehem","*** Watertown Road",,"AT&T","SBA","monopole","165","199","1005","add 3 multi-band antennas for LTE to 6 GSM/UMTS antennas",,,,,,,"2012-12-07T00:00:00.000"
,"Bethlehem","*** Watertown Road",,"T-Mobile","SBA","monopole","155","199","1005","install 3 LTE antennas",,,,,,,"2015-04-15T00:00:00.000"
,"Bethlehem","*** Watertown Road",,"Sprint","SBA","monopole","195","199","1005","install 3 850/2500 MHz antennas and 6 RRHs on platform",,,,,,,"2018-05-21T00:00:00.000"
,"Bethlehem","*** Watertown Road",,"AT&T","SBA","monopole","165","199","1005","replace 3 antennas w 3 x 700/1900 MHz antennas; add 9 RRU's",,,,,,,"2018-07-16T00:00:00.000"
,"Bloomfield","*** Filley Street",,"T-Mobile","T-Mobile","monopole","95","95",,"remove and replace 1 existing antenna; add 2 antennas and 3 TMAs",,,"UMTS upgrade",,,,"2009-05-05T00:00:00.000"
,"Bloomfield","*** Filley Street",,"T-Mobile","T-Mobile","monopole","93","95",,"replace 3 of 6 existing antennas with 3 new LTE antennas",,,"4G/LTE upgrade",,,,"2014-09-15T00:00:00.000"
,"Bloomfield","*** Filley Street",,"T-Mobile","T-Mobile","monopole","93","95",,"replace 3 antennas w 3 x 600/700 MHz antennas & install 3 x 1900/2100 MHz antennas; add 3 RRU's",,,,,,,"2019-08-19T00:00:00.000"
,"Bloomfield","**** Blue Hills Avenue",,"SCLP","Blue Hills Fire Dept","self-support lattice","100","125",,"9 panels, ALP 11011N","12x26",,,,,,"1998-03-16T00:00:00.000"
,"Bloomfield","**** Blue Hills Avenue",,"XM Satellite","SBA","self-support lattice","126(ant);33(dish)","125",,"70""whip; 26"" dish","cabinet",,,,,,"2000-11-30T00:00:00.000"
,"Bloomfield","**** Blue Hills Avenue",,"AT&T Wireless","SBA","self-support lattice","108","125",,"12 panel antenae","9x19",,,,,,"2001-03-28T00:00:00.000"
,"Bloomfield","**** Blue Hills Avenue",,"Sprint","SBA","self-support lattice","87","125",,"9 panel","cabinets",,"GPS at 50'  / install waveguide cables per PE",,,,"2001-10-03T00:00:00.000"
,"Bloomfield","**** Blue Hills Avenue",,"VoiceStream","SBA","self-support lattice","127","125","121","12 panel   EMS-RR90-17-02 DP","cabinet",,,,,,"2001-11-29T00:00:00.000"
,"Bloomfield","**** Blue Hills Avenue",,"AT&T Wireless","SBA","self-support lattice",,"125",,,,,"install additional equipment cabinet",,,,"2002-08-01T00:00:00.000"
,"Bloomfield","**** Blue Hills Avenue",,"SNET/Cingular","SBA","self-support lattice","97","125",,"replace existing antennas with 9 CSS DUO4-8670, 6 tower mount amplifiers, 3 diplexers, 1 LMU @ 72'",,,,,,,"2002-08-01T00:00:00.000"
,"Bloomfield","**** Blue Hills Avenue",,"T-Mobile","SBA","self-support lattice","127","130",,"E911 upgrade",,,,,,,"2002-09-25T00:00:00.000"
,"Bloomfield","**** Blue Hills Avenue",,"AT&T Wireless","SBA","self-support lattice",,"130",,"add GPS antenna for E911",,,,,,,"2003-03-11T00:00:00.000"
,"Bloomfield","**** Blue Hills Avenue",,"AT&T Wireless","SBA","self-support lattice","108","130",,"remove antennas - no longer in use",,,,,,,"2007-03-13T00:00:00.000"
,"Bloomfield","**** Blue Hills Avenue",,"Verizon","SBA","self-support lattice","110","130",,"install 6 PCS and 6 cellular antennas","12x20",,,,,,"2008-10-06T00:00:00.000"
,"Bloomfield","**** Blue Hills Avenue",,"Cingular","SBA","self-support lattice","97","130",,"remove 9 antennas, 6 TMAs, and 6 diplexers; replace with 6 new antennas, 6 TMAs, and 6 diplexers",,,,,,,"2008-10-28T00:00:00.000"
,"Bloomfield","**** Blue Hills Avenue",,"T-Mobile","SBA","self-support lattice","125","130",,"add 3 antennas and 3 TMAs to 6 existing antennas and TMAs",,,"UMTS upgrade",,,,"2009-05-20T00:00:00.000"
,"Bloomfield","**** Blue Hills Avenue",,"Pocket (now MetroPCS)","SBA","self-support lattice","77","130",,"flush mount 3 antennas",,,,,,,"2009-07-13T00:00:00.000"
,"Bloomfield","**** Blue Hills Avenue",,"Clearwire","SBA","self-support lattice","120","130",,"install 3 WiMAX antennas and 2 microwave dishes",,,,,,,"2010-05-24T00:00:00.000"
,"Bloomfield","**** Blue Hills Avenue",,"AT&T","SBA","self-support lattice","97","130",,"add 3 LTE antennas to 6 existing GSM/UMTS antennas",,,,,,,"2012-08-10T00:00:00.000"
,"Bloomfield","**** Blue Hills Avenue",,"Verizon","SBA","self-support lattice","110","130",,"replace 6 of 12 existing antennas with 3 PCS and 3 LTE antennas",,,,,,,"2012-11-27T00:00:00.000"
,"Bloomfield","**** Blue Hills Avenue",,"Sprint","SBA","self-support lattice","87","130",,"replace 12 CDMA antennas with 3 dual-band antennas",,,"4G/LTE upgrade",,,,"2012-12-14T00:00:00.000"
,"Bloomfield","**** Blue Hills Avenue",,"MetroPCS","SBA","self-support lattice",,"130",,,,,"replace radio cabinet as part of LTE upgrade",,,,"2013-01-30T00:00:00.000"
,"Bloomfield","**** Blue Hills Avenue",,"T-Mobile","SBA","self-support lattice","125","130",,"replace 6 existing antennas with 6 dual-band antennas",,,"4G/LTE upgrade",,,,"2013-11-19T00:00:00.000"
,"Bloomfield","**** Blue Hills Avenue",,"Verizon","SBA","self-support lattice","110","130",,"replace 6 of 12 existing antennas with 3 cellular and 3 AWS antennas",,,,,,,"2014-02-07T00:00:00.000"
,"Bloomfield","**** Blue Hills Avenue",,"Sprint","SBA","self-support lattice","87","130",,"install 3 LTE antennas",,,,,,,"2014-02-14T00:00:00.000"
,"Bloomfield","**** Blue Hills Avenue",,"T-Mobile","SBA","self-support lattice","125","125",,"install 3 700 MHz antennas",,,,,,,"2016-02-16T00:00:00.000"
,"Bloomfield","**** Blue Hills Avenue",,"AT&T","SBA","self-support lattice","98","125",,"replace 3 antennas with 3 700/1900 MHz antennas",,,,,,,"2016-03-14T00:00:00.000"
,"Bloomfield","**** Blue Hills Avenue",,"AT&T","SBA","self-support lattice","98","125",,"replace 3 existing remote radio heads with 3 new & install 3 additional rr heads",,,,,,,"2017-01-09T00:00:00.000"
,"Bloomfield","**** Blue Hills Avenue",,"T-Mobile","SBA","self-support lattice","125","125",,"replace 6 antennas w 3x 600/700 Mhz & 3 x 1900/2100 MHz antennas; replace 3 x rru's",,,,,,,"2018-10-29T00:00:00.000"
,"Bloomfield","**** Blue Hills Avenue",,"AT&T","SBA","self-support lattice","98","125",,"replace 3 antennas w 3x700/850/1900 MHz & install 3 x 2100 MHz antennas; replace 6 rru's & add 3 rru's",,,,,,,"2019-08-19T00:00:00.000"
,"Bloomfield","**** Blue Hills Avenue",,"DISH","SBA","self-support lattice","77","125",,"install 3x 600/1900/2100 MHz antennas and 6 RRUs","install 5'x7' equipment platform with 1 x cabinet & associated equipment","yes",,,,,"2022-03-11T00:00:00.000"
"Docket No. 379","Bloomfield","** Burr Road",,"T-Mobile","SBA","monopole","127","130","199",,"pad",,,,,,"2009-10-08T00:00:00.000"
"Docket No. 379","Bloomfield","** Burr Road",,"Verizon","SBA","monopole","117","130","199","install 15 antennas in three sectors","12x30",,,,,,"2009-10-08T00:00:00.000"
,"Bloomfield","** Burr Road",,"Cingular","SBA","monopole","107","130","199","install 12 antennas and 12 TMAs","12x20",,,,,,"2010-07-19T00:00:00.000"
"Petition No. 1020","Bloomfield","** Burr Road",,"MetroPCS","SBA","monopole","137","140","199","install six antennas","pad",,"extend height of tower by 10 feet for MetroPCS antennas",,,,"2012-01-19T00:00:00.000"
,"Bloomfield","** Burr Road",,"AT&T","SBA","monopole","108","140","199","add 3 LTE antennas to 6 existing GSM/UMTS antennas",,,,,,,"2012-08-10T00:00:00.000"
,"Bloomfield","** Burr Road",,"Verizon","SBA","monopole","117","140","199","replace 6 of 12 existing antennas with 3 PCS and 3 AWS antennas",,,,,,,"2014-05-13T00:00:00.000"
,"Bloomfield","** Burr Road",,"T-Mobile","SBA","monopole","126","140","199","replace 3 of 6 existing antennas with 6 new LTE antennas",,,,,,,"2014-09-29T00:00:00.000"
,"Bloomfield","** Burr Road",,"T-Mobile","SBA","monopole","130","140","199","install 3 700 MHz antennas",,,,,,,"2015-11-03T00:00:00.000"
,"Bloomfield","** Burr Road",,"Verizon","SBA","monopole","117","140","199","replace 9 antennas with 6 1900 and 3 2100 MHz antennas",,,,,,,"2015-11-09T00:00:00.000"
,"Bloomfield","** Burr Road",,"T-Mobile","SBA","monopole","130","140","199","replace 9 antennas with 6x1900/2100MHz and 3x600/700MHz antennas; swap 3 rru's",,,,,,,"2018-10-09T00:00:00.000"
"Petition No. 472","Bloomfield","*** Duncaster Road",,"Voicestream","CL&P","utility pole","102","87",,"install 6 antennas on 17' extension on transmission line tower","pad",,,,,,"2000-07-25T00:00:00.000"
,"Bloomfield","*** Duncaster Road",,"T-Mobile","CL&P","utility pole","101","87",,"remove 3 existing GSM antennas; install 3 new GSM antennas @ 101' and 3 new UMTS antennas @ 95'",,,,,,,"2010-08-30T00:00:00.000"
"Docket No. 416","Bloomfield","**** Day Hill Road",,"Verizon","Verizon","monopole","110","110","178","install 15 antennas","12x24",,,"propane generator","70-hour capacity",,"2011-11-03T00:00:00.000"
,"Bloomfield","**** Day Hill Road",,,"Construction Services Towers","monopole",,"110","178",,,,"Transfer of Certificate",,,,"2012-12-13T00:00:00.000"
,"Bloomfield","**** Day Hill Road",,"Verizon","Florida Tower Partners","monopole","110","110","178","replace 6 of 12 exxisting antennas with 3 PCS and 3 AWS antennas",,,,,,,"2014-04-17T00:00:00.000"
,"Bloomfield","**** Day Hill Road",,,"American Towers LLC","monopole",,"110","178",,,,"Transfer of Certificate",,,,"2015-03-05T00:00:00.000"
,"Bloomfield","**** Day Hill Road",,"T-Mobile","American Towers LLC","monopole","100","110","178","install new 700/1900/2100MHz antennas, install 3 RRHs and 3 new cables,","8 x16 pad",,,,,,"2016-05-12T00:00:00.000"
,"Bloomfield","**** Day Hill Road",,"Verizon","American Towers LLC","monopole","110","110","178","replace 6 antennas with 6 700/850/1900/2100 MHz antennas; add 12 RRHs",,,,,,,"2017-12-26T00:00:00.000"
,"Bloomfield","**** Day Hill Road",,"T-Mobile","American Towers LLC","monopole","100","110","178","replace 6 anteennas w 3 x 1900/2100 MHz & 3x 600/700 MHz antennas",,,,,,,"2019-04-22T00:00:00.000"
"Petition No. 1476","Bloomfield","**** Day Hill Road",,"AT&T","American Towers LLC","monopole","135","139","178","install 9 antennas and 115 RRUs on three sector frame mounts","install 1 x WIC","yes",,,,,"2022-03-11T00:00:00.000"
,"Bloomfield","** Brewer Drive",,"SCLP","Sprint","monopole","100","120","203","9 panels, ALP 11011N","12x26",,"Sprint and Town also have antennas on this tower",,,,"1998-03-16T00:00:00.000"
,"Bloomfield","** Brewer Drive",,"Omni","Sprint","monopole","110","120","203","3-EMS RR90-1702DP","cabinets",,,,,,"2000-03-01T00:00:00.000"
,"Bloomfield","** Brewer Drive",,"VoiceStream","Sprint","monopole","107","120",,"3  panel (EMS DR65-18-02DPL2Q)","cabinets",,"replace 3 existing antennas",,,,"2002-03-21T00:00:00.000"
,"Bloomfield","** Brewer Drive",,"T-Mobile","Sprint","monopole","107","120",,"E911 upgrade",,,,,,,"2002-09-25T00:00:00.000"
,"Bloomfield","** Brewer Drive",,"Cingular","Sprint","monopole","97","120",,"replace 9 existing antennas with 9 new antennas and 6 tower mount amps",,,"use existing equipment shelter",,,,"2003-10-14T00:00:00.000"
,"Bloomfield","** Brewer Drive",,"Cingular","Sprint","monopole","100","120",,"remove 3 existing antennas, replace with 3 Powerwave 7770 antennas",,,"install 3 diplexers",,,,"2008-02-14T00:00:00.000"
,"Bloomfield","** Brewer Drive",,"Verizon","Sprint","monopole","87","120",,"install 6 cellular and 6 PCS antennas","12x30",,,,,,"2008-10-14T00:00:00.000"
,"Bloomfield","** Brewer Drive",,"T-Mobile","Sprint","monopole","107","120",,"add 3 antennas and 3 TMAs to 3 existing antennas and 6 TMAs",,,"UMTS upgrade",,,,"2009-04-28T00:00:00.000"
,"Bloomfield","** Brewer Drive",,"Clearwire","Sprint","monopole","120","120",,"install 3 WiMAX antennas and 2 microwave dishes",,,,,,,"2010-06-29T00:00:00.000"
,"Bloomfield","** Brewer Drive",,"AT&T","Crown Castle","monopole","100","120",,"replace 6 of 9 existing antennas with 3 new LTE and 3 new GSM antennas",,,,,,,"2012-05-29T00:00:00.000"
,"Bloomfield","** Brewer Drive",,"Sprint","Crown Castle","monopole","120","120",,"replace 6 CDMA antennas with 3 dual-band antennas",,,"4G/LTE upgrade",,,,"2013-03-01T00:00:00.000"
,"Bloomfield","** Brewer Drive",,"AT&T","Crown Castle","monopole",,"120",,,,,"install 50 kW diesel generator for backup power","diesel generator",,,"2014-03-18T00:00:00.000"
,"Bloomfield","** Brewer Drive",,"T-Mobile","Crown Castle","monopole","108","120",,"replace 6 GSM antennas with 3 LTE and 3 UMTS antennas",,,"4G/LTE upgrade",,,,"2014-05-02T00:00:00.000"
,"Bloomfield","** Brewer Drive",,"AT&T","Crown Castle","monopole","100","120",,"replace 6 of 9 existing antennas and add 9 new LTE antennas",,,,,,,"2014-05-30T00:00:00.000"
,"Bloomfield","** Brewer Drive",,"Sprint","Crown Castle","monopole","120","120",,"add 3 new dual band antennas to 3 existing ones",,,,,,,"2014-07-07T00:00:00.000"
,"Bloomfield","** Brewer Drive",,"AT&T","Crown Castle","monopole","100","120","203","remove 3 ant, replace 6 ant w/ 3 700/850/1900 MHz ant & 3 700/850 MHz ant; add 3 RRHs",,,,,,,"2016-09-26T00:00:00.000"
,"Bloomfield","** Brewer Drive",,"T-Mobile","Crown Castle","monopole","108","120","203","install 3 700 MHz ant; add 3 RRUs",,,,,,,"2016-10-11T00:00:00.000"
,"Bloomfield","** Brewer Drive",,"AT&T","Crown Castle","monopole","100","120","203","replace 3 RRUs with 3 new RRUs",,,,,,,"2017-02-06T00:00:00.000"
,"Bloomfield","** Brewer Drive",,"AT&T","Crown Castle","monopole","100","120","203","replace 3 rru's",,,,,,,"2018-12-31T00:00:00.000"
,"Bloomfield","** Brewer Drive",,"T-Mobile","Crown Castle","monopole","108","120","203","replace 6 antennas wn 3x600/700 MHz & 3 x 1900/2100 MHz antennas; replace 3 rru's",,,"Tower mods & Antenna Mount mods proposed",,,,"2019-04-22T00:00:00.000"
,"Bloomfield","** Brewer Drive",,"DISH","Crown Castle","monopole","89","120","203","install 3x 600/1900/2100 MHz antennas and 6 RRUs","install 5'x7' equipment platform with 1 x cabinet & associated equipment","yes",,,,,"2021-12-02T00:00:00.000"
,"Bloomfield","** Brae Burnie Lane",,"T-Mobile","T-Mobile","monopole","111","120",,"add 3 antennas and 3 TMAs @ 111'; 3 antennas and TMAs already @ 118'",,,"UMTS upgrade; tower designed as a flagpole-interior mount anntenna",,,,"2009-05-20T00:00:00.000"
,"Bloomfield","** Montevideo Road",,"DPS/NECS/RAFS,Transit/Amat.Radio","DPS","self-support lattice",,"60",,"3-dish, 6-whips, 3-4dipole array",,,"Replace existing 60' tower and equipment shelter",,,,"1990-12-20T00:00:00.000"
"Docket No. 107","Bloomfield","Gibraltar Lane",,"BAM","Talcott Mtn Science Center","self-support lattice","59","78","925","6-11""x20"" panels,","19x26",,"existing tower",,,,"1989-07-06T00:00:00.000"
,"Bloomfield","Gibraltar Lane",,"BAM","Talcott Mtn Science Center","self-support lattice","55","78","925","3-ALP-6008, 3-AIP-11008",,,"Replace Antennas",,,,"1995-12-06T00:00:00.000"
,"Bloomfield","Gibraltar Lane",,"Verizon","Talcott Mtn Science Center","self-support lattice","55","78","925",,,,"Replace Antennas",,,,"2001-03-15T00:00:00.000"
,"Bloomfield","Gibraltar Lane",,"Verizon","Talcott Mtn Science Center","self-support lattice","56","78","925","add 2 PCS antennas to 4 cellular antennas",,,,,,,"2005-04-19T00:00:00.000"
,"Bloomfield","Gibraltar Lane",,"Verizon","Talcott Mtn Science Center","self-support lattice","55","78","925","replace 6 existing antennas with 4 cellular, 4 PCS and 2 LTE antennas","bldg",,"4G/LTE upgrade",,,,"2012-11-27T00:00:00.000"
,"Bloomfield","Gibraltar Lane",,"AT&T","Talcott Mtn Science Center","self-support lattice","69","78","925","install 12 antennas inside unused radar dome on top of tower","bldg",,"AT&T to share Verizon backup generator","generator",,"shared","2013-07-12T00:00:00.000"
,"Bloomfield","Gibraltar Lane",,"Verizon","Talcott Mtn Science Center","self-support lattice","55","78","925","replace 4 of 10 existing antennas with 2 new PCS and 2 new AWS antennas",,,,,,,"2013-12-10T00:00:00.000"
,"Bloomfield","Gibraltar Lane",,"Verizon","Talcott Mtn Science Center","self-support lattice","55","78","925","replace 2 1900 MHz antennas and 2 2100 MHz antennas, replace 2 RRHs, install 4 RRHs",,,,,,,"2015-07-27T00:00:00.000"
,"Bloomfield","Gibraltar Lane",,"AT&T","Talcott Mtn Science Center","self-support lattice","top","78","925","replace 3 antennas with 3 2300 MHz antennas",,,,,,,"2016-03-14T00:00:00.000"
,"Bloomfield","Gibraltar Lane",,"AT&T","Talcott Mtn Science Center","self-support lattice","70","78","925","replace 3 ant w/ 3 1900 MHz",,,,,,,"2017-07-24T00:00:00.000"
,"Bloomfield","Gibraltar Lane",,"AT&T","Talcott Mtn Science Center","self-support lattice","70","78","925","install 3 700/1900 MHz antennas; add 6 RRHs",,,,,,,"2018-05-14T00:00:00.000"
,"Bloomfield","Gibraltar Lane",,"Verizon","Talcott Mtn Science Center","self-support lattice","55",,"925","remove 2 existing antennas; replace 4 rru's",,,,,,,"2019-05-13T00:00:00.000"
,"Bloomfield","Gibraltar Lane",,"AT&T","Talcott Mtn Science Center","self-support lattice","70","78","925","remove 3 antennas & replace 3 antennas w 3 x 700/850/1900/5G 850 MHz antennas; replace 9RRUs","upgrade gl equipment",,,,,,"2020-11-30T00:00:00.000"
,"Bloomfield","*** Park Avenue",,"AT&T","Town of Bloomfield","monopole","139","140","120","install 6 Allgon 7250.03 panel antennas",,,"tower to replace existing lattice tower at Police Station, town antennas at top of pole",,,,"2002-10-23T00:00:00.000"
,"Bloomfield","*** Park Avenue",,"Verizon","Town of Bloomfield","monopole","109","140","120","install 12 DB842H65 antennas","15x15",,,,,,"2002-11-07T00:00:00.000"
,"Bloomfield","*** Park Avenue",,"Verizon","Town of Bloomfield","monopole","105","140","120","install 6 cellular and 6 PCS antennas","15x15",,"decision in above line never implemented by Verizon",,,,"2004-07-13T00:00:00.000"
,"Bloomfield","*** Park Avenue",,"Nextel","Town of Bloomfield","monopole","95","140","120","install 12 panel antennas",,,"equipment in existing multi-user shelter",,,,"2005-07-20T00:00:00.000"
,"Bloomfield","*** Park Avenue",,"T-Mobile","Town of Bloomfield","monopole","135","140","120","install 9 panel antennas","pad",,"equipment in existing multi-user shelter",,,,"2006-07-27T00:00:00.000"
,"Bloomfield","*** Park Avenue",,"AT&T","Town of Bloomfield","monopole",,"140","120","remove all antennas",,,,,,,"2006-09-14T00:00:00.000"
,"Bloomfield","*** Park Avenue",,"T-Mobile","Town of Bloomfield","monopole","135","140","120","add 3 antennas and 3 TMAs to 3 existing antennas and 6 TMAs",,,"UMTS upgrade",,,,"2009-05-27T00:00:00.000"
,"Bloomfield","*** Park Avenue",,"Verizon","Town of Bloomfield","monopole",,"140","120",,,,"install natural gas generator instead of diesel generator","natural gas generator",,,"2010-01-12T00:00:00.000"
,"Bloomfield","*** Park Avenue",,"Clearwire","Town of Bloomfield","monopole","115","140","120","install 3 WiMAX antennas and 2 microwave dishes",,,,,,,"2010-05-27T00:00:00.000"
,"Bloomfield","*** Park Avenue",,"Verizon","Town of Bloomfield","monopole","105","140","120","replace 12 existing antennas with 6 new cellular, 3 PCS, and  3 LTE antennas",,,,,,,"2012-02-10T00:00:00.000"
,"Bloomfield","*** Park Avenue",,"Verizon","Town of Bloomfield","monopole","105","140","120","replace 6 of 12 existing antennas with 3 cellular and 3 AWS antennas",,,,,,,"2013-03-12T00:00:00.000"
,"Bloomfield","*** Park Avenue",,"MetroPCS","Town of Bloomfield","monopole",,"140","120",,,,"replace existing radio cabinet with new radio cabinet for LTE upgrade",,,,"2013-03-12T00:00:00.000"
,"Bloomfield","*** Park Avenue",,"T-Mobile","Town of Bloomfield","monopole","138","140","120","replace 6 existing antennas with 9 new antennas",,,"4G/LTE upgrade",,,,"2014-10-06T00:00:00.000"
,"Bloomfield","*** Park Avenue",,"Verizon","Integrated Wireless Services LLC","monopole","105","140","120","replace 6 antennas with 3 700/1900 and 3 2100 MHz antennas",,,,,,,"2015-08-31T00:00:00.000"
,"Bloomfield","*** Park Avenue",,"Verizon","Integrated Wireless Services LLC","monopole","105","140","120","replace 6 ant w/ 3 700/1900 MHz & 3 2100 MHz; replace 3 RRHs, add 3 RRHs",,,,,,,"2017-06-26T00:00:00.000"
,"Bloomfield","*** Park Avenue",,"Sprint","Integrated Wireless Services LLC","monopole","115","140","120","replace 3 antennas w/ 3 850/1900/2500 MHz antennas; add 12 RRHs",,,,,,,"2018-02-13T00:00:00.000"
,"Bloomfield","*** Park Avenue",,"Sprint","Integrated Wireless Services LLC","monopole","115","140","120","replace 3 existing w 3 x 2500MHz & install 3 x 850/1900MHz ; add 9 RRU",,,,,,,"2018-07-09T00:00:00.000"
,"Bloomfield","*** Park Avenue",,"T-Mobile","Integrated Wireless Services LLC","monopole","138","140","120","replace 6 antennas w 3 x 600/700MHz & 1900/2100 MHz antennas; swap 3 rru's",,,,,,,"2018-11-05T00:00:00.000"
,"Bloomfield","*** Park Avenue",,"T-Mobile","Integrated Wireless Services LLC","monopole","138","140","120","replace 3 antennas w 3x2500 MHz antennas ; install 3 RRUs","install 1 cabinet and upgrade GL equipment",,,,,,"2020-09-21T00:00:00.000"
"Docket No. 158","Bloomfield","* Hoskins Road",,"SNET/SCLP","CL&P/NU","self-support lattice","50","180","412","5-Omni","12' x 26'",,"Install antennas on existing tower. New tower to be built in future",,,,"1992-07-15T00:00:00.000"
,"Bloomfield","* Hoskins Road",,"SCLP","CL&P/SCLP","self-support lattice","161","180","412","12-1'x4' panels, 2-paging whips","12x26",,"Remove existing 140' CL&P tower",,,,"1993-05-06T00:00:00.000"
,"Bloomfield","* Hoskins Road",,"BAM","CL&P/NU","self-support lattice","145","180","412","6-panel,1-dish","29.5' x 21'",,"6-SLR-410c-4R105 panels, 1-dish",,,,"1993-10-15T00:00:00.000"
,"Bloomfield","* Hoskins Road",,"Sprint","CL&P/NU","self-support lattice","80","100",,,,,"9-decibel DB980H90(E)-M",,,,"1997-04-02T00:00:00.000"
,"Bloomfield","* Hoskins Road",,"Verizon","CL&P/NU","self-support lattice","150","180","412","12 panel antennae","existing",,"Replace existing with New",,,,"2001-07-11T00:00:00.000"
,"Bloomfield","* Hoskins Road",,"Cingular","CL&P/NU","self-support lattice","161","180","412","replace existing with 9 CSS DUO1417-4-0, 6 tower mount amplifiers, 3 diplexers","existing",,,,,,"2002-10-23T00:00:00.000"
,"Bloomfield","* Hoskins Road",,"AT&T","CL&P/NU","self-support lattice","67","180","412","add 6 Allgon 7250.03 panel antennas","existing",,"up to 4 equipment cabinets on concrete pad",,,,"2003-04-23T00:00:00.000"
,"Bloomfield","* Hoskins Road",,"Verizon","CL&P/NU","self-support lattice","148","180","412","replace 6 cellular with 6 PCS antennas",,,,,,,"2005-03-03T00:00:00.000"
,"Bloomfield","* Hoskins Road",,"Cingular","CL&P/NU","self-support lattice","155","180","412","remove 3 existing antennas, install 3 new ones",,,"install 3 diplexers",,,,"2007-08-29T00:00:00.000"
,"Bloomfield","* Hoskins Road",,"Cingular/AT&T","CL&P/NU","self-support lattice","67","180","412","remove all AT&T  antennas and equipment",,,,,,,"2007-08-29T00:00:00.000"
,"Bloomfield","* Hoskins Road",,"Cingular/AT&T","CL&P/NU","self-support lattice","108","180","412","install 9 antennas","pad",,,,,,"2010-11-05T00:00:00.000"
"Dockedt No. 336","Bloomfield","*** Blue Hills Avenue",,"Verizon","Verizon","monopole","110","110","164",,"12x30",,,,,,"2007-10-16T00:00:00.000"
