"credentialid","name","type","businessname","dba","fullcredentialcode","credentialtype","credentialnumber","credentialsubcategory","credential","status","statusreason","active","issuedate","effectivedate","expirationdate","address","city","state","zip","recordrefreshedon"
"1059528","Western Volleyball Camp","BUSINESS","Western Volleyball Camp",,"YCYC.00635","YCYC","0635",,"Youth Camp","INACTIVE","WITHDRAWN CLOSED","0","2004-07-19T00:00:00.000","2004-07-19T00:00:00.000","2005-07-18T00:00:00.000","O'Neill Center","Danbury","CT",,"2012-04-03T00:00:00.000"
"1059529","Western CT State University Summer Music Camps","BUSINESS","Western CT State University Summer Music Camps",,"YCYC.01003","YCYC","1003",,"Youth Camp","INACTIVE","WITHDRAWN APPLICATION","0","2011-06-20T00:00:00.000",,,"181 WHITE ST","DANBURY","CT","068106826","2019-01-04T00:00:00.000"
"1059530","WESTON FIELD CLUB YOUTH PROGRAM","BUSINESS","WESTON FIELD CLUB YOUTH PROGRAM",,"YCYC.00545","YCYC","0545",,"Youth Camp","ACTIVE","ACTIVE","1","2002-06-18T00:00:00.000","2022-07-01T00:00:00.000","2023-06-30T00:00:00.000","38 LADDER HILL RD S","WESTON","CT","068831109","2022-07-11T00:00:00.000"
"1059531","Ivan Lendl's Grand Slam Tennis & Golf Camp","BUSINESS","Ivan Lendl's Grand Slam Tennis & Golf Camp",,"YCYC.00022","YCYC","0022",,"Youth Camp","INACTIVE","WITHDRAWN CLOSED","0","1998-06-19T00:00:00.000","2001-06-15T00:00:00.000","2002-06-14T00:00:00.000","5151 Park Avenue","Fairfield","CT",,"2012-04-03T00:00:00.000"
"1059532","WESTOVER SUMMER CAMP","BUSINESS","WESTOVER SUMMER CAMP",,"YCYC.00268","YCYC","0268",,"Youth Camp","ACTIVE","ACTIVE","1","2000-06-29T00:00:00.000","2022-07-01T00:00:00.000","2023-06-30T00:00:00.000","1237 WHITTEMORE RD","MIDDLEBURY","CT","067622426","2022-07-14T00:00:00.000"
"1059533","MAHACKENO OUTDOOR CENTER","BUSINESS","MAHACKENO OUTDOOR CENTER",,"YCYC.00091","YCYC","0091",,"Youth Camp","ACTIVE","ACTIVE","1","1990-06-20T00:00:00.000","2022-07-01T00:00:00.000","2023-06-30T00:00:00.000","14 ALLEN LN","WESTPORT","CT","068804504","2022-09-09T00:00:00.000"
"1059534","Powder Ridge Day Camp","BUSINESS","Powder Ridge Day Camp",,"YCYC.00361","YCYC","0361",,"Youth Camp","INACTIVE","WITHDRAWN CLOSED","0","1999-06-18T00:00:00.000","2001-05-29T00:00:00.000","2002-05-28T00:00:00.000","Old record. Street address not recorded.","Middlefield","CT",,"2012-04-03T00:00:00.000"
"1059535","WILTON FAMILY Y CAMP GORDYLAND","BUSINESS","WILTON FAMILY Y CAMP GORDYLAND",,"YCYC.00048","YCYC","0048",,"Youth Camp","ACTIVE","ACTIVE","1","1990-06-20T00:00:00.000","2022-07-01T00:00:00.000","2023-06-30T00:00:00.000","404 DANBURY RD","WILTON","CT","068972005","2022-08-11T00:00:00.000"
"1059536","WINDHAM-TOLLAND 4-H CAMP","BUSINESS","WINDHAM-TOLLAND 4-H CAMP",,"YCYC.00181","YCYC","0181",,"Youth Camp","ACTIVE","ACTIVE","1","1988-07-01T00:00:00.000","2022-06-01T00:00:00.000","2023-05-31T00:00:00.000","326 TAFT POND RD","POMFRET CENTER","CT","062591320","2022-08-15T00:00:00.000"
"1059537","Winding Trails Summer Day Camp","BUSINESS","Winding Trails Summer Day Camp",,"YCYC.00161","YCYC","0161",,"Youth Camp","ACTIVE","ACTIVE","1","1993-06-09T00:00:00.000","2022-07-01T00:00:00.000","2023-06-30T00:00:00.000","50 WINDING TRL","FARMINGTON","CT","060321420","2022-08-15T00:00:00.000"
"1059538","Wininger's Sports Camp","BUSINESS","Wininger's Sports Camp",,"YCYC.00266","YCYC","0266",,"Youth Camp","INACTIVE","WITHDRAWN CLOSED","0","1990-06-29T00:00:00.000","2011-06-16T00:00:00.000","2012-06-30T00:00:00.000","4 Batchelder Road","Windsor","CT","06095","2013-09-23T00:00:00.000"
"1059539","Woodway Junior Sports Camp","BUSINESS","Woodway Junior Sports Camp",,"YCYC.00538","YCYC","0538",,"Youth Camp","ACTIVE","ACTIVE","1","2002-05-28T00:00:00.000","2022-07-01T00:00:00.000","2023-06-30T00:00:00.000","412 HOYT ST","DARIEN","CT","068202409","2022-07-28T00:00:00.000"
"1059540","SUMMER AT WOOSTER","BUSINESS","SUMMER AT WOOSTER",,"YCYC.00581","YCYC","0581",,"Youth Camp","INACTIVE","LAPSED","0","2002-07-01T00:00:00.000","2020-06-01T00:00:00.000","2021-05-31T00:00:00.000","91 MIRY BROOK RD","DANBURY","CT","068107417","2021-06-07T00:00:00.000"
"1059541","World Class Sports","BUSINESS","World Class Sports",,"YCYC.00626","YCYC","0626",,"Youth Camp","INACTIVE","WITHDRAWN CLOSED","0","2003-07-17T00:00:00.000","2006-06-21T00:00:00.000","2007-06-20T00:00:00.000","252 Derby Avenue","New Haven","CT","06519","2012-04-03T00:00:00.000"
"1059542","WORLD CLASS SPORTS","BUSINESS","WORLD CLASS SPORTS",,"YCYC.00832","YCYC","0832",,"Youth Camp","INACTIVE","LAPSED","0","2007-06-20T00:00:00.000","2017-07-01T00:00:00.000","2018-06-30T00:00:00.000","252 DERBY AVE","WEST HAVEN","CT","065161046","2018-07-07T00:00:00.000"
"1059543","World Class Lacrosse Camp","BUSINESS","World Class Lacrosse Camp",,"YCYC.00669","YCYC","0669",,"Youth Camp","INACTIVE","WITHDRAWN CLOSED","0","2004-06-18T00:00:00.000","2013-07-01T00:00:00.000","2014-06-30T00:00:00.000","160 CROSS ST","MIDDLETOWN","CT","064573141","2015-08-14T00:00:00.000"
"1059544","New Heights Summer Camp","BUSINESS","New Heights Summer Camp",,"YCYC.00049","YCYC","0049",,"Youth Camp","INACTIVE","LAPSED","0","1993-08-11T00:00:00.000","2018-08-01T00:00:00.000","2019-07-31T00:00:00.000","221 MOUNT TOBE RD","PLYMOUTH","CT","067822805","2019-08-07T00:00:00.000"
"1059545","Yerwood Education Summer Camp","BUSINESS","Yerwood Education Summer Camp",,"YCYC.00564","YCYC","0564",,"Youth Camp","INACTIVE","WITHDRAWN CLOSED","0","2002-06-21T00:00:00.000",,,"90 FAIRFIELD AVE","STAMFORD","CT","069025021","2014-04-17T00:00:00.000"
"1059546","YMCA CAMP MOHAWK","BUSINESS","YMCA CAMP MOHAWK",,"YCYC.00080","YCYC","0080",,"Youth Camp","ACTIVE","ACTIVE","1","1990-05-24T00:00:00.000","2022-07-01T00:00:00.000","2023-06-30T00:00:00.000","246 GREAT HILL RD","CORNWALL","CT","06753","2022-08-22T00:00:00.000"
"1059547","YMCA CAMP SUNRISE","BUSINESS","YMCA CAMP SUNRISE",,"YCYC.00452","YCYC","0452",,"Youth Camp","INACTIVE","WITHDRAWN CLOSED","0","2000-06-13T00:00:00.000","2016-07-01T00:00:00.000","2017-06-30T00:00:00.000","157 PERRY AVE","NORWALK","CT","068501126","2018-05-23T00:00:00.000"
"1059548","YMCA Day Camp","BUSINESS","YMCA Day Camp",,"YCYC.00127","YCYC","0127",,"Youth Camp","INACTIVE","WITHDRAWN CLOSED","0","1993-06-17T00:00:00.000","2001-05-14T00:00:00.000","2002-05-13T00:00:00.000","50 Mercer Street","New London","CT",,"2012-04-03T00:00:00.000"
"1059549","YMCA Summer Discoveries Day Camp","BUSINESS","YMCA Summer Discoveries Day Camp",,"YCYC.00219","YCYC","0219",,"Youth Camp","INACTIVE","WITHDRAWN CLOSED","0","1990-05-29T00:00:00.000","2001-05-18T00:00:00.000","2002-05-17T00:00:00.000","Old record. Street address not recorded.","Windham","CT",,"2012-04-03T00:00:00.000"
"1059551","YWCA Camp Aya-Po","BUSINESS","YWCA Camp Aya-Po",,"YCYC.00043","YCYC","0043",,"Youth Camp","INACTIVE","WITHDRAWN CLOSED","0","1990-06-22T00:00:00.000","2007-05-30T00:00:00.000","2008-05-29T00:00:00.000","1 Camp Road","Somers","CT","06071","2012-04-03T00:00:00.000"
"1059552","THE TOKENEKE BEACH CAMP","BUSINESS","THE TOKENEKE BEACH CAMP",,"YCYC.00556","YCYC","0556",,"Youth Camp","ACTIVE","ACTIVE","1","2002-06-21T00:00:00.000","2022-07-01T00:00:00.000","2023-06-30T00:00:00.000","4 BUTLERS ISLAND RD","DARIEN","CT","068206201","2022-07-12T00:00:00.000"
"1059553","Woodstock Acres Riding Camp","BUSINESS","Woodstock Acres Riding Camp",,"YCYC.00634","YCYC","0634",,"Youth Camp","INACTIVE","WITHDRAWN CLOSED","0","2003-08-15T00:00:00.000","2003-08-15T00:00:00.000","2004-08-14T00:00:00.000","353 Rocky Hill Road","Woodstock","CT",,"2012-04-03T00:00:00.000"
"1059554","Victory Soccer School, Inc.","BUSINESS","Victory Soccer School, Inc.",,"YCYC.00204","YCYC","0204",,"Youth Camp","INACTIVE","WITHDRAWN CLOSED","0","1997-07-07T00:00:00.000","2000-06-02T00:00:00.000","2001-06-01T00:00:00.000","Old record. Street address not recorded.","Wallingford","CT",,"2012-04-03T00:00:00.000"
"1059555","Summertime Sports Soccer Academy","BUSINESS","Summertime Sports Soccer Academy",,"YCYC.00699","YCYC","0699",,"Youth Camp","INACTIVE","WITHDRAWN CLOSED","0","2005-06-08T00:00:00.000","2008-05-28T00:00:00.000","2009-05-27T00:00:00.000","161 Cross Street","Middletown","CT","06459","2012-04-03T00:00:00.000"
"1059556","DOMUS SUMMER CAMP","BUSINESS","DOMUS SUMMER CAMP",,"YCYC.00700","YCYC","0700",,"Youth Camp","INACTIVE","LAPSED","0","2005-06-09T00:00:00.000","2020-07-01T00:00:00.000","2021-06-30T00:00:00.000","83 LOCKWOOD AVE","STAMFORD","CT","069024201","2021-07-07T00:00:00.000"
"1059557","Northeast Baseball School Summer Academy","BUSINESS","Northeast Baseball School Summer Academy",,"YCYC.00701","YCYC","0701",,"Youth Camp","INACTIVE","WITHDRAWN CLOSED","0","2005-06-27T00:00:00.000","2008-04-30T00:00:00.000","2009-04-29T00:00:00.000","256 Derby Avenue","West Haven","CT","06516","2012-04-03T00:00:00.000"
"1059558","TEAM JONES BASKETBALL CAMP","BUSINESS","TEAM JONES BASKETBALL CAMP",,"YCYC.00704","YCYC","0704",,"Youth Camp","ACTIVE","ACTIVE","1","2021-07-01T00:00:00.000","2022-08-01T00:00:00.000","2023-07-31T00:00:00.000","29 TREFOIL DR","TRUMBULL","CT","066111330","2022-04-28T00:00:00.000"
"1059559","Cardinal Swim Camp","BUSINESS","Cardinal Swim Camp",,"YCYC.00705","YCYC","0705",,"Youth Camp","INACTIVE","WITHDRAWN CLOSED","0","2005-06-08T00:00:00.000","2011-06-03T00:00:00.000","2012-06-30T00:00:00.000","161 Cross Street","Middletown","CT","06459","2013-09-24T00:00:00.000"
"1059560","SPORTS WORLD SUMMER CAMPS","BUSINESS","SPORTS WORLD SUMMER CAMPS",,"YCYC.00703","YCYC","0703",,"Youth Camp","INACTIVE","LAPSED","0","2005-08-15T00:00:00.000","2019-07-01T00:00:00.000","2020-06-30T00:00:00.000","226 MAIN ST","EAST WINDSOR","CT","060889519","2020-07-07T00:00:00.000"
"1059561","ARC of New London at Camp Harkness","BUSINESS","ARC of New London at Camp Harkness",,"YCYC.00707","YCYC","0707",,"Youth Camp","INACTIVE","LAPSED","0","2005-07-05T00:00:00.000","2017-08-01T00:00:00.000","2018-07-31T00:00:00.000","301 GREAT NECK RD","WATERFORD","CT","063853825","2018-08-07T00:00:00.000"
"1059562","Tennis Camp at Fairfield University","BUSINESS","Tennis Camp at Fairfield University",,"YCYC.00708","YCYC","0708",,"Youth Camp","INACTIVE","WITHDRAWN CLOSED","0","2005-06-16T00:00:00.000","2005-06-16T00:00:00.000","2006-06-15T00:00:00.000","1073 North Benson Road","Fairfield","CT","06824","2012-04-03T00:00:00.000"
"1059563","ABC Basketball Camps, LLC","BUSINESS","ABC Basketball Camps, LLC",,"YCYC.00710","YCYC","0710",,"Youth Camp","INACTIVE","WITHDRAWN CLOSED","0","2005-06-23T00:00:00.000","2005-06-23T00:00:00.000","2006-06-22T00:00:00.000","Payne Whitney Gymnasium","New Haven","CT","06520","2012-04-03T00:00:00.000"
"1059564","BRISTOL BOYS AND GIRLS CLUB YOUTH ADVENTURE PROGRAM","BUSINESS","BRISTOL BOYS AND GIRLS CLUB YOUTH ADVENTURE PROGRAM",,"YCYC.00709","YCYC","0709",,"Youth Camp","INACTIVE","LAPSED","0","2005-06-14T00:00:00.000","2017-07-01T00:00:00.000","2018-06-30T00:00:00.000","255 WEST ST","BRISTOL","CT","060105735","2018-07-07T00:00:00.000"
"1059565","BBGCFC School Age Camp","BUSINESS","BBGCFC School Age Camp",,"YCYC.00798","YCYC","0798",,"Youth Camp","INACTIVE","WITHDRAWN APPLICATION","0","2007-06-19T00:00:00.000",,,"47 Upson Street","Bristol","CT","06010","2022-06-23T00:00:00.000"
"1059566","Tuller School Summer Camp","BUSINESS","Tuller School Summer Camp",,"YCYC.00711","YCYC","0711",,"Youth Camp","INACTIVE","WITHDRAWN CLOSED","0","2005-06-16T00:00:00.000","2005-06-16T00:00:00.000","2006-06-15T00:00:00.000","144 Tuller Road","Fairfield","CT","06825","2012-04-03T00:00:00.000"
"1059567","CREATIVE SUMMER AT THE MEAD SCHOOL","BUSINESS","CREATIVE SUMMER AT THE MEAD SCHOOL",,"YCYC.00713","YCYC","0713",,"Youth Camp","INACTIVE","LAPSED","0","2005-06-20T00:00:00.000","2018-06-26T00:00:00.000","2019-06-30T00:00:00.000","1095 RIVERBANK RD","STAMFORD","CT","069032710","2019-07-07T00:00:00.000"
"1059568","Stamford Theatre Works' Summer Theatre Camp","BUSINESS","Stamford Theatre Works' Summer Theatre Camp",,"YCYC.00715","YCYC","0715",,"Youth Camp","INACTIVE","WITHDRAWN CLOSED","0","2005-06-27T00:00:00.000","2008-07-03T00:00:00.000","2009-07-02T00:00:00.000","200 Strawberry Hill Avenue","Stamford","CT","06902","2012-04-03T00:00:00.000"
"1059569","Westminster Football Camp","BUSINESS","Westminster Football Camp",,"YCYC.00716","YCYC","0716",,"Youth Camp","INACTIVE","WITHDRAWN CLOSED","0","2005-06-24T00:00:00.000","2005-06-24T00:00:00.000","2006-06-23T00:00:00.000","995 Hopmeadow Street","Simsbury","CT","06070","2012-04-03T00:00:00.000"
"1059570","BULLDOG ROWING CAMP","BUSINESS","BULLDOG ROWING CAMP",,"YCYC.00717","YCYC","0717",,"Youth Camp","ACTIVE","ACTIVE","1","2005-07-15T00:00:00.000","2022-06-01T00:00:00.000","2023-05-31T00:00:00.000","407 ROOSEVELT DR","OXFORD","CT","064781762","2022-06-09T00:00:00.000"
"1059571","Camp Opportunity","BUSINESS","Camp Opportunity",,"YCYC.00718","YCYC","0718",,"Youth Camp","INACTIVE","WITHDRAWN CLOSED","0","2005-07-01T00:00:00.000","2012-07-01T00:00:00.000","2013-06-30T00:00:00.000","1369 HARTFORD PIKE ROUTE 101","EAST KILLINGLY","CT","062431811","2013-09-18T00:00:00.000"
"1059572","ST. LUKE'S SUMMER PROGRAM","BUSINESS","ST. LUKE'S SUMMER PROGRAM",,"YCYC.00719","YCYC","0719",,"Youth Camp","ACTIVE","ACTIVE","1","2005-06-24T00:00:00.000","2022-08-01T00:00:00.000","2023-07-31T00:00:00.000","377 N WILTON RD","NEW CANAAN","CT","068402317","2022-08-24T00:00:00.000"
"1059573","CAMP THUNDERMOON","BUSINESS","CAMP THUNDERMOON",,"YCYC.00030","YCYC","0030",,"Youth Camp","INACTIVE","LAPSED","0","1990-06-21T00:00:00.000","2016-07-01T00:00:00.000","2017-06-30T00:00:00.000","166 LINCOLN ST","BERLIN","CT","060371116","2017-07-07T00:00:00.000"
"1059574","YMCA Camp Hurricane","BUSINESS","YMCA Camp Hurricane",,"YCYC.00047","YCYC","0047",,"Youth Camp","INACTIVE","WITHDRAWN CLOSED","0","1989-08-10T00:00:00.000","2011-06-01T00:00:00.000","2012-05-31T00:00:00.000","50 High Street","New Britain","CT","06051","2012-06-18T00:00:00.000"
"1059575","Bridgeport YMCA Summer Fun Adventure Day Camp","BUSINESS","Bridgeport YMCA Summer Fun Adventure Day Camp",,"YCYC.00053","YCYC","0053",,"Youth Camp","INACTIVE","WITHDRAWN CLOSED","0","2001-06-27T00:00:00.000","2013-07-01T00:00:00.000","2014-06-30T00:00:00.000","850 PARK AVE","BRIDGEPORT","CT","066044615","2015-08-12T00:00:00.000"
"1059577","CAMP CONNRI","BUSINESS","CAMP CONNRI",,"YCYC.00062","YCYC","0062",,"Youth Camp","ACTIVE","ACTIVE","1","1995-06-20T00:00:00.000","2022-07-01T00:00:00.000","2023-06-30T00:00:00.000","28 HAPPY HILL LN","ASHFORD","CT","062781304","2022-03-23T00:00:00.000"
"1059578","EDMUND D. STRANG SCOUT RESERVATION","BUSINESS","EDMUND D. STRANG SCOUT RESERVATION",,"YCYC.00066","YCYC","0066",,"Youth Camp","ACTIVE","ACTIVE","1","1989-07-01T00:00:00.000","2022-06-01T00:00:00.000","2023-05-31T00:00:00.000","278 WESTSIDE RD","GOSHEN","CT","067561236","2022-07-27T00:00:00.000"
"1059579","YMCA CAMP PARROT PERCH","BUSINESS","YMCA CAMP PARROT PERCH",,"YCYC.00084","YCYC","0084",,"Youth Camp","ACTIVE","ACTIVE","1","1988-07-01T00:00:00.000","2022-07-01T00:00:00.000","2023-06-30T00:00:00.000","3045 MAIN ST","STRATFORD","CT","066144977","2022-08-12T00:00:00.000"
"1059580","YALE BULLDOG SPORTS CAMP","BUSINESS","YALE BULLDOG SPORTS CAMP",,"YCYC.00088","YCYC","0088",,"Youth Camp","INACTIVE","LAPSED","0","1990-06-22T00:00:00.000","2019-07-01T00:00:00.000","2020-06-30T00:00:00.000","70 TOWER PKWY","NEW HAVEN","CT","065113623","2020-07-07T00:00:00.000"
"1059581","YMCA Camp Massaco","BUSINESS","YMCA Camp Massaco",,"YCYC.00089","YCYC","0089",,"Youth Camp","INACTIVE","WITHDRAWN CLOSED","0","1991-07-30T00:00:00.000","2001-06-07T00:00:00.000","2002-06-06T00:00:00.000","Town Forest Park","Simsbury","CT",,"2012-04-03T00:00:00.000"
"1059582","YMCA CAMP WHEELER","BUSINESS","YMCA CAMP WHEELER",,"YCYC.00096","YCYC","0096",,"Youth Camp","ACTIVE","ACTIVE","1","1991-06-21T00:00:00.000","2022-07-01T00:00:00.000","2023-06-30T00:00:00.000","149 FARMINGTON AVE","PLAINVILLE","CT","060621732","2022-03-23T00:00:00.000"
"1059583","WEST HARTFORD YMCA DAY CAMP","BUSINESS","WEST HARTFORD YMCA DAY CAMP",,"YCYC.00114","YCYC","0114",,"Youth Camp","INACTIVE","LAPSED","0","2001-06-21T00:00:00.000","2018-07-01T00:00:00.000","2019-06-30T00:00:00.000","467 BLOOMFIELD AVE","BLOOMFIELD","CT","060022903","2019-07-07T00:00:00.000"
"1059584","INDIAN VALLEY YMCA YANKEE TRAILS","BUSINESS","INDIAN VALLEY YMCA YANKEE TRAILS",,"YCYC.00115","YCYC","0115",,"Youth Camp","INACTIVE","LAPSED","0","1996-06-18T00:00:00.000","2021-07-01T00:00:00.000","2022-06-30T00:00:00.000","343 PLAINS RD","TOLLAND","CT","060842221","2022-07-07T00:00:00.000"
"1059585","INDIAN VALLEY YMCA DAY CAMP","BUSINESS","INDIAN VALLEY YMCA DAY CAMP",,"YCYC.00116","YCYC","0116",,"Youth Camp","ACTIVE","ACTIVE","1","1989-07-01T00:00:00.000","2022-07-01T00:00:00.000","2023-06-30T00:00:00.000","11 PINNEY ST","ELLINGTON","CT","060293812","2022-09-07T00:00:00.000"
"1059586","Little League Baseball Summer Camp","BUSINESS","Little League Baseball Summer Camp",,"YCYC.00131","YCYC","0131",,"Youth Camp","INACTIVE","WITHDRAWN CLOSED","0","1994-06-24T00:00:00.000","2010-05-10T00:00:00.000","2011-05-09T00:00:00.000","335 Mix Street","Bristol","CT","06010","2012-04-03T00:00:00.000"
"1059587","Camp Jewell YMCA Outdoor Center","BUSINESS","Camp Jewell YMCA Outdoor Center",,"YCYC.00132","YCYC","0132",,"Youth Camp","ACTIVE","ACTIVE","1","1990-06-29T00:00:00.000","2022-06-01T00:00:00.000","2023-05-31T00:00:00.000","6 PROCK HILL RD","COLEBROOK","CT","060211100","2022-08-22T00:00:00.000"
"1059588","CAMP CHASE YMCA DAY CAMP","BUSINESS","CAMP CHASE YMCA DAY CAMP",,"YCYC.00140","YCYC","0140",,"Youth Camp","ACTIVE","ACTIVE","1","1990-07-01T00:00:00.000","2022-07-01T00:00:00.000","2023-06-30T00:00:00.000","15 CANTON RD","BURLINGTON","CT","060131910","2022-09-09T00:00:00.000"
"1059589","YMCA CAMP SLOPER","BUSINESS","YMCA CAMP SLOPER",,"YCYC.00146","YCYC","0146",,"Youth Camp","ACTIVE","ACTIVE","1","1990-06-20T00:00:00.000","2022-06-01T00:00:00.000","2023-05-31T00:00:00.000","1000 EAST ST","SOUTHINGTON","CT","064893875","2022-02-16T00:00:00.000"
"1059590","YMCA of Southeastern Connecticut/Camp Anderson","BUSINESS","YMCA of Southeastern Connecticut/Camp Anderson",,"YCYC.00147","YCYC","0147",,"Youth Camp","INACTIVE","WITHDRAWN CLOSED","0","1989-07-01T00:00:00.000","2008-04-30T00:00:00.000","2009-04-29T00:00:00.000","88 Butten Road","North Stonington","CT","06359","2012-04-03T00:00:00.000"
"1059591","YMCA Camp Clover","BUSINESS","YMCA Camp Clover",,"YCYC.00126","YCYC","0126",,"Youth Camp","INACTIVE","WITHDRAWN CLOSED","0","1993-06-24T00:00:00.000","2007-03-05T00:00:00.000","2008-03-04T00:00:00.000","Boston Post Road","Waterford","CT","06385","2012-04-03T00:00:00.000"
"1059592","YMCA of SECT - Camp Rosebud","BUSINESS","YMCA of SECT - Camp Rosebud",,"YCYC.00860","YCYC","0860",,"Youth Camp","INACTIVE","WITHDRAWN CLOSED","0","2008-05-28T00:00:00.000","2008-05-28T00:00:00.000","2009-05-27T00:00:00.000","337 Main Street","Norwich","CT","06360","2012-04-03T00:00:00.000"
"1059593","YMCA Camp Wigwam","BUSINESS","YMCA Camp Wigwam",,"YCYC.00759","YCYC","0759",,"Youth Camp","INACTIVE","WITHDRAWN CLOSED","0","2006-06-07T00:00:00.000","2007-06-11T00:00:00.000","2008-06-10T00:00:00.000","52 Howe Street","New Haven","CT","06511","2012-04-03T00:00:00.000"
"1059594","Ralphola Taylor Community Center YMCA","BUSINESS","Ralphola Taylor Community Center YMCA",,"YCYC.00151","YCYC","0151",,"Youth Camp","INACTIVE","WITHDRAWN CLOSED","0","1992-07-13T00:00:00.000","2014-06-03T00:00:00.000","2015-06-30T00:00:00.000","790 CENTRAL AVE","BRIDGEPORT","CT","066071705","2015-08-12T00:00:00.000"
"1059595","CAMP WEPAWAUG","BUSINESS","CAMP WEPAWAUG",,"YCYC.00162","YCYC","0162",,"Youth Camp","ACTIVE","ACTIVE","1","1990-06-22T00:00:00.000","2022-06-01T00:00:00.000","2023-05-31T00:00:00.000","631 ORANGE AVE","MILFORD","CT","064612158","2022-09-09T00:00:00.000"
"1059596","Fairfield YMCA Summer Day Camp","BUSINESS","Fairfield YMCA Summer Day Camp",,"YCYC.00177","YCYC","0177",,"Youth Camp","INACTIVE","WITHDRAWN CLOSED","0","1990-06-22T00:00:00.000","2008-05-16T00:00:00.000","2009-05-15T00:00:00.000","841 Old Post Road","Fairfield","CT","06824","2012-04-03T00:00:00.000"
"1059597","CAMP NOWASHE","BUSINESS","CAMP NOWASHE",,"YCYC.00191","YCYC","0191",,"Youth Camp","ACTIVE","ACTIVE","1","1989-06-26T00:00:00.000","2022-08-01T00:00:00.000","2023-07-31T00:00:00.000","770 MAIN ST","EAST HARTFORD","CT","061083116","2022-05-11T00:00:00.000"
"1059598","YMCA Camp Lions","BUSINESS","YMCA Camp Lions",,"YCYC.00196","YCYC","0196",,"Youth Camp","INACTIVE","WITHDRAWN CLOSED","0","1996-06-27T00:00:00.000","2004-06-08T00:00:00.000","2005-06-07T00:00:00.000","Town Line Road","Terryville","CT",,"2012-04-03T00:00:00.000"
"1059599","CAMP TEPEE","BUSINESS","CAMP TEPEE",,"YCYC.00197","YCYC","0197",,"Youth Camp","ACTIVE","ACTIVE","1","1989-07-01T00:00:00.000","2022-07-01T00:00:00.000","2023-06-30T00:00:00.000","204 STANLEY RD","MONROE","CT","064685000","2022-08-16T00:00:00.000"
"1059600","CAMP PYQUAG","BUSINESS","CAMP PYQUAG",,"YCYC.00207","YCYC","0207",,"Youth Camp","ACTIVE","ACTIVE","1","1991-08-13T00:00:00.000","2022-07-01T00:00:00.000","2023-06-30T00:00:00.000","50 FRANCIS ST","WETHERSFIELD","CT","061091801","2022-05-25T00:00:00.000"
"1059601","CENTRAL CUB SCOUT DAY CAMPS","BUSINESS","CENTRAL CUB SCOUT DAY CAMPS",,"YCYC.00235","YCYC","0235",,"Youth Camp","INACTIVE","WITHDRAWN CLOSED","0","1989-07-12T00:00:00.000","2014-08-01T00:00:00.000","2015-07-31T00:00:00.000","307 BURNSIDE AVE","EAST HARTFORD","CT","061082317","2015-08-24T00:00:00.000"
"1059602","Shoreline Day Camp","BUSINESS","Shoreline Day Camp",,"YCYC.00947","YCYC","0947",,"Youth Camp","INACTIVE","WITHDRAWN CLOSED","0","2009-07-31T00:00:00.000","2009-07-31T00:00:00.000","2010-07-30T00:00:00.000","Hillside Drive","Essex","CT","06426","2012-04-03T00:00:00.000"
"1059603","Bristol Twilite","BUSINESS","Bristol Twilite",,"YCYC.00948","YCYC","0948",,"Youth Camp","INACTIVE","WITHDRAWN CLOSED","0","2009-08-06T00:00:00.000","2010-08-06T00:00:00.000","2011-08-05T00:00:00.000","647 King Street","Bristol","CT","06010","2012-04-03T00:00:00.000"
"1059604","AWOSTING","BUSINESS","AWOSTING",,"YCYC.00260","YCYC","0260",,"Youth Camp","ACTIVE","ACTIVE","1","1990-06-18T00:00:00.000","2022-07-01T00:00:00.000","2023-06-30T00:00:00.000","296 WEST ST","MORRIS","CT","067631702","2022-05-18T00:00:00.000"
"1059605","ESF TRINITY COLLEGE DREAM CAMP","BUSINESS","ESF TRINITY COLLEGE DREAM CAMP",,"YCYC.00264","YCYC","0264",,"Youth Camp","ACTIVE","ACTIVE","1","1998-06-16T00:00:00.000","2022-07-01T00:00:00.000","2023-06-30T00:00:00.000","300 SUMMIT ST","HARTFORD","CT","061063100","2022-03-23T00:00:00.000"
"1059606","Campus Kids","BUSINESS","Campus Kids",,"YCYC.00278","YCYC","0278",,"Youth Camp","INACTIVE","WITHDRAWN CLOSED","0","1994-06-22T00:00:00.000","2009-05-18T00:00:00.000","2010-05-17T00:00:00.000","800 Country Club Road","Waterbury","CT","06708","2012-04-03T00:00:00.000"
"1059607","Camp Funshine","BUSINESS","Camp Funshine",,"YCYC.00351","YCYC","0351",,"Youth Camp","INACTIVE","WITHDRAWN CLOSED","0","1999-06-25T00:00:00.000","2001-05-17T00:00:00.000","2002-05-16T00:00:00.000","Old record. Street address not recorded.","Plainville","CT",,"2012-04-03T00:00:00.000"
"1059608","Camp Nahaco","BUSINESS","Camp Nahaco",,"YCYC.00368","YCYC","0368",,"Youth Camp","INACTIVE","WITHDRAWN CLOSED","0","1999-06-25T00:00:00.000","2005-06-16T00:00:00.000","2006-06-15T00:00:00.000","Weeks Road","Eastford","CT","06242","2012-04-03T00:00:00.000"
