"objectid","store_name","address","address2","city","state","zip5","zip4","county","longitude","latitude","location"
"224028","La Parada Ct Llc","1132 Norman St",,"Bridgeport","CT","06604","2234","FAIRFIELD","-73.209427","41.182854","POINT (-73.209427 41.182854)"
"31708","La Placita Latina Meat & Deli LLC","2634 Main St",,"Bridgeport","CT","06606","5305","FAIRFIELD","-73.201469","41.198456","POINT (-73.201469 41.198456)"
"105172","Lasowiak Deli","2171 Boston Ave",,"Bridgeport","CT","06610","3030","FAIRFIELD","-73.15435","41.192566","POINT (-73.15435 41.192566)"
"27469","Lias Market Llc","2032 Main St",,"Bridgeport","CT","06604","2720","FAIRFIELD","-73.196495","41.190948","POINT (-73.196495 41.190948)"
"115814","Los Basilio Mini Market Llc","822 Madison Ave",,"Bridgeport","CT","06606","5513","FAIRFIELD","-73.204613","41.192581","POINT (-73.204613 41.192581)"
"216175","Los Muchachos Grocery Store Llc","1325 Pembroke St",,"Bridgeport","CT","06608","1744","FAIRFIELD","-73.177116","41.192238","POINT (-73.177116 41.192238)"
"174453","Los Primos Grocery Store","64 Roosevelt St",,"Bridgeport","CT","06608","1030","FAIRFIELD","-73.185394","41.198074","POINT (-73.185394 41.198074)"
"246276","Maham Service Station Inc","927 Park Ave",,"Bridgeport","CT","06604","3917","FAIRFIELD","-73.198029","41.17403","POINT (-73.198029 41.17403)"
"67613","Mambo Grocery","731 Noble Ave",,"Bridgeport","CT","06608","1502","FAIRFIELD","-73.184143","41.191792","POINT (-73.184143 41.191792)"
"19649","M And S Grocery And Deli","1359 Park Ave",,"Bridgeport","CT","06604","3050","FAIRFIELD","-73.202568","41.17894","POINT (-73.202568 41.17894)"
"214709","Mikes Deli Market","2808 Fairfield Ave",,"Bridgeport","CT","06605","3047","FAIRFIELD","-73.226265","41.157681","POINT (-73.226265 41.157681)"
"24019","Mini Special Market","254 Orchard St",,"Bridgeport","CT","06608","1203","FAIRFIELD","-73.178047","41.19492","POINT (-73.178047 41.19492)"
"13782","MLC MARKET","1377 Stratford Ave",,"Bridgeport","CT","06607","1419","FAIRFIELD","-73.163658","41.179134","POINT (-73.163658 41.179134)"
"75311","North Ave Grocery & Deli","1193 North Ave",,"Bridgeport","CT","06604","2713","FAIRFIELD","-73.19986","41.188831","POINT (-73.19986 41.188831)"
"72814","ORIENTAL SUPERMARKET","320 Coleman St",,"Bridgeport","CT","06604","3014","FAIRFIELD","-73.200981","41.180939","POINT (-73.200981 41.180939)"
"208329","PACI'S MARKET","255 Lindley St",,"Bridgeport","CT","06606","5723","FAIRFIELD","-73.192062","41.19595","POINT (-73.192062 41.19595)"
"14611","PAM'S VARIETY STORE","1375 Madison Ave",,"Bridgeport","CT","06606","4571","FAIRFIELD","-73.21022","41.19854","POINT (-73.21022 41.19854)"
"71506","Papi's Store 2","337 William St",,"Bridgeport","CT","06608","1834","FAIRFIELD","-73.186028","41.189007","POINT (-73.186028 41.189007)"
"101550","Park Avenue Supermarket","375 Park Ave",,"Bridgeport","CT","06604","5449","FAIRFIELD","-73.193092","41.167553","POINT (-73.193092 41.167553)"
"215196","Pembroke Variety Inc","582 Pembroke St",,"Bridgeport","CT","06608","2608","FAIRFIELD","-73.178757","41.18224","POINT (-73.178757 41.18224)"
"228047","Pequonnock Deli Market","477 Pequonnock St",,"Bridgeport","CT","06604","2613","FAIRFIELD","-73.203407","41.182083","POINT (-73.203407 41.182083)"
"92302","Perez Deli & Grocery Llc","1650 Stratford Ave",,"Bridgeport","CT","06607","1514","FAIRFIELD","-73.159271","41.180599","POINT (-73.159271 41.180599)"
"212789","P&M Grocery Store","942 E Main St",,"Bridgeport","CT","06608","1913","FAIRFIELD","-73.180733","41.187412","POINT (-73.180733 41.187412)"
"119883","PRICERITE of Bridgeport 346","164 Boston Ave",,"Bridgeport","CT","06610","1604","FAIRFIELD","-73.186493","41.201786","POINT (-73.186493 41.201786)"
"153130","PriceRite of Main Street 349","4425 Main St",,"Bridgeport","CT","06606","1837","FAIRFIELD","-73.216751","41.220043","POINT (-73.216751 41.220043)"
"30180","Pueblo Supermarket","420 Pembroke St",,"Bridgeport","CT","06608","2603","FAIRFIELD","-73.179146","41.179981","POINT (-73.179146 41.179981)"
"136424","Pursat Supermarket","215 Maplewood Ave",,"Bridgeport","CT","06605","1036","FAIRFIELD","-73.206055","41.180096","POINT (-73.206055 41.180096)"
"105673","Reservoir Deli And Grocery Llc","878 Reservoir Ave",,"Bridgeport","CT","06606","3960","FAIRFIELD","-73.191643","41.212616","POINT (-73.191643 41.212616)"
"62806","Rite Aid 3619","1060 E Main St",,"Bridgeport","CT","06608","1915","FAIRFIELD","-73.180573","41.18927","POINT (-73.180573 41.18927)"
"64365","Rosadel's African Market. Llc","2541 Main St",,"Bridgeport","CT","06606","5303","FAIRFIELD","-73.200737","41.197193","POINT (-73.200737 41.197193)"
"4967","Saba Petroleum","1360 Noble Ave",,"Bridgeport","CT","06608","1065","FAIRFIELD","-73.183884","41.200226","POINT (-73.183884 41.200226)"
"71310","SAMMY'S DOLLAR STORE","500 Park Ave","Ste 6","Bridgeport","CT","06604","5858","FAIRFIELD","-73.194077","41.169075","POINT (-73.194077 41.169075)"
"140240","Sam's Mart LLC","1464 Fairfield Ave",,"Bridgeport","CT","06605","1931","FAIRFIELD","-73.211235","41.17226","POINT (-73.211235 41.17226)"
"65392","Santos Grocery Store 1","189 Newfield Ave",,"Bridgeport","CT","06607","2430","FAIRFIELD","-73.169487","41.171494","POINT (-73.169487 41.171494)"
"98515","Save A Lot 869","540 Pequonnock St",,"Bridgeport","CT","06604","2614","FAIRFIELD","-73.204674","41.182419","POINT (-73.204674 41.182419)"
"1167","Sherif Mart","3751 Madison Ave",,"Bridgeport","CT","06606","1655","FAIRFIELD","-73.230667","41.222374","POINT (-73.230667 41.222374)"
"51027","Sofias Grocery Llc","922 Madison Ave",,"Bridgeport","CT","06606","5219","FAIRFIELD","-73.20546","41.193676","POINT (-73.20546 41.193676)"
"47951","Stop & Shop 0670","4531 Main St","Ste 1","Bridgeport","CT","06606","1846","FAIRFIELD","-73.217873","41.221424","POINT (-73.217873 41.221424)"
"91674","STOP & SHOP 698","2145 Fairfield Ave",,"Bridgeport","CT","06605","2639","FAIRFIELD","-73.219017","41.165051","POINT (-73.219017 41.165051)"
"232920","Stratfield Saturday Market","2100 North Ave",,"Bridgeport","CT","06604","2411","FAIRFIELD","-73.211975","41.1805","POINT (-73.211975 41.1805)"
"232966","St. Vincent's Farm Stand","2800 E Main St",,"Bridgeport","CT","06610","1467","FAIRFIELD","-73.17878","41.212963","POINT (-73.17878 41.212963)"
"170820","SUCCESS CORNER DELI & VARIETY","184 Success Ave",,"Bridgeport","CT","06610","2528","FAIRFIELD","-73.157814","41.195595","POINT (-73.157814 41.195595)"
"207067","SUCCESS SUPERMARKET INC","536 Success Ave",,"Bridgeport","CT","06610","2423","FAIRFIELD","-73.156509","41.200256","POINT (-73.156509 41.200256)"
"378","Titi Groceries","351 Lexington Ave",,"Bridgeport","CT","06604","3122","FAIRFIELD","-73.200417","41.184631","POINT (-73.200417 41.184631)"
"248035","Tonys Market","100 Bishop Ave",,"Bridgeport","CT","06607","1505","FAIRFIELD","-73.156471","41.183594","POINT (-73.156471 41.183594)"
"32185","Torres Food Market Llc","165 Washington Ave",,"Bridgeport","CT","06604","3812","FAIRFIELD","-73.197502","41.177311","POINT (-73.197502 41.177311)"
"224210","Tu Bodeguita","795 Grand St",,"Bridgeport","CT","06604","2616","FAIRFIELD","-73.201401","41.185219","POINT (-73.201401 41.185219)"
"16536","Turind LLC","624 E Main St",,"Bridgeport","CT","06608","2330","FAIRFIELD","-73.180946","41.183167","POINT (-73.180946 41.183167)"
"31420","Vinnys Market LLC","1133 Stratford Ave",,"Bridgeport","CT","06607","1322","FAIRFIELD","-73.167549","41.177876","POINT (-73.167549 41.177876)"
"197283","Walgreens","960 North Ave",,"Bridgeport","CT","06606","5741","FAIRFIELD","-73.19738","41.191463","POINT (-73.19738 41.191463)"
"121739","Walgreens 09521","1000 Park Ave",,"Bridgeport","CT","06604","3406","FAIRFIELD","-73.19825","41.174568","POINT (-73.19825 41.174568)"
"188271","Walgreens 7522","4083 Main St",,"Bridgeport","CT","06606","2302","FAIRFIELD","-73.213409","41.216209","POINT (-73.213409 41.216209)"
"239174","Woods Mart","427 Wood Ave",,"Bridgeport","CT","06605","1435","FAIRFIELD","-73.208221","41.178574","POINT (-73.208221 41.178574)"
"236067","Yesu Mo African Caribbean Market Inc.","2087 E Main St",,"Bridgeport","CT","06610","1946","FAIRFIELD","-73.17939","41.203304","POINT (-73.17939 41.203304)"
"119608","ALDI INC  62","110 Middle St",,"Bristol","CT","06010","7403","HARTFORD","-72.921806","41.665977","POINT (-72.921806 41.665977)"
"141792","Amg Retail I Llc 536","527 Middle St",,"Bristol","CT","06010","7442","HARTFORD","-72.914261","41.656296","POINT (-72.914261 41.656296)"
"221409","Big Lots 1738","1235 Farmington Ave",,"Bristol","CT","06010",,"HARTFORD","-72.900177","41.698303","POINT (-72.900177 41.698303)"
"147286","Bristol Convenience & Deli","342 Lake Ave",,"Bristol","CT","06010","7327","HARTFORD","-72.9235","41.656399","POINT (-72.9235 41.656399)"
"74087","Bristol Farmers Market","111 North Main St",,"Bristol","CT","06010",,"HARTFORD","-72.94651","41.673725","POINT (-72.94651 41.673725)"
"162196","Bristol Grocery LLC","89 Stafford Ave",,"Bristol","CT","06010","4605","HARTFORD","-72.903526","41.679497","POINT (-72.903526 41.679497)"
"217376","Brooklyn Deli Llc","257 Main St",,"Bristol","CT","06010","6300","HARTFORD","-72.942619","41.673485","POINT (-72.942619 41.673485)"
"186540","Cumberland Farms 4770","266 Pine St",,"Bristol","CT","06010","6934","HARTFORD","-72.912628","41.668678","POINT (-72.912628 41.668678)"
"163480","Cumberland Farms, Inc 4685","191 Central St",,"Bristol","CT","06010","6743","HARTFORD","-72.898247","41.673801","POINT (-72.898247 41.673801)"
"13476","CVS PHARMACY  1276","81 North St",,"Bristol","CT","06010","4152","HARTFORD","-72.946228","41.681381","POINT (-72.946228 41.681381)"
"131082","CVS PHARMACY  288","839 Farmington Ave # 6",,"Bristol","CT","06010","3922","HARTFORD","-72.915871","41.693047","POINT (-72.915871 41.693047)"
"19613","CVS Pharmacy 5703","60 Middle St",,"Bristol","CT","06010","5201","HARTFORD","-72.922615","41.667511","POINT (-72.922615 41.667511)"
"27093","Dollar General 14495","354 Divinity St",,"Bristol","CT","06010","6054","HARTFORD","-72.962135","41.670681","POINT (-72.962135 41.670681)"
"1718","Dollar General 22151","15 Memorial Blvd",,"Bristol","CT","06010","6563","HARTFORD","-72.942444","41.670452","POINT (-72.942444 41.670452)"
"50684","Dollar General 23810","106 North St",,"Bristol","CT","06010","4190","HARTFORD","-72.945511","41.680988","POINT (-72.945511 41.680988)"
"130778","Dollar Tree 1786","623 Farmington Ave","Ste 1","Bristol","CT","06010","3979","HARTFORD","-72.922562","41.690807","POINT (-72.922562 41.690807)"
"234314","E's Deli & Grocery 1","259 W Washington St",,"Bristol","CT","06010","5331","HARTFORD","-72.914307","41.677406","POINT (-72.914307 41.677406)"
"141112","Family Dollar Store 2270","59 N Main St",,"Bristol","CT","06010","8105","HARTFORD","-72.945671","41.67202","POINT (-72.945671 41.67202)"
"83757","Family Roots Produce Market Llc","370 Riverside Ave",,"Bristol","CT","06010","6320","HARTFORD","-72.930069","41.670841","POINT (-72.930069 41.670841)"
"179196","Farm Land Llc","180 Riverside Ave",,"Bristol","CT","06010","6318","HARTFORD","-72.936256","41.670391","POINT (-72.936256 41.670391)"
"75316","Fas Mart 301","105 West St",,"Bristol","CT","06010","6268","HARTFORD","-72.948959","41.670532","POINT (-72.948959 41.670532)"
"52811","Food Bag Citgo Quik Mart 503","396 Birch St",,"Bristol","CT","06010","7893","HARTFORD","-72.901314","41.657578","POINT (-72.901314 41.657578)"
"83070","Food Bag Citgo Quik Mart 543","54 Farmington Ave",,"Bristol","CT","06010","4213","HARTFORD","-72.940903","41.683262","POINT (-72.940903 41.683262)"
"168327","H&F Petroleum LLC","201 North St",,"Bristol","CT","06010","4154","HARTFORD","-72.943588","41.68148","POINT (-72.943588 41.68148)"
"113560","Jordan's Market","198 Burlington Ave",,"Bristol","CT","06010","3678","HARTFORD","-72.942696","41.688038","POINT (-72.942696 41.688038)"
"145135","Kwoks Enterprise LLC","57 Middle St",,"Bristol","CT","06010","5202","HARTFORD","-72.922508","41.667618","POINT (-72.922508 41.667618)"
"113212","Lucky Grocery LLC","228 Pine St",,"Bristol","CT","06010","6933","HARTFORD","-72.91375","41.668514","POINT (-72.91375 41.668514)"
"15067","Maria Auxiliadora Multiservice","170 Riverside Ave","Ste 4","Bristol","CT","06010","6398","HARTFORD","-72.937363","41.670216","POINT (-72.937363 41.670216)"
"178961","Middle East Food Market","342 Lake Ave",,"Bristol","CT","06010","7327","HARTFORD","-72.9235","41.656399","POINT (-72.9235 41.656399)"
"222121","Mi Tierra Multiservices Llc","178 Main St",,"Bristol","CT","06010","6308","HARTFORD","-72.942818","41.67186","POINT (-72.942818 41.67186)"
"228397","M & M Market And Deli","1277 Stafford Ave",,"Bristol","CT","06010","2869","HARTFORD","-72.912704","41.710697","POINT (-72.912704 41.710697)"
"125620","Mo's Food Store  Inc.","21 Center St",,"Bristol","CT","06010","4916","HARTFORD","-72.949486","41.675632","POINT (-72.949486 41.675632)"
"20336","My Storz LLC","510 Farmington Ave",,"Bristol","CT","06010","3904","HARTFORD","-72.92646","41.689762","POINT (-72.92646 41.689762)"
"123312","Neighbors Convenience & Food Mart","74 Farmington Ave",,"Bristol","CT","06010","4294","HARTFORD","-72.940323","41.683701","POINT (-72.940323 41.683701)"
"31378","Ocean State Job Lot 327","685 Farmington Ave",,"Bristol","CT","06010","3900","HARTFORD","-72.921265","41.691204","POINT (-72.921265 41.691204)"
"227619","Plaza Oaxaca Deli & Grocery","825 Farmington Ave",,"Bristol","CT","06010","3922","HARTFORD","-72.916374","41.69289","POINT (-72.916374 41.69289)"
"189896","Price Chopper Bristol 204","121 Farmington Ave",,"Bristol","CT","06010","4217","HARTFORD","-72.939156","41.68478","POINT (-72.939156 41.68478)"
"109733","Quick Stop Convenience Store","916 Stafford Ave",,"Bristol","CT","06010","3858","HARTFORD","-72.910652","41.701603","POINT (-72.910652 41.701603)"
"228170","Route 6 Mini Mart","912 Terryville Ave",,"Bristol","CT","06010","4039","HARTFORD","-72.982109","41.68095","POINT (-72.982109 41.68095)"
"201689","Sams Food Store 1019","140 Park St",,"Bristol","CT","06010","6033","HARTFORD","-72.954247","41.672386","POINT (-72.954247 41.672386)"
"46124","Shoprite of Bristol","1200 Farmington Ave",,"Bristol","CT","06010","4714","HARTFORD","-72.903549","41.697456","POINT (-72.903549 41.697456)"
"59297","SOUTHSIDE MEAT MARKET","145 West St",,"Bristol","CT","06010","6270","HARTFORD","-72.949448","41.671646","POINT (-72.949448 41.671646)"
"189414","STOP & SHOP 628","597 Farmington Ave",,"Bristol","CT","06010","3932","HARTFORD","-72.92318","41.690662","POINT (-72.92318 41.690662)"
"137011","STOP & SHOP 642","747 Pine St","Ste 1","Bristol","CT","06010","6959","HARTFORD","-72.8955","41.668922","POINT (-72.8955 41.668922)"
"1766","Violet Foodmart Llc","1462 Farmington Ave",,"Bristol","CT","06010","4763","HARTFORD","-72.89415","41.699444","POINT (-72.89415 41.699444)"
"97638","WALGREENS 10203","25 Main St",,"Bristol","CT","06010","6528","HARTFORD","-72.943298","41.668629","POINT (-72.943298 41.668629)"
"97635","WALGREENS 11825","525 Farmington Ave",,"Bristol","CT","06010","3931","HARTFORD","-72.925362","41.69017","POINT (-72.925362 41.69017)"
"190649","Walmart  2719","1400 Farmington Ave",,"Bristol","CT","06010","4701","HARTFORD","-72.896545","41.698872","POINT (-72.896545 41.698872)"
"111499","Dollar General 14487","115 Main St",,"Broad Brook","CT","06016","5801","HARTFORD","-72.545792","41.916096","POINT (-72.545792 41.916096)"
"16206","Kingsway Super Store","110 Main St",,"Broad Brook","CT","06016","9601","HARTFORD","-72.545898","41.916428","POINT (-72.545898 41.916428)"
"67807","BJ's Wholesale Club 214","106A Federal Rd",,"Brookfield","CT","06804","2515","FAIRFIELD","-73.409431","41.435673","POINT (-73.409431 41.435673)"
"31125","Brookfield Farmer's Market","100 Pocono Rd",,"Brookfield","CT","06804","3322","FAIRFIELD","-73.397652","41.465958","POINT (-73.397652 41.465958)"
"151818","Costco Wholesale 0304","200 Federal Rd",,"Brookfield","CT","06804","2514","FAIRFIELD","-73.404739","41.443501","POINT (-73.404739 41.443501)"
"15577","CVS PHARMACY 00696","14 Candlewood Lake Rd",,"Brookfield","CT","06804","2529","FAIRFIELD","-73.411774","41.434326","POINT (-73.411774 41.434326)"
"63940","GRADE A SHOPRITE BROOKFLD #392","143 Federal Rd",,"Brookfield","CT","06804","2530","FAIRFIELD","-73.407761","41.438023","POINT (-73.407761 41.438023)"
"590","Lucky u llc (mobil Gas Station)","83 Federal Rd",,"Brookfield","CT","06804","2553","FAIRFIELD","-73.409576","41.434578","POINT (-73.409576 41.434578)"
"149851","Rite Aid 10383","215 Federal Rd",,"Brookfield","CT","06804","2630","FAIRFIELD","-73.404808","41.443001","POINT (-73.404808 41.443001)"
"235374","The New Brookfield Market & Deli Llc N/A","277 Whisconier Rd",,"Brookfield","CT","06804","1821","FAIRFIELD","-73.40818","41.482651","POINT (-73.40818 41.482651)"
"233506","Brooklyn Market","107 Hartford Rd",,"Brooklyn","CT","06234","1711","WINDHAM","-71.95768","41.783871","POINT (-71.95768 41.783871)"
"34854","CVS PHARMACY  942","542 Providence Rd",,"Brooklyn","CT","06234","3413","WINDHAM","-71.902534","41.798973","POINT (-71.902534 41.798973)"
"104450","Dollar Tree 5419","564 Providence Rd",,"Brooklyn","CT","06234","3413","WINDHAM","-71.901077","41.799355","POINT (-71.901077 41.799355)"
"93733","Om Mahadev Llc","500 Providence Rd",,"Brooklyn","CT","06234","3413","WINDHAM","-71.907616","41.797707","POINT (-71.907616 41.797707)"
"124422","Walmart 5777","450 Providence Rd",,"Brooklyn","CT","06234","1823","WINDHAM","-71.912193","41.797176","POINT (-71.912193 41.797176)"
"163468","Cumberland Farms, Inc 4573","291 Spielman Hwy",,"Burlington","CT","06013","1703","HARTFORD","-72.970917","41.770561","POINT (-72.970917 41.770561)"
"165778","CVS Pharmacy 7916","292 Spielman Hwy","Ste 1","Burlington","CT","06013","1727","HARTFORD","-72.97123","41.770866","POINT (-72.97123 41.770866)"
"151391","Family Dollar Store 8198","11 E Main St",,"Canaan","CT","06018","2509","LITCHFIELD","-73.322502","42.023945","POINT (-73.322502 42.023945)"
"149854","Walgreens 17219","76 Main St",,"Canaan","CT","06018","2460","LITCHFIELD","-73.328964","42.026657","POINT (-73.328964 42.026657)"
"205568","BETTER VALU #7","4 N Canterbury Rd",,"Canterbury","CT","06331","1208","WINDHAM","-71.971008","41.698944","POINT (-71.971008 41.698944)"
"163895","Cumberland Farms, Inc 4747","2 Knollwood Dr","Ste 2","Canterbury","CT","06331","1461","WINDHAM","-71.995499","41.697666","POINT (-71.995499 41.697666)"
"149859","Walgreens 19836","200 Westminster Rd",,"Canterbury","CT","06331","1450","WINDHAM","-71.999214","41.697647","POINT (-71.999214 41.697647)"
"165676","ALDI 73105","101 Albany Tpke",,"Canton","CT","06019","2507","HARTFORD","-72.88401","41.82481","POINT (-72.88401 41.82481)"
"143093","Canton Mobil","306 Albany Tpke",,"Canton","CT","06019","2521","HARTFORD","-72.908043","41.83102","POINT (-72.908043 41.83102)"
"58482","CVS Pharmacy 2253","111 Albany Tpke",,"Canton","CT","06019","2507","HARTFORD","-72.885033","41.824299","POINT (-72.885033 41.824299)"
"26354","Ocean State Job Lot 302","133 River Rd",,"Canton","CT","06019","3203","HARTFORD","-72.925972","41.829845","POINT (-72.925972 41.829845)"
"154057","Shoprite Of Canton 367","110 Albany Turnpike",,"Canton","CT","06019",,"HARTFORD","-72.884773","41.824165","POINT (-72.884773 41.824165)"
"236604","Valley Indian Market","50 Albany Tpke",,"Canton","CT","06019","2516","HARTFORD","-72.876152","41.82235","POINT (-72.876152 41.82235)"
"176332","Centerbrook Shell 132","23 Main St",,"Centerbrook","CT","06409","1072","MIDDLESEX","-72.409897","41.352257","POINT (-72.409897 41.352257)"
"163486","Cumberland Farms, Inc 4720","82 Main St",,"Centerbrook","CT","06409","1001","MIDDLESEX","-72.416412","41.351524","POINT (-72.416412 41.351524)"
"219062","Village Food Mart","65 East Main Street",,"Central Village","CT","06332",,"WINDHAM","-71.906548","41.72258","POINT (-71.906548 41.72258)"
"11587","Tk4 Chaplin Gas & Market 451","187 Willimantic Rd",,"Chaplin","CT","06235","2516","WINDHAM","-72.143784","41.758633","POINT (-72.143784 41.758633)"
"68541","Big Y Everybody's Market 40","1021 S Main St",,"Cheshire","CT","06410","3437","NEW HAVEN","-72.90609","41.477737","POINT (-72.90609 41.477737)"
"181916","Cheshire Deli & Fresh Juice Llc","197 Main St",,"Cheshire","CT","06410","2408","NEW HAVEN","-72.90406","41.50404","POINT (-72.90406 41.50404)"
"838","Cumberland Farms 4775","626 Maple Ave",,"Cheshire","CT","06410","2151","NEW HAVEN","-72.898857","41.514454","POINT (-72.898857 41.514454)"
"105224","CVS PHARMACY 1148","905 S Main St",,"Cheshire","CT","06410","3418","NEW HAVEN","-72.905716","41.48064","POINT (-72.905716 41.48064)"
"182136","CVS PHARMACY  2502","581 Highland Ave",,"Cheshire","CT","06410","2205","NEW HAVEN","-72.899269","41.513588","POINT (-72.899269 41.513588)"
"141242","Dollar Tree 4198","882 S Main St",,"Cheshire","CT","06410","3417","NEW HAVEN","-72.905647","41.480999","POINT (-72.905647 41.480999)"
"170998","One Stop Convenience Store","914 S Main St",,"Cheshire","CT","06410","3419","NEW HAVEN","-72.905647","41.480831","POINT (-72.905647 41.480831)"
"149865","Rite Aid 10361","922 S Main St",,"Cheshire","CT","06410","3419","NEW HAVEN","-72.905777","41.479504","POINT (-72.905777 41.479504)"
"82190","RITE AID 1087","180 Main St",,"Cheshire","CT","06410","2406","NEW HAVEN","-72.903168","41.502792","POINT (-72.903168 41.502792)"
"182540","STOP & SHOP  695","275 Highland Ave",,"Cheshire","CT","06410","2522","NEW HAVEN","-72.900665","41.504738","POINT (-72.900665 41.504738)"
"240058","Big Y World Class Market 110","23 Killingworth Tpke",,"Clinton","CT","06413","1388","MIDDLESEX","-72.530815","41.293041","POINT (-72.530815 41.293041)"
"35600","Clinton Store 121","31 W Main St",,"Clinton","CT","06413","2076","MIDDLESEX","-72.530006","41.279095","POINT (-72.530006 41.279095)"
"105627","CVS PHARMACY  1284","14 E Main St",,"Clinton","CT","06413","2019","MIDDLESEX","-72.527634","41.271885","POINT (-72.527634 41.271885)"
"205828","Kamile's Latino Mini Market","242 E Main St",,"Clinton","CT","06413","2230","MIDDLESEX","-72.503029","41.271221","POINT (-72.503029 41.271221)"
"26361","Ocean State Job Lot 306","90 W Main St",,"Clinton","CT","06413","1625","MIDDLESEX","-72.537048","41.278172","POINT (-72.537048 41.278172)"
"133595","Shoprite Of Clinton 318","266 E Main St",,"Clinton","CT","06413","2254","MIDDLESEX","-72.499817","41.270992","POINT (-72.499817 41.270992)"
"60428","STOP & SHOP 652","215 E Main St","Ste 1","Clinton","CT","06413","2200","MIDDLESEX","-72.506935","41.272816","POINT (-72.506935 41.272816)"
"132048","Walgreens 07814","218 E Main St",,"Clinton","CT","06413","2230","MIDDLESEX","-72.506752","41.272636","POINT (-72.506752 41.272636)"
"168980","Amg Retail I Llc 504","327 S Main St",,"Colchester","CT","06415","1427","NEW LONDON","-72.327087","41.568348","POINT (-72.327087 41.568348)"
"146997","CVS Pharmacy 5848","119 S Main St","Ste 1","Colchester","CT","06415","1456","NEW LONDON","-72.331612","41.572407","POINT (-72.331612 41.572407)"
"90241","Dollar General 14871","225 Old Hartford Rd",,"Colchester","CT","06415","2716","NEW LONDON","-72.346367","41.580074","POINT (-72.346367 41.580074)"
"79209","Gibbs Oil 3932","299 S Main St",,"Colchester","CT","06415","1441","NEW LONDON","-72.327766","41.569042","POINT (-72.327766 41.569042)"
"66358","Gulf Mart","738 Middletown Rd",,"Colchester","CT","06415","2338","NEW LONDON","-72.413818","41.545765","POINT (-72.413818 41.545765)"
"114","Henny Penny - Colchester 45","723 Middletown Rd",,"Colchester","CT","06415","2236","NEW LONDON","-72.413559","41.54533","POINT (-72.413559 41.54533)"
"59279","NOEL'S SUPERMARKET","15 Broadway St",,"Colchester","CT","06415","1001","NEW LONDON","-72.333298","41.57579","POINT (-72.333298 41.57579)"
"100807","Rishaan, Llc","493 Westchester Rd",,"Colchester","CT","06415","2434","NEW LONDON","-72.41288","41.54689","POINT (-72.41288 41.54689)"
"72290","STOP & SHOP 608","99 Linwood Ave","Ste 1","Colchester","CT","06415","1159","NEW LONDON","-72.335564","41.572277","POINT (-72.335564 41.572277)"
"149866","Walgreens 17216","27 Broadway St",,"Colchester","CT","06415","1001","NEW LONDON","-72.332802","41.57618","POINT (-72.332802 41.57618)"
"155650","7 Eleven 32522","52 Route 66",,"Columbia","CT","06237","1136","TOLLAND","-72.284615","41.713535","POINT (-72.284615 41.713535)"
"164547","CVS Pharmacy 2475","122 E Putnam Rd",,"Cos Cob","CT","06807","2720","FAIRFIELD","-73.600777","41.03738","POINT (-73.600777 41.03738)"
"2312","7-Eleven 32520J","2711 Boston Tpke",,"Coventry","CT","06238","1005","TOLLAND","-72.410866","41.796093","POINT (-72.410866 41.796093)"
"101311","AMG Retail I LLC 563","1381 Main St",,"Coventry","CT","06238","3119","TOLLAND","-72.304855","41.769852","POINT (-72.304855 41.769852)"
"157777","Coventry Food Mart","8 Daly Rd",,"Coventry","CT","06238","2018","TOLLAND","-72.334328","41.784492","POINT (-72.334328 41.784492)"
"232137","Cumberland Farms 4771","2224 Boston Tpke",,"Coventry","CT","06238","1110","TOLLAND","-72.392639","41.798214","POINT (-72.392639 41.798214)"
"164542","CVS Pharmacy  2220","3514 Main St",,"Coventry","CT","06238","1551","TOLLAND","-72.370567","41.797497","POINT (-72.370567 41.797497)"
"237175","Dollar General 21414","1600 Boston Tpke",,"Coventry","CT","06238","1205","TOLLAND","-72.369347","41.798779","POINT (-72.369347 41.798779)"
"42748","Highland Park Market Of Coventry, Inc.","1721 Boston Tpke",,"Coventry","CT","06238","1105","TOLLAND","-72.374077","41.797352","POINT (-72.374077 41.797352)"
"243804","Save N Go","1657 Boston Tpke",,"Coventry","CT","06238","1105","TOLLAND","-72.372726","41.797924","POINT (-72.372726 41.797924)"
"151409","Walgreens 11919","1630 Boston Tpke",,"Coventry","CT","06238","1205","TOLLAND","-72.370888","41.79837","POINT (-72.370888 41.79837)"
"124550","164 Quick Stop","164 West St",,"Cromwell","CT","06416","2425","MIDDLESEX","-72.671501","41.605492","POINT (-72.671501 41.605492)"
"143028","Asia Grocers 1","540 Main St",,"Cromwell","CT","06416","1407","MIDDLESEX","-72.653717","41.61779","POINT (-72.653717 41.61779)"
"60423","Bimbo Bakeries 8808","207 Shunpike Rd",,"Cromwell","CT","06416","1121","MIDDLESEX","-72.676697","41.627743","POINT (-72.676697 41.627743)"
"163487","Cumberland Farms, Inc 4721","38 Berlin Rd",,"Cromwell","CT","06416","1701","MIDDLESEX","-72.684174","41.602383","POINT (-72.684174 41.602383)"
"128601","CVS Pharmacy 3835","72 Berlin Rd",,"Cromwell","CT","06416","2602","MIDDLESEX","-72.692009","41.601849","POINT (-72.692009 41.601849)"
"219828","Dollar General 19813","539 Main St",,"Cromwell","CT","06416","1418","MIDDLESEX","-72.653755","41.617649","POINT (-72.653755 41.617649)"
