"license_num","dba_indicator","business_name","business_address","note","city","state","zip_code","license_expiration","license_type","geocoded_column"
"R6940","DBA","TRAVEL CENTERS OF AMERICA","1875 MERIDEN & WATERBURY RDS",,"MILLDALE","CT","06467-0548","2023-08-31T00:00:00.000","GENERAL REPAIRER","POINT (-72.90986 41.563688)"
"R6183",,"UAG FAIRFIELD CM LLC","102 LINWOOD AVE",,"FAIRFIELD","CT","06824-4911","2024-09-30T00:00:00.000","GENERAL REPAIRER","POINT (-73.270876 41.141342)"
"M0990",,"ROYAL ENFIELD NORTH AMERICA LIMITED","226 NORTH WATER ST",,"MILWAUKEE","WI","53202","2023-06-30T00:00:00.000","MANUFACTURER LICENSE","POINT (-87.909216 43.033084)"
"U5276",,"BO'S AUTO REPAIR AND USED CARS","28 HUNTLEY PL",,"HARTFORD","CT","06120","2023-02-28T00:00:00.000","USED DEALER","POINT (-72.68077 41.771571)"
"O6390",,"FEATHERLITE CREDIT CORP","1652 GREENVIEW DR SW STE 120",,"ROCHESTER","MN","55902-1333","2024-03-31T00:00:00.000","LEASING LICENSE","POINT (-92.486847 44.000144)"
"U5869",,"INTERNATIONAL AUTO RAD INC","16 SOUTH ST",,"WEST HARTFORD","CT","06110-1923","2024-07-31T00:00:00.000","USED DEALER","POINT (-72.723604 41.729448)"
"U2173",,"SUPERIOR TRANSMISSIONS INC","1201 WOLCOTT RD",,"WATERBURY","CT","06705","2022-11-30T00:00:00.000","USED DEALER","POINT (-72.976619 41.61753)"
"M1026",,"SPARTAN CARGO TRAILERS LLC","140 BUSINESS BLVD",,"ALMA","GA","31510-7667","2023-06-30T00:00:00.000","MANUFACTURER LICENSE","POINT (-82.515631 31.549749)"
"R7629",,"MILLER MOTORCARS INC","468 W PUTNAM AVE",,"GREENWICH","CT","06830-6244","2023-06-30T00:00:00.000","GENERAL REPAIRER","POINT (-73.642421 41.02034)"
"U8638",,"WE DELIVER LLC","154-156 MONTAUK AVE",,"NEW LONDON","CT","06320","2024-09-30T00:00:00.000","USED DEALER","POINT (-72.105094 41.343452)"
"U7741",,"MILL STREET AUTO SALES LLC","122 1/2 E MAIN ST",,"VERNON","CT","06066-3333","2022-11-30T00:00:00.000","USED DEALER","POINT (-72.440721 41.866826)"
"U7746",,"JN AUTO ASSOCIATES LLC","627 S MAIN ST",,"TORRINGTON","CT","06790-6922","2024-08-31T00:00:00.000","USED DEALER","POINT (-73.117948 41.78758)"
"O6315",,"VAULT TRUST","2000 WESTINGHOUSE DR STE 300",,"CRANBERRY TOWNSHIP","PA","16066-5238","2023-03-31T00:00:00.000","LEASING LICENSE",
"U6332",,"ONE STOP AUTOMOTIVE LLC","44B LAURA ST",,"NEW HAVEN","CT","06512-1630","2023-05-31T00:00:00.000","USED DEALER","POINT (-72.897615 41.294904)"
"L2107",,"FOUNDERS PLAZA SVC STATION INC","131 DARLIN STREET",,"EAST HARTFORD","CT","06108","2023-10-31T00:00:00.000","LIMITED REPAIRER","POINT (-72.658716 41.765156)"
"U5726",,"DAVES AUTO SALES AND SER LLC","1564 MADISON AVE",,"BRIDGEPORT","CT","06606-4546","2023-10-31T00:00:00.000","USED DEALER","POINT (-73.212862 41.200213)"
"U1721",,"COLLISION WORLD AUTO BODY INC","51 WOODLAWN RD",,"BERLIN","CT","06037-1535","2023-02-28T00:00:00.000","USED DEALER","POINT (-72.739918 41.632371)"
"O5958",,"LAI TRUST","12600 N FEATHERWOOD 400",,"HOUSTON","TX","77034","2024-03-31T00:00:00.000","LEASING LICENSE",
"U1044",,"JOHN DEGRAND AND SON INC","430 ISLAND LN",,"WEST HAVEN","CT","06516-7506","2023-08-31T00:00:00.000","USED DEALER","POINT (-72.978567 41.260228)"
"R7811",,"T'S AUTO REPAIR LLC","248 SPRUCE ST",,"MANCHESTER","CT","06040-6161","2024-01-31T00:00:00.000","GENERAL REPAIRER","POINT (-72.51576 41.767754)"
"O6144",,"SMEDLEY SERVICES INC","20-2 THOMPSON RD",,"BRANFORD","CT","06405","2023-03-31T00:00:00.000","LEASING LICENSE","POINT (-72.77815 41.303066)"
"U6951",,"SOUND MOTOR SPORTS LLC","264C FAIRCHILD AVE",,"FAIRFIELD","CT","06825","2023-04-30T00:00:00.000","USED DEALER","POINT (-73.22917 41.170174)"
"U7983","DBA","DBA IVORYTON MOTOR GROUP","7 MAIN ST",,"IVORYTON","CT","06442-1002","2023-03-31T00:00:00.000","USED DEALER","POINT (-72.427104 41.348014)"
"R4757",,"MIKES AUTO AND TOWING INC.","160 WINDSOR AVE",,"WINDSOR","CT","06095","2024-05-31T00:00:00.000","GENERAL REPAIRER","POINT (-72.658486 41.806766)"
"U0200",,"CITY ALIGNMENT CO","1351 EAST ST",,"NEW BRITAIN","CT","06053-2523","2024-03-31T00:00:00.000","USED DEALER","POINT (-72.759853 41.689442)"
"O0477",,"FORD MOTOR CREDIT CO LLC","2975 BRECKINRIDGE BLVD",,"DULUTH","GA","30096","2023-03-31T00:00:00.000","LEASING LICENSE","POINT (-84.109709 33.959302)"
"R6594",,"BARNUM GETTY SERVICES","1789 BARNUM AVE",,"BRIDGEPORT","CT","06610-3211","2023-02-28T00:00:00.000","GENERAL REPAIRER","POINT (-73.157384 41.189177)"
"U6078",,"NUTMEG AUTO WHOLESALERS INC","438 MAIN ST",,"EAST HARTFORD","CT","06118","2023-09-30T00:00:00.000","USED DEALER","POINT (-72.640463 41.752789)"
"R7692",,"FIRST LINE EMERGENCY SERVICE LLC","10 PROGRESS DR",,"CROMWELL","CT","06416-1034","2024-07-31T00:00:00.000","GENERAL REPAIRER","POINT (-72.71135 41.612838)"
"U5424",,"COPPOLAS SERVICE LLC","28 GLEASON AVE",,"STAMFORD","CT","06902-5102","2024-01-31T00:00:00.000","USED DEALER","POINT (-73.527638 41.048745)"
"U8058",,"NEW ENGLAND COLLISION LLC","475 DERBY AVE",,"WEST HAVEN","CT","06516","2023-07-31T00:00:00.000","USED DEALER","POINT (-72.971545 41.306337)"
"U2287",,"GUYS AUTOMOTIVE SPECIALTIES INC","987 NORTH AVE",,"BRIDGEPORT","CT","06606-5740","2022-10-31T00:00:00.000","USED DEALER","POINT (-73.197631 41.191123)"
"U7344",,"TOMS AUTO BODY LLC","240 PROVIDENCE RD",,"BROOKLYN","CT","06234-1833","2024-01-31T00:00:00.000","USED DEALER","POINT (-71.931094 41.796306)"
"N2294","DBA","JOHN ANTONINO","691 W THAMES ST",,"NORWICH","CT","06360-7023","2023-11-30T00:00:00.000","NEW DEALER","POINT (-72.097486 41.498349)"
"U8500","DBA","DBA REDLINE RESTORATIONS","2475 FAIRFIELD AVE",,"BRIDGEPORT","CT","06605-2648","2023-04-30T00:00:00.000","USED DEALER","POINT (-73.2226 41.161404)"
"N2461",,"STAMFORD SUBARU LLC","198 BAXTER AVE",,"STAMFORD","CT","06902","2023-03-31T00:00:00.000","NEW DEALER","POINT (-73.560014 41.044257)"
"R7214",,"CHECKERED FLAG AUTO LLC","444 COLONY ST",,"MERIDEN","CT","06451-2052","2023-07-31T00:00:00.000","GENERAL REPAIRER","POINT (-72.793797 41.548394)"
"R7614",,"NEW PARK AVE AUTO BODY LLC","12-14 NEW PARK AVE",,"HARTFORD","CT","06106","2023-03-31T00:00:00.000","GENERAL REPAIRER","POINT (-72.706477 41.756704)"
"R7083",,"A 1 COMPLETE AUTOCARE LLC","655 BOSTON POST RD",,"GUILFORD","CT","06437-2711","2023-02-28T00:00:00.000","GENERAL REPAIRER","POINT (-72.670166 41.28879)"
"U8368","DBA","ANTHONY PUZINSKI","41 BIRDEN ST",,"TORRINGTON","CT","06790","2024-01-31T00:00:00.000","USED DEALER","POINT (-73.138856 41.805066)"
"R0115",,"COTALINGS AUTO BODY INC","130 CONNECTICUT AVE",,"NORWALK","CT","06854","2024-02-29T00:00:00.000","GENERAL REPAIRER","POINT (-73.429244 41.105133)"
"U4923",,"CALVOS AUTO BODY","85 SMALLEY ST",,"NEW BRITAIN","CT","06051-2015","2023-03-31T00:00:00.000","USED DEALER","POINT (-72.769546 41.673396)"
"N2759","DBA","DBA BALISE HYUNDAI OF FAIRFIELD","338 COMMERCE DR",,"FAIRFIELD","CT","06824","2024-09-30T00:00:00.000","NEW DEALER","POINT (-73.229379 41.165961)"
"U2260",,"D AND A MOTORS INC","426 FRONT AVE",,"WEST HAVEN","CT","06516-2041","2022-10-31T00:00:00.000","USED DEALER","POINT (-72.955283 41.294976)"
"U8469",,"CJPD LLC","237 E MAIN ST",,"BRISTOL","CT","06010-7077","2022-12-31T00:00:00.000","USED DEALER","POINT (-72.888933 41.67297)"
"N0163","DBA","DBA APLHA ROMEO OF GREENWICH","338-342 W PUTNAM AVE",,"GREENWICH","CT","06830","2023-07-31T00:00:00.000","NEW DEALER","POINT (-73.63734 41.023448)"
"U8776",,"AW AUTOMOTIVE LLC","35 BAEDER ST",,"TORRINGTON","CT","06790-5421","2023-12-31T00:00:00.000","USED DEALER","POINT (-73.117257 41.801876)"
"U6763",,"HANSEN AUTOBODY LLC","1788 BARNUM AVE",,"STRATFORD","CT","06614","2024-01-31T00:00:00.000","USED DEALER","POINT (-73.144023 41.193988)"
"O6321",,"QUIET CORNER CLASSICS LLC","453 ROSELAND PARK RD",,"WOODSTOCK","CT","06281-2330","2023-03-31T00:00:00.000","LEASING LICENSE","POINT (-71.961085 41.968817)"
"U4548",,"DERIU AND SONS INC","1945 BALDWIN ST",,"WATERBURY","CT","06706-2602","2024-05-31T00:00:00.000","USED DEALER","POINT (-73.038364 41.527026)"
"R6960",,"CHRIS HOOD LLC","322 W MAIN ST",,"BRANFORD","CT","06405","2023-10-31T00:00:00.000","GENERAL REPAIRER","POINT (-72.851626 41.279001)"
"U8201",,"BERGERON LLC","239 S CANTERBURY RD",,"CANTERBURY","CT","06331-1535","2024-07-31T00:00:00.000","USED DEALER","POINT (-71.972461 41.676349)"
"R1348",,"GAMACHE SERVICE STATION","38 BOSTON POST RD",,"WILLIMANTIC","CT","06226-2920","2023-02-28T00:00:00.000","GENERAL REPAIRER","POINT (-72.196617 41.717845)"
"N0380","DBA","DBA BRUCE BENNETT NISSAN","978 DANBURY RD",,"WILTON","CT","06897-4808","2023-02-28T00:00:00.000","NEW DEALER","POINT (-73.43603 41.260278)"
"U4443","DBA","DAVID AND RONALD MATTEI","509 LAUREL ST BLDG 2",,"EAST HAVEN","CT","06512-1538","2024-06-30T00:00:00.000","USED DEALER","POINT (-72.867213 41.300395)"
"U7730",,"WILLIAMS SERVICE CENTER INC","56 TUNXIS AVE",,"BLOOMFIELD","CT","06002-2006","2022-10-31T00:00:00.000","USED DEALER","POINT (-72.739117 41.836606)"
"U4575","DBA","MICHAEL LANGER","578 1/2 TERRYVILLE RD",,"BRISTOL","CT","06010","2023-09-30T00:00:00.000","USED DEALER","POINT (-72.987134 41.670014)"
"N2209","DBA","QUALITY SUBARU","711 N COLONY RD",,"WALLINGFORD","CT","06492-2407","2024-07-31T00:00:00.000","NEW DEALER","POINT (-72.815263 41.472044)"
"N2479",,"S CAMEROTA & SONS INC","239 SHAKER RD",,"ENFIELD","CT","06082","2024-02-29T00:00:00.000","NEW DEALER","POINT (-72.526745 42.013621)"
"U8925",,"CARMINE AUTO SALES LLC","435 S MAIN ST",,"THOMASTON","CT","06787","2023-08-31T00:00:00.000","USED DEALER","POINT (-73.079757 41.662494)"
"U6615","DBA","RONALD DEFRANCESCHI","59 CENTRAL AVE",,"TORRINGTON","CT","06790-5127","2022-12-31T00:00:00.000","USED DEALER","POINT (-73.132041 41.80246)"
"U6683",,"NEW STREET MOTORS LLC","29 1/2 NEW STREET",,"DANBURY","CT","06810","2023-06-30T00:00:00.000","USED DEALER","POINT (-73.456266 41.394372)"
"N0873","DBA","TOYOTA OF GREENWICH","75 E PUTNAM AVE",,"COS COB","CT","06807-2604","2024-05-31T00:00:00.000","NEW DEALER","POINT (-73.602994 41.036628)"
"J4150",,"LAJOIES AUTO PARTS INC","46 MEADOW ST",,"NORWALK","CT","06854","2024-04-30T00:00:00.000","RECYCLER","POINT (-73.417823 41.087939)"
"U6661",,"RICH GRAVELS AUTOMOTIVE COLLSION REPAIR INC","301 MCMAHON DR",,"THOMASTON","CT","06787-1830","2023-04-30T00:00:00.000","USED DEALER","POINT (-73.078928 41.665739)"
"U8705",,"COPART OF CONNECTICUT INC","49 RUSSELL RD",,"EAST GRANBY","CT","06026-9765","2023-05-31T00:00:00.000","USED DEALER","POINT (-72.702264 41.941551)"
"U5641",,"BOSCOS AUTOMOTIVE INC","24 SIMON RD",,"ENFIELD","CT","06082-5904","2023-05-31T00:00:00.000","USED DEALER","POINT (-72.561892 41.950752)"
"O6208",,"NORTHWEST HILLS CHRYSLER JEEP LLC","2033 E MAIN ST",,"TORRINGTON","CT","06790-3111","2023-03-31T00:00:00.000","LEASING LICENSE","POINT (-73.073275 41.821068)"
"U8890","DBA","DBA JILL KULMANN","1411 MERIDEN RD",,"WOLCOTT","CT","06716-3123","2023-06-30T00:00:00.000","USED DEALER","POINT (-72.970906 41.553846)"
"U8204",,"JOHN FITCH AUTOMOTIVE LLC","1265 JOHN FITCH BLVD UNITS 1 AND 2",,"SOUTH WINDSOR","CT","06074","2024-07-31T00:00:00.000","USED DEALER","POINT (-72.601721 41.840216)"
"U0612",,"MURPHYS AUTO SERVICE INC","56 CHESHIRE RD",,"PROSPECT","CT","06712","2023-11-30T00:00:00.000","USED DEALER","POINT (-72.969544 41.500446)"
"U8524",,"NATIONAL FLEET LEASING LLC","157 SOUTH RD",,"ENFIELD","CT","06082-4413","2023-06-30T00:00:00.000","USED DEALER","POINT (-72.578074 41.975997)"
"M0801",,"ISUZU COMMERCIAL TRUCK OF AMERICA","1400 S DOUGLASS RD STE 100",,"ANAHEIM","CA","92806","2023-06-30T00:00:00.000","MANUFACTURER LICENSE","POINT (-117.877687 33.811526)"
"U2093",,"AUTO WORKS","RT 800",,"LITCHFIELD","CT","06791","2022-11-30T00:00:00.000","USED DEALER",
"N2637","DBA","DBA BMW OF GREENWICH","348-355 W PUTNAM AVE",,"GREENWICH","CT","06830","2024-02-29T00:00:00.000","NEW DEALER","POINT (-73.638148 41.023106)"
"U7095","DBA","DENISE MELENDEZ","224 DAVENPORT AVE",,"NEW HAVEN","CT","06519-1360","2024-01-31T00:00:00.000","USED DEALER","POINT (-72.941322 41.301523)"
"R5613","DBA","MICHAEL H MARTEL","901 MIGEON AVE",,"TORRINGTON","CT","06790-4526","2024-04-30T00:00:00.000","GENERAL REPAIRER","POINT (-73.142162 41.817053)"
"R5117",,"PHILS AUTOMOTIVE SERVICE INC","457 SPRING ST",,"WINDSOR LOCKS","CT","06096","2023-01-31T00:00:00.000","GENERAL REPAIRER","POINT (-72.659381 41.931945)"
"R7564",,"DANIELSON AUTO LLC","7 COMMERCE AVE",,"DANIELSON","CT","06239-2804","2024-06-30T00:00:00.000","GENERAL REPAIRER","POINT (-71.884446 41.804881)"
"R4589",,"FOUR CORNERS SERVICE STA INC","1500 ROUTE 80",,"GUILFORD","CT","06437-1448","2024-07-31T00:00:00.000","GENERAL REPAIRER","POINT (-72.728139 41.350318)"
"U1019",,"GOWANS KNIGHT CO INC","49 KNIGHT ST",,"WATERTOWN","CT","06795-3126","2023-08-31T00:00:00.000","USED DEALER","POINT (-73.10676 41.593326)"
"N0503","DBA","ARTIOLI DODGE","517-525 ENFIELD ST",,"ENFIELD","CT","06082","2022-11-30T00:00:00.000","NEW DEALER","POINT (-72.593535 42.010176)"
"U8447",,"BRYON'S AUTO LLC","172 KELSEY ST",,"NEWINGTON","CT","06111","2022-10-31T00:00:00.000","USED DEALER","POINT (-72.747328 41.654094)"
"U5060",,"SULLIVANS SERVICE CENTER LLC","270 HAMILTON AVE",,"NORWICH","CT","06360-4810","2023-12-31T00:00:00.000","USED DEALER","POINT (-72.054686 41.528903)"
"N2793","DBA","DBA HONDA OF STAMFORD","35 MAGEE AVE",,"STAMFORD","CT","06902-5905","2023-01-31T00:00:00.000","NEW DEALER","POINT (-73.528543 41.048353)"
"M1041",,"FOREST RIVER BUS LLC","2367 CENTURY DR",,"GOSHEN","IN","46528-5002","2023-06-30T00:00:00.000","MANUFACTURER LICENSE","POINT (-85.780431 41.559209)"
"U8474",,"NEW ENGLAND PERFORMANCE PRODUCTS LLC","1165 THOMASTON AVE",,"WATERBURY","CT","06704","2023-01-31T00:00:00.000","USED DEALER","POINT (-73.04889 41.580741)"
"U8464",,"AUTO HOUSE OF LUXURY LLC","910 MERIDEN WATERBURY TPKE",,"PLANTSVILLE","CT","06479-2010","2022-12-31T00:00:00.000","USED DEALER","POINT (-72.875171 41.563245)"
"U0876",,"ML RENTAL SYSTEMS INC","1506 NEW BRITAIN AVE",,"FARMINGTON","CT","06032-3126","2023-09-30T00:00:00.000","USED DEALER","POINT (-72.861908 41.714328)"
"O0515",,"HRAL LLC","1 OLYMPIC PLACE SUITE 1010",,"TOWSON","MD","21204","2023-03-31T00:00:00.000","LEASING LICENSE","POINT (-76.602736 39.402493)"
"U5602",,"AUTO BODY AND REPAIR UNLIMITED LLC","785 WOODEND RD",,"STRATFORD","CT","06615-7326","2023-01-31T00:00:00.000","USED DEALER","POINT (-73.138244 41.170644)"
"R6451",,"ATTEMAL LLC","16 LOIS ST",,"NORWALK","CT","06851","2023-06-30T00:00:00.000","GENERAL REPAIRER","POINT (-73.384689 41.128287)"
"R6795",,"CARDINALE AUTO SERVICE INC","405 NORTH AVE",,"BRIDGEPORT","CT","06606-5130","2023-08-31T00:00:00.000","GENERAL REPAIRER","POINT (-73.192377 41.198033)"
"R6770",,"E Z AUTOMOTIVE LLC","643 NORTH AVE",,"BRIDGEPORT","CT","06606-5726","2023-02-28T00:00:00.000","GENERAL REPAIRER","POINT (-73.194475 41.195138)"
"O6299",,"EFFICIENCY ENTERPRISES INC","18 43 43RD ST",,"ASTORIA","NY","11105-1028","2024-03-31T00:00:00.000","LEASING LICENSE",
"U1225","DBA","BOARDWALK AUTO SALES","330 SULLIVAN AVE",,"SOUTH WINDSOR","CT","06074-1917","2023-06-30T00:00:00.000","USED DEALER","POINT (-72.589853 41.854252)"
"R7013",,"BASALS TRANSMISSIONS LLC","711 HEBRON AVE",,"GLASTONBURY","CT","06033","2023-09-30T00:00:00.000","GENERAL REPAIRER","POINT (-72.586214 41.715474)"
"U7768",,"STRIPLING AUTO SALES","75 BRIDGE ST",,"WILLIMANTIC","CT","06226","2023-05-31T00:00:00.000","USED DEALER","POINT (-72.220315 41.711356)"
"N0802",,"RUWET SIBLEY EQUP CORP","194 DANBURY RD",,"NEW MILFORD","CT","06776-4311","2024-06-30T00:00:00.000","NEW DEALER","POINT (-73.419699 41.547886)"
"R6081","DBA","NATIONAL TRANSMISSION","89 MAIN ST AND CROSS ST",,"NORWALK","CT","06851","2022-11-30T00:00:00.000","GENERAL REPAIRER",
"N0618",,"CAR SERVICE INC","543 545 547 COLMAN ST",,"NEW LONDON","CT","06320","2022-09-30T00:00:00.000","NEW DEALER","POINT (-72.116338 41.364335)"
"R7269","DBA","DBA FIRESTONE COMPLETE AUTO CARE","459 FARMINGTON AVE",,"PLAINVILLE","CT","06062-1325","2023-12-31T00:00:00.000","GENERAL REPAIRER","POINT (-72.849038 41.692736)"
"U7688",,"REYS AUTOMOTIVE LLC","981 HONEYSPOT RD",,"STRATFORD","CT","06615","2024-08-31T00:00:00.000","USED DEALER","POINT (-73.149572 41.173223)"
"N0551",,"DIGHELLO BROTHERS AUTO SALES INC","935 N MAIN STREET EXT",,"WALLINGFORD","CT","06492-1824","2022-10-31T00:00:00.000","NEW DEALER","POINT (-72.804412 41.489555)"
"O0355",,"WHEELS INC","666 GARLAND PL",,"DES PLAINES","IL","60016","2023-03-31T00:00:00.000","LEASING LICENSE","POINT (-87.875653 42.040711)"
"R7470",,"DULIN COLLISION CTR LLC","11 WARFIELD ST",,"MILFORD","CT","06461","2024-08-31T00:00:00.000","GENERAL REPAIRER","POINT (-73.103777 41.207557)"
"O6355",,"WELLS FARGO BANK NA","600 SOUTH 4TH ST MAL N9300-100",,"MINNEAPOLIS","MN","55415","2023-03-31T00:00:00.000","LEASING LICENSE","POINT (-93.260964 44.976029)"
"R5094",,"DMA INC","266 BRIDGE ST -BAYS 17-23",,"GROTON","CT","06340","2022-10-31T00:00:00.000","GENERAL REPAIRER","POINT (-72.07441 41.360148)"
"U8438","DBA","DBA THE EUROPEAN CAR","274 276 ALBANY TPK",,"CANTON","CT","06019","2022-10-31T00:00:00.000","USED DEALER",
"U1786",,"ROYALS GARAGE","16 18 CALHOUN ST",,"TORRINGTON","CT","06790","2023-02-28T00:00:00.000","USED DEALER","POINT (-73.120954 41.813472)"
"U6879",,"NERO AUTOBODY LLC","927 FOXON RD",,"EAST HAVEN","CT","06513-1842","2022-11-30T00:00:00.000","USED DEALER","POINT (-72.864326 41.321013)"
"N0299","DBA","DBA STEPHEN CADILLAC","1097 FARMINGTON AVE",,"BRISTOL","CT","06010-4706","2023-03-31T00:00:00.000","NEW DEALER","POINT (-72.906983 41.696324)"
"U5072",,"CAMCO RENTAL SYSTEMS INC","1555 1557 STATE ST",,"NEW HAVEN","CT","06511","2024-02-29T00:00:00.000","USED DEALER","POINT (-72.896734 41.325132)"
"U7104",,"JNI AUTO LLC","892 NEW BRITAIN AVE",,"HARTFORD","CT","06106-3921","2024-02-29T00:00:00.000","USED DEALER","POINT (-72.713434 41.731732)"
"U8583",,"SMART BUY AUTO SALES LLC","809 N COLONY RD",,"WALLINGFORD","CT","06492-2409","2024-02-29T00:00:00.000","USED DEALER","POINT (-72.812371 41.477222)"
"R7530","DBA","DBA NELCON SERVICE CENTER","326 OLD MAPLE AVE",,"NORTH HAVEN","CT","06473-3248","2023-12-31T00:00:00.000","GENERAL REPAIRER","POINT (-72.85297 41.368476)"
"R6537",,"AAA BEST AUTO REPAIR LLC","2230 NORWICH NEW LONDON TPKE",,"UNCASVILLE","CT","06382","2024-08-31T00:00:00.000","GENERAL REPAIRER","POINT (-72.100017 41.485147)"
"N0437","DBA","DBA GATES NISSAN","143 129 107R BOSTON POST RD",,"NORTH WINDHAM","CT","06256","2023-01-31T00:00:00.000","NEW DEALER","POINT (-72.188078 41.728029)"
"R7595",,"AAMCO NORTHEAST LLC","150 BOSTON POST RD",,"ORANGE","CT","06477","2022-11-30T00:00:00.000","GENERAL REPAIRER","POINT (-72.992886 41.273722)"
"R7385",,"L AND G AUTO TECH LLC","568 DANBURY RD",,"NEW MILFORD","CT","06776","2023-04-30T00:00:00.000","GENERAL REPAIRER","POINT (-73.420335 41.508609)"
"U6495",,"RANCO COLLISION LLC","72 COMMERCE WAY",,"SOUTH WINDSOR","CT","06074-1151","2024-05-31T00:00:00.000","USED DEALER","POINT (-72.598726 41.859916)"
"U1535","DBA","DBA SIDS AUTO","243 FORSYTH RD",,"SALEM","CT","06420-4048","2023-04-30T00:00:00.000","USED DEALER","POINT (-72.24148 41.481818)"
"R7627","DBA","CORAM AUTOMOTIVE REPAIR","372 374 CORAM AVE",,"SHELTON","CT","06484","2023-05-31T00:00:00.000","GENERAL REPAIRER","POINT (-73.09495 41.317171)"
"O0855",,"GTA RENTAL CORPORATION","820 STAFFORD AVE APT 50",,"BRISTOL","CT","06010-3862","2024-03-31T00:00:00.000","LEASING LICENSE","POINT (-72.909923 41.698623)"
"R7737",,"TOWN FAIR TIRE CENTERS OF CONN LLC","61 BOSTON POST RD",,"ORANGE","CT","06477","2024-03-31T00:00:00.000","GENERAL REPAIRER","POINT (-72.988014 41.277873)"
"R0274",,"TECHNICAL REPAIR AUTOMOTIVE","14 MONROE AVE",,"WATERBURY","CT","06705-1417","2023-12-31T00:00:00.000","GENERAL REPAIRER","POINT (-73.012209 41.550457)"
"U0748",,"TWIN CEDARS INC","652 NORWICH WESTERLY RD",,"NORTH STONINGTON","CT","06359-1214","2023-10-31T00:00:00.000","USED DEALER","POINT (-71.927763 41.465732)"
"R5841",,"DIGENNARO SERVICE LLC","107 AMITY RD",,"BETHANY","CT","06524-3415","2023-10-31T00:00:00.000","GENERAL REPAIRER","POINT (-73.000973 41.398152)"
"N2634",,"POWER COVER USA LLC","37 COMMONS COURT",,"WATERBURY","CT","06704","2023-10-31T00:00:00.000","NEW DEALER","POINT (-73.057444 41.593385)"
"O1024",,"BRUSTOLON BUICK GMC INC","RTE 1 BOX 68",,"MYSTIC","CT","06355","2023-03-31T00:00:00.000","LEASING LICENSE",
"J2615",,"TARDUCCIS JUNK YARD INC","190 MIDDLETOWN AVE",,"NEW HAVEN","CT","06513-2103","2024-04-30T00:00:00.000","RECYCLER","POINT (-72.886359 41.323038)"
"U7780",,"CENTER MOTORSPORTS LLC","61 CENTER ST",,"SHELTON","CT","06484-3105","2023-03-31T00:00:00.000","USED DEALER","POINT (-73.093502 41.316508)"
"U8836",,"CARBONES AUTOMOTIVE LLC","281 WHALLEY AVE",,"NEW HAVEN","CT","06511-3208","2022-11-30T00:00:00.000","USED DEALER","POINT (-72.941906 41.316468)"
"N2591",,"WESTBROOK GATEWAY INC","80 FLAT ROCK PL",,"WESTBROOK","CT","06498-1579","2024-09-30T00:00:00.000","NEW DEALER","POINT (-72.442443 41.2901)"
"U6081","DBA","FRANK FRECCIA III","246 W PUTNAM AVE",,"GREENWICH","CT","06830-5242","2023-09-30T00:00:00.000","USED DEALER","POINT (-73.634394 41.025189)"
"U8622","DBA","DBA MUSANTE MOTORSPORTS","41 COMMERCE WAY",,"SOUTH WINDSOR","CT","06074-1152","2023-02-28T00:00:00.000","USED DEALER","POINT (-72.599809 41.85854)"
"U7813",,"CALDWELL GROUP INC","399 TREADWELL ST",,"HAMDEN","CT","06514-4112","2023-08-31T00:00:00.000","USED DEALER","POINT (-72.928825 41.353636)"
"U8059",,"AUTO EXPERTS LLC","1141 STATE ST",,"BRIDGEPORT","CT","06605-1505","2023-07-31T00:00:00.000","USED DEALER","POINT (-73.205524 41.171578)"
"N2548",,"STAMFORD FORD LINCOLN MERCURY LLC","212 MAGEE AVE",,"STAMFORD","CT","06902","2022-11-30T00:00:00.000","NEW DEALER","POINT (-73.526995 41.043229)"
"O5887","DBA","SULLIVAN HONDA","2015 E MAIN ST",,"TORRINGTON","CT","06790-3111","2023-03-31T00:00:00.000","LEASING LICENSE","POINT (-73.074355 41.821053)"
"M1001",,"MONROE TOWMASTER LLC","61381 US HIGHWAY 12",,"LITCHFIELD","MN","55355-5228","2023-06-30T00:00:00.000","MANUFACTURER LICENSE","POINT (-94.536903 45.147008)"
"U8941",,"A1 AUTO BODY LLC","26 BRIDGE ST",,"NEW MILFORD","CT","06776-3529","2024-04-30T00:00:00.000","USED DEALER","POINT (-73.412898 41.575994)"
"U0574",,"CONNECTICUT JOBBERS","22 RUSSELL RD",,"EAST GRANBY","CT","06026-9765","2023-12-31T00:00:00.000","USED DEALER","POINT (-72.707606 41.943706)"
"U4591",,"ROGGIS GARAGE INC","278 HUDSON ST",,"HARTFORD","CT","06106-1777","2023-09-30T00:00:00.000","USED DEALER","POINT (-72.67764 41.759653)"
"U8581",,"FILIPPELLIS SPEED SHOP LLC","204 E MAIN ST STE D",,"CLINTON","CT","06413-2257","2024-01-31T00:00:00.000","USED DEALER","POINT (-72.508455 41.273401)"
"U8550",,"CAPITOL AUTOMOTIVE 2 LLC","369 MAIN ST",,"MANCHESTER","CT","06040","2023-10-31T00:00:00.000","USED DEALER","POINT (-72.521692 41.780363)"
"R6736",,"MAGGS AUTO BODY LLC","4 BROAD ST",,"NORWALK","CT","06851-6110","2024-07-31T00:00:00.000","GENERAL REPAIRER","POINT (-73.424996 41.131206)"
"U8952",,"OBSELITE PERFORMANCE LLC","181 HANOVER ST",,"MERIDEN","CT","06451-5463","2024-05-31T00:00:00.000","USED DEALER","POINT (-72.808436 41.535622)"
