"dateupdated","gender","totalcases","confirmedcases","probablecases","totalcaserate","totaldeaths","confirmeddeaths","probabledeaths"
"2021-10-20T00:00:00.000","Female","206564","187662","18902","11313","4396","3560","836"
"2021-10-20T00:00:00.000","Male","191185","172920","18265","10991","4315","3579","736"
"2021-10-19T00:00:00.000","Female","206381","187493","18888","11303","4396","3560","836"
"2021-10-19T00:00:00.000","Male","190985","172726","18259","10980","4315","3579","736"
"2021-10-18T00:00:00.000","Female","206007","187169","18838","11283","4393","3557","836"
"2021-10-18T00:00:00.000","Male","190655","172439","18216","10961","4315","3574","741"
"2021-10-15T00:00:00.000","Female","205421","186604","18817","11251","4393","3557","836"
"2021-10-15T00:00:00.000","Male","190103","171914","18189","10929","4315","3574","741"
"2021-10-14T00:00:00.000","Female","205191","186382","18809","11238","4391","3552","839"
"2021-10-14T00:00:00.000","Male","189843","171667","18176","10914","4306","3563","743"
"2021-10-13T00:00:00.000","Female","204751","186003","18748","11214","4389","3550","839"
"2021-10-13T00:00:00.000","Male","189414","171308","18106","10890","4306","3561","745"
"2021-10-12T00:00:00.000","Female","204630","185887","18743","11207","4372","3535","837"
"2021-10-12T00:00:00.000","Male","189296","171198","18098","10883","4285","3544","741"
"2021-10-08T00:00:00.000","Female","203882","185175","18707","11166","4372","3535","837"
"2021-10-08T00:00:00.000","Male","188571","170520","18051","10841","4285","3544","741"
"2021-10-07T00:00:00.000","Female","203609","184902","18707","11151","4372","3535","837"
"2021-10-07T00:00:00.000","Male","188337","170294","18043","10828","4285","3544","741"
"2021-10-06T00:00:00.000","Female","203355","184665","18690","11137","4373","3536","837"
"2021-10-06T00:00:00.000","Male","188066","170036","18030","10812","4284","3543","741"
"2021-10-05T00:00:00.000","Female","203169","184495","18674","11127","4372","3535","837"
"2021-10-05T00:00:00.000","Male","187877","169852","18025","10801","4284","3543","741"
"2021-10-04T00:00:00.000","Female","202979","184327","18652","11117","4369","3532","837"
"2021-10-04T00:00:00.000","Male","187657","169664","17993","10788","4271","3533","738"
"2021-10-01T00:00:00.000","Female","202445","183809","18636","11088","4369","3532","837"
"2021-10-01T00:00:00.000","Male","187107","169143","17964","10757","4271","3533","738"
"2021-09-30T00:00:00.000","Female","202072","183460","18612","11067","4362","3525","837"
"2021-09-30T00:00:00.000","Male","186768","168833","17935","10737","4257","3520","737"
"2021-09-29T00:00:00.000","Female","201986","183385","18601","11062","4362","3525","837"
"2021-09-29T00:00:00.000","Male","186689","168766","17923","10733","4257","3520","737"
"2021-09-28T00:00:00.000","Female","201741","183177","18564","11049","4360","3524","836"
"2021-09-28T00:00:00.000","Male","186490","168588","17902","10721","4256","3518","738"
"2021-09-27T00:00:00.000","Female","201447","182913","18534","11033","4351","3518","833"
"2021-09-27T00:00:00.000","Male","186233","168354","17879","10707","4232","3500","732"
"2021-09-24T00:00:00.000","Female","200716","182339","18377","10993","4317","3509","808"
"2021-09-24T00:00:00.000","Male","185530","167833","17697","10666","4175","3480","695"
"2021-09-23T00:00:00.000","Female","200465","182110","18355","10979","4310","3502","808"
"2021-09-23T00:00:00.000","Male","185311","167629","17682","10654","4164","3472","692"
"2021-09-22T00:00:00.000","Female","200155","181808","18347","10962","4311","3502","809"
"2021-09-22T00:00:00.000","Male","185027","167357","17670","10637","4164","3472","692"
"2021-09-21T00:00:00.000","Female","199916","181568","18348","10949","4307","3498","809"
"2021-09-21T00:00:00.000","Male","184790","167123","17667","10624","4162","3469","693"
"2021-09-20T00:00:00.000","Female","199700","181355","18345","10937","4297","3490","807"
"2021-09-20T00:00:00.000","Male","184607","166939","17668","10613","4157","3466","691"
"2021-09-17T00:00:00.000","Female","198929","180632","18297","10895","4298","3491","807"
"2021-09-17T00:00:00.000","Male","183942","166315","17627","10575","4157","3466","691"
"2021-09-16T00:00:00.000","Female","198110","180087","18023","10850","4292","3486","806"
"2021-09-16T00:00:00.000","Male","183213","165839","17374","10533","4147","3458","689"
"2021-09-15T00:00:00.000","Female","197578","179738","17840","10821","4292","3486","806"
"2021-09-15T00:00:00.000","Male","182679","165497","17182","10502","4147","3458","689"
"2021-09-14T00:00:00.000","Female","197369","179567","17802","10810","4291","3486","805"
"2021-09-14T00:00:00.000","Male","182485","165332","17153","10491","4147","3458","689"
"2021-09-13T00:00:00.000","Female","196846","179108","17738","10781","4280","3477","803"
"2021-09-13T00:00:00.000","Male","181987","164876","17111","10463","4136","3450","686"
"2021-09-10T00:00:00.000","Female","196160","178528","17632","10743","4280","3477","803"
"2021-09-10T00:00:00.000","Male","181336","164344","16992","10425","4136","3450","686"
"2021-09-09T00:00:00.000","Female","195865","178267","17598","10727","4276","3476","800"
"2021-09-09T00:00:00.000","Male","181039","164085","16954","10408","4132","3446","686"
"2021-09-08T00:00:00.000","Female","195547","178025","17522","10710","4276","3476","800"
"2021-09-08T00:00:00.000","Male","180728","163854","16874","10390","4131","3446","685"
"2021-09-07T00:00:00.000","Female","195064","177700","17364","10683","4265","3466","799"
"2021-09-07T00:00:00.000","Male","180321","163601","16720","10367","4122","3440","682"
"2021-09-03T00:00:00.000","Female","194239","176949","17290","10638","4265","3466","799"
"2021-09-03T00:00:00.000","Male","179533","162897","16636","10321","4121","3439","682"
"2021-09-02T00:00:00.000","Female","193920","176692","17228","10621","4265","3466","799"
"2021-09-02T00:00:00.000","Male","179186","162599","16587","10301","4121","3439","682"
"2021-09-01T00:00:00.000","Female","193581","176354","17227","10602","4249","3453","796"
"2021-09-01T00:00:00.000","Male","178839","162277","16562","10282","4101","3423","678"
"2021-08-31T00:00:00.000","Female","193219","176055","17164","10582","4249","3453","796"
"2021-08-31T00:00:00.000","Male","178482","161971","16511","10261","4101","3423","678"
"2021-08-30T00:00:00.000","Female","192714","175661","17053","10555","4249","3453","796"
"2021-08-30T00:00:00.000","Male","178006","161609","16397","10234","4101","3423","678"
"2021-08-27T00:00:00.000","Female","191997","175020","16977","10515","4249","3453","796"
"2021-08-27T00:00:00.000","Male","177372","161043","16329","10197","4101","3423","678"
"2021-08-26T00:00:00.000","Female","191591","174694","16897","10493","4247","3451","796"
"2021-08-26T00:00:00.000","Male","176999","160740","16259","10176","4101","3423","678"
"2021-08-25T00:00:00.000","Female","191168","174308","16860","10470","4236","3441","795"
"2021-08-25T00:00:00.000","Male","176631","160386","16245","10155","4092","3416","676"
"2021-08-24T00:00:00.000","Female","190849","174103","16746","10452","4236","3441","795"
"2021-08-24T00:00:00.000","Male","176297","160181","16116","10135","4092","3416","676"
"2021-08-23T00:00:00.000","Female","190297","173584","16713","10422","4236","3441","795"
"2021-08-23T00:00:00.000","Male","175782","159704","16078","10106","4092","3416","676"
"2021-08-20T00:00:00.000","Female","189491","172850","16641","10378","4236","3441","795"
"2021-08-20T00:00:00.000","Male","175029","159039","15990","10063","4094","3418","676"
"2021-08-19T00:00:00.000","Female","189256","172686","16570","10365","4231","3436","795"
"2021-08-19T00:00:00.000","Male","174829","158906","15923","10051","4092","3416","676"
"2021-08-18T00:00:00.000","Female","188972","172435","16537","10350","4220","3426","794"
"2021-08-18T00:00:00.000","Male","174583","158687","15896","10037","4080","3408","672"
"2021-08-17T00:00:00.000","Female","188661","172165","16496","10333","4220","3426","794"
"2021-08-17T00:00:00.000","Male","174299","158444","15855","10021","4077","3405","672"
"2021-08-16T00:00:00.000","Female","188188","171840","16348","10307","4220","3426","794"
"2021-08-16T00:00:00.000","Male","173889","158153","15736","9997","4080","3405","675"
"2021-08-13T00:00:00.000","Female","187355","171139","16216","10261","4220","3426","794"
"2021-08-13T00:00:00.000","Male","173140","157543","15597","9954","4080","3405","675"
"2021-08-12T00:00:00.000","Female","187075","170916","16159","10246","4220","3425","795"
"2021-08-12T00:00:00.000","Male","172876","157329","15547","9939","4080","3405","675"
"2021-08-11T00:00:00.000","Female","186681","170561","16120","10224","4218","3424","794"
"2021-08-11T00:00:00.000","Male","172525","157016","15509","9919","4072","3398","674"
"2021-08-10T00:00:00.000","Female","186213","170150","16063","10199","4218","3424","794"
"2021-08-10T00:00:00.000","Male","172088","156655","15433","9893","4072","3398","674"
"2021-08-09T00:00:00.000","Female","186058","169990","16068","10190","4218","3424","794"
"2021-08-09T00:00:00.000","Male","171966","156533","15433","9886","4071","3398","673"
"2021-08-06T00:00:00.000","Female","185378","169418","15960","10153","4218","3423","795"
"2021-08-06T00:00:00.000","Male","171361","156029","15332","9852","4071","3398","673"
"2021-08-05T00:00:00.000","Female","184988","169107","15881","10131","4218","3423","795"
"2021-08-05T00:00:00.000","Male","171022","155751","15271","9832","4071","3398","673"
"2021-08-04T00:00:00.000","Female","184627","168786","15841","10112","4216","3422","794"
"2021-08-04T00:00:00.000","Male","170738","155494","15244","9816","4069","3396","673"
"2021-08-03T00:00:00.000","Female","184378","168611","15767","10098","4216","3422","794"
"2021-08-03T00:00:00.000","Male","170456","155301","15155","9800","4069","3396","673"
"2021-08-02T00:00:00.000","Female","184048","168290","15758","10080","4216","3420","796"
"2021-08-02T00:00:00.000","Male","170202","155048","15154","9785","4070","3395","675"
"2021-07-30T00:00:00.000","Female","183414","167783","15631","10045","4216","3420","796"
"2021-07-30T00:00:00.000","Male","169590","154549","15041","9750","4070","3395","675"
"2021-07-29T00:00:00.000","Female","183161","167605","15556","10031","4216","3420","796"
"2021-07-29T00:00:00.000","Male","169342","154364","14978","9736","4070","3395","675"
"2021-07-28T00:00:00.000","Female","182971","167443","15528","10021","4212","3418","794"
"2021-07-28T00:00:00.000","Male","169192","154249","14943","9727","4069","3394","675"
"2021-07-27T00:00:00.000","Female","182762","167262","15500","10010","4212","3418","794"
"2021-07-27T00:00:00.000","Male","169005","154098","14907","9716","4069","3394","675"
"2021-07-26T00:00:00.000","Female","182524","167051","15473","9997","4212","3418","794"
"2021-07-26T00:00:00.000","Male","168751","153885","14866","9702","4069","3394","675"
"2021-07-23T00:00:00.000","Female","182207","166823","15384","9979","4212","3418","794"
"2021-07-23T00:00:00.000","Male","168487","153683","14804","9686","4067","3393","674"
"2021-07-22T00:00:00.000","Female","182100","166733","15367","9973","4212","3418","794"
"2021-07-22T00:00:00.000","Male","168379","153592","14787","9680","4067","3393","674"
"2021-07-21T00:00:00.000","Female","181947","166609","15338","9965","4210","3416","794"
"2021-07-21T00:00:00.000","Male","168236","153473","14763","9672","4065","3391","674"
"2021-07-20T00:00:00.000","Female","181827","166525","15302","9958","4210","3416","794"
"2021-07-20T00:00:00.000","Male","168123","153409","14714","9665","4065","3391","674"
"2021-07-19T00:00:00.000","Female","181703","166432","15271","9952","4210","3416","794"
"2021-07-19T00:00:00.000","Male","168026","153331","14695","9660","4065","3390","675"
"2021-07-16T00:00:00.000","Female","181486","166248","15238","9940","4210","3416","794"
"2021-07-16T00:00:00.000","Male","167833","153173","14660","9649","4065","3390","675"
"2021-07-15T00:00:00.000","Female","181405","166184","15221","9935","4210","3416","794"
"2021-07-15T00:00:00.000","Male","167771","153133","14638","9645","4065","3390","675"
"2021-07-14T00:00:00.000","Female","181328","166139","15189","9931","4208","3415","793"
"2021-07-14T00:00:00.000","Male","167701","153094","14607","9641","4064","3389","675"
"2021-07-13T00:00:00.000","Female","181261","166096","15165","9927","4208","3415","793"
"2021-07-13T00:00:00.000","Male","167626","153038","14588","9637","4064","3389","675"
"2021-07-12T00:00:00.000","Female","181162","166015","15147","9922","4208","3415","793"
"2021-07-12T00:00:00.000","Male","167522","152953","14569","9631","4064","3389","675"
"2021-07-09T00:00:00.000","Female","181119","165991","15128","9920","4208","3415","793"
"2021-07-09T00:00:00.000","Male","167494","152934","14560","9629","4064","3389","675"
"2021-07-08T00:00:00.000","Female","181035","165923","15112","9915","4208","3415","793"
"2021-07-08T00:00:00.000","Male","167410","152867","14543","9624","4064","3389","675"
"2021-07-07T00:00:00.000","Female","180999","165898","15101","9913","4207","3415","792"
"2021-07-07T00:00:00.000","Male","167390","152855","14535","9623","4064","3389","675"
"2021-07-06T00:00:00.000","Female","180951","165861","15090","9910","4207","3415","792"
"2021-07-06T00:00:00.000","Male","167344","152822","14522","9621","4065","3390","675"
"2021-07-02T00:00:00.000","Female","180884","165800","15084","9907","4206","3412","794"
"2021-07-02T00:00:00.000","Male","167232","152720","14512","9614","4066","3389","677"
"2021-07-01T00:00:00.000","Female","180839","165772","15067","9904","4206","3412","794"
"2021-07-01T00:00:00.000","Male","167189","152694","14495","9612","4066","3389","677"
"2021-06-30T00:00:00.000","Female","180822","165758","15064","9903","4205","3411","794"
"2021-06-30T00:00:00.000","Male","167168","152676","14492","9611","4066","3389","677"
"2021-06-29T00:00:00.000","Female","180799","165745","15054","9902","4204","3411","793"
"2021-06-29T00:00:00.000","Male","167139","152659","14480","9609","4065","3388","677"
"2021-06-28T00:00:00.000","Female","180774","165728","15046","9901","4204","3411","793"
"2021-06-28T00:00:00.000","Male","167121","152641","14480","9608","4065","3388","677"
"2021-06-25T00:00:00.000","Female","180702","165660","15042","9897","4203","3411","792"
"2021-06-25T00:00:00.000","Male","167046","152577","14469","9604","4065","3388","677"
"2021-06-24T00:00:00.000","Female","180628","165588","15040","9893","4202","3410","792"
"2021-06-24T00:00:00.000","Male","166992","152512","14480","9600","4065","3386","679"
"2021-06-23T00:00:00.000","Female","180549","165514","15035","9888","4201","3407","794"
"2021-06-23T00:00:00.000","Male","166914","152441","14473","9596","4063","3384","679"
"2021-06-22T00:00:00.000","Female","180515","165489","15026","9887","4201","3407","794"
"2021-06-22T00:00:00.000","Male","166909","152440","14469","9596","4063","3384","679"
"2021-06-21T00:00:00.000","Female","180501","165480","15021","9886","4200","3406","794"
"2021-06-21T00:00:00.000","Male","166875","152414","14461","9594","4062","3383","679"
"2021-06-18T00:00:00.000","Female","180459","165452","15007","9883","4200","3406","794"
"2021-06-18T00:00:00.000","Male","166821","152358","14463","9591","4063","3383","680"
"2021-06-17T00:00:00.000","Female","180423","165424","14999","9881","4198","3404","794"
"2021-06-17T00:00:00.000","Male","166787","152331","14456","9589","4061","3382","679"
"2021-06-16T00:00:00.000","Female","180398","165408","14990","9880","4197","3404","793"
"2021-06-16T00:00:00.000","Male","166776","152328","14448","9588","4061","3382","679"
"2021-06-15T00:00:00.000","Female","180381","165392","14989","9879","4196","3404","792"
"2021-06-15T00:00:00.000","Male","166756","152310","14446","9587","4060","3381","679"
"2021-06-14T00:00:00.000","Female","180348","165370","14978","9877","4196","3404","792"
"2021-06-14T00:00:00.000","Male","166727","152289","14438","9585","4060","3381","679"
"2021-06-11T00:00:00.000","Female","180273","165314","14959","9873","4194","3403","791"
"2021-06-11T00:00:00.000","Male","166685","152256","14429","9583","4060","3381","679"
"2021-06-10T00:00:00.000","Female","180258","165302","14956","9872","4194","3403","791"
"2021-06-10T00:00:00.000","Male","166671","152248","14423","9582","4059","3381","678"
"2021-06-09T00:00:00.000","Female","180230","165280","14950","9871","4193","3402","791"
"2021-06-09T00:00:00.000","Male","166643","152221","14422","9580","4057","3379","678"
"2021-06-08T00:00:00.000","Female","180170","165234","14936","9868","4192","3401","791"
"2021-06-08T00:00:00.000","Male","166592","152194","14398","9577","4056","3378","678"
"2021-06-07T00:00:00.000","Female","180137","165210","14927","9866","4192","3401","791"
"2021-06-07T00:00:00.000","Male","166558","152170","14388","9576","4054","3376","678"
"2021-06-04T00:00:00.000","Female","180036","165120","14916","9860","4189","3399","790"
"2021-06-04T00:00:00.000","Male","166464","152078","14386","9570","4050","3372","678"
"2021-06-03T00:00:00.000","Female","179983","165086","14897","9857","4189","3399","790"
"2021-06-03T00:00:00.000","Male","166376","152038","14338","9565","4049","3372","677"
"2021-06-02T00:00:00.000","Female","179939","165050","14889","9855","4191","3402","789"
"2021-06-02T00:00:00.000","Male","166350","152021","14329","9564","4049","3375","674"
"2021-06-01T00:00:00.000","Female","179872","164997","14875","9851","4190","3401","789"
"2021-06-01T00:00:00.000","Male","166296","151988","14308","9560","4047","3373","674"
"2021-05-28T00:00:00.000","Female","179748","164891","14857","9845","4187","3399","788"
"2021-05-28T00:00:00.000","Male","166198","151919","14279","9555","4044","3372","672"
"2021-05-27T00:00:00.000","Female","179670","164829","14841","9840","4185","3397","788"
"2021-05-27T00:00:00.000","Male","166069","151810","14259","9547","4038","3368","670"
"2021-05-26T00:00:00.000","Female","179583","164760","14823","9835","4183","3396","787"
"2021-05-26T00:00:00.000","Male","165996","151754","14242","9543","4037","3368","669"
"2021-05-25T00:00:00.000","Female","179528","164707","14821","9832","4182","3395","787"
"2021-05-25T00:00:00.000","Male","165958","151715","14243","9541","4032","3364","668"
"2021-05-24T00:00:00.000","Female","179428","164643","14785","9827","4182","3395","787"
"2021-05-24T00:00:00.000","Male","165882","151663","14219","9537","4030","3363","667"
"2021-05-21T00:00:00.000","Female","179232","164460","14772","9816","4181","3394","787"
"2021-05-21T00:00:00.000","Male","165695","151481","14214","9526","4024","3358","666"
"2021-05-20T00:00:00.000","Female","179130","164372","14758","9811","4179","3392","787"
"2021-05-20T00:00:00.000","Male","165621","151430","14191","9522","4022","3357","665"
"2021-05-19T00:00:00.000","Female","179028","164292","14736","9805","4177","3391","786"
"2021-05-19T00:00:00.000","Male","165514","151332","14182","9515","4020","3355","665"
"2021-05-18T00:00:00.000","Female","178903","164202","14701","9798","4173","3388","785"
"2021-05-18T00:00:00.000","Male","165412","151273","14139","9510","4018","3353","665"
"2021-05-17T00:00:00.000","Female","178854","164146","14708","9796","4174","3390","784"
"2021-05-17T00:00:00.000","Male","165379","151235","14144","9508","4013","3351","662"
"2021-05-14T00:00:00.000","Female","178503","163833","14670","9776","4163","3383","780"
"2021-05-14T00:00:00.000","Male","165043","150935","14108","9488","4003","3344","659"
"2021-05-13T00:00:00.000","Female","178341","163713","14628","9767","4160","3380","780"
"2021-05-13T00:00:00.000","Male","164840","150771","14069","9477","4001","3342","659"
"2021-05-12T00:00:00.000","Female","178081","163479","14602","9753","4157","3377","780"
"2021-05-12T00:00:00.000","Male","164623","150565","14058","9464","3997","3337","660"
"2021-05-11T00:00:00.000","Female","177993","163390","14603","9748","4156","3376","780"
"2021-05-11T00:00:00.000","Male","164536","150501","14035","9459","3993","3334","659"
"2021-05-10T00:00:00.000","Female","177804","163260","14544","9738","4156","3375","781"
"2021-05-10T00:00:00.000","Male","164332","150372","13960","9448","3991","3333","658"
"2021-05-06T00:00:00.000","Female","177378","162890","14488","9697","4150","3370","780"
"2021-05-06T00:00:00.000","Male","163951","150036","13915","9404","3980","3321","659"
"2021-05-05T00:00:00.000","Female","177107","162668","14439","9682","4145","3365","780"
"2021-05-05T00:00:00.000","Male","163768","149894","13874","9394","3979","3320","659"
"2021-05-04T00:00:00.000","Female","176720","162294","14426","9661","4143","3362","781"
"2021-05-04T00:00:00.000","Male","163440","149578","13862","9375","3974","3314","660"
"2021-05-03T00:00:00.000","Female","176434","162087","14347","9645","4141","3360","781"
"2021-05-03T00:00:00.000","Male","163111","149334","13777","9356","3969","3312","657"
"2021-05-02T00:00:00.000","Female","176238","161961","14277","9634","4139","3358","781"
"2021-05-02T00:00:00.000","Male","162888","149164","13724","9343","3966","3309","657"
"2021-04-29T00:00:00.000","Female","175560","161375","14185","9597","4129","3349","780"
"2021-04-29T00:00:00.000","Male","162327","148688","13639","9311","3961","3304","657"
"2021-04-28T00:00:00.000","Female","175162","161029","14133","9576","4123","3345","778"
"2021-04-28T00:00:00.000","Male","161941","148356","13585","9289","3954","3297","657"
"2021-04-27T00:00:00.000","Female","174906","160811","14095","9562","4120","3343","777"
"2021-04-27T00:00:00.000","Male","161715","148143","13572","9276","3953","3296","657"
"2021-04-26T00:00:00.000","Female","174564","160583","13981","9543","4113","3337","776"
"2021-04-26T00:00:00.000","Male","161391","147920","13471","9257","3947","3291","656"
"2021-04-25T00:00:00.000","Female","174364","160382","13982","9532","4112","3336","776"
"2021-04-25T00:00:00.000","Male","161180","147709","13471","9245","3947","3291","656"
"2021-04-22T00:00:00.000","Female","173246","159510","13736","9471","4101","3328","773"
"2021-04-22T00:00:00.000","Male","160158","146869","13289","9187","3939","3283","656"
"2021-04-21T00:00:00.000","Female","172694","159069","13625","9441","4099","3327","772"
"2021-04-21T00:00:00.000","Male","159672","146481","13191","9159","3933","3281","652"
"2021-04-20T00:00:00.000","Female","172317","158758","13559","9420","4090","3319","771"
"2021-04-20T00:00:00.000","Male","159315","146195","13120","9138","3930","3278","652"
"2021-04-19T00:00:00.000","Female","171871","158391","13480","9396","4085","3315","770"
"2021-04-19T00:00:00.000","Male","158917","145858","13059","9115","3928","3276","652"
"2021-04-18T00:00:00.000","Female","171476","158064","13412","9374","4082","3312","770"
"2021-04-18T00:00:00.000","Male","158587","145569","13018","9096","3925","3273","652"
"2021-04-15T00:00:00.000","Female","170332","157066","13266","9311","4070","3304","766"
"2021-04-15T00:00:00.000","Male","157450","144565","12885","9031","3918","3268","650"
"2021-04-14T00:00:00.000","Female","169806","156657","13149","9283","4068","3303","765"
"2021-04-14T00:00:00.000","Male","156945","144148","12797","9002","3915","3265","650"
"2021-04-13T00:00:00.000","Female","169466","156370","13096","9264","4066","3301","765"
"2021-04-13T00:00:00.000","Male","156623","143875","12748","8984","3911","3261","650"
"2021-04-12T00:00:00.000","Female","168681","155664","13017","9221","4060","3295","765"
"2021-04-12T00:00:00.000","Male","155903","143269","12634","8942","3907","3257","650"
"2021-04-11T00:00:00.000","Female","167963","155031","12932","9182","4054","3290","764"
"2021-04-11T00:00:00.000","Male","155188","142633","12555","8901","3895","3245","650"
"2021-04-08T00:00:00.000","Female","166474","153654","12820","9101","4050","3286","764"
"2021-04-08T00:00:00.000","Male","153723","141300","12423","8817","3886","3237","649"
"2021-04-07T00:00:00.000","Female","165577","152824","12753","9052","4052","3288","764"
"2021-04-07T00:00:00.000","Male","152812","140449","12363","8765","3880","3231","649"
"2021-04-06T00:00:00.000","Female","165080","152392","12688","9024","4049","3285","764"
"2021-04-06T00:00:00.000","Male","152311","140019","12292","8736","3878","3229","649"
"2021-04-05T00:00:00.000","Female","164564","151990","12574","8996","4045","3283","762"
"2021-04-05T00:00:00.000","Male","151816","139635","12181","8708","3876","3227","649"
"2021-04-04T00:00:00.000","Female","164040","151558","12482","8968","4040","3280","760"
"2021-04-04T00:00:00.000","Male","151264","139175","12089","8676","3874","3225","649"
"2021-04-01T00:00:00.000","Female","162699","150377","12322","8894","4027","3271","756"
"2021-04-01T00:00:00.000","Male","149898","137992","11906","8598","3868","3219","649"
"2021-03-31T00:00:00.000","Female","161993","149699","12294","8856","4027","3270","757"
"2021-03-31T00:00:00.000","Male","149124","137265","11859","8554","3864","3215","649"
"2021-03-30T00:00:00.000","Female","161189","149228","11961","8812","4022","3265","757"
"2021-03-30T00:00:00.000","Male","148368","136812","11556","8510","3855","3205","650"
"2021-03-29T00:00:00.000","Female","160774","148885","11889","8789","4022","3266","756"
"2021-03-29T00:00:00.000","Male","147958","136469","11489","8487","3854","3209","645"
"2021-03-28T00:00:00.000","Female","159972","148206","11766","8745","4020","3263","757"
"2021-03-28T00:00:00.000","Male","147130","135768","11362","8439","3854","3209","645"
"2021-03-25T00:00:00.000","Female","158362","146770","11592","8657","4011","3254","757"
"2021-03-25T00:00:00.000","Male","145528","134371","11157","8347","3845","3202","643"
"2021-03-24T00:00:00.000","Female","157553","146105","11448","8613","4009","3252","757"
"2021-03-24T00:00:00.000","Male","144650","133654","10996","8297","3844","3203","641"
"2021-03-23T00:00:00.000","Female","156799","145409","11390","8572","4003","3247","756"
"2021-03-23T00:00:00.000","Male","143914","132966","10948","8255","3840","3201","639"
"2021-03-22T00:00:00.000","Female","156082","145108","10974","8532","4003","3250","753"
"2021-03-22T00:00:00.000","Male","143200","132667","10533","8214","3835","3199","636"
"2021-03-21T00:00:00.000","Female","155642","144748","10894","8508","3999","3246","753"
"2021-03-21T00:00:00.000","Male","142745","132289","10456","8188","3835","3201","634"
"2021-03-18T00:00:00.000","Female","154183","143456","10727","8429","3996","3242","754"
"2021-03-18T00:00:00.000","Male","141212","130915","10297","8100","3829","3196","633"
"2021-03-17T00:00:00.000","Female","153573","142944","10629","8395","3993","3241","752"
"2021-03-17T00:00:00.000","Male","140630","130442","10188","8066","3822","3190","632"
"2021-03-16T00:00:00.000","Female","153018","142455","10563","8365","3987","3232","755"
"2021-03-16T00:00:00.000","Male","140037","129897","10140","8032","3813","3183","630"
"2021-03-15T00:00:00.000","Female","152831","142293","10538","8355","3983","3229","754"
"2021-03-15T00:00:00.000","Male","139856","129735","10121","8022","3809","3179","630"
"2021-03-14T00:00:00.000","Female","152435","142038","10397","8333","3980","3225","755"
"2021-03-14T00:00:00.000","Male","139424","129428","9996","7997","3801","3174","627"
"2021-03-11T00:00:00.000","Female","151192","140918","10274","8265","3969","3214","755"
"2021-03-11T00:00:00.000","Male","138145","128320","9825","7924","3789","3165","624"
"2021-03-10T00:00:00.000","Female","150602","140360","10242","8233","3967","3212","755"
"2021-03-10T00:00:00.000","Male","137563","127770","9793","7891","3787","3163","624"
"2021-03-09T00:00:00.000","Female","150236","140012","10224","8213","3961","3206","755"
"2021-03-09T00:00:00.000","Male","137194","127438","9756","7869","3784","3160","624"
"2021-03-08T00:00:00.000","Female","149976","139842","10134","8199","3955","3202","753"
"2021-03-08T00:00:00.000","Male","136925","127250","9675","7854","3777","3153","624"
"2021-03-07T00:00:00.000","Female","149631","139570","10061","8180","3950","3198","752"
"2021-03-07T00:00:00.000","Male","136526","126948","9578","7831","3768","3144","624"
"2021-03-04T00:00:00.000","Female","148563","138562","10001","8121","3943","3192","751"
"2021-03-04T00:00:00.000","Male","135563","126065","9498","7776","3754","3130","624"
"2021-03-03T00:00:00.000","Female","148119","138188","9931","8097","3937","3188","749"
"2021-03-03T00:00:00.000","Male","135169","125713","9456","7753","3750","3128","622"
"2021-03-02T00:00:00.000","Female","147679","137800","9879","8073","3928","3179","749"
"2021-03-02T00:00:00.000","Male","134715","125292","9423","7727","3744","3123","621"
"2021-03-01T00:00:00.000","Female","147420","137634","9786","8059","3919","3170","749"
"2021-03-01T00:00:00.000","Male","134494","125146","9348","7714","3733","3113","620"
"2021-02-28T00:00:00.000","Female","147164","137409","9755","8045","3916","3167","749"
"2021-02-28T00:00:00.000","Male","134256","124953","9303","7701","3729","3109","620"
"2021-02-25T00:00:00.000","Female","145856","136214","9642","7973","3902","3154","748"
"2021-02-25T00:00:00.000","Male","132898","123765","9133","7623","3714","3096","618"
"2021-02-24T00:00:00.000","Female","145465","135915","9550","7952","3892","3148","744"
"2021-02-24T00:00:00.000","Male","132522","123456","9066","7601","3716","3096","620"
"2021-02-23T00:00:00.000","Female","144994","135517","9477","7926","3885","3141","744"
"2021-02-23T00:00:00.000","Male","132025","123037","8988","7573","3704","3085","619"
"2021-02-22T00:00:00.000","Female","144233","135161","9072","7885","3871","3129","742"
"2021-02-22T00:00:00.000","Male","131327","122669","8658","7533","3695","3078","617"
"2021-02-21T00:00:00.000","Female","143556","134898","8658","7848","3867","3125","742"
"2021-02-21T00:00:00.000","Male","130662","122390","8272","7495","3689","3073","616"
"2021-02-18T00:00:00.000","Female","142462","133825","8637","7788","3848","3106","742"
"2021-02-18T00:00:00.000","Male","129537","121326","8211","7430","3670","3056","614"
"2021-02-17T00:00:00.000","Female","141857","133248","8609","7755","3834","3095","739"
"2021-02-17T00:00:00.000","Male","128949","120747","8202","7396","3657","3046","611"
"2021-02-16T00:00:00.000","Female","141603","133029","8574","7741","3826","3089","737"
"2021-02-16T00:00:00.000","Male","128683","120530","8153","7381","3645","3036","609"
"2021-02-15T00:00:00.000","Female","141327","132859","8468","7726","3814","3080","734"
"2021-02-15T00:00:00.000","Male","128424","120371","8053","7366","3630","3022","608"
"2021-02-14T00:00:00.000","Female","141039","132589","8450","7710","3813","3080","733"
"2021-02-14T00:00:00.000","Male","128123","120096","8027","7349","3629","3021","608"
