"opportunity_zone_fips","state","county","commuter_rail_station_in_oz","commuter_rail_station_in_oz_type","commuter_rail_station_in_oz_name","commuter_rail_station_qtr_mi_oz","commuter_rail_station_qtr_mi_oz_type","commuter_rail_station_qtr_mi_oz_name","commuter_rail_station_hlf_mi_oz","commuter_rail_station_hlf_mi_oz_type","commuter_rail_station_hlf_mi_oz_name"
"36059517200","New York","Nassau","Yes","Commuter Rail Only","Sea Cliff","No",,,"No",,
"36061019400","New York","New York","No",,,"Yes","Commuter Rail Only","Harlem- 125 Street","No",,
"36061019600","New York","New York","No",,,"Yes","Commuter Rail Only","Harlem- 125 Street","No",,
"36061020600","New York","New York","No",,,"Yes","Commuter Rail Only","Harlem- 125 Street","No",,
"36061020800","New York","New York","No",,,"Yes","Commuter Rail Only","Harlem- 125 Street","No",,
"36061024200","New York","New York","No",,,"Yes","Commuter Rail Only","Harlem- 125 Street","No",,
"36061029900","New York","New York","No",,,"Yes","Commuter Rail Only","Marble Hill","No",,
"36061030300","New York","New York","No",,,"No",,,"Yes","Commuter Rail Only","Spuyten Duyvil"
"36071002300","New York","Orange","Yes","Commuter Rail Only","Port Jervis","No",,,"No",,
"36081000100","New York","Queens","No",,,"Yes","Commuter Rail Only","Hunterspoint Avenue","No",,
"36081000100","New York","Queens","Yes","Commuter Rail Only","Long Island City","No",,,"No",,
"36081020800","New York","Queens","Yes","Commuter Rail Only","Jamaica","No",,,"No",,
"36081032000","New York","Queens","No",,,"No",,,"Yes","Commuter Rail Only","Laurelton"
"36081041500","New York","Queens","No",,,"No",,,"Yes","Commuter Rail Only","Mets-Willets Point"
"36081044400","New York","Queens","No",,,"Yes","Commuter Rail Only","Hollis","No",,
"36081071100","New York","Queens","No",,,"Yes","Commuter Rail Only","Forest Hills","No",,
"36081087100","New York","Queens","Yes","Commuter Rail Only","Flushing-Main Street","No",,,"No",,
"36081103201","New York","Queens","No",,,"Yes","Commuter Rail Only","Inwood","No",,
"36081103202","New York","Queens","Yes","Commuter Rail Only","Far Rockaway","No",,,"No",,
"36081103202","New York","Queens","No",,,"Yes","Commuter Rail Only","Inwood","No",,
"36081117100","New York","Queens","No",,,"Yes","Commuter Rail Only","Broadway","No",,
"36081117100","New York","Queens","No",,,"Yes","Commuter Rail Only","Murray Hill","No",,
"36103110902","New York","Suffolk","No",,,"Yes","Commuter Rail Only","Huntington","No",,
"36103122501","New York","Suffolk","No",,,"Yes","Commuter Rail Only","Wyandanch","No",,
"36103146203","New York","Suffolk","Yes","Commuter Rail Only","Central Islip","No",,,"No",,
"36103159103","New York","Suffolk","No",,,"Yes","Commuter Rail Only","Bellport","No",,
"36103169800","New York","Suffolk","Yes","Commuter Rail Only","Riverhead","No",,,"No",,
"36119000300","New York","Westchester","No",,,"Yes","Amtrak and Commuter Rail","Yonkers","No",,
"36119000300","New York","Westchester","No",,,"No",,,"Yes","Commuter Rail Only","Ludlow"
"36119000401","New York","Westchester","No",,,"Yes","Amtrak and Commuter Rail","Yonkers","No",,
"36119000600","New York","Westchester","No",,,"No",,,"Yes","Commuter Rail Only","Glenwood"
"36119003100","New York","Westchester","No",,,"Yes","Commuter Rail Only","Mt. Vernon East","No",,
"36119006100","New York","Westchester","Yes","Amtrak and Commuter Rail","New Rochelle","No",,,"No",,
"36119007900","New York","Westchester","No",,,"No",,,"Yes","Commuter Rail Only","Rye"
"36119008000","New York","Westchester","Yes","Commuter Rail Only","Port Chester","No",,,"No",,
"36119009300","New York","Westchester","Yes","Commuter Rail Only","White Plains","No",,,"No",,
"36119014300","New York","Westchester","No",,,"Yes","Commuter Rail Only","Peekskill","No",,
"36119981000","New York","Westchester","No",,,"No",,,"Yes","Commuter Rail Only","Mount Pleasant"
"36119984000","New York","Westchester","No",,,"Yes","Commuter Rail Only","Cortlandt","No",,
"41005024400","Oregon","Clackamas","No",,,"No",,,"Yes","Commuter Rail Only","Wilsonville"
"41067030700","Oregon","Washington","No",,,"Yes","Commuter Rail Only","Tigard Transit Center","No",,
"41067030900","Oregon","Washington","No",,,"Yes","Commuter Rail Only","Hall/Nimbus","No",,
"41067030900","Oregon","Washington","No",,,"Yes","Commuter Rail Only","Tigard Transit Center","No",,
"41067031300","Oregon","Washington","Yes","Commuter Rail Only","Beaverton Transit Center","No",,,"No",,
"41067032003","Oregon","Washington","Yes","Commuter Rail Only","Tualatin WES Station","No",,,"No",,
"42017100302","Pennsylvania","Bucks","Yes","Commuter Rail Only","Croydon","No",,,"No",,
"42017100600","Pennsylvania","Bucks","No",,,"Yes","Commuter Rail Only","Bristol","No",,
"42045402000","Pennsylvania","Delaware","Yes","Commuter Rail Only","Gladstone","No",,,"No",,
"42045402000","Pennsylvania","Delaware","No",,,"Yes","Commuter Rail Only","Lansdowne","No",,
"42045403300","Pennsylvania","Delaware","No",,,"Yes","Commuter Rail Only","Clifton-Aldan","No",,
"42045403300","Pennsylvania","Delaware","No",,,"Yes","Commuter Rail Only","Primos","No",,
"42045405000","Pennsylvania","Delaware","Yes","Commuter Rail Only","Chester T.C.","No",,,"No",,
"42045406500","Pennsylvania","Delaware","Yes","Commuter Rail Only","Marcus Hook","No",,,"No",,
"42045410700","Pennsylvania","Delaware","No",,,"No",,,"Yes","Commuter Rail Only","Eddystone"
"42045410700","Pennsylvania","Delaware","Yes","Commuter Rail Only","Highland Avenue","No",,,"No",,
"42091203902","Pennsylvania","Montgomery","Yes","Commuter Rail Only","Main Street Norristown","No",,,"No",,
"42091203902","Pennsylvania","Montgomery","No",,,"No",,,"Yes","Commuter Rail Only","Norristown"
"42091203902","Pennsylvania","Montgomery","Yes","Commuter Rail Only","Norristown Trans. Ctr.","No",,,"No",,
"42101000200","Pennsylvania","Philadelphia","No",,,"Yes","Commuter Rail Only","Jefferson Station","No",,
"42101000200","Pennsylvania","Philadelphia","No",,,"Yes","Commuter Rail Only","Suburban Station","No",,
"42101005600","Pennsylvania","Philadelphia","No",,,"Yes","Commuter Rail Only","Eastwick","No",,
"42101016600","Pennsylvania","Philadelphia","Yes","Commuter Rail Only","North Broad","No",,,"No",,
"42101017000","Pennsylvania","Philadelphia","No",,,"Yes","Commuter Rail Only","East Falls","No",,
"42101017000","Pennsylvania","Philadelphia","No",,,"No",,,"Yes","Commuter Rail Only","Queen Lane"
"42101017100","Pennsylvania","Philadelphia","No",,,"Yes","Commuter Rail Only","Allegheny","No",,
"42101017300","Pennsylvania","Philadelphia","Yes","Amtrak and Commuter Rail","North Philadelphia (TRE)","No",,,"No",,
"42101017300","Pennsylvania","Philadelphia","No",,,"Yes","Commuter Rail Only","Allegheny","No",,
"42101017300","Pennsylvania","Philadelphia","Yes","Commuter Rail Only","North Philadelphia (CHW)","No",,,"No",,
"42101018400","Pennsylvania","Philadelphia","No",,,"Yes","Commuter Rail Only","Bridesburg","No",,
"42101020500","Pennsylvania","Philadelphia","No",,,"No",,,"Yes","Commuter Rail Only","Queen Lane"
"42101020500","Pennsylvania","Philadelphia","No",,,"Yes","Commuter Rail Only","Wayne Junction","No",,
"42101024100","Pennsylvania","Philadelphia","No",,,"Yes","Commuter Rail Only","Chelten Avenue","No",,
"42101024100","Pennsylvania","Philadelphia","No",,,"Yes","Commuter Rail Only","Germantown","No",,
"42101024100","Pennsylvania","Philadelphia","No",,,"No",,,"Yes","Commuter Rail Only","Tulpehocken"
"42101024400","Pennsylvania","Philadelphia","No",,,"Yes","Commuter Rail Only","Wayne Junction","No",,
"42101024600","Pennsylvania","Philadelphia","No",,,"Yes","Commuter Rail Only","Germantown","No",,
"42101024600","Pennsylvania","Philadelphia","No",,,"No",,,"Yes","Commuter Rail Only","Washington Lane"
"42101024600","Pennsylvania","Philadelphia","No",,,"Yes","Commuter Rail Only","Wister","No",,
"42101026800","Pennsylvania","Philadelphia","No",,,"No",,,"Yes","Commuter Rail Only","Melrose Park"
"42101028200","Pennsylvania","Philadelphia","No",,,"Yes","Commuter Rail Only","Fern Rock T.C.","No",,
"42101029100","Pennsylvania","Philadelphia","No",,,"No",,,"Yes","Commuter Rail Only","Lawndale"
"42101036900","Pennsylvania","Philadelphia","No",,,"No",,,"Yes","Commuter Rail Only","49th Street"
"42101036900","Pennsylvania","Philadelphia","Yes","Commuter Rail Only","University City","No",,,"No",,
"42101037700","Pennsylvania","Philadelphia","Yes","Commuter Rail Only","Temple University","No",,,"No",,
"42101038100","Pennsylvania","Philadelphia","No",,,"Yes","Commuter Rail Only","Bridesburg","No",,
"42101038100","Pennsylvania","Philadelphia","Yes","Commuter Rail Only","Holmesburg Jct","No",,,"No",,
"42101038100","Pennsylvania","Philadelphia","No",,,"Yes","Commuter Rail Only","Tacony","No",,
"42101980000","Pennsylvania","Philadelphia","Yes","Amtrak and Commuter Rail","30th Street Station","No",,,"No",,
"42101980000","Pennsylvania","Philadelphia","Yes","Commuter Rail Only","Philadelphia 30th St","No",,,"No",,
"42101980000","Pennsylvania","Philadelphia","No",,,"No",,,"Yes","Commuter Rail Only","Wissahickon"
"42101980000","Pennsylvania","Philadelphia","No",,,"Yes","Commuter Rail Only","Wynnefield Avenue","No",,
"44007000800","Rhode Island","Providence","No",,,"Yes","Amtrak and Commuter Rail","Providence","No",,
"44007002500","Rhode Island","Providence","No",,,"Yes","Amtrak and Commuter Rail","Providence","No",,
"47037019300","Tennessee","Davidson","No",,,"Yes","Commuter Rail Only","Riverfront","No",,
"48113015304","Texas","Dallas","No",,,"Yes","Commuter Rail Only","West Irving","No",,
"48113020400","Texas","Dallas","No",,,"Yes","Amtrak and Commuter Rail","Union Station","No",,
"48121020602","Texas","Denton","No",,,"Yes","Commuter Rail Only","Downtown Denton Transit Center","No",,
"48121021618","Texas","Denton","Yes","Commuter Rail Only","Old Town","No",,,"No",,
"48453001804","Texas","Travis","No",,,"Yes","Commuter Rail Only","Crestview","No",,
"48453002109","Texas","Travis","No",,,"No",,,"Yes","Commuter Rail Only","M L King Jr"
"49011125701","Utah","Davis","Yes","Commuter Rail Only","Clearfield","No",,,"No",,
"49011126001","Utah","Davis","Yes","Commuter Rail Only","Layton","No",,,"No",,
"49035102500","Utah","Salt Lake","Yes","Amtrak and Commuter Rail","Salt Lake Central","No",,,"No",,
"49049000400","Utah","Utah","No",,,"Yes","Commuter Rail Only","American Fork","No",,
"49049002802","Utah","Utah","Yes","Amtrak and Commuter Rail","Provo Central","No",,,"No",,
"49057201100","Utah","Weber","Yes","Commuter Rail Only","Ogden","No",,,"No",,
"51153900201","Virginia","Prince William","No",,,"Yes","Amtrak and Commuter Rail","Woodbridge","No",,
"51153900600","Virginia","Prince William","No",,,"Yes","Amtrak and Commuter Rail","Woodbridge","No",,
"51153901900","Virginia","Prince William","No",,,"No",,,"Yes","Commuter Rail Only","Manassas Park"
"51683910201","Virginia","Manassas","No",,,"Yes","Amtrak and Commuter Rail","Manassas","No",,
"53033009300","Washington","King","Yes","Amtrak and Commuter Rail","King Street - Seattle","No",,,"No",,
"53053061602","Washington","Pierce","No",,,"No",,,"Yes","Commuter Rail Only","Tacoma"
"53053062600","Washington","Pierce","Yes","Commuter Rail Only","South Tacoma","No",,,"No",,
"53053071805","Washington","Pierce","Yes","Commuter Rail Only","Lakewood","No",,,"No",,
"53053940007","Washington","Pierce","No",,,"No",,,"Yes","Commuter Rail Only","Tacoma"
"53061040700","Washington","Snohomish","Yes","Amtrak and Commuter Rail","Everett","No",,,"No",,
"54003971500","West Virginia","Berkeley","Yes","Amtrak and Commuter Rail","Martinsburg","No",,,"No",,
"55059001000","Wisconsin","Kenosha","Yes","Commuter Rail Only","Kenosha","No",,,"No",,
