"detectorid","timestamp","status","sampleperiod","volume","occupancy","dq_minvol","dq_maxvol","dq_minocc","dq_maxocc","dq_visual"
"415","2011-11-08 06:55:38-08","GOOD","60","1","0","f","f","f","f","f"
"253","2011-11-13 04:08:34-08","GOOD","60","0","0","f","f","f","f","f"
"713","2011-11-04 05:41:12-07","GOOD","60","3","16","f","f","f","f","f"
"256","2011-11-12 13:41:27-08","GOOD","60","2","0","f","f","f","f","f"
"713","2011-09-17 07:01:29-07","GOOD","60","1","0","f","f","f","f","f"
"414","2011-10-30 18:48:24-07","GOOD","60","9","66","f","f","f","f","f"
"256","2011-11-02 05:51:45-07","GOOD","60","1","0","f","f","f","f","f"
"714","2011-10-25 04:00:49-07","GOOD","60","0","0","f","f","f","f","f"
"413","2011-10-10 15:20:46-07","GOOD","60","0","0","f","f","f","f","t"
"411","2011-10-10 08:39:52-07","GOOD","60","11","100","f","f","f","f","f"
"254","2011-10-07 22:20:40-07","GOOD","15","0","0","f","f","f","f","f"
"714","2011-09-29 14:32:09-07","GOOD","60","11","100","f","f","f","f","f"
"413","2011-09-21 18:44:10-07","GOOD","60","0","0","f","f","f","f","t"
"254","2011-10-25 17:28:38-07","GOOD","60","4","16","f","f","f","f","f"
"713","2011-09-21 18:24:22-07","GOOD","60","4","33","f","f","f","f","f"
"712","2011-09-19 04:21:05-07","GOOD","60","1","0","f","f","f","f","f"
"409","2011-10-21 16:20:51-07","GOOD","60","6","33","f","f","f","f","f"
"412","2011-11-08 10:54:39-08","GOOD","60","5","33","f","f","f","f","f"
"256","2011-10-03 15:09:46-07","GOOD","15","0","0","f","f","f","f","t"
"411","2011-11-04 23:28:03-07","GOOD","60","3","16","f","f","f","f","f"
"715","2011-09-16 10:08:23-07","GOOD","60","3","16","f","f","f","f","f"
"416","2011-10-26 02:02:41-07","GOOD","60","1","0","f","f","f","f","f"
"713","2011-10-04 08:34:48-07","GOOD","60","2","0","f","f","f","f","f"
"712","2011-09-15 09:58:16-07","GOOD","60","5","50","f","f","f","f","f"
"253","2011-10-01 16:37:04-07","GOOD","15","0","0","f","f","f","f","f"
"410","2011-10-05 00:20:55-07","GOOD","60","1","0","f","f","f","f","f"
"714","2011-11-06 01:59:47-08","GOOD","60","1","0","f","f","f","f","f"
"253","2011-10-14 10:34:21-07","GOOD","15","2","0","f","f","f","f","f"
"255","2011-09-29 01:51:00-07","GOOD","15","1","0","f","f","f","f","t"
"409","2011-11-03 01:49:23-07","GOOD","60","0","0","f","f","f","f","f"
"715","2011-10-30 18:33:15-07","GOOD","60","7","50","f","f","f","f","f"
"253","2011-10-06 14:28:34-07","GOOD","15","1","0","f","f","f","f","f"
"413","2011-10-29 17:36:22-07","GOOD","60","4","16","f","f","f","f","f"
"413","2011-09-16 16:57:25-07","GOOD","60","0","0","f","f","f","f","t"
"255","2011-10-27 01:35:12-07","GOOD","60","1","16","f","f","f","f","f"
"255","2011-09-19 13:46:59-07","GOOD","15","0","0","f","f","f","f","t"
"254","2011-10-19 20:56:20-07","GOOD","15","3","66","f","f","f","f","f"
"255","2011-09-25 09:28:00-07","GOOD","15","2","66","f","f","f","f","t"
"410","2011-10-01 00:24:01-07","GOOD","60","2","0","f","f","f","f","f"
"412","2011-10-28 19:16:11-07","GOOD","60","4","33","f","f","f","f","f"
"713","2011-09-21 01:30:59-07","GOOD","60","0","0","f","f","f","f","f"
"414","2011-11-05 01:14:44-07","GOOD","60","0","0","f","f","f","f","f"
"416","2011-09-15 02:44:08-07","GOOD","60","1","0","f","f","f","f","f"
"255","2011-11-03 01:49:07-07","GOOD","60","0","0","f","f","f","f","f"
"411","2011-10-29 22:19:12-07","GOOD","60","8","66","f","f","f","f","f"
"416","2011-10-11 02:55:48-07","GOOD","60","0","0","f","f","f","f","f"
"254","2011-11-03 03:12:09-07","GOOD","60","0","0","f","f","f","f","f"
"715","2011-10-21 03:37:42-07","GOOD","60","0","0","f","f","f","f","f"
"254","2011-10-27 20:56:13-07","GOOD","60","0","0","f","f","f","f","f"
"416","2011-11-11 22:49:51-08","GOOD","60","5","50","f","f","f","f","f"
"714","2011-10-19 08:27:57-07","GOOD","60","8","66","f","f","f","f","f"
"714","2011-09-15 10:47:18-07","GOOD","60","3","16","f","f","f","f","f"
"714","2011-10-05 17:41:25-07","GOOD","60","9","66","f","f","f","f","f"
"256","2011-09-20 00:40:27-07","GOOD","15","0","0","f","f","f","f","t"
"413","2011-11-13 08:52:05-08","GOOD","60","2","0","f","f","f","f","f"
"255","2011-10-07 12:53:30-07","GOOD","15","0","0","f","f","f","f","t"
"714","2011-10-21 09:00:07-07","GOOD","60","5","50","f","f","f","f","f"
"410","2011-10-12 14:41:59-07","GOOD","60","9","66","f","f","f","f","f"
"415","2011-10-17 02:18:33-07","GOOD","60","0","0","f","f","f","f","f"
"254","2011-09-20 04:58:34-07","GOOD","15","0","0","f","f","f","f","f"
"414","2011-09-17 07:12:07-07","GOOD","60","1","0","f","f","f","f","f"
"414","2011-10-03 10:02:09-07","GOOD","60","4","16","f","f","f","f","f"
"253","2011-09-17 14:06:27-07","GOOD","15","1","0","f","f","f","f","f"
"253","2011-11-08 00:39:37-08","GOOD","60","1","16","f","f","f","f","f"
"414","2011-10-21 15:10:14-07","GOOD","60","15","150","f","f","f","f","f"
"413","2011-10-14 02:07:19-07","GOOD","60","0","0","f","f","f","f","t"
"256","2011-09-26 11:40:14-07","GOOD","15","0","0","f","f","f","f","t"
"254","2011-10-22 20:31:29-07","GOOD","60","0","0","f","f","f","f","f"
"413","2011-10-05 15:50:09-07","GOOD","60","0","0","f","f","f","f","t"
"411","2011-10-28 05:01:09-07","GOOD","60","2","0","f","f","f","f","f"
"255","2011-10-08 02:49:41-07","GOOD","15","0","0","f","f","f","f","t"
"255","2011-10-24 17:34:47-07","GOOD","60","7","416","f","f","f","f","f"
"412","2011-10-30 09:28:15-07","GOOD","60","3","16","f","f","f","f","f"
"410","2011-10-23 19:23:48-07","GOOD","60","10","66","f","f","f","f","f"
"413","2011-09-17 19:42:15-07","GOOD","60","0","0","f","f","f","f","t"
"255","2011-11-01 07:02:25-07","GOOD","60","4","33","f","f","f","f","f"
"715","2011-10-06 16:15:56-07","GOOD","60","4","16","f","f","f","f","f"
"410","2011-10-16 01:59:29-07","GOOD","60","0","0","f","f","f","f","f"
"714","2011-10-25 19:40:45-07","GOOD","60","5","50","f","f","f","f","f"
"413","2011-10-31 07:01:24-07","GOOD","60","3","50","f","f","f","f","f"
"410","2011-10-08 09:51:41-07","GOOD","60","2","0","f","f","f","f","f"
"416","2011-11-03 16:39:28-07","GOOD","60","16","233","f","f","f","f","f"
"415","2011-10-14 07:01:21-07","GOOD","60","2","0","f","f","f","f","f"
"254","2011-11-07 17:57:37-08","GOOD","60","2","0","f","f","f","f","f"
"253","2011-11-01 01:16:24-07","GOOD","60","0","0","f","f","f","f","f"
"255","2011-09-18 22:23:47-07","GOOD","15","0","0","f","f","f","f","t"
"416","2011-10-06 10:58:26-07","GOOD","60","3","16","f","f","f","f","f"
"416","2011-11-03 21:10:30-07","GOOD","60","8","50","f","f","f","f","f"
"413","2011-10-07 00:36:33-07","GOOD","60","0","0","f","f","f","f","t"
"712","2011-09-29 02:18:09-07","GOOD","60","0","0","f","f","f","f","f"
"412","2011-09-16 22:08:25-07","GOOD","60","2","33","f","f","f","f","f"
"715","2011-11-10 08:09:12-08","GOOD","60","3","16","f","f","f","f","f"
"714","2011-11-06 07:39:38-08","GOOD","60","2","0","f","f","f","f","f"
"255","2011-11-01 10:29:25-07","GOOD","60","1","0","f","f","f","f","f"
"712","2011-09-30 09:28:19-07","GOOD","60","0","0","f","f","f","f","f"
"415","2011-11-13 06:48:04-08","GOOD","60","0","0","f","f","f","f","f"
"712","2011-09-24 15:36:42-07","GOOD","60","9","100","f","f","f","f","f"
"256","2011-11-04 12:34:37-07","GOOD","60","1","0","f","f","f","f","f"
"715","2011-11-04 21:29:20-07","GOOD","60","0","0","f","f","f","f","f"
"255","2011-10-25 17:17:38-07","GOOD","60","7","200","f","f","f","f","f"
"254","2011-09-18 21:59:45-07","GOOD","15","0","0","f","f","f","f","f"
"410","2011-10-19 01:49:25-07","GOOD","60","1","0","f","f","f","f","f"
"253","2011-10-13 23:14:20-07","GOOD","15","0","0","f","f","f","f","f"
"411","2011-10-10 06:43:52-07","GOOD","60","1","0","f","f","f","f","f"
"413","2011-10-29 04:57:22-07","GOOD","60","1","0","f","f","f","f","f"
"413","2011-10-18 01:11:45-07","GOOD","60","0","0","f","f","f","f","t"
"415","2011-09-25 00:10:53-07","GOOD","60","0","0","f","f","f","f","f"
"413","2011-10-09 04:47:44-07","GOOD","60","0","0","f","f","f","f","t"
"255","2011-11-08 14:21:38-08","GOOD","60","2","816","f","f","f","f","f"
"254","2011-09-24 12:41:02-07","GOOD","15","0","0","f","f","f","f","f"
"410","2011-09-28 01:06:30-07","GOOD","60","2","0","f","f","f","f","f"
"713","2011-11-14 00:50:42-08","GOOD","60","1","0","f","f","f","f","f"
"411","2011-10-03 21:10:47-07","GOOD","60","2","0","f","f","f","f","f"
"255","2011-10-29 21:55:21-07","GOOD","60","5","33","f","f","f","f","f"
"715","2011-11-04 09:16:14-07","GOOD","60","6","50","f","f","f","f","f"
"412","2011-09-21 05:19:40-07","GOOD","60","0","0","f","f","f","f","f"
"715","2011-10-19 18:56:33-07","GOOD","60","3","33","f","f","f","f","f"
"415","2011-10-06 19:11:05-07","GOOD","60","1","0","f","f","f","f","f"
"254","2011-09-30 06:06:45-07","GOOD","15","0","0","f","f","f","f","f"
"713","2011-11-12 15:59:29-08","GOOD","60","9","66","f","f","f","f","f"
"713","2011-09-16 10:06:23-07","GOOD","60","10","83","f","f","f","f","f"
"412","2011-10-21 13:30:29-07","GOOD","60","7","50","f","f","f","f","f"
"254","2011-10-22 19:26:19-07","GOOD","60","0","0","f","f","f","f","f"
"256","2011-11-06 23:25:38-08","GOOD","60","0","0","f","f","f","f","f"
"410","2011-11-09 22:48:43-08","GOOD","60","4","16","f","f","f","f","f"
"411","2011-09-18 20:37:33-07","GOOD","60","4","33","f","f","f","f","f"
"712","2011-09-20 23:29:56-07","GOOD","60","0","0","f","f","f","f","f"
"255","2011-10-03 22:32:46-07","GOOD","15","0","0","f","f","f","f","t"
"256","2011-10-01 20:53:29-07","GOOD","15","0","0","f","f","f","f","t"
"414","2011-10-22 13:01:38-07","GOOD","60","4","16","f","f","f","f","f"
"412","2011-10-09 15:17:50-07","GOOD","60","5","33","f","f","f","f","f"
"416","2011-10-29 01:46:20-07","GOOD","60","0","0","f","f","f","f","f"
"254","2011-10-04 04:20:47-07","GOOD","15","0","0","f","f","f","f","f"
"714","2011-09-17 18:18:36-07","GOOD","60","9","66","f","f","f","f","f"
"412","2011-10-21 07:52:06-07","GOOD","60","2","16","f","f","f","f","f"
"415","2011-11-09 16:57:43-08","GOOD","60","11","33","f","f","f","f","f"
"714","2011-10-18 21:52:33-07","GOOD","60","1","0","f","f","f","f","f"
"410","2011-10-16 08:33:31-07","GOOD","60","5","16","f","f","f","f","f"
"712","2011-11-15 12:59:04-08","GOOD","60","10","83","f","f","f","f","f"
"414","2011-09-28 13:23:28-07","GOOD","60","10","66","f","f","f","f","f"
"255","2011-09-23 11:47:33-07","GOOD","15","1","400","f","f","f","f","t"
"712","2011-10-28 20:26:10-07","GOOD","60","6","50","f","f","f","f","f"
"412","2011-10-09 10:17:50-07","GOOD","60","4","33","f","f","f","f","f"
"713","2011-11-07 03:59:43-08","GOOD","60","2","0","f","f","f","f","f"
"255","2011-10-06 19:51:05-07","GOOD","15","1","0","f","f","f","f","t"
"416","2011-09-17 10:40:08-07","GOOD","60","9","83","f","f","f","f","f"
"713","2011-11-06 18:43:37-08","GOOD","60","9","66","f","f","f","f","f"
"409","2011-09-16 18:16:24-07","GOOD","60","10","83","f","f","f","f","f"
"713","2011-10-29 19:52:12-07","GOOD","60","4","16","f","f","f","f","f"
"411","2011-10-26 19:51:07-07","GOOD","60","3","16","f","f","f","f","f"
"255","2011-11-02 00:31:43-07","GOOD","60","2","0","f","f","f","f","f"
"714","2011-11-03 17:39:06-07","GOOD","60","14","100","f","f","f","f","f"
"255","2011-11-01 12:53:26-07","GOOD","60","2","16","f","f","f","f","f"
"256","2011-10-24 05:51:26-07","GOOD","60","1","0","f","f","f","f","f"
"416","2011-10-02 19:05:17-07","GOOD","60","3","16","f","f","f","f","f"
"412","2011-11-08 02:16:39-08","GOOD","60","0","0","f","f","f","f","f"
"414","2011-10-16 03:21:34-07","GOOD","60","1","0","f","f","f","f","f"
"712","2011-10-02 07:49:26-07","GOOD","60","1","0","f","f","f","f","f"
"412","2011-09-25 06:45:47-07","GOOD","60","3","16","f","f","f","f","f"
"414","2011-09-22 01:56:07-07","GOOD","60","0","0","f","f","f","f","f"
"415","2011-09-19 07:29:21-07","GOOD","60","3","0","f","f","f","f","f"
"714","2011-10-26 23:29:08-07","GOOD","60","2","16","f","f","f","f","f"
"409","2011-11-09 08:20:42-08","GOOD","60","4","16","f","f","f","f","f"
"256","2011-11-06 18:54:38-08","GOOD","60","3","150","f","f","f","f","f"
"712","2011-11-13 02:36:34-08","GOOD","60","0","0","f","f","f","f","f"
"256","2011-09-24 10:11:59-07","GOOD","15","1","0","f","f","f","f","t"
"253","2011-09-28 18:38:25-07","GOOD","15","2","66","f","f","f","f","f"
"409","2011-09-18 11:49:04-07","GOOD","60","9","50","f","f","f","f","f"
"255","2011-10-24 13:26:25-07","GOOD","60","3","33","f","f","f","f","f"
"414","2011-10-15 20:42:28-07","GOOD","60","4","33","f","f","f","f","f"
"713","2011-10-06 08:50:39-07","GOOD","60","6","50","f","f","f","f","f"
"415","2011-10-06 10:54:27-07","GOOD","60","6","16","f","f","f","f","f"
"715","2011-11-07 08:39:37-08","GOOD","60","4","33","f","f","f","f","f"
"713","2011-11-14 13:10:51-08","GOOD","60","14","150","f","f","f","f","f"
"255","2011-10-19 18:51:12-07","GOOD","15","0","0","f","f","f","f","t"
"410","2011-11-04 08:15:54-07","GOOD","60","5","33","f","f","f","f","f"
"714","2011-09-25 23:19:13-07","GOOD","60","1","0","f","f","f","f","f"
"410","2011-09-28 17:44:16-07","GOOD","60","15","100","f","f","f","f","f"
"409","2011-11-07 21:35:37-08","GOOD","60","2","16","f","f","f","f","f"
"416","2011-11-05 15:09:50-07","GOOD","60","9","83","f","f","f","f","f"
"254","2011-11-14 05:41:45-08","GOOD","60","1","0","f","f","f","f","f"
"415","2011-10-20 17:14:31-07","GOOD","60","5","16","f","f","f","f","f"
"254","2011-09-15 05:34:27-07","GOOD","15","0","0","f","f","f","f","f"
"413","2011-10-22 22:15:43-07","GOOD","60","0","0","f","f","f","f","f"
"254","2011-11-03 08:12:11-07","GOOD","60","3","16","f","f","f","f","f"
"713","2011-11-04 07:45:12-07","GOOD","60","5","33","f","f","f","f","f"
"255","2011-09-20 07:52:36-07","GOOD","15","1","0","f","f","f","f","t"
"412","2011-11-04 17:35:00-07","GOOD","60","12","116","f","f","f","f","f"
"412","2011-10-12 11:47:37-07","GOOD","60","4","33","f","f","f","f","f"
"414","2011-11-15 22:29:41-08","GOOD","60","0","0","f","f","f","f","f"
"255","2011-11-13 09:51:36-08","GOOD","60","4","33","f","f","f","f","f"
"714","2011-10-31 16:41:15-07","GOOD","60","14","116","f","f","f","f","f"
"409","2011-10-25 11:50:54-07","GOOD","60","2","0","f","f","f","f","f"
"254","2011-09-20 03:14:34-07","GOOD","15","0","0","f","f","f","f","f"
"712","2011-09-26 03:15:48-07","GOOD","60","0","0","f","f","f","f","f"
"253","2011-10-31 13:17:25-07","GOOD","60","1","33","f","f","f","f","f"
"715","2011-10-30 18:39:15-07","GOOD","60","2","0","f","f","f","f","f"
"409","2011-09-23 17:49:42-07","GOOD","60","13","100","f","f","f","f","f"
"255","2011-09-23 22:01:02-07","GOOD","15","2","66","f","f","f","f","t"
"712","2011-11-13 09:27:37-08","GOOD","60","3","33","f","f","f","f","f"
"412","2011-11-05 03:52:05-07","GOOD","60","0","0","f","f","f","f","f"
"411","2011-10-03 04:05:39-07","GOOD","60","1","0","f","f","f","f","f"
"410","2011-09-30 07:11:52-07","GOOD","60","9","50","f","f","f","f","f"
"412","2011-10-01 20:46:26-07","GOOD","60","0","0","f","f","f","f","f"
"254","2011-10-23 20:01:21-07","GOOD","60","2","16","f","f","f","f","f"
"255","2011-09-29 07:32:55-07","GOOD","15","1","66","f","f","f","f","t"
"255","2011-10-02 06:03:30-07","GOOD","15","0","0","f","f","f","f","t"
"411","2011-10-03 22:08:47-07","GOOD","60","0","0","f","f","f","f","f"
"253","2011-09-23 11:21:28-07","GOOD","15","0","0","f","f","f","f","f"
"255","2011-09-20 12:08:38-07","GOOD","15","0","0","f","f","f","f","t"
"255","2011-10-02 04:42:12-07","GOOD","15","0","0","f","f","f","f","t"
"409","2011-10-08 18:18:43-07","GOOD","60","8","50","f","f","f","f","f"
"256","2011-10-26 07:10:41-07","GOOD","60","0","0","f","f","f","f","f"
"410","2011-09-30 06:13:41-07","GOOD","60","2","0","f","f","f","f","f"
"413","2011-10-26 09:39:41-07","GOOD","60","1","0","f","f","f","f","f"
"715","2011-10-06 03:47:35-07","GOOD","60","0","0","f","f","f","f","f"
"713","2011-10-21 05:29:48-07","GOOD","60","1","0","f","f","f","f","f"
"416","2011-11-09 15:53:42-08","GOOD","60","14","133","f","f","f","f","f"
"712","2011-11-05 20:34:33-07","GOOD","60","2","33","f","f","f","f","f"
"712","2011-09-23 08:36:32-07","GOOD","60","2","0","f","f","f","f","f"
"409","2011-11-03 06:20:26-07","GOOD","60","0","0","f","f","f","f","f"
"410","2011-10-28 08:41:10-07","GOOD","60","14","100","f","f","f","f","f"
"714","2011-09-29 08:15:04-07","GOOD","60","5","66","f","f","f","f","f"
"715","2011-10-02 03:26:53-07","GOOD","60","0","0","f","f","f","f","f"
"714","2011-09-26 13:05:41-07","GOOD","60","9","83","f","f","f","f","f"
"416","2011-10-20 00:34:37-07","GOOD","60","1","0","f","f","f","f","f"
"715","2011-09-19 18:30:16-07","GOOD","60","5","66","f","f","f","f","f"
"416","2011-09-29 08:31:07-07","GOOD","60","12","133","f","f","f","f","f"
"415","2011-10-19 21:13:22-07","GOOD","60","1","0","f","f","f","f","f"
"712","2011-11-07 02:28:43-08","GOOD","60","0","0","f","f","f","f","f"
"254","2011-11-09 03:49:41-08","GOOD","60","0","0","f","f","f","f","f"
"412","2011-09-18 00:54:45-07","GOOD","60","3","16","f","f","f","f","f"
"715","2011-09-15 06:55:46-07","GOOD","60","1","0","f","f","f","f","f"
"414","2011-10-19 12:20:49-07","GOOD","60","11","83","f","f","f","f","f"
"712","2011-09-26 07:22:35-07","GOOD","60","2","0","f","f","f","f","f"
"253","2011-10-04 10:02:50-07","GOOD","15","1","0","f","f","f","f","f"
"712","2011-10-17 17:47:00-07","GOOD","60","7","66","f","f","f","f","f"
"715","2011-10-11 04:16:18-07","GOOD","60","1","0","f","f","f","f","f"
"254","2011-10-21 00:00:11-07","GOOD","60","0","0","f","f","f","f","f"
"253","2011-09-28 13:31:27-07","GOOD","15","0","0","f","f","f","f","f"
"412","2011-10-03 03:59:39-07","GOOD","60","0","0","f","f","f","f","f"
"715","2011-10-16 06:23:29-07","GOOD","60","1","0","f","f","f","f","f"
"416","2011-10-07 04:57:00-07","GOOD","60","0","0","f","f","f","f","f"
"411","2011-10-26 09:28:41-07","GOOD","60","2","0","f","f","f","f","f"
"416","2011-10-15 20:46:27-07","GOOD","60","2","16","f","f","f","f","f"
"715","2011-11-01 10:06:16-07","GOOD","60","3","50","f","f","f","f","f"
"253","2011-09-25 15:03:07-07","GOOD","15","1","66","f","f","f","f","f"
"254","2011-11-03 08:22:11-07","GOOD","60","2","0","f","f","f","f","f"
"413","2011-10-31 18:34:25-07","GOOD","60","2","16","f","f","f","f","f"
"253","2011-09-20 22:11:41-07","GOOD","15","0","0","f","f","f","f","f"
"415","2011-09-24 02:58:45-07","GOOD","60","1","0","f","f","f","f","f"
"254","2011-10-04 18:48:53-07","GOOD","15","0","0","f","f","f","f","f"
"713","2011-11-03 08:45:04-07","GOOD","60","3","16","f","f","f","f","f"
"254","2011-09-15 02:19:08-07","GOOD","15","0","0","f","f","f","f","f"
"715","2011-11-10 02:42:11-08","GOOD","60","0","0","f","f","f","f","f"
"253","2011-10-06 21:20:13-07","GOOD","15","0","0","f","f","f","f","f"
"413","2011-09-29 20:29:48-07","GOOD","60","0","0","f","f","f","f","t"
"412","2011-10-26 14:44:07-07","GOOD","60","8","66","f","f","f","f","f"
"411","2011-10-05 08:08:00-07","GOOD","60","11","83","f","f","f","f","f"
"416","2011-09-16 17:07:24-07","GOOD","60","6","50","f","f","f","f","f"
"415","2011-11-05 11:25:47-07","GOOD","60","5","16","f","f","f","f","f"
"409","2011-09-20 21:21:28-07","GOOD","60","5","33","f","f","f","f","f"
"414","2011-10-23 14:23:19-07","GOOD","60","12","83","f","f","f","f","f"
"254","2011-11-04 09:40:35-07","GOOD","60","0","0","f","f","f","f","f"
"714","2011-10-19 09:41:00-07","GOOD","60","4","33","f","f","f","f","f"
"410","2011-10-01 15:57:51-07","GOOD","60","9","66","f","f","f","f","f"
"253","2011-10-30 12:41:24-07","GOOD","60","6","50","f","f","f","f","f"
"712","2011-10-18 10:56:13-07","GOOD","60","3","16","f","f","f","f","f"
"411","2011-10-23 08:59:43-07","GOOD","60","3","16","f","f","f","f","f"
"409","2011-09-26 09:23:33-07","GOOD","60","2","0","f","f","f","f","f"
"415","2011-09-15 02:05:06-07","GOOD","60","0","0","f","f","f","f","f"
"714","2011-09-27 03:53:04-07","GOOD","60","0","0","f","f","f","f","f"
"714","2011-11-03 12:46:03-07","GOOD","60","10","83","f","f","f","f","f"
"713","2011-11-07 13:48:38-08","GOOD","60","10","66","f","f","f","f","f"
"414","2011-10-07 22:10:39-07","GOOD","60","6","50","f","f","f","f","f"
"255","2011-10-21 03:48:20-07","GOOD","60","1","0","f","f","f","f","f"
"715","2011-10-23 00:18:28-07","GOOD","60","0","0","f","f","f","f","f"
"713","2011-11-14 19:27:53-08","GOOD","60","4","16","f","f","f","f","f"
"256","2011-09-28 16:23:57-07","GOOD","15","0","0","f","f","f","f","t"
"415","2011-10-05 21:45:14-07","GOOD","60","0","0","f","f","f","f","f"
"410","2011-11-02 08:38:20-07","GOOD","60","7","50","f","f","f","f","f"
"714","2011-09-20 06:22:22-07","GOOD","60","0","0","f","f","f","f","f"
"413","2011-10-06 02:12:18-07","GOOD","60","0","0","f","f","f","f","t"
"715","2011-10-24 10:02:31-07","GOOD","60","2","16","f","f","f","f","f"
"256","2011-10-02 13:14:28-07","GOOD","15","1","0","f","f","f","f","t"
"413","2011-11-02 16:09:47-07","GOOD","60","4","16","f","f","f","f","f"
"253","2011-10-12 17:44:41-07","GOOD","15","0","0","f","f","f","f","f"
"409","2011-10-11 07:02:55-07","GOOD","60","2","0","f","f","f","f","f"
"713","2011-10-20 15:55:46-07","GOOD","60","12","100","f","f","f","f","f"
"713","2011-10-29 05:46:12-07","GOOD","60","2","0","f","f","f","f","f"
"410","2011-09-18 14:59:11-07","GOOD","60","15","100","f","f","f","f","f"
"713","2011-10-07 05:56:04-07","GOOD","60","0","0","f","f","f","f","f"
"256","2011-10-18 20:20:11-07","GOOD","15","1","0","f","f","f","f","t"
"253","2011-10-14 03:35:19-07","GOOD","15","0","0","f","f","f","f","f"
"256","2011-10-03 14:36:46-07","GOOD","15","0","0","f","f","f","f","t"
"413","2011-10-26 04:48:41-07","GOOD","60","0","0","f","f","f","f","f"
"409","2011-09-24 20:26:17-07","GOOD","60","2","0","f","f","f","f","f"
"413","2011-10-09 10:08:43-07","GOOD","60","0","0","f","f","f","f","t"
"412","2011-09-22 08:13:49-07","GOOD","60","2","16","f","f","f","f","f"
"254","2011-10-30 02:36:24-07","GOOD","60","0","0","f","f","f","f","f"
"256","2011-10-02 06:25:31-07","GOOD","15","0","0","f","f","f","f","t"
"409","2011-10-01 23:47:49-07","GOOD","60","3","16","f","f","f","f","f"
"715","2011-09-22 21:30:08-07","GOOD","60","2","0","f","f","f","f","f"
"256","2011-10-07 00:02:29-07","GOOD","15","0","0","f","f","f","f","t"
"713","2011-10-14 05:32:20-07","GOOD","60","2","0","f","f","f","f","f"
"254","2011-09-22 01:00:06-07","GOOD","15","0","0","f","f","f","f","f"
"414","2011-11-12 23:10:00-08","GOOD","60","2","16","f","f","f","f","f"
"416","2011-11-11 11:09:47-08","GOOD","60","6","50","f","f","f","f","f"
"410","2011-10-27 10:10:08-07","GOOD","60","4","33","f","f","f","f","f"
"256","2011-11-02 12:01:46-07","GOOD","60","2","16","f","f","f","f","f"
"255","2011-11-06 16:25:37-08","GOOD","60","6","66","f","f","f","f","f"
"254","2011-09-22 07:27:54-07","GOOD","15","1","0","f","f","f","f","f"
"714","2011-11-01 11:07:16-07","GOOD","60","10","83","f","f","f","f","f"
"255","2011-10-10 08:31:46-07","GOOD","15","0","0","f","f","f","f","t"
"714","2011-10-11 21:54:00-07","GOOD","60","2","16","f","f","f","f","f"
"412","2011-10-31 01:38:15-07","GOOD","60","1","0","f","f","f","f","f"
"410","2011-10-15 21:01:27-07","GOOD","60","3","16","f","f","f","f","f"
"412","2011-10-12 09:03:33-07","GOOD","60","8","66","f","f","f","f","f"
"414","2011-11-11 22:12:51-08","GOOD","60","2","0","f","f","f","f","f"
"409","2011-10-25 08:25:53-07","GOOD","60","5","33","f","f","f","f","f"
"715","2011-09-16 09:47:22-07","GOOD","60","3","16","f","f","f","f","f"
"410","2011-10-20 21:55:22-07","GOOD","60","6","33","f","f","f","f","f"
"715","2011-10-03 17:32:46-07","GOOD","60","9","66","f","f","f","f","f"
"713","2011-11-15 13:45:05-08","GOOD","60","13","116","f","f","f","f","f"
"409","2011-11-10 13:38:44-08","GOOD","60","10","66","f","f","f","f","f"
"411","2011-10-14 03:25:20-07","GOOD","60","0","0","f","f","f","f","f"
"715","2011-11-08 09:30:07-08","GOOD","60","3","33","f","f","f","f","f"
"714","2011-11-05 22:10:36-07","GOOD","60","4","33","f","f","f","f","f"
"409","2011-10-23 18:40:48-07","GOOD","60","3","16","f","f","f","f","f"
"413","2011-10-20 18:12:34-07","GOOD","60","8","50","f","f","f","f","f"
"409","2011-10-05 23:15:16-07","GOOD","60","0","0","f","f","f","f","f"
"410","2011-10-31 19:32:15-07","GOOD","60","3","16","f","f","f","f","f"
"255","2011-11-05 04:47:31-07","GOOD","60","0","0","f","f","f","f","f"
"713","2011-11-06 10:34:37-08","GOOD","60","3","16","f","f","f","f","f"
"713","2011-10-01 20:25:13-07","GOOD","60","6","50","f","f","f","f","f"
"254","2011-11-05 18:35:38-07","GOOD","60","0","0","f","f","f","f","f"
"416","2011-10-30 23:06:24-07","GOOD","60","3","16","f","f","f","f","f"
"409","2011-11-07 08:52:38-08","GOOD","60","6","66","f","f","f","f","f"
"412","2011-10-04 08:45:48-07","GOOD","60","3","16","f","f","f","f","f"
"413","2011-10-30 13:43:25-07","GOOD","60","8","116","f","f","f","f","f"
"410","2011-09-29 22:27:09-07","GOOD","60","3","16","f","f","f","f","f"
"715","2011-11-13 07:30:36-08","GOOD","60","1","0","f","f","f","f","f"
"713","2011-11-02 06:16:19-07","GOOD","60","2","0","f","f","f","f","f"
"255","2011-10-21 23:31:41-07","GOOD","60","2","0","f","f","f","f","f"
"253","2011-10-26 03:30:40-07","GOOD","60","0","0","f","f","f","f","f"
"411","2011-10-20 02:44:45-07","GOOD","60","1","0","f","f","f","f","f"
"410","2011-10-22 00:45:21-07","GOOD","60","1","0","f","f","f","f","f"
"253","2011-10-30 01:24:24-07","GOOD","60","0","0","f","f","f","f","f"
