"year","gender","cohort","state","drivers"
"2017","Male","45-49","Iowa","87122"
"2017","Male","45-49","Kansas","76078"
"2017","Male","45-49","Kentucky","133602"
"2017","Male","45-49","Louisiana","137620"
"2017","Male","45-49","Maine","42050"
"2017","Male","45-49","Maryland","191899"
"2017","Male","45-49","Massachusetts","199671"
"2017","Male","45-49","Michigan","290342"
"2017","Male","45-49","Minnesota","139902"
"2017","Male","45-49","Mississippi","80295"
"2017","Male","45-49","Missouri","167970"
"2017","Male","45-49","Montana","29776"
"2017","Male","45-49","Nebraska","53902"
"2017","Male","45-49","Nevada","90958"
"2017","Male","45-49","New Hampshire","47403"
"2017","Male","45-49","New Jersey","274862"
"2017","Male","45-49","New Mexico","58223"
"2017","Male","45-49","New York","515063"
"2017","Male","45-49","North Carolina","324237"
"2017","Male","45-49","North Dakota","20944"
"2017","Male","45-49","Ohio","332941"
"2017","Male","45-49","Oklahoma","85559"
"2017","Male","45-49","Oregon","118286"
"2017","Male","45-49","Pennsylvania","377866"
"2017","Male","45-49","Rhode Island","30394"
"2017","Male","45-49","South Carolina","149997"
"2017","Male","45-49","South Dakota","22433"
"2017","Male","45-49","Tennessee","248789"
"2017","Male","45-49","Texas","769883"
"2017","Male","45-49","Utah","77579"
"2017","Male","45-49","Vermont","22279"
"2017","Male","45-49","Virginia","257553"
"2017","Male","45-49","Washington","259568"
"2017","Male","45-49","West Virginia","47291"
"2017","Male","45-49","Wisconsin","175131"
"2017","Male","45-49","Wyoming","16176"
"2017","Male","50-54","Alabama","157137"
"2017","Male","50-54","Alaska","21866"
"2017","Male","50-54","Arizona","231198"
"2017","Male","50-54","Arkansas","93044"
"2017","Male","50-54","California","1217550"
"2017","Male","50-54","Colorado","172105"
"2017","Male","50-54","Connecticut","124884"
"2017","Male","50-54","Delaware","31964"
"2017","Male","50-54","District of Columbia","18573"
"2017","Male","50-54","Florida","664757"
"2017","Male","50-54","Georgia","314906"
"2017","Male","50-54","Hawaii","43918"
"2017","Male","50-54","Idaho","48030"
"2017","Male","50-54","Illinois","364950"
"2017","Male","50-54","Indiana","198488"
"2017","Male","50-54","Iowa","92557"
"2017","Male","50-54","Kansas","78146"
"2017","Male","50-54","Kentucky","138075"
"2017","Male","50-54","Louisiana","141668"
"2017","Male","50-54","Maine","46111"
"2017","Male","50-54","Maryland","199714"
"2017","Male","50-54","Massachusetts","215410"
"2017","Male","50-54","Michigan","306711"
"2017","Male","50-54","Minnesota","150042"
"2017","Male","50-54","Mississippi","82691"
"2017","Male","50-54","Missouri","176670"
"2017","Male","50-54","Montana","31430"
"2017","Male","50-54","Nebraska","57955"
"2017","Male","50-54","Nevada","88088"
"2017","Male","50-54","New Hampshire","53021"
"2017","Male","50-54","New Jersey","295440"
"2017","Male","50-54","New Mexico","60794"
"2017","Male","50-54","New York","552236"
"2017","Male","50-54","North Carolina","317623"
"2017","Male","50-54","North Dakota","22309"
"2017","Male","50-54","Ohio","347300"
"2017","Male","50-54","Oklahoma","87311"
"2017","Male","50-54","Oregon","112198"
"2017","Male","50-54","Pennsylvania","407002"
"2017","Male","50-54","Rhode Island","34130"
"2017","Male","50-54","South Carolina","151580"
"2017","Male","50-54","South Dakota","24252"
"2017","Male","50-54","Tennessee","256244"
"2017","Male","50-54","Texas","754943"
"2017","Male","50-54","Utah","69308"
"2017","Male","50-54","Vermont","23985"
"2017","Male","50-54","Virginia","267915"
"2017","Male","50-54","Washington","245733"
"2017","Male","50-54","West Virginia","47824"
"2017","Male","50-54","Wisconsin","194122"
"2017","Male","50-54","Wyoming","16128"
"2017","Male","55-59","Alabama","164384"
"2017","Male","55-59","Alaska","23461"
"2017","Male","55-59","Arizona","231177"
"2017","Male","55-59","Arkansas","97717"
"2017","Male","55-59","California","1193280"
"2017","Male","55-59","Colorado","183086"
"2017","Male","55-59","Connecticut","126015"
"2017","Male","55-59","Delaware","32293"
"2017","Male","55-59","District of Columbia","17184"
"2017","Male","55-59","Florida","676562"
"2017","Male","55-59","Georgia","300844"
"2017","Male","55-59","Hawaii","45804"
"2017","Male","55-59","Idaho","50947"
"2017","Male","55-59","Illinois","379093"
"2017","Male","55-59","Indiana","206003"
"2017","Male","55-59","Iowa","101153"
"2017","Male","55-59","Kansas","87413"
"2017","Male","55-59","Kentucky","140335"
"2017","Male","55-59","Louisiana","147740"
"2017","Male","55-59","Maine","51191"
"2017","Male","55-59","Maryland","194978"
"2017","Male","55-59","Massachusetts","224089"
"2017","Male","55-59","Michigan","325299"
"2017","Male","55-59","Minnesota","168850"
"2017","Male","55-59","Mississippi","88181"
"2017","Male","55-59","Missouri","193184"
"2017","Male","55-59","Montana","37332"
"2017","Male","55-59","Nebraska","61809"
"2017","Male","55-59","Nevada","85991"
"2017","Male","55-59","New Hampshire","56194"
"2017","Male","55-59","New Jersey","295846"
"2017","Male","55-59","New Mexico","66566"
"2017","Male","55-59","New York","555350"
"2017","Male","55-59","North Carolina","313061"
"2017","Male","55-59","North Dakota","25241"
"2017","Male","55-59","Ohio","372418"
"2017","Male","55-59","Oklahoma","97143"
"2017","Male","55-59","Oregon","121166"
"2017","Male","55-59","Pennsylvania","430231"
"2017","Male","55-59","Rhode Island","35845"
"2017","Male","55-59","South Carolina","154984"
"2017","Male","55-59","South Dakota","28487"
"2017","Male","55-59","Tennessee","259396"
"2017","Male","55-59","Texas","760129"
"2017","Male","55-59","Utah","71067"
"2017","Male","55-59","Vermont","26140"
"2017","Male","55-59","Virginia","266318"
"2017","Male","55-59","Washington","252961"
"2017","Male","55-59","West Virginia","52060"
"2017","Male","55-59","Wisconsin","204374"
"2017","Male","55-59","Wyoming","19252"
"2017","Male","60-64","Alabama","154581"
"2017","Male","60-64","Alaska","21021"
"2017","Male","60-64","Arizona","208133"
"2017","Male","60-64","Arkansas","89625"
"2017","Male","60-64","California","1038630"
"2017","Male","60-64","Colorado","170129"
"2017","Male","60-64","Connecticut","109346"
"2017","Male","60-64","Delaware","29960"
"2017","Male","60-64","District of Columbia","14314"
"2017","Male","60-64","Florida","609799"
"2017","Male","60-64","Georgia","262178"
"2017","Male","60-64","Hawaii","44941"
"2017","Male","60-64","Idaho","48105"
"2017","Male","60-64","Illinois","346080"
"2017","Male","60-64","Indiana","187888"
"2017","Male","60-64","Iowa","95278"
"2017","Male","60-64","Kansas","83496"
"2017","Male","60-64","Kentucky","128241"
"2017","Male","60-64","Louisiana","136690"
"2017","Male","60-64","Maine","48948"
"2017","Male","60-64","Maryland","166069"
"2017","Male","60-64","Massachusetts","201241"
"2017","Male","60-64","Michigan","303414"
"2017","Male","60-64","Minnesota","154373"
"2017","Male","60-64","Mississippi","83063"
"2017","Male","60-64","Missouri","174795"
"2017","Male","60-64","Montana","37744"
"2017","Male","60-64","Nebraska","56575"
"2017","Male","60-64","Nevada","77794"
"2017","Male","60-64","New Hampshire","49894"
"2017","Male","60-64","New Jersey","255187"
"2017","Male","60-64","New Mexico","63187"
"2017","Male","60-64","New York","493028"
"2017","Male","60-64","North Carolina","281299"
"2017","Male","60-64","North Dakota","23337"
"2017","Male","60-64","Ohio","345940"
"2017","Male","60-64","Oklahoma","91427"
"2017","Male","60-64","Oregon","123590"
"2017","Male","60-64","Pennsylvania","401593"
"2017","Male","60-64","Rhode Island","33226"
"2017","Male","60-64","South Carolina","146732"
"2017","Male","60-64","South Dakota","28227"
"2017","Male","60-64","Tennessee","239678"
"2017","Male","60-64","Texas","662740"
"2017","Male","60-64","Utah","64873"
"2017","Male","60-64","Vermont","25103"
"2017","Male","60-64","Virginia","233248"
"2017","Male","60-64","Washington","233849"
"2017","Male","60-64","West Virginia","55540"
"2017","Male","60-64","Wisconsin","183366"
"2017","Male","60-64","Wyoming","20068"
"2017","Male","65-69","Alabama","132945"
"2017","Male","65-69","Alaska","14943"
"2017","Male","65-69","Arizona","159802"
"2017","Male","65-69","Arkansas","79281"
"2017","Male","65-69","California","824095"
"2017","Male","65-69","Colorado","140716"
"2017","Male","65-69","Connecticut","84599"
"2017","Male","65-69","Delaware","26906"
"2017","Male","65-69","District of Columbia","11891"
"2017","Male","65-69","Florida","547141"
"2017","Male","65-69","Georgia","215923"
"2017","Male","65-69","Hawaii","40594"
"2017","Male","65-69","Idaho","42627"
"2017","Male","65-69","Illinois","281459"
"2017","Male","65-69","Indiana","153312"
"2017","Male","65-69","Iowa","79557"
"2017","Male","65-69","Kansas","69293"
"2017","Male","65-69","Kentucky","108917"
"2017","Male","65-69","Louisiana","111589"
"2017","Male","65-69","Maine","43105"
"2017","Male","65-69","Maryland","131919"
"2017","Male","65-69","Massachusetts","162706"
"2017","Male","65-69","Michigan","251737"
"2017","Male","65-69","Minnesota","127781"
"2017","Male","65-69","Mississippi","71335"
"2017","Male","65-69","Missouri","145114"
"2017","Male","65-69","Montana","34436"
"2017","Male","65-69","Nebraska","47234"
"2017","Male","65-69","Nevada","68735"
"2017","Male","65-69","New Hampshire","40631"
"2017","Male","65-69","New Jersey","201109"
"2017","Male","65-69","New Mexico","56914"
"2017","Male","65-69","New York","421907"
"2017","Male","65-69","North Carolina","249512"
"2017","Male","65-69","North Dakota","18545"
"2017","Male","65-69","Ohio","286695"
"2017","Male","65-69","Oklahoma","79866"
"2017","Male","65-69","Oregon","114459"
"2017","Male","65-69","Pennsylvania","329199"
"2017","Male","65-69","Rhode Island","27148"
"2017","Male","65-69","South Carolina","136048"
"2017","Male","65-69","South Dakota","25152"
"2017","Male","65-69","Tennessee","202314"
"2017","Male","65-69","Texas","526460"
"2017","Male","65-69","Utah","52284"
"2017","Male","65-69","Vermont","21662"
"2017","Male","65-69","Virginia","192190"
"2017","Male","65-69","Washington","195528"
"2017","Male","65-69","West Virginia","53010"
"2017","Male","65-69","Wisconsin","151588"
"2017","Male","65-69","Wyoming","16682"
"2017","Male","70-74","Alabama","106212"
"2017","Male","70-74","Alaska","9121"
"2017","Male","70-74","Arizona","129064"
"2017","Male","70-74","Arkansas","65127"
"2017","Male","70-74","California","578342"
"2017","Male","70-74","Colorado","100976"
"2017","Male","70-74","Connecticut","64847"
"2017","Male","70-74","Delaware","22236"
"2017","Male","70-74","District of Columbia","9212"
"2017","Male","70-74","Florida","468286"
"2017","Male","70-74","Georgia","160884"
"2017","Male","70-74","Hawaii","30801"
"2017","Male","70-74","Idaho","28924"
"2017","Male","70-74","Illinois","204887"
"2017","Male","70-74","Indiana","110293"
"2017","Male","70-74","Iowa","55209"
"2017","Male","70-74","Kansas","48814"
"2017","Male","70-74","Kentucky","78569"
"2017","Male","70-74","Louisiana","81879"
"2017","Male","70-74","Maine","32421"
"2017","Male","70-74","Maryland","96560"
"2017","Male","70-74","Massachusetts","125338"
"2017","Male","70-74","Michigan","184687"
"2017","Male","70-74","Minnesota","92439"
"2017","Male","70-74","Mississippi","53913"
"2017","Male","70-74","Missouri","110282"
"2017","Male","70-74","Montana","25472"
"2017","Male","70-74","Nebraska","32448"
"2017","Male","70-74","Nevada","54898"
"2017","Male","70-74","New Hampshire","29892"
"2017","Male","70-74","New Jersey","151706"
