"type","timestamp","msgid","msgcnt","tempid","secmark","elev","speed","heading","source","latitude","longitude","location","location_address","location_city","location_state","location_zip"
"BSM","1425336780","2","1c","1235","0","561.5","52.272","300.27","OBE_Vehicle1235","33.860389","-112.112752","POINT (-112.112752 33.860389)",,,,
"BSM","1425337320","2","3c","1235","0","514.4","0.0936","0","OBE_Vehicle1235","33.843379","-112.135717","POINT (-112.135717 33.843379)",,,,
"BSM","1425337380","2","7f","1235","0","510.8","0.0504","0","OBE_Vehicle1235","33.843374","-112.135718","POINT (-112.135718 33.843374)",,,,
"BSM","1425337440","2","42","1235","0","511.2","0.054","0","OBE_Vehicle1235","33.843373","-112.135696","POINT (-112.135696 33.843373)",,,,
"BSM","1425337500","2","4","1235","0","512.8","0.0828","0","OBE_Vehicle1235","33.843374","-112.1357","POINT (-112.1357 33.843374)",,,,
"BSM","1425337560","2","44","1235","0","510.1","0.018","0","OBE_Vehicle1235","33.843384","-112.135718","POINT (-112.135718 33.843384)",,,,
"BSM","1425337620","2","9","1235","0","509.1","0.0144","0","OBE_Vehicle1235","33.843381","-112.135694","POINT (-112.135694 33.843381)",,,,
"BSM","1425337680","2","4e","1235","0","512.3","0.0612","0","OBE_Vehicle1235","33.843372","-112.135711","POINT (-112.135711 33.843372)",,,,
"BSM","1425337740","2","13","1235","0","513.2","0.0792","0","OBE_Vehicle1235","33.843377","-112.135713","POINT (-112.135713 33.843377)",,,,
"BSM","1425337800","2","58","1235","0","512.5","0.1044","0","OBE_Vehicle1235","33.843383","-112.135717","POINT (-112.135717 33.843383)",,,,
"BSM","1425337860","2","1d","1235","0","515.4","0.0216","0","OBE_Vehicle1235","33.843369","-112.1357","POINT (-112.1357 33.843369)",,,,
"BSM","1425337920","2","62","1235","0","511.9","0.0684","0","OBE_Vehicle1235","33.843359","-112.1357","POINT (-112.1357 33.843359)",,,,
"BSM","1425337980","2","27","1235","0","515.7","0.0072","0","OBE_Vehicle1235","33.843353","-112.135703","POINT (-112.135703 33.843353)",,,,
"BSM","1425338040","2","6c","1235","0","513.5","0.054","0","OBE_Vehicle1235","33.843362","-112.135702","POINT (-112.135702 33.843362)",,,,
"BSM","1425338100","2","30","1235","0","512.3","0.0792","0","OBE_Vehicle1235","33.843369","-112.135701","POINT (-112.135701 33.843369)",,,,
"BSM","1425338160","2","6e","1235","0","513.3","0.018","0","OBE_Vehicle1235","33.843369","-112.13572","POINT (-112.13572 33.843369)",,,,
"BSM","1425338220","2","28","1235","0","509.7","0.0252","0","OBE_Vehicle1235","33.84338","-112.135714","POINT (-112.135714 33.84338)",,,,
"BSM","1425338280","2","6c","1235","0","513","0.0144","0","OBE_Vehicle1235","33.843369","-112.135717","POINT (-112.135717 33.843369)",,,,
"BSM","1425338340","2","2f","1235","0","511.3","0.0468","0","OBE_Vehicle1235","33.843373","-112.135711","POINT (-112.135711 33.843373)",,,,
"BSM","1425338400","2","73","1235","0","512","0.0612","0","OBE_Vehicle1235","33.843379","-112.135707","POINT (-112.135707 33.843379)",,,,
"BSM","1425338460","2","37","1235","0","509.4","0.036","0","OBE_Vehicle1235","33.843384","-112.135706","POINT (-112.135706 33.843384)",,,,
"BSM","1425338700","2","42","1235","0","514.1","0.0432","0","OBE_Vehicle1235","33.843375","-112.135698","POINT (-112.135698 33.843375)",,,,
"BSM","1425338760","2","2","1235","0","512.9","0.0684","0","OBE_Vehicle1235","33.843388","-112.135714","POINT (-112.135714 33.843388)",,,,
"BSM","1425338820","2","42","1235","0","512.1","0.0288","0","OBE_Vehicle1235","33.843381","-112.135699","POINT (-112.135699 33.843381)",,,,
"BSM","1425338880","2","1","1235","0","509.7","0.054","0","OBE_Vehicle1235","33.84338","-112.135701","POINT (-112.135701 33.84338)",,,,
"BSM","1425338940","2","41","1235","0","512.4","4.2984","70","OBE_Vehicle1235","33.844689","-112.135845","POINT (-112.135845 33.844689)",,,,
"BSM","1425339540","2","23","1235","0","562.7","0.0216","0","OBE_Vehicle1235","33.860175","-112.113048","POINT (-112.113048 33.860175)",,,,
"BSM","1425339660","2","21","1235","0","537.5","84.7044","184.86","OBE_Vehicle1235","33.853448","-112.115762","POINT (-112.115762 33.853448)",,,,
"BSM","1425339720","2","63","1235","0","526.3","80.6292","236.89","OBE_Vehicle1235","33.848483","-112.120274","POINT (-112.120274 33.848483)",,,,
"BSM","1425339780","2","24","1235","0","512.3","59.4864","264.57","OBE_Vehicle1235","33.84316","-112.134008","POINT (-112.134008 33.84316)",,,,
"BSM","1425339840","2","65","1235","0","512.6","3.0528","277.59","OBE_Vehicle1235","33.843389","-112.135709","POINT (-112.135709 33.843389)",,,,
"BSM","1425339900","2","15","1235","0","513.4","0.1008","0","OBE_Vehicle1235","33.84338","-112.135721","POINT (-112.135721 33.84338)",,,,
"BSM","1425339960","2","57","1235","0","513.7","0.072","0","OBE_Vehicle1235","33.843367","-112.135723","POINT (-112.135723 33.843367)",,,,
"BSM","1425340020","2","1a","1235","0","514.2","0.0252","0","OBE_Vehicle1235","33.843367","-112.135723","POINT (-112.135723 33.843367)",,,,
"BSM","1425340080","2","5c","1235","0","515.3","0.036","0","OBE_Vehicle1235","33.843378","-112.135726","POINT (-112.135726 33.843378)",,,,
"BSM","1425340080","2","5d","1235","0","515.3","0.036","0","OBE_Vehicle1235","33.843378","-112.135726","POINT (-112.135726 33.843378)",,,,
"BSM","1425340140","2","1e","1235","0","512","0.072","0","OBE_Vehicle1235","33.843373","-112.135725","POINT (-112.135725 33.843373)",,,,
"BSM","1425340200","2","5f","1235","0","512.6","0.0324","0","OBE_Vehicle1235","33.843386","-112.135727","POINT (-112.135727 33.843386)",,,,
"BSM","1425340260","2","20","1235","0","511.3","0.0252","0","OBE_Vehicle1235","33.843382","-112.135724","POINT (-112.135724 33.843382)",,,,
"BSM","1425340380","2","24","1235","0","513","21.9528","344.62","OBE_Vehicle1235","33.844027","-112.13576","POINT (-112.13576 33.844027)",,,,
"BSM","1425340440","2","66","1235","0","511.6","37.2996","84.68","OBE_Vehicle1235","33.842897","-112.134779","POINT (-112.134779 33.842897)",,,,
"BSM","1425340500","2","26","1235","0","517.8","76.0932","66.99","OBE_Vehicle1235","33.844069","-112.127064","POINT (-112.127064 33.844069)",,,,
"BSM","1425340620","2","28","1235","0","557.5","67.2444","29.24","OBE_Vehicle1235","33.858367","-112.112927","POINT (-112.112927 33.858367)",,,,
"BSM","1425340680","2","6a","1235","0","561.3","0.018","0","OBE_Vehicle1235","33.859668","-112.112129","POINT (-112.112129 33.859668)",,,,
"BSM","1425340740","2","2c","1235","0","548.6","94.7592","248.49","OBE_Vehicle1235","33.860169","-112.1207","POINT (-112.1207 33.860169)",,,,
"BSM","1425340860","2","32","1235","0","551.6","77.1912","209.03","OBE_Vehicle1235","33.857585","-112.1137","POINT (-112.1137 33.857585)",,,,
"BSM","1425340920","2","71","1235","0","529.1","67.7016","238.8","OBE_Vehicle1235","33.849606","-112.117897","POINT (-112.117897 33.849606)",,,,
"BSM","1425340980","2","33","1235","0","514.4","78.4404","263.22","OBE_Vehicle1235","33.843386","-112.131152","POINT (-112.131152 33.843386)",,,,
"BSM","1425341040","2","73","1235","0","511.8","1.4184","167.96","OBE_Vehicle1235","33.843258","-112.135781","POINT (-112.135781 33.843258)",,,,
"BSM","1425341100","2","35","1235","0","510.8","0.0324","0","OBE_Vehicle1235","33.843245","-112.135776","POINT (-112.135776 33.843245)",,,,
"BSM","1425341160","2","72","1235","0","513.4","0.0792","0","OBE_Vehicle1235","33.843243","-112.135768","POINT (-112.135768 33.843243)",,,,
"BSM","1425341280","2","75","1235","0","512.6","0.0792","0","OBE_Vehicle1235","33.843267","-112.13578","POINT (-112.13578 33.843267)",,,,
"BSM","1425341340","2","39","1235","0","511.5","0.0288","0","OBE_Vehicle1235","33.843252","-112.135785","POINT (-112.135785 33.843252)",,,,
"BSM","1425341400","2","7b","1235","0","511.4","0.0288","0","OBE_Vehicle1235","33.843265","-112.13578","POINT (-112.13578 33.843265)",,,,
"BSM","1425341460","2","40","1235","0","510.6","0.0648","0","OBE_Vehicle1235","33.843262","-112.135766","POINT (-112.135766 33.843262)",,,,
"BSM","1425341520","2","4","1235","0","510.9","0.0288","0","OBE_Vehicle1235","33.843254","-112.135771","POINT (-112.135771 33.843254)",,,,
"BSM","1425341580","2","48","1235","0","511.8","0.0432","0","OBE_Vehicle1235","33.843264","-112.135785","POINT (-112.135785 33.843264)",,,,
"BSM","1425341700","2","50","1235","0","510.4","0.1008","0","OBE_Vehicle1235","33.843266","-112.135789","POINT (-112.135789 33.843266)",,,,
"BSM","1425341760","2","14","1235","0","510.6","0.018","0","OBE_Vehicle1235","33.843263","-112.135778","POINT (-112.135778 33.843263)",,,,
"BSM","1425341820","2","59","1235","0","511.8","0.0108","0","OBE_Vehicle1235","33.843253","-112.135782","POINT (-112.135782 33.843253)",,,,
"BSM","1425343080","2","59","1235","0","510.9","0.0252","0","OBE_Vehicle1235","33.843712","-112.135657","POINT (-112.135657 33.843712)",,,,
"BSM","1425343140","2","1e","1235","0","512.1","0.054","0","OBE_Vehicle1235","33.843697","-112.135653","POINT (-112.135653 33.843697)",,,,
"BSM","1425343200","2","62","1235","0","510.1","0.0396","0","OBE_Vehicle1235","33.843696","-112.13566","POINT (-112.13566 33.843696)",,,,
"BSM","1425343260","2","25","1235","0","510.4","18.6048","52.58","OBE_Vehicle1235","33.844782","-112.135767","POINT (-112.135767 33.844782)",,,,
"BSM","1425343320","2","74","1235","0","512.9","7.164","356.68","OBE_Vehicle1235","33.847392","-112.138187","POINT (-112.138187 33.847392)",,,,
"BSM","1425343440","2","7d","1235","0","513.9","0.1188","0","OBE_Vehicle1235","33.847317","-112.138261","POINT (-112.138261 33.847317)",,,,
"BSM","1425343500","2","42","1235","0","513.9","0.0396","0","OBE_Vehicle1235","33.847278","-112.138228","POINT (-112.138228 33.847278)",,,,
"BSM","1425343560","2","7","1235","0","511.6","50.2128","151.31","OBE_Vehicle1235","33.846683","-112.137309","POINT (-112.137309 33.846683)",,,,
"BSM","1425343620","2","4d","1235","0","510.7","17.7948","174.95","OBE_Vehicle1235","33.843319","-112.135317","POINT (-112.135317 33.843319)",,,,
"BSM","1425343680","2","12","1235","0","514","26.9964","228.71","OBE_Vehicle1235","33.837056","-112.139195","POINT (-112.139195 33.837056)",,,,
"BSM","1425343740","2","57","1235","0","510.5","31.986","357.68","OBE_Vehicle1235","33.842161","-112.135064","POINT (-112.135064 33.842161)",,,,
"BSM","1425343800","2","1c","1235","0","511.6","34.6464","332.57","OBE_Vehicle1235","33.846993","-112.137361","POINT (-112.137361 33.846993)",,,,
"BSM","1425343860","2","61","1235","0","513.2","6.2496","83.96","OBE_Vehicle1235","33.847309","-112.137781","POINT (-112.137781 33.847309)",,,,
"BSM","1425343920","2","26","1235","0","510.2","62.3376","201.65","OBE_Vehicle1235","33.840318","-112.135512","POINT (-112.135512 33.840318)",,,,
"BSM","1425343980","2","6b","1235","0","511.8","62.0604","47.58","OBE_Vehicle1235","33.83877","-112.136624","POINT (-112.136624 33.83877)",,,,
"BSM","1425344040","2","30","1235","0","510.4","41.0652","355.59","OBE_Vehicle1235","33.843081","-112.135124","POINT (-112.135124 33.843081)",,,,
"BSM","1425344100","2","76","1235","0","513.3","8.2584","235.97","OBE_Vehicle1235","33.847317","-112.138113","POINT (-112.138113 33.847317)",,,,
"BSM","1425344160","2","3b","1235","0","513.8","1.9296","43.98","OBE_Vehicle1235","33.847222","-112.138061","POINT (-112.138061 33.847222)",,,,
"BSM","1425344280","2","45","1235","0","508.7","44.8056","229.9","OBE_Vehicle1235","33.838444","-112.137377","POINT (-112.137377 33.838444)",,,,
"BSM","1425344340","2","a","1235","0","514.9","1.9656","230.78","OBE_Vehicle1235","33.836934","-112.139359","POINT (-112.139359 33.836934)",,,,
"BSM","1425344400","2","4f","1235","0","510.1","8.748","356.16","OBE_Vehicle1235","33.842562","-112.135079","POINT (-112.135079 33.842562)",,,,
"BSM","1425344460","2","13","1235","0","510.4","64.2924","336.59","OBE_Vehicle1235","33.84469","-112.135569","POINT (-112.135569 33.84469)",,,,
"BSM","1425344580","2","19","1235","0","510","1.8972","173.49","OBE_Vehicle1235","33.84334","-112.13531","POINT (-112.13531 33.84334)",,,,
"BSM","1425344580","2","1a","1235","0","510","1.8972","173.49","OBE_Vehicle1235","33.84334","-112.13531","POINT (-112.13531 33.84334)",,,,
"BSM","1425344700","2","22","1235","0","512.7","73.6812","38.06","OBE_Vehicle1235","33.839281","-112.136062","POINT (-112.136062 33.839281)",,,,
"BSM","1425344700","2","23","1235","0","512.7","73.6812","38.06","OBE_Vehicle1235","33.839281","-112.136062","POINT (-112.136062 33.839281)",,,,
"BSM","1425344880","2","6f","1235","0","509","59.3136","191.18","OBE_Vehicle1235","33.840968","-112.135288","POINT (-112.135288 33.840968)",,,,
"BSM","1425344880","2","70","1235","0","509","59.3136","191.18","OBE_Vehicle1235","33.840968","-112.135288","POINT (-112.135288 33.840968)",,,,
"BSM","1425344940","2","33","1235","0","512.2","62.1","48.85","OBE_Vehicle1235","33.837373","-112.138642","POINT (-112.138642 33.837373)",,,,
"BSM","1425344940","2","34","1235","0","512.2","62.1","48.85","OBE_Vehicle1235","33.837373","-112.138642","POINT (-112.138642 33.837373)",,,,
"BSM","1425345000","2","77","1235","0","510.1","25.4772","357.18","OBE_Vehicle1235","33.842413","-112.135069","POINT (-112.135069 33.842413)",,,,
"BSM","1425345000","2","78","1235","0","510.1","25.4772","357.18","OBE_Vehicle1235","33.842413","-112.135069","POINT (-112.135069 33.842413)",,,,
"BSM","1425345120","2","0","1235","0","511","56.034","152.88","OBE_Vehicle1235","33.846765","-112.137362","POINT (-112.137362 33.846765)",,,,
"BSM","1425345120","2","1","1235","0","511","56.034","152.88","OBE_Vehicle1235","33.846765","-112.137362","POINT (-112.137362 33.846765)",,,,
"BSM","1425345720","2","2e","1235","0","510.9","0.0684","0","OBE_Vehicle1235","33.843508","-112.135083","POINT (-112.135083 33.843508)",,,,
"BSM","1425345720","2","2f","1235","0","510.9","0.0684","0","OBE_Vehicle1235","33.843508","-112.135083","POINT (-112.135083 33.843508)",,,,
"BSM","1425345840","2","37","1235","0","512.3","0.0864","0","OBE_Vehicle1235","33.843247","-112.135756","POINT (-112.135756 33.843247)",,,,
"BSM","1425345840","2","38","1235","0","512.3","0.0864","0","OBE_Vehicle1235","33.843247","-112.135756","POINT (-112.135756 33.843247)",,,,
"BSM","1425241740","2","68","1230","0","735.5","0.756","0","OBE_Vehicle1238","32.232722","-110.952763","POINT (-110.952763 32.232722)",,,,
"BSM","1425241800","2","2c","1230","0","714.2","0.6228","0","OBE_Vehicle1238","32.23284","-110.952842","POINT (-110.952842 32.23284)",,,,
"BSM","1425241860","2","70","1230","0","737.8","0.3384","0","OBE_Vehicle1238","32.232886","-110.953106","POINT (-110.953106 32.232886)",,,,
"BSM","1425241920","2","33","1230","0","746.3","0.2124","0","OBE_Vehicle1238","32.232894","-110.953067","POINT (-110.953067 32.232894)",,,,
"BSM","1425241980","2","76","1230","0","736.4","0.0864","0","OBE_Vehicle1238","32.232902","-110.952892","POINT (-110.952892 32.232902)",,,,
"BSM","1425242040","2","43","1230","0","744.3","0.2844","0","OBE_Vehicle1238","32.232897","-110.952943","POINT (-110.952943 32.232897)",,,,
"BSM","1425242100","2","6","1230","0","724.7","0.216","0","OBE_Vehicle1238","32.232892","-110.95292","POINT (-110.95292 32.232892)",,,,
"BSM","1425242160","2","49","1230","0","725.5","0.2016","0","OBE_Vehicle1238","32.232871","-110.952913","POINT (-110.952913 32.232871)",,,,
"BSM","1425242220","2","c","1230","0","729.7","0.0756","0","OBE_Vehicle1238","32.232909","-110.952911","POINT (-110.952911 32.232909)",,,,
"BSM","1425242280","2","4f","1230","0","721","0.1872","0","OBE_Vehicle1238","32.232921","-110.95289","POINT (-110.95289 32.232921)",,,,
"BSM","1425242340","2","d","1230","0","713","0.2052","0","OBE_Vehicle1238","32.232917","-110.952874","POINT (-110.952874 32.232917)",,,,
"BSM","1425242460","2","70","1230","0","719.3","0.0504","0","OBE_Vehicle1238","32.232912","-110.952904","POINT (-110.952904 32.232912)",,,,
"BSM","1425242520","2","32","1230","0","722.8","0.522","0","OBE_Vehicle1238","32.232958","-110.95294","POINT (-110.95294 32.232958)",,,,
"BSM","1425242580","2","74","1230","0","718.4","0.0108","0","OBE_Vehicle1238","32.232927","-110.952897","POINT (-110.952897 32.232927)",,,,
"BSM","1425242640","2","36","1230","0","727","0.2232","0","OBE_Vehicle1238","32.23292","-110.9529","POINT (-110.9529 32.23292)",,,,
"BSM","1425242700","2","77","1230","0","729.6","0.072","0","OBE_Vehicle1238","32.232929","-110.952908","POINT (-110.952908 32.232929)",,,,
"BSM","1425242760","2","39","1230","0","719","0.1044","0","OBE_Vehicle1238","32.232893","-110.9529","POINT (-110.9529 32.232893)",,,,
"BSM","1425242820","2","7a","1230","0","716.5","0.1008","0","OBE_Vehicle1238","32.232915","-110.952896","POINT (-110.952896 32.232915)",,,,
"BSM","1425242460","2","64","1230","0","719.3","0.0504","0","OBE_Vehicle1238","32.232912","-110.952904","POINT (-110.952904 32.232912)",,,,
"BSM","1425242520","2","26","1230","0","722.8","0.522","0","OBE_Vehicle1238","32.232958","-110.95294","POINT (-110.95294 32.232958)",,,,
"BSM","1425242580","2","67","1230","0","718.4","0.0108","0","OBE_Vehicle1238","32.232927","-110.952897","POINT (-110.952897 32.232927)",,,,
"BSM","1425242640","2","29","1230","0","727","0.2232","0","OBE_Vehicle1238","32.23292","-110.9529","POINT (-110.9529 32.23292)",,,,
"BSM","1425242700","2","6b","1230","0","729.6","0.072","0","OBE_Vehicle1238","32.232929","-110.952908","POINT (-110.952908 32.232929)",,,,
"BSM","1425242760","2","2d","1230","0","719","0.1044","0","OBE_Vehicle1238","32.232893","-110.9529","POINT (-110.9529 32.232893)",,,,
"BSM","1425242820","2","6e","1230","0","716.5","0.1008","0","OBE_Vehicle1238","32.232915","-110.952896","POINT (-110.952896 32.232915)",,,,
"BSM","1425247980","2","13","1230","0","715.6","0.0324","0","OBE_Vehicle1238","32.23576","-110.952567","POINT (-110.952567 32.23576)",,,,
"BSM","1425248040","2","54","1230","0","717.7","0.0144","0","OBE_Vehicle1238","32.235753","-110.952576","POINT (-110.952576 32.235753)",,,,
"BSM","1425248100","2","14","1230","0","716.6","0.1224","0","OBE_Vehicle1238","32.235753","-110.952582","POINT (-110.952582 32.235753)",,,,
"BSM","1425248160","2","55","1230","0","716.1","0.036","0","OBE_Vehicle1238","32.235747","-110.952585","POINT (-110.952585 32.235747)",,,,
"BSM","1425248220","2","15","1230","0","716.9","7.1892","269.75","OBE_Vehicle1238","32.235705","-110.952768","POINT (-110.952768 32.235705)",,,,
"BSM","1425248280","2","56","1230","0","718.9","36.576","87.62","OBE_Vehicle1238","32.23585","-110.95235","POINT (-110.95235 32.23585)",,,,
"BSM","1425248340","2","18","1230","0","719.3","54.126","269.22","OBE_Vehicle1238","32.236046","-110.949839","POINT (-110.949839 32.236046)",,,,
"BSM","1425248400","2","59","1230","0","715.3","0.0864","0","OBE_Vehicle1238","32.236057","-110.956311","POINT (-110.956311 32.236057)",,,,
"BSM","1425248460","2","1a","1230","0","716.8","53.1324","91.26","OBE_Vehicle1238","32.235926","-110.95383","POINT (-110.95383 32.235926)",,,,
"BSM","1425248520","2","5c","1230","0","719.6","58.9968","90.08","OBE_Vehicle1238","32.235929","-110.950629","POINT (-110.950629 32.235929)",,,,
"BSM","1425248580","2","1d","1230","0","720","54.5436","270.24","OBE_Vehicle1238","32.236046","-110.949576","POINT (-110.949576 32.236046)",,,,
"BSM","1425248640","2","5d","1230","0","713.9","13.302","174.1","OBE_Vehicle1238","32.235998","-110.95669","POINT (-110.95669 32.235998)",,,,
"BSM","1425248700","2","1e","1230","0","718.5","11.1708","91.22","OBE_Vehicle1238","32.235922","-110.953272","POINT (-110.953272 32.235922)",,,,
"BSM","1425248760","2","5f","1230","0","718.5","61.164","90.91","OBE_Vehicle1238","32.235935","-110.950769","POINT (-110.950769 32.235935)",,,,
"BSM","1425248880","2","61","1230","0","716.1","20.412","282.76","OBE_Vehicle1238","32.234362","-110.952618","POINT (-110.952618 32.234362)",,,,
"BSM","1425248940","2","23","1230","0","716","0.0108","0","OBE_Vehicle1238","32.23576","-110.952608","POINT (-110.952608 32.23576)",,,,
"BSM","1425338760","2","17","1238","0","517.1","0.0144","0","OBE_Vehicle1238","33.843358","-112.135554","POINT (-112.135554 33.843358)",,,,
"BSM","1425338820","2","63","1238","0","516.1","0.0144","0","OBE_Vehicle1238","33.84335","-112.135563","POINT (-112.135563 33.84335)",,,,
"BSM","1425338880","2","25","1238","0","509.5","0.0216","0","OBE_Vehicle1238","33.843338","-112.135568","POINT (-112.135568 33.843338)",,,,
"BSM","1425338940","2","67","1238","0","511.8","0.0468","0","OBE_Vehicle1238","33.843332","-112.135569","POINT (-112.135569 33.843332)",,,,
"BSM","1425339000","2","28","1238","0","510.8","0.0792","0","OBE_Vehicle1238","33.843333","-112.135574","POINT (-112.135574 33.843333)",,,,
"BSM","1425339060","2","6a","1238","0","508.6","0.0144","0","OBE_Vehicle1238","33.843322","-112.13557","POINT (-112.13557 33.843322)",,,,
"BSM","1425339120","2","2c","1238","0","509.7","0.0612","0","OBE_Vehicle1238","33.843323","-112.135574","POINT (-112.135574 33.843323)",,,,
"BSM","1425339180","2","6e","1238","0","509.7","0.0396","0","OBE_Vehicle1238","33.843333","-112.13557","POINT (-112.13557 33.843333)",,,,
"BSM","1425339240","2","30","1238","0","508.9","0.0108","0","OBE_Vehicle1238","33.843322","-112.135575","POINT (-112.135575 33.843322)",,,,
"BSM","1425339300","2","72","1238","0","512.6","0.0648","0","OBE_Vehicle1238","33.843334","-112.135579","POINT (-112.135579 33.843334)",,,,
"BSM","1425339360","2","34","1238","0","512.4","0.036","0","OBE_Vehicle1238","33.843329","-112.13558","POINT (-112.13558 33.843329)",,,,
"BSM","1425341220","2","a","1238","0","516.5","0.0144","0","OBE_Vehicle1238","33.843327","-112.135552","POINT (-112.135552 33.843327)",,,,
"BSM","1425341460","2","11","1238","0","512","0.09","0","OBE_Vehicle1238","33.843312","-112.135564","POINT (-112.135564 33.843312)",,,,
"BSM","1425341880","2","67","1238","0","510.5","0.0288","0","OBE_Vehicle1238","33.843321","-112.135574","POINT (-112.135574 33.843321)",,,,
"BSM","1425318360","2","b","1230","0","521.6","0.0864","0","OBE_Vehicle1238","33.843354","-112.135577","POINT (-112.135577 33.843354)",,,,
"BSM","1425318420","2","4d","1230","0","522.4","0.072","0","OBE_Vehicle1238","33.843364","-112.135576","POINT (-112.135576 33.843364)",,,,
"BSM","1425318480","2","f","1230","0","518.6","0.054","0","OBE_Vehicle1238","33.843366","-112.135589","POINT (-112.135589 33.843366)",,,,
"BSM","1425318540","2","5a","1230","0","519","0.0432","0","OBE_Vehicle1238","33.843362","-112.135594","POINT (-112.135594 33.843362)",,,,
"BSM","1425318600","2","1c","1230","0","508.8","0.072","0","OBE_Vehicle1238","33.843352","-112.135569","POINT (-112.135569 33.843352)",,,,
"BSM","1425318660","2","5e","1230","0","508","0.072","0","OBE_Vehicle1238","33.843357","-112.135561","POINT (-112.135561 33.843357)",,,,
"BSM","1425318720","2","20","1230","0","507.5","0.1044","0","OBE_Vehicle1238","33.843351","-112.135573","POINT (-112.135573 33.843351)",,,,
"BSM","1425318780","2","62","1230","0","508.6","0.1008","0","OBE_Vehicle1238","33.843345","-112.135565","POINT (-112.135565 33.843345)",,,,
"BSM","1425318840","2","24","1230","0","509.5","0.0396","0","OBE_Vehicle1238","33.843359","-112.135561","POINT (-112.135561 33.843359)",,,,
"BSM","1425318900","2","65","1230","0","509.2","0.0864","0","OBE_Vehicle1238","33.843363","-112.135569","POINT (-112.135569 33.843363)",,,,
"BSM","1425318960","2","26","1230","0","508.1","0.0432","0","OBE_Vehicle1238","33.843359","-112.135575","POINT (-112.135575 33.843359)",,,,
"BSM","1425319020","2","68","1230","0","511.3","0.0432","0","OBE_Vehicle1238","33.843353","-112.135566","POINT (-112.135566 33.843353)",,,,
"BSM","1425319080","2","2a","1230","0","511.1","0.0468","0","OBE_Vehicle1238","33.843358","-112.135559","POINT (-112.135559 33.843358)",,,,
"BSM","1425319140","2","6c","1230","0","513.2","0.0396","0","OBE_Vehicle1238","33.843356","-112.135571","POINT (-112.135571 33.843356)",,,,
"BSM","1425319200","2","2d","1230","0","509.5","0.0288","0","OBE_Vehicle1238","33.843351","-112.135572","POINT (-112.135572 33.843351)",,,,
"BSM","1425319260","2","6f","1230","0","510.9","0.0216","0","OBE_Vehicle1238","33.843357","-112.135576","POINT (-112.135576 33.843357)",,,,
"BSM","1425319320","2","30","1230","0","511.1","0.0468","0","OBE_Vehicle1238","33.843355","-112.135564","POINT (-112.135564 33.843355)",,,,
"BSM","1425319380","2","72","1230","0","511.9","0.0252","0","OBE_Vehicle1238","33.843356","-112.135564","POINT (-112.135564 33.843356)",,,,
"BSM","1425319440","2","34","1230","0","510.6","0.018","0","OBE_Vehicle1238","33.84335","-112.135567","POINT (-112.135567 33.84335)",,,,
"BSM","1425319500","2","76","1230","0","508.5","0.0468","0","OBE_Vehicle1238","33.843344","-112.135578","POINT (-112.135578 33.843344)",,,,
"BSM","1425319560","2","37","1230","0","511.7","0.0504","0","OBE_Vehicle1238","33.843353","-112.135583","POINT (-112.135583 33.843353)",,,,
"BSM","1425319620","2","79","1230","0","512.2","0.0252","0","OBE_Vehicle1238","33.843352","-112.135568","POINT (-112.135568 33.843352)",,,,
"BSM","1425319680","2","3b","1230","0","512.3","0.0216","0","OBE_Vehicle1238","33.843354","-112.135563","POINT (-112.135563 33.843354)",,,,
"BSM","1425319740","2","7d","1230","0","510.8","0.0504","0","OBE_Vehicle1238","33.843362","-112.135566","POINT (-112.135566 33.843362)",,,,
"BSM","1425319800","2","3e","1230","0","510","0.0792","0","OBE_Vehicle1238","33.843353","-112.135567","POINT (-112.135567 33.843353)",,,,
"BSM","1425319860","2","0","1230","0","511.1","0.0144","0","OBE_Vehicle1238","33.843346","-112.13557","POINT (-112.13557 33.843346)",,,,
"BSM","1425319920","2","41","1230","0","513.6","0.0612","0","OBE_Vehicle1238","33.843355","-112.135578","POINT (-112.135578 33.843355)",,,,
"BSM","1425319980","2","3","1230","0","512.7","0.036","0","OBE_Vehicle1238","33.843371","-112.13558","POINT (-112.13558 33.843371)",,,,
"BSM","1425320040","2","44","1230","0","513.2","0.1152","0","OBE_Vehicle1238","33.843357","-112.135574","POINT (-112.135574 33.843357)",,,,
"BSM","1425320100","2","6","1230","0","510.4","0.0216","0","OBE_Vehicle1238","33.843354","-112.135569","POINT (-112.135569 33.843354)",,,,
"BSM","1425320160","2","47","1230","0","512.3","0.0252","0","OBE_Vehicle1238","33.843359","-112.135573","POINT (-112.135573 33.843359)",,,,
"BSM","1425320220","2","8","1230","0","506","0.018","0","OBE_Vehicle1238","33.843352","-112.135569","POINT (-112.135569 33.843352)",,,,
"BSM","1425320280","2","4a","1230","0","509.6","0.0792","0","OBE_Vehicle1238","33.843359","-112.135569","POINT (-112.135569 33.843359)",,,,
"BSM","1425320340","2","b","1230","0","508.9","0.0144","0","OBE_Vehicle1238","33.843348","-112.135577","POINT (-112.135577 33.843348)",,,,
"BSM","1425320400","2","4d","1230","0","509.2","0.054","0","OBE_Vehicle1238","33.843365","-112.135572","POINT (-112.135572 33.843365)",,,,
"BSM","1425320460","2","e","1230","0","511.2","0.0216","0","OBE_Vehicle1238","33.84335","-112.135581","POINT (-112.135581 33.84335)",,,,
