Report_No,Reported_Date,Reported Time,From_Date,From Time,To_Date,To Time,Offense,IBRS,Description,Beat,Address,City,Zip Code,Rep_Dist,Area,DVFlag,Invl_No,Involvement,Race,Sex,Age,Location 1,Neighborhood Census,Council Districts,County Boundary,Zip Codes
140062359,08/31/2014 12:00:00 AM,15:50,08/31/2014 12:00:00 AM,4:56,,,121,09C,Justifiable Homicide,314,3800  E 6 ST,KANSAS CITY,,PJ0796,EPD,U,1,VIC,B,M,,"3800 E 6 ST
(39.104976366, -94.537150612)",215,3,7,70
140085165,11/26/2014 12:00:00 AM,4:57,11/26/2014 12:00:00 AM,4:57,,,101,09A,HOMICIDE/Non Neglige,223,5600  COLLEGE AV,KANSAS CITY,64130,PJ4488,MPD,U,1,VIC,B,M,,"5600 COLLEGE AV
KANSAS CITY 64130
(39.024431846, -94.547233028)",175,2,7,157
140053069,07/29/2014 12:00:00 AM,0:20,07/29/2014 12:00:00 AM,0:20,,,101,09A,HOMICIDE/Non Neglige,142,2200  E 37 ST,KANSAS CITY,64108,PJ3008,CPD,U,1,VIC,B,M,20,"2200 E 37 ST
KANSAS CITY 64108
(39.059516391, -94.557750937)",12,3,7,19
140002973,01/13/2014 12:00:00 AM,20:47,01/13/2014 12:00:00 AM,20:47,,,101,09A,HOMICIDE/Non Neglige,323,2900  E 22 ST,KANSAS CITY,64127,PJ1858,EPD,U,1,SUS,U,U,,"2900 E 22 ST
KANSAS CITY 64127
(39.085458238, -94.548470544)",233,3,7,95
140022715,04/06/2014 12:00:00 AM,0:29,04/06/2014 12:00:00 AM,0:29,,,101,09A,HOMICIDE/Non Neglige,213,8400  E 55 ST,KANSAS CITY,,PJ4522,MPD,U,1,SUS,B,M,31,"8400 E 55 ST
(39.024128365, -94.488239418)",19,3,7,155
120061274,09/18/2014 12:00:00 AM,14:08,08/28/2012 12:00:00 AM,,05/27/2014 12:00:00 AM,,101,09A,HOMICIDE/Non Neglige,112,1100  LOCUST ST,KANSAS CITY,64106,PJ1029,CPD,U,1,VIC,B,M,90,"1100 LOCUST ST
KANSAS CITY 64106
(39.100855311, -94.577375383)",5,4,7,75
140091169,12/20/2014 12:00:00 AM,22:04,12/20/2014 12:00:00 AM,22:01,,,101,09A,HOMICIDE/Non Neglige,324,5300  E 24 ST,KANSAS CITY,64127,PJ1985,EPD,U,1,SUS,W,M,,"5300 E 24 ST
KANSAS CITY 64127
(39.081477431, -94.520887018)",222,3,7,95
140085705,11/28/2014 12:00:00 AM,0:01,11/28/2014 12:00:00 AM,0:01,,,101,09A,HOMICIDE/Non Neglige,312,E 12 ST/EWING AV,KANSAS CITY,64127,PJ1171,EPD,N,1,VIC,U,U,,"12 ST EWING AV
KANSAS CITY 64127
(39.089617958, -94.539247867)",17,3,7,95
140056357,08/10/2014 12:00:00 AM,6:07,08/10/2014 12:00:00 AM,2:11,,,101,09A,HOMICIDE/Non Neglige,114,BROADWAY/SOUTHWEST BL,KANSAS CITY,64109,PJ1695,CPD,U,1,VIC,B,M,20,"BROADWAY/SOUTHWEST KANSAS CITY, BL 64109
(39.066698054, -94.568728729)",123,3,7,19
140003119,01/14/2014 12:00:00 AM,13:23,01/14/2014 12:00:00 AM,13:23,,,101,09A,HOMICIDE/Non Neglige,344,BLUE PK/HARDESTY AV,KANSAS CITY,,PJ3857,EPD,U,2,VIC,B,M,21,"BLUE PK/HARDESTY KANSAS CITY, AV
(39.102950303, -94.583075872)",5,4,7,75
140081854,11/12/2014 12:00:00 AM,8:00,11/12/2014 12:00:00 AM,7:24,,,101,09A,HOMICIDE/Non Neglige,112,E 11 ST/OAK ST,KANSAS CITY,,PJ0949,CPD,U,1,VIC,B,M,45,"11 ST OAK ST
(39.102950303, -94.583075872)",5,4,7,75
140085165,11/26/2014 12:00:00 AM,4:57,11/26/2014 12:00:00 AM,4:57,,,101,09A,HOMICIDE/Non Neglige,223,5600  COLLEGE AV,KANSAS CITY,64130,PJ4488,MPD,U,1,SUS,U,M,,"5600 COLLEGE AV
KANSAS CITY 64130
(39.024431846, -94.547233028)",175,2,7,157
140026036,04/24/2014 12:00:00 AM,15:15,,,,,101,09A,HOMICIDE/Non Neglige,112,1100  LOCUST ST,KANSAS CITY,64106,PJ1029,CPD,U,2,VIC,B,M,,"1100 LOCUST ST
KANSAS CITY 64106
(39.100855311, -94.577375383)",5,4,7,75
140083399,11/18/2014 12:00:00 AM,21:57,11/18/2014 12:00:00 AM,21:45,,,101,09A,HOMICIDE/Non Neglige,115,1700  E 12 TE,KANSAS CITY,64106,PJ1180,CPD,U,2,VIC,W,M,23,"1700 E 12
TE KANSAS CITY 64106
(39.098410648, -94.562327746)",134,3,7,75
140060353,08/24/2014 12:00:00 AM,1:18,08/24/2014 12:00:00 AM,1:17,,,101,09A,HOMICIDE/Non Neglige,123,E TRUMAN RD/WOODLAND AV,KANSAS CITY,,PJ1327,CPD,U,1,VIC,B,M,28,"E TRUMAN RD/WOODLAND KANSAS CITY, AV
(39.102950303, -94.583075872)",5,4,7,75
140063873,09/05/2014 12:00:00 AM,18:32,09/05/2014 12:00:00 AM,18:32,,,101,09A,HOMICIDE/Non Neglige,545,7400  E 118 TE,KANSAS CITY,64134,PJ7304,SPD,U,1,SUS,B,M,37,"7400 E 118
TE KANSAS CITY 64134
(38.908788412, -94.505557061)",217,1,7,143
140001421,01/08/2014 12:00:00 AM,8:07,01/07/2014 12:00:00 AM,13:18,,,101,09A,HOMICIDE/Non Neglige,312,5800  WILSON AV,KANSAS CITY,,PJ0608,EPD,U,2,SUS,B,M,44,"5800 WILSON AV
(39.105426456, -94.514293662)",192,4,7,76
140092551,12/27/2014 12:00:00 AM,3:18,12/27/2014 12:00:00 AM,3:18,,,101,09A,HOMICIDE/Non Neglige,243,E 87 ST/BRISTOL AV,KANSAS CITY,,PJ6222,MPD,U,1,SUS,U,U,,"87 ST BRISTOL AV
(39.102950303, -94.583075872)",5,4,7,75
140041343,06/14/2014 12:00:00 AM,22:32,06/14/2014 12:00:00 AM,22:30,,,101,09A,HOMICIDE/Non Neglige,112,600  GRAND AV,KANSAS CITY,64106,PJ0668,CPD,U,1,VIC,B,M,26,"600 GRAND AV
KANSAS CITY 64106
(39.10572144, -94.580483034)",5,4,7,75
140031888,05/11/2014 12:00:00 AM,1:33,05/11/2014 12:00:00 AM,1:33,,,101,09A,HOMICIDE/Non Neglige,341,5500  E TRUMAN RD,KANSAS CITY,,PJ1307,EPD,U,1,SUS,U,U,,"5500 E TRUMAN RD
(39.094106917, -94.518081155)",140,3,7,95
140077219,10/24/2014 12:00:00 AM,22:35,10/24/2014 12:00:00 AM,22:34,,,101,09A,HOMICIDE/Non Neglige,312,8600  THOMPSON AV,KANSAS CITY,,PJ0705,EPD,U,1,VIC,W,M,39,"8600 THOMPSON AV
(39.105638476, -94.481989441)",207,4,7,125
140026036,04/18/2014 12:00:00 AM,22:09,04/18/2014 12:00:00 AM,22:09,,,101,09A,HOMICIDE/Non Neglige,334,4500  CLEVELAND AV,KANSAS CITY,64130,PJ3798,EPD,U,2,VIC,B,M,,"4500 CLEVELAND AV
KANSAS CITY 64130
(39.043992551, -94.540355972)",68,3,7,157
140037884,06/02/2014 12:00:00 AM,15:52,06/02/2014 12:00:00 AM,15:50,,,101,09A,HOMICIDE/Non Neglige,531,9600  LYDIA AV,KANSAS CITY,64134,PJ6542,SPD,U,1,VIC,W,M,20,"9600 LYDIA AV
KANSAS CITY 64134
(38.953376044, -94.571790434)",212,2,7,163
140068138,09/21/2014 12:00:00 AM,23:18,09/21/2014 12:00:00 AM,23:18,,,101,09A,HOMICIDE/Non Neglige,341,5600  E 16 TE,KANSAS CITY,64127,PJ1548,EPD,U,1,SUS,U,U,,"5600 E 16
TE KANSAS CITY 64127
(39.091666118, -94.51700925)",140,3,7,95
140003119,01/14/2014 12:00:00 AM,13:23,01/14/2014 12:00:00 AM,13:23,,,101,09A,HOMICIDE/Non Neglige,344,BLUE PK/HARDESTY AV,KANSAS CITY,,PJ3857,EPD,U,3,VIC,B,M,35,"BLUE PK/HARDESTY KANSAS CITY, AV
(39.102950303, -94.583075872)",5,4,7,75
140092551,12/27/2014 12:00:00 AM,3:18,12/27/2014 12:00:00 AM,3:18,,,101,09A,HOMICIDE/Non Neglige,243,E 87 ST/BRISTOL AV,KANSAS CITY,,PJ6222,MPD,U,2,VIC,B,M,27,"87 ST BRISTOL AV
(39.102950303, -94.583075872)",5,4,7,75
140026036,04/18/2014 12:00:00 AM,22:09,04/18/2014 12:00:00 AM,22:09,,,101,09A,HOMICIDE/Non Neglige,334,4500  CLEVELAND AV,KANSAS CITY,64130,PJ3798,EPD,U,1,VIC,B,M,34,"4500 CLEVELAND AV
KANSAS CITY 64130
(39.043992551, -94.540355972)",68,3,7,157
140056357,08/10/2014 12:00:00 AM,2:11,,2:11,,,101,09A,HOMICIDE/Non Neglige,114,BROADWAY/SOUTHWEST BL,KANSAS CITY,64108,PJ1695,CPD,U,3,SUS,B,U,,"BROADWAY/SOUTHWEST KANSAS CITY, BL 64108
(39.085068738, -94.581576911)",97,4,7,92
140016099,03/10/2014 12:00:00 AM,22:51,03/10/2014 12:00:00 AM,22:51,,,101,09A,HOMICIDE/Non Neglige,311,800  N KANSAS AV,KANSAS CITY,,PJ0100,EPD,U,1,VIC,W,M,75,"800 N KANSAS AV
(39.087468144, -94.629661269)",,,5,93
140050517,07/20/2014 12:00:00 AM,0:20,07/19/2014 12:00:00 AM,18:55,,,101,09A,HOMICIDE/Non Neglige,211,5400  NORTON AV,KANSAS CITY,64130,PJ4355,MPD,U,1,SUS,B,M,33,"5400 NORTON AV
KANSAS CITY 64130
(39.027683154, -94.537795602)",170,2,7,157
140026036,04/24/2014 12:00:00 AM,15:15,,,,,101,09A,HOMICIDE/Non Neglige,112,1100  LOCUST ST,KANSAS CITY,64106,PJ1029,CPD,U,1,ARR,B,M,27,"1100 LOCUST ST
KANSAS CITY 64106
(39.100855311, -94.577375383)",5,4,7,75
140017405,03/15/2014 12:00:00 AM,22:02,03/15/2014 12:00:00 AM,22:02,,,101,09A,HOMICIDE/Non Neglige,222,E 50 ST/WOODLAND AV,KANSAS CITY,,PJ3955,MPD,U,1,SUS,U,U,,"50 ST WOODLAND AV
(39.102950303, -94.583075872)",5,4,7,75
140037984,06/03/2014 12:00:00 AM,0:42,06/03/2014 12:00:00 AM,0:42,,,101,09A,HOMICIDE/Non Neglige,144,4100  BROOKLYN AV,KANSAS CITY,64130,PJ3343,CPD,U,1,SUS,U,U,,"4100 BROOKLYN AV
KANSAS CITY 64130
(39.051871854, -94.558456015)",13,3,7,157
140066101,09/14/2014 12:00:00 AM,16:15,09/14/2014 12:00:00 AM,15:13,,,101,09A,HOMICIDE/Non Neglige,142,2000  E 37 ST,KANSAS CITY,64109,PJ2998,CPD,U,1,VIC,B,M,,"2000 E 37 ST
KANSAS CITY 64109
(39.059596981, -94.560310846)",12,3,7,19
140002973,01/13/2014 12:00:00 AM,20:47,01/13/2014 12:00:00 AM,20:47,,,101,09A,HOMICIDE/Non Neglige,323,2900  E 22 ST,KANSAS CITY,64127,PJ1858,EPD,U,1,VIC,B,M,21,"2900 E 22 ST
KANSAS CITY 64127
(39.085458238, -94.548470544)",233,3,7,95
140062934,09/02/2014 12:00:00 AM,12:52,09/02/2014 12:00:00 AM,12:52,,,101,09A,HOMICIDE/Non Neglige,535,0  WOODBRIDGE LN,KANSAS CITY,64145,PJ7388,SPD,U,1,SUS,U,U,,"0 WOODBRIDGE LN
KANSAS CITY 64145
(38.89287221, -94.593510041)",142,1,7,129
140037984,06/03/2014 12:00:00 AM,0:42,06/03/2014 12:00:00 AM,0:42,,,101,09A,HOMICIDE/Non Neglige,144,4100  BROOKLYN AV,KANSAS CITY,64130,PJ3343,CPD,U,1,VIC,B,M,,"4100 BROOKLYN AV
KANSAS CITY 64130
(39.051871854, -94.558456015)",13,3,7,157
140064123,09/06/2014 12:00:00 AM,21:20,09/06/2014 12:00:00 AM,21:20,,,101,09A,HOMICIDE/Non Neglige,211,4900  COLLEGE AV,KANSAS CITY,,PJ4029,MPD,U,1,SUS,B,M,20,"4900 COLLEGE AV
(39.036942891, -94.546495329)",175,3,7,157
140049508,07/18/2014 12:00:00 AM,9:37,07/15/2014 12:00:00 AM,22:30,,,101,09A,HOMICIDE/Non Neglige,543,11800  HOLIDAY DR,KANSAS CITY,,PJ7267,SPD,U,2,VIC,B,M,20,"11800 HOLIDAY DR
(38.910720418, -94.512342066)",151,1,7,143
140062934,09/10/2014 12:00:00 AM,15:23,09/02/2014 12:00:00 AM,12:50,,,101,09A,HOMICIDE/Non Neglige,535,0  WOODBRIDGE LN,KANSAS CITY,,PJ7388,SPD,U,5,VIC,W,F,86,"0 WOODBRIDGE LN
(38.89287221, -94.593510041)",142,1,7,129
140070665,10/01/2014 12:00:00 AM,7:12,10/01/2014 12:00:00 AM,7:00,,,101,09A,HOMICIDE/Non Neglige,314,4100  E 6 ST,KANSAS CITY,64124,PJ0697,EPD,U,1,SUS,U,U,,"4100 E 6 ST
KANSAS CITY 64124
(39.10483764, -94.534039163)",215,3,7,70
130083767,02/12/2014 12:00:00 AM,8:03,11/17/2013 12:00:00 AM,,,,101,09A,HOMICIDE/Non Neglige,345,13100  E 53 TE,KANSAS CITY,,PJ4748,EPD,U,1,VIC,W,M,48,"13100 E 53
(39.024387628, -94.425964347)",61,2,7,37
140005908,01/26/2014 12:00:00 AM,10:50,01/26/2014 12:00:00 AM,3:25,,,101,09A,HOMICIDE/Non Neglige,113,1500  MCGEE ST,KANSAS CITY,64106,PJ1354,CPD,U,1,SUS,B,M,,"1500 MCGEE ST
KANSAS CITY 64106
(39.095532174, -94.579978626)",125,4,7,92
140054391,08/03/2014 12:00:00 AM,3:53,08/03/2014 12:00:00 AM,3:53,,,101,09A,HOMICIDE/Non Neglige,111,W 8 ST/JEFFERSON ST,KANSAS CITY,64106,PJ0767,CPD,U,1,VIC,U,U,,"8 ST JEFFERSON ST
KANSAS CITY 64106
(39.104256282, -94.574659662)",5,4,7,75
140060353,08/24/2014 12:00:00 AM,1:18,08/24/2014 12:00:00 AM,1:17,,,101,09A,HOMICIDE/Non Neglige,123,E TRUMAN RD/WOODLAND AV,KANSAS CITY,,PJ1327,CPD,U,1,SUS,B,M,22,"E TRUMAN RD/WOODLAND KANSAS CITY, AV
(39.102950303, -94.583075872)",5,4,7,75
140056357,08/10/2014 12:00:00 AM,2:11,,2:11,,,101,09A,HOMICIDE/Non Neglige,114,BROADWAY/SOUTHWEST BL,KANSAS CITY,64108,PJ1695,CPD,U,4,VIC,W,M,25,"BROADWAY/SOUTHWEST KANSAS CITY, BL 64108
(39.085068738, -94.581576911)",97,4,7,92
140031888,05/11/2014 12:00:00 AM,1:33,05/11/2014 12:00:00 AM,1:33,,,101,09A,HOMICIDE/Non Neglige,341,5500  E TRUMAN RD,KANSAS CITY,,PJ1307,EPD,U,1,VIC,W,M,24,"5500 E TRUMAN RD
(39.094106917, -94.518081155)",140,3,7,95
140086003,11/30/2014 12:00:00 AM,8:35,11/30/2014 12:00:00 AM,8:35,,,101,09A,HOMICIDE/Non Neglige,311,5200  SCARRITT AV,KANSAS CITY,64123,PJ0262,EPD,U,1,VIC,W,M,,"5200 SCARRITT AV
KANSAS CITY 64123
(39.114368163, -94.520769486)",174,4,7,76
140000193,01/01/2014 12:00:00 AM,20:03,01/01/2014 12:00:00 AM,20:03,,,101,09A,HOMICIDE/Non Neglige,342,4000  HARVARD CI,KANSAS CITY,64133,PJ3458,EPD,U,2,SUS,B,M,,"4000 HARVARD
CI KANSAS CITY 64133
(39.049064366, -94.448411831)",,,7,146
140077508,10/26/2014 12:00:00 AM,14:54,10/26/2014 12:00:00 AM,11:45,,,101,09A,HOMICIDE/Non Neglige,133,W 40 ST/PENNSYLVANIA AV,KANSAS CITY,,PJ3134,CPD,U,1,VIC,B,M,39,"40 ST PENNSYLVANIA AV
(39.102950303, -94.583075872)",5,4,7,75
140014499,03/04/2014 12:00:00 AM,17:11,03/04/2014 12:00:00 AM,17:11,,,101,09A,HOMICIDE/Non Neglige,342,8200  E 23 TF E,KANSAS CITY,,PJ2133,EPD,U,1,VIC,B,M,,"8200 E 23
(39.102950303, -94.583075872)",5,4,7,75
140062934,09/02/2014 12:00:00 AM,12:52,09/02/2014 12:00:00 AM,12:52,,,101,09A,HOMICIDE/Non Neglige,535,0  WOODBRIDGE LN,KANSAS CITY,64145,PJ7388,SPD,U,2,VIC,W,F,86,"0 WOODBRIDGE LN
KANSAS CITY 64145
(38.89287221, -94.593510041)",142,1,7,129
140062359,08/31/2014 12:00:00 AM,15:50,08/31/2014 12:00:00 AM,4:56,,,121,09C,Justifiable Homicide,314,3800  E 6 ST,KANSAS CITY,,PJ0796,EPD,U,1,SUS,W,M,24,"3800 E 6 ST
(39.104976366, -94.537150612)",215,3,7,70
140063873,09/05/2014 12:00:00 AM,18:32,09/05/2014 12:00:00 AM,18:32,,,101,09A,HOMICIDE/Non Neglige,545,7400  E 118 TE,KANSAS CITY,64134,PJ7304,SPD,U,1,VIC,B,M,,"7400 E 118
TE KANSAS CITY 64134
(38.908788412, -94.505557061)",217,1,7,143
140062934,09/10/2014 12:00:00 AM,15:23,09/02/2014 12:00:00 AM,12:50,,,101,09A,HOMICIDE/Non Neglige,535,0  WOODBRIDGE LN,KANSAS CITY,,PJ7388,SPD,N,1,SUS,B,M,33,"0 WOODBRIDGE LN
(38.89287221, -94.593510041)",142,1,7,129
140037884,06/02/2014 12:00:00 AM,15:52,06/02/2014 12:00:00 AM,15:50,,,101,09A,HOMICIDE/Non Neglige,531,9600  LYDIA AV,KANSAS CITY,64134,PJ6542,SPD,U,1,SUS,U,U,,"9600 LYDIA AV
KANSAS CITY 64134
(38.953376044, -94.571790434)",212,2,7,163
140049508,07/18/2014 12:00:00 AM,9:37,07/15/2014 12:00:00 AM,22:30,,,101,09A,HOMICIDE/Non Neglige,543,11800  HOLIDAY DR,KANSAS CITY,,PJ7267,SPD,U,1,VIC,B,M,21,"11800 HOLIDAY DR
(38.910720418, -94.512342066)",151,1,7,143
140030150,05/04/2014 12:00:00 AM,22:21,05/04/2014 12:00:00 AM,22:20,,,101,09A,HOMICIDE/Non Neglige,315,100  N WHITE AV,KANSAS CITY,64123,PJ0308,EPD,U,1,VIC,B,M,,"100 N WHITE AV
KANSAS CITY 64123
(39.112053229, -94.511756337)",192,4,7,76
140035689,08/12/2014 12:00:00 AM,12:57,,,,,101,09A,HOMICIDE/Non Neglige,112,1100  LOCUST ST,KANSAS CITY,64157,PJ1028,CPD,U,1,VIC,W,M,41,"1100 LOCUST ST
KANSAS CITY 64157
(39.100855311, -94.577375383)",5,4,7,75
130083767,02/12/2014 12:00:00 AM,8:03,11/17/2013 12:00:00 AM,,,,101,09A,HOMICIDE/Non Neglige,345,13100  E 53 TE,KANSAS CITY,,PJ4748,EPD,U,1,SUS,W,M,28,"13100 E 53
(39.024387628, -94.425964347)",61,2,7,37
140056357,08/10/2014 12:00:00 AM,6:07,08/10/2014 12:00:00 AM,2:11,,,101,09A,HOMICIDE/Non Neglige,114,BROADWAY/SOUTHWEST BL,KANSAS CITY,64109,PJ1695,CPD,U,2,VIC,B,M,21,"BROADWAY/SOUTHWEST KANSAS CITY, BL 64109
(39.066698054, -94.568728729)",123,3,7,19
140062516,09/09/2014 12:00:00 AM,8:15,08/31/2014 12:00:00 AM,21:13,,,101,09A,HOMICIDE/Non Neglige,544,8400  E 97 TE,KANSAS CITY,64134,PJ6638,SPD,U,1,SUS,B,M,18,"8400 E 97
TE KANSAS CITY 64134
(38.947667553, -94.491930176)",195,2,7,143
140083399,11/18/2014 12:00:00 AM,21:57,11/18/2014 12:00:00 AM,21:45,,,101,09A,HOMICIDE/Non Neglige,115,1700  E 12 TE,KANSAS CITY,64106,PJ1180,CPD,U,1,VIC,W,M,20,"1700 E 12
TE KANSAS CITY 64106
(39.098410648, -94.562327746)",134,3,7,75
140050517,07/20/2014 12:00:00 AM,0:20,07/19/2014 12:00:00 AM,18:55,,,101,09A,HOMICIDE/Non Neglige,211,5400  NORTON AV,KANSAS CITY,64130,PJ4355,MPD,U,1,VIC,B,M,46,"5400 NORTON AV
KANSAS CITY 64130
(39.027683154, -94.537795602)",170,2,7,157
140051647,07/23/2014 12:00:00 AM,20:53,07/23/2014 12:00:00 AM,20:53,,,101,09A,HOMICIDE/Non Neglige,542,E BANNISTER RD/JAMES A REED RD,KANSAS CITY,64134,PJ6514,SPD,U,1,VIC,W,M,43,"E BANNISTER RD/JAMES A REED KANSAS CITY, RD 64134
(38.931207748, -94.50177654)",23,1,7,143
140001421,01/08/2014 12:00:00 AM,8:07,01/07/2014 12:00:00 AM,13:18,,,101,09A,HOMICIDE/Non Neglige,312,5800  WILSON AV,KANSAS CITY,,PJ0608,EPD,U,1,VIC,B,M,21,"5800 WILSON AV
(39.105426456, -94.514293662)",192,4,7,76
140062934,09/02/2014 12:00:00 AM,12:52,09/02/2014 12:00:00 AM,12:52,,,101,09A,HOMICIDE/Non Neglige,535,0  WOODBRIDGE LN,KANSAS CITY,64145,PJ7388,SPD,U,4,VIC,W,M,80,"0 WOODBRIDGE LN
KANSAS CITY 64145
(38.89287221, -94.593510041)",142,1,7,129
140091169,12/20/2014 12:00:00 AM,22:04,12/20/2014 12:00:00 AM,22:01,,,101,09A,HOMICIDE/Non Neglige,324,5300  E 24 ST,KANSAS CITY,64127,PJ1985,EPD,U,2,VIC,W,M,40,"5300 E 24 ST
KANSAS CITY 64127
(39.081477431, -94.520887018)",222,3,7,95
140028788,04/29/2014 12:00:00 AM,19:30,04/29/2014 12:00:00 AM,15:00,,,101,09A,HOMICIDE/Non Neglige,315,5500  THOMPSON AV,KANSAS CITY,64126,PJ0651,EPD,U,1,SUS,U,U,,"5500 THOMPSON AV
KANSAS CITY 64126
(39.107033947, -94.517700443)",192,4,7,76
