"report_no","reported_date","zipcode","reported_time","location_1","description","address","city"
"140000534","2014-01-03T00:00:00.000","64132","10:37","POINT (-94.552169913 38.986858578)","Armed Robbery","E 87 ST/DRURY AV","KANSAS CITY"
"140000534","2014-01-03T00:00:00.000","64132","10:37","POINT (-94.552169913 38.986858578)","Armed Robbery","E 87 ST/DRURY AV","KANSAS CITY"
"140000539","2014-01-03T00:00:00.000","64110","10:28","POINT (-94.575788638 39.050838257)","Stealing from Buildi","800  E 42 ST","KANSAS CITY"
"140000539","2014-01-03T00:00:00.000","64110","10:28","POINT (-94.575788638 39.050838257)","Stealing from Buildi","800  E 42 ST","KANSAS CITY"
"140000542","2014-01-03T00:00:00.000","64106","11:37","POINT (-94.589916699 39.092835455)","Property Damage","1700  WASHINGTON ST","KANSAS CITY"
"140000542","2014-01-03T00:00:00.000","64106","11:37","POINT (-94.589916699 39.092835455)","Property Damage","1700  WASHINGTON ST","KANSAS CITY"
"140000544","2014-01-03T00:00:00.000","64112","11:48","POINT (-94.59189997 39.038632696)","Forged Checks","4900  WORNALL RD","KANSAS CITY"
"140000544","2014-01-03T00:00:00.000","64112","11:48","POINT (-94.59189997 39.038632696)","Forged Checks","4900  WORNALL RD","KANSAS CITY"
"140000546","2014-01-03T00:00:00.000","64130","11:35","POINT (-94.54742532 39.001153735)","Stealing from Buildi","6900  INDIANA AV","KANSAS CITY"
"140000546","2014-01-03T00:00:00.000","64130","11:35","POINT (-94.54742532 39.001153735)","Violation Full Order","6900  INDIANA AV","KANSAS CITY"
"140000546","2014-01-03T00:00:00.000","64130","11:35","POINT (-94.54742532 39.001153735)","Violation Full Order","6900  INDIANA AV","KANSAS CITY"
"140000546","2014-01-03T00:00:00.000","64130","11:35","POINT (-94.54742532 39.001153735)","Stealing from Buildi","6900  INDIANA AV","KANSAS CITY"
"140000547","2014-01-03T00:00:00.000","64151","11:58","POINT (-94.642861369 39.206744129)","Stealing All Other","6100  N CHATHAM AV","KANSAS CITY"
"140000547","2014-01-03T00:00:00.000","64151","11:58","POINT (-94.642861369 39.206744129)","Stealing All Other","6100  N CHATHAM AV","KANSAS CITY"
"140000549","2014-01-03T00:00:00.000","64129","11:23","POINT (-94.475974551 39.061998832)","Stealing Shoplifting","8900  E US 40 HW","KANSAS CITY"
"140000549","2014-01-03T00:00:00.000","64129","11:23","POINT (-94.475974551 39.061998832)","Stealing Shoplifting","8900  E US 40 HW","KANSAS CITY"
"140000551","2014-01-03T00:00:00.000","64154","11:45","POINT (-94.657157764 39.250223801)","Stealing Shoplifting","8500  N BOARDWALK AV","KANSAS CITY"
"140000551","2014-01-03T00:00:00.000","64154","11:45","POINT (-94.657157764 39.250223801)","Stealing Shoplifting","8500  N BOARDWALK AV","KANSAS CITY"
"140000555","2014-01-03T00:00:00.000","64127","11:49","POINT (-94.544149239 39.07141553)","Burglary - Residence","3300  E 30 ST","KANSAS CITY"
"140000555","2014-01-03T00:00:00.000","64127","11:49","POINT (-94.544149239 39.07141553)","Burglary - Residence","3300  E 30 ST","KANSAS CITY"
"140000557","2014-01-03T00:00:00.000","64108","11:47","POINT (-94.581576911 39.085068738)","Auto Theft Outside S","E 14 ST/PASEO","KANSAS CITY"
"140000557","2014-01-03T00:00:00.000","64108","11:47","POINT (-94.581576911 39.085068738)","Auto Theft Outside S","E 14 ST/PASEO","KANSAS CITY"
"140000560","2014-01-03T00:00:00.000","64129","12:44","POINT (-94.509725331 39.05760255)","Auto Theft","3700  FREMONT AV","KANSAS CITY"
"140000560","2014-01-03T00:00:00.000","64129","12:44","POINT (-94.509725331 39.05760255)","Auto Theft","3700  FREMONT AV","KANSAS CITY"
"140000561","2014-01-03T00:00:00.000","64120","12:54","POINT (-94.522049415 39.11258801)","Stealing Auto Parts/","5100  ST JOHN AV","KANSAS CITY"
"140000561","2014-01-03T00:00:00.000","64120","12:54","POINT (-94.522049415 39.11258801)","Stealing Auto Parts/","5100  ST JOHN AV","KANSAS CITY"
"140000562","2014-01-03T00:00:00.000","64152","12:14","POINT (-94.652681436 39.204764122)","Burglary - Residence","5900  N SALINE AVE","KANSAS CITY"
"140000562","2014-01-03T00:00:00.000","64152","12:14","POINT (-94.652681436 39.204764122)","Burglary - Residence","5900  N SALINE AVE","KANSAS CITY"
"140000563","2014-01-03T00:00:00.000","64117","13:03","POINT (-94.495146195 39.172039868)","Stealing All Other","4300  N CORRINGTON AV","KANSAS CITY"
"140000563","2014-01-03T00:00:00.000","64117","13:03","POINT (-94.495146195 39.172039868)","Stealing All Other","4300  N CORRINGTON AV","KANSAS CITY"
"140000564","2014-01-03T00:00:00.000","64114","12:35","POINT (-94.589680547 38.969695724)","Burglary - Residence","8700  MAIDEN LN","KANSAS CITY"
"140000564","2014-01-03T00:00:00.000","64114","12:35","POINT (-94.589680547 38.969695724)","Burglary - Residence","8700  MAIDEN LN","KANSAS CITY"
"140000564","2014-01-03T00:00:00.000","64114","12:35","POINT (-94.589680547 38.969695724)","Burglary - Residence","8700  MAIDEN LN","KANSAS CITY"
"140000564","2014-01-15T00:00:00.000","64114","11:03","POINT (-94.589680547 38.969695724)","Burglary - Residence","8700  MAIDEN LN","KANSAS CITY"
"140000564","2014-01-03T00:00:00.000","64114","12:35","POINT (-94.589680547 38.969695724)","Burglary - Residence","8700  MAIDEN LN","KANSAS CITY"
"140000565","2014-01-03T00:00:00.000","64117","13:04","POINT (-94.495146195 39.172039868)","Wire Fraud","4300  N CORRINGTON AV","KANSAS CITY"
"140000565","2014-01-03T00:00:00.000","64117","13:04","POINT (-94.495146195 39.172039868)","Wire Fraud","4300  N CORRINGTON AV","KANSAS CITY"
"140000566","2014-01-03T00:00:00.000","64106","13:08","POINT (-94.574469275 39.104228083)","Stealing Auto Parts/","700  E 8 ST","KANSAS CITY"
"140000566","2014-01-03T00:00:00.000","64106","13:08","POINT (-94.574469275 39.104228083)","Stealing Auto Parts/","700  E 8 ST","KANSAS CITY"
"140000568","2014-01-03T00:00:00.000","64123","12:43","POINT (-94.540909613 39.102155147)","Auto Theft","3400  E 9 ST","KANSAS CITY"
"140000568","2014-01-03T00:00:00.000","64123","12:43","POINT (-94.540909613 39.102155147)","Auto Theft","3400  E 9 ST","KANSAS CITY"
"140000569","2014-01-03T00:00:00.000","64134","12:44","POINT (-94.495509164 38.944527585)","Non Agg Assault Dome","8100  E 99 ST","KANSAS CITY"
"140000569","2014-01-03T00:00:00.000","64134","12:44","POINT (-94.495509164 38.944527585)","Non Agg Assault Dome","8100  E 99 ST","KANSAS CITY"
"140000570","2014-01-03T00:00:00.000","64158","13:19","POINT (-94.461742697 39.242088231)","Stealing Shoplifting","8300  N CHURCH RD","KANSAS CITY"
"140000570","2014-01-03T00:00:00.000","64158","13:19","POINT (-94.461742697 39.242088231)","Stealing Shoplifting","8300  N CHURCH RD","KANSAS CITY"
"140000570","2014-01-03T00:00:00.000","64158","13:19","POINT (-94.461742697 39.242088231)","Stealing Shoplifting","8300  N CHURCH RD","KANSAS CITY"
"140000571","2014-01-03T00:00:00.000","64126","13:22","POINT (-94.506800373 39.088357705)","Stealing Auto Parts/","6500  E 18 ST","KANSAS CITY"
"140000571","2014-01-03T00:00:00.000","64126","13:22","POINT (-94.506800373 39.088357705)","Stealing Auto Parts/","6500  E 18 ST","KANSAS CITY"
"140000572","2014-01-03T00:00:00.000","64133","12:34","POINT (-94.411089151 39.031151475)","Property Damage","14400  E 49 TE","KANSAS CITY"
"140000572","2014-01-03T00:00:00.000","64133","12:34","POINT (-94.411089151 39.031151475)","Property Damage","14400  E 49 TE","KANSAS CITY"
"140000573","2014-01-03T00:00:00.000","64118","13:26","POINT (-94.593638857 39.242889246)","Stealing From Auto","1300  NW 82 ST","KANSAS CITY"
"140000573","2014-01-03T00:00:00.000","64118","13:26","POINT (-94.593638857 39.242889246)","Stealing From Auto","1300  NW 82 ST","KANSAS CITY"
"140000575","2014-01-03T00:00:00.000","64117","13:31","POINT (-94.536810401 39.166398296)","Stealing Auto Parts/","3700  NE RUSSELL RD","KANSAS CITY"
"140000575","2014-01-03T00:00:00.000","64117","13:31","POINT (-94.536810401 39.166398296)","Stealing Auto Parts/","3700  NE RUSSELL RD","KANSAS CITY"
"140000576","2014-01-03T00:00:00.000","64127","13:05","POINT (-94.520026264 39.081122528)","Non Aggravated Assau","2400  HARDESTY AV","KANSAS CITY"
"140000576","2014-01-03T00:00:00.000","64127","13:05","POINT (-94.520026264 39.081122528)","Non Aggravated Assau","2400  HARDESTY AV","KANSAS CITY"
"140000579","2014-01-03T00:00:00.000","64105","13:55","POINT (-94.584079306 39.107966624)","Stealing Auto Parts/","500  DELAWARE ST","KANSAS CITY"
"140000579","2014-01-03T00:00:00.000","64105","13:55","POINT (-94.584079306 39.107966624)","Stealing Auto Parts/","500  DELAWARE ST","KANSAS CITY"
"140000585","2014-01-03T00:00:00.000","64154","14:28","POINT (-94.658498922 39.260905201)","Stealing Shoplifting","9100  N SKYVIEW AV","KANSAS CITY"
"140000585","2014-01-03T00:00:00.000","64154","14:28","POINT (-94.658498922 39.260905201)","Stealing Shoplifting","9100  N SKYVIEW AV","KANSAS CITY"
"140000589","2014-01-03T00:00:00.000","64130","14:19","POINT (-94.541974538 39.018709765)","Trespassing","5900  SWOPE PK","KANSAS CITY"
"140000589","2014-01-03T00:00:00.000","64130","14:19","POINT (-94.541974538 39.018709765)","Trespassing","5900  SWOPE PK","KANSAS CITY"
"140000591","2014-01-03T00:00:00.000","64108","14:32","POINT (-94.581576911 39.085068738)","Misc Violation","W 31 ST/BALTIMORE AV","KANSAS CITY"
"140000591","2014-01-03T00:00:00.000","64108","14:32","POINT (-94.581576911 39.085068738)","Misc Violation","W 31 ST/BALTIMORE AV","KANSAS CITY"
"140000593","2014-01-03T00:00:00.000","64134","14:29","POINT (-94.490231713 38.915538479)","Burglary - Residence","8700  E 114 ST","KANSAS CITY"
"140000593","2014-01-03T00:00:00.000","64134","14:29","POINT (-94.490231713 38.915538479)","Burglary - Residence","8700  E 114 ST","KANSAS CITY"
"140000593","2014-01-03T00:00:00.000","64134","14:29","POINT (-94.490231713 38.915538479)","Burglary - Residence","8700  E 114 ST","KANSAS CITY"
"140000597","2014-01-03T00:00:00.000","64114","15:25","POINT (-94.595719903 38.958285822)","Auto Theft","W 135 ST/WORNALL RD","KANSAS CITY"
"140000597","2014-01-03T00:00:00.000","64114","15:25","POINT (-94.595719903 38.958285822)","Auto Theft","W 135 ST/WORNALL RD","KANSAS CITY"
"140000598","2014-01-03T00:00:00.000","64127","14:52","POINT (-94.539247867 39.089617958)","Strong Arm Robbery","E 9 ST/BENTON BL","KANSAS CITY"
"140000598","2014-01-03T00:00:00.000","64127","14:52","POINT (-94.539247867 39.089617958)","Strong Arm Robbery","E 9 ST/BENTON BL","KANSAS CITY"
"140000600","2014-01-03T00:00:00.000","64127","14:53","POINT (-94.5362787 39.111133413)","Strong Arm Robbery","300  MERSINGTON AV","KANSAS CITY"
"140000600","2014-01-03T00:00:00.000","64127","14:53","POINT (-94.5362787 39.111133413)","Strong Arm Robbery","300  MERSINGTON AV","KANSAS CITY"
"140000603","2014-01-03T00:00:00.000","64153","15:14","POINT (-94.668928093 39.25066149)","Rape","7700  NW 86 ST","KANSAS CITY"
"140000603","2014-01-03T00:00:00.000","64153","15:14","POINT (-94.668928093 39.25066149)","Rape","7700  NW 86 ST","KANSAS CITY"
"140000606","2014-01-03T00:00:00.000","64131","16:10","POINT (-94.584761456 38.936537662)","Violation Ex Parte O","600  E 105 ST","KANSAS CITY"
"140000606","2014-01-03T00:00:00.000","64131","16:10","POINT (-94.584761456 38.936537662)","Violation Ex Parte O","600  E 105 ST","KANSAS CITY"
"140000608","2014-01-03T00:00:00.000","64138","16:18","POINT (-94.479117336 38.970108582)","Auto Theft","E BANNISTER RD/BLUE RIDGE BL","KANSAS CITY"
"140000608","2014-01-03T00:00:00.000","64138","16:18","POINT (-94.479117336 38.970108582)","Auto Theft","E BANNISTER RD/BLUE RIDGE BL","KANSAS CITY"
"140000610","2014-01-03T00:00:00.000","64130","16:22","POINT (-94.559780853 39.007159372)","Auto Theft","2300  E MEYER BL","KANSAS CITY"
"140000610","2014-01-03T00:00:00.000","64130","16:22","POINT (-94.559780853 39.007159372)","Auto Theft","2300  E MEYER BL","KANSAS CITY"
"140000611","2014-01-03T00:00:00.000","64126","16:23","POINT (-94.512476711 39.093822929)","Stealing Auto Parts/","1500  WHITE AV","KANSAS CITY"
"140000611","2014-01-03T00:00:00.000","64126","16:23","POINT (-94.512476711 39.093822929)","Stealing Auto Parts/","1500  WHITE AV","KANSAS CITY"
"140000612","2014-01-03T00:00:00.000","64127","15:32","POINT (-94.549015099 39.076892957)","Property Damage","2700  BENTON BL","KANSAS CITY"
"140000612","2014-01-03T00:00:00.000","64127","15:32","POINT (-94.549015099 39.076892957)","Property Damage","2700  BENTON BL","KANSAS CITY"
"140000613","2014-01-03T00:00:00.000","64118","16:39","POINT (-94.552314514 39.185217409)","Stealing from Buildi","5000  N PARK AV","KANSAS CITY"
"140000613","2014-01-03T00:00:00.000","64118","16:39","POINT (-94.552314514 39.185217409)","Stealing from Buildi","5000  N PARK AV","KANSAS CITY"
"140000617","2014-01-03T00:00:00.000","64155","16:20","POINT (-94.592265115 39.250077001)","Stealing Shoplifting","8500  N MADISON AV","KANSAS CITY"
"140000617","2014-01-03T00:00:00.000","64155","16:20","POINT (-94.592265115 39.250077001)","Stealing Shoplifting","8500  N MADISON AV","KANSAS CITY"
"140000617","2014-01-03T00:00:00.000","64155","16:20","POINT (-94.592265115 39.250077001)","Stealing Shoplifting","8500  N MADISON AV","KANSAS CITY"
"140000621","2014-01-03T00:00:00.000","64111","16:47","POINT (-94.58939939 39.063947767)","Misc Violation","300  W ARMOUR BL","KANSAS CITY"
"140000621","2014-01-03T00:00:00.000","64111","16:47","POINT (-94.58939939 39.063947767)","Misc Violation","300  W ARMOUR BL","KANSAS CITY"
"140000625","2014-01-03T00:00:00.000","64108","16:30","POINT (-94.579064898 39.083956788)","Family Offense","2400  GILLHAM RD","KANSAS CITY"
"140000625","2014-01-03T00:00:00.000","64108","16:30","POINT (-94.579064898 39.083956788)","Family Offense","2400  GILLHAM RD","KANSAS CITY"
"140000626","2014-01-03T00:00:00.000","64133","17:27","POINT (-94.485961343 39.006140505)","Auto Theft","7000  BLUE PKWY W","KANSAS CITY"
"140000626","2014-01-03T00:00:00.000","64133","17:27","POINT (-94.485961343 39.006140505)","Auto Theft","7000  BLUE PKWY W","KANSAS CITY"
"140000627","2014-01-03T00:00:00.000","64134","14:47","POINT (-94.517401366 38.95083748)","Property Damage","6200  E 96 ST","KANSAS CITY"
"140000627","2014-01-03T00:00:00.000","64134","14:47","POINT (-94.517401366 38.95083748)","Property Damage","6200  E 96 ST","KANSAS CITY"
"140000627","2014-01-03T00:00:00.000","64134","14:47","POINT (-94.517401366 38.95083748)","Property Damage","6200  E 96 ST","KANSAS CITY"
"140000627","2014-01-03T00:00:00.000","64134","14:47","POINT (-94.517401366 38.95083748)","Property Damage","6200  E 96 ST","KANSAS CITY"
"140000627","2014-01-03T00:00:00.000","64134","14:47","POINT (-94.517401366 38.95083748)","Property Damage","6200  E 96 ST","KANSAS CITY"
"140000627","2014-01-03T00:00:00.000","64134","14:47","POINT (-94.517401366 38.95083748)","Property Damage","6200  E 96 ST","KANSAS CITY"
"140000627","2014-01-03T00:00:00.000","64134","14:47","POINT (-94.517401366 38.95083748)","Property Damage","6200  E 96 ST","KANSAS CITY"
"140000630","2014-01-03T00:00:00.000","64130","17:33","POINT (-94.559780853 39.007159372)","Stealing from Buildi","2300  E MEYER BL","KANSAS CITY"
"140000630","2014-01-03T00:00:00.000","64130","17:33","POINT (-94.559780853 39.007159372)","Stealing from Buildi","2300  E MEYER BL","KANSAS CITY"
"140000631","2014-01-03T00:00:00.000","64127","15:58","POINT (-94.533040135 39.094038455)","Auto Theft Outside S","4200  E TRUMAN RD","KANSAS CITY"
"140000631","2014-01-03T00:00:00.000","64127","15:58","POINT (-94.533040135 39.094038455)","Auto Theft Outside S","4200  E TRUMAN RD","KANSAS CITY"
"140000631","2014-01-03T00:00:00.000","64127","15:58","POINT (-94.533040135 39.094038455)","Stolen Property OFFE","4200  E TRUMAN RD","KANSAS CITY"
"140000631","2014-01-03T00:00:00.000","64127","15:58","POINT (-94.533040135 39.094038455)","Stolen Property OFFE","4200  E TRUMAN RD","KANSAS CITY"
"140000632","2014-01-03T00:00:00.000","64155","17:26","POINT (-94.570666602 39.276088214)","Suicide By Sleeping","8100  N THOMAS R MEYERS DR","KANSAS CITY"
"140000634","2014-01-03T00:00:00.000","64132","17:50","POINT (-94.559846576 38.987789575)","Burglary - Residence","7600  WABASH AV","KANSAS CITY"
"140000634","2014-01-03T00:00:00.000","64132","17:50","POINT (-94.559846576 38.987789575)","Burglary - Residence","7600  WABASH AV","KANSAS CITY"
"140000635","2014-01-03T00:00:00.000","64117","19:06","POINT (-94.56667576 39.177810444)","Burglary - Residence","1100  NE 46 TE","KANSAS CITY"
"140000635","2014-01-03T00:00:00.000","64117","19:06","POINT (-94.56667576 39.177810444)","Burglary - Residence","1100  NE 46 TE","KANSAS CITY"
"140000637","2014-01-03T00:00:00.000","64118","17:57","POINT (-94.600798914 39.181996735)","Credit/Debit/ATM Car","1600  NE VIVION RD","KANSAS CITY"
"140000637","2014-01-03T00:00:00.000","64118","17:57","POINT (-94.600798914 39.181996735)","Credit/Debit/ATM Car","1600  NE VIVION RD","KANSAS CITY"
"140000642","2014-01-03T00:00:00.000","64123","17:32","POINT (-94.536109813 39.113068389)","Aggravated Assault (","3900  ST JOHN AV","KANSAS CITY"
"140000642","2014-01-03T00:00:00.000","64123","17:32","POINT (-94.536109813 39.113068389)","Aggravated Assault (","3900  ST JOHN AV","KANSAS CITY"
"140000642","2014-01-03T00:00:00.000","64123","17:32","POINT (-94.536109813 39.113068389)","Aggravated Assault (","3900  ST JOHN AV","KANSAS CITY"
"140000642","2014-01-03T00:00:00.000","64123","17:32","POINT (-94.536109813 39.113068389)","Aggravated Assault (","3900  ST JOHN AV","KANSAS CITY"
"140000642","2014-01-03T00:00:00.000","64123","17:32","POINT (-94.536109813 39.113068389)","Aggravated Assault (","3900  ST JOHN AV","KANSAS CITY"
"140000642","2014-01-03T00:00:00.000","64123","17:32","POINT (-94.536109813 39.113068389)","Aggravated Assault (","3900  ST JOHN AV","KANSAS CITY"
"140000644","2014-01-03T00:00:00.000","64131","18:14","POINT (-94.585739743 38.954267823)","Credit/Debit/ATM Car","600  E 96 ST","KANSAS CITY"
"140000644","2014-01-03T00:00:00.000","64131","18:14","POINT (-94.585739743 38.954267823)","Credit/Debit/ATM Car","600  E 96 ST","KANSAS CITY"
"140000645","2014-01-03T00:00:00.000","64131","18:20","POINT (-94.559846576 38.987789575)","Forged Checks","7600  WABASH AV","KANSAS CITY"
"140000645","2014-01-03T00:00:00.000","64131","18:20","POINT (-94.559846576 38.987789575)","Forged Checks","7600  WABASH AV","KANSAS CITY"
"140000648","2014-01-03T00:00:00.000","64116","15:51","POINT (-94.566086425 39.175117612)","Burglary - Residence","1200  NE 44 TE","KANSAS CITY"
"140000648","2014-01-03T00:00:00.000","64116","15:51","POINT (-94.566086425 39.175117612)","Burglary - Residence","1200  NE 44 TE","KANSAS CITY"
"140000650","2014-01-03T00:00:00.000","64105","18:35","POINT (-94.586339037 39.103617566)","Auto Theft","W 14 ST/WYANDOTTE ST","KANSAS CITY"
"140000650","2014-01-03T00:00:00.000","64105","18:35","POINT (-94.586339037 39.103617566)","Auto Theft","W 14 ST/WYANDOTTE ST","KANSAS CITY"
"140000653","2014-01-03T00:00:00.000","64134","18:39","POINT (-94.503867816 38.920174108)","Property Damage","11200  CORRINGTON AV","KANSAS CITY"
"140000653","2014-01-03T00:00:00.000","64134","18:39","POINT (-94.503867816 38.920174108)","Property Damage","11200  CORRINGTON AV","KANSAS CITY"
"140000653","2014-01-03T00:00:00.000","64134","18:39","POINT (-94.503867816 38.920174108)","Property Damage","11200  CORRINGTON AV","KANSAS CITY"
"140000654","2014-01-03T00:00:00.000","64109","18:46","POINT (-94.562371212 39.101938724)","Burglary - Residence","1600  MARY LOU WILLIAMS LN","KANSAS CITY"
"140000654","2014-01-03T00:00:00.000","64109","18:46","POINT (-94.562371212 39.101938724)","Burglary - Residence","1600  MARY LOU WILLIAMS LN","KANSAS CITY"
"140000654","2014-01-03T00:00:00.000","64109","18:46","POINT (-94.562371212 39.101938724)","Burglary - Residence","1600  MARY LOU WILLIAMS LN","KANSAS CITY"
"140000659","2014-01-03T00:00:00.000","64132","19:26","POINT (-94.557695509 38.983412487)","Stealing From Auto","7900  PROSPECT AV","KANSAS CITY"
"140000659","2014-01-03T00:00:00.000","64132","19:26","POINT (-94.557695509 38.983412487)","Stealing From Auto","7900  PROSPECT AV","KANSAS CITY"
"140000660","2014-01-03T00:00:00.000","64132","16:27","POINT (-94.554989951 38.986148004)","Non Agg Assault Dome","2800  E 77 ST","KANSAS CITY"
"140000660","2014-01-03T00:00:00.000","64132","16:27","POINT (-94.554989951 38.986148004)","Non Agg Assault Dome","2800  E 77 ST","KANSAS CITY"
"140000662","2014-01-03T00:00:00.000","64109","19:23","POINT (-94.57994167 39.070852975)","Non Aggravated Assau","400  E 31 ST","KANSAS CITY"
"140000662","2014-01-03T00:00:00.000","64109","19:23","POINT (-94.57994167 39.070852975)","Non Aggravated Assau","400  E 31 ST","KANSAS CITY"
"140000664","2014-01-03T00:00:00.000","64130","18:34","POINT (-94.531518148 39.019443023)","Burglary - Residence","5800  LAWN AV","KANSAS CITY"
"140000664","2014-01-03T00:00:00.000","64130","18:34","POINT (-94.531518148 39.019443023)","Burglary - Residence","5800  LAWN AV","KANSAS CITY"
"140000664","2014-01-03T00:00:00.000","64130","18:34","POINT (-94.531518148 39.019443023)","Burglary - Residence","5800  LAWN AV","KANSAS CITY"
"140000668","2014-01-03T00:00:00.000","64116","20:03","POINT (-94.572808689 39.157747645)","Non Agg Assault Dome","210 / AMERISTAR DR","KANSAS CITY"
"140000668","2014-01-03T00:00:00.000","64116","20:03","POINT (-94.572808689 39.157747645)","Non Agg Assault Dome","210 / AMERISTAR DR","KANSAS CITY"
"140000669","2014-01-03T00:00:00.000","64138","18:54","POINT (-94.440026794 38.980075479)","Stealing From Auto","12100  E 78 ST","KANSAS CITY"
"140000669","2014-01-03T00:00:00.000","64138","18:54","POINT (-94.440026794 38.980075479)","Stealing From Auto","12100  E 78 ST","KANSAS CITY"
"140000669","2014-01-03T00:00:00.000","64138","18:54","POINT (-94.440026794 38.980075479)","Auto Theft","12100  E 78 ST","KANSAS CITY"
"140000669","2014-01-03T00:00:00.000","64138","18:54","POINT (-94.440026794 38.980075479)","Auto Theft","12100  E 78 ST","KANSAS CITY"
"140000671","2014-01-03T00:00:00.000","64132","20:29","POINT (-94.547336854 39.0029517)","Violation Full Order","6800  INDIANA AV","KANSAS CITY"
"140000672","2014-01-03T00:00:00.000","64106","20:43","POINT (-94.574659662 39.104256282)","Disorderly Conduct","E 14 ST/WALNUT ST","KANSAS CITY"
"140000672","2014-01-03T00:00:00.000","64106","20:43","POINT (-94.574659662 39.104256282)","Disorderly Conduct","E 14 ST/WALNUT ST","KANSAS CITY"
"140000674","2014-01-03T00:00:00.000","64110","20:52","POINT (-94.574057523 39.023464023)","Stealing Shoplifting","5700  TROOST AV","KANSAS CITY"
"140000674","2014-01-03T00:00:00.000","64110","20:52","POINT (-94.574057523 39.023464023)","Stealing Shoplifting","5700  TROOST AV","KANSAS CITY"
"140000674","2014-01-03T00:00:00.000","64110","20:52","POINT (-94.574057523 39.023464023)","Stealing Shoplifting","5700  TROOST AV","KANSAS CITY"
"140000674","2014-01-03T00:00:00.000","64110","20:52","POINT (-94.574057523 39.023464023)","Stealing Shoplifting","5700  TROOST AV","KANSAS CITY"
"140000676","2014-01-03T00:00:00.000","64114","21:26","POINT (-94.59200743 39.034982747)","Property Damage","5100  WORNALL RD , KC","KANSAS CITY"
"140000676","2014-01-03T00:00:00.000","64114","21:26","POINT (-94.59200743 39.034982747)","Property Damage","5100  WORNALL RD , KC","KANSAS CITY"
"140000680","2014-01-03T00:00:00.000","64127","21:13","POINT (-94.528607987 39.070812489)","Auto Theft","3000  LISTER AV","KANSAS CITY"
"140000680","2014-01-03T00:00:00.000","64127","21:13","POINT (-94.528607987 39.070812489)","Auto Theft","3000  LISTER AV","KANSAS CITY"
"140000681","2014-01-03T00:00:00.000","64123","21:24","POINT (-94.514405413 39.106802079)","Non Aggravated Assau","500  TOPPING AV","KANSAS CITY"
"140000681","2014-01-03T00:00:00.000","64123","21:24","POINT (-94.514405413 39.106802079)","Non Aggravated Assau","500  TOPPING AV","KANSAS CITY"
"140000683","2014-01-03T00:00:00.000","64134","21:47","POINT (-94.505039686 38.914168416)","Non Agg Assault Dome","7400  E 115 TE","KANSAS CITY"
"140000683","2014-01-03T00:00:00.000","64134","21:47","POINT (-94.505039686 38.914168416)","Non Agg Assault Dome","7400  E 115 TE","KANSAS CITY"
"140000684","2014-01-03T00:00:00.000","64105","22:09","POINT (-94.570926843 39.079363996)","Non Aggravated Assau","2600  TROOST AV","KANSAS CITY"
"140000684","2014-01-03T00:00:00.000","64105","22:09","POINT (-94.570926843 39.079363996)","Non Aggravated Assau","2600  TROOST AV","KANSAS CITY"
"140000685","2014-01-03T00:00:00.000","64132","21:08","POINT (-94.571036843 38.993093804)","Burglary - Residence","7400  LYDIA AV","KANSAS CITY"
"140000685","2014-01-03T00:00:00.000","64132","21:08","POINT (-94.571036843 38.993093804)","Burglary - Residence","7400  LYDIA AV","KANSAS CITY"
"140000689","2014-01-03T00:00:00.000","64138","21:49","POINT (-94.479117336 38.970108582)","Non Agg Assault Dome","E BANNISTER RD/LYDIA AV","KANSAS CITY"
"140000689","2014-01-03T00:00:00.000","64138","21:49","POINT (-94.479117336 38.970108582)","Non Agg Assault Dome","E BANNISTER RD/LYDIA AV","KANSAS CITY"
"140000690","2014-01-03T00:00:00.000","64108","22:45","POINT (-94.600711796 39.086935368)","Property Damage","1300  WEST BLUFF DR","KANSAS CITY"
"140000690","2014-01-03T00:00:00.000","64108","22:45","POINT (-94.600711796 39.086935368)","Property Damage","1300  WEST BLUFF DR","KANSAS CITY"
"140000691","2014-01-03T00:00:00.000","64127","22:22","POINT (-94.553757494 39.098862222)","Possession/Sale/Dist","1200  OLIVE ST","KANSAS CITY"
"140000692","2014-01-03T00:00:00.000","64127","22:06","POINT (-94.524406087 39.082028221)","Burglary - Residence","5000  E 24 ST","KANSAS CITY"
"140000692","2014-01-03T00:00:00.000","64127","22:06","POINT (-94.524406087 39.082028221)","Burglary - Residence","5000  E 24 ST","KANSAS CITY"
"140000695","2014-01-03T00:00:00.000","64138","22:47","POINT (-94.505675746 38.964402141)","Burglary - Residence","8800  CORRINGTON AV","KANSAS CITY"
"140000695","2014-01-03T00:00:00.000","64138","22:47","POINT (-94.505675746 38.964402141)","Burglary - Residence","8800  CORRINGTON AV","KANSAS CITY"
"140000696","2014-01-03T00:00:00.000","64131","20:42","POINT (-94.57690603 38.965376871)","Misc Violation","E 85 ST/HOLMES RD","KANSAS CITY"
"140000696","2014-01-03T00:00:00.000","64131","20:42","POINT (-94.57690603 38.965376871)","Misc Violation","E 85 ST/HOLMES RD","KANSAS CITY"
"140000701","2014-01-03T00:00:00.000","64119","23:10","POINT (-94.550160442 39.162229299)","Violation Full Order","2500  NE 37 TE","KANSAS CITY"
"140000701","2014-01-03T00:00:00.000","64119","23:10","POINT (-94.550160442 39.162229299)","Violation Full Order","2500  NE 37 TE","KANSAS CITY"
