"local_unit_id","local_unit","document_code","description","fiscal_year","url"
"709","EDWARDSBURG","DebtServ","Debt Service","2015","https://treas-secure.state.mi.us/lafdocsearch/tl41R01.aspx?&lu_id=709&doc_yr=2015&doc_code=DebtServ"
"709","EDWARDSBURG","CGuide","Citizen's Guide","2015","https://treas-secure.state.mi.us/lafdocsearch/tl41R01.aspx?&lu_id=709&doc_yr=2015&doc_code=CGuide"
"757","BOYNE CITY","DebtServ","Debt Service","2015","https://treas-secure.state.mi.us/lafdocsearch/tl41R01.aspx?&lu_id=757&doc_yr=2015&doc_code=DebtServ"
"757","BOYNE CITY","PerfDBD","Performance Dashboard","2015","https://treas-secure.state.mi.us/lafdocsearch/tl41R01.aspx?&lu_id=757&doc_yr=2015&doc_code=PerfDBD"
"757","BOYNE CITY","ProjBDG","2-year Budget","2015","https://treas-secure.state.mi.us/lafdocsearch/tl41R01.aspx?&lu_id=757&doc_yr=2015&doc_code=ProjBDG"
"757","BOYNE CITY","CGuide","Citizen's Guide","2015","https://treas-secure.state.mi.us/lafdocsearch/tl41R01.aspx?&lu_id=757&doc_yr=2015&doc_code=CGuide"
"758","CHARLEVOIX","ProjBDG","2-year Budget","2015","https://treas-secure.state.mi.us/lafdocsearch/tl41R01.aspx?&lu_id=758&doc_yr=2015&doc_code=ProjBDG"
"758","CHARLEVOIX","PerfDBD","Performance Dashboard","2015","https://treas-secure.state.mi.us/lafdocsearch/tl41R01.aspx?&lu_id=758&doc_yr=2015&doc_code=PerfDBD"
"758","CHARLEVOIX","DebtServ","Debt Service","2015","https://treas-secure.state.mi.us/lafdocsearch/tl41R01.aspx?&lu_id=758&doc_yr=2015&doc_code=DebtServ"
"758","CHARLEVOIX","CGuide","Citizen's Guide","2015","https://treas-secure.state.mi.us/lafdocsearch/tl41R01.aspx?&lu_id=758&doc_yr=2015&doc_code=CGuide"
"759","EAST JORDAN","ProjBDG","2-year Budget","2015","https://treas-secure.state.mi.us/lafdocsearch/tl41R01.aspx?&lu_id=759&doc_yr=2015&doc_code=ProjBDG"
"759","EAST JORDAN","PerfDBD","Performance Dashboard","2015","https://treas-secure.state.mi.us/lafdocsearch/tl41R01.aspx?&lu_id=759&doc_yr=2015&doc_code=PerfDBD"
"759","EAST JORDAN","CGuide","Citizen's Guide","2015","https://treas-secure.state.mi.us/lafdocsearch/tl41R01.aspx?&lu_id=759&doc_yr=2015&doc_code=CGuide"
"759","EAST JORDAN","DebtServ","Debt Service","2015","https://treas-secure.state.mi.us/lafdocsearch/tl41R01.aspx?&lu_id=759&doc_yr=2015&doc_code=DebtServ"
"760","BOYNE FALLS","ProjBDG","2-year Budget","2015","https://treas-secure.state.mi.us/lafdocsearch/tl41R01.aspx?&lu_id=760&doc_yr=2015&doc_code=ProjBDG"
"760","BOYNE FALLS","PerfDBD","Performance Dashboard","2015","https://treas-secure.state.mi.us/lafdocsearch/tl41R01.aspx?&lu_id=760&doc_yr=2015&doc_code=PerfDBD"
"760","BOYNE FALLS","CGuide","Citizen's Guide","2015","https://treas-secure.state.mi.us/lafdocsearch/tl41R01.aspx?&lu_id=760&doc_yr=2015&doc_code=CGuide"
"760","BOYNE FALLS","DebtServ","Debt Service","2015","https://treas-secure.state.mi.us/lafdocsearch/tl41R01.aspx?&lu_id=760&doc_yr=2015&doc_code=DebtServ"
"790","ALOHA","DebtServ","Debt Service","2015","https://treas-secure.state.mi.us/lafdocsearch/tl41R01.aspx?&lu_id=790&doc_yr=2015&doc_code=DebtServ"
"809","CHEBOYGAN","DebtServ","Debt Service","2015","https://treas-secure.state.mi.us/lafdocsearch/tl41R01.aspx?&lu_id=809&doc_yr=2015&doc_code=DebtServ"
"809","CHEBOYGAN","ProjBDG","2-year Budget","2015","https://treas-secure.state.mi.us/lafdocsearch/tl41R01.aspx?&lu_id=809&doc_yr=2015&doc_code=ProjBDG"
"809","CHEBOYGAN","PerfDBD","Performance Dashboard","2015","https://treas-secure.state.mi.us/lafdocsearch/tl41R01.aspx?&lu_id=809&doc_yr=2015&doc_code=PerfDBD"
"809","CHEBOYGAN","CGuide","Citizen's Guide","2015","https://treas-secure.state.mi.us/lafdocsearch/tl41R01.aspx?&lu_id=809&doc_yr=2015&doc_code=CGuide"
"902","CLARE","DebtServ","Debt Service","2015","https://treas-secure.state.mi.us/lafdocsearch/tl41R01.aspx?&lu_id=902&doc_yr=2015&doc_code=DebtServ"
"902","CLARE","PerfDBD","Performance Dashboard","2015","https://treas-secure.state.mi.us/lafdocsearch/tl41R01.aspx?&lu_id=902&doc_yr=2015&doc_code=PerfDBD"
"902","CLARE","ProjBDG","2-year Budget","2015","https://treas-secure.state.mi.us/lafdocsearch/tl41R01.aspx?&lu_id=902&doc_yr=2015&doc_code=ProjBDG"
"902","CLARE","CGuide","Citizen's Guide","2015","https://treas-secure.state.mi.us/lafdocsearch/tl41R01.aspx?&lu_id=902&doc_yr=2015&doc_code=CGuide"
"904","FARWELL","ProjBDG","2-year Budget","2015","https://treas-secure.state.mi.us/lafdocsearch/tl41R01.aspx?&lu_id=904&doc_yr=2015&doc_code=ProjBDG"
"904","FARWELL","DebtServ","Debt Service","2015","https://treas-secure.state.mi.us/lafdocsearch/tl41R01.aspx?&lu_id=904&doc_yr=2015&doc_code=DebtServ"
"904","FARWELL","PerfDBD","Performance Dashboard","2015","https://treas-secure.state.mi.us/lafdocsearch/tl41R01.aspx?&lu_id=904&doc_yr=2015&doc_code=PerfDBD"
"904","FARWELL","CGuide","Citizen's Guide","2015","https://treas-secure.state.mi.us/lafdocsearch/tl41R01.aspx?&lu_id=904&doc_yr=2015&doc_code=CGuide"
"927","BATH CHARTER","CGuide","Citizen's Guide","2015","https://treas-secure.state.mi.us/lafdocsearch/tl41R01.aspx?&lu_id=927&doc_yr=2015&doc_code=CGuide"
"927","BATH CHARTER","PerfDBD","Performance Dashboard","2015","https://treas-secure.state.mi.us/lafdocsearch/tl41R01.aspx?&lu_id=927&doc_yr=2015&doc_code=PerfDBD"
"927","BATH CHARTER","ProjBDG","2-year Budget","2015","https://treas-secure.state.mi.us/lafdocsearch/tl41R01.aspx?&lu_id=927&doc_yr=2015&doc_code=ProjBDG"
"931","DEWITT CHARTER","DebtServ","Debt Service","2015","https://treas-secure.state.mi.us/lafdocsearch/tl41R01.aspx?&lu_id=931&doc_yr=2015&doc_code=DebtServ"
"931","DEWITT CHARTER","ProjBDG","2-year Budget","2015","https://treas-secure.state.mi.us/lafdocsearch/tl41R01.aspx?&lu_id=931&doc_yr=2015&doc_code=ProjBDG"
"931","DEWITT CHARTER","PerfDBD","Performance Dashboard","2015","https://treas-secure.state.mi.us/lafdocsearch/tl41R01.aspx?&lu_id=931&doc_yr=2015&doc_code=PerfDBD"
"931","DEWITT CHARTER","CGuide","Citizen's Guide","2015","https://treas-secure.state.mi.us/lafdocsearch/tl41R01.aspx?&lu_id=931&doc_yr=2015&doc_code=CGuide"
"943","DEWITT","DebtServ","Debt Service","2015","https://treas-secure.state.mi.us/lafdocsearch/tl41R01.aspx?&lu_id=943&doc_yr=2015&doc_code=DebtServ"
"943","DEWITT","PerfDBD","Performance Dashboard","2015","https://treas-secure.state.mi.us/lafdocsearch/tl41R01.aspx?&lu_id=943&doc_yr=2015&doc_code=PerfDBD"
"943","DEWITT","CGuide","Citizen's Guide","2015","https://treas-secure.state.mi.us/lafdocsearch/tl41R01.aspx?&lu_id=943&doc_yr=2015&doc_code=CGuide"
"943","DEWITT","ProjBDG","2-year Budget","2015","https://treas-secure.state.mi.us/lafdocsearch/tl41R01.aspx?&lu_id=943&doc_yr=2015&doc_code=ProjBDG"
"946","ELSIE","DebtServ","Debt Service","2015","https://treas-secure.state.mi.us/lafdocsearch/tl41R01.aspx?&lu_id=946&doc_yr=2015&doc_code=DebtServ"
"946","ELSIE","ProjBDG","2-year Budget","2015","https://treas-secure.state.mi.us/lafdocsearch/tl41R01.aspx?&lu_id=946&doc_yr=2015&doc_code=ProjBDG"
"946","ELSIE","CGuide","Citizen's Guide","2015","https://treas-secure.state.mi.us/lafdocsearch/tl41R01.aspx?&lu_id=946&doc_yr=2015&doc_code=CGuide"
"946","ELSIE","PerfDBD","Performance Dashboard","2015","https://treas-secure.state.mi.us/lafdocsearch/tl41R01.aspx?&lu_id=946&doc_yr=2015&doc_code=PerfDBD"
"947","FOWLER","CGuide","Citizen's Guide","2015","https://treas-secure.state.mi.us/lafdocsearch/tl41R01.aspx?&lu_id=947&doc_yr=2015&doc_code=CGuide"
"947","FOWLER","DebtServ","Debt Service","2015","https://treas-secure.state.mi.us/lafdocsearch/tl41R01.aspx?&lu_id=947&doc_yr=2015&doc_code=DebtServ"
"947","FOWLER","PerfDBD","Performance Dashboard","2015","https://treas-secure.state.mi.us/lafdocsearch/tl41R01.aspx?&lu_id=947&doc_yr=2015&doc_code=PerfDBD"
"947","FOWLER","ProjBDG","2-year Budget","2015","https://treas-secure.state.mi.us/lafdocsearch/tl41R01.aspx?&lu_id=947&doc_yr=2015&doc_code=ProjBDG"
"999","GRAYLING","DebtServ","Debt Service","2015","https://treas-secure.state.mi.us/lafdocsearch/tl41R01.aspx?&lu_id=999&doc_yr=2015&doc_code=DebtServ"
"999","GRAYLING","ProjBDG","2-year Budget","2015","https://treas-secure.state.mi.us/lafdocsearch/tl41R01.aspx?&lu_id=999&doc_yr=2015&doc_code=ProjBDG"
"999","GRAYLING","PerfDBD","Performance Dashboard","2015","https://treas-secure.state.mi.us/lafdocsearch/tl41R01.aspx?&lu_id=999&doc_yr=2015&doc_code=PerfDBD"
"999","GRAYLING","CGuide","Citizen's Guide","2015","https://treas-secure.state.mi.us/lafdocsearch/tl41R01.aspx?&lu_id=999&doc_yr=2015&doc_code=CGuide"
"1023","ESCANABA","DebtServ","Debt Service","2015","https://treas-secure.state.mi.us/lafdocsearch/tl41R01.aspx?&lu_id=1023&doc_yr=2015&doc_code=DebtServ"
"1023","ESCANABA","CGuide","Citizen's Guide","2015","https://treas-secure.state.mi.us/lafdocsearch/tl41R01.aspx?&lu_id=1023&doc_yr=2015&doc_code=CGuide"
"1023","ESCANABA","PerfDBD","Performance Dashboard","2015","https://treas-secure.state.mi.us/lafdocsearch/tl41R01.aspx?&lu_id=1023&doc_yr=2015&doc_code=PerfDBD"
"1023","ESCANABA","ProjBDG","2-year Budget","2015","https://treas-secure.state.mi.us/lafdocsearch/tl41R01.aspx?&lu_id=1023&doc_yr=2015&doc_code=ProjBDG"
"1024","GLADSTONE","PerfDBD","Performance Dashboard","2015","https://treas-secure.state.mi.us/lafdocsearch/tl41R01.aspx?&lu_id=1024&doc_yr=2015&doc_code=PerfDBD"
"1024","GLADSTONE","DebtServ","Debt Service","2015","https://treas-secure.state.mi.us/lafdocsearch/tl41R01.aspx?&lu_id=1024&doc_yr=2015&doc_code=DebtServ"
"1024","GLADSTONE","ProjBDG","2-year Budget","2015","https://treas-secure.state.mi.us/lafdocsearch/tl41R01.aspx?&lu_id=1024&doc_yr=2015&doc_code=ProjBDG"
"1024","GLADSTONE","CGuide","Citizen's Guide","2015","https://treas-secure.state.mi.us/lafdocsearch/tl41R01.aspx?&lu_id=1024&doc_yr=2015&doc_code=CGuide"
"1095","DELTA CHARTER","PerfDBD","Performance Dashboard","2015","https://treas-secure.state.mi.us/lafdocsearch/tl41R01.aspx?&lu_id=1095&doc_yr=2015&doc_code=PerfDBD"
"1095","DELTA CHARTER","DebtServ","Debt Service","2015","https://treas-secure.state.mi.us/lafdocsearch/tl41R01.aspx?&lu_id=1095&doc_yr=2015&doc_code=DebtServ"
"1095","DELTA CHARTER","ProjBDG","2-year Budget","2015","https://treas-secure.state.mi.us/lafdocsearch/tl41R01.aspx?&lu_id=1095&doc_yr=2015&doc_code=ProjBDG"
"1095","DELTA CHARTER","CGuide","Citizen's Guide","2015","https://treas-secure.state.mi.us/lafdocsearch/tl41R01.aspx?&lu_id=1095&doc_yr=2015&doc_code=CGuide"
"1106","CHARLOTTE","PerfDBD","Performance Dashboard","2015","https://treas-secure.state.mi.us/lafdocsearch/tl41R01.aspx?&lu_id=1106&doc_yr=2015&doc_code=PerfDBD"
"1106","CHARLOTTE","ProjBDG","2-year Budget","2015","https://treas-secure.state.mi.us/lafdocsearch/tl41R01.aspx?&lu_id=1106&doc_yr=2015&doc_code=ProjBDG"
"1106","CHARLOTTE","CGuide","Citizen's Guide","2015","https://treas-secure.state.mi.us/lafdocsearch/tl41R01.aspx?&lu_id=1106&doc_yr=2015&doc_code=CGuide"
"1106","CHARLOTTE","DebtServ","Debt Service","2015","https://treas-secure.state.mi.us/lafdocsearch/tl41R01.aspx?&lu_id=1106&doc_yr=2015&doc_code=DebtServ"
"1107","EATON RAPIDS","PerfDBD","Performance Dashboard","2015","https://treas-secure.state.mi.us/lafdocsearch/tl41R01.aspx?&lu_id=1107&doc_yr=2015&doc_code=PerfDBD"
"1107","EATON RAPIDS","ProjBDG","2-year Budget","2015","https://treas-secure.state.mi.us/lafdocsearch/tl41R01.aspx?&lu_id=1107&doc_yr=2015&doc_code=ProjBDG"
"1107","EATON RAPIDS","CGuide","Citizen's Guide","2015","https://treas-secure.state.mi.us/lafdocsearch/tl41R01.aspx?&lu_id=1107&doc_yr=2015&doc_code=CGuide"
"1107","EATON RAPIDS","DebtServ","Debt Service","2015","https://treas-secure.state.mi.us/lafdocsearch/tl41R01.aspx?&lu_id=1107&doc_yr=2015&doc_code=DebtServ"
"1108","GRAND LEDGE","PerfDBD","Performance Dashboard","2015","https://treas-secure.state.mi.us/lafdocsearch/tl41R01.aspx?&lu_id=1108&doc_yr=2015&doc_code=PerfDBD"
"1108","GRAND LEDGE","CGuide","Citizen's Guide","2015","https://treas-secure.state.mi.us/lafdocsearch/tl41R01.aspx?&lu_id=1108&doc_yr=2015&doc_code=CGuide"
"1108","GRAND LEDGE","ProjBDG","2-year Budget","2015","https://treas-secure.state.mi.us/lafdocsearch/tl41R01.aspx?&lu_id=1108&doc_yr=2015&doc_code=ProjBDG"
"1108","GRAND LEDGE","DebtServ","Debt Service","2015","https://treas-secure.state.mi.us/lafdocsearch/tl41R01.aspx?&lu_id=1108&doc_yr=2015&doc_code=DebtServ"
"1111","BELLEVUE","CGuide","Citizen's Guide","2015","https://treas-secure.state.mi.us/lafdocsearch/tl41R01.aspx?&lu_id=1111&doc_yr=2015&doc_code=CGuide"
"1111","BELLEVUE","DebtServ","Debt Service","2015","https://treas-secure.state.mi.us/lafdocsearch/tl41R01.aspx?&lu_id=1111&doc_yr=2015&doc_code=DebtServ"
"1111","BELLEVUE","ProjBDG","2-year Budget","2015","https://treas-secure.state.mi.us/lafdocsearch/tl41R01.aspx?&lu_id=1111&doc_yr=2015&doc_code=ProjBDG"
"1111","BELLEVUE","PerfDBD","Performance Dashboard","2015","https://treas-secure.state.mi.us/lafdocsearch/tl41R01.aspx?&lu_id=1111&doc_yr=2015&doc_code=PerfDBD"
"1294","ALANSON","CGuide","Citizen's Guide","2015","https://treas-secure.state.mi.us/lafdocsearch/tl41R01.aspx?&lu_id=1294&doc_yr=2015&doc_code=CGuide"
"1294","ALANSON","DebtServ","Debt Service","2015","https://treas-secure.state.mi.us/lafdocsearch/tl41R01.aspx?&lu_id=1294&doc_yr=2015&doc_code=DebtServ"
"1294","ALANSON","PerfDBD","Performance Dashboard","2015","https://treas-secure.state.mi.us/lafdocsearch/tl41R01.aspx?&lu_id=1294&doc_yr=2015&doc_code=PerfDBD"
"1294","ALANSON","ProjBDG","2-year Budget","2015","https://treas-secure.state.mi.us/lafdocsearch/tl41R01.aspx?&lu_id=1294&doc_yr=2015&doc_code=ProjBDG"
"1331","DAVISON","PerfDBD","Performance Dashboard","2015","https://treas-secure.state.mi.us/lafdocsearch/tl41R01.aspx?&lu_id=1331&doc_yr=2015&doc_code=PerfDBD"
"1331","DAVISON","CGuide","Citizen's Guide","2015","https://treas-secure.state.mi.us/lafdocsearch/tl41R01.aspx?&lu_id=1331&doc_yr=2015&doc_code=CGuide"
"1331","DAVISON","ProjBDG","2-year Budget","2015","https://treas-secure.state.mi.us/lafdocsearch/tl41R01.aspx?&lu_id=1331&doc_yr=2015&doc_code=ProjBDG"
"1331","DAVISON","DebtServ","Debt Service","2015","https://treas-secure.state.mi.us/lafdocsearch/tl41R01.aspx?&lu_id=1331&doc_yr=2015&doc_code=DebtServ"
"1332","FENTON CHARTER","DebtServ","Debt Service","2015","https://treas-secure.state.mi.us/lafdocsearch/tl41R01.aspx?&lu_id=1332&doc_yr=2015&doc_code=DebtServ"
"1332","FENTON CHARTER","PerfDBD","Performance Dashboard","2015","https://treas-secure.state.mi.us/lafdocsearch/tl41R01.aspx?&lu_id=1332&doc_yr=2015&doc_code=PerfDBD"
"1332","FENTON CHARTER","CGuide","Citizen's Guide","2015","https://treas-secure.state.mi.us/lafdocsearch/tl41R01.aspx?&lu_id=1332&doc_yr=2015&doc_code=CGuide"
"1332","FENTON CHARTER","ProjBDG","2-year Budget","2015","https://treas-secure.state.mi.us/lafdocsearch/tl41R01.aspx?&lu_id=1332&doc_yr=2015&doc_code=ProjBDG"
"1333","FLINT CHARTER","PerfDBD","Performance Dashboard","2015","https://treas-secure.state.mi.us/lafdocsearch/tl41R01.aspx?&lu_id=1333&doc_yr=2015&doc_code=PerfDBD"
"1333","FLINT CHARTER","CGuide","Citizen's Guide","2015","https://treas-secure.state.mi.us/lafdocsearch/tl41R01.aspx?&lu_id=1333&doc_yr=2015&doc_code=CGuide"
"1333","FLINT CHARTER","ProjBDG","2-year Budget","2015","https://treas-secure.state.mi.us/lafdocsearch/tl41R01.aspx?&lu_id=1333&doc_yr=2015&doc_code=ProjBDG"
"1333","FLINT CHARTER","DebtServ","Debt Service","2015","https://treas-secure.state.mi.us/lafdocsearch/tl41R01.aspx?&lu_id=1333&doc_yr=2015&doc_code=DebtServ"
"1334","FLUSHING CHARTER","DebtServ","Debt Service","2015","https://treas-secure.state.mi.us/lafdocsearch/tl41R01.aspx?&lu_id=1334&doc_yr=2015&doc_code=DebtServ"
"1334","FLUSHING CHARTER","CGuide","Citizen's Guide","2015","https://treas-secure.state.mi.us/lafdocsearch/tl41R01.aspx?&lu_id=1334&doc_yr=2015&doc_code=CGuide"
"1334","FLUSHING CHARTER","ProjBDG","2-year Budget","2015","https://treas-secure.state.mi.us/lafdocsearch/tl41R01.aspx?&lu_id=1334&doc_yr=2015&doc_code=ProjBDG"
"1334","FLUSHING CHARTER","PerfDBD","Performance Dashboard","2015","https://treas-secure.state.mi.us/lafdocsearch/tl41R01.aspx?&lu_id=1334&doc_yr=2015&doc_code=PerfDBD"
"1337","GENESEE CHARTER","DebtServ","Debt Service","2015","https://treas-secure.state.mi.us/lafdocsearch/tl41R01.aspx?&lu_id=1337&doc_yr=2015&doc_code=DebtServ"
"1337","GENESEE CHARTER","ProjBDG","2-year Budget","2015","https://treas-secure.state.mi.us/lafdocsearch/tl41R01.aspx?&lu_id=1337&doc_yr=2015&doc_code=ProjBDG"
"1337","GENESEE CHARTER","CGuide","Citizen's Guide","2015","https://treas-secure.state.mi.us/lafdocsearch/tl41R01.aspx?&lu_id=1337&doc_yr=2015&doc_code=CGuide"
"1337","GENESEE CHARTER","PerfDBD","Performance Dashboard","2015","https://treas-secure.state.mi.us/lafdocsearch/tl41R01.aspx?&lu_id=1337&doc_yr=2015&doc_code=PerfDBD"
"1338","GRAND BLANC CHARTER","PerfDBD","Performance Dashboard","2015","https://treas-secure.state.mi.us/lafdocsearch/tl41R01.aspx?&lu_id=1338&doc_yr=2015&doc_code=PerfDBD"
"1338","GRAND BLANC CHARTER","DebtServ","Debt Service","2015","https://treas-secure.state.mi.us/lafdocsearch/tl41R01.aspx?&lu_id=1338&doc_yr=2015&doc_code=DebtServ"
"1338","GRAND BLANC CHARTER","ProjBDG","2-year Budget","2015","https://treas-secure.state.mi.us/lafdocsearch/tl41R01.aspx?&lu_id=1338&doc_yr=2015&doc_code=ProjBDG"
"1338","GRAND BLANC CHARTER","CGuide","Citizen's Guide","2015","https://treas-secure.state.mi.us/lafdocsearch/tl41R01.aspx?&lu_id=1338&doc_yr=2015&doc_code=CGuide"
"1345","BURTON","CGuide","Citizen's Guide","2015","https://treas-secure.state.mi.us/lafdocsearch/tl41R01.aspx?&lu_id=1345&doc_yr=2015&doc_code=CGuide"
"1345","BURTON","PerfDBD","Performance Dashboard","2015","https://treas-secure.state.mi.us/lafdocsearch/tl41R01.aspx?&lu_id=1345&doc_yr=2015&doc_code=PerfDBD"
"1345","BURTON","DebtServ","Debt Service","2015","https://treas-secure.state.mi.us/lafdocsearch/tl41R01.aspx?&lu_id=1345&doc_yr=2015&doc_code=DebtServ"
"1345","BURTON","ProjBDG","2-year Budget","2015","https://treas-secure.state.mi.us/lafdocsearch/tl41R01.aspx?&lu_id=1345&doc_yr=2015&doc_code=ProjBDG"
"1346","CLIO","DebtServ","Debt Service","2015","https://treas-secure.state.mi.us/lafdocsearch/tl41R01.aspx?&lu_id=1346&doc_yr=2015&doc_code=DebtServ"
"1346","CLIO","PerfDBD","Performance Dashboard","2015","https://treas-secure.state.mi.us/lafdocsearch/tl41R01.aspx?&lu_id=1346&doc_yr=2015&doc_code=PerfDBD"
"1346","CLIO","CGuide","Citizen's Guide","2015","https://treas-secure.state.mi.us/lafdocsearch/tl41R01.aspx?&lu_id=1346&doc_yr=2015&doc_code=CGuide"
"1346","CLIO","ProjBDG","2-year Budget","2015","https://treas-secure.state.mi.us/lafdocsearch/tl41R01.aspx?&lu_id=1346&doc_yr=2015&doc_code=ProjBDG"
"1347","DAVISON","DebtServ","Debt Service","2015","https://treas-secure.state.mi.us/lafdocsearch/tl41R01.aspx?&lu_id=1347&doc_yr=2015&doc_code=DebtServ"
"1347","DAVISON","PerfDBD","Performance Dashboard","2015","https://treas-secure.state.mi.us/lafdocsearch/tl41R01.aspx?&lu_id=1347&doc_yr=2015&doc_code=PerfDBD"
"1347","DAVISON","CGuide","Citizen's Guide","2015","https://treas-secure.state.mi.us/lafdocsearch/tl41R01.aspx?&lu_id=1347&doc_yr=2015&doc_code=CGuide"
"1347","DAVISON","ProjBDG","2-year Budget","2015","https://treas-secure.state.mi.us/lafdocsearch/tl41R01.aspx?&lu_id=1347&doc_yr=2015&doc_code=ProjBDG"
"1348","FENTON","ProjBDG","2-year Budget","2015","https://treas-secure.state.mi.us/lafdocsearch/tl41R01.aspx?&lu_id=1348&doc_yr=2015&doc_code=ProjBDG"
"1348","FENTON","DebtServ","Debt Service","2015","https://treas-secure.state.mi.us/lafdocsearch/tl41R01.aspx?&lu_id=1348&doc_yr=2015&doc_code=DebtServ"
"1348","FENTON","CGuide","Citizen's Guide","2015","https://treas-secure.state.mi.us/lafdocsearch/tl41R01.aspx?&lu_id=1348&doc_yr=2015&doc_code=CGuide"
"1348","FENTON","PerfDBD","Performance Dashboard","2015","https://treas-secure.state.mi.us/lafdocsearch/tl41R01.aspx?&lu_id=1348&doc_yr=2015&doc_code=PerfDBD"
"1349","FLINT","CGuide","Citizen's Guide","2015","https://treas-secure.state.mi.us/lafdocsearch/tl41R01.aspx?&lu_id=1349&doc_yr=2015&doc_code=CGuide"
"1349","FLINT","DebtServ","Debt Service","2015","https://treas-secure.state.mi.us/lafdocsearch/tl41R01.aspx?&lu_id=1349&doc_yr=2015&doc_code=DebtServ"
"1349","FLINT","PerfDBD","Performance Dashboard","2015","https://treas-secure.state.mi.us/lafdocsearch/tl41R01.aspx?&lu_id=1349&doc_yr=2015&doc_code=PerfDBD"
"1349","FLINT","ProjBDG","2-year Budget","2015","https://treas-secure.state.mi.us/lafdocsearch/tl41R01.aspx?&lu_id=1349&doc_yr=2015&doc_code=ProjBDG"
"1350","FLUSHING","PerfDBD","Performance Dashboard","2015","https://treas-secure.state.mi.us/lafdocsearch/tl41R01.aspx?&lu_id=1350&doc_yr=2015&doc_code=PerfDBD"
"1350","FLUSHING","DebtServ","Debt Service","2015","https://treas-secure.state.mi.us/lafdocsearch/tl41R01.aspx?&lu_id=1350&doc_yr=2015&doc_code=DebtServ"
"1350","FLUSHING","ProjBDG","2-year Budget","2015","https://treas-secure.state.mi.us/lafdocsearch/tl41R01.aspx?&lu_id=1350&doc_yr=2015&doc_code=ProjBDG"
"1350","FLUSHING","CGuide","Citizen's Guide","2015","https://treas-secure.state.mi.us/lafdocsearch/tl41R01.aspx?&lu_id=1350&doc_yr=2015&doc_code=CGuide"
"1351","GRAND BLANC","CGuide","Citizen's Guide","2015","https://treas-secure.state.mi.us/lafdocsearch/tl41R01.aspx?&lu_id=1351&doc_yr=2015&doc_code=CGuide"
"1351","GRAND BLANC","DebtServ","Debt Service","2015","https://treas-secure.state.mi.us/lafdocsearch/tl41R01.aspx?&lu_id=1351&doc_yr=2015&doc_code=DebtServ"
"1351","GRAND BLANC","PerfDBD","Performance Dashboard","2015","https://treas-secure.state.mi.us/lafdocsearch/tl41R01.aspx?&lu_id=1351&doc_yr=2015&doc_code=PerfDBD"
"1351","GRAND BLANC","ProjBDG","2-year Budget","2015","https://treas-secure.state.mi.us/lafdocsearch/tl41R01.aspx?&lu_id=1351&doc_yr=2015&doc_code=ProjBDG"
"1356","GAINES","CGuide","Citizen's Guide","2015","https://treas-secure.state.mi.us/lafdocsearch/tl41R01.aspx?&lu_id=1356&doc_yr=2015&doc_code=CGuide"
"1356","GAINES","DebtServ","Debt Service","2015","https://treas-secure.state.mi.us/lafdocsearch/tl41R01.aspx?&lu_id=1356&doc_yr=2015&doc_code=DebtServ"
"1356","GAINES","ProjBDG","2-year Budget","2015","https://treas-secure.state.mi.us/lafdocsearch/tl41R01.aspx?&lu_id=1356&doc_yr=2015&doc_code=ProjBDG"
"1356","GAINES","PerfDBD","Performance Dashboard","2015","https://treas-secure.state.mi.us/lafdocsearch/tl41R01.aspx?&lu_id=1356&doc_yr=2015&doc_code=PerfDBD"
"1483","BEAVERTON","ProjBDG","2-year Budget","2015","https://treas-secure.state.mi.us/lafdocsearch/tl41R01.aspx?&lu_id=1483&doc_yr=2015&doc_code=ProjBDG"
"1483","BEAVERTON","DebtServ","Debt Service","2015","https://treas-secure.state.mi.us/lafdocsearch/tl41R01.aspx?&lu_id=1483&doc_yr=2015&doc_code=DebtServ"
"1483","BEAVERTON","PerfDBD","Performance Dashboard","2015","https://treas-secure.state.mi.us/lafdocsearch/tl41R01.aspx?&lu_id=1483&doc_yr=2015&doc_code=PerfDBD"
"1483","BEAVERTON","CGuide","Citizen's Guide","2015","https://treas-secure.state.mi.us/lafdocsearch/tl41R01.aspx?&lu_id=1483&doc_yr=2015&doc_code=CGuide"
"1484","GLADWIN","DebtServ","Debt Service","2015","https://treas-secure.state.mi.us/lafdocsearch/tl41R01.aspx?&lu_id=1484&doc_yr=2015&doc_code=DebtServ"
"1484","GLADWIN","PerfDBD","Performance Dashboard","2015","https://treas-secure.state.mi.us/lafdocsearch/tl41R01.aspx?&lu_id=1484&doc_yr=2015&doc_code=PerfDBD"
"1484","GLADWIN","CGuide","Citizen's Guide","2015","https://treas-secure.state.mi.us/lafdocsearch/tl41R01.aspx?&lu_id=1484&doc_yr=2015&doc_code=CGuide"
"1484","GLADWIN","ProjBDG","2-year Budget","2015","https://treas-secure.state.mi.us/lafdocsearch/tl41R01.aspx?&lu_id=1484&doc_yr=2015&doc_code=ProjBDG"
"1504","BESSEMER","ProjBDG","2-year Budget","2015","https://treas-secure.state.mi.us/lafdocsearch/tl41R01.aspx?&lu_id=1504&doc_yr=2015&doc_code=ProjBDG"
"1504","BESSEMER","CGuide","Citizen's Guide","2015","https://treas-secure.state.mi.us/lafdocsearch/tl41R01.aspx?&lu_id=1504&doc_yr=2015&doc_code=CGuide"
