"emtype","emrank","emrankdate","emdatehire","emdateswrn","emsex","emrace","emethnic","emdivision","reccount"
"SWRN","SGT","2021-01-24T00:00:00.000","2007-01-22T00:00:00.000","2007-01-22T00:00:00.000","M","W","N","PATR","1"
"SWRN","OFC",,"2008-03-24T00:00:00.000","2008-03-24T00:00:00.000","M","W","H","PATR","1"
"SWRN","OFC",,"2009-04-20T00:00:00.000","2009-04-20T00:00:00.000","M","W","H","PATR","1"
"SWRN","OFC",,"1995-04-25T00:00:00.000","1995-04-25T00:00:00.000","M","W","N","PATR","1"
"SWRN","OFC",,"1994-01-24T00:00:00.000","1994-01-24T00:00:00.000","M","W",,"PATR","1"
"SWRN","OFC",,"2011-03-14T00:00:00.000","2011-03-14T00:00:00.000","M","W","N","CI","1"
"SWRN","OFC",,"2006-11-13T00:00:00.000","2006-11-13T00:00:00.000","M","W",,"SID","1"
"SWRN","OFC",,"2008-03-24T00:00:00.000","2008-03-24T00:00:00.000","M","W","N","PATR","1"
"SWRN","OFC",,"1996-08-19T00:00:00.000","2008-05-04T00:00:00.000","F","B",,"PATR","1"
"SWRN","OFC",,"2013-07-15T00:00:00.000","2013-07-15T00:00:00.000","M","B",,"CHF","1"
"SWRN","SGT","2018-01-28T00:00:00.000","1997-01-27T00:00:00.000","1997-01-27T00:00:00.000","F","W","N","INVB","1"
"SWRN","OFC",,"2011-10-24T00:00:00.000","2011-10-24T00:00:00.000","F","W",,"CI","1"
"SWRN","OFC",,"2005-05-16T00:00:00.000","2005-05-16T00:00:00.000","M","W","H","CI","1"
"SWRN","OFC",,"2012-02-07T00:00:00.000","2012-02-07T00:00:00.000","M","W","H","PATR","1"
"SWRN","OFC",,"2009-07-13T00:00:00.000","2009-07-13T00:00:00.000","M","W","H","PATR","1"
"SWRN","OFC",,"2007-03-26T00:00:00.000","2007-03-26T00:00:00.000","F","W","H","CI","1"
"SWRN","OFC",,"1996-07-08T00:00:00.000","1996-07-08T00:00:00.000","M","W","N","PATR","1"
"SWRN","OFC",,"2008-03-10T00:00:00.000","2008-03-10T00:00:00.000","F","W","N","PATR","1"
"SWRN","OFC","1999-09-05T00:00:00.000","1998-02-02T00:00:00.000","1999-09-05T00:00:00.000","M","W","N","PATR","1"
"SWRN","OFC",,"2009-06-10T00:00:00.000","2009-06-10T00:00:00.000","F","W",,"OPSD","1"
"SWRN","OFC",,"2009-02-16T00:00:00.000","2009-02-16T00:00:00.000","M","W",,"PATR","1"
"SWRN","OFC",,"2011-10-24T00:00:00.000","2011-10-24T00:00:00.000","M","O","H","OPSD","1"
"SWRN","OFC",,"2005-10-31T00:00:00.000","2005-10-31T00:00:00.000","M","W","N","PATR","1"
"SWRN","OFC",,"2006-01-23T00:00:00.000","2006-01-23T00:00:00.000","M","W",,"PATR","1"
"SWRN","OFC",,"2006-10-09T00:00:00.000","2006-10-09T00:00:00.000","F","W",,"PATR","1"
"SWRN","OFC",,"2008-01-22T00:00:00.000","2008-01-22T00:00:00.000","M","W",,"OPSD","1"
"SWRN","OFC",,"2007-06-06T00:00:00.000","2007-06-06T00:00:00.000","M","W","N","SID","1"
"SWRN","OFC",,"2011-11-01T00:00:00.000","2011-11-01T00:00:00.000","F","B","N","PATR","1"
"SWRN","OFC",,"2013-02-19T00:00:00.000","2013-02-19T00:00:00.000","M","W","N","CI","1"
"SWRN","SGT","2019-11-04T00:00:00.000","2002-07-15T00:00:00.000","2002-07-15T00:00:00.000","M","W","N","PATR","1"
"SWRN","OFC",,"2009-04-20T00:00:00.000","2009-04-20T00:00:00.000","M","W","N","CI","1"
"SWRN","DET",,"2009-06-10T00:00:00.000","2009-06-10T00:00:00.000","F","W","N","LTDY","1"
"SWRN","OFC","2011-01-09T00:00:00.000","2005-06-27T00:00:00.000","2011-01-09T00:00:00.000","M","W","N","PATR","1"
"SWRN","DET",,"2009-06-29T00:00:00.000","2009-06-29T00:00:00.000","M","W","N","INVB","1"
"SWRN","OFC","2001-08-20T00:00:00.000","2000-05-08T00:00:00.000","2001-08-19T00:00:00.000","M","W","N","PATR","1"
"SWRN","OFC",,"2010-12-13T00:00:00.000","2010-12-13T00:00:00.000","M","W","H","PATR","1"
"SWRN","OFC",,"2008-11-03T00:00:00.000","2008-11-03T00:00:00.000","M","W","H","INVB","1"
"SWRN","OFC",,"2003-03-16T00:00:00.000","2003-03-16T00:00:00.000","F","B","N","PATR","1"
"SWRN","OFC",,"2008-12-01T00:00:00.000","2008-12-01T00:00:00.000","F","B","N","PATR","1"
"SWRN","OFC",,"2006-01-23T00:00:00.000","2006-01-23T00:00:00.000","M","W","N","OPSD","1"
"SWRN","OFC",,"2010-06-03T00:00:00.000","2010-06-03T00:00:00.000","M","W",,"INVB","1"
"SWRN","OFC","2005-01-16T00:00:00.000","1988-02-29T00:00:00.000","2005-01-16T00:00:00.000","M","B","N","OPSB","1"
"SWRN","OFC","2011-04-18T00:00:00.000","2007-06-04T00:00:00.000","2011-04-18T00:00:00.000","F","B","N","PATR","1"
"SWRN","OFC",,"2011-04-18T00:00:00.000","2011-04-18T00:00:00.000","M","W","N","OPSD","1"
"SWRN","SGT","2021-09-05T00:00:00.000","2009-05-01T00:00:00.000","2009-05-01T00:00:00.000","M","W","N","OPSB","1"
"SWRN","SGT","2015-09-27T00:00:00.000","2005-10-24T00:00:00.000","2005-10-24T00:00:00.000","M","W","N","OPSD","1"
"SWRN","OFC",,"2010-10-04T00:00:00.000","2010-10-04T00:00:00.000","F","W","N","PATR","1"
"SWRN","OFC",,"2008-07-30T00:00:00.000","2008-07-30T00:00:00.000","M","W","N","PATR","1"
"SWRN","OFC",,"2009-10-05T00:00:00.000","2009-10-05T00:00:00.000","M","B","N","PATR","1"
"SWRN","OFC",,"2002-09-03T00:00:00.000","2002-09-03T00:00:00.000","M","W","N","OPSB","1"
"SWRN","OFC",,"2012-03-20T00:00:00.000","2012-03-20T00:00:00.000","F","W",,"PATR","1"
"SWRN","SGT","2021-10-17T00:00:00.000","2004-10-11T00:00:00.000","2004-10-11T00:00:00.000","M","W","N","ADMS","1"
"SWRN","SGT","2017-02-12T00:00:00.000","2007-01-22T00:00:00.000","2007-01-22T00:00:00.000","M","B","N","PATR","1"
"SWRN","OFC",,"2007-08-13T00:00:00.000","2007-08-13T00:00:00.000","F","W",,"OPSD","1"
"SWRN","OFC",,"2011-09-20T00:00:00.000","2011-09-20T00:00:00.000","M","W","H","CI","1"
"SWRN","SGT","2021-09-05T00:00:00.000","2006-03-22T00:00:00.000","2006-03-22T00:00:00.000","M","W","N","OPSB","1"
"SWRN","OFC",,"2012-10-31T00:00:00.000","2012-10-31T00:00:00.000","M","O","H","PATR","1"
"SWRN","OFC",,"1990-01-02T00:00:00.000","1990-01-02T00:00:00.000","M","B","N","PATR","1"
"SWRN","DET",,"2011-08-31T00:00:00.000","2011-08-31T00:00:00.000","F","W","N","PATR","1"
"NSWN","CIV",,"2005-03-21T00:00:00.000",,"M","W",,"SSD","1"
"NSWN","CIV",,"2001-07-09T00:00:00.000",,"F","W",,"ADMS","1"
"NSWN","CIV",,"1994-03-21T00:00:00.000",,"F","B",,"ADMS","1"
"NSWN","CIV",,"2000-10-24T00:00:00.000",,"F","W",,"OPSD","1"
"NSWN","CIV",,"2012-12-31T00:00:00.000",,"M","W",,"OPSD","1"
"SWRN","MAJ","2013-05-26T00:00:00.000","1996-12-30T00:00:00.000","1996-12-30T00:00:00.000","M","W",,"INSD","1"
"SWRN","CAPT","2015-10-25T00:00:00.000","2001-10-15T00:00:00.000","2001-10-15T00:00:00.000","M","W","N","SUPP","1"
"SWRN","CAPT","2014-09-28T00:00:00.000","2001-10-29T00:00:00.000","2001-10-29T00:00:00.000","M","W","N","PATR","1"
"SWRN","CAPT","2010-02-21T00:00:00.000","1997-01-27T00:00:00.000","1997-01-27T00:00:00.000","M","W",,"CI","1"
"SWRN","CAPT","2013-07-21T00:00:00.000","2003-02-24T00:00:00.000","2003-02-24T00:00:00.000","M","W",,"OPSB","1"
"SWRN","CAPT","2014-09-28T00:00:00.000","1997-03-31T00:00:00.000","1997-03-31T00:00:00.000","M","W",,"INVB","1"
"SWRN","MAJ","2015-10-11T00:00:00.000","2000-08-21T00:00:00.000","2000-08-21T00:00:00.000","F","W",,"SID","1"
"SWRN","CAPT","2015-02-15T00:00:00.000","2001-03-12T00:00:00.000","2001-03-12T00:00:00.000","M","W",,"PATR","1"
"NSWN","CIV",,"2011-01-14T00:00:00.000",,"M","W","N","CHF","1"
"NSWN","CIV",,"2008-11-03T00:00:00.000",,"M","B","N","INFO","1"
"NSWN","CIV",,"2006-08-08T00:00:00.000",,"F","W","H","SUPP","1"
"NSWN","CIV",,"2004-11-07T00:00:00.000",,"F","B",,"ADMS","1"
"SWRN","DET","2006-07-01T00:00:00.000","2001-11-05T00:00:00.000","2001-11-05T00:00:00.000","M","W","N","CI","1"
"SWRN","DET",,"2001-02-05T00:00:00.000","2001-02-05T00:00:00.000","M","B","N","CI","1"
"SWRN","DET",,"1995-01-16T00:00:00.000","1995-01-16T00:00:00.000","M","W","N","SUPP","1"
"SWRN","DET",,"2005-09-01T00:00:00.000","2005-09-01T00:00:00.000","M","W","H","INVB","1"
"SWRN","OFC",,"2003-01-27T00:00:00.000","2003-01-27T00:00:00.000","M","W","H","OPSB","1"
"SWRN","OFC",,"2000-12-04T00:00:00.000","2000-12-04T00:00:00.000","F","W",,"CI","1"
"SWRN","OFC",,"2007-01-22T00:00:00.000","2007-01-22T00:00:00.000","M","W","N","SID","1"
"SWRN","OFC",,"1996-05-04T00:00:00.000","1996-05-04T00:00:00.000","M","W","N","OPSB","1"
"SWRN","DET",,"2000-11-27T00:00:00.000","2000-11-27T00:00:00.000","M","W","N","SID","1"
"NSWN","CIV",,"2001-11-19T00:00:00.000",,"M","W",,"CI","1"
"NSWN","CIV",,"2012-01-23T00:00:00.000",,"F","W",,"CI","1"
"NSWN","SUPV",,"2005-09-26T00:00:00.000",,"F","W",,"SSD","1"
"NSWN","CIV",,"1998-03-22T00:00:00.000",,"F","B","N","ADMS","1"
"NSWN","CIV",,"1980-10-22T00:00:00.000",,"F","B","N","ADMS","1"
"NSWN","CIV",,"1989-02-13T00:00:00.000",,"F","B",,"ADMS","1"
"SWRN","DET",,"1997-03-31T00:00:00.000","1997-03-31T00:00:00.000","M","W","N","OPSB","1"
"SWRN","OFC",,"2007-02-19T00:00:00.000","2007-02-19T00:00:00.000","M","O","H","PATR","1"
"SWRN","OFC",,"2001-01-29T00:00:00.000","2001-01-29T00:00:00.000","M","W","N","OPSD","1"
"SWRN","OFC",,"2007-01-08T00:00:00.000","2007-01-08T00:00:00.000","M","B","N","OPSB","1"
"SWRN","OFC",,"1996-03-11T00:00:00.000","1996-03-11T00:00:00.000","M","W",,"ADMS","1"
"SWRN","OFC",,"2004-10-11T00:00:00.000","2005-04-01T00:00:00.000","F","W","N","PATR","1"
"SWRN","OFC",,"2004-12-06T00:00:00.000","2004-12-06T00:00:00.000","M","W","H","SID","1"
"SWRN","SGT",,"2008-03-10T00:00:00.000","2008-03-10T00:00:00.000","M","W",,"OPSB","1"
"SWRN","OFC",,"2010-08-30T00:00:00.000","2010-08-30T00:00:00.000","M","W",,"PATR","1"
"SWRN","DET",,"2005-01-10T00:00:00.000","2005-01-10T00:00:00.000","M","W","N","CI","1"
"SWRN","OFC","2006-02-12T00:00:00.000","2005-03-21T00:00:00.000","2006-02-12T00:00:00.000","F","W","N","PATR","1"
"SWRN","OFC",,"2009-09-14T00:00:00.000","2009-09-14T00:00:00.000","M","W","H","PATR","1"
"SWRN","OFC","2009-05-18T00:00:00.000","2009-05-18T00:00:00.000","2009-05-18T00:00:00.000","M","W","H","SUPP","1"
"SWRN","DET",,"2009-11-02T00:00:00.000","2009-11-02T00:00:00.000","M","W","H","SID","1"
"SWRN","DET",,"2005-07-11T00:00:00.000","2005-07-11T00:00:00.000","F","W",,"SID","1"
"SWRN","DET",,"1994-01-24T00:00:00.000","1994-01-24T00:00:00.000","M","W","N","PATR","1"
"SWRN","DET",,"2001-10-01T00:00:00.000","2001-10-01T00:00:00.000","F","W",,"CI","1"
"SWRN","DET",,"2005-07-11T00:00:00.000","2005-07-11T00:00:00.000","M","W","N","CI","1"
"SWRN","DET",,"2006-08-02T00:00:00.000","2006-08-02T00:00:00.000","M","W",,"INVB","1"
"SWRN","DET",,"2009-06-08T00:00:00.000","2009-06-08T00:00:00.000","M","W","N","CI","1"
"SWRN","OFC",,"2005-09-08T00:00:00.000","2005-09-08T00:00:00.000","M","W","N","PATR","1"
"SWRN","DET","2006-06-01T00:00:00.000","2003-03-24T00:00:00.000","2003-03-24T00:00:00.000","M","W","N","SID","1"
"SWRN","OFC",,"2002-09-30T00:00:00.000","2002-09-30T00:00:00.000","M","W",,"SID","1"
"SWRN","OFC",,"1999-02-01T00:00:00.000","1999-02-01T00:00:00.000","M","O","H","OPSD","1"
"SWRN","DET",,"2002-06-17T00:00:00.000","2002-06-17T00:00:00.000","F","W","H","CI","1"
"SWRN","DET",,"1991-05-06T00:00:00.000","1991-05-06T00:00:00.000","M","W",,"SID","1"
"SWRN","DET",,"2002-08-12T00:00:00.000","2002-08-12T00:00:00.000","M","W",,"CI","1"
"SWRN","OFC",,"2004-11-08T00:00:00.000","2004-11-08T00:00:00.000","M","W",,"SID","1"
"SWRN","SGT","2016-11-06T00:00:00.000","2000-08-21T00:00:00.000","2000-08-21T00:00:00.000","M","W","N","SID","1"
"SWRN","DET",,"1995-02-20T00:00:00.000","1995-02-20T00:00:00.000","M","W","N","SID","1"
"SWRN","OFC",,"1995-02-12T00:00:00.000","1995-02-12T00:00:00.000","M","B",,"ADMS","1"
"SWRN","OFC",,"2009-09-02T00:00:00.000","2009-09-02T00:00:00.000","M","A","N","PATR","1"
"SWRN","SGT","2015-10-25T00:00:00.000","2005-06-27T00:00:00.000","2006-06-05T00:00:00.000","M","W","N","PATR","1"
"SWRN","DET",,"2005-08-29T00:00:00.000","2005-08-29T00:00:00.000","M","W","N","CI","1"
"SWRN","DET",,"1991-05-01T00:00:00.000","1991-05-01T00:00:00.000","M","W","N","SUPP","1"
"SWRN","DET",,"1995-12-04T00:00:00.000","1999-01-24T00:00:00.000","M","W",,"CI","1"
"SWRN","DET",,"2006-08-02T00:00:00.000","2006-08-02T00:00:00.000","M","W",,"CI","1"
"SWRN","SGT","2021-10-17T00:00:00.000","2008-06-13T00:00:00.000","2008-06-13T00:00:00.000","M","W",,"INVB","1"
"SWRN","OFC",,"2000-05-28T00:00:00.000","2000-05-28T00:00:00.000","M","O",,"PATR","1"
"SWRN","OFC",,"2006-01-30T00:00:00.000","2006-01-30T00:00:00.000","M","B","N","CI","1"
"SWRN","SGT","2014-05-11T00:00:00.000","1998-10-19T00:00:00.000","1998-10-19T00:00:00.000","M","W","N","SID","1"
"SWRN","DET",,"2002-11-12T00:00:00.000","2002-11-12T00:00:00.000","M","W","N","CI","1"
"SWRN","OFC",,"2006-06-05T00:00:00.000","2006-06-05T00:00:00.000","F","W",,"PATR","1"
"SWRN","DET",,"2004-11-07T00:00:00.000","2004-11-07T00:00:00.000","F","B","N","CI","1"
"SWRN","DET",,"1998-12-07T00:00:00.000","1998-12-07T00:00:00.000","F","W",,"INVB","1"
"SWRN","DET",,"2009-07-13T00:00:00.000","2009-07-13T00:00:00.000","M","W","N","CI","1"
"SWRN","OFC","2011-05-29T00:00:00.000","2006-06-05T00:00:00.000","2006-06-05T00:00:00.000","M","W","N","PATR","1"
"SWRN","DET",,"1995-12-04T00:00:00.000","1997-01-26T00:00:00.000","M","W",,"CI","1"
"SWRN","DET",,"1997-01-27T00:00:00.000","1997-01-27T00:00:00.000","M","W",,"SID","1"
"SWRN","DET","2010-05-28T00:00:00.000","2001-10-01T00:00:00.000","2001-10-01T00:00:00.000","M","W","N","SID","1"
"SWRN","OFC",,"2008-06-02T00:00:00.000","2008-06-02T00:00:00.000","M","W","N","PATR","1"
"SWRN","SGT","2019-08-25T00:00:00.000","2009-09-28T00:00:00.000","2009-09-28T00:00:00.000","M","W","H","PATR","1"
"SWRN","OFC",,"2008-06-13T00:00:00.000","2008-06-13T00:00:00.000","M","W","H","SID","1"
"SWRN","SGT","2020-07-12T00:00:00.000","2006-03-26T00:00:00.000","2006-03-26T00:00:00.000","M","W","N","OPSB","1"
"SWRN","LIEU","2021-09-05T00:00:00.000","2005-08-17T00:00:00.000","2005-08-17T00:00:00.000","F","W","H","OPSB","1"
"SWRN","DET",,"1998-01-11T00:00:00.000","1998-01-11T00:00:00.000","M","W",,"INVB","1"
"SWRN","DET",,"2007-08-06T00:00:00.000","2008-01-30T00:00:00.000","M","W","N","CI","1"
"SWRN","SGT","2014-09-28T00:00:00.000","2001-10-17T00:00:00.000","2001-10-17T00:00:00.000","M","W",,"CI","1"
"SWRN","DET",,"1992-04-20T00:00:00.000","1992-04-20T00:00:00.000","M","W",,"ADMS","1"
"SWRN","SGT",,"2008-06-11T00:00:00.000","2008-06-11T00:00:00.000","M","W","N","OPSD","1"
"SWRN","OFC",,"2000-01-10T00:00:00.000","2000-01-10T00:00:00.000","M","W","N","PATR","1"
"SWRN","LIEU","2020-11-29T00:00:00.000","2006-01-03T00:00:00.000","2006-01-03T00:00:00.000","M","W","N","SID","1"
"SWRN","DET",,"2000-01-10T00:00:00.000","2000-01-10T00:00:00.000","M","W",,"SID","1"
"SWRN","DET",,"1996-05-06T00:00:00.000","1998-01-11T00:00:00.000","M","W","H","CI","1"
"SWRN","OFC","2002-04-28T00:00:00.000","2000-09-11T00:00:00.000","2002-04-28T00:00:00.000","F","W","N","OPSD","1"
"SWRN","DET",,"2002-09-30T00:00:00.000","2002-09-30T00:00:00.000","M","W","H","SID","1"
"SWRN","OFC",,"2009-11-02T00:00:00.000","2009-11-02T00:00:00.000","M","W","H","PATR","1"
"SWRN","SGT","2019-12-29T00:00:00.000","2010-04-19T00:00:00.000","2010-04-19T00:00:00.000","M","B","N","PATR","1"
"SWRN","DET",,"2004-10-11T00:00:00.000","2004-10-11T00:00:00.000","M","W",,"CI","1"
"SWRN","DET",,"2002-06-11T00:00:00.000","2002-06-11T00:00:00.000","M","W","N","SID","1"
"SWRN","DET",,"2007-10-01T00:00:00.000","2007-10-01T00:00:00.000","F","W","N","INVB","1"
"SWRN","DET",,"1993-06-06T00:00:00.000","1993-06-06T00:00:00.000","M","W","N","SUPP","1"
"SWRN","DET",,"2003-01-27T00:00:00.000","2003-01-27T00:00:00.000","F","W","H","PATR","1"
"SWRN","OFC",,"1999-07-19T00:00:00.000","1999-07-19T00:00:00.000","M","B","N","LTDY","1"
"SWRN","OFC",,"2005-05-16T00:00:00.000","2005-05-16T00:00:00.000","F","W","N","PATR","1"
"SWRN","OFC",,"2005-06-13T00:00:00.000","2005-06-13T00:00:00.000","M","W","H","SID","1"
"SWRN","OFC",,"2002-08-26T00:00:00.000","2002-08-26T00:00:00.000","M","W",,"PATR","1"
"SWRN","OFC",,"1988-01-04T00:00:00.000","1988-01-04T00:00:00.000","M","W",,"CI","1"
"SWRN","DET",,"2002-07-01T00:00:00.000","2002-07-01T00:00:00.000","M","W","H","CI","1"
"SWRN","OFC",,"2006-11-06T00:00:00.000","2006-11-06T00:00:00.000","M","W","N","PATR","1"
"SWRN","DET",,"2001-02-19T00:00:00.000","2002-09-29T00:00:00.000","M","W","N","CI","1"
"SWRN","SGT","2015-10-11T00:00:00.000","2005-11-14T00:00:00.000","2005-11-14T00:00:00.000","M","W","N","CI","1"
"SWRN","DET",,"2010-04-19T00:00:00.000","2010-04-19T00:00:00.000","F","W","N","CI","1"
"SWRN","LIEU","2021-10-17T00:00:00.000","2006-08-07T00:00:00.000","2006-08-07T00:00:00.000","M","B",,"OPSB","1"
"SWRN","DET",,"2008-09-02T00:00:00.000","2008-09-02T00:00:00.000","F","W","H","SID","1"
"SWRN","DET","2009-02-09T00:00:00.000","2002-10-28T00:00:00.000","2002-10-28T00:00:00.000","M","W","H","CI","1"
"NSWN","CIV",,"1988-03-22T00:00:00.000",,"F","B","N","CI","1"
"NSWN","CIV",,"1999-10-17T00:00:00.000",,"F","W",,"ADMS","1"
"NSWN","CIV",,"2012-03-20T00:00:00.000",,"F","W",,"ADMS","1"
"NSWN","CIV",,"2006-11-06T00:00:00.000",,"F","W","H","CI","1"
"SWRN","CAPT","2013-03-17T00:00:00.000","1998-05-11T00:00:00.000","1998-05-11T00:00:00.000","M","W","N","CHF","1"
"SWRN","MAJ","2020-07-09T00:00:00.000","1992-04-27T00:00:00.000","1992-04-27T00:00:00.000","M","W",,"INSD","1"
"SWRN","ASSC","2014-09-28T00:00:00.000","1991-12-30T00:00:00.000","1991-12-30T00:00:00.000","M","W","N","OPSB","1"
"SWRN","MAJ","2014-09-28T00:00:00.000","1995-07-03T00:00:00.000","1995-07-03T00:00:00.000","M","B","N","CHF","1"
"SWRN","CAPT","2011-11-27T00:00:00.000","1993-09-20T00:00:00.000","1993-09-20T00:00:00.000","M","W",,"PATR","1"
"SWRN","MAJ","2015-10-25T00:00:00.000","1997-08-04T00:00:00.000","1997-08-04T00:00:00.000","M","W","H","INVB","1"
"NSWN","CIV",,"2005-02-17T00:00:00.000",,"M","W",,"OPSD","1"
"NSWN","SUPV",,"2008-01-14T00:00:00.000",,"F","O",,"CHF","1"
"NSWN","CIV",,,,,,,,"1"
"SWRN","OFC",,"2005-01-03T00:00:00.000","1973-09-06T00:00:00.000","M","W",,"ADMS","1"
"NSWN","SUPV","2015-07-06T00:00:00.000","2006-02-20T00:00:00.000",,"F","W","N","INVB","1"
"NSWN","CIV",,"1998-02-08T00:00:00.000",,"F","W",,"INVB","1"
"NSWN","CIV",,"1995-12-04T00:00:00.000",,"M","W","N","CI","1"
"NSWN","PSA",,"1991-05-21T00:00:00.000",,"F","W","N","CI","1"
"SWRN","CIV",,"2012-08-13T00:00:00.000",,"F","W","N","CI","1"
"NSWN","CIV",,"2005-12-05T00:00:00.000",,"F","W","N","CI","1"
"NSWN","CIV",,"2007-03-05T00:00:00.000",,"F","O",,"RECO","1"
"NSWN","CIV",,"1997-12-29T00:00:00.000",,"F","B","N","RECO","1"
"NSWN","CIV",,"1990-04-30T00:00:00.000",,"F","B","N","RECO","1"
"NSWN","CIV",,"2005-05-09T00:00:00.000",,"F","O","N","RECO","1"
"NSWN","CIV",,"1997-09-02T00:00:00.000",,"M","W",,"SSD","1"
"NSWN","PSA",,"1999-07-11T00:00:00.000",,"F","W","N","INVB","1"
,,,,,,,,,"1"
"NSWN","SUPV",,"2014-05-05T00:00:00.000",,"F","W","N","ADMN","1"
"NSWN","CIV",,"2014-05-19T00:00:00.000",,"F","B",,"SUPP","1"
"NSWN","PSA","2016-10-09T00:00:00.000","2007-06-11T00:00:00.000",,"M","O","N","CI","1"
"NSWN","PSA",,"1998-02-02T00:00:00.000",,"M","O","N","PATR","1"
,,,,,,,,,"1"
"NSWN","CIV",,,,,,,,"1"
"NSWN","CIV",,"2014-10-27T00:00:00.000",,"M","W","N","INFO","1"
"NSWN","PSA",,"2014-08-19T00:00:00.000",,"F","W","H","PATR","1"
"NSWN","CIV",,"2002-03-11T00:00:00.000",,"M","O",,"2115","1"
"NSWN","CIV",,"2012-10-29T00:00:00.000",,"M","O","N","SSD","1"
"NSWN","PSA",,"2014-07-28T00:00:00.000",,"M","W",,"OPSD","1"
"SWRN","OFC","2015-08-02T00:00:00.000","2014-08-25T00:00:00.000",,"F","W","N","PATR","1"
"NSWN","CIV",,"2014-08-11T00:00:00.000",,"M","W","N","CI","1"
"SWRN","OFC",,"2014-05-13T00:00:00.000","2014-05-13T00:00:00.000","M","W","H","SID","1"
"SWRN","OFC",,"2014-05-19T00:00:00.000","2014-05-19T00:00:00.000","M","W","N","PATR","1"
"SWRN","OFC",,"2014-06-16T00:00:00.000","2014-06-16T00:00:00.000","M","W",,"SUPP","1"
"SWRN","OFC",,"2014-06-30T00:00:00.000","2014-06-30T00:00:00.000","M","O","N","PATR","1"
"SWRN","OFC",,"2014-09-22T00:00:00.000","2014-09-22T00:00:00.000","F","W","N","PATR","1"
"SWRN","DET",,"1996-05-23T00:00:00.000","1996-05-23T00:00:00.000","M","W","N","INVB","1"
"NSWN","CIV",,"2007-02-26T00:00:00.000",,"F","W",,"CI","1"
"NSWN","CIV",,"2009-05-29T00:00:00.000",,"M","W",,,"1"
"NSWN","CIV",,"2002-02-25T00:00:00.000",,"F","W","N","CHF","1"
,,,,,,,,,"1"
"SWRN","OFC",,"2013-09-20T00:00:00.000","2014-06-22T00:00:00.000","M","W","N","PATR","1"
"SWRN","OFC",,"2014-12-03T00:00:00.000","2014-12-03T00:00:00.000","M","W","N","PATR","1"
"SWRN","OFC","2014-12-07T00:00:00.000","2013-11-18T00:00:00.000","2014-12-07T00:00:00.000","M","W","N","PATR","1"
"SWRN","OFC","2014-12-07T00:00:00.000","2013-09-09T00:00:00.000","2014-12-07T00:00:00.000","M","W","N","PATR","1"
"SWRN","OFC",,"2015-01-26T00:00:00.000","2015-01-26T00:00:00.000","M","B",,"INVB","1"
"SWRN","OFC",,"2015-02-03T00:00:00.000","2015-02-03T00:00:00.000","M","W",,"PATR","1"
"NSWN","CIV",,"2015-01-26T00:00:00.000","2015-01-26T00:00:00.000","F","W",,"ADMS","1"
"NSWN","CIV",,"2014-06-16T00:00:00.000",,"F","B",,,"1"
"NSWN","CIV",,"2014-08-03T00:00:00.000",,"F","B","N","ADMS","1"
"NSWN","CIV",,"2014-02-25T00:00:00.000",,"F","W",,"ADMS","1"
"NSWN","PSA",,"1995-12-04T00:00:00.000",,"F","W","N","PATR","1"
"NSWN","CIV",,"2014-08-30T00:00:00.000",,"F","B","N","ADMS","1"
"NSWN","CIV",,"2014-08-01T00:00:00.000",,"F","W",,"ADMS","1"
"NSWN","CIV",,"2014-08-03T00:00:00.000",,"F","B",,"ADMS","1"
"NSWN","CIV",,"2014-08-03T00:00:00.000",,"F","W",,"ADMS","1"
"NSWN","CIV",,"2014-08-03T00:00:00.000",,"F","W",,"ADMS","1"
"NSWN","CIV",,"2014-08-05T00:00:00.000",,"F","B",,"ADMS","1"
"SWRN","OFC",,"2015-03-17T00:00:00.000","2015-03-17T00:00:00.000","F","W","H","CI","1"
"NSWN","CIV",,"2015-03-17T00:00:00.000",,"M","O","N","SPLY","1"
"NSWN","CIV",,"2014-04-29T00:00:00.000",,"F","B",,"ADMS","1"
"NSWN","CIV",,"2002-01-14T00:00:00.000",,"F","O",,"GRNT","1"
"NSWN","CIV",,"2007-05-29T00:00:00.000",,"F","W","N","INFO","1"
"SWRN","OFC",,"2015-04-06T00:00:00.000","2015-04-06T00:00:00.000","M","W","H","PATR","1"
"SWRN","OFC",,"2015-04-20T00:00:00.000","2015-04-20T00:00:00.000","F","W","N","OPSD","1"
,,,,,,,,,"1"
"SWRN",,,,,,,,,"1"
"SWRN",,,,,,,,,"1"
"SWRN",,,,,,,,,"1"
"SWRN","OFC",,"2015-06-17T00:00:00.000","2015-06-17T00:00:00.000","M","W","N","PATR","1"
"SWRN","OFC",,"2015-08-10T00:00:00.000","2018-03-25T00:00:00.000","M","B","N","PATR","1"
,,,,,,,,,"1"
,,,,,,,,,"1"
"SWRN","OFC","2015-08-24T00:00:00.000","2015-08-24T00:00:00.000","2015-08-24T00:00:00.000","M","B","N","PATR","1"
"SWRN","OFC",,"2015-09-08T00:00:00.000",,"M","W","H","PATR","1"
"NSWN",,,,,,,,,"1"
"NSWN","CIV",,"2015-10-20T00:00:00.000",,"F","O","N","ADMS","1"
"NSWN","CIV",,"2015-10-19T00:00:00.000",,"M","W","N","CI","1"
"SWRN","OFC",,"2015-10-19T00:00:00.000",,"F","O","H","CI","1"
