"incidentid","agencycode","offense","date_rept","hour_rept","date_occu","hour_occu","date_fnd","hour_fnd","streetdir","street","city","state","zip","geox","geoy","reportedas","tract","tractdesc","zone","zonedesc","district","districtdesc","reportarea","reportareadesc","neighborhd","neighborhddesc","subdivisn","subdivisndesc","weather","weatherdesc","premise","premisedesc","forcible","weapon","weapondesc","dispostn","dispostndesc","reccount","monthyear","month","year","geo01"
"341502027923","FLPD","THEFT - RETAIL / SHOPLIFTING","2015-02-18T00:00:00.000","0128","2015-02-17T00:00:00.000","2333","2015-02-18T00:00:00.000","0116",,"E LAS OLAS BLVD","FORT LAUDERDALE","FL","33301","26.1193790435791","-80.1281356811523",,,,"3481","FT LAUDERDALE ZONE 81","34","FORT LAUDERDALE","34K4","151","34CV","COLEE HAMMOCK HOA",,,,,,,,"00",,,,"1","02/2015","2","2015","POINT (-80.1281356811523 26.1193790435791)"
"341602020195","FLPD","THEFT - ALL OTHER","2016-02-08T08:18:43.000","0818","2016-02-07T21:00:00.000","2100","2016-02-07T21:30:00.000","2130",,"E LAS OLAS BLVD","FORT LAUDERDALE","FL","33301","26.1193084716797","-80.129150390625","BREAKING & ENTE",,,"3481","FT LAUDERDALE ZONE 81","34","FORT LAUDERDALE","34K4","151","34CV","COLEE HAMMOCK HOA",,,,,,,,"00",,,,"1","02/2016","2","2016","POINT (-80.129150390625 26.1193084716797)"
"341511186314","FLPD","BURGLARY CONVEYANCE","2015-11-28T09:39:25.000","0939","2015-11-27T19:00:00.000","1900","2015-11-28T09:00:00.000","0900",,"SE 1ST ST","FORT LAUDERDALE","FL","33301","26.1216831207275","-80.1299667358398","BREAKING & ENTE",,,"3481","FT LAUDERDALE ZONE 81","34","FORT LAUDERDALE","34K4","151","34CV","COLEE HAMMOCK HOA",,,,,,,,"00",,,,"1","11/2015","11","2015","POINT (-80.1299667358398 26.1216831207275)"
"341502026778","FLPD","BURGLARY CONVEYANCE","2015-02-16T00:00:00.000","0145","2015-02-15T00:00:00.000","1900","2015-02-15T00:00:00.000","1900",,"E LAS OLAS BLVD","FORT LAUDERDALE","FL","33301","26.1193923950195","-80.1271896362305",,,,"3481","FT LAUDERDALE ZONE 81","34","FORT LAUDERDALE","34K4","151","34CV","COLEE HAMMOCK HOA",,,,,,,,"00",,,,"1","02/2015","2","2015","POINT (-80.1271896362305 26.1193923950195)"
"341512198619","FLPD","BURGLARY CONVEYANCE","2015-12-21T17:09:34.000","1709","2015-12-21T17:00:00.000","1700","2015-12-21T17:08:00.000","1708",,"SE 15TH AV","FORT LAUDERDALE","FL","33301","26.1183490753174","-80.1285400390625","BREAKING & ENTE",,,"3481","FT LAUDERDALE ZONE 81","34","FORT LAUDERDALE","34K4","151","34CV","COLEE HAMMOCK HOA",,,,,,,,"00",,,,"1","12/2015","12","2015","POINT (-80.1285400390625 26.1183490753174)"
"341606093292","FLPD","THEFT - BICYCLE","2016-06-22T18:13:27.000","1813","2016-06-21T13:00:26.000","1300","2016-06-21T17:45:27.000","1745",,"SE 1ST ST","FORT LAUDERDALE","FL","33301","26.1217136383057","-80.1284637451172","LARCENY DELAYED",,,"3481","FT LAUDERDALE ZONE 81","34","FORT LAUDERDALE","34K4","151","34CV","COLEE HAMMOCK HOA",,,,,,,,"00",,,,"1","06/2016","6","2016","POINT (-80.1284637451172 26.1217136383057)"
"341606092398","FLPD","THEFT - ALL OTHER","2016-06-21T00:06:22.000","0006","2016-06-21T00:06:21.000","0006","2016-06-21T00:06:22.000","0006",,"E LAS OLAS BLVD","FORT LAUDERDALE","FL","33301","26.1193523406982","-80.1298370361328","CIVIL MATTER",,,"3481","FT LAUDERDALE ZONE 81","34","FORT LAUDERDALE","34K4","151","34CV","COLEE HAMMOCK HOA",,,,,,,,"00",,,,"1","06/2016","6","2016","POINT (-80.1298370361328 26.1193523406982)"
"341603048139","FLPD","THEFT - ALL OTHER","2016-03-30T15:20:00.000","1520","2016-03-14T00:45:00.000","0045","2016-03-30T15:20:00.000","1520",,"E LAS OLAS BLVD","FORT LAUDERDALE","FL","33301","26.1192016601563","-80.1327209472656",,,,"3481","FT LAUDERDALE ZONE 81","34","FORT LAUDERDALE","34K4","151","34CV","COLEE HAMMOCK HOA",,,,,,,,"00",,,,"1","03/2016","3","2016","POINT (-80.1327209472656 26.1192016601563)"
"341606091854","FLPD","BURGLARY CONVEYANCE","2016-06-20T00:43:21.000","0043","2016-06-20T00:43:20.000","0043","2016-06-20T00:43:21.000","0043",,"E LAS OLAS BLVD","FORT LAUDERDALE","FL","33301","26.1191959381104","-80.1330261230469","LARCENY DELAYED",,,"3481","FT LAUDERDALE ZONE 81","34","FORT LAUDERDALE","34K4","151","34CV","COLEE HAMMOCK HOA",,,,,,,,"88",,,,"1","06/2016","6","2016","POINT (-80.1330261230469 26.1191959381104)"
"341606087206","FLPD","THEFT - BICYCLE","2016-06-10T23:44:43.000","2344","2016-06-10T19:30:00.000","1930","2016-06-10T23:44:43.000","2344",,"E LAS OLAS BLVD","FORT LAUDERDALE","FL","33301","26.119176864624","-80.134033203125","LARCENY DELAYED",,,"3481","FT LAUDERDALE ZONE 81","34","FORT LAUDERDALE","34K4","151","34CV","COLEE HAMMOCK HOA",,,,,,,,"88",,,,"1","06/2016","6","2016","POINT (-80.134033203125 26.119176864624)"
"341505077339","FLPD","THEFT - MOTOR VEHICLE PARTS","2015-05-15T16:54:59.000","1654","2015-05-15T16:54:58.000","1654","2015-05-15T16:54:59.000","1654",,"E LAS OLAS BLVD","FORT LAUDERDALE","FL","33301","26.1193923950195","-80.1271896362305",,,,"3481","FT LAUDERDALE ZONE 81","34","FORT LAUDERDALE","34K4","151","34CV","COLEE HAMMOCK HOA",,,,,,,,"88",,,,"1","05/2015","5","2015","POINT (-80.1271896362305 26.1193923950195)"
"341606097018","FLPD","BURGLARY CONVEYANCE","2016-06-29T19:34:46.000","1934","2016-06-29T17:34:45.000","1734","2016-06-29T19:34:46.000","1934",,"SE 2ND CT","FORT LAUDERDALE","FL","33301","26.1201305389404","-80.1285400390625","BREAKING & ENTE",,,"3481","FT LAUDERDALE ZONE 81","34","FORT LAUDERDALE","34K4","151","34CV","COLEE HAMMOCK HOA",,,,,,,,"00",,,,"1","06/2016","6","2016","POINT (-80.1285400390625 26.1201305389404)"
"341602018929","FLPD","THEFT - ALL OTHER","2016-02-05T18:00:00.000","1800","2016-02-05T14:30:00.000","1430","2016-02-05T15:30:00.000","1530",,"E LAS OLAS BLVD","FORT LAUDERDALE","FL","33301","26.1191787719727","-80.1340026855469",,,,"3481","FT LAUDERDALE ZONE 81","34","FORT LAUDERDALE","34K4","151","34CV","COLEE HAMMOCK HOA",,,,,,,,"00",,,,"1","02/2016","2","2016","POINT (-80.1340026855469 26.1191787719727)"
"341506087010","FLPD","BURGLARY CONVEYANCE","2015-06-01T13:09:48.000","1309","2015-06-01T11:00:47.000","1100","2015-06-01T12:00:48.000","1200",,"E LAS OLAS BLVD","FORT LAUDERDALE","FL","33301","26.1193523406982","-80.1299133300781","BREAKING & ENTE",,,"3481","FT LAUDERDALE ZONE 81","34","FORT LAUDERDALE","34K4","151","34CV","COLEE HAMMOCK HOA",,,,,,,,"00",,,,"1","06/2015","6","2015","POINT (-80.1299133300781 26.1193523406982)"
"341603035293","FLPD","THEFT - BICYCLE","2016-03-06T19:31:20.000","1931","2016-03-06T19:31:19.000","1931","2016-03-06T19:31:20.000","1931",,"E LAS OLAS BLVD","FORT LAUDERDALE","FL","33301","26.1192436218262","-80.1307678222656","LARCENY DELAYED",,,"3481","FT LAUDERDALE ZONE 81","34","FORT LAUDERDALE","34K4","151","34CV","COLEE HAMMOCK HOA",,,,,,,,"12",,,,"1","03/2016","3","2016","POINT (-80.1307678222656 26.1192436218262)"
"341512188841","FLPD","THEFT - ALL OTHER","2015-12-03T09:56:42.000","0956","2015-12-03T09:56:41.000","0956","2015-12-03T09:56:42.000","0956",,"SE 2ND CT","FORT LAUDERDALE","FL","33301","26.1200428009033","-80.1299285888672","LARCENY DELAYED",,,"3481","FT LAUDERDALE ZONE 81","34","FORT LAUDERDALE","34K4","151","34CV","COLEE HAMMOCK HOA",,,,,,,,"00",,,,"1","12/2015","12","2015","POINT (-80.1299285888672 26.1200428009033)"
"341606088002","FLPD","THEFT - RETAIL / SHOPLIFTING","2016-06-12T14:36:41.000","1436","2016-06-12T14:36:40.000","1436","2016-06-12T14:36:41.000","1436",,"E LAS OLAS BLVD","FORT LAUDERDALE","FL","33301","26.1191806793213","-80.1338882446289","LARCENY JUST OC",,,"3481","FT LAUDERDALE ZONE 81","34","FORT LAUDERDALE","34K4","151","34CV","COLEE HAMMOCK HOA",,,,,,,,"00",,,,"1","06/2016","6","2016","POINT (-80.1338882446289 26.1191806793213)"
"341511181049","FLPD","THEFT - ALL OTHER","2015-11-18T14:46:15.000","1446","2015-11-07T12:00:00.000","1200","2015-11-07T13:00:00.000","1300",,"E LAS OLAS BLVD","FORT LAUDERDALE","FL","33301","26.1193218231201","-80.1283187866211",,,,"3481","FT LAUDERDALE ZONE 81","34","FORT LAUDERDALE","34K4","151","34CV","COLEE HAMMOCK HOA",,,,,,,,"00",,,,"1","11/2015","11","2015","POINT (-80.1283187866211 26.1193218231201)"
"341509153323","FLPD","BURGLARY CONVEYANCE","2015-09-29T17:18:44.000","1718","2015-09-29T17:18:43.000","1718","2015-09-29T17:18:44.000","1718",,"TARPON DR","FORT LAUDERDALE","FL","33301","26.1180000305176","-80.1291809082031","BREAKING & ENTE",,,"3481","FT LAUDERDALE ZONE 81","34","FORT LAUDERDALE","34K4","151","34CV","COLEE HAMMOCK HOA",,,,,,,,"00",,,,"1","09/2015","9","2015","POINT (-80.1291809082031 26.1180000305176)"
"341504061700","FLPD","THEFT - BICYCLE","2015-04-17T03:56:04.000","0356","2015-04-17T02:56:03.000","0256","2015-04-17T03:56:04.000","0356",,"E LAS OLAS BLVD","FORT LAUDERDALE","FL","33301","26.1193790435791","-80.1281356811523","LARCENY DELAYED",,,"3481","FT LAUDERDALE ZONE 81","34","FORT LAUDERDALE","34K4","151","34CV","COLEE HAMMOCK HOA",,,,,,,,"00",,,,"1","04/2015","4","2015","POINT (-80.1281356811523 26.1193790435791)"
"341607102790","FLPD","THEFT - ALL OTHER","2016-07-09T22:53:51.000","2253","2016-07-09T22:53:50.000","2253","2016-07-09T22:53:51.000","2253",,"E LAS OLAS BLVD","FORT LAUDERDALE","FL","33301","26.1192016601563","-80.1327209472656","SUSPICIOUS INCI",,,"3481","FT LAUDERDALE ZONE 81","34","FORT LAUDERDALE","34K4","151","34CV","COLEE HAMMOCK HOA",,,,,,,,"00",,,,"1","07/2016","7","2016","POINT (-80.1327209472656 26.1192016601563)"
"341606095856","FLPD","THEFT - ALL OTHER","2016-06-27T16:24:13.000","1624","2016-06-23T09:00:00.000","0900","2016-06-25T14:00:00.000","1400",,"SE 2ND ST","FORT LAUDERDALE","FL","33301","26.1208343505859","-80.1312103271484",,,,"3481","FT LAUDERDALE ZONE 81","34","FORT LAUDERDALE","34K4","151","34CV","COLEE HAMMOCK HOA",,,,,,,,"00",,,,"1","06/2016","6","2016","POINT (-80.1312103271484 26.1208343505859)"
"341512198708","FLPD","THEFT - ALL OTHER","2015-12-21T20:52:00.000","2052","2015-12-21T08:00:00.000","0800","2015-12-21T19:35:00.000","1935",,"E LAS OLAS BLVD","FORT LAUDERDALE","FL","33301","26.1193199157715","-80.1284255981445",,,,"3481","FT LAUDERDALE ZONE 81","34","FORT LAUDERDALE","34K4","151","34CV","COLEE HAMMOCK HOA",,,,,,,,"00",,,,"1","12/2015","12","2015","POINT (-80.1284255981445 26.1193199157715)"
"341501008866","FLPD","BURGLARY CONVEYANCE","2015-01-16T00:00:00.000","1200","2015-01-14T00:00:00.000","2000","2015-01-15T00:00:00.000","1100",,"SE 1ST ST","FORT LAUDERDALE","FL","33301","26.1216526031494","-80.1313552856445",,,,"3481","FT LAUDERDALE ZONE 81","34","FORT LAUDERDALE","34K4","151","34CV","COLEE HAMMOCK HOA",,,,,,,,"00",,,,"1","01/2015","1","2015","POINT (-80.1313552856445 26.1216526031494)"
"341607101638","FLPD","THEFT - ALL OTHER","2016-07-07T20:17:58.000","2017","2016-07-03T18:00:00.000","1800","2016-07-03T19:00:00.000","1900",,"E LAS OLAS BLVD","FORT LAUDERDALE","FL","33301","26.1192531585693","-80.1328735351563",,,,"3481","FT LAUDERDALE ZONE 81","34","FORT LAUDERDALE","34K4","151","34CV","COLEE HAMMOCK HOA",,,,,,,,"00",,,,"1","07/2016","7","2016","POINT (-80.1328735351563 26.1192531585693)"
"341504064111","FLPD","BURGLARY CONVEYANCE","2015-04-21T15:20:00.000","1520","2015-04-20T12:00:00.000","1200","2015-04-21T11:30:00.000","1130",,"S VICTORIA PARK RD","FORT LAUDERDALE","FL","33301","26.1208877563477","-80.1251449584961",,,,"3481","FT LAUDERDALE ZONE 81","34","FORT LAUDERDALE","34K4","151","34CV","COLEE HAMMOCK HOA",,,,,,,,"00",,,,"1","04/2015","4","2015","POINT (-80.1251449584961 26.1208877563477)"
"341607112268","FLPD","THEFT - ALL OTHER","2016-07-28T16:33:03.000","1633","2016-07-28T12:00:00.000","1200","2016-07-28T12:30:00.000","1230",,"SE 2ND CT","FORT LAUDERDALE","FL","33301","26.1200618743896","-80.1292114257813",,,,"3481","FT LAUDERDALE ZONE 81","34","FORT LAUDERDALE","34K4","151","34CV","COLEE HAMMOCK HOA",,,,,,,,"00",,,,"1","07/2016","7","2016","POINT (-80.1292114257813 26.1200618743896)"
"341507113886","FLPD","THEFT - ALL OTHER","2015-07-19T13:56:05.000","1356","2015-07-19T13:56:04.000","1356","2015-07-19T13:56:05.000","1356",,"SE 4TH ST","FORT LAUDERDALE","FL","33301","26.1180763244629","-80.1316146850586","LARCENY JUST OC",,,"3481","FT LAUDERDALE ZONE 81","34","FORT LAUDERDALE","34K4","151","34CV","COLEE HAMMOCK HOA",,,,,,,,"00",,,,"1","07/2015","7","2015","POINT (-80.1316146850586 26.1180763244629)"
"341502029144","FLPD","THEFT - BICYCLE","2015-02-20T00:00:00.000","1000","2015-02-13T00:00:00.000","2130","2015-02-13T00:00:00.000","2359",,"E LAS OLAS BLVD","FORT LAUDERDALE","FL","33301","26.1191787719727","-80.1340026855469",,,,"3481","FT LAUDERDALE ZONE 81","34","FORT LAUDERDALE","34K4","151","34CV","COLEE HAMMOCK HOA",,,,,,,,"00",,,,"1","02/2015","2","2015","POINT (-80.1340026855469 26.1191787719727)"
"341601009057","FLPD","BURGLARY CONVEYANCE","2016-01-18T10:36:52.000","1036","2016-01-16T15:00:00.000","1500","2016-01-16T15:30:00.000","1530",,"E LAS OLAS BLVD","FORT LAUDERDALE","FL","33301","26.119234085083","-80.133903503418","BREAKING & ENTE",,,"3481","FT LAUDERDALE ZONE 81","34","FORT LAUDERDALE","34K4","151","34CV","COLEE HAMMOCK HOA",,,,,,,,"00",,,,"1","01/2016","1","2016","POINT (-80.133903503418 26.119234085083)"
"341604062804","FLPD","THEFT - BICYCLE","2016-04-26T19:58:44.000","1958","2016-04-26T19:50:03.000","1950","2016-04-26T19:58:44.000","1958",,"TARPON DR","FORT LAUDERDALE","FL","33301","26.1182804107666","-80.1296539306641","LARCENY JUST OC",,,"3481","FT LAUDERDALE ZONE 81","34","FORT LAUDERDALE","34K4","151","34CV","COLEE HAMMOCK HOA",,,,,,,,"00",,,,"1","04/2016","4","2016","POINT (-80.1296539306641 26.1182804107666)"
"341601002420","FLPD","BURGLARY CONVEYANCE","2016-01-05T16:19:27.000","1619","2016-01-05T16:19:26.000","1619","2016-01-05T16:19:27.000","1619",,"SE 2ND ST","FORT LAUDERDALE","FL","33301","26.1208362579346","-80.1311264038086","BREAKING & ENTE",,,"3481","FT LAUDERDALE ZONE 81","34","FORT LAUDERDALE","34K4","151","34CV","COLEE HAMMOCK HOA",,,,,,,,"00",,,,"1","01/2016","1","2016","POINT (-80.1311264038086 26.1208362579346)"
"341501004256","FLPD","BURGLARY CONVEYANCE","2015-01-08T00:00:00.000","1130","2015-01-06T00:00:00.000","2000","2015-01-08T00:00:00.000","0800",,"SE 4TH ST","FORT LAUDERDALE","FL","33301","26.1181640625","-80.132942199707",,,,"3481","FT LAUDERDALE ZONE 81","34","FORT LAUDERDALE","34K4","151","34CV","COLEE HAMMOCK HOA",,,,,,,,"00",,,,"1","01/2015","1","2015","POINT (-80.132942199707 26.1181640625)"
"341602030158","FLPD","THEFT - ALL OTHER","2016-02-26T15:47:03.000","1547","2015-12-15T10:00:00.000","1000","2016-01-31T21:00:00.000","2100",,"E LAS OLAS BLVD","FORT LAUDERDALE","FL","33301","26.1191959381104","-80.1330261230469","LARCENY DELAYED",,,"3481","FT LAUDERDALE ZONE 81","34","FORT LAUDERDALE","34K4","151","34CV","COLEE HAMMOCK HOA",,,"U",,,,,"00",,,,"1","12/2015","12","2015","POINT (-80.1330261230469 26.1191959381104)"
"341606086112","FLPD","BURGLARY CONVEYANCE","2016-06-08T22:17:36.000","2217","2016-06-08T20:00:00.000","2000","2016-06-08T22:17:36.000","2217",,"E LAS OLAS BLVD","FORT LAUDERDALE","FL","33301","26.119176864624","-80.134033203125","BREAKING & ENTE",,,"3481","FT LAUDERDALE ZONE 81","34","FORT LAUDERDALE","34K4","151","34CV","COLEE HAMMOCK HOA",,,,,,,,"88",,,,"1","06/2016","6","2016","POINT (-80.134033203125 26.119176864624)"
"341502021975","FLPD","BURGLARY CONVEYANCE","2015-02-07T00:00:00.000","1902","2015-02-07T00:00:00.000","1715","2015-02-07T00:00:00.000","1840",,"SE 1ST ST","FORT LAUDERDALE","FL","33301","26.1217517852783","-80.1292266845703",,,,"3481","FT LAUDERDALE ZONE 81","34","FORT LAUDERDALE","34K4","151","34CV","COLEE HAMMOCK HOA",,,,,,,,"00",,,,"1","02/2015","2","2015","POINT (-80.1292266845703 26.1217517852783)"
"341508134060","FLPD","BURGLARY CONVEYANCE","2015-08-25T07:04:29.000","0704","2015-08-24T20:00:00.000","2000","2015-08-25T07:00:00.000","0700",,"SE 4TH ST","FORT LAUDERDALE","FL","33301","26.1181640625","-80.132942199707","LARCENY-AUTO PA",,,"3481","FT LAUDERDALE ZONE 81","34","FORT LAUDERDALE","34K4","151","34CV","COLEE HAMMOCK HOA",,,,,,,,"00",,,,"1","08/2015","8","2015","POINT (-80.132942199707 26.1181640625)"
"341505069403","FLPD","THEFT - ALL OTHER","2015-05-01T04:09:07.000","0409","2015-05-01T03:30:00.000","0330","2015-05-01T04:09:00.000","0409",,"SE 4TH ST","FORT LAUDERDALE","FL","33301","26.1181640625","-80.132942199707","SUSPICIOUS INCI",,,"3481","FT LAUDERDALE ZONE 81","34","FORT LAUDERDALE","34K4","151","34CV","COLEE HAMMOCK HOA",,,,,,,,"00",,,,"1","05/2015","5","2015","POINT (-80.132942199707 26.1181640625)"
"341607099471","FLPD","BURGLARY CONVEYANCE","2016-07-04T00:50:14.000","0050","2016-07-03T00:23:22.000","0023","2016-07-04T00:50:14.000","0050",,"E LAS OLAS BLVD","FORT LAUDERDALE","FL","33301","26.1193733215332","-80.1284942626953","BREAKING & ENTE",,,"3481","FT LAUDERDALE ZONE 81","34","FORT LAUDERDALE","34K4","151","34CV","COLEE HAMMOCK HOA",,,,,,,,"00",,,,"1","07/2016","7","2016","POINT (-80.1284942626953 26.1193733215332)"
"341502033536","FLPD","THEFT - RETAIL / SHOPLIFTING","2015-02-27T00:00:00.000","2027","2015-02-27T00:00:00.000","2005","2015-02-27T00:00:00.000","2013",,"E LAS OLAS BLVD","FORT LAUDERDALE","FL","33301","26.1193790435791","-80.1281356811523",,,,"3481","FT LAUDERDALE ZONE 81","34","FORT LAUDERDALE","34K4","151","34CV","COLEE HAMMOCK HOA",,,,,,,,"00",,,,"1","02/2015","2","2015","POINT (-80.1281356811523 26.1193790435791)"
"341509141797","FLPD","BURGLARY CONVEYANCE","2015-09-08T00:21:14.000","0021","2015-09-07T21:00:00.000","2100","2015-09-07T23:00:00.000","2300",,"E BROWARD BLVD","FORT LAUDERDALE","FL","33301","26.1225910186768","-80.1284561157227","BREAKING & ENTE",,,"3481","FT LAUDERDALE ZONE 81","34","FORT LAUDERDALE","34K4","151","34CV","COLEE HAMMOCK HOA",,,,,,,,"00",,,,"1","09/2015","9","2015","POINT (-80.1284561157227 26.1225910186768)"
"341605079202","FLPD","THEFT - ALL OTHER","2016-05-26T20:20:21.000","2020","2016-05-26T17:00:20.000","1700","2016-05-26T20:20:21.000","2020",,"E LAS OLAS BLVD","FORT LAUDERDALE","FL","33301","26.1193523406982","-80.1298370361328","LARCENY DELAYED",,,"3481","FT LAUDERDALE ZONE 81","34","FORT LAUDERDALE","34K4","151","34CV","COLEE HAMMOCK HOA",,,,,,,,"00",,,,"1","05/2016","5","2016","POINT (-80.1298370361328 26.1193523406982)"
"341502024662","FLPD","BURGLARY CONVEYANCE","2015-02-12T00:00:00.000","1130","2015-02-11T00:00:00.000","1730","2015-02-11T00:00:00.000","2000",,"SE 12TH AV/E LAS OLAS BLVD","FORT LAUDERDALE","FL","33301","26.1192798614502","-80.1313323974609",,,,"3481","FT LAUDERDALE ZONE 81","34","FORT LAUDERDALE","34K4","151","34CV","COLEE HAMMOCK HOA",,,,,,,,"00",,,,"1","02/2015","2","2015","POINT (-80.1313323974609 26.1192798614502)"
"341501003291","FLPD","THEFT - ALL OTHER","2015-01-06T00:00:00.000","1730","2015-01-01T00:00:00.000","0130","2015-01-01T00:00:00.000","0135",,"E LAS OLAS BLVD","FORT LAUDERDALE","FL","33301","26.1193180084229","-80.1285171508789",,,,"3481","FT LAUDERDALE ZONE 81","34","FORT LAUDERDALE","34K4","151","34CV","COLEE HAMMOCK HOA",,,,,,,,"00",,,,"1","01/2015","1","2015","POINT (-80.1285171508789 26.1193180084229)"
"341606093581","FLPD","BURGLARY CONVEYANCE","2016-06-23T10:04:36.000","1004","2016-06-21T20:00:00.000","2000","2016-06-22T08:30:00.000","0830",,"SE 12TH AV","FORT LAUDERDALE","FL","33301","26.1201934814453","-80.1313400268555","BREAKING & ENTE",,,"3481","FT LAUDERDALE ZONE 81","34","FORT LAUDERDALE","34K4","151","34CV","COLEE HAMMOCK HOA",,,"U",,,,,"00",,,,"1","06/2016","6","2016","POINT (-80.1313400268555 26.1201934814453)"
"341607102883","FLPD","BURGLARY CONVEYANCE","2016-07-10T02:51:47.000","0251","2016-07-10T02:51:46.000","0251","2016-07-10T02:51:47.000","0251",,"E LAS OLAS BLVD","FORT LAUDERDALE","FL","33301","26.1193923950195","-80.1271896362305","BREAKING & ENTE",,,"3481","FT LAUDERDALE ZONE 81","34","FORT LAUDERDALE","34K4","151","34CV","COLEE HAMMOCK HOA",,,,,,,,"00",,,,"1","07/2016","7","2016","POINT (-80.1271896362305 26.1193923950195)"
"341603046277","FLPD","BURGLARY CONVEYANCE","2016-03-26T19:45:12.000","1945","2016-03-26T15:30:00.000","1530","2016-03-26T18:30:00.000","1830",,"BRICKELL DR","FORT LAUDERDALE","FL","33301","26.1175594329834","-80.1288986206055",,,,"3481","FT LAUDERDALE ZONE 81","34","FORT LAUDERDALE","34K4","151","34CV","COLEE HAMMOCK HOA",,,,,,,,"00",,,,"1","03/2016","3","2016","POINT (-80.1288986206055 26.1175594329834)"
"341501016854","FLPD","THEFT - ALL OTHER","2015-01-29T00:00:00.000","2245","2015-01-29T00:00:00.000","1500","2015-01-29T00:00:00.000","2245",,"E LAS OLAS BLVD","FORT LAUDERDALE","FL","33301","26.1191806793213","-80.1338272094727",,,,"3481","FT LAUDERDALE ZONE 81","34","FORT LAUDERDALE","34K4","151","34CV","COLEE HAMMOCK HOA",,,,,,,,"00",,,,"1","01/2015","1","2015","POINT (-80.1338272094727 26.1191806793213)"
"341509152047","FLPD","THEFT - BICYCLE","2015-09-27T11:10:46.000","1110","2015-09-26T00:00:00.000","0000","2015-09-27T11:10:46.000","1110",,"SE 2ND ST","FORT LAUDERDALE","FL","33301","26.1208343505859","-80.1313171386719",,,,"3481","FT LAUDERDALE ZONE 81","34","FORT LAUDERDALE","34K4","151","34CV","COLEE HAMMOCK HOA",,,,,,,,"00",,,,"1","09/2015","9","2015","POINT (-80.1313171386719 26.1208343505859)"
"341602031079","FLPD","BURGLARY CONVEYANCE","2016-02-28T08:43:27.000","0843","2016-02-27T19:00:26.000","1900","2016-02-28T07:30:27.000","0730",,"E LAS OLAS BLVD","FORT LAUDERDALE","FL","33301","26.1193923950195","-80.1271896362305","BREAKING & ENTE",,,"3481","FT LAUDERDALE ZONE 81","34","FORT LAUDERDALE","34K4","151","34CV","COLEE HAMMOCK HOA",,,,,,,,"00",,,,"1","02/2016","2","2016","POINT (-80.1271896362305 26.1193923950195)"
"341502034029","FLPD","THEFT - RETAIL / SHOPLIFTING","2015-02-28T17:31:32.000","1731","2015-02-27T20:00:31.000","2000","2015-02-28T16:00:32.000","1600",,"E LAS OLAS BLVD","FORT LAUDERDALE","FL","33301","26.1191787719727","-80.1339111328125","LARCENY DELAYED",,,"3481","FT LAUDERDALE ZONE 81","34","FORT LAUDERDALE","34K4","151","34CV","COLEE HAMMOCK HOA",,,,,,,,"00",,,,"1","02/2015","2","2015","POINT (-80.1339111328125 26.1191787719727)"
"341507107926","FLPD","THEFT - BICYCLE","2015-07-08T21:59:55.000","2159","2015-07-08T21:59:54.000","2159","2015-07-08T21:59:55.000","2159",,"E LAS OLAS BLVD","FORT LAUDERDALE","FL","33301","26.1193523406982","-80.1299133300781","LARCENY DELAYED",,,"3481","FT LAUDERDALE ZONE 81","34","FORT LAUDERDALE","34K4","151","34CV","COLEE HAMMOCK HOA",,,,,,,,"00",,,,"1","07/2015","7","2015","POINT (-80.1299133300781 26.1193523406982)"
"341505085070","FLPD","THEFT - BICYCLE","2015-05-29T07:58:23.000","0758","2015-05-28T16:00:22.000","1600","2015-05-28T21:00:23.000","2100",,"E LAS OLAS BLVD","FORT LAUDERDALE","FL","33301","26.1192016601563","-80.1327209472656","LARCENY DELAYED",,,"3481","FT LAUDERDALE ZONE 81","34","FORT LAUDERDALE","34K4","151","34CV","COLEE HAMMOCK HOA",,,"U",,,,,"00",,,,"1","05/2015","5","2015","POINT (-80.1327209472656 26.1192016601563)"
"341510170119","FLPD","THEFT - ALL OTHER","2015-10-30T04:01:31.000","0401","2015-10-30T04:01:30.000","0401","2015-10-30T04:01:31.000","0401",,"E LAS OLAS BLVD","FORT LAUDERDALE","FL","33301","26.1193790435791","-80.1281356811523","ROBBERY - JUST",,,"3481","FT LAUDERDALE ZONE 81","34","FORT LAUDERDALE","34K4","151","34CV","COLEE HAMMOCK HOA",,,,,,,,"40",,,,"1","10/2015","10","2015","POINT (-80.1281356811523 26.1193790435791)"
"341508128742","FLPD","THEFT - ALL OTHER","2015-08-15T13:26:10.000","1326","2015-08-15T13:26:09.000","1326","2015-08-15T13:26:10.000","1326",,"E LAS OLAS BLVD","FORT LAUDERDALE","FL","33301","26.1193923950195","-80.1271896362305","LARCENY DELAYED",,,"3481","FT LAUDERDALE ZONE 81","34","FORT LAUDERDALE","34K4","151","34CV","COLEE HAMMOCK HOA",,,,,,,,"00",,,,"1","08/2015","8","2015","POINT (-80.1271896362305 26.1193923950195)"
"341611172309","FLPD","THEFT - RETAIL / SHOPLIFTING","2016-11-22T16:46:44.000","1646","2016-11-22T16:35:43.000","1635","2016-11-22T16:46:44.000","1646",,"E LAS OLAS BLVD","FORT LAUDERDALE","FL","33301","26.1191806793213","-80.1338882446289","LARCENY JUST OC",,,"3481","FT LAUDERDALE ZONE 81","34","FORT LAUDERDALE","34K4","151","34CV","COLEE HAMMOCK HOA",,,,,,,,"00",,,,"1","11/2016","11","2016","POINT (-80.1338882446289 26.1191806793213)"
