"bookingid","eventtype","eta","lat","lon","route","onrouteorder"
"50765586","pick","05:36:29","47.556","-122.263","347","43749975"
"50769678","drop","05:54:44","47.585","-122.3","347","47265600"
"50765586","drop","05:54:48","47.585","-122.3","347","57812459"
"0","break","06:01:29","47.585","-122.304","347","76269548"
"50767936","pick","07:00:00","47.759","-122.283","347","76827255"
"50767438","pick","07:13:58","47.727","-122.299","347","78470141"
"50767438","drop","07:35:41","47.655","-122.31","347","79702340"
"50767936","drop","08:07:41","47.517","-122.323","347","83398880"
"50825840","pick","08:20:10","47.517","-122.323","347","88198141"
"50825840","drop","09:24:16","47.759","-122.283","347","89740779"
"0","break","09:25:57","47.755","-122.28","347","94368635"
"50808104","pick","10:54:00","47.37","-122.194","347","94566103"
"50808104","drop","11:29:57","47.358","-122.138","347","94567528"
"0","break","11:31:50","47.357","-122.166","347","94595179"
"50765240","pick","11:47:19","47.358","-122.166","347","95030277"
"50820342","pick","12:03:05","47.38","-122.239","347","95111875"
"50765240","drop","12:25:23","47.285","-122.257","347","95356630"
"50820342","drop","13:01:53","47.508","-122.355","347","96806269"
"0","break","13:25:00","47.523","-122.315","347","98218218"
"0","break","13:31:04","47.531","-122.322","347","99554562"
"0","routeend","13:35:00","47.531","-122.323","347","99999998"
"0","routestart","04:45:00","47.531","-122.323","348","1"
"50766262","pick","05:31:24","47.444","-122.148","348","25000013"
"50768196","pick","06:00:27","47.571","-122.169","348","43750010"
"50766262","drop","06:22:39","47.604","-122.332","348","57812491"
"50768196","drop","06:40:00","47.559","-122.339","348","68359345"
"0","break","06:46:00","47.559","-122.339","348","76269516"
"50810960","pick","07:51:57","47.521","-122.336","348","76854254"
"50810960","drop","08:31:15","47.62","-122.311","348","77292802"
"50818876","pick","08:40:38","47.617","-122.307","348","78520098"
"50818876","drop","09:07:48","47.607","-122.329","348","79440615"
"50765268","pick","09:21:58","47.586","-122.299","348","82202113"
"50765268","drop","09:47:21","47.56","-122.289","348","86651602"
"0","break","09:55:00","47.561","-122.287","348","89988683"
"50817182","pick","11:00:31","47.444","-122.215","348","90002756"
"50800020","pick","11:22:26","47.466","-122.205","348","90085822"
"50800020","drop","11:43:12","47.537","-122.334","348","90799338"
"50817182","drop","11:52:00","47.525","-122.373","348","91222408"
"0","break","12:22:00","47.523","-122.315","348","94368650"
"0","break","12:32:01","47.531","-122.322","348","95776506"
"0","routeend","12:40:00","47.531","-122.323","348","99999998"
"0","routestart","05:15:00","47.531","-122.323","349","1"
"50794548","pick","06:00:16","47.345","-122.299","349","6887788"
"50794548","drop","06:52:36","47.61","-122.324","349","8609703"
"0","break","07:02:12","47.61","-122.323","349","47265651"
"50769414","pick","08:00:00","47.452","-122.174","349","47600319"
"50766798","pick","08:25:28","47.501","-122.225","349","48895800"
"50769414","drop","09:04:42","47.601","-122.333","349","52782265"
"50795858","pick","09:22:11","47.627","-122.313","349","54171148"
"50795858","drop","09:37:03","47.615","-122.331","349","55212805"
"50766798","drop","10:07:45","47.661","-122.366","349","58337823"
"0","break","10:13:46","47.662","-122.366","349","89988750"
"50820480","pick","11:10:12","47.725","-122.348","349","90025810"
"50820480","drop","11:32:55","47.762","-122.347","349","90053580"
"0","break","11:38:17","47.762","-122.347","349","90136952"
"50765614","pick","12:03:32","47.743","-122.317","349","90357225"
"50768050","pick","12:38:00","47.608","-122.321","349","90672693"
"50765614","drop","13:03:19","47.582","-122.335","349","91619180"
"50768050","drop","13:29:00","47.543","-122.299","349","93268967"
"0","break","13:53:08","47.523","-122.315","349","98218206"
"0","break","14:03:16","47.531","-122.322","349","99554526"
"0","routeend","14:03:22","47.531","-122.323","349","99999998"
"0","routestart","05:30:00","47.531","-122.323","350","1"
"50766350","pick","07:01:02","47.585","-122.3","350","76269478"
"50788630","pick","07:04:46","47.585","-122.3","350","77752628"
"50788630","drop","07:25:09","47.522","-122.264","350","78865010"
"50766350","drop","07:49:43","47.461","-122.283","350","82202127"
"0","break","07:51:13","47.462","-122.283","350","86651623"
"50764716","pick","08:15:15","47.418","-122.32","350","86791345"
"50765474","pick","08:47:37","47.448","-122.119","350","87210494"
"50765474","drop","09:11:14","47.486","-122.208","350","87523871"
"50764716","drop","09:19:22","47.485","-122.198","350","88458694"
"0","break","09:20:26","47.485","-122.206","350","91263154"
"50799030","pick","10:05:38","47.472","-122.13","350","92853413"
"50799030","drop","10:34:00","47.443","-122.199","350","94046093"
"0","break","10:40:42","47.443","-122.199","350","97624241"
"50767400","pick","11:15:09","47.463","-122.213","350","98329575"
"50767824","pick","11:32:01","47.467","-122.21","350","98663645"
"50766758","pick","11:45:57","47.47","-122.264","350","98809786"
"50765078","pick","12:10:21","47.504","-122.236","350","98837227"
"50766758","drop","12:59:43","47.56","-122.289","350","98919439"
"50767400","drop","13:01:13","47.56","-122.289","350","99248296"
"50767824","drop","13:01:14","47.56","-122.289","350","99436218"
"50819114","pick","13:20:51","47.539","-122.296","350","99471458"
"50819114","drop","13:37:13","47.507","-122.259","350","99497866"
"0","break","14:01:12","47.523","-122.315","350","99577162"
"0","break","14:12:53","47.53","-122.323","350","99894313"
"0","routeend","14:15:00","47.531","-122.323","350","99999998"
"0","routestart","05:30:00","47.531","-122.323","351","1"
"50765444","pick","06:06:30","47.423","-122.329","351","24999999"
"50766874","pick","06:19:21","47.462","-122.329","351","43749981"
"50766874","drop","07:01:58","47.605","-122.33","351","57812475"
"50765444","drop","07:05:46","47.609","-122.328","351","68359350"
"0","break","07:26:57","47.614","-122.321","351","76269503"
"0","break","07:48:10","47.554","-122.281","351","82202142"
"50765112","pick","07:55:27","47.534","-122.293","351","86651608"
"50768206","pick","08:15:53","47.535","-122.275","351","89988716"
"50768206","drop","08:38:37","47.56","-122.289","351","92491551"
"50765112","drop","08:47:03","47.56","-122.289","351","94368682"
"0","break","08:55:00","47.567","-122.289","351","95776542"
"50766724","pick","09:31:51","47.545","-122.3","351","97624278"
"50768216","pick","09:45:33","47.563","-122.295","351","98218222"
"50768216","drop","10:08:16","47.608","-122.321","351","98997758"
"50766724","drop","10:15:57","47.608","-122.321","351","99248349"
"0","break","10:16:00","47.608","-122.321","351","99682849"
"50818084","pick","10:35:00","47.606","-122.311","351","99683323"
"50811586","pick","10:45:21","47.61","-122.324","351","99684856"
"50765558","pick","11:10:00","47.633","-122.357","351","99685463"
"50765558","drop","11:42:15","47.68","-122.355","351","99687687"
"50811586","drop","11:49:06","47.672","-122.383","351","99694327"
"50818084","drop","12:04:20","47.704","-122.334","351","99701229"
"50810974","pick","12:50:06","47.62","-122.311","351","99754691"
"50810974","drop","13:17:17","47.521","-122.336","351","99782571"
"0","break","13:20:26","47.527","-122.33","351","99803461"
"0","break","13:25:00","47.523","-122.315","351","99866178"
"0","routeend","13:40:00","47.531","-122.323","351","99999998"
"0","routestart","06:00:00","47.531","-122.323","352","1"
"50766984","pick","06:35:00","47.584","-122.238","352","9180262"
"50766984","drop","07:02:27","47.464","-122.218","352","13135208"
"0","break","07:23:15","47.465","-122.22","352","24999992"
"50764812","pick","07:49:58","47.472","-122.296","352","57812515"
"50767588","pick","08:10:59","47.424","-122.285","352","68359401"
"50767576","pick","08:20:32","47.424","-122.285","352","76269572"
"50767576","drop","08:38:58","47.44","-122.236","352","82202164"
"50767588","drop","08:59:19","47.44","-122.236","352","86651629"
"50764812","drop","08:59:20","47.44","-122.236","352","89988736"
"50767664","pick","09:26:07","47.484","-122.302","352","90350495"
"50768472","pick","09:43:00","47.494","-122.345","352","91435672"
"50767664","drop","10:03:08","47.525","-122.366","352","91706961"
"50768472","drop","10:45:00","47.539","-122.296","352","92520859"
"0","break","10:58:00","47.539","-122.296","352","95776513"
"50817008","pick","11:51:42","47.613","-122.334","352","96273506"
"50817008","drop","12:47:26","47.547","-122.29","352","96460702"
"0","break","12:57:18","47.546","-122.291","352","96959907"
"50820282","pick","13:15:26","47.55","-122.28","352","97372748"
"50768086","pick","13:44:51","47.566","-122.293","352","97691760"
"50820282","drop","13:57:19","47.55","-122.312","352","97871153"
"50768086","drop","14:05:00","47.552","-122.278","352","97928853"
"0","break","14:27:00","47.523","-122.315","352","99248296"
"0","break","14:37:01","47.531","-122.322","352","99812071"
"0","routeend","14:39:00","47.531","-122.323","352","99999998"
"0","routestart","06:00:00","47.531","-122.323","353","1"
"50766002","pick","06:35:15","47.541","-122.372","353","9969411"
"50787748","pick","07:09:07","47.612","-122.33","353","10598990"
"50766002","drop","07:17:22","47.616","-122.31","353","10808870"
"50787748","drop","07:26:57","47.611","-122.324","353","19696403"
"0","break","07:30:00","47.611","-122.324","353","24999974"
"50765520","pick","08:40:02","47.53","-122.233","353","43750010"
"50821186","pick","08:56:52","47.546","-122.223","353","44886356"
"50821186","drop","09:18:43","47.579","-122.169","353","56489454"
"50765520","drop","09:49:28","47.629","-122.169","353","76269547"
"0","break","10:09:00","47.628","-122.17","353","82202177"
"50820970","pick","10:42:00","47.619","-122.186","353","82233674"
"50819738","pick","10:55:08","47.62","-122.193","353","82328291"
"50820970","drop","11:04:59","47.625","-122.154","353","82386125"
"50819738","drop","11:24:05","47.675","-122.128","353","82559668"
"50819170","pick","11:49:42","47.615","-122.15","353","82845763"
"50819170","drop","12:22:46","47.731","-122.313","353","82986759"
"0","break","12:57:00","47.731","-122.313","353","83409636"
"50820880","pick","13:08:52","47.621","-122.348","353","88612066"
"50820880","drop","13:47:00","47.514","-122.339","353","92700728"
"0","break","14:16:09","47.523","-122.315","353","94368657"
"0","break","14:18:09","47.531","-122.322","353","98592159"
"0","routeend","14:24:00","47.531","-122.323","353","99999998"
"0","routestart","06:15:00","47.531","-122.323","354","1"
"50817580","pick","07:32:00","47.521","-122.264","354","12244935"
"50817580","drop","08:32:03","47.6","-122.334","354","23762300"
"50796820","pick","08:48:37","47.603","-122.331","354","28568062"
"50796820","drop","09:07:27","47.588","-122.321","354","31357153"
"0","break","09:40:00","47.462","-122.262","354","89988686"
"50812564","pick","10:39:00","47.46","-122.153","354","90265146"
"50819138","pick","11:14:30","47.457","-122.342","354","90312193"
"50769800","pick","11:58:09","47.597","-122.326","354","90488667"
"50812564","drop","12:01:05","47.604","-122.323","354","91018171"
"50819138","drop","12:19:04","47.612","-122.321","354","91315565"
"50769800","drop","12:41:28","47.58","-122.308","354","92430810"
"0","break","13:18:00","47.581","-122.31","354","95776507"
"50765244","pick","13:28:19","47.56","-122.289","354","98218220"
"50766470","pick","13:42:06","47.56","-122.289","354","98663656"
"50817532","pick","13:42:07","47.56","-122.289","354","98809786"
"50817532","drop","14:12:46","47.524","-122.353","354","98919388"
"50766470","drop","14:31:50","47.496","-122.358","354","99248300"
"50765244","drop","14:42:06","47.499","-122.357","354","99436213"
"50800376","pick","15:27:05","47.598","-122.334","354","99568366"
"50800376","drop","16:04:03","47.54","-122.214","354","99575010"
"0","break","16:50:00","47.523","-122.315","354","99577184"
"0","break","17:30:01","47.531","-122.322","354","99894309"
"0","routeend","17:30:02","47.531","-122.323","354","99999998"
"0","routestart","06:15:00","47.531","-122.323","355","1"
"50766962","pick","06:55:09","47.512","-122.188","355","9180321"
"50766962","drop","07:07:51","47.479","-122.221","355","13942205"
"50788052","pick","07:20:41","47.502","-122.165","355","18487634"
"50788052","drop","07:44:49","47.521","-122.033","355","22835443"
"0","break","07:54:23","47.522","-122.035","355","76269562"
"50764984","pick","08:30:09","47.486","-122.011","355","82202197"
"50766302","pick","08:43:09","47.529","-122.028","355","86651646"
"50765224","pick","09:21:19","47.54","-122.069","355","89988718"
"50764984","drop","09:44:19","47.539","-122.167","355","92491541"
"50816422","pick","09:52:18","47.54","-122.163","355","92960822"
"50766302","drop","10:24:00","47.646","-122.132","355","94368654"
"50765224","drop","10:31:00","47.641","-122.141","355","95776502"
"50816422","drop","10:52:34","47.718","-122.179","355","96040449"
"0","break","10:58:40","47.718","-122.178","355","96832398"
"50796062","pick","11:50:41","47.643","-122.327","355","96891201"
"50818860","pick","12:10:15","47.633","-122.342","355","96949195"
"50796062","drop","12:34:10","47.6","-122.307","355","97123165"
"50818860","drop","12:42:55","47.605","-122.321","355","97248425"
"0","break","13:03:52","47.606","-122.321","355","97624321"
"50765128","pick","13:30:04","47.699","-122.355","355","97967648"
"50765128","drop","14:06:32","47.543","-122.299","355","98225159"
"50808616","pick","14:35:14","47.441","-122.211","355","98804617"
"50779708","pick","14:43:12","47.441","-122.211","355","98949450"
"50800632","pick","15:15:36","47.299","-122.217","355","98983357"
"50800632","drop","15:32:26","47.267","-122.258","355","98991862"
"50779708","drop","15:40:48","47.272","-122.238","355","98994688"
"50808616","drop","16:09:15","47.269","-122.309","355","98997575"
"0","break","16:40:30","47.523","-122.315","355","98997744"
"0","routeend","17:11:01","47.531","-122.323","355","99999998"
"0","routestart","06:30:00","47.531","-122.323","356","1"
"50765032","pick","07:45:45","47.816","-122.296","356","25000031"
"50766428","pick","08:07:00","47.816","-122.294","356","43750025"
"50816980","pick","08:07:10","47.816","-122.295","356","47265626"
"50766428","drop","08:34:55","47.748","-122.346","356","57812544"
"50816980","drop","09:19:38","47.609","-122.328","356","60449268"
"0","break","09:39:30","47.609","-122.328","356","82202225"
"50821796","pick","10:30:00","47.604","-122.323","356","82480310"
"50816206","pick","11:13:54","47.738","-122.301","356","83314610"
"50766430","pick","11:30:46","47.748","-122.346","356","86651675"
"50816206","drop","11:48:08","47.816","-122.296","356","87485958"
"50766430","drop","12:12:11","47.816","-122.294","356","89988763"
"50821796","drop","12:24:00","47.761","-122.246","356","90614494"
"0","break","12:28:00","47.76","-122.245","356","92491595"
"50817046","pick","12:53:45","47.816","-122.296","356","93048821"
"50794126","pick","13:08:05","47.816","-122.296","356","93077677"
"50817046","drop","13:26:42","47.709","-122.327","356","93114832"
"50794126","drop","14:00:10","47.609","-122.324","356","93312817"
"0","break","14:36:00","47.523","-122.315","356","94368687"
"0","break","14:46:04","47.531","-122.321","356","98146242"
"0","routeend","14:48:00","47.531","-122.323","356","99999998"
"0","routestart","06:45:00","47.531","-122.323","357","1"
"50767318","pick","07:21:18","47.678","-122.352","357","9180262"
"50767318","drop","07:50:15","47.699","-122.326","357","13135174"
"0","break","08:01:04","47.701","-122.328","357","25000030"
"50765896","pick","08:30:00","47.816","-122.296","357","43750019"
"50765668","pick","08:41:10","47.816","-122.296","357","57812506"
"50809482","pick","09:05:04","47.775","-122.308","357","62426768"
"50765896","drop","09:10:32","47.748","-122.324","357","76269521"
"50765668","drop","09:32:12","47.663","-122.283","357","86651587"
"50809482","drop","10:05:22","47.605","-122.324","357","87485865"
"0","break","10:15:13","47.598","-122.325","357","89988702"
"50770152","pick","10:49:21","47.616","-122.31","357","90057175"
"50770152","drop","11:20:46","47.541","-122.372","357","90108521"
"50820304","pick","11:34:02","47.568","-122.363","357","90262473"
"50816402","pick","12:15:25","47.774","-122.344","357","90614433"
"50820304","drop","12:46:58","47.766","-122.209","357","90819690"
"50816402","drop","13:03:24","47.816","-122.296","357","91083695"
"0","break","13:09:48","47.816","-122.296","357","91904915"
"50817490","pick","13:19:35","47.816","-122.296","357","92960820"
"50817490","drop","14:54:00","47.732","-122.312","357","93312780"
"0","break","16:00:00","47.523","-122.315","357","94368649"
"0","break","16:30:01","47.531","-122.322","357","98592157"
"0","routeend","16:30:02","47.531","-122.323","357","99999998"
"0","routestart","07:15:00","47.531","-122.323","358","1"
"50812602","pick","07:36:00","47.501","-122.299","358","13748264"
"50818734","pick","08:20:21","47.602","-122.315","358","15414909"
"50818734","drop","08:30:09","47.609","-122.328","358","16664935"
"50812602","drop","09:05:08","47.816","-122.296","358","20414934"
"50764688","pick","09:32:12","47.816","-122.295","358","57812567"
"50766040","pick","09:33:36","47.816","-122.294","358","76269546"
"50782028","pick","10:00:08","47.763","-122.367","358","77752678"
"50782028","drop","10:15:29","47.75","-122.351","358","78865041"
"50766040","drop","10:19:19","47.75","-122.351","358","82202136"
"50764688","drop","10:19:20","47.75","-122.351","358","89988677"
"0","break","10:22:00","47.741","-122.345","358","94368623"
"50788314","pick","11:12:32","47.756","-122.328","358","94390625"
"50788314","drop","12:07:13","47.59","-122.333","358","94407127"
"50816982","pick","12:20:26","47.609","-122.328","358","94456596"
"50816982","drop","13:17:32","47.816","-122.295","358","94786541"
"50816212","pick","14:35:01","47.816","-122.296","358","96040384"
"50816212","drop","15:09:00","47.618","-122.334","358","96238337"
"0","break","15:15:43","47.618","-122.335","358","96386813"
"50801712","pick","15:51:39","47.714","-122.337","358","96720963"
"50801712","drop","16:04:00","47.698","-122.367","358","96804477"
"0","break","17:27:00","47.523","-122.315","358","96832317"
"0","break","17:59:08","47.531","-122.322","358","99208076"
"0","routeend","17:59:09","47.531","-122.323","358","99999998"
"0","routestart","10:30:00","47.531","-122.323","359","1"
"50765418","pick","11:01:08","47.468","-122.346","359","9183657"
"50765418","drop","11:25:15","47.478","-122.211","359","9948979"
"50812380","pick","11:44:32","47.5","-122.27","359","12244879"
"0","break","12:18:06","47.5","-122.268","359","20806993"
"50781072","pick","12:54:06","47.604","-122.324","359","21428613"
"50781072","drop","13:35:22","47.38","-122.239","359","22321458"
"50766518","pick","14:00:18","47.375","-122.243","359","45838049"
"50798342","pick","14:18:06","47.383","-122.227","359","45881533"
"50766518","drop","14:28:03","47.38","-122.221","359","46012057"
"50798342","drop","14:51:23","47.477","-122.218","359","52472770"
"0","break","14:57:11","47.477","-122.217","359","57065997"
"50793762","pick","16:06:19","47.602","-122.302","359","57385932"
"50793762","drop","16:37:13","47.664","-122.312","359","57705883"
"0","break","16:56:09","47.665","-122.312","359","57812496"
"50765702","pick","17:10:29","47.689","-122.291","359","63745142"
"50765702","drop","17:20:21","47.701","-122.288","359","65228272"
"50772936","pick","18:03:06","47.606","-122.33","359","65722652"
"50772936","drop","18:32:05","47.518","-122.342","359","67700151"
"0","break","18:45:16","47.523","-122.315","359","68359354"
"0","break","18:56:12","47.529","-122.323","359","95238065"
"0","routeend","18:57:59","47.531","-122.323","359","99999998"
"0","routestart","10:45:00","47.531","-122.323","360","1"
"50818664","pick","11:31:00","47.304","-122.369","360","7142808"
"50817910","pick","12:04:11","47.286","-122.283","360","16659887"
"50818664","drop","12:15:36","47.284","-122.314","360","17059355"
"50817910","drop","12:29:30","47.309","-122.31","360","18257875"
"50812060","pick","13:16:50","47.474","-122.282","360","90614421"
"50812060","drop","14:01:17","47.548","-122.034","360","91083691"
"0","break","14:10:44","47.547","-122.033","360","92491510"
"50765344","pick","14:45:29","47.549","-122.02","360","92617714"
"50811636","pick","15:10:00","47.573","-122.169","360","92996205"
"50765344","drop","15:24:26","47.58","-122.153","360","93487720"
"50811636","drop","15:44:35","47.615","-122.118","360","94962330"
"50766636","pick","16:22:24","47.604","-122.33","360","98329552"
"50765638","pick","16:33:30","47.604","-122.332","360","98663641"
"50800040","pick","17:00:49","47.537","-122.334","360","99060393"
"50800040","drop","17:20:00","47.466","-122.205","360","99107386"
"50765638","drop","17:40:00","47.444","-122.148","360","99248303"
"50766636","drop","17:52:00","47.446","-122.138","360","99436210"
"0","break","18:03:00","47.446","-122.138","360","99471466"
"0","break","18:35:00","47.523","-122.315","360","99577149"
"0","break","19:02:01","47.531","-122.322","360","99682861"
"0","routeend","19:02:02","47.531","-122.323","360","99999998"
"0","routestart","10:45:00","47.531","-122.323","361","1"
"50780876","pick","11:13:04","47.528","-122.285","361","7013593"
"50780876","drop","11:27:29","47.558","-122.285","361","8321447"
"50799934","pick","12:02:44","47.539","-122.296","361","12244915"
"50811772","pick","12:30:24","47.472","-122.221","361","14660461"
"50799934","drop","12:44:48","47.478","-122.207","361","15465663"
"50806110","pick","13:02:56","47.48","-122.302","361","19734788"
"50811772","drop","13:34:10","47.576","-122.292","361","21157846"
"50821320","pick","13:42:00","47.563","-122.295","361","26896917"
"50806110","drop","14:07:37","47.666","-122.193","361","28809920"
"0","break","14:20:08","47.667","-122.193","361","31360617"
"50765380","pick","15:18:27","47.629","-122.169","361","50015729"
"50809638","pick","15:40:45","47.612","-122.191","361","51497307"
"50765380","drop","16:11:20","47.583","-122.12","361","58234675"
"50764644","pick","16:57:37","47.477","-122.214","361","63177464"
"50809638","drop","17:27:18","47.5","-122.135","361","64825071"
"50764644","drop","18:00:39","47.557","-122.318","361","75819246"
"0","break","18:06:39","47.557","-122.318","361","79483938"
"0","break","18:27:58","47.523","-122.315","361","82202095"
"0","break","18:41:36","47.53","-122.322","361","89640242"
"0","routeend","18:42:26","47.531","-122.323","361","99999998"
"0","routestart","11:00:00","47.531","-122.323","362","1"
"50807976","pick","11:21:00","47.5","-122.33","362","9180271"
"50807976","drop","11:49:59","47.425","-122.264","362","12406108"
"0","break","11:55:17","47.424","-122.264","362","57812513"
"50802062","pick","12:17:05","47.436","-122.229","362","58093643"
"50773414","pick","12:30:39","47.444","-122.212","362","58937085"
"50802062","drop","12:56:03","47.461","-122.196","362","60300814"
"50819142","pick","13:19:24","47.464","-122.269","362","61193674"
"50765550","pick","13:35:12","47.48","-122.302","362","76269546"
"50765818","pick","13:44:01","47.48","-122.302","362","82202152"
"50773414","drop","13:57:21","47.467","-122.325","362","84595098"
"50819142","drop","14:05:52","47.466","-122.323","362","85943475"
"50765818","drop","14:21:34","47.502","-122.306","362","89988700"
"0","break","14:26:49","47.502","-122.305","362","95776471"
"50796944","pick","15:15:00","47.562","-122.311","362","96040437"
"50764634","pick","15:30:00","47.585","-122.3","362","96832356"
"50817538","pick","15:51:00","47.601","-122.326","362","98329532"
"50764634","drop","16:23:33","47.633","-122.353","362","98663648"
"50817538","drop","16:37:13","47.623","-122.358","362","98689327"
"50796944","drop","16:56:33","47.653","-122.39","362","98766360"
"0","break","17:02:55","47.653","-122.39","362","98997730"
"50819524","pick","18:04:27","47.68","-122.262","362","99061005"
"50819524","drop","18:53:00","47.578","-122.31","362","99212561"
"0","break","19:18:00","47.523","-122.315","362","99577189"
"0","break","19:33:24","47.53","-122.322","362","99894306"
"0","routeend","19:43:31","47.531","-122.323","362","99999998"
"0","routestart","11:15:00","47.531","-122.323","363","1"
"50765076","pick","11:55:00","47.53","-122.359","363","43750043"
"50765114","pick","12:02:29","47.529","-122.353","363","57812527"
"50764868","pick","12:31:27","47.532","-122.29","363","68359424"
"50767390","pick","12:48:47","47.535","-122.275","363","70336963"
"50767390","drop","13:11:33","47.56","-122.289","363","71820129"
"50765076","drop","13:13:24","47.56","-122.289","363","76269568"
"50764868","drop","13:13:25","47.56","-122.289","363","82202166"
"50765114","drop","13:13:26","47.56","-122.289","363","86651616"
"50807122","pick","13:17:00","47.557","-122.289","363","87133957"
"50807122","drop","13:48:25","47.61","-122.325","363","87495677"
"50821462","pick","13:51:09","47.613","-122.327","363","88118959"
"50821462","drop","14:06:23","47.606","-122.322","363","88586411"
"50808774","pick","14:13:05","47.606","-122.322","363","90180663"
"50808774","drop","14:26:52","47.614","-122.31","363","90279156"
"0","break","14:32:00","47.621","-122.313","363","90353057"
"50811084","pick","14:55:19","47.606","-122.322","363","90574698"
"50811084","drop","15:14:13","47.611","-122.325","363","90870251"
"0","break","15:20:55","47.612","-122.325","363","92575287"
"50820608","pick","16:12:25","47.619","-122.321","363","92575845"
"50820630","pick","16:26:28","47.61","-122.324","363","92576227"
"50794566","pick","16:39:26","47.61","-122.324","363","92577482"
"50820608","drop","16:46:36","47.609","-122.325","363","92641647"
"50800318","pick","16:57:05","47.608","-122.323","363","92682973"
"50820136","pick","18:09:11","47.444","-122.215","363","92713985"
"50820630","drop","18:29:55","47.506","-122.178","363","92807016"
"50820136","drop","18:48:57","47.381","-122.26","363","93426695"
"50794566","drop","19:01:00","47.345","-122.299","363","94223465"
"50800318","drop","19:15:00","47.381","-122.252","363","96455894"
"0","break","19:21:00","47.531","-122.323","363","97007842"
"0","break","19:40:00","47.523","-122.315","363","98663680"
"0","break","19:50:01","47.531","-122.323","363","99665928"
"0","routeend","19:55:00","47.531","-122.323","363","99999998"
"0","routestart","11:20:00","47.531","-122.323","364","1"
"50792152","pick","12:30:03","47.514","-122.339","364","15349467"
"50767760","pick","13:08:09","47.608","-122.321","364","21241545"
"50767760","drop","13:26:47","47.583","-122.307","364","21954445"
"50792152","drop","13:48:17","47.618","-122.154","364","24093175"
"0","break","13:55:05","47.618","-122.154","364","30513068"
"50809956","pick","14:08:20","47.629","-122.151","364","32653033"
"50809956","drop","14:42:00","47.752","-122.247","364","34671850"
"50795772","pick","15:01:46","47.756","-122.203","364","40976616"
"50807746","pick","15:04:45","47.756","-122.203","364","43078228"
"50807746","drop","15:13:30","47.731","-122.185","364","43730621"
"50795772","drop","15:30:46","47.761","-122.138","364","43745188"
"0","break","15:45:30","47.761","-122.137","364","43750028"
"50783136","pick","16:16:17","47.763","-122.203","364","54296935"
"50783136","drop","17:29:48","47.459","-122.256","364","56933634"
"50799330","pick","17:46:14","47.45","-122.27","364","65722672"
"50799330","drop","18:10:15","47.538","-122.35","364","67700194"
"0","break","18:30:42","47.523","-122.315","364","68359396"
"0","break","18:35:16","47.523","-122.315","364","86877507"
"0","routeend","18:40:20","47.531","-122.323","364","99999998"
"0","routestart","11:25:00","47.531","-122.323","365","1"
"50810386","pick","12:19:00","47.565","-122.329","365","10561204"
"50818402","pick","12:53:16","47.608","-122.34","365","16411519"
"50818402","drop","13:04:04","47.616","-122.348","365","17067896"
"50810386","drop","13:09:52","47.615","-122.349","365","19037128"
"0","break","13:25:16","47.615","-122.349","365","24999971"
"50767042","pick","14:10:44","47.597","-122.322","365","57812496"
"50767506","pick","14:17:23","47.597","-122.322","365","68359363"
"50767042","drop","14:29:19","47.614","-122.31","365","86651601"
"50767506","drop","14:55:12","47.544","-122.299","365","89988700"
"0","break","15:00:30","47.544","-122.298","365","90262431"
"50821594","pick","15:54:44","47.544","-122.374","365","90467723"
"50821594","drop","16:46:12","47.52","-122.263","365","92212833"
"0","break","16:50:00","47.52","-122.263","365","93136746"
"0","break","17:10:05","47.56","-122.289","365","96832351"
"50767392","pick","17:31:33","47.56","-122.289","365","98663641"
"50764866","pick","17:40:31","47.56","-122.289","365","98747159"
"50764866","drop","17:52:23","47.594","-122.306","365","98809807"
"50830852","pick","18:05:20","47.597","-122.314","365","98856781"
"50767392","drop","18:30:35","47.535","-122.275","365","98997754"
"50830852","drop","19:08:26","47.515","-122.393","365","99251242"
"0","break","19:37:57","47.523","-122.315","365","99577180"
"0","break","19:49:20","47.531","-122.322","365","99682886"
"0","routeend","19:51:00","47.531","-122.323","365","99999998"
"0","routestart","11:30:00","47.531","-122.323","366","1"
"50788276","pick","12:13:52","47.505","-122.267","366","10210851"
"50788276","drop","12:37:31","47.536","-122.267","366","13908135"
"50766152","pick","13:01:45","47.56","-122.289","366","43750000"
"50768180","pick","13:06:03","47.56","-122.289","366","57812492"
"50766152","drop","13:27:16","47.6","-122.306","366","68359359"
"50768180","drop","13:34:00","47.603","-122.318","366","76269489"
"0","break","13:40:00","47.603","-122.318","366","82202114"
"50766728","pick","14:00:25","47.597","-122.322","366","89988694"
"50766244","pick","14:16:05","47.597","-122.322","366","92491536"
"50767686","pick","14:41:19","47.577","-122.169","366","93576728"
"50766244","drop","14:59:14","47.572","-122.14","366","96832339"
"50806702","pick","15:27:41","47.625","-122.15","366","97178787"
"50766728","drop","15:49:19","47.676","-122.123","366","98218165"
"50806702","drop","16:17:55","47.721","-122.228","366","98230356"
"0","break","16:30:29","47.721","-122.227","366","98266855"
"50809788","pick","17:28:08","47.713","-122.194","366","99280488"
"50767970","pick","18:00:16","47.619","-122.196","366","99312323"
"50809788","drop","18:30:19","47.542","-122.063","366","99318278"
"50767970","drop","18:58:07","47.516","-122.163","366","99336207"
"0","break","19:29:00","47.523","-122.315","366","99682869"
"0","break","19:44:47","47.531","-122.322","366","99762157"
"0","routeend","19:59:04","47.531","-122.323","366","99999998"
