"precinct","race","leg","cc","cg","countergroup","party","countertype","sumofcount"
"ALDARRA","State Supreme Court Justice Position No. 3","5","3","8","Total","NP","Times Over Voted","0"
"ALDARRA","State Supreme Court Justice Position No. 3","5","3","8","Total","NP","Write-in","4"
"ALDARRA","State Supreme Court Justice Position No. 4","5","3","8","Total","NP","Charles W. Johnson","228"
"ALDARRA","State Supreme Court Justice Position No. 4","5","3","8","Total","NP","Eddie Yoon","61"
"ALDARRA","State Supreme Court Justice Position No. 4","5","3","8","Total","NP","Registered Voters","711"
"ALDARRA","State Supreme Court Justice Position No. 4","5","3","8","Total","NP","Times Blank Voted","142"
"ALDARRA","State Supreme Court Justice Position No. 4","5","3","8","Total","NP","Times Counted","434"
"ALDARRA","State Supreme Court Justice Position No. 4","5","3","8","Total","NP","Times Over Voted","0"
"ALDARRA","State Supreme Court Justice Position No. 4","5","3","8","Total","NP","Write-in","3"
"ALDARRA","State Supreme Court Justice Position No. 7","5","3","8","Total","NP","Debra L. Stephenson","244"
"ALDARRA","State Supreme Court Justice Position No. 7","5","3","8","Total","NP","John (Zamboni) Scannell","45"
"ALDARRA","State Supreme Court Justice Position No. 7","5","3","8","Total","NP","Registered Voters","711"
"ALDARRA","State Supreme Court Justice Position No. 7","5","3","8","Total","NP","Times Blank Voted","142"
"ALDARRA","State Supreme Court Justice Position No. 7","5","3","8","Total","NP","Times Counted","434"
"ALDARRA","State Supreme Court Justice Position No. 7","5","3","8","Total","NP","Times Over Voted","0"
"ALDARRA","State Supreme Court Justice Position No. 7","5","3","8","Total","NP","Write-in","3"
"ALDARRA","US Representative Congressional District No. 8","5","3","8","Total","Dem","Jason Ritchie","176"
"ALDARRA","US Representative Congressional District No. 8","5","3","8","Total","NP","Registered Voters","711"
"ALDARRA","US Representative Congressional District No. 8","5","3","8","Total","NP","Times Blank Voted","28"
"ALDARRA","US Representative Congressional District No. 8","5","3","8","Total","NP","Times Counted","434"
"ALDARRA","US Representative Congressional District No. 8","5","3","8","Total","NP","Times Over Voted","0"
"ALDARRA","US Representative Congressional District No. 8","5","3","8","Total","NP","Write-in","1"
"ALDARRA","US Representative Congressional District No. 8","5","3","8","Total","Rep","Dave Reichert","229"
"ALDER SPRINGS","Advisory Vote No. 8 Senate Bill 6505","45","3","1","Total","NP","Maintained","173"
"ALDER SPRINGS","Advisory Vote No. 8 Senate Bill 6505","45","3","1","Total","NP","Registered Voters","550"
"ALDER SPRINGS","Advisory Vote No. 8 Senate Bill 6505","45","3","1","Total","NP","Repealed","137"
"ALDER SPRINGS","Advisory Vote No. 8 Senate Bill 6505","45","3","1","Total","NP","Times Blank Voted","39"
"ALDER SPRINGS","Advisory Vote No. 8 Senate Bill 6505","45","3","1","Total","NP","Times Counted","349"
"ALDER SPRINGS","Advisory Vote No. 8 Senate Bill 6505","45","3","1","Total","NP","Times Over Voted","0"
"ALDER SPRINGS","Advisory Vote No. 9 Engrossed Substitute House Bill 1287","45","3","1","Total","NP","Maintained","186"
"ALDER SPRINGS","Advisory Vote No. 9 Engrossed Substitute House Bill 1287","45","3","1","Total","NP","Registered Voters","550"
"ALDER SPRINGS","Advisory Vote No. 9 Engrossed Substitute House Bill 1287","45","3","1","Total","NP","Repealed","122"
"ALDER SPRINGS","Advisory Vote No. 9 Engrossed Substitute House Bill 1287","45","3","1","Total","NP","Times Blank Voted","41"
"ALDER SPRINGS","Advisory Vote No. 9 Engrossed Substitute House Bill 1287","45","3","1","Total","NP","Times Counted","349"
"ALDER SPRINGS","Advisory Vote No. 9 Engrossed Substitute House Bill 1287","45","3","1","Total","NP","Times Over Voted","0"
"ALDER SPRINGS","Court of Appeals Division No. 1 District No. 1 Judge Position No. 1","45","3","1","Total","NP","Michael J. Trickey","180"
"ALDER SPRINGS","Court of Appeals Division No. 1 District No. 1 Judge Position No. 1","45","3","1","Total","NP","Registered Voters","550"
"ALDER SPRINGS","Court of Appeals Division No. 1 District No. 1 Judge Position No. 1","45","3","1","Total","NP","Times Blank Voted","167"
"ALDER SPRINGS","Court of Appeals Division No. 1 District No. 1 Judge Position No. 1","45","3","1","Total","NP","Times Counted","349"
"ALDER SPRINGS","Court of Appeals Division No. 1 District No. 1 Judge Position No. 1","45","3","1","Total","NP","Times Over Voted","0"
"ALDER SPRINGS","Court of Appeals Division No. 1 District No. 1 Judge Position No. 1","45","3","1","Total","NP","Write-in","2"
"ALDER SPRINGS","Court of Appeals Division No. 1 District No. 1 Judge Position No. 5","45","3","1","Total","NP","Linda Lau","178"
"ALDER SPRINGS","Court of Appeals Division No. 1 District No. 1 Judge Position No. 5","45","3","1","Total","NP","Registered Voters","550"
"ALDER SPRINGS","Court of Appeals Division No. 1 District No. 1 Judge Position No. 5","45","3","1","Total","NP","Times Blank Voted","169"
"ALDER SPRINGS","Court of Appeals Division No. 1 District No. 1 Judge Position No. 5","45","3","1","Total","NP","Times Counted","349"
"ALDER SPRINGS","Court of Appeals Division No. 1 District No. 1 Judge Position No. 5","45","3","1","Total","NP","Times Over Voted","0"
"ALDER SPRINGS","Court of Appeals Division No. 1 District No. 1 Judge Position No. 5","45","3","1","Total","NP","Write-in","2"
"ALDER SPRINGS","Court of Appeals Division No. 1 District No. 1 Judge Position No. 6","45","3","1","Total","NP","Ann Schindler","180"
"ALDER SPRINGS","Court of Appeals Division No. 1 District No. 1 Judge Position No. 6","45","3","1","Total","NP","Registered Voters","550"
"ALDER SPRINGS","Court of Appeals Division No. 1 District No. 1 Judge Position No. 6","45","3","1","Total","NP","Times Blank Voted","167"
"ALDER SPRINGS","Court of Appeals Division No. 1 District No. 1 Judge Position No. 6","45","3","1","Total","NP","Times Counted","349"
"ALDER SPRINGS","Court of Appeals Division No. 1 District No. 1 Judge Position No. 6","45","3","1","Total","NP","Times Over Voted","0"
"ALDER SPRINGS","Court of Appeals Division No. 1 District No. 1 Judge Position No. 6","45","3","1","Total","NP","Write-in","2"
"ALDER SPRINGS","District Court Northeast Electoral District Judge Position No. 1","45","3","1","Total","NP","Dawn M. Bettinger","86"
"ALDER SPRINGS","District Court Northeast Electoral District Judge Position No. 1","45","3","1","Total","NP","Janet Garrow","131"
"ALDER SPRINGS","District Court Northeast Electoral District Judge Position No. 1","45","3","1","Total","NP","Registered Voters","550"
"ALDER SPRINGS","District Court Northeast Electoral District Judge Position No. 1","45","3","1","Total","NP","Times Blank Voted","132"
"ALDER SPRINGS","District Court Northeast Electoral District Judge Position No. 1","45","3","1","Total","NP","Times Counted","349"
"ALDER SPRINGS","District Court Northeast Electoral District Judge Position No. 1","45","3","1","Total","NP","Times Over Voted","0"
"ALDER SPRINGS","District Court Northeast Electoral District Judge Position No. 1","45","3","1","Total","NP","Write-in","0"
"AUB 31-0078","Initiative Measure No. 594","31","7","8","Total","NP","Yes","97"
"ALDER SPRINGS","District Court Northeast Electoral District Judge Position No. 2","45","3","1","Total","NP","Ketu Shah","106"
"ALDER SPRINGS","District Court Northeast Electoral District Judge Position No. 2","45","3","1","Total","NP","Registered Voters","550"
"ALDER SPRINGS","District Court Northeast Electoral District Judge Position No. 2","45","3","1","Total","NP","Sarah Hayne","116"
"ALDER SPRINGS","District Court Northeast Electoral District Judge Position No. 2","45","3","1","Total","NP","Times Blank Voted","126"
"ALDER SPRINGS","District Court Northeast Electoral District Judge Position No. 2","45","3","1","Total","NP","Times Counted","349"
"ALDER SPRINGS","District Court Northeast Electoral District Judge Position No. 2","45","3","1","Total","NP","Times Over Voted","0"
"ALDER SPRINGS","District Court Northeast Electoral District Judge Position No. 2","45","3","1","Total","NP","Write-in","1"
"ALDER SPRINGS","District Court Northeast Electoral District Judge Position No. 3","45","3","1","Total","NP","Lisa O'Toole","133"
"ALDER SPRINGS","District Court Northeast Electoral District Judge Position No. 3","45","3","1","Total","NP","Marcus Naylor","91"
"ALDER SPRINGS","District Court Northeast Electoral District Judge Position No. 3","45","3","1","Total","NP","Registered Voters","550"
"ALDER SPRINGS","District Court Northeast Electoral District Judge Position No. 3","45","3","1","Total","NP","Times Blank Voted","125"
"ALDER SPRINGS","District Court Northeast Electoral District Judge Position No. 3","45","3","1","Total","NP","Times Counted","349"
"ALDER SPRINGS","District Court Northeast Electoral District Judge Position No. 3","45","3","1","Total","NP","Times Over Voted","0"
"ALDER SPRINGS","District Court Northeast Electoral District Judge Position No. 3","45","3","1","Total","NP","Write-in","0"
"ALDER SPRINGS","District Court Northeast Electoral District Judge Position No. 4","45","3","1","Total","NP","Peter L. Nault","170"
"ALDER SPRINGS","District Court Northeast Electoral District Judge Position No. 4","45","3","1","Total","NP","Registered Voters","550"
"ALDER SPRINGS","District Court Northeast Electoral District Judge Position No. 4","45","3","1","Total","NP","Times Blank Voted","176"
"ALDER SPRINGS","District Court Northeast Electoral District Judge Position No. 4","45","3","1","Total","NP","Times Counted","349"
"ALDER SPRINGS","District Court Northeast Electoral District Judge Position No. 4","45","3","1","Total","NP","Times Over Voted","0"
"ALDER SPRINGS","District Court Northeast Electoral District Judge Position No. 4","45","3","1","Total","NP","Write-in","3"
"ALDER SPRINGS","District Court Northeast Electoral District Judge Position No. 5","45","3","1","Total","NP","David A. Steiner","170"
"ALDER SPRINGS","District Court Northeast Electoral District Judge Position No. 5","45","3","1","Total","NP","Registered Voters","550"
"ALDER SPRINGS","District Court Northeast Electoral District Judge Position No. 5","45","3","1","Total","NP","Times Blank Voted","177"
"ALDER SPRINGS","District Court Northeast Electoral District Judge Position No. 5","45","3","1","Total","NP","Times Counted","349"
"ALDER SPRINGS","District Court Northeast Electoral District Judge Position No. 5","45","3","1","Total","NP","Times Over Voted","0"
"ALDER SPRINGS","District Court Northeast Electoral District Judge Position No. 5","45","3","1","Total","NP","Write-in","2"
"ALDER SPRINGS","District Court Northeast Electoral District Judge Position No. 6","45","3","1","Total","NP","Michael Finkle","172"
"ALDER SPRINGS","District Court Northeast Electoral District Judge Position No. 6","45","3","1","Total","NP","Registered Voters","550"
"ALDER SPRINGS","District Court Northeast Electoral District Judge Position No. 6","45","3","1","Total","NP","Times Blank Voted","175"
"ALDER SPRINGS","District Court Northeast Electoral District Judge Position No. 6","45","3","1","Total","NP","Times Counted","349"
"ALDER SPRINGS","District Court Northeast Electoral District Judge Position No. 6","45","3","1","Total","NP","Times Over Voted","0"
"ALDER SPRINGS","District Court Northeast Electoral District Judge Position No. 6","45","3","1","Total","NP","Write-in","2"
"ALDER SPRINGS","District Court Northeast Electoral District Judge Position No. 7","45","3","1","Total","NP","Donna Tucker","175"
"ALDER SPRINGS","District Court Northeast Electoral District Judge Position No. 7","45","3","1","Total","NP","Registered Voters","550"
"ALDER SPRINGS","District Court Northeast Electoral District Judge Position No. 7","45","3","1","Total","NP","Times Blank Voted","172"
"ALDER SPRINGS","District Court Northeast Electoral District Judge Position No. 7","45","3","1","Total","NP","Times Counted","349"
"ALDER SPRINGS","District Court Northeast Electoral District Judge Position No. 7","45","3","1","Total","NP","Times Over Voted","0"
"ALDER SPRINGS","District Court Northeast Electoral District Judge Position No. 7","45","3","1","Total","NP","Write-in","2"
"ALDER SPRINGS","Initiative Measure No. 1351","45","3","1","Total","NP","No","204"
"ALDER SPRINGS","Initiative Measure No. 1351","45","3","1","Total","NP","Registered Voters","550"
"ALDER SPRINGS","Initiative Measure No. 1351","45","3","1","Total","NP","Times Blank Voted","10"
"ALDER SPRINGS","Initiative Measure No. 1351","45","3","1","Total","NP","Times Counted","349"
"ALDER SPRINGS","Initiative Measure No. 1351","45","3","1","Total","NP","Times Over Voted","0"
"ALDER SPRINGS","Initiative Measure No. 1351","45","3","1","Total","NP","Yes","135"
"ALDER SPRINGS","Initiative Measure No. 591","45","3","1","Total","NP","No","163"
"ALDER SPRINGS","Initiative Measure No. 591","45","3","1","Total","NP","Registered Voters","550"
"ALDER SPRINGS","Initiative Measure No. 591","45","3","1","Total","NP","Times Blank Voted","4"
"ALDER SPRINGS","Initiative Measure No. 591","45","3","1","Total","NP","Times Counted","349"
"ALDER SPRINGS","Initiative Measure No. 591","45","3","1","Total","NP","Times Over Voted","0"
"ALDER SPRINGS","Initiative Measure No. 591","45","3","1","Total","NP","Yes","182"
"ALDER SPRINGS","Initiative Measure No. 594","45","3","1","Total","NP","No","169"
"ALDER SPRINGS","Initiative Measure No. 594","45","3","1","Total","NP","Registered Voters","550"
"ALDER SPRINGS","Initiative Measure No. 594","45","3","1","Total","NP","Times Blank Voted","5"
"ALDER SPRINGS","Initiative Measure No. 594","45","3","1","Total","NP","Times Counted","349"
"ALDER SPRINGS","Initiative Measure No. 594","45","3","1","Total","NP","Times Over Voted","0"
"ALDER SPRINGS","Initiative Measure No. 594","45","3","1","Total","NP","Yes","175"
"ALDER SPRINGS","King County Prosecuting Attorney","45","3","1","Total","NP","Registered Voters","550"
"ALDER SPRINGS","King County Prosecuting Attorney","45","3","1","Total","NP","Times Blank Voted","106"
"ALDER SPRINGS","King County Prosecuting Attorney","45","3","1","Total","NP","Times Counted","349"
"ALDER SPRINGS","King County Prosecuting Attorney","45","3","1","Total","NP","Times Over Voted","0"
"ALDER SPRINGS","King County Prosecuting Attorney","45","3","1","Total","NP","Write-in","3"
"ALDER SPRINGS","King County Prosecuting Attorney","45","3","1","Total","Rep","Dan Satterberg","240"
"ALDER SPRINGS","Legislative District No. 45 Representative Position No. 1","45","3","1","Total","Dem","Roger Goodman","150"
"ALDER SPRINGS","Legislative District No. 45 Representative Position No. 1","45","3","1","Total","NP","Registered Voters","550"
"ALDER SPRINGS","Legislative District No. 45 Representative Position No. 1","45","3","1","Total","NP","Times Blank Voted","20"
"ALDER SPRINGS","Legislative District No. 45 Representative Position No. 1","45","3","1","Total","NP","Times Counted","349"
"ALDER SPRINGS","Legislative District No. 45 Representative Position No. 1","45","3","1","Total","NP","Times Over Voted","0"
"ALDER SPRINGS","Legislative District No. 45 Representative Position No. 1","45","3","1","Total","NP","Write-in","0"
"ALDER SPRINGS","Legislative District No. 45 Representative Position No. 1","45","3","1","Total","Rep","Joel Hussey","179"
"ALDER SPRINGS","Legislative District No. 45 Representative Position No. 2","45","3","1","Total","Dem","Larry Springer","152"
"ALDER SPRINGS","Legislative District No. 45 Representative Position No. 2","45","3","1","Total","NP","Registered Voters","550"
"ALDER SPRINGS","Legislative District No. 45 Representative Position No. 2","45","3","1","Total","NP","Times Blank Voted","20"
"ALDER SPRINGS","Legislative District No. 45 Representative Position No. 2","45","3","1","Total","NP","Times Counted","349"
"ALDER SPRINGS","Legislative District No. 45 Representative Position No. 2","45","3","1","Total","NP","Times Over Voted","0"
"ALDER SPRINGS","Legislative District No. 45 Representative Position No. 2","45","3","1","Total","NP","Write-in","0"
"ALDER SPRINGS","Legislative District No. 45 Representative Position No. 2","45","3","1","Total","Rep","Brendan Woodward","177"
"ALDER SPRINGS","Legislative District No. 45 State Senator","45","3","1","Total","Dem","Matt Isenhower","132"
"ALDER SPRINGS","Legislative District No. 45 State Senator","45","3","1","Total","NP","Registered Voters","550"
"ALDER SPRINGS","Legislative District No. 45 State Senator","45","3","1","Total","NP","Times Blank Voted","13"
"ALDER SPRINGS","Legislative District No. 45 State Senator","45","3","1","Total","NP","Times Counted","349"
"ALDER SPRINGS","Legislative District No. 45 State Senator","45","3","1","Total","NP","Times Over Voted","0"
"ALDER SPRINGS","Legislative District No. 45 State Senator","45","3","1","Total","NP","Write-in","1"
"ALDER SPRINGS","Legislative District No. 45 State Senator","45","3","1","Total","Rep","Andy Hill","203"
"ALDER SPRINGS","State Supreme Court Justice Position No. 1","45","3","1","Total","NP","Mary Yu","199"
"ALDER SPRINGS","State Supreme Court Justice Position No. 1","45","3","1","Total","NP","Registered Voters","550"
"ALDER SPRINGS","State Supreme Court Justice Position No. 1","45","3","1","Total","NP","Times Blank Voted","146"
"ALDER SPRINGS","State Supreme Court Justice Position No. 1","45","3","1","Total","NP","Times Counted","349"
"ALDER SPRINGS","State Supreme Court Justice Position No. 1","45","3","1","Total","NP","Times Over Voted","0"
"ALDER SPRINGS","State Supreme Court Justice Position No. 1","45","3","1","Total","NP","Write-in","4"
"ALDER SPRINGS","State Supreme Court Justice Position No. 3","45","3","1","Total","NP","Mary E. Fairhurst","190"
"ALDER SPRINGS","State Supreme Court Justice Position No. 3","45","3","1","Total","NP","Registered Voters","550"
"ALDER SPRINGS","State Supreme Court Justice Position No. 3","45","3","1","Total","NP","Times Blank Voted","156"
"ALDER SPRINGS","State Supreme Court Justice Position No. 3","45","3","1","Total","NP","Times Counted","349"
"ALDER SPRINGS","State Supreme Court Justice Position No. 3","45","3","1","Total","NP","Times Over Voted","0"
"ALDER SPRINGS","State Supreme Court Justice Position No. 3","45","3","1","Total","NP","Write-in","3"
"ALDER SPRINGS","State Supreme Court Justice Position No. 4","45","3","1","Total","NP","Charles W. Johnson","180"
"ALDER SPRINGS","State Supreme Court Justice Position No. 4","45","3","1","Total","NP","Eddie Yoon","58"
"ALDER SPRINGS","State Supreme Court Justice Position No. 4","45","3","1","Total","NP","Registered Voters","550"
"ALDER SPRINGS","State Supreme Court Justice Position No. 4","45","3","1","Total","NP","Times Blank Voted","110"
"ALDER SPRINGS","State Supreme Court Justice Position No. 4","45","3","1","Total","NP","Times Counted","349"
"ALDER SPRINGS","State Supreme Court Justice Position No. 4","45","3","1","Total","NP","Times Over Voted","0"
"ALDER SPRINGS","State Supreme Court Justice Position No. 4","45","3","1","Total","NP","Write-in","1"
"ALDER SPRINGS","State Supreme Court Justice Position No. 7","45","3","1","Total","NP","Debra L. Stephenson","192"
"ALDER SPRINGS","State Supreme Court Justice Position No. 7","45","3","1","Total","NP","John (Zamboni) Scannell","48"
"ALDER SPRINGS","State Supreme Court Justice Position No. 7","45","3","1","Total","NP","Registered Voters","550"
"ALDER SPRINGS","State Supreme Court Justice Position No. 7","45","3","1","Total","NP","Times Blank Voted","108"
"ALDER SPRINGS","State Supreme Court Justice Position No. 7","45","3","1","Total","NP","Times Counted","349"
"ALDER SPRINGS","State Supreme Court Justice Position No. 7","45","3","1","Total","NP","Times Over Voted","0"
"ALDER SPRINGS","State Supreme Court Justice Position No. 7","45","3","1","Total","NP","Write-in","1"
"ALDER SPRINGS","US Representative Congressional District No. 1","45","3","1","Total","Dem","Suzan DelBene","163"
"ALDER SPRINGS","US Representative Congressional District No. 1","45","3","1","Total","NP","Registered Voters","550"
"ALDER SPRINGS","US Representative Congressional District No. 1","45","3","1","Total","NP","Times Blank Voted","13"
"ALDER SPRINGS","US Representative Congressional District No. 1","45","3","1","Total","NP","Times Counted","349"
"ALDER SPRINGS","US Representative Congressional District No. 1","45","3","1","Total","NP","Times Over Voted","0"
"ALDER SPRINGS","US Representative Congressional District No. 1","45","3","1","Total","NP","Write-in","0"
"ALDER SPRINGS","US Representative Congressional District No. 1","45","3","1","Total","Rep","Pedro Celis","173"
"ALDERWOOD","Advisory Vote No. 8 Senate Bill 6505","45","3","1","Total","NP","Maintained","165"
"ALDERWOOD","Advisory Vote No. 8 Senate Bill 6505","45","3","1","Total","NP","Registered Voters","440"
"ALDERWOOD","Advisory Vote No. 8 Senate Bill 6505","45","3","1","Total","NP","Repealed","83"
"ALDERWOOD","Advisory Vote No. 8 Senate Bill 6505","45","3","1","Total","NP","Times Blank Voted","36"
"ALDERWOOD","Advisory Vote No. 8 Senate Bill 6505","45","3","1","Total","NP","Times Counted","284"
"ALDERWOOD","Advisory Vote No. 8 Senate Bill 6505","45","3","1","Total","NP","Times Over Voted","0"
"ALDERWOOD","Advisory Vote No. 9 Engrossed Substitute House Bill 1287","45","3","1","Total","NP","Maintained","168"
"ALDERWOOD","Advisory Vote No. 9 Engrossed Substitute House Bill 1287","45","3","1","Total","NP","Registered Voters","440"
"ALDERWOOD","Advisory Vote No. 9 Engrossed Substitute House Bill 1287","45","3","1","Total","NP","Repealed","72"
"ALDERWOOD","Advisory Vote No. 9 Engrossed Substitute House Bill 1287","45","3","1","Total","NP","Times Blank Voted","44"
"ALDERWOOD","Advisory Vote No. 9 Engrossed Substitute House Bill 1287","45","3","1","Total","NP","Times Counted","284"
"ALDERWOOD","Advisory Vote No. 9 Engrossed Substitute House Bill 1287","45","3","1","Total","NP","Times Over Voted","0"
"ALDERWOOD","Court of Appeals Division No. 1 District No. 1 Judge Position No. 1","45","3","1","Total","NP","Michael J. Trickey","158"
"ALDERWOOD","Court of Appeals Division No. 1 District No. 1 Judge Position No. 1","45","3","1","Total","NP","Registered Voters","440"
"ALDERWOOD","Court of Appeals Division No. 1 District No. 1 Judge Position No. 1","45","3","1","Total","NP","Times Blank Voted","122"
"ALDERWOOD","Court of Appeals Division No. 1 District No. 1 Judge Position No. 1","45","3","1","Total","NP","Times Counted","284"
"ALDERWOOD","Court of Appeals Division No. 1 District No. 1 Judge Position No. 1","45","3","1","Total","NP","Times Over Voted","0"
"ALDERWOOD","Court of Appeals Division No. 1 District No. 1 Judge Position No. 1","45","3","1","Total","NP","Write-in","4"
"ALDERWOOD","Court of Appeals Division No. 1 District No. 1 Judge Position No. 5","45","3","1","Total","NP","Linda Lau","154"
"ALDERWOOD","Court of Appeals Division No. 1 District No. 1 Judge Position No. 5","45","3","1","Total","NP","Registered Voters","440"
"ALDERWOOD","Court of Appeals Division No. 1 District No. 1 Judge Position No. 5","45","3","1","Total","NP","Times Blank Voted","123"
"ALDERWOOD","Court of Appeals Division No. 1 District No. 1 Judge Position No. 5","45","3","1","Total","NP","Times Counted","284"
"ALDERWOOD","Court of Appeals Division No. 1 District No. 1 Judge Position No. 5","45","3","1","Total","NP","Times Over Voted","0"
"ALDERWOOD","Court of Appeals Division No. 1 District No. 1 Judge Position No. 5","45","3","1","Total","NP","Write-in","7"
"ALDERWOOD","Court of Appeals Division No. 1 District No. 1 Judge Position No. 6","45","3","1","Total","NP","Ann Schindler","158"
"ALDERWOOD","Court of Appeals Division No. 1 District No. 1 Judge Position No. 6","45","3","1","Total","NP","Registered Voters","440"
"ALDERWOOD","Court of Appeals Division No. 1 District No. 1 Judge Position No. 6","45","3","1","Total","NP","Times Blank Voted","122"
"ALDERWOOD","Court of Appeals Division No. 1 District No. 1 Judge Position No. 6","45","3","1","Total","NP","Times Counted","284"
"ALDERWOOD","Court of Appeals Division No. 1 District No. 1 Judge Position No. 6","45","3","1","Total","NP","Times Over Voted","0"
"ALDERWOOD","Court of Appeals Division No. 1 District No. 1 Judge Position No. 6","45","3","1","Total","NP","Write-in","4"
"ALDERWOOD","District Court Northeast Electoral District Judge Position No. 1","45","3","1","Total","NP","Dawn M. Bettinger","50"
"ALDERWOOD","District Court Northeast Electoral District Judge Position No. 1","45","3","1","Total","NP","Janet Garrow","138"
"ALDERWOOD","District Court Northeast Electoral District Judge Position No. 1","45","3","1","Total","NP","Registered Voters","440"
"ALDERWOOD","District Court Northeast Electoral District Judge Position No. 1","45","3","1","Total","NP","Times Blank Voted","92"
"ALDERWOOD","District Court Northeast Electoral District Judge Position No. 1","45","3","1","Total","NP","Times Counted","284"
"ALDERWOOD","District Court Northeast Electoral District Judge Position No. 1","45","3","1","Total","NP","Times Over Voted","0"
"ALDERWOOD","District Court Northeast Electoral District Judge Position No. 1","45","3","1","Total","NP","Write-in","4"
"ALDERWOOD","District Court Northeast Electoral District Judge Position No. 2","45","3","1","Total","NP","Ketu Shah","110"
"ALDERWOOD","District Court Northeast Electoral District Judge Position No. 2","45","3","1","Total","NP","Registered Voters","440"
"ALDERWOOD","District Court Northeast Electoral District Judge Position No. 2","45","3","1","Total","NP","Sarah Hayne","83"
"ALDERWOOD","District Court Northeast Electoral District Judge Position No. 2","45","3","1","Total","NP","Times Blank Voted","87"
"ALDERWOOD","District Court Northeast Electoral District Judge Position No. 2","45","3","1","Total","NP","Times Counted","284"
"ALDERWOOD","District Court Northeast Electoral District Judge Position No. 2","45","3","1","Total","NP","Times Over Voted","0"
"ALDERWOOD","District Court Northeast Electoral District Judge Position No. 2","45","3","1","Total","NP","Write-in","4"
"ALDERWOOD","District Court Northeast Electoral District Judge Position No. 3","45","3","1","Total","NP","Lisa O'Toole","138"
"ALDERWOOD","District Court Northeast Electoral District Judge Position No. 3","45","3","1","Total","NP","Marcus Naylor","46"
"ALDERWOOD","District Court Northeast Electoral District Judge Position No. 3","45","3","1","Total","NP","Registered Voters","440"
"ALDERWOOD","District Court Northeast Electoral District Judge Position No. 3","45","3","1","Total","NP","Times Blank Voted","96"
"ALDERWOOD","District Court Northeast Electoral District Judge Position No. 3","45","3","1","Total","NP","Times Counted","284"
"ALDERWOOD","District Court Northeast Electoral District Judge Position No. 3","45","3","1","Total","NP","Times Over Voted","0"
"ALDERWOOD","District Court Northeast Electoral District Judge Position No. 3","45","3","1","Total","NP","Write-in","4"
"ALDERWOOD","District Court Northeast Electoral District Judge Position No. 4","45","3","1","Total","NP","Peter L. Nault","143"
"ALDERWOOD","District Court Northeast Electoral District Judge Position No. 4","45","3","1","Total","NP","Registered Voters","440"
"ALDERWOOD","District Court Northeast Electoral District Judge Position No. 4","45","3","1","Total","NP","Times Blank Voted","135"
"ALDERWOOD","District Court Northeast Electoral District Judge Position No. 4","45","3","1","Total","NP","Times Counted","284"
"ALDERWOOD","District Court Northeast Electoral District Judge Position No. 4","45","3","1","Total","NP","Times Over Voted","0"
"ALDERWOOD","District Court Northeast Electoral District Judge Position No. 4","45","3","1","Total","NP","Write-in","6"
"ALDERWOOD","District Court Northeast Electoral District Judge Position No. 5","45","3","1","Total","NP","David A. Steiner","146"
"ALDERWOOD","District Court Northeast Electoral District Judge Position No. 5","45","3","1","Total","NP","Registered Voters","440"
"ALDERWOOD","District Court Northeast Electoral District Judge Position No. 5","45","3","1","Total","NP","Times Blank Voted","133"
"ALPINE","King County Prosecuting Attorney","5","3","1","Total","NP","Write-in","2"
"ALDERWOOD","District Court Northeast Electoral District Judge Position No. 5","45","3","1","Total","NP","Times Counted","284"
"ALDERWOOD","District Court Northeast Electoral District Judge Position No. 5","45","3","1","Total","NP","Times Over Voted","0"
"ALDERWOOD","District Court Northeast Electoral District Judge Position No. 5","45","3","1","Total","NP","Write-in","5"
"ALDERWOOD","District Court Northeast Electoral District Judge Position No. 6","45","3","1","Total","NP","Michael Finkle","151"
"ALDERWOOD","District Court Northeast Electoral District Judge Position No. 6","45","3","1","Total","NP","Registered Voters","440"
"ALDERWOOD","District Court Northeast Electoral District Judge Position No. 6","45","3","1","Total","NP","Times Blank Voted","129"
"ALDERWOOD","District Court Northeast Electoral District Judge Position No. 6","45","3","1","Total","NP","Times Counted","284"
"ALDERWOOD","District Court Northeast Electoral District Judge Position No. 6","45","3","1","Total","NP","Times Over Voted","0"
"ALDERWOOD","District Court Northeast Electoral District Judge Position No. 6","45","3","1","Total","NP","Write-in","4"
"AUB 47-0041","Initiative Measure No. 591","47","7","8","Total","NP","Yes","150"
"ALDERWOOD","District Court Northeast Electoral District Judge Position No. 7","45","3","1","Total","NP","Donna Tucker","150"
"ALDERWOOD","District Court Northeast Electoral District Judge Position No. 7","45","3","1","Total","NP","Registered Voters","440"
"ALDERWOOD","District Court Northeast Electoral District Judge Position No. 7","45","3","1","Total","NP","Times Blank Voted","129"
"ALDERWOOD","District Court Northeast Electoral District Judge Position No. 7","45","3","1","Total","NP","Times Counted","284"
"ALDERWOOD","District Court Northeast Electoral District Judge Position No. 7","45","3","1","Total","NP","Times Over Voted","0"
"ALDERWOOD","District Court Northeast Electoral District Judge Position No. 7","45","3","1","Total","NP","Write-in","5"
"ALDERWOOD","Initiative Measure No. 1351","45","3","1","Total","NP","No","131"
"ALDERWOOD","Initiative Measure No. 1351","45","3","1","Total","NP","Registered Voters","440"
"ALDERWOOD","Initiative Measure No. 1351","45","3","1","Total","NP","Times Blank Voted","8"
"ALDERWOOD","Initiative Measure No. 1351","45","3","1","Total","NP","Times Counted","284"
