"precinct","race","leg","cc","cg","countergroup","party","countertype","sumofcount"
"SEA 34-1511","Port of Seattle Commissioner Position No. 4","34","8","7","Total","<NP>","Brooks Salazar","2"
"SEA 34-1511","Port of Seattle Commissioner Position No. 4","34","8","7","Total","NP","Times Over Voted","0"
"SEA 34-1511","Port of Seattle Commissioner Position No. 1","34","8","7","Total","NP","Registered Voters","338"
"SEA 34-1511","Port of Seattle Commissioner Position No. 1","34","8","7","Total","NP","Times Counted","55"
"SEA 34-1511","Port of Seattle Commissioner Position No. 1","34","8","7","Total","NP","Times Under Voted","2"
"SEA 34-1511","Port of Seattle Commissioner Position No. 1","34","8","7","Total","<NP>","Ryan Calkins","15"
"SEA 34-1511","Port of Seattle Commissioner Position No. 1","34","8","7","Total","<NP>","Claudia Kauffman","8"
"SEA 34-1511","Port of Seattle Commissioner Position No. 1","34","8","7","Total","<NP>","Bea Querido-Rico","16"
"SEA 34-1511","Port of Seattle Commissioner Position No. 1","34","8","7","Total","<NP>","Write-in","0"
"SEA 34-1511","Port of Seattle Commissioner Position No. 1","34","8","7","Total","<NP>","John Creighton","14"
"SEA 34-1511","Port of Seattle Commissioner Position No. 1","34","8","7","Total","NP","Times Over Voted","0"
"SEA 34-1511","Port of Seattle Commissioner Position No. 3","34","8","7","Total","NP","Registered Voters","338"
"SEA 34-1511","Port of Seattle Commissioner Position No. 3","34","8","7","Total","NP","Times Counted","55"
"SEA 34-1511","Port of Seattle Commissioner Position No. 3","34","8","7","Total","NP","Times Under Voted","2"
"SEA 34-1511","Port of Seattle Commissioner Position No. 3","34","8","7","Total","<NP>","Ahmed Abdi","13"
"SEA 34-1511","Port of Seattle Commissioner Position No. 3","34","8","7","Total","<NP>","Write-in","0"
"SEA 34-1511","Port of Seattle Commissioner Position No. 3","34","8","7","Total","<NP>","Lisa Espinosa","10"
"SEA 34-1511","Port of Seattle Commissioner Position No. 3","34","8","7","Total","<NP>","Stephanie Bowman","30"
"SEA 34-1511","Port of Seattle Commissioner Position No. 3","34","8","7","Total","NP","Times Over Voted","0"
"SEA 34-1511","King County Executive","34","8","7","Total","NP","Registered Voters","338"
"SEA 34-1511","King County Executive","34","8","7","Total","NP","Times Counted","55"
"SEA 34-1511","King County Executive","34","8","7","Total","NP","Times Under Voted","2"
"SEA 34-1511","King County Executive","34","8","7","Total","<NP>","Goodspaceguy","1"
"SEA 34-1511","King County Executive","34","8","7","Total","<NP>","Dow Constantine","45"
"SEA 34-1511","King County Executive","34","8","7","Total","<NP>","Bill Hirt","5"
"SEA 34-1511","King County Executive","34","8","7","Total","<NP>","Stan Lippmann","2"
"SEA 34-1511","King County Executive","34","8","7","Total","<NP>","Write-in","0"
"SEA 34-1511","King County Executive","34","8","7","Total","NP","Times Over Voted","0"
"SEA 34-1511","City of Seattle Mayor","34","8","7","Total","NP","Registered Voters","338"
"SEA 34-1511","City of Seattle Mayor","34","8","7","Total","NP","Times Counted","55"
"SEA 34-1511","City of Seattle Mayor","34","8","7","Total","NP","Times Under Voted","0"
"SEA 34-1511","City of Seattle Mayor","34","8","7","Total","<NP>","Keith J. Whiteman","0"
"SEA 34-1511","City of Seattle Mayor","34","8","7","Total","<NP>","Tiniell Cato","0"
"SEA 34-1511","City of Seattle Mayor","34","8","7","Total","<NP>","Nikkita Oliver","7"
"SEA 34-1511","City of Seattle Mayor","34","8","7","Total","<NP>","Jenny Durkan","18"
"SEA 34-1511","City of Seattle Mayor","34","8","7","Total","<NP>","Gary E. Brose","0"
"SEA 34-1511","City of Seattle Mayor","34","8","7","Total","<NP>","Mike McGinn","3"
"SEA 34-1511","City of Seattle Mayor","34","8","7","Total","<NP>","Greg Hamilton","0"
"SEA 34-1511","City of Seattle Mayor","34","8","7","Total","<NP>","Mary J. Martin","0"
"SEA 34-1511","City of Seattle Mayor","34","8","7","Total","<NP>","Michael Harris","4"
"SEA 34-1511","City of Seattle Mayor","34","8","7","Total","<NP>","Casey Carlisle","2"
"SEA 34-1511","City of Seattle Mayor","34","8","7","Total","<NP>","Bob Hasegawa","8"
"SEA 34-1511","City of Seattle Mayor","34","8","7","Total","<NP>","Write-in","0"
"SEA 34-1511","City of Seattle Mayor","34","8","7","Total","<NP>","Jason Roberts","0"
"SEA 34-1511","City of Seattle Mayor","34","8","7","Total","<NP>","Jessyn Farrell","5"
"SEA 34-1511","City of Seattle Mayor","34","8","7","Total","<NP>","Larry Oberto","1"
"SEA 34-1511","City of Seattle Mayor","34","8","7","Total","<NP>","Dave Kane","0"
"SEA 34-1511","City of Seattle Mayor","34","8","7","Total","<NP>","Alex Tsimerman","0"
"SEA 34-1511","City of Seattle Mayor","34","8","7","Total","<NP>","Harley Lever","0"
"SEA 34-1511","City of Seattle Mayor","34","8","7","Total","<NP>","Lewis A. Jones","0"
"SEA 34-1511","City of Seattle Mayor","34","8","7","Total","<NP>","James W. Norton, Jr.","0"
"SEA 34-1511","City of Seattle Mayor","34","8","7","Total","<NP>","Thom Gunn","0"
"SEA 34-1511","City of Seattle Mayor","34","8","7","Total","<NP>","Cary Moon","7"
"SEA 34-1511","City of Seattle Mayor","34","8","7","Total","NP","Times Over Voted","0"
"SEA 34-1511","City of Seattle Council Position No. 9","34","8","7","Total","NP","Registered Voters","338"
"SEA 34-1511","City of Seattle Council Position No. 9","34","8","7","Total","NP","Times Counted","55"
"SEA 34-1511","City of Seattle Council Position No. 9","34","8","7","Total","NP","Times Under Voted","2"
"SEA 34-1511","City of Seattle Council Position No. 9","34","8","7","Total","<NP>","Eric W. Smiley","1"
"SEA 34-1511","City of Seattle Council Position No. 9","34","8","7","Total","<NP>","Ty Pethe","0"
"SEA 34-1511","City of Seattle Council Position No. 9","34","8","7","Total","<NP>","Pat Murakami","13"
"SEA 34-1511","City of Seattle Council Position No. 9","34","8","7","Total","<NP>","Ian Affleck-Asch","7"
"SEA 34-1511","City of Seattle Council Position No. 9","34","8","7","Total","<NP>","David Preston","3"
"SEA 34-1512","City of Seattle Mayor","34","8","7","Total","<NP>","Jessyn Farrell","2"
"SEA 34-1511","City of Seattle Council Position No. 9","34","8","7","Total","<NP>","M. Lorena González","29"
"SEA 34-1511","City of Seattle Council Position No. 9","34","8","7","Total","<NP>","Pauly Giuglianotti","0"
"SEA 34-1511","City of Seattle Council Position No. 9","34","8","7","Total","<NP>","Write-in","0"
"SEA 34-1511","City of Seattle Council Position No. 9","34","8","7","Total","NP","Times Over Voted","0"
"SEA 34-1511","City of Seattle Council Position No. 8","34","8","7","Total","NP","Registered Voters","338"
"SEA 34-1511","City of Seattle Council Position No. 8","34","8","7","Total","NP","Times Counted","55"
"SEA 34-1511","City of Seattle Council Position No. 8","34","8","7","Total","NP","Times Under Voted","4"
"SEA 34-1511","City of Seattle Council Position No. 8","34","8","7","Total","<NP>","Rudy Pantoja","4"
"SEA 34-1511","City of Seattle Council Position No. 8","34","8","7","Total","<NP>","Hisam Goueli","1"
"SEA 34-1511","City of Seattle Council Position No. 8","34","8","7","Total","<NP>","Charlene D. Strong","6"
"SEA 34-1511","City of Seattle Council Position No. 8","34","8","7","Total","<NP>","Sheley Secrest","3"
"SEA 34-1511","City of Seattle Council Position No. 8","34","8","7","Total","<NP>","Jon Grant","10"
"SEA 34-1511","City of Seattle Council Position No. 8","34","8","7","Total","<NP>","Write-in","0"
"SEA 34-1511","City of Seattle Council Position No. 8","34","8","7","Total","<NP>","Teresa Mosqueda","13"
"SEA 34-1511","City of Seattle Council Position No. 8","34","8","7","Total","<NP>","Sara E. Nelson","12"
"SEA 34-1511","City of Seattle Council Position No. 8","34","8","7","Total","<NP>","Mac McGregor","2"
"SEA 34-1511","City of Seattle Council Position No. 8","34","8","7","Total","NP","Times Over Voted","0"
"SEA 34-1511","King County Proposition No. 1","34","8","7","Total","NP","Registered Voters","338"
"SEA 34-1511","King County Proposition No. 1","34","8","7","Total","NP","Times Counted","55"
"SEA 34-1511","King County Proposition No. 1","34","8","7","Total","NP","Times Under Voted","2"
"SEA 34-1511","King County Proposition No. 1","34","8","7","Total","<NP>","Rejected","23"
"SEA 34-1511","King County Proposition No. 1","34","8","7","Total","<NP>","Approved","30"
"SEA 34-1511","King County Proposition No. 1","34","8","7","Total","NP","Times Over Voted","0"
"SEA 34-1512","Port of Seattle Commissioner Position No. 4","34","8","7","Total","NP","Registered Voters","308"
"SEA 34-1512","Port of Seattle Commissioner Position No. 4","34","8","7","Total","NP","Times Counted","39"
"SEA 34-1512","Port of Seattle Commissioner Position No. 4","34","8","7","Total","NP","Times Under Voted","3"
"SEA 34-1512","Port of Seattle Commissioner Position No. 4","34","8","7","Total","<NP>","Write-in","0"
"SEA 34-1512","Port of Seattle Commissioner Position No. 4","34","8","7","Total","<NP>","John Persak","16"
"SEA 34-1512","Port of Seattle Commissioner Position No. 4","34","8","7","Total","<NP>","Richard Pope","1"
"SEA 34-1512","Port of Seattle Commissioner Position No. 4","34","8","7","Total","<NP>","Fernando Martinez","1"
"SEA 34-1512","Port of Seattle Commissioner Position No. 4","34","8","7","Total","<NP>","Preeti Shridhar","7"
"SEA 34-1512","Port of Seattle Commissioner Position No. 4","34","8","7","Total","<NP>","Peter Steinbrueck","2"
"SEA 34-1512","Port of Seattle Commissioner Position No. 4","34","8","7","Total","<NP>","Ray S. Armitstead","1"
"SEA 34-1512","Port of Seattle Commissioner Position No. 4","34","8","7","Total","<NP>","Ken Rogers","2"
"SEA 34-1512","Port of Seattle Commissioner Position No. 4","34","8","7","Total","<NP>","Brooks Salazar","6"
"SEA 34-1512","Port of Seattle Commissioner Position No. 4","34","8","7","Total","NP","Times Over Voted","0"
"SEA 34-1512","Port of Seattle Commissioner Position No. 1","34","8","7","Total","NP","Registered Voters","308"
"SEA 34-1512","Port of Seattle Commissioner Position No. 1","34","8","7","Total","NP","Times Counted","39"
"SEA 34-1512","Port of Seattle Commissioner Position No. 1","34","8","7","Total","NP","Times Under Voted","2"
"SEA 34-1512","Port of Seattle Commissioner Position No. 1","34","8","7","Total","<NP>","Ryan Calkins","15"
"SEA 34-1512","Port of Seattle Commissioner Position No. 1","34","8","7","Total","<NP>","Claudia Kauffman","5"
"SEA 34-1512","Port of Seattle Commissioner Position No. 1","34","8","7","Total","<NP>","Bea Querido-Rico","6"
"SEA 34-1512","Port of Seattle Commissioner Position No. 1","34","8","7","Total","<NP>","Write-in","0"
"SEA 34-1512","Port of Seattle Commissioner Position No. 1","34","8","7","Total","<NP>","John Creighton","10"
"SEA 34-1512","Port of Seattle Commissioner Position No. 1","34","8","7","Total","NP","Times Over Voted","1"
"SEA 34-1512","Port of Seattle Commissioner Position No. 3","34","8","7","Total","NP","Registered Voters","308"
"SEA 34-1512","Port of Seattle Commissioner Position No. 3","34","8","7","Total","NP","Times Counted","39"
"SEA 34-1512","Port of Seattle Commissioner Position No. 3","34","8","7","Total","NP","Times Under Voted","1"
"SEA 34-1512","Port of Seattle Commissioner Position No. 3","34","8","7","Total","<NP>","Ahmed Abdi","18"
"SEA 34-1512","Port of Seattle Commissioner Position No. 3","34","8","7","Total","<NP>","Write-in","0"
"SEA 34-1512","Port of Seattle Commissioner Position No. 3","34","8","7","Total","<NP>","Lisa Espinosa","6"
"SEA 34-1512","Port of Seattle Commissioner Position No. 3","34","8","7","Total","<NP>","Stephanie Bowman","14"
"SEA 34-1512","Port of Seattle Commissioner Position No. 3","34","8","7","Total","NP","Times Over Voted","0"
"SEA 34-1512","King County Executive","34","8","7","Total","NP","Registered Voters","308"
"SEA 34-1512","King County Executive","34","8","7","Total","NP","Times Counted","39"
"SEA 34-1512","King County Executive","34","8","7","Total","NP","Times Under Voted","1"
"SEA 34-1512","King County Executive","34","8","7","Total","<NP>","Goodspaceguy","1"
"SEA 34-1512","King County Executive","34","8","7","Total","<NP>","Dow Constantine","34"
"SEA 34-1512","King County Executive","34","8","7","Total","<NP>","Bill Hirt","1"
"SEA 34-1512","King County Executive","34","8","7","Total","<NP>","Stan Lippmann","2"
"SEA 34-1512","King County Executive","34","8","7","Total","<NP>","Write-in","0"
"SEA 34-1512","King County Executive","34","8","7","Total","NP","Times Over Voted","0"
"SEA 34-1512","City of Seattle Mayor","34","8","7","Total","NP","Registered Voters","308"
"SEA 34-1512","City of Seattle Mayor","34","8","7","Total","NP","Times Counted","39"
"SEA 34-1512","City of Seattle Mayor","34","8","7","Total","NP","Times Under Voted","0"
"SEA 34-1512","City of Seattle Mayor","34","8","7","Total","<NP>","Keith J. Whiteman","0"
"SEA 34-1512","City of Seattle Mayor","34","8","7","Total","<NP>","Tiniell Cato","0"
"SEA 34-1512","City of Seattle Mayor","34","8","7","Total","<NP>","Nikkita Oliver","12"
"SEA 34-1512","City of Seattle Mayor","34","8","7","Total","<NP>","Jenny Durkan","9"
"SEA 34-1512","City of Seattle Mayor","34","8","7","Total","<NP>","Gary E. Brose","0"
"SEA 34-1512","City of Seattle Mayor","34","8","7","Total","<NP>","Mike McGinn","3"
"SEA 34-1512","City of Seattle Mayor","34","8","7","Total","<NP>","Greg Hamilton","0"
"SEA 34-1512","City of Seattle Mayor","34","8","7","Total","<NP>","Mary J. Martin","0"
"SEA 34-1512","City of Seattle Mayor","34","8","7","Total","<NP>","Michael Harris","0"
"SEA 34-1512","City of Seattle Mayor","34","8","7","Total","<NP>","Casey Carlisle","0"
"SEA 34-1512","City of Seattle Mayor","34","8","7","Total","<NP>","Bob Hasegawa","5"
"SEA 34-1512","City of Seattle Mayor","34","8","7","Total","<NP>","Write-in","0"
"SEA 34-1512","City of Seattle Mayor","34","8","7","Total","<NP>","Jason Roberts","0"
"SEA 34-1512","City of Seattle Mayor","34","8","7","Total","<NP>","Larry Oberto","0"
"SEA 34-1512","City of Seattle Mayor","34","8","7","Total","<NP>","Dave Kane","0"
"SEA 34-1512","City of Seattle Mayor","34","8","7","Total","<NP>","Alex Tsimerman","0"
"SEA 34-1512","City of Seattle Mayor","34","8","7","Total","<NP>","Harley Lever","0"
"SEA 34-1512","City of Seattle Mayor","34","8","7","Total","<NP>","Lewis A. Jones","0"
"SEA 34-1512","City of Seattle Mayor","34","8","7","Total","<NP>","James W. Norton, Jr.","0"
"SEA 34-1512","City of Seattle Mayor","34","8","7","Total","<NP>","Thom Gunn","0"
"SEA 34-1512","City of Seattle Mayor","34","8","7","Total","<NP>","Cary Moon","8"
"SEA 34-1512","City of Seattle Mayor","34","8","7","Total","NP","Times Over Voted","0"
"SEA 34-1512","City of Seattle Council Position No. 9","34","8","7","Total","NP","Registered Voters","308"
"SEA 34-1512","City of Seattle Council Position No. 9","34","8","7","Total","NP","Times Counted","39"
"SEA 34-1512","City of Seattle Council Position No. 9","34","8","7","Total","NP","Times Under Voted","2"
"SEA 34-1512","City of Seattle Council Position No. 9","34","8","7","Total","<NP>","Eric W. Smiley","0"
"SEA 34-1512","City of Seattle Council Position No. 9","34","8","7","Total","<NP>","Ty Pethe","1"
"SEA 34-1512","City of Seattle Council Position No. 9","34","8","7","Total","<NP>","Pat Murakami","8"
"SEA 34-1512","City of Seattle Council Position No. 9","34","8","7","Total","<NP>","Ian Affleck-Asch","1"
"SEA 34-1512","City of Seattle Council Position No. 9","34","8","7","Total","<NP>","David Preston","6"
"SEA 34-1512","City of Seattle Council Position No. 9","34","8","7","Total","<NP>","M. Lorena González","21"
"SEA 34-1512","City of Seattle Council Position No. 9","34","8","7","Total","<NP>","Pauly Giuglianotti","0"
"SEA 34-1512","City of Seattle Council Position No. 9","34","8","7","Total","<NP>","Write-in","0"
"SEA 34-1512","City of Seattle Council Position No. 9","34","8","7","Total","NP","Times Over Voted","0"
"SEA 34-1512","City of Seattle Council Position No. 8","34","8","7","Total","NP","Registered Voters","308"
"SEA 34-1512","City of Seattle Council Position No. 8","34","8","7","Total","NP","Times Counted","39"
"SEA 34-1512","City of Seattle Council Position No. 8","34","8","7","Total","NP","Times Under Voted","3"
"SEA 34-1512","City of Seattle Council Position No. 8","34","8","7","Total","<NP>","Rudy Pantoja","2"
"SEA 34-1512","City of Seattle Council Position No. 8","34","8","7","Total","<NP>","Hisam Goueli","1"
"SEA 34-1512","City of Seattle Council Position No. 8","34","8","7","Total","<NP>","Charlene D. Strong","3"
"SEA 34-1512","City of Seattle Council Position No. 8","34","8","7","Total","<NP>","Sheley Secrest","3"
"SEA 34-1512","City of Seattle Council Position No. 8","34","8","7","Total","<NP>","Jon Grant","10"
"SEA 34-1512","City of Seattle Council Position No. 8","34","8","7","Total","<NP>","Write-in","0"
"SEA 34-1512","City of Seattle Council Position No. 8","34","8","7","Total","<NP>","Teresa Mosqueda","8"
"SEA 34-1512","City of Seattle Council Position No. 8","34","8","7","Total","<NP>","Sara E. Nelson","8"
"SEA 34-1512","City of Seattle Council Position No. 8","34","8","7","Total","<NP>","Mac McGregor","1"
"SEA 34-1512","City of Seattle Council Position No. 8","34","8","7","Total","NP","Times Over Voted","0"
"SEA 34-1512","King County Proposition No. 1","34","8","7","Total","NP","Registered Voters","308"
"SEA 34-1512","King County Proposition No. 1","34","8","7","Total","NP","Times Counted","39"
"SEA 34-1512","King County Proposition No. 1","34","8","7","Total","NP","Times Under Voted","1"
"SEA 34-1512","King County Proposition No. 1","34","8","7","Total","<NP>","Rejected","21"
"SEA 34-1512","King County Proposition No. 1","34","8","7","Total","<NP>","Approved","17"
"SEA 34-1512","King County Proposition No. 1","34","8","7","Total","NP","Times Over Voted","0"
"SEA 34-1513","Port of Seattle Commissioner Position No. 4","34","8","7","Total","NP","Registered Voters","737"
"SEA 34-1513","Port of Seattle Commissioner Position No. 4","34","8","7","Total","NP","Times Counted","116"
"SEA 34-1513","Port of Seattle Commissioner Position No. 4","34","8","7","Total","NP","Times Under Voted","10"
"SEA 34-1513","Port of Seattle Commissioner Position No. 4","34","8","7","Total","<NP>","Write-in","0"
"SEA 34-1513","Port of Seattle Commissioner Position No. 4","34","8","7","Total","<NP>","John Persak","5"
"SEA 34-1513","Port of Seattle Commissioner Position No. 4","34","8","7","Total","<NP>","Richard Pope","11"
"SEA 34-1513","Port of Seattle Commissioner Position No. 4","34","8","7","Total","<NP>","Fernando Martinez","3"
"SEA 34-1513","Port of Seattle Commissioner Position No. 4","34","8","7","Total","<NP>","Preeti Shridhar","53"
"SEA 34-1513","Port of Seattle Commissioner Position No. 4","34","8","7","Total","<NP>","Peter Steinbrueck","17"
"SEA 34-1513","Port of Seattle Commissioner Position No. 4","34","8","7","Total","<NP>","Ray S. Armitstead","2"
"SEA 34-1513","Port of Seattle Commissioner Position No. 4","34","8","7","Total","<NP>","Ken Rogers","8"
"SEA 34-1513","Port of Seattle Commissioner Position No. 4","34","8","7","Total","<NP>","Brooks Salazar","7"
"SEA 34-1513","Port of Seattle Commissioner Position No. 4","34","8","7","Total","NP","Times Over Voted","0"
"SEA 34-1513","Port of Seattle Commissioner Position No. 1","34","8","7","Total","NP","Registered Voters","737"
"SEA 34-1513","Port of Seattle Commissioner Position No. 1","34","8","7","Total","NP","Times Counted","116"
"SEA 34-1513","Port of Seattle Commissioner Position No. 1","34","8","7","Total","NP","Times Under Voted","10"
"SEA 34-1513","Port of Seattle Commissioner Position No. 1","34","8","7","Total","<NP>","Ryan Calkins","45"
"SEA 34-1513","Port of Seattle Commissioner Position No. 1","34","8","7","Total","<NP>","Claudia Kauffman","18"
"SEA 34-1513","Port of Seattle Commissioner Position No. 1","34","8","7","Total","<NP>","Bea Querido-Rico","21"
"SEA 34-1513","Port of Seattle Commissioner Position No. 1","34","8","7","Total","<NP>","Write-in","0"
"SEA 34-1513","Port of Seattle Commissioner Position No. 1","34","8","7","Total","<NP>","John Creighton","22"
"SEA 34-1513","Port of Seattle Commissioner Position No. 1","34","8","7","Total","NP","Times Over Voted","0"
"SEA 34-1513","Port of Seattle Commissioner Position No. 3","34","8","7","Total","NP","Registered Voters","737"
"SEA 34-1513","Port of Seattle Commissioner Position No. 3","34","8","7","Total","NP","Times Counted","116"
"SEA 34-1513","Port of Seattle Commissioner Position No. 3","34","8","7","Total","NP","Times Under Voted","10"
"SEA 34-1513","Port of Seattle Commissioner Position No. 3","34","8","7","Total","<NP>","Ahmed Abdi","50"
"SEA 34-1513","Port of Seattle Commissioner Position No. 3","34","8","7","Total","<NP>","Write-in","0"
"SEA 34-1513","Port of Seattle Commissioner Position No. 3","34","8","7","Total","<NP>","Lisa Espinosa","23"
"SEA 34-1513","Port of Seattle Commissioner Position No. 3","34","8","7","Total","<NP>","Stephanie Bowman","33"
"SEA 34-1513","Port of Seattle Commissioner Position No. 3","34","8","7","Total","NP","Times Over Voted","0"
"SEA 34-1513","King County Executive","34","8","7","Total","NP","Registered Voters","737"
"SEA 34-1513","King County Executive","34","8","7","Total","NP","Times Counted","116"
"SEA 34-1513","King County Executive","34","8","7","Total","NP","Times Under Voted","3"
"SEA 34-1513","King County Executive","34","8","7","Total","<NP>","Goodspaceguy","2"
"SEA 34-1513","King County Executive","34","8","7","Total","<NP>","Dow Constantine","97"
"SEA 34-1513","King County Executive","34","8","7","Total","<NP>","Bill Hirt","9"
"SEA 34-1513","King County Executive","34","8","7","Total","<NP>","Stan Lippmann","5"
"SEA 34-1513","King County Executive","34","8","7","Total","<NP>","Write-in","0"
"SEA 34-1513","King County Executive","34","8","7","Total","NP","Times Over Voted","0"
"SEA 34-1513","City of Seattle Mayor","34","8","7","Total","NP","Registered Voters","737"
"SEA 34-1513","City of Seattle Mayor","34","8","7","Total","NP","Times Counted","116"
"SEA 34-1513","City of Seattle Mayor","34","8","7","Total","NP","Times Under Voted","0"
"SEA 34-1513","City of Seattle Mayor","34","8","7","Total","<NP>","Keith J. Whiteman","0"
"SEA 34-1513","City of Seattle Mayor","34","8","7","Total","<NP>","Tiniell Cato","1"
"SEA 34-1513","City of Seattle Mayor","34","8","7","Total","<NP>","Nikkita Oliver","17"
"SEA 34-1513","City of Seattle Mayor","34","8","7","Total","<NP>","Jenny Durkan","29"
"SEA 34-1513","City of Seattle Mayor","34","8","7","Total","<NP>","Gary E. Brose","3"
"SEA 34-1513","City of Seattle Mayor","34","8","7","Total","<NP>","Mike McGinn","12"
"SEA 34-1513","City of Seattle Mayor","34","8","7","Total","<NP>","Greg Hamilton","3"
"SEA 34-1513","City of Seattle Mayor","34","8","7","Total","<NP>","Mary J. Martin","1"
"SEA 34-1513","City of Seattle Mayor","34","8","7","Total","<NP>","Michael Harris","1"
"SEA 34-1513","City of Seattle Mayor","34","8","7","Total","<NP>","Casey Carlisle","0"
"SEA 34-1513","City of Seattle Mayor","34","8","7","Total","<NP>","Bob Hasegawa","16"
"SEA 34-1513","City of Seattle Mayor","34","8","7","Total","<NP>","Write-in","0"
"SEA 34-1513","City of Seattle Mayor","34","8","7","Total","<NP>","Jason Roberts","0"
"SEA 34-1513","City of Seattle Mayor","34","8","7","Total","<NP>","Jessyn Farrell","6"
"SEA 34-1513","City of Seattle Mayor","34","8","7","Total","<NP>","Larry Oberto","2"
"SEA 34-1513","City of Seattle Mayor","34","8","7","Total","<NP>","Dave Kane","0"
"SEA 34-1513","City of Seattle Mayor","34","8","7","Total","<NP>","Alex Tsimerman","0"
"SEA 34-1513","City of Seattle Mayor","34","8","7","Total","<NP>","Harley Lever","1"
"SEA 34-1513","City of Seattle Mayor","34","8","7","Total","<NP>","Lewis A. Jones","0"
"SEA 34-1513","City of Seattle Mayor","34","8","7","Total","<NP>","James W. Norton, Jr.","1"
"SEA 34-1513","City of Seattle Mayor","34","8","7","Total","<NP>","Thom Gunn","0"
"SEA 34-1513","City of Seattle Mayor","34","8","7","Total","<NP>","Cary Moon","23"
"SEA 34-1513","City of Seattle Mayor","34","8","7","Total","NP","Times Over Voted","0"
"SEA 34-1513","City of Seattle Council Position No. 9","34","8","7","Total","NP","Registered Voters","737"
"SEA 34-1513","City of Seattle Council Position No. 9","34","8","7","Total","NP","Times Counted","116"
"SEA 34-1513","City of Seattle Council Position No. 9","34","8","7","Total","NP","Times Under Voted","5"
"SEA 34-1513","City of Seattle Council Position No. 9","34","8","7","Total","<NP>","Eric W. Smiley","4"
"SEA 34-1513","City of Seattle Council Position No. 9","34","8","7","Total","<NP>","Ty Pethe","4"
"SEA 34-1513","City of Seattle Council Position No. 9","34","8","7","Total","<NP>","Pat Murakami","12"
"SEA 34-1513","City of Seattle Council Position No. 9","34","8","7","Total","<NP>","Ian Affleck-Asch","3"
"SEA 34-1513","City of Seattle Council Position No. 9","34","8","7","Total","<NP>","David Preston","13"
"SEA 34-1513","City of Seattle Council Position No. 9","34","8","7","Total","<NP>","M. Lorena González","69"
"SEA 34-1513","City of Seattle Council Position No. 9","34","8","7","Total","<NP>","Pauly Giuglianotti","5"
"SEA 34-1513","City of Seattle Council Position No. 9","34","8","7","Total","<NP>","Write-in","1"
"SEA 34-1513","City of Seattle Council Position No. 9","34","8","7","Total","NP","Times Over Voted","0"
"SEA 34-1513","City of Seattle Council Position No. 8","34","8","7","Total","NP","Registered Voters","737"
"SEA 34-1513","City of Seattle Council Position No. 8","34","8","7","Total","NP","Times Counted","116"
"SEA 34-1513","City of Seattle Council Position No. 8","34","8","7","Total","NP","Times Under Voted","4"
"SEA 34-1513","City of Seattle Council Position No. 8","34","8","7","Total","<NP>","Rudy Pantoja","6"
"SEA 34-1513","City of Seattle Council Position No. 8","34","8","7","Total","<NP>","Hisam Goueli","2"
"SEA 34-1513","City of Seattle Council Position No. 8","34","8","7","Total","<NP>","Charlene D. Strong","14"
"SEA 34-1513","City of Seattle Council Position No. 8","34","8","7","Total","<NP>","Sheley Secrest","3"
"SEA 34-1513","City of Seattle Council Position No. 8","34","8","7","Total","<NP>","Jon Grant","38"
"SEA 34-1513","City of Seattle Council Position No. 8","34","8","7","Total","<NP>","Write-in","0"
"SEA 34-1513","City of Seattle Council Position No. 8","34","8","7","Total","<NP>","Teresa Mosqueda","26"
"SEA 34-1513","City of Seattle Council Position No. 8","34","8","7","Total","<NP>","Sara E. Nelson","14"
"SEA 34-1513","City of Seattle Council Position No. 8","34","8","7","Total","<NP>","Mac McGregor","9"
"SEA 34-1513","City of Seattle Council Position No. 8","34","8","7","Total","NP","Times Over Voted","0"
"SEA 34-1513","King County Proposition No. 1","34","8","7","Total","NP","Registered Voters","737"
"SEA 34-1513","King County Proposition No. 1","34","8","7","Total","NP","Times Counted","116"
"SEA 34-1513","King County Proposition No. 1","34","8","7","Total","NP","Times Under Voted","7"
"SEA 34-1513","King County Proposition No. 1","34","8","7","Total","<NP>","Rejected","49"
"SEA 34-1513","King County Proposition No. 1","34","8","7","Total","<NP>","Approved","60"
"SEA 34-1513","King County Proposition No. 1","34","8","7","Total","NP","Times Over Voted","0"
"SEA 34-1514","Port of Seattle Commissioner Position No. 4","34","8","7","Total","NP","Registered Voters","591"
"SEA 34-1514","Port of Seattle Commissioner Position No. 4","34","8","7","Total","NP","Times Counted","88"
"SEA 34-1514","Port of Seattle Commissioner Position No. 4","34","8","7","Total","NP","Times Under Voted","10"
"SEA 34-1514","Port of Seattle Commissioner Position No. 4","34","8","7","Total","<NP>","Write-in","0"
"SEA 34-1514","Port of Seattle Commissioner Position No. 4","34","8","7","Total","<NP>","John Persak","8"
"SEA 34-1514","Port of Seattle Commissioner Position No. 4","34","8","7","Total","<NP>","Richard Pope","1"
"SEA 34-1514","Port of Seattle Commissioner Position No. 4","34","8","7","Total","<NP>","Fernando Martinez","5"
"SEA 34-1514","Port of Seattle Commissioner Position No. 4","34","8","7","Total","<NP>","Preeti Shridhar","31"
"SEA 34-1514","Port of Seattle Commissioner Position No. 4","34","8","7","Total","<NP>","Peter Steinbrueck","21"
"SEA 34-1514","Port of Seattle Commissioner Position No. 4","34","8","7","Total","<NP>","Ray S. Armitstead","1"
"SEA 34-1514","Port of Seattle Commissioner Position No. 4","34","8","7","Total","<NP>","Ken Rogers","7"
