"precinct","race","leg","cc","cg","countergroup","party","countertype","sumofcount"
"SEA 34-1517","Seattle School District No. 1 Director District No. 6 Director District No. 6","34","8","7","Total","NP","Registered Voters","292"
"SEA 34-1517","Seattle School District No. 1 Director District No. 6 Director District No. 6","34","8","7","Total","NP","Times Counted","75"
"SEA 34-1517","Seattle School District No. 1 Director District No. 6 Director District No. 6","34","8","7","Total","NP","Times Under Voted","14"
"SEA 34-1517","Seattle School District No. 1 Director District No. 6 Director District No. 6","34","8","7","Total","<NP>","Leslie S. Harris","32"
"SEA 34-1517","Seattle School District No. 1 Director District No. 6 Director District No. 6","34","8","7","Total","<NP>","Molly E. Mitchell","24"
"SEA 34-1517","Seattle School District No. 1 Director District No. 6 Director District No. 6","34","8","7","Total","<NP>","Write-in","1"
"SEA 34-1517","Seattle School District No. 1 Director District No. 6 Director District No. 6","34","8","7","Total","<NP>","Crystal S. Liston","4"
"SEA 34-1517","Seattle School District No. 1 Director District No. 6 Director District No. 6","34","8","7","Total","NP","Times Over Voted","0"
"SEA 34-1517","Port of Seattle Commissioner Position No. 5","34","8","7","Total","NP","Registered Voters","292"
"SEA 34-1517","Port of Seattle Commissioner Position No. 5","34","8","7","Total","NP","Times Counted","75"
"SEA 34-1517","Port of Seattle Commissioner Position No. 5","34","8","7","Total","NP","Times Under Voted","13"
"SEA 34-1517","Port of Seattle Commissioner Position No. 5","34","8","7","Total","<NP>","Garth Jacobson","5"
"SEA 34-1517","Port of Seattle Commissioner Position No. 5","34","8","7","Total","<NP>","Write-in","1"
"SEA 34-1517","Port of Seattle Commissioner Position No. 5","34","8","7","Total","<NP>","Jordan Lemmon","2"
"SEA 34-1517","Port of Seattle Commissioner Position No. 5","34","8","7","Total","<NP>","Fred Felleman","54"
"SEA 34-1517","Port of Seattle Commissioner Position No. 5","34","8","7","Total","NP","Times Over Voted","0"
"SEA 34-1517","Port of Seattle Commissioner Position No. 2","34","8","7","Total","NP","Registered Voters","292"
"SEA 34-1517","Port of Seattle Commissioner Position No. 2","34","8","7","Total","NP","Times Counted","75"
"SEA 34-1517","Port of Seattle Commissioner Position No. 2","34","8","7","Total","NP","Times Under Voted","12"
"SEA 34-1517","Port of Seattle Commissioner Position No. 2","34","8","7","Total","<NP>","Nina Martinez","8"
"SEA 34-1517","Port of Seattle Commissioner Position No. 2","34","8","7","Total","<NP>","Grant Degginger","14"
"SEA 34-1517","Port of Seattle Commissioner Position No. 2","34","8","7","Total","<NP>","Sam Cho","23"
"SEA 34-1517","Port of Seattle Commissioner Position No. 2","34","8","7","Total","<NP>","Ali Scego","1"
"SEA 34-1517","Port of Seattle Commissioner Position No. 2","34","8","7","Total","<NP>","Write-in","1"
"SEA 34-1517","Port of Seattle Commissioner Position No. 2","34","8","7","Total","<NP>","Preeti Shridhar","9"
"SEA 34-1517","Port of Seattle Commissioner Position No. 2","34","8","7","Total","<NP>","Kelly Charlton","5"
"SEA 34-1517","Port of Seattle Commissioner Position No. 2","34","8","7","Total","<NP>","Dominic Barrera","2"
"SEA 34-1517","Port of Seattle Commissioner Position No. 2","34","8","7","Total","NP","Times Over Voted","0"
"SEA 34-1517","City of Seattle Proposition No. 1","34","8","7","Total","NP","Registered Voters","292"
"SEA 34-1517","City of Seattle Proposition No. 1","34","8","7","Total","NP","Times Counted","75"
"SEA 34-1517","City of Seattle Proposition No. 1","34","8","7","Total","NP","Times Under Voted","0"
"SEA 34-1517","City of Seattle Proposition No. 1","34","8","7","Total","<NP>","No","15"
"SEA 34-1517","City of Seattle Proposition No. 1","34","8","7","Total","<NP>","Yes","59"
"SEA 34-1517","City of Seattle Proposition No. 1","34","8","7","Total","NP","Times Over Voted","1"
"SEA 34-1517","Council District No. 8 Council District No. 8","34","8","7","Total","NP","Registered Voters","292"
"SEA 34-1517","Council District No. 8 Council District No. 8","34","8","7","Total","NP","Times Counted","75"
"SEA 34-1517","Council District No. 8 Council District No. 8","34","8","7","Total","NP","Times Under Voted","4"
"SEA 34-1517","Council District No. 8 Council District No. 8","34","8","7","Total","<NP>","Write-in","1"
"SEA 34-1517","Council District No. 8 Council District No. 8","34","8","7","Total","<NP>","Goodspaceguy","1"
"SEA 34-1517","Council District No. 8 Council District No. 8","34","8","7","Total","<NP>","Michael Robert Neher","7"
"SEA 34-1517","Council District No. 8 Council District No. 8","34","8","7","Total","<NP>","Joe McDermott","62"
"SEA 34-1517","Council District No. 8 Council District No. 8","34","8","7","Total","NP","Times Over Voted","0"
"SEA 34-1517","King County Proposition No. 1","34","8","7","Total","NP","Registered Voters","292"
"SEA 34-1517","King County Proposition No. 1","34","8","7","Total","NP","Times Counted","75"
"SEA 34-1517","King County Proposition No. 1","34","8","7","Total","NP","Times Under Voted","3"
"SEA 34-1517","King County Proposition No. 1","34","8","7","Total","<NP>","Approved","57"
"SEA 34-1517","King County Proposition No. 1","34","8","7","Total","<NP>","Rejected","15"
"SEA 34-1517","King County Proposition No. 1","34","8","7","Total","NP","Times Over Voted","0"
"SEA 34-1517","City of Seattle Council District No. 1 Council District No. 1","34","8","7","Total","NP","Registered Voters","292"
"SEA 34-1517","City of Seattle Council District No. 1 Council District No. 1","34","8","7","Total","NP","Times Counted","75"
"SEA 34-1517","City of Seattle Council District No. 1 Council District No. 1","34","8","7","Total","NP","Times Under Voted","2"
"SEA 34-1517","City of Seattle Council District No. 1 Council District No. 1","34","8","7","Total","<NP>","Write-in","1"
"SEA 34-1517","City of Seattle Council District No. 1 Council District No. 1","34","8","7","Total","<NP>","Phil Tavel","22"
"SEA 34-1517","City of Seattle Council District No. 1 Council District No. 1","34","8","7","Total","<NP>","Brendan Kolding","12"
"SEA 34-1517","City of Seattle Council District No. 1 Council District No. 1","34","8","7","Total","<NP>","Lisa Herbold","38"
"SEA 34-1517","City of Seattle Council District No. 1 Council District No. 1","34","8","7","Total","NP","Times Over Voted","0"
"SEA 34-1518","Seattle School District No. 1 Director District No. 6 Director District No. 6","34","8","7","Total","NP","Registered Voters","263"
"SEA 34-1518","Seattle School District No. 1 Director District No. 6 Director District No. 6","34","8","7","Total","NP","Times Counted","53"
"SEA 34-1518","Seattle School District No. 1 Director District No. 6 Director District No. 6","34","8","7","Total","NP","Times Under Voted","8"
"SEA 34-1518","Seattle School District No. 1 Director District No. 6 Director District No. 6","34","8","7","Total","<NP>","Leslie S. Harris","25"
"SEA 34-1518","Seattle School District No. 1 Director District No. 6 Director District No. 6","34","8","7","Total","<NP>","Molly E. Mitchell","14"
"SEA 34-1518","Seattle School District No. 1 Director District No. 6 Director District No. 6","34","8","7","Total","<NP>","Write-in","1"
"SEA 34-1518","Seattle School District No. 1 Director District No. 6 Director District No. 6","34","8","7","Total","<NP>","Crystal S. Liston","5"
"SEA 34-1518","Seattle School District No. 1 Director District No. 6 Director District No. 6","34","8","7","Total","NP","Times Over Voted","0"
"SEA 34-1518","Port of Seattle Commissioner Position No. 5","34","8","7","Total","NP","Registered Voters","263"
"SEA 34-1518","Port of Seattle Commissioner Position No. 5","34","8","7","Total","NP","Times Counted","53"
"SEA 34-1518","Port of Seattle Commissioner Position No. 5","34","8","7","Total","NP","Times Under Voted","6"
"SEA 34-1518","Port of Seattle Commissioner Position No. 5","34","8","7","Total","<NP>","Garth Jacobson","3"
"SEA 34-1518","Port of Seattle Commissioner Position No. 5","34","8","7","Total","<NP>","Write-in","1"
"SEA 34-1518","Port of Seattle Commissioner Position No. 5","34","8","7","Total","<NP>","Jordan Lemmon","0"
"SEA 34-1518","Port of Seattle Commissioner Position No. 5","34","8","7","Total","<NP>","Fred Felleman","43"
"SEA 34-1518","Port of Seattle Commissioner Position No. 5","34","8","7","Total","NP","Times Over Voted","0"
"SEA 34-1518","Port of Seattle Commissioner Position No. 2","34","8","7","Total","NP","Registered Voters","263"
"SEA 34-1518","Port of Seattle Commissioner Position No. 2","34","8","7","Total","NP","Times Counted","53"
"SEA 34-1518","Port of Seattle Commissioner Position No. 2","34","8","7","Total","NP","Times Under Voted","6"
"SEA 34-1518","Port of Seattle Commissioner Position No. 2","34","8","7","Total","<NP>","Nina Martinez","1"
"SEA 34-1518","Port of Seattle Commissioner Position No. 2","34","8","7","Total","<NP>","Grant Degginger","14"
"SEA 34-1518","Port of Seattle Commissioner Position No. 2","34","8","7","Total","<NP>","Sam Cho","15"
"SEA 34-1518","Port of Seattle Commissioner Position No. 2","34","8","7","Total","<NP>","Ali Scego","2"
"SEA 34-1518","Port of Seattle Commissioner Position No. 2","34","8","7","Total","<NP>","Write-in","1"
"SEA 34-1518","Port of Seattle Commissioner Position No. 2","34","8","7","Total","<NP>","Preeti Shridhar","8"
"SEA 34-1518","Port of Seattle Commissioner Position No. 2","34","8","7","Total","<NP>","Kelly Charlton","4"
"SEA 34-1518","Port of Seattle Commissioner Position No. 2","34","8","7","Total","<NP>","Dominic Barrera","2"
"SEA 34-1518","Port of Seattle Commissioner Position No. 2","34","8","7","Total","NP","Times Over Voted","0"
"SEA 34-1518","City of Seattle Proposition No. 1","34","8","7","Total","NP","Registered Voters","263"
"SEA 34-1518","City of Seattle Proposition No. 1","34","8","7","Total","NP","Times Counted","53"
"SEA 34-1518","City of Seattle Proposition No. 1","34","8","7","Total","NP","Times Under Voted","0"
"SEA 34-1518","City of Seattle Proposition No. 1","34","8","7","Total","<NP>","No","18"
"SEA 34-1518","City of Seattle Proposition No. 1","34","8","7","Total","<NP>","Yes","35"
"SEA 34-1518","City of Seattle Proposition No. 1","34","8","7","Total","NP","Times Over Voted","0"
"SEA 34-1518","Council District No. 8 Council District No. 8","34","8","7","Total","NP","Registered Voters","263"
"SEA 34-1518","Council District No. 8 Council District No. 8","34","8","7","Total","NP","Times Counted","53"
"SEA 34-1518","Council District No. 8 Council District No. 8","34","8","7","Total","NP","Times Under Voted","4"
"SEA 34-1518","Council District No. 8 Council District No. 8","34","8","7","Total","<NP>","Write-in","1"
"SEA 34-1518","Council District No. 8 Council District No. 8","34","8","7","Total","<NP>","Goodspaceguy","3"
"SEA 34-1518","Council District No. 8 Council District No. 8","34","8","7","Total","<NP>","Michael Robert Neher","5"
"SEA 34-1518","Council District No. 8 Council District No. 8","34","8","7","Total","<NP>","Joe McDermott","40"
"SEA 34-1518","Council District No. 8 Council District No. 8","34","8","7","Total","NP","Times Over Voted","0"
"SEA 34-1518","King County Proposition No. 1","34","8","7","Total","NP","Registered Voters","263"
"SEA 34-1518","King County Proposition No. 1","34","8","7","Total","NP","Times Counted","53"
"SEA 34-1518","King County Proposition No. 1","34","8","7","Total","NP","Times Under Voted","0"
"SEA 34-1518","King County Proposition No. 1","34","8","7","Total","<NP>","Approved","37"
"SEA 34-1518","King County Proposition No. 1","34","8","7","Total","<NP>","Rejected","16"
"SEA 34-1518","King County Proposition No. 1","34","8","7","Total","NP","Times Over Voted","0"
"SEA 34-1518","City of Seattle Council District No. 1 Council District No. 1","34","8","7","Total","NP","Registered Voters","263"
"SEA 34-1518","City of Seattle Council District No. 1 Council District No. 1","34","8","7","Total","NP","Times Counted","53"
"SEA 34-1518","City of Seattle Council District No. 1 Council District No. 1","34","8","7","Total","NP","Times Under Voted","1"
"SEA 34-1518","City of Seattle Council District No. 1 Council District No. 1","34","8","7","Total","<NP>","Write-in","0"
"SEA 34-1518","City of Seattle Council District No. 1 Council District No. 1","34","8","7","Total","<NP>","Phil Tavel","18"
"SEA 34-1518","City of Seattle Council District No. 1 Council District No. 1","34","8","7","Total","<NP>","Brendan Kolding","12"
"SEA 34-1518","City of Seattle Council District No. 1 Council District No. 1","34","8","7","Total","<NP>","Lisa Herbold","22"
"SEA 34-1518","City of Seattle Council District No. 1 Council District No. 1","34","8","7","Total","NP","Times Over Voted","0"
"SEA 34-1519","Seattle School District No. 1 Director District No. 6 Director District No. 6","34","8","7","Total","NP","Registered Voters","322"
"SEA 34-1519","Seattle School District No. 1 Director District No. 6 Director District No. 6","34","8","7","Total","NP","Times Counted","85"
"SEA 34-1519","Seattle School District No. 1 Director District No. 6 Director District No. 6","34","8","7","Total","NP","Times Under Voted","19"
"SEA 34-1519","Seattle School District No. 1 Director District No. 6 Director District No. 6","34","8","7","Total","<NP>","Leslie S. Harris","40"
"SEA 34-1519","Seattle School District No. 1 Director District No. 6 Director District No. 6","34","8","7","Total","<NP>","Molly E. Mitchell","20"
"SEA 34-1519","Seattle School District No. 1 Director District No. 6 Director District No. 6","34","8","7","Total","<NP>","Write-in","1"
"SEA 34-1519","Seattle School District No. 1 Director District No. 6 Director District No. 6","34","8","7","Total","<NP>","Crystal S. Liston","5"
"SEA 34-1519","Seattle School District No. 1 Director District No. 6 Director District No. 6","34","8","7","Total","NP","Times Over Voted","0"
"SEA 34-1519","Port of Seattle Commissioner Position No. 5","34","8","7","Total","NP","Registered Voters","322"
"SEA 34-1519","Port of Seattle Commissioner Position No. 5","34","8","7","Total","NP","Times Counted","85"
"SEA 34-1519","Port of Seattle Commissioner Position No. 5","34","8","7","Total","NP","Times Under Voted","17"
"SEA 34-1519","Port of Seattle Commissioner Position No. 5","34","8","7","Total","<NP>","Garth Jacobson","9"
"SEA 34-1519","Port of Seattle Commissioner Position No. 5","34","8","7","Total","<NP>","Write-in","0"
"SEA 34-1519","Port of Seattle Commissioner Position No. 5","34","8","7","Total","<NP>","Jordan Lemmon","4"
"SEA 34-1519","Port of Seattle Commissioner Position No. 5","34","8","7","Total","<NP>","Fred Felleman","55"
"SEA 34-1519","Port of Seattle Commissioner Position No. 5","34","8","7","Total","NP","Times Over Voted","0"
"SEA 34-1519","Port of Seattle Commissioner Position No. 2","34","8","7","Total","NP","Registered Voters","322"
"SEA 34-1519","Port of Seattle Commissioner Position No. 2","34","8","7","Total","NP","Times Counted","85"
"SEA 34-1519","Port of Seattle Commissioner Position No. 2","34","8","7","Total","NP","Times Under Voted","18"
"SEA 34-1519","Port of Seattle Commissioner Position No. 2","34","8","7","Total","<NP>","Nina Martinez","2"
"SEA 34-1519","Port of Seattle Commissioner Position No. 2","34","8","7","Total","<NP>","Grant Degginger","18"
"SEA 34-1519","Port of Seattle Commissioner Position No. 2","34","8","7","Total","<NP>","Sam Cho","23"
"SEA 34-1519","Port of Seattle Commissioner Position No. 2","34","8","7","Total","<NP>","Ali Scego","1"
"SEA 34-1519","Port of Seattle Commissioner Position No. 2","34","8","7","Total","<NP>","Write-in","0"
"SEA 34-1519","Port of Seattle Commissioner Position No. 2","34","8","7","Total","<NP>","Preeti Shridhar","16"
"SEA 34-1519","Port of Seattle Commissioner Position No. 2","34","8","7","Total","<NP>","Kelly Charlton","2"
"SEA 34-1519","Port of Seattle Commissioner Position No. 2","34","8","7","Total","<NP>","Dominic Barrera","5"
"SEA 34-1519","Port of Seattle Commissioner Position No. 2","34","8","7","Total","NP","Times Over Voted","0"
"SEA 34-1519","City of Seattle Proposition No. 1","34","8","7","Total","NP","Registered Voters","322"
"SEA 34-1519","City of Seattle Proposition No. 1","34","8","7","Total","NP","Times Counted","85"
"SEA 34-1519","City of Seattle Proposition No. 1","34","8","7","Total","NP","Times Under Voted","1"
"SEA 34-1519","City of Seattle Proposition No. 1","34","8","7","Total","<NP>","No","27"
"SEA 34-1519","City of Seattle Proposition No. 1","34","8","7","Total","<NP>","Yes","57"
"SEA 34-1519","City of Seattle Proposition No. 1","34","8","7","Total","NP","Times Over Voted","0"
"SEA 34-1519","Council District No. 8 Council District No. 8","34","8","7","Total","NP","Registered Voters","322"
"SEA 34-1519","Council District No. 8 Council District No. 8","34","8","7","Total","NP","Times Counted","85"
"SEA 34-1519","Council District No. 8 Council District No. 8","34","8","7","Total","NP","Times Under Voted","10"
"SEA 34-1519","Council District No. 8 Council District No. 8","34","8","7","Total","<NP>","Write-in","0"
"SEA 34-1519","Council District No. 8 Council District No. 8","34","8","7","Total","<NP>","Goodspaceguy","2"
"SEA 34-1519","Council District No. 8 Council District No. 8","34","8","7","Total","<NP>","Michael Robert Neher","7"
"SEA 34-1519","Council District No. 8 Council District No. 8","34","8","7","Total","<NP>","Joe McDermott","66"
"SEA 34-1519","Council District No. 8 Council District No. 8","34","8","7","Total","NP","Times Over Voted","0"
"SEA 34-1519","King County Proposition No. 1","34","8","7","Total","NP","Registered Voters","322"
"SEA 34-1519","King County Proposition No. 1","34","8","7","Total","NP","Times Counted","85"
"SEA 34-1519","King County Proposition No. 1","34","8","7","Total","NP","Times Under Voted","1"
"SEA 34-1519","King County Proposition No. 1","34","8","7","Total","<NP>","Approved","63"
"SEA 34-1519","King County Proposition No. 1","34","8","7","Total","<NP>","Rejected","21"
"SEA 34-1519","King County Proposition No. 1","34","8","7","Total","NP","Times Over Voted","0"
"SEA 34-1519","City of Seattle Council District No. 1 Council District No. 1","34","8","7","Total","NP","Registered Voters","322"
"SEA 34-1519","City of Seattle Council District No. 1 Council District No. 1","34","8","7","Total","NP","Times Counted","85"
"SEA 34-1519","City of Seattle Council District No. 1 Council District No. 1","34","8","7","Total","NP","Times Under Voted","8"
"SEA 34-1519","City of Seattle Council District No. 1 Council District No. 1","34","8","7","Total","<NP>","Write-in","0"
"SEA 34-1519","City of Seattle Council District No. 1 Council District No. 1","34","8","7","Total","<NP>","Phil Tavel","29"
"SEA 34-1519","City of Seattle Council District No. 1 Council District No. 1","34","8","7","Total","<NP>","Brendan Kolding","12"
"SEA 34-1519","City of Seattle Council District No. 1 Council District No. 1","34","8","7","Total","<NP>","Lisa Herbold","36"
"SEA 34-1519","City of Seattle Council District No. 1 Council District No. 1","34","8","7","Total","NP","Times Over Voted","0"
"SEA 34-1520","Seattle School District No. 1 Director District No. 6 Director District No. 6","34","8","7","Total","NP","Registered Voters","343"
"SEA 34-1520","Seattle School District No. 1 Director District No. 6 Director District No. 6","34","8","7","Total","NP","Times Counted","86"
"SEA 34-1520","Seattle School District No. 1 Director District No. 6 Director District No. 6","34","8","7","Total","NP","Times Under Voted","6"
"SEA 34-1520","Seattle School District No. 1 Director District No. 6 Director District No. 6","34","8","7","Total","<NP>","Leslie S. Harris","34"
"SEA 34-1520","Seattle School District No. 1 Director District No. 6 Director District No. 6","34","8","7","Total","<NP>","Molly E. Mitchell","41"
"SEA 34-1520","Seattle School District No. 1 Director District No. 6 Director District No. 6","34","8","7","Total","<NP>","Write-in","1"
"SEA 34-1520","Seattle School District No. 1 Director District No. 6 Director District No. 6","34","8","7","Total","<NP>","Crystal S. Liston","4"
"SEA 34-1520","Seattle School District No. 1 Director District No. 6 Director District No. 6","34","8","7","Total","NP","Times Over Voted","0"
"SEA 34-1520","Port of Seattle Commissioner Position No. 5","34","8","7","Total","NP","Registered Voters","343"
"SEA 34-1520","Port of Seattle Commissioner Position No. 5","34","8","7","Total","NP","Times Counted","86"
"SEA 34-1520","Port of Seattle Commissioner Position No. 5","34","8","7","Total","NP","Times Under Voted","4"
"SEA 34-1520","Port of Seattle Commissioner Position No. 5","34","8","7","Total","<NP>","Garth Jacobson","14"
"SEA 34-1520","Port of Seattle Commissioner Position No. 5","34","8","7","Total","<NP>","Write-in","0"
"SEA 34-1520","Port of Seattle Commissioner Position No. 5","34","8","7","Total","<NP>","Jordan Lemmon","2"
"SEA 34-1520","Port of Seattle Commissioner Position No. 5","34","8","7","Total","<NP>","Fred Felleman","66"
"SEA 34-1520","Port of Seattle Commissioner Position No. 5","34","8","7","Total","NP","Times Over Voted","0"
"SEA 34-1520","Port of Seattle Commissioner Position No. 2","34","8","7","Total","NP","Registered Voters","343"
"SEA 34-1520","Port of Seattle Commissioner Position No. 2","34","8","7","Total","NP","Times Counted","86"
"SEA 34-1520","Port of Seattle Commissioner Position No. 2","34","8","7","Total","NP","Times Under Voted","2"
"SEA 34-1520","Port of Seattle Commissioner Position No. 2","34","8","7","Total","<NP>","Nina Martinez","3"
"SEA 34-1520","Port of Seattle Commissioner Position No. 2","34","8","7","Total","<NP>","Grant Degginger","28"
"SEA 34-1520","Port of Seattle Commissioner Position No. 2","34","8","7","Total","<NP>","Sam Cho","26"
"SEA 34-1520","Port of Seattle Commissioner Position No. 2","34","8","7","Total","<NP>","Ali Scego","3"
"SEA 34-1520","Port of Seattle Commissioner Position No. 2","34","8","7","Total","<NP>","Write-in","0"
"SEA 34-1520","Port of Seattle Commissioner Position No. 2","34","8","7","Total","<NP>","Preeti Shridhar","15"
"SEA 34-1520","Port of Seattle Commissioner Position No. 2","34","8","7","Total","<NP>","Kelly Charlton","5"
"SEA 34-1520","Port of Seattle Commissioner Position No. 2","34","8","7","Total","<NP>","Dominic Barrera","4"
"SEA 34-1520","Port of Seattle Commissioner Position No. 2","34","8","7","Total","NP","Times Over Voted","0"
"SEA 34-1520","City of Seattle Proposition No. 1","34","8","7","Total","NP","Registered Voters","343"
"SEA 34-1520","City of Seattle Proposition No. 1","34","8","7","Total","NP","Times Counted","86"
"SEA 34-1520","City of Seattle Proposition No. 1","34","8","7","Total","NP","Times Under Voted","1"
"SEA 34-1520","City of Seattle Proposition No. 1","34","8","7","Total","<NP>","No","31"
"SEA 34-1520","City of Seattle Proposition No. 1","34","8","7","Total","<NP>","Yes","54"
"SEA 34-1520","City of Seattle Proposition No. 1","34","8","7","Total","NP","Times Over Voted","0"
"SEA 34-1520","Council District No. 8 Council District No. 8","34","8","7","Total","NP","Registered Voters","343"
"SEA 34-1520","Council District No. 8 Council District No. 8","34","8","7","Total","NP","Times Counted","86"
"SEA 34-1520","Council District No. 8 Council District No. 8","34","8","7","Total","NP","Times Under Voted","3"
"SEA 34-1520","Council District No. 8 Council District No. 8","34","8","7","Total","<NP>","Write-in","0"
"SEA 34-1520","Council District No. 8 Council District No. 8","34","8","7","Total","<NP>","Goodspaceguy","2"
"SEA 34-1520","Council District No. 8 Council District No. 8","34","8","7","Total","<NP>","Michael Robert Neher","17"
"SEA 34-1520","Council District No. 8 Council District No. 8","34","8","7","Total","<NP>","Joe McDermott","64"
"SEA 34-1520","Council District No. 8 Council District No. 8","34","8","7","Total","NP","Times Over Voted","0"
"SEA 34-1520","King County Proposition No. 1","34","8","7","Total","NP","Registered Voters","343"
"SEA 34-1520","King County Proposition No. 1","34","8","7","Total","NP","Times Counted","86"
"SEA 34-1520","King County Proposition No. 1","34","8","7","Total","NP","Times Under Voted","2"
"SEA 34-1520","King County Proposition No. 1","34","8","7","Total","<NP>","Approved","65"
"SEA 34-1520","King County Proposition No. 1","34","8","7","Total","<NP>","Rejected","19"
"SEA 34-1520","King County Proposition No. 1","34","8","7","Total","NP","Times Over Voted","0"
"SEA 34-1520","City of Seattle Council District No. 1 Council District No. 1","34","8","7","Total","NP","Registered Voters","343"
"SEA 34-1520","City of Seattle Council District No. 1 Council District No. 1","34","8","7","Total","NP","Times Counted","86"
"SEA 34-1520","City of Seattle Council District No. 1 Council District No. 1","34","8","7","Total","NP","Times Under Voted","2"
"SEA 34-1520","City of Seattle Council District No. 1 Council District No. 1","34","8","7","Total","<NP>","Write-in","0"
"SEA 34-1520","City of Seattle Council District No. 1 Council District No. 1","34","8","7","Total","<NP>","Phil Tavel","33"
"SEA 34-1520","City of Seattle Council District No. 1 Council District No. 1","34","8","7","Total","<NP>","Brendan Kolding","16"
"SEA 34-1520","City of Seattle Council District No. 1 Council District No. 1","34","8","7","Total","<NP>","Lisa Herbold","35"
"SEA 34-1520","City of Seattle Council District No. 1 Council District No. 1","34","8","7","Total","NP","Times Over Voted","0"
"SEA 34-1521","Seattle School District No. 1 Director District No. 6 Director District No. 6","34","8","7","Total","NP","Registered Voters","284"
"SEA 34-1521","Seattle School District No. 1 Director District No. 6 Director District No. 6","34","8","7","Total","NP","Times Counted","84"
"SEA 34-1521","Seattle School District No. 1 Director District No. 6 Director District No. 6","34","8","7","Total","NP","Times Under Voted","12"
"SEA 34-1521","Seattle School District No. 1 Director District No. 6 Director District No. 6","34","8","7","Total","<NP>","Leslie S. Harris","42"
"SEA 34-1521","Seattle School District No. 1 Director District No. 6 Director District No. 6","34","8","7","Total","<NP>","Molly E. Mitchell","25"
"SEA 34-1521","Seattle School District No. 1 Director District No. 6 Director District No. 6","34","8","7","Total","<NP>","Write-in","1"
"SEA 34-1521","Seattle School District No. 1 Director District No. 6 Director District No. 6","34","8","7","Total","<NP>","Crystal S. Liston","4"
"SEA 34-1521","Seattle School District No. 1 Director District No. 6 Director District No. 6","34","8","7","Total","NP","Times Over Voted","0"
"SEA 34-1521","Port of Seattle Commissioner Position No. 5","34","8","7","Total","NP","Registered Voters","284"
"SEA 34-1521","Port of Seattle Commissioner Position No. 5","34","8","7","Total","NP","Times Counted","84"
"SEA 34-1521","Port of Seattle Commissioner Position No. 5","34","8","7","Total","NP","Times Under Voted","9"
"SEA 34-1521","Port of Seattle Commissioner Position No. 5","34","8","7","Total","<NP>","Garth Jacobson","11"
"SEA 34-1521","Port of Seattle Commissioner Position No. 5","34","8","7","Total","<NP>","Write-in","0"
"SEA 34-1521","Port of Seattle Commissioner Position No. 5","34","8","7","Total","<NP>","Jordan Lemmon","9"
"SEA 34-1521","Port of Seattle Commissioner Position No. 5","34","8","7","Total","<NP>","Fred Felleman","55"
"SEA 34-1521","Port of Seattle Commissioner Position No. 5","34","8","7","Total","NP","Times Over Voted","0"
"SEA 34-1521","Port of Seattle Commissioner Position No. 2","34","8","7","Total","NP","Registered Voters","284"
"SEA 34-1521","Port of Seattle Commissioner Position No. 2","34","8","7","Total","NP","Times Counted","84"
"SEA 34-1521","Port of Seattle Commissioner Position No. 2","34","8","7","Total","NP","Times Under Voted","8"
"SEA 34-1521","Port of Seattle Commissioner Position No. 2","34","8","7","Total","<NP>","Nina Martinez","2"
"SEA 34-1521","Port of Seattle Commissioner Position No. 2","34","8","7","Total","<NP>","Grant Degginger","28"
"SEA 34-1521","Port of Seattle Commissioner Position No. 2","34","8","7","Total","<NP>","Sam Cho","27"
"SEA 34-1521","Port of Seattle Commissioner Position No. 2","34","8","7","Total","<NP>","Ali Scego","3"
"SEA 34-1521","Port of Seattle Commissioner Position No. 2","34","8","7","Total","<NP>","Write-in","0"
"SEA 34-1521","Port of Seattle Commissioner Position No. 2","34","8","7","Total","<NP>","Preeti Shridhar","11"
"SEA 34-1521","Port of Seattle Commissioner Position No. 2","34","8","7","Total","<NP>","Kelly Charlton","2"
"SEA 34-1521","Port of Seattle Commissioner Position No. 2","34","8","7","Total","<NP>","Dominic Barrera","3"
"SEA 34-1521","Port of Seattle Commissioner Position No. 2","34","8","7","Total","NP","Times Over Voted","0"
"SEA 34-1521","City of Seattle Proposition No. 1","34","8","7","Total","NP","Registered Voters","284"
"SEA 34-1521","City of Seattle Proposition No. 1","34","8","7","Total","NP","Times Counted","84"
"SEA 34-1521","City of Seattle Proposition No. 1","34","8","7","Total","NP","Times Under Voted","0"
"SEA 34-1521","City of Seattle Proposition No. 1","34","8","7","Total","<NP>","No","32"
"SEA 34-1521","City of Seattle Proposition No. 1","34","8","7","Total","<NP>","Yes","52"
"SEA 34-1521","City of Seattle Proposition No. 1","34","8","7","Total","NP","Times Over Voted","0"
"SEA 34-1521","Council District No. 8 Council District No. 8","34","8","7","Total","NP","Registered Voters","284"
"SEA 34-1521","Council District No. 8 Council District No. 8","34","8","7","Total","NP","Times Counted","84"
"SEA 34-1521","Council District No. 8 Council District No. 8","34","8","7","Total","NP","Times Under Voted","4"
"SEA 34-1521","Council District No. 8 Council District No. 8","34","8","7","Total","<NP>","Write-in","0"
"SEA 34-1521","Council District No. 8 Council District No. 8","34","8","7","Total","<NP>","Goodspaceguy","3"
"SEA 34-1521","Council District No. 8 Council District No. 8","34","8","7","Total","<NP>","Michael Robert Neher","9"
"SEA 34-1521","Council District No. 8 Council District No. 8","34","8","7","Total","<NP>","Joe McDermott","67"
"SEA 34-1521","Council District No. 8 Council District No. 8","34","8","7","Total","NP","Times Over Voted","1"
"SEA 34-1521","King County Proposition No. 1","34","8","7","Total","NP","Registered Voters","284"
