"job_title","department","earnings","meta_row_index","meta_row_id"
"INSTRUMENT/ELECTRICAL SPVSR","UT WTR RECLAMA & BIOSOLIDS DIV","93047.25","208","4bafd56bed134a41d6aa9b722b75e968e2c6eb1d"
"POLICE OFFICER","PATROL","92992.83","209","53808f55670bb9879fa9ce7c5d4f79ccb8f7914f"
"LABORATORY SUPERVISOR","UT ENVIRONMENTAL SERVICES DIV","92891.33","210","eb806b0e25486c412781a20550b59f79c134151b"
"POLLUTION CONTROL SERVICE SUPV","UT ENVIRONMENTAL SERVICES DIV","92886.58","211","a433e4664437a8b760b6f48bbed7635bdd805614"
"POLICE OFFICER","PATROL","92748.18","212","feaaccd87c9f0c79513dcf9d2a30474109a8bd72"
"POLICE OFFICER","INVESTIGATIONS","92741.04","213","ec6f34326000f4ff290c468face24f993a95246a"
"SYSTEMS ADMINISTRATION MGR","INFORMATION TECHNOLOGY","92568.98","214","2534af9cf6b209ca20af0218effd994802fd4e7d"
"SYSTEMS ADMINISTRATION MGR","INFORMATION TECHNOLOGY","92562.98","215","e107527682871143531fb4c854b0ce3c220cadc3"
"POLICE PSYCHOLOGIST","OFFICE OF THE CHIEF","92537.52","216","f23e0240d8ad51a280dffd9b118d837e10d0d1b8"
"SYSTEMS ANALYST","INFORMATION TECHNOLOGY","92219.27","217","553e2130979fc0e871c085c6690db8eb0feb797f"
"PAVEMENT ENGINEER","STREETS","92192.04","218","9cd02145442e4efcaf787a80de89eb9b0508b51d"
"NATURAL AREAS MANAGER","NATURAL AREAS","91994.95","219","55c16970bc60472563d40d4a3e7c50a2b05b9336"
"LINE CREW CHIEF","ELECTRIC FIELD SERVICES","91591.42","220","6ba8abd507e938b1915ed5ebaa22d4964e8dbe65"
"CAPTAIN I - 56 HR/WK","POUDRE FIRE AUTHORITY","91572.25","221","99c0ccac09aab8ae7cd89a9e3113c5a402c16b90"
"POLICE OFFICER","INVESTIGATIONS","91568.77","222","bab87e28fd3111164ad8aae9dd97c938162e9ac8"
"POLICE OFFICER","PATROL","91521.43","223","2d8c8c3c8f85085d5e42f845df934a756c7879ae"
"CAPTAIN I - 56 HR/WK","POUDRE FIRE AUTHORITY","91458.84","224","472fb7b04af607014c0350ab7c6f16abd29bf2c0"
"CAPTAIN I - 56 HR/WK","POUDRE FIRE AUTHORITY","91447.64","225","e19504e0f3279ab889e64f498ebb1cbc2704ad03"
"ASSISTANT CITY ATTORNEY II","CITY ATTORNEY'S OFFICE","91274.99","226","da7f8442c6681fa5008ac0b4399ef000e3eac758"
"DIR OF SOCIAL SUSTAINABILITY","SOCIAL SUSTAINABILITY","91254.36","227","9ddd78192613bb60130ebab7f045a88108cdf0dc"
"FIRE INSPECT COORD - 56 HR/WK","POUDRE FIRE AUTHORITY","91141.7","228","bac1ac09f64b36470b53f284c4d9709740fa4b0f"
"SR DATABASE ANALYST","INFORMATION TECHNOLOGY","91100.29","229","c3ede8ea83a2c25e22327e0f04da1b971a7bb853"
"CIVIL ENGINEER III","ENGINEERING","91088.88","230","06e01d79724679cd530fd163a24531dcce1e4726"
"CONTROL & DATA SYSTEMS ENG","UT PROCESS & SUPERVIS CNTR DIV","91086.79","231","8521fecd168ba0d2223337685a14a2d1dee8e743"
"CAPTAIN I - 56 HR/WK","POUDRE FIRE AUTHORITY","90980.5","232","a601f5ba8117a0dc79495b7d061d909541466039"
"LINE CREW CHIEF","ELECTRIC FIELD SERVICES","90845.54","233","eaecb968325e4849cc6fb9aaf3a2ce041c14741d"
"POLICE SYSTEMS ANALYST","INFORMATION TECHNOLOGY","90708.61","234","f97a2818e0fc6dc6723a87724677d6ebb9856562"
"POLICE OFFICER","PATROL","90625.01","235","10cd1f558f045a182ce332126e6625ce2d4ae04e"
"CIVIL ENGINEER III","UT WATER UTILITIES ENGINEERING","90488.08","236","0b9bdd7505f7240f26633d6ec93da95027a36bc9"
"POLICE OFFICER","PATROL","90438.92","237","ef76f9ac7ed1e1e3e75b95f965a345a09d0d6eec"
"CREW CHIEF","UT DRAINAGE SYSTEM DIV","90402.23","238","e80aac4497e4249be0f9f07e9de298b2e4d350fb"
"CAPTAIN I - 56 HR/WK","POUDRE FIRE AUTHORITY","90359.26","239","a73996848ce20d4214f04e2c28f9c3293bd02e2e"
"POLICE OFFICER","INVESTIGATIONS","90286.67","240","8353a298a230098c5216ed1362079791a91942f4"
"CIVIL ENGINEER III","UT WATER UTILITIES ENGINEERING","90233.41","241","ece5c893d6f7f662a289453e7040d4b34419df57"
"CAPTAIN I - 56 HR/WK","POUDRE FIRE AUTHORITY","90180.76","242","16d1dbb890f4ef64fdfa6c6b3d3d3a47aca26a6c"
"FIREFIGHTER II - 56 HR/WK","POUDRE FIRE AUTHORITY","90132.22","243","6b866b81e36ae0c022699bd4e9fdd895c0c8dd5f"
"SERVICES CREW CHIEF","ELECTRIC FIELD SERVICES","89976.28","244","f688a7987a133f33784530ada6d183438ac7d325"
"POLICE OFFICER","INVESTIGATIONS","89892.88","245","d485de678edf0011ae497ff49cc182af0788fc99"
"POLICE OFFICER","PATROL","89872.02","246","6d3763da92665c196bf8075bd9406c5750a6037a"
"POLICE OFFICER","INVESTIGATIONS","89820.58","247","c705286ecd7ae85773db0eaba003344b70e0a473"
"FIREFIGHTER II - 56 HR/WK","POUDRE FIRE AUTHORITY","89619.26","248","3654014f48fb701647923b6725562bc1476ddc0d"
"IT ANALYST","POUDRE FIRE AUTHORITY","89586.0","249","576442085985392ae75b73b5378396a073a41162"
"CIVIL ENGINEER III","UT WATER UTILITIES ENGINEERING","89524.21","250","a1af3b2011d5423ffaeec587b822d6b9f2054b79"
"SPECIAL PROJECTS MANAGER","UT WATER SYSTEMS ENGR DIV","89411.71","251","1fa0f4d2a0da44605eea95b59a77d7bbaf48b8e4"
"DEPUTY LIBRARY DIRECTOR","LIBRARY DISTRICT","89404.22","252","a45e667a1cd5cee234464b05ad4496fd0c8bc2a5"
"CIVIL ENGINEER III","ENGINEERING","89323.94","253","f23e7518502f13614024c937f77383ae1e8ae255"
"FIREFIGHTER II - 56 HR/WK","POUDRE FIRE AUTHORITY","89305.77","254","d14fa984f0b3bd707eade400ffc2b56f53180da7"
"MANAGER OF PARKS","PARKS","89283.15","255","9a07ba50595e4d184b5ba88a6800d95df66f420e"
"FIREFIGHTER II - 56 HR/WK","POUDRE FIRE AUTHORITY","89170.62","256","b92e61754d8b79d7c8faa3f823f306097692e30a"
"ELECTRIC LINEWORKER","ELECTRIC FIELD SERVICES","89100.83","257","779bba6342f91ebc83bbc436cd7f78a7a9619cde"
"ASSET MANAGER","UTILITIES STRATEGIC PLANNING","89091.6","258","89a1697c42affc40f6a0528955cb4a46232e2e69"
"SR ENERGY SERVICES ENGINEER","UTILITIES CUSTOMER CONNECTIONS","89063.41","259","28572ecdddfa7db030ffc15fe08892487cb1f4cb"
"POLICE SERGEANT","PATROL","88985.62","260","ccf152f0628f15158cd29b564099bf2f59002681"
"POLICE OFFICER","INVESTIGATIONS","88911.68","261","140cd74866349610b80dce81b7c6063a451e7650"
"FIREFIGHTER II - 56 HR/WK","POUDRE FIRE AUTHORITY","88902.02","262","a2f3809260e7233c3d7ee5a0c75fd2f8fa10ea6e"
"POLICE OFFICER","INVESTIGATIONS","88868.63","263","30ef6edfaa741cca8f2bb6ca61a60225c3663b01"
"SR ENERGY SERVICES ENGINEER","UTILITIES CUSTOMER CONNECTIONS","88831.49","264","697f8129438aed6b0d38737ba38b789c5d10b0d6"
"CHIEF BUILDING OFFICIAL","COMM DEV & NEIGHBORHOOD SVCS","88817.18","265","979f6116cf817b7b5b461a8fd3138c423a0275e7"
"SR ENERGY SERVICES ENGINEER","UTILITIES CUSTOMER CONNECTIONS","88807.42","266","e88eb8123df4839fa25666c8d18febb64fa3185c"
"SPECIAL PROJECTS MANAGER","UT WATER SYSTEMS ENGR DIV","88785.73","267","a28f53f72fc58cf5d4bd522ebff4399b7bd63d8a"
"FIREFIGHTER II - 56 HR/WK","POUDRE FIRE AUTHORITY","88783.94","268","e246149e568942b98c2da470960f3dafc46d4fcb"
"FIRE INSPECT COORD - 56 HR/WK","POUDRE FIRE AUTHORITY","88780.04","269","66ac588e90fd831bca946db1abea8fd1314fce88"
"SPECIAL PROJECTS MANAGER","UT WATER SYSTEMS ENGR DIV","88744.71","270","fa6dc8bed5316a683c5b7f22407fef730f43af44"
"CAPTAIN I - 56 HR/WK","POUDRE FIRE AUTHORITY","88693.13","271","50dce6a593eff7fed020a38099598b9d2404770a"
"POLICE OFFICER","OFFICE OF THE CHIEF","88579.06","272","4d1a783102fef6186a1f7c6b42cce9b787ded537"
"BUDGET & PERF MEASUREMENT MGR","BUDGET","88556.13","273","ecfaad56ce23d9c895cf9a0a8333a71714fa1cec"
"POLICE OFFICER","PATROL","88339.91","274","8176e0591dacd1d6d5ccb2968ce32df11ddf0c53"
"SPECIAL PROJECTS MANAGER","UT WATER SYSTEMS ENGR DIV","88262.94","275","61d08fd9d7441fb7b940d3ffd8ffa766d4db0ed7"
"SPECIAL PROJECTS MANAGER","UT WATER SYSTEMS ENGR DIV","88255.96","276","7d7df3d5e40fefd1e6e90f2adf42039e80fb2e12"
"POLICE OFFICER","PATROL","88245.28","277","f4aee25f1ebc8293c656ee7000866f23f0bb6849"
"CIVIL ENGINEER III","PARK PLANNING & DEVELOPMENT","88240.96","278","390e0d15636e50255ea235765f07de812d2e58f2"
"SPECIAL PROJECTS MANAGER","UT WATER SYSTEMS ENGR DIV","88239.15","279","8902e99f1c3aff39d2fb5fcf73bf5578f950422c"
"POLICE OFFICER","INVESTIGATIONS","88216.17","280","6ba06a4175758638f76513634124bb2b3126a275"
"NETWORK ADMINISTRATION MGR","INFORMATION TECHNOLOGY","88214.14","281","56e8c52db3f7750c2b73b7c88e373c5e7233d5f0"
"WATER TRTMNT PLANT SUPERINTNDT","UT WATER PRODUCTION DIV","88106.53","282","262c09a320ddbd90b7af47e7599d92cc3b272426"
"ELECTRIC LINEWORKER","ELECTRIC FIELD SERVICES","88085.27","283","7a6f6e8754a124205cc0d478624905ad8bd79300"
"ELECTRIC LINEWORKER","ELECTRIC FIELD SERVICES","88046.92","284","c03cc02e09c6fa6edb88d78c02886b4de59cedc3"
"FIREFIGHTER II - 56 HR/WK","POUDRE FIRE AUTHORITY","88042.83","285","27767338408691a9d952f59a9f5f575455a24589"
"FIREFIGHTER II - 56 HR/WK","POUDRE FIRE AUTHORITY","87997.37","286","4514fee01726eefd712bb5e1620778839a6115ef"
"CAPTAIN I - 56 HR/WK","POUDRE FIRE AUTHORITY","87984.07","287","531bd7ed248e4dc01e56a512b19f2e9e03cce651"
"ELECTRIC LINEWORKER","ELECTRIC FIELD SERVICES","87874.21","288","57025fce8b6446c6de4236f9d9b36fa287cc2feb"
"FIREFIGHTER II - 56 HR/WK","POUDRE FIRE AUTHORITY","87774.77","289","042ccbf64f018a126ff9551825eb96ad70156b66"
"RECREATION AREA MANAGER","RECREATION","87760.43","290","1499582ca8bba227dcf829823ccb74eea5b2dd17"
"ENVIRONMENTAL REGULATORY SPEC","UT REG & GOVT AFFAIRS DIV","87653.14","291","06b7b1d4d5cbf3c77ed736edec89461f8510c6c5"
"CAPTAIN I - 56 HR/WK","POUDRE FIRE AUTHORITY","87652.5","292","84446a3278c8794d7be3ca5574ffe84a5b331f0c"
"ELECTRIC LINEWORKER","ELECTRIC FIELD SERVICES","87582.22","293","19f2ae356f381597acf4bdc344a43ebdc130cd32"
"POLICE OFFICER","PATROL","87550.71","294","6ad5b4288d41d8d8206d75954b507b9aabb138d2"
"POLICE TECHNICAL PROJECTS MGR","POLICE INFORMATION SERVICES","87493.98","295","a3d277d7dafe2813ddd63d9ecbee6a6e6425163a"
"POLICE OFFICER","PATROL","87445.05","296","d71a5c56a81bcbf8d7f47f6a72f691a09a7b40e1"
"POLICE OFFICER","PATROL","87417.22","297","bc24128d015024aaefba6f3429df710863f913c3"
"POLICE OFFICER","PATROL","87407.44","298","468c76674315e261c1d664a8ebf4420c89f737e2"
"CAPTAIN I - 56 HR/WK","POUDRE FIRE AUTHORITY","87387.72","299","c5a3ded8d41905919f405573de0d4d3bbaab0d63"
"ELECTRICAL SERVICES SUPERVISOR","ELECTRIC FIELD SERVICES","87376.88","300","9ef75428e123e11971a3278b5beeb7f6e3f064c7"
"CAPTAIN I - 56 HR/WK","POUDRE FIRE AUTHORITY","87362.1","301","e6cc0e6026eeaa2251c526c069547e077380c438"
"POLICY AND PROJECT MANAGER","L&P OPERATIONS SERVICE UNIT","87361.98","302","e3362983ea14ca7c1781c6c863a273c92d620035"
"POLICE OFFICER","INVESTIGATIONS","87222.92","303","23fdbf1675966f6743d2616c4ceb44abe9aea9d7"
"ERP PROGRAM MANAGER","INFORMATION TECHNOLOGY","87207.85","304","1ad2ef2ddf4c5d5424d416c89b872d3b72ad77f1"
"POLICE OFFICER","PATROL","87147.35","305","caca68846a366f479c507afcf6d926fbcb968061"
"SUBSTATION SPECIALIST","UT ELEC SYSTEM DESIGN & IT DIV","87078.39","306","9bcfec251e3ccbb0e3d4f58eeedd7e4873c26b51"
"POLICE OFFICER","PATROL","86790.2","307","7cdb43c4bef92e6dcea4ec0a5ec608dbd64c1f26"
"FIREFIGHTER 40 HOUR (SPECIAL)","POUDRE FIRE AUTHORITY","86780.19","308","c45222b708719f445b30dd2acada2c3abc211c23"
"SUBSTATION SPECIALIST","UT ELEC SYSTEM DESIGN & IT DIV","86719.37","309","42f6953dbdc3683721ff80c8472bcd764cecf4a3"
"POLICE OFFICER","PATROL","86515.57","310","26471a309aef6bc666101febc3604a4316a42db0"
"POLICE OFFICER","PATROL","86504.72","311","2360e296225aa6f9f4ae040ec4baa10a157a87f2"
"LEAD MAINTENANCE SPECIALIST","UT WATER PRODUCTION DIV","86468.31","312","cc31b33d68ac3439ec3f502b5b9e8400d35eb413"
"POLICE OFFICER","PATROL","86448.73","313","6d826f29613f8a45cde43a025506829aefdf8055"
"UTILITIES FINANCIAL OPS MGR","UTILITY FINANCIAL OPERATIONS","86447.28","314","f9573a75611127c6247e8f18ce149ad60383155d"
"LINEWORKER EQUIPMENT SPEC","ELECTRIC FIELD SERVICES","86411.56","315","eff5c06bc92648640e7db19740389721ce8e6215"
"POLICE OFFICER","PATROL","86297.9","316","fb5e42b8b1ae04a2c4e4b0aff1e8aaba844749f9"
"POLICE OFFICER","PATROL","86201.72","317","44003dcc07eb45032606a2ed1fb246ce13b995ae"
"RECREATION AREA MANAGER","RECREATION","86154.18","318","762a330bfaaf640f927b00c930276e177d97f93a"
"RECREATION AREA MANAGER","RECREATION","86149.68","319","5c8b3ca0b4e625c8ff6efd3e78e6a7158cbdc6b9"
"FIREFIGHTER II - 56 HR/WK","POUDRE FIRE AUTHORITY","86147.3","320","53c31d6a5f1c332e2e35dc2c93cfe8380615ebb6"
"CAPTAIN I - 56 HR/WK","POUDRE FIRE AUTHORITY","86125.82","321","2253ae8b2ef999356ebf6aafa5c0df1c111a777d"
"ASST FIRE MARSHALL-NON ROTATE","POUDRE FIRE AUTHORITY","86081.0","322","5e28551c535f012a77fd929f2d3caf6f7a0b79c0"
"IT FINANCIAL AND POLICY MGR","INFORMATION TECHNOLOGY","85993.19","323","8e04940a2ff2eb170d7e194dcab21d6e31f8e9f7"
"CAPTAIN I - 56 HR/WK","POUDRE FIRE AUTHORITY","85934.02","324","ad8438ba3016015bb8f922492882e3e4b5969d1e"
"POLICE OFFICER","PATROL","85929.78","325","371d069a86229aac6a06ba6a96b141e42fbe4e31"
"COMM/PUBLIC INVOLVMNT DIRECTOR","COMM. & PUBLIC INVOLVEMENT","85815.0","326","d90a1aaa5109cb27cd49a60dd84ad7a785a69030"
"POLICE OFFICER","PATROL","85680.43","327","b82601941554bbb427224a9f1db7d5a13002de62"
"POLICE OFFICER","PATROL","85558.48","328","86f20dde4ce94ed3d6b10684cf6d7be8d026223a"
"CHIEF PLANNER","COMM DEV & NEIGHBORHOOD SVCS","85474.84","329","2ebccd963828ca4e16c6ecac21a88453b606ad80"
"ELECTRIC LINEWORKER","ELECTRIC FIELD SERVICES","85438.94","330","c21bd1f89883b4b7cc51127fe3f48dcd520db735"
"ELECTRONIC TECHNICIAN II","UT STANDARDS ENGINEERING DIV","85382.02","331","5e4533521e03357323971f227d4b3df363c6b505"
"CAPTAIN I - 56 HR/WK","POUDRE FIRE AUTHORITY","85380.76","332","b6dca69d50b3fa1cc8f77c66e886b69267fc33fd"
"POLICE OFFICER","PATROL","85376.52","333","fb380ee1b403aa0f5f49ee3b3b43884c46e9ac63"
"FIREFIGHTER II - 56 HR/WK","POUDRE FIRE AUTHORITY","85361.2","334","ff2f2887d41c639d77560ea52903e70b5a9d2a7e"
"POLICE OFFICER","OFFICE OF THE CHIEF","85276.15","335","db7c0c7c6f6478a6f5013b40ea85942e3f63f4a3"
"FIRE INSPECT COORD - 56 HR/WK","POUDRE FIRE AUTHORITY","85268.23","336","7f4f7e821c0cfda6c4b303a13e50f6ade6ff6825"
"POLICE OFFICER","INVESTIGATIONS","85253.12","337","998d758688924c156e1fa065266b2b7f44e98077"
"CONSTRUCTION INSPECTOR","STREETS","85151.27","338","a776f93be0329cbce2b5c431541e5062092073ac"
"FC MOVES PROGRAM MANAGER","FC MOVES","85010.31","339","302d2b5b2b4ac8cfa2f6771758a66e75123520b6"
"POLICE OFFICER","INVESTIGATIONS","84978.65","340","e01a11e46f95f64071710a8d5313350d0e7e1677"
"CAPTAIN I - 56 HR/WK","POUDRE FIRE AUTHORITY","84862.12","341","c0c7e84244f9b5de61f20e53a0bf185549d9e542"
"POLICE OFFICER","PATROL","84683.92","342","481383ae69d9a04de284800ceabe4e7247a038c7"
"POLICE OFFICER","PATROL","84644.33","343","99e3cdb4afe0ed5b76822af0af9837df928325d1"
"POLICE OFFICER","PATROL","84558.54","344","4cb567dd16933433ee93b36ae2391f2d4738b4f3"
"POLICE OFFICER","INVESTIGATIONS","84545.66","345","0af253abfee7f49807c392cca9698d70b4f21a74"
"POLICE OFFICER","PATROL","84517.49","346","7dd99fd42024597d2739e9c714292f61cff7c387"
"POLICE OFFICER","PATROL","84513.27","347","e399f3e7058748338c649d53265d82868be373ff"
"CAPTAIN I - 56 HR/WK","POUDRE FIRE AUTHORITY","84409.45","348","894d2ad155f7046ef05046b950801f726a3479bd"
"POLICE OFFICER","PATROL","84403.14","349","8dde83da9e2fc01d20bc8b3e821844895ec5156c"
"POLICE OFFICER","INVESTIGATIONS","84393.65","350","41357500540c53a635579a772ca4e6cdf4cd7e93"
"POLICE OFFICER","PATROL","84343.51","351","47d30200f49c511570cc3b617e585940e79d1569"
"WATER RESOURCES ENGINEER","UT WATER RESOURCES DIV","84327.77","352","fd3fcd474b0a4a386ddea57211e05b7ab6532235"
"POLICE OFFICER","OFFICE OF THE CHIEF","84302.63","353","86db80f268ac048e4c2664eae57fd0fa5ba8e753"
"FIREFIGHTER II - 56 HR/WK","POUDRE FIRE AUTHORITY","84250.11","354","bf1d34df70fa0c70fa2f32d75e153c54687a8286"
"CAPTAIN I - 56 HR/WK","POUDRE FIRE AUTHORITY","84171.6","355","cd7711c520180d1ca9880228a165a150276861a7"
"POLICE OFFICER","PATROL","84093.97","356","0c8f918a784eaf13103805cc7f41e1568d5ab93e"
"CREW CHIEF","UT DISTRIBUTION SYSTEM DIV","84019.52","357","c86f6931b7c0a41339380fd92eabd9baec294247"
"LAN AND SYSTEMS ADMINISTRATOR","INFORMATION TECHNOLOGY","84015.02","358","77a314aee658f10d397572cd097ad86f96321f87"
"ELECTRIC LINEWORKER","ELECTRIC FIELD SERVICES","83998.72","359","73458a5d21c777fc3166de416de111b6b6bd19b8"
"CIVIL ENGINEER II","ENGINEERING","83917.78","360","8fb385aecb84beeb8147fe07a06768909f78350c"
"POLICE OFFICER","PATROL","83901.52","361","aa4a00b9c3782d33f4a8641fb1e7e0503b65934f"
"CAPTAIN I - 56 HR/WK","POUDRE FIRE AUTHORITY","83811.27","362","c2a404828a2a8d3f2fbb8b2db17f2e0884342794"
"ENVIRONMENTAL PROGRAM MANAGER","NATURAL AREAS","83790.01","363","bb379e638d5d2fa682ddde81340aeb206d82d7e6"
"CREW CHIEF","STREETS","83780.39","364","93b28eee931ebd349a4ac5d41d6dcf61887d4f4d"
"POLICE OFFICER","PATROL","83734.95","365","869d84bcea169b434c42de5e11cd28d49bfd8f3e"
"ENVIRONMENTAL REGULATORY SPEC","UT REG & GOVT AFFAIRS DIV","83723.32","366","b654ecac9454387f684969cd2c8df30b573d3a7e"
"WATER UTIL FIELD OPNS SUPNTNDT","UT DISTRIBUTION SYSTEM DIV","83718.83","367","841dff0f4870f3465ea8bd117849738beae48ed8"
"FIREFIGHTER II - 56 HR/WK","POUDRE FIRE AUTHORITY","83715.02","368","f675fdc4ec27e498a75bef37332db6d404623c28"
"POLICE OFFICER","PATROL","83612.45","369","bd2538bf5dd533c4e213eaae623a5977b0d42058"
"UTILITY RATE ANALYST","UTILITY FINANCIAL OPERATIONS","83611.15","370","119d77e36c1c6a44afd0d8330ec6a3c4443fd0a8"
"POLICE OFFICER","PATROL","83554.97","371","fa05c6739dba8d8ff033a9403a7f6301680cb02a"
"POLICE OFFICER","PATROL","83553.48","372","a127f110e3b96172a3a9be04fa008c3e116687b4"
"CAPTAIN I - 56 HR/WK","POUDRE FIRE AUTHORITY","83551.87","373","ef02e75f2cb7b1a1a829a910be252100436b4fae"
"POLICE OFFICER","PATROL","78711.16","487","09e3fa6955658096dff555652a5580c77599cc1e"
"ELECTRIC LINEWORKER","ELECTRIC FIELD SERVICES","83546.67","374","a25ae614d77ca27191bdf27e36a305766c499f49"
"POLICE OFFICER","PATROL","83523.54","375","e659af57961df1645f7054c41f9e334d660377f0"
"INFORMATION SERVICES MANAGER","INFORMATION TECHNOLOGY","83520.75","376","6f3d33af8c0133994114ca662165a28c02bc56d2"
"LAN AND SYSTEMS ADMINISTRATOR","INFORMATION TECHNOLOGY","83492.28","377","f14bc127660f9ffd4f6538a6719bdcd0558d778e"
"FIREFIGHTER II - 56 HR/WK","POUDRE FIRE AUTHORITY","83409.84","378","b7c0e48656441ed9708b306651ddb4391ac9c507"
"EMERG SERVICES DISPATCH SUPV","POLICE INFORMATION SERVICES","83331.32","379","e721190370dc1572fa3693c3ca269ac7bc90b64c"
"FIREFIGHTER II - 56 HR/WK","POUDRE FIRE AUTHORITY","83137.53","380","b4e80f1ad03b04f448112962962c3a7e291a6f2b"
"CAPTAIN I - 56 HR/WK","POUDRE FIRE AUTHORITY","83082.29","381","7d479b264ade9b42d3069e53595409a956bab896"
"FIREFIGHTER II - 56 HR/WK","POUDRE FIRE AUTHORITY","83054.45","382","4ed973a93ba7af267424a7f0186a17406945d8ad"
"ELECTRICAL SERVICES SUPERVISOR","ELECTRIC FIELD SERVICES","83053.66","383","d0ef5d3c984c10f17a269d326bea1a926276029d"
"LIBRARY FINANCE OFFICER","LIBRARY DISTRICT","82962.5","384","7c59ef2292e54e4ffe483b63d9e07aaca4f41582"
"POLICE OFFICER","INVESTIGATIONS","82894.53","385","651938d323deac46ea4c52e337ec184a25c30b24"
"DATABASE ANALYST","UT PROCESS & SUPERVIS CNTR DIV","82886.77","386","9c303d1dee7a75a18b1558b73f11b9eea8208eab"
"WATER UTIL FIELD OPNS SUPNTNDT","UT WATER METERS DIV","82854.08","387","f48ee852be3f2e724de0bae0df295d7866976859"
"WATER UTIL FIELD OPNS SUPNTNDT","UT COLLECTION SYSTEM DIV","82854.08","388","6b9c9a56074abd2d5be4c75f9e63c074828ffa69"
"POLICE OFFICER","PATROL","82810.21","389","9dd3308df148426834ccbfd73523ae3d1a67b8b2"
"FACILITIES PROJECT MANAGER","OPERATION SERVICES","82809.58","390","13febccfbbd01146831f91c120dd7d7a85a3c25a"
"FIREFIGHTER II - 56 HR/WK","POUDRE FIRE AUTHORITY","82802.06","391","5c92566222c33ace1e1c4d628165f2465baec177"
"POLICE OFFICER","PATROL","82778.02","392","7ff6693e012074b05d9e97ce583a56af23b2ae8c"
"POLICE OFFICER","PATROL","82715.24","393","d94801c4dd195cdfedb65ee04f429816e3f291a2"
"POLICE OFFICER","PATROL","82694.64","394","6336b81972e543d0121aa52af6dc1123e589dd34"
"POLICE OFFICER","PATROL","82560.16","395","bae70b2ae2f3d4ba0433dadf57729b8114dd7297"
"FIREFIGHTER II - 56 HR/WK","POUDRE FIRE AUTHORITY","82502.54","396","14bc1447fcf3adeac96362692a54f6580d101492"
"ELECTRIC LINEWORKER","ELECTRIC FIELD SERVICES","82457.08","397","7db8bd5ffafb28dcd04d7f8b32e6300add89ffc5"
"PLANS ANALYST","COMM DEV & NEIGHBORHOOD SVCS","82443.03","398","61d5cd751349d1b90096d036ff28ccd0e8a8bb18"
"CIVIL ENGINEER II","UT WATER UTILITIES ENGINEERING","82427.65","399","1751ed69e4cfd29f95494d67bddfeb5894f04fe8"
"POLICE OFFICER","INVESTIGATIONS","82411.99","400","d252cbe4c6a23b57891955ffdbfa6921f290eda4"
"SYSTEMS ANALYST","INFORMATION TECHNOLOGY","82364.04","401","bd7e1772bad85f5c7d17d4406f34d0a08c284d0c"
"SYS INTEGRATOR/NETWK ADMINIST","INFORMATION TECHNOLOGY","82307.87","402","a183e2f6545216cf1aca62252b985717e98cb103"
"FIREFIGHTER II - 56 HR/WK","POUDRE FIRE AUTHORITY","82296.56","403","4bdacb58aefe057011913f428239f817767a8271"
"POLICE OFFICER","PATROL","82168.1","404","69b7bed9a5487f52d4d68937b2e7f123723fd2a8"
"CIVIL ENGINEER II","UT WATER UTILITIES ENGINEERING","82137.86","405","a7d3953df9a9e56d841ba4d0eb1a38866766e2eb"
"FIREFIGHTER II - 56 HR/WK","POUDRE FIRE AUTHORITY","82102.83","406","3775f484439bc33ee3e49d57ad31711a079d303c"
"FIREFIGHTER II - 56 HR/WK","POUDRE FIRE AUTHORITY","82096.43","407","0751a0ec8ea5b23b13a018e98018b93264a73e68"
"FIREFIGHTER II - 56 HR/WK","POUDRE FIRE AUTHORITY","82056.26","408","f2b1a358b83d42010eaf294fcdd1b0bd34e4f0de"
"FIREFIGHTER II - 56 HR/WK","POUDRE FIRE AUTHORITY","81992.83","409","6868ba9531275e41b2babd74286296a2c7f3a63f"
"FIREFIGHTER II - 56 HR/WK","POUDRE FIRE AUTHORITY","81891.25","410","8fa0c8c106aeea1764c7996bc62a28420d7bc95f"
"FIREFIGHTER II - 56 HR/WK","POUDRE FIRE AUTHORITY","81856.59","411","850a9d9df70bff71136e5672553f6ba8f54bc6e8"
"POLICE OFFICER","PATROL","81839.0","412","4a9123797135dab901c4c971a22b12429874ea09"
"CIVIL ENGINEER II","ENGINEERING","81835.83","413","0f79046c50d95c30c97724c254239376fa6a8426"
"SYSTEMS ANALYST","INFORMATION TECHNOLOGY","81833.73","414","fc06b38af5749f4f0c38d801c166f41dc9f3eb86"
"POLICE OFFICER","INVESTIGATIONS","81787.53","415","4d8aa5bb518caa6e13a07da821b6191428667332"
"FIREFIGHTER II - 56 HR/WK","POUDRE FIRE AUTHORITY","81763.67","416","44a96b7d9deb1dff4684ba34a928ce9c4515c995"
"FIREFIGHTER II - 56 HR/WK","POUDRE FIRE AUTHORITY","81739.07","417","b24d6efb4c88a3a9195dd792485514bd0cfe0927"
"CHIEF SURVEYOR","ENGINEERING","81711.34","418","e8334969a53ab337ff300aef13000a314c750673"
"CREW CHIEF","STREETS","81622.54","419","710835c87a6f0c1c489c7de19aa49a7b162d8e7f"
"LEARNING & ORG DEV MANAGER","HUMAN RESOURCES","81586.94","420","88925c99398fa7a8a7ae7fa04ca34c39d894752c"
"POLICE OFFICER","PATROL","81524.86","421","aca8b0e60967a09608d3bf9f0047d64beaba8eb3"
