"job_title","department","earnings","meta_row_index","meta_row_id"
"POLICE OFFICER","INVESTIGATIONS","78194.8","412","b9e1ba00086349342c1bc6662125c58917919322"
"FIREFIGHTER II - 56 HR/WK","POUDRE FIRE AUTHORITY","78193.2","413","96ebb78d42283791e0d36735c6a762ccc1ebbc62"
"POLICE OFFICER","PATROL","78094.48","414","f9934a7796ce8cad5b271c6e42e3712ac8fd319a"
"SYSTEMS ANALYST","MANAGEMENT INFORMATION SERVICE","78087.93","415","c7e1318abaa907c14f3d19b7dc7dcca3da26c5a9"
"ELECTRIC LINEWORKER","ELECTRIC FIELD SERVICES","78085.93","416","9bb051f0fbe76349bdb05eccc0099763b2f2f607"
"POLICE LIEUTENANT","PATROL","78079.5","417","4983f2f420c8ce0e43a5e7424eedcc4e7c0d4f0b"
"CHEMIST","UT ENVIRONMENTAL SERVICES DIV","78044.96","418","d4dc2501cde106158c32efb58a35c88f50522183"
"CONTROL /DATA SYSTEMS ENG.","UT PROCESS & SUPERVIS CNTR DIV","78040.14","419","a2b8e805fb43dc6db2a37b8c718f52d1235db8c7"
"POLICE OFFICER","PATROL","77863.36","420","4af3b19975f8e6c3bd769325198f446e107962d5"
"SR ENVIRONMENTAL PLANNER","NATURAL RESOURCES","77861.42","421","d5df906f5299ba85e13b5221faf898be6bbe75e4"
"FACILITIES PROJECT MANAGER","OPERATION SERVICES","77844.52","422","5e1a3a7558c3a824aa014474ca8f23047ac87852"
"FACILITIES PROJECT MANAGER","OPERATION SERVICES","77837.76","423","35c55bc7853bdef252b562431a7ac95a8cbef35c"
"POLICE OFFICER","PATROL","77812.32","424","b281f7cff64f9b1e34f876e8e169f123d42bc68a"
"RISK MANAGER","FINANCE","77802.14","425","dc7adb4713ca09639a078f02f2101ac4dd881965"
"POLICE OFFICER","INVESTIGATIONS","77591.29","426","4a90b60de71a65b25437b42eb84c5d79af462080"
"CITY FORESTER","PARKS","77567.62","427","20693fb6de1690decd9cd385281dc2f743ca511d"
"CIVIL ENGINEER III","COMM DEV & NEIGHBORHOOD SVCS","77516.14","428","b2f92d37bc93e23d932c02e930275bb7c76d5fa8"
"POLICE OFFICER","PATROL","77506.32","429","83424b1496d7d1a479f38ea1a99343926b968de3"
"FIREFIGHTER II - 56 HR/WK","POUDRE FIRE AUTHORITY","77420.29","430","a2e67faa53d49a559a7f6d13f8e9cf8b7f84269e"
"POLICE OFFICER","INVESTIGATIONS","77378.78","431","fda2ac55e0273b0edd5f9c9d8c10f891a3d6fd03"
"FIREFIGHTER II - 56 HR/WK","POUDRE FIRE AUTHORITY","77361.7","432","831b68670c333bb24a752c33564b723cbbd5e91f"
"POLICE OFFICER","PATROL","77343.04","433","89d2787f424fdadd8ac18f61b9d2e5de21ac79da"
"LIBRARY IT DIRECTOR","LIBRARY DISTRICT","77158.29","434","6a184d8d0de20f7971d77692728407bf9b7c15ec"
"FIREFIGHTER II - 56 HR/WK","POUDRE FIRE AUTHORITY","77074.24","435","5a560399acad0f1d9c9bfb6e5ff62680ca2070c4"
"POLICE OFFICER","INVESTIGATIONS","77021.79","436","8b9bbaa4daf34fc539e500fb99868d0ce5b2d439"
"ELECTRIC UTILITY PROJECT MGR","UT ELECTRIC SYSTEMS ENG DIV","76985.74","437","52ebb205b569156b99154abfc45afbf741391ba5"
"FIGURE AND FREESTYLE COACH","RECREATION","76828.64","438","9823d9144a87b2e4da3a824e34f65ab89ee33995"
"POLICE OFFICER","OFFICE OF THE CHIEF","76622.26","439","633667a2dee78857a8ad43d4db912e96c641e70c"
"FIREFIGHTER II - 56 HR/WK","POUDRE FIRE AUTHORITY","76619.12","440","95fba6cef4167c48870ae0226950f29702b67021"
"POLICE OFFICER","PATROL","76613.7","441","317056bed216838c6d0f4917a7a93669dff3bff8"
"POLICE OFFICER","PATROL","76569.52","442","ed13cdb042119ffbc33cda64d3dfea6727f6f011"
"HR STRATEGIC PARTNER MGR","HUMAN RESOURCES","76439.74","443","baa4b62c1d86b6db09cee655ff53fab5ab4643ef"
"LEARNING & ORG DEV MANAGER","HUMAN RESOURCES","76439.74","444","bb4f64fc6f467d1527a08c09788b250501b28522"
"TECHNICAL SERVICES SUPERVISOR","UT WTR RECLAMA & BIOSOLIDS DIV","76408.02","445","fdd75d4680696ce5029c57dbe3341065bf4f1d36"
"SYSTEMS AND ENERGY MANAGER","OPERATION SERVICES","76386.44","446","848812bcfa68865a2b6a6cd7815785c058e399a2"
"POLICE OFFICER","INVESTIGATIONS","76231.24","447","35f51aaaf3c06af9139a2dd2a9e320ecaea88ce0"
"ASST TRANSFORT/DAR GEN MGR","TRANSFORT / DIAL-A-RIDE","76208.34","448","3f585b57887f5184ea83f55c7fb3cb06c7eed2ab"
"CREW CHIEF","STREETS","76156.5","449","ff4a05eb443389c7cce027413bb29534b71fc422"
"ELECTRIC UTILITY PROJECT MGR","UT ELEC SYSTEM DESIGN & IT DIV","75967.43","450","813ab39b73db55bd059f80379b77264fab7fb9b6"
"SUBSTATION SPECIALIST","UT ELEC SYSTEM DESIGN & IT DIV","75921.02","451","f74c3faf659af0e53466ffb16194b6ff7cb1ad9b"
"ELECTRIC UTILITY PROJECT MGR","UT ELECTRIC SYSTEMS ENG DIV","75891.14","452","86370242f4283fc9b99af3ce5c62fb98271d01a2"
"ELECTRIC UTILITY PROJECT MGR","UT ELECTRIC SYSTEMS ENG DIV","75891.14","453","86370242f4283fc9b99af3ce5c62fb98271d01a2"
"POLICE OFFICER","OFFICE OF THE CHIEF","75848.77","454","f5efad3c2f3b79975f0501401bae65ce4192939d"
"CIVIL ENGINEER II","UT MSTR PLAN & FLDPL ADMIN DIV","75815.16","455","a484d37a166662169fe3950e8d7857617a684dd1"
"ELECTRIC LINEWORKER","ELECTRIC FIELD SERVICES","75781.43","456","141fc9ef57c5ffd92ddb9adc6dc07112a6c9a499"
"ELECTRIC UTILITY PROJECT MGR","UT ELECTRIC SYSTEMS ENG DIV","75745.02","457","5cd125553ec89e609e1762b376562f7b434e2829"
"ASSISTANT CITY ATTORNEY II","CITY ATTORNEY'S OFFICE","75683.92","458","7e6143478df5d0a82ffdcf194f0edd2899fa0f2f"
"POLICE OFFICER","PATROL","75563.18","459","ec2b6e6f26d52bf9561501eb3d83cc54ef7a8dfe"
"TRAFFIC SYSTEMS ENGINEER","TRAFFIC","75404.68","460","b4c657af0f13f46ebcf1e8225ed85867b0a9f31c"
"POLICE OFFICER","PATROL","75294.11","461","07c6af591e8b20f5c9171269400c2ae9c5d71e92"
"WATER SUPPLY SUPERVISOR","UT WATER PRODUCTION DIV","75179.78","462","a6f44ae5d92e01a9a761d617ae83ecb1347ca332"
"POLICE OFFICER","INVESTIGATIONS","75068.41","463","72bf267ff7bd8263b529b17d57de292285877e2c"
"SR ENVIRONMENTAL PLANNER","NATURAL RESOURCES","75066.94","464","7a4d839f00d16d7f9c206c0534de2973d6694752"
"SR ENVIRONMENTAL PLANNER","NATURAL RESOURCES","75066.68","465","fcc393cbdc994dbd0bc93231b5619445bf1e5e01"
"FIREFIGHTER I - 56 HR/WK","POUDRE FIRE AUTHORITY","74984.6","466","7edbddf59521f3d38ab0a981a95b088916f460b8"
"PROJECT MANAGER/DDA","DOWNTOWN DEVELOPMENT AUTHORITY","74897.94","467","06284104f582b42adc1c1031f39e5fb68f19683f"
"CIS DEVELOPER / ANALYST","MANAGEMENT INFORMATION SERVICE","74808.5","468","4de8013ff0967b224a09020fc048abdde6039820"
"POLICE OFFICER","INVESTIGATIONS","74752.23","469","c97cca1bf618cbacd03324bda6b474b201cad9de"
"POLICE OFFICER","PATROL","74748.77","470","84c5c638d9fbfbc6df494ae45d89a32e1e49c629"
"MAINTENANCE PLANNER/SCHEDULER","OPERATION SERVICES","74688.42","471","2672bd8d49b62eaf6a523c52fcb3157edca86a9a"
"POLICE OFFICER","INVESTIGATIONS","74556.68","472","71581b4a982d12ad518a63eb232177d90a1f55af"
"CABLE TELEVISION MANAGER","COMM. & PUBLIC INVOLVEMENT","74472.58","473","c6a415dbb16bfeebacc3c7d23f9000d9adec6c3d"
"POLICE OFFICER","PATROL","74471.71","474","afd1fd348e4e4cc0cc27e0a6919367eb9f38e696"
"INSTRUMENT/ELECTRICAL SPVSR","UT WTR RECLAMA & BIOSOLIDS DIV","74458.54","475","fe62dde921f3a5208a34cfe7beff6b77afe6819b"
"PROCESS CONTROL SUPERVISOR","UT WTR RECLAMA & BIOSOLIDS DIV","74458.54","476","70c370f40afbdbd2a0732be66fbbaceb1e2ccd7f"
"ZONING SUPERVISOR","COMM DEV & NEIGHBORHOOD SVCS","74458.54","477","df14858d03b8abc68ca95d49ccdb563316f24c70"
"ELECTRICAL SERVICES SUPERVISOR","ELECTRIC FIELD SERVICES","74442.54","478","11e902f01698bcb1cb6307fe2fcf684b6ff7d8d5"
"POLICE OFFICER","PATROL","74283.03","479","f50074cbc5c030e0017300b71144ef9c338a078d"
"POLICE OFFICER","PATROL","74187.96","480","af3b248a503e0f65156f32abe905a242cf2f17a3"
"POLICE OFFICER","PATROL","74130.82","481","3c0f477717deae62f06fffa1a3dcfeeb1b64cb52"
"ELECTRICAL SERVICES SUPERVISOR","ELECTRIC FIELD SERVICES","74122.38","482","8928cef15500c590fc491e259b2742cb7d24f73e"
"CHEMIST","UT ENVIRONMENTAL SERVICES DIV","74044.88","483","6ff24c59165d48e3a05de14ab1ed6b4fd02f9c9f"
"CHEMIST","UT ENVIRONMENTAL SERVICES DIV","74044.88","484","6ff24c59165d48e3a05de14ab1ed6b4fd02f9c9f"
"CHEMIST","UT WATER PRODUCTION DIV","74044.88","485","685d45d75e3fb143f04127a98f61d44226bfb451"
"CHEMIST","UT WATER PRODUCTION DIV","74044.88","486","685d45d75e3fb143f04127a98f61d44226bfb451"
"CHEMIST","UT ENVIRONMENTAL SERVICES DIV","74044.88","487","6ff24c59165d48e3a05de14ab1ed6b4fd02f9c9f"
"CHEMIST","UT ENVIRONMENTAL SERVICES DIV","74044.88","488","6ff24c59165d48e3a05de14ab1ed6b4fd02f9c9f"
"CHEMIST","UT ENVIRONMENTAL SERVICES DIV","74044.88","489","6ff24c59165d48e3a05de14ab1ed6b4fd02f9c9f"
"CHEMIST","UT ENVIRONMENTAL SERVICES DIV","74044.88","490","6ff24c59165d48e3a05de14ab1ed6b4fd02f9c9f"
"CHEMIST","UT ENVIRONMENTAL SERVICES DIV","74044.88","491","6ff24c59165d48e3a05de14ab1ed6b4fd02f9c9f"
"CHEMIST","UT ENVIRONMENTAL SERVICES DIV","74044.88","492","6ff24c59165d48e3a05de14ab1ed6b4fd02f9c9f"
"ELECTRIC LINEWORKER","ELECTRIC FIELD SERVICES","74031.74","493","68b1b58790ad902e8e69c6eb0961a24807d61334"
"ELECTRONIC TECHNICIAN II","UT STANDARDS ENGINEERING DIV","73988.98","494","527473300bf1dcb0cbe61d1d01bd33103b359a1e"
"SUBSTATION SPECIALIST","UT ELEC SYSTEM DESIGN & IT DIV","73988.98","495","da6352d6ae76e8f8e61ecbe6ff2bd1ef782d0fb6"
"MAINTENANCE SPECIALIST","UT WATER PRODUCTION DIV","73975.31","496","e903d11f1bee43cb1c6bb44f2606f126ba47de48"
"ELECTRIC LINEWORKER","ELECTRIC FIELD SERVICES","73954.0","497","593fa9d96cca2f5a1d1c06668ac534fd8b84a959"
"POLICE OFFICER","PATROL","73764.49","498","c4e91a818c6e84d9e0bf40f3ffda92674a97cbd9"
"INVESTMENT ADMINISTRATOR","FINANCE","73693.88","499","b6a2d5a41775a0fd29bc5d8156e44331fd9cd896"
"UTILITIES CUST SUPPORT MANAGER","UTILITY CUST. & EMP. RELATIONS","73630.42","500","ae5790f0681862b28457f0c8bb865b8e756f35f8"
"POLICE OFFICER","PATROL","73613.2","501","1bce338dcf73f4ffe1327484e442d15ceaa3dc52"
"POLICE OFFICER","INVESTIGATIONS","73521.38","502","f58e4067afa09617173f583d51aae203e6bea144"
"POLICE OFFICER","PATROL","73400.69","503","4bdad2ce05f01faa3010488a3230f1cf4bc8e371"
"ELECTRIC LINEWORKER","ELECTRIC FIELD SERVICES","73327.35","504","31d77d2a4ab8295d8658ab0c1d5dcc15bec8e7a0"
"POLICE OFFICER","PATROL","73191.46","505","76c889517f07cfd03e1c8190e870827d16ee6206"
"FIREFIGHTER II - 56 HR/WK","POUDRE FIRE AUTHORITY","73141.56","506","5e7ff78f962aa4f3aca74ea1c97d00be8256e6f4"
"MAINTENANCE SPECIALIST","UT WATER PRODUCTION DIV","73123.92","507","c86f05957fe1772edd54cd721726abcd166b4e14"
"SR CITY PLANNER","ADVANCE PLANNING","72757.88","508","6c38232888b21ececa624d65bdd61969bdb9b498"
"PERFORMING ARTS CENTER MGR","CULTURAL SERVICES","72635.68","509","fd52269911aaae91f48b4a33de0cf027834dcc09"
"LANDSCAPE ARCHITECT","PARK PLANNING & DEVELOPMENT","72565.48","510","aaf1ffdd4b7e501b9dcab015fdace8253bb59562"
"PAVEMENT MGMT PROGRAM MGR","STREETS","72531.96","511","da2af0465fd52dd3c079aaa1a6464ef62dcf577a"
"POLICE OFFICER","PATROL","72486.02","512","206f7dcb811c5ce7d4b222312cd1b69ab1d9e06e"
"POLICE OFFICER","PATROL","72449.74","513","95d3262ae3aadb7ce3ea4366b7e0b5922f2a809f"
"SR CITY PLANNER","ADVANCE PLANNING","72318.48","514","153ec5068664f073478fdf5c0cace1666634be94"
"POLICE OFFICER","PATROL","72278.68","515","8e4a4f7ed0e289b8c24afff2724b4d682ee09701"
"POLICE OFFICER","PATROL","72023.66","516","039433de6d126b3b211ff0e6d8e1acd792ddac80"
"POLICE OFFICER","PATROL","71966.34","517","c0de6e77c005618809915bb38d6ed92d5bc7f298"
"ELECTRIC LINEWORKER","ELECTRIC FIELD SERVICES","71963.06","518","cfbac138be55652dc51dd12b5f593de1058eba4d"
"MUSEUM DIRECTOR","CULTURAL SERVICES","71945.12","519","a7eb1f4a213d08cf67bc1e24fbe25c04be5dcda1"
"METER READER SUPERVISOR","UT STANDARDS ENGINEERING DIV","71934.97","520","51a436c0ca66c5bb32a056619eeda9284fc4b1f0"
"POLICE OFFICER","PATROL","71890.83","521","ce1fdc50bab79a0c48d844479f154febc20b587c"
"POLICE OFFICER","PATROL","71743.15","522","4b476fbed6b4e0911d0324c3e9aae863746ea7d4"
"CREW CHIEF","UT COLLECTION SYSTEM DIV","71737.25","523","b017a1541dc797a715b3c0603ff080fc2f72e0cf"
"EMERGENCY SERVICES DISPATCHER","POLICE INFORMATION SERVICES","71732.5","524","e96ad868f94cc1b574e2348b2baa322c4e2384f6"
"POLICE OFFICER","PATROL","71710.26","525","f99572949cf95c3e82dff28c3deeb361e42cb28b"
"EMERGENCY SERVICES DISPATCHER","POLICE INFORMATION SERVICES","71632.99","526","ab78ed06e1ba8911a1f638a660f7d91f767891ea"
"POLICE OFFICER","INVESTIGATIONS","71615.64","527","f0976b1a13958d8f0bf765cb6a264cfd6c6015e6"
"POLICE OFFICER","INVESTIGATIONS","71590.14","528","42be23da276bef7785e08d37f76ba37ad817cd4c"
"POLICE OFFICER","PATROL","71462.64","529","28fcbd8935743e2c81fa8f791bf132f9006ea3e2"
"POLICE OFFICER","PATROL","71403.15","530","094ef31c91d4f7e951efa344d27b8219a482d970"
"SR ENVIRONMENTAL PLANNER","NATURAL RESOURCES","71397.3","531","4a8526f9fa351a936563cdeaea176a6c23bf30f6"
"POLICE OFFICER","PATROL","71233.14","532","905fd40af4be729fde92c4f32632d16757ee9e1f"
"POLICE OFFICER","PATROL","71183.15","533","c178e5528cdf6a18f920ffb344efaa2f117c3f6c"
"FIREFIGHTER I - 56 HR/WK","POUDRE FIRE AUTHORITY","71178.42","534","89c92123c8556eeae577f8bc6785dc9cdcfd5079"
"EMERGENCY SERVICES DISPATCHER","POLICE INFORMATION SERVICES","71070.2","535","5d40477eb0c4d31f443b1ea2920f76ff7d680d99"
"FIREFIGHTER I - 56 HR/WK","POUDRE FIRE AUTHORITY","71030.59","536","027af8fa7cc946015721b4d0c7e0b5b633c4c281"
"LINEWORKER EQUIPMENT SPEC","ELECTRIC FIELD SERVICES","70998.06","537","1f84112b699d137d8dce1247602dd08a15d82eee"
"SR CONSTRUCTION INSPECTOR","STREETS","70974.32","538","2eee10564bc19c8a77a4ccd463735e4c890e4b3d"
"POLICE OFFICER","PATROL","70879.49","539","c6cc9daf3e03b5526d32e669409451105eb96bda"
"POLICE OFFICER","PATROL","70723.12","540","9fa26f5d6de5bdd235fcdfd00c843967ae0c9507"
"POLICE OFFICER","PATROL","70723.12","541","9fa26f5d6de5bdd235fcdfd00c843967ae0c9507"
"POLICE OFFICER","INVESTIGATIONS","70723.12","542","530839a7e47f158906cab9a2cce32b2ce9d7dd73"
"CIVIL ENGINEER II","UT MSTR PLAN & FLDPL ADMIN DIV","70687.5","543","bc37b1b75c9b124e7bd2ff41d2ba4d5f73db0586"
"POLICE OFFICER","PATROL","70637.47","544","09ec9b51b318ad6852c60b4348c8e6497567d4f5"
"POLICE OFFICER","PATROL","70537.3","545","454ff6c60a4702ae2163ef4f56b5dcabc26730c1"
"RESOURCE RECOVERY CHIEF","UT WTR RECLAMA & BIOSOLIDS DIV","70453.03","546","9c10e3f886b76b3e31083f659dec37592edaaf4c"
"EMERGENCY SERVICES DISPATCHER","POLICE INFORMATION SERVICES","70437.85","547","a20b26ef981c7ce1d295d51ba7852488d29bac80"
"NEIGHBORHOOD SERVICES MANAGER","COMM DEV & NEIGHBORHOOD SVCS","70415.28","548","48c7c98b1ea0bd16174f492b59eb55681fc7296a"
"POLICE OFFICER","PATROL","70310.01","549","50ae01f6d28702bb8800b93cec0d45bbe15968a5"
"POLICE OFFICER","PATROL","70179.06","550","6f3c9018e29a070404921adc85a478535b230955"
"UTIL OUTREACH & EDUCATION MGR","UTILITY CUST. & EMP. RELATIONS","70152.94","551","e0d5c2f0c499cf3f3cd5a0fe49b9cd0d4809d5c5"
"EMERGENCY SERVICES DISPATCHER","POLICE INFORMATION SERVICES","70104.13","552","cc6b6fa304b3a4683cea44f11f8261cb9c84cc96"
"ELECTRIC LINEWORKER","ELECTRIC FIELD SERVICES","70064.68","553","e906b47b1132ce287b51ffddf5637fc3d86cabaf"
"SYSTEMS ANALYST","MANAGEMENT INFORMATION SERVICE","70040.42","554","4b25c6e90c9e4f2e88a81ef044ff20b83ced01d1"
"CREW CHIEF","PARKS","70011.44","555","a0afb676597bc758ee4fdae39e431da458acba60"
"POLICE OFFICER","PATROL","69991.96","556","b872b060f551b6183bc1c833bf31dcc3e119db69"
"CREW CHIEF","PARKS","69990.95","557","0466017677a1bf592eab0bf8609fbe31498b1566"
"WATER RESOURCES ENGINEER","UT WATER RESOURCES DIV","69972.5","558","0e2b17c105c7b89344bd77c419a9423349c47ca7"
"CREW CHIEF","UT WATER METERS DIV","69966.1","559","dd6a5a918d0425205bf56b4d9bea75002cae4340"
"DATABASE ANALYST","UT PROCESS & SUPERVIS CNTR DIV","69854.46","560","89b24bd0473e485137c1159aeb4c04b9bb38af5c"
"CONSTRUCTION INSPECTOR","STREETS","69839.41","561","965a2bca28229d00713a50b512615958b6ce8a66"
"SHOP SUPERVISOR","OPERATION SERVICES","69824.82","562","f0b6af5d6238b6bc43e9d576ebba9327118f2af3"
"CIVIL ENGINEER III","UT MSTR PLAN & FLDPL ADMIN DIV","69705.58","563","f5d0e2929f2866dbd4d08e36fff4d0a43ac3b334"
"FINANCIAL ANALYST","UTILITY FINANCE & BUDGET","69590.14","564","ad3343082123d1cb441adb7b84c53b5ece54c49e"
"CHIEF CONSTRUCTION INSPECTOR","ENGINEERING","69584.58","565","b622674c853c51f40c84c7f03e842164e7882bae"
"REAL ESTATE SERVICES MANAGER","OPERATION SERVICES","69543.76","566","da8b3bd4783775e3f65b3cc952280b5ddca3a361"
"CREW CHIEF","STREETS","69510.24","567","f750249c2ae7872cb39202ca03b7ed4b20cfd6e7"
"PROGRAMMER / ANALYST","MANAGEMENT INFORMATION SERVICE","69414.02","568","5d2ff2efb221b6ac3f287446f1d344be4f883ad2"
"CIVIL ENGINEER II","ENGINEERING","69384.6","569","e5d3395c5aa24bd812f9d145f7585cfa15cd46ef"
"CIVIL ENGINEER I","ENGINEERING","69354.22","570","bb44efa4f96fa4e311979ba7f6bbedd68c303050"
"CITY PLANNER","COMM DEV & NEIGHBORHOOD SVCS","69340.96","571","1305c1288593f417566b6517c7ca705dd1316db4"
"ELECTRIC UTILITY PROJECT MGR","UT STANDARDS ENGINEERING DIV","69203.94","572","42b610056a9e8343e7180a9610df8373174072ab"
"COMPENSATION ANALYST","HUMAN RESOURCES","69177.68","573","e192ab1d7b95a32dc034f123c47d9012141781c5"
"CITY PLANNER","ADVANCE PLANNING","69132.7","574","b11dc247627257f4cbda0099f77c2a9ff96d7933"
"LEAD MECHANIC","OPERATION SERVICES","69096.88","575","b246fb6db8cdb1e7e16d0809f749ff9ce999abb9"
"EMERG SERVICES DISPATCH SUPV","POLICE INFORMATION SERVICES","68981.07","576","4850182dc10ef19512a239ea2dbee0a5844efa38"
"PLANT OPERATOR","UT WTR RECLAMA & BIOSOLIDS DIV","68909.39","577","a64a6547982299203955ca18f1590687d83c192f"
"FIREFIGHTER II - 56 HR/WK","POUDRE FIRE AUTHORITY","68784.37","578","557144303453ea254109cf253bbd1c749a895a6c"
"POLICE OFFICER","PATROL","68780.87","579","78d17ccff0acc6f8a97374ea95df6c8999a36e4b"
"ELECTRIC SYSTEMS OPERATOR","UT ELEC SYSTEM DESIGN & IT DIV","68767.98","580","362fe57c9d94a980b758aab0f9e8586aef598ecf"
"SR POLICY AND PERSONNEL SPEC","POUDRE FIRE AUTHORITY","68660.28","581","17c51b7ce99c61c8f09d85d51692fffa97449a66"
"RECREATION SUPERVISOR","RECREATION","68639.74","582","42421384d22a7e670759e8ebf363d04aa8ad7b01"
"WATER RESOURCES ENGINEER","UT WATER RESOURCES DIV","68627.52","583","13b140697761fa9b083193420aaefc2b76b826fc"
"CIVIL ENGINEER I","UT DISTRIBUTION SYSTEM DIV","68557.32","584","28f7bb9578dcf4e87d6490cf797416720f3c249e"
"POLICE OFFICER","PATROL","68366.54","585","dd642d55258533e4d11508240b06a843ce97fdf9"
"CRIMINALIST","POLICE INFORMATION SERVICES","68072.57","586","1b2c4102404565bf2846207f70651f05562aeeae"
"ELECTRIC LINEWORKER","ELECTRIC FIELD SERVICES","68027.31","587","b8161945d144f9f7d933dc4dc53a3426070d6f57"
"POLICE OFFICER","PATROL","68003.0","588","44032695a17090d33bda537ebf2d176d35acbae9"
"CHIEF DEPUTY CITY CLERK","CITY CLERK'S OFFICE","67981.42","589","bfa2a8825ea314df4ae2e5f5d4170025d85f814e"
"HUMAN RESOURCES PARTNER","HUMAN RESOURCES","67981.42","590","59e0cf653baa15ac946d4c62a0d666fa01ed80f6"
"RECREATION SUPERVISOR","RECREATION","67981.42","591","fac6d8e409a90b8c28711b1ea1772ba8d9bd658c"
"SR BUYER","FINANCE","67981.42","592","1b2954b3fe4cde5788a144a21ea029694e5ba35f"
"SR BUYER","OPERATION SERVICES","67981.42","593","5c54f6692bb814519b6bbad3f33d983a556a3adc"
"SR BUYER","UTILITY FINANCE & BUDGET","67981.42","594","89d01fcdb94dc6f892f0fc32a235f2eb4d442d05"
"RECREATION SUPERVISOR","RECREATION","67981.28","595","e8b4114ad08bb6af2afdf7aa8c7260690414a752"
"EMERGENCY SERVICES DISPATCHER","POLICE INFORMATION SERVICES","67896.69","596","16fac281488882dff2995b5aa72e7c994b691876"
"POLICE OFFICER","PATROL","67881.99","597","3c7e39544736ba7ee729c5dc3d492567232d4c93"
"POLICE OFFICER","PATROL","67832.41","598","34b164c93d9940fd3ef147a5573299a80a478a11"
"CIVIL ENGINEER I","COMM DEV & NEIGHBORHOOD SVCS","67828.28","599","0c5841b23bfa868e57d2152056964a5163343e9e"
"SR BUDGET ANALYST","FINANCE","67816.84","600","ca80191459567d597e1699c6594b76b5809c8830"
"ELECTRIC LINEWORKER","ELECTRIC FIELD SERVICES","67772.88","601","430a77bcd2340347fb859c40621d61e46e067f1a"
"TRAFFIC SIGNAL TECH II","TRAFFIC","67725.39","602","1a7149c454d61e2f4831d49c13b8d6826ba413bb"
"PROJ / BUSINESS SYSTMS ANALYST","FINANCE","67719.6","603","6914ea4705bedaeec9ff6102197fb8b94b9778d4"
"EMERGENCY SERVICES DISPATCHER","POLICE INFORMATION SERVICES","67713.73","604","93d61da04de8910ecdd7dd84ca4ea605ef6a7405"
"PARTS SUPERVISOR","OPERATION SERVICES","67648.44","605","d740cb6256319d9899f8f1fb010ea4773863cde3"
"SUPERINTENDENT OF GOLF","PARKS","67648.36","606","3753d0c66d6ae556f7484c9a566193040d9205f7"
"FORESTRY SUPERVISOR","PARKS","67583.36","607","9904e51be7b609906f2fedc831b9abb5cff845b2"
"SAFETY & WORKERS COMP ADMIN","FINANCE","67563.6","608","12ba4bdc3eee1585c62000bf684c95819e456530"
"HUMAN RESOURCES PARTNER","HUMAN RESOURCES","67492.62","609","1fd72520ef4d2cb6a7cac14b990255d4d2f0a3c8"
"KEY ACCOUNTS REP","UTILITY CUST. & EMP. RELATIONS","67487.42","610","879c7e3b3b6274bd27b9bff3752208e0ecb3d145"
"ASSISTANT CITY FORESTER","PARKS","67484.56","611","b28fe8e307cce68bf32a2a83578413ede9680b94"
"SYSTEMS SPECIALIST","MANAGEMENT INFORMATION SERVICE","67432.56","612","cffebe8c069f4520a87dd2d5eaf7d90f0f971ed9"
"FACILITIES LOCATE SUPERVISOR","UT ELECTRIC SYSTEMS ENG DIV","67419.04","613","168c6975f3befee9a2e84ebd1ede7df69250c8aa"
"PLANT OPERATOR","UT WATER PRODUCTION DIV","67408.57","614","85b4a9feea766b961698a09364fc303c79e46b46"
"INDUSTRIAL PRETREATMENT SPEC","UT WTR RECLAMA & BIOSOLIDS DIV","67362.54","615","236241162562dc3dfd106a8f6a21b93a3ac21bbd"
"SUPERINTENDENT OF GOLF","PARKS","67320.76","616","32108ac4d321732481ffc2020573a5b7367fee6f"
"PLANS ANALYST","COMM DEV & NEIGHBORHOOD SVCS","67314.0","617","07e7d4a33f26d29182c1b85c432e83e81f995485"
"CHEMIST","UT ENVIRONMENTAL SERVICES DIV","67283.62","618","abe4e91bba644215b64b66184a385ca4aa7df951"
"ELECTRIC LINEWORKER","ELECTRIC FIELD SERVICES","67275.0","619","7b78c9a4cf419f807d80f7a736a5ff008d67308b"
"ELECTRIC LINEWORKER","ELECTRIC FIELD SERVICES","67275.0","620","7b78c9a4cf419f807d80f7a736a5ff008d67308b"
"ELECTRIC LINEWORKER","ELECTRIC FIELD SERVICES","67275.0","621","7b78c9a4cf419f807d80f7a736a5ff008d67308b"
"LINEWORKER EQUIPMENT SPEC","ELECTRIC FIELD SERVICES","67263.04","622","ffa052473f7a6b0ba5b8978212f64e96b7f7fb71"
"POLICE RECORDS SUPERVISOR","POLICE INFORMATION SERVICES","67226.85","623","fe49a236ac24f94ea4eeb24a637c78fce7fb71ca"
"INDUSTRIAL HYGENIST","UTILITIES MANAGEMENT","67158.26","624","f4342cfe7588eb8f1696889566f4c49f225f305d"
"EMERGENCY SERVICES DISPATCHER","POLICE INFORMATION SERVICES","67136.95","625","c4397c43465c3c1b412237fa98079cdc1090a97e"
"POLICE OFFICER","PATROL","67131.21","626","e15ef3d62e5744d47386a5c1a2827963484d7d7c"
"ASSISTANT CITY ATTORNEY II","CITY ATTORNEY'S OFFICE","67123.32","627","db72f67c1e482fc1fb5092ef7ca0e50d6433c99c"
"SUPERINTENDENT OF GOLF","PARKS","66994.46","628","28da23e6ff56178ec5c03a69c403307e2dd4ae56"
