"sensor_name","latitude","longitude","timestamp","incremental_rainfall_in","meta_row_index","meta_row_id","lat_lon_georeference"
"Larimer & Weld @ Wtrgln","40.603329","-105.007698","2020-09-07T23:41:39.000","0.0394","915415","dffba9d64a33871cb4b8669cd6e071a0b123b8c9","POINT (-105.007698 40.603329)"
"Oakridge Detention Pond","40.51416","-105.046898","2020-09-07T23:49:55.000","0.0394","915427","2d36bd14a19c78dd3f9309ae3e3ccbbfa8dc3105","POINT (-105.046898 40.51416)"
"Water Treatment Plant Weather","40.595001","-105.155197","2020-09-07T23:35:37.000","0.0394","915403","efc1469d217ecaa8d738e547130c42b552c04ebd","POINT (-105.155197 40.595001)"
"CSU Weather","40.576111","-105.0858","2020-09-07T23:37:37.000","0.01","915407","e997af57b0ba7c11532abe409d12a00894c79841","POINT (-105.0858 40.576111)"
"CSU Weather","40.576111","-105.0858","2020-09-07T23:28:37.000","0.02","915396","348544a57ea2020ec6a7e3d4305f33b28d53c9d0","POINT (-105.0858 40.576111)"
"Trilby @ Fossil Creek","40.496109","-105.051903","2020-09-07T23:49:53.000","0.0394","915426","4b7f39e8e98e5f432a329b2b04e1e3e72a7bdc62","POINT (-105.051903 40.496109)"
"CSU Weather","40.576111","-105.0858","2020-09-07T23:52:36.000","0.01","915428","1e58bbcd4479620d2e341b6f0849bf118aa51906","POINT (-105.0858 40.576111)"
"Taft Hill @ Fossil Creek","40.523331","-105.1166","2020-09-07T23:40:37.000","0.0394","915411","bfb1668c152e0707ec547275445ff18b8676d3ac","POINT (-105.1166 40.523331)"
"Larimer #2 @ Rolland Moore Pk","40.555271","-105.100197","2020-09-07T23:41:47.000","0.0394","915416","fadac16320df6fbfb43098bc45e11655fdcd5cf2","POINT (-105.100197 40.555271)"
"Nelson Farm Detention Pond","40.542221","-105.044403","2020-09-07T23:44:34.000","0.0394","915421","5cdf51d9fa6bc41ac84d9b72c485d27481dfedce","POINT (-105.044403 40.542221)"
"Horsetooth Res @ Dixon Dam","40.552502","-105.147499","2020-09-07T23:36:53.000","0.0394","915406","35ed174ef5d3984abb91f000be0f6906cc5237ce","POINT (-105.147499 40.552502)"
"Mill Canyon","40.61916","-105.181099","2020-09-07T23:34:07.000","0.0394","915401","63f4beb47f8c2754e06ae12fe402c70bb93f1152","POINT (-105.181099 40.61916)"
"Green Ridge","40.48333","-105.256897","2020-09-07T23:30:57.000","0.0394","915397","fda16fccab933bbd40d0bb8ba8f09f80911be552","POINT (-105.256897 40.48333)"
"Timberline @ Spring Creek","40.566109","-105.040802","2020-09-07T23:40:56.000","0.0394","915412","805c76700e08973db2574a23b7af2d44f0c00a9c","POINT (-105.040802 40.566109)"
"Rist Canyon","40.631111","-105.260002","2020-09-07T23:39:19.000","0.0394","915410","7fa3fc883cc71ba6524ee9820812e13ee07c791b","POINT (-105.260002 40.631111)"
"Horsetooth @ FCRID","40.538879","-105.015503","2020-09-07T23:49:37.000","0.0394","915425","22d4de667aba8beef7805677818393b0d09cef73","POINT (-105.015503 40.538879)"
"Horsetooth @ Olander Elementary","40.53833","-105.123299","2020-09-07T23:36:39.000","0.0394","915405","f95d1920d9d90b246468048b713d335352bbe5b1","POINT (-105.123299 40.53833)"
"Lincoln @ Poudre River","40.589161","-105.069099","2020-09-07T23:43:41.000","0.0394","915420","e8621d463751a8688448463c60e2af2cd3a49e0b","POINT (-105.069099 40.589161)"
"Timberline @ Lincoln","40.58527","-105.029701","2020-09-07T23:42:42.000","0.0394","915417","a96e241f8884fd4c93d351da4716ddcf3b80f642","POINT (-105.029701 40.58527)"
"Redstone Canyon","40.579441","-105.245003","2020-09-07T23:34:44.000","0.0394","915402","f9b217433112c03b3364d90077c83b7c9cf4e80d","POINT (-105.24500300000001 40.579441)"
"Harmony @ New Mercer","40.523609","-105.081299","2020-09-07T23:48:11.000","0.0394","915424","b85f348166a8010dad671b72164df971e3679653","POINT (-105.081299 40.523609)"
"Hewlett Gulch","40.738609","-105.3433","2020-09-07T23:41:28.000","0.0394","915413","933ee22d0111ba4153e68688c13aa79ed7fb42a1","POINT (-105.3433 40.738609)"
"Utility Service Center","40.595551","-105.088303","2020-09-07T23:31:13.000","0.0394","915398","897f7e97ebd5fb4ddcb49a725d4b8713e9422ae5","POINT (-105.088303 40.595551)"
"Highlands Park","40.474442","-104.978302","2020-09-07T23:38:55.000","0.0394","915409","4915a2e1ea7b8edecc14f99c1e66010d4effed83","POINT (-104.978302 40.474442)"
"SFTC Sanitation Weather","40.483879","-105.031097","2021-01-01T11:48:58.000","0.0394","918278","1e5b8508c1f667e8f055fed638715529ba72c0c8","POINT (-105.031097 40.483879)"
"PV&L @ CSU Ranch","40.60638","-105.154099","2022-04-05T08:30:35.000","0.0394","932651","499f7d4956cb60908ef62ea2f32412913e75cf1b","POINT (-105.154099 40.60638)"
"Timberline @ Lincoln","40.58527","-105.029701","2021-01-09T13:28:07.000","0.0394","918288","154393ca3a358fb5d4ae4e050c39d83d45393ed7","POINT (-105.029701 40.58527)"
"CR 3 @ Indian Ck Res","40.748051","-104.960503","2021-01-09T13:29:22.000","0.0394","918289","e01257fdccb028882b71270e42ca82248fe866f4","POINT (-104.960503 40.748051000000004)"
"CSU Weather","40.576111","-105.0858","2021-01-09T13:41:21.000","0.01","918292","8b3101f1cf03f78e0fa07c57b9c7326ab364faf7","POINT (-105.0858 40.576111)"
"CSU Weather","40.576111","-105.0858","2021-04-14T11:50:17.000","0.01","920587","c72bfe3fe4ce7178e69aaf468b60f37d35502769","POINT (-105.0858 40.576111)"
"PV&L @ CSU Ranch","40.60638","-105.154099","2021-04-14T11:31:59.000","0.0394","920586","e750cacc930c9760a875d08b61aedf969a1507f9","POINT (-105.154099 40.60638)"
"Larimer #2 @ Rolland Moore Pk","40.555271","-105.100197","2022-04-05T08:35:56.000","0.0394","932656","ea9979010ba81fea3fbe91799b69cc3cc36ee88d","POINT (-105.100197 40.555271)"
"Avery Park Detention Pond","40.572498","-105.106903","2021-01-09T13:30:17.000","0.0394","918290","cab2910df5ac270055443f2757d50622125be1a4","POINT (-105.106903 40.572498)"
"Timberline @ Spring Creek","40.566109","-105.040802","2021-01-09T13:34:30.000","0.0394","918291","dc47b5ffb078aa72a39a175916d68eadedb1781c","POINT (-105.040802 40.566109)"
"Harmony @ New Mercer","40.523609","-105.081299","2021-01-10T10:20:17.000","0.0394","918318","9aa9e8664c1f3dcee6380b0285b56c6941e2e28b","POINT (-105.081299 40.523609)"
"Taft Hill @ Fossil Creek","40.523331","-105.1166","2021-01-10T09:54:42.000","0.0394","918317","12d1129f2f9181c05c8162a25eb84ed003842303","POINT (-105.1166 40.523331)"
"Water Treatment Plant Weather","40.595001","-105.155197","2021-04-14T11:24:44.000","0.0394","920585","68ee9a46f7ef6dbd2fa62bd5563bdffd1d730d51","POINT (-105.155197 40.595001)"
"CR 66 @ Dry Creek","40.722771","-105.103302","2021-10-31T08:40:25.000","0.0394","929935","4eaff53f3e9a58dd04be8010ee00818268d0434b","POINT (-105.103302 40.722771)"
"Lions Park","40.62133","-105.139603","2021-10-31T08:34:50.000","0.0394","929934","8c7394b295cfec732fa0e9a1121e9f0e62855a9c","POINT (-105.139603 40.62133)"
"Gateway Park","40.700001","-105.246101","2021-10-31T08:27:48.000","0.0394","929933","6c2fabcb40602ffde8222df41ca41418263176d3","POINT (-105.246101 40.70000100000001)"
"CSU Weather","40.576111","-105.0858","2021-10-31T10:43:19.000","0.01","929937","12a5d4a19aba7d66ce451deedb06793e4bae8e47","POINT (-105.0858 40.576111)"
"Oakridge Detention Pond","40.51416","-105.046898","2022-01-20T12:36:58.000","0.0394","930865","311902830e50fdd8653792e00a82d37dee1670a2","POINT (-105.046898 40.51416)"
"Ponds @ Overland Detention","40.570271","-105.135002","2022-01-20T12:26:19.000","0.0394","930864","4df6f16ad6a295af8b3c11510e772ea6cfb239ba","POINT (-105.13500200000001 40.570271)"
"CSU Vet Detention Pond","40.553879","-105.079697","2022-01-20T13:04:36.000","0.0394","930866","436e882bd7b33525fa26caa253955867f1470b0b","POINT (-105.079697 40.553879)"
"Harmony @ New Mercer","40.523609","-105.081299","2022-04-05T08:47:19.000","0.0394","932659","84f52faef6112d0ba983a948556d39ed84144d17","POINT (-105.081299 40.523609)"
"Ponds @ Overland Detention","40.570271","-105.135002","2022-04-05T08:30:55.000","0.0394","932652","e5274be9b4b765128f4412ae8f91de2096bdc2d6","POINT (-105.135002 40.570271)"
"Horsetooth Res @ Dixon Dam","40.552502","-105.147499","2022-04-05T08:36:43.000","0.0394","932657","693d660f92bba968752b67f35611e634a1acf581","POINT (-105.147499 40.552502)"
"Avery Park Detention Pond","40.572498","-105.106903","2022-04-05T08:34:05.000","0.0394","932653","2c9d213db062ef22e55d2fafefc3324b45aaf7ae","POINT (-105.106903 40.572498)"
"CR 66 @ Dry Creek","40.722771","-105.103302","2020-09-07T23:57:00.000","0.0394","915429","ef27d21130ba26499450bfdcc7c38490bca4d6de","POINT (-105.103302 40.722771)"
"Poudre Park","40.688332","-105.311302","2020-09-08T00:00:51.000","0.0394","915434","61dda648c31c5b5c9557dd98436f50944a20c4ae","POINT (-105.311302 40.688332)"
"Avery Park Detention Pond","40.572498","-105.106903","2020-09-08T00:04:02.000","0.0394","915439","17fdb9435596db96b5c2feb72884e0b64abadd31","POINT (-105.106903 40.572498)"
"Larimer #2 @ Rolland Moore Pk","40.555271","-105.100197","2020-09-08T00:19:45.000","0.0394","915453","ee12925fbeb4f5abf3b8c99226d7f44aa17c9034","POINT (-105.100197 40.555271)"
"CSU Vet Detention Pond","40.553879","-105.079697","2020-09-08T00:20:37.000","0.0394","915454","3e3e5f466f5b448101b9afb28c24074f599337d3","POINT (-105.079697 40.553879)"
"Utility Service Center","40.595551","-105.088303","2020-09-08T00:08:13.000","0.0394","915443","60e22f3925243a5054eb36ab53b6d121b4d188ba","POINT (-105.088303 40.595551)"
"Rist Canyon","40.631111","-105.260002","2020-09-08T00:15:03.000","0.0394","915449","dcdb3fb25db2465b5fbf1cb8a0d4a80454d3f677","POINT (-105.260002 40.631111)"
"CR 9 @ North Poudre Canal","40.766109","-105.022697","2020-09-08T00:21:48.000","0.0394","915458","12d5c558422226605683cce1381a3b6fdca2f69c","POINT (-105.022697 40.766109)"
"Troutman Park Detention Pond","40.531109","-105.084099","2022-04-05T08:50:59.000","0.0394","932661","8795ffba5159638be900126c1e432cb630e29926","POINT (-105.084099 40.531109)"
"Taft Hill @ Fossil Creek","40.523331","-105.1166","2022-04-05T08:42:38.000","0.0394","932658","712399aaebabbdf86fa6b77265e750dd44c17d59","POINT (-105.1166 40.523331)"
"Rodeo Detention Pond","40.560268","-105.134697","2022-04-05T08:34:29.000","0.0394","932654","822f0ff91f5bf316b75a266796bbc4d6c381aa75","POINT (-105.134697 40.560268)"
"Storm Mountain","40.470001","-105.335503","2021-07-14T16:31:42.000","0.0394","927954","ec26e2c8e06062e9d340be6c98a7cc50f0582e07","POINT (-105.335503 40.470001)"
"Green Ridge","40.48333","-105.256897","2021-07-14T16:34:23.000","0.0394","927959","cac3b7011ab9e5f04ba318745b37f33c8af208eb","POINT (-105.256897 40.48333)"
"Storm Mountain","40.470001","-105.335503","2021-07-14T16:54:23.000","0.0394","927973","e88eb19153076c650216049d6548ead604a56c78","POINT (-105.335503 40.470001)"
"Green Ridge","40.48333","-105.256897","2021-07-14T16:37:42.000","0.0394","927963","20631261dd404ef3b656e9c4a2cc6da301e7b143","POINT (-105.256897 40.48333)"
"Soapstone","40.976059","-105.076797","2021-07-14T16:43:42.000","0.0394","927969","ec4afd09f30f40a47bee73aab4b0840a07355f17","POINT (-105.076797 40.976059)"
"Troutman Park Detention Pond","40.531109","-105.084099","2022-06-20T01:55:25.000","0.0394","936163","b7e285b4b3d64f1c447901c2e419f09afecfa5bd","POINT (-105.084099 40.531109)"
"Troutman Park Detention Pond","40.531109","-105.084099","2022-06-23T01:52:30.000","0.0394","936164","90b09b7c9ca792bad559a6972a938e0aa2c5d55f","POINT (-105.084099 40.531109)"
"Poudre Park","40.688332","-105.311302","2022-06-24T13:44:04.000","0.0394","936165","08c5ff293ec28ede4193516083122da006a086d0","POINT (-105.311302 40.688332)"
"Mulberry @ LeMay Weather","40.58194","-105.057701","2020-09-07T23:59:22.000","0.0394","915430","9e9651bd235cf33675ff02193b16429da452c7cb","POINT (-105.057701 40.58194000000001)"
"CR 56 @ Boxelder Creek","40.65472","-104.983002","2020-09-08T00:01:01.000","0.0394","915435","fbcb699188f0d7d6b58a6ebba29f9feec56bc444","POINT (-104.983002 40.65472)"
"PV&L @ CSU Ranch","40.60638","-105.154099","2020-09-08T00:21:40.000","0.0394","915457","90673f8187d0bd13521f1e8cc34964bc5ca8f6a1","POINT (-105.154099 40.60638)"
"Country Club Rd @ Hwy 1","40.6175","-105.071098","2020-09-08T00:16:17.000","0.0394","915450","c338d4c98b1c011ffd434fa4a9f7853c6b63fd22","POINT (-105.071098 40.6175)"
"Soapstone","40.976059","-105.076797","2020-09-08T00:03:30.000","0.0394","915438","7a7d72b1970ca04762aa291e5a461482996be192","POINT (-105.076797 40.976059)"
"CSU Weather","40.576111","-105.0858","2020-09-08T00:07:37.000","0.02","915442","cd35432e37be5ed4512ca379b50a137a05c95119","POINT (-105.0858 40.576111)"
"Fairway Estates Dam","40.519718","-105.069397","2020-09-07T23:59:33.000","0.0394","915431","db290672a370b4a54829c46cece71100b12fc406","POINT (-105.069397 40.519718)"
"Taft Hill @ Spring Creek","40.550831","-105.115196","2020-09-08T00:12:42.000","0.0394","915446","8e99095570af4a01120a63a52fced7efbd18352a","POINT (-105.115196 40.550831)"
"Centre Ave @ Spring Creek","40.564159","-105.083","2020-09-08T00:18:14.000","0.0394","915451","1a612c0f3cc0fc4742dcf6885bd3fe90d48b2e63","POINT (-105.083 40.564159)"
