"county","fips","year","zip","tests","less_than_5_mcg_dl","_5_10_mcg_dl","_10to15","_15","total_eblls","percent","rate_per_1_000","zip_code_location","county_location"
"Monroe","55","2020","14482","1",,,"0","0","0","0.0","0","
,  
(42.96432, -77.9808)","
,  
(43.174966, -77.639663)"
"Monroe","55","2020","14502","1",,,"0","0","0","0.0","0","
,  
(43.087022, -77.333368)","
,  
(43.174966, -77.639663)"
"Monroe","55","2020","14506","17","17","0","0","0","0","0.0","0","
,  
(42.998096, -77.499835)","
,  
(43.174966, -77.639663)"
"Monroe","55","2020","14514","76","76","0","0","0","0","0.0","0","
,  
(43.114248, -77.792506)","
,  
(43.174966, -77.639663)"
"Monroe","55","2020","14526","236","235","0",,,,,,"
,  
(43.141702, -77.455684)","
,  
(43.174966, -77.639663)"
"Monroe","55","2020","14534","330",,,"0","0","0","0.0","0","
,  
(43.069507, -77.514294)","
,  
(43.174966, -77.639663)"
"Monroe","55","2020","14543","21","21","0","0","0","0","0.0","0","
,  
(42.994532, -77.664004)","
,  
(43.174966, -77.639663)"
"Monroe","55","2020","14546","54","54","0","0","0","0","0.0","0","
,  
(43.029866, -77.765882)","
,  
(43.174966, -77.639663)"
"Monroe","55","2020","14559","187",,,"0","0","0","0.0","0","
,  
(43.189174, -77.807274)","
,  
(43.174966, -77.639663)"
"Monroe","55","2020","14564","1",,,"0","0","0","0.0","0","
,  
(42.979988, -77.424394)","
,  
(43.174966, -77.639663)"
"Monroe","55","2020","14580","454",,,,,,,,"
,  
(43.220645, -77.464013)","
,  
(43.174966, -77.639663)"
"Monroe","55","2020","14586","147",,,,,,,,"
,  
(43.043209, -77.679662)","
,  
(43.174966, -77.639663)"
"Monroe","55","2020","14604","11","11","0","0","0","0","0.0","0","
,  
(43.157946, -77.604476)","
,  
(43.174966, -77.639663)"
"Monroe","55","2020","14605","177","165","9",,,,,,"
,  
(43.165247, -77.600096)","
,  
(43.174966, -77.639663)"
"Monroe","55","2020","14606","347","334","11",,,,,,"
,  
(43.167126, -77.687832)","
,  
(43.174966, -77.639663)"
"Monroe","55","2020","14607","81",,,"0","0","0","0.0","0","
,  
(43.151853, -77.593546)","
,  
(43.174966, -77.639663)"
"Monroe","55","2020","14608","186","172","12",,,,,,"
,  
(43.15275, -77.625651)","
,  
(43.174966, -77.639663)"
"Monroe","55","2020","14609","558","519","31",,,"8","0.014","14","
,  
(43.174537, -77.559782)","
,  
(43.174966, -77.639663)"
"Monroe","55","2020","14610","162","161","0",,,,,,"
,  
(43.140249, -77.545983)","
,  
(43.174966, -77.639663)"
"Monroe","55","2020","14611","289","254","27",,,"8","0.028","28","
,  
(43.148324, -77.643809)","
,  
(43.174966, -77.639663)"
"Monroe","55","2020","14612","326",,,"0","0","0","0.0","0","
,  
(43.256923, -77.669136)","
,  
(43.174966, -77.639663)"
"Monroe","55","2020","14613","250","234","12",,,,,,"
,  
(43.177983, -77.63461)","
,  
(43.174966, -77.639663)"
"Monroe","55","2020","14614","3",,,"0","0","0","0.0","0","
,  
(43.155018, -77.609665)","
,  
(43.174966, -77.639663)"
"Monroe","55","2020","14615","256",,,,,,,,"
,  
(43.207456, -77.649511)","
,  
(43.174966, -77.639663)"
"Monroe","55","2020","14616","351","343","7",,,,,,"
,  
(43.22904, -77.68074)","
,  
(43.174966, -77.639663)"
"Monroe","55","2020","14617","275",,,"0","0","0","0.0","0","
,  
(43.20642, -77.63532)","
,  
(43.174966, -77.639663)"
"Monroe","55","2020","14618","230",,,,,,,,"
,  
(43.119768, -77.556663)","
,  
(43.174966, -77.639663)"
"Monroe","55","2020","14619","220","208","9",,,,,,"
,  
(43.133202, -77.64409)","
,  
(43.174966, -77.639663)"
"Monroe","55","2020","14620","253","241","10",,,,,,"
,  
(43.132792, -77.600284)","
,  
(43.174966, -77.639663)"
"Monroe","55","2020","14621","559","503","41","8","7","15","0.027","27","
,  
(43.182834, -77.602085)","
,  
(43.174966, -77.639663)"
"Monroe","55","2020","14622","137",,,"0","0","0","0.0","0","
,  
(43.216211, -77.562561)","
,  
(43.174966, -77.639663)"
"Monroe","55","2020","14623","212",,,"0","0","0","0.0","0","
,  
(43.081673, -77.633588)","
,  
(43.174966, -77.639663)"
"Monroe","55","2020","14624","462","448","12",,,,,,"
,  
(43.120619, -77.729488)","
,  
(43.174966, -77.639663)"
"Monroe","55","2020","14625","132",,,"0","0","0","0.0","0","
,  
(43.13424, -77.4996)","
,  
(43.174966, -77.639663)"
"Monroe","55","2020","14626","352",,,"0","0","0","0.0","0","
,  
(43.20974, -77.703726)","
,  
(43.174966, -77.639663)"
"Monroe","55","2020","14642","4",,,"0","0","0","0.0","0","
,  
(43.122242, -77.625204)","
,  
(43.174966, -77.639663)"
"Montgomery","57","2020","12010","241","218","13",,,"10","0.041","41","
,  
(42.92364, -74.17086)","
,  
(42.900891, -74.435358)"
"Montgomery","57","2020","12066","3",,,"0","0","0","0.0","0","
,  
(42.7947, -74.33466)","
,  
(42.900891, -74.435358)"
"Montgomery","57","2020","12068","19",,,,,,,,"
,  
(42.94236, -74.4303)","
,  
(42.900891, -74.435358)"
"Montgomery","57","2020","12070","5",,,"0","0","0","0.0","0","
,  
(42.962988, -74.251122)","
,  
(42.900891, -74.435358)"
"Montgomery","57","2020","12072","18","18","0","0","0","0","0.0","0","
,  
(42.944695, -74.376969)","
,  
(42.900891, -74.435358)"
"Montgomery","57","2020","12086","4",,,"0","0","0","0.0","0","
,  
(42.974141, -74.154373)","
,  
(42.900891, -74.435358)"
"Montgomery","57","2020","12095","5",,,"0","0","0","0.0","0","
,  
(43.02114, -74.3955)","
,  
(42.900891, -74.435358)"
"Montgomery","57","2020","12137","2",,,"0","0","0","0.0","0","
,  
(42.85572, -74.1279)","
,  
(42.900891, -74.435358)"
"Montgomery","57","2020","12166","14","13","0",,,,,,"
,  
(42.8496, -74.47638)","
,  
(42.900891, -74.435358)"
"Montgomery","57","2020","13317","35",,,"0","0","0","0.0","0","
,  
(42.8937, -74.57418)","
,  
(42.900891, -74.435358)"
"Montgomery","57","2020","13339","47",,,,,,,,"
,  
(42.95874, -74.57826)","
,  
(42.900891, -74.435358)"
"Montgomery","57","2020","13428","18",,,"0","0","0","0.0","0","
,  
(42.909641, -74.57437)","
,  
(42.900891, -74.435358)"
"Montgomery","57","2020","13452","26",,,,,,,,"
,  
(43.03776, -74.6364)","
,  
(42.900891, -74.435358)"
"Nassau","59","2020","11001","298",,,"0","0","0","0.0","0","
,  
(40.719635, -73.706913)","
,  
(40.750656, -73.582905)"
"Nassau","59","2020","11003","554","540","8",,,"6","0.011","11","
,  
(40.699109, -73.703659)","
,  
(40.750656, -73.582905)"
"Nassau","59","2020","11010","291","291","0","0","0","0","0.0","0","
,  
(40.705094, -73.674202)","
,  
(40.750656, -73.582905)"
"Nassau","59","2020","11020","44","44","0","0","0","0","0.0","0","
,  
(40.786686, -73.72577)","
,  
(40.750656, -73.582905)"
"Nassau","59","2020","11021","223","223","0","0","0","0","0.0","0","
,  
(40.788775, -73.728665)","
,  
(40.750656, -73.582905)"
"Nassau","59","2020","11023","149",,,"0","0","0","0.0","0","
,  
(40.798973, -73.733349)","
,  
(40.750656, -73.582905)"
"Nassau","59","2020","11024","81","79","0",,,,,,"
,  
(40.80408, -73.74012)","
,  
(40.750656, -73.582905)"
"Nassau","59","2020","11030","166","166","0","0","0","0","0.0","0","
,  
(40.795533, -73.684954)","
,  
(40.750656, -73.582905)"
"Nassau","59","2020","11040","407",,,"0","0","0","0.0","0","
,  
(40.742887, -73.676015)","
,  
(40.750656, -73.582905)"
"Nassau","59","2020","11042","9","9","0","0","0","0","0.0","0","
,  
(40.757711, -73.697796)","
,  
(40.750656, -73.582905)"
"Nassau","59","2020","11050","325",,,"0","0","0","0.0","0","
,  
(40.843056, -73.715278)","
,  
(40.750656, -73.582905)"
"Nassau","59","2020","11096","222",,,"0","0","0","0.0","0","
,  
(40.618459, -73.748859)","
,  
(40.750656, -73.582905)"
"Nassau","59","2020","11363","1",,,"0","0","0","0.0","0","
,  
(40.773215, -73.746899)","
,  
(40.750656, -73.582905)"
"Nassau","59","2020","11422","2",,,"0","0","0","0.0","0","
,  
(40.663176, -73.733191)","
,  
(40.750656, -73.582905)"
"Nassau","59","2020","11426","5",,,"0","0","0","0.0","0","
,  
(40.733204, -73.722052)","
,  
(40.750656, -73.582905)"
"Nassau","59","2020","11501","250",,,"0","0","0","0.0","0","
,  
(40.745251, -73.64111)","
,  
(40.750656, -73.582905)"
"Nassau","59","2020","11507","78","78","0","0","0","0","0.0","0","
,  
(40.772577, -73.652127)","
,  
(40.750656, -73.582905)"
"Nassau","59","2020","11509","17","17","0","0","0","0","0.0","0","
,  
(40.592092, -73.728017)","
,  
(40.750656, -73.582905)"
"Nassau","59","2020","11510","374",,,"0","0","0","0.0","0","
,  
(40.655358, -73.607376)","
,  
(40.750656, -73.582905)"
"Nassau","59","2020","11514","41","41","0","0","0","0","0.0","0","
,  
(40.752349, -73.615237)","
,  
(40.750656, -73.582905)"
"Nassau","59","2020","11516","139",,,"0","0","0","0.0","0","
,  
(40.627307, -73.720608)","
,  
(40.750656, -73.582905)"
"Nassau","59","2020","11518","101","101","0","0","0","0","0.0","0","
,  
(40.641066, -73.666046)","
,  
(40.750656, -73.582905)"
"Nassau","59","2020","11520","603",,,,,,,,"
,  
(40.652023, -73.588242)","
,  
(40.750656, -73.582905)"
"Nassau","59","2020","11530","313","312","0",,,,,,"
,  
(40.719167, -73.688889)","
,  
(40.750656, -73.582905)"
"Nassau","59","2020","11542","191",,,,,,,,"
,  
(40.865104, -73.62706)","
,  
(40.750656, -73.582905)"
"Nassau","59","2020","11545","89","89","0","0","0","0","0.0","0","
,  
(40.816389, -73.6375)","
,  
(40.750656, -73.582905)"
"Nassau","59","2020","11548","9","9","0","0","0","0","0.0","0","
,  
(40.793611, -73.6275)","
,  
(40.750656, -73.582905)"
"Nassau","59","2020","11550","951","944","6",,,,,,"
,  
(40.708785, -73.624573)","
,  
(40.750656, -73.582905)"
"Nassau","59","2020","11552","327",,,,,,,,"
,  
(40.685278, -73.653056)","
,  
(40.750656, -73.582905)"
"Nassau","59","2020","11553","364",,,"0","0","0","0.0","0","
,  
(40.703352, -73.590714)","
,  
(40.750656, -73.582905)"
"Nassau","59","2020","11554","451",,,"0","0","0","0.0","0","
,  
(40.715698, -73.556154)","
,  
(40.750656, -73.582905)"
"Nassau","59","2020","11557","78","78","0","0","0","0","0.0","0","
,  
(40.638779, -73.693176)","
,  
(40.750656, -73.582905)"
"Nassau","59","2020","11558","103","103","0","0","0","0","0.0","0","
,  
(40.600901, -73.654227)","
,  
(40.750656, -73.582905)"
"Nassau","59","2020","11559","129",,,"0","0","0","0.0","0","
,  
(40.611795, -73.732344)","
,  
(40.750656, -73.582905)"
"Nassau","59","2020","11560","36","36","0","0","0","0","0.0","0","
,  
(40.8771, -73.61142)","
,  
(40.750656, -73.582905)"
"Nassau","59","2020","11561","357",,,"0","0","0","0.0","0","
,  
(40.585753, -73.657497)","
,  
(40.750656, -73.582905)"
"Nassau","59","2020","11563","218",,,"0","0","0","0.0","0","
,  
(40.659727, -73.675918)","
,  
(40.750656, -73.582905)"
"Nassau","59","2020","11565","118","118","0","0","0","0","0.0","0","
,  
(40.678396, -73.671004)","
,  
(40.750656, -73.582905)"
"Nassau","59","2020","11566","386","385","0",,,,,,"
,  
(40.685085, -73.56071)","
,  
(40.750656, -73.582905)"
"Nassau","59","2020","11568","16","16","0","0","0","0","0.0","0","
,  
(40.78278, -73.59024)","
,  
(40.750656, -73.582905)"
"Nassau","59","2020","11570","318","317","0",,,,,,"
,  
(40.665099, -73.637798)","
,  
(40.750656, -73.582905)"
"Nassau","59","2020","11572","305",,,"0","0","0","0.0","0","
,  
(40.658611, -73.641667)","
,  
(40.750656, -73.582905)"
"Nassau","59","2020","11575","387",,,,,,,,"
,  
(40.679893, -73.59143)","
,  
(40.750656, -73.582905)"
"Nassau","59","2020","11576","101",,,"0","0","0","0.0","0","
,  
(40.774722, -73.656111)","
,  
(40.750656, -73.582905)"
"Nassau","59","2020","11577","140",,,,,,,,"
,  
(40.785766, -73.637013)","
,  
(40.750656, -73.582905)"
"Nassau","59","2020","11579","41","40","0",,,,,,"
,  
(40.84499, -73.642613)","
,  
(40.750656, -73.582905)"
"Nassau","59","2020","11580","523","514","6",,,,,,"
,  
(40.674214, -73.709056)","
,  
(40.750656, -73.582905)"
"Nassau","59","2020","11581","348",,,"0","0","0","0.0","0","
,  
(40.65543, -73.712757)","
,  
(40.750656, -73.582905)"
"Nassau","59","2020","11590","673",,,,,,,,"
,  
(40.757311, -73.577498)","
,  
(40.750656, -73.582905)"
"Nassau","59","2020","11596","105","105","0","0","0","0","0.0","0","
,  
(40.757885, -73.644633)","
,  
(40.750656, -73.582905)"
"Nassau","59","2020","11598","242",,,"0","0","0","0.0","0","
,  
(40.633418, -73.714284)","
,  
(40.750656, -73.582905)"
"Nassau","59","2020","11709","31",,,"0","0","0","0.0","0","
,  
(40.907634, -73.560621)","
,  
(40.750656, -73.582905)"
"Nassau","59","2020","11710","413",,,,,,,,"
,  
(40.679031, -73.534402)","
,  
(40.750656, -73.582905)"
"Nassau","59","2020","11714","229",,,,,,,,"
,  
(40.73854, -73.488866)","
,  
(40.750656, -73.582905)"
"Nassau","59","2020","11724","1",,,"0","0","0","0.0","0","
,  
(40.866028, -73.450581)","
,  
(40.750656, -73.582905)"
"Nassau","59","2020","11732","24","24","0","0","0","0","0.0","0","
,  
(40.846511, -73.536189)","
,  
(40.750656, -73.582905)"
"Nassau","59","2020","11735","289",,,"0","0","0","0.0","0","
,  
(40.725297, -73.444737)","
,  
(40.750656, -73.582905)"
"Nassau","59","2020","11743","1",,,"0","0","0","0.0","0","
,  
(40.869083, -73.4093)","
,  
(40.750656, -73.582905)"
"Nassau","59","2020","11753","88","87","0",,,,,,"
,  
(40.784785, -73.5355)","
,  
(40.750656, -73.582905)"
"Nassau","59","2020","11756","422",,,,,,,,"
,  
(40.726315, -73.517312)","
,  
(40.750656, -73.582905)"
"Nassau","59","2020","11758","526",,,"0","0","0","0.0","0","
,  
(40.686884, -73.469397)","
,  
(40.750656, -73.582905)"
"Nassau","59","2020","11762","241","241","0","0","0","0","0.0","0","
,  
(40.683043, -73.446969)","
,  
(40.750656, -73.582905)"
"Nassau","59","2020","11765","2",,,"0","0","0","0.0","0","
,  
(40.885753, -73.553815)","
,  
(40.750656, -73.582905)"
"Nassau","59","2020","11771","73",,,,,,,,"
,  
(40.866007, -73.526305)","
,  
(40.750656, -73.582905)"
"Nassau","59","2020","11783","175","175","0","0","0","0","0.0","0","
,  
(40.679021, -73.487144)","
,  
(40.750656, -73.582905)"
"Nassau","59","2020","11791","209",,,"0","0","0","0.0","0","
,  
(40.813797, -73.502844)","
,  
(40.750656, -73.582905)"
"Nassau","59","2020","11793","348",,,"0","0","0","0.0","0","
,  
(40.685767, -73.51402)","
,  
(40.750656, -73.582905)"
"Nassau","59","2020","11797","75","75","0","0","0","0","0.0","0","
,  
(40.81381, -73.468323)","
,  
(40.750656, -73.582905)"
"Nassau","59","2020","11801","497","490","6",,,,,,"
,  
(40.766663, -73.51647)","
,  
(40.750656, -73.582905)"
"Nassau","59","2020","11803","333","333","0","0","0","0","0.0","0","
,  
(40.780517, -73.478813)","
,  
(40.750656, -73.582905)"
"Nassau","59","2020","11804","55","54","0",,,,,,"
,  
(40.768333, -73.525556)","
,  
(40.750656, -73.582905)"
"Niagara","63","2020","14001","4",,,"0","0","0","0.0","0","
,  
(43.016719, -78.510497)","
,  
(43.203001, -78.71083)"
"Niagara","63","2020","14008","10","10","0","0","0","0","0.0","0","
,  
(43.306841, -78.637519)","
,  
(43.203001, -78.71083)"
"Niagara","63","2020","14012","19",,,"0","0","0","0.0","0","
,  
(43.338643, -78.531618)","
,  
(43.203001, -78.71083)"
"Niagara","63","2020","14028","10","10","0","0","0","0","0.0","0","
,  
(43.319563, -78.724973)","
,  
(43.203001, -78.71083)"
"Niagara","63","2020","14032","1",,,"0","0","0","0.0","0","
,  
(43.045445, -78.631521)","
,  
(43.203001, -78.71083)"
"Niagara","63","2020","14067","39","39","0","0","0","0","0.0","0","
,  
(43.207686, -78.563528)","
,  
(43.203001, -78.71083)"
"Niagara","63","2020","14092","99",,,"0","0","0","0.0","0","
,  
(43.171111, -79.018833)","
,  
(43.203001, -78.71083)"
"Niagara","63","2020","14094","572","545","22",,,,,,"
,  
(43.1649, -78.70248)","
,  
(43.203001, -78.71083)"
"Niagara","63","2020","14105","40",,,,,,,,"
,  
(43.209014, -78.492391)","
,  
(43.203001, -78.71083)"
"Niagara","63","2020","14108","63",,,"0","0","0","0.0","0","
,  
(43.26296, -78.726232)","
,  
(43.203001, -78.71083)"
"Niagara","63","2020","14120","418",,,,,,,,"
,  
(43.07124, -78.81414)","
,  
(43.203001, -78.71083)"
"Niagara","63","2020","14131","62","62","0","0","0","0","0.0","0","
,  
(43.228804, -78.911638)","
,  
(43.203001, -78.71083)"
"Niagara","63","2020","14132","60",,,"0","0","0","0.0","0","
,  
(43.147891, -78.872724)","
,  
(43.203001, -78.71083)"
"Niagara","63","2020","14172","32","32","0","0","0","0","0.0","0","
,  
(43.276519, -78.809408)","
,  
(43.203001, -78.71083)"
"Niagara","63","2020","14174","49","49","0","0","0","0","0.0","0","
,  
(43.249215, -79.02603)","
,  
(43.203001, -78.71083)"
"Niagara","63","2020","14301","158","141","12",,,,,,"
,  
(43.093678, -79.041792)","
,  
(43.203001, -78.71083)"
"Niagara","63","2020","14303","97","91","6","0","0","0","0.0","0","
,  
(43.087115, -79.037731)","
,  
(43.203001, -78.71083)"
"Niagara","63","2020","14304","290",,,,,,,,"
,  
(43.10016, -78.9552)","
,  
(43.203001, -78.71083)"
"Niagara","63","2020","14305","238","230","7",,,,,,"
,  
(43.117629, -79.02919)","
,  
(43.203001, -78.71083)"
"Oneida","65","2020","13032","1",,,"0","0","0","0.0","0","
,  
(43.083843, -75.768034)","
,  
(43.242727, -75.434282)"
"Oneida","65","2020","13042","7","7","0","0","0","0","0.0","0","
,  
(43.233646, -75.881359)","
,  
(43.242727, -75.434282)"
"Oneida","65","2020","13054","7",,,"0","0","0","0.0","0","
,  
(43.1418, -75.67002)","
,  
(43.242727, -75.434282)"
"Oneida","65","2020","13301","1",,,"0","0","0","0.0","0","
,  
(43.414193, -75.21042)","
,  
(43.242727, -75.434282)"
"Oneida","65","2020","13303","11",,,"0","0","0","0.0","0","
,  
(43.306203, -75.43564)","
,  
(43.242727, -75.434282)"
"Oneida","65","2020","13304","21","21","0","0","0","0","0.0","0","
,  
(43.23156, -75.15756)","
,  
(43.242727, -75.434282)"
"Oneida","65","2020","13308","32",,,"0","0","0","0.0","0","
,  
(43.241534, -75.652043)","
,  
(43.242727, -75.434282)"
"Oneida","65","2020","13309","41","41","0","0","0","0","0.0","0","
,  
(43.45308, -75.336)","
,  
(43.242727, -75.434282)"
"Oneida","65","2020","13316","48",,,"0","0","0","0.0","0","
,  
(43.354631, -75.746699)","
,  
(43.242727, -75.434282)"
"Oneida","65","2020","13318","14","14","0","0","0","0","0.0","0","
,  
(42.940901, -75.285826)","
,  
(43.242727, -75.434282)"
"Oneida","65","2020","13319","9","9","0","0","0","0","0.0","0","
,  
(43.023165, -75.269856)","
,  
(43.242727, -75.434282)"
"Oneida","65","2020","13322","7","7","0","0","0","0","0.0","0","
,  
(42.97391, -75.243398)","
,  
(43.242727, -75.434282)"
"Oneida","65","2020","13323","91",,,,,,,,"
,  
(43.056309, -75.375791)","
,  
(43.242727, -75.434282)"
"Oneida","65","2020","13328","10","10","0","0","0","0","0.0","0","
,  
(42.997626, -75.428706)","
,  
(43.242727, -75.434282)"
"Oneida","65","2020","13338","8","8","0","0","0","0","0.0","0","
,  
(43.44296, -75.207302)","
,  
(43.242727, -75.434282)"
"Oneida","65","2020","13354","27",,,"0","0","0","0.0","0","
,  
(43.25364, -75.28452)","
,  
(43.242727, -75.434282)"
"Oneida","65","2020","13363","20","19","0",,,,,,"
,  
(43.31442, -75.5121)","
,  
(43.242727, -75.434282)"
"Oneida","65","2020","13403","34",,,"0","0","0","0.0","0","
,  
(43.150854, -75.25208)","
,  
(43.242727, -75.434282)"
"Oneida","65","2020","13413","153",,,,,,,,"
,  
(43.066052, -75.290055)","
,  
(43.242727, -75.434282)"
"Oneida","65","2020","13417","20","20","0","0","0","0","0.0","0","
,  
(43.100821, -75.290988)","
,  
(43.242727, -75.434282)"
"Oneida","65","2020","13421","13",,,"0","0","0","0.0","0","
,  
(43.06422, -75.64818)","
,  
(43.242727, -75.434282)"
"Oneida","65","2020","13424","24",,,"0","0","0","0.0","0","
,  
(43.154445, -75.332472)","
,  
(43.242727, -75.434282)"
"Oneida","65","2020","13425","10","10","0","0","0","0","0.0","0","
,  
(42.939058, -75.459424)","
,  
(43.242727, -75.434282)"
"Oneida","65","2020","13431","1",,,"0","0","0","0.0","0","
,  
(43.2051, -75.0726)","
,  
(43.242727, -75.434282)"
"Oneida","65","2020","13438","42","41","0",,,,,,"
,  
(43.333117, -75.200513)","
,  
(43.242727, -75.434282)"
"Oneida","65","2020","13440","369","348","16",,,,,,"
,  
(43.21386, -75.45954)","
,  
(43.242727, -75.434282)"
"Oneida","65","2020","13456","45",,,"0","0","0","0.0","0","
,  
(43.00056, -75.26976)","
,  
(43.242727, -75.434282)"
"Oneida","65","2020","13461","23","23","0","0","0","0","0.0","0","
,  
(43.071891, -75.595941)","
,  
(43.242727, -75.434282)"
"Oneida","65","2020","13469","7","7","0","0","0","0","0.0","0","
,  
(43.22122, -75.285717)","
,  
(43.242727, -75.434282)"
"Oneida","65","2020","13471","32","32","0","0","0","0","0.0","0","
,  
(43.395357, -75.611063)","
,  
(43.242727, -75.434282)"
"Oneida","65","2020","13476","20","20","0","0","0","0","0.0","0","
,  
(43.076874, -75.533524)","
,  
(43.242727, -75.434282)"
"Oneida","65","2020","13477","11","11","0","0","0","0","0.0","0","
,  
(43.044137, -75.524912)","
,  
(43.242727, -75.434282)"
"Oneida","65","2020","13478","20",,,"0","0","0","0.0","0","
,  
(43.15362, -75.58602)","
,  
(43.242727, -75.434282)"
"Oneida","65","2020","13480","35","34","0",,,,,,"
,  
(42.930337, -75.378181)","
,  
(43.242727, -75.434282)"
"Oneida","65","2020","13486","4",,,"0","0","0","0.0","0","
,  
(43.34721, -75.324999)","
,  
(43.242727, -75.434282)"
"Oneida","65","2020","13490","20","20","0","0","0","0","0.0","0","
,  
(43.113737, -75.416336)","
,  
(43.242727, -75.434282)"
"Oneida","65","2020","13492","109",,,,,,,,"
,  
(43.11864, -75.32934)","
,  
(43.242727, -75.434282)"
"Oneida","65","2020","13494","2",,,"0","0","0","0.0","0","
,  
(43.540179, -75.120878)","
,  
(43.242727, -75.434282)"
"Oneida","65","2020","13495","20",,,"0","0","0","0.0","0","
,  
(43.114065, -75.274396)","
,  
(43.242727, -75.434282)"
"Oneida","65","2020","13501","603","510","64","19","10","29","0.048","48","
,  
(43.08437, -75.234461)","
,  
(43.242727, -75.434282)"
"Oneida","65","2020","13502","358","308","41",,,"9","0.025","25","
,  
(43.12746, -75.21426)","
,  
(43.242727, -75.434282)"
"Onondaga","67","2020","13021","2",,,"0","0","0","0.0","0","
,  
(42.920644, -76.559964)","
,  
(43.00653, -76.196117)"
"Onondaga","67","2020","13027","399",,,"0","0","0","0.0","0","
,  
(43.166729, -76.339805)","
,  
(43.00653, -76.196117)"
"Onondaga","67","2020","13029","86","86","0","0","0","0","0.0","0","
,  
(43.22688, -76.141632)","
,  
(43.00653, -76.196117)"
"Onondaga","67","2020","13030","21",,,"0","0","0","0.0","0","
,  
(43.160577, -75.98454)","
,  
(43.00653, -76.196117)"
"Onondaga","67","2020","13031","207",,,"0","0","0","0.0","0","
,  
(43.044375, -76.289134)","
,  
(43.00653, -76.196117)"
"Onondaga","67","2020","13036","2",,,"0","0","0","0.0","0","
,  
(43.3068, -76.17828)","
,  
(43.00653, -76.196117)"
"Onondaga","67","2020","13037","1",,,"0","0","0","0.0","0","
,  
(43.05729, -75.872483)","
,  
(43.00653, -76.196117)"
"Onondaga","67","2020","13039","203","203","0","0","0","0","0.0","0","
,  
(43.17216, -76.07172)","
,  
(43.00653, -76.196117)"
"Onondaga","67","2020","13041","168","168","0","0","0","0","0.0","0","
,  
(43.171563, -76.13194)","
,  
(43.00653, -76.196117)"
"Onondaga","67","2020","13057","184",,,"0","0","0","0.0","0","
,  
(43.07553, -76.05182)","
,  
(43.00653, -76.196117)"
"Onondaga","67","2020","13060","25",,,"0","0","0","0.0","0","
,  
(43.024371, -76.418761)","
,  
(43.00653, -76.196117)"
"Onondaga","67","2020","13063","19","19","0","0","0","0","0.0","0","
,  
(42.855288, -75.987549)","
,  
(43.00653, -76.196117)"
"Onondaga","67","2020","13066","118","118","0","0","0","0","0.0","0","
,  
(43.027198, -76.013016)","
,  
(43.00653, -76.196117)"
"Onondaga","67","2020","13069","3",,,"0","0","0","0.0","0","
,  
(43.29618, -76.40352)","
,  
(43.00653, -76.196117)"
"Onondaga","67","2020","13077","1",,,"0","0","0","0.0","0","
,  
(42.676667, -76.18953)","
,  
(43.00653, -76.196117)"
"Onondaga","67","2020","13078","118","117","0",,,,,,"
,  
(42.96744, -76.06074)","
,  
(43.00653, -76.196117)"
"Onondaga","67","2020","13080","38","38","0","0","0","0","0.0","0","
,  
(43.09332, -76.46556)","
,  
(43.00653, -76.196117)"
"Onondaga","67","2020","13082","24",,,"0","0","0","0.0","0","
,  
(43.083758, -75.970572)","
,  
(43.00653, -76.196117)"
"Onondaga","67","2020","13084","46","46","0","0","0","0","0.0","0","
,  
(42.88746, -76.1193)","
,  
(43.00653, -76.196117)"
"Onondaga","67","2020","13088","276",,,"0","0","0","0.0","0","
,  
(43.111538, -76.195307)","
,  
(43.00653, -76.196117)"
"Onondaga","67","2020","13090","400",,,"0","0","0","0.0","0","
,  
(43.149327, -76.223372)","
,  
(43.00653, -76.196117)"
"Onondaga","67","2020","13104","190","190","0","0","0","0","0.0","0","
,  
(42.994893, -75.970433)","
,  
(43.00653, -76.196117)"
"Onondaga","67","2020","13108","54","54","0","0","0","0","0.0","0","
,  
(42.97008, -76.32408)","
,  
(43.00653, -76.196117)"
"Onondaga","67","2020","13110","19","19","0","0","0","0","0.0","0","
,  
(42.888966, -76.283957)","
,  
(43.00653, -76.196117)"
"Onondaga","67","2020","13112","14","14","0","0","0","0","0.0","0","
,  
(43.09872, -76.41426)","
,  
(43.00653, -76.196117)"
"Onondaga","67","2020","13116","47","47","0","0","0","0","0.0","0","
,  
(43.077436, -76.009926)","
,  
(43.00653, -76.196117)"
"Onondaga","67","2020","13120","18","18","0","0","0","0","0.0","0","
,  
(42.948, -76.17684)","
,  
(43.00653, -76.196117)"
"Onondaga","67","2020","13122","2",,,"0","0","0","0.0","0","
,  
(42.855055, -75.914421)","
,  
(43.00653, -76.196117)"
"Onondaga","67","2020","13135","11","11","0","0","0","0","0.0","0","
,  
(43.2615, -76.32522)","
,  
(43.00653, -76.196117)"
"Onondaga","67","2020","13141","1",,,"0","0","0","0.0","0","
,  
(42.738644, -76.158017)","
,  
(43.00653, -76.196117)"
"Onondaga","67","2020","13152","81",,,"0","0","0","0.0","0","
,  
(42.88434, -76.35126)","
,  
(43.00653, -76.196117)"
"Onondaga","67","2020","13159","40","40","0","0","0","0","0.0","0","
,  
(42.80886, -76.1436)","
,  
(43.00653, -76.196117)"
"Onondaga","67","2020","13164","31",,,"0","0","0","0.0","0","
,  
(43.090879, -76.311279)","
,  
(43.00653, -76.196117)"
