"equipment_id","county","reg_comp","lastupdate","ct_status","last_sampled_days","equipment_street_address","equipment_location_city","equipment_location_zip","equipment_last_legionellla_sample_collection_date","equipment_last_legionella_test_result","equipment_tower_operation_duration","latitude","longitude","georeference_"
"3048","Onondaga","Compliant","7","Legionella Sampled","20","601  East Genesee Street","Syracuse","13202","2022-08-03T00:00:00.000","lt20","Seasonal","43.047562","-76.1436","POINT (-76.1436 43.047562)"
"2196","Monroe","Compliant","35","Legionella Sampled","48","387 E. MAIN STREET","ROCHESTER","14604","2022-07-06T00:00:00.000","lt20","Year-round","43.158081","-77.602036","POINT (-77.602036 43.158081)"
"7201","Orange","Non-compliant","644","Out of Service","999","606 Thayer Rd","West Point","10996","2020-07-30T00:00:00.000","lt20","Seasonal","41.38842","-73.956284","POINT (-73.956284 41.38842)"
"706","Steuben","Compliant","11","Legionella Sampled","82","100 Science Center Drive","Painted Post","14870","2022-06-02T00:00:00.000","lt20","Year-round","42.1618","-77.118599","POINT (-77.118599 42.1618)"
"1792","Albany","Compliant","6","Legionella Sampled","41","50  Wolf Road","Albany","12205","2022-07-13T00:00:00.000","lt20","Seasonal","42.712803","-73.815887","POINT (-73.815887 42.712803)"
"5422","Onondaga","Compliant","39","Legionella Sampled","40","518 North State Street","Syracuse","13203","2022-07-14T00:00:00.000","lt20","Year-round","43.055393","-76.150665","POINT (-76.150665 43.055393)"
"6284","Steuben","Compliant","1","Legionella Sampled","82","890 Addison Road","Painted Post","14870","2022-06-02T00:00:00.000","lt20","Year-round","42.11034","-77.157791","POINT (-77.157791 42.11034)"
"14628","Westchester","Non-compliant","90","Not Sampled","168","100 Summit Lake Drive","Valhalla","10595","2022-03-08T00:00:00.000","lt20","Year-round","41.096977","-73.783867","POINT (-73.783867 41.096977)"
"8320","Broome","Non-compliant","83","Not Sampled","104","2534 Airport Rd","Johnson City","13790","2022-05-11T00:00:00.000","lt20","Seasonal","42.208633","-75.982132","POINT (-75.982132 42.208633)"
"12347","Saratoga","Compliant","61","Legionella Sampled","75","461 Church St","Saratoga Springs","12866","2022-06-09T00:00:00.000","lt20","Year-round","43.089088","-73.82724","POINT (-73.82724 43.089088)"
"7912","Suffolk","Non-compliant","12","Disinfection Required","34","2 Huntington Quadrangle","Melville","11747","2022-07-20T00:00:00.000","gteq100butlt1000","Year-round","40.774445","-73.419746","POINT (-73.419746 40.774445)"
"12357","Rockland","Compliant","31","Legionella Sampled","49","55 Rte 9W","West Haverstraw","10993","2022-07-05T00:00:00.000","lt20","Seasonal","41.203136","-73.983971","POINT (-73.983971 41.203136)"
"2235","Suffolk","Compliant","0","Legionella Sampled","14","68  Hauppauge Rd.","Commack","11725","2022-08-09T00:00:00.000","lt20","Seasonal","40.828251","-73.299492","POINT (-73.299492 40.828251)"
"11779","Onondaga","Compliant","28","Legionella Sampled","89","5848 State Route 80","Tully","13159","2022-05-26T00:00:00.000","lt20","Seasonal","42.797726","-76.115768","POINT (-76.115768 42.797726)"
"5102","Albany","Compliant","1","Legionella Sampled","4","1125 Broadway","Albany","12204","2022-08-19T00:00:00.000","lt20","Year-round","42.669254","-73.739799","POINT (-73.739799 42.669254)"
"12320","Erie","Compliant","189","Out of Service","312","47 Bloomingdale Ave","Akron","14001","2021-10-15T00:00:00.000","lt20","Seasonal","43.024155","-78.491409","POINT (-78.491409 43.024155)"
"6625","Westchester","Non-compliant","1770","Update Required","999","843  Kimball Ave","Yonkers","10704","2015-08-27T00:00:00.000",,"Year-round","40.927761","-73.849525","POINT (-73.849525 40.927761)"
"12248","Broome","Non-compliant","69","Out of Service","105","614 River Rd","Binghamton","13901","2022-05-10T00:00:00.000","lt20","Seasonal","42.168655","-75.871239","POINT (-75.871239 42.168655)"
"12427","Warren","Compliant","11","Legionella Sampled","11","89 Six Flags Drive","Queensbury","12804","2022-08-12T00:00:00.000","lt20","Year-round","43.352009","-73.697655","POINT (-73.697655 43.352009)"
"14829","Schenectady","Compliant","43","Legionella Sampled","62","1000 Main Street","Rotterdam Junction","12150","2022-06-22T00:00:00.000","lt20","Year-round","42.86111665","-74.02865148","POINT (-74.02865148 42.86111665)"
"9543","Niagara","Compliant","62","Legionella Sampled","75","2 Buffalo Ave","Niagara Falls","14303","2022-06-09T00:00:00.000","lt20","Seasonal","43.084133","-79.063248","POINT (-79.063248 43.084133)"
"4716","Albany","Compliant","36","Legionella Sampled","84","201 Fuller Rd","Albany","12205","2022-05-31T00:00:00.000","lt20","Year-round","42.694778","-73.829842","POINT (-73.829842 42.694778)"
"1646","Oneida","Compliant","13","Decommissioned","532","1676 Sunset Ave.","Utica","13502","2021-03-09T00:00:00.000","lt20","Year-round","43.090862","-75.257484","POINT (-75.257484 43.090862)"
"14025","Suffolk","Non-compliant","4","Legionella Sampled","43","2350 Broadhollow Rd","Farmingdale","11735","2022-07-11T00:00:00.000","lt20","Seasonal","40.753712","-73.422348","POINT (-73.422348 40.753712)"
"11052","Onondaga","Non-compliant","1400","Update Required","999","2803 Brewerton Rd","Salina","13211","2018-09-18T00:00:00.000","lt20","Seasonal","43.106365","-76.146179","POINT (-76.146179 43.106365)"
"10959","Nassau","Non-compliant","18","Not Sampled","98","200  N. Franklin Street","Hempstead","11550","2022-05-17T00:00:00.000","lt20","Seasonal","40.712963","-73.629089","POINT (-73.629089 40.712963)"
"11227","Suffolk","Non-compliant","664","Out of Service","999","158 Walt Whitman Road","Huntington Station","11746","2020-07-31T00:00:00.000","lt20","Seasonal","40.824478","-73.412247","POINT (-73.412247 40.824478)"
"13310","Erie","Compliant","0","Legionella Sampled","25","3101 Broadway","Buffalo","14227","2022-07-29T00:00:00.000","gteq100butlt1000","Year-round","42.903221","-78.760246","POINT (-78.760246 42.903221)"
"934","Erie","Non-compliant","20","Disinfection Required","98","462  Grider St","Buffalo","14215","2022-05-17T00:00:00.000","gteq20butlt100","Seasonal","42.927158","-78.829224","POINT (-78.829224 42.927158)"
"31","Oneida","Non-compliant","2545","Update Required","999","6023 Airport Road","Oriskany","13424","2015-09-02T00:00:00.000","lt10",,"43.1534","-75.371986","POINT (-75.371986 43.1534)"
"10612","Erie","Non-compliant","834","Update Required","999","360 Pennsylvania Street","Buffalo","14201","2019-10-09T00:00:00.000","lt20","Seasonal","42.901199","-78.883263","POINT (-78.883263 42.901199)"
"14264","Rensselaer","Non-compliant","76","Not Sampled","97","433  River St","Troy","12180","2022-05-18T00:00:00.000","lt20","Seasonal","42.736294","-73.687233","POINT (-73.687233 42.736294)"
"1402","Albany","Compliant","14","Legionella Sampled","34","20  Corporate Woods Boulevard","Albany","12211","2022-07-20T00:00:00.000","lt20","Seasonal","42.6805","-73.764832","POINT (-73.764832 42.6805)"
"6873","Erie","Compliant","19","Legionella Sampled","28","5271 Main St","Buffalo","14221","2022-07-26T00:00:00.000","lt20","Seasonal","42.960815","-78.756805","POINT (-78.756805 42.960815)"
"5241","Schenectady","Non-compliant","19","Disinfection Required","40","1 Research Cir","Schenectady","12309","2022-07-14T00:00:00.000","gteq20butlt100","Year-round","42.826309","-73.879082","POINT (-73.879082 42.826309)"
"2853","Clinton","Non-compliant","438","Out of Service","999","17 School St.","Peru","12972","2015-09-10T00:00:00.000",,,"44.582317","-73.532806","POINT (-73.532806 44.582317)"
"5209","Saratoga","Compliant","14","Legionella Sampled","34","3 Care Ln","Saratoga Springs","12866","2022-07-20T00:00:00.000","lt20","Seasonal","43.085854","-73.807434","POINT (-73.807434 43.085854)"
"13637","Erie","Compliant","298","Decommissioned","484","899  Main Street","Buffalo","14203","2021-04-26T00:00:00.000","lt20","Seasonal","42.898502","-78.87011","POINT (-78.87011 42.898502)"
"15145","Erie","Compliant","56","Legionella Sampled","89","1150 Niagara St.","Buffalo","14213","2022-05-26T00:00:00.000","lt20","Seasonal","42.91485076","-78.89956435","POINT (-78.89956435 42.91485076)"
"4843","Tompkins","Non-compliant","95","Not Sampled","110","10 Arrowwood Dr","Ithaca","14850","2022-05-05T00:00:00.000","lt20","Seasonal","42.478706","-76.466187","POINT (-76.466187 42.478706)"
"5663","Monroe","Non-compliant","1","Legionella Sampled","4","95  Allens Creek Rd","Rochester","14618","2022-08-19T00:00:00.000","lt20","Seasonal","43.116554","-77.550667","POINT (-77.550667 43.116554)"
"14502","Monroe","Non-compliant","74","Not Sampled","111","400 East Ave.","Hilton","14468","2022-05-04T00:00:00.000","lt20","Seasonal","43.292007","-77.780556","POINT (-77.780556 43.292007)"
"2977","Madison","Compliant","8","Legionella Sampled","22","13 Oak Drive","Hamilton","13346","2022-08-01T00:00:00.000","lt20","Year-round","42.819744","-75.535767","POINT (-75.535767 42.819744)"
"8719","Monroe","Compliant","13","Legionella Sampled","26","235 Buffalo Road","Rochester","14611","2022-07-28T00:00:00.000","lt20","Year-round","43.151787","-77.65641","POINT (-77.65641 43.151787)"
"9763","Westchester","Compliant","1125","Decommissioned","999","255  North Ave","New Rochelle","10801","2018-06-13T00:00:00.000","lt20","Seasonal","40.911388","-73.782082","POINT (-73.782082 40.911388)"
"827","Dutchess","Compliant","7","Legionella Sampled","47","2070 NY-52","Hopewell Junction","12533","2022-07-07T00:00:00.000","lt20","Year-round","41.544621","-73.828697","POINT (-73.828697 41.544621)"
"8","Steuben","Non-compliant","123","Not Sampled","140","905 Addison Road","Painted Post","14870","2022-04-05T00:00:00.000","lt20","Year-round","42.110523","-77.163872","POINT (-77.163872 42.110523)"
"15035","Erie","Compliant","8","Legionella Sampled","14","726 Exchange Street","Buffalo","14210","2022-08-09T00:00:00.000","lt20","Year-round","42.87474901","-78.84965808","POINT (-78.84965808 42.87474901)"
"6547","Onondaga","Non-compliant","2532","Update Required","999","450 South Salina Street","Syracuse","13202","2015-08-25T00:00:00.000",,,"43.045589","-76.152328","POINT (-76.152328 43.045589)"
"834","Montgomery","Non-compliant","21","Legionella Sampled","55","01 Guy Park Ave","Amsterdam","12010","2022-06-29T00:00:00.000","lt20","Seasonal","42.939392","-74.191666","POINT (-74.191666 42.939392)"
"7806","Erie","Compliant","4","Legionella Sampled","8","3159 Staley Rd","Grand Island","14072","2022-08-15T00:00:00.000",,"Seasonal","43.006443","-79.00766","POINT (-79.00766 43.006443)"
"4886","Monroe","Non-compliant","895","Update Required","999","81 Lake Ave","Rochester","14608","2018-05-01T00:00:00.000",,"Seasonal","43.166","-77.624496","POINT (-77.624496 43.166)"
"6283","Steuben","Compliant","1","Legionella Sampled","82","890 Addison Road","Painted Post","14870","2022-06-02T00:00:00.000","lt20","Year-round","42.11034","-77.157791","POINT (-77.157791 42.11034)"
"5577","Dutchess","Non-compliant","43","Not Sampled","120","157 Charles Colman Blvd","Pawling","12564","2022-04-25T00:00:00.000",,"Year-round","41.562134","-73.601456","POINT (-73.601456 41.562134)"
"14321","Cayuga","Non-compliant","77","Not Sampled","117","7134 County House Road","Auburn","13021","2022-04-28T00:00:00.000","lt20","Year-round","42.963665","-76.558952","POINT (-76.558952 42.963665)"
"13233","Cattaraugus","Compliant","297","Out of Service","418","500 Paul Clark Drive","Olean","14760","2021-07-01T00:00:00.000","lt20","Seasonal","42.085987","-78.444221","POINT (-78.444221 42.085987)"
"8495","Suffolk","Non-compliant","365","Not Sampled","421","1 CA Plaza","Islandia","11749","2021-06-28T00:00:00.000","lt20","Year-round","40.811897","-73.173386","POINT (-73.173386 40.811897)"
"9243","Westchester","Compliant","15","Legionella Sampled","43","15  North Broadway","White Plains","10601","2022-07-11T00:00:00.000","lt20","Year-round","41.035172","-73.764198","POINT (-73.764198 41.035172)"
"6521","Westchester","Compliant","74","Legionella Sampled","91","44 South Broadway","White Plains","10601","2022-05-24T00:00:00.000","lt20","Year-round","41.03083","-73.762077","POINT (-73.762077 41.03083)"
"1881","Erie","Compliant","33","Legionella Sampled","82","1 Sheridan Dr","Tonawanda","14207","2022-06-02T00:00:00.000","lt20","Year-round","42.965996","-78.922363","POINT (-78.922363 42.965996)"
"7481","Nassau","Compliant","355","Decommissioned","999","Demerec Building 1 Bungtown Road","Cold Spring Hartbor","11724","2017-05-12T00:00:00.000","lt20","Year-round","40.858807","-73.46834","POINT (-73.46834 40.858807)"
"13969","Rensselaer","Compliant","665","Decommissioned","720","52-70 Washington street","Rensselaer","12144","2020-09-02T00:00:00.000","lt20","Seasonal","42.640259","-73.743904","POINT (-73.743904 42.640259)"
"8661","Westchester","Non-compliant","2030","Update Required","999","140 hommocks rd","Larchmont","10538","2016-11-21T00:00:00.000","lt10",,"40.935047","-73.745987","POINT (-73.745987 40.935047)"
"10899","Westchester","Non-compliant","1905","Update Required","999","555 White Plains Road","Tarrytown","10591","2017-05-18T00:00:00.000",,"Seasonal","41.063499","-73.839622","POINT (-73.839622 41.063499)"
"3222","Livingston","Compliant","20","Legionella Sampled","77","100 Horseshoe blvd.","Avon","14414","2022-06-07T00:00:00.000","lt20","Year-round","42.924202","-77.752434","POINT (-77.752434 42.924202)"
"333","Orange","Compliant","1029","Decommissioned","999","220 Liberty St","Newburgh","12550","2017-08-29T00:00:00.000","lt20","Seasonal","41.503235","-74.010468","POINT (-74.010468 41.503235)"
"6530","Westchester","Non-compliant","1770","Update Required","999","100 E. Main St","White Plains","10601","2015-08-27T00:00:00.000",,"Seasonal","41.03196","-73.770798","POINT (-73.770798 41.03196)"
"2512","Erie","Compliant","29","Legionella Sampled","48","6400 Main St","Buffalo","14221","2022-07-06T00:00:00.000","lt20","Year-round","42.966118","-78.714218","POINT (-78.714218 42.966118)"
"15193","Washington","Compliant","0","Legionella Sampled","84","11739 State Route 22","Comstock","12821","2022-05-31T00:00:00.000","lt20","Year-round","43.46026745","-73.43338983","POINT (-73.43338983 43.46026745)"
"7403","Albany","Non-compliant","15","Not Sampled","112","120 Washington Ave Extension","Albany","12203","2022-05-03T00:00:00.000","lt20","Seasonal","42.694679","-73.849915","POINT (-73.849915 42.694679)"
"8597","Westchester","Non-compliant","90","Not Sampled","158","240 Jay Street","Katonah","10536","2022-03-18T00:00:00.000","lt20","Year-round","41.256035","-73.667412","POINT (-73.667412 41.256035)"
"7561","Monroe","Compliant","14","Legionella Sampled","34","2180 South Clinton Ave","Rochester","14618","2022-07-20T00:00:00.000","lt20","Seasonal","43.116341","-77.59655","POINT (-77.59655 43.116341)"
"6794","Erie","Non-compliant","56","Not Sampled","126","1759 Wehrle Dr","Buffalo","14221","2022-04-19T00:00:00.000","lt20","Year-round","42.956631","-78.727402","POINT (-78.727402 42.956631)"
"4043","Westchester","Non-compliant","112","Not Sampled","123","111 Fairview Park Drive","Elmsford","10523","2022-04-22T00:00:00.000","lt20","Year-round","41.067795","-73.821007","POINT (-73.821007 41.067795)"
"2797","Monroe","Compliant","22","Legionella Sampled","47","657  East Ave","Rochester","14607","2022-07-07T00:00:00.000","lt20","Seasonal","43.153206","-77.587357","POINT (-77.587357 43.153206)"
"6249","Clinton","Compliant","25","Legionella Sampled","71","107 Broad St.","Plattsburgh","12901","2022-06-13T00:00:00.000","lt20","Seasonal","44.695152","-73.466354","POINT (-73.466354 44.695152)"
"15265","Ulster","Compliant","7","Legionella Sampled","19","517 Pond Road","New Paltz","12561","2022-08-04T00:00:00.000","lt20","Seasonal","41.74033866","-74.08246867","POINT (-74.08246867 41.74033866)"
"12165","Erie","Compliant","42","Legionella Sampled","91","4041 Southwestern Blvd.","Orchard Park","14127","2022-05-24T00:00:00.000","lt20","Seasonal","42.774155","-78.800491","POINT (-78.800491 42.774155)"
"6965","Onondaga","Non-compliant","27","Legionella Sampled","33","2 Technology Pl","East Syracuse","13057","2022-07-21T00:00:00.000","lt20","Seasonal","43.086784","-76.056824","POINT (-76.056824 43.086784)"
"2672","Westchester","Non-compliant","784","Update Required","999","171 White Plains Rd.","Bronxville","10708","2020-06-08T00:00:00.000","lt20","Seasonal","40.942162","-73.820709","POINT (-73.820709 40.942162)"
"6327","Tompkins","Non-compliant","83","Not Sampled","119","779 Warren Rd","Ithaca","14850","2022-04-26T00:00:00.000","lt20","Seasonal","42.493019","-76.467751","POINT (-76.467751 42.493019)"
"8477","Niagara","Non-compliant","36","Disinfection Required","77","695 Ohio Street","Lockport","14094","2022-06-07T00:00:00.000","gteq20butlt100","Year-round","43.156635","-78.711601","POINT (-78.711601 43.156635)"
"9205","Albany","Compliant","1","Out of Service","98","2 Tower Place","Albany","12203","2022-05-17T00:00:00.000","lt20","Seasonal","42.685699","-73.8423","POINT (-73.8423 42.685699)"
"10849","Monroe","Non-compliant","1033","Update Required","999","445 St. Paul Street","Rochester","14605","2019-09-26T00:00:00.000","lt20","Seasonal","43.164783","-77.614212","POINT (-77.614212 43.164783)"
"10404","Chemung","Compliant","133","Out of Service","181","170 Huck Finn Road","Horseheads","14845","2022-02-23T00:00:00.000","lt20","Seasonal","42.214233","-76.842323","POINT (-76.842323 42.214233)"
"5661","Chautauqua","Non-compliant","438","Out of Service","999","3565 Chadwick Drive","Dunkirk","14048","2016-01-12T00:00:00.000","lt10",,"42.498524","-79.290871","POINT (-79.290871 42.498524)"
"14879","Schenectady","Non-compliant","49","Not Sampled","208","200 Von Roll Drive","Schenectady","12306","2022-01-27T00:00:00.000","lt20","Year-round","42.80368737","-73.98375157","POINT (-73.98375157 42.80368737)"
"2500","Westchester","Compliant","1","Legionella Sampled","40","123 Main Street","White Plains","10601","2022-07-14T00:00:00.000","lt20","Seasonal","41.032238","-73.769066","POINT (-73.769066 41.032238)"
"5526","Niagara","Compliant","36","Legionella Sampled","70","400 47th Street","Niagara Falls","14304","2022-06-14T00:00:00.000","lt20","Year-round","43.090343","-79.008881","POINT (-79.008881 43.090343)"
"14878","Ontario","Compliant","9","Legionella Sampled","41","7255 Pittsford-Victor Rd","Victor","14564","2022-07-13T00:00:00.000","lt20","Seasonal","42.993811","-77.42988118","POINT (-77.42988118 42.993811)"
"15432","Monroe","Compliant","8","Legionella Sampled","91","272 E Main St","Rochester","14604","2022-05-24T00:00:00.000","lt20","Seasonal","43.15775397","-77.60532322","POINT (-77.60532322 43.15775397)"
"12678","Steuben","Non-compliant","71","Disinfection Required","104","8260  Pleasant Valley Road","Hammondsport","14840","2022-05-11T00:00:00.000","gteq20butlt100","Seasonal","42.402241","-77.251228","POINT (-77.251228 42.402241)"
"5877","Lewis","Compliant","62","Legionella Sampled","82","7388 Utica Boulevard","Lowville","13367","2022-06-02T00:00:00.000","lt20","Year-round","43.777695","-75.482971","POINT (-75.482971 43.777695)"
"12445","Monroe","Non-compliant","12","Legionella Sampled","34","973 East Avenue","Rochester","14607","2022-07-20T00:00:00.000","lt20","Year-round","43.151009","-77.5784","POINT (-77.5784 43.151009)"
"3233","Chemung","Compliant","817","Decommissioned","999","1021 East Water Street","Elmira","14901","2020-03-02T00:00:00.000","lt20","Year-round","42.090469","-76.783913","POINT (-76.783913 42.090469)"
"12518","Monroe","Non-compliant","309","Not Sampled","323","13 South Fitzhugh Street","Rochester","14614","2021-10-04T00:00:00.000","lt20","Seasonal","43.154823","-77.613953","POINT (-77.613953 43.154823)"
"14710","Onondaga","Compliant","7","Legionella Sampled","46","429  S WEST ST","Syracuse","13202","2022-07-08T00:00:00.000","lt20","Seasonal","43.046703","-76.158424","POINT (-76.158424 43.046703)"
"12382","Nassau","Non-compliant","22","Not Sampled","98","170 Old Country Road","Mineola","11501","2022-05-17T00:00:00.000","lt20","Seasonal","40.739334","-73.637367","POINT (-73.637367 40.739334)"
"7843","Monroe","Compliant","105","Decommissioned","999","50 Broad St. East","Rochester","14614","2019-06-13T00:00:00.000","lt20","Seasonal","43.154613","-77.61068","POINT (-77.61068 43.154613)"
"1506","Suffolk","Compliant","19","Decommissioned","999","1000 New Horizons Blvd","Amityville","11701","2015-10-28T00:00:00.000","lt20","Seasonal","40.711552","-73.397995","POINT (-73.397995 40.711552)"
"10394","Monroe","Non-compliant","14","Disinfection Required","40","2300  W Ridge Rd","Rochester","14626","2022-07-14T00:00:00.000","gteq20butlt100","Seasonal","43.2089","-77.688881","POINT (-77.688881 43.2089)"
"14849","Monroe","Non-compliant","434","Not Sampled","448","3100  East Ave","Rochester","14610","2021-06-01T00:00:00.000","lt20","Seasonal","43.12827019","-77.52795527","POINT (-77.52795527 43.12827019)"
"2150","Niagara","Compliant","1","Legionella Sampled","32","5777 Lewiston Road","Lewiston","14092","2022-07-22T00:00:00.000","lt20","Seasonal","43.144482","-79.038887","POINT (-79.038887 43.144482)"
"9721","Albany","Non-compliant","11","Legionella Sampled","22","30 Old Karner Rd","Albany","12203","2022-08-01T00:00:00.000","lt20","Seasonal","42.72743","-73.8483","POINT (-73.8483 42.72743)"
"1854","Steuben","Non-compliant","61","Legionella Sampled","77","130  Centerway","Corning","14830","2022-06-07T00:00:00.000","lt20","Seasonal","42.148754","-77.052879","POINT (-77.052879 42.148754)"
"4916","Erie","Non-compliant","23","Not Sampled","188","3465 Broadway","Cheektowaga","14227","2022-02-16T00:00:00.000","lt20","Year-round","42.903793","-78.747032","POINT (-78.747032 42.903793)"
"3232","Erie","Compliant","6","Legionella Sampled","89","1300 Elmwood Avenue","Buffalo","14222","2022-05-26T00:00:00.000","lt20","Seasonal","42.932255","-78.877045","POINT (-78.877045 42.932255)"
"7344","Montgomery","Compliant","1","Legionella Sampled","12","20 Mohawk St","Canajoharie","13317","2022-08-11T00:00:00.000","lt20","Seasonal","42.90543","-74.572754","POINT (-74.572754 42.90543)"
"7942","Monroe","Compliant","47","Legionella Sampled","62","691 Exchange Street","Rochester","14608","2022-06-22T00:00:00.000","lt20","Year-round","43.142223","-77.616753","POINT (-77.616753 43.142223)"
"2350","Albany","Non-compliant","29","Not Sampled","110","110  State street","Albany","12207","2022-05-05T00:00:00.000","lt20","Seasonal","42.650227","-73.753792","POINT (-73.753792 42.650227)"
"4088","Onondaga","Compliant","6","Legionella Sampled","34","1  Conservation Pl","Syracuse","13204","2022-07-20T00:00:00.000","lt20","Year-round","43.044308","-76.180145","POINT (-76.180145 43.044308)"
"11271","Monroe","Compliant","19","Legionella Sampled","47","1200-C  Scottsville Road","Rochester","14624","2022-07-07T00:00:00.000","lt20","Seasonal","43.118813","-77.655708","POINT (-77.655708 43.118813)"
"6983","Erie","Compliant","169","Decommissioned","357","151 Paradise Rd","East Amherst","14051","2021-08-31T00:00:00.000","lt20","Seasonal","43.00383","-78.710693","POINT (-78.710693 43.00383)"
"2424","Broome","Non-compliant","2353","Update Required","999","101 Loder Ave","Endicott","13760","2015-09-09T00:00:00.000","lt10",,"42.096939","-76.062622","POINT (-76.062622 42.096939)"
"9133","Erie","Non-compliant","2283","Update Required","999","45 -55 Spindrift","Williamsville","14221","2016-04-01T00:00:00.000","lt10",,"42.978298","-78.7285","POINT (-78.7285 42.978298)"
"2657","Albany","Non-compliant","8","Legionella Sampled","82","315 South Manning Blvd.","Albany","12208","2022-06-02T00:00:00.000","lt20","Seasonal","42.656498","-73.804718","POINT (-73.804718 42.656498)"
"7525","Oneida","Compliant","63","Legionella Sampled","67","401 Turin Street","Rome","13440","2022-06-17T00:00:00.000","lt20","Seasonal","43.224567","-75.455231","POINT (-75.455231 43.224567)"
"14984","Onondaga","Non-compliant","8","Legionella Sampled","20","8687 Carling Road","Liverpool","13090","2022-08-03T00:00:00.000","lt20","Seasonal","43.18965979","-76.23996265","POINT (-76.23996265 43.18965979)"
"8985","Rensselaer","Compliant","8","Legionella Sampled","26","1976 Burdett Ave","Troy","12180","2022-07-28T00:00:00.000","lt20","Seasonal","42.728565","-73.672684","POINT (-73.672684 42.728565)"
"3843","Rensselaer","Compliant","0","Legionella Sampled","999","12 Columbia Turnpike","Rensselaer","12144","2022-08-23T00:00:00.000","lt20","Year-round","42.628807","-73.743027","POINT (-73.743027 42.628807)"
"12719","Onondaga","Non-compliant","720","Not Sampled","729","100 East Onondaga Street","Syracuse","13202","2020-08-24T00:00:00.000","lt20","Seasonal","43.044743","-76.151688","POINT (-76.151688 43.044743)"
"5762","Onondaga","Compliant","39","Legionella Sampled","40","101  Union Ave","Syracuse","13203","2022-07-14T00:00:00.000","lt20","Seasonal","43.055859","-76.14904","POINT (-76.14904 43.055859)"
"1221","Suffolk","Compliant","8","Legionella Sampled","73","503 Innovation Road","Stony Brook","11790","2022-06-11T00:00:00.000","lt20","Year-round","40.902901","-73.126297","POINT (-73.126297 40.902901)"
"9168","Nassau","Non-compliant","1","Not Sampled","112","615 Merrick Ave","Westbury","11590","2022-05-03T00:00:00.000","lt20","Year-round","40.73912","-73.584106","POINT (-73.584106 40.73912)"
"4571","Dutchess","Compliant","77","Legionella Sampled","90","85 Charles Colman Blvd","Pawling","12564","2022-05-25T00:00:00.000","lt20","Year-round","41.564831","-73.601028","POINT (-73.601028 41.564831)"
"368","Oneida","Non-compliant","14","Not Sampled","97","860 Wildcat Drive","Utica","13502","2022-05-18T00:00:00.000","lt20","Seasonal","43.136116","-75.229057","POINT (-75.229057 43.136116)"
"14769","Erie","Non-compliant","267","Not Sampled","274","95 Washington Street","Buffalo","14203","2021-11-22T00:00:00.000","lt20","Seasonal","42.876907","-78.876068","POINT (-78.876068 42.876907)"
"7905","Columbia","Non-compliant","82","Not Sampled","96","87 Center Street","Chatham","12037","2022-05-19T00:00:00.000","lt20","Year-round","42.368591","-73.600433","POINT (-73.600433 42.368591)"
"13312","Broome","Non-compliant","392","Not Sampled","721","49 Court Street","Binghamton","13901","2020-09-01T00:00:00.000","lt20","Year-round","42.098763","-75.913284","POINT (-75.913284 42.098763)"
"14378","Albany","Compliant","13","Legionella Sampled","20","76 N Pearl Street","Albany","12207","2022-08-03T00:00:00.000","lt20","Year-round","42.652111","-73.751221","POINT (-73.751221 42.652111)"
"7356","Suffolk","Non-compliant","15","Legionella Sampled","29","30 Rte 111","Smithtown","11787","2022-07-25T00:00:00.000","gteq100butlt1000","Year-round","40.85384","-73.187698","POINT (-73.187698 40.85384)"
"14700","Westchester","Compliant","26","Legionella Sampled","42","1 North Lexington Ave.","White Plains","10601","2022-07-12T00:00:00.000","lt20","Seasonal","41.031963","-73.772499","POINT (-73.772499 41.031963)"
"557","Niagara","Non-compliant","15","Legionella Sampled","26","350 Upper Mountain Road","Lockport","14094","2022-07-28T00:00:00.000","lt20","Year-round","43.1731","-78.736504","POINT (-78.736504 43.1731)"
"10779","Onondaga","Non-compliant","628","Out of Service","693","322 Vine Street","Syracuse","13203","2020-09-29T00:00:00.000","lt20","Seasonal","43.053699","-76.125504","POINT (-76.125504 43.053699)"
"1096","Rockland","Compliant","9","Legionella Sampled","12","97E N MIDDLETOWN ROAD","PEARL RIVER","10965","2022-08-11T00:00:00.000","lt20","Year-round","41.062641","-74.012955","POINT (-74.012955 41.062641)"
"6331","Madison","Non-compliant","100","Not Sampled","183","Foundry LPS 901 E. Genesee St.","Chittenango","13037","2022-02-21T00:00:00.000","lt20","Year-round","43.05577","-75.861822","POINT (-75.861822 43.05577)"
"5293","Westchester","Non-compliant","77","Not Sampled","110","150 Rockland Ave","Yonkers","10705","2022-05-05T00:00:00.000","lt20","Seasonal","40.925793","-73.886246","POINT (-73.886246 40.925793)"
"1547","Oneida","Compliant","28","Legionella Sampled","29","1  Revere Park","Rome","13440","2022-07-25T00:00:00.000","lt20","Year-round","43.203999","-75.405197","POINT (-75.405197 43.203999)"
"9210","Orleans","Compliant","22","Legionella Sampled","35","539 East Ave","Medina","14103","2022-07-19T00:00:00.000",,"Year-round","43.217903","-78.379707","POINT (-78.379707 43.217903)"
"3890","Montgomery","Compliant","28","Legionella Sampled","29","001 Nutritious Place","Amsterdam","12010","2022-07-25T00:00:00.000","lt20","Seasonal","42.934299","-74.238701","POINT (-74.238701 42.934299)"
"7436","Monroe","Compliant","15","Legionella Sampled","34","255 East Ave","Rochester","14604","2022-07-20T00:00:00.000","lt20","Seasonal","43.155876","-77.597931","POINT (-77.597931 43.155876)"
