"schoolyear","organizationlevel","county","esdname","esdorganizationid","districtcode","districtname","districtorganizationid","schoolcode","schoolname","schoolorganizationid","currentschooltype","gradelevel","all_students","female","gender_x","male","american_indian_alaskan_native","asian","black_african_american","hispanic_latino_of_any_race","native_hawaiian_other_pacific","two_or_more_races","white","english_language_learners","highly_capable","homeless","low_income","migrant","military_parent","mobile","section_504","students_with_disabilities","non_english_language_learners","non_highly_capable","non_homeless","non_low_income","non_migrant","non_military_parent","non_mobile","non_section_504","students_without_disabilities","dataasof","foster_care","non_foster_care"
"2019-20","School","Kitsap","Puget Sound Educational Service District 121","100006","18303","Bainbridge Island School District","100017","1841","Mosaic Home Education Partnership","101689","A","Kindergarten","7","4","0","3","0","0","0","0","0","0","7","0","0","0","4","0","0","0","0","1","7","7","7","3","7","7","7","7","6","2022-04-22T00:00:00.000","0","7"
"2019-20","School","Kitsap","Puget Sound Educational Service District 121","100006","18303","Bainbridge Island School District","100017","1699","Odyssey Multiage Program","101685","P","1st Grade","18","13","0","5","0","0","0","1","0","2","15","0","0","0","0","0","0","0","0","0","18","18","18","18","18","18","18","18","18","2022-04-22T00:00:00.000","0","18"
"2019-20","School","Kitsap","Puget Sound Educational Service District 121","100006","18303","Bainbridge Island School District","100017","1699","Odyssey Multiage Program","101685","P","2nd Grade","20","12","0","8","0","0","1","3","0","1","15","0","3","0","2","0","0","0","2","6","20","17","20","18","20","20","20","18","14","2022-04-22T00:00:00.000","0","20"
"2019-20","School","Kitsap","Puget Sound Educational Service District 121","100006","18303","Bainbridge Island School District","100017","1699","Odyssey Multiage Program","101685","P","3rd Grade","23","10","0","13","0","0","0","0","0","5","17","0","8","0","0","0","0","1","3","4","23","15","23","23","23","23","22","20","19","2022-04-22T00:00:00.000","0","23"
"2019-20","School","Kitsap","Puget Sound Educational Service District 121","100006","18303","Bainbridge Island School District","100017","1699","Odyssey Multiage Program","101685","P","4th Grade","21","10","0","11","0","0","0","1","0","3","17","0","3","0","2","0","0","0","1","3","21","18","21","19","21","21","21","20","18","2022-04-22T00:00:00.000","0","21"
"2019-20","School","Kitsap","Puget Sound Educational Service District 121","100006","18303","Bainbridge Island School District","100017","1699","Odyssey Multiage Program","101685","P","5th Grade","26","16","0","10","0","0","0","0","0","3","20","0","6","0","1","0","0","0","5","5","26","20","26","25","26","26","26","21","21","2022-04-22T00:00:00.000","0","26"
"2019-20","School","Kitsap","Puget Sound Educational Service District 121","100006","18303","Bainbridge Island School District","100017","1699","Odyssey Multiage Program","101685","P","6th Grade","19","10","0","9","0","0","0","0","0","1","18","0","7","0","0","0","0","0","2","2","19","12","19","19","19","19","19","17","17","2022-04-22T00:00:00.000","0","19"
"2019-20","School","Kitsap","Puget Sound Educational Service District 121","100006","18303","Bainbridge Island School District","100017","1699","Odyssey Multiage Program","101685","P","7th Grade","28","12","0","16","0","0","0","2","0","1","20","0","2","0","3","0","0","0","7","6","28","26","28","25","28","28","28","21","22","2022-04-22T00:00:00.000","0","28"
"2019-20","School","Kitsap","Puget Sound Educational Service District 121","100006","18303","Bainbridge Island School District","100017","1699","Odyssey Multiage Program","101685","P","8th Grade","13","5","0","8","0","1","0","0","0","1","11","0","1","0","0","0","0","0","4","4","13","12","13","13","13","13","13","9","9","2022-04-22T00:00:00.000","0","13"
"2019-20","School","Kitsap","Puget Sound Educational Service District 121","100006","18303","Bainbridge Island School District","100017","1699","Odyssey Multiage Program","101685","P","AllGrades","186","96","0","90","0","1","1","9","0","20","146","0","30","0","11","0","0","1","25","32","186","156","186","175","186","186","185","161","154","2022-04-22T00:00:00.000","0","186"
"2019-20","School","Kitsap","Puget Sound Educational Service District 121","100006","18303","Bainbridge Island School District","100017","1699","Odyssey Multiage Program","101685","P","Kindergarten","18","8","0","10","0","0","0","2","0","3","13","0","0","0","3","0","0","0","1","2","18","18","18","15","18","18","18","17","16","2022-04-22T00:00:00.000","0","18"
"2019-20","School","Kitsap","Puget Sound Educational Service District 121","100006","18303","Bainbridge Island School District","100017","4062","Ordway Elementary","101694","P","1st Grade","88","44","0","44","0","2","0","4","0","13","69","1","4","1","9","0","1","2","7","13","87","84","87","79","88","87","86","81","75","2022-04-22T00:00:00.000","0","88"
"2019-20","School","Kitsap","Puget Sound Educational Service District 121","100006","18303","Bainbridge Island School District","100017","4062","Ordway Elementary","101694","P","2nd Grade","80","47","0","33","0","1","0","10","0","16","53","5","8","0","5","0","3","2","11","10","75","72","80","75","80","77","78","69","70","2022-04-22T00:00:00.000","0","79"
"2019-20","School","Kitsap","Puget Sound Educational Service District 121","100006","18303","Bainbridge Island School District","100017","4062","Ordway Elementary","101694","P","3rd Grade","63","32","0","31","0","0","0","10","1","6","46","3","6","0","10","0","3","3","12","12","60","57","63","53","63","60","60","51","51","2022-04-22T00:00:00.000","0","63"
"2019-20","School","Kitsap","Puget Sound Educational Service District 121","100006","18303","Bainbridge Island School District","100017","4062","Ordway Elementary","101694","P","4th Grade","87","46","1","40","0","5","2","9","0","5","66","0","17","0","8","0","0","2","14","12","87","70","87","79","87","87","85","73","75","2022-04-22T00:00:00.000","0","87"
"2019-20","School","Kitsap","Puget Sound Educational Service District 121","100006","18303","Bainbridge Island School District","100017","4062","Ordway Elementary","101694","P","AllGrades","382","203","1","178","0","12","3","41","1","49","276","14","35","1","36","0","9","10","47","54","368","347","381","346","382","373","372","335","328","2022-04-22T00:00:00.000","0","381"
"2019-20","School","Kitsap","Puget Sound Educational Service District 121","100006","18303","Bainbridge Island School District","100017","4062","Ordway Elementary","101694","P","AllGrades","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2022-04-22T00:00:00.000","0","0"
"2019-20","School","Kitsap","Puget Sound Educational Service District 121","100006","18303","Bainbridge Island School District","100017","4062","Ordway Elementary","101694","P","Kindergarten","64","34","0","30","0","4","1","8","0","9","42","5","0","0","4","0","2","1","3","7","59","64","64","60","64","62","63","61","57","2022-04-22T00:00:00.000","0","64"
"2019-20","School","Kitsap","Puget Sound Educational Service District 121","100006","18303","Bainbridge Island School District","100017","4542","Sonoji Sakai Intermediate","101696","P","4th Grade","1","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","1","1","1","1","1","1","1","1","0","2022-04-22T00:00:00.000","0","1"
"2019-20","School","Kitsap","Puget Sound Educational Service District 121","100006","18303","Bainbridge Island School District","100017","4542","Sonoji Sakai Intermediate","101696","P","5th Grade","207","100","0","107","1","3","0","12","0","21","168","3","47","1","14","0","6","4","29","31","204","160","206","193","207","201","203","178","176","2022-04-22T00:00:00.000","0","207"
"2019-20","School","Kitsap","Puget Sound Educational Service District 121","100006","18303","Bainbridge Island School District","100017","4542","Sonoji Sakai Intermediate","101696","P","6th Grade","266","129","0","137","1","10","1","19","0","21","211","2","58","1","23","0","8","3","44","42","264","208","265","243","266","258","263","222","224","2022-04-22T00:00:00.000","0","266"
"2019-20","School","Kitsap","Puget Sound Educational Service District 121","100006","18303","Bainbridge Island School District","100017","4542","Sonoji Sakai Intermediate","101696","P","AllGrades","474","229","0","245","2","13","1","31","0","42","380","5","105","2","37","0","14","7","73","74","469","369","472","437","474","460","467","401","400","2022-04-22T00:00:00.000","0","474"
"2019-20","School","Kitsap","Puget Sound Educational Service District 121","100006","18303","Bainbridge Island School District","100017","4505","Woodward Middle School","101695","P","7th Grade","264","130","0","134","1","11","1","26","1","29","191","1","47","0","19","0","7","4","42","25","263","217","264","245","264","257","260","222","239","2022-04-22T00:00:00.000","0","264"
"2019-20","School","Kitsap","Puget Sound Educational Service District 121","100006","18303","Bainbridge Island School District","100017","4505","Woodward Middle School","101695","P","8th Grade","271","132","0","139","1","6","5","21","1","23","213","2","38","1","26","0","6","3","49","31","269","233","270","245","271","265","268","222","240","2022-04-22T00:00:00.000","0","271"
"2019-20","School","Kitsap","Puget Sound Educational Service District 121","100006","18303","Bainbridge Island School District","100017","4505","Woodward Middle School","101695","P","AllGrades","535","262","0","273","2","17","6","47","2","52","404","3","85","1","45","0","13","7","91","56","532","450","534","490","535","522","528","444","479","2022-04-22T00:00:00.000","0","535"
"2019-20","School","Pierce","NULL",,"27931","Bates Technical College","104220","5950","Bates Technical High School","104221","P","10th Grade","13","3","0","10","0","1","0","4","0","1","7","0","0","0","0","0","0","1","0","0","13","13","13","13","13","13","12","13","13","2022-04-22T00:00:00.000","0","13"
"2019-20","School","Pierce","NULL",,"27931","Bates Technical College","104220","5950","Bates Technical High School","104221","P","11th Grade","101","21","0","80","1","2","11","13","0","10","64","0","0","0","0","0","1","15","0","0","101","101","101","101","101","100","86","101","101","2022-04-22T00:00:00.000","0","100"
"2019-20","School","Pierce","NULL",,"27931","Bates Technical College","104220","5950","Bates Technical High School","104221","P","12th Grade","328","71","0","257","9","6","50","58","4","15","186","0","0","0","0","0","1","111","0","0","328","328","328","328","328","327","217","328","328","2022-04-22T00:00:00.000","0","326"
"2019-20","School","Pierce","NULL",,"27931","Bates Technical College","104220","5950","Bates Technical High School","104221","P","AllGrades","442","95","0","347","10","9","61","75","4","26","257","0","0","0","0","0","2","127","0","0","442","442","442","442","442","440","315","442","442","2022-04-22T00:00:00.000","0","439"
"2019-20","School","Pierce","NULL",,"27931","Bates Technical College","104220","5950","Bates Technical High School","104221","P","AllGrades","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2022-04-22T00:00:00.000","0","0"
"2019-20","School","Clark","Educational Service District 112","100003","06119","Battle Ground School District","100018","2671","Amboy Middle School","100635","P","5th Grade","121","53","0","68","0","0","0","3","0","0","118","2","9","0","48","0","0","2","4","22","119","112","121","73","121","121","119","117","99","2022-04-22T00:00:00.000","0","121"
"2019-20","School","Clark","Educational Service District 112","100003","06119","Battle Ground School District","100018","2671","Amboy Middle School","100635","P","6th Grade","164","84","0","80","0","0","1","5","1","3","154","0","12","1","51","0","2","3","6","30","164","152","163","113","164","162","161","158","134","2022-04-22T00:00:00.000","0","163"
"2019-20","School","Clark","Educational Service District 112","100003","06119","Battle Ground School District","100018","2671","Amboy Middle School","100635","P","7th Grade","112","55","0","57","0","0","0","5","0","4","103","0","4","2","37","0","0","4","3","25","112","108","110","75","112","112","108","109","87","2022-04-22T00:00:00.000","0","112"
"2019-20","School","Clark","Educational Service District 112","100003","06119","Battle Ground School District","100018","2671","Amboy Middle School","100635","P","8th Grade","124","62","0","62","0","0","0","2","0","4","118","2","4","1","32","0","0","3","8","28","122","120","123","92","124","124","121","116","96","2022-04-22T00:00:00.000","0","124"
"2019-20","School","Clark","Educational Service District 112","100003","06119","Battle Ground School District","100018","2671","Amboy Middle School","100635","P","AllGrades","521","254","0","267","0","0","1","15","1","11","493","4","29","4","168","0","2","12","21","105","517","492","517","353","521","519","509","500","416","2022-04-22T00:00:00.000","0","520"
"2019-20","School","Clark","Educational Service District 112","100003","06119","Battle Ground School District","100018","2671","Amboy Middle School","100635","P","AllGrades","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2022-04-22T00:00:00.000","0","0"
"2019-20","School","Clark","Educational Service District 112","100003","06119","Battle Ground School District","100018","2415","Battle Ground High School","100634","P","10th Grade","419","188","0","231","1","4","3","27","2","12","370","12","33","8","137","0","4","28","18","74","407","386","411","282","419","415","391","401","345","2022-04-22T00:00:00.000","0","415"
"2019-20","School","Clark","Educational Service District 112","100003","06119","Battle Ground School District","100018","2415","Battle Ground High School","100634","P","11th Grade","403","190","0","213","4","8","2","24","1","10","354","9","35","7","100","1","2","22","24","46","394","368","396","303","402","401","381","379","357","2022-04-22T00:00:00.000","0","400"
"2019-20","School","Clark","Educational Service District 112","100003","06119","Battle Ground School District","100018","2415","Battle Ground High School","100634","P","12th Grade","482","248","0","234","2","4","3","44","0","24","405","20","0","17","129","0","2","21","20","68","462","482","465","353","482","480","461","462","414","2022-04-22T00:00:00.000","0","481"
"2019-20","School","Clark","Educational Service District 112","100003","06119","Battle Ground School District","100018","2415","Battle Ground High School","100634","P","9th Grade","439","208","0","231","1","3","0","48","1","21","365","13","38","12","142","1","2","10","33","78","426","401","427","297","438","437","429","406","361","2022-04-22T00:00:00.000","0","437"
"2019-20","School","Clark","Educational Service District 112","100003","06119","Battle Ground School District","100018","2415","Battle Ground High School","100634","P","AllGrades","1743","834","0","909","8","19","8","143","4","67","1494","54","106","44","508","2","10","81","95","266","1689","1637","1699","1235","1741","1733","1662","1648","1477","2022-04-22T00:00:00.000","0","1733"
"2019-20","School","Clark","Educational Service District 112","100003","06119","Battle Ground School District","100018","2415","Battle Ground High School","100634","P","AllGrades","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2022-04-22T00:00:00.000","0","0"
"2019-20","School","Clark","Educational Service District 112","100003","06119","Battle Ground School District","100018","1836","CAM Academy","100632","A","10th Grade","54","23","0","31","0","3","0","2","0","3","46","5","6","0","11","0","0","0","2","0","49","48","54","43","54","54","54","52","54","2022-04-22T00:00:00.000","0","54"
"2019-20","School","Clark","Educational Service District 112","100003","06119","Battle Ground School District","100018","1836","CAM Academy","100632","A","11th Grade","48","23","0","25","0","2","0","2","0","3","41","0","1","0","11","0","0","0","3","1","48","47","48","37","48","48","48","45","47","2022-04-22T00:00:00.000","0","48"
"2019-20","School","Clark","Educational Service District 112","100003","06119","Battle Ground School District","100018","1836","CAM Academy","100632","A","12th Grade","44","26","0","18","0","0","0","2","0","2","40","0","0","0","12","0","0","1","1","0","44","44","44","32","44","44","43","43","44","2022-04-22T00:00:00.000","0","44"
"2019-20","School","Clark","Educational Service District 112","100003","06119","Battle Ground School District","100018","1836","CAM Academy","100632","A","3rd Grade","47","26","0","21","0","1","0","3","0","2","41","6","3","0","13","0","1","1","0","1","41","44","47","34","47","46","46","47","46","2022-04-22T00:00:00.000","0","47"
"2019-20","School","Clark","Educational Service District 112","100003","06119","Battle Ground School District","100018","1836","CAM Academy","100632","A","4th Grade","52","33","0","19","0","1","0","4","0","1","46","1","3","0","10","0","1","3","0","0","51","49","52","42","52","51","49","52","52","2022-04-22T00:00:00.000","0","52"
"2019-20","School","Clark","Educational Service District 112","100003","06119","Battle Ground School District","100018","1836","CAM Academy","100632","A","5th Grade","55","31","0","24","0","5","0","3","0","2","45","4","3","0","11","0","0","4","3","0","51","52","55","44","55","55","51","52","55","2022-04-22T00:00:00.000","0","55"
"2019-20","School","Clark","Educational Service District 112","100003","06119","Battle Ground School District","100018","1836","CAM Academy","100632","A","6th Grade","58","25","0","33","0","4","0","2","0","5","47","1","5","0","12","0","0","1","2","3","57","53","58","46","58","58","57","56","55","2022-04-22T00:00:00.000","0","58"
"2019-20","School","Clark","Educational Service District 112","100003","06119","Battle Ground School District","100018","1836","CAM Academy","100632","A","7th Grade","59","33","0","26","0","2","0","1","0","2","54","1","8","0","10","0","0","0","2","0","58","51","59","49","59","59","59","57","59","2022-04-22T00:00:00.000","0","59"
"2019-20","School","Clark","Educational Service District 112","100003","06119","Battle Ground School District","100018","1836","CAM Academy","100632","A","8th Grade","60","33","0","27","0","2","0","3","0","4","51","1","2","0","11","0","0","0","2","1","59","58","60","49","60","60","60","58","59","2022-04-22T00:00:00.000","0","60"
"2019-20","School","Clark","Educational Service District 112","100003","06119","Battle Ground School District","100018","1836","CAM Academy","100632","A","9th Grade","63","27","0","36","0","1","0","1","0","3","58","1","5","0","14","0","0","0","3","0","62","58","63","49","63","63","63","60","63","2022-04-22T00:00:00.000","0","63"
"2019-20","School","Clark","Educational Service District 112","100003","06119","Battle Ground School District","100018","1836","CAM Academy","100632","A","AllGrades","540","280","0","260","0","21","0","23","0","27","469","20","36","0","115","0","2","10","18","6","520","504","540","425","540","538","530","522","534","2022-04-22T00:00:00.000","0","540"
"2019-20","School","Clark","Educational Service District 112","100003","06119","Battle Ground School District","100018","4352","Captain Strong","100647","P","1st Grade","104","72","0","32","1","2","2","5","1","9","84","10","0","1","44","1","2","5","0","21","94","104","103","60","103","102","99","104","83","2022-04-22T00:00:00.000","0","103"
"2019-20","School","Clark","Educational Service District 112","100003","06119","Battle Ground School District","100018","4352","Captain Strong","100647","P","2nd Grade","114","68","0","46","1","2","0","13","0","10","88","10","10","1","40","0","1","1","1","22","104","104","113","74","114","113","113","113","92","2022-04-22T00:00:00.000","0","112"
"2019-20","School","Clark","Educational Service District 112","100003","06119","Battle Ground School District","100018","4352","Captain Strong","100647","P","3rd Grade","128","62","0","66","1","2","1","15","1","11","97","8","21","3","53","0","1","3","2","29","120","107","125","75","128","127","125","126","99","2022-04-22T00:00:00.000","0","127"
"2019-20","School","Clark","Educational Service District 112","100003","06119","Battle Ground School District","100018","4352","Captain Strong","100647","P","4th Grade","149","57","0","92","0","1","4","10","0","7","127","5","28","3","54","0","3","1","4","31","144","121","146","95","149","146","148","145","118","2022-04-22T00:00:00.000","0","149"
"2019-20","School","Clark","Educational Service District 112","100003","06119","Battle Ground School District","100018","4352","Captain Strong","100647","P","AllGrades","655","331","0","324","4","8","9","60","3","50","521","43","59","10","236","1","11","13","8","131","612","596","645","419","654","644","642","647","524","2022-04-22T00:00:00.000","0","650"
"2019-20","School","Clark","Educational Service District 112","100003","06119","Battle Ground School District","100018","4352","Captain Strong","100647","P","AllGrades","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2022-04-22T00:00:00.000","0","0"
"2019-20","School","Clark","Educational Service District 112","100003","06119","Battle Ground School District","100018","4352","Captain Strong","100647","P","Kindergarten","102","45","0","57","1","1","1","8","0","9","82","10","0","2","35","0","2","2","1","13","92","102","100","67","102","100","100","101","89","2022-04-22T00:00:00.000","0","101"
"2019-20","School","Clark","Educational Service District 112","100003","06119","Battle Ground School District","100018","4352","Captain Strong","100647","P","Pre-Kindergarten","58","27","0","31","0","0","1","9","1","4","43","0","0","0","10","0","2","1","0","15","58","58","58","48","58","56","57","58","43","2022-04-22T00:00:00.000","0","58"
"2019-20","School","Clark","Educational Service District 112","100003","06119","Battle Ground School District","100018","5133","Chief Umtuch Middle","104740","P","5th Grade","130","64","0","66","0","0","0","9","0","6","115","3","34","0","44","0","1","2","3","28","127","96","130","86","130","129","128","127","102","2022-04-22T00:00:00.000","0","130"
"2019-20","School","Clark","Educational Service District 112","100003","06119","Battle Ground School District","100018","5133","Chief Umtuch Middle","104740","P","6th Grade","162","85","0","77","1","0","0","23","0","9","129","6","29","3","64","0","1","4","6","24","156","133","159","98","162","161","158","156","138","2022-04-22T00:00:00.000","0","162"
"2019-20","School","Clark","Educational Service District 112","100003","06119","Battle Ground School District","100018","5133","Chief Umtuch Middle","104740","P","7th Grade","148","67","0","81","0","2","0","20","0","9","117","6","33","1","50","1","0","0","9","17","142","115","147","98","147","148","148","139","131","2022-04-22T00:00:00.000","0","146"
"2019-20","School","Clark","Educational Service District 112","100003","06119","Battle Ground School District","100018","5133","Chief Umtuch Middle","104740","P","8th Grade","159","66","0","93","1","1","2","17","0","11","127","6","29","4","60","0","2","6","8","20","153","130","155","99","159","157","153","151","139","2022-04-22T00:00:00.000","0","158"
"2019-20","School","Clark","Educational Service District 112","100003","06119","Battle Ground School District","100018","5133","Chief Umtuch Middle","104740","P","9th Grade","1","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","1","1","1","1","1","1","1","1","2022-04-22T00:00:00.000","0","1"
"2019-20","School","Clark","Educational Service District 112","100003","06119","Battle Ground School District","100018","5133","Chief Umtuch Middle","104740","P","AllGrades","600","282","0","318","2","3","2","69","0","35","489","21","125","8","218","1","4","12","26","89","579","475","592","382","599","596","588","574","511","2022-04-22T00:00:00.000","0","597"
"2019-20","School","Clark","Educational Service District 112","100003","06119","Battle Ground School District","100018","5133","Chief Umtuch Middle","104740","P","AllGrades","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2022-04-22T00:00:00.000","0","0"
"2019-20","School","Clark","Educational Service District 112","100003","06119","Battle Ground School District","100018","5089","Daybreak Middle","104348","P","5th Grade","113","45","0","68","0","0","0","18","1","10","84","9","7","2","51","0","1","7","4","30","104","106","111","62","113","112","106","109","83","2022-04-22T00:00:00.000","0","111"
"2019-20","School","Clark","Educational Service District 112","100003","06119","Battle Ground School District","100018","5089","Daybreak Middle","104348","P","6th Grade","127","57","0","70","0","2","6","18","1","8","92","14","7","0","57","1","1","1","4","27","113","120","127","70","126","126","126","123","100","2022-04-22T00:00:00.000","0","126"
"2019-20","School","Clark","Educational Service District 112","100003","06119","Battle Ground School District","100018","5089","Daybreak Middle","104348","P","7th Grade","142","69","0","73","0","2","1","24","0","13","102","12","5","3","64","1","0","6","12","28","130","137","139","78","141","142","136","130","114","2022-04-22T00:00:00.000","0","141"
"2019-20","School","Clark","Educational Service District 112","100003","06119","Battle Ground School District","100018","5089","Daybreak Middle","104348","P","8th Grade","148","72","0","76","0","4","2","23","0","6","113","9","9","3","58","0","1","5","8","34","139","139","145","90","148","147","143","140","114","2022-04-22T00:00:00.000","0","146"
"2019-20","School","Clark","Educational Service District 112","100003","06119","Battle Ground School District","100018","5089","Daybreak Middle","104348","P","AllGrades","530","243","0","287","0","8","9","83","2","37","391","44","28","8","230","2","3","19","28","119","486","502","522","300","528","527","511","502","411","2022-04-22T00:00:00.000","0","524"
"2019-20","School","Clark","Educational Service District 112","100003","06119","Battle Ground School District","100018","5089","Daybreak Middle","104348","P","AllGrades","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2022-04-22T00:00:00.000","0","0"
"2019-20","School","Clark","Educational Service District 112","100003","06119","Battle Ground School District","100018","5090","Daybreak Primary","104349","P","1st Grade","121","57","0","64","0","0","1","18","1","2","99","15","0","1","46","0","1","3","3","24","106","121","120","75","121","120","118","118","97","2022-04-22T00:00:00.000","0","119"
"2019-20","School","Clark","Educational Service District 112","100003","06119","Battle Ground School District","100018","5090","Daybreak Primary","104349","P","2nd Grade","107","51","0","56","0","1","2","14","1","7","82","13","2","3","47","0","2","3","3","21","94","105","104","60","107","105","104","104","86","2022-04-22T00:00:00.000","0","106"
"2019-20","School","Clark","Educational Service District 112","100003","06119","Battle Ground School District","100018","5090","Daybreak Primary","104349","P","3rd Grade","99","47","0","52","1","1","3","17","0","3","74","10","6","1","44","0","5","3","3","26","89","93","98","55","99","94","96","96","73","2022-04-22T00:00:00.000","0","99"
"2019-20","School","Clark","Educational Service District 112","100003","06119","Battle Ground School District","100018","5090","Daybreak Primary","104349","P","4th Grade","94","43","0","51","0","2","1","10","1","3","77","10","6","1","55","1","0","1","5","15","84","88","93","39","93","94","93","89","79","2022-04-22T00:00:00.000","0","92"
"2019-20","School","Clark","Educational Service District 112","100003","06119","Battle Ground School District","100018","5090","Daybreak Primary","104349","P","AllGrades","535","255","0","280","1","4","9","82","6","21","412","55","14","6","240","1","10","16","14","117","480","521","529","295","534","525","519","521","418","2022-04-22T00:00:00.000","0","529"
"2019-20","School","Clark","Educational Service District 112","100003","06119","Battle Ground School District","100018","5090","Daybreak Primary","104349","P","AllGrades","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2022-04-22T00:00:00.000","0","0"
"2019-20","School","Clark","Educational Service District 112","100003","06119","Battle Ground School District","100018","5090","Daybreak Primary","104349","P","Kindergarten","97","52","0","45","0","0","1","16","2","5","73","7","0","0","41","0","1","4","0","15","90","97","97","56","97","96","93","97","82","2022-04-22T00:00:00.000","0","96"
"2019-20","School","Clark","Educational Service District 112","100003","06119","Battle Ground School District","100018","5090","Daybreak Primary","104349","P","Pre-Kindergarten","17","5","0","12","0","0","1","7","1","1","7","0","0","0","7","0","1","2","0","16","17","17","17","10","17","16","15","17","1","2022-04-22T00:00:00.000","0","17"
"2019-20","School","Clark","Educational Service District 112","100003","06119","Battle Ground School District","100018","5502","Daybreak Youth Services","106085","P","10th Grade","6","2","0","4","0","0","0","1","0","0","5","0","0","0","2","0","0","6","0","0","6","6","6","4","6","6","0","6","6","2022-04-22T00:00:00.000","0","6"
"2019-20","School","Clark","Educational Service District 112","100003","06119","Battle Ground School District","100018","5502","Daybreak Youth Services","106085","P","11th Grade","5","1","0","4","0","0","0","0","0","0","5","0","0","0","4","0","0","5","0","0","5","5","5","1","5","5","0","5","5","2022-04-22T00:00:00.000","0","5"
"2019-20","School","Clark","Educational Service District 112","100003","06119","Battle Ground School District","100018","5502","Daybreak Youth Services","106085","P","12th Grade","2","1","0","1","1","0","0","0","0","0","1","0","0","0","1","0","0","2","0","0","2","2","2","1","2","2","0","2","2","2022-04-22T00:00:00.000","0","2"
"2019-20","School","Clark","Educational Service District 112","100003","06119","Battle Ground School District","100018","5502","Daybreak Youth Services","106085","P","8th Grade","1","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","1","1","1","1","1","1","0","1","1","2022-04-22T00:00:00.000","0","1"
"2019-20","School","Clark","Educational Service District 112","100003","06119","Battle Ground School District","100018","5502","Daybreak Youth Services","106085","P","AllGrades","14","4","0","10","1","0","0","1","0","0","12","0","0","0","7","0","0","14","0","0","14","14","14","7","14","14","0","14","14","2022-04-22T00:00:00.000","0","14"
"2019-20","School","Clark","Educational Service District 112","100003","06119","Battle Ground School District","100018","3018","Glenwood Heights Primary","100637","P","1st Grade","105","55","0","50","2","4","2","12","0","8","77","16","0","3","33","0","3","7","3","15","89","105","102","72","105","102","98","102","90","2022-04-22T00:00:00.000","0","105"
"2019-20","School","Clark","Educational Service District 112","100003","06119","Battle Ground School District","100018","3018","Glenwood Heights Primary","100637","P","2nd Grade","111","59","0","52","2","5","2","17","0","10","75","28","2","3","52","0","0","4","2","24","83","109","108","59","111","111","107","109","87","2022-04-22T00:00:00.000","0","109"
"2019-20","School","Clark","Educational Service District 112","100003","06119","Battle Ground School District","100018","3018","Glenwood Heights Primary","100637","P","3rd Grade","110","49","0","61","0","2","0","22","1","7","78","24","2","3","54","0","1","1","7","13","86","108","107","56","110","109","109","103","97","2022-04-22T00:00:00.000","0","109"
"2019-20","School","Clark","Educational Service District 112","100003","06119","Battle Ground School District","100018","3018","Glenwood Heights Primary","100637","P","4th Grade","108","54","0","54","0","10","4","18","2","7","67","18","5","2","55","0","1","3","5","21","90","103","106","53","108","107","105","103","87","2022-04-22T00:00:00.000","0","107"
"2019-20","School","Clark","Educational Service District 112","100003","06119","Battle Ground School District","100018","3018","Glenwood Heights Primary","100637","P","AllGrades","540","266","0","274","4","26","12","85","4","41","368","115","9","14","237","0","8","20","17","85","425","531","526","303","540","532","520","523","455","2022-04-22T00:00:00.000","0","535"
"2019-20","School","Clark","Educational Service District 112","100003","06119","Battle Ground School District","100018","3018","Glenwood Heights Primary","100637","P","AllGrades","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2022-04-22T00:00:00.000","0","0"
"2019-20","School","Clark","Educational Service District 112","100003","06119","Battle Ground School District","100018","3018","Glenwood Heights Primary","100637","P","Kindergarten","100","49","0","51","0","5","3","14","1","9","68","29","0","3","42","0","3","4","0","6","71","100","97","58","100","97","96","100","94","2022-04-22T00:00:00.000","0","99"
"2019-20","School","Clark","Educational Service District 112","100003","06119","Battle Ground School District","100018","3018","Glenwood Heights Primary","100637","P","Pre-Kindergarten","6","0","0","6","0","0","1","2","0","0","3","0","0","0","1","0","0","1","0","6","6","6","6","5","6","6","5","6","0","2022-04-22T00:00:00.000","0","6"
