"schoolyear","organizationlevel","county","esdname","esdorganizationid","districtcode","districtname","districtorganizationid","schoolcode","schoolname","schoolorganizationid","currentschooltype","gradelevel","all_students","female","gender_x","male","american_indian_alaskan_native","asian","black_african_american","hispanic_latino_of_any_race","native_hawaiian_other_pacific","two_or_more_races","white","english_language_learners","foster_care","homeless","low_income","migrant","military_parent","mobile","section_504","students_with_disabilities","non_english_language_learners","non_foster_care","non_homeless","non_low_income","non_migrant","non_military_parent","non_mobile","non_section_504","students_without_disabilities","dataasof"
"2009-10","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","3825","Alpac Elementary School","101425","P","Pre-Kindergarten","16","2","0","14","2","1","2","3","0","0","8","0","0","1","0","0","0","2","0","16","16","16","15","16","16","16","14","16","0","2020-05-22T00:00:00.000"
"2009-10","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","5082","Arthur Jacobsen Elementary","104336","P","1st Grade","65","34","0","31","0","8","5","8","0","3","41","18","1","1","29","0","0","1","0","5","47","64","64","36","65","65","64","65","60","2020-05-22T00:00:00.000"
"2009-10","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","5082","Arthur Jacobsen Elementary","104336","P","2nd Grade","53","23","0","30","0","12","4","12","0","1","24","16","0","0","27","0","0","4","1","2","37","53","53","26","53","53","49","52","51","2020-05-22T00:00:00.000"
"2009-10","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","5082","Arthur Jacobsen Elementary","104336","P","3rd Grade","59","33","0","26","0","19","7","10","0","1","22","7","0","1","28","0","0","1","2","2","52","59","58","31","59","59","58","57","57","2020-05-22T00:00:00.000"
"2009-10","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","5082","Arthur Jacobsen Elementary","104336","P","4th Grade","77","50","0","27","1","11","7","12","0","1","45","6","0","0","32","1","0","4","1","7","71","77","77","45","76","77","73","76","70","2020-05-22T00:00:00.000"
"2009-10","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","5082","Arthur Jacobsen Elementary","104336","P","5th Grade","62","34","0","28","1","15","4","9","0","2","31","3","0","1","3","1","0","3","0","7","59","62","61","59","61","62","59","62","55","2020-05-22T00:00:00.000"
"2009-10","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","5082","Arthur Jacobsen Elementary","104336","P","AllGrades","402","225","0","177","5","81","34","65","0","11","206","76","3","4","142","2","0","20","4","44","326","399","398","260","400","402","382","398","358","2020-05-22T00:00:00.000"
"2009-10","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","5082","Arthur Jacobsen Elementary","104336","P","Half-day Kindergarten","72","45","0","27","3","12","5","13","0","2","37","26","2","1","23","0","0","6","0","9","46","70","71","49","72","72","66","72","63","2020-05-22T00:00:00.000"
"2009-10","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","5082","Arthur Jacobsen Elementary","104336","P","Pre-Kindergarten","14","6","0","8","0","4","2","1","0","1","6","0","0","0","0","0","0","1","0","12","14","14","14","14","14","14","13","14","2","2020-05-22T00:00:00.000"
"2009-10","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","5037","Auburn Mountainview High School","104154","P","10th Grade","338","152","0","186","7","38","31","31","6","5","218","11","2","0","118","0","0","19","9","29","327","336","338","220","338","338","319","329","309","2020-05-22T00:00:00.000"
"2009-10","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","5037","Auburn Mountainview High School","104154","P","11th Grade","392","178","0","214","3","56","36","45","3","1","247","26","1","2","138","0","0","24","9","34","366","391","390","254","392","392","368","383","358","2020-05-22T00:00:00.000"
"2009-10","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","5037","Auburn Mountainview High School","104154","P","12th Grade","318","159","0","159","5","35","19","24","3","0","230","12","1","2","87","0","0","12","6","21","306","317","316","231","318","318","306","312","297","2020-05-22T00:00:00.000"
"2009-10","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","5037","Auburn Mountainview High School","104154","P","9th Grade","341","162","0","179","5","36","38","38","0","2","222","14","0","0","133","0","0","23","9","30","327","341","341","208","341","341","318","332","311","2020-05-22T00:00:00.000"
"2009-10","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","5037","Auburn Mountainview High School","104154","P","AllGrades","1389","651","0","738","20","165","124","138","12","8","917","63","4","4","476","0","0","78","33","114","1326","1385","1385","913","1389","1389","1311","1356","1275","2020-05-22T00:00:00.000"
"2009-10","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","4474","Auburn Riverside High School","101432","P","10th Grade","443","225","0","218","5","46","33","55","3","3","298","20","1","1","121","0","0","16","9","27","423","442","442","322","443","443","427","434","416","2020-05-22T00:00:00.000"
"2009-10","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","4474","Auburn Riverside High School","101432","P","11th Grade","409","193","0","216","10","45","19","47","2","1","285","23","1","1","101","0","0","16","11","31","386","408","408","308","409","409","393","398","378","2020-05-22T00:00:00.000"
"2009-10","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","4474","Auburn Riverside High School","101432","P","12th Grade","400","222","0","178","7","40","16","37","1","0","299","9","1","3","84","0","0","14","11","18","391","399","397","316","400","400","386","389","382","2020-05-22T00:00:00.000"
"2009-10","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","4474","Auburn Riverside High School","101432","P","9th Grade","438","230","0","208","6","55","15","61","0","0","301","9","1","2","120","0","0","19","12","25","429","437","436","318","438","438","419","426","413","2020-05-22T00:00:00.000"
"2009-10","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","4474","Auburn Riverside High School","101432","P","AllGrades","1690","870","0","820","28","186","83","200","6","4","1183","61","4","7","426","0","0","65","43","101","1629","1686","1683","1264","1690","1690","1625","1647","1589","2020-05-22T00:00:00.000"
"2009-10","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","2795","Auburn Senior High School","101417","P","10th Grade","403","197","0","206","10","34","32","79","2","2","244","32","5","6","185","0","0","38","8","49","371","398","397","218","403","403","365","395","354","2020-05-22T00:00:00.000"
"2009-10","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","2795","Auburn Senior High School","101417","P","11th Grade","478","222","0","256","26","49","42","91","2","0","267","35","5","6","232","0","0","36","9","75","443","473","472","246","478","478","442","469","403","2020-05-22T00:00:00.000"
"2009-10","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","2795","Auburn Senior High School","101417","P","12th Grade","433","208","0","225","20","36","29","52","1","0","294","23","1","3","157","0","0","40","7","38","410","432","430","276","433","433","393","426","395","2020-05-22T00:00:00.000"
"2009-10","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","2795","Auburn Senior High School","101417","P","9th Grade","422","195","0","227","26","43","41","92","3","2","214","28","4","6","191","0","0","45","9","45","394","418","416","231","422","422","377","413","377","2020-05-22T00:00:00.000"
"2009-10","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","2795","Auburn Senior High School","101417","P","AllGrades","1736","822","0","914","82","162","144","314","8","4","1019","118","15","21","765","0","0","159","33","207","1618","1721","1715","971","1736","1736","1577","1703","1529","2020-05-22T00:00:00.000"
"2009-10","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","2394","Cascade Middle School","101414","P","6th Grade","233","101","0","132","4","24","18","38","2","0","147","18","1","0","116","0","0","15","5","27","215","232","233","117","233","233","218","228","206","2020-05-22T00:00:00.000"
"2009-10","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","2394","Cascade Middle School","101414","P","7th Grade","252","122","0","130","4","33","16","39","2","1","157","27","0","4","121","0","0","15","8","38","225","252","248","131","252","252","237","244","214","2020-05-22T00:00:00.000"
"2009-10","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","2394","Cascade Middle School","101414","P","8th Grade","224","115","0","109","2","24","22","33","1","3","139","12","0","1","14","0","0","11","0","26","212","224","223","210","224","224","213","224","198","2020-05-22T00:00:00.000"
"2009-10","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","2394","Cascade Middle School","101414","P","AllGrades","709","338","0","371","10","81","56","110","5","4","443","57","1","5","251","0","0","41","13","91","652","708","704","458","709","709","668","696","618","2020-05-22T00:00:00.000"
"2009-10","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","3439","Chinook Elementary School","101421","P","1st Grade","68","29","0","39","28","8","4","14","1","0","13","14","0","0","50","0","0","4","0","10","54","68","68","18","68","68","64","68","58","2020-05-22T00:00:00.000"
"2009-10","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","3439","Chinook Elementary School","101421","P","2nd Grade","39","24","0","15","17","2","1","5","0","0","14","4","0","0","27","0","0","3","0","5","35","39","39","12","39","39","36","39","34","2020-05-22T00:00:00.000"
"2009-10","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","3439","Chinook Elementary School","101421","P","3rd Grade","40","14","0","26","11","4","4","9","0","0","12","4","0","0","21","1","0","2","1","6","36","40","40","19","39","40","38","39","34","2020-05-22T00:00:00.000"
"2009-10","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","3439","Chinook Elementary School","101421","P","4th Grade","56","31","0","25","20","6","5","9","0","0","16","4","0","0","34","0","0","5","0","15","52","56","56","22","56","56","51","56","41","2020-05-22T00:00:00.000"
"2009-10","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","3439","Chinook Elementary School","101421","P","5th Grade","65","34","0","31","26","2","5","9","0","0","23","4","0","1","3","0","0","2","0","19","61","65","64","62","65","65","63","65","46","2020-05-22T00:00:00.000"
"2009-10","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","3439","Chinook Elementary School","101421","P","AllGrades","330","156","0","174","120","27","27","59","2","0","95","42","0","1","170","1","0","25","1","74","288","330","329","160","329","330","305","329","256","2020-05-22T00:00:00.000"
"2009-10","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","3439","Chinook Elementary School","101421","P","Half-day Kindergarten","53","22","0","31","13","5","6","13","1","0","15","12","0","0","33","0","0","8","0","10","41","53","53","20","53","53","45","53","43","2020-05-22T00:00:00.000"
"2009-10","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","3439","Chinook Elementary School","101421","P","Pre-Kindergarten","9","2","0","7","5","0","2","0","0","0","2","0","0","0","2","0","0","1","0","9","9","9","9","7","9","9","8","9","0","2020-05-22T00:00:00.000"
"2009-10","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","2932","Dick Scobee Elementary School","101418","P","1st Grade","73","40","0","33","1","3","7","16","3","1","42","19","1","0","47","0","0","10","1","7","54","72","73","26","73","73","63","72","66","2020-05-22T00:00:00.000"
"2009-10","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","2932","Dick Scobee Elementary School","101418","P","2nd Grade","71","34","0","37","0","7","8","21","2","1","32","24","1","2","53","0","0","5","0","9","47","70","69","18","71","71","66","71","62","2020-05-22T00:00:00.000"
"2009-10","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","2932","Dick Scobee Elementary School","101418","P","3rd Grade","69","33","0","36","1","7","11","16","1","0","33","10","1","0","49","1","0","5","3","9","59","68","69","20","68","69","64","66","60","2020-05-22T00:00:00.000"
"2009-10","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","2932","Dick Scobee Elementary School","101418","P","4th Grade","58","26","0","32","1","9","7","8","1","0","32","6","0","0","31","0","0","7","0","6","52","58","58","27","58","58","51","58","52","2020-05-22T00:00:00.000"
"2009-10","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","2932","Dick Scobee Elementary School","101418","P","5th Grade","58","30","0","28","0","14","4","18","1","0","21","12","0","0","3","0","0","5","0","9","46","58","58","55","58","58","53","58","49","2020-05-22T00:00:00.000"
"2009-10","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","2932","Dick Scobee Elementary School","101418","P","AllGrades","417","201","0","216","5","50","43","96","13","4","206","95","3","2","219","1","0","40","4","66","322","414","415","198","416","417","377","413","351","2020-05-22T00:00:00.000"
"2009-10","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","2932","Dick Scobee Elementary School","101418","P","Half-day Kindergarten","63","33","0","30","1","5","4","13","5","0","35","24","0","0","36","0","0","8","0","3","39","63","63","27","63","63","55","63","60","2020-05-22T00:00:00.000"
"2009-10","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","2932","Dick Scobee Elementary School","101418","P","Pre-Kindergarten","25","5","0","20","1","5","2","4","0","2","11","0","0","0","0","0","0","0","0","23","25","25","25","25","25","25","25","25","2","2020-05-22T00:00:00.000"
"2009-10","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","3745","Evergreen Heights Elementary","101424","P","1st Grade","79","38","0","41","1","14","6","16","0","2","40","35","3","1","50","0","0","10","1","10","44","76","78","29","79","79","69","78","69","2020-05-22T00:00:00.000"
"2009-10","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","3745","Evergreen Heights Elementary","101424","P","2nd Grade","55","29","0","26","0","9","2","11","1","0","32","15","0","0","23","0","0","3","1","5","40","55","55","32","55","55","52","54","50","2020-05-22T00:00:00.000"
"2009-10","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","3745","Evergreen Heights Elementary","101424","P","3rd Grade","58","19","0","39","1","11","3","19","0","0","24","18","1","0","37","0","0","6","4","7","40","57","58","21","58","58","52","54","51","2020-05-22T00:00:00.000"
"2009-10","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","3745","Evergreen Heights Elementary","101424","P","4th Grade","50","20","0","30","1","10","4","11","1","0","23","10","0","0","27","0","0","4","2","5","40","50","50","23","50","50","46","48","45","2020-05-22T00:00:00.000"
"2009-10","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","3745","Evergreen Heights Elementary","101424","P","5th Grade","68","46","0","22","1","10","5","16","0","0","36","7","1","1","2","0","0","4","0","9","61","67","67","66","68","68","64","68","59","2020-05-22T00:00:00.000"
"2009-10","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","3745","Evergreen Heights Elementary","101424","P","AllGrades","414","209","0","205","5","69","26","113","3","5","192","105","6","6","186","0","0","39","8","49","309","408","408","228","414","414","375","406","365","2020-05-22T00:00:00.000"
"2009-10","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","3745","Evergreen Heights Elementary","101424","P","Half-day Kindergarten","60","35","0","25","1","13","5","14","0","1","25","20","1","1","26","0","0","5","0","3","40","59","59","34","60","60","55","60","57","2020-05-22T00:00:00.000"
"2009-10","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","3745","Evergreen Heights Elementary","101424","P","Pre-Kindergarten","44","22","0","22","0","2","1","26","1","2","12","0","0","3","21","0","0","7","0","10","44","44","41","23","44","44","37","44","34","2020-05-22T00:00:00.000"
"2009-10","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","3669","Gildo Rey Elementary School","101423","P","1st Grade","76","27","0","49","2","6","6","36","3","0","23","34","0","2","60","0","0","10","0","9","42","76","74","16","76","76","66","76","67","2020-05-22T00:00:00.000"
"2009-10","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","3669","Gildo Rey Elementary School","101423","P","2nd Grade","67","31","0","36","3","2","7","26","1","0","28","25","1","1","46","0","0","8","0","9","42","66","66","21","67","67","59","67","58","2020-05-22T00:00:00.000"
"2009-10","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","3669","Gildo Rey Elementary School","101423","P","3rd Grade","55","32","0","23","2","3","4","25","1","0","20","16","0","0","35","0","0","3","0","5","39","55","55","20","55","55","52","55","50","2020-05-22T00:00:00.000"
"2009-10","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","3669","Gildo Rey Elementary School","101423","P","4th Grade","69","29","0","40","3","7","7","27","2","0","23","16","1","0","47","0","0","7","0","14","53","68","69","22","69","69","62","69","55","2020-05-22T00:00:00.000"
"2009-10","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","3669","Gildo Rey Elementary School","101423","P","5th Grade","57","20","0","37","1","5","8","20","1","0","22","12","1","0","5","0","0","6","0","8","45","56","57","52","57","57","51","57","49","2020-05-22T00:00:00.000"
"2009-10","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","3669","Gildo Rey Elementary School","101423","P","AllGrades","404","172","0","232","12","31","40","164","12","0","145","132","4","3","254","0","0","42","0","60","272","400","401","150","404","404","362","404","344","2020-05-22T00:00:00.000"
"2009-10","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","3669","Gildo Rey Elementary School","101423","P","Half-day Kindergarten","72","31","0","41","1","5","7","27","4","0","28","29","1","0","61","0","0","7","0","7","43","71","72","11","72","72","65","72","65","2020-05-22T00:00:00.000"
"2009-10","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","3669","Gildo Rey Elementary School","101423","P","Pre-Kindergarten","8","2","0","6","0","3","1","3","0","0","1","0","0","0","0","0","0","1","0","8","8","8","8","8","8","8","7","8","0","2020-05-22T00:00:00.000"
"2009-10","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","4347","Hazelwood Elementary School","101428","P","1st Grade","83","30","0","53","2","13","8","14","1","0","45","22","0","1","41","0","0","5","0","15","61","83","82","42","83","83","78","83","68","2020-05-22T00:00:00.000"
"2009-10","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","4347","Hazelwood Elementary School","101428","P","2nd Grade","97","52","0","45","1","16","8","14","0","0","58","15","0","0","40","0","0","4","1","13","82","97","97","57","97","97","93","96","84","2020-05-22T00:00:00.000"
"2009-10","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","4347","Hazelwood Elementary School","101428","P","3rd Grade","92","52","0","40","0","9","11","16","0","0","56","5","2","1","35","0","0","1","3","12","87","90","91","57","92","92","91","89","80","2020-05-22T00:00:00.000"
"2009-10","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","4347","Hazelwood Elementary School","101428","P","4th Grade","95","51","0","44","2","10","14","10","0","0","59","8","0","1","36","0","0","4","3","16","87","95","94","59","95","95","91","92","79","2020-05-22T00:00:00.000"
"2009-10","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","4347","Hazelwood Elementary School","101428","P","5th Grade","96","46","0","50","3","17","8","16","0","0","52","5","0","1","1","0","0","2","0","17","91","96","95","95","96","96","94","96","79","2020-05-22T00:00:00.000"
"2009-10","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","4347","Hazelwood Elementary School","101428","P","AllGrades","538","264","0","274","8","72","57","84","1","1","315","79","2","5","178","0","0","21","7","85","459","536","533","360","538","538","517","531","453","2020-05-22T00:00:00.000"
"2009-10","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","4347","Hazelwood Elementary School","101428","P","Half-day Kindergarten","75","33","0","42","0","7","8","14","0","1","45","24","0","1","25","0","0","5","0","12","51","75","74","50","75","75","70","75","63","2020-05-22T00:00:00.000"
"2009-10","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","4417","Ilalko Elementary School","101430","P","1st Grade","71","39","0","32","2","10","4","14","0","3","38","17","0","1","37","0","0","4","0","10","54","71","70","34","71","71","67","71","61","2020-05-22T00:00:00.000"
"2009-10","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","4417","Ilalko Elementary School","101430","P","2nd Grade","72","31","0","41","1","5","5","12","0","0","49","7","0","1","34","0","0","3","0","7","65","72","71","38","72","72","69","72","65","2020-05-22T00:00:00.000"
"2009-10","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","4417","Ilalko Elementary School","101430","P","3rd Grade","81","43","0","38","4","8","3","17","0","1","48","7","1","2","38","0","0","6","3","11","74","80","79","43","81","81","75","78","70","2020-05-22T00:00:00.000"
"2009-10","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","4417","Ilalko Elementary School","101430","P","4th Grade","90","47","0","43","0","17","5","12","1","1","54","7","0","0","36","0","0","3","0","14","83","90","90","54","90","90","87","90","76","2020-05-22T00:00:00.000"
"2009-10","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","4417","Ilalko Elementary School","101430","P","5th Grade","104","53","0","51","2","13","11","22","0","1","55","12","2","0","4","0","0","7","0","17","92","102","104","100","104","104","97","104","87","2020-05-22T00:00:00.000"
"2009-10","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","4417","Ilalko Elementary School","101430","P","AllGrades","501","254","0","247","10","65","31","93","2","11","289","69","3","4","189","0","0","24","3","68","432","498","497","312","501","501","477","498","433","2020-05-22T00:00:00.000"
"2009-10","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","4417","Ilalko Elementary School","101430","P","Half-day Kindergarten","79","38","0","41","1","11","3","16","1","5","42","18","0","0","37","0","0","1","0","9","61","79","79","42","79","79","78","79","70","2020-05-22T00:00:00.000"
"2009-10","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","4417","Ilalko Elementary School","101430","P","Pre-Kindergarten","4","3","0","1","0","1","0","0","0","0","3","1","0","0","3","0","0","0","0","0","3","4","4","1","4","4","4","4","4","2020-05-22T00:00:00.000"
"2009-10","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","4120","Lake View Elementary School","101427","P","1st Grade","52","24","0","28","3","2","1","7","0","0","39","5","0","0","14","0","0","1","2","9","47","52","52","38","52","52","51","50","43","2020-05-22T00:00:00.000"
"2009-10","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","4120","Lake View Elementary School","101427","P","2nd Grade","68","31","0","37","0","3","1","7","0","0","57","5","0","0","21","0","0","2","1","9","63","68","68","47","68","68","66","67","59","2020-05-22T00:00:00.000"
"2009-10","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","4120","Lake View Elementary School","101427","P","3rd Grade","67","32","0","35","1","2","1","8","0","0","55","3","0","0","21","0","0","0","1","11","64","67","67","46","67","67","67","66","56","2020-05-22T00:00:00.000"
"2009-10","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","4120","Lake View Elementary School","101427","P","4th Grade","74","33","0","41","1","2","4","9","0","0","58","6","0","0","17","0","0","3","2","9","68","74","74","57","74","74","71","72","65","2020-05-22T00:00:00.000"
"2009-10","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","4120","Lake View Elementary School","101427","P","5th Grade","63","27","0","36","0","6","2","10","0","0","45","5","0","1","2","0","0","2","0","11","58","63","62","61","63","63","61","63","52","2020-05-22T00:00:00.000"
"2009-10","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","4120","Lake View Elementary School","101427","P","AllGrades","386","176","0","210","6","16","10","50","0","0","304","29","0","1","94","0","0","9","6","71","357","386","385","292","386","386","377","380","315","2020-05-22T00:00:00.000"
"2009-10","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","4120","Lake View Elementary School","101427","P","Half-day Kindergarten","51","24","0","27","1","1","1","7","0","0","41","5","0","0","19","0","0","1","0","11","46","51","51","32","51","51","50","51","40","2020-05-22T00:00:00.000"
"2009-10","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","4120","Lake View Elementary School","101427","P","Pre-Kindergarten","11","5","0","6","0","0","0","2","0","0","9","0","0","0","0","0","0","0","0","11","11","11","11","11","11","11","11","11","0","2020-05-22T00:00:00.000"
"2009-10","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","5051","Lakeland Hills Elementary","104203","P","1st Grade","92","38","0","54","0","19","5","13","0","1","51","12","0","0","19","0","0","0","0","8","80","92","92","73","92","92","92","92","84","2020-05-22T00:00:00.000"
"2009-10","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","5051","Lakeland Hills Elementary","104203","P","2nd Grade","105","60","0","45","1","23","7","14","0","1","59","14","0","2","22","0","0","7","1","9","91","105","103","83","105","105","98","104","96","2020-05-22T00:00:00.000"
"2009-10","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","5051","Lakeland Hills Elementary","104203","P","3rd Grade","97","44","0","53","1","17","9","15","0","3","52","17","0","0","34","0","0","5","0","8","80","97","97","63","97","97","92","97","89","2020-05-22T00:00:00.000"
"2009-10","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","5051","Lakeland Hills Elementary","104203","P","4th Grade","120","58","0","62","0","19","11","17","0","1","72","12","0","0","31","0","0","3","4","13","108","120","120","89","120","120","117","116","107","2020-05-22T00:00:00.000"
"2009-10","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","5051","Lakeland Hills Elementary","104203","P","5th Grade","90","50","0","40","1","15","4","12","0","1","57","5","0","2","2","0","0","3","0","5","85","90","88","88","90","90","87","90","85","2020-05-22T00:00:00.000"
"2009-10","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","5051","Lakeland Hills Elementary","104203","P","AllGrades","602","303","0","299","4","110","40","79","0","12","352","68","0","4","122","0","0","20","5","49","534","602","598","480","602","602","582","597","553","2020-05-22T00:00:00.000"
"2009-10","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","5051","Lakeland Hills Elementary","104203","P","Half-day Kindergarten","96","52","0","44","1","17","4","7","0","4","61","7","0","0","12","0","0","2","0","6","89","96","96","84","96","96","94","96","90","2020-05-22T00:00:00.000"
"2009-10","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","5051","Lakeland Hills Elementary","104203","P","Pre-Kindergarten","2","1","0","1","0","0","0","1","0","1","0","1","0","0","2","0","0","0","0","0","1","2","2","0","2","2","2","2","2","2020-05-22T00:00:00.000"
"2009-10","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","3525","Lea Hill Elementary School","101422","P","1st Grade","55","22","0","33","0","3","7","7","0","1","37","13","1","0","22","0","0","5","0","4","42","54","55","33","55","55","50","55","51","2020-05-22T00:00:00.000"
"2009-10","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","3525","Lea Hill Elementary School","101422","P","2nd Grade","42","25","0","17","0","6","5","6","0","0","25","10","1","0","19","0","0","5","0","5","32","41","42","23","42","42","37","42","37","2020-05-22T00:00:00.000"
"2009-10","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","3525","Lea Hill Elementary School","101422","P","3rd Grade","52","27","0","25","0","5","3","8","0","0","36","11","0","0","24","0","0","2","0","9","41","52","52","28","52","52","50","52","43","2020-05-22T00:00:00.000"
"2009-10","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","3525","Lea Hill Elementary School","101422","P","4th Grade","46","25","0","21","0","4","6","5","0","1","30","5","1","0","23","0","0","1","1","5","41","45","46","23","46","46","45","45","41","2020-05-22T00:00:00.000"
"2009-10","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","3525","Lea Hill Elementary School","101422","P","5th Grade","61","28","0","33","0","9","6","10","0","0","36","3","1","0","0","0","0","1","0","9","58","60","61","61","61","61","60","61","52","2020-05-22T00:00:00.000"
