"schoolyear","organizationlevel","county","esdname","esdorganizationid","districtcode","districtname","districtorganizationid","schoolcode","schoolname","schoolorganizationid","currentschooltype","gradelevel","all_students","female","gender_x","male","american_indian_alaskan_native","asian","black_african_american","hispanic_latino_of_any_race","native_hawaiian_other_pacific","two_or_more_races","white","english_language_learners","highly_capable","homeless","low_income","migrant","military_parent","mobile","section_504","students_with_disabilities","non_english_language_learners","non_highly_capable","non_homeless","non_low_income","non_migrant","non_military_parent","non_mobile","non_section_504","students_without_disabilities","dataasof","foster_care","non_foster_care"
"2014-15","School","Asotin","Educational Service District 123","100007","02420","Asotin-Anatone School District","100015","2507","Asotin Elementary","100354","P","AllGrades","317","161","0","156","1","0","1","20","0","21","274","0","13","4","103","0","0","6","2","46","317","304","313","214","317","317","311","315","271","2022-04-22T00:00:00.000","0","317"
"2014-15","School","Asotin","Educational Service District 123","100007","02420","Asotin-Anatone School District","100015","2507","Asotin Elementary","100354","P","Half-day Kindergarten","32","17","0","15","0","0","0","1","0","1","30","0","1","1","11","0","0","1","0","4","32","31","31","21","32","32","31","32","28","2022-04-22T00:00:00.000","0","32"
"2014-15","School","Asotin","Educational Service District 123","100007","02420","Asotin-Anatone School District","100015","2507","Asotin Elementary","100354","P","Pre-Kindergarten","47","20","0","27","0","0","0","4","0","2","41","0","0","1","12","0","0","3","0","12","47","47","46","35","47","47","44","47","35","2022-04-22T00:00:00.000","0","47"
"2014-15","School","Asotin","Educational Service District 123","100007","02420","Asotin-Anatone School District","100015","2434","Asotin Jr Sr High","100353","P","10th Grade","51","25","0","26","1","0","0","6","0","2","42","0","1","0","18","0","0","0","2","7","51","50","51","33","51","51","51","49","44","2022-04-22T00:00:00.000","0","50"
"2014-15","School","Asotin","Educational Service District 123","100007","02420","Asotin-Anatone School District","100015","2434","Asotin Jr Sr High","100353","P","11th Grade","48","19","0","29","0","0","0","4","0","3","41","0","1","2","20","0","0","1","0","6","48","47","46","28","48","48","47","48","42","2022-04-22T00:00:00.000","0","48"
"2014-15","School","Asotin","Educational Service District 123","100007","02420","Asotin-Anatone School District","100015","2434","Asotin Jr Sr High","100353","P","12th Grade","36","16","0","20","1","0","0","2","0","2","31","0","3","0","11","0","0","2","0","4","36","33","36","25","36","36","34","36","32","2022-04-22T00:00:00.000","0","36"
"2014-15","School","Asotin","Educational Service District 123","100007","02420","Asotin-Anatone School District","100015","2434","Asotin Jr Sr High","100353","P","6th Grade","55","33","0","22","1","2","0","3","0","3","46","0","3","1","20","0","0","0","3","7","55","52","54","35","55","55","55","52","48","2022-04-22T00:00:00.000","0","54"
"2014-15","School","Asotin","Educational Service District 123","100007","02420","Asotin-Anatone School District","100015","2434","Asotin Jr Sr High","100353","P","7th Grade","51","29","0","22","0","1","0","2","0","2","46","0","3","1","19","0","0","3","0","9","51","48","50","32","51","51","48","51","42","2022-04-22T00:00:00.000","0","50"
"2014-15","School","Asotin","Educational Service District 123","100007","02420","Asotin-Anatone School District","100015","2434","Asotin Jr Sr High","100353","P","8th Grade","55","32","0","23","0","0","0","5","0","1","49","0","4","0","16","0","0","1","1","4","55","51","55","39","55","55","54","54","51","2022-04-22T00:00:00.000","0","55"
"2014-15","School","Asotin","Educational Service District 123","100007","02420","Asotin-Anatone School District","100015","2434","Asotin Jr Sr High","100353","P","9th Grade","45","20","0","25","1","0","0","4","0","3","37","0","1","1","14","0","0","0","4","3","45","44","44","31","45","45","45","41","42","2022-04-22T00:00:00.000","0","45"
"2014-15","School","Asotin","Educational Service District 123","100007","02420","Asotin-Anatone School District","100015","2434","Asotin Jr Sr High","100353","P","AllGrades","341","174","0","167","4","3","0","26","0","16","292","0","16","5","118","0","0","7","10","40","341","325","336","223","341","341","334","331","301","2022-04-22T00:00:00.000","0","338"
"2014-15","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","3825","Alpac Elementary School","101425","P","1st Grade","88","43","0","45","0","10","1","25","1","14","37","24","0","1","61","0","0","5","0","6","64","88","87","27","88","88","83","88","82","2022-04-22T00:00:00.000","0","88"
"2014-15","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","3825","Alpac Elementary School","101425","P","2nd Grade","99","49","0","50","1","10","1","26","6","6","49","33","0","2","78","1","0","2","0","8","66","99","97","21","98","99","97","99","91","2022-04-22T00:00:00.000","0","99"
"2014-15","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","3825","Alpac Elementary School","101425","P","3rd Grade","65","28","0","37","0","4","1","20","2","4","34","9","0","2","43","0","0","5","1","5","56","65","63","22","65","65","60","64","60","2022-04-22T00:00:00.000","0","65"
"2014-15","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","3825","Alpac Elementary School","101425","P","4th Grade","86","44","0","42","1","10","4","24","2","4","41","12","0","4","65","0","0","5","0","11","74","86","82","21","86","86","81","86","75","2022-04-22T00:00:00.000","0","85"
"2014-15","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","3825","Alpac Elementary School","101425","P","5th Grade","75","28","0","47","0","7","4","13","4","9","38","17","0","3","58","1","0","2","0","2","58","75","72","17","74","75","73","75","73","2022-04-22T00:00:00.000","0","73"
"2014-15","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","3825","Alpac Elementary School","101425","P","AllGrades","550","261","0","289","2","57","14","142","16","58","261","115","0","12","383","2","0","21","1","68","435","550","538","167","548","550","529","549","482","2022-04-22T00:00:00.000","0","546"
"2014-15","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","3825","Alpac Elementary School","101425","P","Kindergarten","83","48","0","35","0","8","1","21","1","13","39","20","0","0","52","0","0","1","0","7","63","83","83","31","83","83","82","83","76","2022-04-22T00:00:00.000","0","82"
"2014-15","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","3825","Alpac Elementary School","101425","P","Pre-Kindergarten","54","21","0","33","0","8","2","13","0","8","23","0","0","0","26","0","0","1","0","29","54","54","54","28","54","54","53","54","25","2022-04-22T00:00:00.000","0","54"
"2014-15","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","5082","Arthur Jacobsen Elementary","104336","P","1st Grade","98","54","0","44","0","13","8","19","0","7","51","30","0","1","43","0","0","3","1","5","68","98","97","55","98","98","95","97","93","2022-04-22T00:00:00.000","0","98"
"2014-15","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","5082","Arthur Jacobsen Elementary","104336","P","2nd Grade","93","43","0","50","0","14","7","22","1","9","40","21","0","2","50","1","0","2","3","14","72","93","91","43","92","93","91","90","79","2022-04-22T00:00:00.000","0","93"
"2014-15","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","5082","Arthur Jacobsen Elementary","104336","P","3rd Grade","106","55","0","51","0","16","7","23","3","10","47","22","0","0","63","0","0","3","1","11","84","106","106","43","106","106","103","105","95","2022-04-22T00:00:00.000","0","106"
"2014-15","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","5082","Arthur Jacobsen Elementary","104336","P","4th Grade","109","61","0","48","0","15","7","22","2","11","52","18","0","0","55","0","0","3","4","6","91","109","109","54","109","109","106","105","103","2022-04-22T00:00:00.000","0","109"
"2014-15","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","5082","Arthur Jacobsen Elementary","104336","P","5th Grade","102","53","0","49","0","14","10","27","5","8","38","15","0","1","56","1","0","2","1","16","87","102","101","46","101","102","100","101","86","2022-04-22T00:00:00.000","0","102"
"2014-15","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","5082","Arthur Jacobsen Elementary","104336","P","AllGrades","578","300","0","278","0","83","46","127","11","55","256","128","0","4","303","2","0","14","10","57","450","578","574","275","576","578","564","568","521","2022-04-22T00:00:00.000","0","578"
"2014-15","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","5082","Arthur Jacobsen Elementary","104336","P","Kindergarten","70","34","0","36","0","11","7","14","0","10","28","22","0","0","36","0","0","1","0","5","48","70","70","34","70","70","69","70","65","2022-04-22T00:00:00.000","0","70"
"2014-15","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","5037","Auburn Mountainview High School","104154","P","10th Grade","373","178","0","195","2","37","33","65","5","25","206","20","10","2","168","0","0","15","8","30","353","363","371","205","373","373","358","365","343","2022-04-22T00:00:00.000","0","370"
"2014-15","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","5037","Auburn Mountainview High School","104154","P","11th Grade","385","175","0","210","2","29","35","55","8","23","233","22","9","3","167","0","0","15","8","28","363","376","382","218","385","385","370","377","357","2022-04-22T00:00:00.000","0","383"
"2014-15","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","5037","Auburn Mountainview High School","104154","P","12th Grade","388","188","0","200","5","44","32","57","7","25","218","6","7","1","167","0","0","19","10","7","382","381","387","221","388","388","369","378","381","2022-04-22T00:00:00.000","0","388"
"2014-15","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","5037","Auburn Mountainview High School","104154","P","9th Grade","383","209","0","174","2","33","29","53","6","30","230","13","11","4","177","0","0","13","17","21","370","372","379","206","383","383","370","366","362","2022-04-22T00:00:00.000","0","382"
"2014-15","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","5037","Auburn Mountainview High School","104154","P","AllGrades","1529","750","0","779","11","143","129","230","26","103","887","61","37","10","679","0","0","62","43","86","1468","1492","1519","850","1529","1529","1467","1486","1443","2022-04-22T00:00:00.000","0","1523"
"2014-15","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","4474","Auburn Riverside High School","101432","P","10th Grade","381","209","0","172","1","39","18","101","3","28","191","13","5","1","160","0","0","21","12","29","368","376","380","221","381","381","360","369","352","2022-04-22T00:00:00.000","0","381"
"2014-15","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","4474","Auburn Riverside High School","101432","P","11th Grade","422","193","0","229","3","46","24","105","7","32","205","19","7","1","190","0","0","19","12","37","403","415","421","232","422","422","403","410","385","2022-04-22T00:00:00.000","0","422"
"2014-15","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","4474","Auburn Riverside High School","101432","P","12th Grade","374","211","0","163","3","41","16","68","6","19","221","10","5","4","134","1","0","13","14","14","364","369","370","240","373","374","361","360","360","2022-04-22T00:00:00.000","0","374"
"2014-15","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","4474","Auburn Riverside High School","101432","P","9th Grade","460","238","0","222","2","46","24","107","15","41","225","23","23","2","204","0","0","14","17","25","437","437","458","256","460","460","446","443","435","2022-04-22T00:00:00.000","0","459"
"2014-15","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","4474","Auburn Riverside High School","101432","P","AllGrades","1637","851","0","786","9","172","82","381","31","120","842","65","40","8","688","1","0","67","55","105","1572","1597","1629","949","1636","1637","1570","1582","1532","2022-04-22T00:00:00.000","0","1636"
"2014-15","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","2795","Auburn Senior High School","101417","P","10th Grade","387","186","0","201","16","19","24","106","15","31","176","21","0","2","259","5","0","32","16","61","366","387","385","128","382","387","355","371","326","2022-04-22T00:00:00.000","0","383"
"2014-15","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","2795","Auburn Senior High School","101417","P","11th Grade","426","193","0","233","21","23","26","109","16","36","195","29","1","6","235","12","0","30","9","78","397","425","420","191","414","426","396","417","348","2022-04-22T00:00:00.000","0","424"
"2014-15","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","2795","Auburn Senior High School","101417","P","12th Grade","329","162","0","167","3","18","25","68","12","33","170","15","2","1","171","4","0","28","7","16","314","327","328","158","325","329","301","322","313","2022-04-22T00:00:00.000","0","329"
"2014-15","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","2795","Auburn Senior High School","101417","P","9th Grade","411","190","0","221","14","27","47","98","15","26","184","32","3","10","267","4","0","22","9","51","379","408","401","144","407","411","389","402","360","2022-04-22T00:00:00.000","0","407"
"2014-15","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","2795","Auburn Senior High School","101417","P","AllGrades","1553","731","0","822","54","87","122","381","58","126","725","97","6","19","932","25","0","112","41","206","1456","1547","1534","621","1528","1553","1441","1512","1347","2022-04-22T00:00:00.000","0","1543"
"2014-15","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","2394","Cascade Middle School","101414","P","6th Grade","236","111","0","125","0","16","24","54","11","16","115","27","6","5","156","1","0","11","0","34","209","230","231","80","235","236","225","236","202","2022-04-22T00:00:00.000","0","235"
"2014-15","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","2394","Cascade Middle School","101414","P","7th Grade","237","107","0","130","1","13","21","55","19","12","116","24","1","5","167","0","0","10","7","34","213","236","232","70","237","237","227","230","203","2022-04-22T00:00:00.000","0","234"
"2014-15","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","2394","Cascade Middle School","101414","P","8th Grade","261","122","0","139","1","23","22","54","9","31","121","22","3","1","175","0","0","14","8","40","239","258","260","86","261","261","247","253","221","2022-04-22T00:00:00.000","0","261"
"2014-15","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","2394","Cascade Middle School","101414","P","AllGrades","734","340","0","394","2","52","67","163","39","59","352","73","10","11","498","1","0","35","15","108","661","724","723","236","733","734","699","719","626","2022-04-22T00:00:00.000","0","730"
"2014-15","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","3439","Chinook Elementary School","101421","P","1st Grade","76","36","0","40","17","0","1","31","2","7","18","20","0","1","58","2","0","4","0","13","56","76","75","18","74","76","72","76","63","2022-04-22T00:00:00.000","0","76"
"2014-15","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","3439","Chinook Elementary School","101421","P","2nd Grade","63","31","0","32","12","1","3","27","3","7","10","16","0","0","47","0","0","4","0","8","47","63","63","16","63","63","59","63","55","2022-04-22T00:00:00.000","0","63"
"2014-15","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","3439","Chinook Elementary School","101421","P","3rd Grade","67","26","0","41","8","1","3","31","2","6","16","17","0","0","49","0","0","3","0","9","50","67","67","18","67","67","64","67","58","2022-04-22T00:00:00.000","0","67"
"2014-15","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","3439","Chinook Elementary School","101421","P","4th Grade","58","27","0","31","9","1","3","24","2","7","12","12","0","2","45","0","0","2","0","18","46","58","56","13","58","58","56","58","40","2022-04-22T00:00:00.000","0","58"
"2014-15","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","3439","Chinook Elementary School","101421","P","5th Grade","48","25","0","23","6","3","2","19","1","6","11","9","0","0","38","1","0","2","0","11","39","48","48","10","47","48","46","48","37","2022-04-22T00:00:00.000","0","48"
"2014-15","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","3439","Chinook Elementary School","101421","P","AllGrades","405","184","0","221","61","10","19","170","10","43","92","94","0","3","298","3","0","21","0","94","311","405","402","107","402","405","384","405","311","2022-04-22T00:00:00.000","0","404"
"2014-15","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","3439","Chinook Elementary School","101421","P","Kindergarten","63","26","0","37","9","2","4","28","0","5","15","20","0","0","49","0","0","5","0","19","43","63","63","14","63","63","58","63","44","2022-04-22T00:00:00.000","0","62"
"2014-15","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","3439","Chinook Elementary School","101421","P","Pre-Kindergarten","30","13","0","17","0","2","3","10","0","5","10","0","0","0","12","0","0","1","0","16","30","30","30","18","30","30","29","30","14","2022-04-22T00:00:00.000","0","30"
"2014-15","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","2932","Dick Scobee Elementary School","101418","P","1st Grade","90","52","0","38","0","5","7","23","5","18","32","23","0","5","76","0","0","10","1","15","67","90","85","14","90","90","80","89","75","2022-04-22T00:00:00.000","0","89"
"2014-15","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","2932","Dick Scobee Elementary School","101418","P","2nd Grade","86","41","0","45","0","1","12","15","9","16","33","25","0","8","77","0","0","5","0","11","61","86","78","9","86","86","81","86","75","2022-04-22T00:00:00.000","0","86"
"2014-15","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","2932","Dick Scobee Elementary School","101418","P","3rd Grade","81","37","0","44","0","2","11","24","4","5","35","22","0","4","70","0","0","8","1","9","59","81","77","11","81","81","73","80","72","2022-04-22T00:00:00.000","0","81"
"2014-15","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","2932","Dick Scobee Elementary School","101418","P","4th Grade","70","31","0","39","0","5","6","21","4","3","31","19","0","1","57","0","0","5","2","10","51","70","69","13","70","70","65","68","60","2022-04-22T00:00:00.000","0","70"
"2014-15","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","2932","Dick Scobee Elementary School","101418","P","5th Grade","64","35","0","29","1","4","6","10","4","5","34","14","0","2","52","0","0","4","0","7","50","64","62","12","64","64","60","64","57","2022-04-22T00:00:00.000","0","63"
"2014-15","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","2932","Dick Scobee Elementary School","101418","P","AllGrades","527","258","0","269","1","28","53","132","32","70","211","132","0","26","423","0","0","40","5","74","395","527","501","104","527","527","487","522","453","2022-04-22T00:00:00.000","0","524"
"2014-15","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","2932","Dick Scobee Elementary School","101418","P","Kindergarten","101","48","0","53","0","7","8","32","6","15","33","29","0","6","82","0","0","8","0","8","72","101","95","19","101","101","93","101","93","2022-04-22T00:00:00.000","0","100"
"2014-15","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","2932","Dick Scobee Elementary School","101418","P","Pre-Kindergarten","35","14","0","21","0","4","3","7","0","8","13","0","0","0","9","0","0","0","1","14","35","35","35","26","35","35","35","34","21","2022-04-22T00:00:00.000","0","35"
"2014-15","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","3745","Evergreen Heights Elementary","101424","P","1st Grade","98","52","0","46","0","12","9","22","6","12","37","29","0","0","62","0","0","7","0","9","69","98","98","36","98","98","91","98","89","2022-04-22T00:00:00.000","0","98"
"2014-15","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","3745","Evergreen Heights Elementary","101424","P","2nd Grade","78","42","0","36","0","8","7","22","2","6","33","18","0","3","48","0","0","1","2","6","60","78","75","30","78","78","77","76","72","2022-04-22T00:00:00.000","0","78"
"2014-15","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","3745","Evergreen Heights Elementary","101424","P","3rd Grade","93","48","0","45","0","9","12","17","5","16","34","18","0","1","59","0","0","4","0","12","75","93","92","34","93","93","89","93","81","2022-04-22T00:00:00.000","0","93"
"2014-15","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","3745","Evergreen Heights Elementary","101424","P","4th Grade","79","45","0","34","0","11","10","21","1","7","29","14","0","3","47","0","0","5","0","5","65","79","76","32","79","79","74","79","74","2022-04-22T00:00:00.000","0","79"
"2014-15","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","3745","Evergreen Heights Elementary","101424","P","5th Grade","78","46","0","32","0","12","14","14","3","10","25","12","0","4","52","0","0","2","1","8","66","78","74","26","78","78","76","77","70","2022-04-22T00:00:00.000","0","76"
"2014-15","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","3745","Evergreen Heights Elementary","101424","P","AllGrades","531","282","0","249","0","61","61","120","19","65","205","118","0","14","320","1","0","24","3","46","413","531","517","211","530","531","507","528","485","2022-04-22T00:00:00.000","0","529"
"2014-15","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","3745","Evergreen Heights Elementary","101424","P","Half-day Kindergarten","1","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","1","1","1","1","1","1","1","1","2022-04-22T00:00:00.000","0","1"
"2014-15","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","3745","Evergreen Heights Elementary","101424","P","Kindergarten","104","48","0","56","0","9","9","24","2","14","46","27","0","3","52","1","0","5","0","6","77","104","101","52","103","104","99","104","98","2022-04-22T00:00:00.000","0","104"
"2014-15","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","3669","Gildo Rey Elementary School","101423","P","1st Grade","95","56","0","39","1","3","2","51","8","8","22","52","0","2","88","0","0","4","0","13","43","95","93","7","95","95","91","95","82","2022-04-22T00:00:00.000","0","94"
"2014-15","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","3669","Gildo Rey Elementary School","101423","P","2nd Grade","104","51","0","53","1","5","1","62","5","9","21","55","0","4","98","0","0","6","1","7","49","104","100","6","104","104","98","103","97","2022-04-22T00:00:00.000","0","104"
"2014-15","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","3669","Gildo Rey Elementary School","101423","P","3rd Grade","92","41","0","51","0","7","4","43","12","7","19","32","0","3","80","0","0","2","1","9","60","92","89","12","92","92","90","91","83","2022-04-22T00:00:00.000","0","91"
"2014-15","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","3669","Gildo Rey Elementary School","101423","P","4th Grade","108","51","0","57","2","7","13","45","8","7","26","34","0","4","96","0","0","8","1","10","74","108","104","12","108","108","100","107","98","2022-04-22T00:00:00.000","0","105"
"2014-15","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","3669","Gildo Rey Elementary School","101423","P","5th Grade","62","29","0","33","1","5","3","31","4","4","14","18","0","1","53","0","0","2","1","5","44","62","61","9","62","62","60","61","57","2022-04-22T00:00:00.000","0","62"
"2014-15","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","3669","Gildo Rey Elementary School","101423","P","AllGrades","615","305","0","310","5","32","27","305","52","54","140","253","0","18","525","0","0","38","4","65","362","615","597","90","615","615","577","611","550","2022-04-22T00:00:00.000","0","610"
"2014-15","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","3669","Gildo Rey Elementary School","101423","P","Half-day Kindergarten","1","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","1","1","1","1","1","1","1","1","2022-04-22T00:00:00.000","0","1"
"2014-15","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","3669","Gildo Rey Elementary School","101423","P","Kindergarten","122","65","0","57","0","3","3","60","14","14","28","62","0","4","101","0","0","13","0","6","60","122","118","21","122","122","109","122","116","2022-04-22T00:00:00.000","0","122"
"2014-15","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","3669","Gildo Rey Elementary School","101423","P","Pre-Kindergarten","31","12","0","19","0","2","1","13","1","5","9","0","0","0","9","0","0","3","0","15","31","31","31","22","31","31","28","31","16","2022-04-22T00:00:00.000","0","31"
"2014-15","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","4347","Hazelwood Elementary School","101428","P","1st Grade","93","47","0","46","0","9","1","30","3","5","45","31","0","1","52","0","0","3","0","7","62","93","92","41","93","93","90","93","86","2022-04-22T00:00:00.000","0","93"
"2014-15","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","4347","Hazelwood Elementary School","101428","P","2nd Grade","94","50","0","44","0","8","2","27","1","15","41","28","0","2","55","0","0","1","3","8","66","94","92","39","94","94","93","91","86","2022-04-22T00:00:00.000","0","93"
"2014-15","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","4347","Hazelwood Elementary School","101428","P","3rd Grade","87","44","0","43","1","3","1","25","4","5","48","24","0","2","44","0","0","1","2","7","63","87","85","43","87","87","86","85","80","2022-04-22T00:00:00.000","0","87"
"2014-15","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","4347","Hazelwood Elementary School","101428","P","4th Grade","110","55","0","55","3","9","3","24","4","5","62","17","0","1","57","0","0","4","1","18","93","110","109","53","110","110","106","109","92","2022-04-22T00:00:00.000","0","110"
"2014-15","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","4347","Hazelwood Elementary School","101428","P","5th Grade","108","55","0","53","0","4","5","27","1","8","63","22","0","1","54","0","0","1","6","20","86","108","107","54","108","108","107","102","88","2022-04-22T00:00:00.000","0","108"
"2014-15","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","4347","Hazelwood Elementary School","101428","P","AllGrades","578","289","0","289","5","39","14","156","13","45","306","149","0","7","306","0","0","12","12","63","429","578","571","272","578","578","566","566","515","2022-04-22T00:00:00.000","0","577"
"2014-15","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","4347","Hazelwood Elementary School","101428","P","Kindergarten","85","38","0","47","1","6","2","23","0","7","46","27","0","0","44","0","0","2","0","3","58","85","85","41","85","85","83","85","82","2022-04-22T00:00:00.000","0","85"
"2014-15","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","4347","Hazelwood Elementary School","101428","P","Pre-Kindergarten","1","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","1","1","1","1","1","1","1","1","2022-04-22T00:00:00.000","0","1"
"2014-15","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","4417","Ilalko Elementary School","101430","P","1st Grade","96","47","0","49","1","6","2","33","5","14","35","27","0","1","59","0","0","5","0","6","69","96","95","37","96","96","91","96","90","2022-04-22T00:00:00.000","0","96"
"2014-15","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","4417","Ilalko Elementary School","101430","P","2nd Grade","97","51","0","46","1","6","2","33","3","11","41","22","0","1","53","1","0","5","1","9","75","97","96","44","96","97","92","96","88","2022-04-22T00:00:00.000","0","96"
"2014-15","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","4417","Ilalko Elementary School","101430","P","3rd Grade","101","53","0","48","2","13","1","28","4","18","35","22","0","1","65","0","0","5","0","14","79","101","100","36","101","101","96","101","87","2022-04-22T00:00:00.000","0","100"
"2014-15","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","4417","Ilalko Elementary School","101430","P","4th Grade","110","52","0","58","1","10","4","27","3","13","52","20","0","2","64","1","0","5","0","12","90","110","108","46","109","110","105","110","98","2022-04-22T00:00:00.000","0","109"
"2014-15","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","4417","Ilalko Elementary School","101430","P","5th Grade","117","55","0","62","0","8","6","39","4","10","50","14","0","1","64","1","0","4","0","16","103","117","116","53","116","117","113","117","101","2022-04-22T00:00:00.000","0","116"
"2014-15","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","4417","Ilalko Elementary School","101430","P","AllGrades","625","318","0","307","6","50","20","185","20","79","265","133","0","7","360","3","0","31","1","66","492","625","618","265","622","625","594","624","559","2022-04-22T00:00:00.000","0","621"
"2014-15","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","4417","Ilalko Elementary School","101430","P","Half-day Kindergarten","1","1","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","1","1","1","0","1","1","1","1","1","2022-04-22T00:00:00.000","0","1"
