"schoolyear","organizationlevel","county","esdname","esdorganizationid","districtcode","districtname","districtorganizationid","schoolcode","schoolname","schoolorganizationid","currentschooltype","gradelevel","all_students","female","gender_x","male","american_indian_alaskan_native","asian","black_african_american","hispanic_latino_of_any_race","native_hawaiian_other_pacific","two_or_more_races","white","english_language_learners","foster_care","homeless","low_income","migrant","military_parent","mobile","section_504","students_with_disabilities","non_english_language_learners","non_foster_care","non_homeless","non_low_income","non_migrant","non_military_parent","non_mobile","non_section_504","students_without_disabilities","dataasof"
"2011-12","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","3825","Alpac Elementary School","101425","P","4th Grade","91","46","0","45","2","11","4","20","0","6","48","8","1","1","61","0","0","6","3","4","83","90","90","30","91","91","85","88","87","2020-05-22T00:00:00.000"
"2011-12","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","3825","Alpac Elementary School","101425","P","5th Grade","72","39","0","33","0","10","3","16","4","5","34","11","0","1","53","0","0","4","2","8","61","72","71","19","72","72","68","70","64","2020-05-22T00:00:00.000"
"2011-12","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","3825","Alpac Elementary School","101425","P","AllGrades","472","239","0","233","2","51","25","116","13","33","232","86","2","5","334","0","0","31","5","56","386","470","467","138","472","472","441","467","416","2020-05-22T00:00:00.000"
"2011-12","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","3825","Alpac Elementary School","101425","P","Half-day Kindergarten","57","30","0","27","0","3","0","18","1","8","27","19","0","0","31","0","0","2","0","3","38","57","57","26","57","57","55","57","54","2020-05-22T00:00:00.000"
"2011-12","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","3825","Alpac Elementary School","101425","P","Pre-Kindergarten","32","18","0","14","0","3","1","12","0","0","16","0","0","0","16","0","0","2","0","20","32","32","32","16","32","32","30","32","12","2020-05-22T00:00:00.000"
"2011-12","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","5082","Arthur Jacobsen Elementary","104336","P","1st Grade","81","44","0","37","0","13","2","15","0","7","44","33","0","0","41","0","0","0","2","8","48","81","81","40","81","81","81","79","73","2020-05-22T00:00:00.000"
"2011-12","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","5082","Arthur Jacobsen Elementary","104336","P","2nd Grade","80","49","0","31","0","12","5","13","2","8","40","14","1","0","41","0","0","2","0","11","66","79","80","39","80","80","78","80","69","2020-05-22T00:00:00.000"
"2011-12","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","5082","Arthur Jacobsen Elementary","104336","P","3rd Grade","70","33","0","37","0","6","6","7","0","6","45","6","0","0","34","0","0","3","0","7","64","70","70","36","70","70","67","70","63","2020-05-22T00:00:00.000"
"2011-12","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","5082","Arthur Jacobsen Elementary","104336","P","4th Grade","52","21","0","31","0","10","5","10","0","2","25","3","0","1","34","0","0","1","0","4","49","52","51","18","52","52","51","52","48","2020-05-22T00:00:00.000"
"2011-12","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","5082","Arthur Jacobsen Elementary","104336","P","5th Grade","66","33","0","33","0","20","7","8","0","4","27","3","0","0","39","0","0","3","2","5","63","66","66","27","66","66","63","64","61","2020-05-22T00:00:00.000"
"2011-12","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","5082","Arthur Jacobsen Elementary","104336","P","AllGrades","450","226","0","224","0","75","35","69","3","39","229","89","1","1","241","0","0","16","5","49","361","449","449","209","450","450","434","445","401","2020-05-22T00:00:00.000"
"2011-12","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","5082","Arthur Jacobsen Elementary","104336","P","Half-day Kindergarten","89","43","0","46","0","13","9","15","1","11","40","30","0","0","47","0","0","6","1","4","59","89","89","42","89","89","83","88","85","2020-05-22T00:00:00.000"
"2011-12","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","5082","Arthur Jacobsen Elementary","104336","P","Pre-Kindergarten","12","3","0","9","0","1","1","1","0","1","8","0","0","0","5","0","0","1","0","10","12","12","12","7","12","12","11","12","2","2020-05-22T00:00:00.000"
"2011-12","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","5037","Auburn Mountainview High School","104154","P","10th Grade","344","197","0","147","2","27","25","50","1","19","220","13","4","3","142","0","0","12","8","32","331","340","341","202","344","344","332","336","312","2020-05-22T00:00:00.000"
"2011-12","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","5037","Auburn Mountainview High School","104154","P","11th Grade","361","167","0","194","2","27","35","45","5","22","225","18","0","3","154","0","0","14","15","26","343","361","358","207","361","361","347","346","335","2020-05-22T00:00:00.000"
"2011-12","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","5037","Auburn Mountainview High School","104154","P","12th Grade","350","163","0","187","2","42","30","37","9","24","206","15","2","5","147","0","0","15","10","28","335","348","345","203","350","350","335","340","322","2020-05-22T00:00:00.000"
"2011-12","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","5037","Auburn Mountainview High School","104154","P","9th Grade","432","212","0","220","5","37","40","60","7","33","250","22","1","2","212","0","0","26","10","28","410","431","430","220","432","432","406","422","404","2020-05-22T00:00:00.000"
"2011-12","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","5037","Auburn Mountainview High School","104154","P","AllGrades","1487","739","0","748","11","133","130","192","22","98","901","68","7","13","655","0","0","67","43","114","1419","1480","1474","832","1487","1487","1420","1444","1373","2020-05-22T00:00:00.000"
"2011-12","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","4474","Auburn Riverside High School","101432","P","10th Grade","417","188","0","229","3","31","20","88","2","18","255","24","3","2","145","0","0","26","17","23","393","414","415","272","417","417","391","400","394","2020-05-22T00:00:00.000"
"2011-12","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","4474","Auburn Riverside High School","101432","P","11th Grade","426","223","0","203","4","41","12","76","3","24","266","11","0","0","141","0","0","19","10","16","415","426","426","285","426","426","407","416","410","2020-05-22T00:00:00.000"
"2011-12","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","4474","Auburn Riverside High School","101432","P","12th Grade","414","215","0","199","4","35","26","48","3","22","276","7","0","3","125","0","0","11","12","22","407","414","411","289","414","414","403","402","392","2020-05-22T00:00:00.000"
"2011-12","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","4474","Auburn Riverside High School","101432","P","9th Grade","409","226","0","183","5","48","20","81","6","22","227","22","0","2","192","1","0","19","5","35","387","409","407","217","408","409","390","404","374","2020-05-22T00:00:00.000"
"2011-12","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","4474","Auburn Riverside High School","101432","P","AllGrades","1666","852","0","814","16","155","78","293","14","86","1024","64","3","7","603","1","0","75","44","96","1602","1663","1659","1063","1665","1666","1591","1622","1570","2020-05-22T00:00:00.000"
"2011-12","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","2795","Auburn Senior High School","101417","P","10th Grade","371","187","0","184","10","27","24","77","10","36","187","16","2","6","216","0","0","32","8","43","355","369","365","155","371","371","339","363","328","2020-05-22T00:00:00.000"
"2011-12","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","2795","Auburn Senior High School","101417","P","11th Grade","392","187","0","205","10","28","27","82","15","29","201","21","3","5","210","0","0","34","7","48","371","389","387","182","392","392","358","385","344","2020-05-22T00:00:00.000"
"2011-12","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","2795","Auburn Senior High School","101417","P","12th Grade","405","199","0","206","4","22","30","67","12","24","246","18","4","7","217","0","0","32","11","76","387","401","398","188","405","405","373","394","329","2020-05-22T00:00:00.000"
"2011-12","School","Pierce",,,"27931","Bates Technical College","104220","5950","Bates Technical High School","104221","P","11th Grade","27","5","0","22","0","0","4","3","1","0","19","0","1","0","0","0","0","1","0","0","27","26","27","27","27","27","26","27","27","2020-05-22T00:00:00.000"
"2011-12","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","2795","Auburn Senior High School","101417","P","9th Grade","418","196","0","222","6","30","27","87","15","36","217","35","2","3","258","0","0","57","8","65","383","416","415","160","418","418","361","410","353","2020-05-22T00:00:00.000"
"2011-12","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","2795","Auburn Senior High School","101417","P","AllGrades","1586","769","0","817","30","107","108","313","52","125","851","90","11","21","901","0","0","155","34","232","1496","1575","1565","685","1586","1586","1431","1552","1354","2020-05-22T00:00:00.000"
"2011-12","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","2394","Cascade Middle School","101414","P","6th Grade","238","106","0","132","1","21","24","41","8","12","131","22","1","2","141","0","0","8","3","31","216","237","236","97","238","238","230","235","207","2020-05-22T00:00:00.000"
"2011-12","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","2394","Cascade Middle School","101414","P","7th Grade","242","120","0","122","1","13","20","45","14","16","133","20","3","1","165","0","0","12","1","36","222","239","241","77","242","242","230","241","206","2020-05-22T00:00:00.000"
"2011-12","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","2394","Cascade Middle School","101414","P","8th Grade","249","109","0","140","2","12","17","36","15","17","150","11","1","3","153","0","0","10","4","32","238","248","246","96","249","249","239","245","217","2020-05-22T00:00:00.000"
"2011-12","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","2394","Cascade Middle School","101414","P","AllGrades","729","335","0","394","4","46","61","122","37","45","414","53","5","6","459","0","0","30","8","99","676","724","723","270","729","729","699","721","630","2020-05-22T00:00:00.000"
"2011-12","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","3439","Chinook Elementary School","101421","P","1st Grade","50","19","0","31","10","2","5","17","1","5","10","13","0","0","37","0","0","3","0","7","37","50","50","13","50","50","47","50","43","2020-05-22T00:00:00.000"
"2011-12","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","3439","Chinook Elementary School","101421","P","2nd Grade","40","23","0","17","5","3","1","15","0","5","11","12","0","0","27","0","0","3","0","13","28","40","40","13","40","40","37","40","27","2020-05-22T00:00:00.000"
"2011-12","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","3439","Chinook Elementary School","101421","P","3rd Grade","72","32","0","40","14","2","6","24","1","7","18","15","0","4","62","0","0","8","0","16","57","72","68","10","72","72","64","72","56","2020-05-22T00:00:00.000"
"2011-12","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","3439","Chinook Elementary School","101421","P","4th Grade","48","31","0","17","8","0","4","17","1","7","11","4","0","0","37","0","0","3","0","8","44","48","48","11","48","48","45","48","40","2020-05-22T00:00:00.000"
"2011-12","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","3439","Chinook Elementary School","101421","P","5th Grade","50","20","0","30","6","2","4","14","1","8","15","7","0","0","36","0","0","4","2","15","43","50","50","14","50","50","46","48","35","2020-05-22T00:00:00.000"
"2011-12","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","3439","Chinook Elementary School","101421","P","AllGrades","325","152","0","173","54","10","24","109","5","39","84","71","0","6","244","0","0","27","2","71","254","325","319","81","325","325","298","323","254","2020-05-22T00:00:00.000"
"2011-12","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","3439","Chinook Elementary School","101421","P","Half-day Kindergarten","53","23","0","30","9","1","2","18","1","6","16","20","0","2","40","0","0","6","0","7","33","53","51","13","53","53","47","53","46","2020-05-22T00:00:00.000"
"2011-12","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","3439","Chinook Elementary School","101421","P","Pre-Kindergarten","12","4","0","8","2","0","2","4","0","1","3","0","0","0","5","0","0","0","0","5","12","12","12","7","12","12","12","12","7","2020-05-22T00:00:00.000"
"2011-12","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","2932","Dick Scobee Elementary School","101418","P","1st Grade","80","40","0","40","0","6","5","21","8","5","35","31","0","0","63","0","0","6","1","8","49","80","80","17","80","80","74","79","72","2020-05-22T00:00:00.000"
"2011-12","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","2932","Dick Scobee Elementary School","101418","P","2nd Grade","67","39","0","28","1","3","3","16","4","2","38","23","1","3","52","0","0","2","0","4","44","66","64","15","67","67","65","67","63","2020-05-22T00:00:00.000"
"2011-12","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","2932","Dick Scobee Elementary School","101418","P","3rd Grade","69","37","0","32","0","1","6","18","2","2","40","12","0","0","44","0","0","8","2","9","57","69","69","25","69","69","61","67","60","2020-05-22T00:00:00.000"
"2011-12","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","2932","Dick Scobee Elementary School","101418","P","4th Grade","78","33","0","45","1","2","6","26","8","5","30","17","1","0","66","0","0","7","0","12","61","77","78","12","78","78","71","78","66","2020-05-22T00:00:00.000"
"2011-12","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","2932","Dick Scobee Elementary School","101418","P","5th Grade","63","27","0","36","0","3","9","12","8","4","27","11","1","0","49","0","0","7","2","9","52","62","63","14","63","63","56","61","54","2020-05-22T00:00:00.000"
"2011-12","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","2932","Dick Scobee Elementary School","101418","P","AllGrades","481","236","0","245","2","15","36","134","39","27","228","126","3","3","352","0","0","39","5","69","355","478","478","129","481","481","442","476","412","2020-05-22T00:00:00.000"
"2011-12","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","2932","Dick Scobee Elementary School","101418","P","Half-day Kindergarten","89","43","0","46","0","0","6","31","7","6","39","32","0","0","64","0","0","5","0","11","57","89","89","25","89","89","84","89","78","2020-05-22T00:00:00.000"
"2011-12","School","Pierce",,,"27931","Bates Technical College","104220","5950","Bates Technical High School","104221","P","12th Grade","292","78","0","214","4","8","45","34","11","14","176","0","1","0","0","0","0","1","0","0","292","291","292","292","292","292","291","292","292","2020-05-22T00:00:00.000"
"2011-12","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","2932","Dick Scobee Elementary School","101418","P","Pre-Kindergarten","35","17","0","18","0","0","1","10","2","3","19","0","0","0","14","0","0","4","0","16","35","35","35","21","35","35","31","35","19","2020-05-22T00:00:00.000"
"2011-12","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","3745","Evergreen Heights Elementary","101424","P","1st Grade","74","39","0","35","0","11","7","12","4","5","35","19","1","1","39","0","0","2","0","7","55","73","73","35","74","74","72","74","67","2020-05-22T00:00:00.000"
"2011-12","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","3745","Evergreen Heights Elementary","101424","P","2nd Grade","81","45","0","36","1","9","8","18","0","9","36","17","2","1","57","0","0","2","0","12","64","79","80","24","81","81","79","81","69","2020-05-22T00:00:00.000"
"2011-12","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","3745","Evergreen Heights Elementary","101424","P","3rd Grade","70","37","0","33","0","14","6","12","2","3","33","8","0","1","43","0","0","2","1","8","62","70","69","27","70","70","68","69","62","2020-05-22T00:00:00.000"
"2011-12","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","3745","Evergreen Heights Elementary","101424","P","4th Grade","55","33","0","22","0","5","2","13","4","1","30","7","1","0","29","0","0","1","0","7","48","54","55","26","55","55","54","55","48","2020-05-22T00:00:00.000"
"2011-12","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","3745","Evergreen Heights Elementary","101424","P","5th Grade","63","24","0","39","1","8","4","18","2","4","26","12","1","1","43","0","0","7","3","13","51","62","62","20","63","63","56","60","50","2020-05-22T00:00:00.000"
"2011-12","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","3745","Evergreen Heights Elementary","101424","P","AllGrades","429","216","0","213","2","59","34","92","15","30","197","93","5","4","268","0","0","19","4","53","336","424","425","161","429","429","410","425","376","2020-05-22T00:00:00.000"
"2011-12","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","3745","Evergreen Heights Elementary","101424","P","Half-day Kindergarten","84","37","0","47","0","12","7","19","3","8","35","30","0","0","57","0","0","4","0","5","54","84","84","27","84","84","80","84","79","2020-05-22T00:00:00.000"
"2011-12","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","3745","Evergreen Heights Elementary","101424","P","Pre-Kindergarten","2","1","0","1","0","0","0","0","0","0","2","0","0","0","0","0","0","1","0","1","2","2","2","2","2","2","1","2","1","2020-05-22T00:00:00.000"
"2011-12","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","3669","Gildo Rey Elementary School","101423","P","1st Grade","81","31","0","50","3","4","12","37","3","5","17","43","1","3","72","0","0","3","0","8","38","80","78","9","81","81","78","81","73","2020-05-22T00:00:00.000"
"2011-12","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","3669","Gildo Rey Elementary School","101423","P","2nd Grade","69","33","0","36","1","5","2","33","4","5","19","25","0","1","57","0","0","3","1","9","44","69","68","12","69","69","66","68","60","2020-05-22T00:00:00.000"
"2011-12","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","3669","Gildo Rey Elementary School","101423","P","3rd Grade","75","32","0","43","2","2","5","34","5","1","26","22","0","0","62","0","0","3","0","10","53","75","75","13","75","75","72","75","65","2020-05-22T00:00:00.000"
"2011-12","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","3669","Gildo Rey Elementary School","101423","P","4th Grade","67","22","0","45","2","1","6","34","2","2","20","16","0","1","53","0","0","4","2","6","51","67","66","14","67","67","63","65","61","2020-05-22T00:00:00.000"
"2011-12","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","3669","Gildo Rey Elementary School","101423","P","5th Grade","68","39","0","29","2","0","5","39","5","2","15","18","0","0","51","0","0","6","1","12","50","68","68","17","68","68","62","67","56","2020-05-22T00:00:00.000"
"2011-12","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","3669","Gildo Rey Elementary School","101423","P","AllGrades","459","211","0","248","10","18","34","217","27","26","127","165","1","8","372","0","0","25","4","66","294","458","451","87","459","459","434","455","393","2020-05-22T00:00:00.000"
"2011-12","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","3669","Gildo Rey Elementary School","101423","P","Half-day Kindergarten","74","42","0","32","0","3","3","32","8","7","21","41","0","3","66","0","0","4","0","6","33","74","71","8","74","74","70","74","68","2020-05-22T00:00:00.000"
"2011-12","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","3669","Gildo Rey Elementary School","101423","P","Pre-Kindergarten","25","12","0","13","0","3","1","8","0","4","9","0","0","0","11","0","0","2","0","15","25","25","25","14","25","25","23","25","10","2020-05-22T00:00:00.000"
"2011-12","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","4347","Hazelwood Elementary School","101428","P","1st Grade","94","51","0","43","2","8","1","19","5","4","55","27","0","0","43","0","0","2","0","13","67","94","94","51","94","94","92","94","81","2020-05-22T00:00:00.000"
"2011-12","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","4347","Hazelwood Elementary School","101428","P","2nd Grade","105","44","0","61","1","5","11","18","0","3","67","28","0","1","53","0","0","3","0","20","77","105","104","52","105","105","102","105","85","2020-05-22T00:00:00.000"
"2011-12","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","4347","Hazelwood Elementary School","101428","P","3rd Grade","97","38","0","59","0","11","12","20","0","5","49","13","0","2","57","0","0","2","1","13","84","97","95","40","97","97","95","96","84","2020-05-22T00:00:00.000"
"2011-12","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","4347","Hazelwood Elementary School","101428","P","4th Grade","114","60","0","54","1","9","9","19","4","5","67","10","0","0","55","0","0","1","1","19","104","114","114","59","114","114","113","113","95","2020-05-22T00:00:00.000"
"2011-12","School","Pierce",,,"27931","Bates Technical College","104220","5950","Bates Technical High School","104221","P","AllGrades","320","83","0","237","4","8","49","37","12","14","196","0","2","0","0","0","0","2","0","0","320","318","320","320","320","320","318","320","320","2020-05-22T00:00:00.000"
"2011-12","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","4347","Hazelwood Elementary School","101428","P","5th Grade","88","52","0","36","0","5","11","16","0","3","53","5","0","0","47","0","0","1","4","14","83","88","88","41","88","88","87","84","74","2020-05-22T00:00:00.000"
"2011-12","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","4347","Hazelwood Elementary School","101428","P","AllGrades","574","274","0","300","4","41","49","113","9","22","336","105","0","3","287","0","0","13","6","89","469","574","571","287","574","574","561","568","485","2020-05-22T00:00:00.000"
"2011-12","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","4347","Hazelwood Elementary School","101428","P","Half-day Kindergarten","76","29","0","47","0","3","5","21","0","2","45","22","0","0","32","0","0","4","0","10","54","76","76","44","76","76","72","76","66","2020-05-22T00:00:00.000"
"2011-12","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","4417","Ilalko Elementary School","101430","P","1st Grade","90","39","0","51","2","7","7","19","1","10","44","21","2","1","60","0","0","10","0","6","69","88","89","30","90","90","80","90","84","2020-05-22T00:00:00.000"
"2011-12","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","4417","Ilalko Elementary School","101430","P","2nd Grade","100","46","0","54","0","6","5","27","4","8","50","15","0","0","54","0","0","0","0","10","85","100","100","46","100","100","100","100","90","2020-05-22T00:00:00.000"
"2011-12","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","4417","Ilalko Elementary School","101430","P","3rd Grade","70","34","0","36","1","5","5","19","0","5","35","5","1","1","43","0","0","6","0","10","65","69","69","27","70","70","64","70","60","2020-05-22T00:00:00.000"
"2011-12","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","4417","Ilalko Elementary School","101430","P","4th Grade","77","32","0","45","0","4","4","17","1","6","45","7","0","0","41","0","0","0","1","7","70","77","77","36","77","77","77","76","70","2020-05-22T00:00:00.000"
"2011-12","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","4417","Ilalko Elementary School","101430","P","5th Grade","83","38","0","45","1","8","3","21","1","2","47","11","1","0","48","0","0","5","1","19","72","82","83","35","83","83","78","82","64","2020-05-22T00:00:00.000"
"2011-12","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","4417","Ilalko Elementary School","101430","P","AllGrades","498","232","0","266","4","36","26","124","10","42","256","77","4","2","286","0","0","26","2","59","421","494","496","212","498","498","472","496","439","2020-05-22T00:00:00.000"
"2011-12","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","4417","Ilalko Elementary School","101430","P","Half-day Kindergarten","78","43","0","35","0","6","2","21","3","11","35","18","0","0","40","0","0","5","0","7","60","78","78","38","78","78","73","78","71","2020-05-22T00:00:00.000"
"2011-12","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","4120","Lake View Elementary School","101427","P","1st Grade","45","21","0","24","0","0","0","7","0","3","35","5","0","0","22","0","0","1","0","9","40","45","45","23","45","45","44","45","36","2020-05-22T00:00:00.000"
"2011-12","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","4120","Lake View Elementary School","101427","P","2nd Grade","67","32","0","35","0","2","0","11","0","1","53","8","0","1","28","0","0","0","1","6","59","67","66","39","67","67","67","66","61","2020-05-22T00:00:00.000"
"2011-12","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","4120","Lake View Elementary School","101427","P","3rd Grade","57","28","0","29","1","0","0","5","0","6","45","2","0","0","19","0","0","3","2","9","55","57","57","38","57","57","54","55","48","2020-05-22T00:00:00.000"
"2011-12","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","4120","Lake View Elementary School","101427","P","4th Grade","62","31","0","31","0","0","0","10","1","1","50","3","0","1","24","0","0","2","2","6","59","62","61","38","62","62","60","60","56","2020-05-22T00:00:00.000"
"2011-12","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","4120","Lake View Elementary School","101427","P","5th Grade","66","32","0","34","1","0","0","7","1","3","54","2","0","1","25","0","0","0","3","10","64","66","65","41","66","66","66","63","56","2020-05-22T00:00:00.000"
"2011-12","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","4120","Lake View Elementary School","101427","P","AllGrades","351","166","0","185","2","2","1","52","3","17","274","28","0","3","147","0","0","10","8","55","323","351","348","204","351","351","341","343","296","2020-05-22T00:00:00.000"
"2011-12","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","4120","Lake View Elementary School","101427","P","Half-day Kindergarten","43","18","0","25","0","0","1","10","1","2","29","8","0","0","20","0","0","2","0","4","35","43","43","23","43","43","41","43","39","2020-05-22T00:00:00.000"
"2011-12","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","4120","Lake View Elementary School","101427","P","Pre-Kindergarten","11","4","0","7","0","0","0","2","0","1","8","0","0","0","9","0","0","2","0","11","11","11","11","2","11","11","9","11","0","2020-05-22T00:00:00.000"
"2011-12","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","5051","Lakeland Hills Elementary","104203","P","1st Grade","111","60","0","51","0","20","13","17","0","7","54","22","2","0","37","0","0","1","0","9","89","109","111","74","111","111","110","111","102","2020-05-22T00:00:00.000"
"2011-12","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","5051","Lakeland Hills Elementary","104203","P","2nd Grade","119","71","0","48","1","18","8","18","1","6","67","15","1","0","36","0","0","4","0","11","104","118","119","83","119","119","115","119","108","2020-05-22T00:00:00.000"
"2011-12","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","5051","Lakeland Hills Elementary","104203","P","3rd Grade","104","46","0","58","0","19","5","17","0","7","56","3","0","0","25","0","0","1","0","6","101","104","104","79","104","104","103","104","98","2020-05-22T00:00:00.000"
"2011-12","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","5051","Lakeland Hills Elementary","104203","P","4th Grade","94","54","0","40","0","15","7","14","0","6","52","4","1","0","23","0","0","3","1","8","90","93","94","71","94","94","91","93","86","2020-05-22T00:00:00.000"
"2011-12","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","5051","Lakeland Hills Elementary","104203","P","5th Grade","98","42","0","56","1","13","8","13","0","5","58","1","0","0","33","0","0","0","1","8","97","98","98","65","98","98","98","97","90","2020-05-22T00:00:00.000"
"2011-12","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","5051","Lakeland Hills Elementary","104203","P","AllGrades","631","328","0","303","2","96","44","89","2","44","354","55","4","0","173","0","0","12","2","52","576","627","631","458","631","631","619","629","579","2020-05-22T00:00:00.000"
"2011-12","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","5051","Lakeland Hills Elementary","104203","P","Half-day Kindergarten","104","54","0","50","0","11","3","10","1","12","67","10","0","0","19","0","0","3","0","10","94","104","104","85","104","104","101","104","94","2020-05-22T00:00:00.000"
