"schoolyear","organizationlevel","county","esdname","esdorganizationid","districtcode","districtname","districtorganizationid","schoolcode","schoolname","schoolorganizationid","currentschooltype","gradelevel","all_students","female","gender_x","male","american_indian_alaskan_native","asian","black_african_american","hispanic_latino_of_any_race","native_hawaiian_other_pacific","two_or_more_races","white","english_language_learners","highly_capable","homeless","low_income","migrant","military_parent","mobile","section_504","students_with_disabilities","non_english_language_learners","non_highly_capable","non_homeless","non_low_income","non_migrant","non_military_parent","non_mobile","non_section_504","students_without_disabilities","dataasof","foster_care","non_foster_care"
"2016-17","School","Kitsap","Puget Sound Educational Service District 121","100006","18303","Bainbridge Island School District","100017","4505","Woodward Middle School","101695","P","6th Grade","1","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","1","1","1","1","1","1","1","1","0","2022-04-22T00:00:00.000","0","1"
"2016-17","School","Kitsap","Puget Sound Educational Service District 121","100006","18303","Bainbridge Island School District","100017","4505","Woodward Middle School","101695","P","7th Grade","303","164","0","139","2","8","3","26","1","20","243","4","0","3","33","0","7","3","21","32","299","303","300","270","303","296","300","282","271","2022-04-22T00:00:00.000","0","303"
"2016-17","School","Kitsap","Puget Sound Educational Service District 121","100006","18303","Bainbridge Island School District","100017","4505","Woodward Middle School","101695","P","8th Grade","300","137","0","163","1","13","0","32","0","26","228","3","0","2","26","0","5","5","45","31","297","300","298","274","300","295","295","255","269","2022-04-22T00:00:00.000","0","300"
"2016-17","School","Kitsap","Puget Sound Educational Service District 121","100006","18303","Bainbridge Island School District","100017","4505","Woodward Middle School","101695","P","AllGrades","604","302","0","302","3","21","3","58","1","46","472","7","0","5","59","0","12","8","66","64","597","604","599","545","604","592","596","538","540","2022-04-22T00:00:00.000","0","604"
"2016-17","School","Clark","Educational Service District 112","100003","06119","Battle Ground School District","100018","2671","Amboy Middle School","100635","P","5th Grade","130","62","0","68","1","0","0","2","0","4","123","0","0","2","56","0","0","5","4","27","130","130","128","74","130","130","125","126","103","2022-04-22T00:00:00.000","0","129"
"2016-17","School","Clark","Educational Service District 112","100003","06119","Battle Ground School District","100018","2671","Amboy Middle School","100635","P","6th Grade","144","75","0","69","0","0","1","2","0","4","137","1","0","1","57","0","1","1","8","22","143","144","143","87","144","143","143","136","122","2022-04-22T00:00:00.000","0","143"
"2016-17","School","Clark","Educational Service District 112","100003","06119","Battle Ground School District","100018","2671","Amboy Middle School","100635","P","7th Grade","144","66","0","78","2","1","0","3","0","0","138","1","0","1","47","0","1","4","8","22","143","144","143","97","144","143","140","136","122","2022-04-22T00:00:00.000","0","144"
"2016-17","School","Clark","Educational Service District 112","100003","06119","Battle Ground School District","100018","2671","Amboy Middle School","100635","P","8th Grade","156","79","0","77","1","3","0","4","0","2","146","2","0","3","58","0","0","5","7","23","154","156","153","98","156","156","151","149","133","2022-04-22T00:00:00.000","0","154"
"2016-17","School","Clark","Educational Service District 112","100003","06119","Battle Ground School District","100018","2671","Amboy Middle School","100635","P","AllGrades","574","282","0","292","4","4","1","11","0","10","544","4","0","7","218","0","2","15","27","94","570","574","567","356","574","572","559","547","480","2022-04-22T00:00:00.000","0","570"
"2016-17","School","Clark","Educational Service District 112","100003","06119","Battle Ground School District","100018","2415","Battle Ground High School","100634","P","10th Grade","546","238","0","308","3","5","0","38","2","23","475","13","15","13","169","0","4","23","32","89","533","531","533","377","546","542","523","514","457","2022-04-22T00:00:00.000","0","539"
"2016-17","School","Clark","Educational Service District 112","100003","06119","Battle Ground School District","100018","2415","Battle Ground High School","100634","P","11th Grade","520","239","0","281","0","3","1","43","1","21","451","12","9","7","164","0","1","24","27","62","508","511","513","356","520","519","496","493","458","2022-04-22T00:00:00.000","0","520"
"2016-17","School","Clark","Educational Service District 112","100003","06119","Battle Ground School District","100018","2415","Battle Ground High School","100634","P","12th Grade","538","260","0","278","1","6","6","45","3","23","454","10","17","7","147","0","3","15","26","80","528","521","531","391","538","535","523","512","458","2022-04-22T00:00:00.000","0","536"
"2016-17","School","Clark","Educational Service District 112","100003","06119","Battle Ground School District","100018","2415","Battle Ground High School","100634","P","9th Grade","555","276","0","279","1","7","4","47","0","31","465","21","18","7","205","0","0","8","23","65","534","537","548","350","555","555","547","532","490","2022-04-22T00:00:00.000","0","553"
"2016-17","School","Clark","Educational Service District 112","100003","06119","Battle Ground School District","100018","2415","Battle Ground High School","100634","P","AllGrades","2159","1013","0","1146","5","21","11","173","6","98","1845","56","59","34","685","0","8","70","108","296","2103","2100","2125","1474","2159","2151","2089","2051","1863","2022-04-22T00:00:00.000","0","2148"
"2016-17","School","Clark","Educational Service District 112","100003","06119","Battle Ground School District","100018","1836","CAM Academy","100632","A","10th Grade","63","35","0","28","0","1","0","2","0","0","60","0","0","0","9","0","0","3","2","0","63","63","63","54","63","63","60","61","63","2022-04-22T00:00:00.000","0","63"
"2016-17","School","Clark","Educational Service District 112","100003","06119","Battle Ground School District","100018","1836","CAM Academy","100632","A","11th Grade","51","28","0","23","0","3","0","5","0","4","39","1","0","0","7","0","0","1","3","0","50","51","51","44","51","51","50","48","51","2022-04-22T00:00:00.000","0","51"
"2016-17","School","Clark","Educational Service District 112","100003","06119","Battle Ground School District","100018","1836","CAM Academy","100632","A","12th Grade","58","26","0","32","0","0","0","2","0","0","56","0","0","0","8","0","0","1","0","0","58","58","58","50","58","58","57","58","58","2022-04-22T00:00:00.000","0","58"
"2016-17","School","Clark","Educational Service District 112","100003","06119","Battle Ground School District","100018","1836","CAM Academy","100632","A","3rd Grade","48","26","0","22","0","3","0","3","0","5","37","3","0","0","8","0","0","1","2","2","45","48","48","40","48","48","47","46","46","2022-04-22T00:00:00.000","0","48"
"2016-17","School","Clark","Educational Service District 112","100003","06119","Battle Ground School District","100018","1836","CAM Academy","100632","A","4th Grade","43","26","0","17","0","2","0","1","0","1","39","2","0","0","7","0","0","2","1","2","41","43","43","36","43","43","41","42","41","2022-04-22T00:00:00.000","0","43"
"2016-17","School","Clark","Educational Service District 112","100003","06119","Battle Ground School District","100018","1836","CAM Academy","100632","A","5th Grade","56","28","0","28","0","3","0","3","0","4","46","1","0","0","7","0","0","1","1","2","55","56","56","49","56","56","55","55","54","2022-04-22T00:00:00.000","0","56"
"2016-17","School","Clark","Educational Service District 112","100003","06119","Battle Ground School District","100018","1836","CAM Academy","100632","A","6th Grade","58","32","0","26","0","0","0","2","0","3","53","0","0","0","8","0","1","3","3","2","58","58","58","50","58","57","55","55","56","2022-04-22T00:00:00.000","0","58"
"2016-17","School","Clark","Educational Service District 112","100003","06119","Battle Ground School District","100018","1836","CAM Academy","100632","A","7th Grade","58","30","0","28","0","1","0","0","0","4","53","0","0","0","9","0","0","3","1","0","58","58","58","49","58","58","55","57","58","2022-04-22T00:00:00.000","0","58"
"2016-17","School","Clark","Educational Service District 112","100003","06119","Battle Ground School District","100018","1836","CAM Academy","100632","A","8th Grade","58","31","0","27","0","1","0","3","0","2","52","0","0","0","11","0","0","0","0","1","58","58","58","47","58","58","58","58","57","2022-04-22T00:00:00.000","0","58"
"2016-17","School","Clark","Educational Service District 112","100003","06119","Battle Ground School District","100018","1836","CAM Academy","100632","A","9th Grade","55","27","0","28","0","0","0","5","0","3","47","0","0","0","13","0","0","1","1","0","55","55","55","42","55","55","54","54","55","2022-04-22T00:00:00.000","0","55"
"2016-17","School","Clark","Educational Service District 112","100003","06119","Battle Ground School District","100018","1836","CAM Academy","100632","A","AllGrades","548","289","0","259","0","14","0","26","0","26","482","7","0","0","87","0","1","16","14","9","541","548","548","461","548","547","532","534","539","2022-04-22T00:00:00.000","0","548"
"2016-17","School","Clark","Educational Service District 112","100003","06119","Battle Ground School District","100018","4352","Captain Strong","100647","P","1st Grade","142","64","0","78","0","0","1","9","1","7","124","12","0","3","55","0","1","2","1","16","130","142","139","87","142","141","140","141","126","2022-04-22T00:00:00.000","0","142"
"2016-17","School","Clark","Educational Service District 112","100003","06119","Battle Ground School District","100018","4352","Captain Strong","100647","P","2nd Grade","108","49","0","59","0","2","0","8","0","8","90","8","0","1","41","0","0","3","2","17","100","108","107","67","108","108","105","106","91","2022-04-22T00:00:00.000","0","107"
"2016-17","School","Clark","Educational Service District 112","100003","06119","Battle Ground School District","100018","4352","Captain Strong","100647","P","3rd Grade","164","81","0","83","0","1","0","22","0","9","132","11","16","3","73","0","0","4","4","30","153","148","161","91","164","164","160","160","134","2022-04-22T00:00:00.000","0","163"
"2016-17","School","Clark","Educational Service District 112","100003","06119","Battle Ground School District","100018","4352","Captain Strong","100647","P","4th Grade","146","56","0","90","0","0","0","19","0","6","121","8","25","2","62","0","0","3","1","31","138","121","144","84","146","146","143","145","115","2022-04-22T00:00:00.000","0","145"
"2016-17","School","Clark","Educational Service District 112","100003","06119","Battle Ground School District","100018","4352","Captain Strong","100647","P","AllGrades","751","338","0","413","1","4","1","72","2","40","631","53","41","14","305","0","1","17","10","132","698","710","737","446","751","750","734","741","619","2022-04-22T00:00:00.000","0","744"
"2016-17","School","Clark","Educational Service District 112","100003","06119","Battle Ground School District","100018","4352","Captain Strong","100647","P","Half-day Kindergarten","2","0","0","2","0","0","0","1","0","0","1","0","0","0","1","0","0","0","0","2","2","2","2","1","2","2","2","2","0","2022-04-22T00:00:00.000","0","2"
"2016-17","School","Clark","Educational Service District 112","100003","06119","Battle Ground School District","100018","4352","Captain Strong","100647","P","Kindergarten","137","61","0","76","1","1","0","11","1","9","114","14","0","2","61","0","0","2","2","23","123","137","135","76","137","137","135","135","114","2022-04-22T00:00:00.000","0","134"
"2016-17","School","Clark","Educational Service District 112","100003","06119","Battle Ground School District","100018","4352","Captain Strong","100647","P","Pre-Kindergarten","52","27","0","25","0","0","0","2","0","1","49","0","0","3","12","0","0","3","0","13","52","52","49","40","52","52","49","52","39","2022-04-22T00:00:00.000","0","51"
"2016-17","School","Clark","Educational Service District 112","100003","06119","Battle Ground School District","100018","5133","Chief Umtuch Middle","104740","P","5th Grade","151","71","0","80","0","0","0","14","0","10","127","10","28","2","57","0","2","4","3","24","141","123","149","94","151","149","147","148","127","2022-04-22T00:00:00.000","0","151"
"2016-17","School","Clark","Educational Service District 112","100003","06119","Battle Ground School District","100018","5133","Chief Umtuch Middle","104740","P","6th Grade","126","57","0","69","0","0","0","20","0","8","97","8","26","2","52","1","0","0","6","17","118","100","124","74","125","126","126","120","109","2022-04-22T00:00:00.000","0","126"
"2016-17","School","Clark","Educational Service District 112","100003","06119","Battle Ground School District","100018","5133","Chief Umtuch Middle","104740","P","7th Grade","150","69","0","81","0","1","2","14","0","7","126","7","25","1","62","0","1","3","3","22","143","125","149","88","150","149","147","147","128","2022-04-22T00:00:00.000","0","148"
"2016-17","School","Clark","Educational Service District 112","100003","06119","Battle Ground School District","100018","5133","Chief Umtuch Middle","104740","P","8th Grade","150","66","0","84","1","4","0","18","0","3","124","5","25","2","60","1","1","3","7","25","145","125","148","90","149","149","147","143","125","2022-04-22T00:00:00.000","0","150"
"2016-17","School","Clark","Educational Service District 112","100003","06119","Battle Ground School District","100018","5133","Chief Umtuch Middle","104740","P","AllGrades","577","263","0","314","1","5","2","66","0","28","474","30","104","7","231","2","4","10","19","88","547","473","570","346","575","573","567","558","489","2022-04-22T00:00:00.000","0","575"
"2016-17","School","Clark","Educational Service District 112","100003","06119","Battle Ground School District","100018","5089","Daybreak Middle","104348","P","5th Grade","108","52","0","56","0","2","1","12","1","5","87","9","0","0","50","0","0","3","8","22","99","108","108","58","108","108","105","100","86","2022-04-22T00:00:00.000","0","106"
"2016-17","School","Clark","Educational Service District 112","100003","06119","Battle Ground School District","100018","5089","Daybreak Middle","104348","P","6th Grade","121","63","0","58","1","0","1","11","1","6","101","5","0","1","49","0","1","5","4","29","116","121","120","72","121","120","116","117","92","2022-04-22T00:00:00.000","0","120"
"2016-17","School","Clark","Educational Service District 112","100003","06119","Battle Ground School District","100018","5089","Daybreak Middle","104348","P","7th Grade","129","59","0","70","0","1","2","9","1","4","112","3","0","2","53","0","0","5","2","28","126","129","127","76","129","129","124","127","101","2022-04-22T00:00:00.000","0","129"
"2016-17","School","Clark","Educational Service District 112","100003","06119","Battle Ground School District","100018","5089","Daybreak Middle","104348","P","8th Grade","116","52","0","64","1","1","0","10","1","6","97","7","0","0","50","0","1","3","5","20","109","116","116","66","116","115","113","111","96","2022-04-22T00:00:00.000","0","116"
"2016-17","School","Clark","Educational Service District 112","100003","06119","Battle Ground School District","100018","5089","Daybreak Middle","104348","P","AllGrades","474","226","0","248","2","4","4","42","4","21","397","24","0","3","202","0","2","16","19","99","450","474","471","272","474","472","458","455","375","2022-04-22T00:00:00.000","0","471"
"2016-17","School","Clark","Educational Service District 112","100003","06119","Battle Ground School District","100018","5090","Daybreak Primary","104349","P","1st Grade","83","32","0","51","0","2","1","4","0","1","75","14","0","2","40","0","0","1","1","14","69","83","81","43","83","83","82","82","69","2022-04-22T00:00:00.000","0","83"
"2016-17","School","Clark","Educational Service District 112","100003","06119","Battle Ground School District","100018","5090","Daybreak Primary","104349","P","2nd Grade","108","51","0","57","0","1","0","8","1","3","95","14","0","2","45","0","0","4","4","18","94","108","106","63","108","108","104","104","90","2022-04-22T00:00:00.000","0","107"
"2016-17","School","Clark","Educational Service District 112","100003","06119","Battle Ground School District","100018","5090","Daybreak Primary","104349","P","3rd Grade","95","47","0","48","0","2","3","9","1","3","77","7","0","0","40","0","0","4","0","18","88","95","95","55","95","95","91","95","77","2022-04-22T00:00:00.000","0","94"
"2016-17","School","Clark","Educational Service District 112","100003","06119","Battle Ground School District","100018","5090","Daybreak Primary","104349","P","4th Grade","116","50","0","66","0","0","1","14","0","8","93","13","0","2","61","0","1","6","4","21","103","116","114","55","116","115","110","112","95","2022-04-22T00:00:00.000","0","114"
"2016-17","School","Clark","Educational Service District 112","100003","06119","Battle Ground School District","100018","5090","Daybreak Primary","104349","P","AllGrades","512","230","0","282","0","6","10","45","3","21","427","60","0","9","235","0","1","17","9","101","452","512","503","277","512","511","495","503","411","2022-04-22T00:00:00.000","0","508"
"2016-17","School","Clark","Educational Service District 112","100003","06119","Battle Ground School District","100018","5090","Daybreak Primary","104349","P","Kindergarten","96","46","0","50","0","1","5","8","1","6","75","12","0","3","42","0","0","2","0","16","84","96","93","54","96","96","94","96","80","2022-04-22T00:00:00.000","0","96"
"2016-17","School","Clark","Educational Service District 112","100003","06119","Battle Ground School District","100018","5090","Daybreak Primary","104349","P","Pre-Kindergarten","14","4","0","10","0","0","0","2","0","0","12","0","0","0","7","0","0","0","0","14","14","14","14","7","14","14","14","14","0","2022-04-22T00:00:00.000","0","14"
"2016-17","School","Clark","Educational Service District 112","100003","06119","Battle Ground School District","100018","3018","Glenwood Heights Primary","100637","P","1st Grade","159","78","0","81","0","11","1","17","2","3","125","38","0","4","69","0","3","10","2","19","121","159","155","90","159","156","149","157","140","2022-04-22T00:00:00.000","0","159"
"2016-17","School","Clark","Educational Service District 112","100003","06119","Battle Ground School District","100018","3018","Glenwood Heights Primary","100637","P","2nd Grade","135","63","0","72","0","9","0","16","1","9","100","31","0","1","52","0","2","5","1","20","104","135","134","83","135","133","130","134","115","2022-04-22T00:00:00.000","0","135"
"2016-17","School","Clark","Educational Service District 112","100003","06119","Battle Ground School District","100018","3018","Glenwood Heights Primary","100637","P","3rd Grade","134","59","0","75","0","5","2","20","0","3","104","19","0","4","60","0","0","5","3","37","115","134","130","74","134","134","129","131","97","2022-04-22T00:00:00.000","0","134"
"2016-17","School","Clark","Educational Service District 112","100003","06119","Battle Ground School District","100018","3018","Glenwood Heights Primary","100637","P","4th Grade","160","81","0","79","0","9","2","11","1","7","130","22","0","4","65","0","0","9","4","27","138","160","156","95","160","160","151","156","133","2022-04-22T00:00:00.000","0","160"
"2016-17","School","Clark","Educational Service District 112","100003","06119","Battle Ground School District","100018","3018","Glenwood Heights Primary","100637","P","AllGrades","718","346","0","372","1","38","5","78","4","31","561","136","0","16","294","0","7","34","14","117","582","718","702","424","718","711","684","704","601","2022-04-22T00:00:00.000","0","717"
"2016-17","School","Clark","Educational Service District 112","100003","06119","Battle Ground School District","100018","3018","Glenwood Heights Primary","100637","P","Half-day Kindergarten","1","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","1","1","1","1","1","1","1","1","2022-04-22T00:00:00.000","0","1"
"2016-17","School","Clark","Educational Service District 112","100003","06119","Battle Ground School District","100018","3018","Glenwood Heights Primary","100637","P","Kindergarten","127","65","0","62","1","4","0","14","0","9","99","26","0","3","48","0","2","5","4","12","101","127","124","79","127","125","122","123","115","2022-04-22T00:00:00.000","0","126"
"2016-17","School","Clark","Educational Service District 112","100003","06119","Battle Ground School District","100018","3018","Glenwood Heights Primary","100637","P","Pre-Kindergarten","2","0","0","2","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","2","2","2","2","2","2","2","2","2","0","2022-04-22T00:00:00.000","0","2"
"2016-17","School","Clark","Educational Service District 112","100003","06119","Battle Ground School District","100018","1875","Homelink River","100633","A","10th Grade","80","41","0","39","0","0","0","8","0","3","69","0","0","1","29","0","0","4","6","5","80","80","79","51","80","80","76","74","75","2022-04-22T00:00:00.000","0","79"
"2016-17","School","Clark","Educational Service District 112","100003","06119","Battle Ground School District","100018","1875","Homelink River","100633","A","11th Grade","73","33","0","40","0","1","0","3","0","4","65","2","1","1","22","0","0","1","6","3","71","72","72","51","73","73","72","67","70","2022-04-22T00:00:00.000","0","73"
"2016-17","School","Clark","Educational Service District 112","100003","06119","Battle Ground School District","100018","1875","Homelink River","100633","A","12th Grade","72","39","0","33","0","1","0","5","0","1","65","2","0","2","19","0","0","3","2","5","70","72","70","53","72","72","69","70","67","2022-04-22T00:00:00.000","0","72"
"2016-17","School","Clark","Educational Service District 112","100003","06119","Battle Ground School District","100018","1875","Homelink River","100633","A","1st Grade","70","35","0","35","0","1","1","3","0","5","60","5","0","0","9","0","0","3","0","3","65","70","70","61","70","70","67","70","67","2022-04-22T00:00:00.000","0","70"
"2016-17","School","Clark","Educational Service District 112","100003","06119","Battle Ground School District","100018","1875","Homelink River","100633","A","2nd Grade","69","39","0","30","3","3","0","5","0","1","57","4","0","0","21","0","0","3","0","6","65","69","69","48","69","69","66","69","63","2022-04-22T00:00:00.000","0","69"
"2016-17","School","Clark","Educational Service District 112","100003","06119","Battle Ground School District","100018","1875","Homelink River","100633","A","3rd Grade","74","40","0","34","0","1","2","3","0","6","62","1","0","0","13","0","0","3","1","4","73","74","74","61","74","74","71","73","70","2022-04-22T00:00:00.000","0","74"
"2016-17","School","Clark","Educational Service District 112","100003","06119","Battle Ground School District","100018","1875","Homelink River","100633","A","4th Grade","64","34","0","30","2","1","0","4","0","5","52","3","0","0","18","0","0","2","1","4","61","64","64","46","64","64","62","63","60","2022-04-22T00:00:00.000","0","64"
"2016-17","School","Clark","Educational Service District 112","100003","06119","Battle Ground School District","100018","1875","Homelink River","100633","A","5th Grade","67","34","0","33","1","0","1","4","0","6","55","1","1","0","13","0","0","0","2","4","66","66","67","54","67","67","67","65","63","2022-04-22T00:00:00.000","0","67"
"2016-17","School","Clark","Educational Service District 112","100003","06119","Battle Ground School District","100018","1875","Homelink River","100633","A","6th Grade","83","45","0","38","0","0","1","3","0","13","66","2","0","2","28","0","0","3","1","2","81","83","81","55","83","83","80","82","81","2022-04-22T00:00:00.000","0","83"
"2016-17","School","Clark","Educational Service District 112","100003","06119","Battle Ground School District","100018","1875","Homelink River","100633","A","7th Grade","71","38","0","33","0","1","2","2","0","6","60","6","0","0","24","0","0","3","1","5","65","71","71","47","71","71","68","70","66","2022-04-22T00:00:00.000","0","70"
"2016-17","School","Clark","Educational Service District 112","100003","06119","Battle Ground School District","100018","1875","Homelink River","100633","A","8th Grade","87","61","0","26","1","0","1","11","0","3","71","1","0","0","32","0","0","2","5","3","86","87","87","55","87","87","85","82","84","2022-04-22T00:00:00.000","0","87"
"2016-17","School","Clark","Educational Service District 112","100003","06119","Battle Ground School District","100018","1875","Homelink River","100633","A","9th Grade","79","43","0","36","1","2","0","2","0","6","68","3","0","0","27","0","0","1","3","6","76","79","79","52","79","79","78","76","73","2022-04-22T00:00:00.000","0","79"
"2016-17","School","Clark","Educational Service District 112","100003","06119","Battle Ground School District","100018","1875","Homelink River","100633","A","AllGrades","952","509","0","443","9","14","8","55","0","62","804","43","2","6","271","0","0","33","28","55","909","950","946","681","952","952","919","924","897","2022-04-22T00:00:00.000","0","950"
"2016-17","School","Clark","Educational Service District 112","100003","06119","Battle Ground School District","100018","1875","Homelink River","100633","A","Kindergarten","63","27","0","36","1","3","0","2","0","3","54","13","0","0","16","0","0","5","0","5","50","63","63","47","63","63","58","63","58","2022-04-22T00:00:00.000","0","63"
"2016-17","School","Clark","Educational Service District 112","100003","06119","Battle Ground School District","100018","3545","Laurin Middle School","100639","P","5th Grade","157","75","0","82","0","7","1","16","1","5","127","21","0","2","65","0","1","3","2","24","136","157","155","92","157","156","154","155","133","2022-04-22T00:00:00.000","0","157"
"2016-17","School","Clark","Educational Service District 112","100003","06119","Battle Ground School District","100018","3545","Laurin Middle School","100639","P","6th Grade","152","69","0","83","1","3","1","13","1","9","123","17","0","4","66","0","0","7","4","27","135","152","148","86","152","152","145","148","125","2022-04-22T00:00:00.000","0","151"
"2016-17","School","Clark","Educational Service District 112","100003","06119","Battle Ground School District","100018","3545","Laurin Middle School","100639","P","7th Grade","148","82","0","66","1","11","2","22","0","8","104","9","0","3","62","1","2","3","5","18","139","148","145","86","147","146","145","143","130","2022-04-22T00:00:00.000","0","146"
"2016-17","School","Clark","Educational Service District 112","100003","06119","Battle Ground School District","100018","3545","Laurin Middle School","100639","P","8th Grade","164","82","0","82","0","11","0","12","2","14","125","8","0","2","60","0","2","7","8","24","156","164","162","104","164","162","157","156","140","2022-04-22T00:00:00.000","0","162"
"2016-17","School","Clark","Educational Service District 112","100003","06119","Battle Ground School District","100018","3545","Laurin Middle School","100639","P","AllGrades","621","308","0","313","2","32","4","63","4","36","479","55","0","11","253","1","5","20","19","93","566","621","610","368","620","616","601","602","528","2022-04-22T00:00:00.000","0","616"
"2016-17","School","Clark","Educational Service District 112","100003","06119","Battle Ground School District","100018","5291","Maple Grove K-8 (Closed after 2018-2019 school year)","105536","P","1st Grade","49","25","0","24","0","2","0","7","0","2","38","7","0","0","23","0","1","2","0","7","42","49","49","26","49","48","47","49","42","2022-04-22T00:00:00.000","0","48"
"2016-17","School","Clark","Educational Service District 112","100003","06119","Battle Ground School District","100018","5291","Maple Grove K-8 (Closed after 2018-2019 school year)","105536","P","2nd Grade","57","25","0","32","0","1","0","3","0","6","47","14","0","0","30","0","0","3","0","10","43","57","57","27","57","57","54","57","47","2022-04-22T00:00:00.000","0","57"
"2016-17","School","Clark","Educational Service District 112","100003","06119","Battle Ground School District","100018","5291","Maple Grove K-8 (Closed after 2018-2019 school year)","105536","P","3rd Grade","58","24","0","34","0","1","0","6","1","2","48","10","0","3","36","0","0","4","6","11","48","58","55","22","58","58","54","52","47","2022-04-22T00:00:00.000","0","57"
"2016-17","School","Clark","Educational Service District 112","100003","06119","Battle Ground School District","100018","5291","Maple Grove K-8 (Closed after 2018-2019 school year)","105536","P","4th Grade","46","23","0","23","0","1","0","3","1","3","38","4","0","1","21","0","1","1","0","7","42","46","45","25","46","45","45","46","39","2022-04-22T00:00:00.000","0","46"
"2016-17","School","Clark","Educational Service District 112","100003","06119","Battle Ground School District","100018","5291","Maple Grove K-8 (Closed after 2018-2019 school year)","105536","P","5th Grade","51","22","0","29","0","0","0","9","0","1","41","10","0","2","26","0","0","5","2","10","41","51","49","25","51","51","46","49","41","2022-04-22T00:00:00.000","0","49"
"2016-17","School","Clark","Educational Service District 112","100003","06119","Battle Ground School District","100018","5291","Maple Grove K-8 (Closed after 2018-2019 school year)","105536","P","6th Grade","46","28","0","18","0","0","0","8","0","2","36","1","0","2","31","0","0","2","1","8","45","46","44","15","46","46","44","45","38","2022-04-22T00:00:00.000","0","46"
"2016-17","School","Clark","Educational Service District 112","100003","06119","Battle Ground School District","100018","5291","Maple Grove K-8 (Closed after 2018-2019 school year)","105536","P","7th Grade","41","19","0","22","0","2","0","3","0","1","35","6","0","2","19","0","0","3","3","11","35","41","39","22","41","41","38","38","30","2022-04-22T00:00:00.000","0","40"
"2016-17","School","Clark","Educational Service District 112","100003","06119","Battle Ground School District","100018","5291","Maple Grove K-8 (Closed after 2018-2019 school year)","105536","P","8th Grade","65","27","0","38","1","3","2","6","1","2","50","5","0","0","28","0","0","5","3","8","60","65","65","37","65","65","60","62","57","2022-04-22T00:00:00.000","0","65"
"2016-17","School","Clark","Educational Service District 112","100003","06119","Battle Ground School District","100018","5291","Maple Grove K-8 (Closed after 2018-2019 school year)","105536","P","AllGrades","486","228","0","258","1","10","2","50","3","25","395","67","0","10","241","0","3","29","15","89","419","486","476","245","486","483","457","471","397","2022-04-22T00:00:00.000","0","480"
"2016-17","School","Clark","Educational Service District 112","100003","06119","Battle Ground School District","100018","5291","Maple Grove K-8 (Closed after 2018-2019 school year)","105536","P","Kindergarten","63","33","0","30","0","0","0","5","0","6","52","10","0","0","24","0","1","3","0","7","53","63","63","39","63","62","60","63","56","2022-04-22T00:00:00.000","0","62"
"2016-17","School","Clark","Educational Service District 112","100003","06119","Battle Ground School District","100018","5291","Maple Grove K-8 (Closed after 2018-2019 school year)","105536","P","Pre-Kindergarten","10","2","0","8","0","0","0","0","0","0","10","0","0","0","3","0","0","1","0","10","10","10","10","7","10","10","9","10","0","2022-04-22T00:00:00.000","0","10"
"2016-17","School","Clark","Educational Service District 112","100003","06119","Battle Ground School District","100018","5360","Open Doors Battle Ground","105787","R","11th Grade","2","1","0","1","0","0","0","0","0","0","2","0","0","1","2","0","0","0","0","2","2","2","1","0","2","2","2","2","0","2022-04-22T00:00:00.000","0","2"
"2016-17","School","Clark","Educational Service District 112","100003","06119","Battle Ground School District","100018","5360","Open Doors Battle Ground","105787","R","12th Grade","18","8","0","10","0","0","1","0","1","1","15","3","0","2","9","0","0","4","0","1","15","18","16","9","18","18","14","18","17","2022-04-22T00:00:00.000","0","18"
"2016-17","School","Clark","Educational Service District 112","100003","06119","Battle Ground School District","100018","5360","Open Doors Battle Ground","105787","R","AllGrades","20","9","0","11","0","0","1","0","1","1","17","3","0","3","11","0","0","4","0","3","17","20","17","9","20","20","16","20","17","2022-04-22T00:00:00.000","0","20"
"2016-17","School","Clark","Educational Service District 112","100003","06119","Battle Ground School District","100018","3997","Pleasant Valley Middle","100642","P","5th Grade","120","63","0","57","0","7","2","19","3","10","79","10","0","1","49","1","1","2","4","18","110","120","119","71","119","119","118","116","102","2022-04-22T00:00:00.000","0","120"
"2016-17","School","Clark","Educational Service District 112","100003","06119","Battle Ground School District","100018","3997","Pleasant Valley Middle","100642","P","6th Grade","134","65","0","69","2","14","2","19","2","5","90","9","0","4","46","0","1","3","3","20","125","134","130","88","134","133","131","131","114","2022-04-22T00:00:00.000","0","134"
"2016-17","School","Clark","Educational Service District 112","100003","06119","Battle Ground School District","100018","3997","Pleasant Valley Middle","100642","P","7th Grade","139","64","0","75","1","6","1","27","0","13","91","5","0","1","51","1","2","2","6","20","134","139","138","88","138","137","137","133","119","2022-04-22T00:00:00.000","0","139"
"2016-17","School","Clark","Educational Service District 112","100003","06119","Battle Ground School District","100018","3997","Pleasant Valley Middle","100642","P","8th Grade","114","58","0","56","0","5","0","19","0","7","83","3","0","3","44","0","0","1","4","22","111","114","111","70","114","114","113","110","92","2022-04-22T00:00:00.000","0","113"
"2016-17","School","Clark","Educational Service District 112","100003","06119","Battle Ground School District","100018","3997","Pleasant Valley Middle","100642","P","AllGrades","507","250","0","257","3","32","5","84","5","35","343","27","0","9","190","2","4","8","17","80","480","507","498","317","505","503","499","490","427","2022-04-22T00:00:00.000","0","506"
