"schoolyear","organizationlevel","county","esdname","esdorganizationid","districtcode","districtname","districtorganizationid","schoolcode","schoolname","schoolorganizationid","currentschooltype","gradelevel","all_students","female","gender_x","male","american_indian_alaskan_native","asian","black_african_american","hispanic_latino_of_any_race","native_hawaiian_other_pacific","two_or_more_races","white","english_language_learners","highly_capable","homeless","low_income","migrant","military_parent","mobile","section_504","students_with_disabilities","non_english_language_learners","non_highly_capable","non_homeless","non_low_income","non_migrant","non_military_parent","non_mobile","non_section_504","students_without_disabilities","foster_care","non_foster_care","dataasof"
"2017-18","School","King","Puget Sound Educational Service District 121","100006","17405","Bellevue School District","100019","3100","Stevenson Elementary","101361","P","1st Grade","114","55","0","59","1","70","1","30","2","5","5","74","0","0","31","1","0","8","0","4","40","114","114","83","113","114","106","114","110","0","114","2022-04-22T00:00:00.000"
"2017-18","School","King","Puget Sound Educational Service District 121","100006","17405","Bellevue School District","100019","3100","Stevenson Elementary","101361","P","2nd Grade","91","36","0","55","0","55","3","25","0","2","6","62","0","2","44","0","0","3","0","4","29","91","89","47","91","91","88","91","87","0","91","2022-04-22T00:00:00.000"
"2017-18","School","King","Puget Sound Educational Service District 121","100006","17405","Bellevue School District","100019","3100","Stevenson Elementary","101361","P","3rd Grade","86","42","0","44","0","37","4","36","1","5","3","48","0","5","46","1","0","6","0","8","38","86","81","40","85","86","80","86","78","0","86","2022-04-22T00:00:00.000"
"2017-18","School","King","Puget Sound Educational Service District 121","100006","17405","Bellevue School District","100019","3100","Stevenson Elementary","101361","P","4th Grade","67","33","0","34","0","37","1","25","1","0","3","38","0","2","39","0","0","5","0","4","29","67","65","28","67","67","62","67","63","0","67","2022-04-22T00:00:00.000"
"2017-18","School","King","Puget Sound Educational Service District 121","100006","17405","Bellevue School District","100019","3100","Stevenson Elementary","101361","P","5th Grade","53","27","0","26","0","11","5","30","0","1","6","23","0","5","42","0","0","2","1","6","30","53","48","11","53","53","51","52","47","0","53","2022-04-22T00:00:00.000"
"2017-18","School","King","Puget Sound Educational Service District 121","100006","17405","Bellevue School District","100019","3100","Stevenson Elementary","101361","P","AllGrades","584","278","0","306","1","332","19","183","4","15","30","343","0","18","249","2","0","42","1","39","241","584","566","335","582","584","542","583","545","0","584","2022-04-22T00:00:00.000"
"2017-18","School","King","Puget Sound Educational Service District 121","100006","17405","Bellevue School District","100019","3100","Stevenson Elementary","101361","P","Kindergarten","135","65","0","70","0","92","1","35","0","2","5","98","0","3","39","0","0","13","0","9","37","135","132","96","135","135","122","135","126","0","135","2022-04-22T00:00:00.000"
"2017-18","School","King","Puget Sound Educational Service District 121","100006","17405","Bellevue School District","100019","3100","Stevenson Elementary","101361","P","Pre-Kindergarten","38","20","0","18","0","30","4","2","0","0","2","0","0","1","8","0","0","5","0","4","38","38","37","30","38","38","33","38","34","0","38","2022-04-22T00:00:00.000"
"2017-18","School","King","Puget Sound Educational Service District 121","100006","17405","Bellevue School District","100019","3435","Tillicum Middle School","101375","P","6th Grade","254","125","0","129","1","60","4","37","0","26","125","12","3","0","31","0","0","3","18","33","242","251","254","223","254","254","251","236","221","0","254","2022-04-22T00:00:00.000"
"2017-18","School","King","Puget Sound Educational Service District 121","100006","17405","Bellevue School District","100019","3435","Tillicum Middle School","101375","P","7th Grade","236","117","0","119","0","54","6","36","0","25","115","6","2","1","35","0","0","2","21","18","230","234","235","201","236","236","234","215","218","0","233","2022-04-22T00:00:00.000"
"2017-18","School","King","Puget Sound Educational Service District 121","100006","17405","Bellevue School District","100019","3435","Tillicum Middle School","101375","P","8th Grade","195","101","0","94","0","34","7","25","0","24","105","10","1","0","34","0","0","3","14","12","185","194","195","161","195","195","192","181","183","0","195","2022-04-22T00:00:00.000"
"2017-18","School","King","Puget Sound Educational Service District 121","100006","17405","Bellevue School District","100019","3435","Tillicum Middle School","101375","P","AllGrades","685","343","0","342","1","148","17","98","0","75","345","28","6","1","100","0","0","8","53","63","657","679","684","585","685","685","677","632","622","0","682","2022-04-22T00:00:00.000"
"2017-18","School","King","Puget Sound Educational Service District 121","100006","17405","Bellevue School District","100019","3283","Tyee Middle School","101368","P","6th Grade","317","147","0","170","1","177","3","19","1","27","88","19","79","4","30","0","2","5","16","18","298","238","313","287","317","315","312","301","299","0","317","2022-04-22T00:00:00.000"
"2017-18","School","King","Puget Sound Educational Service District 121","100006","17405","Bellevue School District","100019","3283","Tyee Middle School","101368","P","7th Grade","348","156","0","192","0","197","14","16","0","32","89","18","89","3","45","0","0","8","16","24","330","259","345","303","348","348","340","332","324","0","347","2022-04-22T00:00:00.000"
"2017-18","School","King","Puget Sound Educational Service District 121","100006","17405","Bellevue School District","100019","3283","Tyee Middle School","101368","P","8th Grade","344","163","0","181","0","197","6","21","1","33","85","25","70","0","44","0","0","3","30","21","319","274","344","300","344","344","341","314","323","0","343","2022-04-22T00:00:00.000"
"2017-18","School","King","Puget Sound Educational Service District 121","100006","17405","Bellevue School District","100019","3283","Tyee Middle School","101368","P","AllGrades","1009","466","0","543","1","571","23","56","2","92","262","62","238","7","119","0","2","16","62","63","947","771","1002","890","1009","1007","993","947","946","0","1007","2022-04-22T00:00:00.000"
"2017-18","School","King","Puget Sound Educational Service District 121","100006","17405","Bellevue School District","100019","3167","Woodridge Elementary","101363","P","1st Grade","121","55","0","66","0","61","3","7","0","8","42","48","0","2","23","0","0","13","1","7","73","121","119","98","121","121","108","120","114","0","121","2022-04-22T00:00:00.000"
"2017-18","School","King","Puget Sound Educational Service District 121","100006","17405","Bellevue School District","100019","3167","Woodridge Elementary","101363","P","2nd Grade","123","69","0","54","1","52","4","12","0","7","47","25","0","1","12","0","0","5","0","7","98","123","122","111","123","123","118","123","116","0","123","2022-04-22T00:00:00.000"
"2017-18","School","King","Puget Sound Educational Service District 121","100006","17405","Bellevue School District","100019","3167","Woodridge Elementary","101363","P","3rd Grade","127","60","0","67","0","50","9","11","1","14","42","18","2","2","26","0","0","6","3","9","109","125","125","101","127","127","121","124","118","0","127","2022-04-22T00:00:00.000"
"2017-18","School","King","Puget Sound Educational Service District 121","100006","17405","Bellevue School District","100019","3167","Woodridge Elementary","101363","P","4th Grade","84","37","0","47","0","34","1","5","1","8","35","7","2","1","13","0","0","3","2","4","77","82","83","71","84","84","81","82","80","0","84","2022-04-22T00:00:00.000"
"2017-18","School","King","Puget Sound Educational Service District 121","100006","17405","Bellevue School District","100019","3167","Woodridge Elementary","101363","P","5th Grade","109","51","0","58","0","48","2","6","3","10","40","18","0","0","22","0","0","8","3","9","91","109","109","87","109","109","101","106","100","0","109","2022-04-22T00:00:00.000"
"2017-18","School","King","Puget Sound Educational Service District 121","100006","17405","Bellevue School District","100019","3167","Woodridge Elementary","101363","P","AllGrades","676","319","0","357","2","296","23","50","5","56","244","159","4","6","111","0","0","43","10","48","517","672","670","565","676","676","633","666","628","0","676","2022-04-22T00:00:00.000"
"2017-18","School","King","Puget Sound Educational Service District 121","100006","17405","Bellevue School District","100019","3167","Woodridge Elementary","101363","P","Kindergarten","112","47","0","65","1","51","4","9","0","9","38","43","0","0","15","0","0","8","1","12","69","112","112","97","112","112","104","111","100","0","112","2022-04-22T00:00:00.000"
"2017-18","School","Whatcom","Northwest Educational Service District 189","100009","37501","Bellingham School District","100020","3200","Alderwood Elementary School","103064","P","1st Grade","40","22","0","18","0","3","0","14","0","3","20","11","1","1","32","0","0","1","0","5","29","39","39","8","40","40","39","40","35","0","40","2022-04-22T00:00:00.000"
"2017-18","School","Whatcom","Northwest Educational Service District 189","100009","37501","Bellingham School District","100020","3200","Alderwood Elementary School","103064","P","2nd Grade","50","30","0","20","0","3","2","23","0","3","19","14","2","5","40","4","0","4","2","6","36","48","45","10","46","50","46","48","44","0","50","2022-04-22T00:00:00.000"
"2017-18","School","Whatcom","Northwest Educational Service District 189","100009","37501","Bellingham School District","100020","3200","Alderwood Elementary School","103064","P","3rd Grade","38","16","0","22","0","3","1","17","0","1","16","15","1","1","38","2","0","3","1","9","23","37","37","0","36","38","35","37","29","0","38","2022-04-22T00:00:00.000"
"2017-18","School","Whatcom","Northwest Educational Service District 189","100009","37501","Bellingham School District","100020","3200","Alderwood Elementary School","103064","P","4th Grade","45","19","0","26","1","7","1","12","0","4","20","12","1","4","38","2","0","3","3","8","33","44","41","7","43","45","42","42","37","0","45","2022-04-22T00:00:00.000"
"2017-18","School","Whatcom","Northwest Educational Service District 189","100009","37501","Bellingham School District","100020","3200","Alderwood Elementary School","103064","P","5th Grade","37","18","0","19","0","2","1","18","0","0","16","12","1","1","37","4","1","1","1","2","25","36","36","0","33","36","36","36","35","0","37","2022-04-22T00:00:00.000"
"2017-18","School","Whatcom","Northwest Educational Service District 189","100009","37501","Bellingham School District","100020","3200","Alderwood Elementary School","103064","P","AllGrades","274","132","0","142","1","20","8","101","0","19","125","78","6","13","236","15","1","15","8","43","196","268","261","38","259","273","259","266","231","0","274","2022-04-22T00:00:00.000"
"2017-18","School","Whatcom","Northwest Educational Service District 189","100009","37501","Bellingham School District","100020","3200","Alderwood Elementary School","103064","P","Kindergarten","49","22","0","27","0","0","3","13","0","6","27","14","0","1","40","3","0","2","1","6","35","49","48","9","46","49","47","48","43","0","49","2022-04-22T00:00:00.000"
"2017-18","School","Whatcom","Northwest Educational Service District 189","100009","37501","Bellingham School District","100020","3200","Alderwood Elementary School","103064","P","Pre-Kindergarten","15","5","0","10","0","2","0","4","0","2","7","0","0","0","11","0","0","1","0","7","15","15","15","4","15","15","14","15","8","0","15","2022-04-22T00:00:00.000"
"2017-18","School","Whatcom","Northwest Educational Service District 189","100009","37501","Bellingham School District","100020","5366","Bellingham Family Partnership Program","105794","A","1st Grade","33","14","0","19","0","1","0","1","0","3","28","1","1","0","3","0","0","1","1","2","32","32","33","30","33","33","32","32","31","0","33","2022-04-22T00:00:00.000"
"2017-18","School","Whatcom","Northwest Educational Service District 189","100009","37501","Bellingham School District","100020","5366","Bellingham Family Partnership Program","105794","A","2nd Grade","21","8","0","13","0","0","0","4","0","2","15","0","0","1","3","0","0","2","0","0","21","21","20","18","21","21","19","21","21","0","21","2022-04-22T00:00:00.000"
"2017-18","School","Whatcom","Northwest Educational Service District 189","100009","37501","Bellingham School District","100020","5366","Bellingham Family Partnership Program","105794","A","3rd Grade","24","13","0","11","0","0","0","1","0","1","22","0","0","0","2","0","1","1","1","1","24","24","24","22","24","23","23","23","23","0","24","2022-04-22T00:00:00.000"
"2017-18","School","Whatcom","Northwest Educational Service District 189","100009","37501","Bellingham School District","100020","5366","Bellingham Family Partnership Program","105794","A","4th Grade","22","9","0","13","0","1","1","4","0","1","15","0","0","0","5","0","0","3","1","0","22","22","22","17","22","22","19","21","22","0","22","2022-04-22T00:00:00.000"
"2017-18","School","Whatcom","Northwest Educational Service District 189","100009","37501","Bellingham School District","100020","5366","Bellingham Family Partnership Program","105794","A","5th Grade","20","11","0","9","0","0","0","1","0","0","19","0","2","0","2","0","0","1","0","2","20","18","20","18","20","20","19","20","18","0","20","2022-04-22T00:00:00.000"
"2017-18","School","Whatcom","Northwest Educational Service District 189","100009","37501","Bellingham School District","100020","5366","Bellingham Family Partnership Program","105794","A","6th Grade","19","6","0","13","0","0","1","0","0","0","18","0","1","0","3","0","0","1","2","1","19","18","19","16","19","19","18","17","18","0","19","2022-04-22T00:00:00.000"
"2017-18","School","Whatcom","Northwest Educational Service District 189","100009","37501","Bellingham School District","100020","5366","Bellingham Family Partnership Program","105794","A","7th Grade","17","7","0","10","0","0","0","1","0","0","16","1","2","0","3","0","1","2","0","1","16","15","17","14","17","16","15","17","16","0","17","2022-04-22T00:00:00.000"
"2017-18","School","Whatcom","Northwest Educational Service District 189","100009","37501","Bellingham School District","100020","5366","Bellingham Family Partnership Program","105794","A","8th Grade","12","9","0","3","0","1","0","2","0","0","9","0","1","0","2","0","0","2","1","2","12","11","12","10","12","12","10","11","10","0","12","2022-04-22T00:00:00.000"
"2017-18","School","Whatcom","Northwest Educational Service District 189","100009","37501","Bellingham School District","100020","5366","Bellingham Family Partnership Program","105794","A","AllGrades","193","92","0","101","0","3","2","15","0","10","163","2","7","1","23","0","2","16","6","10","191","186","192","170","193","191","177","187","183","0","193","2022-04-22T00:00:00.000"
"2017-18","School","Whatcom","Northwest Educational Service District 189","100009","37501","Bellingham School District","100020","5366","Bellingham Family Partnership Program","105794","A","Half-day Kindergarten","23","14","0","9","0","0","0","1","0","3","19","0","0","0","0","0","0","3","0","0","23","23","23","23","23","23","20","23","23","0","23","2022-04-22T00:00:00.000"
"2017-18","School","Whatcom","Northwest Educational Service District 189","100009","37501","Bellingham School District","100020","5366","Bellingham Family Partnership Program","105794","A","Kindergarten","1","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","1","1","1","1","1","1","1","1","0","0","1","2022-04-22T00:00:00.000"
"2017-18","School","Whatcom","Northwest Educational Service District 189","100009","37501","Bellingham School District","100020","5366","Bellingham Family Partnership Program","105794","A","Pre-Kindergarten","1","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","1","1","1","1","1","1","1","1","0","1","2022-04-22T00:00:00.000"
"2017-18","School","Whatcom","Northwest Educational Service District 189","100009","37501","Bellingham School District","100020","2553","Bellingham High School","103061","P","10th Grade","307","151","0","156","3","11","2","54","0","19","218","6","24","9","103","1","3","16","31","28","301","283","298","204","306","304","291","276","279","0","307","2022-04-22T00:00:00.000"
"2017-18","School","Whatcom","Northwest Educational Service District 189","100009","37501","Bellingham School District","100020","2553","Bellingham High School","103061","P","11th Grade","273","134","0","139","5","14","4","49","1","15","185","11","17","10","89","1","1","10","20","38","262","256","263","184","272","272","263","253","235","0","269","2022-04-22T00:00:00.000"
"2017-18","School","Whatcom","Northwest Educational Service District 189","100009","37501","Bellingham School District","100020","2553","Bellingham High School","103061","P","12th Grade","258","118","0","140","6","8","7","38","0","19","180","15","5","13","74","0","1","7","13","14","243","253","245","184","258","257","251","245","244","0","258","2022-04-22T00:00:00.000"
"2017-18","School","Whatcom","Northwest Educational Service District 189","100009","37501","Bellingham School District","100020","2553","Bellingham High School","103061","P","8th Grade","4","3","0","1","0","0","0","1","0","2","1","0","0","0","0","0","0","0","0","0","4","4","4","4","4","4","4","4","4","0","4","2022-04-22T00:00:00.000"
"2017-18","School","Whatcom","Northwest Educational Service District 189","100009","37501","Bellingham School District","100020","2553","Bellingham High School","103061","P","9th Grade","282","156","0","126","2","10","6","41","1","20","202","8","32","8","101","1","1","12","17","34","274","250","274","181","281","281","270","265","248","0","281","2022-04-22T00:00:00.000"
"2017-18","School","Whatcom","Northwest Educational Service District 189","100009","37501","Bellingham School District","100020","2553","Bellingham High School","103061","P","AllGrades","1124","562","0","562","16","43","19","183","2","75","786","40","78","40","367","3","6","45","81","114","1084","1046","1084","757","1121","1118","1079","1043","1010","0","1119","2022-04-22T00:00:00.000"
"2017-18","School","Whatcom","Northwest Educational Service District 189","100009","37501","Bellingham School District","100020","5340","Bellingham Re-Engagement Program","105681","R","11th Grade","33","13","0","20","0","1","1","6","0","9","16","2","0","4","17","0","0","0","5","2","31","33","29","16","33","33","33","28","31","0","33","2022-04-22T00:00:00.000"
"2017-18","School","Whatcom","Northwest Educational Service District 189","100009","37501","Bellingham School District","100020","5340","Bellingham Re-Engagement Program","105681","R","12th Grade","56","17","0","39","0","0","2","15","0","3","36","1","0","2","32","0","0","23","5","2","55","56","54","24","56","56","33","51","54","0","56","2022-04-22T00:00:00.000"
"2017-18","School","Whatcom","Northwest Educational Service District 189","100009","37501","Bellingham School District","100020","5340","Bellingham Re-Engagement Program","105681","R","AllGrades","89","30","0","59","0","1","3","21","0","12","52","3","0","6","49","0","0","23","10","4","86","89","83","40","89","89","66","79","85","0","89","2022-04-22T00:00:00.000"
"2017-18","School","Whatcom","Northwest Educational Service District 189","100009","37501","Bellingham School District","100020","2431","Birchwood Elementary School","103060","P","1st Grade","47","20","0","27","0","1","0","19","0","4","23","16","0","4","31","1","0","0","3","8","31","47","43","16","46","47","47","44","39","0","47","2022-04-22T00:00:00.000"
"2017-18","School","Whatcom","Northwest Educational Service District 189","100009","37501","Bellingham School District","100020","2431","Birchwood Elementary School","103060","P","2nd Grade","60","27","0","33","0","3","0","32","1","6","18","18","1","4","47","2","0","3","0","6","42","59","56","13","58","60","57","60","54","0","59","2022-04-22T00:00:00.000"
"2017-18","School","Whatcom","Northwest Educational Service District 189","100009","37501","Bellingham School District","100020","2431","Birchwood Elementary School","103060","P","3rd Grade","61","34","0","27","1","4","0","23","1","5","27","16","2","4","38","1","0","2","2","12","45","59","57","23","60","61","59","59","49","0","61","2022-04-22T00:00:00.000"
"2017-18","School","Whatcom","Northwest Educational Service District 189","100009","37501","Bellingham School District","100020","2431","Birchwood Elementary School","103060","P","4th Grade","47","24","0","23","0","3","1","19","1","5","18","10","3","5","30","0","0","1","3","10","37","44","42","17","47","47","46","44","37","0","47","2022-04-22T00:00:00.000"
"2017-18","School","Whatcom","Northwest Educational Service District 189","100009","37501","Bellingham School District","100020","2431","Birchwood Elementary School","103060","P","5th Grade","47","26","0","21","0","2","0","18","1","4","22","11","1","1","34","0","1","0","4","9","36","46","46","13","47","46","47","43","38","0","45","2022-04-22T00:00:00.000"
"2017-18","School","Whatcom","Northwest Educational Service District 189","100009","37501","Bellingham School District","100020","2431","Birchwood Elementary School","103060","P","AllGrades","335","158","0","177","1","13","2","141","4","26","148","91","7","21","224","4","1","11","15","67","244","328","314","111","331","334","324","320","268","0","331","2022-04-22T00:00:00.000"
"2017-18","School","Whatcom","Northwest Educational Service District 189","100009","37501","Bellingham School District","100020","2431","Birchwood Elementary School","103060","P","Kindergarten","60","25","0","35","0","0","0","28","0","1","31","20","0","2","35","0","0","3","3","9","40","60","58","25","60","60","57","57","51","0","60","2022-04-22T00:00:00.000"
"2017-18","School","Whatcom","Northwest Educational Service District 189","100009","37501","Bellingham School District","100020","2431","Birchwood Elementary School","103060","P","Pre-Kindergarten","13","2","0","11","0","0","1","2","0","1","9","0","0","1","9","0","0","2","0","13","13","13","12","4","13","13","11","13","0","0","12","2022-04-22T00:00:00.000"
"2017-18","School","Whatcom","Northwest Educational Service District 189","100009","37501","Bellingham School District","100020","2817","Carl Cozier Elementary School","103062","P","1st Grade","61","30","0","31","0","4","8","6","1","9","33","11","0","5","33","0","0","3","3","12","50","61","56","28","61","61","58","58","49","0","61","2022-04-22T00:00:00.000"
"2017-18","School","Whatcom","Northwest Educational Service District 189","100009","37501","Bellingham School District","100020","2817","Carl Cozier Elementary School","103062","P","2nd Grade","52","26","0","26","3","1","3","9","0","7","29","5","3","11","30","2","0","5","3","14","47","49","41","22","50","52","47","49","38","0","49","2022-04-22T00:00:00.000"
"2017-18","School","Whatcom","Northwest Educational Service District 189","100009","37501","Bellingham School District","100020","2817","Carl Cozier Elementary School","103062","P","3rd Grade","58","25","0","33","0","2","4","8","2","3","39","9","1","3","39","1","0","1","4","7","49","57","55","19","57","58","57","54","51","0","57","2022-04-22T00:00:00.000"
"2017-18","School","Whatcom","Northwest Educational Service District 189","100009","37501","Bellingham School District","100020","2817","Carl Cozier Elementary School","103062","P","4th Grade","52","33","0","19","1","2","4","7","2","3","33","7","5","5","31","0","0","0","3","15","45","47","47","21","52","52","52","49","37","0","51","2022-04-22T00:00:00.000"
"2017-18","School","Whatcom","Northwest Educational Service District 189","100009","37501","Bellingham School District","100020","2817","Carl Cozier Elementary School","103062","P","5th Grade","41","15","0","26","0","0","2","10","1","0","28","5","3","3","22","1","0","2","3","9","36","38","38","19","40","41","39","38","32","0","41","2022-04-22T00:00:00.000"
"2017-18","School","Whatcom","Northwest Educational Service District 189","100009","37501","Bellingham School District","100020","2817","Carl Cozier Elementary School","103062","P","AllGrades","319","158","0","161","6","10","26","46","7","26","198","48","12","32","187","6","0","13","17","70","271","307","287","132","313","319","306","302","249","0","314","2022-04-22T00:00:00.000"
"2017-18","School","Whatcom","Northwest Educational Service District 189","100009","37501","Bellingham School District","100020","2817","Carl Cozier Elementary School","103062","P","Kindergarten","54","29","0","25","2","1","5","6","1","4","35","11","0","5","32","2","0","2","1","12","43","54","49","22","52","54","52","53","42","0","54","2022-04-22T00:00:00.000"
"2017-18","School","Whatcom","Northwest Educational Service District 189","100009","37501","Bellingham School District","100020","2817","Carl Cozier Elementary School","103062","P","Pre-Kindergarten","1","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","1","1","1","1","1","1","1","1","0","0","1","2022-04-22T00:00:00.000"
"2017-18","School","Whatcom","Northwest Educational Service District 189","100009","37501","Bellingham School District","100020","2365","Columbia Elementary School","103057","P","1st Grade","49","20","0","29","1","3","0","1","0","2","42","2","1","1","13","0","0","3","3","3","47","48","48","36","49","49","46","46","46","0","49","2022-04-22T00:00:00.000"
"2017-18","School","Whatcom","Northwest Educational Service District 189","100009","37501","Bellingham School District","100020","2365","Columbia Elementary School","103057","P","2nd Grade","50","25","0","25","0","1","1","3","0","2","43","0","2","0","16","0","0","0","0","9","50","48","50","34","50","50","50","50","41","0","49","2022-04-22T00:00:00.000"
"2017-18","School","Whatcom","Northwest Educational Service District 189","100009","37501","Bellingham School District","100020","2365","Columbia Elementary School","103057","P","3rd Grade","47","21","0","26","1","1","0","2","0","5","38","1","4","2","10","0","0","1","6","6","46","43","45","37","47","47","46","41","41","0","47","2022-04-22T00:00:00.000"
"2017-18","School","Whatcom","Northwest Educational Service District 189","100009","37501","Bellingham School District","100020","2365","Columbia Elementary School","103057","P","4th Grade","39","14","0","25","0","3","0","3","0","1","32","0","7","0","2","0","0","1","13","2","39","32","39","37","39","39","38","26","37","0","39","2022-04-22T00:00:00.000"
"2017-18","School","Whatcom","Northwest Educational Service District 189","100009","37501","Bellingham School District","100020","2365","Columbia Elementary School","103057","P","5th Grade","52","29","0","23","0","1","0","3","0","2","46","0","9","0","8","0","0","0","4","6","52","43","52","44","52","52","52","48","46","0","52","2022-04-22T00:00:00.000"
"2017-18","School","Whatcom","Northwest Educational Service District 189","100009","37501","Bellingham School District","100020","2365","Columbia Elementary School","103057","P","AllGrades","294","132","0","162","2","10","1","21","0","13","247","6","23","4","61","0","0","5","27","40","288","271","290","233","294","294","289","267","254","0","293","2022-04-22T00:00:00.000"
"2017-18","School","Whatcom","Northwest Educational Service District 189","100009","37501","Bellingham School District","100020","2365","Columbia Elementary School","103057","P","Kindergarten","57","23","0","34","0","1","0","9","0","1","46","3","0","1","12","0","0","0","1","14","54","57","56","45","57","57","57","56","43","0","57","2022-04-22T00:00:00.000"
"2017-18","School","Whatcom","Northwest Educational Service District 189","100009","37501","Bellingham School District","100020","5239","Cordata Elementary School","105326","P","1st Grade","62","28","0","34","0","9","4","13","1","4","31","17","3","2","46","3","0","2","3","17","45","59","60","16","59","62","60","59","45","0","60","2022-04-22T00:00:00.000"
"2017-18","School","Whatcom","Northwest Educational Service District 189","100009","37501","Bellingham School District","100020","5239","Cordata Elementary School","105326","P","2nd Grade","71","24","0","47","1","7","3","24","0","10","26","24","2","0","46","7","0","0","6","16","47","69","71","25","64","71","71","65","55","0","70","2022-04-22T00:00:00.000"
"2017-18","School","Whatcom","Northwest Educational Service District 189","100009","37501","Bellingham School District","100020","5239","Cordata Elementary School","105326","P","3rd Grade","61","31","0","30","0","4","2","27","0","8","20","21","1","2","50","12","0","3","3","14","40","60","59","11","49","61","58","58","47","0","61","2022-04-22T00:00:00.000"
"2017-18","School","Whatcom","Northwest Educational Service District 189","100009","37501","Bellingham School District","100020","5239","Cordata Elementary School","105326","P","4th Grade","54","25","0","29","0","7","2","16","0","4","25","11","2","2","40","3","0","4","2","13","43","52","52","14","51","54","50","52","41","0","54","2022-04-22T00:00:00.000"
"2017-18","School","Whatcom","Northwest Educational Service District 189","100009","37501","Bellingham School District","100020","5239","Cordata Elementary School","105326","P","5th Grade","51","28","0","23","0","10","4","10","1","7","19","11","3","2","37","3","0","1","3","14","40","48","49","14","48","51","50","48","37","0","51","2022-04-22T00:00:00.000"
"2017-18","School","Whatcom","Northwest Educational Service District 189","100009","37501","Bellingham School District","100020","5239","Cordata Elementary School","105326","P","AllGrades","376","172","0","204","3","48","16","120","4","44","141","109","11","12","263","37","0","12","18","90","267","365","364","113","339","376","364","358","286","0","373","2022-04-22T00:00:00.000"
"2017-18","School","Whatcom","Northwest Educational Service District 189","100009","37501","Bellingham School District","100020","5239","Cordata Elementary School","105326","P","Kindergarten","67","33","0","34","2","8","1","29","2","9","16","25","0","4","41","9","0","2","1","10","42","67","63","26","58","67","65","66","57","0","67","2022-04-22T00:00:00.000"
"2017-18","School","Whatcom","Northwest Educational Service District 189","100009","37501","Bellingham School District","100020","5239","Cordata Elementary School","105326","P","Pre-Kindergarten","10","3","0","7","0","3","0","1","0","2","4","0","0","0","3","0","0","0","0","6","10","10","10","7","10","10","10","10","4","0","10","2022-04-22T00:00:00.000"
"2017-18","School","Whatcom","Northwest Educational Service District 189","100009","37501","Bellingham School District","100020","2066","Fairhaven Middle School","103050","P","11th Grade","1","0","0","1","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","1","1","1","1","0","1","1","1","1","0","0","1","2022-04-22T00:00:00.000"
"2017-18","School","Whatcom","Northwest Educational Service District 189","100009","37501","Bellingham School District","100020","2066","Fairhaven Middle School","103050","P","5th Grade","1","0","0","1","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","1","1","1","1","0","1","1","1","1","0","0","1","2022-04-22T00:00:00.000"
"2017-18","School","Whatcom","Northwest Educational Service District 189","100009","37501","Bellingham School District","100020","2066","Fairhaven Middle School","103050","P","6th Grade","200","96","0","104","2","9","3","19","0","13","154","5","37","2","43","0","0","2","10","26","195","163","198","157","200","200","198","190","174","0","199","2022-04-22T00:00:00.000"
"2017-18","School","Whatcom","Northwest Educational Service District 189","100009","37501","Bellingham School District","100020","2066","Fairhaven Middle School","103050","P","7th Grade","220","101","0","119","2","11","4","27","0","19","157","8","53","5","51","2","1","2","13","30","212","167","215","169","218","219","218","207","190","0","220","2022-04-22T00:00:00.000"
"2017-18","School","Whatcom","Northwest Educational Service District 189","100009","37501","Bellingham School District","100020","2066","Fairhaven Middle School","103050","P","8th Grade","206","104","0","102","2","20","1","15","0","14","154","4","46","3","40","0","0","4","16","24","202","160","203","166","206","206","202","190","182","0","205","2022-04-22T00:00:00.000"
"2017-18","School","Whatcom","Northwest Educational Service District 189","100009","37501","Bellingham School District","100020","2066","Fairhaven Middle School","103050","P","AllGrades","628","301","0","327","6","40","8","61","0","46","467","17","136","10","136","2","1","8","39","82","611","492","618","492","626","627","620","589","546","0","626","2022-04-22T00:00:00.000"
"2017-18","School","Whatcom","Northwest Educational Service District 189","100009","37501","Bellingham School District","100020","2262","Geneva Elementary School","103056","P","1st Grade","72","44","0","28","0","0","0","6","2","2","62","3","0","0","18","0","1","1","4","7","69","72","72","54","72","71","71","68","65","0","71","2022-04-22T00:00:00.000"
"2017-18","School","Whatcom","Northwest Educational Service District 189","100009","37501","Bellingham School District","100020","2262","Geneva Elementary School","103056","P","2nd Grade","77","36","0","41","0","0","2","10","0","1","64","0","4","0","26","0","0","6","3","7","77","73","77","51","77","77","71","74","70","0","76","2022-04-22T00:00:00.000"
"2017-18","School","Whatcom","Northwest Educational Service District 189","100009","37501","Bellingham School District","100020","2262","Geneva Elementary School","103056","P","3rd Grade","84","37","0","47","1","1","2","7","0","5","68","2","3","2","27","0","0","0","3","12","82","81","82","57","84","84","84","81","72","0","84","2022-04-22T00:00:00.000"
"2017-18","School","Whatcom","Northwest Educational Service District 189","100009","37501","Bellingham School District","100020","2262","Geneva Elementary School","103056","P","4th Grade","83","37","0","46","1","2","3","3","0","4","70","1","2","1","22","0","1","4","4","14","82","81","82","61","83","82","79","79","69","0","82","2022-04-22T00:00:00.000"
