"schoolyear","organizationlevel","county","esdname","esdorganizationid","districtcode","districtname","districtorganizationid","schoolcode","schoolname","schoolorganizationid","currentschooltype","gradelevel","all_students","female","gender_x","male","american_indian_alaskan_native","asian","black_african_american","hispanic_latino_of_any_race","native_hawaiian_other_pacific","two_or_more_races","white","english_language_learners","foster_care","homeless","low_income","migrant","military_parent","mobile","section_504","students_with_disabilities","non_english_language_learners","non_foster_care","non_homeless","non_low_income","non_migrant","non_military_parent","non_mobile","non_section_504","students_without_disabilities","dataasof"
"2012-13","School","Snohomish","Northwest Educational Service District 189","100009","31016","Arlington School District","100014","4573","Pioneer Elementary","102571","P","4th Grade","92","46","0","46","0","6","0","12","0","2","72","2","0","0","25","0","0","0","1","10","90","92","92","67","92","92","92","91","82","2020-05-22T00:00:00.000"
"2012-13","School","Snohomish","Northwest Educational Service District 189","100009","31016","Arlington School District","100014","4573","Pioneer Elementary","102571","P","5th Grade","110","56","0","54","2","5","4","12","1","5","81","4","0","0","30","1","0","4","2","18","106","110","110","80","109","110","106","108","92","2020-05-22T00:00:00.000"
"2012-13","School","Snohomish","Northwest Educational Service District 189","100009","31016","Arlington School District","100014","4573","Pioneer Elementary","102571","P","6th Grade","1","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","1","1","1","1","1","1","1","0","1","0","2020-05-22T00:00:00.000"
"2012-13","School","Snohomish","Northwest Educational Service District 189","100009","31016","Arlington School District","100014","4573","Pioneer Elementary","102571","P","AllGrades","582","294","0","288","2","21","15","56","3","22","463","19","0","6","164","3","0","19","6","71","563","582","576","418","579","582","563","576","511","2020-05-22T00:00:00.000"
"2012-13","School","Snohomish","Northwest Educational Service District 189","100009","31016","Arlington School District","100014","4573","Pioneer Elementary","102571","P","Half-day Kindergarten","56","30","0","26","0","0","2","3","0","4","47","2","0","0","9","0","0","2","0","1","54","56","56","47","56","56","54","56","55","2020-05-22T00:00:00.000"
"2012-13","School","Snohomish","Northwest Educational Service District 189","100009","31016","Arlington School District","100014","4573","Pioneer Elementary","102571","P","Kindergarten","38","22","0","16","0","1","0","5","0","1","31","2","0","2","19","0","0","0","0","3","36","38","36","19","38","38","38","38","35","2020-05-22T00:00:00.000"
"2012-13","School","Snohomish","Northwest Educational Service District 189","100009","31016","Arlington School District","100014","3124","Post Middle School","102565","P","6th Grade","188","87","0","101","5","3","2","27","0","3","148","6","1","4","91","2","0","5","1","25","182","187","184","97","186","188","183","187","163","2020-05-22T00:00:00.000"
"2012-13","School","Snohomish","Northwest Educational Service District 189","100009","31016","Arlington School District","100014","3124","Post Middle School","102565","P","7th Grade","191","87","0","104","3","1","1","14","0","4","168","4","0","1","69","3","0","2","1","18","187","191","190","122","188","191","189","190","173","2020-05-22T00:00:00.000"
"2012-13","School","Snohomish","Northwest Educational Service District 189","100009","31016","Arlington School District","100014","3124","Post Middle School","102565","P","8th Grade","180","91","0","89","3","3","0","13","0","4","157","3","3","4","69","2","0","2","1","14","177","177","176","111","178","180","178","179","166","2020-05-22T00:00:00.000"
"2012-13","School","Snohomish","Northwest Educational Service District 189","100009","31016","Arlington School District","100014","3124","Post Middle School","102565","P","AllGrades","559","265","0","294","11","7","3","54","0","11","473","13","4","9","229","7","0","9","3","57","546","555","550","330","552","559","550","556","502","2020-05-22T00:00:00.000"
"2012-13","School","Snohomish","Northwest Educational Service District 189","100009","31016","Arlington School District","100014","4154","Presidents Elementary","102566","P","1st Grade","81","31","0","50","1","0","0","10","0","8","62","3","0","1","41","1","0","5","0","9","78","81","80","40","80","81","76","81","72","2020-05-22T00:00:00.000"
"2012-13","School","Snohomish","Northwest Educational Service District 189","100009","31016","Arlington School District","100014","4154","Presidents Elementary","102566","P","2nd Grade","90","38","0","52","2","0","0","15","0","7","66","5","3","2","39","1","0","3","0","11","85","87","88","51","89","90","87","90","79","2020-05-22T00:00:00.000"
"2012-13","School","Snohomish","Northwest Educational Service District 189","100009","31016","Arlington School District","100014","4154","Presidents Elementary","102566","P","3rd Grade","97","42","0","55","0","0","0","12","0","6","79","5","2","2","43","1","0","3","0","20","92","95","95","54","96","97","94","97","77","2020-05-22T00:00:00.000"
"2012-13","School","Snohomish","Northwest Educational Service District 189","100009","31016","Arlington School District","100014","4154","Presidents Elementary","102566","P","4th Grade","102","57","0","45","1","0","0","11","1","9","80","2","0","1","35","0","0","4","0","13","100","102","101","67","102","102","98","102","89","2020-05-22T00:00:00.000"
"2012-13","School","Snohomish","Northwest Educational Service District 189","100009","31016","Arlington School District","100014","4154","Presidents Elementary","102566","P","5th Grade","91","48","0","43","2","1","1","5","0","3","79","2","0","0","41","1","0","3","0","23","89","91","91","50","90","91","88","91","68","2020-05-22T00:00:00.000"
"2012-13","School","Snohomish","Northwest Educational Service District 189","100009","31016","Arlington School District","100014","4154","Presidents Elementary","102566","P","6th Grade","1","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","1","1","1","1","1","1","1","1","0","2020-05-22T00:00:00.000"
"2012-13","School","Snohomish","Northwest Educational Service District 189","100009","31016","Arlington School District","100014","4154","Presidents Elementary","102566","P","AllGrades","565","264","0","301","7","1","3","61","1","39","453","21","5","7","241","5","0","23","0","112","544","560","558","324","560","565","542","565","453","2020-05-22T00:00:00.000"
"2012-13","School","Snohomish","Northwest Educational Service District 189","100009","31016","Arlington School District","100014","4154","Presidents Elementary","102566","P","Half-day Kindergarten","81","42","0","39","1","0","1","5","0","6","68","4","0","1","33","1","0","4","0","13","77","81","80","48","80","81","77","81","68","2020-05-22T00:00:00.000"
"2012-13","School","Snohomish","Northwest Educational Service District 189","100009","31016","Arlington School District","100014","4154","Presidents Elementary","102566","P","Pre-Kindergarten","22","6","0","16","0","0","1","3","0","0","18","0","0","0","9","0","0","1","0","22","22","22","22","13","22","22","21","22","0","2020-05-22T00:00:00.000"
"2012-13","School","Snohomish","Northwest Educational Service District 189","100009","31016","Arlington School District","100014","1714","Stillaguamish Valley Learning Center","102560","A","10th Grade","8","2","0","6","0","0","0","1","0","0","7","0","0","0","2","0","0","0","0","0","8","8","8","6","8","8","8","8","8","2020-05-22T00:00:00.000"
"2012-13","School","Snohomish","Northwest Educational Service District 189","100009","31016","Arlington School District","100014","1714","Stillaguamish Valley Learning Center","102560","A","11th Grade","27","15","0","12","0","0","1","1","0","0","25","0","0","0","5","0","0","0","0","0","27","27","27","22","27","27","27","27","27","2020-05-22T00:00:00.000"
"2012-13","School","Snohomish","Northwest Educational Service District 189","100009","31016","Arlington School District","100014","1714","Stillaguamish Valley Learning Center","102560","A","12th Grade","36","21","0","15","1","0","0","3","0","0","32","0","0","0","10","0","0","2","0","2","36","36","36","26","36","36","34","36","34","2020-05-22T00:00:00.000"
"2012-13","School","Snohomish","Northwest Educational Service District 189","100009","31016","Arlington School District","100014","1714","Stillaguamish Valley Learning Center","102560","A","1st Grade","12","7","0","5","2","0","0","1","0","0","9","0","0","0","4","0","0","0","0","0","12","12","12","8","12","12","12","12","12","2020-05-22T00:00:00.000"
"2012-13","School","Snohomish","Northwest Educational Service District 189","100009","31016","Arlington School District","100014","1714","Stillaguamish Valley Learning Center","102560","A","2nd Grade","20","12","0","8","1","0","0","1","0","0","18","0","0","0","5","0","0","1","0","1","20","20","20","15","20","20","19","20","19","2020-05-22T00:00:00.000"
"2012-13","School","Snohomish","Northwest Educational Service District 189","100009","31016","Arlington School District","100014","1714","Stillaguamish Valley Learning Center","102560","A","3rd Grade","12","6","0","6","0","0","0","3","0","0","9","0","0","0","1","0","0","0","0","0","12","12","12","11","12","12","12","12","12","2020-05-22T00:00:00.000"
"2012-13","School","Snohomish","Northwest Educational Service District 189","100009","31016","Arlington School District","100014","1714","Stillaguamish Valley Learning Center","102560","A","4th Grade","22","6","0","16","1","0","0","1","0","1","19","0","0","0","5","0","0","0","0","3","22","22","22","17","22","22","22","22","19","2020-05-22T00:00:00.000"
"2012-13","School","Snohomish","Northwest Educational Service District 189","100009","31016","Arlington School District","100014","1714","Stillaguamish Valley Learning Center","102560","A","5th Grade","20","7","0","13","1","1","0","1","0","1","16","0","0","0","8","0","0","0","0","0","20","20","20","12","20","20","20","20","20","2020-05-22T00:00:00.000"
"2012-13","School","Snohomish","Northwest Educational Service District 189","100009","31016","Arlington School District","100014","1714","Stillaguamish Valley Learning Center","102560","A","6th Grade","30","11","0","19","1","0","2","5","0","2","20","0","0","0","9","0","0","0","0","0","30","30","30","21","30","30","30","30","30","2020-05-22T00:00:00.000"
"2012-13","School","Snohomish","Northwest Educational Service District 189","100009","31016","Arlington School District","100014","1714","Stillaguamish Valley Learning Center","102560","A","7th Grade","22","11","0","11","1","0","1","1","0","1","18","0","0","0","6","0","0","0","0","0","22","22","22","16","22","22","22","22","22","2020-05-22T00:00:00.000"
"2012-13","School","Snohomish","Northwest Educational Service District 189","100009","31016","Arlington School District","100014","1714","Stillaguamish Valley Learning Center","102560","A","8th Grade","22","12","0","10","0","1","0","1","0","0","20","0","0","0","8","0","0","0","0","0","22","22","22","14","22","22","22","22","22","2020-05-22T00:00:00.000"
"2012-13","School","Snohomish","Northwest Educational Service District 189","100009","31016","Arlington School District","100014","1714","Stillaguamish Valley Learning Center","102560","A","9th Grade","22","11","0","11","1","0","0","1","0","0","20","0","0","0","8","0","0","2","0","0","22","22","22","14","22","22","20","22","22","2020-05-22T00:00:00.000"
"2012-13","School","Snohomish","Northwest Educational Service District 189","100009","31016","Arlington School District","100014","1714","Stillaguamish Valley Learning Center","102560","A","AllGrades","268","129","0","139","9","3","4","20","0","5","227","0","0","0","77","0","0","6","0","7","268","268","268","191","268","268","262","268","261","2020-05-22T00:00:00.000"
"2012-13","School","Snohomish","Northwest Educational Service District 189","100009","31016","Arlington School District","100014","1714","Stillaguamish Valley Learning Center","102560","A","Half-day Kindergarten","14","8","0","6","0","1","0","0","0","0","13","0","0","0","5","0","0","1","0","1","14","14","14","9","14","14","13","14","13","2020-05-22T00:00:00.000"
"2012-13","School","Snohomish","Northwest Educational Service District 189","100009","31016","Arlington School District","100014","1714","Stillaguamish Valley Learning Center","102560","A","Kindergarten","1","0","0","1","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","1","1","1","0","1","1","1","1","1","2020-05-22T00:00:00.000"
"2012-13","School","Snohomish","Northwest Educational Service District 189","100009","31016","Arlington School District","100014","4287","Weston High School","102567","A","11th Grade","38","15","0","23","0","0","0","6","0","4","28","1","0","2","25","0","0","6","0","9","37","38","36","13","38","38","32","38","29","2020-05-22T00:00:00.000"
"2012-13","School","Snohomish","Northwest Educational Service District 189","100009","31016","Arlington School District","100014","4287","Weston High School","102567","A","12th Grade","53","19","0","34","0","0","0","3","0","3","47","0","0","12","41","0","0","21","1","16","53","53","41","12","53","53","32","52","37","2020-05-22T00:00:00.000"
"2012-13","School","Snohomish","Northwest Educational Service District 189","100009","31016","Arlington School District","100014","4287","Weston High School","102567","A","9th Grade","17","10","0","7","1","0","1","1","0","1","13","0","1","4","9","0","0","5","0","5","17","16","13","8","17","17","12","17","12","2020-05-22T00:00:00.000"
"2012-13","School","Snohomish","Northwest Educational Service District 189","100009","31016","Arlington School District","100014","4287","Weston High School","102567","A","AllGrades","138","63","0","75","2","0","1","15","0","12","108","3","1","20","93","0","0","38","1","34","135","137","118","45","138","138","100","137","104","2020-05-22T00:00:00.000"
"2012-13","School","Asotin","Educational Service District 123","100007","2420","Asotin-Anatone School District","100015","2507","Asotin Elementary","100354","P","1st Grade","37","20","0","17","0","0","0","0","0","4","33","0","0","0","13","0","0","1","0","3","37","37","37","24","37","37","36","37","34","2020-05-22T00:00:00.000"
"2012-13","School","Asotin","Educational Service District 123","100007","2420","Asotin-Anatone School District","100015","2507","Asotin Elementary","100354","P","2nd Grade","45","25","0","20","0","0","0","3","0","4","38","0","0","0","20","0","0","2","0","5","45","45","45","25","45","45","43","45","40","2020-05-22T00:00:00.000"
"2012-13","School","Asotin","Educational Service District 123","100007","2420","Asotin-Anatone School District","100015","2507","Asotin Elementary","100354","P","3rd Grade","46","24","0","22","0","0","0","2","0","3","41","0","0","0","15","0","0","0","1","5","46","46","46","31","46","46","46","45","41","2020-05-22T00:00:00.000"
"2012-13","School","Asotin","Educational Service District 123","100007","2420","Asotin-Anatone School District","100015","2507","Asotin Elementary","100354","P","4th Grade","53","24","0","29","1","2","0","2","0","2","46","0","0","0","22","0","0","2","0","9","53","53","53","31","53","53","51","53","44","2020-05-22T00:00:00.000"
"2012-13","School","Asotin","Educational Service District 123","100007","2420","Asotin-Anatone School District","100015","2507","Asotin Elementary","100354","P","5th Grade","47","24","0","23","0","2","0","2","0","2","41","1","1","2","21","0","0","0","0","11","46","46","45","26","47","47","47","47","36","2020-05-22T00:00:00.000"
"2012-13","School","Asotin","Educational Service District 123","100007","2420","Asotin-Anatone School District","100015","2507","Asotin Elementary","100354","P","6th Grade","57","37","0","20","0","0","0","5","0","1","51","0","0","0","18","0","0","1","2","5","57","57","57","39","57","57","56","55","52","2020-05-22T00:00:00.000"
"2012-13","School","Asotin","Educational Service District 123","100007","2420","Asotin-Anatone School District","100015","2507","Asotin Elementary","100354","P","AllGrades","383","205","0","178","2","4","0","21","0","20","336","1","1","2","145","0","0","9","3","54","382","382","381","238","383","383","374","380","329","2020-05-22T00:00:00.000"
"2012-13","School","Asotin","Educational Service District 123","100007","2420","Asotin-Anatone School District","100015","2507","Asotin Elementary","100354","P","Half-day Kindergarten","42","21","0","21","1","0","0","3","0","2","36","0","0","0","20","0","0","2","0","4","42","42","42","22","42","42","40","42","38","2020-05-22T00:00:00.000"
"2012-13","School","Asotin","Educational Service District 123","100007","2420","Asotin-Anatone School District","100015","2507","Asotin Elementary","100354","P","Pre-Kindergarten","56","30","0","26","0","0","0","4","0","2","50","0","0","0","16","0","0","1","0","12","56","56","56","40","56","56","55","56","44","2020-05-22T00:00:00.000"
"2012-13","School","Asotin","Educational Service District 123","100007","2420","Asotin-Anatone School District","100015","2434","Asotin Jr Sr High","100353","P","10th Grade","43","17","0","26","1","0","0","1","0","3","38","0","0","1","16","0","0","4","0","7","43","43","42","27","43","43","39","43","36","2020-05-22T00:00:00.000"
"2012-13","School","Asotin","Educational Service District 123","100007","2420","Asotin-Anatone School District","100015","2434","Asotin Jr Sr High","100353","P","11th Grade","40","23","0","17","0","0","0","1","0","4","35","0","0","1","18","0","0","3","1","7","40","40","39","22","40","40","37","39","33","2020-05-22T00:00:00.000"
"2012-13","School","Asotin","Educational Service District 123","100007","2420","Asotin-Anatone School District","100015","2434","Asotin Jr Sr High","100353","P","12th Grade","43","19","0","24","0","0","0","1","0","0","42","0","0","2","13","0","0","3","1","7","43","43","41","30","43","43","40","42","36","2020-05-22T00:00:00.000"
"2012-13","School","Asotin","Educational Service District 123","100007","2420","Asotin-Anatone School District","100015","2434","Asotin Jr Sr High","100353","P","7th Grade","45","22","0","23","1","0","0","6","0","4","34","0","1","0","20","0","0","0","2","6","45","44","45","25","45","45","45","43","39","2020-05-22T00:00:00.000"
"2012-13","School","Asotin","Educational Service District 123","100007","2420","Asotin-Anatone School District","100015","2434","Asotin Jr Sr High","100353","P","8th Grade","49","24","0","25","1","0","0","5","0","2","41","0","1","1","25","0","0","1","3","8","49","48","48","24","49","49","48","46","41","2020-05-22T00:00:00.000"
"2012-13","School","Asotin","Educational Service District 123","100007","2420","Asotin-Anatone School District","100015","2434","Asotin Jr Sr High","100353","P","9th Grade","50","18","0","32","0","0","0","3","0","3","44","0","0","0","21","0","0","2","0","9","50","50","50","29","50","50","48","50","41","2020-05-22T00:00:00.000"
"2012-13","School","Asotin","Educational Service District 123","100007","2420","Asotin-Anatone School District","100015","2434","Asotin Jr Sr High","100353","P","AllGrades","270","123","0","147","3","0","0","17","0","16","234","0","2","5","113","0","0","13","7","44","270","268","265","157","270","270","257","263","226","2020-05-22T00:00:00.000"
"2012-13","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","3825","Alpac Elementary School","101425","P","1st Grade","62","25","0","37","0","4","1","18","3","7","29","16","0","1","41","0","0","3","1","2","46","62","61","21","62","62","59","61","60","2020-05-22T00:00:00.000"
"2012-13","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","3825","Alpac Elementary School","101425","P","2nd Grade","73","37","0","36","0","7","2","17","3","5","39","8","2","0","58","0","0","1","1","10","65","71","73","15","73","73","72","72","63","2020-05-22T00:00:00.000"
"2012-13","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","3825","Alpac Elementary School","101425","P","3rd Grade","75","33","0","42","0","6","5","14","3","10","37","15","2","0","63","1","0","4","0","4","60","73","75","12","74","75","71","75","71","2020-05-22T00:00:00.000"
"2012-13","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","3825","Alpac Elementary School","101425","P","4th Grade","60","28","0","32","0","6","6","13","4","1","30","6","0","0","49","0","0","5","0","4","54","60","60","11","60","60","55","60","56","2020-05-22T00:00:00.000"
"2012-13","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","3825","Alpac Elementary School","101425","P","5th Grade","86","46","0","40","2","10","3","20","0","6","45","7","2","0","60","0","0","1","4","6","79","84","86","26","86","86","85","82","80","2020-05-22T00:00:00.000"
"2012-13","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","3825","Alpac Elementary School","101425","P","AllGrades","491","236","0","255","3","48","18","112","18","39","253","86","6","1","352","2","0","21","6","49","405","485","490","139","489","491","470","485","442","2020-05-22T00:00:00.000"
"2012-13","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","3825","Alpac Elementary School","101425","P","Half-day Kindergarten","73","36","0","37","0","8","1","10","5","4","45","29","0","0","48","0","0","2","0","5","44","73","73","25","73","73","71","73","68","2020-05-22T00:00:00.000"
"2012-13","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","3825","Alpac Elementary School","101425","P","Kindergarten","18","10","0","8","1","1","0","9","0","1","6","5","0","0","13","1","0","2","0","1","13","18","18","5","17","18","16","18","17","2020-05-22T00:00:00.000"
"2012-13","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","3825","Alpac Elementary School","101425","P","Pre-Kindergarten","44","21","0","23","0","6","0","11","0","5","22","0","0","0","20","0","0","3","0","17","44","44","44","24","44","44","41","44","27","2020-05-22T00:00:00.000"
"2012-13","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","5082","Arthur Jacobsen Elementary","104336","P","1st Grade","86","46","0","40","0","12","7","16","1","12","38","25","0","2","45","0","0","4","0","10","61","86","84","41","86","86","82","86","76","2020-05-22T00:00:00.000"
"2012-13","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","5082","Arthur Jacobsen Elementary","104336","P","2nd Grade","89","45","0","44","0","13","5","19","0","8","44","22","0","0","48","0","0","2","2","7","67","89","89","41","89","89","87","87","82","2020-05-22T00:00:00.000"
"2012-13","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","5082","Arthur Jacobsen Elementary","104336","P","3rd Grade","88","46","0","42","0","11","7","19","2","10","39","9","0","1","50","1","0","2","0","10","79","88","87","38","87","88","86","88","78","2020-05-22T00:00:00.000"
"2012-13","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","5082","Arthur Jacobsen Elementary","104336","P","4th Grade","70","32","0","38","0","4","6","11","0","4","45","5","0","0","35","1","0","4","1","8","65","70","70","35","69","70","66","69","62","2020-05-22T00:00:00.000"
"2012-13","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","5082","Arthur Jacobsen Elementary","104336","P","5th Grade","60","25","0","35","0","12","5","11","1","4","27","3","0","0","37","0","0","0","1","6","57","60","60","23","60","60","60","59","54","2020-05-22T00:00:00.000"
"2012-13","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","5082","Arthur Jacobsen Elementary","104336","P","AllGrades","443","221","0","222","0","60","31","91","4","42","215","90","0","3","243","2","0","14","5","47","353","443","440","200","441","443","429","438","396","2020-05-22T00:00:00.000"
"2012-13","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","5082","Arthur Jacobsen Elementary","104336","P","Half-day Kindergarten","48","26","0","22","0","8","1","14","0","4","21","26","0","0","27","0","0","2","1","4","22","48","48","21","48","48","46","47","44","2020-05-22T00:00:00.000"
"2012-13","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","5082","Arthur Jacobsen Elementary","104336","P","Kindergarten","2","1","0","1","0","0","0","1","0","0","1","0","0","0","1","0","0","0","0","2","2","2","2","1","2","2","2","2","0","2020-05-22T00:00:00.000"
"2012-13","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","5037","Auburn Mountainview High School","104154","P","10th Grade","433","206","0","227","5","39","40","62","9","26","252","25","0","5","208","1","0","24","9","33","408","433","428","225","432","433","409","424","400","2020-05-22T00:00:00.000"
"2012-13","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","5037","Auburn Mountainview High School","104154","P","11th Grade","391","219","0","172","4","28","38","56","5","23","237","15","2","6","160","0","0","22","14","31","376","389","385","231","391","391","369","377","360","2020-05-22T00:00:00.000"
"2012-13","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","5037","Auburn Mountainview High School","104154","P","12th Grade","304","146","0","158","2","24","21","36","2","20","199","10","2","2","121","1","0","18","12","19","294","302","302","183","303","304","286","292","285","2020-05-22T00:00:00.000"
"2012-13","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","5037","Auburn Mountainview High School","104154","P","9th Grade","361","168","0","193","0","28","35","41","7","17","233","25","1","1","165","0","0","10","8","26","336","360","360","196","361","361","351","353","335","2020-05-22T00:00:00.000"
"2012-13","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","5037","Auburn Mountainview High School","104154","P","AllGrades","1489","739","0","750","11","119","134","195","23","86","921","75","5","14","654","2","0","74","43","109","1414","1484","1475","835","1487","1489","1415","1446","1380","2020-05-22T00:00:00.000"
"2012-13","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","4474","Auburn Riverside High School","101432","P","10th Grade","409","230","0","179","5","45","19","83","8","22","227","18","1","3","181","1","0","18","12","34","391","408","406","228","408","409","391","397","375","2020-05-22T00:00:00.000"
"2012-13","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","4474","Auburn Riverside High School","101432","P","11th Grade","425","190","0","235","1","36","26","81","1","20","260","16","1","0","146","0","0","13","19","23","409","424","425","279","425","425","412","406","402","2020-05-22T00:00:00.000"
"2012-13","School","Clark","Educational Service District 112","100003","6119","Battle Ground School District","100018","2671","Amboy Middle School","100635","P","AllGrades","646","316","0","330","3","0","3","23","0","19","598","1","4","4","357","2","0","24","5","87","645","642","642","289","644","646","622","641","559","2020-05-22T00:00:00.000"
"2012-13","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","4474","Auburn Riverside High School","101432","P","12th Grade","373","201","0","172","2","36","7","54","2","25","247","3","0","2","114","0","0","16","10","11","370","373","371","259","373","373","357","363","362","2020-05-22T00:00:00.000"
"2012-13","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","4474","Auburn Riverside High School","101432","P","9th Grade","411","188","0","223","3","44","23","94","6","31","210","18","1","1","201","0","0","13","12","36","393","410","410","210","411","411","398","399","375","2020-05-22T00:00:00.000"
"2012-13","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","4474","Auburn Riverside High School","101432","P","AllGrades","1618","809","0","809","11","161","75","312","17","98","944","55","3","6","642","1","0","60","53","104","1563","1615","1612","976","1617","1618","1558","1565","1514","2020-05-22T00:00:00.000"
"2012-13","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","2795","Auburn Senior High School","101417","P","10th Grade","385","186","0","199","4","27","31","81","14","34","194","25","4","3","229","6","0","43","10","60","360","381","382","156","379","385","342","375","325","2020-05-22T00:00:00.000"
"2012-13","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","2795","Auburn Senior High School","101417","P","11th Grade","406","190","0","216","6","27","23","96","9","40","205","17","2","6","239","5","0","33","8","79","389","404","400","167","401","406","373","398","327","2020-05-22T00:00:00.000"
"2012-13","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","2795","Auburn Senior High School","101417","P","12th Grade","380","178","0","202","9","29","31","72","9","33","197","15","2","6","199","3","0","45","5","52","365","378","374","181","377","380","335","375","328","2020-05-22T00:00:00.000"
"2012-13","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","2795","Auburn Senior High School","101417","P","9th Grade","418","189","0","229","23","18","22","104","16","34","201","23","4","9","250","13","0","43","6","58","395","414","409","168","405","418","375","412","360","2020-05-22T00:00:00.000"
"2012-13","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","2795","Auburn Senior High School","101417","P","AllGrades","1589","743","0","846","42","101","107","353","48","141","797","80","12","24","917","27","0","164","29","249","1509","1577","1565","672","1562","1589","1425","1560","1340","2020-05-22T00:00:00.000"
"2012-13","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","2394","Cascade Middle School","101414","P","6th Grade","254","112","0","142","3","22","15","60","13","22","119","29","4","3","167","0","0","10","9","37","225","250","251","87","254","254","244","245","217","2020-05-22T00:00:00.000"
"2012-13","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","2394","Cascade Middle School","101414","P","7th Grade","224","97","0","127","1","21","20","37","10","12","123","16","1","1","132","0","0","15","3","29","208","223","223","92","224","224","209","221","195","2020-05-22T00:00:00.000"
"2012-13","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","2394","Cascade Middle School","101414","P","8th Grade","235","125","0","110","2","14","19","47","15","23","115","12","6","2","145","0","0","19","3","37","223","229","233","90","235","235","216","232","198","2020-05-22T00:00:00.000"
"2012-13","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","2394","Cascade Middle School","101414","P","AllGrades","713","334","0","379","6","57","54","144","38","57","357","57","11","6","444","0","0","44","15","103","656","702","707","269","713","713","669","698","610","2020-05-22T00:00:00.000"
"2012-13","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","3439","Chinook Elementary School","101421","P","1st Grade","51","23","0","28","5","1","0","23","1","4","17","17","0","0","38","0","0","0","0","5","34","51","51","13","51","51","51","51","46","2020-05-22T00:00:00.000"
"2012-13","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","3439","Chinook Elementary School","101421","P","2nd Grade","50","23","0","27","10","2","3","16","1","5","13","10","0","1","38","0","0","4","0","7","40","50","49","12","50","50","46","50","43","2020-05-22T00:00:00.000"
"2012-13","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","3439","Chinook Elementary School","101421","P","3rd Grade","48","29","0","19","4","2","4","14","1","10","13","11","0","2","40","1","0","6","0","13","37","48","46","8","47","48","42","48","35","2020-05-22T00:00:00.000"
"2012-13","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","3439","Chinook Elementary School","101421","P","4th Grade","73","31","0","42","15","2","5","24","2","8","17","15","0","2","60","0","0","9","1","12","58","73","71","13","73","73","64","72","61","2020-05-22T00:00:00.000"
"2012-13","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","3439","Chinook Elementary School","101421","P","5th Grade","53","32","0","21","7","0","1","22","1","8","14","6","0","1","45","1","0","3","0","11","47","53","52","8","52","53","50","53","42","2020-05-22T00:00:00.000"
