"schoolyear","esd","countynumber","county","countydistrictnumber","district","buildingnumber","school","schooltypecode","gradespan","totalenrollment","numberamericanindianoral","percentamericanindianora","numberasian","percentasian","numberpacificislander","percentpacificislander","numberasianpacificislander","percentasianpacificislander","numberblack","percentblack","numberhispanic","percenthispanic","numberwhite","percentwhite","numbertwoormoreraces","percenttwoormoreraces","numbermales","percentmales","numberfemales","percentfemales","numbermigrant","percentmigrant","numbertransitionalbilingual","percenttransitionalbilingual","numberspecialeducation","percentspecialeducation","numberfreeorreducedpricedmeals","percentfreeorreducedpric","numbersection504","percentsection504","numberfostercare","percentfostercare","studentsperclassroomteacher","avgyearseducationalexperience","numberteacherswithatleas","percentteacherswithatlea"
"2013-14","Northwest Educational Service District 189","31","Snohomish","31002","Everett School District","2751","Jackson Elementary School","P","K-5","365","2","0.55","5","1.37","6","1.64","11","3.01","16","4.38","76","20.82","236","64.66","24","6.58","198","54.25","167","45.75","0","0","65","17.76","85","23.22","237","64.75","2","0.55","N<10",,"17","15.4","10","45.45"
"2013-14","Northwest Educational Service District 189","31","Snohomish","31002","Everett School District","3533","Jefferson Elementary","P","K-5","559","0","0","74","13.24","4","0.72","78","13.95","29","5.19","78","13.95","346","61.9","28","5.01","270","48.3","289","51.7","2","0.36","104","18.87","79","14.34","222","40.29","11","2","N<10",,"21","16.5","16","59.26"
"2013-14","Northwest Educational Service District 189","31","Snohomish","31002","Everett School District","2811","Lowell Elementary - Everett","P","PK-5","494","4","0.81","33","6.68","7","1.42","40","8.1","22","4.45","128","25.91","269","54.45","31","6.28","244","49.39","250","50.61","2","0.4","101","19.96","92","18.18","357","70.55","10","1.98","N<10",,"18","19","15","55.56"
"2013-14","Northwest Educational Service District 189","31","Snohomish","31002","Everett School District","2669","Madison Elementary","P","PK-5","442","6","1.36","34","7.69","11","2.49","45","10.18","32","7.24","161","36.43","192","43.44","6","1.36","220","49.77","222","50.23","0","0","140","31.53","63","14.19","327","73.65","4","0.9","N<10",,"17","14.5","7","26.92"
"2013-14","Northwest Educational Service District 189","31","Snohomish","31002","Everett School District","4316","Mill Creek Elementary","P","PK-5","669","7","1.05","132","19.73","2","0.3","134","20.03","19","2.84","55","8.22","390","58.3","64","9.57","359","53.66","310","46.34","0","0","70","10.28","77","11.31","111","16.30","6","0.88","N<10",,"20","17.7","19","57.58"
"2013-14","Northwest Educational Service District 189","31","Snohomish","31002","Everett School District","3686","Monroe Elementary","P","PK-5","558","1","0.18","47","8.42","2","0.36","49","8.78","27","4.84","113","20.25","335","60.04","33","5.91","295","52.87","263","47.13","0","0","79","14.23","83","14.95","243","43.78","4","0.72","N<10",,"19","17","15","51.72"
"2013-14","Northwest Educational Service District 189","31","Snohomish","31002","Everett School District","2364","North Middle School","P","6-8","673","11","1.63","33","4.9","30","4.46","63","9.36","41","6.09","133","19.76","392","58.25","33","4.9","333","49.48","340","50.52","3","0.45","86","13.01","128","19.36","438","66.26","14","2.12","N<10",,"18","15.9","25","65.79"
"2013-14","Northwest Educational Service District 189","31","Snohomish","31002","Everett School District","1663","NW Learning Center","A","9-12","9","0","0","0","0","0","0","0","0","2","22.22","3","33.33","4","44.44","0","0","9","100","0","0","0","0","1","14.29","7","100","5","71.43","0","0","N<10",,,"0","0",
"2013-14","Northwest Educational Service District 189","31","Snohomish","31002","Everett School District","4530","Penny Creek Elementary","P","PK-5","678","0","0","132","19.47","2","0.29","134","19.76","21","3.1","73","10.77","395","58.26","55","8.11","345","50.88","333","49.12","0","0","52","7.53","85","12.3","154","22.29","13","1.88","10","1.45","20","18.9","22","64.71"
"2013-14","Northwest Educational Service District 189","31","Snohomish","31002","Everett School District","1907","Port Gardner","A","K-12","146","0","0","2","1.37","0","0","2","1.37","2","1.37","8","5.48","127","86.99","7","4.79","72","49.32","74","50.68","0","0","1","0.66","6","3.95","23","15.13","6","3.95","N<10",,"37","13.2","2","50"
"2013-14","Northwest Educational Service District 189","31","Snohomish","31002","Everett School District","4137","Sequoia High School","A","9-12","270","7","2.59","13","4.81","7","2.59","20","7.41","11","4.07","43","15.93","176","65.19","13","4.81","138","51.11","132","48.89","0","0","11","4.58","22","9.17","151","62.92","14","5.83","N<10",,"11","17.2","19","79.17"
"2013-14","Northwest Educational Service District 189","31","Snohomish","31002","Everett School District","4298","Silver Firs Elementary","P","PK-5","561","1","0.18","75","13.37","1","0.18","76","13.55","18","3.21","79","14.08","327","58.29","60","10.7","295","52.58","266","47.42","0","0","44","7.71","95","16.64","117","20.49","15","2.63","N<10",,"21","17.1","16","59.26"
"2013-14","Northwest Educational Service District 189","31","Snohomish","31002","Everett School District","2545","Silver Lake Elementary - Everett","P","K-5","513","5","0.97","81","15.79","2","0.39","83","16.18","24","4.68","100","19.49","287","55.95","14","2.73","266","51.85","247","48.15","0","0","104","20.08","68","13.13","241","46.53","12","2.32","N<10",,"17","12.5","19","63.33"
"2013-14","Northwest Educational Service District 189","31","Snohomish","31002","Everett School District","3903","Special Services","S","PK-12","162","0","0","11","6.79","3","1.85","14","8.64","8","4.94","24","14.81","103","63.58","13","8.02","103","63.58","59","36.42","0","0","0","0","141","100","26","18.44","1","0.71","10","7.09",,"0","0",
"2013-14","Northwest Educational Service District 189","31","Snohomish","31002","Everett School District","3002","View Ridge Elementary","P","PK-5","538","0","0","21","3.9","2","0.37","23","4.28","14","2.6","72","13.38","410","76.21","19","3.53","263","48.88","275","51.12","1","0.18","83","15.34","79","14.6","200","36.97","12","2.22","N<10",,"19","18.5","16","55.17"
"2013-14","Northwest Educational Service District 189","31","Snohomish","31002","Everett School District","2752","Whittier Elementary","P","PK-5","401","8","2","13","3.24","5","1.25","18","4.49","23","5.74","49","12.22","277","69.08","26","6.48","213","53.12","188","46.88","0","0","25","6.23","70","17.46","189","47.13","8","2","N<10",,"18","18.4","10","45.45"
"2013-14","Northwest Educational Service District 189","31","Snohomish","31002","Everett School District","4125","Woodside Elementary","P","PK-5","722","1","0.14","84","11.63","2","0.28","86","11.91","19","2.63","165","22.85","360","49.86","91","12.6","362","50.14","360","49.86","0","0","120","15.96","98","13.03","300","39.89","4","0.53","N<10",,"23","10.4","20","62.5"
"2013-14","Educational Service District 112","6","Clark","6114","Evergreen School District (Clark)","1646","49th Street Academy","S","K-12","100","1","1","3","3","1","1","4","4","8","8","10","10","68","68","9","9","74","74","26","26","0","0","1","0.88","94","82.46","65","57.02","1","0.88","N<10",,"7","7.3","11","78.57"
"2013-14","Educational Service District 112","6","Clark","6114","Evergreen School District (Clark)","4299","Burnt Bridge Creek Elementary Sch","P","K-5","488","2","0.41","14","2.87","13","2.66","27","5.53","6","1.23","81","16.6","314","64.34","58","11.89","257","52.66","231","47.34","0","0","77","15.62","67","13.59","238","48.28","8","1.62","N<10",,"15","13.2","26","81.25"
"2013-14","Educational Service District 112","6","Clark","6114","Evergreen School District (Clark)","3736","Burton Elementary School","P","K-5","441","0","0","13","2.95","14","3.17","27","6.12","7","1.59","98","22.22","271","61.45","38","8.62","240","54.42","201","45.58","0","0","116","24.42","85","17.89","311","65.47","2","0.42","N<10",,"12","14.9","29","78.38"
"2013-14","Educational Service District 112","6","Clark","6114","Evergreen School District (Clark)","3785","Cascade Middle School","P","6-8","892","4","0.45","39","4.37","29","3.25","68","7.62","31","3.48","182","20.4","544","60.99","63","7.06","458","51.35","434","48.65","1","0.11","54","5.95","149","16.41","540","59.47","19","2.09","N<10",,"15","15.5","49","84.48"
"2013-14","Educational Service District 112","6","Clark","6114","Evergreen School District (Clark)","4587","Columbia Valley Elementary","P","K-5","476","1","0.21","44","9.24","1","0.21","45","9.45","22","4.62","74","15.55","297","62.39","37","7.77","257","53.99","219","46.01","0","0","65","13.37","80","16.46","161","33.13","11","2.26","N<10",,"14","12","22","66.67"
"2013-14","Educational Service District 112","6","Clark","6114","Evergreen School District (Clark)","3320","Covington Middle School","P","6-8","1090","7","0.64","34","3.12","28","2.57","62","5.69","43","3.94","211","19.36","701","64.31","66","6.06","559","51.28","531","48.72","0","0","109","10.3","150","14.18","688","65.03","14","1.32","N<10",,"18","12","48","77.42"
"2013-14","Educational Service District 112","6","Clark","6114","Evergreen School District (Clark)","3822","Crestline Elementary School","P","K-5","441","4","0.91","6","1.36","14","3.17","20","4.54","22","4.99","163","36.96","180","40.82","52","11.79","221","50.11","220","49.89","0","0","112","25.4","57","12.93","323","73.24","2","0.45","N<10",,"15","12.3","24","80"
"2013-14","Educational Service District 112","6","Clark","6114","Evergreen School District (Clark)","1530","Early Childhood Center","S","PK-PK","132","0","0","8","6.06","1","0.76","9","6.82","3","2.27","20","15.15","89","67.42","11","8.33","94","71.21","38","28.79","0","0","0","0","216","100","52","24.07","0","0","N<10",,"15","17.2","8","88.89"
"2013-14","Educational Service District 112","6","Clark","6114","Evergreen School District (Clark)","3148","Ellsworth Elementary School","P","K-5","432","6","1.39","16","3.7","2","0.46","18","4.17","10","2.31","117","27.08","257","59.49","24","5.56","214","49.54","218","50.46","0","0","104","23.32","92","20.63","272","60.99","1","0.22","N<10",,"14","15.1","23","76.67"
"2013-14","Educational Service District 112","6","Clark","6114","Evergreen School District (Clark)","5136","Endeavour Elementary School","P","K-5","634","3","0.47","34","5.36","10","1.58","44","6.94","12","1.89","162","25.55","359","56.62","54","8.52","328","51.74","306","48.26","0","0","154","23.37","101","15.33","382","57.97","1","0.15","N<10",,"15","9.5","23","53.49"
"2013-14","Educational Service District 112","6","Clark","6114","Evergreen School District (Clark)","1926","Evergreen Flex Academy","A","K-12","98","0","0","5","5.1","0","0","5","5.1","0","0","6","6.12","79","80.61","8","8.16","41","41.84","57","58.16","0","0","5","3.88","18","13.95","28","21.71","4","3.1","N<10",,"16","7.8","4","66.67"
"2013-14","Educational Service District 112","6","Clark","6114","Evergreen School District (Clark)","2724","Evergreen High School","P","9-12","1813","16","0.88","80","4.41","47","2.59","127","7","85","4.69","288","15.89","1174","64.75","123","6.78","933","51.46","880","48.54","3","0.17","57","3.22","231","13.05","904","51.07","31","1.75","13","0.73","19","14.7","72","75.79"
"2013-14","Educational Service District 112","6","Clark","6114","Evergreen School District (Clark)","3971","Fircrest Elementary School","P","K-5","445","2","0.45","18","4.04","14","3.15","32","7.19","6","1.35","63","14.16","295","66.29","47","10.56","213","47.87","232","52.13","2","0.43","66","14.04","67","14.26","259","55.11","4","0.85","N<10",,"15","17.8","21","70"
"2013-14","Educational Service District 112","6","Clark","6114","Evergreen School District (Clark)","4499","Fishers Landing Elementary School","P","K-5","665","0","0","136","20.45","4","0.6","140","21.05","10","1.5","54","8.12","394","59.25","67","10.08","353","53.08","312","46.92","0","0","72","10.67","69","10.22","114","16.89","19","2.81","N<10",,"16","13.4","30","71.43"
"2013-14","Educational Service District 112","6","Clark","6114","Evergreen School District (Clark)","4498","Frontier Middle School","P","6-8","873","8","0.92","57","6.53","7","0.8","64","7.33","21","2.41","126","14.43","596","68.27","58","6.64","474","54.3","399","45.7","0","0","68","7.9","106","12.31","400","46.46","14","1.63","N<10",,"16","12.8","47","83.93"
"2013-14","Educational Service District 112","6","Clark","6114","Evergreen School District (Clark)","4380","Harmony Elementary School","P","K-5","728","4","0.55","58","7.97","4","0.55","62","8.52","21","2.88","73","10.03","506","69.51","62","8.52","362","49.73","366","50.27","0","0","98","13.23","81","10.93","209","28.21","19","2.56","N<10",,"16","13.6","37","80.43"
"2013-14","Educational Service District 112","6","Clark","6114","Evergreen School District (Clark)","4163","Hearthwood Elementary School","P","K-5","436","0","0","14","3.21","4","0.92","18","4.13","15","3.44","73","16.74","275","63.07","55","12.61","208","47.71","228","52.29","1","0.22","66","14.47","62","13.6","278","60.96","4","0.88","N<10",,"14","16","23","74.19"
"2013-14","Educational Service District 112","6","Clark","6114","Evergreen School District (Clark)","5310","HeLa High School","P","9-12","297","4","1.35","20","6.73","6","2.02","26","8.75","16","5.39","36","12.12","196","65.99","19","6.4","88","29.63","209","70.37","0","0","7","2.58","13","4.8","131","48.34","6","2.21","N<10",,"14","10.2","18","81.82"
"2013-14","Educational Service District 112","6","Clark","6114","Evergreen School District (Clark)","4523","Heritage High School","P","9-12","2046","21","1.03","106","5.18","29","1.42","135","6.6","63","3.08","373","18.23","1358","66.37","96","4.69","1044","51.03","1002","48.97","0","0","73","3.76","262","13.51","961","49.54","48","2.47","N<10",,"19","12.6","80","72.73"
"2013-14","Educational Service District 112","6","Clark","6114","Evergreen School District (Clark)","4560","Illahee Elementary School","P","K-5","699","0","0","125","17.88","13","1.86","138","19.74","13","1.86","78","11.16","411","58.8","59","8.44","345","49.36","354","50.64","0","0","75","10.64","54","7.66","163","23.12","10","1.42","N<10",,"17","15.4","31","77.5"
"2013-14","Educational Service District 112","6","Clark","6114","Evergreen School District (Clark)","3994","Image Elementary School","P","K-5","631","3","0.48","33","5.23","14","2.22","47","7.45","17","2.69","109","17.27","405","64.18","50","7.92","336","53.25","295","46.75","2","0.32","161","25.76","80","12.8","395","63.20","4","0.64","N<10",,"15","11.5","30","73.17"
"2013-14","Educational Service District 112","6","Clark","6114","Evergreen School District (Clark)","1801","iQ Academy Washington","A","7-12","487","5","1.03","11","2.26","4","0.82","15","3.08","72","14.78","51","10.47","320","65.71","24","4.93","241","49.49","246","50.51","0","0","10","2.18","42","9.17","88","19.21","7","1.53","N<10",,"12","10.5","31","75.61"
"2013-14","Educational Service District 112","6","Clark","6114","Evergreen School District (Clark)","4042","Legacy High School","A","9-12","213","3","1.41","1","0.47","1","0.47","2","0.94","7","3.29","35","16.43","152","71.36","14","6.57","100","46.95","113","53.05","0","0","2","0.81","35","14.17","115","46.56","10","4.05","N<10",,"24","14.8","6","66.67"
"2013-14","Educational Service District 112","6","Clark","6114","Evergreen School District (Clark)","3618","Marrion Elementary School","P","K-5","534","0","0","15","2.81","6","1.12","21","3.93","9","1.69","171","32.02","283","53","50","9.36","277","51.87","257","48.13","1","0.18","135","24.64","77","14.05","357","65.15","4","0.73","N<10",,"15","13.9","26","72.22"
"2013-14","Educational Service District 112","6","Clark","6114","Evergreen School District (Clark)","2829","Mill Plain Elementary School","P","K-5","483","4","0.83","16","3.31","24","4.97","40","8.28","13","2.69","132","27.33","245","50.72","49","10.14","247","51.14","236","48.86","0","0","99","20.5","76","15.73","301","62.32","4","0.83","N<10",,"16","12.5","19","61.29"
"2013-14","Educational Service District 112","6","Clark","6114","Evergreen School District (Clark)","4162","Mountain View High School","P","9-12","1816","11","0.61","193","10.63","24","1.32","217","11.95","50","2.75","302","16.63","1105","60.85","131","7.21","929","51.16","887","48.84","2","0.11","66","3.68","190","10.6","600","33.46","48","2.68","N<10",,"18","13.1","70","70.71"
"2013-14","Educational Service District 112","6","Clark","6114","Evergreen School District (Clark)","2912","Orchards Elementary School","P","K-5","579","3","0.52","13","2.25","4","0.69","17","2.94","24","4.15","152","26.25","346","59.76","37","6.39","311","53.71","268","46.29","2","0.34","121","20.79","82","14.09","438","75.26","4","0.69","N<10",,"14","13.5","30","73.17"
"2013-14","Educational Service District 112","6","Clark","6114","Evergreen School District (Clark)","4209","Pacific Middle School","P","6-8","984","7","0.71","77","7.83","14","1.42","91","9.25","19","1.93","111","11.28","677","68.8","79","8.03","515","52.34","469","47.66","0","0","50","5.05","109","11.01","377","38.08","24","2.42","N<10",,"18","14.8","43","76.79"
"2013-14","Educational Service District 112","6","Clark","6114","Evergreen School District (Clark)","4445","Pioneer Elementary School","P","K-5","617","2","0.32","43","6.97","12","1.94","55","8.91","17","2.76","125","20.26","385","62.4","33","5.35","324","52.51","293","47.49","0","0","165","26.07","69","10.9","321","50.71","4","0.63","N<10",,"14","11.1","32","72.73"
"2013-14","Educational Service District 112","6","Clark","6114","Evergreen School District (Clark)","3995","Riverview Elementary School","P","K-5","458","0","0","15","3.28","4","0.87","19","4.15","16","3.49","95","20.74","277","60.48","51","11.14","247","53.93","211","46.07","0","0","52","11.58","85","18.93","207","46.10","10","2.23","N<10",,"16","12.7","20","68.97"
"2013-14","Educational Service District 112","6","Clark","6114","Evergreen School District (Clark)","4561","Shahala Middle School","P","6-8","1131","4","0.35","189","16.71","9","0.8","198","17.51","35","3.09","142","12.56","664","58.71","88","7.78","581","51.37","550","48.63","0","0","51","4.49","112","9.85","307","27.00","22","1.93","N<10",,"17","12.3","48","72.73"
"2013-14","Educational Service District 112","6","Clark","6114","Evergreen School District (Clark)","3149","Sifton Elementary School","P","K-5","491","0","0","25","5.09","8","1.63","33","6.72","8","1.63","107","21.79","318","64.77","25","5.09","248","50.51","243","49.49","0","0","138","27.88","73","14.75","314","63.43","4","0.81","N<10",,"14","14.2","27","75"
"2013-14","Educational Service District 112","6","Clark","6114","Evergreen School District (Clark)","3823","Silver Star Elementary School","P","K-5","456","2","0.44","12","2.63","10","2.19","22","4.82","4","0.88","65","14.25","323","70.83","40","8.77","230","50.44","226","49.56","0","0","71","14.88","73","15.3","282","59.12","5","1.05","11","2.31","16","13.6","22","75.86"
"2013-14","Educational Service District 112","6","Clark","6114","Evergreen School District (Clark)","3970","Sunset Elementary School","P","K-5","519","6","1.16","30","5.78","10","1.93","40","7.71","11","2.12","88","16.96","341","65.7","33","6.36","273","52.6","246","47.4","0","0","156","29","35","6.51","313","58.18","4","0.74","N<10",,"15","13.7","27","77.14"
"2013-14","Educational Service District 112","6","Clark","6114","Evergreen School District (Clark)","5111","Union High School","P","9-12","2121","12","0.57","211","9.95","26","1.23","237","11.17","64","3.02","229","10.8","1467","69.17","112","5.28","1130","53.28","991","46.72","0","0","50","2.4","191","9.18","573","27.53","47","2.26","N<10",,"20","13.6","91","84.26"
"2013-14","Educational Service District 112","6","Clark","6114","Evergreen School District (Clark)","4051","Wyeast Middle School","P","6-8","849","7","0.82","30","3.53","15","1.77","45","5.3","36","4.24","208","24.5","492","57.95","61","7.18","449","52.89","400","47.11","0","0","84","9.87","146","17.16","461","54.17","16","1.88","N<10",,"15","11.9","43","76.79"
"2013-14","Educational Service District 112","6","Clark","6114","Evergreen School District (Clark)","4579","York Elementary School","P","K-5","520","3","0.58","24","4.62","1","0.19","25","4.81","11","2.12","83","15.96","350","67.31","48","9.23","285","54.81","235","45.19","0","0","77","14.89","61","11.8","210","40.62","3","0.58","N<10",,"14","11.7","29","80.56"
"2013-14","Educational Service District 101","33","Stevens","33205","Evergreen School District (Stevens)","3197","Evergreen School","P","K-6","26","3","11.54","0","0","0","0","0","0","1","3.85","0","0","22","84.62","0","0","12","46.15","14","53.85","0","0","0","0","2","7.69","23","88.46","0","0","N<10",,"13","14.5","1","50"
"2013-14","Puget Sound Educational Service District 121","17","King","17210","Federal Way School District","3519","Adelaide Elementary School","P","PK-5","416","2","0.48","37","8.89","36","8.65","73","17.55","37","8.89","125","30.05","116","27.88","63","15.14","229","55.05","187","44.95","0","0","112","27.45","47","11.52","280","68.63","2","0.49","N<10",,"17","13.2","10","40"
"2013-14","Puget Sound Educational Service District 121","17","King","17210","Federal Way School District","5279","Birth to Three Development Center","S","PK-PK","116","0","0","6","5.17","1","0.86","7","6.03","7","6.03","43","37.07","40","34.48","19","16.38","79","68.1","37","31.9","0","0","0","0","121","100","46","38.02","0","0","N<10",,,"0","0",
"2013-14","Puget Sound Educational Service District 121","17","King","17210","Federal Way School District","3700","Brigadoon Elementary School","P","PK-5","316","2","0.63","23","7.28","16","5.06","39","12.34","32","10.13","81","25.63","118","37.34","44","13.92","155","49.05","161","50.95","0","0","43","13.61","67","21.2","195","61.71","5","1.58","N<10",,"16","15.3","12","60"
"2013-14","Puget Sound Educational Service District 121","17","King","17210","Federal Way School District","3547","Camelot Elementary School","P","PK-5","323","0","0","36","11.15","5","1.55","41","12.69","26","8.05","67","20.74","148","45.82","41","12.69","152","47.06","171","52.94","0","0","76","21.84","69","19.83","223","64.08","4","1.15","N<10",,"15","14.3","14","66.67"
"2013-14","Puget Sound Educational Service District 121","17","King","17210","Federal Way School District","5163","Career Academy at Truman High School","A","9-12","144","2","1.39","9","6.25","9","6.25","18","12.5","13","9.03","47","32.64","54","37.5","10","6.94","60","41.67","84","58.33","0","0","4","3.33","13","10.83","78","65.00","7","5.83","N<10",,"12","8","6","50"
"2013-14","Puget Sound Educational Service District 121","17","King","17210","Federal Way School District","3766","Decatur High School","P","9-12","1379","14","1.02","170","12.33","41","2.97","211","15.3","180","13.05","304","22.04","563","40.83","107","7.76","732","53.08","647","46.92","0","0","60","4.61","172","13.22","623","47.89","44","3.38","N<10",,"22","15","42","67.74"
"2013-14","Puget Sound Educational Service District 121","17","King","17210","Federal Way School District","5280","Dynamic Family Services","S","PK-12","1","0","0","0","0","0","0","0","0","1","100","0","0","0","0","0","0","1","100","0","0","0","0","0","0","2","100","1","50.00","0","0","N<10",,,"0","0",
"2013-14","Puget Sound Educational Service District 121","17","King","17210","Federal Way School District","1950","Employment Transition Program","S","9-12","38","1","2.63","6","15.79","2","5.26","8","21.05","5","13.16","4","10.53","18","47.37","2","5.26","23","60.53","15","39.47","0","0","1","2.94","34","100","26","76.47","0","0","N<10",,,"0","0",
"2013-14","Puget Sound Educational Service District 121","17","King","17210","Federal Way School District","4470","Enterprise Elementary School","P","PK-5","492","3","0.61","90","18.29","18","3.66","108","21.95","54","10.98","96","19.51","163","33.13","68","13.82","261","53.05","231","46.95","0","0","96","18.71","74","14.42","270","52.63","13","2.53","N<10",,"18","14.9","17","62.96"
"2013-14","Puget Sound Educational Service District 121","17","King","17210","Federal Way School District","2417","Federal Way High School","P","9-12","1556","17","1.09","173","11.12","113","7.26","286","18.38","241","15.49","426","27.38","438","28.15","148","9.51","802","51.54","754","48.46","1","0.06","126","8.04","189","12.05","976","62.24","19","1.21","N<10",,"20","12","54","68.35"
"2013-14","Puget Sound Educational Service District 121","17","King","17210","Federal Way School District","1789","Federal Way Public Academy","P","6-10","306","1","0.33","73","23.86","2","0.65","75","24.51","25","8.17","31","10.13","146","47.71","28","9.15","121","39.54","185","60.46","0","0","5","1.65","4","1.32","87","28.71","4","1.32","N<10",,"17","15.8","14","77.78"
"2013-14","Puget Sound Educational Service District 121","17","King","17210","Federal Way School District","5218","Federal Way Public School ECEAP","P","PK-PK","5","0","0","0","0","0","0","0","0","1","20","0","0","3","60","1","20","2","40","3","60","0","0","0","0","11","91.67","9","75.00","0","0","N<10",,,"0","0",
"2013-14","Puget Sound Educational Service District 121","17","King","17210","Federal Way School District","5219","Federal Way Public Schools Headstart","P","PK-PK","25","0","0","1","4","1","4","2","8","1","4","11","44","7","28","4","16","13","52","12","48","0","0","0","0","27","100","19","70.37","0","0","N<10",,,"0","0",
"2013-14","Puget Sound Educational Service District 121","17","King","17210","Federal Way School District","5107","Federal Way Running Start Home School","P","11-12","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00","0","0","N<10",,,"0","0",
"2013-14","Puget Sound Educational Service District 121","17","King","17210","Federal Way School District","5255","Gateway to College","Z","9-12","38","0","0","1","2.63","0","0","1","2.63","6","15.79","16","42.11","12","31.58","3","7.89","19","50","19","50","0","0","0","0","1","2.08","24","50.00","2","4.17","N<10",,,"0","0",
"2013-14","Puget Sound Educational Service District 121","17","King","17210","Federal Way School District","4426","Green Gables Elementary School","P","PK-5","400","7","1.75","37","9.25","11","2.75","48","12","31","7.75","48","12","196","49","70","17.5","201","50.25","199","49.75","0","0","51","12.66","53","13.15","128","31.76","9","2.23","N<10",,"16","8.6","15","60"
"2013-14","Puget Sound Educational Service District 121","17","King","17210","Federal Way School District","3898","Illahee Middle School","P","5-8","756","7","0.93","115","15.21","32","4.23","147","19.44","96","12.7","126","16.67","289","38.23","91","12.04","371","49.07","385","50.93","0","0","33","4.4","79","10.53","365","48.67","30","4","N<10",,"18","14.2","25","59.52"
"2013-14","Puget Sound Educational Service District 121","17","King","17210","Federal Way School District","1759","Internet Academy","5","PK-12","248","2","0.81","7","2.82","2","0.81","9","3.63","12","4.84","29","11.69","168","67.74","28","11.29","97","39.11","151","60.89","1","0.27","4","1.09","1","0.27","40","10.90","7","1.91","N<10",,"21","17.8","11","91.67"
"2013-14","Puget Sound Educational Service District 121","17","King","17210","Federal Way School District","3701","Kilo Middle School","P","6-8","541","2","0.37","50","9.24","14","2.59","64","11.83","48","8.87","135","24.95","229","42.33","63","11.65","273","50.46","268","49.54","0","0","49","9.23","69","12.99","323","60.83","9","1.69","N<10",,"15","11.6","27","72.97"
"2013-14","Puget Sound Educational Service District 121","17","King","17210","Federal Way School District","3738","Lake Dolloff Elementary School","P","PK-5","389","1","0.26","68","17.48","13","3.34","81","20.82","42","10.8","58","14.91","142","36.5","65","16.71","206","52.96","183","47.04","0","0","93","22.14","55","13.1","272","64.76","8","1.9","N<10",,"16","10.2","11","45.83"
"2013-14","Puget Sound Educational Service District 121","17","King","17210","Federal Way School District","3568","Lake Grove Elementary School","P","PK-5","420","1","0.24","22","5.24","32","7.62","54","12.86","65","15.48","132","31.43","99","23.57","69","16.43","197","46.9","223","53.1","0","0","145","34.61","58","13.84","334","79.71","6","1.43","N<10",,"16","14.4","19","73.08"
"2013-14","Puget Sound Educational Service District 121","17","King","17210","Federal Way School District","2841","Lakeland Elementary School","P","PK-5","384","6","1.56","44","11.46","13","3.39","57","14.84","14","3.65","53","13.8","193","50.26","61","15.89","188","48.96","196","51.04","0","0","57","14.73","56","14.47","206","53.23","8","2.07","N<10",,"16","10.5","14","58.33"
"2013-14","Puget Sound Educational Service District 121","17","King","17210","Federal Way School District","3381","Lakota Middle School","P","6-8","777","5","0.64","79","10.17","46","5.92","125","16.09","94","12.1","147","18.92","294","37.84","112","14.41","421","54.18","356","45.82","1","0.13","54","7.01","85","11.04","408","52.99","25","3.25","N<10",,"18","11.2","26","60.47"
"2013-14","Puget Sound Educational Service District 121","17","King","17210","Federal Way School District","3627","Mark Twain Elementary School","P","PK-5","561","2","0.36","57","10.16","49","8.73","106","18.89","87","15.51","257","45.81","61","10.87","48","8.56","271","48.31","290","51.69","0","0","228","41.23","48","8.68","445","80.47","12","2.17","N<10",,"19","13.4","20","68.97"
"2013-14","Puget Sound Educational Service District 121","17","King","17210","Federal Way School District","4480","Meredith Hill Elementary School","P","PK-5","381","2","0.52","51","13.39","10","2.62","61","16.01","19","4.99","79","20.73","170","44.62","50","13.12","206","54.07","175","45.93","0","0","58","14.87","76","19.49","169","43.33","3","0.77","N<10",,"17","18.4","13","56.52"
"2013-14","Puget Sound Educational Service District 121","17","King","17210","Federal Way School District","4340","Merit School","S","6-12","11","0","0","0","0","0","0","0","0","1","9.09","0","0","8","72.73","2","18.18","4","36.36","7","63.64","0","0","0","0","11","100","7","63.64","0","0","N<10",,"6","2.5","2","100"
"2013-14","Puget Sound Educational Service District 121","17","King","17210","Federal Way School District","3159","Mirror Lake Elementary School","P","PK-5","446","4","0.9","45","10.09","27","6.05","72","16.14","80","17.94","163","36.55","81","18.16","46","10.31","221","49.55","225","50.45","0","0","108","25.35","61","14.32","326","76.53","2","0.47","N<10",,"17","11.8","15","55.56"
"2013-14","Puget Sound Educational Service District 121","17","King","17210","Federal Way School District","3625","Nautilus K-8 School","P","K-8","508","6","1.18","50","9.84","27","5.31","77","15.16","34","6.69","142","27.95","196","38.58","53","10.43","244","48.03","264","51.97","2","0.39","99","19.37","62","12.13","291","56.95","4","0.78","N<10",,"16","14.9","14","45.16"
"2013-14","Puget Sound Educational Service District 121","17","King","17210","Federal Way School District","3432","Olympic View Elementary School","P","PK-5","417","0","0","11","2.64","30","7.19","41","9.83","35","8.39","219","52.52","74","17.75","48","11.51","207","49.64","210","50.36","1","0.25","161","39.46","65","15.93","355","87.01","1","0.25","N<10",,"16","13.1","17","65.38"
