"schoolyear","esd","countynumber","county","countydistrictnumber","district","buildingnumber","school","gradetested","algebratotaltestednottested","algebra1totaltested","algebra1metstandardinclu","algebra1percentmetstanda","algebra1metstandardwitho","algebra1percentmetstanda_1","algebra1percentmetstanda_2","algebra1level1","algebra1percentlevel1","algebra1level2","algebra1percentlevel2","algebra1levelbasic","algebra1percentlevelbasic","algebra1level3","algebra1percentlevel3","algebra1level4","algebra1percentlevel4","algebra1noscore","algebra1percentnoscore","algebra1notmet","algebra1percentnotmet","algebra1excusedabsence","algebra1exempted","integrated1totaltestedno","integrated1totaltested","integrated1metstandardin","integrated1percentmetsta","integrated1metstandardwi","integrated1percentmetsta_1","integrated1percentmetsta_2","integrated1level1","integrated1percentlevel1","integrated1level2","integrated1percentlevel2","integrated1levelbasic","integrated1percentlevelbasic","integrated1level3","integrated1percentlevel3","integrated1level4","integrated1percentlevel4","integrated1noscore","integrated1percentnoscore","integrated1notmet","integrated1percentnotmet","integrated1excusedabsence","integrated1exempted","retake1totaltestednottested","retake1totaltested","retake1metstandardinclud","retake1percentmetstandar","retake1metstandardwithou","retake1percentmetstandar_1","retake1percentmetstandar_2","retake1level1","retake1percentlevel1","retake1level2","retake1percentlevel2","retake1levelbasic","retake1percentlevelbasic","retake1level3","retake1percentlevel3","retake1level4","retake1percentlevel4","retake1noscore","retake1percentnoscore","retake1notmet","retake1percentnotmet","retake1excusedabsence","retake1exempted","alleocmathyear1totaltest","alleocmathyear1totaltested","alleocmathyear1metstanda","alleocmathyear1percentme","alleocmathyear1metstanda_1","alleocmathyear1percentme_1","alleocmathyear1percentme_2","alleocmathyear1level1","alleocmathyear1percentlevel1","alleocmathyear1level2","alleocmathyear1percentlevel2","alleocmathyear1levelbasic","alleocmathyear1percentle","alleocmathyear1level3","alleocmathyear1percentlevel3","alleocmathyear1level4","alleocmathyear1percentlevel4","alleocmathyear1noscore","alleocmathyear1percentnoscore","alleocmathyear1notmet","alleocmathyear1percentnotmet","alleocmathyear1excusedabsence","alleocmathyear1exempted","geometrytotaltestednottested","geometrytotaltested","geometrymetstandardinclu","geometrypercentmetstanda","geometrymetstandardwitho","geometrypercentmetstanda_1","geometrypercentmetstanda_2","geometrylevel1","geometrypercentlevel1","geometrylevel2","geometrypercentlevel2","geometrylevelbasic","geometrypercentlevelbasic","geometrylevel3","geometrypercentlevel3","geometrylevel4","geometrypercentlevel4","geometrynoscore","geometrypercentnoscore","geometrynotmet","geometrypercentnotmet","geometryexcusedabsence","geometryexempted","integrated2totaltestedno","integrated2totaltested","integrated2metstandardin","integrated2percentmetsta","integrated2metstandardwi","integrated2percentmetsta_1","integrated2percentmetsta_2","integrated2level1","integrated2percentlevel1","integrated2level2","integrated2percentlevel2","integrated2levelbasic","integrated2percentlevelbasic","integrated2level3","integrated2percentlevel3","integrated2level4","integrated2percentlevel4","integrated2noscore","integrated2percentnoscore","integrated2notmet","integrated2percentnotmet","integrated2excusedabsence","integrated2exempted","retake2totaltestednottested","retake2totaltested","retake2metstandardinclud","retake2percentmetstandar","retake2metstandardwithou","retake2percentmetstandar_1","retake2percentmetstandar_2","retake2level1","retake2percentlevel1","retake2level2","retake2percentlevel2","retake2levelbasic","retake2percentlevelbasic","retake2level3","retake2percentlevel3","retake2level4","retake2percentlevel4","retake2noscore","retake2percentnoscore","retake2notmet","retake2percentnotmet","retake2excusedabsence","retake2exempted","alleocmathyear2totaltest","alleocmathyear2totaltested","alleocmathyear2metstanda","alleocmathyear2percentme","alleocmathyear2metstanda_1","alleocmathyear2percentme_1","alleocmathyear2percentme_2","alleocmathyear2level1","alleocmathyear2percentlevel1","alleocmathyear2level2","alleocmathyear2percentlevel2","alleocmathyear2levelbasic","alleocmathyear2percentle","alleocmathyear2level3","alleocmathyear2percentlevel3","alleocmathyear2level4","alleocmathyear2percentlevel4","alleocmathyear2noscore","alleocmathyear2percentnoscore","alleocmathyear2notmet","alleocmathyear2percentnotmet","alleocmathyear2excusedabsence","alleocmathyear2exempted","biologytotaltestednottested","biologytotaltested","biologymetstandardinclud","biologypercentmetstandar","biologymetstandardwithou","biologypercentmetstandar_1","biologypercentmetstandar_2","biologylevel1","biologypercentlevel1","biologylevel2","biologypercentlevel2","biologylevelbasic","biologypercentlevelbasic","biologylevel3","biologypercentlevel3","biologylevel4","biologypercentlevel4","biologynoscore","biologypercentnoscore","biologynotmet","biologypercentnotmet","biologyexcusedabsence","biologyexempted"
"2011-12","Educational Service District 123","3","Benton","3400","Richland School District","4295","Rivers Edge High School","All","32","28","6","18.69","6","18.69","21.4","15","46.79","7","21.8","0","0","4","12.5","2","6.2","4","12.5","26","81.2","0","2",,,,,,,,,,,,,,,,,,,,,,,,"59","54","9","15.19","9","15.19","16.7","27","45.7","18","30.5","0","0","9","15.19","0","0","5","8.4","50","84.7","0","6","91","82","15","18.69","15","18.69","21.4","42","46.79","25","30.5","0","0","13","15.19","2","6.2","9","12.5","76","84.7","0","8","12","12","3","25","3","25","25","4","33.29","5","41.6","0","0","3","25","0","0","0","0","9","75","0","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"12","12","3","25","3","25","25","4","33.29","5","41.6","0","0","3","25","0","0","0","0","9","75","0","3","50","36","11","22","11","22","30.6","12","24","13","26","0","0","11","22","0","0","14","28","39","78","0","2"
"2011-12","Educational Service District 123","3","Benton","3400","Richland School District","4543","Wiley Elementary","7&Lower",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2011-12","Educational Service District 123","3","Benton","3400","Richland School District","4543","Wiley Elementary","All",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2011-12","North Central Educational Service District 171","4","Chelan","4019","Manson School District","2196","Manson Elementary","7&Lower",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2011-12","North Central Educational Service District 171","4","Chelan","4019","Manson School District","2196","Manson Elementary","All",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2011-12","North Central Educational Service District 171","4","Chelan","4019","Manson School District","2623","Manson High School","7&Lower",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2011-12","North Central Educational Service District 171","4","Chelan","4019","Manson School District","2623","Manson High School","8","15",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15","15","7","46.6","7","46.6","46.7","2","13.3","6","40","0","0","7","46.6","0","0","0","0","8","53.29","0","0","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2011-12","North Central Educational Service District 171","4","Chelan","4019","Manson School District","2623","Manson High School","9","16",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4",,,,,,,,,,,,,,,,,,,,,,,"20","20","9","45","9","45","45","2","10","9","45","0","0","3","15","6","30","0","0","11","55","0","15","20",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"20",,,,,,,,,,,,,,,,,,,,,,,"13",,,,,,,,,,,,,,,,,,,,,,
"2011-12","North Central Educational Service District 171","4","Chelan","4019","Manson School District","2623","Manson High School","10","17",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4",,,,,,,,,,,,,,,,,,,,,,,"21","21","10","37","4","19","19","7","33.29","10","47.6","1","4.7","3","14.19","0","0","0","0","17","80.9","0","8","12",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1",,,,,,,,,,,,,,,,,,,,,,,"13","13","12","60","5","38.39","38.5","3","23","5","38.39","0","0","4","30.69","1","7.59","0","0","8","61.5","0","7","39","37","12","30.7","12","30.69","32.4","3","7.59","22","56.39","0","0","6","15.3","6","15.3","2","5.09","27","69.2","0","2"
"2011-12","North Central Educational Service District 171","4","Chelan","4019","Manson School District","2623","Manson High School","11","6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8",,,,,,,,,,,,,,,,,,,,,,,"14","14","5","35.7","5","35.7","35.7","5","35.7","4","28.5","1","7.09","4","28.5","0","0","0","0","9","64.2","0","2","9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1",,,,,,,,,,,,,,,,,,,,,,,"10","10","3","30","3","30","30","1","10","6","60","0","0","3","30","0","0","0","0","7","70","0","0",,,,,,,,,,,,,,,,,,,,,,,
"2011-12","North Central Educational Service District 171","4","Chelan","4019","Manson School District","2623","Manson High School","All","54","54","18","33.29","18","33.29","33.3","14","25.89","22","40.7","0","0","12","22.19","6","11.09","0","0","36","66.59","0","22",,,,,,,,,,,,,,,,,,,,,,,,"16","16","7","43.7","7","43.7","43.8","2","12.5","7","43.7","2","12.5","5","31.19","0","0","0","0","9","56.2","0","3","70","70","25","43.7","25","43.7","43.8","16","25.89","29","43.7","2","12.5","17","31.19","6","11.09","0","0","45","66.59","0","25","45",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2",,,,,,,,,,,,,,,,,,,,,,,"47","47","32","68","32","68","68.1","4","8.5","11","23.39","0","0","16","34","16","34","0","0","15","31.89","0","13","52","50","25","48","25","48","50","3","5.7","22","42.29","0","0","8","15.3","17","32.6","2","3.79","27","51.89","0","2"
"2011-12","North Central Educational Service District 171","4","Chelan","4069","Stehekin School District","2265","Stehekin Elementary","7&Lower",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2011-12","North Central Educational Service District 171","4","Chelan","4069","Stehekin School District","2265","Stehekin Elementary","8","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2011-12","North Central Educational Service District 171","4","Chelan","4069","Stehekin School District","2265","Stehekin Elementary","All","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2011-12","North Central Educational Service District 171","4","Chelan","4127","Entiat School District","2688","Paul Rumburg Elementary","7&Lower",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2011-12","North Central Educational Service District 171","4","Chelan","4127","Entiat School District","2688","Paul Rumburg Elementary","All",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2011-12","North Central Educational Service District 171","4","Chelan","4127","Entiat School District","3317","Entiat Middle and High School","7&Lower",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2011-12","Educational Service District 101",,,"22008","Sprague School District","3050","Sprague Elementary","All",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2011-12","North Central Educational Service District 171","4","Chelan","4127","Entiat School District","3317","Entiat Middle and High School","8","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2011-12","North Central Educational Service District 171","4","Chelan","4127","Entiat School District","3317","Entiat Middle and High School","9","12",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1",,,,,,,,,,,,,,,,,,,,,,,"13","13","8","61.5","8","61.5","61.5","2","15.3","3","23","0","0","6","46.1","2","15.3","0","0","5","38.39","0","14","15",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2011-12","North Central Educational Service District 171","4","Chelan","4127","Entiat School District","3317","Entiat Middle and High School","10","10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10",,,,,,,,,,,,,,,,,,,,,,,"22","22","19","86.3","19","86.29","86.4","1","4.5","2","9","0","0","5","22.69","14","63.6","0","0","3","13.59","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"22","22","19","86.3","19","86.29","86.4","1","4.5","2","9","0","0","5","22.69","14","63.6","0","0","3","13.59","0","0","32",,,,,,,,,,,,,,,,,,,,,,
"2011-12","North Central Educational Service District 171","4","Chelan","4127","Entiat School District","3317","Entiat Middle and High School","11","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3",,,,,,,,,,,,,,,,,,,,,,,"4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1",,,,,,,,,,,,,,,,,,,,,,
"2011-12","North Central Educational Service District 171","4","Chelan","4127","Entiat School District","3317","Entiat Middle and High School","12",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2011-12","North Central Educational Service District 171","4","Chelan","4127","Entiat School District","3317","Entiat Middle and High School","All","26",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4",,,,,,,,,,,,,,,,,,,,,,,"30","30","16","53.29","16","53.29","53.3","6","20","8","26.6","0","0","11","36.6","5","16.6","0","0","14","46.6","1","36","37","37","34","91.79","34","91.79","91.9","1","2.7","2","5.4","0","0","7","18.89","27","72.9","0","0","3","8.09","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"37","37","34","91.79","34","91.79","91.9","1","2.7","2","5.4","0","0","7","18.89","27","72.9","0","0","3","8.09","0","0","33","33","21","63.6","21","63.6","63.6","3","9","9","27.19","0","0","12","36.29","9","27.19","0","0","12","36.29","0","2"
"2011-12","North Central Educational Service District 171","4","Chelan","4129","Lake Chelan School District","2317","Chelan Middle School","7&Lower","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2011-12","North Central Educational Service District 171","4","Chelan","4129","Lake Chelan School District","2317","Chelan Middle School","8","19",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"19",,,,,,,,,,,,,,,,,,,,,,,"1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2011-12","North Central Educational Service District 171","4","Chelan","4129","Lake Chelan School District","2317","Chelan Middle School","All","20",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"20",,,,,,,,,,,,,,,,,,,,,,,"1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2011-12","North Central Educational Service District 171","4","Chelan","4129","Lake Chelan School District","2689","Morgen Owings Elementary School","7&Lower","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2011-12","North Central Educational Service District 171","4","Chelan","4129","Lake Chelan School District","2689","Morgen Owings Elementary School","All","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2011-12","North Central Educational Service District 171","4","Chelan","4129","Lake Chelan School District","3861","Holden Village Community School","7&Lower","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2011-12","North Central Educational Service District 171","4","Chelan","4129","Lake Chelan School District","3861","Holden Village Community School","8","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1",,,,,,,,,,,,,,,,,,,,,,,"1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2011-12","North Central Educational Service District 171","4","Chelan","4129","Lake Chelan School District","3861","Holden Village Community School","All","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2",,,,,,,,,,,,,,,,,,,,,,,"1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2011-12","North Central Educational Service District 171","4","Chelan","4129","Lake Chelan School District","4260","Chelan High School","9","74",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10",,,,,,,,,,,,,,,,,,,,,,,"84","84","58","69","58","69","69","12","14.19","14","16.6","0","0","34","40.39","24","28.5","0","0","26","30.89","1","14","16",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"16",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2011-12","North Central Educational Service District 171","4","Chelan","4129","Lake Chelan School District","4260","Chelan High School","10","17",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6",,,,,,,,,,,,,,,,,,,,,,,"23",,,,,,,,,,,,,,,,,,,,,,,"39","38","61","91","33","84.59","86.8","2","5.09","3","7.59","0","0","21","53.79","12","30.69","1","2.5","6","15.3","0","28",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"39","38","62","91.1","33","84.59","86.8","2","5.09","3","7.59","0","0","21","53.79","12","30.69","1","2.5","6","15.3","0","29","99",,,,,,,,,,,,,,,,,,,,,,
"2011-12","North Central Educational Service District 171","4","Chelan","4129","Lake Chelan School District","4260","Chelan High School","11","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8",,,,,,,,,,,,,,,,,,,,,,,"12",,,,,,,,,,,,,,,,,,,,,,,"11","11","8","72.7","8","72.7","72.7","1","9","2","18.1","1","9","5","45.39","2","18.1","0","0","3","27.19","0","5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"11","11","8","72.7","8","72.7","72.7","1","9","2","18.1","1","9","5","45.39","2","18.1","0","0","3","27.19","0","5",,,,,,,,,,,,,,,,,,,,,,,
"2011-12","North Central Educational Service District 171","4","Chelan","4129","Lake Chelan School District","4260","Chelan High School","12","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2011-12","North Central Educational Service District 171","4","Chelan","4129","Lake Chelan School District","4260","Chelan High School","All","96","96","61","63.5","61","63.5","63.5","20","20.8","15","15.59","2","2","44","45.79","15","15.59","0","0","35","36.39","1","45",,,,,,,,,,,,,,,,,,,,,,,,"24",,,,,,,,,,,,,,,,,,,,,,,"120","116","75","63.5","75","63.5","64.7","24","20.8","17","15.59","2","2","48","45.79","25","20.8","4","3.29","45","37.5","4","69","66",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"66",,,,,,,,,,,,,,,,,,,,,,,"99",,,,,,,,,,,,,,,,,,,,,,
"2011-12","North Central Educational Service District 171","4","Chelan","4222","Cashmere School District","2315","Cashmere Middle School","7&Lower","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2011-12","North Central Educational Service District 171","4","Chelan","4222","Cashmere School District","2315","Cashmere Middle School","8",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"24","24","19","79.09","19","79.09","79.2","0","0","5","20.8","0","0","12","50","7","29.1","0","0","5","20.8","0","0","24","24","19","79.09","19","79.09","79.2","0","0","5","20.8","0","0","12","50","7","29.1","0","0","5","20.8","0","0","25",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"25",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2011-12","North Central Educational Service District 171","4","Chelan","4222","Cashmere School District","2315","Cashmere Middle School","All","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"24",,,,,,,,,,,,,,,,,,,,,,,"26","26","21","80.7","21","80.7","80.8","0","0","5","19.19","0","0","13","50","8","30.69","0","0","5","19.19","0","0","25",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"25",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
