"coord_change_bool","coordinate_notes","aggregation","ospi_code_ccddd","fid","name","unsd","sdlea","lsad","county","esd","region","orgid","ccddd","cc","ddd","comments","labels","graderange","lowgrade","highgrade","website","code","landarea","shape_leng","shape_area","wkt_geom","longtude","original_long_centroid","original_lat_centroid","location_1"
"1","Modified Coordinate to city and not calculated centroid","Districts","27401","77","Peninsula","6690","6690","0","Pierce","121","2","199","27401","27","401",,"Peninsula","2011-12-20T00:00:00.000","Pre-K","12","http://www.peninsula.wednet.edu","27401","110.124630726","767314.966091","3070086224.45","Point","-122.591149","-122.690549969713","47.3145952352853","(47.3304426, -122.591149)"
"0",,"Districts","31401","176","Stanwood-Camano","8340","8340","0","Snohomish","189","3","249","31401","31","401",,"Stanwood-Camano","2011-12-20T00:00:00.000","Pre-K","12","http://www.stanwood.wednet.edu","31401","103.553251318","596676.300445","2886887413.57","Point","-122.372659184467","-122.372659184467","48.215191749518","(48.215191749518, -122.372659184467)"
"1","Modified Coordinate to city and not calculated centroid","Districts","33183","239","Loon Lake","4500","4500","0","Stevens","101","5","133","33183","33","183",,"Loon Lake","2011-12-20T00:00:00.000","Pre-K","8","http://www.loonlakeschool.org/","33183","66.4395952335","279180.06383","1852222202.61","Point","-117.6465605","-117.572911824676","48.1121636137507","(48.0666869, -117.6465605)"
"0",,"Districts","3400","111","Richland","7320","7320","0","Benton","123","4","218","3400","3","400",,"Richland","2011-12-20T00:00:00.000","Pre-K","12","http://www.rsd.edu/","3400","461.934433968","647962.042703","12877941410","Point","-119.485313325686","-119.485313325686","46.489690378886","(46.489690378886, -119.485313325686)"
"0",,"Districts","24350","268","Methow Valley","5020","5020","0","Okanogan","171","4","148","24350","24","350",,"Methow Valley","2011-12-20T00:00:00.000","Pre-K","12","http://www.methow.org/","24350","1715.16671502","1214248.33203","47815912486.6","Point","-120.336021944361","-120.336021944361","48.620826286901","(48.620826286901, -120.336021944361)"
"0",,"Districts","21303","262","White Pass","9750","9750","0","Lewis","113","1","293","21303","21","303",,"White Pass","2011-12-20T00:00:00.000","K","12","http://www.whitepass.k12.wa.us","21303","908.912967174","820957.089293","25338937939.4","Point","-121.78486726898","-121.78486726898","46.56107051918","(46.56107051918, -121.78486726898)"
"0",,"Districts","17408","15","Auburn","300","300","0","King","121","2","16","17408","17","408",,"Auburn","2011-12-20T00:00:00.000","Pre-K","12","http://www.auburn.wednet.edu","17408","57.1006329525","273305.272388","1591867918","Point","-122.163350969384","-122.163350969384","47.293533599156","(47.293533599156, -122.163350969384)"
"0",,"Districts","22105","39","Odessa","6120","6120","0","Lincoln","101","5","180","22105","22","105",,"Odessa","2011-12-20T00:00:00.000","Pre-K","12","http://www.odessa.wednet.edu","22105","599.779968706","793789.901586","16720839006.6","Point","-118.744066254627","-118.744066254627","47.345560682563","(47.345560682563, -118.744066254627)"
"0",,"Districts","27010","198","Tacoma","8700","8700","0","Pierce","121","2","260","27010","27","10",,"Tacoma","2011-12-20T00:00:00.000","Pre-K","12","http://www.tacoma.k12.wa.us","27010","52.1017113647","411160.67836","1452507355.17","Point","-122.458781401809","-122.458781401809","47.242835605523","(47.242835605523, -122.458781401809)"
"1","Modified Coordinate to city and not calculated centroid","Districts","16050","86","Port Townsend","6840","6840","0","Jefferson","114","2","203","16050","16","50",,"Port Townsend","2011-12-20T00:00:00.000","Pre-K","12","http://www.ptschools.org/","16050","58.7845935356","363258.600386","1638813856.93","Point","-122.8001547","-122.85487164436","48.0399171125327","(48.1211234, -122.8001547)"
"1","Modified Coordinate to city and not calculated centroid","Districts","37506","10","Nooksack Valley","5670","5670","0","Whatcom","189","3","166","37506","37","506",,"Nooksack Valley","2011-12-20T00:00:00.000","Pre-K","12","http://www.nv.k12.wa.us","37506","176.271509654","863083.786135","4914147997.46","Point","-122.26338","-121.844991861405","48.9186320439891","(48.9095153, -122.26338)"
"0",,"Districts","17402","235","Vashon Island","9300","9300","0","King","121","2","279","17402","17","402",,"Vashon Is.","2011-12-20T00:00:00.000","Pre-K","12","http://www.vashonsd.org/","17402","36.9655671926","263409.856081","1030536746.13","Point","-122.472581968687","-122.472581968687","47.412204363739","(47.412204363739, -122.472581968687)"
"0",,"Districts","19007","107","Damman","1950","1950","0","Kittitas","105","4","63","19007","19","7",,"Damman","2011-12-20T00:00:00.000","K","5","http://www.esd105.org","19007","40.6857053762","174868.101626","1134247831.61","Point","-120.571386534322","-120.571386534322","46.9188614283","(46.9188614283, -120.571386534322)"
"0",,"Districts","14065","259","McCleary","4890","4890","0","Grays Harbor","113","1","143","14065","14","65",,"McCleary","2011-12-20T00:00:00.000","Pre-K","8","http://www.mccleary.wednet.edu","14065","26.693613151","148858.074474","744172253.72","Point","-123.255791390554","-123.255791390554","47.0516627205775","(47.051662720578, -123.255791390554)"
"0",,"Districts","20404","164","Goldendale","3090","3090","0","Klickitat","105","4","94","20404","20","404",,"Goldendale","2011-12-20T00:00:00.000","Pre-K","12","http://goldendaleschools.org/","20404","595.638487701","813259.744788","16605381591.7","Point","-120.769774506712","-120.769774506712","45.8916375365398","(45.89163753654, -120.769774506712)"
"0",,"Districts","18401","57","Central Kitsap","1080","1080","0","Kitsap","114","2","38","18401","18","401","Edited North Kitsap SD southern boundary and Central Kitsap SD's northen boundary based upon review of the North Kitsap SD legal description provided to me by North Kitsap SD Superintendent Dr. Rick Jones, 12/14/2011","Central Kitsap","2011-12-20T00:00:00.000","Pre-K","12","http://www.cksd.wednet.edu/","18401","118.799696998","437722.289796","3311940585.86","Point","-122.7947859495","-122.7947859495","47.6093964642432","(47.609396464243, -122.7947859495)"
"0",,"Districts","34402","207","Tenino","8820","8820","0","Thurston","113","1","264","34402","34","402",,"Tenino","2011-12-20T00:00:00.000","K","12","http://www.teninoschools.org/","34402","110.128701454","375346.620389","3070199709.39","Point","-122.835640156742","-122.835640156742","46.8506205749571","(46.850620574957, -122.835640156742)"
"0",,"Districts","39204","169","Granger","3180","3180","0","Yakima","105","4","97","39204","39","204",,"Granger","2011-12-20T00:00:00.000","K","12","http://www.gsd.wednet.edu/","39204","237.923918645","492673.540086","6632911640.97","Point","-120.230682004493","-120.230682004493","46.2226863580016","(46.222686358002, -120.230682004493)"
"0",,"Districts","37504","246","Lynden","4620","4620","0","Whatcom","189","3","136","37504","37","504",,"Lynden","2011-12-20T00:00:00.000","Pre-K","12","http://www.lynden.wednet.edu","37504","68.660847615","224751.420813","1914146917.29","Point","-122.474609416512","-122.474609416512","48.9528311687683","(48.952831168768, -122.474609416512)"
"0",,"Districts","29101","135","Sedro-Woolley","7740","7740","0","Skagit","189","3","230","29101","29","101",,"Sedro-Woolley","2011-12-20T00:00:00.000","Pre-K","12","http://www.swsd.k12.wa.us/","29101","415.019748046","640292.230505","11570040262.1","Point","-122.080518824787","-122.080518824787","48.4948792817451","(48.494879281745, -122.080518824787)"
"0",,"Districts","12110","82","Pomeroy","6780","6780","0","Garfield","123","5","201","12110","12","110",,"Pomeroy","2011-12-20T00:00:00.000","K","12","http://www.psd.wednet.edu/","12110","688.800143752","836034.965491","19202569131.6","Point","-117.556186346492","-117.556186346492","46.4318887874446","(46.431888787445, -117.556186346492)"
"0",,"Districts","27416","264","White River","9780","9780","0","Pierce","121","2","294","27416","27","416","Boundary revision between White River SD and Sumner June 5, 2013, See Scott Black, OSPI Facilities for Details. Transfer of Parcels 0520231011. 0520231012, 0520235001, 0520235002 to Dieringer as of 8/1/2014 per Scott Black, OSPI Facilities; 12/2/13","White River","2011-12-20T00:00:00.000","Pre-K","12","http://www.whiteriver.wednet.edu","27416","406.562639949","680904.133938","11334270563.1","Point","-121.732095190386","-121.732095190386","47.0551827274382","(47.055182727438, -121.732095190386)"
"0",,"Districts","17001","133","Seattle","7710","7710","0","King","121","2","229","17001","17","1",,"Seattle","2011-12-20T00:00:00.000","Pre-K","12","http://www.seattleschools.org","17001","85.8960698722","579029.038784","2394635415.44","Point","-122.332594195348","-122.332594195348","47.6196074339072","(47.619607433907, -122.332594195348)"
"0",,"Districts","17409","202","Tahoma","8760","8760","0","King","121","2","262","17409","17","409","Boundary change 7/31/2014. Parcels 2591730010-90, 2591730100-190, 2591730200-280 from Kent to Tahoma. Parcels 2022069152, 2022069012 from Tahoma to Kent. Digitized using King County GIS parcels dated 7/2/2014","Tahoma","2011-12-20T00:00:00.000","Pre-K","12","http://www.tahomasd.us/pages/Tahoma_School_District_409","17409","121.721279449","435473.558732","3390174627.27","Point","-121.924272149922","-121.924272149922","47.3964861197882","(47.396486119788, -121.924272149922)"
"0",,"Districts","23309","145","Shelton","7900","7900","0","Mason","113","1","235","23309","23","309",,"Shelton","2011-12-20T00:00:00.000","Pre-K","12","https://www.sheltonschools.org/default.aspx","23309","156.800118613","456816.86455","4371318940.85","Point","-123.173503804013","-123.173503804013","47.1794067941516","(47.179406794152, -123.173503804013)"
"0",,"Districts","14117","277","Wishkah Valley","9990","9990","0","Grays Harbor","113","1","300","14117","14","117",,"Wishkah Valley","2011-12-20T00:00:00.000","K","12","http://www.wishkah.org","14117","111.112515945","275406.794383","3097626773.58","Point","-123.776022144201","-123.776022144201","47.2106242758533","(47.210624275853, -123.776022144201)"
"0",,"Districts","27019","48","Carbonado","870","870","0","Pierce","121","2","33","27019","27","19",,"Carbonado","2011-12-20T00:00:00.000","K","8","http://www.carbonado.k12.wa.us","27019","155.649297889","421471.925415","4339236028.7","Point","-121.944039210676","-121.944039210676","46.9568586603666","(46.956858660367, -121.944039210676)"
"0",,"Districts","23402","80","Pioneer","6750","6750","0","Mason","113","1","200","23402","23","402",,"Pioneer","2011-12-20T00:00:00.000","Pre-K","8","http://www.psd402.org/Page/1","23402","68.1861241383","470263.38848","1900912439.26","Point","-122.961452875316","-122.961452875316","47.2518938010333","(47.251893801033, -122.961452875316)"
