"schoolyear","esd","countynumber","county","countydistrictnumber","district","totalenrollment","percentasianpacificislander","percentamericanindianora","percentblack","percenthispanic","percentwhite","percentmales","percentfemales","percentmigrant","percenttransitionalbilingual","percentspecialeducation","studentsperclassroomteacher","educationalfte","freeorreducedpricedmeals","avgyearseducationalexperience","percentteacherswithatlea"
"2002-03","North Central Educational Service District 171","24","Okanogan","24019","Omak","2110","1.4","32.4","0.4","10.8","55","51.1","48.9","4.36","3.15","15.5","19",,"49.63","15.9","49.1"
"2002-03","North Central Educational Service District 171","24","Okanogan","24105","Okanogan","985","1","12","0.9","20.8","65.3","52.3","47.7","12.48","12.71","13.1","16",,"52.16","14.1","48.3"
"2002-03","North Central Educational Service District 171","24","Okanogan","24111","Brewster","1017","0.1","1.5","0","72.5","26","50.6","49.4","41.1","45.87","11.2","18",,"72.43","10.7","58.2"
"2002-03","North Central Educational Service District 171","24","Okanogan","24122","Pateros","308","1.3","3.2","0","37.7","57.8","51.3","48.7","17.53","9.77","11.1","15",,"53.89","16.1","70"
"2002-03","North Central Educational Service District 171","24","Okanogan","24350","Methow Valley","644","0.9","0.8","0.3","2.2","95.8","49.1","50.9",,"1.08","10.6","15",,"33.55","15.9","73.8"
"2002-03","North Central Educational Service District 171","24","Okanogan","24404","Tonasket","1151","1.1","1.5","0.8","20.6","76","50.2","49.8","13.03","6.97","13","16",,"61.7","13.3","51.4"
"2002-03","North Central Educational Service District 171","24","Okanogan","24410","Oroville","796","0.8","4.3","0.3","22.6","72.1","50.9","49.1","13.69","15.68","12.4","17",,"66.28","14.7","29.2"
"2002-03","Educational Service District 112","25","Pacific","25101","Ocean Beach","1202","2.5","3.4","0.9","9.2","84","53.7","46.3","29.36","4.99","15.3","17",,"52.33","13.9","59.7"
"2002-03","Educational Service District 113","25","Pacific","25116","Raymond","565","11.2","7.4","1.1","13.1","67.3","52.6","47.4",,"10.77","18.5","13",,"54.02","16","52.4"
"2002-03","Educational Service District 113","25","Pacific","25118","South Bend","585","7.4","11.5","0.3","16.9","63.9","50.3","49.7","8.88","12.64","11.9","16",,"53.02","15.1","55.6"
"2002-03","Educational Service District 112","25","Pacific","25155","Naselle-Grays River Valley","462","4.3","2.6","6.3","6.1","80.7","61.5","38.5","12.33","2.1","9.9","13",,"32.21","13.1","48.6"
"2002-03","Educational Service District 113","25","Pacific","25160","Willapa Valley","435","0.5","4.4","0.5","3.9","90.8","49.9","50.1",,"0","10.8","14",,"28.7","14.9","40.6"
"2002-03","Educational Service District 113","25","Pacific","25200","North River","55","0","3.6","5.5","3.6","87.3","50.9","49.1",,"0","17","6",,,"15.2","80"
"2002-03","Educational Service District 101","26","Pend Oreille","26056","Newport","1231","0.9","1.3","0.6","2","95.1","51.9","48.1",,"0","14.9","17",,"58.01","13.9","59.7"
"2002-03","Educational Service District 101","26","Pend Oreille","26059","Cusick","293","2.7","28.3","0.3","0.3","68.3","52.6","47.4",,"0","13.5","11",,"62.54","15.1","65.4"
"2002-03","Educational Service District 101","26","Pend Oreille","26070","Selkirk","372","1.1","3","1.3","3.5","91.1","51.1","48.9",,"0","11.4","12",,"47.12","18.3","70"
"2002-03","Puget Sound Educational Service District","27","Pierce","27001","Steilacoom Historial","2111","11.2","0.9","13.9","6.2","67.8","52.3","47.7",,"1.82","13.2","18",,"20.5","13","55.7"
"2002-03","Puget Sound Educational Service District","27","Pierce","27003","Puyallup","20454","5.9","4.8","3.8","4.9","80.6","51","49",,"0.9","11.4","18",,"22.34","12.6","56.7"
"2002-03","Puget Sound Educational Service District","27","Pierce","27010","Tacoma","33955","12.8","2","21.5","9.2","54.4","51.3","48.7","0.28","6.06","13.5","18",,"54.89","13.3","44.6"
"2002-03","Puget Sound Educational Service District","27","Pierce","27019","Carbonado","182","0","0.5","0","1.1","98.4","42.9","57.1",,"0","10.9","13",,"24.86","10.3","57.1"
"2002-03","Puget Sound Educational Service District","27","Pierce","27083","University Place","5296","12.2","1","13.6","4.2","69","51.2","48.8",,"1.65","11.4","17",,"24.12","13.6","59.7"
"2002-03","Puget Sound Educational Service District","27","Pierce","27320","Sumner","7984","2.9","2.1","1.6","5.5","87.9","51.3","48.7",,"1.39","12.4","20",,"22.35","11.9","57.3"
"2002-03","Puget Sound Educational Service District","27","Pierce","27343","Dieringer","1122","2.3","1.3","0.7","2.9","92.8","50.6","49.4",,"0","8","19",,"3.82","14.7","57.6"
"2002-03","Puget Sound Educational Service District","27","Pierce","27344","Orting","1858","2.4","0.8","0.9","2.9","93.1","52.2","47.8",,"0.65","14","17",,"24.43","12.4","56.5"
"2002-03","Puget Sound Educational Service District","27","Pierce","27400","Clover Park","13501","10.2","1.7","22.5","12","53.6","52.2","47.8",,"6.09","13.4","18",,"52.92","11.7","47.4"
"2002-03","Puget Sound Educational Service District","27","Pierce","27401","Peninsula","9595","3.2","3.4","1.5","2.9","88.9","52.1","47.9",,"0.22","12.4","17",,"16.82","14.8","61.7"
"2002-03","Puget Sound Educational Service District","27","Pierce","27402","Franklin Pierce","7758","11.2","2.1","14.9","8.1","63.6","51","49",,"2.71","11.5","18",,"46.55","12.1","50.3"
"2002-03","Puget Sound Educational Service District","27","Pierce","27403","Bethel","16641","9.3","2.9","9.6","5.5","72.8","52.5","47.5",,"0.62","13.6","19",,"30.59","11.9","55.9"
"2002-03","Puget Sound Educational Service District","27","Pierce","27404","Eatonville","2092","2.1","2.6","1.1","2.9","91.3","52.7","47.3",,"0.28","11.7","17",,"32.72","12.2","52"
"2002-03","Puget Sound Educational Service District","27","Pierce","27416","White River","4384","1.8","2.9","0.8","2.9","91.6","50.5","49.5",,"0.25","12.8","17",,"23.43","12.5","58.8"
"2002-03","Puget Sound Educational Service District","27","Pierce","27417","Fife","3137","6.5","3.6","4.5","9.5","75.9","51.5","48.5",,"3.38","9.7","18",,"27.43","13.1","53.8"
"2002-03","Northwest Educational Service District 189","28","San Juan","28010","Shaw","23","0","0","0","0","100","56.5","43.5",,"0","16.2","12",,,"4.9","0"
"2002-03","Northwest Educational Service District 189","28","San Juan","28137","Orcas","537","2.4","0.4","0.7","3.4","93.1","49.3","50.7",,"0.93","13.9","11",,"25.76","12.7","47.9"
"2002-03","Northwest Educational Service District 189","28","San Juan","28144","Lopez Island","263","2.7","1.5","1.1","3.8","90.9","49.8","50.2",,"1.12","13.5","11",,"31.59","18.1","37.5"
"2002-03","Northwest Educational Service District 189","28","San Juan","28149","San Juan","947","2.1","0.8","0.7","4.4","91.9","50.9","49.1",,"0","11.4","16",,"17.19","16.9","56.7"
"2002-03","Northwest Educational Service District 189","29","Skagit","29011","Concrete","820","1.5","3.8","1.5","2.8","90.5","55.7","44.3",,"0.48","15.4","16",,"59.92","12.3","42.3"
"2002-03","Northwest Educational Service District 189","29","Skagit","29100","Burlington-Edison","3648","2.5","0.9","0.6","20.9","75","50.9","49.1","4.49","12.3","12.7","20",,"32.29","12.9","51.9"
"2002-03","Northwest Educational Service District 189","29","Skagit","29101","Sedro-Woolley","4587","1.4","3.2","1.3","9","85","53.2","46.8","1.76","4.42","14.3","17",,"38.82","11","51.1"
"2002-03","Northwest Educational Service District 189","29","Skagit","29103","Anacortes","3137","3.8","1.6","1","4.6","89","50.7","49.3",,"0.83","12.2","19",,"24.26","14.6","58.5"
"2002-03","Northwest Educational Service District 189","29","Skagit","29311","La Conner","649","1.8","24.7","0.3","5.4","67.8","50.8","49.2","6.77","1.54","13.8","13",,"33.89","12","64"
"2002-03","Northwest Educational Service District 189","29","Skagit","29317","Conway","445","0.9","0.7","0","12.4","86.1","53.7","46.3","9.43","4.93","9.4","17",,"19.1","15.4","53.8"
"2002-03","Northwest Educational Service District 189","29","Skagit","29320","Mount Vernon","5798","2.4","1.3","1.5","38.7","56.1","51.2","48.8","15.83","24.45","13.3","18",,"53.63","13.4","50.5"
"2002-03","Educational Service District 112","30","Skamania","30002","Skamania","74","2.7","2.7","1.4","2.7","90.5","41.9","58.1",,"0","25.9","12",,"43.83","13.1","66.7"
"2002-03","Educational Service District 112","30","Skamania","30029","Mount Pleasant","69","1.4","0","2.9","7.2","88.4","47.8","52.2",,"0","14.5","14",,"30.43","3.8","60"
"2002-03","Educational Service District 112","30","Skamania","30031","Mill A","89","3.4","9","1.1","5.6","80.9","44.9","55.1",,"0","16.7","13",,"56.17","15.1","57.1"
"2002-03","Educational Service District 112","30","Skamania","30303","Stevenson-Carson","1074","1.9","5.1","0.4","4.7","87.9","52","48",,"1.4","13.2","16",,"37.86","12.9","62.7"
"2002-03","Northwest Educational Service District 189","31","Snohomish","31002","Everett","18743","10.8","1.8","4.4","6.6","76.4","52.1","47.9",,"5.61","11.9","20",,"26.64","13.2","46.3"
"2002-03","Northwest Educational Service District 189","31","Snohomish","31004","Lake Stevens","7290","3.5","1.2","1.6","4.4","89.3","51","49",,"1.14","11.8","20",,"20.32","10.9","49.7"
"2002-03","Northwest Educational Service District 189","31","Snohomish","31006","Mukilteo","13865","13.2","1.6","5.1","9.3","70.9","51.7","48.3",,"7.65","10.3","18",,"34.55","11.3","43.2"
"2002-03","Northwest Educational Service District 189","31","Snohomish","31015","Edmonds","21998","13.4","1.6","5","6.5","73.5","51.7","48.3",,"6.42","13","18",,"23.75","11.4","54.8"
"2002-03","Northwest Educational Service District 189","31","Snohomish","31016","Arlington","5146","2.3","2","1.2","4.2","90.3","50.8","49.2",,"1.72","12.2","19",,"20.27","12","61.7"
"2002-03","Northwest Educational Service District 189","31","Snohomish","31025","Marysville","12009","5.8","7.9","2.1","5.2","79.1","51.8","48.2",,"2.35","13.6","19",,"26.61","12.5","45.1"
"2002-03","Northwest Educational Service District 189","31","Snohomish","31063","Index","46","0","2.2","0","4.3","93.5","43.5","56.5",,"0","13.1","7",,"50","5.5","14.3"
"2002-03","Northwest Educational Service District 189","31","Snohomish","31103","Monroe","6226","3.5","0.9","1.2","8.8","85.6","50.4","49.6",,"3.52","10.4","18",,"21.16","14.5","63.7"
"2002-03","Northwest Educational Service District 189","31","Snohomish","31201","Snohomish","8991","3.8","0.9","0.9","3.5","90.9","52.1","47.9",,"0.66","11.9","20",,"10.82","13.2","48"
"2002-03","Northwest Educational Service District 189","31","Snohomish","31306","Lakewood","2582","3.8","1.2","3.4","4.8","86.7","51.9","48.1",,"1.41","12.7","20",,"25.67","11.5","50.8"
"2002-03","Northwest Educational Service District 189","31","Snohomish","31311","Sultan","2342","2.4","2.2","0.8","5.2","89.4","52.7","47.3",,"1.27","17.5","20",,"36.13","12.3","38.1"
"2002-03","Northwest Educational Service District 189","31","Snohomish","31330","Darrington","618","0.5","6.6","0.5","0.3","92.1","53.1","46.9",,"0","16.6","15",,"46.84","14.5","75"
"2002-03","Northwest Educational Service District 189","31","Snohomish","31332","Granite Falls","2391","1.3","2.3","0.7","3.6","92.1","51.5","48.5",,"0.42","15","20",,"29.51","9.3","40.2"
"2002-03","Northwest Educational Service District 189","31","Snohomish","31401","Stanwood","5559","1.9","1.2","0.8","3.9","92.2","51.8","48.2",,"0.92","12.4","18",,"19.68","11","67.5"
"2002-03","Educational Service District 101","32","Spokane","32081","Spokane","31362","2.6","3.7","4.8","2.9","86","51","49",,"2.76","13","17",,"46.37","13.6","65.4"
"2002-03","Educational Service District 101","32","Spokane","32123","Orchard Prairie","62","1.6","0","1.6","3.2","93.5","56.5","43.5",,"0","16.2","12",,"25.8","13","80"
"2002-03","Educational Service District 101","32","Spokane","32312","Great Northern","44","0","6.8","0","0","93.2","61.4","38.6",,"0","11.8","15",,,"13.7","100"
"2002-03","Educational Service District 101","32","Spokane","32325","Nine Mile Falls","1655","1.3","0.8","1.3","1.8","94.7","52.7","47.3",,"0","12.8","18",,"23.7","13.6","57.8"
"2002-03","Educational Service District 101","32","Spokane","32326","Medical Lake","2300","3.5","1.2","4.9","3.5","86.9","54","46",,"0.17","12","18",,"28.27","15.1","53.5"
"2002-03","Educational Service District 101","32","Spokane","32354","Mead","8510","2.3","1","1.5","1.9","93.3","50.4","49.6",,"0.77","11","19",,"22.62","16.9","69.1"
"2002-03","Educational Service District 101","32","Spokane","32356","Central Valley","11195","2","1.6","1.8","2.5","92.2","51.3","48.7",,"1","12.4","17",,"30.39","14.6","59.6"
"2002-03","Educational Service District 101","32","Spokane","32358","Freeman","920","1.2","3.3","1.8","0.5","93.2","51.7","48.3",,"0","10.7","17",,"21.44","14","67.9"
"2002-03","Educational Service District 101","32","Spokane","32360","Cheney","3485","3.3","2.3","2.7","3.6","88.1","49.6","50.4",,"0.43","14.5","17",,"38.08","13.4","69.5"
"2002-03","Educational Service District 101","32","Spokane","32361","East Valley (Spokane)","4627","2.6","2.4","1.6","1.9","91.5","51.4","48.6",,"0.98","11.5","18",,"44.14","13.9","67.1"
"2002-03","Educational Service District 101","32","Spokane","32362","Liberty","535","0.9","1.7","1.1","1.3","95","54","46",,"0","10.9","15",,"29.96","15.1","68.6"
"2002-03","Educational Service District 101","32","Spokane","32363","West Valley (Spokane)","3607","1.2","3.2","2.5","4.4","88.7","50.5","49.5",,"1.24","12.6","19",,"45.51","15.1","63.8"
"2002-03","Educational Service District 101","32","Spokane","32414","Deer Park","2123","0.9","1.9","0.4","1.7","95.1","53.4","46.6",,"0","12.4","19",,"61.14","12.9","62.4"
"2002-03","Educational Service District 101","32","Spokane","32416","Riverside","2002","0.5","2.6","0.5","1.2","95.1","51.3","48.7",,"0","13.4","19",,"38.26","15.8","69.9"
"2002-03","Educational Service District 101","33","Stevens","33030","Onion Creek","49","6.1","6.1","2","0","85.7","53.1","46.9",,"0","22.7","8",,"73.46","17.8","100"
"2002-03","Educational Service District 101","33","Stevens","33036","Chewelah","1243","1.2","3","1.3","2.1","92.4","53.6","46.4",,"0","11.9","17",,"57.82","13.6","80.6"
"2002-03","Educational Service District 101","33","Stevens","33049","Wellpinit","483","0.4","79.7","0.8","1.9","17.2","51.3","48.7",,"0","8.7","14",,"75.11","10.5","42.9"
"2002-03","Educational Service District 101","33","Stevens","33070","Valley","169","1.2","1.2","2.4","0","95.3","45","55",,"0","16.6","15",,"61.9","14","45.5"
"2002-03","Educational Service District 101","33","Stevens","33115","Colville","2186","2","2.9","0.5","1.8","92.8","51","49",,"1.37","12.1","19",,"52.6","14","72.9"
"2002-03","Educational Service District 101","33","Stevens","33183","Loon Lake","150","1.3","1.3","0","2.7","94.7","51.3","48.7",,"0","20","17",,"67.1","11.9","33.3"
"2002-03","Educational Service District 101","33","Stevens","33202","Summit Valley","109","0.9","0.9","2.8","4.6","90.8","46.8","53.2",,"0","10.4","18",,"77.77","11.7","33.3"
"2002-03","Educational Service District 101","33","Stevens","33205","Evergreen (Hunters)","15","0","0","20","6.7","73.3","60","40",,"0","21.4","5",,"52.94","20.3","100"
"2002-03","Educational Service District 101","33","Stevens","33206","Columbia (Hunters)","222","1.4","32.9","1.8","1.4","62.6","48.2","51.8",,"0","11.2","10",,"70.27","14.8","59.1"
"2002-03","Educational Service District 101","33","Stevens","33207","Mary Walker","593","2","10.6","0.5","2","84.8","50.9","49.1",,"0","18","17",,"71.88","10.9","64.7"
"2002-03","Educational Service District 101","33","Stevens","33211","Northport","193","1","5.2","1","5.2","87.6","53.4","46.6",,"0","12.3","10",,"77.83","10.8","42.1"
"2002-03","Educational Service District 101","33","Stevens","33212","Kettle Falls","847","1.2","4.1","0.6","1.2","92.9","49.9","50.1",,"0","11","18",,"45.92","16.3","82.6"
"2002-03","Educational Service District 113","34","Thurston","34002","Yelm","4671","3","2.6","2.3","4.8","87.2","51.1","48.9",,"0.45","13.5","19",,"38.97","13.6","57.6"
"2002-03","Educational Service District 113","34","Thurston","34003","North Thurston","13089","12.8","2.5","8.8","7.7","68.2","50.6","49.4",,"1.11","12.8","17",,"35.35","13.9","59.6"
"2002-03","Educational Service District 113","34","Thurston","34033","Tumwater","6150","3.2","2.1","1.9","3.6","89.2","51.2","48.8",,"0.51","12.5","18",,"28.7","13.3","58.7"
"2002-03","Educational Service District 113","34","Thurston","34111","Olympia","8991","9.5","1.4","3.3","4.7","81.1","52.2","47.8",,"1.5","11.5","16",,"19.38","16.8","69"
"2002-03","Educational Service District 113","34","Thurston","34307","Rainier","918","0.9","2.3","0.5","3.1","93.2","51.1","48.9",,"0","10.8","16",,"38.36","15.3","70.7"
"2002-03","Educational Service District 113","34","Thurston","34324","Griffin","654","4.1","5","1.8","3.5","85.5","54.3","45.7",,"0","7.7","18",,"12.23","12.8","54.1"
"2002-03","Educational Service District 113","34","Thurston","34401","Rochester","2161","1.8","4.5","2.8","11.3","79.6","57.6","42.4","1.71","2.64","14.1","17",,"42.8","14.6","64"
"2002-03","Educational Service District 113","34","Thurston","34402","Tenino","1468","2","1.8","0.8","4.4","90.9","52.1","47.9",,"1.22","13.2","18",,"35.96","15","62.5"
"2002-03","Educational Service District 112","35","Wahkiakum","35200","Wahkiakum","487","1.4","1.4","2.3","2.7","92.2","54.2","45.8","7.8","0","15.4","17",,"15.94","13.1","60.7"
"2002-03","Educational Service District 123","36","Walla Walla","36101","Dixie","40","0","0","0","0","100","37.5","62.5",,"0","8.1","20",,"25","1.2","100"
"2002-03","Educational Service District 123","36","Walla Walla","36140","Walla Walla","6215","1.9","0.8","1.3","28.1","67.9","51.7","48.3","9.55","9.55","13","16",,"45.85","12.8","67.1"
"2002-03","Educational Service District 123","36","Walla Walla","36250","College Place","829","1.3","1.1","1.4","40","56.1","51.4","48.6","45.23","20.58","13.2","15",,"60.45","11.6","59.6"
"2002-03","Educational Service District 123","36","Walla Walla","36300","Touchet","308","0.6","1.9","0","31.5","65.9","46.1","53.9","15.25","9.7","10.9","13",,"49.02","13.4","54.2"
"2002-03","Educational Service District 123","36","Walla Walla","36400","Columbia (Burbank)","947","0.4","1.3","0.5","18.4","79.4","53.4","46.6","3.69","5.88","13.4","17",,"30.94","15.8","45.6"
"2002-03","Educational Service District 123","36","Walla Walla","36401","Waitsburg","382","2.6","0.5","1.3","2.9","92.7","55.5","44.5",,"0","12.6","15",,"38.08","16","61.5"
"2002-03","Educational Service District 123","36","Walla Walla","36402","Prescott","255","0","0.8","0","62.4","36.9","49","51","4.7","32.15","13.4","12",,"69.01","20.1","47.6"
"2002-03","Northwest Educational Service District 189","37","Whatcom","37501","Bellingham","10455","5.8","2.6","2.3","7.1","82.2","51","49",,"3.75","12.7","18",,"29.73","13.2","56.9"
"2002-03","Northwest Educational Service District 189","37","Whatcom","37502","Ferndale","5304","2.3","16.5","1.2","7.9","72.2","51.3","48.7","1.62","3.18","12.9","17",,"42.87","11","51.9"
"2002-03","Northwest Educational Service District 189","37","Whatcom","37503","Blaine","2038","4.3","2.6","1.8","5.8","85.5","51.5","48.5",,"4.62","11.9","19",,"38.87","10.1","58.3"
"2002-03","Northwest Educational Service District 189","37","Whatcom","37504","Lynden","2618","3.6","1.8","0.7","14.6","79.3","51.4","48.6","20.55","9.37","10.5","19",,"37.25","12.8","57.2"
"2002-03","Northwest Educational Service District 189","37","Whatcom","37505","Meridian","1582","3.2","1.7","0.9","8.2","85.9","52.5","47.5",,"7.9","14.1","18",,"37.29","13.5","52.3"
"2002-03","Northwest Educational Service District 189","37","Whatcom","37506","Nooksack Valley","1846","1.5","6.3","0.5","16.4","75.3","49.2","50.8","6.39","6.79","13.2","16",,"46.73","10.7","63.7"
"2002-03","Northwest Educational Service District 189","37","Whatcom","37507","Mount Baker","2431","1.5","7.8","0.8","5.1","84.7","49.5","50.5",,"8.61","14.1","17",,"46.94","10.7","59.6"
"2002-03","Educational Service District 101","38","Whitman","38126","Lacrosse","162","0","0","0","3.1","96.9","51.9","48.1",,"0","5.1","10",,"41.35","16.7","47.1"
"2002-03","Educational Service District 101","38","Whitman","38264","Lamont","34","0","2.9","0","0","97.1","38.2","61.8",,"0","17.6","7",,"47.05","9.1","80"
"2002-03","Educational Service District 101","38","Whitman","38265","Tekoa","195","2.1","5.1","1","4.1","87.7","43.6","56.4",,"0","9.5","11",,"57.54","16.5","66.7"
"2002-03","Educational Service District 101","38","Whitman","38267","Pullman","2241","11.2","1.4","3.8","3.9","79.7","52.6","47.4",,"2.95","11.4","18",,"21.71","14","73.8"
"2002-03","Educational Service District 101","38","Whitman","38300","Colfax","744","2.7","0.3","0.3","1.7","95","51.1","48.9",,"0","11","16",,"26.58","16.4","60.4"
"2002-03","Educational Service District 101","38","Whitman","38301","Palouse","213","0","1.4","0","3.8","94.8","54.5","45.5",,"0","10.7","13",,"29.77","14.4","50"
"2002-03","Educational Service District 101","38","Whitman","38302","Garfield","148","0","0.7","0.7","4.7","93.9","57.4","42.6",,"0","9.9","11",,"41.66","14.9","30.8"
"2002-03","Educational Service District 101","38","Whitman","38304","Steptoe","42","0","0","0","4.8","95.2","57.1","42.9",,"0","7.7","11",,,"20.5","75"
"2002-03","Educational Service District 101","38","Whitman","38306","Colton","210","0","0","0","0","100","49","51",,"0","10.3","13",,"14.43","12.5","68.8"
"2002-03","Educational Service District 101","38","Whitman","38308","Endicott","98","0","1","0","1","98","56.1","43.9",,"0","12","9",,"46.93","16.2","63.6"
"2002-03","Educational Service District 101","38","Whitman","38320","Rosalia","298","1.7","7.4","0.7","0","90.3","51","49",,"0","10.3","13",,"21.11","10.4","60.9"
"2002-03","Educational Service District 101","38","Whitman","38322","St. John","189","1.6","0","0","0","98.4","53.4","46.6",,"0","9","9",,"32.63","15.9","45"
"2002-03","Educational Service District 101","38","Whitman","38324","Oakesdale","139","1.4","2.2","0","0","96.4","44.6","55.4",,"0","9.6","10",,"51.02","15.9","64.3"
"2002-03","Educational Service District 105","39","Yakima","39002","Union Gap","603","0.2","6.8","1.2","47.1","44.8","50.9","49.1","9.45","12.66","15.1","17",,"75.16","13.9","54.3"
"2002-03","Educational Service District 105","39","Yakima","39003","Naches Valley","1624","0.6","1","1.2","13.3","83.9","53.9","46.1","4.74","5.4","10.4","19",,"32.02","12.3","54.7"
"2002-03","Educational Service District 105","39","Yakima","39007","Yakima","14313","1.2","2.2","3.2","53.8","39.6","51.5","48.5","23.58","29.94","13.1","18",,"68.19","15.3","47.4"
"2002-03","Educational Service District 105","39","Yakima","39090","East Valley (Yakima)","2392","0.4","1.8","1.3","26.2","70.4","51.2","48.8","16.17","4.26","13.5","18",,"42.27","13.4","51.9"
"2002-03","Educational Service District 105","39","Yakima","39119","Selah","3539","1","1.6","1.1","15.5","80.8","51.4","48.6",,"3.56","13","18",,"39.91","13.8","57.8"
"2002-03","Educational Service District 105","39","Yakima","39120","Mabton","842","0","0.1","0.5","92.8","6.7","50.1","49.9","56.17","34.79","11.8","15",,"90.16","11.7","61.8"
"2002-03","Educational Service District 105","39","Yakima","39200","Grandview","3200","0.7","0.4","0.5","79.1","19.3","51.4","48.6","16.21","18.57","11.7","19",,"74.14","13","55.8"
"2002-03","Educational Service District 105","39","Yakima","39201","Sunnyside","5657","0.5","0.2","0.2","81.2","17.9","51.3","48.7","37.19","21.06","12.3","20",,"75.24","12.2","54.3"
"2002-03","Educational Service District 105","39","Yakima","39202","Toppenish","3413","0.4","15.2","0.1","77.8","6.5","51.7","48.3","29.88","52.98","11.7","17",,"87.47","11","42.2"
"2002-03","Educational Service District 105","39","Yakima","39203","Highland","1197","0.9","0.6","0.4","53.6","44.4","50","50","27.73","17.12","12.8","17",,"68.08","12.4","62"
"2002-03","Educational Service District 105","39","Yakima","39204","Granger","1310","0.1","7.6","0.2","83.3","8.9","52.4","47.6","32.82","24.35","11.6","19",,"90.63","11.2","40"
"2002-03","Educational Service District 105","39","Yakima","39205","Zillah","1301","1","4.2","0.1","31.8","63","50.6","49.4","6.14","7.57","9.3","19",,"47.6","10.2","49.3"
"2002-03","Educational Service District 105","39","Yakima","39207","Wapato","3403","2.3","27","0.3","61.5","8.9","51.4","48.6","41.16","28.59","12.6","18",,"84.92","13.1","37.3"
"2002-03","Educational Service District 105","39","Yakima","39208","West Valley (Yakima)","4565","2.4","1.9","1.4","12.4","81.9","52","48","0.02","1.31","11.5","20",,"26.85","14.2","59.7"
"2002-03","Educational Service District 105","39","Yakima","39209","Mount Adams","1069","0.2","64.1","0.5","24","11.2","53.3","46.7","7.67","10.54","13.2","16",,"79.55","14.3","34.8"
