"schoolyear","esd","countynumber","county","countydistrictnumber","district","gradetested","readingtotaltestednottested","readingtotalmsp_hspetested","readingmetstandardinclud","readingpercentmetstandar","readingmetstandardwithou","readingpercentmetstandar_1","readingpercentmetstandar_2","readinglevel1","readingpercentlevel1","readinglevel2","readingpercentlevel2","readinglevelbasic","readingpercentlevelbasic","readinglevel3","readingpercentlevel3","readinglevel4","readingpercentlevel4","readingnoscore","readingpercentnoscore","readingnotmet","readingpercentnotmet","readingexcusedabsence","readingexempted","readingwaasport","readingwaasdape","mathtotaltestednottested","mathtotalmsp_hspetested","mathmetstandardincluding","mathpercentmetstandardin","mathmetstandardwithoutprevpass","mathpercentmetstandardwi","mathpercentmetstandardex","mathlevel1","mathpercentlevel1","mathlevel2","mathpercentlevel2","mathlevelbasic","mathpercentlevelbasic","mathlevel3","mathpercentlevel3","mathlevel4","mathpercentlevel4","mathnoscore","mathpercentnoscore","mathnotmet","mathpercentnotmet","mathexcusedabsence","mathexempted","mathwaasport","mathwaasdape","writingtotaltestednottested","writingtotalmsp_hspetested","writingmetstandardinclud","writingpercentmetstandar","writingmetstandardwithou","writingpercentmetstandar_1","writingpercentmetstandar_2","writinglevel1","writingpercentlevel1","writinglevel2","writingpercentlevel2","writinglevelbasic","writingpercentlevelbasic","writinglevel3","writingpercentlevel3","writinglevel4","writingpercentlevel4","writingnoscore","writingpercentnoscore","writingnotmet","writingpercentnotmet","writingexcusedabsence","writingexempted","writingwaasport","writingwaasdape","sciencetotaltestednottested","sciencetotalmsp_hspetested","sciencemetstandardinclud","sciencepercentmetstandar","sciencemetstandardwithou","sciencepercentmetstandar_1","sciencepercentmetstandar_2","sciencelevel1","sciencepercentlevel1","sciencelevel2","sciencepercentlevel2","sciencelevelbasic","sciencepercentlevelbasic","sciencelevel3","sciencepercentlevel3","sciencelevel4","sciencepercentlevel4","sciencenoscore","sciencepercentnoscore","sciencenotmet","sciencepercentnotmet","scienceexcusedabsence","scienceexempted","sciencewaasport","sciencewaasdape","readinglevelindex","mathlevelindex"
"2009-10","Educational Service District 112","20","Klickitat","20401","Glenwood School District","7","4",,,,,,,,,,,,,,,,,,,,,,,,,"4",,,,,,,,,,,,,,,,,,,,,,,,,"4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2009-10","Educational Service District 112","20","Klickitat","20401","Glenwood School District","8","4",,,,,,,,,,,,,,,,,,,,,,,,,"4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4",,,,,,,,,,,,,,,,,,,,,,,,,,
"2009-10","Educational Service District 112","20","Klickitat","20401","Glenwood School District","10","5",,,,,,,,,,,,,,,,,,,,,,,,,"5",,,,,,,,,,,,,,,,,,,,,,,,,"5",,,,,,,,,,,,,,,,,,,,,,,,,"5",,,,,,,,,,,,,,,,,,,,,,,,,,
"2009-10","Educational Service District 112","20","Klickitat","20402","Klickitat School District","3","12",,,,,,,,,,,,,,,,,,,,,,,,,"12","12","7","58.29","7","58.29","58.3","1","8.3","4","33.29","0","0","5","41.6","2","16.6","0","0","5","41.6","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2.66"
"2009-10","Educational Service District 112","20","Klickitat","20402","Klickitat School District","4","7",,,,,,,,,,,,,,,,,,,,,,,,,"7",,,,,,,,,,,,,,,,,,,,,,,,,"7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2009-10","Educational Service District 112","20","Klickitat","20402","Klickitat School District","5","8",,,,,,,,,,,,,,,,,,,,,,,,,"8",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8",,,,,,,,,,,,,,,,,,,,,,,,,,
"2009-10","Educational Service District 112","20","Klickitat","20402","Klickitat School District","6","11","11","7","63.6","7","63.6","63.6","2","18.1","2","18.1","0","0","6","54.5","1","9","0","0","4","36.29","0","0",,,"11","11","5","45.39","5","45.39","45.5","3","27.19","3","27.19","0","0","4","36.29","1","9","0","0","6","54.5","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2.54","2.26"
"2009-10","Educational Service District 112","20","Klickitat","20402","Klickitat School District","7","13","13","3","23","3","23","23.1","5","38.39","5","38.39","0","0","3","23","0","0","0","0","10","76.9","0","0",,,"13","13","4","30.69","4","30.69","30.8","6","46.1","3","23","0","0","4","30.69","0","0","0","0","9","69.2","0","0",,,"13","12","2","15.3","2","15.3","16.7","3","23","7","53.79","0","0","2","15.3","0","0","1","7.59","11","84.59","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,"1.84","1.84"
"2009-10","Educational Service District 112","20","Klickitat","20402","Klickitat School District","8","10","10","3","30","3","30","30","5","50","2","20","0","0","0","0","3","30","0","0","7","70","0","0",,,"10","10","1","10","1","10","10","6","60","3","30","0","0","1","10","0","0","0","0","9","90","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,"10","10","2","20","2","20","20","6","60","2","20","0","0","2","20","0","0","0","0","8","80","0","0",,,"2.1","1.5"
"2009-10","Educational Service District 112","20","Klickitat","20402","Klickitat School District","10","15","15","8","53.3","8","53.29","53.3","2","13.3","5","33.29","0","0","3","20","5","33.29","0","0","7","46.6","0","1",,,"16","16","4","25","4","25","25","9","56.2","3","18.69","0","0","2","12.5","2","12.5","0","0","12","75","0","0",,,"15","14","10","66.6","10","66.59","71.4","0","0","4","26.6","0","0","8","53.29","2","13.3","1","6.59","5","33.29","1","0",,,"14","14","3","21.4","3","21.39","21.4","10","71.4","1","7.09","0","0","2","14.19","1","7.09","0","0","11","78.5","2","0",,,"2.73","1.81"
"2009-10","Educational Service District 112","20","Klickitat","20403","Roosevelt School District","3","3",,,,,,,,,,,,,,,,,,,,,,,,,"3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2009-10","Educational Service District 112","20","Klickitat","20403","Roosevelt School District","4","4",,,,,,,,,,,,,,,,,,,,,,,,,"4",,,,,,,,,,,,,,,,,,,,,,,,,"4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2009-10","Educational Service District 112","20","Klickitat","20403","Roosevelt School District","5","4",,,,,,,,,,,,,,,,,,,,,,,,,"4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4",,,,,,,,,,,,,,,,,,,,,,,,,,
"2009-10","Educational Service District 112","20","Klickitat","20403","Roosevelt School District","6","1",,,,,,,,,,,,,,,,,,,,,,,,,"1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2009-10","Educational Service District 105","20","Klickitat","20404","Goldendale School District","3","63","63","37","58.7","37","58.7","58.7","9","14.19","17","26.89","0","0","26","41.2","11","17.39","0","0","26","41.2","0","0",,,"63","63","25","39.6","25","39.6","39.7","19","30.1","19","30.1","0","0","21","33.29","4","6.29","0","0","38","60.29","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2.61","2.15"
"2009-10","Educational Service District 105","20","Klickitat","20404","Goldendale School District","4","69","69","45","65.2","45","65.2","65.2","7","10.09","17","24.6","2","2.79","26","37.6","17","24.6","0","0","24","34.7","1","1","1",,"68","68","25","36.7","25","36.7","36.8","21","30.8","22","32.29","0","0","15","22","10","14.69","0","0","43","63.2","2","1","1",,"68","67","32","47","32","47","47.8","14","20.5","21","30.8","0","0","24","35.2","8","11.69","1","1.39","36","52.89","2","1","1",,,,,,,,,,,,,,,,,,,,,,,,,,,"2.7","2.2"
"2009-10","Educational Service District 105","20","Klickitat","20404","Goldendale School District","5","72","71","43","59.7","43","59.7","60.6","7","9.69","21","29.1","0","0","18","25","25","34.7","1","1.3","29","40.2","0","1","1",,"70","70","30","42.79","30","42.79","42.9","24","34.2","16","22.8","0","0","20","28.5","10","14.19","0","0","40","57.1","1","2","1",,,,,,,,,,,,,,,,,,,,,,,,,,,"72","72","13","18","13","18","18.1","29","40.2","30","41.6","0","0","13","18","0","0","0","0","59","81.9","0","1","1",,"2.82","2.22"
"2009-10","Educational Service District 105","20","Klickitat","20404","Goldendale School District","6","68","68","42","61.7","42","61.7","61.8","10","14.69","16","23.5","0","0","36","52.89","6","8.8","0","0","26","38.2","0","0","1",,"67","67","30","44.7","30","44.7","44.8","17","25.3","20","29.8","0","0","23","34.29","7","10.4","0","0","37","55.2","1","0","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2.56","2.29"
"2009-10","Educational Service District 105","20","Klickitat","20404","Goldendale School District","7","79","79","38","48.1","38","48.1","48.1","9","11.3","32","40.5","0","0","18","22.69","20","25.3","0","0","41","51.79","0","1","1",,"79","79","27","34.1","27","34.1","34.2","24","30.3","28","35.39","0","0","18","22.69","9","11.3","0","0","52","65.79","0","1","1",,"75","75","42","56","42","56","56","9","12","24","32","0","0","28","37.29","14","18.6","0","0","33","44","1","4","1",,,,,,,,,,,,,,,,,,,,,,,,,,,"2.62","2.14"
"2009-10","Educational Service District 105","20","Klickitat","20404","Goldendale School District","8","94","93","59","62.7","59","62.7","63.4","7","7.4","27","28.69","0","0","19","20.19","40","42.5","1","1","35","37.2","1","0","1",,"94","93","59","62.7","59","62.7","63.4","16","17","18","19.1","0","0","33","35.1","26","27.6","1","1","35","37.2","1","0","1",,,,,,,,,,,,,,,,,,,,,,,,,,,"94","93","39","41.39","39","41.39","41.9","26","27.6","28","29.69","0","0","25","26.5","14","14.8","1","1","55","58.5","1","0","1",,"2.95","2.71"
"2009-10","Educational Service District 105","20","Klickitat","20404","Goldendale School District","10","108","108","89","82.4","89","82.4","82.4","5","4.59","14","12.9","0","0","32","29.6","57","52.7","0","0","19","17.5","2","1",,,"108","107","42","38.8","42","38.79","39.3","38","35.1","27","25","1","0.9","25","23.1","16","14.8","1","0.9","66","61.1","2","1",,,"105","102","96","91.4","96","91.4","94.1","3","2.79","3","2.79","1","0.9","48","45.7","47","44.7","3","2.79","9","8.5","5","1",,,"106","105","46","43.3","46","43.29","43.8","38","35.79","21","19.8","0","0","38","35.79","8","7.5","1","0.9","60","56.6","4","1",,,"3.3","2.14"
"2009-10","Educational Service District 112",,,"20405","White Salmon Valley School District","3","95","95","73","76.79","73","76.79","76.8","14","14.69","8","8.4","0","0","31","32.6","42","44.2","0","0","22","23.1","2","1","1",,"95","95","44","46.29","44","46.29","46.3","24","25.19","27","28.39","0","0","35","36.79","9","9.4","0","0","51","53.6","2","1","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3.06","2.3"
"2009-10","Educational Service District 112",,,"20405","White Salmon Valley School District","4","94","94","58","61.7","58","61.7","61.7","11","11.69","25","26.5","0","0","26","27.6","32","34","0","0","36","38.2","0","0",,,"94","94","38","40.39","38","40.39","40.4","32","34","24","25.5","0","0","28","29.69","10","10.59","0","0","56","59.5","0","0",,,"94","92","55","58.5","55","58.5","59.8","13","13.8","24","25.5","0","0","25","26.5","30","31.89","2","2.1","39","41.39","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2.83","2.16"
"2009-10","Educational Service District 112",,,"20405","White Salmon Valley School District","5","87","87","39","44.79","39","44.79","44.8","21","24.1","27","31","0","0","16","18.3","23","26.39","0","0","48","55.1","0","1",,,"87","87","20","22.89","20","22.89","23","51","58.6","16","18.3","0","0","14","16","6","6.79","0","0","67","77","0","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,"87","87","12","13.69","12","13.69","13.8","51","58.6","24","27.5","0","0","9","10.3","3","3.39","0","0","75","86.2","0","1",,,"2.47","1.7"
"2009-10","Educational Service District 112",,,"20405","White Salmon Valley School District","6","69","69","37","53.6","37","53.6","53.6","13","18.8","19","27.5","0","0","25","36.2","12","17.3","0","0","32","46.29","0","0",,,"69","69","22","31.8","22","31.8","31.9","27","39.1","20","28.89","0","0","18","26","4","5.7","0","0","47","68.09","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2.52","1.98"
"2009-10","Educational Service District 112",,,"20405","White Salmon Valley School District","7","90","90","44","48.79","44","48.79","48.9","16","17.69","30","33.29","0","0","19","21.1","25","27.69","0","0","46","51.1","0","1",,,"90","90","44","48.79","44","48.79","48.9","27","30","19","21.1","0","0","28","31.1","16","17.69","0","0","46","51.1","0","1",,,"90","88","53","58.79","53","58.79","60.2","15","16.6","20","22.19","0","0","33","36.6","20","22.19","2","2.2","37","41.1","0","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2.58","2.36"
"2009-10","Educational Service District 112",,,"20405","White Salmon Valley School District","8","89","88","47","52.79","47","52.79","53.4","17","19.1","24","26.89","0","0","23","25.8","24","26.89","1","1.1","42","47.1","0","1",,,"89","88","29","32.5","29","32.5","33","42","47.1","17","19.1","0","0","15","16.8","14","15.69","1","1.1","60","67.4","0","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,"89","88","37","41.5","37","41.5","42","33","37","18","20.19","0","0","31","34.79","6","6.7","1","1.1","52","58.39","0","1",,,"2.58","1.98"
"2009-10","Educational Service District 112",,,"20405","White Salmon Valley School District","10","84","82","65","77.3","65","77.29","79.3","5","5.9","12","14.19","0","0","25","29.69","40","47.6","2","2.29","19","22.6","0","2",,,"85","83","46","54.1","46","54.1","55.4","21","24.69","16","18.8","0","0","28","32.89","18","21.1","2","2.29","39","45.79","0","1",,,"82","81","74","90.2","74","90.2","91.4","3","3.6","4","4.79","0","0","26","31.69","48","58.5","1","1.19","8","9.69","2","2",,,"85","84","37","43.5","37","43.5","44","29","34.1","18","21.1","0","0","30","35.2","7","8.19","1","1.1","48","56.39","0","1",,,"3.14","2.45"
"2009-10","Educational Service District 112",,,"20406","Lyle School District","3","30","26","12","40","12","40","46.2","3","10","11","36.6","0","0","7","23.3","5","16.6","4","13.3","18","60","0","0",,,"30","26","6","20","6","20","23.1","11","36.6","9","30","0","0","6","20","0","0","4","13.3","24","80","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2.2","1.57"
"2009-10","Educational Service District 112",,,"20406","Lyle School District","4","26","26","14","53.79","14","53.79","53.8","4","15.3","8","30.69","0","0","11","42.29","3","11.5","0","0","12","46.1","0","0","1",,"26","26","9","34.6","9","34.6","34.6","8","30.69","9","34.6","0","0","7","26.89","2","7.59","0","0","17","65.29","0","0","1",,"26","26","11","42.29","11","42.29","42.3","4","15.3","11","42.29","0","0","10","38.39","1","3.79","0","0","15","57.6","0","0","1",,,,,,,,,,,,,,,,,,,,,,,,,,,"2.5","2.11"
"2009-10","Educational Service District 112",,,"20406","Lyle School District","6","27","27","13","48.1","13","48.1","48.1","2","7.4","12","44.39","0","0","12","44.39","1","3.7","0","0","14","51.79","0","0",,,"27","27","5","18.5","5","18.5","18.5","15","55.5","7","25.89","0","0","4","14.8","1","3.7","0","0","22","81.4","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2.44","1.66"
"2009-10","Educational Service District 112",,,"20406","Lyle School District","7","27","25","11","40.7","11","40.7","44","8","29.6","6","22.19","0","0","7","25.89","4","14.8","2","7.4","16","59.2","0","0",,,"27","25","2","7.4","2","7.4","8","16","59.2","7","25.89","0","0","1","3.7","1","3.7","2","7.4","25","92.5","0","0",,,"27","26","16","59.2","16","59.2","61.5","6","22.19","4","14.8","0","0","14","51.79","2","7.4","1","3.7","11","40.7","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2.11","1.37"
"2009-10","Educational Service District 112",,,"20406","Lyle School District","8","26","25","16","61.5","16","61.5","64","5","19.19","4","15.3","0","0","9","34.6","7","26.89","1","3.79","10","38.39","0","0",,,"26","25","5","19.19","5","19.19","20","15","57.6","5","19.19","0","0","5","19.19","0","0","1","3.79","21","80.7","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,"25","25","11","44","11","44","44","8","32","6","24","0","0","9","36","2","8","0","0","14","56","1","0",,,"2.61","1.54"
"2009-10","Educational Service District 112",,,"20406","Lyle School District","10","23","23","14","60.8","14","60.79","60.9","4","17.3","5","21.69","0","0","10","43.39","4","17.3","0","0","9","39.1","0","1",,,"24","23","7","29.1","7","29.1","30.4","14","58.29","2","8.3","0","0","6","25","1","4.09","1","4.09","17","70.79","0","0",,,"23","21","16","69.5","16","69.5","76.2","0","0","5","21.69","0","0","8","34.7","8","34.7","2","8.59","7","30.39","0","1",,,"24","23","9","37.5","9","37.5","39.1","13","54.1","1","4.09","0","0","8","33.29","1","4.09","1","4.09","15","62.5","0","0",,,"2.6","1.66"
"2009-10","Educational Service District 113","21","Lewis","21014","Napavine School District","3","59","59","49","83","49","83","83.1","2","3.29","8","13.5","1","1.6","25","42.29","23","38.89","0","0","10","16.89","0","1",,,"59","59","37","62.7","37","62.7","62.7","6","10.09","16","27.1","2","3.29","26","44","9","15.19","0","0","22","37.2","0","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3.13","2.57"
"2009-10","Educational Service District 113","21","Lewis","21014","Napavine School District","4","71","71","53","74.59","53","74.59","74.6","2","2.79","16","22.5","9","12.59","29","40.79","15","21.1","0","0","18","25.3","0","0",,,"71","71","35","49.2","35","49.2","49.3","18","25.3","18","25.3","0","0","22","30.89","13","18.3","0","0","36","50.7","0","0",,,"71","70","44","61.89","44","61.89","62.9","11","15.4","15","21.1","4","5.59","30","42.2","10","14","1","1.39","27","38","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2.55","2.42"
"2009-10","Educational Service District 113","21","Lewis","21014","Napavine School District","5","66","66","52","78.7","52","78.7","78.8","5","7.5","9","13.59","1","1.5","19","28.69","32","48.39","0","0","14","21.19","0","0",,,"66","66","49","74.2","49","74.2","74.2","7","10.59","10","15.09","0","0","30","45.39","19","28.69","0","0","17","25.69","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,"66","66","29","43.89","29","43.89","43.9","10","15.09","27","40.89","0","0","19","28.69","10","15.09","0","0","37","56","0","0",,,"3.14","2.92"
"2009-10","Educational Service District 113","21","Lewis","21014","Napavine School District","6","52","52","34","65.29","34","65.29","65.4","3","5.7","15","28.8","0","0","28","53.79","6","11.5","0","0","18","34.6","0","0",,,"52","52","27","51.89","27","51.89","51.9","11","21.1","14","26.89","0","0","18","34.6","9","17.3","0","0","25","48","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2.71","2.48"
"2009-10","Educational Service District 113","21","Lewis","21014","Napavine School District","7","70","70","33","47.1","33","47.1","47.1","6","8.5","31","44.2","1","1.39","15","21.39","17","24.19","0","0","37","52.79","0","0",,,"70","70","33","47.1","33","47.1","47.1","17","24.19","20","28.5","0","0","24","34.2","9","12.8","0","0","37","52.79","0","0",,,"70","70","34","48.5","34","48.5","48.6","14","20","22","31.39","1","1.39","26","37.1","7","10","0","0","36","51.39","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2.58","2.35"
"2009-10","Educational Service District 113","21","Lewis","21014","Napavine School District","8","55","55","41","74.5","41","74.5","74.5","5","9","9","16.3","1","1.8","17","30.89","23","41.79","0","0","14","25.39","0","0",,,"55","55","31","56.29","31","56.29","56.4","15","27.19","9","16.3","0","0","20","36.29","11","20","0","0","24","43.6","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,"55","55","34","61.79","34","61.79","61.8","8","14.5","13","23.6","0","0","22","40","12","21.8","0","0","21","38.1","0","0",,,"3.01","2.49"
"2009-10","Educational Service District 113","21","Lewis","21014","Napavine School District","10","46","46","47","94","43","93.4","93.5","0","0","3","6.5","1","2.1","19","41.29","23","50","0","0","3","6.5","0","5",,"1","47","47","30","60","27","57.39","57.4","8","17","12","25.5","0","0","17","36.1","10","21.19","0","0","20","42.5","1","3",,"1","43",,,,,,,,,,,,,,,,,,,,,,,,,"49","44","32","64","31","63.2","70.5","5","10.19","8","16.3","0","0","27","55.1","4","8.09","5","10.19","18","36.7","2","1",,,"3.37","2.61"
"2009-10","Educational Service District 113",,,"21036","Evaline School District","3","8",,,,,,,,,,,,,,,,,,,,,,,,,"8",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2009-10","Educational Service District 113",,,"21036","Evaline School District","4","2",,,,,,,,,,,,,,,,,,,,,,,,,"2",,,,,,,,,,,,,,,,,,,,,,,,,"2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2009-10","Educational Service District 113",,,"21036","Evaline School District","5","5",,,,,,,,,,,,,,,,,,,,,,,,,"5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5",,,,,,,,,,,,,,,,,,,,,,,,,,
"2009-10","Educational Service District 113",,,"21036","Evaline School District","6","6",,,,,,,,,,,,,,,,,,,,,,,,,"6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2009-10","Educational Service District 113","21","Lewis","21206","Mossyrock School District","3","41","41","30","73.09","30","73.09","73.2","5","12.09","6","14.59","0","0","21","51.2","9","21.89","0","0","11","26.8","0","0",,,"41","41","28","68.2","28","68.2","68.3","5","12.09","8","19.5","2","4.79","20","48.7","6","14.59","0","0","13","31.69","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2.82","2.56"
"2009-10","Educational Service District 113","21","Lewis","21206","Mossyrock School District","4","36","35","24","66.59","24","66.59","68.6","2","5.5","9","25","0","0","15","41.6","9","25","1","2.7","12","33.29","0","0",,,"36","35","23","63.79","23","63.79","65.7","5","13.8","7","19.39","0","0","15","41.6","8","22.19","1","2.7","13","36.1","0","0",,,"36","33","20","55.5","20","55.5","60.6","3","8.3","10","27.69","0","0","14","38.79","6","16.6","3","8.3","16","44.39","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2.8","2.66"
"2009-10","Educational Service District 113","21","Lewis","21206","Mossyrock School District","5","46","46","29","63","29","63","63","6","13","11","23.89","1","2.1","15","32.6","13","28.19","0","0","17","36.89","0","0",,,"46","46","18","39.1","18","39.1","39.1","16","34.7","12","26","0","0","13","28.19","5","10.8","0","0","28","60.79","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,"46","46","8","17.3","8","17.3","17.4","20","43.39","18","39.1","0","0","8","17.3","0","0","0","0","38","82.59","0","0",,,"2.71","2.14"
"2009-10","Educational Service District 113","21","Lewis","21206","Mossyrock School District","6","52","51","26","50","26","50","51","5","9.59","20","38.39","1","1.89","20","38.39","5","9.59","1","1.89","26","50","0","0","3",,"52","52","20","38.39","20","38.39","38.5","17","32.6","15","28.8","0","0","17","32.6","3","5.7","0","0","32","61.5","0","0","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2.4","2.11"
"2009-10","Educational Service District 113","21","Lewis","21206","Mossyrock School District","7","56","54","28","50","28","50","51.9","9","16","17","30.3","1","1.7","10","17.8","17","30.3","2","3.5","28","50","0","0",,,"56","54","28","50","28","50","51.9","14","25","12","21.39","1","1.7","22","39.2","5","8.9","2","3.5","28","50","0","0",,,"55","53","42","76.29","42","76.29","79.2","7","12.69","4","7.2","0","0","26","47.2","16","29","2","3.6","13","23.6","1","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2.51","2.21"
"2009-10","Educational Service District 113","21","Lewis","21206","Mossyrock School District","8","42","41","27","64.2","27","64.2","65.9","6","14.19","8","19","0","0","8","19","19","45.2","1","2.29","15","35.7","0","0",,,"42","41","11","26.1","11","26.1","26.8","18","42.79","12","28.5","0","0","10","23.8","1","2.29","1","2.29","31","73.79","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,"42","41","19","45.2","19","45.2","46.3","8","19","14","33.29","0","0","13","30.89","6","14.19","1","2.29","23","54.7","0","0",,,"2.9","1.8"
"2009-10","Educational Service District 113","21","Lewis","21206","Mossyrock School District","10","36","35","27","75","27","75","77.1","5","13.8","3","8.3","0","0","16","44.39","11","30.5","1","2.7","9","25","4","2","2",,"40","40","16","40","16","40","40","15","37.5","9","22.5","0","0","15","37.5","1","2.5","0","0","24","60","2","0","2",,"39","37","33","84.6","33","84.59","89.2","0","0","4","10.19","4","10.19","19","48.7","10","25.6","2","5.09","6","15.3","1","2","2",,"40","40","12","29.2","11","27.5","27.5","19","47.5","10","25","0","0","11","27.5","0","0","0","0","29","72.5","1","1","2",,"2.86","2.05"
"2009-10","Educational Service District 113","21","Lewis","21214","Morton School District","3","21","21","13","61.89","13","61.89","61.9","5","23.8","3","14.19","0","0","6","28.5","7","33.29","0","0","8","38","0","0",,,"21","21","11","52.29","11","52.29","52.4","6","28.5","4","19","0","0","11","52.29","0","0","0","0","10","47.6","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2.71","2.23"
"2009-10","Educational Service District 113","21","Lewis","21214","Morton School District","4","22","22","13","59","13","59","59.1","3","13.59","6","27.19","0","0","11","50","2","9","0","0","9","40.89","0","0",,,"22","22","7","31.8","7","31.8","31.8","11","50","4","18.1","0","0","7","31.8","0","0","0","0","15","68.09","0","0",,,"21","21","9","42.79","9","42.79","42.9","5","23.8","7","33.29","0","0","6","28.5","3","14.19","0","0","12","57.1","0","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2.54","1.82"
"2009-10","Educational Service District 113","21","Lewis","21214","Morton School District","5","27","27","10","37","10","37","37","4","14.8","13","48.1","0","0","5","18.5","5","18.5","0","0","17","62.89","0","0",,,"27","27","8","29.6","8","29.6","29.6","16","59.2","3","11.09","0","0","8","29.6","0","0","0","0","19","70.29","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,"27","27","3","11.09","3","11.09","11.1","16","59.2","8","29.6","0","0","3","11.09","0","0","0","0","24","88.79","0","0",,,"2.41","1.7"
"2009-10","Educational Service District 113","21","Lewis","21214","Morton School District","6","32","32","9","28.1","9","28.1","28.1","9","28.1","14","43.7","0","0","6","18.69","3","9.3","0","0","23","71.79","0","0",,,"31","31","3","9.59","3","9.59","9.7","21","67.7","7","22.5","0","0","3","9.59","0","0","0","0","28","90.29","1","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2.09","1.41"
"2009-10","Educational Service District 113","21","Lewis","21214","Morton School District","7","25","25","11","44","11","44","44","6","24","8","32","0","0","5","20","6","24","0","0","14","56","0","0",,,"25","25","10","40","10","40","40","11","44","4","16","0","0","7","28","3","12","0","0","15","60","0","0",,,"24","24","15","62.5","15","62.5","62.5","1","4.09","8","33.29","0","0","11","45.79","4","16.6","0","0","9","37.5","1","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2.44","2.08"
