"schoolyear","organizationlevel","county","esdname","esdorganizationid","districtcode","districtname","districtorganizationid","schoolcode","schoolname","schoolorganizationid","currentschooltype","gradelevel","all_students","female","gender_x","male","american_indian_alaskan_native","asian","black_african_american","hispanic_latino_of_any_race","native_hawaiian_other_pacific","two_or_more_races","white","english_language_learners","foster_care","homeless","low_income","migrant","military_parent","mobile","section_504","students_with_disabilities","non_english_language_learners","non_foster_care","non_homeless","non_low_income","non_migrant","non_military_parent","non_mobile","non_section_504","students_without_disabilities","dataasof"
"2013-14","School","Snohomish","Northwest Educational Service District 189","100009","31016","Arlington School District","100014","2277","Arlington Special Educ School","102562","P","AllGrades","47","20","0","27","2","0","0","9","0","3","33","0","0","0","9","0","0","15","0","36","47","47","47","38","47","47","32","47","11","2020-05-22T00:00:00.000"
"2013-14","School","Snohomish","Northwest Educational Service District 189","100009","31016","Arlington School District","100014","2277","Arlington Special Educ School","102562","P","Half-day Kindergarten","1","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","1","1","1","1","1","1","1","1","2020-05-22T00:00:00.000"
"2013-14","School","Snohomish","Northwest Educational Service District 189","100009","31016","Arlington School District","100014","2277","Arlington Special Educ School","102562","P","Pre-Kindergarten","45","19","0","26","2","0","0","9","0","3","31","0","0","0","9","0","0","15","0","35","45","45","45","36","45","45","30","45","10","2020-05-22T00:00:00.000"
"2013-14","School","Snohomish","Northwest Educational Service District 189","100009","31016","Arlington School District","100014","4327","Eagle Creek Elementary","102568","P","1st Grade","115","58","0","57","1","1","1","21","0","5","86","17","0","4","63","4","0","1","0","14","98","115","111","52","111","115","114","115","101","2020-05-22T00:00:00.000"
"2013-14","School","Snohomish","Northwest Educational Service District 189","100009","31016","Arlington School District","100014","4327","Eagle Creek Elementary","102568","P","2nd Grade","81","37","0","44","0","0","1","20","0","1","59","15","0","4","49","4","0","2","0","12","66","81","77","32","77","81","79","81","69","2020-05-22T00:00:00.000"
"2013-14","School","Snohomish","Northwest Educational Service District 189","100009","31016","Arlington School District","100014","4327","Eagle Creek Elementary","102568","P","3rd Grade","85","44","0","41","0","1","0","19","0","1","64","13","0","5","44","9","0","5","2","13","72","85","80","41","76","85","80","83","72","2020-05-22T00:00:00.000"
"2013-14","School","Snohomish","Northwest Educational Service District 189","100009","31016","Arlington School District","100014","4327","Eagle Creek Elementary","102568","P","4th Grade","87","34","0","53","1","0","0","13","0","2","71","11","3","7","40","3","0","1","1","14","76","84","80","47","84","87","86","86","73","2020-05-22T00:00:00.000"
"2013-14","School","Snohomish","Northwest Educational Service District 189","100009","31016","Arlington School District","100014","4327","Eagle Creek Elementary","102568","P","5th Grade","78","33","0","45","1","0","1","10","0","6","60","8","2","7","41","5","0","2","2","10","70","76","71","37","73","78","76","76","68","2020-05-22T00:00:00.000"
"2013-14","School","Snohomish","Northwest Educational Service District 189","100009","31016","Arlington School District","100014","4327","Eagle Creek Elementary","102568","P","AllGrades","522","243","0","279","4","2","3","101","0","23","389","82","5","31","279","30","0","16","5","70","440","517","491","243","492","522","506","517","452","2020-05-22T00:00:00.000"
"2013-14","School","Snohomish","Northwest Educational Service District 189","100009","31016","Arlington School District","100014","4327","Eagle Creek Elementary","102568","P","Half-day Kindergarten","37","16","0","21","1","0","0","3","0","4","29","2","0","2","11","0","0","3","0","2","35","37","35","26","37","37","34","37","35","2020-05-22T00:00:00.000"
"2013-14","School","Snohomish","Northwest Educational Service District 189","100009","31016","Arlington School District","100014","4327","Eagle Creek Elementary","102568","P","Kindergarten","39","21","0","18","0","0","0","15","0","4","20","16","0","2","31","5","0","2","0","5","23","39","37","8","34","39","37","39","34","2020-05-22T00:00:00.000"
"2013-14","School","Snohomish","Northwest Educational Service District 189","100009","31016","Arlington School District","100014","5010","Haller Middle School","104002","P","6th Grade","217","116","0","101","3","5","5","22","1","8","173","8","1","1","79","2","0","4","5","33","209","216","216","138","215","217","213","212","184","2020-05-22T00:00:00.000"
"2013-14","School","Snohomish","Northwest Educational Service District 189","100009","31016","Arlington School District","100014","5010","Haller Middle School","104002","P","7th Grade","227","103","0","124","4","5","5","31","1","7","174","7","0","3","64","5","0","3","5","13","220","227","224","163","222","227","224","222","214","2020-05-22T00:00:00.000"
"2013-14","School","Snohomish","Northwest Educational Service District 189","100009","31016","Arlington School District","100014","5010","Haller Middle School","104002","P","8th Grade","215","116","0","99","2","4","3","32","1","5","168","7","1","3","75","4","0","4","3","21","208","214","212","140","211","215","211","212","194","2020-05-22T00:00:00.000"
"2013-14","School","Snohomish","Northwest Educational Service District 189","100009","31016","Arlington School District","100014","5010","Haller Middle School","104002","P","AllGrades","659","335","0","324","9","14","13","85","3","20","515","22","2","7","218","11","0","11","13","67","637","657","652","441","648","659","648","646","592","2020-05-22T00:00:00.000"
"2013-14","School","Snohomish","Northwest Educational Service District 189","100009","31016","Arlington School District","100014","4436","Kent Prairie Elementary","102569","P","1st Grade","103","43","0","60","2","2","2","9","0","10","78","2","2","0","55","0","0","4","1","5","101","101","103","48","103","103","99","102","98","2020-05-22T00:00:00.000"
"2013-14","School","Snohomish","Northwest Educational Service District 189","100009","31016","Arlington School District","100014","4436","Kent Prairie Elementary","102569","P","2nd Grade","100","52","0","48","0","2","1","9","1","9","78","9","0","2","45","0","0","1","1","8","91","100","98","55","100","100","99","99","92","2020-05-22T00:00:00.000"
"2013-14","School","Snohomish","Northwest Educational Service District 189","100009","31016","Arlington School District","100014","4436","Kent Prairie Elementary","102569","P","3rd Grade","95","46","0","49","0","2","2","9","0","7","75","5","0","1","44","0","0","6","0","15","90","95","94","51","95","95","89","95","80","2020-05-22T00:00:00.000"
"2013-14","School","Snohomish","Northwest Educational Service District 189","100009","31016","Arlington School District","100014","4436","Kent Prairie Elementary","102569","P","4th Grade","99","44","0","55","2","2","2","8","0","3","82","2","2","3","48","1","0","3","3","12","97","97","96","51","98","99","96","96","87","2020-05-22T00:00:00.000"
"2013-14","School","Snohomish","Northwest Educational Service District 189","100009","31016","Arlington School District","100014","4436","Kent Prairie Elementary","102569","P","5th Grade","95","43","0","52","0","6","0","12","1","3","73","4","3","0","44","0","0","3","1","7","91","92","95","51","95","95","92","94","88","2020-05-22T00:00:00.000"
"2013-14","School","Snohomish","Northwest Educational Service District 189","100009","31016","Arlington School District","100014","4436","Kent Prairie Elementary","102569","P","AllGrades","640","305","0","335","4","14","8","74","2","43","495","28","7","7","298","1","0","23","6","63","612","633","633","342","639","640","617","634","577","2020-05-22T00:00:00.000"
"2013-14","School","Snohomish","Northwest Educational Service District 189","100009","31016","Arlington School District","100014","4436","Kent Prairie Elementary","102569","P","Half-day Kindergarten","58","41","0","17","0","0","1","4","0","4","49","3","0","1","17","0","0","4","0","8","55","58","57","41","58","58","54","58","50","2020-05-22T00:00:00.000"
"2013-14","School","Snohomish","Northwest Educational Service District 189","100009","31016","Arlington School District","100014","4436","Kent Prairie Elementary","102569","P","Kindergarten","36","14","0","22","0","0","0","6","0","2","28","3","0","0","22","0","0","0","0","2","33","36","36","14","36","36","36","36","34","2020-05-22T00:00:00.000"
"2013-14","School","Snohomish","Northwest Educational Service District 189","100009","31016","Arlington School District","100014","4436","Kent Prairie Elementary","102569","P","Pre-Kindergarten","54","22","0","32","0","0","0","17","0","5","32","0","0","0","23","0","0","2","0","6","54","54","54","31","54","54","52","54","48","2020-05-22T00:00:00.000"
"2013-14","School","Snohomish","Northwest Educational Service District 189","100009","31016","Arlington School District","100014","4573","Pioneer Elementary","102571","P","1st Grade","95","52","0","43","0","0","2","10","0","8","75","5","0","0","29","0","0","1","0","6","90","95","95","66","95","95","94","95","89","2020-05-22T00:00:00.000"
"2013-14","School","Snohomish","Northwest Educational Service District 189","100009","31016","Arlington School District","100014","4573","Pioneer Elementary","102571","P","2nd Grade","101","50","0","51","0","0","0","8","1","7","85","4","0","1","37","0","0","2","2","14","97","101","100","64","101","101","99","99","87","2020-05-22T00:00:00.000"
"2013-14","School","Snohomish","Northwest Educational Service District 189","100009","31016","Arlington School District","100014","4573","Pioneer Elementary","102571","P","3rd Grade","87","49","0","38","0","3","2","8","1","5","68","3","0","1","24","0","0","1","1","13","84","87","86","63","87","87","86","86","74","2020-05-22T00:00:00.000"
"2013-14","School","Snohomish","Northwest Educational Service District 189","100009","31016","Arlington School District","100014","4573","Pioneer Elementary","102571","P","4th Grade","131","65","0","66","0","5","6","16","1","3","100","6","1","1","41","1","0","2","4","17","125","130","130","90","130","131","129","127","114","2020-05-22T00:00:00.000"
"2013-14","School","Snohomish","Northwest Educational Service District 189","100009","31016","Arlington School District","100014","4573","Pioneer Elementary","102571","P","5th Grade","94","50","0","44","0","6","0","15","1","1","71","3","0","0","25","1","0","2","2","14","91","94","94","69","93","94","92","92","80","2020-05-22T00:00:00.000"
"2013-14","School","Snohomish","Northwest Educational Service District 189","100009","31016","Arlington School District","100014","4573","Pioneer Elementary","102571","P","AllGrades","589","300","0","289","0","15","11","64","4","33","462","26","1","4","178","3","0","10","9","70","563","588","585","411","586","589","579","580","519","2020-05-22T00:00:00.000"
"2013-14","School","Snohomish","Northwest Educational Service District 189","100009","31016","Arlington School District","100014","4573","Pioneer Elementary","102571","P","Half-day Kindergarten","45","19","0","26","0","0","0","3","0","6","36","3","0","0","10","0","0","2","0","4","42","45","45","35","45","45","43","45","41","2020-05-22T00:00:00.000"
"2013-14","School","Snohomish","Northwest Educational Service District 189","100009","31016","Arlington School District","100014","4573","Pioneer Elementary","102571","P","Kindergarten","36","15","0","21","0","1","1","4","0","3","27","2","0","1","12","1","0","0","0","2","34","36","35","24","35","36","36","36","34","2020-05-22T00:00:00.000"
"2013-14","School","Snohomish","Northwest Educational Service District 189","100009","31016","Arlington School District","100014","3124","Post Middle School","102565","P","6th Grade","201","102","0","99","1","4","1","16","0","4","175","3","1","4","80","1","0","8","5","18","198","200","197","121","200","201","193","196","183","2020-05-22T00:00:00.000"
"2013-14","School","Snohomish","Northwest Educational Service District 189","100009","31016","Arlington School District","100014","3124","Post Middle School","102565","P","7th Grade","183","81","0","102","3","2","3","24","0","3","148","5","0","2","84","0","0","8","6","20","178","183","181","99","183","183","175","177","163","2020-05-22T00:00:00.000"
"2013-14","School","Snohomish","Northwest Educational Service District 189","100009","31016","Arlington School District","100014","3124","Post Middle School","102565","P","8th Grade","198","89","0","109","3","1","1","13","0","4","176","7","1","3","72","2","0","9","2","18","191","197","195","126","196","198","189","196","180","2020-05-22T00:00:00.000"
"2013-14","School","Snohomish","Northwest Educational Service District 189","100009","31016","Arlington School District","100014","3124","Post Middle School","102565","P","AllGrades","582","272","0","310","7","7","5","53","0","11","499","15","2","9","236","3","0","25","13","56","567","580","573","346","579","582","557","569","526","2020-05-22T00:00:00.000"
"2013-14","School","Snohomish","Northwest Educational Service District 189","100009","31016","Arlington School District","100014","4154","Presidents Elementary","102566","P","1st Grade","97","48","0","49","2","0","1","7","0","9","78","9","0","2","42","1","0","4","2","15","88","97","95","55","96","97","93","95","82","2020-05-22T00:00:00.000"
"2013-14","School","Snohomish","Northwest Educational Service District 189","100009","31016","Arlington School District","100014","4154","Presidents Elementary","102566","P","2nd Grade","83","33","0","50","1","0","0","15","0","8","59","7","0","2","39","1","0","2","0","7","76","83","81","44","82","83","81","83","76","2020-05-22T00:00:00.000"
"2013-14","School","Snohomish","Northwest Educational Service District 189","100009","31016","Arlington School District","100014","4154","Presidents Elementary","102566","P","3rd Grade","85","35","0","50","3","0","0","13","0","7","62","3","1","0","37","0","0","2","1","12","82","84","85","48","85","85","83","84","73","2020-05-22T00:00:00.000"
"2013-14","School","Snohomish","Northwest Educational Service District 189","100009","31016","Arlington School District","100014","4154","Presidents Elementary","102566","P","4th Grade","96","40","0","56","0","0","1","14","0","4","77","8","1","1","44","1","0","3","0","19","88","95","95","52","95","96","93","96","77","2020-05-22T00:00:00.000"
"2013-14","School","Snohomish","Northwest Educational Service District 189","100009","31016","Arlington School District","100014","4154","Presidents Elementary","102566","P","5th Grade","102","55","0","47","0","0","0","10","1","9","82","4","0","3","33","0","0","3","0","10","98","102","99","69","102","102","99","102","92","2020-05-22T00:00:00.000"
"2013-14","School","Snohomish","Northwest Educational Service District 189","100009","31016","Arlington School District","100014","4154","Presidents Elementary","102566","P","AllGrades","563","244","0","319","6","1","3","69","1","45","438","37","3","8","238","4","0","18","3","92","526","560","555","325","559","563","545","560","471","2020-05-22T00:00:00.000"
"2013-14","School","Snohomish","Northwest Educational Service District 189","100009","31016","Arlington School District","100014","4154","Presidents Elementary","102566","P","Half-day Kindergarten","81","29","0","52","0","0","0","9","0","8","64","6","1","0","37","1","0","3","0","10","75","80","81","44","80","81","78","81","71","2020-05-22T00:00:00.000"
"2013-14","School","Snohomish","Northwest Educational Service District 189","100009","31016","Arlington School District","100014","4154","Presidents Elementary","102566","P","Pre-Kindergarten","19","4","0","15","0","1","1","1","0","0","16","0","0","0","6","0","0","1","0","19","19","19","19","13","19","19","18","19","0","2020-05-22T00:00:00.000"
"2013-14","School","Snohomish","Northwest Educational Service District 189","100009","31016","Arlington School District","100014","1714","Stillaguamish Valley Learning Center","102560","A","10th Grade","12","7","0","5","0","0","0","1","0","0","11","0","0","0","4","0","0","2","0","0","12","12","12","8","12","12","10","12","12","2020-05-22T00:00:00.000"
"2013-14","School","Snohomish","Northwest Educational Service District 189","100009","31016","Arlington School District","100014","1714","Stillaguamish Valley Learning Center","102560","A","11th Grade","7","3","0","4","0","0","0","1","0","0","6","0","0","0","0","0","0","0","0","0","7","7","7","7","7","7","7","7","7","2020-05-22T00:00:00.000"
"2013-14","School","Snohomish","Northwest Educational Service District 189","100009","31016","Arlington School District","100014","1714","Stillaguamish Valley Learning Center","102560","A","12th Grade","24","13","0","11","0","0","0","1","0","0","23","0","0","0","5","0","0","2","1","0","24","24","24","19","24","24","22","23","24","2020-05-22T00:00:00.000"
"2013-14","School","Snohomish","Northwest Educational Service District 189","100009","31016","Arlington School District","100014","1714","Stillaguamish Valley Learning Center","102560","A","1st Grade","14","7","0","7","0","1","0","0","0","0","13","0","0","0","7","0","0","1","0","1","14","14","14","7","14","14","13","14","13","2020-05-22T00:00:00.000"
"2013-14","School","Snohomish","Northwest Educational Service District 189","100009","31016","Arlington School District","100014","1714","Stillaguamish Valley Learning Center","102560","A","2nd Grade","8","3","0","5","0","0","0","1","0","0","7","0","0","0","3","0","0","2","0","0","8","8","8","5","8","8","6","8","8","2020-05-22T00:00:00.000"
"2013-14","School","Snohomish","Northwest Educational Service District 189","100009","31016","Arlington School District","100014","1714","Stillaguamish Valley Learning Center","102560","A","3rd Grade","14","9","0","5","0","0","0","1","0","0","13","0","0","0","5","0","0","3","0","1","14","14","14","9","14","14","11","14","13","2020-05-22T00:00:00.000"
"2013-14","School","Snohomish","Northwest Educational Service District 189","100009","31016","Arlington School District","100014","1714","Stillaguamish Valley Learning Center","102560","A","4th Grade","7","5","0","2","0","0","1","1","0","0","5","0","0","1","3","0","0","2","0","0","7","7","6","4","7","7","5","7","7","2020-05-22T00:00:00.000"
"2013-14","School","Snohomish","Northwest Educational Service District 189","100009","31016","Arlington School District","100014","1714","Stillaguamish Valley Learning Center","102560","A","5th Grade","19","9","0","10","0","0","0","1","0","1","17","0","0","1","5","0","0","3","0","3","19","19","18","14","19","19","16","19","16","2020-05-22T00:00:00.000"
"2013-14","School","Snohomish","Northwest Educational Service District 189","100009","31016","Arlington School District","100014","1714","Stillaguamish Valley Learning Center","102560","A","6th Grade","17","5","0","12","0","2","0","0","0","1","14","0","0","0","3","0","0","0","0","0","17","17","17","14","17","17","17","17","17","2020-05-22T00:00:00.000"
"2013-14","School","Snohomish","Northwest Educational Service District 189","100009","31016","Arlington School District","100014","1714","Stillaguamish Valley Learning Center","102560","A","7th Grade","16","7","0","9","0","0","0","4","0","1","11","0","0","0","6","0","0","1","0","1","16","16","16","10","16","16","15","16","15","2020-05-22T00:00:00.000"
"2013-14","School","Snohomish","Northwest Educational Service District 189","100009","31016","Arlington School District","100014","1714","Stillaguamish Valley Learning Center","102560","A","8th Grade","13","7","0","6","0","0","1","1","0","0","11","0","0","0","5","0","0","1","0","1","13","13","13","8","13","13","12","13","12","2020-05-22T00:00:00.000"
"2013-14","School","Snohomish","Northwest Educational Service District 189","100009","31016","Arlington School District","100014","1714","Stillaguamish Valley Learning Center","102560","A","9th Grade","12","6","0","6","0","0","0","1","0","0","11","0","0","0","5","0","0","0","0","0","12","12","12","7","12","12","12","12","12","2020-05-22T00:00:00.000"
"2013-14","School","Snohomish","Northwest Educational Service District 189","100009","31016","Arlington School District","100014","1714","Stillaguamish Valley Learning Center","102560","A","AllGrades","164","82","0","82","0","3","2","13","0","3","143","0","0","2","51","0","0","18","1","7","164","164","162","113","164","164","146","163","157","2020-05-22T00:00:00.000"
"2013-14","School","Snohomish","Northwest Educational Service District 189","100009","31016","Arlington School District","100014","1714","Stillaguamish Valley Learning Center","102560","A","Half-day Kindergarten","1","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","1","1","1","1","1","1","0","1","1","2020-05-22T00:00:00.000"
"2013-14","School","Snohomish","Northwest Educational Service District 189","100009","31016","Arlington School District","100014","4287","Weston High School","102567","A","10th Grade","16","6","0","10","1","0","0","3","0","0","12","1","0","3","11","0","0","2","0","7","15","16","13","5","16","16","14","16","9","2020-05-22T00:00:00.000"
"2013-14","School","Snohomish","Northwest Educational Service District 189","100009","31016","Arlington School District","100014","4287","Weston High School","102567","A","11th Grade","42","19","0","23","0","0","0","4","0","3","35","0","0","0","21","0","0","5","1","8","42","42","42","21","42","42","37","41","34","2020-05-22T00:00:00.000"
"2013-14","School","Snohomish","Northwest Educational Service District 189","100009","31016","Arlington School District","100014","4287","Weston High School","102567","A","12th Grade","64","25","0","39","0","0","0","8","0","9","47","3","0","6","35","0","0","16","1","21","61","64","58","29","64","64","48","63","43","2020-05-22T00:00:00.000"
"2013-14","School","Snohomish","Northwest Educational Service District 189","100009","31016","Arlington School District","100014","4287","Weston High School","102567","A","9th Grade","3","1","0","2","0","0","0","0","0","0","3","0","0","0","3","0","0","0","0","2","3","3","3","0","3","3","3","3","1","2020-05-22T00:00:00.000"
"2013-14","School","Snohomish","Northwest Educational Service District 189","100009","31016","Arlington School District","100014","4287","Weston High School","102567","A","AllGrades","125","51","0","74","1","0","0","15","0","12","97","4","0","9","70","0","0","23","2","38","121","125","116","55","125","125","102","123","87","2020-05-22T00:00:00.000"
"2013-14","School","Asotin","Educational Service District 123","100007","2420","Asotin-Anatone School District","100015","2507","Asotin Elementary","100354","P","1st Grade","44","22","0","22","1","0","0","3","0","3","37","0","0","1","20","0","0","4","0","3","44","44","43","24","44","44","40","44","41","2020-05-22T00:00:00.000"
"2013-14","School","Asotin","Educational Service District 123","100007","2420","Asotin-Anatone School District","100015","2507","Asotin Elementary","100354","P","2nd Grade","41","21","0","20","0","0","0","0","0","5","36","0","0","0","13","0","0","2","0","7","41","41","41","28","41","41","39","41","34","2020-05-22T00:00:00.000"
"2013-14","School","Asotin","Educational Service District 123","100007","2420","Asotin-Anatone School District","100015","2507","Asotin Elementary","100354","P","3rd Grade","48","29","0","19","0","0","0","4","0","4","40","0","1","2","20","0","0","0","0","6","48","47","46","28","48","48","48","48","42","2020-05-22T00:00:00.000"
"2013-14","School","Asotin","Educational Service District 123","100007","2420","Asotin-Anatone School District","100015","2507","Asotin Elementary","100354","P","4th Grade","50","24","0","26","0","0","0","3","0","5","42","0","1","1","15","0","0","2","1","4","50","49","49","35","50","50","48","49","46","2020-05-22T00:00:00.000"
"2013-14","School","Asotin","Educational Service District 123","100007","2420","Asotin-Anatone School District","100015","2507","Asotin Elementary","100354","P","5th Grade","60","33","0","27","1","2","0","3","0","2","52","0","0","1","23","0","0","2","1","8","60","60","59","37","60","60","58","59","52","2020-05-22T00:00:00.000"
"2013-14","School","Asotin","Educational Service District 123","100007","2420","Asotin-Anatone School District","100015","2507","Asotin Elementary","100354","P","AllGrades","318","172","0","146","2","2","1","19","0","22","272","0","2","6","113","0","0","14","2","40","318","316","312","205","318","318","304","316","278","2020-05-22T00:00:00.000"
"2013-14","School","Asotin","Educational Service District 123","100007","2420","Asotin-Anatone School District","100015","2507","Asotin Elementary","100354","P","Half-day Kindergarten","39","27","0","12","0","0","1","3","0","2","33","0","0","1","14","0","0","1","0","4","39","39","38","25","39","39","38","39","35","2020-05-22T00:00:00.000"
"2013-14","School","Asotin","Educational Service District 123","100007","2420","Asotin-Anatone School District","100015","2507","Asotin Elementary","100354","P","Pre-Kindergarten","36","16","0","20","0","0","0","3","0","1","32","0","0","0","8","0","0","3","0","8","36","36","36","28","36","36","33","36","28","2020-05-22T00:00:00.000"
"2013-14","School","Asotin","Educational Service District 123","100007","2420","Asotin-Anatone School District","100015","2434","Asotin Jr Sr High","100353","P","10th Grade","47","18","0","29","0","0","0","4","0","3","40","0","0","3","20","0","0","0","1","6","47","47","44","27","47","47","47","46","41","2020-05-22T00:00:00.000"
"2013-14","School","Asotin","Educational Service District 123","100007","2420","Asotin-Anatone School District","100015","2434","Asotin Jr Sr High","100353","P","11th Grade","41","17","0","24","1","0","0","3","0","3","34","0","0","0","15","0","0","0","1","5","41","41","41","26","41","41","41","40","36","2020-05-22T00:00:00.000"
"2013-14","School","Asotin","Educational Service District 123","100007","2420","Asotin-Anatone School District","100015","2434","Asotin Jr Sr High","100353","P","12th Grade","39","21","0","18","0","0","0","1","0","4","34","0","0","0","17","0","0","2","1","5","39","39","39","22","39","39","37","38","34","2020-05-22T00:00:00.000"
"2013-14","School","Asotin","Educational Service District 123","100007","2420","Asotin-Anatone School District","100015","2434","Asotin Jr Sr High","100353","P","6th Grade","46","23","0","23","0","1","0","2","0","2","41","0","1","0","20","0","0","1","0","9","46","45","46","26","46","46","45","46","37","2020-05-22T00:00:00.000"
"2013-14","School","Asotin","Educational Service District 123","100007","2420","Asotin-Anatone School District","100015","2434","Asotin Jr Sr High","100353","P","7th Grade","56","33","0","23","0","0","0","6","0","1","49","0","0","0","17","0","0","1","1","5","56","56","56","39","56","56","55","55","51","2020-05-22T00:00:00.000"
"2013-14","School","Asotin","Educational Service District 123","100007","2420","Asotin-Anatone School District","100015","2434","Asotin Jr Sr High","100353","P","8th Grade","45","22","0","23","1","0","0","7","0","4","33","0","1","2","16","0","0","0","3","3","45","44","43","29","45","45","45","42","42","2020-05-22T00:00:00.000"
"2013-14","School","Asotin","Educational Service District 123","100007","2420","Asotin-Anatone School District","100015","2434","Asotin Jr Sr High","100353","P","9th Grade","52","24","0","28","1","0","0","5","0","2","44","0","1","1","23","0","0","2","3","8","52","51","51","29","52","52","50","49","44","2020-05-22T00:00:00.000"
"2013-14","School","Asotin","Educational Service District 123","100007","2420","Asotin-Anatone School District","100015","2434","Asotin Jr Sr High","100353","P","AllGrades","326","158","0","168","3","1","0","28","0","19","275","0","3","6","128","0","0","6","10","41","326","323","320","198","326","326","320","316","285","2020-05-22T00:00:00.000"
"2013-14","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","3825","Alpac Elementary School","101425","P","1st Grade","96","48","0","48","2","7","2","21","6","5","53","37","0","0","70","1","0","6","1","5","59","96","96","26","95","96","90","95","91","2020-05-22T00:00:00.000"
"2013-14","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","3825","Alpac Elementary School","101425","P","2nd Grade","65","28","0","37","0","4","2","19","2","6","32","12","0","0","43","0","0","4","1","5","53","65","65","22","65","65","61","64","60","2020-05-22T00:00:00.000"
"2013-14","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","3825","Alpac Elementary School","101425","P","3rd Grade","77","39","0","38","0","8","2","22","1","4","40","10","0","0","60","0","0","5","1","8","67","77","77","17","77","77","72","76","69","2020-05-22T00:00:00.000"
"2013-14","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","3825","Alpac Elementary School","101425","P","4th Grade","79","35","0","44","0","7","5","14","4","12","37","16","0","1","61","1","0","4","0","2","63","79","78","18","78","79","75","79","77","2020-05-22T00:00:00.000"
"2013-14","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","3825","Alpac Elementary School","101425","P","5th Grade","67","33","0","34","0","6","9","12","2","1","37","7","0","2","55","0","0","1","1","6","60","67","65","12","67","67","66","66","61","2020-05-22T00:00:00.000"
"2013-14","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","3825","Alpac Elementary School","101425","P","AllGrades","499","237","0","262","3","45","23","121","15","49","243","106","0","3","346","2","0","26","4","51","393","499","496","153","497","499","473","495","448","2020-05-22T00:00:00.000"
"2013-14","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","3825","Alpac Elementary School","101425","P","Kindergarten","92","47","0","45","0","10","2","24","0","17","39","24","0","0","56","0","0","4","0","6","68","92","92","36","92","92","88","92","86","2020-05-22T00:00:00.000"
"2013-14","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","3825","Alpac Elementary School","101425","P","Pre-Kindergarten","23","7","0","16","1","3","1","9","0","4","5","0","0","0","1","0","0","2","0","19","23","23","23","22","23","23","21","23","4","2020-05-22T00:00:00.000"
"2013-14","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","5082","Arthur Jacobsen Elementary","104336","P","1st Grade","75","37","0","38","0","14","3","17","1","9","31","26","0","0","37","1","0","4","3","5","49","75","75","38","74","75","71","72","70","2020-05-22T00:00:00.000"
"2013-14","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","5082","Arthur Jacobsen Elementary","104336","P","2nd Grade","100","49","0","51","0","14","5","20","3","12","46","23","1","1","51","0","0","3","1","9","77","99","99","49","100","100","97","99","91","2020-05-22T00:00:00.000"
"2013-14","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","5082","Arthur Jacobsen Elementary","104336","P","3rd Grade","99","53","0","46","0","13","7","20","0","9","50","16","0","0","50","0","0","4","4","6","83","99","99","49","99","99","95","95","93","2020-05-22T00:00:00.000"
"2013-14","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","5082","Arthur Jacobsen Elementary","104336","P","4th Grade","93","50","0","43","0","14","6","22","5","9","37","15","0","0","52","1","0","3","1","17","78","93","93","41","92","93","90","92","76","2020-05-22T00:00:00.000"
"2013-14","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","5082","Arthur Jacobsen Elementary","104336","P","5th Grade","84","39","0","45","0","6","11","15","0","2","50","4","0","0","43","1","0","2","1","11","80","84","84","41","83","84","82","83","73","2020-05-22T00:00:00.000"
"2013-14","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","5082","Arthur Jacobsen Elementary","104336","P","AllGrades","522","267","0","255","0","70","36","109","9","43","255","110","1","2","266","3","0","18","10","53","412","521","520","256","519","522","504","512","469","2020-05-22T00:00:00.000"
"2013-14","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","5082","Arthur Jacobsen Elementary","104336","P","Half-day Kindergarten","3","1","0","2","0","0","0","3","0","0","0","0","0","1","2","0","0","2","0","2","3","3","2","1","3","3","1","3","1","2020-05-22T00:00:00.000"
"2013-14","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","5082","Arthur Jacobsen Elementary","104336","P","Kindergarten","68","38","0","30","0","9","4","12","0","2","41","26","0","0","31","0","0","0","0","3","42","68","68","37","68","68","68","68","65","2020-05-22T00:00:00.000"
"2013-14","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","5037","Auburn Mountainview High School","104154","P","10th Grade","382","173","0","209","1","30","32","51","5","22","241","17","1","2","175","0","0","19","10","29","365","381","380","207","382","382","363","372","353","2020-05-22T00:00:00.000"
