"openeddate","openedyear","status","practicecode","practicename","businesscategory","naics","naicsname","businessname","businessstreetline1","businessstreetline2","businesscity","businessstate","businesszip","estimatedsavings","practiceid","actualsavings","complaintid","businessid","id","location"
"2022-09-08T00:00:00.000","2022","New","320","Unsatisfactory Repair/Service","Restaurants and Bars","722000-Restaurants and Bars",,"Purple Dot Cafe","515 Maynard Ave S","","Seattle","WA","98104    ","0.00","42","0.00","625671","295352","42000625671",
"2022-09-08T00:00:00.000","2022","Open","013","Misrepresentation of product or service","Rental & leasing services","532000-Rental & leasing services",,"U-Haul","2727 N Central Ave","","Phoenix","AZ","85004    ","0.00","10","0.00","625607","36283","10000625607",
"2022-09-08T00:00:00.000","2022","Open","222","Advance Fee Fraud","Financing","523130-Cryptocurrency - Commodity Contracts Dealing",,"","","","Seattle","WA","98101    ","0.00","114","0.00","625372","319090","114000625372",
"2022-09-08T00:00:00.000","2022","New","412","Alleged criminal activity","Charities","813219-Charities, Grantmaking, Civic & Giving Services",,"","","","Tacoma","WA","98408    ","0.00","196","0.00","625552","319154","196000625552",
"2022-09-08T00:00:00.000","2022","Open","013","Misrepresentation of product or service","Health and Diet Clubs","713940-Fitness & Recreational Industries",,"","","","Ferndale","WA","98248    ","0.00","10","0.00","625635","319185","10000625635",
"2022-09-08T00:00:00.000","2022","New","640","Fees","Security Systems (including locksmiths)","561620-Security Systems (including locksmiths)",,"Brinks Home Security fka Monitronics/Moni Smart Security","PO Box 814530","","Dallas","TX","75381-4530","0.00","157","0.00","625565","288906","157000625565",
"2022-09-08T00:00:00.000","2022","Open","610","Health, safety or sanitation","MHU Use Only - MH landlord","531190-MHU Use Only - MH landlord",,"Sunrise Acres","PO Box 3130","","Battleground","WA","98604-2939","0.00","126","0.00","625382","319016","126000625382",
"2022-09-08T00:00:00.000","2022","Closed","061","Phishing","Real Estate Agents & Agencies","531200-Real Estate Agents & Agencies",,"","","","","WA","         ","0.00","111","0.00","625628","319182","111000625628",
"2022-09-08T00:00:00.000","2022","New","999","Other/Miscellaneous","Telecommunications","513320-Telecommunications/Wireless",,"T-Mobile","PO Box 37380","","Albuquerque","NM","87176    ","0.00","60","0.00","625727","118545","60000625727",
"2022-09-08T00:00:00.000","2022","New","016","Identity Theft","Broadband Providers","514191-Internet service providers/info. services (doesn't",,"Comcast","1323 34th Ave","","Fife","WA","98424    ","0.00","102","0.00","625728","204915","102000625728",
"2022-09-08T00:00:00.000","2022","Closed","701","Homeowner/Condo Association complaint or concern","Residential Landlord","531311-Residential property managers (includes landlords)",,"","","","","WA","         ","0.00","181","0.00","625348","319083","181000625348",
"2022-09-08T00:00:00.000","2022","New","999","Other/Miscellaneous","Dating Clubs and Social Networking","812199-Dating Clubs and Social Networking",,"Facebook","","","Palo Alto","CA","         ","0.00","60","0.00","625566","215014","60000625566",
"2022-09-08T00:00:00.000","2022","Open","100","Misrepresentation of Terms","Health and Diet Clubs","713940-Fitness & Recreational Industries",,"24 Hour Fitness","12647 Alcosta Blvd Ste 500","","San Ramon","CA","94583    ","0.00","22","0.00","625687","94522","22000625687",
"2022-09-08T00:00:00.000","2022","New","104","Non-Fulfillment","Retail Sales","452910-Warehouse Clubs & Superstores",,"Costco","999 Lake Dr","","Issaquah","WA","98027    ","0.00","23","0.00","625625","83733","23000625625",
"2022-09-08T00:00:00.000","2022","New","999","Other/Miscellaneous","MHU Use Only - MH landlord","531190-MHU Use Only - MH landlord",,"Sunrise Acres","PO Box 3130","","Battleground","WA","98604-2939","0.00","60","0.00","625111","319016","60000625111",
"2022-09-08T00:00:00.000","2022","New","013","Misrepresentation of product or service","Exterminating & pest control Services","561710-Exterminating & pest control Services",,"","","","Seattle","WA","98103    ","0.00","10","0.00","625704","319208","10000625704",
"2022-09-08T00:00:00.000","2022","New","404","Collection Practices","Collections","561491-Repossession Services",,"Advanced Recovery of Seattle & Tacoma","8602 S 218th St","","Kent","WA","98031    ","0.00","46","0.00","625636","284110","46000625636",
"2022-09-08T00:00:00.000","2022","New","327","Used Motor Vehicle Issue","Unclassified Establishments","990000-Unclassified Establishments",,"","","","Fife","WA","98424    ","0.00","235","0.00","625605","319173","235000625605",
"2022-09-08T00:00:00.000","2022","New","016","Identity Theft","Tech Support Scam","999000-Tech Support Scam",,"Norton Antivirus / Symantec Corp","350 Ellis St","","Mountain View","CA","94043    ","0.00","102","0.00","625653","299456","102000625653",
"2022-09-08T00:00:00.000","2022","New","061","Phishing","Unclassified Establishments","990000-Unclassified Establishments",," Unknown","","","","  ","         ","0.00","111","0.00","625683","207054","111000625683",
"2022-09-08T00:00:00.000","2022","New","999","Other/Miscellaneous","Broadband Providers","513200-Cable Networks & Program Distribution",,"Charter Communications","12405 Powerscourt Dr","","St Louis","MO","63131    ","0.00","60","0.00","625688","223345","60000625688",
"2022-09-08T00:00:00.000","2022","New","104","Non-Fulfillment","Auto Sales","441100-Automotive Dealers",,"Mudarri Motorsports","13131 NE 124th St","","Kirkland","WA","98034    ","0.00","23","0.00","625581","267824","23000625581",
"2022-09-08T00:00:00.000","2022","New","061","Phishing","Phishing","993000-Phishing",,"Citibank Presidential Communications","5800 S Corporate Pl","","Sioux Falls","SD","57108    ","0.00","111","0.00","625554","126978","111000625554",
"2022-09-08T00:00:00.000","2022","New","627","Privacy Issues","Dating Clubs and Social Networking","812199-Dating Clubs and Social Networking",,"Facebook","","","Palo Alto","CA","         ","0.00","141","0.00","625579","215014","141000625579",
"2022-09-08T00:00:00.000","2022","Closed","319","Unauthorized Repair/Service","Auto Repair","811100-Automotive Repair & Maintenance",,"Richey's Point S Tire Factory","10512 SE MillPlain Blvd","","Vancouver","WA","98664    ","0.00","41","0.00","625592","319152","41000625592",
"2022-09-08T00:00:00.000","2022","New","999","Other/Miscellaneous","Electronic Shopping","454100-Electronic Shopping & Mail Order Houses",,"Amazon.com","PO Box 81226","","Seattle","WA","98108-1226","0.00","60","0.00","625682","120419","60000625682",
"2022-09-08T00:00:00.000","2022","New","999","Other/Miscellaneous","Broadband Providers","514191-Internet service providers/info. services (doesn't",,"Comcast","1323 34th Ave","","Fife","WA","98424    ","0.00","60","0.00","625728","204915","60000625728",
"2022-09-08T00:00:00.000","2022","New","104","Non-Fulfillment","Breeders, Stables and Livestock Boarding","115210-Breeders, Stables and Livestock Boarding",,"","","","Duvall","WA","98019    ","0.00","23","0.00","625655","319191","23000625655",
"2022-09-08T00:00:00.000","2022","Closed","061","Phishing","Unclassified Establishments","990000-Unclassified Establishments",," Unknown","","","","  ","         ","0.00","111","0.00","625563","207054","111000625563",
"2022-09-08T00:00:00.000","2022","New","104","Non-Fulfillment","Contractors","235000-Special trade Contractors (includes plumbers, elec",,"","","","Seattle","WA","98178    ","0.00","23","0.00","625711","319216","23000625711",
"2022-09-08T00:00:00.000","2022","New","606","Deposits","Real Estate Agents & Agencies","531200-Real Estate Agents & Agencies",,"","","","Vancouver","WA","98684    ","0.00","122","0.00","625597","319170","122000625597",
"2022-09-08T00:00:00.000","2022","New","404","Collection Practices","Collections","561440-Collection Agencies",,"Merchants Credit Association","2245 152nd Ave NE","","Redmond","WA","98052    ","0.00","46","0.00","625676","131119","46000625676",
"2022-09-08T00:00:00.000","2022","New","999","Other/Miscellaneous","Auto Sales","441100-Automotive Dealers",,"Walker Motor Works","9430 State Ave","","Marysville","WA","98270    ","0.00","60","0.00","625721","315914","60000625721",
"2022-09-08T00:00:00.000","2022","New","999","Other/Miscellaneous","MHU Use Only - MH landlord","531190-MHU Use Only - MH landlord",,"","","","Spokane","WA","99224    ","0.00","60","0.00","624917","318945","60000624917",
"2022-09-08T00:00:00.000","2022","New","999","Other/Miscellaneous","Auto Repair","811100-Automotive Repair & Maintenance",,"","","","Pasco","WA","99301    ","0.00","60","0.00","625723","319219","60000625723",
"2022-09-08T00:00:00.000","2022","New","613","Landlord Prohibited Acts","Residential Landlord","531311-Residential property managers (includes landlords)",,"First Western Properties","2940 Fairview Ave E","","Seattle","WA","98102    ","0.00","129","0.00","625573","303065","129000625573",
"2022-09-08T00:00:00.000","2022","New","998","Governement agency complaint","Government Agencies","920000-Public Administration",,"Tacoma Housing Authority","902 S L St","","Tacoma","WA","98405    ","0.00","179","0.00","625624","247424","179000625624",
"2022-09-08T00:00:00.000","2022","New","100","Misrepresentation of Terms","Exterminating & pest control Services","561710-Exterminating & pest control Services",,"","","","Seattle","WA","98103    ","0.00","22","0.00","625704","319208","22000625704",
"2022-09-08T00:00:00.000","2022","New","316","Billing Issues","Health Care","621300-Offices of Other Health Professionals",,"CHI Franciscan Health Systems","1145 Broadway Plaza Ste 1150","MS 07-09","Tacoma","WA","98402-3400","0.00","107","0.00","625610","226919","107000625610",
"2022-09-08T00:00:00.000","2022","New","999","Other/Miscellaneous","Insurance","524000-Insurance Carriers & Related Activities",,"","","","Keene","NH","03431-0506","0.00","60","0.00","625557","319159","60000625557",
"2022-09-08T00:00:00.000","2022","New","999","Other/Miscellaneous","Retail Sales","443111-Household Appliance Stores",,"Appliance Connection","1870 Bath Ave","","Brooklyn","NY","98087    ","0.00","60","0.00","625686","314081","60000625686",
"2022-09-08T00:00:00.000","2022","New","999","Other/Miscellaneous","Health Care","621100-Office of Physicians",,"","","","Silverdale","WA","         ","0.00","60","0.00","625555","319158","60000625555",
"2022-09-08T00:00:00.000","2022","New","412","Alleged criminal activity","Residential Landlord","531311-Residential property managers (includes landlords)",,"Williams Investments","2517 Colby Ave","","Everett","WA","98201    ","0.00","196","0.00","625641","229635","196000625641",
"2022-09-08T00:00:00.000","2022","New","999","Other/Miscellaneous","Broadband Providers","514191-Internet service providers/info. services (doesn't",,"Comcast","1323 34th Ave","","Fife","WA","98424    ","0.00","60","0.00","625692","204915","60000625692",
"2022-09-08T00:00:00.000","2022","New","100","Misrepresentation of Terms","Auto Sales","441100-Automotive Dealers",,"","","","Yakima","WA","98901    ","0.00","22","0.00","625620","319180","22000625620",
"2022-09-08T00:00:00.000","2022","New","999","Other/Miscellaneous","Auto Sales","441100-Automotive Dealers",,"Steve Hahn Motor Company","1730 S 1st St","","Yakima","WA","98901-3704","0.00","60","0.00","625600","86517","60000625600",
"2022-09-08T00:00:00.000","2022","New","404","Collection Practices","Collections","561440-Collection Agencies",,"Valley Empire Collections","PO Box 141248","","Spokane Valley","WA","99214    ","0.00","46","0.00","625654","107732","46000625654",
"2022-09-08T00:00:00.000","2022","New","100","Misrepresentation of Terms","Auto Sales","441100-Automotive Dealers",,"Steve Hahn Motor Company","1730 S 1st St","","Yakima","WA","98901-3704","0.00","22","0.00","625600","86517","22000625600",
"2022-09-08T00:00:00.000","2022","Closed","061","Phishing","Tech Support Scam","999000-Tech Support Scam",," Unknown","","","","  ","         ","0.00","111","0.00","625618","207054","111000625618",
"2022-09-08T00:00:00.000","2022","Open","016","Identity Theft","Commercial Banking","522110-Commercial Banking",,"KeyBank National Association","127 Public Sq","","Cleveland","OH","44114    ","0.00","102","0.00","625640","94498","102000625640",
"2022-09-08T00:00:00.000","2022","New","999","Other/Miscellaneous","Electronic Shopping","454100-Electronic Shopping & Mail Order Houses",,"Amazon.com","PO Box 81226","","Seattle","WA","98108-1226","0.00","60","0.00","625693","120419","60000625693",
"2022-09-08T00:00:00.000","2022","New","999","Other/Miscellaneous","Retail Sales","453000-Misc. Stores (incl. florists, office supplies, gif",,"Williams-Sonoma Inc","7755 Polk Ln","","Olive Branch","MS","38654    ","0.00","60","0.00","625690","212350","60000625690",
"2022-09-08T00:00:00.000","2022","New","999","Other/Miscellaneous","Electronic Equip., Appliance & Component Mfg'ring ","335000-Electronic Equip., Appliance & Component Mfg'ring ",,"Samsung Electronics America","85 Challenger Rd","","Ridgefield Park","NJ","07660    ","0.00","60","0.00","625691","200595","60000625691",
"2022-09-08T00:00:00.000","2022","New","999","Other/Miscellaneous","Auto Repair","811100-Automotive Repair & Maintenance",,"","","","Lynnwood","WA","98087    ","0.00","60","0.00","625611","319176","60000625611",
"2022-09-08T00:00:00.000","2022","New","013","Misrepresentation of product or service","Electronic Equip., Appliance & Component Mfg'ring ","335000-Electronic Equip., Appliance & Component Mfg'ring ",,"","","","Plano","TX","75074    ","0.00","10","0.00","625681","319202","10000625681",
"2022-09-08T00:00:00.000","2022","New","999","Other/Miscellaneous","Admin. & support services (office admin., faciliti","560000-Admin. & support services (office admin., faciliti",,"RocketReach LLC","10400 NE 4th St Fl 5 Unit 133","","Bellevue","WA","98004    ","0.00","60","0.00","625724","305463","60000625724",
"2022-09-08T00:00:00.000","2022","New","996","COVID-19","Air Transportation","481000-Air Transportation",,"Lufthansa","","","","WA","         ","0.00","216","0.00","625649","319092","216000625649",
"2022-09-08T00:00:00.000","2022","New","998","Governement agency complaint","Government Agencies","920000-Public Administration",,"Seattle Housing Authority","700 5th Ave Ste 5700","PO Box 94725","Seattle","WA","98124-4725","0.00","179","0.00","625630","291103","179000625630",
"2022-09-08T00:00:00.000","2022","New","515","Packing","Auto Sales","441100-Automotive Dealers",,"Larson Automotive Group","6411 20th St E","","Fife","WA","98424    ","0.00","104","0.00","625652","228077","104000625652",
"2022-09-08T00:00:00.000","2022","New","009","High Pressure Sales","Auto Sales","441100-Automotive Dealers",,"Northtown Auto Liquidators","3817 N Division St","","Spokane","WA","99207    ","0.00","7","0.00","625720","234284","7000625720",
"2022-09-08T00:00:00.000","2022","Open","007","Warranty","Insurance","524000-Insurance Carriers & Related Activities",,"Home Service Club Warranty","305 Broadway Fl 7","","New York","NY","10007    ","0.00","6","0.00","625596","305858","6000625596",
"2022-09-08T00:00:00.000","2022","New","405","Credit Reporting Error","Collections","561440-Collection Agencies",,"Merchants Credit Association","2245 152nd Ave NE","","Redmond","WA","98052    ","0.00","108","0.00","625676","131119","108000625676",
"2022-09-08T00:00:00.000","2022","New","999","Other/Miscellaneous","Veterinary Services","541940-Veterinary Services",,"Banfield Pet Hospital","PO Box 87586","","Vancouver","WA","98687-7586","0.00","60","0.00","625562","216896","60000625562",
"2022-09-08T00:00:00.000","2022","New","009","High Pressure Sales","Moving Companies","484210-Moving Companies",,"Belmont Moving and Storage","1280 Old Congress Ave #217","","West Palm Beach","FL","33409    ","0.00","7","0.00","625708","318304","7000625708",
"2022-09-08T00:00:00.000","2022","New","007","Warranty","Auto Sales","441100-Automotive Dealers",,"Mudarri Motorsports","13131 NE 124th St","","Kirkland","WA","98034    ","0.00","6","0.00","625581","267824","6000625581",
"2022-09-08T00:00:00.000","2022","New","327","Used Motor Vehicle Issue","Auto Sales","441100-Automotive Dealers",,"Seattle Auto Inc","15703 Hwy 99","","Lynnwood","WA","98087    ","0.00","235","0.00","625556","305503","235000625556",
"2022-09-08T00:00:00.000","2022","Open","104","Non-Fulfillment","Commercial Banking","522110-Commercial Banking",,"KeyBank National Association","127 Public Sq","","Cleveland","OH","44114    ","0.00","23","0.00","625640","94498","23000625640",
"2022-09-08T00:00:00.000","2022","New","104","Non-Fulfillment","Financial Planning","523930-Financial Planning",,"Vanguard Compliance Department","PO Box 2600","","Valley Forge","PA","19482-2600","0.00","23","0.00","625575","252096","23000625575",
"2022-09-08T00:00:00.000","2022","New","999","Other/Miscellaneous","Retail Sales","451000-Sporting Goods, Hobby, Book & Music Stores",,"","","","Vancouver","WA","98682    ","0.00","60","0.00","625568","319161","60000625568",
"2022-09-08T00:00:00.000","2022","New","999","Other/Miscellaneous","Auto Sales","441100-Automotive Dealers",,"Maxx Auto Plus","12918 Pacific Ave S","","Tacoma","WA","98444    ","0.00","60","0.00","625689","311447","60000625689",
"2022-09-08T00:00:00.000","2022","New","422","Credit/Financing","Auto Sales","441100-Automotive Dealers",,"Steve Hahn Motor Company","1730 S 1st St","","Yakima","WA","98901-3704","0.00","49","0.00","625600","86517","49000625600",
"2022-09-08T00:00:00.000","2022","New","104","Non-Fulfillment","Contractors","233000-General Contracting, building, & developing",,"USA Green Builders","879 Rainier Ave N","","Renton","WA","98057-5378","0.00","23","0.00","625712","310343","23000625712",
"2022-09-08T00:00:00.000","2022","New","316","Billing Issues","Security Systems (including locksmiths)","561620-Security Systems (including locksmiths)",,"Brinks Home Security fka Monitronics/Moni Smart Security","PO Box 814530","","Dallas","TX","75381-4530","0.00","107","0.00","625565","288906","107000625565",
"2022-09-08T00:00:00.000","2022","New","627","Privacy Issues","Dating Clubs and Social Networking","812199-Dating Clubs and Social Networking",,"Facebook","","","Palo Alto","CA","         ","0.00","141","0.00","625632","215014","141000625632",
"2022-09-08T00:00:00.000","2022","New","017","Imposter scam","Unclassified Establishments","990000-Unclassified Establishments",," Unknown","","","","  ","         ","0.00","194","0.00","625683","207054","194000625683",
"2022-09-08T00:00:00.000","2022","Open","031","Implied Warranty of Merchantability (IWM)","Auto Sales","441100-Automotive Dealers",,"Walker Motor Works","9430 State Ave","","Marysville","WA","98270    ","0.00","233","0.00","625721","315914","233000625721",
"2022-09-08T00:00:00.000","2022","New","999","Other/Miscellaneous","Electronic Shopping","454100-Electronic Shopping & Mail Order Houses",,"Amazon.com","PO Box 81226","","Seattle","WA","98108-1226","0.00","60","0.00","625621","120419","60000625621",
"2022-09-08T00:00:00.000","2022","New","998","Governement agency complaint","Government Agencies","920000-Public Administration",,"United States Postal Service","475 L'Enfant Plz","","Washington","DC","20260    ","0.00","179","0.00","625710","121283","179000625710",
"2022-09-08T00:00:00.000","2022","Open","316","Billing Issues","Health Care","621330-Mental health practitioners",,"","","","Silverdale","WA","98383    ","0.00","107","0.00","625555","319158","107000625555",
"2022-09-08T00:00:00.000","2022","New","203","Internet & Mobile device based transaction","Electronic Shopping","454100-Electronic Shopping & Mail Order Houses",,"OfferUp Inc","1745 114th Ave SE","","Bellevue","WA","98004    ","0.00","27","0.00","625553","286506","27000625553",
"2022-09-08T00:00:00.000","2022","Closed","203","Internet & Mobile device based transaction","Travel","561510-Travel Agents",,"Expedia","1111 Expedia Group Way W","","Seattle","WA","98119    ","0.00","27","5170.45","625561","101785","27000625561",
"2022-09-08T00:00:00.000","2022","Closed","061","Phishing","Phishing","993000-Phishing",,"Unknown - Utility Scam","This is the ALL major","","","  ","         ","0.00","111","0.00","625571","261014","111000625571",
"2022-09-08T00:00:00.000","2022","New","019","Inadequate Disclosure","Health Care","622000-Hospitals",,"Swedish Hospital Medical Center","Department of Legal Affairs","747 Broadway","Seattle","WA","98122-4307","0.00","13","0.00","625617","11797","13000625617",
"2022-09-08T00:00:00.000","2022","New","320","Unsatisfactory Repair/Service","Travel","561520-Tour Operators",,"Viking River Cruises","5700 Canoga Ave Ste 200","","Woodland Hills","CA","91367    ","0.00","42","0.00","625699","282378","42000625699",
"2022-09-08T00:00:00.000","2022","New","999","Other/Miscellaneous","Insurance","524000-Insurance Carriers & Related Activities",,"","","","Bellevue","WA","98004    ","0.00","60","0.00","625656","319192","60000625656",
"2022-09-08T00:00:00.000","2022","New","998","Governement agency complaint","Government Agencies","920000-Public Administration",,"Washington State Patrol","PO Box 42600","","Olympia","WA","98504-2600","0.00","179","0.00","625675","248463","179000625675",
"2022-09-08T00:00:00.000","2022","Open","022","Failure To Adjust/Refund","Promoters of performing arts, sports & similar eve","711300-Promoters of performing arts, sports & similar eve",,"Brown Paper Tickets","220 Nickerson St","","Seattle","WA","98109    ","0.00","16","0.00","625648","234148","16000625648",
"2022-09-08T00:00:00.000","2022","New","018","Service Representation","Telecommunications","513320-Telecommunications/Wireless",,"T-Mobile","PO Box 37380","","Albuquerque","NM","87176    ","0.00","12","0.00","625727","118545","12000625727",
"2022-09-08T00:00:00.000","2022","New","412","Alleged criminal activity","Auto Repair","811100-Automotive Repair & Maintenance",,"","","","Lynnwood","WA","98087    ","0.00","196","0.00","625611","319176","196000625611",
"2022-09-08T00:00:00.000","2022","New","999","Other/Miscellaneous","Dating Clubs and Social Networking","812199-Dating Clubs and Social Networking",,"Facebook","","","Palo Alto","CA","         ","0.00","60","0.00","625579","215014","60000625579",
"2022-09-08T00:00:00.000","2022","New","013","Misrepresentation of product or service","Real Estate Agents & Agencies","531200-Real Estate Agents & Agencies",,"","","","Olympia","WA","98501    ","0.00","10","0.00","625722","311644","10000625722",
"2022-09-08T00:00:00.000","2022","Open","203","Internet & Mobile device based transaction","Automotive Rental & Leasing (includes cars, trucks","532100-Automotive Rental & Leasing (includes cars, trucks",,"Turo Inc","111 Sutter St Ste 1300","","San Fransisco","CA","94104    ","0.00","27","0.00","625584","306667","27000625584",
"2022-09-08T00:00:00.000","2022","New","022","Failure To Adjust/Refund","Promoters of performing arts, sports & similar eve","711300-Promoters of performing arts, sports & similar eve",,"Brown Paper Tickets","220 Nickerson St","","Seattle","WA","98109    ","0.00","16","0.00","625700","234148","16000625700",
"2022-09-08T00:00:00.000","2022","New","999","Other/Miscellaneous","Books/Magazines & Directory Publishers","511000-Publishing Industries",,"Tacoma News Tribune","1950 S State St","","Tacoma","WA","98405-2817","0.00","60","0.00","625560","11912","60000625560",
"2022-09-08T00:00:00.000","2022","Open","018","Service Representation","Extended Service contract companies","524128-Extended Service contract companies",,"American Auto Shield","1957 Cole Blvd #200","","Lakewood","CO","80401    ","0.00","12","0.00","625350","301872","12000625350",
"2022-09-08T00:00:00.000","2022","Open","022","Failure To Adjust/Refund","Broadband Providers","514191-Internet service providers/info. services (doesn't",,"Comcast","1323 34th Ave","","Fife","WA","98424    ","0.00","16","0.00","625664","204915","16000625664",
"2022-09-08T00:00:00.000","2022","New","412","Alleged criminal activity","Justice, Public Order & Safety","922000-Justice, Public Order & Safety",,"Vancouver Police Department","605 E Evergreen Blvd","","Vancouver","WA","98661    ","0.00","196","0.00","625578","263766","196000625578",
"2022-09-08T00:00:00.000","2022","New","512","Forged or Altered Documents","Unclassified Establishments","990000-Unclassified Establishments",,"","","","Fife","WA","98424    ","0.00","51","0.00","625605","319173","51000625605",
"2022-09-08T00:00:00.000","2022","New","320","Unsatisfactory Repair/Service","Insurance","524000-Insurance Carriers & Related Activities",,"Geico Insurance Agency Inc","5260 Western Ave","","Chevy Chase","MD","20815    ","0.00","42","0.00","625567","37119","42000625567",
"2022-09-08T00:00:00.000","2022","Closed","203","Internet & Mobile device based transaction","Dating Clubs and Social Networking","812199-Dating Clubs and Social Networking",,"Facebook","","","Palo Alto","CA","         ","0.00","27","0.00","625585","215014","27000625585",
"2022-09-08T00:00:00.000","2022","New","999","Other/Miscellaneous","Residential Landlord","531311-Residential property managers (includes landlords)",,"","","","Bellingham","WA","98229    ","0.00","60","0.00","625684","319203","60000625684",
"2022-09-08T00:00:00.000","2022","New","999","Other/Miscellaneous","Residential Landlord","531311-Residential property managers (includes landlords)",,"The Landing at Angle Lake","19800 International Blvd","","SeaTac","WA","98188    ","0.00","60","0.00","625612","254148","60000625612",
"2022-09-08T00:00:00.000","2022","Closed","642","Landlord/Tenant - Residential","Residential Landlord","531311-Residential property managers (includes landlords)",,"","","","","WA","         ","0.00","159","0.00","625348","319083","159000625348",
"2022-09-08T00:00:00.000","2022","New","022","Failure To Adjust/Refund","Electronic Equip., Appliance & Component Mfg'ring ","335000-Electronic Equip., Appliance & Component Mfg'ring ",,"Samsung Electronics America","85 Challenger Rd","","Ridgefield Park","NJ","07660    ","0.00","16","0.00","625680","200595","16000625680",
"2022-09-08T00:00:00.000","2022","Open","203","Internet & Mobile device based transaction","Electronic Shopping","454100-Electronic Shopping & Mail Order Houses",,"Ninacloak","19799 E 36th  Dr","","Aurora","CO","80011    ","0.00","27","0.00","625609","302577","27000625609",
"2022-09-08T00:00:00.000","2022","New","211","Seller Account Issue","Electronic Shopping","454100-Electronic Shopping & Mail Order Houses",,"Amazon.com","PO Box 81226","","Seattle","WA","98108-1226","0.00","225","0.00","625663","120419","225000625663",
"2022-09-08T00:00:00.000","2022","Open","203","Internet & Mobile device based transaction","Electronic Shopping","454100-Electronic Shopping & Mail Order Houses",,"Amazon.com","PO Box 81226","","Seattle","WA","98108-1226","0.00","27","0.00","625587","120419","27000625587",
"2022-09-08T00:00:00.000","2022","New","999","Other/Miscellaneous","Medical, Dental, Hospital Equipment Wholesalers ","423450-Medical, Dental, Hospital Equipment Wholesalers ",,"Numotion - Tacoma","11106 25th Ave E #A","","Tacoma","WA","98445    ","0.00","60","0.00","625657","265179","60000625657",
"2022-09-08T00:00:00.000","2022","Open","318","Charge:Service Not Performed/Product not delivered","Contractors","235000-Special trade Contractors (includes plumbers, elec",,"","","","Dryden","WA","98821    ","0.00","40","0.00","625638","319186","40000625638",
"2022-09-08T00:00:00.000","2022","New","410","Discrimination","Charities","813219-Charities, Grantmaking, Civic & Giving Services",,"","","","Tacoma","WA","98408    ","0.00","47","0.00","625552","319154","47000625552",
"2022-09-08T00:00:00.000","2022","New","999","Other/Miscellaneous","Collections","561440-Collection Agencies",,"Merchants Credit Association","2245 152nd Ave NE","","Redmond","WA","98052    ","0.00","60","0.00","625676","131119","60000625676",
"2022-09-08T00:00:00.000","2022","Open","022","Failure To Adjust/Refund","Health and Diet Clubs","713940-Fitness & Recreational Industries",,"24 Hour Fitness","12647 Alcosta Blvd Ste 500","","San Ramon","CA","94583    ","0.00","16","0.00","625687","94522","16000625687",
"2022-09-08T00:00:00.000","2022","New","998","Governement agency complaint","Justice, Public Order & Safety","922000-Justice, Public Order & Safety",,"Lewis County Jail","28 SW Chehalis Ave","","Chehalis","WA","98352    ","0.00","179","0.00","625622","237332","179000625622",
"2022-09-08T00:00:00.000","2022","New","999","Other/Miscellaneous","Health Care","621300-Offices of Other Health Professionals",,"","","","Silverdale","WA","98383    ","0.00","60","0.00","625606","319174","60000625606",
"2022-09-08T00:00:00.000","2022","New","642","Landlord/Tenant - Residential","Residential Landlord","531311-Residential property managers (includes landlords)",,"","","","Bellingham","WA","98229    ","0.00","159","0.00","625684","319203","159000625684",
"2022-09-08T00:00:00.000","2022","New","022","Failure To Adjust/Refund","Retail Sales","452910-Warehouse Clubs & Superstores",,"Costco","999 Lake Dr","","Issaquah","WA","98027    ","0.00","16","0.00","625679","83733","16000625679",
"2022-09-08T00:00:00.000","2022","New","999","Other/Miscellaneous","Broadband Providers","514191-Internet service providers/info. services (doesn't",,"Comcast","1323 34th Ave","","Fife","WA","98424    ","0.00","60","0.00","625664","204915","60000625664",
"2022-09-08T00:00:00.000","2022","New","300","Excessive Price or Charge","Auto Repair","811100-Automotive Repair & Maintenance",,"","","","Lacey","WA","98506    ","0.00","32","0.00","625580","319164","32000625580",
"2022-09-08T00:00:00.000","2022","New","022","Failure To Adjust/Refund","Broadband Providers","513200-Cable Networks & Program Distribution",,"Charter Communications","12405 Powerscourt Dr","","St Louis","MO","63131    ","0.00","16","0.00","625688","223345","16000625688",
"2022-09-08T00:00:00.000","2022","New","022","Failure To Adjust/Refund","Contractors","235000-Special trade Contractors (includes plumbers, elec",,"","","","Seattle","WA","98178    ","0.00","16","0.00","625711","319216","16000625711",
"2022-09-08T00:00:00.000","2022","New","316","Billing Issues","Health Care","621910-Ambulance Services",,"","","","Newport","OR","97365    ","0.00","107","0.00","625714","250419","107000625714",
"2022-09-08T00:00:00.000","2022","New","017","Imposter scam","Phishing","993000-Phishing",,"Citibank Presidential Communications","5800 S Corporate Pl","","Sioux Falls","SD","57108    ","0.00","194","0.00","625554","126978","194000625554",
"2022-09-08T00:00:00.000","2022","New","999","Other/Miscellaneous","Electronic Shopping","454100-Electronic Shopping & Mail Order Houses",,"","","","Hempsted","NY","11550    ","0.00","60","0.00","625667","319197","60000625667",
"2022-09-08T00:00:00.000","2022","New","300","Excessive Price or Charge","Health Care","621910-Ambulance Services",,"","","","Newport","OR","97365    ","0.00","32","0.00","625714","250419","32000625714",
"2022-09-08T00:00:00.000","2022","New","999","Other/Miscellaneous","Contractors","235000-Special trade Contractors (includes plumbers, elec",,"","","","Renton","WA","98057    ","0.00","60","0.00","625677","319200","60000625677",
