"schoolyear","organizationlevel","county","esdname","esdorganizationid","districtcode","districtname","districtorganizationid","schoolcode","schoolname","schoolorganizationid","currentschooltype","gradelevel","all_students","female","gender_x","male","american_indian_alaskan_native","asian","black_african_american","hispanic_latino_of_any_race","native_hawaiian_other_pacific","two_or_more_races","white","english_language_learners","foster_care","homeless","low_income","migrant","military_parent","mobile","section_504","students_with_disabilities","non_english_language_learners","non_foster_care","non_homeless","non_low_income","non_migrant","non_military_parent","non_mobile","non_section_504","students_without_disabilities","dataasof"
"2010-11","School","Clark","Educational Service District 112","100003","6119","Battle Ground School District","100018","5090","Daybreak Primary","104349","P","AllGrades","718","358","0","360","0","7","3","55","1","29","623","74","4","5","356","2","0","29","1","125","644","714","713","362","716","718","689","717","593","2020-05-22T00:00:00.000"
"2010-11","School","Clark","Educational Service District 112","100003","6119","Battle Ground School District","100018","5090","Daybreak Primary","104349","P","Half-day Kindergarten","143","82","0","61","0","1","0","14","0","8","120","23","2","1","66","0","0","4","0","17","120","141","142","77","143","143","139","143","126","2020-05-22T00:00:00.000"
"2010-11","School","Clark","Educational Service District 112","100003","6119","Battle Ground School District","100018","5090","Daybreak Primary","104349","P","Pre-Kindergarten","17","6","0","11","0","1","0","0","0","1","15","0","0","0","5","0","0","0","0","17","17","17","17","12","17","17","17","17","0","2020-05-22T00:00:00.000"
"2010-11","School","Clark","Educational Service District 112","100003","6119","Battle Ground School District","100018","3018","Glenwood Heights Primary","100637","P","1st Grade","149","81","0","68","2","8","3","20","0","12","104","43","0","0","63","0","0","7","0","25","106","149","149","86","149","149","142","149","124","2020-05-22T00:00:00.000"
"2010-11","School","Clark","Educational Service District 112","100003","6119","Battle Ground School District","100018","3018","Glenwood Heights Primary","100637","P","2nd Grade","135","50","0","85","0","8","0","13","1","9","104","23","1","3","63","0","0","5","0","28","112","134","132","72","135","135","130","135","107","2020-05-22T00:00:00.000"
"2010-11","School","Clark","Educational Service District 112","100003","6119","Battle Ground School District","100018","3018","Glenwood Heights Primary","100637","P","3rd Grade","149","70","0","79","1","5","1","11","0","9","122","22","0","2","67","0","0","1","1","20","127","149","147","82","149","149","148","148","129","2020-05-22T00:00:00.000"
"2010-11","School","Clark","Educational Service District 112","100003","6119","Battle Ground School District","100018","3018","Glenwood Heights Primary","100637","P","4th Grade","160","67","0","93","1","6","1","15","0","15","122","18","0","1","69","0","0","2","0","26","142","160","159","91","160","160","158","160","134","2020-05-22T00:00:00.000"
"2010-11","School","Clark","Educational Service District 112","100003","6119","Battle Ground School District","100018","3018","Glenwood Heights Primary","100637","P","AllGrades","732","337","0","395","4","30","8","66","1","51","572","132","1","6","316","0","0","23","1","121","600","731","726","416","732","732","709","731","611","2020-05-22T00:00:00.000"
"2010-11","School","Clark","Educational Service District 112","100003","6119","Battle Ground School District","100018","3018","Glenwood Heights Primary","100637","P","Half-day Kindergarten","137","69","0","68","0","3","3","6","0","6","119","26","0","0","54","0","0","8","0","20","111","137","137","83","137","137","129","137","117","2020-05-22T00:00:00.000"
"2010-11","School","Clark","Educational Service District 112","100003","6119","Battle Ground School District","100018","3018","Glenwood Heights Primary","100637","P","Pre-Kindergarten","2","0","0","2","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","2","2","2","2","2","2","2","2","2","0","2020-05-22T00:00:00.000"
"2010-11","School","Clark","Educational Service District 112","100003","6119","Battle Ground School District","100018","1875","Homelink River","100633","A","10th Grade","47","23","0","24","1","1","1","2","0","2","40","0","0","0","12","0","0","3","1","2","47","47","47","35","47","47","44","46","45","2020-05-22T00:00:00.000"
"2010-11","School","Clark","Educational Service District 112","100003","6119","Battle Ground School District","100018","1875","Homelink River","100633","A","11th Grade","35","22","0","13","0","0","0","3","0","1","31","0","0","1","10","0","0","1","1","1","35","35","34","25","35","35","34","34","34","2020-05-22T00:00:00.000"
"2010-11","School","Clark","Educational Service District 112","100003","6119","Battle Ground School District","100018","1875","Homelink River","100633","A","12th Grade","26","14","0","12","0","0","0","1","0","4","21","0","0","0","6","0","0","1","1","0","26","26","26","20","26","26","25","25","26","2020-05-22T00:00:00.000"
"2010-11","School","Clark","Educational Service District 112","100003","6119","Battle Ground School District","100018","1875","Homelink River","100633","A","1st Grade","21","9","0","12","0","0","0","2","0","0","19","0","0","0","3","0","0","1","0","0","21","21","21","18","21","21","20","21","21","2020-05-22T00:00:00.000"
"2010-11","School","Clark","Educational Service District 112","100003","6119","Battle Ground School District","100018","1875","Homelink River","100633","A","2nd Grade","21","11","0","10","0","0","0","4","0","1","16","0","0","0","2","0","0","0","0","1","21","21","21","19","21","21","21","21","20","2020-05-22T00:00:00.000"
"2010-11","School","Clark","Educational Service District 112","100003","6119","Battle Ground School District","100018","1875","Homelink River","100633","A","3rd Grade","23","17","0","6","0","2","0","2","0","2","17","0","0","0","5","0","0","0","1","1","23","23","23","18","23","23","23","22","22","2020-05-22T00:00:00.000"
"2010-11","School","Clark","Educational Service District 112","100003","6119","Battle Ground School District","100018","1875","Homelink River","100633","A","4th Grade","23","15","0","8","0","0","0","1","0","1","21","0","0","0","5","0","0","0","0","3","23","23","23","18","23","23","23","23","20","2020-05-22T00:00:00.000"
"2010-11","School","Clark","Educational Service District 112","100003","6119","Battle Ground School District","100018","1875","Homelink River","100633","A","5th Grade","28","13","0","15","0","0","0","2","0","0","26","0","0","0","4","0","0","0","0","2","28","28","28","24","28","28","28","28","26","2020-05-22T00:00:00.000"
"2010-11","School","Clark","Educational Service District 112","100003","6119","Battle Ground School District","100018","1875","Homelink River","100633","A","6th Grade","38","24","0","14","0","0","0","3","0","0","35","1","0","0","7","0","0","0","0","2","37","38","38","31","38","38","38","38","36","2020-05-22T00:00:00.000"
"2010-11","School","Clark","Educational Service District 112","100003","6119","Battle Ground School District","100018","1875","Homelink River","100633","A","7th Grade","30","17","0","13","0","0","0","0","0","2","28","0","0","0","7","0","0","2","1","1","30","30","30","23","30","30","28","29","29","2020-05-22T00:00:00.000"
"2010-11","School","Clark","Educational Service District 112","100003","6119","Battle Ground School District","100018","1875","Homelink River","100633","A","8th Grade","42","19","0","23","0","0","2","5","0","2","33","0","0","0","8","0","0","4","2","4","42","42","42","34","42","42","38","40","38","2020-05-22T00:00:00.000"
"2010-11","School","Clark","Educational Service District 112","100003","6119","Battle Ground School District","100018","1875","Homelink River","100633","A","9th Grade","42","23","0","19","0","0","0","2","0","3","37","4","0","0","10","0","0","0","1","0","38","42","42","32","42","42","42","41","42","2020-05-22T00:00:00.000"
"2010-11","School","Clark","Educational Service District 112","100003","6119","Battle Ground School District","100018","1875","Homelink River","100633","A","AllGrades","400","217","0","183","1","3","3","29","0","21","343","5","0","1","83","0","0","14","8","18","395","400","399","317","400","400","386","392","382","2020-05-22T00:00:00.000"
"2010-11","School","Clark","Educational Service District 112","100003","6119","Battle Ground School District","100018","1875","Homelink River","100633","A","Half-day Kindergarten","24","10","0","14","0","0","0","2","0","3","19","0","0","0","4","0","0","2","0","1","24","24","24","20","24","24","22","24","23","2020-05-22T00:00:00.000"
"2010-11","School","Clark","Educational Service District 112","100003","6119","Battle Ground School District","100018","3545","Laurin Middle School","100639","P","4th Grade","1","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","1","1","1","1","0","1","1","2020-05-22T00:00:00.000"
"2010-11","School","Clark","Educational Service District 112","100003","6119","Battle Ground School District","100018","3545","Laurin Middle School","100639","P","5th Grade","165","88","0","77","2","8","2","15","1","11","126","16","0","4","72","0","0","6","1","18","149","165","161","93","165","165","159","164","147","2020-05-22T00:00:00.000"
"2010-11","School","Clark","Educational Service District 112","100003","6119","Battle Ground School District","100018","3545","Laurin Middle School","100639","P","6th Grade","159","74","0","85","0","6","3","17","1","10","122","12","0","1","75","0","0","3","0","27","147","159","158","84","159","159","156","159","132","2020-05-22T00:00:00.000"
"2010-11","School","Clark","Educational Service District 112","100003","6119","Battle Ground School District","100018","3545","Laurin Middle School","100639","P","7th Grade","167","75","0","92","1","8","2","12","1","8","135","5","2","1","82","0","0","4","0","17","162","165","166","85","167","167","163","167","150","2020-05-22T00:00:00.000"
"2010-11","School","Clark","Educational Service District 112","100003","6119","Battle Ground School District","100018","3545","Laurin Middle School","100639","P","8th Grade","158","81","0","77","0","4","3","18","2","10","121","2","1","0","74","0","0","3","3","21","156","157","158","84","158","158","155","155","137","2020-05-22T00:00:00.000"
"2010-11","School","Clark","Educational Service District 112","100003","6119","Battle Ground School District","100018","3545","Laurin Middle School","100639","P","AllGrades","650","318","0","332","3","26","11","62","5","39","504","35","3","6","303","0","0","17","4","83","615","647","644","347","650","650","633","646","567","2020-05-22T00:00:00.000"
"2010-11","School","Clark","Educational Service District 112","100003","6119","Battle Ground School District","100018","4144","Maple Grove Primary","100645","P","1st Grade","106","58","0","48","0","4","0","5","0","6","91","16","0","0","61","0","0","5","0","22","90","106","106","45","106","106","101","106","84","2020-05-22T00:00:00.000"
"2010-11","School","Clark","Educational Service District 112","100003","6119","Battle Ground School District","100018","4144","Maple Grove Primary","100645","P","2nd Grade","125","58","0","67","2","4","4","9","0","5","101","24","0","2","69","0","0","5","0","20","101","125","123","56","125","125","120","125","105","2020-05-22T00:00:00.000"
"2010-11","School","Clark","Educational Service District 112","100003","6119","Battle Ground School District","100018","4144","Maple Grove Primary","100645","P","3rd Grade","104","57","0","47","0","2","1","12","0","6","83","20","1","0","52","1","0","9","2","16","84","103","104","52","103","104","95","102","88","2020-05-22T00:00:00.000"
"2010-11","School","Clark","Educational Service District 112","100003","6119","Battle Ground School District","100018","4144","Maple Grove Primary","100645","P","4th Grade","119","57","0","62","1","5","1","14","0","3","95","11","2","2","77","0","0","2","4","23","108","117","117","42","119","119","117","115","96","2020-05-22T00:00:00.000"
"2010-11","School","Clark","Educational Service District 112","100003","6119","Battle Ground School District","100018","4144","Maple Grove Primary","100645","P","AllGrades","571","288","0","283","3","15","8","52","0","26","467","94","4","6","313","1","0","25","6","106","477","567","565","258","570","571","546","565","465","2020-05-22T00:00:00.000"
"2010-11","School","Clark","Educational Service District 112","100003","6119","Battle Ground School District","100018","4144","Maple Grove Primary","100645","P","Half-day Kindergarten","103","54","0","49","0","0","1","11","0","6","85","23","1","2","49","0","0","3","0","11","80","102","101","54","103","103","100","103","92","2020-05-22T00:00:00.000"
"2010-11","School","Clark","Educational Service District 112","100003","6119","Battle Ground School District","100018","4144","Maple Grove Primary","100645","P","Pre-Kindergarten","14","4","0","10","0","0","1","1","0","0","12","0","0","0","5","0","0","1","0","14","14","14","14","9","14","14","13","14","0","2020-05-22T00:00:00.000"
"2010-11","School","Clark","Educational Service District 112","100003","6119","Battle Ground School District","100018","3997","Pleasant Valley Middle","100642","P","5th Grade","96","53","0","43","1","8","1","13","0","8","65","8","0","0","45","0","0","2","5","18","88","96","96","51","96","96","94","91","78","2020-05-22T00:00:00.000"
"2010-11","School","Clark","Educational Service District 112","100003","6119","Battle Ground School District","100018","3997","Pleasant Valley Middle","100642","P","6th Grade","103","53","0","50","1","2","0","9","2","12","77","3","1","1","46","0","0","2","4","17","100","102","102","57","103","103","101","99","86","2020-05-22T00:00:00.000"
"2010-11","School","Clark","Educational Service District 112","100003","6119","Battle Ground School District","100018","3997","Pleasant Valley Middle","100642","P","7th Grade","112","49","0","63","1","6","1","11","0","7","86","3","0","1","48","0","0","3","5","20","109","112","111","64","112","112","109","107","92","2020-05-22T00:00:00.000"
"2010-11","School","Clark","Educational Service District 112","100003","6119","Battle Ground School District","100018","3997","Pleasant Valley Middle","100642","P","8th Grade","97","47","0","50","0","4","1","6","0","10","76","1","3","1","34","0","0","8","3","16","96","94","96","63","97","97","89","94","81","2020-05-22T00:00:00.000"
"2010-11","School","Clark","Educational Service District 112","100003","6119","Battle Ground School District","100018","3997","Pleasant Valley Middle","100642","P","9th Grade","2","2","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","2","2","2","2","2","2","2","2","2","2020-05-22T00:00:00.000"
"2010-11","School","Clark","Educational Service District 112","100003","6119","Battle Ground School District","100018","3997","Pleasant Valley Middle","100642","P","AllGrades","410","204","0","206","3","20","3","39","2","37","306","15","4","3","173","0","0","15","17","71","395","406","407","237","410","410","395","393","339","2020-05-22T00:00:00.000"
"2010-11","School","Clark","Educational Service District 112","100003","6119","Battle Ground School District","100018","3996","Pleasant Valley Primary","100641","P","1st Grade","94","48","0","46","0","3","1","15","1","7","67","22","1","0","34","0","0","5","0","11","72","93","94","60","94","94","89","94","83","2020-05-22T00:00:00.000"
"2010-11","School","Clark","Educational Service District 112","100003","6119","Battle Ground School District","100018","3996","Pleasant Valley Primary","100641","P","2nd Grade","79","42","0","37","0","5","0","5","0","6","63","9","0","0","33","0","0","3","0","11","70","79","79","46","79","79","76","79","68","2020-05-22T00:00:00.000"
"2010-11","School","Clark","Educational Service District 112","100003","6119","Battle Ground School District","100018","3996","Pleasant Valley Primary","100641","P","3rd Grade","88","49","0","39","1","2","0","6","0","8","71","8","0","0","41","0","0","5","0","18","80","88","88","47","88","88","83","88","70","2020-05-22T00:00:00.000"
"2010-11","School","Clark","Educational Service District 112","100003","6119","Battle Ground School District","100018","3996","Pleasant Valley Primary","100641","P","4th Grade","97","53","0","44","1","2","1","15","1","9","68","9","0","1","45","0","0","2","0","22","88","97","96","52","97","97","95","97","75","2020-05-22T00:00:00.000"
"2010-11","School","Clark","Educational Service District 112","100003","6119","Battle Ground School District","100018","3996","Pleasant Valley Primary","100641","P","AllGrades","434","222","0","212","2","19","3","44","2","36","328","62","1","2","178","0","0","20","0","66","372","433","432","256","434","434","414","434","368","2020-05-22T00:00:00.000"
"2010-11","School","Clark","Educational Service District 112","100003","6119","Battle Ground School District","100018","3996","Pleasant Valley Primary","100641","P","Half-day Kindergarten","76","30","0","46","0","7","1","3","0","6","59","14","0","1","25","0","0","5","0","4","62","76","75","51","76","76","71","76","72","2020-05-22T00:00:00.000"
"2010-11","School","Clark","Educational Service District 112","100003","6119","Battle Ground School District","100018","4104","Prairie High School","100643","P","10th Grade","376","196","0","180","0","11","5","23","1","12","324","11","0","1","108","0","0","16","13","28","365","376","375","268","376","376","360","363","348","2020-05-22T00:00:00.000"
"2010-11","School","Clark","Educational Service District 112","100003","6119","Battle Ground School District","100018","4104","Prairie High School","100643","P","11th Grade","327","169","0","158","0","5","6","25","2","9","280","6","4","0","98","0","0","18","11","32","321","323","327","229","327","327","309","316","295","2020-05-22T00:00:00.000"
"2010-11","School","Clark","Educational Service District 112","100003","6119","Battle Ground School District","100018","4104","Prairie High School","100643","P","12th Grade","341","173","0","168","0","5","3","17","0","5","311","7","0","2","101","0","0","10","3","27","334","341","339","240","341","341","331","338","314","2020-05-22T00:00:00.000"
"2010-11","School","Clark","Educational Service District 112","100003","6119","Battle Ground School District","100018","4104","Prairie High School","100643","P","9th Grade","345","156","0","189","2","7","7","26","1","19","283","9","2","2","129","2","0","18","9","39","336","343","343","216","343","345","327","336","306","2020-05-22T00:00:00.000"
"2010-11","School","Clark","Educational Service District 112","100003","6119","Battle Ground School District","100018","4104","Prairie High School","100643","P","AllGrades","1389","694","0","695","2","28","21","91","4","45","1198","33","6","5","436","2","0","62","36","126","1356","1383","1384","953","1387","1389","1327","1353","1263","2020-05-22T00:00:00.000"
"2010-11","School","Clark","Educational Service District 112","100003","6119","Battle Ground School District","100018","4108","Preschool Infant Other","100644","S","AllGrades","51","16","0","35","0","2","1","5","0","3","40","0","0","0","4","0","0","8","0","43","51","51","51","47","51","51","43","51","8","2020-05-22T00:00:00.000"
"2010-11","School","Clark","Educational Service District 112","100003","6119","Battle Ground School District","100018","4108","Preschool Infant Other","100644","S","Pre-Kindergarten","51","16","0","35","0","2","1","5","0","3","40","0","0","0","4","0","0","8","0","43","51","51","51","47","51","51","43","51","8","2020-05-22T00:00:00.000"
"2010-11","School","Clark","Educational Service District 112","100003","6119","Battle Ground School District","100018","4450","Summit View High School","100648","A","10th Grade","84","32","0","52","1","0","0","6","1","5","71","9","0","3","38","1","0","34","0","5","75","84","81","46","83","84","50","84","79","2020-05-22T00:00:00.000"
"2010-11","School","Clark","Educational Service District 112","100003","6119","Battle Ground School District","100018","4450","Summit View High School","100648","A","11th Grade","72","37","0","35","0","1","0","5","1","2","63","5","0","1","33","0","0","17","1","4","67","72","71","39","72","72","55","71","68","2020-05-22T00:00:00.000"
"2010-11","School","Clark","Educational Service District 112","100003","6119","Battle Ground School District","100018","4450","Summit View High School","100648","A","12th Grade","150","83","0","67","0","0","1","13","1","5","130","3","0","1","56","0","0","50","1","1","147","150","149","94","150","150","100","149","149","2020-05-22T00:00:00.000"
"2010-11","School","Clark","Educational Service District 112","100003","6119","Battle Ground School District","100018","4450","Summit View High School","100648","A","9th Grade","51","20","0","31","0","0","0","2","1","5","43","0","0","0","19","0","0","23","0","3","51","51","51","32","51","51","28","51","48","2020-05-22T00:00:00.000"
"2010-11","School","Clark","Educational Service District 112","100003","6119","Battle Ground School District","100018","4450","Summit View High School","100648","A","AllGrades","357","172","0","185","1","1","1","26","4","17","307","17","0","5","146","1","0","124","2","13","340","357","352","211","356","357","233","355","344","2020-05-22T00:00:00.000"
"2010-11","School","Adams","Educational Service District 101","100001","1122","Benge School District","100021","3142","Benge Elementary","100329","P","6th Grade","2","1","0","1","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","2","2","2","2","2","2","2","2","2","2020-05-22T00:00:00.000"
"2010-11","School","Clark","Educational Service District 112","100003","6119","Battle Ground School District","100018","5131","Tukes Valley Middle School","104732","P","5th Grade","101","42","0","59","1","0","0","5","0","8","87","1","0","0","40","0","0","4","1","11","100","101","101","61","101","101","97","100","90","2020-05-22T00:00:00.000"
"2010-11","School","Clark","Educational Service District 112","100003","6119","Battle Ground School District","100018","5131","Tukes Valley Middle School","104732","P","6th Grade","105","43","0","62","2","1","4","4","0","4","90","0","0","0","42","0","0","2","1","24","105","105","105","63","105","105","103","104","81","2020-05-22T00:00:00.000"
"2010-11","School","Clark","Educational Service District 112","100003","6119","Battle Ground School District","100018","5131","Tukes Valley Middle School","104732","P","7th Grade","95","46","0","49","0","1","1","3","0","7","83","1","1","0","41","0","0","2","1","14","94","94","95","54","95","95","93","94","81","2020-05-22T00:00:00.000"
"2010-11","School","Clark","Educational Service District 112","100003","6119","Battle Ground School District","100018","5131","Tukes Valley Middle School","104732","P","8th Grade","114","52","0","62","3","0","0","7","0","6","98","2","1","1","46","0","0","2","1","16","112","113","113","68","114","114","112","113","98","2020-05-22T00:00:00.000"
"2010-11","School","Clark","Educational Service District 112","100003","6119","Battle Ground School District","100018","5131","Tukes Valley Middle School","104732","P","AllGrades","415","183","0","232","6","2","5","19","0","25","358","4","2","1","169","0","0","10","4","65","411","413","414","246","415","415","405","411","350","2020-05-22T00:00:00.000"
"2010-11","School","Clark","Educational Service District 112","100003","6119","Battle Ground School District","100018","5132","Tukes Valley Primary","104733","P","1st Grade","113","62","0","51","0","2","0","7","0","7","97","5","1","3","42","0","0","4","0","19","108","112","110","71","113","113","109","113","94","2020-05-22T00:00:00.000"
"2010-11","School","Clark","Educational Service District 112","100003","6119","Battle Ground School District","100018","5132","Tukes Valley Primary","104733","P","2nd Grade","127","65","0","62","0","2","0","4","0","7","114","4","0","3","38","0","0","1","1","26","123","127","124","89","127","127","126","126","101","2020-05-22T00:00:00.000"
"2010-11","School","Clark","Educational Service District 112","100003","6119","Battle Ground School District","100018","5132","Tukes Valley Primary","104733","P","3rd Grade","114","56","0","58","1","2","1","6","1","7","96","4","2","2","37","0","0","4","0","25","110","112","112","77","114","114","110","114","89","2020-05-22T00:00:00.000"
"2010-11","School","Clark","Educational Service District 112","100003","6119","Battle Ground School District","100018","5132","Tukes Valley Primary","104733","P","4th Grade","131","67","0","64","0","1","1","8","0","9","112","2","0","1","45","0","0","1","1","28","129","131","130","86","131","131","130","130","103","2020-05-22T00:00:00.000"
"2010-11","School","Clark","Educational Service District 112","100003","6119","Battle Ground School District","100018","5132","Tukes Valley Primary","104733","P","AllGrades","592","306","0","286","1","7","2","30","1","36","515","24","4","10","196","0","0","10","2","126","568","588","582","396","592","592","582","590","466","2020-05-22T00:00:00.000"
"2010-11","School","Clark","Educational Service District 112","100003","6119","Battle Ground School District","100018","5132","Tukes Valley Primary","104733","P","Half-day Kindergarten","96","50","0","46","0","0","0","5","0","6","85","9","1","1","29","0","0","0","0","17","87","95","95","67","96","96","96","96","79","2020-05-22T00:00:00.000"
"2010-11","School","Clark","Educational Service District 112","100003","6119","Battle Ground School District","100018","5132","Tukes Valley Primary","104733","P","Pre-Kindergarten","11","6","0","5","0","0","0","0","0","0","11","0","0","0","5","0","0","0","0","11","11","11","11","6","11","11","11","11","0","2020-05-22T00:00:00.000"
"2010-11","School","Clark","Educational Service District 112","100003","6119","Battle Ground School District","100018","2910","Yacolt Primary","100636","P","1st Grade","190","87","0","103","1","0","1","9","0","3","176","5","1","2","95","0","0","5","0","25","185","189","188","95","190","190","185","190","165","2020-05-22T00:00:00.000"
"2010-11","School","Clark","Educational Service District 112","100003","6119","Battle Ground School District","100018","2910","Yacolt Primary","100636","P","2nd Grade","162","73","0","89","0","0","1","5","0","1","155","0","1","0","84","0","0","2","0","29","162","161","162","78","162","162","160","162","133","2020-05-22T00:00:00.000"
"2010-11","School","Clark","Educational Service District 112","100003","6119","Battle Ground School District","100018","2910","Yacolt Primary","100636","P","3rd Grade","167","76","0","91","2","1","1","7","0","3","153","3","0","3","102","1","0","3","0","24","164","167","164","65","166","167","164","167","143","2020-05-22T00:00:00.000"
"2010-11","School","Clark","Educational Service District 112","100003","6119","Battle Ground School District","100018","2910","Yacolt Primary","100636","P","4th Grade","143","71","0","72","1","1","0","2","0","2","137","0","1","0","75","0","0","1","0","23","143","142","143","68","143","143","142","143","120","2020-05-22T00:00:00.000"
"2010-11","School","Clark","Educational Service District 112","100003","6119","Battle Ground School District","100018","2910","Yacolt Primary","100636","P","AllGrades","841","382","0","459","4","2","3","30","0","13","789","10","3","7","430","2","0","21","0","129","831","838","834","411","839","841","820","841","712","2020-05-22T00:00:00.000"
"2010-11","School","Clark","Educational Service District 112","100003","6119","Battle Ground School District","100018","2910","Yacolt Primary","100636","P","Half-day Kindergarten","163","71","0","92","0","0","0","7","0","4","152","2","0","2","66","1","0","9","0","12","161","163","161","97","162","163","154","163","151","2020-05-22T00:00:00.000"
"2010-11","School","Clark","Educational Service District 112","100003","6119","Battle Ground School District","100018","2910","Yacolt Primary","100636","P","Pre-Kindergarten","16","4","0","12","0","0","0","0","0","0","16","0","0","0","8","0","0","1","0","16","16","16","16","8","16","16","15","16","0","2020-05-22T00:00:00.000"
"2010-11","School","King","Puget Sound Educational Service District 121","100006","17405","Bellevue School District","100019","3633","Ardmore Elementary School","101386","P","1st Grade","63","30","0","33","0","11","4","22","1","11","14","22","0","0","40","0","0","4","0","7","41","63","63","23","63","63","59","63","56","2020-05-22T00:00:00.000"
"2010-11","School","King","Puget Sound Educational Service District 121","100006","17405","Bellevue School District","100019","3633","Ardmore Elementary School","101386","P","2nd Grade","41","20","0","21","0","5","0","20","0","1","15","14","0","1","26","0","0","4","0","7","27","41","40","15","41","41","37","41","34","2020-05-22T00:00:00.000"
"2010-11","School","King","Puget Sound Educational Service District 121","100006","17405","Bellevue School District","100019","3633","Ardmore Elementary School","101386","P","3rd Grade","52","22","0","30","0","10","2","16","0","8","16","6","0","1","27","0","0","2","2","10","46","52","51","25","52","52","50","50","42","2020-05-22T00:00:00.000"
"2010-11","School","King","Puget Sound Educational Service District 121","100006","17405","Bellevue School District","100019","3633","Ardmore Elementary School","101386","P","4th Grade","36","17","0","19","0","3","4","14","0","4","11","1","0","1","23","0","0","2","1","8","35","36","35","13","36","36","34","35","28","2020-05-22T00:00:00.000"
"2010-11","School","King","Puget Sound Educational Service District 121","100006","17405","Bellevue School District","100019","3633","Ardmore Elementary School","101386","P","5th Grade","53","23","0","30","1","10","2","10","0","5","25","0","1","0","26","0","0","5","1","17","53","52","53","27","53","53","48","52","36","2020-05-22T00:00:00.000"
"2010-11","School","King","Puget Sound Educational Service District 121","100006","17405","Bellevue School District","100019","3633","Ardmore Elementary School","101386","P","AllGrades","287","130","0","157","1","53","13","93","1","33","93","64","2","3","158","0","0","22","4","53","223","285","284","129","287","287","265","283","234","2020-05-22T00:00:00.000"
"2010-11","School","King","Puget Sound Educational Service District 121","100006","17405","Bellevue School District","100019","3633","Ardmore Elementary School","101386","P","Half-day Kindergarten","11","3","0","8","0","3","1","0","0","2","5","3","0","0","1","0","0","3","0","0","8","11","11","10","11","11","8","11","11","2020-05-22T00:00:00.000"
"2010-11","School","King","Puget Sound Educational Service District 121","100006","17405","Bellevue School District","100019","3633","Ardmore Elementary School","101386","P","Kindergarten","31","15","0","16","0","11","0","11","0","2","7","18","1","0","15","0","0","2","0","4","13","30","31","16","31","31","29","31","27","2020-05-22T00:00:00.000"
"2010-11","School","King","Puget Sound Educational Service District 121","100006","17405","Bellevue School District","100019","2701","Bellevue High School","101357","P","10th Grade","338","147","0","191","1","95","9","13","0","12","208","21","0","1","38","0","0","8","20","28","317","338","337","300","338","338","330","318","310","2020-05-22T00:00:00.000"
"2010-11","School","King","Puget Sound Educational Service District 121","100006","17405","Bellevue School District","100019","2701","Bellevue High School","101357","P","11th Grade","348","154","0","194","2","101","13","11","1","17","203","23","0","2","51","0","0","7","18","23","325","348","346","297","348","348","341","330","325","2020-05-22T00:00:00.000"
"2010-11","School","King","Puget Sound Educational Service District 121","100006","17405","Bellevue School District","100019","2701","Bellevue High School","101357","P","12th Grade","323","164","0","159","1","84","13","17","0","11","197","15","0","0","40","0","0","6","18","32","308","323","323","283","323","323","317","305","291","2020-05-22T00:00:00.000"
"2010-11","School","King","Puget Sound Educational Service District 121","100006","17405","Bellevue School District","100019","2701","Bellevue High School","101357","P","9th Grade","341","153","0","188","0","74","11","29","0","14","213","15","0","5","50","0","0","9","19","32","326","341","336","291","341","341","332","322","309","2020-05-22T00:00:00.000"
"2010-11","School","King","Puget Sound Educational Service District 121","100006","17405","Bellevue School District","100019","2701","Bellevue High School","101357","P","AllGrades","1350","618","0","732","4","354","46","70","1","54","821","74","0","8","179","0","0","30","75","115","1276","1350","1342","1171","1350","1350","1320","1275","1235","2020-05-22T00:00:00.000"
"2010-11","School","King","Puget Sound Educational Service District 121","100006","17405","Bellevue School District","100019","3705","Bennett Elementary School","101388","P","1st Grade","72","37","0","35","1","10","2","4","0","10","45","9","0","0","6","0","0","5","0","6","63","72","72","66","72","72","67","72","66","2020-05-22T00:00:00.000"
"2010-11","School","King","Puget Sound Educational Service District 121","100006","17405","Bellevue School District","100019","3705","Bennett Elementary School","101388","P","2nd Grade","77","38","0","39","1","25","2","4","0","4","41","5","0","0","7","0","0","1","1","4","72","77","77","70","77","77","76","76","73","2020-05-22T00:00:00.000"
"2010-11","School","King","Puget Sound Educational Service District 121","100006","17405","Bellevue School District","100019","3705","Bennett Elementary School","101388","P","3rd Grade","76","36","0","40","1","22","0","2","0","8","43","3","0","0","3","0","0","1","1","8","73","76","76","73","76","76","75","75","68","2020-05-22T00:00:00.000"
"2010-11","School","King","Puget Sound Educational Service District 121","100006","17405","Bellevue School District","100019","3705","Bennett Elementary School","101388","P","4th Grade","68","30","0","38","0","21","2","5","0","3","37","1","0","0","5","0","0","2","1","8","67","68","68","63","68","68","66","67","60","2020-05-22T00:00:00.000"
"2010-11","School","King","Puget Sound Educational Service District 121","100006","17405","Bellevue School District","100019","3705","Bennett Elementary School","101388","P","5th Grade","82","38","0","44","0","24","2","1","0","4","51","2","0","0","13","0","0","1","3","9","80","82","82","69","82","82","81","79","73","2020-05-22T00:00:00.000"
