"rowid","schoolyear","organizationlevel","organizationid","organizationname","county","esdname","esdorganizationid","districtcode","districtname","districtorganizationid","schoolcode","schoolname","schoolorganizationid","currentschooltype","latitude","longitude","physicaladdress","mailingaddress","programdesignid","programdesign","languageid","languageofinstruction","programmodel","dl_lowestgradelevelcode","dl_highestgradelevelcode","duallanguagewebsite","hasdlprogramming","districtcountdlschools","districtcountdlprograms","dataasof"
"13548","2020-21","School","101478","Endeavour Elementary School","King","Puget Sound Educational Service District 121","100006","17411","Issaquah School District","100111","4493","Endeavour Elementary School","101478","P","47.570421","-121.988306","26205 SE ISSAQUAH-FALL CITY RD, ISSAQUAH, Washington, 98029-9114","26205 SE ISSAQUAH-FALL CITY RD, ISSAQUAH, Washington, 98029-9114","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0","0","0","2021-01-27T00:00:00.000"
"13549","2020-21","School","102333","Endeavour Intermediate","Pierce","Puget Sound Educational Service District 121","100006","27417","Fife School District","100088","2809","Endeavour Intermediate","102333","P","47.247651","-122.311501","1304 17th Avenue, Milton, Washington, 98354-9125","1304 17th Avenue, Milton, Washington, 98354-9125","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0","0","0","2021-01-27T00:00:00.000"
"13550","2020-21","School","103154","Endicott/St John Elem and Middle","Whitman","Educational Service District 101","100001","38308","Endicott School District","100078","2207","Endicott/St John Elem and Middle","103154","P","46.932892","-117.690536","308 School Drive, Endicott, Washington, 99125-0000","308 School Dr, Endicott, Washington, 99125-0000","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0","0","0","2021-01-27T00:00:00.000"
"13551","2020-21","School","102641","English Crossing Elementary","Snohomish","Northwest Educational Service District 189","100009","31306","Lakewood School District","100128","4477","English Crossing Elementary","102641","P","48.1473","-122.2086","16728 16th Dr N.E., Marysville, Washington, 98271","P.O. Box 50, N. Lakewood, Washington, 98259-0050","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0","0","0","2021-01-27T00:00:00.000"
"13552","2020-21","School","101224","Enterprise Elementary School","King","Puget Sound Educational Service District 121","100006","17210","Federal Way School District","100086","4470","Enterprise Elementary School","101224","P","47.28728","-122.341066","35101 5TH AVE SW, FEDERAL WAY, Washington, 98023-8108","35101 5TH AVE SW, FEDERAL WAY, Washington, 98023-8108","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0","3","3","2021-01-27T00:00:00.000"
"13553","2020-21","School","100419","Enterprise Middle School","Benton","Educational Service District 123","100007","3400","Richland School District","100218","3926","Enterprise Middle School","100419","P","46.287021","-119.355565","5200 Paradise Way, West Richland, Washington, 99353","5200 Paradise Way, West Richland, Washington, 99353","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0","0","0","2021-01-27T00:00:00.000"
"13554","2020-21","School","100431","Entiat Middle and High School","Chelan","North Central Educational Service District 171","100008","4127","Entiat School District","100079","3317","Entiat Middle and High School","100431","P","47.66428009","-120.2262936","2650 ENTIAT WAY, ENTIAT, Washington, 98822-0000","2650 ENTIAT WAY, ENTIAT, Washington, 98822-0000","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0","0","0","2021-01-27T00:00:00.000"
"13555","2020-21","School","101236","Enumclaw Middle School","King","Puget Sound Educational Service District 121","100006","17216","Enumclaw School District","100080","4210","Enumclaw Middle School","101236","P","47.187115","-122.007996","550 Semanski Street, Enumclaw, Washington, 98022-2067","550 Semanski Street, Enumclaw, Washington, 98022-2067","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0","0","0","2021-01-27T00:00:00.000"
"13556","2020-21","School","101231","Enumclaw Sr High School","King","Puget Sound Educational Service District 121","100006","17216","Enumclaw School District","100080","3330","Enumclaw Sr High School","101231","P","47.190384","-122.006963","226 Semanski St South, Enumclaw, Washington, 98022-2099","226 Semanski St South, Enumclaw, Washington, 98022-2099","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0","0","0","2021-01-27T00:00:00.000"
"13557","2020-21","School","101519","Environmental & Adventure School","King","Puget Sound Educational Service District 121","100006","17414","Lake Washington School District","100127","1800","Environmental & Adventure School","101519","A","47.719913","-122.232688","8040 NE 132nd, Kirkland, Washington, 98034-2522","8040 NE 132nd, Kirkland, Washington, 98034-2522","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0","1","1","2021-01-27T00:00:00.000"
"13558","2020-21","School","106438","Envision Career Academy","Thurston","Capital Region ESD 113","100004","34003","North Thurston Public Schools","100172","5654","Envision Career Academy","106438","A","47.052469","-122.824266","411 College St NE, Lacey, Washington, 98516","411 College St NE, Lacey, Washington, 98516","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0","1","1","2021-01-27T00:00:00.000"
"13559","2020-21","School","105490","Envista Academy of Washington (Closed after 2014-2015 school year)","Klickitat","Educational Service District 112","100003","20406","Lyle School District","100135","5274","Envista Academy of Washington (Closed after 2014-2015 school year)","105490","A","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0","0","0","2021-01-27T00:00:00.000"
"13560","2020-21","School","100841","Ephrata High School","Grant","North Central Educational Service District 171","100008","13165","Ephrata School District","100081","2920","Ephrata High School","100841","P","47.325957","-119.55144","333 4TH AVE NW, EPHRATA, Washington, 98823-0000","333 4TH AVE NW, EPHRATA, Washington, 98823-0000","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0","0","0","2021-01-27T00:00:00.000"
"13561","2020-21","School","100844","Ephrata Middle School","Grant","North Central Educational Service District 171","100008","13165","Ephrata School District","100081","3373","Ephrata Middle School","100844","P","47.314131","-119.549977","384 """"A"""" SE, EPHRATA, Washington, 98823-0000","384 """"A"""" SE, EPHRATA, Washington, 98823-0000","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0","0","0","2021-01-27T00:00:00.000"
"13562","2020-21","School","106023","ESA 112 Special Ed Co-Op","Clark","Educational Service District 112","100003","6701","Educational Service Agency 112","106022","5467","ESA 112 Special Ed Co-Op","106023","S","45.63908","-122.6058","2500 NE 65th Avenue, Vancouver, Washington, 98661","2500 NE 65th Avenue, Vancouver, Washington, 98661","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0","0","0","2021-01-27T00:00:00.000"
"13564","2020-21","School","105903","ESD 112 Open Doors Reengagement","Clark","NULL","NULL","6801","ESD 112 acting as a school district","100003","5398","ESD 112 Open Doors Reengagement","105903","R","45.63908","-122.6058","2500 NE 65th Avenue, Vancouver, Washington, 98661","2500 NE 65th Avenue, Vancouver, Washington, 98661","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0","0","0","2021-01-27T00:00:00.000"
"13565","2020-21","School","105570","ESD 113 Consortium Reengagement Program","Thurston","NULL","NULL","34801","ESD 113 acting as a school district","100004","5305","ESD 113 Consortium Reengagement Program","105570","R","46.99456","-122.91728","6005 Tyee Dr. SW, Tumwater, Washington, 98512","6005 Tyee Dr. SW, Tumwater, Washington, 98512","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0","0","0","2021-01-27T00:00:00.000"
"13566","2020-21","School","105658","ESD New Beginnings","Pierce","Puget Sound Educational Service District 121","100006","27404","Eatonville School District","100074","5332","ESD New Beginnings","105658","R","46.87070902","-122.2684511","200 Lynch St. W, Eatonville, Washington, 98328","P.O. Box 698, Eatonville, Washington, 98328","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0","0","0","2021-01-27T00:00:00.000"
"13567","2020-21","School","101727","Esquire Hills Elementary","Kitsap","Olympic Educational Service District 114","100005","18401","Central Kitsap School District","100038","4015","Esquire Hills Elementary","101727","P","47.633105","-122.614998","2650 NE John Carlson RD, Bremerton, Washington, 98311-3928","2650 NE John Carlson Rd, BREMERTON, Washington, 98311","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0","0","0","2021-01-27T00:00:00.000"
"13568","2020-21","School","105983","EV Online","Spokane","Educational Service District 101","100001","32361","East Valley School District (Spokane)","100070","5432","EV Online","105983","A","47.69220924","-117.1954222","3830 N Sullivan Rd Bldg 1, Spokane Valley, Washington, 99216","3830 N Sullivan Rd Bldg 1, Spokane Valley, Washington, 99216","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0","0","0","2021-01-27T00:00:00.000"
"13569","2020-21","School","105984","EV Parent Partnership","Spokane","Educational Service District 101","100001","32361","East Valley School District (Spokane)","100070","5433","EV Parent Partnership","105984","A","47.68476995","-117.23848","12325 E Grace Ave, Spokane Valley, Washington, 99216","12325 E Grace Ave, Spokane Valley, Washington, 99216","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0","0","0","2021-01-27T00:00:00.000"
"13570","2020-21","School","101825","Evaline Elementary School","Lewis","Capital Region ESD 113","100004","21036","Evaline School District","100082","2355","Evaline Elementary School","101825","P","46.539415","-122.9387","111 SCHOOLHOUSE RD, WINLOCK, Washington, 98596-9718","111 SCHOOLHOUSE RD, WINLOCK, Washington, 98596-9718","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0","0","0","2021-01-27T00:00:00.000"
"13571","2020-21","School","104680","Everett Community College High School Completion (Closed after 2016-2017 school year)","Snohomish","NULL","NULL","31933","Everett Community College","104292","5956","Everett Community College High School Completion (Closed after 2016-2017 school year)","104680","X","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0","0","0","2021-01-27T00:00:00.000"
"13572","2020-21","School","102437","Everett High School","Snohomish","Northwest Educational Service District 189","100009","31002","Everett School District","100083","2126","Everett High School","102437","P","47.985282","-122.209248","2416 Colby Ave., Everett, Washington, 98201-2993","2416 Colby Ave., Everett, Washington, 98201-2993","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0","0","0","2021-01-27T00:00:00.000"
"13573","2020-21","School","105652","Everett Reengagement Academy","Snohomish","Northwest Educational Service District 189","100009","31002","Everett School District","100083","5330","Everett Reengagement Academy","105652","R","47.96516702","-122.2018571","3900 Broadway, Everett, Washington, 98201-5033","PO Box 2098, Everett, Washington, 98213-2999","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0","0","0","2021-01-27T00:00:00.000"
"13574","2020-21","School","102299","Evergreen Elementary","Pierce","Puget Sound Educational Service District 121","100006","27403","Bethel School District","100022","4099","Evergreen Elementary","102299","P","47.101541","-122.411745","1311  172nd Street East, Spanaway, Washington, 98387-5916","1311  172nd St E, Spanaway, Washington, 98387-5916","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0","1","1","2021-01-27T00:00:00.000"
"13575","2020-21","School","102253","Evergreen Elementary","Pierce","Puget Sound Educational Service District 121","100006","27401","Peninsula School District","100199","3055","Evergreen Elementary","102253","P","47.240546","-122.771605","1820 Key Peninsula Hwy KPS, Lakebay, Washington, 98349-9344","1820 Key Peninsula Hwy KPS, Lakebay, Washington, 98349-9344","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0","0","0","2021-01-27T00:00:00.000"
"13576","2020-21","School","102245","Evergreen Elementary School","Pierce","Puget Sound Educational Service District 121","100006","27400","Clover Park School District","100047","4396","Evergreen Elementary School","102245","P","47.114591","-122.560547","9020 Blaine Ave, JBLM Lewis Main, Washington, 98433-1570","9020 Blaine Ave, JBLM Lewis Main, Washington, 98433-1570","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0","0","0","2021-01-27T00:00:00.000"
"13577","2020-21","School","102773","Evergreen Elementary School","Spokane","Educational Service District 101","100001","32354","Mead School District","100144","3414","Evergreen Elementary School","102773","P","47.735195","-117.415085","215 W EDDY, SPOKANE, Washington, 99208-5908","215 W EDDY, SPOKANE, Washington, 99208-5908","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0","0","0","2021-01-27T00:00:00.000"
"13578","2020-21","School","102386","Evergreen Elementary School","Skagit","Northwest Educational Service District 189","100009","29101","Sedro-Woolley School District","100230","3942","Evergreen Elementary School","102386","P","48.513507","-122.220714","1007 McGargile Road, Sedro-Woolley, Washington, 98284-0000","1007 McGarigle Road, Sedro-Woolley, Washington, 98284-0000","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0","0","0","2021-01-27T00:00:00.000"
"13579","2020-21","School","101912","Evergreen Elementary School","Mason","Capital Region ESD 113","100004","23309","Shelton School District","100235","2745","Evergreen Elementary School","101912","P","47.215149","-123.109744","900 W. Franklin St., Shelton, Washington, 98584-2551","900 W. Franklin St., Shelton, Washington, 98584-2551","2","Two-way","243","Spanish","50-50","Kindergarten","5","https://www.sheltonschools.org/Evergreen/About/SitePages/DualLanguage.aspx","1","1","1","2021-01-27T00:00:00.000"
"13580","2020-21","School","102935","Evergreen Forest Elementary","Thurston","Capital Region ESD 113","100004","34003","North Thurston Public Schools","100172","4058","Evergreen Forest Elementary","102935","P","47.019588","-122.759491","3025 Marvin Rd SE, Lacey, Washington, 98503-4255","3025 Marvin Rd SE, Lacey, Washington, 98503-4255","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0","1","1","2021-01-27T00:00:00.000"
"13581","2020-21","School","101424","Evergreen Heights Elementary","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","3745","Evergreen Heights Elementary","101424","P","47.319376","-122.263957","5602 S 316TH ST, AUBURN, Washington, 98001-3822","5602 S 316TH ST, AUBURN, Washington, 98001-3822","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0","0","0","2021-01-27T00:00:00.000"
"13582","2020-21","School","100592","Evergreen High School","Clark","Educational Service District 112","100003","6114","Evergreen School District (Clark)","100084","2724","Evergreen High School","100592","P","45.636713","-122.525815","14300 NE 18th Street, Vancouver, Washington, 98684-7807","14300 NE 18th Street, Vancouver, Washington, 98684-7807","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0","5","5","2021-01-27T00:00:00.000"
"13583","2020-21","School","101282","Evergreen High School","King","Puget Sound Educational Service District 121","100006","17401","Highline School District","100105","3099","Evergreen High School","101282","P","47.499817","-122.344885","830 SW 116th St, Seattle, Washington, 98146-2298","830 SW 116th St, Seattle, Washington, 98146-2298","2","Two-way","243","Spanish","50-50","9","12","https://evergreen.highlineschools.org/","1","10","12","2021-01-27T00:00:00.000"
"13584","2020-21","School","102799","Evergreen Middle School","Spokane","Educational Service District 101","100001","32356","Central Valley School District","100039","3890","Evergreen Middle School","102799","P","47.64308765","-117.2131122","14221 E. 16th Avenue, Spokane Valley, Washington, 99037-8629","14221 E. 16th Avenue, Spokane Valley, Washington, 99037-8629","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0","0","0","2021-01-27T00:00:00.000"
"13585","2020-21","School","102449","Evergreen Middle School","Snohomish","Northwest Educational Service District 189","100009","31002","Everett School District","100083","3253","Evergreen Middle School","102449","P","47.926747","-122.226629","7621 Beverly Ln., Everett, Washington, 98203-6498","7621 Beverly Ln., Everett, Washington, 98203-6498","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0","0","0","2021-01-27T00:00:00.000"
"13586","2020-21","School","101556","Evergreen Middle School","King","Puget Sound Educational Service District 121","100006","17414","Lake Washington School District","100127","4148","Evergreen Middle School","101556","P","47.667596","-122.060716","6900 208th AVE NE, Redmond, Washington, 98053-4715","6900 208th AVE NE, Redmond, Washington, 98053-4715","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0","1","1","2021-01-27T00:00:00.000"
"13587","2020-21","School","102181","Evergreen Primary","Pierce","Puget Sound Educational Service District 121","100006","27083","University Place School District","100275","4447","Evergreen Primary","102181","P","47.21909","-122.532677","7102 40TH ST W, UNIVERSITY PLACE, Washington, 98466-0000","7102 40TH ST W, UNIVERSITY PLACE, Washington, 98466-0000","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0","0","0","2021-01-27T00:00:00.000"
"13588","2020-21","School","102895","Evergreen School","Stevens","Educational Service District 101","100001","33205","Evergreen School District (Stevens)","100085","3197","Evergreen School","102895","P","48.309403","-118.139058","3342 Addy-Gifford Rd, Gifford, Washington, 99131-9701","3342 Addy-Gifford Rd, Gifford, Washington, 99131-9701","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0","0","0","2021-01-27T00:00:00.000"
"13589","2020-21","School","103113","Everson Elementary","Whatcom","Northwest Educational Service District 189","100009","37506","Nooksack Valley School District","100166","4428","Everson Elementary","103113","P","48.9097","-122.36018","216 Everson Goshen Rd., Everson, Washington, 98247-0000","216 Everson Goshen Rd., Everson, Washington, 98247-0000","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0","0","0","2021-01-27T00:00:00.000"
"13590","2020-21","School","105927","Excel ALE School (Closed after 2015-2016 school year)","Stevens","Educational Service District 101","100001","33207","Mary Walker School District","100141","5420","Excel ALE School (Closed after 2015-2016 school year)","105927","A","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0","0","0","2021-01-27T00:00:00.000"
"13591","2020-21","School","104965","Excel High School (Closed after 2014-2015 school year)","Kittitas","Educational Service District 105","100002","19401","Ellensburg School District","100076","5186","Excel High School (Closed after 2014-2015 school year)","104965","P","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0","0","0","2021-01-27T00:00:00.000"
"13592","2020-21","School","105877","Excel Public Charter School (Closed after 2018-2019 school year)","King","Washington State Charter School Commission","105798","17906","Excel Public Charter School","105811","5377","Excel Public Charter School (Closed after 2018-2019 school year)","105877","P","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0","0","0","2021-01-27T00:00:00.000"
"13593","2020-21","School","100576","Excelsior High School (Closed after 2016-2017 school year)","Clark","Educational Service District 112","100003","6112","Washougal School District","100286","1528","Excelsior High School (Closed after 2016-2017 school year)","100576","A","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0","0","0","2021-01-27T00:00:00.000"
"13594","2020-21","School","102738","Excelsior Youth Center School (Closed after 2019-2020 school year)","Spokane","Educational Service District 101","100001","32081","Spokane School District","100247","3819","Excelsior Youth Center School (Closed after 2019-2020 school year)","102738","I","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0","0","0","2021-01-27T00:00:00.000"
"13595","2020-21","School","101008","Experimental Education Unit (Closed after 2015-2016 school year)","King","Puget Sound Educational Service District 121","100006","17001","Seattle School District No. 1","100229","1808","Experimental Education Unit (Closed after 2015-2016 school year)","101008","S","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0","5","5","2021-01-27T00:00:00.000"
"13596","2020-21","School","101741","Explorer Academy","Kitsap","Olympic Educational Service District 114","100005","18402","South Kitsap School District","100244","1718","Explorer Academy","101741","A","47.52502026","-122.6271189","1723 WOLVES DR, PORT ORCHARD, Washington, 98366-0000","2689 HOOVER AVE SE, PORT ORCHARD, Washington, 98366-0000","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0","0","0","2021-01-27T00:00:00.000"
"13597","2020-21","School","101516","Explorer Community School","King","Puget Sound Educational Service District 121","100006","17414","Lake Washington School District","100127","1687","Explorer Community School","101516","A","47.670093","-122.060042","7040 208th NE, Redmond, Washington, 98053-4716","7040 208th NE, Redmond, Washington, 98052-4716","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0","1","1","2021-01-27T00:00:00.000"
"13598","2020-21","School","102497","Explorer Middle School","Snohomish","Northwest Educational Service District 189","100009","31006","Mukilteo School District","100159","4231","Explorer Middle School","102497","P","47.912179","-122.247709","9600 Sharon Drive, Everett, Washington, 98204","9600 Sharon Drive, Everett, Washington, 98204","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0","0","0","2021-01-27T00:00:00.000"
"13599","2020-21","School","103050","Fairhaven Middle School","Whatcom","Northwest Educational Service District 189","100009","37501","Bellingham School District","100020","2066","Fairhaven Middle School","103050","P","48.714637","-122.503193","110 Park Ridge Rd, Bellingham, Washington, 98225-7907","110 Park Ridge Rd, Bellingham, Washington, 98225-7907","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0","0","0","2021-01-27T00:00:00.000"
"13600","2020-21","School","102488","Fairmount Elementary","Snohomish","Northwest Educational Service District 189","100009","31006","Mukilteo School District","100159","2886","Fairmount Elementary","102488","P","47.894508","-122.269173","11401 Beverly Park Rd, Everett, Washington, 98204","11401 Beverly Park Rd, Everett, Washington, 98204","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0","0","0","2021-01-27T00:00:00.000"
"13601","2020-21","School","101135","Fairmount Park Elementary School","King","Puget Sound Educational Service District 121","100006","17001","Seattle School District No. 1","100229","3518","Fairmount Park Elementary School","101135","P","47.55261395","-122.3804211","3800 SW FINDLAY ST, SEATTLE, Washington, 98126-2845","3800 SW FINDLAY ST, SEATTLE, Washington, 98126-2845","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0","5","5","2021-01-27T00:00:00.000"
"13602","2020-21","School","101724","Fairview Middle School","Kitsap","Olympic Educational Service District 114","100005","18401","Central Kitsap School District","100038","3791","Fairview Middle School","101724","P","47.636849","-122.651379","8107 CENTRAL VALLEY RD NW, BREMERTON, Washington, 98310-0000","8107 Cetnral Valley Rd NW, BREMERTON, Washington, 98310","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0","0","0","2021-01-27T00:00:00.000"
"13603","2020-21","School","101589","Fairwood Elementary School","King","Puget Sound Educational Service District 121","100006","17415","Kent School District","100117","3678","Fairwood Elementary School","101589","P","47.453819","-122.141645","16600 148th Ave SE, Renton, Washington, 98058-8267","16600 148th Ave SE, Renton, Washington, 98058-8267","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0","6","6","2021-01-27T00:00:00.000"
"13604","2020-21","School","101447","Fall City Elementary","King","Puget Sound Educational Service District 121","100006","17410","Snoqualmie Valley School District","100240","2222","Fall City Elementary","101447","P","47.569591","-121.896146","33314 SE 42, FALL CITY, Washington, 98024-0000","Box 220, Fall City, Washington, 98024-0000","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0","0","0","2021-01-27T00:00:00.000"
"13605","2020-21","School","101307","Family Link","King","Puget Sound Educational Service District 121","100006","17402","Vashon Island School District","100279","1822","Family Link","101307","A","47.423014","-122.455306","20120 VASHON HWY SW, VASHON, Washington, 98070-6026","20120 VASHON HWY SW, VASHON, Washington, 98070-6026","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0","0","0","2021-01-27T00:00:00.000"
"13606","2020-21","School","102776","Farwell Elementary School","Spokane","Educational Service District 101","100001","32354","Mead School District","100144","3759","Farwell Elementary School","102776","P","47.775733","-117.380418","13005 N CRESTLINE, SPOKANE, Washington, 99208-9598","13005 N CRESTLINE, SPOKANE, Washington, 99208-9598","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0","0","0","2021-01-27T00:00:00.000"
"13607","2020-21","School","102129","Fawcett","Pierce","Puget Sound Educational Service District 121","100006","27010","Tacoma School District","100261","2772","Fawcett","102129","P","47.202252","-122.429962","126 E 60th St, Tacoma, Washington, 98404-0000","126 E 60th St, Tacoma, Washington, 98404-0000","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0","2","2","2021-01-27T00:00:00.000"
"13608","2020-21","School","101186","Federal Way High School","King","Puget Sound Educational Service District 121","100006","17210","Federal Way School District","100086","2417","Federal Way High School","101186","P","47.327688","-122.314017","30611 16TH AV S, FEDERAL WAY, Washington, 98003-4126","30611 16TH AV S, FEDERAL WAY, Washington, 98003-4126","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0","3","3","2021-01-27T00:00:00.000"
"13609","2020-21","School","101185","Federal Way Public Academy","King","Puget Sound Educational Service District 121","100006","17210","Federal Way School District","100086","1789","Federal Way Public Academy","101185","P","47.29136954","-122.322308","34620 9TH AV S, FEDERAL WAY, Washington, 98003-6731","34620 9TH AV S, FEDERAL WAY, Washington, 98003-6731","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0","3","3","2021-01-27T00:00:00.000"
"13610","2020-21","School","105228","Federal Way Public School ECEAP","King","Puget Sound Educational Service District 121","100006","17210","Federal Way School District","100086","5218","Federal Way Public School ECEAP","105228","P","47.30443699","-122.3256276","33330 8th Ave S, Federal Way, Washington, 98003","33330 8th Ave S, Federal Way, Washington, 98003","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0","3","3","2021-01-27T00:00:00.000"
"13611","2020-21","School","105229","Federal Way Public Schools Headstart","King","Puget Sound Educational Service District 121","100006","17210","Federal Way School District","100086","5219","Federal Way Public Schools Headstart","105229","P","47.31925","-122.29973","31457 28th Ave S, Federal Way, Washington, 98003","31457 28th Ave S, Federal Way, Washington, 98003","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0","3","3","2021-01-27T00:00:00.000"
"13612","2020-21","School","104492","Federal Way Running Start Home School","King","Puget Sound Educational Service District 121","100006","17210","Federal Way School District","100086","5107","Federal Way Running Start Home School","104492","P","47.30490376","-122.324651","33330 8th Ave S, Federal Way, Washington, 98003","33330 8th Ave S, Federal Way, Washington, 98003","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0","3","3","2021-01-27T00:00:00.000"
"13613","2020-21","School","100553","Felida Elementary School","Clark","Educational Service District 112","100003","6037","Vancouver School District","100278","4075","Felida Elementary School","100553","P","45.708505","-122.698864","2700 NW 119TH ST, VANCOUVER, Washington, 98685-3699","2700 NW 119TH ST, VANCOUVER, Washington, 98685-3699","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0","1","1","2021-01-27T00:00:00.000"
"13614","2020-21","School","102106","Fern Hill","Pierce","Puget Sound Educational Service District 121","100006","27010","Tacoma School District","100261","2167","Fern Hill","102106","P","47.179762","-122.442346","8442 S Park Ave, Tacoma, Washington, 98444-0000","8442 S Park Ave, Tacoma, Washington, 98444-0000","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0","2","2","2021-01-27T00:00:00.000"
"13615","2020-21","School","103078","Ferndale High School","Whatcom","Northwest Educational Service District 189","100009","37502","Ferndale School District","100087","2488","Ferndale High School","103078","P","48.852724","-122.593075","5830 Golden Eagle Drive, Ferndale, Washington, 98248-0428","P.O. Box 428, Ferndale, Washington, 98248-0428","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0","0","0","2021-01-27T00:00:00.000"
"13616","2020-21","School","106057","Ferndale Parent Partnership (Closed after 2019-2020 school year)","Whatcom","Northwest Educational Service District 189","100009","37502","Ferndale School District","100087","5474","Ferndale Parent Partnership (Closed after 2019-2020 school year)","106057","A","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0","0","0","2021-01-27T00:00:00.000"
"13617","2020-21","School","106015","FERNDALE RE-ENGAGEMENT","Whatcom","Northwest Educational Service District 189","100009","37502","Ferndale School District","100087","5464","FERNDALE RE-ENGAGEMENT","106015","R","48.86006327","-122.6006218","6041 VISTA DRIVE, FERNDALE, Washington, 98248","6041 VISTA DRIVE, FERNDALE, Washington, 98248","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0","0","0","2021-01-27T00:00:00.000"
"13618","2020-21","School","104337","Ferndale Special Services","Whatcom","Northwest Educational Service District 189","100009","37502","Ferndale School District","100087","5084","Ferndale Special Services","104337","S","48.86006327","-122.6006218","6041 Vista Dr, Ferndale, Washington, 98248","PO Box 698, Ferndale, Washington, 98248","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0","0","0","2021-01-27T00:00:00.000"
