"defendant_identifier","number_text_notifications","court_date_time","crime_type","age_range","gender","ethnicity","message_type","defendant_appeared","unique_id"
"107802","2","2022-07-06T09:30:00.000","Misdemeanor","35 to 44","M","Hispanic","Order To Appear","Appeared","107802_0706229"
"32931","2","2022-07-06T09:30:00.000","Misdemeanor","35 to 44","M","White","Regular","Appeared","32931_0706229"
"112731","2","2022-07-06T09:30:00.000","Misdemeanor","18 to 24","M","Hispanic","Regular","Appeared","112731_0706229"
"78498","2","2022-07-06T09:00:00.000","Felony","25 to 34","M","Hispanic","Order To Appear","Appeared","78498_0706229"
"112462","2","2022-07-06T09:00:00.000","Misdemeanor","25 to 34","M","Hispanic","Order To Appear","Appeared","112462_0706229"
"112195","2","2022-07-06T09:00:00.000","Felony","25 to 34","F","Hispanic","Order To Appear","Appeared","112195_0706229"
"115534","2","2022-07-06T09:00:00.000","Felony","45 to 54","M","White","Order To Appear","Appeared","115534_0706229"
"112944","2","2022-07-05T15:00:00.000","Misdemeanor","45 to 54","M","White","Order To Appear","Appeared","112944_07052215"
"111920","2","2022-07-05T15:00:00.000","Felony","35 to 44","M","White","Regular","Appeared","111920_07052215"
"113372","2","2022-07-05T15:00:00.000","Misdemeanor","35 to 44","M","Hispanic","Regular","Appeared","113372_07052215"
"108041","2","2022-07-05T15:00:00.000","Felony","55 to 64","F","White","Regular","Appeared","108041_07052215"
"110366","2","2022-07-05T15:00:00.000","Misdemeanor","55 to 64","M","Black","Regular","Appeared","110366_07052215"
"113085","2","2022-07-05T13:30:00.000","Felony","25 to 34","F","Black","Order To Appear","Appeared","113085_07052213"
"114937","2","2022-07-05T13:30:00.000","Felony","25 to 34","M","White","Order To Appear","Did not Appear","114937_07052213"
"78143","2","2022-07-05T13:30:00.000","Misdemeanor","35 to 44","M","Black","Order To Appear","Appeared","78143_07052213"
"16836","2","2022-07-05T09:30:00.000","Misdemeanor","55 to 64","M","White","Regular","Appeared","16836_0705229"
"111895","2","2022-07-05T09:00:00.000","Felony","25 to 34","M",,"Order To Appear","Appeared","111895_0705229"
"104829","2","2022-07-05T09:00:00.000","Felony","25 to 34","M","Hispanic","Regular","Appeared","104829_0705229"
"114705","2","2022-07-05T09:00:00.000","Misdemeanor","25 to 34","M","Hispanic","Regular","Appeared","114705_0705229"
"114837","1","2022-07-05T09:00:00.000","Felony","35 to 44","M","Black","Regular","Appeared","114837_0705229"
"110437","2","2022-07-05T09:00:00.000","Felony","25 to 34","M","Hispanic","Order To Appear","Appeared","110437_0705229"
"109984","2","2022-07-05T09:00:00.000","Misdemeanor","65 or older","M","White","Regular","Appeared","109984_0705229"
"90261","2","2022-07-05T09:00:00.000","Felony","35 to 44","M","Hispanic","Order To Appear","Appeared","90261_0705229"
"9485","2","2022-07-05T09:00:00.000","Misdemeanor","35 to 44","M","White","Regular","Appeared","9485_0705229"
"108658","2","2022-07-05T09:00:00.000","Felony","18 to 24","M","Black","Regular","Appeared","108658_0705229"
"115520","2","2022-07-05T09:00:00.000","Felony","35 to 44","F","Black","Order To Appear","Appeared","115520_0705229"
"109195","2","2022-07-05T09:00:00.000","Felony","55 to 64","M","White","Order To Appear","Appeared","109195_0705229"
"113196","1","2022-07-01T09:30:00.000","Misdemeanor","45 to 54","F","White","Regular","Appeared","113196_0701229"
"109338","1","2022-07-01T09:30:00.000","Misdemeanor","18 to 24","M","Hispanic","Regular","Appeared","109338_0701229"
"4218","1","2022-07-01T09:30:00.000","Misdemeanor","25 to 34","M","Black","Regular","Appeared","4218_0701229"
"102342","1","2022-07-01T09:30:00.000","Misdemeanor","25 to 34","F","White","Regular","Appeared","102342_0701229"
"113585","1","2022-07-01T09:30:00.000","Misdemeanor","35 to 44","M","Hispanic","Regular","Appeared","113585_0701229"
"41074","1","2022-07-01T09:30:00.000","Misdemeanor","45 to 54","M","White","Regular","Appeared","41074_0701229"
"109151","1","2022-07-01T09:30:00.000","Misdemeanor","18 to 24","M","Black","Regular","Appeared","109151_0701229"
"72742","1","2022-07-01T09:30:00.000","Misdemeanor","25 to 34","M","Hispanic","Regular","Appeared","72742_0701229"
"109884","1","2022-07-01T09:00:00.000","Felony","25 to 34","M","White","Order To Appear","Appeared","109884_0701229"
"115523","1","2022-07-01T09:00:00.000","Felony","25 to 34","M","White","Order To Appear","Appeared","115523_0701229"
"92682","1","2022-07-01T09:00:00.000","Felony","25 to 34","M","White","Order To Appear","Appeared","92682_0701229"
"107645","1","2022-07-01T09:00:00.000","Felony","25 to 34","M",,"Regular","Appeared","107645_0701229"
"112969","1","2022-07-01T09:00:00.000","Misdemeanor","25 to 34","M","White","Regular","Appeared","112969_0701229"
"71753","1","2022-07-01T09:00:00.000","Felony","25 to 34","M","Hispanic","Order To Appear","Did not Appear","71753_0701229"
"87627","1","2022-07-01T09:00:00.000","Felony","25 to 34","M","White","Order To Appear","Appeared","87627_0701229"
"110616","2","2022-06-30T14:30:00.000","Misdemeanor","25 to 34","M","White","Regular","Appeared","110616_06302214"
"110475","2","2022-06-30T14:30:00.000","Misdemeanor","35 to 44","M","Chinese","Order To Appear","Appeared","110475_06302214"
"111643","2","2022-06-30T14:30:00.000","Misdemeanor","18 to 24","M","Unknown","Regular","Appeared","111643_06302214"
"112135","2","2022-06-30T14:30:00.000","Misdemeanor","18 to 24","M","Black","Regular","Appeared","112135_06302214"
"109551","2","2022-06-30T13:30:00.000","Felony","18 to 24","M","Black","Order To Appear","Appeared","109551_06302213"
"107802","2","2022-06-30T09:30:00.000","Misdemeanor","35 to 44","M","Hispanic","Regular","Appeared","107802_0630229"
"111987","2","2022-06-30T09:30:00.000","Misdemeanor","25 to 34","M","White","Order To Appear","Appeared","111987_0630229"
"50374","2","2022-06-30T09:30:00.000","Misdemeanor","45 to 54","F","White","Regular","Appeared","50374_0630229"
"44894","2","2022-06-30T09:30:00.000","Misdemeanor","35 to 44","M","Black","Regular","Appeared","44894_0630229"
"97394","1","2022-06-30T09:30:00.000","Misdemeanor","45 to 54","M","White","Regular","Appeared","97394_0630229"
"114261","2","2022-06-30T09:30:00.000","Misdemeanor","45 to 54","F","White","Regular","Appeared","114261_0630229"
"112632","2","2022-06-30T09:30:00.000","Misdemeanor","45 to 54","M","Hispanic","Regular","Appeared","112632_0630229"
"104322","2","2022-06-30T09:30:00.000","Misdemeanor","35 to 44","F","White","Regular","Appeared","104322_0630229"
"50245","2","2022-06-30T09:30:00.000","Misdemeanor","35 to 44","M","Hispanic","Regular","Appeared","50245_0630229"
"97463","1","2022-06-30T09:00:00.000","Felony","35 to 44","M","Hispanic","Order To Appear","Appeared","97463_0630229"
"95077","1","2022-06-30T09:00:00.000","Felony","65 or older","M","Black","Order To Appear","Appeared","95077_0630229"
"112121","2","2022-06-30T09:00:00.000","Misdemeanor","55 to 64","M","White","Regular","Appeared","112121_0630229"
"109984","2","2022-06-30T09:00:00.000","Misdemeanor","65 or older","M","White","Order To Appear","Appeared","109984_0630229"
"97586","2","2022-06-29T14:30:00.000","Misdemeanor","45 to 54","F","Black","Order To Appear","Appeared","97586_06292214"
"17539","2","2022-06-29T14:30:00.000","Misdemeanor","45 to 54","M","White","Order To Appear","Appeared","17539_06292214"
"110092","2","2022-06-29T14:30:00.000","Misdemeanor","25 to 34","M","Hispanic","Order To Appear","Appeared","110092_06292214"
"96048","2","2022-06-29T14:30:00.000","Misdemeanor","25 to 34","F","White","Order To Appear","Appeared","96048_06292214"
"111573","2","2022-06-29T09:30:00.000","Misdemeanor","35 to 44","M","Hispanic","Order To Appear","Appeared","111573_0629229"
"92131","2","2022-06-29T09:30:00.000","Misdemeanor","25 to 34","M","White","Regular","Appeared","92131_0629229"
"107429","1","2022-06-29T09:30:00.000","Misdemeanor","25 to 34","M","White","Regular","Appeared","107429_0629229"
"13738","2","2022-06-29T09:30:00.000","Misdemeanor","55 to 64","M","White","Order To Appear","Did not Appear","13738_0629229"
"103803","1","2022-06-29T09:00:00.000","Misdemeanor","45 to 54","M","White","Regular","Appeared","103803_0629229"
"78498","1","2022-06-29T09:00:00.000","Felony","25 to 34","M","Hispanic","Order To Appear","Appeared","78498_0629229"
"78143","2","2022-06-29T09:00:00.000","Misdemeanor","35 to 44","M","Black","Order To Appear","Appeared","78143_0629229"
"19151","2","2022-06-29T09:00:00.000","Felony","45 to 54","M","White","Order To Appear","Appeared","19151_0629229"
"78143","1","2022-06-29T08:30:00.000","Misdemeanor","35 to 44","M","Black","Regular","Appeared","78143_0629228"
"12833","2","2022-06-28T13:30:00.000","Felony","35 to 44","M","White","Order To Appear","Appeared","12833_06282213"
"111754","2","2022-06-28T09:30:00.000","Misdemeanor","25 to 34","F","Unknown","Regular","Appeared","111754_0628229"
"111757","2","2022-06-28T09:30:00.000","Misdemeanor","25 to 34","M","Hispanic","Regular","Appeared","111757_0628229"
"102546","1","2022-06-28T09:00:00.000","Felony","18 to 24","M","Hispanic","Order To Appear","Appeared","102546_0628229"
"114793","2","2022-06-28T09:00:00.000","Misdemeanor","25 to 34","M","Japanese","Order To Appear","Appeared","114793_0628229"
"113674","2","2022-06-28T09:00:00.000","Felony","25 to 34","M","Hispanic","Order To Appear","Appeared","113674_0628229"
"109984","2","2022-06-28T09:00:00.000","Misdemeanor","65 or older","M","White","Order To Appear","Appeared","109984_0628229"
"112885","2","2022-06-28T09:00:00.000","Misdemeanor","25 to 34","M","Hispanic","Order To Appear","Appeared","112885_0628229"
"80839","2","2022-06-28T08:30:00.000","Misdemeanor","45 to 54","M","White","Regular","Did not Appear","80839_0628228"
"19649","2","2022-06-27T16:00:00.000","Felony","55 to 64","M","Black","Regular","Appeared","19649_06272216"
"106886","2","2022-06-27T14:30:00.000","Misdemeanor","45 to 54","M","Black","Regular","Appeared","106886_06272214"
"28591","2","2022-06-27T13:30:00.000","Felony","45 to 54","M","Hispanic","Order To Appear","Appeared","28591_06272213"
"102182","2","2022-06-27T13:30:00.000","Misdemeanor","35 to 44","M","Hispanic","Order To Appear","Appeared","102182_06272213"
"88268","2","2022-06-27T13:30:00.000","Felony","25 to 34","M","White","Order To Appear","Appeared","88268_06272213"
"41074","2","2022-06-27T09:30:00.000","Misdemeanor","45 to 54","M","White","Regular","Appeared","41074_0627229"
"73706","2","2022-06-27T09:30:00.000","Misdemeanor","35 to 44","M","Hispanic","Regular","Appeared","73706_0627229"
"10465","2","2022-06-27T09:30:00.000","Misdemeanor","55 to 64","F","Black","Regular","Appeared","10465_0627229"
"4218","2","2022-06-27T09:30:00.000","Misdemeanor","25 to 34","M","Black","Regular","Appeared","4218_0627229"
"109952","2","2022-06-27T09:30:00.000","Misdemeanor","18 to 24","F","Hispanic","Regular","Appeared","109952_0627229"
"112646","2","2022-06-27T09:30:00.000","Misdemeanor","25 to 34","F","Black","Regular","Appeared","112646_0627229"
"103484","1","2022-06-27T09:30:00.000","Misdemeanor","25 to 34","F","White","Regular","Appeared","103484_0627229"
"28900","2","2022-06-27T09:00:00.000","Felony","35 to 44","M","White","Order To Appear","Appeared","28900_0627229"
"107313","2","2022-06-27T09:00:00.000","Felony","25 to 34","M","Hispanic","Order To Appear","Appeared","107313_0627229"
"115071","2","2022-06-27T09:00:00.000","Felony","25 to 34","M","Hispanic","Order To Appear","Appeared","115071_0627229"
"111895","2","2022-06-27T09:00:00.000","Felony","25 to 34","M",,"Order To Appear","Appeared","111895_0627229"
"110127","2","2022-06-27T09:00:00.000","Felony","45 to 54","M",,"Order To Appear","Appeared","110127_0627229"
"106597","2","2022-06-27T09:00:00.000","Misdemeanor","18 to 24","M","White","Regular","Appeared","106597_0627229"
"108865","2","2022-06-27T09:00:00.000","Felony","55 to 64","M","White","Order To Appear","Appeared","108865_0627229"
"9610","2","2022-06-27T09:00:00.000","Felony","35 to 44","M","Black","Order To Appear","Appeared","9610_0627229"
"6134","2","2022-06-27T09:00:00.000","Felony","55 to 64","M","White","Regular","Appeared","6134_0627229"
"112159","2","2022-06-27T09:00:00.000","Felony","35 to 44","F",,"Order To Appear","Appeared","112159_0627229"
"73933","1","2022-06-27T09:00:00.000","Misdemeanor","25 to 34","F","White","Order To Appear","Appeared","73933_0627229"
"115227","2","2022-06-27T09:00:00.000","Felony","35 to 44","M","White","Order To Appear","Appeared","115227_0627229"
"107240","2","2022-06-27T09:00:00.000","Misdemeanor","55 to 64","M","White","Order To Appear","Appeared","107240_0627229"
"109984","1","2022-06-27T09:00:00.000","Misdemeanor","65 or older","M","White","Order To Appear","Appeared","109984_0627229"
"106424","2","2022-06-24T16:30:00.000","Felony","55 to 64","F","White","Regular","Appeared","106424_06242216"
"77623","2","2022-06-24T09:30:00.000","Misdemeanor","45 to 54","M","White","Regular","Appeared","77623_0624229"
"103484","2","2022-06-24T09:30:00.000","Misdemeanor","25 to 34","F","White","Regular","Appeared","103484_0624229"
"105754","2","2022-06-24T09:30:00.000","Misdemeanor","18 to 24","F","White","Regular","Appeared","105754_0624229"
"17846","2","2022-06-24T09:30:00.000","Misdemeanor","45 to 54","M","White","Regular","Appeared","17846_0624229"
"91974","2","2022-06-24T09:30:00.000","Misdemeanor","65 or older","M","White","Regular","Appeared","91974_0624229"
"110547","2","2022-06-24T09:30:00.000","Misdemeanor","35 to 44","M","Black","Regular","Appeared","110547_0624229"
"112994","1","2022-06-24T09:00:00.000","Felony","25 to 34","M","Black","Regular","Appeared","112994_0624229"
"111667","2","2022-06-24T09:00:00.000","Felony","25 to 34","M","Hispanic","Order To Appear","Appeared","111667_0624229"
"110092","1","2022-06-24T09:00:00.000","Felony","25 to 34","M","Hispanic","Order To Appear","Appeared","110092_0624229"
"43603","1","2022-06-24T09:00:00.000","Misdemeanor","35 to 44","M","White","Order To Appear","Appeared","43603_0624229"
"112550","2","2022-06-24T09:00:00.000","Misdemeanor","25 to 34","F","White","Dept 66 with Order","Appeared","112550_0624229"
"109984","2","2022-06-24T09:00:00.000","Misdemeanor","65 or older","M","White","Order To Appear","Appeared","109984_0624229"
"73933","2","2022-06-24T09:00:00.000","Misdemeanor","25 to 34","F","White","Order To Appear","Appeared","73933_0624229"
"90192","2","2022-06-24T09:00:00.000","Misdemeanor","45 to 54","M","White","Order To Appear","Appeared","90192_0624229"
"112195","2","2022-06-24T09:00:00.000","Felony","25 to 34","F","Hispanic","Order To Appear","Appeared","112195_0624229"
"113219","2","2022-06-24T09:00:00.000","Misdemeanor","25 to 34","F","Black","Order To Appear","Appeared","113219_0624229"
"107240","2","2022-06-24T09:00:00.000","Misdemeanor","55 to 64","M","White","Order To Appear","Appeared","107240_0624229"
"90192","2","2022-06-23T14:30:00.000","Misdemeanor","45 to 54","M","White","Regular","Appeared","90192_06232214"
"110475","2","2022-06-23T14:30:00.000","Misdemeanor","35 to 44","M","Chinese","Regular","Appeared","110475_06232214"
"68479","2","2022-06-23T09:30:00.000","Misdemeanor","25 to 34","M","Hispanic","Order To Appear","Appeared","68479_0623229"
"107608","2","2022-06-23T09:30:00.000","Misdemeanor","25 to 34","M",,"Regular","Appeared","107608_0623229"
"112922","2","2022-06-23T09:30:00.000","Misdemeanor","25 to 34","M","Hispanic","Regular","Appeared","112922_0623229"
"111697","2","2022-06-23T09:30:00.000","Misdemeanor","25 to 34","M","White","Order To Appear","Appeared","111697_0623229"
"4218","2","2022-06-23T09:30:00.000","Misdemeanor","25 to 34","M","Black","Regular","Appeared","4218_0623229"
"100141","1","2022-06-23T09:00:00.000","Felony","35 to 44","M","Hispanic","Order To Appear","Appeared","100141_0623229"
"113746","2","2022-06-23T09:00:00.000","Felony","18 to 24","M","Hispanic","Order To Appear","Appeared","113746_0623229"
"113723","2","2022-06-23T09:00:00.000","Felony","35 to 44","M","White","Order To Appear","Appeared","113723_0623229"
"111936","2","2022-06-23T09:00:00.000","Felony","25 to 34","M","Hispanic","Order To Appear","Appeared","111936_0623229"
"114659","1","2022-06-23T09:00:00.000","Misdemeanor","25 to 34","M","White","Order To Appear","Appeared","114659_0623229"
"43603","2","2022-06-22T14:30:00.000","Misdemeanor","35 to 44","M","White","Order To Appear","Appeared","43603_06222214"
"90192","2","2022-06-22T14:30:00.000","Misdemeanor","45 to 54","M","White","Order To Appear","Appeared","90192_06222214"
"73933","2","2022-06-22T14:30:00.000","Misdemeanor","25 to 34","F","White","Order To Appear","Appeared","73933_06222214"
"109984","2","2022-06-22T14:30:00.000","Misdemeanor","65 or older","M","White","Order To Appear","Appeared","109984_06222214"
"107240","2","2022-06-22T14:30:00.000","Misdemeanor","55 to 64","M","White","Order To Appear","Appeared","107240_06222214"
"8818","2","2022-06-22T13:30:00.000","Felony","65 or older","M","Black","Order To Appear","Appeared","8818_06222213"
"78498","2","2022-06-22T13:30:00.000","Felony","25 to 34","M","Hispanic","Order To Appear","Appeared","78498_06222213"
"81686","2","2022-06-22T09:30:00.000","Misdemeanor","35 to 44","M","White","Regular","Appeared","81686_0622229"
"112360","2","2022-06-22T09:30:00.000","Misdemeanor","55 to 64","M","White","Regular","Appeared","112360_0622229"
"111611","2","2022-06-22T09:30:00.000","Misdemeanor","18 to 24","F","White","Regular","Appeared","111611_0622229"
"99030","2","2022-06-22T09:30:00.000","Misdemeanor","18 to 24","M","Hispanic","Regular","Appeared","99030_0622229"
"107283","1","2022-06-22T09:00:00.000","Felony","45 to 54","F","Black","Order To Appear","Appeared","107283_0622229"
"113057","2","2022-06-22T09:00:00.000","Felony","45 to 54","M","Hispanic","Order To Appear","Appeared","113057_0622229"
"15795","2","2022-06-22T09:00:00.000","Misdemeanor","45 to 54","F","Black","Regular","Appeared","15795_0622229"
"110092","2","2022-06-22T09:00:00.000","Felony","25 to 34","M","Hispanic","Order To Appear","Appeared","110092_0622229"
"114187","2","2022-06-22T09:00:00.000","Felony","25 to 34","M","Hispanic","Order To Appear","Appeared","114187_0622229"
"110243","2","2022-06-22T09:00:00.000","Felony","25 to 34","M","Hispanic","Order To Appear","Appeared","110243_0622229"
"102410","2","2022-06-22T09:00:00.000","Felony","45 to 54","M","White","Order To Appear","Did not Appear","102410_0622229"
"111920","2","2022-06-21T15:00:00.000","Felony","35 to 44","M","White","Order To Appear","Appeared","111920_06212215"
"110366","2","2022-06-21T15:00:00.000","Misdemeanor","55 to 64","M","Black","Regular","Appeared","110366_06212215"
"108041","2","2022-06-21T15:00:00.000","Felony","55 to 64","F","White","Order To Appear","Appeared","108041_06212215"
"113372","2","2022-06-21T15:00:00.000","Misdemeanor","35 to 44","M","Hispanic","Order To Appear","Appeared","113372_06212215"
"108268","2","2022-06-21T13:30:00.000","Felony","35 to 44","M","Black","Order To Appear","Appeared","108268_06212213"
"113840","2","2022-06-21T13:30:00.000","Misdemeanor","35 to 44","F","White","Order To Appear","Appeared","113840_06212213"
"20146","2","2022-06-21T13:30:00.000","Felony","45 to 54","F","White","Order To Appear","Appeared","20146_06212213"
"112654","2","2022-06-21T09:30:00.000","Misdemeanor","55 to 64","M","White","Regular","Appeared","112654_0621229"
"110197","2","2022-06-21T09:30:00.000","Misdemeanor","18 to 24","M","Hispanic","Regular","Appeared","110197_0621229"
"13738","2","2022-06-21T09:30:00.000","Misdemeanor","55 to 64","M","White","Regular","Appeared","13738_0621229"
"107745","2","2022-06-21T09:30:00.000","Misdemeanor","25 to 34","M",,"Regular","Appeared","107745_0621229"
"112436","2","2022-06-21T09:00:00.000","Felony","35 to 44","M","White","Order To Appear","Appeared","112436_0621229"
"46384","2","2022-06-21T09:00:00.000","Felony","35 to 44","M","Hispanic","Order To Appear","Appeared","46384_0621229"
"81541","2","2022-06-21T09:00:00.000","Misdemeanor","35 to 44","M","White","Regular","Appeared","81541_0621229"
"109694","2","2022-06-21T09:00:00.000","Felony","35 to 44","U",,"Regular","Appeared","109694_0621229"
"109326","2","2022-06-21T09:00:00.000","Misdemeanor","18 to 24","M","Hispanic","Regular","Appeared","109326_0621229"
"113149","1","2022-06-20T15:30:00.000","Misdemeanor","25 to 34","M","Black","Order To Appear","Appeared","113149_06202215"
"99798","1","2022-06-20T14:30:00.000","Misdemeanor","25 to 34","M","Black","Regular","Appeared","99798_06202214"
"28591","2","2022-06-20T13:30:00.000","Felony","45 to 54","M","Hispanic","Order To Appear","Appeared","28591_06202213"
"88268","2","2022-06-20T13:30:00.000","Felony","25 to 34","M","White","Order To Appear","Appeared","88268_06202213"
"102182","1","2022-06-20T13:30:00.000","Misdemeanor","35 to 44","M","Hispanic","Order To Appear","Appeared","102182_06202213"
"94770","1","2022-06-20T09:30:00.000","Misdemeanor","25 to 34","M","Hispanic","Regular","Appeared","94770_0620229"
"26229","2","2022-06-20T09:30:00.000","Misdemeanor","65 or older","F","Black","Regular","Appeared","26229_0620229"
"109952","1","2022-06-20T09:30:00.000","Misdemeanor","18 to 24","F","Hispanic","Regular","Appeared","109952_0620229"
"103999","1","2022-06-20T09:30:00.000","Misdemeanor","25 to 34","M","Hispanic","Regular","Appeared","103999_0620229"
"108653","1","2022-06-20T09:30:00.000","Misdemeanor","18 to 24","M","Hispanic","Regular","Appeared","108653_0620229"
"93498","1","2022-06-20T09:30:00.000","Misdemeanor","35 to 44","M","Hispanic","Regular","Appeared","93498_0620229"
"112604","1","2022-06-20T09:30:00.000","Misdemeanor","65 or older","M","White","Regular","Appeared","112604_0620229"
"112451","1","2022-06-20T09:30:00.000","Misdemeanor","55 to 64","M","White","Regular","Appeared","112451_0620229"
"90682","2","2022-06-20T09:00:00.000","Felony","25 to 34","M","Black","Order To Appear","Did not Appear","90682_0620229"
"15795","1","2022-06-20T09:00:00.000","Misdemeanor","45 to 54","F","Black","Regular","Appeared","15795_0620229"
"38374","2","2022-06-20T09:00:00.000","Felony","35 to 44","M","Hispanic","Order To Appear","Appeared","38374_0620229"
"111841","1","2022-06-20T09:00:00.000","Felony","35 to 44","M",,"Order To Appear","Did not Appear","111841_0620229"
"115067","1","2022-06-20T09:00:00.000","Felony","45 to 54","M","Black","Order To Appear","Appeared","115067_0620229"
"99456","1","2022-06-20T09:00:00.000","Misdemeanor","55 to 64","M","White","Order To Appear","Appeared","99456_0620229"
"103803","1","2022-06-20T09:00:00.000","Felony","45 to 54","M","White","Order To Appear","Appeared","103803_0620229"
"113149","1","2022-06-20T09:00:00.000","Misdemeanor","25 to 34","M","Black","Order To Appear","Appeared","113149_0620229"
"75755","2","2022-06-20T09:00:00.000","Felony","25 to 34","F","White","Order To Appear","Appeared","75755_0620229"
"112494","1","2022-06-20T09:00:00.000","Felony","55 to 64","M","White","Order To Appear","Appeared","112494_0620229"
"107283","1","2022-06-20T09:00:00.000","Felony","45 to 54","F","Black","Regular","Appeared","107283_0620229"
"51389","2","2022-06-20T09:00:00.000","Felony","35 to 44","M","Hispanic","Order To Appear","Appeared","51389_0620229"
"113540","1","2022-06-20T09:00:00.000","Felony","25 to 34","M","White","Order To Appear","Appeared","113540_0620229"
"94726","1","2022-06-20T09:00:00.000","Felony","25 to 34","F","Hispanic","Order To Appear","Appeared","94726_0620229"
"112654","2","2022-06-17T09:30:00.000","Misdemeanor","55 to 64","M","White","Regular","Appeared","112654_0617229"
"80839","2","2022-06-17T09:30:00.000","Misdemeanor","45 to 54","M","White","Regular","Appeared","80839_0617229"
"110699","2","2022-06-17T09:30:00.000","Misdemeanor","25 to 34","M","White","Regular","Appeared","110699_0617229"
"98064","2","2022-06-17T09:30:00.000","Misdemeanor","45 to 54","M","Hispanic","Regular","Appeared","98064_0617229"
"80991","2","2022-06-17T09:30:00.000","Misdemeanor","35 to 44","M","White","Regular","Appeared","80991_0617229"
"103484","2","2022-06-17T09:30:00.000","Misdemeanor","25 to 34","F","White","Regular","Appeared","103484_0617229"
"113006","2","2022-06-17T09:30:00.000","Misdemeanor","35 to 44","M","White","Regular","Appeared","113006_0617229"
"12638","2","2022-06-17T09:30:00.000","Misdemeanor","35 to 44","F","Black","Regular","Appeared","12638_0617229"
"108042","2","2022-06-17T09:30:00.000","Misdemeanor","25 to 34","F","White","Regular","Appeared","108042_0617229"
"102923","2","2022-06-17T09:30:00.000","Misdemeanor","25 to 34","M","Hispanic","Regular","Appeared","102923_0617229"
"110269","2","2022-06-17T09:00:00.000","Misdemeanor","35 to 44","M","Hispanic","Order To Appear","Appeared","110269_0617229"
"113049","1","2022-06-17T09:00:00.000","Misdemeanor","35 to 44","M","Hispanic","Order To Appear","Appeared","113049_0617229"
"110147","2","2022-06-17T09:00:00.000","Felony","35 to 44","M","Hispanic","Order To Appear","Appeared","110147_0617229"
"19151","1","2022-06-17T09:00:00.000","Felony","45 to 54","M","White","Order To Appear","Appeared","19151_0617229"
"113542","2","2022-06-17T09:00:00.000","Felony","45 to 54","M","Hispanic","Order To Appear","Appeared","113542_0617229"
"101125","1","2022-06-17T09:00:00.000","Felony","25 to 34","M","White","Regular","Appeared","101125_0617229"
"110626","2","2022-06-17T09:00:00.000","Misdemeanor","25 to 34","M","White","Regular","Appeared","110626_0617229"
"109608","2","2022-06-17T09:00:00.000","Misdemeanor","35 to 44","M","White","Order To Appear","Appeared","109608_0617229"
"112010","2","2022-06-17T09:00:00.000","Felony","55 to 64","M","Hispanic","Dept 66 with Order","Appeared","112010_0617229"
"75233","1","2022-06-17T09:00:00.000","Misdemeanor","25 to 34","M","White","Order To Appear","Appeared","75233_0617229"
"19649","1","2022-06-16T16:00:00.000","Felony","55 to 64","M","Black","Regular","Appeared","19649_06162216"
"111582","2","2022-06-16T14:30:00.000","Misdemeanor","25 to 34","M","Hispanic","Regular","Appeared","111582_06162214"
"105567","2","2022-06-16T14:30:00.000","Misdemeanor","55 to 64","M","Black","Regular","Appeared","105567_06162214"
"109694","2","2022-06-16T09:30:00.000","Felony","35 to 44","U",,"Regular","Appeared","109694_0616229"
"109673","2","2022-06-16T09:30:00.000","Misdemeanor","25 to 34","M","Black","Regular","Appeared","109673_0616229"
"107802","2","2022-06-16T09:30:00.000","Misdemeanor","35 to 44","M","Hispanic","Regular","Appeared","107802_0616229"
"85965","2","2022-06-16T09:30:00.000","Misdemeanor","25 to 34","M","White","Regular","Appeared","85965_0616229"
"68479","2","2022-06-16T09:30:00.000","Misdemeanor","25 to 34","M","Hispanic","Regular","Appeared","68479_0616229"
"81541","2","2022-06-16T09:30:00.000","Misdemeanor","35 to 44","M","White","Regular","Appeared","81541_0616229"
"112329","2","2022-06-16T09:30:00.000","Misdemeanor","25 to 34","M","Hispanic","Regular","Appeared","112329_0616229"
"98900","2","2022-06-16T09:30:00.000","Misdemeanor","25 to 34","M","Hispanic","Regular","Appeared","98900_0616229"
"19649","1","2022-06-16T09:00:00.000","Felony","55 to 64","M","Black","Regular","Appeared","19649_0616229"
"112195","2","2022-06-16T09:00:00.000","Felony","25 to 34","F","Hispanic","Order To Appear","Appeared","112195_0616229"
"111034","2","2022-06-16T09:00:00.000","Misdemeanor","18 to 24","M","Hispanic","Regular","Appeared","111034_0616229"
"37497","2","2022-06-16T09:00:00.000","Felony","35 to 44","M","Hispanic","Order To Appear","Appeared","37497_0616229"
"110945","2","2022-06-16T09:00:00.000","Felony","45 to 54","F","White","Order To Appear","Appeared","110945_0616229"
"110944","2","2022-06-16T09:00:00.000","Felony","45 to 54","F","White","Order To Appear","Appeared","110944_0616229"
"109608","1","2022-06-15T14:30:00.000","Misdemeanor","35 to 44","M","White","Order To Appear","Appeared","109608_06152214"
"110269","1","2022-06-15T14:30:00.000","Misdemeanor","35 to 44","M","Hispanic","Regular","Appeared","110269_06152214"
"75233","1","2022-06-15T14:30:00.000","Misdemeanor","25 to 34","M","White","Order To Appear","Appeared","75233_06152214"
"113049","1","2022-06-15T14:30:00.000","Misdemeanor","35 to 44","M","Hispanic","Order To Appear","Appeared","113049_06152214"
"114837","1","2022-06-15T13:30:00.000","Felony","35 to 44","M","Black","Order To Appear","Appeared","114837_06152213"
"95985","1","2022-06-15T13:30:00.000","Felony","25 to 34","M","Pacific Islander","Order To Appear","Appeared","95985_06152213"
