"test_date","grouping","new_confirmed_cases","cumulative_confirmed_cases","last_updated"
"2022-08-06T00:00:00.000","12-18","2","3190","2022-09-12T09:00:43.000"
"2022-08-06T00:00:00.000","19-34","9","9384","2022-09-12T09:00:43.000"
"2022-08-06T00:00:00.000","35-49","4","9456","2022-09-12T09:00:43.000"
"2022-08-06T00:00:00.000","50-64","11","8007","2022-09-12T09:00:43.000"
"2022-08-06T00:00:00.000","5-11","2","2587","2022-09-12T09:00:43.000"
"2022-08-06T00:00:00.000","65-74","8","3147","2022-09-12T09:00:43.000"
"2022-08-06T00:00:00.000","75-89","4","2287","2022-09-12T09:00:43.000"
"2022-08-06T00:00:00.000","90+","2","524","2022-09-12T09:00:43.000"
"2022-08-06T00:00:00.000","Unknown","0","6","2022-09-12T09:00:43.000"
"2022-08-05T00:00:00.000","0-4","2","1527","2022-09-12T09:00:43.000"
"2022-08-05T00:00:00.000","12-18","5","3188","2022-09-12T09:00:43.000"
"2022-08-05T00:00:00.000","19-34","6","9375","2022-09-12T09:00:43.000"
"2022-08-05T00:00:00.000","35-49","11","9452","2022-09-12T09:00:43.000"
"2022-08-05T00:00:00.000","50-64","14","7996","2022-09-12T09:00:43.000"
"2022-08-05T00:00:00.000","5-11","1","2585","2022-09-12T09:00:43.000"
"2022-08-05T00:00:00.000","65-74","9","3139","2022-09-12T09:00:43.000"
"2022-08-05T00:00:00.000","75-89","4","2283","2022-09-12T09:00:43.000"
"2022-08-05T00:00:00.000","90+","1","522","2022-09-12T09:00:43.000"
"2022-08-05T00:00:00.000","Unknown","0","6","2022-09-12T09:00:43.000"
"2022-08-04T00:00:00.000","0-4","1","1525","2022-09-12T09:00:43.000"
"2022-08-04T00:00:00.000","12-18","3","3183","2022-09-12T09:00:43.000"
"2022-08-04T00:00:00.000","19-34","10","9369","2022-09-12T09:00:43.000"
"2022-08-04T00:00:00.000","35-49","7","9441","2022-09-12T09:00:43.000"
"2022-08-04T00:00:00.000","50-64","7","7982","2022-09-12T09:00:43.000"
"2022-08-04T00:00:00.000","5-11","1","2584","2022-09-12T09:00:43.000"
"2022-08-04T00:00:00.000","65-74","10","3130","2022-09-12T09:00:43.000"
"2022-08-04T00:00:00.000","75-89","10","2279","2022-09-12T09:00:43.000"
"2022-08-04T00:00:00.000","90+","2","521","2022-09-12T09:00:43.000"
"2022-08-04T00:00:00.000","Unknown","0","6","2022-09-12T09:00:43.000"
"2022-08-03T00:00:00.000","0-4","2","1524","2022-09-12T09:00:43.000"
"2022-08-03T00:00:00.000","12-18","2","3180","2022-09-12T09:00:43.000"
"2022-08-03T00:00:00.000","19-34","8","9359","2022-09-12T09:00:43.000"
"2022-08-03T00:00:00.000","35-49","16","9434","2022-09-12T09:00:43.000"
"2022-08-03T00:00:00.000","50-64","16","7975","2022-09-12T09:00:43.000"
"2022-08-03T00:00:00.000","5-11","4","2583","2022-09-12T09:00:43.000"
"2022-08-03T00:00:00.000","65-74","9","3120","2022-09-12T09:00:43.000"
"2022-08-03T00:00:00.000","75-89","3","2269","2022-09-12T09:00:43.000"
"2022-08-03T00:00:00.000","90+","2","519","2022-09-12T09:00:43.000"
"2022-08-03T00:00:00.000","Unknown","0","6","2022-09-12T09:00:43.000"
"2022-08-02T00:00:00.000","0-4","0","1522","2022-09-12T09:00:43.000"
"2022-08-02T00:00:00.000","12-18","6","3178","2022-09-12T09:00:43.000"
"2022-08-02T00:00:00.000","19-34","5","9351","2022-09-12T09:00:43.000"
"2022-08-02T00:00:00.000","35-49","15","9418","2022-09-12T09:00:43.000"
"2022-08-02T00:00:00.000","50-64","15","7959","2022-09-12T09:00:43.000"
"2022-08-02T00:00:00.000","5-11","1","2579","2022-09-12T09:00:43.000"
"2022-08-02T00:00:00.000","65-74","4","3111","2022-09-12T09:00:43.000"
"2022-08-02T00:00:00.000","75-89","10","2266","2022-09-12T09:00:43.000"
"2022-08-02T00:00:00.000","90+","1","517","2022-09-12T09:00:43.000"
"2022-08-02T00:00:00.000","Unknown","0","6","2022-09-12T09:00:43.000"
"2022-08-01T00:00:00.000","0-4","4","1522","2022-09-12T09:00:43.000"
"2022-08-01T00:00:00.000","12-18","5","3172","2022-09-12T09:00:43.000"
"2022-08-01T00:00:00.000","19-34","12","9346","2022-09-12T09:00:43.000"
"2022-08-01T00:00:00.000","35-49","11","9403","2022-09-12T09:00:43.000"
"2022-08-01T00:00:00.000","50-64","18","7944","2022-09-12T09:00:43.000"
"2022-08-01T00:00:00.000","5-11","2","2578","2022-09-12T09:00:43.000"
"2022-08-01T00:00:00.000","65-74","7","3107","2022-09-12T09:00:43.000"
"2022-08-01T00:00:00.000","75-89","6","2256","2022-09-12T09:00:43.000"
"2022-08-01T00:00:00.000","90+","1","516","2022-09-12T09:00:43.000"
"2022-08-01T00:00:00.000","Unknown","0","6","2022-09-12T09:00:43.000"
"2022-07-31T00:00:00.000","0-4","0","1518","2022-09-12T09:00:43.000"
"2022-07-31T00:00:00.000","12-18","3","3167","2022-09-12T09:00:43.000"
"2022-07-31T00:00:00.000","19-34","4","9334","2022-09-12T09:00:43.000"
"2022-07-31T00:00:00.000","35-49","10","9392","2022-09-12T09:00:43.000"
"2022-07-31T00:00:00.000","50-64","6","7926","2022-09-12T09:00:43.000"
"2022-07-31T00:00:00.000","5-11","1","2576","2022-09-12T09:00:43.000"
"2022-07-31T00:00:00.000","65-74","3","3100","2022-09-12T09:00:43.000"
"2022-07-31T00:00:00.000","75-89","3","2250","2022-09-12T09:00:43.000"
"2022-07-31T00:00:00.000","90+","0","515","2022-09-12T09:00:43.000"
"2022-07-31T00:00:00.000","Unknown","0","6","2022-09-12T09:00:43.000"
"2022-07-30T00:00:00.000","0-4","0","1518","2022-09-12T09:00:43.000"
"2022-07-30T00:00:00.000","12-18","3","3164","2022-09-12T09:00:43.000"
"2022-07-30T00:00:00.000","19-34","7","9330","2022-09-12T09:00:43.000"
"2022-07-30T00:00:00.000","35-49","7","9382","2022-09-12T09:00:43.000"
"2022-07-30T00:00:00.000","50-64","8","7920","2022-09-12T09:00:43.000"
"2022-07-30T00:00:00.000","5-11","3","2575","2022-09-12T09:00:43.000"
"2022-07-30T00:00:00.000","65-74","6","3097","2022-09-12T09:00:43.000"
"2022-07-30T00:00:00.000","75-89","6","2247","2022-09-12T09:00:43.000"
"2022-07-30T00:00:00.000","90+","1","515","2022-09-12T09:00:43.000"
"2022-07-30T00:00:00.000","Unknown","0","6","2022-09-12T09:00:43.000"
"2022-07-29T00:00:00.000","0-4","1","1518","2022-09-12T09:00:43.000"
"2022-07-29T00:00:00.000","12-18","4","3161","2022-09-12T09:00:43.000"
"2022-07-29T00:00:00.000","19-34","7","9323","2022-09-12T09:00:43.000"
"2022-07-29T00:00:00.000","35-49","15","9375","2022-09-12T09:00:43.000"
"2022-07-29T00:00:00.000","50-64","12","7912","2022-09-12T09:00:43.000"
"2022-07-29T00:00:00.000","5-11","3","2572","2022-09-12T09:00:43.000"
"2022-07-29T00:00:00.000","65-74","8","3091","2022-09-12T09:00:43.000"
"2022-07-29T00:00:00.000","75-89","5","2241","2022-09-12T09:00:43.000"
"2022-07-29T00:00:00.000","90+","1","514","2022-09-12T09:00:43.000"
"2022-07-29T00:00:00.000","Unknown","0","6","2022-09-12T09:00:43.000"
"2022-07-28T00:00:00.000","0-4","4","1517","2022-09-12T09:00:43.000"
"2022-07-28T00:00:00.000","12-18","4","3157","2022-09-12T09:00:43.000"
"2022-07-28T00:00:00.000","19-34","15","9316","2022-09-12T09:00:43.000"
"2022-07-28T00:00:00.000","35-49","14","9360","2022-09-12T09:00:43.000"
"2022-07-28T00:00:00.000","50-64","14","7900","2022-09-12T09:00:43.000"
"2022-07-28T00:00:00.000","5-11","2","2569","2022-09-12T09:00:43.000"
"2022-07-28T00:00:00.000","65-74","7","3083","2022-09-12T09:00:43.000"
"2022-07-28T00:00:00.000","75-89","5","2236","2022-09-12T09:00:43.000"
"2022-07-28T00:00:00.000","90+","2","513","2022-09-12T09:00:43.000"
"2022-07-28T00:00:00.000","Unknown","0","6","2022-09-12T09:00:43.000"
"2022-07-27T00:00:00.000","0-4","2","1513","2022-09-12T09:00:43.000"
"2022-07-27T00:00:00.000","12-18","2","3153","2022-09-12T09:00:43.000"
"2022-07-27T00:00:00.000","19-34","12","9301","2022-09-12T09:00:43.000"
"2022-07-27T00:00:00.000","35-49","8","9346","2022-09-12T09:00:43.000"
"2022-07-27T00:00:00.000","50-64","21","7886","2022-09-12T09:00:43.000"
"2022-07-27T00:00:00.000","5-11","5","2567","2022-09-12T09:00:43.000"
"2022-07-27T00:00:00.000","65-74","8","3076","2022-09-12T09:00:43.000"
"2022-07-27T00:00:00.000","75-89","5","2231","2022-09-12T09:00:43.000"
"2022-07-27T00:00:00.000","90+","1","511","2022-09-12T09:00:43.000"
"2022-07-27T00:00:00.000","Unknown","0","6","2022-09-12T09:00:43.000"
"2022-07-26T00:00:00.000","0-4","3","1511","2022-09-12T09:00:43.000"
"2022-07-26T00:00:00.000","12-18","4","3151","2022-09-12T09:00:43.000"
"2022-07-26T00:00:00.000","19-34","12","9289","2022-09-12T09:00:43.000"
"2022-07-26T00:00:00.000","35-49","24","9338","2022-09-12T09:00:43.000"
"2022-07-26T00:00:00.000","50-64","23","7865","2022-09-12T09:00:43.000"
"2022-07-26T00:00:00.000","5-11","1","2562","2022-09-12T09:00:43.000"
"2022-07-26T00:00:00.000","65-74","9","3068","2022-09-12T09:00:43.000"
"2022-07-26T00:00:00.000","75-89","11","2226","2022-09-12T09:00:43.000"
"2022-07-26T00:00:00.000","90+","2","510","2022-09-12T09:00:43.000"
"2022-07-26T00:00:00.000","Unknown","0","6","2022-09-12T09:00:43.000"
"2022-07-25T00:00:00.000","0-4","1","1508","2022-09-12T09:00:43.000"
"2022-07-25T00:00:00.000","12-18","2","3147","2022-09-12T09:00:43.000"
"2022-07-25T00:00:00.000","19-34","11","9277","2022-09-12T09:00:43.000"
"2022-07-25T00:00:00.000","35-49","15","9314","2022-09-12T09:00:43.000"
"2022-07-25T00:00:00.000","50-64","16","7842","2022-09-12T09:00:43.000"
"2022-07-25T00:00:00.000","5-11","4","2561","2022-09-12T09:00:43.000"
"2022-07-25T00:00:00.000","65-74","7","3059","2022-09-12T09:00:43.000"
"2022-07-25T00:00:00.000","75-89","6","2215","2022-09-12T09:00:43.000"
"2022-07-25T00:00:00.000","90+","1","508","2022-09-12T09:00:43.000"
"2022-07-25T00:00:00.000","Unknown","0","6","2022-09-12T09:00:43.000"
"2022-07-24T00:00:00.000","0-4","1","1507","2022-09-12T09:00:43.000"
"2022-07-24T00:00:00.000","12-18","5","3145","2022-09-12T09:00:43.000"
"2022-07-24T00:00:00.000","19-34","6","9266","2022-09-12T09:00:43.000"
"2022-07-24T00:00:00.000","35-49","7","9299","2022-09-12T09:00:43.000"
"2022-07-24T00:00:00.000","50-64","15","7826","2022-09-12T09:00:43.000"
"2022-07-24T00:00:00.000","5-11","3","2557","2022-09-12T09:00:43.000"
"2022-07-24T00:00:00.000","65-74","8","3052","2022-09-12T09:00:43.000"
"2022-07-24T00:00:00.000","75-89","8","2209","2022-09-12T09:00:43.000"
"2022-07-24T00:00:00.000","90+","1","507","2022-09-12T09:00:43.000"
"2022-07-24T00:00:00.000","Unknown","0","6","2022-09-12T09:00:43.000"
"2022-07-23T00:00:00.000","0-4","1","1506","2022-09-12T09:00:43.000"
"2022-07-23T00:00:00.000","12-18","2","3140","2022-09-12T09:00:43.000"
"2022-07-23T00:00:00.000","19-34","3","9260","2022-09-12T09:00:43.000"
"2022-07-23T00:00:00.000","35-49","11","9292","2022-09-12T09:00:43.000"
"2022-07-23T00:00:00.000","50-64","12","7811","2022-09-12T09:00:43.000"
"2022-07-23T00:00:00.000","5-11","3","2554","2022-09-12T09:00:43.000"
"2022-07-23T00:00:00.000","65-74","7","3044","2022-09-12T09:00:43.000"
"2022-07-23T00:00:00.000","75-89","8","2201","2022-09-12T09:00:43.000"
"2022-07-23T00:00:00.000","90+","0","506","2022-09-12T09:00:43.000"
"2022-07-23T00:00:00.000","Unknown","0","6","2022-09-12T09:00:43.000"
"2022-07-22T00:00:00.000","0-4","1","1505","2022-09-12T09:00:43.000"
"2022-07-22T00:00:00.000","12-18","4","3138","2022-09-12T09:00:43.000"
"2022-07-22T00:00:00.000","19-34","8","9257","2022-09-12T09:00:43.000"
"2022-07-22T00:00:00.000","35-49","15","9281","2022-09-12T09:00:43.000"
"2022-07-22T00:00:00.000","50-64","18","7799","2022-09-12T09:00:43.000"
"2022-07-22T00:00:00.000","5-11","4","2551","2022-09-12T09:00:43.000"
"2022-07-22T00:00:00.000","65-74","3","3037","2022-09-12T09:00:43.000"
"2022-07-22T00:00:00.000","75-89","9","2193","2022-09-12T09:00:43.000"
"2022-07-22T00:00:00.000","90+","1","506","2022-09-12T09:00:43.000"
"2022-07-22T00:00:00.000","Unknown","0","6","2022-09-12T09:00:43.000"
"2022-07-21T00:00:00.000","0-4","2","1504","2022-09-12T09:00:43.000"
"2022-07-21T00:00:00.000","12-18","12","3134","2022-09-12T09:00:43.000"
"2022-07-21T00:00:00.000","19-34","19","9249","2022-09-12T09:00:43.000"
"2022-07-21T00:00:00.000","35-49","17","9266","2022-09-12T09:00:43.000"
"2022-07-21T00:00:00.000","50-64","12","7781","2022-09-12T09:00:43.000"
"2022-07-21T00:00:00.000","5-11","2","2547","2022-09-12T09:00:43.000"
"2022-07-21T00:00:00.000","65-74","9","3034","2022-09-12T09:00:43.000"
"2022-07-21T00:00:00.000","75-89","7","2184","2022-09-12T09:00:43.000"
"2022-07-21T00:00:00.000","90+","0","505","2022-09-12T09:00:43.000"
"2022-07-21T00:00:00.000","Unknown","0","6","2022-09-12T09:00:43.000"
"2022-07-20T00:00:00.000","0-4","1","1502","2022-09-12T09:00:43.000"
"2022-07-20T00:00:00.000","12-18","6","3122","2022-09-12T09:00:43.000"
"2022-07-20T00:00:00.000","19-34","12","9230","2022-09-12T09:00:43.000"
"2022-07-20T00:00:00.000","35-49","13","9249","2022-09-12T09:00:43.000"
"2022-07-20T00:00:00.000","50-64","10","7769","2022-09-12T09:00:43.000"
"2022-07-20T00:00:00.000","5-11","1","2545","2022-09-12T09:00:43.000"
"2022-07-20T00:00:00.000","65-74","11","3025","2022-09-12T09:00:43.000"
"2022-07-20T00:00:00.000","75-89","9","2177","2022-09-12T09:00:43.000"
"2022-07-20T00:00:00.000","90+","1","505","2022-09-12T09:00:43.000"
"2022-07-20T00:00:00.000","Unknown","0","6","2022-09-12T09:00:43.000"
"2022-07-19T00:00:00.000","0-4","4","1501","2022-09-12T09:00:43.000"
"2022-07-19T00:00:00.000","12-18","3","3116","2022-09-12T09:00:43.000"
"2022-07-19T00:00:00.000","19-34","14","9218","2022-09-12T09:00:43.000"
"2022-07-19T00:00:00.000","35-49","15","9236","2022-09-12T09:00:43.000"
"2022-07-19T00:00:00.000","50-64","25","7759","2022-09-12T09:00:43.000"
"2022-07-19T00:00:00.000","5-11","1","2544","2022-09-12T09:00:43.000"
"2022-07-19T00:00:00.000","65-74","6","3014","2022-09-12T09:00:43.000"
"2022-07-19T00:00:00.000","75-89","4","2168","2022-09-12T09:00:43.000"
"2022-07-19T00:00:00.000","90+","1","504","2022-09-12T09:00:43.000"
"2022-07-19T00:00:00.000","Unknown","0","6","2022-09-12T09:00:43.000"
"2022-07-18T00:00:00.000","0-4","5","1497","2022-09-12T09:00:43.000"
"2022-07-18T00:00:00.000","12-18","4","3113","2022-09-12T09:00:43.000"
"2022-07-18T00:00:00.000","19-34","12","9204","2022-09-12T09:00:43.000"
"2022-07-18T00:00:00.000","35-49","20","9221","2022-09-12T09:00:43.000"
"2022-07-18T00:00:00.000","50-64","19","7734","2022-09-12T09:00:43.000"
"2022-07-18T00:00:00.000","5-11","5","2543","2022-09-12T09:00:43.000"
"2022-07-18T00:00:00.000","65-74","11","3008","2022-09-12T09:00:43.000"
"2022-07-18T00:00:00.000","75-89","13","2164","2022-09-12T09:00:43.000"
"2022-07-18T00:00:00.000","90+","1","503","2022-09-12T09:00:43.000"
"2022-07-18T00:00:00.000","Unknown","0","6","2022-09-12T09:00:43.000"
"2022-07-17T00:00:00.000","0-4","3","1492","2022-09-12T09:00:43.000"
"2022-07-17T00:00:00.000","12-18","0","3109","2022-09-12T09:00:43.000"
"2022-07-17T00:00:00.000","19-34","5","9192","2022-09-12T09:00:43.000"
"2022-07-17T00:00:00.000","35-49","4","9201","2022-09-12T09:00:43.000"
"2022-07-17T00:00:00.000","50-64","10","7715","2022-09-12T09:00:43.000"
"2022-07-17T00:00:00.000","5-11","2","2538","2022-09-12T09:00:43.000"
"2022-07-17T00:00:00.000","65-74","5","2997","2022-09-12T09:00:43.000"
"2022-07-17T00:00:00.000","75-89","8","2151","2022-09-12T09:00:43.000"
"2022-07-17T00:00:00.000","90+","0","502","2022-09-12T09:00:43.000"
"2022-07-17T00:00:00.000","Unknown","0","6","2022-09-12T09:00:43.000"
"2022-07-16T00:00:00.000","0-4","2","1489","2022-09-12T09:00:43.000"
"2022-07-16T00:00:00.000","12-18","7","3109","2022-09-12T09:00:43.000"
"2022-07-16T00:00:00.000","19-34","11","9187","2022-09-12T09:00:43.000"
"2022-07-16T00:00:00.000","35-49","7","9197","2022-09-12T09:00:43.000"
"2022-07-16T00:00:00.000","50-64","12","7705","2022-09-12T09:00:43.000"
"2022-07-16T00:00:00.000","5-11","0","2536","2022-09-12T09:00:43.000"
"2022-07-16T00:00:00.000","65-74","6","2992","2022-09-12T09:00:43.000"
"2022-07-16T00:00:00.000","75-89","7","2143","2022-09-12T09:00:43.000"
"2022-07-16T00:00:00.000","90+","0","502","2022-09-12T09:00:43.000"
"2022-07-16T00:00:00.000","Unknown","0","6","2022-09-12T09:00:43.000"
"2022-07-15T00:00:00.000","0-4","6","1487","2022-09-12T09:00:43.000"
"2022-07-15T00:00:00.000","12-18","6","3102","2022-09-12T09:00:43.000"
"2022-07-15T00:00:00.000","19-34","6","9176","2022-09-12T09:00:43.000"
"2022-07-15T00:00:00.000","35-49","14","9190","2022-09-12T09:00:43.000"
"2022-07-15T00:00:00.000","50-64","25","7693","2022-09-12T09:00:43.000"
"2022-07-15T00:00:00.000","5-11","3","2536","2022-09-12T09:00:43.000"
"2022-07-15T00:00:00.000","65-74","12","2986","2022-09-12T09:00:43.000"
"2022-07-15T00:00:00.000","75-89","20","2136","2022-09-12T09:00:43.000"
"2022-07-15T00:00:00.000","90+","0","502","2022-09-12T09:00:43.000"
"2022-07-15T00:00:00.000","Unknown","0","6","2022-09-12T09:00:43.000"
"2022-07-14T00:00:00.000","0-4","0","1481","2022-09-12T09:00:43.000"
"2022-07-14T00:00:00.000","12-18","4","3096","2022-09-12T09:00:43.000"
"2022-07-14T00:00:00.000","19-34","9","9170","2022-09-12T09:00:43.000"
"2022-07-14T00:00:00.000","35-49","9","9176","2022-09-12T09:00:43.000"
"2022-07-14T00:00:00.000","50-64","10","7668","2022-09-12T09:00:43.000"
"2022-07-14T00:00:00.000","5-11","5","2533","2022-09-12T09:00:43.000"
"2022-07-14T00:00:00.000","65-74","10","2974","2022-09-12T09:00:43.000"
"2022-07-14T00:00:00.000","75-89","10","2116","2022-09-12T09:00:43.000"
"2022-07-14T00:00:00.000","90+","10","502","2022-09-12T09:00:43.000"
"2022-07-14T00:00:00.000","Unknown","0","6","2022-09-12T09:00:43.000"
"2022-07-13T00:00:00.000","0-4","6","1481","2022-09-12T09:00:43.000"
"2022-07-13T00:00:00.000","12-18","2","3092","2022-09-12T09:00:43.000"
"2022-07-13T00:00:00.000","19-34","9","9161","2022-09-12T09:00:43.000"
"2022-07-13T00:00:00.000","35-49","14","9167","2022-09-12T09:00:43.000"
"2022-07-13T00:00:00.000","50-64","14","7658","2022-09-12T09:00:43.000"
"2022-07-13T00:00:00.000","5-11","3","2528","2022-09-12T09:00:43.000"
"2022-07-13T00:00:00.000","65-74","10","2964","2022-09-12T09:00:43.000"
"2022-07-13T00:00:00.000","75-89","9","2106","2022-09-12T09:00:43.000"
"2022-07-13T00:00:00.000","90+","0","492","2022-09-12T09:00:43.000"
"2022-07-13T00:00:00.000","Unknown","0","6","2022-09-12T09:00:43.000"
"2022-07-12T00:00:00.000","0-4","3","1475","2022-09-12T09:00:43.000"
"2022-07-12T00:00:00.000","12-18","4","3090","2022-09-12T09:00:43.000"
"2022-07-12T00:00:00.000","19-34","11","9152","2022-09-12T09:00:43.000"
"2022-07-12T00:00:00.000","35-49","23","9153","2022-09-12T09:00:43.000"
"2022-07-12T00:00:00.000","50-64","12","7644","2022-09-12T09:00:43.000"
"2022-07-12T00:00:00.000","5-11","5","2525","2022-09-12T09:00:43.000"
"2022-07-12T00:00:00.000","65-74","15","2954","2022-09-12T09:00:43.000"
"2022-07-12T00:00:00.000","75-89","10","2097","2022-09-12T09:00:43.000"
"2022-07-12T00:00:00.000","90+","0","492","2022-09-12T09:00:43.000"
"2022-07-12T00:00:00.000","Unknown","0","6","2022-09-12T09:00:43.000"
"2022-07-11T00:00:00.000","0-4","4","1472","2022-09-12T09:00:43.000"
"2022-07-11T00:00:00.000","12-18","5","3086","2022-09-12T09:00:43.000"
"2022-07-11T00:00:00.000","19-34","11","9141","2022-09-12T09:00:43.000"
"2022-07-11T00:00:00.000","35-49","13","9130","2022-09-12T09:00:43.000"
"2022-07-11T00:00:00.000","50-64","20","7632","2022-09-12T09:00:43.000"
"2022-07-11T00:00:00.000","5-11","4","2520","2022-09-12T09:00:43.000"
"2022-07-11T00:00:00.000","65-74","11","2939","2022-09-12T09:00:43.000"
"2022-07-11T00:00:00.000","75-89","26","2087","2022-09-12T09:00:43.000"
"2022-07-11T00:00:00.000","90+","10","492","2022-09-12T09:00:43.000"
"2022-07-11T00:00:00.000","Unknown","0","6","2022-09-12T09:00:43.000"
"2022-07-10T00:00:00.000","0-4","4","1468","2022-09-12T09:00:43.000"
"2022-07-10T00:00:00.000","12-18","0","3081","2022-09-12T09:00:43.000"
"2022-07-10T00:00:00.000","19-34","8","9130","2022-09-12T09:00:43.000"
"2022-07-10T00:00:00.000","35-49","10","9117","2022-09-12T09:00:43.000"
"2022-07-10T00:00:00.000","50-64","6","7612","2022-09-12T09:00:43.000"
"2022-07-10T00:00:00.000","5-11","1","2516","2022-09-12T09:00:43.000"
"2022-07-10T00:00:00.000","65-74","5","2928","2022-09-12T09:00:43.000"
"2022-07-10T00:00:00.000","75-89","3","2061","2022-09-12T09:00:43.000"
"2022-07-10T00:00:00.000","90+","0","482","2022-09-12T09:00:43.000"
"2022-07-10T00:00:00.000","Unknown","0","6","2022-09-12T09:00:43.000"
"2022-07-09T00:00:00.000","0-4","2","1464","2022-09-12T09:00:43.000"
"2022-07-09T00:00:00.000","12-18","3","3081","2022-09-12T09:00:43.000"
"2022-07-09T00:00:00.000","19-34","13","9122","2022-09-12T09:00:43.000"
"2022-07-09T00:00:00.000","35-49","15","9107","2022-09-12T09:00:43.000"
"2022-07-09T00:00:00.000","50-64","25","7606","2022-09-12T09:00:43.000"
"2022-07-09T00:00:00.000","5-11","4","2515","2022-09-12T09:00:43.000"
"2022-07-09T00:00:00.000","65-74","12","2923","2022-09-12T09:00:43.000"
"2022-07-09T00:00:00.000","75-89","4","2058","2022-09-12T09:00:43.000"
"2022-07-09T00:00:00.000","90+","0","482","2022-09-12T09:00:43.000"
"2022-07-09T00:00:00.000","Unknown","0","6","2022-09-12T09:00:43.000"
"2022-07-08T00:00:00.000","0-4","6","1462","2022-09-12T09:00:43.000"
"2022-07-08T00:00:00.000","12-18","4","3078","2022-09-12T09:00:43.000"
"2022-07-08T00:00:00.000","19-34","12","9109","2022-09-12T09:00:43.000"
"2022-07-08T00:00:00.000","35-49","14","9092","2022-09-12T09:00:43.000"
"2022-07-08T00:00:00.000","50-64","17","7581","2022-09-12T09:00:43.000"
"2022-07-08T00:00:00.000","5-11","5","2511","2022-09-12T09:00:43.000"
"2022-07-08T00:00:00.000","65-74","11","2911","2022-09-12T09:00:43.000"
"2022-07-08T00:00:00.000","75-89","10","2054","2022-09-12T09:00:43.000"
"2022-07-08T00:00:00.000","90+","3","482","2022-09-12T09:00:43.000"
"2022-07-08T00:00:00.000","Unknown","0","6","2022-09-12T09:00:43.000"
"2022-07-07T00:00:00.000","0-4","5","1456","2022-09-12T09:00:43.000"
"2022-07-07T00:00:00.000","12-18","6","3074","2022-09-12T09:00:43.000"
"2022-07-07T00:00:00.000","19-34","17","9097","2022-09-12T09:00:43.000"
"2022-07-07T00:00:00.000","35-49","20","9078","2022-09-12T09:00:43.000"
"2022-07-07T00:00:00.000","50-64","24","7564","2022-09-12T09:00:43.000"
"2022-07-07T00:00:00.000","5-11","1","2506","2022-09-12T09:00:43.000"
"2022-07-07T00:00:00.000","65-74","11","2900","2022-09-12T09:00:43.000"
"2022-07-07T00:00:00.000","75-89","5","2044","2022-09-12T09:00:43.000"
"2022-07-07T00:00:00.000","90+","3","479","2022-09-12T09:00:43.000"
"2022-07-07T00:00:00.000","Unknown","0","6","2022-09-12T09:00:43.000"
"2022-07-06T00:00:00.000","0-4","1","1451","2022-09-12T09:00:43.000"
"2022-07-06T00:00:00.000","12-18","4","3068","2022-09-12T09:00:43.000"
"2022-07-06T00:00:00.000","19-34","16","9080","2022-09-12T09:00:43.000"
"2022-07-06T00:00:00.000","35-49","29","9058","2022-09-12T09:00:43.000"
"2022-07-06T00:00:00.000","50-64","23","7540","2022-09-12T09:00:43.000"
"2022-07-06T00:00:00.000","5-11","3","2505","2022-09-12T09:00:43.000"
"2022-07-06T00:00:00.000","65-74","12","2889","2022-09-12T09:00:43.000"
"2022-07-06T00:00:00.000","75-89","7","2039","2022-09-12T09:00:43.000"
"2022-07-06T00:00:00.000","90+","1","476","2022-09-12T09:00:43.000"
"2022-07-06T00:00:00.000","Unknown","0","6","2022-09-12T09:00:43.000"
"2022-07-05T00:00:00.000","0-4","6","1450","2022-09-12T09:00:43.000"
"2022-07-05T00:00:00.000","12-18","1","3064","2022-09-12T09:00:43.000"
"2022-07-05T00:00:00.000","19-34","22","9064","2022-09-12T09:00:43.000"
"2022-07-05T00:00:00.000","35-49","21","9029","2022-09-12T09:00:43.000"
"2022-07-05T00:00:00.000","50-64","23","7517","2022-09-12T09:00:43.000"
"2022-07-05T00:00:00.000","5-11","5","2502","2022-09-12T09:00:43.000"
"2022-07-05T00:00:00.000","65-74","14","2877","2022-09-12T09:00:43.000"
"2022-07-05T00:00:00.000","75-89","9","2032","2022-09-12T09:00:43.000"
"2022-07-05T00:00:00.000","90+","3","475","2022-09-12T09:00:43.000"
"2022-07-05T00:00:00.000","Unknown","0","6","2022-09-12T09:00:43.000"
"2022-07-04T00:00:00.000","0-4","2","1444","2022-09-12T09:00:43.000"
"2022-07-04T00:00:00.000","12-18","5","3063","2022-09-12T09:00:43.000"
"2022-07-04T00:00:00.000","19-34","2","9042","2022-09-12T09:00:43.000"
"2022-07-04T00:00:00.000","35-49","15","9008","2022-09-12T09:00:43.000"
"2022-07-04T00:00:00.000","50-64","12","7494","2022-09-12T09:00:43.000"
"2022-07-04T00:00:00.000","5-11","2","2497","2022-09-12T09:00:43.000"
"2022-07-04T00:00:00.000","65-74","8","2863","2022-09-12T09:00:43.000"
"2022-07-04T00:00:00.000","75-89","8","2023","2022-09-12T09:00:43.000"
"2022-07-04T00:00:00.000","90+","0","472","2022-09-12T09:00:43.000"
"2022-07-04T00:00:00.000","Unknown","0","6","2022-09-12T09:00:43.000"
"2022-07-03T00:00:00.000","0-4","4","1442","2022-09-12T09:00:43.000"
"2022-07-03T00:00:00.000","12-18","3","3058","2022-09-12T09:00:43.000"
"2022-07-03T00:00:00.000","19-34","7","9040","2022-09-12T09:00:43.000"
