"pais","idnum","estratopri","estratosec","upm","prov","municipio","cluster","ur","tamano","idiomaq","fecha","wt","q1","q2y","q2","ls3","a4","soct2","idio2","np1","np2","sgl1","cp4a","cp5","cp6","cp7","cp8","cp13","cp20","cpss1","it1","l1b","prot3","jc10","jc13","jc15a","vic1ext","vic1exta","vic2","vic2aa","vic1hogar","pole2n","aoj11","pese1","pese2","aoj17","aoj12","aoj22","b1","b2","b3","b4","b6","b10a","b12","b13","b18","b20","b20a","b21","b21a","b32","b47a","n9","n11","n15","b3milx","mil3","mil4","pr3a","pr3b","pr3c","pr4","pr5","m1","sd2new2","sd3new2","sd6new2","infrax","infra2","coer1","ros1","ros4","ing4","eff1","eff2","mil7","env1","pn4","w14a","e5","e15","e3","e16","d1","d2","d3","d4","d5","d6","per4","per9","dem2","dem11","exc2","exc6","exc20","exc11","exc13","exc14","exc15","exc16","exc18","exc7","diso7","diso17","vicbar1","vicbar1f","vicbar3","vicbar4","vicbar4f","vicbar7","vicbar7f","fear10","vic44","fear6e","fear6f","vb1","inf1","vb2","vb3n","vb4new","vb101","vb10","vb11","pol1","vb20","clien1n","clien1na","for1n","for4","for5","for6","for7","for6b","for7b","mil10a","mil10c","mil10e","vol207n","vol208n","dvw1","dvw2","wf1","ed","ed2","q3c","q5b","ocup4a","ocup1a","pr1","pr2","pr3","q10new","q10g","q10a","q10b","q10c1","q10c2","q16n","cg5a","cg5b","q10cnew","q14","q10d","q10e","q11n","q12c","q12bn","q12","etid","leng1","www1","gi0","gi1","gix4","gi4","gi7","r3","r4","r4a","r5","r6","r7","r8","r12","r14","r15","r18","r1","r16","r26","formatq","colorr","ti","sexi","colori","uniq_id","sex"
"24","51ac412b-4188-417e-9bb0-61ae0c737fc1-fd70a29ac1d558b96711531278","2402","2","21","103","10309","103091640314","2","5","2","24jun2014","1","1","1979","35","1","5","3","2","2","1","4","2","4","1","3","4","4","999999","4","1","988888","2","2","2","2","2","999999","999999","999999","2","2","2","2","2","3","3","2","7","7","5","4","7","5","1","7","4","7","7","4","7","5","1","7","4","6","7","7","7","1","7","7","4","2","2","3","2","2","4","888888","4","1","7","7","1","1","7","1","2","2","7","1","1","1","10","4","5","10","1","1","1","6","2","1","0","0","0","999999","0","999999","999999","0","1","2","1","5","2","999999","2","888888","999999","2","999999","0","0","2","1","1","1","1","2401","999999","999999","2","999999","3","888888","2","2","888888","4","4","888888","999999","1","1","988888","888888","1","2","1","2","3","2","8","2","1","2","1","1","3","999999","999999","988888","988888","2","999999","999999","999999","999999","2","999999","2","888888","3","1","3","3","1","1","5","2401","5","3","1","2","2","63","1","0","1","0","0","0","0","0","0","0","0","1","0","0","2","5","24.6","2","6","GUY14_0468","1"
"24","51ac412b-4188-417e-9bb0-61ae0c737fc1-fd70a29ac1d558b96711531279","2402","2","21","103","10309","103091640314","2","5","2","24jun2014","1","1","1988","26","1","5","2","2","2","2","2","2","4","1","3","4","4","999999","4","2","4","2","1","1","2","2","999999","999999","999999","2","2","1","888888","2","4","2","2","5","7","5","3","3","4","1","6","4","5","5","1","7","4","3","7","7","7","5","7","7","888888","7","1","7","2","3","2","2","2","3","2","4","1","7","1","1","1","7","1","3","1","1","1","1","10","10","7","7","10","8","1","1","5","1","1","0","0","0","999999","0","999999","0","0","1","1","5","5","1","2","888888","888888","999999","2","999999","0","0","1","1","1","1","1","2401","999999","999999","2","999999","4","2","2","2","888888","4","4","888888","999999","2","3","4","4","2","3","2","888888","888888","2","5","1","3","1","1","1","2","1","999999","11","11","2","999999","999999","999999","999999","2","999999","1","888888","3","1","2","8","5","2","5","2401","5","3","1","2","1","63","1","1","1","0","0","0","0","1","0","0","0","1","0","0","2","9","42.433","2","6","GUY14_0469","1"
"24","5244ef23-2d54-4de7-af98-8f5364ae93e8-b45b711606173edb67115291","2401","1","7","104","10417","104171280663","1","1","2","13jun2014","1","2","1954","60","2","59","3","3","2","2","4","2","1","1","2","4","4","3","4","2","1","2","1","1","2","1","1","11","1","1","3","2","2","2","3","4","3","1","7","1","1","7","1","2","1","1","1","7","1","1","1","1","1","1","1","1","5","7","1","1","4","3","2","4","3","3","3","2","3","4","1","7","7","2","5","7","3","3","2","10","2","3","2","6","4","5","4","3","1","1","7","1","2","0","1","0","999999","0","999999","0","0","0","2","2","5","1","2","1","2","999999","2","999999","0","0","4","2","1","1","1","888888","999999","999999","2","999999","4","2","2","2","1","1","4","1","4","3","2","888888","888888","2","3","3","2","2","2","11","888888","5","1","1","4","2","1","999999","16","2","2","999999","999999","999999","999999","1","2","1","1","2","2","2","4","0","6","2","2401","3","1","1","1","1","52","1","1","1","2","1","0","0","1","1","1","1","1","1","1","2","5","39.283","1","7","GUY14_0470","2"
"24","5244ef23-2d54-4de7-af98-8f5364ae93e8-b45b711606173edb67115292","2401","1","7","104","10417","104171280663","1","1","2","13jun2014","1","2","1972","42","2","15","3","3","2","2","5","2","3","4","2","4","2","4","4","2","10","2","1","1","2","2","999999","999999","999999","2","2","2","3","3","4","3","2","5","4","3","2","3","5","6","3","2","2","2","4","5","5","3","4","4","3","2","2","4","4","6","4","5","2","3","3","4","3","5","4","4","2","4","4","3","3","5","1","3","2","4","3","2","2","7","3","5","3","3","1","7","4","3","2","0","0","0","999999","999999","999999","0","0","1","2","1","5","1","3","1","2","999999","2","999999","0","0","2","3","1","1","1","2402","999999","999999","2","999999","3","2","2","2","4","1","4","1","2","1","2","4","888888","2","3","3","2","2","2","11","4","5","1","5","999999","1","999999","2","5","999999","1","3","4","1","2","2","999999","1","2","3","2","2","5","1","4","4","2401","2","1","1","888888","2","50","1","1","1","0","0","0","1","1","0","0","0","1","0","0","2","8","39.333","1","7","GUY14_0471","2"
"24","5244ef23-2d54-4de7-af98-8f5364ae93e8-b45b711606173edb67115293","2401","1","7","104","10417","104171280663","1","1","2","13jun2014","1","2","1995","19","2","5","3","2","2","2","3","2","4","1","4","4","4","4","3","2","4","2","2","1","2","2","999999","999999","999999","2","2","3","3","2","4","3","1","6","5","4","2","3","1","2","1","4","1","1","3","4","3","6","5","6","3","6","6","5","2","3","4","5","2","3","3","3","3","3","2","4","5","4","3","4","3","2","2","3","2","4","4","3","4","5","3","4","4","3","1","6","5","2","2","0","0","0","999999","999999","999999","999999","999999","0","2","2","5","2","999999","2","2","999999","2","999999","1","0","1","3","2","1","2","999999","6","999999","2","999999","4","2","2","2","4","1","1","1","3","2","2","888888","4","2","3","3","2","2","2","11","4","5","1","3","999999","2","1","999999","7","999999","1","2","4","4","2","2","999999","1","1","3","2","1","6","2","0","2","2401","2","1","1","1","1","888888","1","1","1","0","1","1","0","1","0","0","0","1","0","1","2","5","36.933","1","7","GUY14_0472","2"
"24","5244ef23-2d54-4de7-af98-8f5364ae93e8-b45b711606173edb67115294","2401","1","7","104","10417","104171280663","1","1","2","13jun2014","1","1","1969","45","3","13","3","2","2","2","5","2","2","1","2","4","4","999999","4","2","10","2","1","1","2","2","999999","999999","999999","2","3","3","3","3","4","4","1","1","4","2","3","3","1","5","2","3","3","3","2","2","4","1","3","1","3","1","4","7","3","4","4","4","2","3","3","3","3","3","3","4","7","4","7","2","4","4","2","3","2","3","3","4","3","4","5","4","3","5","1","5","4","1","2","0","0","0","999999","0","999999","999999","0","0","2","3","4","2","999999","2","2","999999","2","999999","0","0","1","1","1","1","1","2402","999999","999999","2","999999","4","2","2","2","1","1","4","1","2","2","2","4","888888","2","3","3","2","2","2","11","2","5","1","1","2","1","999999","2","5","5","2","999999","999999","999999","999999","2","999999","1","2","3","2","2","4","0","4","4","2401","4","1","1","1","1","65","1","1","1","0","0","0","0","1","1","1","1","1","1","1","2","8","47.183","1","7","GUY14_0473","1"
"24","5244ef23-2d54-4de7-af98-8f5364ae93e8-b45b711606173edb67115295","2401","1","7","104","10417","104171280663","1","1","2","13jun2014","1","1","1980","34","2","3","3","2","2","2","4","2","2","1","4","4","4","999999","4","2","4","2","2","1","2","2","999999","999999","999999","2","2","3","3","2","3","3","1","3","6","3","3","3","2","5","4","5","5","4","4","2","3","3","2","4","2","1","4","7","3","2","1","4","2","4","2","2","2","3","3","4","6","5","5","2","3","4","3","3","2","4","2","3","2","5","4","5","2","3","1","2","7","2","2","0","0","0","999999","0","999999","0","0","0","1","2","5","2","999999","2","2","999999","2","999999","0","0","1","3","1","1","1","2402","999999","999999","2","999999","3","2","2","2","4","1","4","1","2","2","1","4","888888","2","3","1","2","2","2","10","888888","5","1","2","4","2","1","999999","4","3","1","2","3","1","3","2","999999","1","2","3","2","2","4","0","3","4","2401","3","1","1","1","2","53","1","1","1","0","1","1","0","1","1","1","1","1","1","1","2","8","37.383","1","7","GUY14_0474","1"
"24","5244ef23-2d54-4de7-af98-8f5364ae93e8-b45b711606173edb67115296","2401","1","7","104","10417","104171280663","1","1","2","13jun2014","1","1","1995","19","2","1","2","1","2","2","3","2","2","3","4","4","4","999999","3","2","5","2","1","2","2","2","999999","999999","999999","2","3","3","3","2","3","3","1","5","4","3","3","3","4","6","1","1","3","2","1","3","4","1","4","3","4","4","6","4","1","4","5","5","2","3","3","3","3","4","2","4","4","6","4","1","1","4","1","3","2","5","3","3","9","7","6","2","3","5","1","2","2","1","2","0","988888","0","999999","999999","999999","999999","999999","0","2","3","4","2","999999","2","2","999999","2","999999","0","0","3","1","2","1","2","999999","6","999999","2","999999","4","1","2","2","5","4","4","1","2","2","2","888888","4","4","3","3","2","2","2","11","3","3","1","3","999999","2","1","999999","888888","999999","1","3","4","1","2","2","999999","1","1","3","2","1","4","0","0","5","2401","2","2","1","1","888888","56","1","1","1","1","1","1","0","1","1","1","1","1","1","1","2","5","44.166000000000004","1","7","GUY14_0475","1"
"24","526c0a34-bab3-412e-bf5c-af33901d1235-a0121e3e4cdd3d65671151391","2404","1","15","110","11002","110020020003","1","4","2","26jun2014","1","2","1955","59","1","5","3","2","2","2","2","2","3","2","4","2","3","4","4","2","4","1","2","2","2","2","999999","999999","999999","2","3","3","3","3","3","4","2","4","5","5","6","2","3","4","4","1","4","3","4","1","4","3","2","4","5","3","4","3","3","2","4","4","2","5","3","2","3","5","3","4","4","5","3","5","5","2","3","3","2","5","8","8","2","4","6","3","8","1","1","1","7","1","2","0","0","0","999999","999999","999999","999999","999999","0","2","3","4","2","999999","2","2","999999","2","999999","0","1","3","1","2","1","1","2402","999999","999999","1","2402","1","3","2","2","5","5","4","1","3","2","2","2","2","1","4","3","3","2","2","9","2","5","1","5","999999","2","1","999999","13","999999","2","999999","999999","999999","999999","1","3","2","2","2","1","3","9","2","7","4","2401","1","1","1","2","1","25","1","1","1","0","1","1","1","1","1","1","1","1","0","0","2","8","35.966","2","7","GUY14_0476","2"
"24","526c0a34-bab3-412e-bf5c-af33901d1235-a0121e3e4cdd3d65671151392","2404","1","15","110","11002","110020020003","1","4","2","26jun2014","1","2","1983","31","2","3","3","2","2","2","4","2","4","1","3","4","4","4","3","2","4","2","2","2","1","1","1","3","2","2","3","3","3","3","3","3","2","3","6","5","5","2","6","6","1","2","3","3","3","1","3","5","6","3","5","3","4","5","5","6","5","3","2","5","2","2","2","4","3","3","4","6","3","5","6","3","3","3","2","3","4","5","5","6","5","5","6","1","1","3","4","1","2","0","0","0","0","0","999999","0","999999","0","1","1","3","2","999999","1","2","999999","2","999999","0","0","2","1","2","1","1","2402","999999","999999","1","2402","2","3","2","2","4","4","4","1","2","1","2","2","2","1","1","2","2","3","2","11","4","5","1","1","1","2","1","999999","13","4","2","999999","999999","999999","999999","2","999999","1","1","2","1","1","5","2","0","2","2401","1","1","1","1","1","65","1","1","1","0","1","0","0","1","1","1","1","1","1","0","2","3","39.716","2","7","GUY14_0477","2"
"24","526c0a34-bab3-412e-bf5c-af33901d1235-a0121e3e4cdd3d65671151393","2404","1","15","110","11002","110020020003","1","4","2","26jun2014","1","2","1995","19","1","3","3","3","2","1","5","1","4","1","3","4","4","3","2","3","4","2","2","2","2","1","1","3","3","2","4","3","3","2","3","3","2","4","4","4","4","4","3","2","1","4","1","4","4","1","3","5","4","4","4","4","4","4","5","5","5","5","1","5","2","3","2","3","2","4","4","4","5","5","4","5","2","4","2","5","6","4","6","5","5","6","6","6","1","2","6","2","2","0","0","0","999999","999999","999999","999999","999999","1","1","1","2","1","3","2","2","999999","2","999999","0","0","3","1","2","1","2","999999","6","999999","2","999999","3","3","2","2","1","4","4","1","4","2","2","3","2","1","4","4","3","2","2","11","4","5","1","3","999999","2","1","999999","12","999999","1","2","2","1","1","2","999999","1","1","3","2","1","4","0","0","4","2401","1","2","1","1","1","65","1","1","1","1","1","1","0","1","1","1","1","1","1","0","2","6","45.816","2","7","GUY14_0478","2"
"24","526c0a34-bab3-412e-bf5c-af33901d1235-a0121e3e4cdd3d65671151394","2404","1","15","110","11002","110020020003","1","4","2","26jun2014","1","1","1947","67","1","13","3","3","2","2","3","1","4","4","4","4","4","999999","4","3","4","2","2","2","2","2","999999","999999","999999","1","3","4","3","2","2","4","1","4","7","3","4","4","3","5","1","4","3","4","1","1","4","3","5","4","5","3","5","3","6","3","5","6","1","3","4","4","4","6","3","2","4","6","3","6","3","4","1","3","1","4","7","7","6","3","5","4","4","7","1","1","7","1","2","1","0","1","0","999999","999999","999999","999999","0","1","1","5","1","3","2","2","999999","2","999999","0","0","2","2","1","1","2","999999","7","999999","2","999999","3","3","2","2","4","5","4","1","2","1","1","2","2","1","4","3","3","2","2","11","2","5","1","6","999999","2","1","999999","12","3","1","2","1","1","1","1","3","1","1","2","2","2","2","0","5","2","2401","2","1","1","1","1","65","1","1","1","0","1","1","1","1","1","1","1","1","1","0","2","5","28.916","2","7","GUY14_0479","1"
"24","526c0a34-bab3-412e-bf5c-af33901d1235-a0121e3e4cdd3d65671151395","2404","1","15","110","11002","110020020003","1","4","2","26jun2014","1","1","1974","40","1","12","3","3","1","1","5","2","3","2","3","3","4","999999","1","3","8","2","2","2","2","2","999999","999999","999999","2","4","3","2","2","3","4","1","4","3","5","2","1","3","7","2","3","4","5","4","1","5","3","5","2","4","5","4","7","6","4","5","6","2","5","4","3","2","6","3","3","4","6","7","2","3","5","2","4","2","5","7","5","8","6","6","3","6","1","1","3","5","2","1","1","0","0","999999","0","999999","0","0","0","1","1","2","1","3","2","2","999999","2","999999","0","0","2","2","2","1","1","2402","999999","999999","1","2402","1","3","2","2","5","4","4","1","3","2","2","2","2","1","2","3","3","1","2","10","3","5","1","1","1","2","1","999999","11","4","1","3","4","5","3","2","999999","1","2","4","3","2","6","2","4","4","2401","2","1","1","2","1","61","1","1","1","0","0","1","1","1","1","0","0","1","1","0","2","7","51.95","2","7","GUY14_0480","1"
"24","526c0a34-bab3-412e-bf5c-af33901d1235-a0121e3e4cdd3d65671151396","2404","1","15","110","11002","110020020003","1","4","2","26jun2014","1","1","1993","21","1","5","3","2","1","2","2","2","2","2","4","3","4","999999","3","2","4","2","1","1","1","2","999999","999999","999999","1","2","3","3","2","3","2","2","3","4","2","5","6","3","5","3","6","3","5","4","2","4","3","3","5","4","2","5","5","6","3","4","5","2","2","2","2","2","3","2","2","3","4","6","3","4","5","2","2","2","3","6","6","7","7","8","7","7","1","1","5","7","2","1","0","0","0","999999","999999","999999","999999","999999","0","2","1","3","2","999999","1","2","999999","2","999999","0","0","4","2","1","1","1","2402","999999","999999","2","999999","3","3","1","2","4","4","4","1","2","3","2","3","2","1","3","4","3","2","2","11","4","5","1","3","999999","2","1","999999","13","999999","1","3","4","1","1","2","999999","1","1","3","1","1","4","0","0","2","2401","1","1","1","1","1","65","1","1","1","1","1","1","1","1","1","1","1","1","0","0","2","4","31.4","2","7","GUY14_0481","1"
"24","52d1c579-b83b-4c06-98cb-9d1f0ded0f4a-53e664ef23888b0c6711471434","2402","3","23","103","10315","103150200020","2","5","2","03jul2014","1","1","1977","37","2","5","3","1","2","2","3","2","4","4","4","4","4","999999","4","2","10","2","2","2","2","2","999999","999999","999999","2","4","2","3","3","4","3","1","5","6","5","6","5","5","6","5","6","4","5","5","5","5","5","5","5","5","4","5","6","1","7","6","5","2","3","999999","2","999999","6","6","999999","3","5","7","6","2","6","1","3","2","9","1","1","1","5","6","6","6","1","1","1","1","2","2","0","0","0","999999","0","999999","999999","999999","0","1","5","5","2","999999","2","2","999999","2","999999","0","0","2","3","1","1","1","2402","999999","999999","2","999999","3","3","2","2","4","4","4","3","3","3","3","2","4","2","3","1","3","3","2","11","2","2","1","1","4","2","1","999999","11","6","1","3","2","1","3","2","999999","1","2","3","1","2","4","1","2","2","2401","4","1","1","1","1","65","1","0","1","0","0","0","0","0","0","0","0","1","1","0","2","5","36.95","2","2","GUY14_0482","1"
"24","53605759-4154-4291-8299-5f0e34143a89-a0121e3e4cdd3d65671145409","2404","3","47","101","10104","101040050005","2","5","2","29jun2014","1","2","1958","56","2","13","2","2","2","2","3","2","4","2","4","4","4","4","4","2","4","2","1","1","2","2","999999","999999","999999","2","2","2","3","2","4","2","2","5","6","4","4","4","5","5","5","5","7","5","4","4","4","3","3","4","3","5","6","5","2","4","4","5","2","3","4","3","2","2","6","4","3","5","7","3","3","6","2","3","1","10","5","1","2","10","5","4","3","1","1","3","6","2","2","0","1","0","999999","999999","999999","0","999999","1","2","4","5","2","999999","2","2","999999","2","999999","0","0","4","2","1","1","1","2403","999999","999999","2","999999","4","3","2","2","4","1","4","1","3","2","2","2","4","1","3","3","3","3","2","6","888888","1","1","5","999999","2","2","999999","7","999999","2","999999","999999","999999","999999","2","999999","2","2","2","1","2","6","1","4","3","2401","5","3","888888","888888","1","52","0","0","1","0","0","0","0","0","0","0","0","1","0","0","2","5","36.816","1","7","GUY14_0483","2"
"24","53605759-4154-4291-8299-5f0e34143a89-a0121e3e4cdd3d65671145410","2404","3","47","101","10104","101040050005","2","5","2","29jun2014","1","2","1981","33","2","1","1","1","2","2","3","2","4","1","3","4","4","4","4","2","5","2","2","2","2","2","999999","999999","999999","2","2","1","3","1","4","3","2","3","3","888888","4","4","3","3","3","5","2","2","3","3","4","3","3","4","2","5","4","7","1","5","6","3","2","3","4","2","2","3","6","4","2","7","4","2","1","7","2","2","1","2","2","1","2","3","3","2","3","1","1","1","6","1","2","0","0","0","999999","999999","999999","999999","0","0","2","1","5","2","999999","2","2","999999","2","999999","1","0","2","3","2","1","1","2401","999999","999999","2","999999","4","2","2","2","6","5","888888","1","3","3","4","3","3","2","3","3","3","3","2","11","2","12","1","5","999999","3","999999","999999","9","999999","2","999999","999999","999999","999999","2","999999","1","2","2","1","2","8","4","4","2","2401","5","4","1","1","2","888888","0","0","1","0","0","0","0","0","0","0","0","1","0","0","2","5","39.2","1","7","GUY14_0484","2"
"24","53605759-4154-4291-8299-5f0e34143a89-a0121e3e4cdd3d65671145411","2404","3","47","101","10104","101040050005","2","5","2","30jun2014","1","2","1986","28","2","12","2","2","2","2","3","2","4","1","3","4","4","4","4","2","7","2","2","1","2","2","999999","999999","999999","2","2","1","3","2","4","2","2","5","6","5","4","4","5","5","4","6","5","7","4","4","5","3","3","4","4","6","6","6","1","3","1","5","2","3","4","2","2","3","6","3","3","6","5","2","2","6","3","3","1","9","8","2","3","10","7","4","7","5","2","4","6","2","888888","0","0","0","999999","999999","999999","0","0","0","1","5","5","2","999999","2","2","999999","2","999999","0","0","4","1","1","1","1","2402","999999","999999","2","999999","4","3","2","2","5","5","4","3","888888","1","1","3","3","2","4","2","3","2","2","11","2","5","2","5","999999","2","2","999999","10","999999","2","999999","999999","999999","999999","2","999999","2","2","1","1","3","5","3","3","3","2401","5","2","1","1","1","65","1","0","1","0","0","1","0","0","0","0","0","1","1","0","2","6","38.25","1","7","GUY14_0485","2"
"24","53c2be31-3a56-4bfa-b008-2f824a8d91b2-ff57e06f35f5d28e6711541","2401","1","6","104","10417","104171070494","1","1","2","04jun2014","1","2","1966","48","1","1","3","3","2","2","3","2","4","1","2","4","4","4","3","3","3","2","888888","888888","2","2","999999","999999","999999","2","2","2","2","2","4","2","2","4","3","1","2","4","4","6","2","3","5","2","1","2","2","2","3","4","3","4","5","5","1","2","4","1","2","3","4","3","2","5","2","4","1","3","6","4","4","7","1","3","888888","4","1","1","1","4","4","5","4","5","1","4","7","2","2","0","0","0","999999","999999","999999","0","999999","1","2","1","2","2","999999","2","2","999999","2","999999","0","0","3","1","1","1","1","2402","999999","999999","2","999999","3","3","2","2","1","1","4","1","4","2","1","3","4","2","5","5","3","3","1","11","888888","2","1","7","999999","2","988888","999999","13","999999","1","3","6","3","3","2","999999","1","2","3","3","2","4","0","0","2","2401","2","2","1","1","1","52","1","1","1","0","1","1","0","1","1","1","0","1","1","0","2","5","45.433","2","7","GUY14_0486","2"
"24","53c2be31-3a56-4bfa-b008-2f824a8d91b2-ff57e06f35f5d28e67115410","2401","1","6","104","10417","104171070497","1","1","2","05jun2014","1","1","1965","49","3","4","3","3","2","2","3","2","4","3","4","4","4","999999","4","3","888888","2","2","2","2","1","1","4","2","2","3","2","2","2","4","2","2","1","5","6","3","7","4","2","4","1","988888","888888","3","7","3","5","7","5","7","4","1","1","1","4","1","7","1","1","1","1","1","3","1","3","7","7","888888","5","7","7","3","2","1","7","1","1","4","4","10","1","1","1","1","7","4","888888","1","0","0","0","999999","0","999999","0","999999","0","2","5","4","888888","999999","1","888888","999999","2","999999","0","0","4","988888","1","1","2","999999","7","999999","1","2401","3","2","2","2","1","11","13","1","1","1","1","1","888888","2","3","2","2","1","1","1","0","3","3","1","2","1","999999","2","7","7","2","999999","999999","999999","999999","2","999999","1","2","4","2","4","1","0","3","5","2401","5","2","1","888888","1","56","1","0","1","0","0","0","0","1","1","0","0","1","0","0","2","4","36.2","2","7","GUY14_0487","1"
"24","53c2be31-3a56-4bfa-b008-2f824a8d91b2-ff57e06f35f5d28e67115411","2401","1","6","104","10417","104171070497","1","1","2","05jun2014","1","1","1972","42","1","59","2","1","2","2","3","2","4","4","4","4","4","999999","4","2","10","2","2","2","2","2","999999","999999","999999","2","4","3","2","888888","4","4","3","1","1","1","1","4","1","1","1","1","4","5","1","1","1","4","1","1","1","1","7","7","3","7","1","1","2","4","2","3","999999","4","3","4","1","7","7","1","3","7","1","4","888888","10","1","1","10","3","10","5","5","1","1","7","6","2","2","1","0","0","999999","999999","999999","999999","999999","0","1","5","5","888888","999999","2","888888","999999","2","999999","0","0","4","4","1","1","1","988888","999999","999999","2","999999","4","888888","2","2","4","4","4","1","2","1","1","4","4","2","5","4","3","3","1","11","3","2","3","7","999999","1","999999","1","988888","999999","988888","999999","999999","999999","999999","1","3","1","1","3","1","3","1","0","2","2","2401","3","4","1","1","1","65","1","1","1","0","0","0","0","1","1","1","0","1","0","0","2","3","36.183","2","7","GUY14_0488","1"
"24","53c2be31-3a56-4bfa-b008-2f824a8d91b2-ff57e06f35f5d28e67115412","2401","1","6","104","10417","104171070497","1","1","2","04jun2014","1","1","1992","22","1","13","3","3","2","1","3","1","4","3","4","4","4","999999","2","3","888888","2","1","1","2","2","999999","999999","999999","2","3","2","3","3","4","888888","3","3","3","4","3","5","4","888888","1","3","7","988888","1","1","1","1","2","3","1","3","888888","4","1","3","3","3","888888","3","2","2","2","5","2","3","1","7","888888","1","3","4","3","4","1","10","1","1","1","6","6","3","5","1","1","2","7","3","888888","1","1","0","0","0","999999","0","999999","0","2","888888","4","1","3","888888","888888","999999","2","999999","0","0","4","999999","1","1","1","988888","999999","999999","2","999999","4","988888","2","2","4","4","4","1","2","1","1","2","888888","2","5","5","888888","3","2","11","2","1","2","1","1","3","999999","999999","988888","7","2","999999","999999","999999","999999","2","999999","1","888888","3","2","1","3","0","1","2","2401","1","2","1","2","1","48","1","0","1","0","1","1","1","1","1","1","0","1","0","0","2","6","42.383","2","7","GUY14_0489","1"
"24","53c2be31-3a56-4bfa-b008-2f824a8d91b2-ff57e06f35f5d28e67115414","2401","1","5","104","10417","104171010441","1","1","2","05jun2014","1","2","1975","39","2","58","3","1","888888","2","3","2","4","2","2","4","4","4","4","2","4","2","988888","888888","2","2","999999","999999","999999","2","2","2","2","2","4","988888","2","5","6","3","5","5","4","5","5","2","6","3","3","4","5","1","5","4","3","7","5","6","4","4","5","4","2","3","2","3","2","4","1","4","4","5","4","1","1","5","2","3","2","5","3","2","6","2","1","3","1","1","1","2","7","2","2","0","0","0","999999","999999","999999","999999","0","1","2","5","5","2","999999","2","2","999999","2","999999","0","0","4","4","1","1","1","2402","999999","999999","2","999999","4","988888","2","2","888888","4","1","1","3","2","2","888888","988888","2","5","4","3","3","2","11","0","2","1","5","999999","2","888888","999999","10","999999","2","999999","999999","999999","999999","1","2","1","888888","3","2","2","5","2","2","2","2401","5","2","1","888888","1","888888","1","0","1","0","1","1","1","1","1","0","0","1","0","0","2","6","47.033","2","7","GUY14_0490","2"
"24","53c2be31-3a56-4bfa-b008-2f824a8d91b2-ff57e06f35f5d28e67115416","2401","1","5","104","10417","104171010441","1","1","2","09jun2014","1","1","1948","66","2","2","1","3","1","1","3","1","3","4","4","3","2","999999","4","3","4","2","1","888888","2","2","999999","999999","999999","2","2","3","3","2","3","2","3","5","3","1","3","7","3","4","3","5","3","3","1","3","4","2","1","2","1","4","4","7","1","4","3","1","2","3","2","3","3","4","3","4","4","7","6","4","5","7","2","3","888888","10","6","3","5","10","10","4","5","2","1","5","4","2","1","1","1","0","0","999999","999999","0","999999","0","1","5","3","1","888888","1","888888","999999","2","999999","1","1","2","2","1","1","1","2403","999999","999999","1","2403","2","3","2","1","11","4","2","1","3","3","2","3","4","2","2","2","3","2","2","13","6","4","3","6","999999","4","999999","999999","888888","8","888888","999999","999999","999999","999999","2","999999","1","2","2","3","2","3","0","6","8","2401","3","1","1","988888","988888","988888","988888","1","1","988888","988888","988888","988888","988888","1","988888","888888","1","988888","0","2","2","35.8","2","7","GUY14_0491","1"
"24","53c2be31-3a56-4bfa-b008-2f824a8d91b2-ff57e06f35f5d28e67115418","2401","1","5","104","10417","104171010441","1","1","2","05jun2014","1","1","1994","20","2","12","2","2","2","2","2","2","4","4","4","3","2","999999","1","1","10","2","1","2","1","2","999999","999999","999999","2","1","1","2","2","4","1","2","7","7","7","7","7","7","888888","5","4","7","1","4","7","6","6","5","7","7","5","1","1","1","7","6","7","2","1","2","1","2","1","2","3","3","5","7","7","7","7","2","2","2","3","1","1","1","1","1","1","1","1","1","1","7","2","2","0","0","0","999999","999999","999999","999999","999999","0","1","5","5","2","999999","888888","888888","999999","2","999999","0","0","999999","999999","1","1","1","2401","999999","999999","1","2401","1","2","2","2","11","888888","1","1","1","2","1","1","1","1","5","5","3","3","1","13","5","1","1","4","999999","2","2","999999","888888","999999","888888","999999","999999","999999","999999","2","999999","1","1","888888","888888","1","4","0","0","5","2401","1","1","1","1","1","52","1","1","1","2","1","1","1","1","1","1","1","1","1","0","2","2","43.633","2","7","GUY14_0492","1"
"24","53c2be31-3a56-4bfa-b008-2f824a8d91b2-ff57e06f35f5d28e6711542","2401","1","6","104","10417","104171070494","1","1","2","04jun2014","1","2","1971","43","2","1","2","2","2","2","4","2","4","1","3","4","4","4","4","3","888888","2","2","888888","2","2","999999","999999","999999","2","1","1","3","3","4","888888","2","3","3","4","6","6","2","7","6","4","1","1","7","7","3","4","5","5","5","3","5","7","888888","6","1","4","2","2","3","1","2","1","1","4","1","7","888888","4","3","7","1","2","2","4","1","1","1","4","10","2","1","1","1","1","7","1","2","0","0","0","999999","999999","999999","0","0","0","1","5","5","2","999999","2","2","999999","2","999999","0","0","3","2","1","1","1","2401","999999","999999","2","999999","3","888888","2","2","1","4","4","1","3","1","1","2","888888","1","4","4","3","2","1","4","888888","3","1","7","999999","3","999999","999999","10","999999","1","2","3","1","3","2","999999","1","888888","4","2","3","7","2","4","3","2402","5","3","1","2","1","888888","1","1","1","0","0","0","0","1","1","0","0","1","0","0","2","5","46.216","2","7","GUY14_0493","2"
