"no","gender","age","county","month_mobilized"
"216","Male","20","Garissa","13-Jun"
"217","Male","16","Garissa","13-Jun"
"218","Male","20","Garissa","13-Jun"
"219","Male","32","Garissa","13-Jun"
"220","Male","30","Garissa","13-Jun"
"221","Male","18","Garissa","13-Jun"
"222","Female","25","Garissa","13-Jun"
"223","Male","25","Garissa","13-Jun"
"224","Male","24","Garissa","13-Jun"
"225","Male","31","Garissa","13-Jun"
"226","Male","35","Garissa","13-Jun"
"227","Male","33","Garissa","13-Jun"
"228","Male","34","Garissa","13-Jun"
"229","Male","35","Garissa","13-Jun"
"230","Male","32","Garissa","13-Jun"
"231","Male","33","Garissa","13-Jun"
"232","Male","26","Garissa","13-Jun"
"233","Male","35","Garissa","13-Jun"
"234","Male","31","Garissa","13-Jun"
"235","Male","31","Garissa","13-Jun"
"236","Male","28","Garissa","13-Jun"
"237","Male","19","Garissa","13-Jun"
"238","Male","23","Garissa","13-Jun"
"239","Male","18","Garissa","13-Jun"
"240","Female","25","Garissa","13-Jun"
"241","Male","29","Garissa","13-Jun"
"242","Male","22","Garissa","13-Jun"
"243","Male","28","Garissa","13-Jun"
"244","Male","29","Garissa","13-Jun"
"245","Male","23","Garissa","13-Jun"
"246","Female","22","Garissa","13-Jun"
"247","Male","32","Garissa","13-Jun"
"248","Female","28","Garissa","13-Jun"
"249","Male","30","Garissa","13-Jun"
"250","Male","29","Garissa","13-Jun"
"251","Male","30","Garissa","13-Jun"
"252","Male","17","Garissa","13-Jun"
"253","Male","15","Garissa","13-Jun"
"254","Male","16","Garissa","13-Jun"
"255","Male","31","Garissa","13-Jun"
"256","Male","39","Garissa","13-Jun"
"257","Female","30","Garissa","13-Jun"
"258","Male","30","Garissa","13-Jun"
"259","Male","29","Garissa","13-Jun"
"260","Male","31","Garissa","13-Jun"
"261","Female","30","Garissa","13-Jun"
"262","Male","29","Garissa","13-Jun"
"263","Female","27","Garissa","13-Jun"
"264","Male","25","Garissa","13-Jun"
"265","Male","26","Garissa","13-Jun"
"266","Male","23","Garissa","13-Jun"
"267","Male","25","Garissa","13-Jun"
"268","Male","23","Garissa","13-Jun"
"269","Male","18","Garissa","13-Jun"
"270","Male","28","Garissa","13-Jun"
"271","Male","28","Garissa","13-Jun"
"272","Male","28","Garissa","13-Jun"
"273","Male","35","Garissa","13-Jun"
"274","Male","30","Garissa","13-Jun"
"275","Male","35","Garissa","13-Jun"
"276","Male","22","Garissa","13-Jun"
"277","Male","24","Garissa","13-Jun"
"278","Male","25","Garissa","13-Jun"
"279","Female","30","Garissa","13-Jun"
"280","Male","22","Garissa","13-Jun"
"281","Male","35","Garissa","13-Jun"
"282","Male","26","Garissa","13-Jun"
"283","Male","23","Garissa","13-Jun"
"284","Male","24","Garissa","13-Jun"
"285","Male","20","Garissa","13-Jun"
"286","Male","18","Garissa","13-Jun"
"287","Male","23","Garissa","13-Jun"
"288","Male","19","Garissa","13-Jun"
"289","Male","29","Garissa","13-Jun"
"290","Male","20","Garissa","13-Jun"
"291","Male","24","Garissa","13-Jun"
"292","Male","24","Garissa","13-Jun"
"293","Male","44","Garissa","13-Jun"
"294","Male","19","Garissa","13-Jun"
"295","Male","20","Garissa","13-Jun"
"296","Male","34","Garissa","13-Jun"
"297","Male","19","Garissa","13-Jun"
"298","Male","24","Garissa","13-Jun"
"299","Male","19","Garissa","13-Jun"
"300","Male","18","Garissa","13-Jun"
"301","Male","25","Garissa","13-Jun"
"302","Male","21","Garissa","13-Jun"
"303","Male","29","Garissa","13-Jun"
"304","Male","28","Garissa","13-Jun"
"305","Male","19","Garissa","13-Jun"
"306","Male","20","Garissa","13-Jun"
"307","Male","21","Garissa","13-Jun"
"308","Male","21","Garissa","13-Jun"
"309","Male","28","Garissa","13-Jun"
"310","Male","29","Garissa","13-Jun"
"311","Male","20","Garissa","13-Jun"
"312","Male","21","Garissa","13-Jun"
"313","Male","21","Garissa","13-Jun"
"314","Male","20","Garissa","13-Jun"
"315","Male","25","Garissa","13-Jun"
"316","Female",,"Garissa","13-Jun"
"317","Female",,"Garissa","13-Jun"
"318","Male",,"Garissa","13-Jun"
"319","Male","18","Garissa","13-Jun"
"320","Male","18","Garissa","13-Jun"
"321","Male","18","Garissa","13-Jun"
"322","Male","22","Garissa","13-Jun"
"323","Male","33","Garissa","13-Jun"
"324","Male",,"Garissa","13-Jun"
"325","Male","34","Garissa","13-Jun"
"326","Male","32","Garissa","13-Jun"
"327","Male","24","Garissa","13-Jun"
"328","Female","20","Garissa","13-Jun"
"329","Male",,"Garissa","13-Jun"
"330","Male","34","Garissa","13-Jun"
"331","Male","29","Garissa","13-Jun"
"332","Male","22","Garissa","13-Jun"
"333","Male","20","Garissa","13-Jun"
"334","Male","23","Garissa","13-Jun"
"335","Male","20","Garissa","13-Jun"
"336","Male","20","Garissa","13-Jun"
"337","Male","26","Garissa","13-Jun"
"338","Male","23","Garissa","13-Jun"
"339","Male","24","Garissa","13-Jun"
"340","Male","19","Garissa","13-Jun"
"341","Male","22","Garissa","13-Jun"
"342","Female","19","Garissa","13-Jun"
"343","Male","25","Garissa","13-Jun"
"344","Male","29","Garissa","13-Jun"
"345","Male","23","Garissa","13-Jun"
"346","Female","19","Garissa","13-Jun"
"347","Male","25","Garissa","13-Jun"
"348","Male","25","Garissa","13-Jun"
"349","Female","20","Garissa","13-Jun"
"350","Female","21","Garissa","13-Jun"
"351","Female","21","Garissa","13-Jun"
"352","Male","20","Garissa","13-Jun"
"353","Male","25","Garissa","13-Jun"
"354","Male","22","Garissa","13-Jun"
"355","Male","22","Garissa","13-Jun"
"356","Male","25","Garissa","13-Jun"
"357","Male","21","Garissa","13-Jun"
"358","Male","20","Garissa","13-Jun"
"359","Female","21","Garissa","13-Jun"
"360","Female","22","Garissa","13-Jun"
"361","Female","20","Garissa","13-Jun"
"362","Female","20","Garissa","13-Jun"
"363","Female","19","Garissa","13-Jun"
"364","Female","20","Garissa","13-Jun"
"365","Male","25","Garissa","13-Jun"
"366","Male","19","Garissa","13-Jun"
"367","Male","35","Garissa","13-Jun"
"368","Male","25","Garissa","13-Jun"
"369","Male","19","Garissa","13-Jun"
"370","Male","26","Garissa","13-Jun"
"371","Male","22","Garissa","13-Jun"
"372","Male","18","Garissa","13-Jun"
"373","Male","33","Garissa","13-Jun"
"374","Male","32","Garissa","13-Jun"
"375","Male","28","Garissa","13-Jun"
"376","Male","30","Garissa","13-Jun"
"377","Male","29","Garissa","13-Jun"
"378","Male","28","Garissa","13-Jun"
"379","Male","26","Garissa","13-Jun"
"380","Male","31","Garissa","13-Jun"
"381","Male","38","Garissa","13-Jun"
"382","Male","19","Garissa","13-Jun"
"383","Male","26","Garissa","13-Jun"
"384","Male","33","Garissa","13-Jun"
"385","Male","30","Garissa","13-Jun"
"386","Male","28","Garissa","13-Jun"
"387","Male","21","Garissa","13-Jun"
"388","Male","29","Garissa","13-Jun"
"389","Male","23","Garissa","13-Jun"
"390","Male","30","Garissa","13-Jun"
"391","Male","21","Garissa","13-Jun"
"392","Male","33","Garissa","13-Jun"
"393","Male","26","Garissa","13-Jun"
"394","Male","35","Garissa","13-Jun"
"395","Male","21","Garissa","13-Jun"
"396","Male","35","Garissa","13-Jun"
"397","Male","22","Garissa","13-Jun"
"398","Male","18","Garissa","13-Jun"
"399","Male","19","Garissa","13-Jun"
"400","Male","19","Garissa","13-Jun"
"401","Male","25","Garissa","13-Jun"
"402","Male","24","Garissa","13-Jun"
"403","Male","21","Garissa","13-Jun"
"404","Male","25","Garissa","13-Jun"
"405","Male","24","Garissa","13-Jun"
"406","Male","33","Garissa","13-Jun"
"407","Male","28","Garissa","13-Jun"
"408","Male","30","Garissa","13-Jun"
"409","Male","24","Garissa","13-Jun"
"410","Female","23","Garissa","13-Jun"
"411","Female","29","Garissa","13-Jun"
"412","Female","29","Garissa","13-Jun"
"413","Male","28","Garissa","13-Jun"
"414","Male","27","Garissa","13-Jun"
"415","Female","32","Garissa","13-Jun"
"416","Female","34","Garissa","13-Jun"
"417","Female","24","Garissa","13-Jun"
"418","Female","25","Garissa","13-Jun"
"419","Female","25","Garissa","13-Jun"
"420","Female","22","Garissa","13-Jun"
"421","Female","22","Garissa","13-Jun"
"422","Female","23","Garissa","13-Jun"
"423","Female","21","Garissa","13-Jun"
"424","Female","22","Garissa","13-Jun"
"425","Male","21","Garissa","13-Jun"
"426","Male","32","Garissa","13-Jun"
"427","Male","16","Garissa","13-Jun"
"428","Male","16","Garissa","13-Jun"
"429","Male","17","Garissa","13-Jun"
"430","Male","16","Garissa","13-Jun"
"431","Male","17","Garissa","13-Jun"
"432","Male","17","Garissa","13-Jun"
"433","Male","23","Garissa","13-Jun"
"434","Male","16","Garissa","13-Jun"
"435","Male","17","Garissa","13-Jun"
"436","Male","24","Garissa","13-Jun"
"437","Male","17","Garissa","13-Jun"
"438","Male","15","Garissa","13-Jun"
"439","Male","16","Garissa","13-Jun"
"440","Male","27","Garissa","13-Jun"
"441","Male","23","Garissa","13-Jun"
"442","Male","30","Garissa","13-Jun"
"443","Male","29","Garissa","13-Jun"
"444","Male","25","Garissa","13-Jun"
"445","Male","31","Garissa","13-Jun"
"446","Male","25","Garissa","13-Jun"
"447","Male","35","Garissa","13-Jun"
"448","Male","28","Garissa","13-Jun"
"449","Male","16","Garissa","13-Jun"
"450","Male","35","Garissa","13-Jun"
"451","Male","19","Garissa","13-Jun"
"452","Male","18","Garissa","13-Jun"
"453","Female","17","Garissa","13-Jun"
"454","Female","20","Garissa","13-Jun"
"455","Female","25","Garissa","13-Jun"
"456","Female","16","Garissa","13-Jun"
"457","Female","17","Garissa","13-Jun"
"458","Female","19","Garissa","13-Jun"
"459","Female","24","Garissa","13-Jun"
"460","Female","25","Garissa","13-Jun"
"461","Female","34","Garissa","13-Jun"
"462","Female","34","Garissa","13-Jun"
"463","Female","30","Garissa","13-Jun"
"464","Female","18","Garissa","13-Jun"
"465","Female","31","Garissa","13-Jun"
"466","Female","19","Garissa","13-Jun"
"467","Female","35","Garissa","13-Jun"
"468","Female","31","Garissa","13-Jun"
"469","Female","26","Garissa","13-Jun"
"470","Female","33","Garissa","13-Jun"
"471","Female","20","Garissa","13-Jun"
"472","Female","22","Garissa","13-Jun"
"473","Female","22","Garissa","13-Jun"
"474","Female","20","Garissa","13-Jun"
"475","Female","26","Garissa","13-Jun"
"476","Female","21","Garissa","13-Jun"
"477","Female","21","Garissa","13-Jun"
"478","Female","34","Garissa","13-Jun"
"479","Male","29","Garissa","13-Jun"
"480","Male","30","Garissa","13-Jun"
"481","Male","30","Garissa","13-Jun"
"482","Male","25","Garissa","13-Jun"
"483","Male","19","Garissa","13-Jun"
"484","Male","26","Garissa","13-Jun"
"485","Male","25","Garissa","13-Jun"
"486","Male","20","Garissa","13-Jun"
"487","Male","29","Garissa","13-Jun"
"488","Male","22","Garissa","13-Jun"
"489","Male","22","Garissa","13-Jun"
"490","Male","28","Garissa","13-Jun"
"491","Male","32","Garissa","13-Jun"
"492","Male","30","Garissa","13-Jun"
"493","Male","30","Garissa","13-Jun"
"494","Male","26","Garissa","13-Jun"
"495","Male","29","Garissa","13-Jun"
"496","Male","25","Garissa","13-Jun"
"497","Male","20","Garissa","13-Jun"
"498","Male","26","Garissa","13-Jun"
"499","Male","30","Garissa","13-Jun"
"500","Male","32","Garissa","13-Jun"
"501","Male","20","Garissa","13-Jun"
"502","Male","16","Garissa","13-Jun"
"503","Male","18","Garissa","13-Jun"
"504","Male","30","Garissa","13-Jun"
"505","Male","30","Garissa","13-Jun"
"506","Male","18","Garissa","13-Jun"
"507","Male","19","Garissa","13-Jun"
"508","Male","18","Garissa","13-Jun"
"509","Male","30","Garissa","13-Jun"
"510","Female","30","Garissa","13-Jun"
"511","Male","30","Garissa","13-Jun"
"512","Female","35","Garissa","13-Jun"
"513","Male","25","Garissa","13-Jun"
"514","Female","30","Garissa","13-Jun"
"515","Female","18","Garissa","13-Jun"
"516","Female","19","Garissa","13-Jun"
"517","Female","30","Garissa","13-Jun"
"518","Female","18","Garissa","13-Jun"
"519","Male","30","Garissa","13-Jun"
"520","Female","28","Garissa","13-Jun"
"521","Female","30","Garissa","13-Jun"
"522","Female","31","Garissa","13-Jun"
"523","Female","32","Garissa","13-Jun"
"524","Male","31","Garissa","13-Jun"
"525","Male","28","Garissa","13-Jun"
"526","Male","32","Garissa","13-Jun"
"527","Female","35","Garissa","13-Jun"
"528","Female","30","Garissa","13-Jun"
"529","Female","20","Garissa","13-Jun"
"530","Female","27","Garissa","13-Jun"
"531","Female","29","Garissa","13-Jun"
"532","Female","33","Garissa","13-Jun"
"533","Female","31","Garissa","13-Jun"
"534","Female","35","Garissa","13-Jun"
"535","Female","29","Garissa","13-Jun"
"536","Female","27","Garissa","13-Jun"
"537","Female","25","Garissa","13-Jun"
"538","Female","25","Garissa","13-Jun"
"539","Female","16","Garissa","13-Jun"
"540","Female","21","Garissa","13-Jun"
"541","Female","35","Garissa","13-Jun"
"542","Female","25","Garissa","13-Jun"
"543","Female","26","Garissa","13-Jun"
"544","Female","25","Garissa","13-Jun"
"545","Female","20","Garissa","13-Jun"
"546","Female","20","Garissa","13-Jun"
"547","Female","35","Garissa","13-Jun"
"548","Female","20","Garissa","13-Jun"
"549","Female","35","Garissa","13-Jun"
"550","Female","16","Garissa","13-Jun"
"551","Female","16","Garissa","13-Jun"
"552","Female","30","Garissa","13-Jun"
"553","Female","25","Garissa","13-Jun"
"554","Male","16","Garissa","13-Jun"
"555","Female","16","Garissa","13-Jun"
"556","Female","33","Garissa","13-Jun"
"557","Female","25","Garissa","13-Jun"
"558","Male","33","Garissa","13-Jun"
"559","Male","30","Garissa","13-Jun"
"560","Male","35","Garissa","13-Jun"
"561","Male","24","Garissa","13-Jun"
"562","Male","30","Garissa","13-Jun"
"563","Male","29","Garissa","13-Jun"
"564","Male","20","Garissa","13-Jun"
"565","Male","30","Garissa","13-Jun"
"566","Male","35","Garissa","13-Jun"
"567","Male","25","Garissa","13-Jun"
"568","Male","30","Garissa","13-Jun"
"569","Male","32","Garissa","13-Jun"
"570","Male","24","Garissa","13-Jun"
"571","Female","25","Garissa","13-Jun"
"572","Female","20","Garissa","13-Jun"
"573","Female","25","Garissa","13-Jun"
"574","Female","27","Garissa","13-Jun"
"575","Female","28","Garissa","13-Jun"
"576","Female","17","Garissa","13-Jun"
"577","Female","18","Garissa","13-Jun"
"578","Female","30","Garissa","13-Jun"
"579","Female","35","Garissa","13-Jun"
"580","Female","25","Garissa","13-Jun"
"581","Female","18","Garissa","13-Jun"
"582","Male","30","Garissa","13-Jun"
"583","Male","34","Garissa","13-Jun"
"584","Male",,"Garissa","13-Jun"
"585","Male","31","Garissa","13-Jun"
"586","Male","28","Garissa","13-Jun"
"587","Male","23","Garissa","13-Jun"
"588","Male","30","Garissa","13-Jun"
"589","Female","34","Garissa","13-Jun"
"590","Female",,"Garissa","13-Jun"
"591","Male","19","Garissa","13-Jun"
"592","Female","30","Garissa","13-Jun"
"593","Female","27","Garissa","13-Jun"
"594","Female","23","Garissa","13-Jun"
"595","Female","30","Garissa","13-Jun"
"596","Female","16","Garissa","13-Jun"
"597","Male","20","Garissa","13-Jun"
"598","Male","26","Garissa","13-Jun"
"599","Male","34","Garissa","13-Jun"
"600","Male","29","Garissa","13-Jun"
"601","Male","31","Garissa","13-Jun"
"602","Female","30","Garissa","13-Jun"
"603","Male","16","Garissa","13-Jun"
"604","Female","28","Garissa","13-Jun"
"605","Male","16","Garissa","13-Jun"
"606","Female","27","Garissa","13-Jun"
"607","Female","17","Garissa","13-Jun"
"608","Female","18","Garissa","13-Jun"
"609","Male","22","Garissa","13-Jun"
"610","Female","16","Garissa","13-Jun"
"611","Male","17","Garissa","13-Jun"
"612","Male","18","Garissa","13-Jun"
"613","Male","20","Garissa","13-Jun"
"614","Female","27","Garissa","13-Jun"
"615","Male","24","Garissa","13-Jun"
"616","Male","16","Garissa","13-Jun"
"617","Male","20","Garissa","13-Jun"
"618","Female","20","Garissa","13-Jun"
"619","Male","27","Garissa","13-Jun"
"620","Female","20","Garissa","13-Jun"
"621","Male","29","Garissa","13-Jun"
"622","Male","20","Garissa","13-Jun"
"623","Female","27","Garissa","13-Jun"
"624","Female","25","Garissa","13-Jun"
"625","Female","18","Garissa","13-Jun"
"626","Male","18","Garissa","13-Jun"
"627","Female","35","Garissa","13-Jun"
"628","Female","27","Garissa","13-Jun"
"629","Female","18","Garissa","13-Jun"
"630","Female","23","Garissa","13-Jun"
"631","Female","18","Garissa","13-Jun"
"632","Female","16","Garissa","13-Jun"
"633","Male","23","Garissa","13-Jun"
"634","Male","30","Garissa","13-Jun"
"635","Male","32","Garissa","13-Jun"
"636","Male","38","Garissa","13-Jun"
"637","Male","20","Garissa","13-Jun"
"638","Male","30","Garissa","13-Jun"
"639","Male","27","Garissa","13-Jun"
"640","Male","20","Garissa","13-Jun"
"641","Male","20","Garissa","13-Jun"
"642","Male","18","Garissa","13-Jun"
"643","Male","18","Garissa","13-Jun"
"644","Male","30","Garissa","13-Jun"
"645","Female","20","Garissa","13-Jun"
"646","Female","17","Garissa","13-Jun"
"647","Female","18","Garissa","13-Jun"
"648","Female","26","Garissa","13-Jun"
"649","Female","23","Garissa","13-Jun"
"650","Female","25","Garissa","13-Jun"
"651","Female","22","Garissa","13-Jun"
"652","Female","26","Garissa","13-Jun"
"653","Female","23","Garissa","13-Jun"
"654","Female","19","Garissa","13-Jun"
"655","Female","26","Garissa","13-Jun"
"656","Female","26","Garissa","13-Jun"
"657","Female","24","Garissa","13-Jun"
"658","Female","23","Garissa","13-Jun"
"659","Female","21","Garissa","13-Jun"
"660","Male","30","Garissa","13-Jun"
"661","Male","34","Garissa","13-Jun"
"662","Male","21","Garissa","13-Jun"
"663","Male","30","Garissa","13-Jun"
"664","Male","30","Garissa","13-Jun"
"665","Male","26","Garissa","13-Jun"
"666","Male","34","Garissa","13-Jun"
"667","Male","22","Garissa","13-Jun"
"668","Male","34","Garissa","13-Jun"
"669","Male","21","Garissa","13-Jun"
"670","Male","25","Garissa","13-Jun"
"671","Male","23","Garissa","13-Jun"
"672","Female","23","Garissa","13-Jun"
"673","Male","30","Garissa","13-Jun"
"674","Male","25","Garissa","13-Jun"
"675","Male","24","Garissa","13-Jun"
"676","Male","24","Garissa","13-Jun"
"677","Male","34","Garissa","13-Jun"
"678","Male","35","Garissa","13-Jun"
"679","Male","30","Garissa","13-Jun"
"680","Male","35","Garissa","13-Jun"
"681","Male","30","Garissa","13-Jun"
"682","Male","35","Garissa","13-Jun"
"683","Male","22","Garissa","13-Jun"
"684","Male","30","Garissa","13-Jun"
"685","Male","30","Garissa","13-Jun"
"686","Male","27","Garissa","13-Jun"
"687","Male","34","Garissa","13-Jun"
"688","Female","30","Garissa","13-Jun"
"689","Female","20","Garissa","13-Jun"
"690","Female","30","Garissa","13-Jun"
"691","Female","20","Garissa","13-Jun"
"692","Female","20","Garissa","13-Jun"
"693","Female","30","Garissa","13-Jun"
"694","Male","30","Garissa","13-Jun"
"695","Male","30","Garissa","13-Jun"
"696","Male","20","Garissa","13-Jun"
"697","Male","24","Garissa","13-Jun"
"698","Male","30","Garissa","13-Jun"
