"pais","idnum","estratopri","estratosec","upm","prov","municipio","cluster","ur","tamano","idiomaq","fecha","wt","q1","q2y","q2","ls3","a4","soct2","idio2","np1","np2","sgl1","cp4a","cp5","cp6","cp7","cp8","cp13","niccp14","niccp15","cp20","it1","l1","prot3","jc10","jc13","jc15a","vic1ext","vic1exta","vic2","vic2aa","vic1hogar","pole2n","aoj11","pese1","pese2","aoj17","aoj12","aoj22","b1","b2","b3","b4","b6","b10a","b12","b13","b18","b20","b20a","b21","b21a","b32","b37","b47a","nicb51","nicb52","n9","n11","n15","b3milx","mil3","mil4","pr3a","pr3c","pr3d","pr3e","pr4","pr5","m1","nicrefcon1","nicrefcon2","nicrefcon3","nicrefcon4","nicrefcon5","nicrefcon8a","nicrefcon7","nicrefcon7a","sd2new2","sd3new2","sd6new2","infrax","ros1","ros4","ing4","eff1","eff2","mil7","env1","dst1","pn4","w14a","e5","e15","e3","e16","d1","d2","d3","d4","d5","d6","per4","per9","dem2","dem11","exc2","exc6","exc20","exc11","exc13","exc14","exc15","exc16","exc18","exc7","vicbar1","vicbar1f","vicbar3","vicbar4","vicbar7","fear10","vic44","fear6e","vb1","vb2","vb3n","vb4new","vb101","vb10","vb11","pol1","nicfear","vb20","clien1n","clien1na","for1n","for4","for5","for6","for7","for6b","for7b","nicioc2","nicioc4_1","nicioc4_2","nicioc4_3","nicioc4_4","nicioc4_5","nicioc4_6","nicioc4_7","nicioc5_1","nicioc5_2","nicioc5_3","nicioc5_4","nicioc5_5","nicioc5_6","nicioc5_7","nicioc5_8","nicioc5_9","mil10a","mil10c","mil10e","nicnew1","nicnew2","vol207n","vol208n","dvw1","dvw2","wf1","ed","ed2","q3c","q5b","ocup4a","ocup1a","q10new","q10g","q10a","q14","q10d","q10e","q11n","q12c","q12bn","q12","etid","leng1","www1","gi0","nicmedia1","nicmedia2","gi1","gix4","gi4","gi7","r3","r4","r4a","r5","r6","r7","r8","r12","r14","r15","r18","r1","r16","r26","nicagua","formatq","colorr","ti","sexi","colori","uniq_id","nationality","sex"
"5","7ed99249-0e38-4487-b435-4095ce241b05-9b14866a1893a3e7484791077","506","2","56","515","66","229","1","3","1","17mar2014","1","2","1979","35","1","888888","1","1","2","2","888888","2","4","1","2","4","4","4","4","4","2","988888","2","2","2","2","2","999999","999999","999999","2","3","2","2","2","4","4","3","3","3","2","1","7","4","2","3","2","2","2","2","4","3","4","3","3","3","3","4","888888","4","4","888888","1","7","3","2","3","2","2","2","999999","999999","999999","999999","999999","2","2","3","3","3","6","4","7","7","5","1","888888","3","1","2","1","1","1","1","1","5","8","1","1","4","8","3","7","888888","2","0","0","0","999999","0","999999","0","0","0","3","1","1","888888","2","2","0","0","4","1","2","999999","7","999999","2","999999","4","1","888888","2","2","888888","888888","888888","888888","999999","888888","999999","888888","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","888888","888888","888888","2","2","5","5","3","3","2","16","0","1","1","1","4","888888","888888","2","2","3","2","2","6","1","2","2","501","5","1","888888","3","888888","888888","2","888888","1","0","1","0","0","0","0","1","0","0","0","1","0","0","5","2","5","46.733000000000004","2","4","NIC14_0746","5","2"
"5","7ed99249-0e38-4487-b435-4095ce241b05-9b14866a1893a3e7484791079","506","2","56","515","66","229","1","3","1","18mar2014","1","2","1994","20","2","4","1","1","2","2","3","2","4","1","4","4","4","4","4","4","2","4","2","1","1","2","2","999999","999999","999999","1","3","4","1","1","1","3","2","3","5","888888","5","4","5","7","2","4","7","2","2","6","1","5","2","5","1","4","5","3","5","4","4","1","2","4","4","3","2","2","2","999999","999999","999999","999999","999999","888888","3","2","2","2","3","7","5","888888","3","2","3","3","2","2","2","3","5","3","4","888888","4","888888","5","1","5","4","2","3","2","0","0","0","999999","0","999999","0","999999","1","3","1","1","1","2","2","1","0","2","1","1","502","999999","999999","1","502","2","2","1","2","2","888888","888888","11","2","888888","3","888888","2","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","988888","988888","988888","888888","3","3","3","3","2","2","11","2","1","1","1","2","4","4","2","2","3","3","1","4","1","1","2","501","5","2","1","2","888888","888888","888888","888888","0","0","1","0","0","0","0","0","0","0","0","1","0","0","6","2","4","44.983000000000004","2","4","NIC14_0747","5","2"
"5","7f22610b-93b2-465c-9a4d-aa6993534afd-60cd915396dbaafa48470650","504","1","41","514","35","170","1","2","1","09mar2014","1","1","1980","34","2","3","2","2","2","2","3","1","4","1","4","4","4","4","4","999999","3","6","2","2","2","2","2","999999","999999","999999","2","2","2","3","2","3","2","1","3","5","3","2","2","2","2","1","2","6","3","2","2","2","3","1","2","1","1","2","2","2","4","6","3","6","3","6","3","2","4","1","888888","3","1","2","5","1","2","2","2","3","5","1","4","7","1","1","2","2","1","3","1","2","5","5","5","8","9","4","8","5","2","5","5","2","2","1","1","0","0","0","999999","999999","999999","0","1","1","3","2","2","2","1","0","1","1","1","888888","999999","999999","2","999999","4","2","3","2","2","4","4","4","1","4","1","2","1","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","4","4","1","3","3","5","5","3","3","2","16","2","1","1","1","2","15","13","1","2","2","2","1","3","0","0","2","501","1","1","3","2","1","1","1","92","1","1","1","0","0","0","1","1","1","0","0","1","1","1","5","2","5","42.133","2","5","NIC14_0748","5","1"
"5","7fc40b82-ab33-4d6d-b6a5-76f16d51b86f-a74709ea6440b56348476877","502","3","21","507","47","90","1","4","1","11mar2014","1","1","1961","53","2","15","888888","3","1","1","3","1","4","4","4","4","4","4","4","999999","2","888888","2","2","2","2","2","999999","999999","999999","2","3","3","3","2","3","3","1","4","7","2","2","3","4","7","7","3","888888","888888","2","7","3","7","7","7","988888","1","4","888888","7","1","6","1","3","5","3","7","2","2","2","999999","999999","999999","999999","999999","1","3","4","2","3","6","6","6","7","5","4","6","2","2","3","988888","4","3","2","1","10","10","8","5","1","1","3","5","1","1","0","0","0","999999","999999","0","0","999999","0","2","1","2","1","2","2","1","0","2","1","1","988888","999999","999999","1","502","3","3","3","2","2","2","2","2","3","888888","3","2","1","0","1","1","0","0","0","0","888888","888888","888888","888888","888888","888888","888888","888888","888888","888888","888888","888888","2","2","4","2","988888","2","2","9","0","1","888888","3","999999","988888","999999","2","2","4","3","2","3","0","1","3","501","5","4","1","2","1","1","1","0","1","0","1","0","0","0","1","1","0","0","0","1","0","0","3","2","6","38.9","2","4","NIC14_0749","5","1"
"5","7fc40b82-ab33-4d6d-b6a5-76f16d51b86f-a74709ea6440b56348476878","502","3","21","507","47","90","1","4","1","11mar2014","1","2","1957","57","1","1","3","2","2","2","3","2","4","1","4","4","4","4","4","4","2","888888","2","1","1","1","1","1","1","1","2","2","3","3","2","2","1","2","5","6","5","5","4","5","6","4","6","7","4","3","5","4","6","6","7","888888","3","6","5","3","888888","6","3","7","2","4","7","2","2","2","999999","999999","999999","999999","999999","1","3","3","2","2","2","4","5","3","888888","4","7","3","1","2","1","4","3","2","5","7","5","5","9","5","1","3","6","3","1","0","0","0","999999","999999","999999","999999","999999","0","888888","2","999999","1","888888","2","1","0","2","1","1","502","999999","999999","2","999999","3","3","2","2","2","888888","4","13","2","888888","2","2","2","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","3","3","888888","2","2","3","1","3","3","2","2","0","1","1","5","999999","2","999999","2","2","3","2","2","5","1","2","3","501","5","2","2","2","888888","888888","2","50","1","0","0","0","0","0","0","1","0","0","0","1","0","0","2","2","3","45.566","2","4","NIC14_0750","5","2"
"5","80c0c71b-ed0e-4aaf-bec7-a31d4e9b51b0-9ab241365e91877748483613","502","3","19","506","45","84","2","5","1","16mar2014","1","1","1990","24","2","4","3","2","2","2","4","1","4","1","4","2","2","4","4","999999","3","5","2","1","1","2","2","999999","999999","999999","2","4","4","2","3","2","4","2","2","4","3","1","4","1","5","3","1","1","7","1","3","2","5","4","4","2","1","3","4","4","1","7","2","2","2","2","4","2","2","2","999999","999999","999999","999999","999999","1","2","4","4","4","6","4","7","4","1","4","7","1","2","3","988888","1","4","10","10","10","8","1","1","1","1","4","5","2","2","0","0","0","999999","0","999999","0","999999","1","2","1","1","1","2","2","1","0","1","1","1","988888","999999","999999","2","999999","4","2","1","2","2","4","888888","14","2","2","2","2","1","0","1","1","0","0","0","0","0","0","0","0","1","0","0","0","0","2","4","2","2","2","5","3","3","3","2","13","7","5","1","1","2","9","9","2","1","4","2","2","3","1","1","2","501","4","1","2","2","1","888888","1","63","1","0","1","0","0","0","1","1","0","0","0","1","0","0","5","2","5","48.233000000000004","2","4","NIC14_0751","5","1"
"5","80c5faa0-9d18-40c2-8d70-31638934b9ce-10383af61e570b9b48478509","502","3","19","506","45","84","2","5","1","16mar2014","1","1","1963","51","4","3","3","3","1","2","4","1","4","4","4","4","4","3","3","999999","4","10","2","2","1","2","1","2","2","2","2","2","4","3","3","4","4","2","1","6","4","5","5","4","7","4","5","7","5","1","7","4","7","7","7","7","6","6","4","7","1","7","7","7","7","1","7","2","2","2","999999","999999","999999","999999","999999","1","2","2","2","2","2","4","7","7","3","4","7","3","1","2","1","5","1","5","8","10","7","1","10","1","1","6","7","1","2","0","0","0","999999","999999","999999","0","999999","1","4","1","3","2","2","2","0","0","1","2","2","999999","7","999999","1","502","4","1","2","2","2","6","1","4","1","2","2","2","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","2","2","2","2","2","5","3","3","2","2","6","1","5","1","1","2","1","1","2","1","3","3","3","5","0","4","7","501","5","1","2","2","1","888888","1","200","0","0","1","0","0","0","0","1","0","0","0","0","999999","0","1","2","4","53.466","2","5","NIC14_0752","5","1"
"5","8403859f-3ae1-4099-9c8d-ee8a6507550f-9ab241365e91877748483248","505","2","50","503","12","208","2","5","1","05mar2014","1","1","1977","37","2","70","1","1","1","1","2","1","3","4","2","3","2","2","4","999999","3","4","2","2","2","2","2","999999","999999","999999","2","3","1","2","2","3","3","3","5","7","5","6","5","5","6","5","5","988888","988888","5","6","6","5","5","7","6","5","5","5","5","1","6","1","5","1","3","6","2","2","1","888888","988888","2","988888","3","2","2","3","2","2","4","3","988888","7","5","5","4","3","3","988888","1","10","3","3","1","4","3","6","7","988888","1","3","5","2","2","0","0","0","0","0","999999","0","0","0","3","1","2","2","2","2","0","0","1","1","1","502","999999","999999","1","502","1","1","2","2","2","6","2","988888","3","2","2","2","1","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","2","4","3","1","1","5","3","3","3","2","9","2","1","2","1","4","16","14","1","2","3","1","3","8","1","3","2","501","4","1","2","988888","1","888888","2","0","1","0","1","1","1","1","1","1","1","0","0","1","1","0","5","2","5","52.216","2","4","NIC14_0774","5","1"
"5","80df94cd-6d3c-474a-8eda-67f85cb062c3-7f228bd1c801ecbc4846993","501","1","5","501","3","19","1","1","1","26feb2014","1","1","1945","69","2","1","3","3","2","2","3","2","4","1","4","4","4","4","4","999999","2","5","2","2","1","2","2","999999","999999","999999","2","2","2","3","2","4","3","2","1","3","1","3","2","1","3","3","4","7","7","4","4","4","7","1","3","7","1","3","3","3","7","7","3","3","2","7","5","1","3","2","999999","999999","999999","999999","999999","1","2","2","2","2","6","1","7","7","1","1","7","3","1","3","1","1","10","6","6","6","6","2","6","6","1","6","6","2","2","0","0","0","999999","999999","999999","999999","999999","1","1","2","999999","1","2","2","1","0","1","1","1","501","999999","999999","2","999999","4","2","4","2","2","4","2","2","1","2","3","2","1","0","1","1","0","0","0","0","0","0","0","0","1","0","0","1","0","4","4","2","3","3","3","2","3","2","2","6","888888","1","1","6","999999","5","5","2","2","3","2","6","1","0","4","3","501","5","1","1","1","888888","888888","2","80","1","0","1","0","0","0","0","1","1","0","0","1","0","1","1","2","4","50.166000000000004","2","5","NIC14_0753","5","1"
"5","80df94cd-6d3c-474a-8eda-67f85cb062c3-7f228bd1c801ecbc4846994","501","1","5","501","3","19","1","1","1","26feb2014","1","2","1947","67","2","2","3","3","2","2","3","1","3","2","4","4","4","4","4","4","2","8","2","2","1","2","2","999999","999999","999999","2","2","3","3","3","2","2","2","6","7","2","7","7","4","5","6","4","7","1","2","5","6","6","5","4","7","6","7","7","4","2","5","3","6","5","7","7","2","2","1","888888","2","2","2","888888","1","2","2","2","2","5","7","7","7","4","1","7","2","1","2","1","8","1","2","2","2","2","2","2","1","1","3","6","1","1","0","0","0","999999","0","999999","0","999999","0","1","1","2","2","2","2","1","0","1","1","2","999999","77","999999","2","999999","2","3","2","2","2","4","2","11","3","2","2","2","2","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","3","4","2","1","1","4","3","3","3","2","0","0","1","1","1","4","1","1","2","2","3","3","1","1","0","7","4","501","5","1","1","4","888888","888888","2","56","1","0","0","0","0","0","0","1","1","0","0","1","0","1","2","2","4","50.666000000000004","2","5","NIC14_0754","5","2"
"5","810c40ad-18cd-4658-835b-0e365760bf62-9ab241365e91877748483487","503","3","26","509","50","112","2","5","1","10mar2014","1","2","1958","56","1","19","2","2","2","1","3","1","2","1","2","4","4","4","4","888888","988888","5","2","2","2","2","2","999999","999999","999999","2","2","3","3","2","4","3","1","3","7","4","6","7","6","7","4","6","1","7","2","7","6","888888","4","6","988888","888888","7","3","5","888888","6","888888","988888","4","5","7","2","1","2","999999","999999","999999","999999","999999","888888","3","4","3","2","6","3","7","4","2","1","7","1","1","2","988888","8","5","1","1","10","5","4","3","1","1","4","6","2","1","0","0","0","0","0","999999","0","0","0","1","2","999999","2","2","2","0","0","1","1","1","502","999999","999999","1","502","4","988888","888888","2","2","6","6","988888","4","999999","3","3","1","0","1","1","0","0","0","0","1","0","0","0","0","0","0","0","0","3","888888","3","988888","3","5","2","3","3","2","6","0","5","1","5","999999","4","999999","2","2","3","2","2","4","1","2","888888","501","5","4","888888","3","1","888888","2","0","1","0","1","0","0","0","0","0","1","0","0","1","0","0","6","2","5","42.233000000000004","2","4","NIC14_0755","5","2"
"5","810c40ad-18cd-4658-835b-0e365760bf62-9ab241365e91877748483488","503","3","26","509","50","112","2","5","1","10mar2014","1","1","1974","40","2","1","1","1","2","2","3","1","3","1","2","2","2","2","4","999999","1","10","2","1","1","2","2","999999","999999","999999","2","2","3","3","2","4","3","2","6","6","5","7","6","4","6","5","5","7","5","4","5","4","4","3","4","7","5","5","4","4","3","3","3","2","4","5","6","2","3","2","999999","999999","999999","999999","999999","988888","3","4","2","2","3","4","5","5","1","3","6","3","1","2","1","7","2","3","1","10","3","4","1","1","1","6","4","2","2","0","0","0","0","0","999999","0","0","1","3","2","999999","2","2","2","1","1","3","1","1","501","999999","999999","1","501","3","1","1","1","2","6","6","2","1","2","1","2","1","988888","988888","988888","988888","988888","988888","988888","888888","888888","888888","888888","888888","888888","888888","888888","888888","2","4","3","1","2","5","5","2","3","2","7","1","1","1","1","4","4","2","1","2","2","1","1","9","2","1","2","501","5","1","1","3","888888","888888","2","0","0","0","1","0","0","0","0","0","0","0","0","1","1","0","6","2","4","45.133","2","4","NIC14_0756","5","1"
"5","8135ae92-3ff0-499a-953a-409c63084385-8c6669642214c4ee48473369","505","2","50","503","12","206","1","3","1","05mar2014","1","2","1952","62","1","1","2","2","2","2","3","2","4","4","4","4","4","4","4","4","4","10","2","888888","2","2","2","999999","999999","999999","2","2","3","3","1","2","2","1","5","7","7","5","6","4","4","6","4","7","1","888888","3","7","7","1","1","5","888888","6","7","1","1","6","1","7","6","4","1","2","3","2","999999","999999","999999","999999","999999","1","3","2","2","2","5","7","7","7","1","1","7","2","2","3","1","1","1","1","1","1","1","1","1","1","1","1","7","1","1","0","0","0","999999","999999","999999","999999","999999","1","2","1","3","1","2","2","0","0","1","1","1","988888","999999","999999","2","999999","4","2","988888","1","2","888888","4","13","888888","999999","888888","999999","2","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","888888","4","4","2","2","5","3","3","3","2","0","1","1","1","5","999999","888888","999999","2","2","3","2","1","9","2","3","1","501","5","2","2","888888","888888","888888","1","888888","1","0","1","0","0","0","1","1","0","0","0","1","0","0","5","2","2","48.6","1","4","NIC14_0757","5","2"
"5","8135ae92-3ff0-499a-953a-409c63084385-8c6669642214c4ee48473370","505","2","50","503","12","206","1","3","1","05mar2014","1","1","1974","40","2","1","3","2","2","2","3","2","4","4","2","2","2","2","4","999999","2","6","2","2","2","2","2","999999","999999","999999","2","3","4","2","1","3","2","1","3","5","4","4","6","4","5","3","4","4","4","3","4","4","5","4","6","3","3","4","3","4","5","6","5","4","4","4","5","2","3","1","1","3","1","2","4","2","3","3","3","3","5","2","4","6","3","5","5","3","2","3","1","7","1","1","1","6","7","4","4","5","1","7","4","2","2","0","0","0","0","0","999999","999999","0","1","2","1","2","1","2","2","1","0","2","1","1","501","999999","999999","2","999999","4","2","3","2","2","4","4","2","3","2","3","2","1","0","1","0","0","0","0","0","888888","888888","888888","888888","888888","888888","888888","888888","888888","3","4","2","2","2","3","1","1","1","2","14","1","4","2","1","2","16","16","2","2","2","2","3","5","3","3","2","501","4","4","1","2","1","1","1","92","1","0","1","1","0","1","1","1","1","1","0","1","1","1","5","2","5","40.9","1","4","NIC14_0758","5","1"
"5","81846383-17e6-42b0-a4aa-317e28415cc0-76782eb89541814e48660614","503","3","32","512","54","133","2","5","1","11mar2014","1","1","1978","36","2","3","3","3","2","1","4","2","4","3","2","4","2","4","4","999999","2","5","2","2","2","2","2","999999","999999","999999","2","3","4","1","1","1","1","2","4","7","1","888888","5","5","6","4","1","6","7","4","1","1","1","1","7","4","1","1","1","6","5","7","4","7","5","1","7","2","3","1","1","3","1","888888","3","1","3","3","2","3","4","5","6","5","1","3","7","3","2","3","1","5","10","2","1","10","10","10","1","10","5","7","5","2","2","0","0","0","0","0","0","999999","0","0","2","1","2","1","2","2","1","1","4","1","1","888888","999999","999999","888888","999999","1","1","3","2","2","4","10","10","2","2","3","1","1","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","2","3","2","1","1","3","3","3","3","2","8","1","5","1","1","4","8","2","2","2","2","2","2","4","1","2","3","501","4","1","3","2","1","1","2","92","0","0","1","0","0","0","0","0","0","1","0","1","0","0","1","2","5","50.4","2","3","NIC14_0759","5","1"
"5","81846383-17e6-42b0-a4aa-317e28415cc0-76782eb89541814e48660615","503","3","32","512","54","133","2","5","1","11mar2014","1","2","1983","31","2","3","3","1","2","1","2","1","2","2","2","2","4","3","4","2","3","5","2","2","2","2","2","999999","999999","999999","2","4","4","2","2","1","1","2","7","1","7","7","7","7","1","1","1","1","7","7","1","7","7","1","1","1","1","1","7","1","1","1","1","7","7","1","6","2","3","1","888888","3","1","2","3","1","3","3","2","1","3","7","7","7","1","2","7","2","2","4","1","10","5","4","1","7","6","9","6","5","1","5","2","1","1","0","0","0","999999","999999","999999","0","0","0","3","2","999999","888888","2","2","1","1","1","1","1","502","999999","999999","2","999999","4","2","3","2","2","10","888888","10","3","1","2","2","2","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","3","3","3","3","3","5","3","3","2","2","2","0","5","1","5","999999","4","999999","2","1","4","2","3","5","2","3","4","501","5","1","1","1","888888","888888","888888","888888","0","0","0","0","0","0","0","0","0","0","0","0","999999","0","1","2","5","43.5","2","3","NIC14_0760","5","2"
"5","827c024d-f42a-4450-a84b-da759546f5a5-8c6669642214c4ee48473326","501","1","14","501","43","61","1","4","1","03mar2014","1","2","1945","69","2","3","2","3","2","2","4","2","4","1","4","4","2","3","4","4","4","2","2","2","2","2","2","999999","999999","999999","2","3","3","3","2","2","1","1","1","7","888888","5","888888","6","7","1","3","7","888888","1","7","1","4","5","888888","6","5","7","888888","7","1","888888","1","6","4","888888","5","2","2","1","888888","3","2","888888","888888","1","3","3","2","3","4","3","1","888888","1","1","7","3","1","2","2","4","1","1","1","10","2","1","1","988888","1","7","7","2","2","0","0","0","999999","0","999999","999999","999999","0","2","1","3","1","2","1","1","0","2","1","1","988888","999999","999999","1","502","3","2","2","2","2","6","1","2","2","2","3","3","1","0","1","1","0","0","1","0","0","0","0","0","1","0","0","0","0","2","2","4","2","3","5","2","3","3","2","11","0","1","2","1","1","15","15","2","1","3","2","1","4","1","3","2","501","1","2","2","2","1","1","1","92","1","1","1","1","0","0","1","1","1","1","1","1","0","0","1","2","2","62.433","1","4","NIC14_0761","5","2"
"5","827c024d-f42a-4450-a84b-da759546f5a5-8c6669642214c4ee48473327","501","1","14","501","43","61","1","4","1","03mar2014","1","1","1974","40","1","1","2","2","2","2","3","2","2","4","4","2","4","2","4","999999","3","10","2","1","1","2","2","999999","999999","999999","1","3","3","2","2","3","3","2","4","7","2","3","5","7","3","2","3","7","5","5","6","2","7","5","6","6","4","5","4","5","4","7","3","1","5","1","3","2","3","1","2","3","1","1","2","1","3","2","2","2","4","4","7","5","6","6","7","1","1","1","2","1","1","3","1","6","8","6","6","5","1","4","3","1","2","0","0","0","999999","0","999999","999999","0","0","3","2","999999","2","2","2","0","0","1","1","1","502","999999","999999","2","999999","4","2","888888","1","2","6","4","14","3","2","3","2","1","0","0","1","0","0","0","0","0","1","0","0","1","0","0","0","0","3","3","3","2","2","5","5","3","3","1","5","888888","1","1","1","2","7","7","2","1","3","2","3","6","1","3","4","501","5","3","1","1","1","888888","1","888888","0","0","1","0","0","1","0","1","0","0","0","1","0","0","1","2","6","49.666000000000004","1","4","NIC14_0762","5","1"
"5","82c04592-a509-429e-a215-be1ba0710381-60cd915396dbaafa48470710","503","2","28","511","29","118","1","3","1","13mar2014","1","1","1961","53","1","1","3","1","1","1","2","1","1","4","2","2","2","1","1","999999","2","1","2","2","2","2","1","1","8","1","1","3","3","3","3","3","2","1","3","6","6","6","7","5","6","5","6","3","3","4","7","7","6","6","6","5","5","6","6","5","1","3","1","5","4","4","6","2","1","1","1","2","2","2","2","2","3","1","2","2","5","3","5","6","6","5","6","1","2","2","2","8","3","1","2","8","8","8","8","7","1","6","5","2","2","0","0","0","0","0","999999","0","0","0","2","1","2","1","2","2","1","0","3","1","1","502","999999","999999","1","502","2","1","2","2","2","6","10","1","1","2","1","3","1","0","1","1","0","1","1","0","0","0","0","0","1","0","0","0","0","2","3","4","1","1","5","2","3","3","2","15","1","4","3","1","1","12","12","1","2","2","1","5","6","888888","3","2","501","5","1","1","2","1","1","1","92","1","0","0","0","0","0","1","1","1","0","0","1","0","1","1","2","6","45.95","2","5","NIC14_0763","5","1"
"5","82c04592-a509-429e-a215-be1ba0710381-60cd915396dbaafa48470711","503","2","28","511","29","118","1","3","1","13mar2014","1","2","1944","70","2","3","3","3","2","1","1","2","3","1","4","4","4","4","4","4","2","5","2","2","1","2","2","999999","999999","999999","2","2","2","3","3","4","3","1","3","7","3","4","5","4","4","4","3","7","7","1","6","4","4","3","1","3","4","4","4","1","1","4","3","2","3","4","1","2","1","2","999999","999999","999999","999999","999999","1","2","2","2","3","5","3","4","5","3","4","7","3","1","2","1","3","2","1","1","5","4","4","3","6","4","4","7","2","1","0","0","0","999999","999999","999999","999999","999999","0","1","2","999999","2","2","2","1","1","1","1","1","888888","999999","999999","2","999999","4","1","1","2","2","888888","2","4","2","2","4","999999","2","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","888888","888888","888888","2","2","5","4","3","3","2","3","888888","1","1","5","999999","5","999999","2","2","3","2","6","11","4","7","2","501","5","2","2","2","1","2","1","58","0","0","0","0","0","0","0","1","0","0","0","1","0","1","1","2","6","45.016000000000005","2","5","NIC14_0764","5","2"
"5","83816890-60af-404e-b77f-38d75bf171f4-e0ba42050498679648672755","504","3","43","514","60","180","2","5","1","09mar2014","1","2","1972","42","1","3","2","1","2","2","3","2","4","2","4","1","1","1","4","4","1","1","2","1","1","2","2","999999","999999","999999","2","2","3","3","3","4","3","1","5","7","7","7","7","7","7","5","6","4","7","4","7","7","7","7","7","4","5","4","5","5","2","5","7","5","3","3","7","2","2","2","999999","999999","999999","999999","999999","1","1","2","4","4","6","7","5","5","4","5","4","3","1","1","2","1","1","1","1","2","1","4","2","4","1","1","7","2","1","0","0","0","999999","0","999999","0","0","0","1","2","999999","2","2","2","1","1","1","1","2","999999","77","999999","1","502","3","2","2","2","2","6","6","888888","888888","999999","3","6","2","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","3","2","3","1","2","5","3","2","2","2","5","0","2","1","1","2","15","3","2","2","4","1","3","5","2","4","3","501","5","2","1","1","1","888888","888888","92","0","0","1","0","0","0","0","0","0","0","0","1","0","0","1","2","7","47.5","1","7","NIC14_0765","5","2"
"5","83816890-60af-404e-b77f-38d75bf171f4-e0ba42050498679648672756","504","3","43","514","60","180","2","5","1","09mar2014","1","1","1992","22","1","3","1","1","2","1","3","1","2","1","2","2","2","4","1","999999","2","1","2","2","1","2","2","999999","999999","999999","2","2","2","3","3","4","2","1","4","5","3","6","7","7","6","5","7","7","7","6","7","6","7","7","6","5","5","6","7","6","6","5","2","2","3","1","4","1","2","2","999999","999999","999999","999999","999999","2","1","2","3","2","2","5","4","4","5","6","6","1","1","3","2","3","4","5","3","6","6","7","5","4","2","1","7","2","2","0","0","0","0","0","999999","999999","0","0","4","2","999999","2","2","2","0","1","4","1","1","502","999999","999999","1","502","1","1","2","2","2","1","10","12","1","1","1","2","1","0","1","0","0","0","0","0","888888","888888","888888","888888","888888","888888","888888","888888","888888","2","3","2","1","1","5","1","2","2","2","6","2","2","1","1","2","10","4","2","1","4","1","3","4","2","2","1","501","5","1","2","3","1","888888","1","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","6","2","1","35.583","1","7","NIC14_0766","5","1"
"5","83a60f8b-e484-4623-91e2-11b1a387dca2-9b14866a1893a3e748479177","501","1","5","501","3","22","1","1","1","27feb2014","1","1","1956","58","1","1","3","3","2","2","2","2","4","4","2","4","4","4","4","999999","4","10","2","2","1","1","2","999999","999999","999999","1","2","2","3","3","4","1","2","5","4","2","6","7","7","7","1","7","1","2","1","7","6","7","7","7","7","7","7","1","2","1","6","7","7","1","1","7","2","2","2","999999","999999","999999","999999","999999","888888","1","2","2","2","6","7","7","6","7","3","7","3","1","2","1","10","2","9","10","2","9","9","9","8","1","7","7","3","1","0","0","0","999999","999999","999999","999999","0","0","3","1","1","2","2","1","0","0","2","1","2","999999","77","999999","1","502","3","2","2","2","2","4","888888","888888","1","1","3","2","1","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","3","4","1","1","1","3","1","3","3","2","2","888888","4","2","1","4","5","2","2","2","4","1","2","6","2","5","2","501","5","1","1","1","888888","888888","1","888888","1","0","1","0","0","0","0","1","0","0","0","1","1","0","1","2","4","57.433","2","4","NIC14_0767","5","1"
