"pais","idnum","estratopri","estratosec","upm","prov","municipio","hondistrito","cluster","ur","tamano","idiomaq","fecha","wt","q1","q2y","q2","ls3","a4","soct2","idio2","np1","np2","muni10","sgl1","honmun30","honmuni31","honmun32","honmun33","honmun36","honmun37","honmun38","honmun39","honmun40","honmun41","honmun42","cp4a","cp5","cp6","cp7","cp8","cp13","cp20","honcp22","honcp21a","cpss1","it1","l1","prot3","prot4","prot7","jc10","jc13","jc15a","jc16a","vic1ext","vic1exta","vic2","vic2aa","vic1hogar","vic40","vic41","vic43","vic45","ico2","pole2n","aoj11","pese1","pese2","aoj17","aoj12","aoj22","b1","b2","b3","b4","b6","b10a","b11","b12","b13","b18","b20","b20a","b21","b21a","b32","b37","b47a","b14","b15","b19","b46","honb51","venb11","venhonb51","venhonvb10","epp1","epp3","n9","n11","n15","mil1","mil2","b3milx","mil3","mil4","pr3a","pr3b","pr3c","pr3d","pr3e","pr4","honqt1","honqt2","honqt3","honqt4","honqt5","honqt6","honqt7","honqt8","honqt9","honqt10","honqt11","honqt12","m1","m2","honm3","sd2new2","sd3new2","sd6new2","infrax","coer1","ros1","ros4","ing4","eff1","eff2","mil7","env1","dst1","pn4","w14a","e5","e15","e3","e16","d1","d2","d3","d4","d5","d6","per4","per9","dem2","dem11","aut1","honjc17","exc2","exc6","exc20","exc11","exc13","exc14","exc15","exc16","exc18","exc7","diso7","diso8","diso10","diso18","diso14","diso16","diso17","vicbar1","vicbar1f","vicbar3","vicbar4","vicbar7","fear10","vic44","fear6f","vb1","vb2","vb3n","vb4new","vb101","vb10","vb11","pol1","vb20","clien1n","clien1na","for1n","for4","for5","for6","for7","for6b","for7b","mil10a","mil10c","mil10e","wf1","cct1b","ed","ed2","q3c","q5b","ocup4a","ocup1a","q10new","q10g","q10a","q14","q10d","q10e","q11n","q12c","q12bn","q12","etid","leng1","www1","gi0","gi1","gix4","gi4","gi7","r3","r4","r4a","r5","r6","r7","r8","r12","r14","r15","r18","r1","r16","r26","inf3a","formatq","colorr","ti","sexi","colori","uniq_id","sex"
"4","2506a710-fbd0-4f3f-955a-ae72b58dde98-9cf2640ffa26306658771195","405","3","42","408","805","110301","182","1","4","1","29mar2014","1","2","1992","22","1","57","2","3","2","1","0","5","1","1","1","999999","2","2","999999","999999","999999","999999","999999","2","4","4","4","4","3","4","4","4","4","3","10","2","999999","999999","2","2","2","2","1","1","1","2","2","2","2","2","999999","3","3","3","3","3","4","4","1","4","7","5","7","7","4","1","7","4","5","1","7","5","6","1","7","1","4","6","2","5","5","1","1","6","6","5","7","7","5","7","7","7","7","7","1","7","888888","4","6","5","2","4","3","3","2","2","3","2","4","4","2","4","2","1","2","3","3","2","4","3","7","7","7","1","4","7","2","1","3","1","1","1","1","1","1","2","1","1","10","1","4","1","3","2","2","1","0","0","0","999999","999999","999999","0","999999","0","3","1","4","1","4","1","2","3","1","1","1","2","1","0","0","999999","1","2","999999","5","999999","1","406","2","4","2","2","4","1","2","2","2","1","2","3","4","2","2","2","10","2","4","2","3","999999","8","999999","2","2","3","3","3","3","1","1","1","401","5","1","1","888888","1","888888","0","0","1","0","0","0","0","0","0","0","0","1","1","1","1","2","3","32.866","2","3","HON14_0214","2"
"4","2506a710-fbd0-4f3f-955a-ae72b58dde98-9cf2640ffa26306658771196","405","3","42","408","805","110301","182","1","4","1","01apr2014","1","1","1976","38","3","3","3","3","2","2","999999","3","1","2","1","2","2","2","999999","999999","999999","999999","999999","2","4","1","4","4","4","999999","4","4","4","3","8","2","999999","999999","1","1","2","2","2","999999","999999","999999","2","2","2","2","2","1","2","1","2","2","2","2","2","5","1","4","5","4","4","4","3","3","5","1","1","3","5","5","4","4","4","5","4","3","4","4","2","3","4","5","5","6","1","6","6","5","4","1","4","5","5","4","4","6","2","3","2","4","2","2","3","3","4","3","888888","2","3","3","4","4","2","3","2","4","7","7","5","1","5","6","2","2","3","1","6","1","6","6","3","5","4","5","4","1","5","6","1","2","2","1","0","0","0","999999","0","999999","999999","999999","0","1","3","4","1","5","3","3","4","1","2","1","2","2","0","0","999999","2","2","999999","5","999999","2","999999","3","1","2","2","4","4","1","2","2","1","2","4","4","3","2","2","6","888888","5","1","2","2","7","8","2","2","3","3","3","6","3","1","2","401","3","2","1","2","1","888888","1","0","1","0","0","0","0","0","0","1","0","1","0","1","2","2","6","32.266","2","4","HON14_0215","1"
"4","2506a710-fbd0-4f3f-955a-ae72b58dde98-9cf2640ffa26306658771197","405","3","42","408","805","110301","182","1","4","1","29mar2014","1","2","1961","53","2","5","1","1","2","2","999999","3","1","1","1","999999","2","1","1","1","1","2","1","1","4","1","3","3","4","3","4","3","4","2","10","2","999999","999999","1","2","2","2","2","999999","999999","999999","2","1","1","2","999999","1","2","2","3","3","3","3","2","5","7","6","6","6","5","4","7","3","4","7","7","5","7","4","6","5","6","5","5","5","6","1","6","5","5","5","5","5","6","5","7","5","7","6","5","5","5","5","6","6","888888","3","4","4","4","4","3","3","3","3","4","4","1","1","3","1","2","2","2","4","6","7","7","7","4","7","3","2","4","2","5","1","1","1","10","5","5","5","3","4","1","5","2","2","2","1","0","0","0","999999","999999","999999","999999","999999","0","3","1","2","2","5","2","3","3","2","999999","2","2","2","0","1","2","1","2","999999","5","999999","1","401","1","2","2","2","2","4","1","4","999999","3","2","4","4","2","2","2","10","4","4","3","5","999999","4","999999","2","2","3","2","5","7","2","4","4","403","5","1","1","1","1","128","1","0","1","0","0","0","0","0","0","0","0","1","0","1","1","2","10","31.533","2","4","HON14_0216","2"
"4","2506a710-fbd0-4f3f-955a-ae72b58dde98-9cf2640ffa26306658771198","405","3","42","408","805","110301","182","1","4","1","29mar2014","1","2","1979","35","3","3","2","2","888888","2","999999","2","1","1","1","1","1","2","999999","999999","999999","999999","999999","2","4","4","2","4","4","4","4","4","4","2","5","2","999999","999999","2","2","2","2","2","999999","999999","999999","2","2","2","2","999999","2","2","2","3","3","4","3","2","7","7","7","5","6","6","6","7","7","6","6","7","5","7","7","7","6","7","6","5","5","6","5","6","7","4","5","7","5","6","7","6","7","6","7","6","5","7","5","6","5","2","2","2","2","2","2","4","4","4","3","3","3","2","3","3","3","2","2","2","2","7","7","6","5","6","6","3","2","2","1","8","1","1","1","6","4","4","1","10","3","5","4","1","2","2","1","0","0","0","999999","999999","999999","999999","0","0","3","1","2","2","4","1","2","3","2","999999","1","2","2","0","0","2","1","1","401","999999","999999","1","401","3","1","2","2","4","4","4","2","2","1","2","4","4","4","2","2","12","2","988888","2","5","999999","9","999999","1","1","4","2","2","5","1","3","5","405","1","1","1","2","1","888888","1","0","1","1","1","1","0","1","1","1","0","1","1","1","1","2","6","29.283","2","4","HON14_0217","2"
"4","2506a710-fbd0-4f3f-955a-ae72b58dde98-9cf2640ffa26306658771199","405","3","42","408","805","110301","182","1","4","1","29mar2014","1","1","1992","22","2","5","2","2","2","2","999999","3","1","1","2","999999","3","2","999999","999999","999999","999999","999999","2","4","1","4","4","3","999999","4","4","4","3","10","888888","999999","999999","1","1","2","1","2","999999","999999","999999","2","1","1","1","999999","3","2","2","3","2","4","3","2","4","6","5","7","6","7","6","5","5","4","6","7","4","7","6","5","3","5","4","4","4","6","5","7","5","5","6","6","7","6","7","7","5","4","7","6","7","7","6","5","5","2","3","3","2","3","1","3","2","3","3","4","3","1","2","2","3","2","2","2","4","6","7","6","5","6","6","3","2","2","2","10","6","4","7","1","10","5","5","5","4","2","7","3","2","1","1","0","0","0","999999","999999","999999","0","999999","0","3","2","1","1","4","3","4","4","2","999999","888888","2","2","1","1","999999","1","1","403","999999","999999","2","999999","3","3","2","2","4","4","4","3","4","1","2","3","4","2","2","2","8","1","4","3","3","999999","8","999999","2","1","2","2","1","4","1","2","4","405","3","1","1","888888","1","2","1","0","1","0","0","1","1","1","0","1","0","1","1","1","1","2","11","35.916","2","4","HON14_0218","1"
"4","25ae08a6-d58b-4967-a4b4-5ab42389a3a2-7006111a4c45344b58760566","401","1","6","401","101","80101","163","1","1","1","24apr2014","1","2","1994","20","1","5","3","3","2","2","999999","3","1","1","3","2","2","2","999999","999999","999999","999999","999999","2","4","1","4","4","4","4","4","4","1","2","5","2","999999","999999","1","1","2","2","2","999999","999999","999999","2","2","1","2","999999","1","2","2","3","3","2","3","1","2","4","3","3","5","3","1","5","3","2","6","3","3","3","3","4","1","3","3","4","3","3","2","2","5","4","3","3","2","2","6","5","6","6","7","1","4","6","4","6","5","3","4","3","4","4","2","3","4","4","888888","3","4","3","3","3","3","3","3","1","4","4","6","6","1","5","7","2","2","3","1","5","2","1","10","5","5","4","4","6","1","3","7","2","1","2","2","0","0","0","999999","999999","999999","0","999999","0","3","2","1","1","2","2","2","3","1","1","1","888888","1","0","0","2","1","1","404","999999","999999","2","999999","3","3","2","2","4","4","4","2","3","3","2","2","4","2","2","2","12","4","1","1","3","999999","12","999999","1","1","2","2","1","3","0","0","2","401","1","1","1","1","1","888888","1","1","1","0","0","1","0","1","1","0","0","1","0","1","1","2","5","61.95","2","6","HON14_0219","2"
"4","25ae08a6-d58b-4967-a4b4-5ab42389a3a2-7006111a4c45344b58760570","401","1","6","401","101","80101","163","1","1","1","24apr2014","1","1","1990","24","1","3","3","3","2","2","999999","3","1","1","2","2","2","2","999999","999999","999999","999999","999999","2","2","1","4","4","4","999999","4","4","1","2","5","2","999999","999999","1","1","2","2","2","999999","999999","999999","2","2","2","2","2","2","2","3","3","3","2","2","2","4","5","3","5","6","4","1","5","3","2","6","6","3","3","4","4","3","3","3","3","5","4","3","1","5","3","3","1","2","2","6","6","3","7","7","1","4","6","5","5","5","2","3","4","4","4","3","3","3","2","3","3","3","2","3","3","2","3","3","2","4","4","7","6","2","5","5","2","1","3","2","9","5","1","10","4","5","5","5","8","1","1","7","2","2","2","1","0","0","0","999999","0","999999","0","999999","0","2","2","2","2","2","2","2","2","1","1","1","1","1","0","0","2","1","2","999999","3","999999","2","999999","4","4","2","2","1","1","2","1","2","2","2","2","3","2","2","2","14","6","1","1","1","2","16","10","1","1","2","1","1","6","1","0","5","401","1","2","1","1","1","888888","1","1","1","1","1","1","0","1","1","1","1","1","0","1","1","2","8","43.033","2","6","HON14_0220","1"
"4","25d09a65-8a4c-4839-9bbf-f3b1c86e8b50-6fbba0bdd6cf2cec58765555","406","3","49","411","1105","131804","196","2","5","1","01apr2014","1","1","1970","44","2","5","3","2","1","2","999999","1","1","1","1","999999","3","2","999999","999999","999999","999999","999999","1","3","2","2","3","3","999999","4","4","1","2","6","2","999999","999999","2","1","2","2","2","999999","999999","999999","2","2","2","2","2","3","3","2","3","3","4","1","1","2","4","1","4","5","3","2","4","3","2","6","6","2","5","4","4","3","4","3","3","3","4","5","4","5","2","2","3","4","4","5","6","4","4","5","3","4","5","2","3","3","2","2","2","2","2","1","2","2","2","2","2","2","2","3","3","3","3","2","3","4","6","7","1","1","7","5","1","1","3","2","8","6","2","3","6","9","7","6","2","1","6","7","2","2","2","2","0","0","0","999999","0","999999","999999","0","0","3","1","4","2","4","3","4","4","2","999999","1","2","2","1","0","2","1","1","401","999999","999999","1","401","3","2","2","2","4","1","2","2","2","1","2","2","3","2","2","2","18","1","1","1","1","1","16","16","2","2","2","3","2","5","3","3","2","401","1","1","1","1","1","128","1","0","1","1","1","0","1","1","1","1","1","1","1","0","1","2","3","36.0","2","2","HON14_0221","1"
"4","25de57f0-4fde-4785-a4fa-88336e13f0ce-92eead07ac923111587641504","401","1","4","401","101","80101","156","1","1","1","22apr2014","1","1","1969","45","2","3","3","2","2","2","999999","3","1","1","2","2","2","2","999999","999999","999999","999999","999999","2","3","2","3","4","4","999999","4","3","2","2","5","2","999999","999999","2","2","2","2","2","999999","999999","999999","2","2","2","2","2","2","2","3","2","2","2","2","1","3","1","4","5","6","5","4","7","7","4","6","7","3","4","5","7","7","5","7","4","6","4","1","4","6","5","5","7","6","7","5","7","5","4","7","3","5","5","6","2","4","2","2","3","2","2","3","2","3","1","3","2","3","3","3","3","2","2","2","3","2","6","5","7","4","5","7","3","3","2","1","1","1","1","1","7","3","7","4","8","1","4","2","2","2","2","2","0","0","0","999999","0","999999","999999","0","0","2","5","5","3","4","2","3","4","1","3","2","2","2","0","0","2","1","1","403","999999","999999","1","402","3","3","2","2","6","10","1","2","1","1","3","2","3","2","2","2","12","3","1","1","1","2","12","10","2","1","2","2","2","6","2","4","2","401","5","1","1","888888","1","128","1","1","1","0","0","0","0","1","1","0","0","1","1","1","1","2","5","46.216","1","5","HON14_0222","1"
"4","25de57f0-4fde-4785-a4fa-88336e13f0ce-92eead07ac923111587641506","401","1","4","401","101","80101","156","1","1","1","22apr2014","1","2","1983","31","1","5","2","2","2","2","999999","3","1","1","2","3","2","1","2","2","1","2","1","2","4","1","4","4","4","4","4","4","3","1","10","2","999999","999999","2","2","2","2","2","999999","999999","999999","2","1","2","2","2","2","2","1","2","2","3","2","1","7","7","5","7","7","5","7","7","5","5","6","3","4","5","7","4","6","4","4","5","5","5","7","5","7","6","5","7","7","5","7","7","3","2","5","3","6","3","6","2","4","2","3","2","2","3","2","3","4","2","888888","3","2","3","2","3","2","1","4","2","4","1","5","6","1","3","7","2","1","2","2","7","10","1","8","9","8","7","8","5","1","7","3","2","2","2","2","0","0","0","999999","0","999999","999999","999999","0","2","3","2","5","5","5","4","5","1","2","888888","2","2","0","0","1","1","1","403","999999","999999","2","999999","4","888888","2","2","4","4","4","2","2","2","1","1","4","1","2","2","15","3","1","1","1","2","16","12","2","2","1","2","2","5","1","3","2","401","1","1","1","1","1","128","1","0","1","1","1","1","0","1","1","1","1","1","1","1","1","2","8","46.25","1","5","HON14_0223","2"
"4","25e0c47e-e35c-4174-ac4b-332c8825d803-92eead07ac92311158764367","406","2","47","410","907","100606","179","2","5","1","03apr2014","1","1","1985","29","2","27","2","2","2","2","999999","4","2","1","999999","999999","1","2","999999","999999","999999","999999","999999","2","4","1","2","2","3","999999","4","2","2","3","10","2","999999","999999","2","1","2","2","2","999999","999999","999999","2","2","2","2","2","5","3","1","3","2","4","1","3","2","2","1","2","5","1","1","3","1","3","5","3","1","2","5","2","3","2","1","2","4","888888","3","5","7","1","1","1","4","4","2","3","3","1","2","3","4","3","4","3","2","3","4","888888","3","3","3","3","3","2","3","888888","3","3","3","3","3","2","4","3","4","1","6","5","1","3","7","1","2","3","1","2","3","1","7","3","5","7","4","1","2","4","7","2","2","2","1","0","0","0","999999","0","999999","0","0","0","2","5","2","5","5","5","5","5","1","2","2","2","2","1","1","3","2","1","401","999999","999999","2","999999","3","3","2","2","4","4","4","3","2","2","2","888888","4","3","2","1","4","1","1","2","1","4","3","3","2","2","3","2","2","5","3","3","3","401","5","2","1","2","1","128","0","0","1","0","0","0","0","1","0","0","0","0","999999","0","2","2","5","44.86600000000001","1","5","HON14_0224","1"
"4","25e18257-44ff-4de4-9c50-f4d07b24298c-6d86b958edcc58a258757218","409","2","64","422","2201","170102","230","2","5","1","26mar2014","1","1","1982","32","2","5","3","2","1","2","999999","3","2","1","999999","999999","1","2","999999","999999","999999","999999","999999","1","3","1","3","3","4","999999","4","2","4","3","988888","2","999999","999999","2","2","2","2","2","999999","999999","999999","2","2","2","2","2","1","2","2","3","3","4","2","2","6","5","4","6","2","2","6","4","5","4","988888","6","5","6","5","3","4","3","4","4","5","4","5","4","6","5","3","6","6","5","5","4","5","6","6","4","4","5","7","5","6","4","4","4","4","3","3","3","2","3","1","3","2","3","3","2","3","4","3","2","4","5","6","4","5","3","6","1","2","3","2","6","4","7","4","4","7","5","6","9","3","4","6","2","2","2","1","0","0","0","0","0","999999","0","999999","0","3","4","4","888888","4","4","2","4","2","999999","888888","2","2","0","0","2","1","2","999999","77","999999","2","999999","3","4","2","2","1","10","13","1","2","3","2","2","2","3","2","2","3","0","5","2","1","4","3","4","2","2","4","2","2","4","1","7","2","401","5","1","1","1","1","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","1","2","4","49.583","2","2","HON14_0225","1"
"4","25f1246f-da5e-4e39-ba58-0c085e90dfee-6bbab82ca9986ad58758111","409","2","64","422","2201","170101","232","1","3","1","26mar2014","1","1","1964","50","2","5","2","2","2","2","999999","3","1","1","1","1","1","888888","999999","999999","999999","999999","999999","2","4","1","4","4","4","999999","4","4","4","3","988888","2","999999","999999","2","2","2","2","1","2","8","1","2","1","2","2","2","3","2","3","3","3","3","4","1","4","4","4","6","6","4","4","6","4","4","1","1","1","4","1","1","1","1","1","1","4","4","4","2","5","2","2","4","4","5","6","7","5","3","5","3","4","4","1","4","6","2","2","2","3","3","3","3","2","3","2","2","2","2","3","3","2","2","2","2","4","1","3","6","3","3","6","2","1","2","2","1","1","1","1","3","5","1","1","2","1","4","6","2","2","2","1","0","0","0","999999","0","999999","999999","0","0","3","1","1","1","1","1","1","1","2","999999","888888","2","2","1","0","999999","1","2","999999","8","999999","2","999999","4","888888","2","2","4","7","1","2","2","1","2","4","4","2","2","1","9","1","5","1","1","4","14","14","1","1","2","2","2","6","0","4","2","401","4","3","1","1","1","888888","1","1","1","2","0","1","0","0","0","1","0","1","0","1","1","2","5","45.583","1","3","HON14_0226","1"
"4","25f1246f-da5e-4e39-ba58-0c085e90dfee-6bbab82ca9986ad58758113","409","2","64","422","2201","170101","232","1","3","1","26mar2014","1","1","1982","32","3","5","3","3","2","1","0","3","2","1","3","3","2","2","999999","999999","999999","999999","999999","1","4","1","3","4","3","999999","4","4","4","3","5","2","999999","999999","2","2","2","2","1","5","3","4","1","1","1","1","2","5","3","4","2","2","1","4","2","3","5","3","3","7","2","2","3","3","4","7","3","2","3","4","3","3","4","2","2","1","1","1","3","3","2","1","3","4","3","2","5","3","6","6","3","2","5","1","7","2","4","3","4","4","3","3","3","3","3","3","3","3","3","3","3","3","3","3","4","4","5","6","4","1","5","5","2","2","2","1","2","3","1","2","4","1","5","7","8","1","7","7","3","2","2","2","1","1","0","1","0","999999","0","0","0","1","1","1","1","1","1","1","5","1","3","1","2","1","1","0","1","1","1","402","999999","999999","1","888888","3","3","1","1","4","4","4","3","2","1","2","3","4","1","2","1","6","1","1","1","1","2","10","2","1","1","4","3","1","8","5","5","1","401","2","1","1","888888","1","128","1","1","1","0","0","0","1","0","0","1","1","1","0","0","1","2","6","41.65","1","3","HON14_0227","1"
"4","26e29d02-0de9-45c8-bab3-dc9a302f56ea-be2b16f127e5ea0c58769116","403","1","17","404","401","50101","114","1","2","1","26mar2014","1","2","1988","26","2","5","2","2","2","2","999999","1","1","2","1","2","2","1","1","1","2","1","2","2","3","1","4","4","4","3","4","4","4","4","10","2","999999","999999","2","1","2","2","2","999999","999999","999999","2","2","2","2","2","4","2","1","3","2","4","1","2","4","4","4","5","4","4","4","5","5","4","5","4","5","4","3","4","4","6","5","4","5","7","5","4","5","5","4","5","3","4","4","3","4","4","5","4","4","4","4","3","3","2","3","2","4","4","2","2","2","3","3","2","3","3","3","3","3","2","2","2","1","4","6","7","6","5","7","2","2","2","2","5","6","6","7","8","6","4","8","7","6","5","7","2","2","2","2","0","0","0","999999","999999","999999","999999","999999","1","4","4","3","4","1","4","4","4","2","999999","2","2","2","0","0","4","1","2","999999","5","999999","2","999999","3","3","2","888888","4","4","2","1","2","1","2","3","4","3","2","1","17","2","1","2","1","2","14","6","2","2","3","2","2","7","2","1","7","401","5","1","1","2","1","888888","1","1","1","0","1","1","0","1","1","1","1","1","1","1","1","2","6","31.816","2","4","HON14_0228","2"
"4","26e29d02-0de9-45c8-bab3-dc9a302f56ea-be2b16f127e5ea0c58769117","403","1","17","404","401","50101","114","1","2","1","26mar2014","1","1","1982","32","2","1","3","3","2","2","999999","3","1","1","2","2","2","2","999999","999999","999999","999999","999999","2","2","4","2","4","4","999999","4","988888","4","2","5","2","999999","999999","1","1","1","2","1","2","5","3","1","1","1","1","2","5","3","3","3","2","1","4","2","4","3","4","2","5","4","2","3","3","3","3","3","2","1","1","1","1","1","1","1","1","1","1","1","2","2","1","1","1","1","2","4","2","6","7","5","7","3","2","2","4","3","3","3","3","3","2","3","3","4","4","2","4","3","4","4","2","2","2","5","2","3","5","4","2","4","7","2","2","4","1","6","4","3","6","4","1","1","2","4","1","4","3","3","2","1","1","1","0","0","999999","0","999999","0","0","1","2","2","1","2","2","1","1","1","1","1","1","1","1","0","0","1","1","1","404","999999","999999","1","407","3","3","2","1","4","4","2","3","2","1","2","2","3","1","2","2","12","2","4","4","2","2","16","10","1","1","3","2","5","3","0","1","1","401","1","4","1","1","1","64","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","2","2","41.5","2","4","HON14_0229","1"
"4","26e29d02-0de9-45c8-bab3-dc9a302f56ea-be2b16f127e5ea0c58769118","403","1","17","404","401","50101","114","1","2","1","26mar2014","1","2","1957","57","3","5","888888","2","2","2","999999","3","1","1","1","2","2","2","999999","999999","999999","999999","999999","1","4","1","4","2","4","4","4","4","988888","888888","5","2","999999","999999","2","2","2","2","2","999999","999999","999999","2","2","2","2","2","1","1","2","2","1","4","3","1","888888","7","1","6","5","4","5","1","1","1","5","6","4","6","5","5","5","2","4","5","4","5","5","5","5","888888","3","6","1","3","888888","7","5","1","7","4","888888","888888","888888","888888","888888","888888","4","4","4","3","3","4","4","4","3","888888","988888","1","2","888888","3","3","888888","6","1","888888","6","5","6","4","5","3","1","4","2","2","4","3","4","4","2","888888","6","1","2","7","5","2","1","1","888888","0","0","0","0","0","999999","0","999999","0","888888","1","5","5","5","5","5","5","2","999999","2","2","2","0","0","4","1","1","401","999999","999999","1","401","3","2","2","2","11","12","13","1","888888","1","1","888888","888888","3","2","2","0","0","1","1","1","2","8","4","1","2","4","3","2","6","1","8","1","401","888888","1","888888","888888","1","888888","1","0","1","2","1","1","0","1","1","1","1","1","1","1","1","2","4","38.1","2","4","HON14_0230","2"
"4","27a50e6d-9b70-4469-af68-c134e77fcd47-7006111a4c45344b58760159","406","3","53","413","1309","161701","220","1","4","1","26mar2014","1","1","1972","42","2","3","3","3","2","2","999999","3","2","1","999999","999999","2","2","999999","999999","999999","999999","999999","2","4","4","2","4","4","999999","4","4","4","2","3","2","999999","999999","2","2","2","2","1","2","3","3","2","1","2","2","2","2","3","2","3","2","4","2","2","3","2","2","1","3","3","1","1","1","1","1","1","1","2","1","4","1","1","2","3","1","2","2","1","5","6","4","1","2","1","1","4","2","4","3","7","7","7","5","6","5","4","4","4","4","2","2","2","2","2","2","4","4","3","3","3","3","2","2","5","4","7","7","7","1","7","1","2","2","3","1","1","1","1","1","1","10","1","1","1","1","4","6","3","1","2","2","1","0","0","1","0","999999","999999","0","0","4","5","5","5","5","5","4","5","1","2","2","2","2","0","0","4","1","1","402","999999","999999","2","999999","4","3","2","2","4","5","10","1","2","1","4","2","4","3","2","2","11","0","4","4","1","4","14","6","2","2","3","3","2","3","1","4","2","401","1","1","1","888888","1","888888","1","0","1","1","1","1","0","1","1","1","1","1","1","1","1","2","4","34.866","2","6","HON14_0231","1"
"4","27b38909-9af9-41e9-b7e6-2098610da4fd-6d86b958edcc58a258757244","409","2","61","421","2101","60101","23","1","3","1","28mar2014","1","2","1994","20","3","3","3","3","2","2","999999","2","1","1","2","2","2","2","999999","999999","999999","999999","999999","2","2","1","4","4","2","4","4","4","3","4","3","1","4","2","2","2","2","2","1","1","1","3","1","1","1","2","2","2","2","2","3","3","1","1","3","3","4","3","3","4","3","1","3","1","2","7","4","4","1","4","4","1","1","3","1","3","3","3","1","4","4","3","4","1","3","4","4","1","5","5","4","7","4","6","3","7","4","4","4","3","4","4","3","4","3","4","4","4","2","3","2","3","3","2","2","4","2","7","6","3","4","4","3","3","4","1","5","6","3","3","5","8","4","8","7","1","3","4","2","2","2","1","0","0","0","999999","999999","999999","0","999999","0","2","1","1","1","1","1","1","4","1","2","1","1","1","1","0","1","1","1","402","999999","999999","1","406","2","3","1","1","4","10","1","1","2","1","2","3","3","3","2","2","12","2","1","1","5","999999","7","999999","1","1","3","2","1","4","1","1","2","401","1","1","1","1","1","128","1","0","1","0","0","1","0","0","0","0","0","1","0","1","1","2","3","36.633","2","2","HON14_0232","2"
"4","27b38909-9af9-41e9-b7e6-2098610da4fd-6d86b958edcc58a258757246","409","2","61","421","2101","60101","23","1","3","1","28mar2014","1","2","1969","45","2","4","3","3","2","2","999999","3","1","1","3","3","2","2","999999","999999","999999","999999","999999","2","4","1","3","3","4","2","4","3","4","4","3","2","999999","999999","2","2","2","1","1","3","3","3","1","1","1","2","2","5","4","3","3","3","2","2","3","1","3","5","1","2","3","6","1","3","4","6","2","1","3","4","2","1","3","3","2","2","4","4","4","3","2","3","1","2","4","3","3","4","4","3","4","4","3","3","2","4","2","2","4","4","4","888888","4","3","3","4","4","3","2","2","3","3","999999","2","6","4","4","5","2","1","3","5","3","3","3","1","6","4","2","3","4","5","3","3","2","1","3","3","3","1","2","1","0","0","0","999999","999999","999999","0","999999","0","988888","2","1","4","3","1","2","2","1","2","1","2","2","0","0","2","1","2","999999","77","999999","2","999999","4","1","2","2","4","5","1","1","3","2","3","4","4","4","2","2","2","1","1","2","5","999999","2","999999","2","2","4","3","3","6","0","4","1","401","2","1","2","2","2","0","1","0","1","988888","0","1","0","1","1","0","0","1","0","1","1","2","2","33.35","2","2","HON14_0233","2"
"4","27d4769b-e0d5-4974-92b0-200bb9daf0c2-9e7b2cbe9207635458763645","406","2","46","409","1405","40101","72","2","5","1","30mar2014","1","2","1970","44","2","5","2","2","1","1","0","2","1","1","999999","999999","2","2","999999","999999","999999","999999","999999","2","3","2","2","2","1","3","2","4","3","3","3","2","999999","999999","2","2","1","1","2","999999","999999","999999","2","2","2","2","2","2","2","1","2","2","3","3","1","4","3","2","5","5","5","5","4","5","4","4","6","5","5","5","4","5","5","6","6","5","6","5","5","4","4","5","5","7","6","6","6","5","3","6","5","7","6","6","6","5","4","3","3","2","2","2","4","3","2","2","3","4","3","3","3","3","2","2","2","2","4","5","4","6","5","5","2","2","3","2","5","4","3","3","4","3","4","4","4","4","1","5","3","2","1","2","0","0","1","999999","999999","999999","0","999999","0","3","2","3","2","3","3","3","2","2","999999","2","2","2","0","0","3","1","1","401","999999","999999","1","401","3","3","2","2","4","888888","4","4","999999","3","2","3","3","3","2","2","3","0","5","1","5","999999","2","999999","2","2","2","2","1","3","1","3","2","401","5","1","2","2","2","888888","0","0","1","0","0","0","0","1","0","0","0","1","0","1","1","2","3","38.283","2","6","HON14_0234","2"
"4","283cb1da-a38e-4871-97f1-6768d30b860c-7006111a4c45344b58760397","404","1","39","407","703","180403","237","1","2","1","08apr2014","1","1","1963","51","2","1","3","3","2","2","999999","3","1","1","999999","999999","2","2","999999","999999","999999","999999","999999","2","4","1","4","4","3","999999","4","3","4","3","8","2","999999","999999","1","1","2","2","1","1","3","2","1","1","2","2","2","5","4","4","1","1","1","4","2","1","5","4","4","6","4","1","6","4","3","7","6","2","3","3","4","1","2","5","888888","4","4","1","1","7","4","2","3","2","2","7","7","5","7","7","4","4","5","6","1","7","2","2","3","3","3","2","3","3","2","888888","888888","4","2","2","3","3","2","4","6","4","5","7","7","1","7","7","3","2","3","2","10","9","1","10","5","5","5","6","1","1","4","5","2","1","2","1","0","0","0","999999","0","999999","999999","999999","0","2","2","1","1","2","1","1","2","1","1","1","1","1","1","1","1","1","1","401","999999","999999","2","999999","3","2","2","2","4","4","4","2","2","1","2","2","4","1","2","2","8","0","1","1","1","4","5","5","2","2","3","3","2","3","0","3","2","401","5","1","1","888888","1","888888","1","0","1","0","0","0","0","1","1","0","0","1","0","0","1","2","5","48.5","2","6","HON14_0235","1"
