"id","householdid","sex","relationship","age","maritalstatus","occupation","monthsinhouse","member","participate","read","write","school","grade","diploma","inschool","notinschool","notinschoolspec","daysmissedschool","reasonmissedschool","tuition","uniform","textbooks","schoolsupplies","schoolcosts","vaccination","wormmed","iron","diarrhea","ors","sugarsaltdrink","d_treatoutside","d_whynotreat","d_wheretreat","d_dayslost","fever","cough","breatheprobs","reas_breathe_probs","f_treatoutside","f_whynotreat","f_wheretreat","f_wheretreatspec","f_medicine","f_dayslost"
"26","2690","1","Grandchild","2-9.","NA","NA","6","1",,"2",,"1","NA","0","1",,,"1","6","100","900","0","650","1650","1","1","2","1","1","2","1",,"2","2","2","2",,,,,,,,
"26","4889","1","Other","2-9.","NA","NA","12","1",,"2",,"1","Elementary school","0","1",,,"0",,"1500","500","0","900","2900","2","1","2","2",,,,,,,"2","2",,,,,,,,
"26","4857","1","Child/Adopted child","2-9.","NA","NA","12","1",,,,,"NA",,,,,,,,,,,,"1","1","1","2",,,,,,,"1","2",,,"1",,"2",,"1","7"
"26","7260","2","Other","2-9.","NA","NA","12","1",,,,,"NA",,,,,,,,,,,,"1","1","2","1","2","2","1",,"4","3","2","2",,,,,,,,
"26","574","1","Other","2-9.","NA","NA","12","1",,"2",,"1","NA","0","1",,,"0",,"750","1250","0","400","2300","1","1","2","2",,,,,,,"2","2",,,,,,,,
"26","2533","1","Other","2-9.","NA","NA","12","1",,"2",,"1","NA","0","1",,,"0",,"540","600","0","0",,"1","1","2","1","1","2","1",,"3","0","1","1","1","2","1",,"3",,"1","7"
"26","3051","1","Other","2-9.","NA","NA","12","1",,,,,"NA",,,,,,,,,,,,"1","1","2","1","2","2","1",,"1","3","2","2",,,,,,,,
"26","5865","2","Child/Adopted child","2-9.","NA","NA","12","1",,"2",,"2","NA",,,,,,,,,,,,"1","1","1","1","1","1","2","2",,"2","1","2",,,"1",,"2",,"1","2"
"26","6294","2","Other","2-9.","NA","NA","12","1",,,,,"NA",,,,,,,,,,,,"1","1","2","1","2","2","2","6",,"3","1","2",,,"2","1",,,"2","3"
"26","3391","1","Child/Adopted child","2-9.","NA","NA","12","1",,"2",,"2","NA",,,,,,,,,,,,"1","2","2","2",,,,,,,"1","1","1","1","1",,"2",,"1","2"
"26","4953","2","Other","2-9.","NA","NA","12","1",,"1","2","2","NA",,,,,,,,,,,,"2","1","2","2",,,,,,,"2","2",,,,,,,,
"26","3775","1","Other","2-9.","NA","NA","12","1",,"2",,"1","NA","0","1",,,"0",,"2000","600","0","300","2900","1","1","2","2",,,,,,,"2","2",,,,,,,,
"26","7450","1","Other","2-9.","NA","NA","12","1",,"2",,"1","NA","0","1",,,"1","6","500","500","100","100",,"1","1","1","2",,,,,,,"2","2",,,,,,,,
"26","6238","1","Other","2-9.","NA","NA","12","1",,,,,"NA",,,,,,,,,,,,"1","1","1","1","1","1","1",,"2","2","1","1","2",,"1",,"2",,"1","1"
"26","2099","1","Child/Adopted child","2-9.","NA","NA","8","1",,"2",,"1","NA","0","1",,,"0",,"0","850","0","1000","1850","1","1","2","2",,,,,,,"2","2",,,,,,,,
"26","2082","1","Other","2-9.","NA","NA","12","1",,,,,"NA",,,,,,,,,,,,"1","2","2","2",,,,,,,"2","2",,,,,,,,
"26","7209","1","Other","2-9.","NA","NA","12","1",,"2",,"1","NA","0","1",,,"3","4","150","500","0","100","750","1","1","2","1","1","2","1",,"2","2","1","2",,,"1",,"2",,"1","3"
"26","6983","2","Other","2-9.","NA","NA","12","1",,"2",,"1","NA","0","1",,,"0",,"500","750","0","0","1250","1","2","2","2",,,,,,,"2","2",,,,,,,,
"26","1998","2","Other","2-9.","NA","NA","12","1",,,,,"NA",,,,,,,,,,,,"1","2","2","1","1","2","1",,"2","1","2","2",,,,,,,,
"26","742","2","Child/Adopted child","2-9.","NA","NA","12","1",,"2",,"2","NA",,,,,,,,,,,,"1","1","1","2",,,,,,,"2","2",,,,,,,,
"26","3298","1","Sister/Brother","2-9.","NA","NA","12","1",,"2",,"2","NA",,,,,,,,,,,,"2","2","2","2",,,,,,,"2","2",,,,,,,,
"26","8116","1","Other","2-9.","NA","NA","12","1",,"2",,"1","Elementary school","0","1",,,"5","3","3000","500","0","690","4190","1","2","2","2",,,,,,,"1","2",,,"1",,"5",,"1","3"
"26","2279","2","Child/Adopted child","2-9.","NA","NA","12","1",,"2",,"1","NA","0","1",,,"3","3","0","600","50","250","900","1","1","1","1","1","2","1",,"2","2","2","2",,,,,,,,
"26","7157","2","Other","2-9.","NA","NA","12","1",,,,,"NA",,,,,,,,,,,,"1","1","2","2",,,,,,,"2","2",,,,,,,,
"26","6260","1","Other","2-9.","NA","NA","12","1",,"2",,"1","NA","0","1",,,"0",,"0","500","0","340","840","1","1","2","2",,,,,,,"2","2",,,,,,,,
"26","4429","2","Other","2-9.","NA","NA","12","1",,,,,"NA",,,,,,,,,,,,"1","1","2","2",,,,,,,"2","2",,,,,,,,
"26","7481","1","Other","2-9.","NA","NA","12","1",,"2",,"1","NA","0","1",,,"0",,"110","1500","0","150","1760","1","1","2","2",,,,,,,"2","2",,,,,,,,
"26","1680","1","Other","2-9.","NA","NA","12","1",,"2",,"1","NA","0","1",,,"8","6","750","350","25","350","1475","1","1","2","1","2","2","1",,"2","2","2","2",,,,,,,,
"26","1799","1","Child/Adopted child","2-9.","NA","NA","12","1",,"2",,"2","NA",,,,,,,,,,,,"2","1","2","2",,,,,,,"1","1","1","3","2","1",,,"1","0"
"26","5703","1","Other","2-9.","NA","NA","12","1",,,,,"NA",,,,,,,,,,,,"1","2","1","2",,,,,,,"1","1","2",,"1",,"2",,"1","7"
"26","8141","2","Other","2-9.","NA","NA","12","1",,"2",,"2","NA",,,,,,,,,,,,"1","1","2","2",,,,,,,"1","2",,,"1",,"2",,"1","3"
"26","49","1","Child/Adopted child","2-9.","NA","NA","12","1",,,,,"NA",,,,,,,,,,,,"2","2","2","2",,,,,,,"2","2",,,,,,,,
"26","2465","2","Other","2-9.","NA","NA","12","1",,"2",,"1","NA","0","1",,,"1","4","200","1000","350","20","1570","1","1","2","2",,,,,,,"2","2",,,,,,,,
"26","5980","2","Child/Adopted child","2-9.","NA","NA","12","1",,"2",,"1","NA","0","1",,,"0",,"0","0","0","0","1000","1","2","2","2",,,,,,,"2","2",,,,,,,,
"26","7537","1","Other","2-9.","NA","NA","12","1",,,,,"NA",,,,,,,,,,,,"1","2","1","1","1","2","1",,"2","2","1","2",,,"1",,"2",,"1","2"
"26","2153","1","Other","2-9.","NA","NA","12","1",,,,,"NA",,,,,,,,,,,,"1","1","2","2",,,,,,,"2","2",,,,,,,,
"26","1563","1","Other","2-9.","NA","NA","12","1",,,,,"NA",,,,,,,,,,,,"1","1","2","1","1","2","1",,"5","4","1","1","1","3","1",,"5",,"1","4"
"26","7293","2","Other","2-9.","NA","NA","12","1",,,,,"NA",,,,,,,,,,,,"1","1","2","2",,,,,,,,"2",,,,,,,,
"26","1176","2","Other","2-9.","NA","NA","12","1",,"2",,"1","Elementary school","0","1",,,"0",,"500","600","0","230",,"1","1","2","1","1","2","1",,"2","4","2","2",,,,,,,,
"26","7473","1","Child/Adopted child","2-9.","NA","NA","12","1",,,,,"NA",,,,,,,,,,,,"1","1","1","2",,,,,,,"2","1","1","2","1",,"2",,"1","0"
"26","3366","2","Other","2-9.","NA","NA","12","1",,"2",,"1","Elementary school","0","1",,,"0",,"500","700","250","700","2150","1","1","1","2",,,,,,,"2","2",,,,,,,,
"26","6549","1","Child/Adopted child","2-9.","NA","NA","12","1",,"2",,"1","NA","0","1",,,"0",,"0","1500","700","1850",,"2","1","2","1","1","1","2","5",,"2","1","2",,,"2","5",,,"1","2"
"26","2812","1","Other","2-9.","NA","NA","12","1",,"2",,"2","NA",,,,,,,,,,,,"2","2","2","2",,,,,,,"2","2",,,,,,,,
"26","5805","1","Grandchild","2-9.","NA","NA","12","1",,"2",,"1","Elementary school","0","2","2",,,,,,,,,"1","1","2","2",,,,,,,"2","2",,,,,,,,
"26","7945","2","Other","2-9.","NA","NA","12","1",,"2",,"1","NA","0","1",,,"0",,"0","550","30","0",,"2","2","2","1","1","2","1",,"2","0","1","2",,,"1",,"2",,"1","0"
"26","6652","1","Other","2-9.","NA","NA","12","1",,"2",,"1","NA","0","1",,,"0",,"3000","700","0","0","3700","1","1","2","1","2","2","1",,"3","2","1","1","2",,"1",,"3",,"1","4"
"26","3264","1","Child/Adopted child","2-9.","NA","NA","5","1",,"2",,"2","NA",,,,,,,,,,,,"1","2","1","2",,,,,,,"2","2",,,,,,,,
"26","1110","2","Other","2-9.","NA","NA","12","1",,"2",,"1","NA","0","1",,,"0",,"1000","450","400","100","2300","1","1","2","2",,,,,,,"1","2",,,"1",,"5",,"1","0"
"26","6784","2","Other","2-9.","NA","NA","12","1",,,,,"NA",,,,,,,,,,,,"1","1","2","2",,,,,,,"2","2",,,,,,,,
"26","8343","1","Other","2-9.","NA","NA","12","1",,"2",,"1","Elementary school","0","1",,,"0",,"0","700","0","975","1675","2","1","2","1","2","2","1",,"2","0","2","2",,,,,,,,
"26","1145","1","Other","2-9.","NA","NA","12","1",,"2",,"2","NA",,,,,,,,,,,,"1","1","2","1","1","2","1",,"2","3","1","1","1","1","1",,"2",,"1","3"
"26","7919","2","Other","2-9.","NA","NA","12","1",,,,,"NA",,,,,,,,,,,,"1","1","1","2",,,,,,,"2","2",,,,,,,,
"26","399","2","Other","2-9.","NA","NA","12","1",,,,,"NA",,,,,,,,,,,,"2","1","2","2",,,,,,,"2","1","2",,"1",,"2",,"1","0"
"26","2938","2","Child/Adopted child","2-9.","NA","NA","12","1",,"2",,"1","NA","0","1",,,"1","4","0","750","150","650","1550","1","1","2","2",,,,,,,"1","2",,,"1",,"2",,"1","1"
"26","2305","2","Other","2-9.","NA","NA","12","1",,"2",,"2","NA",,,,,,,,,,,,"1","1","2","2",,,,,,,"1","2",,,"1",,"4",,"1","1"
"26","329","1","Other","2-9.","NA","NA","12","1",,"2",,"2","NA",,,,,,,,,,,,"1","1","2","2",,,,,,,"1","1","2",,"1",,"2",,"1","2"
"26","1153","1","Other","2-9.","NA","NA","12","1",,"2",,"2","NA",,,,,,,,,,,,"1","1","1","2",,,,,,,"1","1","2",,"1",,"2",,"1","2"
"26","7944","2","Other","2-9.","NA","NA","12","1",,"2",,"2","NA",,,,,,,,,,,,"1","1","1","2",,,,,,,"2","2",,,,,,,,
"26","5485","2","Child/Adopted child","2-9.","NA","NA","12","1",,"2",,"1","NA","0","1",,,"3","6","100","900","100","0","1100","1","1","1","1","1","2","1",,"2","2","2","2",,,,,,,,
"26","7866","1","Other","2-9.","NA","NA","12","1",,,,,"NA",,,,,,,,,,,,"1","1","1","1","2","2","1",,"2","2","1","1","1","1","1",,"2",,"1","2"
"26","3356","1","Other","2-9.","NA","NA","12","1",,"2",,"1","NA","0","1",,,"3","4","0","350","50","150","0","1","2","1","2",,,,,,,"1","1","2",,"1",,"2",,"1","3"
"26","3612","1","Other","2-9.","NA","NA","12","1",,,,,"NA",,,,,,,,,,,,"1","1","2","1","2","2","1",,"4","2","1","1","2",,"1",,"4",,"1","3"
"26","4277","2","Other","2-9.","NA","NA","12","1",,"2",,"1","NA","0","1",,,"0",,"0","500","0","180",,"1","2","2","2",,,,,,,"2","2",,,,,,,,
"26","5351","2","Other","2-9.","NA","NA","12","1",,"2",,"1","Elementary school","0","1",,,"7","4","3000","300","200","100","3000","1","1","1","1","1","1","1",,"2","7","1","2",,,"1",,"2",,"1","7"
"26","1317","1","Other","2-9.","NA","NA","12","1",,"2",,"2","NA",,,,,,,,,,,,"1","1","2","1","1","2","1",,"1","3","2","2",,,,,,,,
"26","3175","1","Child/Adopted child","2-9.","NA","NA","12","1",,"2",,"1","NA","0","1",,,"1","4","130","550","0","850","0","1","1","1","1","2","1","1",,"2","0","1","2",,,"1",,"2",,"1","0"
"26","754","1","Other","2-9.","NA","NA","12","1",,"2",,"1","NA","0","1",,,"4","6","100","450","0","600",,"1","1","2","2",,,,,,,"2","1",,,"1",,"4",,"1","2"
"26","476","2","Other","2-9.","NA","NA","12","1",,,,,"NA",,,,,,,,,,,,"1","1","1","2",,,,,,,"2","2",,,,,,,,
"26","4189","2","Other","2-9.","NA","NA","12","1",,,,,"NA",,,,,,,,,,,,"1","1","2","2",,,,,,,"2","2",,,,,,,,
"26","6707","1","Other","2-9.","NA","NA","12","1",,"2",,"1","NA","0","1",,,"7","4","525","0","130","0","655","1","2","1","2",,,,,,,"1","2",,,"1",,"2",,"1","7"
"26","2822","1","Sister/Brother","2-9.","NA","NA","12","1",,,,,"NA",,,,,,,,,,,,"1","1","2","2",,,,,,,"1","1","2",,"1",,"4",,"1","1"
"26","6778","1","Grandchild","2-9.","NA","NA","12","1",,"1","1","1","NA","0","1",,,"0",,"8000","1700","400","1200","11300","1","1","1","2",,,,,,,"2","2",,,,,,,,
"26","5953","1","Other","2-9.","NA","NA","12","1",,"2",,"1","NA","0","1",,,"0",,"50","950","0","410","1410","1","1","2","2",,,,,,,"2","2",,,,,,,,
"26","4358","1","Other","2-9.","NA","NA","12","1",,"2",,"2","NA",,,,,,,,,,,,"2","2","2","2",,,,,,,"2","2",,,,,,,,
"26","7234","2","Other","2-9.","NA","NA","12","1",,"1","1","1","Elementary school","0","1",,,"2","5","0","700","200","450",,"1","1","2","2",,,,,,,"1","2",,,"1",,"2",,"1","2"
"26","5218","1","Other","2-9.","NA","NA","12","1",,,,,"NA",,,,,,,,,,,,"1","2","2","2",,,,,,,"2","2",,,,,,,,
"26","6932","1","Other","2-9.","NA","NA","12","1",,"2",,"1","NA","0","1",,,"3","4","350","500","0","625",,"1","1","2","2",,,,,,,"1","1","1","2","1",,"2",,"1","7"
"26","747","2","Other","2-9.","NA","NA","12","1",,,,,"NA",,,,,,,,,,,,"1","1","2","1","2","2","1",,"1","7","1","1","1","1","1",,"1",,"1","7"
"26","4593","2","Niece/Nephew","2-9.","NA","NA","12","1",,"2",,"1","NA","0","1",,,"0",,"2000","600","0","0","2600","2","1","2","2",,,,,,,"1","2",,,"2","1",,,"1","0"
"26","3995","2","Other","2-9.","NA","NA","12","1",,"2",,"1","NA","0","1",,,"3","6","500","300","0","0","800","1","1","2","2",,,,,,,"2","2",,,,,,,,
"26","7910","2","Grandchild","2-9.","NA","NA","12","1",,"2",,"2","NA",,,,,,,,,,,,"2","2","2","2",,,,,,,"2","2",,,,,,,,
"26","1612","1","Other","2-9.","NA","NA","12","1",,"2",,"1","NA","0","1",,,"3","4","250","1275","400","400","2325","1","1","1","2",,,,,,,"2","2",,,,,,,,
"26","5935","2","Other","2-9.","NA","NA","12","1",,"2",,"2","NA",,,,,,,,,,,,"1","2","2","2",,,,,,,"2","2",,,,,,,,
"26","963","1","Other","2-9.","NA","NA","12","1",,"2",,"2","NA",,,,,,,,,,,,"1","2","2","2",,,,,,,"2","2",,,,,,,,
"26","1187","2","Other","2-9.","NA","NA","12","1",,"2",,"1","NA","0","1",,,"0",,"500","750","50","400",,"1","1","1","2",,,,,,,"2","1","2",,"1",,"2",,"1","3"
"26","7756","2","Child/Adopted child","2-9.","NA","NA","12","1",,,,,"NA",,,,,,,,,,,,"1","1","1","1","1","1","1",,"2","2","1","2",,,"1",,"2",,"1","3"
"26","4250","2","Child/Adopted child","2-9.","NA","NA","12","1",,"2",,"2","NA",,,,,,,,,,,,"1","2","2","1","2","2","1",,"2","4","1","1","1","2","1",,"6",,"1","5"
"26","626","1","Other","2-9.","NA","NA","12","1",,"2",,"1","NA","0","1",,,"2","4","150","500","0","1000","1650","1","2","2","2",,,,,,,"1","2",,,"2","1",,,"2","0"
"26","2332","1","Other","2-9.","NA","NA","12","1",,"2",,"1","NA","0","1",,,"2","6","150","500","25","100","0","1","1","2","1","1","2","1",,"2","2","1","2",,,"1",,"2",,"1","2"
"26","4973","1","Other","2-9.","NA","NA","12","1",,"2",,"1","NA","0","1",,,"0",,"0","450","0","500","950","1","1","2","2",,,,,,,"2","1","2",,"1",,"2",,"1","0"
"26","3823","2","Child/Adopted child","2-9.","NA","NA","12","1",,"2",,"2","NA",,,,,,,,,,,,"2","2","2","2",,,,,,,"1","1","1",,"1",,"5",,"1","3"
"26","6718","2","Other","2-9.","NA","NA","12","1",,,,,"NA",,,,,,,,,,,,"1","1","1","1","2","2","1",,"2","3","2","1","2",,"1",,"4",,"1","0"
"26","396","2","Child/Adopted child","2-9.","NA","NA","12","1",,"1","2","1","NA","0","1",,,"0",,"350","1050","300","0","1700","1","1","2","2",,,,,,,"1","1","1","2","1",,"2",,"1","7"
"26","3270","1","Child/Adopted child","2-9.","NA","NA","12","1",,"2",,"1","NA","0","1",,,"2","6","0","1100","0","50","1150","1","2","2","2",,,,,,,"2","2",,,,,,,,
"26","6177","1","Other","2-9.","NA","NA","12","1",,"2",,"1","NA","0","1",,,"0",,"0","0","0","0","0","1","1","2","2",,,,,,,"2","2",,,,,,,,
"26","3752","2","Other","2-9.","NA","NA","12","1",,"2",,"2","NA",,,,,,,,,,,,"2","1","2","2",,,,,,,"1","1","2",,"1",,"2",,"1","3"
"26","1057","2","Other","2-9.","NA","NA","12","1",,"2",,"1","Elementary school","0","2","2",,,,,,,,,"1","1","2","2",,,,,,,"1","2",,,"2","1",,,"1","2"
"26","1509","1","Other","2-9.","NA","NA","12","1",,"2",,"2","NA",,,,,,,,,,,,"1","1","2","2",,,,,,,"1","1","2",,"1",,"7","Black baggers in the comm","1","0"
"26","131","1","Other","2-9.","NA","NA","12","1",,"2",,"1","Elementary school","0","1",,,"1","6","150","500","0","800",,"1","1","2","2",,,,,,,"2","2",,,,,,,,
"26","7119","2","Niece/Nephew","2-9.","NA","NA","12","1",,"2",,"2","NA",,,,,,,,,,,,"1","1","2","1","2","2","1",,"5","1","2","2",,,,,,,,
"26","5531","1","Other","2-9.","NA","NA","12","1",,"2",,"1","NA","0","2","8","Went along with mom to an",,,,,,,,"1","1",,"2",,,,,,,,,,,,,,,,
"26","4128","2","Grandchild","2-9.","NA","NA","12","1",,"2",,"1","NA","0","2","7",,,,,,,,,"1","1","2","2",,,,,,,"2","2",,,,,,,,
"26","3323","1","Other","2-9.","NA","NA","12","1",,,,,"NA",,,,,,,,,,,,"1","1","1","2",,,,,,,"2","2",,,,,,,,
"26","531","1","Child/Adopted child","2-9.","NA","NA","5","1",,"2",,"1","NA","0","1",,,"30","4","0","0","0","0","2300","1","2","1","2",,,,,,,"2","2",,,,,,,,
"26","7294","2","Other","2-9.","NA","NA","12","1",,"2",,"1","NA","0","1",,,"2","3","150","500","25","650","1325","1","1","2","2",,,,,,,"2","2",,,,,,,,
"26","5027","2","Other","2-9.","NA","NA","12","1",,"2",,"1","NA","0","1",,,"2","3","300","750","50","350","1450","1","2","2","2",,,,,,,"2","2",,,,,,,,
"26","7102","2","Other","2-9.","NA","NA","12","1",,,,,"NA",,,,,,,,,,,,"1",,,"2",,,,,,,"2","2",,,,,,,,
"26","7470","1","Child/Adopted child","2-9.","NA","NA","12","1",,"2",,"2","NA",,,,,,,,,,,,"1","1","1","1","1","2","1",,"5","2","1","2",,,"1",,"2",,"1","4"
"26","957","1","Other","2-9.","NA","NA","12","1",,"2",,"1","NA","0","1",,,"0",,"75","500","250","850","1675","2","2","2","2",,,,,,,"2","1","2",,"2","1",,,"1","0"
"26","3245","2","Other","2-9.","NA","NA","12","1",,"1","1","1","Elementary school","0","1",,,"0",,"400","700","260","600","400","1","1","2","2",,,,,,,"2","2",,,,,,,,
"26","7623","1","Other","2-9.","NA","NA","12","1",,,,,"NA",,,,,,,,,,,,"1","2","2","2",,,,,,,"1","1","1","1","1",,"1",,"1","3"
"26","1610","1","Other","2-9.","NA","NA","12","1",,,,,"NA",,,,,,,,,,,,"1","2","2","2",,,,,,,"1","2",,,"1",,"1",,"2","0"
"26","6082","2","Other","2-9.","NA","NA","12","1",,,,,"NA",,,,,,,,,,,,"1","1","2","1","1","2","1",,"1","2","1","2",,,"1",,"1",,"1","2"
"26","4972","1","Other","2-9.","NA","NA","12","1",,"2",,"1","NA","0","1",,,"2","4","350","275","100","1675","2400","1","1","2","2",,,,,,,"1","1","2",,"1",,"5",,"1","2"
"26","4009","1","Other","2-9.","NA","NA","12","1",,"2",,"1","NA","0","1",,,"14","3","450","500","110","350","1410","1","1","2","2",,,,,,,"2","2",,,,,,,,
"26","3005","2","Other","2-9.","NA","NA","12","1",,"2",,"1","Elementary school","0","1",,,"0",,"350","450","50","350",,"1","1","1","1","1","2","1",,"2","2","2","2",,,,,,,,
"26","486","1","Other","2-9.","NA","NA","12","1",,,,,"NA",,,,,,,,,,,,"1","1","1","1","1","2","1",,"2","3","1","2",,,"1",,"5",,"1","3"
"26","2476","2","Child/Adopted child","2-9.","NA","NA","12","1",,"2",,"1","NA","0","1",,,"0",,"600","750","120","0","1470","1","1","1","2",,,,,,,"1","1","1","2","1",,"4",,"1","2"
"26","2858","2","Other","2-9.","NA","NA","12","1",,,,,"NA",,,,,,,,,,,,"1","1","2","2",,,,,,,"2","2",,,,,,,,
"26","2089","1","Other","2-9.","NA","NA","12","1",,,,,"NA",,,,,,,,,,,,"1","1","2","2",,,,,,,"1","2",,,"1",,"2",,"1","3"
"26","156","1","Other","2-9.","NA","NA","12","1",,"2",,"2","NA",,,,,,,,,,,,"2","1","2","2",,,,,,,"2","2",,,,,,,,
"26","1913","1","Other","2-9.","NA","NA","12","1",,"1","1","1","Elementary school","0","1",,,"0",,"2500","500","450","1000",,"1","1","2","2",,,,,,,"2","2",,,,,,,,
"26","4175","2","Other","2-9.","NA","NA","12","1",,,,,"NA",,,,,,,,,,,,"1","1","2","2",,,,,,,"1","2",,,"1",,"4",,"1","1"
"26","4688","1","Other","2-9.","NA","NA","12","1",,"2",,"1","NA","0","1",,,"0",,"0","500","0","150",,"1","1","1","1","1","2","2","2",,"1","2","2",,,,,,,,
"26","2779","1","Other","2-9.","NA","NA","12","1",,"2",,"2","NA",,,,,,,,,,,,"1","1","1","1","1","2","1",,"2","3","1","1","1","2","1",,"2",,"1","3"
"26","5761","1","Other","2-9.","NA","NA","12","1",,"2",,"1","NA","0","1",,,"0",,"50","375","0","0","425","1","2","2","2",,,,,,,"2","2",,,,,,,,
"26","7778","2","Other","2-9.","NA","NA","12","1",,"2",,"1","NA","0","2","2",,,,,,,,,"1","1","2","1","1","1","1",,"1","4","2","2",,,,,,,,
"26","250","1","Other","2-9.","NA","NA","12","1",,"2",,"1","NA","0","1",,,"2","3","0","1050","0","150","1300","1","1","2","2",,,,,,,"1","2",,,"1",,"4",,"1","3"
"26","438","2","Other","2-9.","NA","NA","12","1",,,,,"NA",,,,,,,,,,,,"2","2","2","2",,,,,,,"1","1","2",,"1",,"2",,"1","7"
"26","3472","2","Other","2-9.","NA","NA","12","1",,,,,"NA",,,,,,,,,,,,"1","2","1","1","2","2","1",,"2","4","2","2",,,,,,,,
"26","5345","2","Other","2-9.","NA","NA","12","1",,"2",,"1","NA","0","1",,,"0",,"50","1200","0","250","1600","1","1","2","2",,,,,,,"2","2",,,,,,,,
"26","6471","2","Child/Adopted child","2-9.","NA","NA","12","1",,"2",,"2","NA",,,,,,,,,,,,"1","1","1","1","1","2","1",,"2","1","2","1","2",,"1",,"2",,"1","0"
"26","899","2","Other","2-9.","NA","NA","12","1",,"2",,"2","NA",,,,,,,,,,,,"1","2","2","2",,,,,,,"2","2",,,,,,,,
"26","1649","1","Other","2-9.","NA","NA","12","1",,"2",,"1","NA","0","1",,,"0",,"250","1500","600","250",,"1","1","1","2",,,,,,,"2","2",,,,,,,,
"26","1640","2","Other","2-9.","NA","NA","12","1",,,,,"NA",,,,,,,,,,,,"1","2","2","2",,,,,,,"2","2",,,,,,,,
"26","7562","1","Other","2-9.","NA","NA","12","1",,"2",,"2","NA",,,,,,,,,,,,"1","2","2","2",,,,,,,"2","2",,,,,,,,
"26","3690","2","Grandchild","2-9.","NA","NA","12","1",,"2",,"2","NA",,,,,,,,,,,,"1","2","2","1","2","1","2","1",,"1","2","2",,,,,,,,
"26","4332","2","Other","2-9.","NA","NA","12","1",,"2",,"1","NA","0","1",,,"0",,"0","375","0","825","1200","1","2","2","2",,,,,,,"2","1","2",,"1",,"2",,"1","1"
"26","4222","1","Other","2-9.","NA","NA","12","1",,"2",,"2","NA",,,,,,,,,,,,"1","1","2","2",,,,,,,"1","2",,,"2","4",,,"1","7"
"26","1807","2","Other","2-9.","NA","NA","12","1",,"2",,"1","NA","0","1",,,"2","3","100","0","20","150","270","1","2","2","2",,,,,,,"1","2",,,"1",,"4",,"1","1"
"26","8405","2","Other","2-9.","NA","NA","12","1",,"2",,"1","NA","0","1",,,"0",,"200","950","100","0","1250","1","2","2","2",,,,,,,"1","1","1","2","2","1",,,"1","4"
"26","778","2","Other","2-9.","NA","NA","12","1",,"2",,"2","NA",,,,,,,,,,,,"1","1","2","2",,,,,,,"2","2",,,,,,,,
"26","2188","1","Other","2-9.","NA","NA","11","1",,,,,"NA",,,,,,,,,,,,"1","2","2","1","1","2","2","6",,"3","2","2",,,,,,,,
"26","6982","1","Other","2-9.","NA","NA","12","1",,,,,"NA",,,,,,,,,,,,"1","2","2","2",,,,,,,"1","2",,,"1",,"5",,"1","0"
"26","710","1","Other","2-9.","NA","NA","12","1",,"2",,"1","NA","0","1",,,"1","1","300","750","0","300","0",,,,,,,,,,,,,,,,,,,,
"26","7748","1","Other","2-9.","NA","NA","12","1",,"2",,"1","NA","0","1",,,"2","4","25","400","300","550","25","1","1","2","2",,,,,,,"1","2",,,"1",,"1",,"1","2"
"26","3025","2","Other","2-9.","NA","NA","12","1",,"2",,"1","NA","0","1",,,"0",,"400","2500","225","400","0","1","1","1","1","1","2","1",,"2","3","1","2",,,"1",,"2",,"1","0"
"26","5036","1","Other","2-9.","NA","NA","12","1",,,,,"NA",,,,,,,,,,,,"1","1","2","2",,,,,,,"2","1","2",,"1",,"2",,"1","0"
"26","6930","1","Other","2-9.","NA","NA","12","1",,"2",,"1","NA","0","1",,,"2","3","150","450","0","50",,"1","1","2","1","1","2","1",,"2","2","1","1","1","2","1",,"2",,"1","1"
"26","995","1","Other","2-9.","NA","NA","12","1",,,,,"NA",,,,,,,,,,,,"1","1","2","2",,,,,,,"2","2",,,,,,,,
"26","2353","1","Other","2-9.","NA","NA","12","1",,"2",,"1","NA","0","1",,,"0",,"450","0","0","200",,"1","1","2","2",,,,,,,"2","2",,,,,,,,
"26","701","1","Other","2-9.","NA","NA","12","1",,"2",,"1","NA","0","1",,,"0",,"0","350","225","500",,"1","1","1","1","1","2","1",,"4","0","2","2",,,,,,,,
"26","8136","1","Grandchild","2-9.","NA","NA","12","1",,"2",,"2","NA",,,,,,,,,,,,"1","1","2","2",,,,,,,"2","2",,,,,,,,
"26","3986","2","Other","2-9.","NA","NA","12","1",,"2",,"1","NA","0","2","5",,,,,,,,,"1","1","2","2",,,,,,,"1","1","1","3","1",,"2",,"1","2"
"26","862","2","Other","2-9.","NA","NA","12","1",,"2",,"1","NA","0","1",,,"0",,"275","375","0","0","650","1","2","2","2",,,,,,,"2","2",,,,,,,,
"26","7785","2","Child/Adopted child","2-9.","NA","NA","12","1",,"2",,"1","NA","0","1",,,"0",,"0","750","0","400","1150","1","1","1","2",,,,,,,"2","2",,,,,,,,
"26","2239","1","Other","2-9.","NA","NA","12","1",,"2",,"2","NA",,,,,,,,,,,,"1","1","2","2",,,,,,,"1","1","1","2","1",,"2",,"1","3"
"26","3634","2","Other","2-9.","NA","NA","12","1",,,,,"NA",,,,,,,,,,,,"1","1","2","1","1","2","1",,"5","2","2","1","2",,"1",,"5",,"1","2"
