"questionnaire","village","district","sex","age","education","physc_pca","physc_score","weath_score","sespca","agri_score","agric_pca","hum_capitalpca","hum_score","gov_score","governance_pca","healthpca","health_score","infrast_score","infrastr_pca"
"277","MWABO","BUDUDA","Female","37","Primary","4th lowest","1.636560321","1.42300725","4th Lowest","1.232369065","4th quantile","None-Primary","-0.253881603","1.943272233","Highest","Highest quantile","2.014338493","0.328139812","3rd lowest"
"438","NASHEFU","BUDUDA","Female","25","Primary","3rd lowest","0.023863077","0.004117817","3rd lowest","1.232369065","4th quantile","None-Primary","-0.253881603","0.490883917","Average","2nd lowest","-1.108196497","-0.824164808","2nd lowest"
"68","KUBEWO","BUDUDA","Male","39","Primary","3rd lowest","-0.376676083","-0.104251936","3rd lowest","1.309596181","5th quantile","None-Primary","-0.253881603","-0.749905467","Average","2nd lowest","-1.215652108","-1.98935461","Lowest quantile"
"267","NAMAKHO","BUDUDA","Female","23","Other",,,"1.246337891","4th Lowest","0.606992841","4th quantile","Atleast Sec  education","0.851217806","1.943272233","Highest","4th lowest","1.615096092","0.328139812","3rd lowest"
"224","BUNANZUSHI LOWER","BUDUDA","Female","43","Primary","2nd lowest","-0.545499563","1.678297877","Highest quantile","1.232369065","4th quantile","None-Primary","-0.253881603","-1.847134471","Lowest","4th lowest","1.600817561","0.586835384","4th lowest"
"469","SOWETO","BUDUDA","Female","22","Primary","Highest quantile","3.323017597","2.408347607","Highest quantile","-1.083033085","2nd quantile","None-Primary","-0.253881603","1.58811295","Highest","Highest quantile","2.981585979","2.537766457","Highest quantile"
"461","NAMETSI","BUDUDA","Male","45","Primary","Highest quantile","2.732550621","1.42300725","4th Lowest","1.934972525","5th quantile","None-Primary","-0.253881603","1.943272233","Highest",,,"-0.824164808","2nd lowest"
"14","BUSHINYEKWA","BUDUDA","Female","34","Other","2nd lowest","-1.531163692","2.200920105","Highest quantile","-0.722032726","2nd quantile","Atleast Sec  education","0.851217806","0.443284094","Average",,,"-1.190728068","2nd lowest"
"443","NASHEFU","BUDUDA","Male","35","Primary","2nd lowest","-0.63160491","-0.147078797","3rd lowest","0.606992841","4th quantile","None-Primary","-0.253881603","-0.347146302","Average","Lowest quantile","-3.054897547","0.328139812","3rd lowest"
"192","nashita","BUDUDA","Female","66","No schooling","Lowest quantile","-2.243152857","-1.577984452","Lowest quantile","-1.083033085","2nd quantile","None-Primary","-1.358981013","1.943272233","Highest","3rd lowest","0.285628557","-0.824164808","2nd lowest"
"275","MWABO","BUDUDA","Female","22","Primary","2nd lowest","-0.74166286","1.617448568","Highest quantile","1.232369065","4th quantile","None-Primary","-0.253881603","0.846043229","Highest","4th lowest","1.278030872","0.328139812","3rd lowest"
"256","SOWETO","BUDUDA","Male","32","Primary","4th lowest","1.197391868","3.291628599","Highest quantile","1.934972525","5th quantile","None-Primary","-0.253881603","0.443284094","Average","4th lowest","0.682956874","0.586835384","4th lowest"
"459","BUSHAKI","BUDUDA","Male","28","Primary","Highest quantile","2.352466345","-0.041116744","3rd lowest","-1.911461949","1st quantile","None-Primary","-0.253881603","-1.847134471","Lowest",,,"-1.98935461","Lowest quantile"
"358","NAMETSI","BUDUDA","Female","28","Primary","4th lowest","1.316378713","-0.002493593","3rd lowest","0.106396146","3rd quantile","None-Primary","-0.253881603","-0.394746125","Average","4th lowest","0.996674776","-1.98935461","Lowest quantile"
"163","MABALE","BUDUDA","Male","52","Other","4th lowest","0.662235677","-0.823035181","2nd lowest","0.808999538","4th quantile","Atleast Sec  education","0.851217806","0.490883917","Average","Lowest quantile","-2.570381165","-0.824164808","2nd lowest"
"404","NAMAUMBA","BUDUDA","Female","39","Primary","3rd lowest","-0.385567993","1.470870495","Highest quantile","-0.221436039","2nd quantile","None-Primary","-0.253881603","-1.491975188","Lowest","Lowest quantile","-2.324133158","1.126766324","4th lowest"
"272","NAMATSI","BUDUDA","Female","67","No schooling","3rd lowest","0.068747535","-1.358643532","2nd lowest","0.808999538","4th quantile","None-Primary","-1.358981013","1.943272233","Highest","4th lowest","1.963922143",,
"167","MABALE","BUDUDA","Female","57","Primary","2nd lowest","-1.163194537","0.709678233","4th Lowest","1.934972525","5th quantile","None-Primary","-0.253881603","1.58811295","Highest",,,"-1.98935461","Lowest quantile"
"16","KUBEO","BUDUDA","Male","30","Primary","3rd lowest","0.289561987","-2.15226531","Lowest quantile","0.403940201","3rd quantile","None-Primary","-0.253881603","-1.847134471","Lowest","3rd lowest","-0.159120977","-1.98935461","Lowest quantile"
"282","NASHITA","BUDUDA","Male","29","Primary","3rd lowest","-0.426159889","-0.11086335","3rd lowest","1.232369065","4th quantile","None-Primary","-0.253881603","0.798443437","Average","2nd lowest","-1.672572255","-0.824164808","2nd lowest"
"349","SHIKHAMOSI CELL","BUDUDA","Male","28","Other","4th lowest","0.68923074","1.610837102","Highest quantile","1.934972525","5th quantile","Atleast Sec  education","0.851217806","0.798443437","Average","2nd lowest","-1.802306294","-0.025538282","3rd lowest"
"31","NYEHE","BUDUDA","Male","39","Other","Highest quantile","2.535421133","2.15305686","Highest quantile","1.309596181","5th quantile","Atleast Sec  education","0.851217806","1.58811295","Highest","3rd lowest","0.260367066","-0.025538282","3rd lowest"
"428","ISAASI","BUDUDA","Female","34","Other","Highest quantile","1.832945704","1.470870495","Highest quantile","1.232369065","4th quantile","Atleast Sec  education","0.851217806","-1.491975188","Lowest",,,"-0.038423479","3rd lowest"
"208","SAKUSAKU","BUDUDA","Male","50","Primary",,,,,"1.934972525","5th quantile","None-Primary","-0.253881603","-0.749905467","Average",,,"-0.837050021","2nd lowest"
"71","UKHA","BUDUDA","Male","60","Primary","Lowest quantile","-2.194515467","-3.619386435","Lowest quantile","-0.221436039","2nd quantile","None-Primary","-0.253881603","0.798443437","Average","Lowest quantile","-2.630750895","-0.824164808","2nd lowest"
"295","SHIHOMOSI CELL","BUDUDA","Female","40","Primary","3rd lowest","0.324380338","2.761056662","Highest quantile","1.232369065","4th quantile","None-Primary","-0.253881603","1.943272233","Highest","4th lowest","1.963922143","0.586835384","4th lowest"
"486","NWABO CELL","BUDUDA","Male","73","Primary","2nd lowest","-1.348415375","-1.401470423","2nd lowest","-1.347408891","1st quantile","None-Primary","-0.253881603","-1.847134471","Lowest","Highest quantile","2.386512041","0.328139812","3rd lowest"
"410","SAKUSAKU","BUDUDA","Male","23","Primary","2nd lowest","-1.475403309","-1.440093637","Lowest quantile","1.232369065","4th quantile","None-Primary","-0.253881603","-0.702305675","Average","Lowest quantile","-2.459823608","0.328139812","3rd lowest"
"70","UKHA","BUDUDA","Male","52","Primary","4th lowest","1.341850877","-0.475362539","3rd lowest","1.934972525","5th quantile","None-Primary","-0.253881603","1.943272233","Highest","Highest quantile","2.014338493","-0.824164808","2nd lowest"
"476","NAMAKO CELL","BUDUDA","Female","40","No schooling","2nd lowest","-0.907117069","1.574621677","Highest quantile","-0.221436039","2nd quantile","None-Primary","-1.358981013","-0.702305675","Average",,,"0.328139812","3rd lowest"
"63","lwanda","BUDUDA","Male","50","No schooling","3rd lowest","-0.071338333","0.174069837","3rd lowest","0.606992841","4th quantile","None-Primary","-1.358981013","-1.847134471","Lowest","4th lowest","1.195847392","-0.025538282","3rd lowest"
"480","SHIKHAMOSI","BUDUDA","Female","20","Primary","Highest quantile","1.823092699","1.332515359","4th Lowest","0.106396146","3rd quantile","None-Primary","-0.253881603","0.846043229","Highest","3rd lowest","-0.085117891","-0.824164808","2nd lowest"
"446","SHELLO","BUDUDA","Female","50","Primary","Highest quantile","1.684804201","1.25189805","4th Lowest","0.606992841","4th quantile","None-Primary","-0.253881603","1.943272233","Highest","2nd lowest","-0.92875278","-1.98935461","Lowest quantile"
"411","SAKUSAKU","BUDUDA","Male","59","Primary","Lowest quantile","-4.862437248","-0.922358513","2nd lowest","1.934972525","5th quantile","None-Primary","-0.253881603","-1.847134471","Lowest","Lowest quantile","-2.630750895","-0.824164808","2nd lowest"
"120","NYEKHE","BUDUDA","Male","19","Primary","4th lowest","0.872111201","-0.753288567","2nd lowest","1.934972525","5th quantile","None-Primary","-0.253881603","-1.491975188","Lowest",,,"-1.190728068","2nd lowest"
"183","NAKOKOLO","BUDUDA","Female","20","Primary","4th lowest","1.121809006","0.96496886","4th Lowest","1.309596181","5th quantile","None-Primary","-0.253881603","0.846043229","Highest","3rd lowest","-0.195546865","2.537766457","Highest quantile"
"4","NABUYEMBE","BUDUDA","Male","49","Primary","3rd lowest","0.288266599","0.174069837","3rd lowest","1.934972525","5th quantile","None-Primary","-0.253881603","-1.491975188","Lowest",,,"-1.98935461","Lowest quantile"
"143","NABUNYEMBE","BUDUDA","Male","25","Other",,,"1.25189805","4th Lowest","1.934972525","5th quantile","Atleast Sec  education","0.851217806","-0.347146302","Average",,,"-0.038423479","3rd lowest"
"99","SHISAMBA","BUDUDA","Male","60","Primary","4th lowest","0.730369866","1.68375206","Highest quantile","1.934972525","5th quantile","None-Primary","-0.253881603","-0.394746125","Average","4th lowest","1.963922143","0.220272079","3rd lowest"
"215","SOOLA","BUDUDA","Female","38","No schooling","4th lowest","1.596969008","0.539726198","3rd lowest","1.934972525","5th quantile","None-Primary","-1.358981013","-1.847134471","Lowest","4th lowest","1.195847392","1.126766324","4th lowest"
"337","TSEBILYA","BUDUDA","Female","81","No schooling","2nd lowest","-1.684495211","-0.646471739","2nd lowest","1.232369065","4th quantile","None-Primary","-1.358981013","0.846043229","Highest","3rd lowest","0.127778381","-0.824164808","2nd lowest"
"69","KUBEWO","BUDUDA","Male","78","No schooling","2nd lowest","-0.580429375","-0.646471739","2nd lowest","1.232369065","4th quantile","None-Primary","-1.358981013","-0.749905467","Average","2nd lowest","-0.927195728","-1.98935461","Lowest quantile"
"86","NABUYEMBE","BUDUDA","Female","29","Other","Highest quantile","2.283089638","-0.538101971","2nd lowest","1.934972525","5th quantile","Atleast Sec  education","0.851217806","-1.491975188","Lowest","Highest quantile","2.981585979","-1.98935461","Lowest quantile"
"338","BUNANZUSHI LOWER","BUDUDA","Male","36","Tertiary","3rd lowest","0.498828113","2.170973539","Highest quantile","1.232369065","4th quantile","Atleast Sec  education","3.061416626","0.846043229","Highest","3rd lowest","0.260367066","-0.578354478","3rd lowest"
"407","SOOLA","BUDUDA","Male","47","Primary","Lowest quantile","-3.427570581","2.15305686","Highest quantile","0.606992841","4th quantile","None-Primary","-0.253881603","0.490883917","Average","3rd lowest","0.087366283","-0.025538282","3rd lowest"
"430","ISAASI","BUDUDA","Male","45","Primary","Lowest quantile","-2.526596546","0.709678233","4th Lowest","0.606992841","4th quantile","None-Primary","-0.253881603","-0.347146302","Average",,,"0.328139812","3rd lowest"
"135","NAKANYONZO","BUDUDA","Male","27","No schooling","3rd lowest","-0.26079151","-2.15226531","Lowest quantile","1.232369065","4th quantile","None-Primary","-1.358981013","-0.394746125","Average",,,"-1.98935461","Lowest quantile"
"288","BUNAMBUYA","BUDUDA","Male","20","Primary","3rd lowest","0.38832736","-0.576725125","2nd lowest","0.042939801","3rd quantile","None-Primary","-0.253881603","1.943272233","Highest","2nd lowest","-0.765465915","-0.824164808","2nd lowest"
"375","IWUHA","BUDUDA","Female","30","Other","4th lowest","0.779900253","0.709678233","4th Lowest","1.934972525","5th quantile","Atleast Sec  education","0.851217806","-0.394746125","Average","Lowest quantile","-3.341797113","-1.98935461","Lowest quantile"
"2","NABUYEMBE","BUDUDA","Female","46","Primary","Lowest quantile","-2.172614336","0.709678233","4th Lowest","1.934972525","5th quantile","None-Primary","-0.253881603","0.846043229","Highest","Lowest quantile","-2.383618355","-0.824164808","2nd lowest"
"80","LWANDA","BUDUDA","Female","26","Primary","4th lowest","0.73151058","0.174069837","3rd lowest","1.934972525","5th quantile","None-Primary","-0.253881603","0.798443437","Average","2nd lowest","-0.756397128","1.126766324","4th lowest"
"440","NASHEFO","BUDUDA","Female","40","Other","2nd lowest","-0.809433937","1.841981053","Highest quantile","0.606992841","4th quantile","Atleast Sec  education","0.851217806","0.846043229","Highest","Lowest quantile","-3.341797113","0.328139812","3rd lowest"
"274","NAMILI","BUDUDA","Male","52","Other","Highest quantile","3.035366535","-0.538101971","2nd lowest","1.232369065","4th quantile","Atleast Sec  education","1.956317186","-0.298785597","Average","2nd lowest","-0.507707715","-0.025538282","3rd lowest"
"240","Nashefu","BUDUDA","Male","40","Primary","Highest quantile","1.858959436","0.673462808","4th Lowest","1.934972525","5th quantile","None-Primary","-0.253881603","1.58811295","Highest","3rd lowest","0.524568141","-1.190728068","2nd lowest"
"273","NAMATSE","BUDUDA","Female","37","Primary","4th lowest","1.424304247","0.345179021","3rd lowest","1.934972525","5th quantile","None-Primary","-0.253881603","1.943272233","Highest","3rd lowest","-0.442679226","0.328139812","3rd lowest"
"462","SHELO","BUDUDA","Female","45","Primary","Highest quantile","2.630710125","0.880787432","4th Lowest","1.232369065","4th quantile","None-Primary","-0.253881603","-0.394746125","Average",,,"-0.824164808","2nd lowest"
"10","MASHIOMO","BUDUDA","Male","56","No schooling","4th lowest","1.541929245","-2.868591547","Lowest quantile","-2.536838293","1st quantile","None-Primary","-1.358981013","-1.491975188","Lowest","Highest quantile","2.497069359",,
"346","SOWETO CELL","BUDUDA","Male","53","Primary","Highest quantile","1.833235741","0.823826671","4th Lowest","1.934972525","5th quantile","None-Primary","-0.253881603","0.750082731","Average",,,"-1.190728068","2nd lowest"
"5","NAKOYONZO","BUDUDA","Male","59","No schooling","3rd lowest","0.02326674","-2.868591547","Lowest quantile","0.106396146","3rd quantile","None-Primary","-1.358981013","1.943272233","Highest","3rd lowest","-0.504605949","-0.824164808","2nd lowest"
"326","TEZBILYA","BUDUDA","Male","32","Other","Highest quantile","1.688669086","1.25189805","4th Lowest","1.232369065","4th quantile","Atleast Sec  education","0.851217806","0.798443437","Average",,,"-1.98935461","Lowest quantile"
"470","SOWETO","BUDUDA","Male","52","No schooling","3rd lowest","0.015431295","0.43135646","3rd lowest","0.606992841","4th quantile","None-Primary","-1.358981013","0.490883917","Average",,,"1.126766324","4th lowest"
"79","LWANDA","BUDUDA","Female","18","Other",,,"-2.290156364","Lowest quantile","0.106396146","3rd quantile","Atleast Sec  education","0.851217806","-1.491975188","Lowest","4th lowest","1.963922143","-0.025538282","3rd lowest"
"333","BUKUNA","BUDUDA","Female","35","Other","Highest quantile","2.423493385","2.324166059","Highest quantile","1.934972525","5th quantile","Atleast Sec  education","0.851217806","1.943272233","Highest","4th lowest","1.50246501","1.126766324","4th lowest"
"245","SHEELO","BUDUDA","Male","53","Other","4th lowest","1.237393498","0.345179021","3rd lowest","1.934972525","5th quantile","Atleast Sec  education","0.851217806","-0.653944969","Average","2nd lowest","-0.507707715","-1.98935461","Lowest quantile"
"445","Bunanzushi","BUDUDA","Female","36","Other","2nd lowest","-0.723611891","1.610837102","Highest quantile","1.934972525","5th quantile","Atleast Sec  education","0.851217806","-0.347146302","Average",,,"0.328139812","3rd lowest"
"286","NAMUBI","BUDUDA","Female","59","No schooling","3rd lowest","-0.270055652","-0.221834481","3rd lowest","1.309596181","5th quantile","None-Primary","-1.358981013","0.846043229","Highest","2nd lowest","-1.249982476","-0.025538282","3rd lowest"
"345","SOWETO CELL","BUDUDA","Male","76","Primary","2nd lowest","-0.921263635","0.716289639","4th Lowest","0.106396146","3rd quantile","None-Primary","-0.253881603","0.798443437","Average","Highest quantile","2.386512041","-1.190728068","2nd lowest"
"287","NAMUBI","BUDUDA","Female","40","Tertiary","4th lowest","1.437039971",,,"1.934972525","5th quantile","Atleast Sec  education","3.061416626","-0.347146302","Average","3rd lowest","0.030982807","0.586835384","4th lowest"
"140","NABUNYEMBE","BUDUDA","Male","46","Primary","Highest quantile","2.759713173","-0.034505334","3rd lowest","1.309596181","5th quantile","None-Primary","-0.253881603","-0.298785597","Average",,,"-0.824164808","2nd lowest"
"376","IWUHA","BUDUDA","Female","50","Primary","Lowest quantile","-2.772073746","-1.358643532","2nd lowest","1.232369065","4th quantile","None-Primary","-0.253881603","-0.749905467","Average","Lowest quantile","-3.341797113","-1.98935461","Lowest quantile"
"177","NAMAWUMBA","BUDUDA","Female","45","Tertiary","3rd lowest","0.007451246","3.339491844","Highest quantile","0.745543182","4th quantile","Atleast Sec  education","3.061416626","1.58811295","Highest",,,"0.954283357","4th lowest"
"387","NAMUBI","BUDUDA","Male","75","No schooling","Lowest quantile","-2.272716045","-0.646471739","2nd lowest","0.606992841","4th quantile","None-Primary","-1.358981013","-0.749905467","Average","4th lowest","1.207368851","-1.98935461","Lowest quantile"
"323","NAMAUMBA","BUDUDA","Female","62","Primary","2nd lowest","-1.006338477","0.137854397","3rd lowest","1.232369065","4th quantile","None-Primary","-0.253881603","-0.394746125","Average","4th lowest","1.292642951","0.328139812","3rd lowest"
"179","TSEBILYA","BUDUDA","Female","23","Primary","4th lowest","0.628603935","-0.538101971","2nd lowest","0.403940201","3rd quantile","None-Primary","-0.253881603",,,"3rd lowest","-0.444236249","-1.98935461","Lowest quantile"
"353","TSUTSU","BUDUDA","Male","41","Primary","Lowest quantile","-2.797487736","-2.156419754","Lowest quantile","-0.722032726","2nd quantile","None-Primary","-0.253881603","-0.394746125","Average","4th lowest","1.963922143","1.126766324","4th lowest"
"257","SOWETO","BUDUDA","Female","40","Primary","4th lowest","0.69754827","0.764152884","4th Lowest","0.106396146","3rd quantile","None-Primary","-0.253881603","1.943272233","Highest","4th lowest","0.682956874","1.126766324","4th lowest"
"174","BUKUNA","BUDUDA","Male","56","Primary","4th lowest","0.96686554","-0.538101971","2nd lowest","1.309596181","5th quantile","None-Primary","-0.253881603","-1.847134471","Lowest","3rd lowest","-0.257473558",,
"223","BUNANZUSHI LOWER","BUDUDA","Female","38","No schooling","Highest quantile","1.878458619","1.42300725","4th Lowest","1.934972525","5th quantile","None-Primary","-1.358981013","1.943272233","Highest",,,"0.328139812","3rd lowest"
"384","NAMUBI","BUDUDA","Male","47","Primary","2nd lowest","-1.469935298","0.709678233","4th Lowest","0.808999538","4th quantile","None-Primary","-0.253881603","-0.749905467","Average","3rd lowest","0.088011399","-0.837050021","2nd lowest"
"260","NASHITA","BUDUDA","Male","38","No schooling","4th lowest","1.207433581","-0.646471739","2nd lowest","1.934972525","5th quantile","None-Primary","-1.358981013","1.943272233","Highest","4th lowest","1.221647382","-0.824164808","2nd lowest"
"17","UKHA","BUDUDA","Male","62","Primary","2nd lowest","-1.067116976","-0.104251936","3rd lowest","-1.347408891","1st quantile","None-Primary","-0.253881603","-0.749905467","Average","3rd lowest","0.263468862","-1.98935461","Lowest quantile"
"429","ISAASI","BUDUDA","Female","30","Primary","2nd lowest","-1.312218785","1.781946301","Highest quantile","1.232369065","4th quantile","None-Primary","-0.253881603","1.943272233","Highest",,,"0.328139812","3rd lowest"
"327","NAMAUMBA","BUDUDA","Male","43","Tertiary","3rd lowest","-0.345050037","2.200920105","Highest quantile","1.232369065","4th quantile","Atleast Sec  education","3.061416626","0.798443437","Average","Lowest quantile","-2.857280493","-1.190728068","2nd lowest"
"138","NAKANYONZO","BUDUDA","Male","37","Primary","4th lowest","0.967284977","1.25189805","4th Lowest","1.934972525","5th quantile","None-Primary","-0.253881603","-0.394746125","Average",,,,
"81","NYESHE","BUDUDA","Male","27","Primary","3rd lowest","-0.360823154","-1.358643532","2nd lowest","-1.083033085","2nd quantile","None-Primary","-0.253881603","-0.749905467","Average","Lowest quantile","-2.570381165","-1.190728068","2nd lowest"
"451","NASHITA","BUDUDA","Male","24","Primary","4th lowest","1.127776265","-0.861658335","2nd lowest","0.403940201","3rd quantile","None-Primary","-0.253881603","0.750082731","Average",,,,
"321","SHAMWIYI","BUDUDA","Male","42","Primary","3rd lowest","-0.027309572","-1.401470423","2nd lowest","1.232369065","4th quantile","None-Primary","-0.253881603","0.798443437","Average","3rd lowest","0.612294912","-1.98935461","Lowest quantile"
"366","TSUTSU","BUDUDA","Female","19","Primary","4th lowest","1.540670753","2.21936059","Highest quantile","-1.911461949","1st quantile","None-Primary","-0.253881603","-0.749905467","Average","3rd lowest","-0.026532289","1.372576714","Highest quantile"
"350","SHIKHAMUSI CELL","BUDUDA","Female","63","Primary","4th lowest","1.418438196","0.923193276","4th Lowest","1.232369065","4th quantile","None-Primary","-0.253881603","1.943272233","Highest","3rd lowest","0.260367066","0.586835384","4th lowest"
"250","Nasita","BUDUDA","Male","18","Primary","4th lowest","0.666112185","-0.861658335","2nd lowest","-0.785489023","2nd quantile","None-Primary","-0.253881603","-0.394746125","Average","3rd lowest","0.263468862","-0.824164808","2nd lowest"
"176","NAMAWUMBA","BUDUDA","Male","72","Primary","4th lowest","0.800051689","-1.335878134","2nd lowest","0.606992841","4th quantile","None-Primary","-0.253881603","1.58811295","Highest","2nd lowest","-1.467443347","1.126766324","4th lowest"
"422","BUSHIYI","BUDUDA","Male","70","Primary","Lowest quantile","-2.365704298","0.709678233","4th Lowest","0.606992841","4th quantile","None-Primary","-0.253881603","-1.847134471","Lowest","Lowest quantile","-3.341797113","0.328139812","3rd lowest"
"203","SHAMWIYI","BUDUDA","Male","45","Other","4th lowest","1.159748197","0.880787432","4th Lowest","1.934972525","5th quantile","Atleast Sec  education","0.851217806","-0.749905467","Average","4th lowest","0.920469582","-0.837050021","2nd lowest"
"149","BUSHINYEKWA","BUDUDA","Female","35","Other","3rd lowest","-0.302496314","0.320230037","3rd lowest","1.309596181","5th quantile","Atleast Sec  education","0.851217806",,,"Highest quantile","2.981585979","1.126766324","4th lowest"
"441","NASHEFU","BUDUDA","Female","84","No schooling","3rd lowest","0.174703091","1.25189805","4th Lowest","1.232369065","4th quantile","None-Primary","-1.358981013","-1.847134471","Lowest","Lowest quantile","-2.037233829","0.328139812","3rd lowest"
"152","TSUTSU","BUDUDA","Male","34","Primary","4th lowest","1.57907331","1.25189805","4th Lowest","1.934972525","5th quantile","None-Primary","-0.253881603","-0.653944969","Average","4th lowest","1.618437171","1.126766324","4th lowest"
"258","SOWETO","BUDUDA","Female","70","Primary","Highest quantile","2.699296951","1.141532302","4th Lowest","1.232369065","4th quantile","None-Primary","-0.253881603","0.846043229","Highest","Highest quantile","2.386512041","1.739140034","Highest quantile"
"237","Nashefu","BUDUDA","Female","29","Primary","2nd lowest","-0.596477091","1.25189805","4th Lowest","1.934972525","5th quantile","None-Primary","-0.253881603","1.58811295","Highest","2nd lowest","-1.178986907","-1.190728068","2nd lowest"
"131","MASHIOMO","BUDUDA","Male","45","Primary","4th lowest","0.70510596","-1.620811343","Lowest quantile","1.934972525","5th quantile","None-Primary","-0.253881603","-0.298785597","Average",,,"0.328139812","3rd lowest"
"325","TSEBIRYA","BUDUDA","Female","25","Primary","Highest quantile","3.201077938","0.587589443","4th Lowest","-1.911461949","1st quantile","None-Primary","-0.253881603","1.943272233","Highest","Highest quantile","2.310306787","-0.025538282","3rd lowest"
"75","NYESHE","BUDUDA","Male","29","Primary","4th lowest","1.142138124","0.174069837","3rd lowest","0.120166965","3rd quantile","None-Primary","-0.253881603","1.58811295","Highest","2nd lowest","-0.507707715","-1.190728068","2nd lowest"
"151","BUSHINYEKWA","BUDUDA","Female","39","Other","Highest quantile","2.677914858","1.25189805","4th Lowest","1.232369065","4th quantile","Atleast Sec  education","0.851217806","-1.847134471","Lowest","3rd lowest","0.260367066","-0.025538282","3rd lowest"
"107","KUBEWO","BUDUDA","Male","34","Primary","Highest quantile","2.77482605","0.131242976","3rd lowest","1.934972525","5th quantile","None-Primary","-0.253881603","-0.298785597","Average",,,"0.759318352","4th lowest"
"114","MONYI","BUDUDA","Male","46","Primary","Highest quantile","2.498875618","0.131242976","3rd lowest","1.934972525","5th quantile","None-Primary","-0.253881603","-0.394746125","Average",,,,
"8","NAKOYONZO","BUDUDA","Male","31","Other","4th lowest","1.420722008","-1.116537213","2nd lowest","0.606992841","4th quantile","Atleast Sec  education","0.851217806","-0.749905467","Average",,,"-1.98935461","Lowest quantile"
"196","BUNAMUMBYA","BUDUDA","Female","23","Primary","3rd lowest","-0.374067307","0.709678233","4th Lowest","1.934972525","5th quantile","None-Primary","-0.253881603","-0.394746125","Average","Lowest quantile","-2.383618355","-1.190728068","2nd lowest"
"157","SAKUSAKU","BUDUDA","Male","45","Primary","3rd lowest","0.386651993","-0.538101971","2nd lowest","-0.221436039","2nd quantile","None-Primary","-0.253881603","-0.702305675","Average","Lowest quantile","-3.341797113","-1.98935461","Lowest quantile"
"104","NASHEFU","BUDUDA","Male","28","Primary","4th lowest","1.207425356","0.131242976","3rd lowest","1.934972525","5th quantile","None-Primary","-0.253881603","1.943272233","Highest",,,"1.126766324","4th lowest"
"128","SHISAMBWA","BUDUDA","Male","35","Other","4th lowest","0.901006103","-0.861658335","2nd lowest",,,"Atleast Sec  education","0.851217806","-1.491975188","Lowest",,,,
"379","KUBEWO","BUDUDA","Male","24","Primary","Highest quantile","2.700736046","-0.041116744","3rd lowest","1.232369065","4th quantile","None-Primary","-0.253881603","-0.749905467","Average","2nd lowest","-1.215652108","-1.98935461","Lowest quantile"
"398","NAMUBI","BUDUDA","Female","36","Primary","Highest quantile","1.83737433","0.709678233","4th Lowest","-1.347408891","1st quantile","None-Primary","-0.253881603","0.846043229","Highest","Lowest quantile","-3.054897547","-1.98935461","Lowest quantile"
"181","TSEBILYA","BUDUDA","Male","34","Primary","3rd lowest","0.065047882","-0.215223074","3rd lowest","0.808999538","4th quantile","None-Primary","-0.253881603","0.394923389","Average","3rd lowest","-0.186478063","-0.025538282","3rd lowest"
"65","MONYI","BUDUDA","Male","57","Primary","2nd lowest","-0.82095772","0.320990711","3rd lowest","1.232369065","4th quantile","None-Primary","-0.253881603","-1.491975188","Lowest","2nd lowest","-1.153186798","-1.009533048","2nd lowest"
"427","MONYI","BUDUDA","Male","19","Primary","Highest quantile","2.067477942","-0.041116744","3rd lowest","1.309596181","5th quantile","None-Primary","-0.253881603","1.58811295","Highest",,,"-0.837050021","2nd lowest"
"465","BUNAMUMBYA","BUDUDA","Male","41","Primary","Highest quantile","4.76120615","0.880787432","4th Lowest","1.309596181","5th quantile","None-Primary","-0.253881603","1.943272233","Highest",,,"-1.98935461","Lowest quantile"
"58","TSUTSU","BUDUDA","Male","45","Primary","3rd lowest","-0.364443421","-0.646471739","2nd lowest","1.232369065","4th quantile","None-Primary","-0.253881603","-1.847134471","Lowest","4th lowest","1.618437171","1.126766324","4th lowest"
"1","NABUYEMBE","BUDUDA","Female","75","Primary","3rd lowest","0.381667107","0.709678233","4th Lowest","1.934972525","5th quantile","None-Primary","-0.253881603","-0.347146302","Average","Lowest quantile","-3.054897547","-0.824164808","2nd lowest"
"408","SEOLA","BUDUDA","Female","46","Other","2nd lowest","-1.510106087","0.860042155","4th Lowest","0.183623314","3rd quantile","Atleast Sec  education","0.851217806","0.750082731","Average","2nd lowest","-1.326187611","1.126766324","4th lowest"
"72","BUSHINYENKWA LOWER","BUDUDA","Female","36","Other","4th lowest","0.834956467","0.971580267","4th Lowest","0.106396146","3rd quantile","Atleast Sec  education","0.851217806","-1.491975188","Lowest","2nd lowest","-1.218753934","0.954283357","4th lowest"
"184","LABUCHA ABORO","BUDUDA","Male","23","Primary","2nd lowest","-1.247685194","-0.323748112","3rd lowest","1.309596181","5th quantile","None-Primary","-0.253881603","-1.491975188","Lowest","2nd lowest","-0.6402964","-0.025538282","3rd lowest"
"239","Nashefu","BUDUDA","Male","36","Other","4th lowest","1.644465804","0.673462808","4th Lowest","1.934972525","5th quantile","Atleast Sec  education","0.851217806","0.394923389","Average","3rd lowest","0.524568141","-1.190728068","2nd lowest"
"296","SHIHAMOSHI CELL","BUDUDA","Female","27","Other","4th lowest","0.99120754","2.589947462","Highest quantile","0.606992841","4th quantile","Atleast Sec  education","0.851217806","1.943272233","Highest","Highest quantile","2.30123806","0.586835384","4th lowest"
