"year","pais","idnum","estratopri","upm","prov","municipio","brabairro","brasegmento","brasec","cluster","ur","tamano","idiomaq","hora_inicio","hora_termino","data","q1","a4","a1","a2","a3","a4i","soct1","soct2","idio1","idio2","cp2","cp4a","cp4","np1","np2","sgl1","lgl2a","lgl2b","cp5","cp6","cp7","cp8","cp9","cp10","cp13","cp20","bracp21","bracp22","ls3","it1","it1a","it1b","l1","immig1","immig2","prot1","prot2","jc1","jc4","jc10","jc12","jc13","jc15","jc16","vic1","aoj1","vic20","vic21","vic27","aoj8","aoj11","aoj11a","aoj12","aoj12a","aoj18","b1","b2","b3","b4","b6","b10a","b11","b12","b13","b14","b15","b18","b20","b21","b21a","b31","b32","b43","b37","brab62","brab63","brab65","brab66","b16","b17","b19","brab140","b42","b50","b46","b47","b48","brab49","brab50","n1","n3","n9","n10","n11","n12","bran13","epp1","epp2","epp3","ec1","ec2","ec3","ec4","m1","m2","bram1","bram2","pop101","pop102","pop103","pop106","pop107","pop109","pop110","pop112","pop113","eff1","eff2","ing4","pn2","dem23","ros1","ros2","ros3","ros4","braros5","pn4","pn5","e5","e8","e11","e15","e14","e2","e3","e16","d32","d33","d34","d35","d36","d37","d1","d2","d3","d4","d5","dem2","dem11","aut1","aut2","pp1","pp2","dc10","dc13","exc2","braexc2","exc6","exc11a","exc11","exc13a","exc13","exc14a","exc14","exc15a","exc15","exc16a","exc16","exc17","exc18","exc7","gi1","gi2","gi3","gi4","gi5","gi6","vb1","vb2","vb3","bravb4","bravb12","bravb12q","bracod12q","vb50","vb10","vb11","bravb11q","bracod11q","vb12","pol1","pol2","dis2","dis3","dis4","dis5","vb20","vb21","ls6","sd1","sd2","sd3","sd4","sd5","sd6","sd7","sd8","sd9","sd10","sd11","sd12","ls4","brait1","brait2a","brait2b","brait2c","brait2d","brait2e","brait2f","brait2g","brabf1a","brabf1b","bbraf1c","brabf1d","brabf1aa","brabf1bb","brabf1cc","brabf1dd","brait3a","brait3b","brait3c","brait3d","brait3e","brait3f","brait3g","bravt1","bravt2","bravt3","braimp1","braimp2","braimp3","braimp4","ed","q2","q3","braq3t","bracodq3","q5a","q10","q10a","q10a1","q10b","q10c","q16","q14","q10d","q11","q12","q12a","etid","www1","r1","r3","r4","r4a","r5","r6","r7","r8","r12","r14","r15","ocup4a","ocup1","ocup1a","ocup12a","ocup12","ocup1c","ocup27","ocup28","ocup29","ocup30","ocup31","ocup31a","mig1","mig2","mig3","ti"
"2008","15","144","1504","80","1521","15080","JARDIM SAO CARLOS","354900000000000.0",,"354900000000000.0","1","2","1","12:32:00","13:30:00","2008-03-29T00:00:00.000","2","3.0","1.0","1.0","3.0","4.0","5.0","3.0","3.0","2.0","2.0","2.0","2.0","2.0","2.0","2.0","3.0","3.0","3.0","4.0","4.0","3.0","4.0","4.0","4.0","4.0","4.0",,"2.0","1.0","3.0","2.0","3.0","2.0","2.0","2.0","3.0","2.0","2.0","2.0","2.0","2.0","1.0","1.0","2.0",,"0.0","0.0","0.0","2.0","4.0","1.0","4.0","4.0","3.0","7.0","3.0","3.0","3.0","3.0","4.0","5.0","2.0","2.0","2.0","2.0","3.0","7.0","1.0","1.0","1.0","4.0","5.0","3.0","6.0","3.0","7.0","7.0","3.0","3.0","3.0","1.0","1.0","1.0","1.0","3.0","6.0","5.0","5.0","4.0","4.0","1.0","1.0","1.0","1.0","5.0","7.0","7.0","7.0","2.0","7.0","5.0","5.0","2.0","3.0","2.0","2.0","1.0","2.0","1.0","4.0","1.0","6.0","1.0","3.0","1.0","1.0","4.0","7.0","7.0","4.0","2.0","7.0","1.0","7.0","7.0","3.0","3.0","10.0","10.0","10.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","10.0","10.0","10.0","9.0","5.0","6.0","6.0","6.0","6.0","2.0","1.0","2.0","1.0","4.0","2.0","1.0","1.0","0.0","0.0","0.0",,,,,,,,,,,"0.0","0.0","1.0","1","8","2","1","1","1","1.0","1.0","1501.0","1.0","1.0","Botta","11.0","4.0","2.0",,,,,"4.0","5.0","2.0","2.0","2.0","2.0","2.0","1.0","7.0",,"2.0","2.0","2.0","2.0","1.0","2.0","1.0","2.0","2.0","2.0","2.0","1.0","2.0","3.0","1.0","2.0","2.0","4.0","2.0","2.0","2.0","2.0","2.0","2.0","2.0","2.0","2.0","2.0","1.0","1.0","1.0","1.0","1.0","2.0","1.0","2.0","1.0","1.0","1.0","2.0","1.0","2.0","4.0","62.0","1.0",,,"3.0","3.0","2.0",,,"4.0",,"2.0","3.0","2.0","3.0","0.0","1.0","6.0","1.0","1.0","0.0","1.0","0.0","1.0","1.0","0.0","1.0","1.0","0.0","5.0",,,,,,,,,,,,"2.0","1.0",,"62"
"2008","15","145","1504","80","1521","15080","CENTRO","354900000000000.0",,"354900000000000.0","1","2","1","16:45:00","17:32:00","2008-03-29T00:00:00.000","2","5.0","1.0","1.0","3.0","4.0","4.0","2.0","2.0","2.0","2.0","2.0","2.0","2.0","2.0","2.0","3.0","3.0","3.0","1.0","4.0","4.0","4.0","4.0","4.0","4.0","4.0","4.0","1.0","1.0","3.0","2.0","5.0","2.0","2.0","3.0",,"2.0","2.0","2.0","2.0","2.0","2.0","2.0","1.0","1.0","0.0","0.0","0.0","1.0","4.0","1.0","3.0","3.0","2.0","1.0","4.0","1.0","4.0","4.0","2.0","2.0","6.0","2.0","2.0","2.0","2.0","6.0","6.0","4.0","3.0","3.0","7.0","6.0","5.0","5.0","7.0","7.0","3.0","3.0","3.0","1.0","3.0","3.0","1.0","3.0","3.0","6.0","6.0","5.0","4.0","1.0","1.0","1.0","1.0","6.0","1.0","7.0","1.0","7.0","7.0","1.0","1.0","2.0","2.0","2.0","2.0","1.0","2.0","1.0","4.0","1.0","7.0","1.0","1.0","1.0","1.0","4.0","7.0","7.0","1.0","7.0","7.0","4.0","7.0","7.0","2.0","2.0","10.0","10.0","10.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","10.0","10.0","10.0","10.0","10.0","2.0","2.0","2.0","1.0","4.0","2.0","2.0","1.0","0.0","0.0","0.0",,,,,,,,,,,"0.0","0.0","1.0","1","8","2","1","8","1","1.0","1.0","1502.0","2.0","1.0","Lobbe Neto","10.0","3.0","2.0",,,,,"3.0","5.0","2.0","2.0","2.0","2.0","2.0","1.0","8.0",,"2.0","2.0","1.0","1.0","1.0","1.0","2.0","2.0","2.0","2.0","1.0","1.0","2.0","3.0","1.0","2.0","2.0","3.0","3.0","3.0","2.0","2.0","2.0","2.0","2.0","2.0","2.0","2.0","1.0","1.0","1.0","1.0","1.0","2.0","1.0","1.0","1.0","1.0","1.0","2.0","1.0","2.0","10.0","59.0","1.0",,,"3.0","5.0","2.0",,,"4.0",,"2.0","2.0","6.0","2.0","0.0","1.0","6.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","0.0","1.0","1.0","1.0","6.0",,,,,,,,,,,,"2.0","1.0",,"47"
"2008","15","146","1504","80","1521","15080","JARDIM SAO CARLOS","354900000000000.0",,"354900000000000.0","1","2","1","15:00:00","15:50:00","2008-03-29T00:00:00.000","2","57.0","1.0","1.0","2.0","4.0","2.0","2.0","2.0","2.0","2.0","2.0","2.0","2.0","2.0","2.0","3.0","3.0","3.0","3.0","4.0","4.0","4.0","4.0","4.0","4.0","4.0","4.0","1.0","2.0","4.0","2.0","5.0","2.0","1.0","3.0",,"2.0","2.0","2.0","2.0","2.0","1.0","1.0","2.0",,"0.0","0.0","0.0","2.0","2.0","1.0","4.0","4.0","2.0","1.0","6.0","4.0","4.0","4.0","5.0","5.0","7.0","3.0","3.0","3.0","7.0","6.0","3.0","6.0","4.0","4.0","7.0","6.0","5.0","6.0","7.0","7.0","2.0","2.0","2.0","1.0","3.0","3.0","1.0","3.0","5.0","6.0","6.0","5.0","4.0","1.0","1.0","1.0","1.0","4.0","1.0","7.0","1.0","7.0","7.0","5.0","1.0","2.0","3.0","2.0","1.0","1.0","3.0","3.0","4.0","2.0","4.0","2.0","2.0","1.0","1.0","4.0","7.0","7.0","1.0","7.0","7.0","4.0","7.0","7.0","2.0","2.0","10.0","10.0","10.0","1.0","1.0","1.0","1.0","2.0","1.0","1.0","1.0","3.0","1.0","1.0","10.0","10.0","10.0","10.0","10.0","3.0","1.0","1.0","1.0","4.0","2.0","2.0","2.0","0.0","0.0","0.0",,,"1.0","0.0",,,,,,,"0.0","0.0","1.0","1","8","2","1","8","1","1.0","1.0",,,,,"999.0","4.0","2.0",,,,,"4.0","5.0","2.0","2.0","2.0","2.0",,"1.0","7.0",,"1.0","2.0","2.0","1.0","2.0","2.0","1.0","2.0","2.0","2.0","2.0","1.0","2.0","2.0","1.0","2.0","2.0","2.0","2.0","2.0","2.0","2.0","2.0","2.0","2.0","2.0","2.0","2.0","1.0","1.0","1.0","1.0","1.0","2.0","1.0","1.0","1.0","2.0","1.0","2.0","1.0","2.0","6.0","53.0","1.0",,,"3.0","4.0","2.0",,,"4.0",,"2.0","1.0","1.0","1.0","0.0","1.0","6.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","0.0","1.0","1.0","0.0","5.0",,,,,,,,,,,,"2.0","1.0",,"50"
"2008","15","147","1504","80","1521","15080","CENTRO","354900000000000.0",,"354900000000000.0","1","2","1","18:10:00","19:00:00","2008-03-29T00:00:00.000","2","57.0","3.0","1.0","3.0","2.0","3.0","2.0","3.0","2.0","2.0","2.0","2.0","2.0","2.0","2.0","3.0","3.0","2.0","4.0","4.0","4.0","4.0","4.0","4.0","4.0","4.0","4.0","2.0","2.0","4.0","2.0","6.0","2.0","1.0","3.0",,"2.0","2.0","2.0","2.0","2.0","1.0","1.0","2.0",,"0.0","0.0","0.0","1.0","2.0","1.0","3.0","3.0","2.0","2.0","4.0","3.0","4.0","4.0","4.0","4.0","6.0","5.0","5.0","4.0","5.0","7.0","3.0","5.0","5.0","6.0","7.0","5.0","5.0","5.0","7.0","7.0","5.0","5.0","5.0","1.0","5.0","4.0","1.0","6.0","6.0","6.0","6.0","5.0","4.0","2.0","5.0","4.0","4.0","5.0","1.0","7.0","1.0","6.0","7.0","1.0","1.0","2.0","3.0","3.0","2.0","1.0","5.0","5.0","4.0","5.0","5.0","2.0","3.0","2.0","1.0","6.0","7.0","7.0","2.0","1.0","1.0","2.0","6.0","4.0","2.0","2.0","5.0","7.0","7.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","5.0","1.0","1.0","1.0","9.0","9.0","10.0","9.0","10.0","2.0","2.0","2.0","1.0","3.0","2.0","3.0",,"0.0","0.0","0.0","1.0","0.0","1.0","0.0",,,,,,,"0.0","0.0","2.0","1","8","2","1","2","1","1.0","1.0",,,,,"999.0","3.0","2.0",,,,,"3.0","4.0","2.0","2.0","2.0","2.0","3.0","1.0","6.0","2.0","2.0","2.0","2.0","1.0",,"2.0","1.0","2.0","2.0","2.0","1.0","1.0","3.0","3.0","1.0","2.0","2.0","4.0","4.0","4.0","2.0","2.0","2.0","2.0","2.0","2.0","2.0","2.0","1.0","1.0","1.0","1.0","1.0","2.0","1.0","1.0","1.0","1.0","2.0","2.0","1.0","2.0","15.0","46.0","1.0",,,"4.0","7.0","2.0",,,"4.0",,"2.0","2.0","2.0","0.0",,"1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","0.0","1.0","1.0","1.0","1.0","10.0","1.0","40.0","1.0","2.0","1.0",,,,,,"2.0","1.0",,"50"
"2008","15","148","1504","80","1521","15080","JARDIM SAO CARLOS","354900000000000.0",,"354900000000000.0","1","2","1","11:27:00","12:16:00","2008-03-29T00:00:00.000","2","57.0","3.0","1.0","4.0","1.0","2.0","1.0","2.0","1.0","2.0","2.0","1.0","2.0","2.0","2.0","3.0","3.0","2.0","1.0","4.0","4.0","4.0","3.0","4.0","4.0","4.0","3.0","1.0","2.0","2.0","2.0","6.0","2.0","1.0","3.0",,"2.0","2.0","1.0","1.0","1.0","2.0","1.0","2.0",,"0.0","0.0","0.0","1.0","2.0","1.0","2.0","3.0","3.0","1.0","4.0","3.0","1.0","1.0","4.0","4.0","5.0","2.0","2.0","2.0","4.0","5.0","1.0","6.0","3.0","4.0","7.0","4.0","4.0","3.0","7.0","7.0","4.0","4.0","4.0","3.0","3.0","2.0","1.0","4.0","4.0","5.0","5.0","3.0","4.0","2.0","3.0","3.0","5.0","6.0","2.0","3.0","2.0","3.0","3.0","2.0","1.0","2.0","3.0","2.0","2.0","3.0","7.0","7.0","4.0","4.0","4.0","1.0","1.0","5.0","4.0","3.0","7.0","6.0","4.0","4.0","5.0","2.0","6.0","5.0","1.0","2.0","8.0","9.0","5.0","3.0","3.0","3.0","1.0","2.0","4.0","5.0","5.0","3.0","6.0","5.0","4.0","8.0","8.0","4.0","7.0","2.0","2.0","2.0","1.0","4.0","2.0","2.0","1.0","0.0","0.0","0.0",,,"1.0","0.0",,,"1.0","0.0",,,"0.0","0.0","1.0","1","8","2","1","1","1","1.0","1.0","1501.0","1.0","0.0",,"999.0","2.0","1.0","1513.0",,,"3.0","3.0","3.0","2.0","2.0","2.0","2.0","2.0","1.0","7.0",,"2.0",,"2.0","2.0","2.0","1.0","1.0","2.0","2.0","1.0","2.0","2.0","2.0","3.0","1.0","2.0","2.0","3.0","3.0","3.0","2.0","2.0","2.0","2.0","2.0","2.0","2.0","2.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","2.0","1.0","2.0","2.0","1.0","1.0","10.0","39.0","10.0",,,"2.0","5.0","2.0",,,"4.0",,"2.0","1.0","2.0","0.0",,"1.0","1.0","1.0","1.0","0.0","1.0","1.0","1.0","1.0","0.0","1.0","1.0","1.0","1.0","3.0","2.0","44.0","2.0","2.0","1.0",,,,,,"2.0","1.0",,"49"
"2008","15","149","1504","80","1521","15080","JARDIM SAO CARLOS","354900000000000.0",,"354900000000000.0","1","2","1","13:35:00","14:30:00","2008-03-29T00:00:00.000","2","13.0","3.0","1.0","1.0","4.0","3.0","2.0","3.0","2.0","2.0","2.0","2.0","2.0","2.0","2.0","3.0","5.0","2.0","4.0","2.0","4.0","4.0","4.0","4.0",,"4.0","4.0","3.0","3.0","3.0","2.0","4.0","4.0","2.0","3.0",,"2.0","2.0","1.0","2.0","1.0","1.0","1.0","2.0",,"0.0","0.0","0.0","2.0","2.0","1.0","3.0","3.0","2.0","1.0","4.0","3.0","4.0","5.0","3.0","4.0","2.0","1.0","4.0","6.0","5.0","3.0","1.0","5.0","6.0","5.0","7.0","4.0","5.0","3.0","7.0","7.0","5.0","5.0","4.0","1.0","3.0","5.0","1.0","7.0","6.0","5.0","4.0","4.0","6.0","2.0","3.0","3.0","3.0","4.0","2.0","6.0","1.0","7.0","7.0","3.0","2.0","2.0",,"2.0","2.0","5.0","7.0","5.0","5.0","3.0","6.0","5.0","7.0","2.0","2.0","5.0","7.0","7.0","1.0","1.0","4.0","2.0","7.0","6.0","2.0","2.0","10.0","10.0","10.0","6.0","3.0","3.0","1.0","1.0","1.0","10.0","1.0","1.0","1.0","1.0","10.0","10.0","4.0","10.0","10.0","3.0","1.0","2.0","1.0","3.0","2.0","2.0","3.0","0.0","0.0","0.0",,,"1.0","0.0",,,,,"1.0","0.0","0.0","0.0","2.0","1","8","2","1","1","1","1.0","1.0","1501.0","1.0","1.0","Lobbe Neto","10.0","3.0","2.0",,,,,"3.0","5.0","2.0","2.0","2.0","2.0",,"1.0","4.0",,"2.0","1.0","1.0","1.0","2.0","2.0","1.0","1.0","1.0","2.0","1.0","1.0","2.0","2.0","2.0","2.0","2.0","2.0","2.0","2.0","2.0","2.0","2.0","2.0","2.0","2.0","2.0","2.0","1.0","1.0","1.0","1.0","1.0","2.0","1.0","1.0","2.0","1.0","1.0","2.0","2.0","1.0","17.0","37.0","1.0",,,"5.0","5.0","2.0",,,"4.0",,"2.0","3.0","2.0","3.0","3.0","1.0","2.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","0.0","1.0","1.0","1.0","5.0",,,,,,,,,,,,"2.0","1.0",,"55"
"2008","15","150","1504","80","1521","15080","JARDIM SAO CARLOS","354900000000000.0",,"354900000000000.0","1","2","1","15:55:00","16:30:00","2008-03-29T00:00:00.000","1","13.0","4.0","1.0","1.0","3.0","3.0","2.0","2.0","3.0","2.0","2.0","2.0","2.0","2.0","3.0","3.0","3.0","4.0","1.0","2.0","4.0","4.0","4.0","4.0",,"3.0","4.0","1.0","3.0","3.0","2.0","5.0","5.0","2.0","1.0","3.0","2.0","1.0","2.0","2.0","1.0","2.0","2.0","1.0","1.0","1.0","0.0","0.0","1.0","2.0","1.0","4.0","4.0","2.0",,"1.0","1.0","1.0","1.0","1.0","1.0","7.0","1.0","1.0","5.0","1.0","1.0","1.0","1.0","5.0","1.0","1.0","1.0","1.0","1.0","7.0","7.0","1.0","5.0","1.0","1.0","4.0","5.0","1.0","1.0","3.0","5.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","7.0","1.0","1.0","5.0","5.0","1.0","2.0","1.0","5.0","5.0","4.0","5.0","5.0","5.0","7.0","7.0","1.0","7.0","3.0","7.0","7.0","7.0","7.0","7.0","7.0","5.0","4.0","4.0","10.0","10.0","1.0","6.0","5.0","5.0","1.0","1.0","1.0","1.0","1.0","10.0","1.0","1.0","10.0","10.0","10.0","10.0","5.0","3.0","1.0","1.0","1.0","2.0","2.0","2.0","1.0","0.0","0.0","0.0",,,,,,,"1.0","0.0","1.0","0.0","0.0","0.0","1.0","1","8","1","1","1","1","1.0","1.0","1503.0","2.0",,,"999.0","4.0","2.0",,,,,"3.0","5.0","1.0","2.0","1.0","1.0","4.0","2.0","6.0","1.0","1.0","2.0","1.0","1.0","2.0","2.0","1.0","2.0","2.0","1.0",,"1.0","4.0","3.0","1.0","4.0","1.0","2.0","2.0","4.0","2.0","2.0","2.0","2.0","2.0","2.0","2.0","2.0","2.0","1.0",,,"1.0","2.0","1.0","2.0",,"3.0","2.0","2.0","2.0","1.0","15.0","36.0","2.0","Nao informou",,"1.0","6.0","2.0",,,"4.0",,"1.0","1.0","2.0","1.0","1.0","2.0","3.0","1.0","1.0","1.0","1.0","0.0","1.0","1.0","0.0","1.0","1.0","1.0","6.0",,,,,,,,,,,,"3.0","2.0","2.0","35"
"2008","15","151","1504","80","1521","15080","JARDIM SAO CARLOS","354900000000000.0",,"354900000000000.0","1","2","1","10:35:00","11:20:00","2008-03-29T00:00:00.000","2","22.0","3.0","1.0","1.0","1.0","2.0","1.0","2.0","1.0","2.0","2.0","2.0","2.0","2.0","3.0","5.0","5.0","3.0","2.0","2.0","3.0","4.0","4.0","4.0","4.0","3.0","4.0","1.0","2.0","4.0","2.0","8.0","3.0","2.0","3.0",,"1.0","1.0","1.0","1.0","1.0","2.0","1.0","2.0",,"0.0","0.0","0.0","2.0","3.0","1.0","3.0","3.0","3.0","3.0","3.0","3.0","5.0","7.0","7.0","7.0","7.0","6.0","6.0","6.0","4.0","5.0","7.0","7.0","5.0","5.0","7.0","5.0","1.0","3.0","7.0","7.0","7.0","7.0","7.0","1.0","5.0","5.0","2.0","2.0","3.0","4.0","4.0","1.0","1.0","1.0","3.0","3.0","3.0","3.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","2.0","3.0","2.0","2.0","7.0","7.0","7.0","3.0","4.0","7.0","5.0","1.0","3.0","4.0","7.0","7.0","5.0","1.0","5.0","5.0","4.0","3.0","7.0","2.0","1.0","1.0","8.0","7.0","8.0","1.0","8.0","1.0","1.0","4.0","2.0","2.0","9.0","1.0","1.0","3.0","3.0","1.0","3.0","8.0","3.0","2.0","2.0","1.0","4.0","2.0","3.0","3.0","0.0","0.0","0.0",,,"1.0","0.0",,,,,"1.0","0.0","0.0","1.0","2.0","1","8","2","1","8","1","1.0","1.0","1502.0","2.0",,,"999.0","3.0","2.0",,,,,"3.0","4.0","2.0","2.0","2.0","2.0","4.0","3.0","7.0","1.0","1.0","2.0","2.0","1.0","2.0","2.0","1.0","1.0","1.0","2.0","2.0","1.0","1.0","3.0","1.0","3.0","3.0","4.0","3.0","4.0","2.0","2.0","2.0","2.0","2.0","2.0","2.0","2.0","2.0","1.0","1.0","2.0","2.0","2.0","1.0","2.0","2.0","2.0","1.0","1.0","1.0","2.0","9.0","32.0","1.0",,,"2.0","8.0","2.0",,,"4.0",,"2.0","1.0","2.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","6.0","2.0","44.0","2.0","1.0","1.0",,,,,,"2.0","1.0",,"45"
"2008","15","152","1504","80","1521","15080","CENTRO","354900000000000.0",,"354900000000000.0","1","2","1","16:49:59","18:30:00","2008-03-28T00:00:00.000","1","13.0","3.0","1.0","1.0","3.0","2.0","2.0","2.0","2.0","2.0","2.0","2.0","1.0","1.0","2.0","3.0","3.0","1.0","2.0","4.0","1.0","4.0","3.0","4.0",,"1.0","4.0","1.0","3.0","4.0","1.0","3.0","5.0","2.0","1.0","3.0","2.0","2.0","2.0","2.0","1.0","1.0","2.0","2.0",,"0.0","0.0","0.0","2.0","3.0","1.0","3.0","2.0","3.0","7.0","1.0","1.0","1.0","1.0","7.0","7.0","7.0","1.0","1.0","7.0","5.0","1.0","1.0","7.0","7.0","1.0","7.0","7.0","1.0","7.0","7.0","7.0","4.0","7.0","4.0","7.0","1.0","7.0","1.0","7.0","7.0","7.0","1.0","3.0","5.0","1.0","1.0","1.0","2.0","1.0","1.0","7.0","1.0","7.0","7.0","1.0","1.0","2.0","5.0","3.0","2.0","1.0","1.0","1.0","3.0","1.0","1.0","1.0","1.0","1.0","1.0","7.0","7.0","7.0","1.0","1.0","7.0","7.0","7.0","3.0","2.0","1.0","10.0","10.0","10.0","1.0","1.0","1.0","1.0","1.0","8.0","1.0","1.0","10.0","1.0","1.0","10.0","10.0","10.0","10.0","10.0","2.0","2.0","2.0","1.0","2.0","2.0","1.0","3.0","0.0","1.0","0.0",,,"1.0","0.0",,,,,"1.0","0.0","0.0","1.0","1.0","1","8","2","1","1","1","1.0","1.0","1501.0","1.0","1.0","Lobbe Neto","10.0","3.0","2.0",,,,,"1.0","3.0","2.0","2.0","2.0","2.0","3.0","1.0","7.0",,"1.0","2.0","1.0","1.0","2.0","2.0","1.0","2.0","1.0","2.0","2.0",,"2.0","4.0","1.0","1.0","1.0","4.0","3.0",,"2.0","2.0","2.0","2.0","2.0","2.0","2.0","2.0","1.0","1.0","1.0","1.0","1.0","2.0","1.0","2.0","1.0","2.0","1.0","2.0","1.0","2.0","17.0","67.0","10.0",,,"4.0","8.0","2.0",,,"4.0",,"2.0","2.0","2.0","4.0","3.0","1.0","1.0","1.0","1.0","1.0","1.0","2.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","40.0","2.0","1.0","1.0",,,,,,"3.0","1.0",,"100"
"2008","15","153","1504","80","1521","15080","CENTRO","354900000000000.0",,"354900000000000.0","1","2","1","13:13:00","14:27:00","2008-03-28T00:00:00.000","1","59.0","2.0","2.0","4.0","4.0","4.0","3.0","4.0","3.0","2.0","1.0","2.0","2.0","1.0","3.0","3.0","1.0","4.0","4.0","4.0","4.0","4.0","4.0","4.0",,"4.0","4.0","3.0","1.0","3.0","2.0","6.0","1.0","1.0","3.0",,"2.0","2.0","1.0","2.0","1.0","1.0","1.0","2.0",,"0.0","0.0","0.0","1.0","3.0","1.0","4.0","4.0","2.0","1.0","7.0","1.0","1.0","4.0","1.0","1.0","5.0","1.0","1.0","1.0","4.0","1.0","1.0","1.0","4.0","1.0","7.0","1.0","1.0","1.0","7.0","7.0","1.0","1.0","1.0","1.0","1.0","4.0","1.0","4.0","3.0","3.0","3.0","1.0","5.0","1.0","1.0","1.0","1.0","7.0","1.0","1.0","1.0","4.0","1.0","3.0","1.0","3.0","4.0","1.0","2.0","7.0","7.0","7.0","5.0","1.0","7.0","7.0","7.0","1.0","1.0","1.0","7.0","7.0","7.0","1.0","7.0","1.0","5.0","4.0","3.0","3.0","1.0","10.0","1.0","1.0","1.0","1.0","1.0","1.0","7.0","10.0","1.0","10.0","1.0","1.0","1.0","10.0","1.0","1.0","10.0","2.0","2.0","2.0","1.0","4.0","2.0","2.0","1.0","0.0","0.0","0.0","1.0","0.0",,,,,,,,,"0.0","0.0","2.0","1","8","2","1","1","1","1.0","1.0","1501.0","1.0","0.0",,"999.0","3.0","2.0",,,,,"4.0","4.0","2.0","2.0","2.0","2.0","4.0","3.0","5.0",,"2.0","2.0","2.0","1.0","2.0","2.0","1.0","2.0","2.0","1.0","2.0","1.0","1.0","4.0","4.0","2.0","2.0","4.0","2.0","2.0","2.0","2.0","2.0","2.0","2.0","2.0","2.0","2.0","2.0","1.0","1.0","1.0",,,"2.0","2.0","2.0","3.0",,"2.0","2.0","1.0","14.0","53.0","2.0","Missionaria","30.0","3.0","3.0","2.0",,,"4.0",,"2.0","4.0","4.0","4.0","1.0","1.0","6.0","1.0","1.0","0.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","7.0",,,,,,,,,,,,"1.0","1.0",,"74"
"2008","15","154","1504","80","1521","15080","CENTRO","354900000000000.0",,"354900000000000.0","1","2","1","11:45:00","12:50:00","2008-03-28T00:00:00.000","1","22.0","1.0","1.0","3.0","1.0","3.0","1.0","3.0","2.0","2.0","2.0","2.0","2.0","2.0","3.0","1.0","5.0","2.0","1.0","2.0","4.0","4.0","2.0","4.0",,"2.0","4.0","1.0","3.0","4.0","2.0","3.0","2.0",,"1.0","3.0","2.0","2.0","1.0","2.0","1.0","1.0","1.0","1.0","2.0","0.0","0.0","0.0","1.0","3.0","4.0","2.0","3.0","2.0","3.0","3.0","2.0","3.0","2.0","2.0","2.0","4.0","3.0","3.0","3.0","3.0","3.0","2.0","4.0","3.0","4.0","5.0","4.0","4.0","4.0","5.0","4.0","3.0","2.0","3.0","4.0","4.0","4.0","2.0","4.0","4.0","2.0","3.0","4.0","4.0","4.0","3.0","3.0","3.0","3.0","7.0","7.0","1.0","4.0","7.0","2.0","2.0","3.0","4.0","3.0","3.0","1.0","3.0","2.0","6.0","3.0","4.0","6.0","1.0","6.0","6.0","6.0","6.0","7.0","6.0","6.0","7.0","7.0","6.0","7.0","3.0","2.0","9.0","9.0","8.0","8.0","6.0","2.0","2.0","8.0","9.0","8.0","8.0","4.0","7.0","2.0","8.0","8.0","8.0","8.0","8.0","1.0","2.0","2.0","1.0","3.0","2.0","1.0","1.0","0.0","0.0","0.0","1.0","0.0","1.0","0.0",,,,,"1.0","0.0","0.0","0.0","2.0","1","8","2","1","8","1","1.0","1.0","1502.0","2.0","1.0","Lobbe Neto","10.0","2.0","2.0",,,,,"3.0","4.0","2.0","2.0","2.0","2.0",,"2.0","6.0",,"1.0","2.0","2.0","2.0","2.0","2.0","1.0","2.0","2.0","2.0","2.0","1.0","2.0","3.0","3.0","3.0","2.0","4.0","2.0","3.0","2.0","2.0","2.0","2.0","2.0","2.0","2.0","2.0","1.0","1.0","1.0","2.0","2.0","2.0","1.0","1.0","1.0","2.0",,"2.0","2.0","1.0","17.0","49.0","1.0",,,"2.0","7.0","2.0",,,"4.0",,"2.0","2.0","2.0","2.0","2.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","0.0","1.0","1.0","1.0","1.0","4.0","2.0","40.0","2.0","1.0","1.0",,,,,,"1.0","1.0",,"55"
