"pais","idnum","estratopri","estratosec","upm","prov","municipio","pardistrito","cluster","ur","tamano","idiomaq","fecha","wt","q1","q2y","q2","ls3","a4","soct2","idio2","np1","np2","sgl1","cp4a","cp5","cp6","cp7","cp8","cp13","cp20","it1","l1","prot3","jc10","jc13","jc15a","vic1ext","vic1exta","vic2","vic2aa","vic1hogar","pole2n","aoj11","pese1","pese2","aoj17","aoj12","aoj22","b1","b2","b3","b4","b6","b10a","b12","b13","b18","b20","b20a","b21","b21a","b32","b47a","epp1","epp3","n9","n11","n15","b3milx","mil3","mil4","pr3a","pr3b","pr3c","pr4","pr5","m1","sd2new2","sd3new2","sd6new2","infrax","coer1","ros1","ros4","ing4","eff1","eff2","mil7","env1","pn4","w14a","e5","e15","e3","e16","d1","d2","d3","d4","d5","d6","per4","per9","dem2","dem11","exc2","exc6","exc20","exc11","exc13","exc14","exc15","exc16","exc18","exc19","parex19a","parh150","exc7","vicbar1","vicbar1f","vicbar3","vicbar3f","vicbar4","vicbar7","fear10","vic44","fear6e","fear6f","vb1","inf1","vb2","vb3n","vb4new","vb101","vb10","vb11","pol1","vb20","clien1n","clien1na","parclien","for1n","for4","for5","for6","for7","for6b","for7b","mil10a","mil10c","mil10e","dvw1","wf1","cct1b","ed","ed2","q3c","q5b","ocup4a","ocup1a","q10new","q10g","q10a","q14","q10d","q10e","q11n","q12c","q12bn","q12","etid","leng1","leng4","www1","gi0","gi1","gix4","gi4","gi7","r3","r4","r4a","r5","r6","r7","r8","r12","r14","r15","r18","r1","r16","r26","formatq","colorr","sexi","colori","ti","uniq_id","sex"
"12","176d1cae-1aac-47f3-884e-6e9cded9005f-6c4878fae3b9c7254032445","1202","1","12110303","1211","121103","12110303","12110303176","1","1","1","20jan2014","1","2","1981","33","2","4","3","2","2","1","2","1","2","1","2","2","4","4","4","10","2","1","1","2","1","4","2","2","1","3","4","1","1","1","4","2","1","2","1","2","2","1","5","1","1","5","1","2","1","3","3","5","1","3","1","1","3","5","7","5","5","5","7","2","3","2","3","2","2","4","3","7","7","5","3","7","2","2","1","5","5","5","10","1","5","3","3","5","1","1","3","1","1","0","0","0","0","0","0","0","0","0","2","1","2","1","1","3","1","1","2","2","1","1","1","1","1","1","1","1201","999999","999999","2","999999","3","2","2","2","888888","888888","10","888888","1","2","2","2","2","2","2","3","2","2","6","1","1","1","1","2","11","3","2","1","4","1","3","6","3","4","1","1201","2","5","1","888888","888888","1","888888","1","0","1","0","1","0","0","1","1","0","0","1","1","0","2","2","2","3","32.85","PAR14_0122","2"
"12","176d1cae-1aac-47f3-884e-6e9cded9005f-6c4878fae3b9c7254032448","1202","1","12110303","1211","121103","12110303","12110303176","1","1","1","20jan2014","1","1","1991","23","2","13","2","2","2","2","1","2","4","4","4","4","4","999999","2","6","2","2","2","1","2","999999","999999","999999","2","2","2","2","2","3","4","2","1","1","1","1","888888","1","4","2","1","1","1","1","1","4","1","1","1","1","1","1","4","1","1","3","1","1","5","2","1","2","2","3","2","4","7","7","4","1","4","7","2","3","2","10","10","1","10","10","10","1","1","1","1","4","4","1","1","0","0","0","999999","999999","999999","999999","999999","0","1","1","2","1","1","3","1","1","2","2","0","0","2","2","1","1","1","1201","999999","999999","2","999999","4","4","2","2","2","4","4","4","2","2","2","2","2","4","3","3","2","2","10","1","1","2","1","4","7","4","2","2","2","1","1","5","2","1","2","1201","2","1","4","888888","1","1","888888","1","0","1","0","0","1","0","1","1","0","0","1","0","0","2","3","2","3","29.166","PAR14_0123","1"
"12","176d1cae-1aac-47f3-884e-6e9cded9005f-6c4878fae3b9c725403247","1201","1","12000011","1200","120000","12000011","12000011006","1","1","1","18jan2014","1","2","1969","45","2","4","2","2","2","2","888888","2","4","1","3","4","4","4","3","7","2","2","2","2","1","3","2","3","2","3","3","2","3","1","3","2","3","5","6","4","888888","3","7","3","7","6","2","3","7","5","5","4","888888","4","4","5","7","6","1","1","1","1","7","2","2","3","2","2","2","4","5","7","5","7","5","6","1","3","1","9","4","1","2","5","7","2","2","5","1","5","6","3","1","0","0","0","999999","999999","0","0","0","0","2","5","2","2","888888","999999","1","888888","2","888888","1","0","1","1","1","1","1","1201","999999","999999","1","1201","3","888888","1","2","2","4","4","4","1","2","3","2","3","3","2","3","2","2","10","888888","1","1","5","999999","12","999999","2","2","2","2","1","5","2","7","2","1202","2","5","1","1","988888","1","42","1","0","1","0","1","1","1","1","0","1","0","1","0","1","2","2","2","3","42.683","PAR14_0124","2"
"12","176d1cae-1aac-47f3-884e-6e9cded9005f-6c4878fae3b9c725403248","1201","1","12000011","1200","120000","12000011","12000011006","1","1","1","18jan2014","1","1","1967","47","1","21","888888","2","2","1","5","2","888888","888888","3","4","4","999999","888888","988888","2","2","2","2","2","999999","999999","999999","1","3","1","888888","888888","4","4","888888","1","3","1","1","888888","1","888888","1","1","1","1","1","1","1","6","1","888888","888888","1","4","888888","1","1","888888","7","888888","7","2","2","3","3","3","1","1","1","7","7","2","888888","1","1","2","888888","10","1","1","888888","888888","10","10","988888","888888","1","5","988888","2","2","0","1","0","0","0","999999","0","0","0","2","2","2","1","2","999999","2","999999","1","2","0","0","1","1","1","1","2","999999","5","999999","2","999999","4","4","1","2","3","4","1","2","888888","999999","1","5","888888","888888","3","3","2","2","12","888888","1","2","1","2","13","2","2","2","2","2","2","7","0","4","2","1201","2","1","1","1","1","2","888888","1","0","1","0","1","0","0","1","1","1","1","1","0","1","2","3","2","3","42.05","PAR14_0125","1"
"12","18f1fbb8-f964-42fb-8cd6-ee9dfc0cc304-848597daec98b6fa4031164","1204","2","12051111","1205","120511","12051111","12051111078","2","3","1202","22jan2014","1","2","1982","32","1","19","2","2","2","2","4","2","4","1","2","4","4","4","1","10","1","1","1","2","2","999999","999999","999999","2","1","2","3","2","4","4","2","5","7","7","7","7","7","7","7","7","7","1","7","7","7","7","7","7","7","7","7","7","1","7","7","7","7","7","2","1","1","1","1","4","4","1","7","1","7","4","7","2","1","2","10","1","1","1","10","1","1","1","1","1","7","1","2","2","0","0","0","999999","0","999999","0","0","0","2","3","2","3","2","999999","2","999999","2","2","1","0","1","1","1","1","1","1201","999999","999999","2","999999","4","2","1","2","999999","12","4","10","4","999999","4","999999","4","4","4","3","1","1","4","1","1","1","1","2","12","3","2","2","3","2","3","5","3","3","1","1202","3","5","1","888888","888888","888888","888888","0","0","0","0","0","0","0","0","0","0","0","0","999999","0","2","4","1","4","38.5","PAR14_0126","2"
"12","18f1fbb8-f964-42fb-8cd6-ee9dfc0cc304-848597daec98b6fa4031165","1204","2","12051111","1205","120511","12051111","12051111078","2","3","1202","22jan2014","1","1","1985","29","1","19","2","2","2","2","1","2","2","2","4","4","4","999999","2","10","2","2","2","988888","2","999999","999999","999999","2","1","2","2","2","4","1","2","7","7","7","7","1","7","1","1","1","1","1","1","7","7","6","1","1","4","4","5","7","1","1","7","7","888888","4","2","2","1","2","2","5","4","4","7","7","1","2","7","3","1","1","10","1","10","10","1","1","1","1","1","1","7","3","2","2","0","0","0","999999","0","999999","0","999999","1","2","2","2","2","1","3","2","999999","2","2","0","1","1","4","1","1","1","77","999999","999999","2","999999","4","1","2","2","999999","4","4","4","2","4","2","3","2","4","3","3","2","1","4","0","4","4","1","4","8","3","2","2","2","2","1","12","5","0","1","1202","3","5","1","888888","888888","888888","888888","0","0","1","0","1","0","1","0","0","0","0","1","0","0","2","4","1","4","41.55","PAR14_0127","1"
"12","1a045924-28ce-4179-a98e-ee87016c2982-3fd29b488622688140351820","1203","2","12150407","1215","121504","12150407","12150405246","2","3","1","07feb2014","1","1","1962","52","1","4","3","2","1","2","4","2","4","4","4","4","4","999999","1","888888","1","1","1","1","2","999999","999999","999999","2","2","2","3","3","4","4","1","3","1","1","1","1","3","5","1","5","6","5","1","4","1","4","1","1","5","1","4","4","888888","4","3","4","1","6","888888","5","2","3","3","888888","4","7","7","7","1","4","7","1","3","2","10","10","7","1","5","8","6","5","10","1","1","7","2","1","0","0","0","999999","0","999999","0","0","0","2","1","2","1","2","999999","2","999999","888888","2","0","0","1","3","1","1","1","1201","999999","999999","2","999999","4","4","2","2","999999","1","888888","2","988888","999999","4","999999","888888","888888","888888","3","2","2","6","1","1","1","1","4","8","8","2","2","2","3","3","8","4","7","2","1202","2","5","2","1","888888","1","888888","1","0","0","0","1","0","1","1","0","0","0","1","0","0","2","7","2","1","33.216","PAR14_0128","1"
"12","1a045924-28ce-4179-a98e-ee87016c2982-3fd29b488622688140351822","1203","2","12150407","1215","121504","12150407","12150405246","2","3","1","07feb2014","1","1","1978","36","1","3","3","3","2","2","4","2","3","2","2","4","4","999999","1","10","1","2","1","2","2","999999","999999","999999","2","2","3","2","2","1","3","2","5","3","3","5","4","4","6","1","3","4","4","4","6","4","6","4","4","3","3","3","5","4","6","1","2","3","4","2","2","3","2","3","3","4","1","7","7","7","7","7","3","4","888888","10","10","1","1","4","1","1","1","10","1","4","7","2","2","0","0","0","999999","0","999999","0","0","0","2","1","2","1","1","1","1","1","2","2","1","0","1","1","1","1","1","1201","999999","999999","1","1201","3","2","2","2","999999","4","1","1","1","2","1","4","1","4","2","3","2","2","15","2","1","2","1","2","10","10","2","2","2","2","2","4","2","2","2","1201","1","1","1","1","1","1","80","1","1","1","0","1","1","1","1","1","1","1","1","1","0","2","3","2","1","31.783","PAR14_0129","1"
"12","1a0602d3-9771-486a-8a80-4eed756fcd70-dbec051edfaab50640325374","1205","2","12072424","1207","120724","12072424","12072424117","1","3","1","26jan2014","1","2","1985","29","1","1","2","2","2","2","3","2","4","1","3","4","4","4","1","3","2","888888","888888","2","2","999999","999999","999999","2","3","2","3","2","3","4","1","4","7","2","2","4","2","3","1","3","1","7","5","7","3","6","3","1","3","2","2","2","6","7","7","7","3","2","2","2","3","3","3","3","2","7","7","7","3","4","6","3","3","2","10","1","1","10","4","3","2","1","1","1","7","5","1","2","1","0","0","999999","0","999999","0","0","0","2","3","2","1","1","1","1","1","888888","1","1","0","2","2","1","1","1","1201","999999","999999","2","999999","4","4","1","2","999999","4","1","4","1","2","2","2","4","4","2","3","1","2","6","1","5","1","1","4","7","3","2","2","3","2","3","5","3","3","1","1202","3","5","1","888888","888888","1","888888","1","0","1","1","1","1","0","0","1","0","0","1","0","0","2","3","1","5","37.866","PAR14_0130","2"
"12","1a0602d3-9771-486a-8a80-4eed756fcd70-dbec051edfaab50640325375","1205","2","12072424","1207","120724","12072424","12072424117","1","3","1","25jan2014","1","1","1995","19","1","13","2","2","2","2","2","2","4","4","3","4","3","999999","2","5","2","1","1","2","1","2","1","4","1","2","2","3","3","3","2","1","3","5","5","4","3","6","6","4","5","6","6","3","3","3","4","4","5","3","3","2","4","5","5","5","4","4","3","2","2","2","2","2","1","4","6","7","5","3","3","5","2","2","2","7","8","5","6","7","7","5","7","2","1","5","6","3","2","1","0","0","0","999999","999999","0","999999","0","1","3","2","3","1","2","1","1","2","2","1","0","2","2","2","1","2","999999","7","999999","2","999999","4","888888","1","1","3","4","4","4","1","2","2","2","2","2","2","3","2","2","12","3","1","2","2","2","14","16","2","1","1","1","1","4","0","0","2","1202","3","1","1","1","888888","1","888888","1","1","1","0","1","1","1","1","1","1","1","1","1","0","2","5","1","5","32.483000000000004","PAR14_0131","1"
"12","1a455e5a-58e2-4b79-ade2-2ade14793398-b2044f4a096d764840319223","1203","2","12130101","1213","121301","12130101","12130101233","1","3","1202","27jan2014","1","2","1960","54","2","3","3","3","2","2","2","2","4","1","4","4","4","4","3","888888","2","1","1","1","2","999999","999999","999999","2","3","3","2","2","1","888888","2","7","888888","7","888888","888888","1","1","1","1","6","888888","2","1","3","888888","1","3","1","1","1","2","1","1","888888","7","7","1","1","5","2","3","3","888888","4","7","7","888888","7","5","7","1","3","2","10","10","10","10","1","10","10","1","1","1","7","888888","888888","2","1","0","0","999999","999999","999999","0","0","0","2","1","2","2","1","1","1","1","1","1","1","0","999999","4","1","1","1","1202","999999","999999","1","1202","3","3","2","888888","999999","888888","888888","13","888888","999999","888888","999999","888888","888888","888888","888888","888888","888888","4","888888","1","1","5","999999","888888","999999","888888","1","888888","888888","2","5","3","3","1","1202","3","5","1","888888","888888","1","30","1","1","1","0","1","0","1","1","1","1","0","1","1","1","2","2","2","8","41.383","PAR14_0132","2"
"12","1a455e5a-58e2-4b79-ade2-2ade14793398-b2044f4a096d764840319226","1203","2","12130101","1213","121301","12130101","12130101233","1","3","1","27jan2014","1","2","1990","24","1","3","2","1","2","2","3","2","4","1","4","4","4","4","2","5","2","1","2","2","2","999999","999999","999999","2","2","3","3","2","4","4","1","5","888888","1","1","4","1","1","3","1","1","7","1","3","3","888888","4","1","1","1","7","1","7","7","888888","3","7","1","2","5","888888","999999","4","3","4","1","7","4","1","1","7","1","3","2","10","888888","1","10","888888","888888","888888","888888","1","5","7","1","888888","2","0","0","0","999999","0","0","999999","999999","0","2","1","2","3","1","2","2","999999","2","2","1","0","999999","999999","1","1","1","1201","999999","999999","1","1201","4","2","1","1","999999","4","5","10","1","2","888888","999999","2","4","2","3","2","2","12","0","1","1","3","999999","9","999999","2","1","2","3","1","2","0","0","1","1201","4","1","2","1","888888","1","888888","1","0","1","0","1","1","1","1","1","0","0","1","0","0","2","2","2","8","37.866","PAR14_0133","2"
"12","1b70835a-9509-45da-9fc7-3b6f3216ab2c-f2d2a4cb3f1ebd524032181","1204","3","12041717","1204","120417","12041717","12041717070","2","5","1202","22jan2014","1","1","1957","57","2","1","3","3","1","2","3","2","2","2","2","2","4","999999","1","1","2","2","2","2","2","999999","999999","999999","2","3","2","3","2","3","4","2","888888","6","1","1","888888","6","7","1","5","5","1","1","7","7","6","6","1","1","6","5","1","1","5","7","7","7","6","2","1","1","3","3","2","4","4","6","6","5","5","1","2","3","2","1","1","1","10","5","5","1","1","1","1","5","2","2","2","0","0","0","0","0","999999","999999","999999","0","2","3","2","1","2","999999","2","999999","2","2","0","1","1","2","1","1","1","1203","999999","999999","2","999999","1","4","2","1","999999","4","2","4","1","2","1","4","1","888888","2","3","1","1","2","1","1","1","1","4","5","2","1","2","2","1","2","3","1","4","1","1202","3","5","2","888888","888888","1","45","1","0","1","0","0","0","1","1","1","0","0","1","0","0","2","4","2","8","38.933","PAR14_0141","1"
"12","1a467892-6903-4522-83a3-938cf1404ace-b2044f4a096d764840319204","1203","2","12130101","1213","121301","12130101","12130101236","2","5","1202","27jan2014","1","2","1957","57","2","5","2","1","2","2","2","2","4","4","4","4","3","4","2","888888","2","1","1","2","2","999999","999999","999999","2","2","3","3","2","3","1","3","5","7","3","5","5","7","888888","6","6","7","888888","7","7","6","5","4","5","6","5","5","4","4","1","5","7","7","7","2","2","2","999999","4","1","1","7","7","6","6","3","7","1","2","888888","10","1","1","1","7","6","4","5","1","1","1","7","2","2","0","0","0","999999","0","999999","999999","999999","0","1","2","2","3","2","999999","2","999999","2","1","0","0","999999","999999","1","1","1","1201","999999","999999","1","1201","1","2","2","2","999999","1","4","10","1","2","888888","999999","2","888888","1","3","2","2","12","1","1","1","5","999999","4","999999","2","2","3","3","3","2","0","3","2","1201","2","5","1","888888","1","1","20","1","1","1","0","1","0","0","1","1","0","0","1","1","888888","2","5","2","11","39.333","PAR14_0134","2"
"12","1a467892-6903-4522-83a3-938cf1404ace-b2044f4a096d764840319206","1203","2","12130101","1213","121301","12130101","12130101236","2","5","1202","27jan2014","1","2","1973","41","2","70","3","3","2","2","3","2","1","1","4","4","4","4","1","1","1","888888","1","2","2","999999","999999","999999","2","4","2","3","3","3","1","2","4","5","1","3","888888","1","5","5","1","888888","888888","888888","1","3","7","7","2","1","5","1","4","1","1","888888","4","888888","4","2","3","2","3","3","3","2","7","7","1","1","7","7","2","3","2","7","1","3","1","2","10","1","10","10","10","7","5","2","2","0","0","0","999999","999999","999999","999999","999999","0","1","2","2","1","2","999999","2","999999","2","2","0","0","1","888888","1","1","2","999999","7","999999","2","999999","4","3","2","1","999999","5","5","10","1","2","888888","999999","888888","4","3","3","2","2","12","1","1","1","5","999999","888888","999999","2","2","888888","2","1","3","0","0","1","1202","3","4","3","1","888888","2","888888","1","0","1","0","1","1","1","1","1","0","0","1","0","0","2","2","2","11","46.8","PAR14_0135","2"
"12","1a6877a0-8d7d-4409-9a5a-e2bb69dfc1c2-a991fb213ff2403340317147","1205","3","12121111","1212","121211","12121111","12121111229","1","4","1","23jan2014","1","2","1969","45","1","3","2","2","1","2","2","2","4","1","4","2","4","4","1","4","2","1","1","2","2","999999","999999","999999","2","2","1","3","3","4","1","2","5","7","6","4","3","4","5","4","3","7","4","4","7","7","4","2","5","5","6","5","6","4","7","888888","7","2","4","2","2","1","2","1","1","1","7","3","5","5","4","4","3","2","2","9","3","1","1","3","4","1","2","4","6","6","7","1","1","0","0","0","999999","0","999999","999999","0","0","2","3","2","1","2","999999","2","999999","2","2","0","0","4","1","1","1","1","1201","999999","999999","1","1201","3","2","2","2","999999","888888","5","2","888888","999999","888888","999999","888888","888888","888888","3","2","2","6","888888","1","1","1","4","2","4","2","2","2","1","5","3","0","2","2","1202","2","5","4","888888","888888","1","888888","1","1","1","0","1","0","0","1","1","0","0","1","0","0","2","6","2","5","35.733000000000004","PAR14_0136","2"
"12","1a6877a0-8d7d-4409-9a5a-e2bb69dfc1c2-a991fb213ff2403340317149","1205","3","12121111","1212","121211","12121111","12121111229","1","4","1","23jan2014","1","2","1979","35","3","5","2","3","2","2","2","2","4","3","1","4","4","4","2","5","2","1","2","1","1","1","11","1","2","2","2","3","3","4","3","2","2","3","5","4","1","3","5","2","3","4","1","1","7","7","5","4","6","3","4","4","2","3","4","4","7","6","5","2","3","2","1","2","1","1","5","6","5","7","2","5","3","2","888888","6","5","3","2","4","5","5","4","6","1","7","2","3","1","1","0","0","0","0","999999","0","0","0","1","2","2","2","2","999999","2","999999","2","2","0","0","999999","3","1","1","1","1201","999999","999999","2","999999","3","2","2","2","999999","5","888888","13","888888","999999","888888","999999","888888","4","3","3","1","2","3","1","12","2","1","4","4","1","2","2","4","2","3","4","2","3","2","1202","2","5","1","888888","888888","1","888888","1","0","1","0","0","0","1","1","0","0","0","1","0","0","2","6","2","5","39.7","PAR14_0137","2"
"12","1a8e5239-433a-48a3-bb80-48342f20da36-f2d2a4cb3f1ebd5240321223","1202","2","12110606","1211","121106","12110606","12110606181","1","3","1","04feb2014","1","2","1972","42","2","1","3","2","2","2","4","2","3","4","2","4","4","4","2","988888","2","2","2","888888","1","3","8","1","2","3","3","2","2","3","3","2","2","4","2","4","4","3","4","1","1","7","1","4","4","1","4","4","1","3","3","3","3","3","1","5","7","7","6","2","2","3","3","3","4","4","5","4","4","1","1","7","2","3","1","9","9","2","2","5","9","5","5","7","7","7","7","2","2","0","0","0","0","999999","999999","0","0","0","2","3","2","1","1","2","2","999999","1","2","1","1","1","1","1","1","1","988888","999999","999999","888888","999999","4","4","2","2","999999","4","888888","2","2","2","1","2","2","888888","888888","3","2","2","12","2","1","1","5","999999","888888","999999","1","1","2","1","2","5","1","3","1","1202","2","5","1","1","2","1","888888","1","0","1","1","1","0","0","1","1","1","0","1","1","0","2","5","2","8","28.05","PAR14_0138","2"
"12","1a8e5239-433a-48a3-bb80-48342f20da36-f2d2a4cb3f1ebd5240321225","1202","2","12110606","1211","121106","12110606","12110606181","1","3","1","04feb2014","1","2","1987","27","1","4","2","3","2","2","2","2","4","2","4","3","3","4","1","4","1","2","1","2","2","999999","999999","999999","2","2","2","2","3","4","2","1","4","5","4","4","4","5","5","3","5","6","4","4","5","6","6","4","5","4","3","5","4","3","1","3","6","4","7","2","2","3","2","3","2","4","2","7","3","1","5","1","1","3","2","10","3","5","1","10","10","10","10","10","2","6","7","2","2","0","0","0","0","0","0","0","999999","0","2","1","1","2","2","999999","2","999999","2","2","0","0","1","2","1","1","1","1201","999999","999999","1","1201","4","3","2","2","999999","4","4","2","1","2","1","2","3","888888","2","3","2","2","15","2","1","1","1","1","15","11","2","2","2","1","2","3","1","1","1","1202","2","1","2","1","888888","1","888888","1","0","1","1","1","1","1","1","1","1","1","1","0","0","2","5","2","8","32.216","PAR14_0139","2"
"12","1a8f6880-b713-453d-9a4b-4fca23f15b83-dbec051edfaab50640325390","1205","2","12072424","1207","120724","12072424","12072424119","2","3","1","26jan2014","1","1","1950","64","1","1","3","2","1","2","1","2","2","2","4","1","3","999999","1","4","2","1","1","2","2","999999","999999","999999","2","2","2","3","3","3","1","2","888888","3","2","2","1","1","6","1","3","6","2","2","5","7","4","888888","2","1","3","3","6","6","6","5","6","4","5","2","3","2","2","3","1","1","4","1","7","4","888888","6","1","2","2","5","1","2","7","5","8","4","4","1","1","6","4","2","1","0","0","0","999999","0","999999","0","999999","0","2","3","2","1","2","999999","2","999999","2","2","0","1","4","2","1","1","1","888888","999999","999999","1","1201","4","2","2","2","3","2","10","2","1","2","1","2","2","4","2","3","1","2","11","888888","1","1","1","4","888888","5","2","2","3","3","2","2","0","2","1","1202","3","5","2","1","2","1","80","1","0","1","0","1","1","1","1","1","0","0","1","0","0","2","3","1","5","31.715999999999998","PAR14_0140","1"
"12","1b70835a-9509-45da-9fc7-3b6f3216ab2c-f2d2a4cb3f1ebd524032182","1204","3","12041717","1204","120417","12041717","12041717070","2","5","1202","22jan2014","1","2","1966","48","1","27","3","1","2","2","2","2","4","2","2","2","4","4","1","10","1","888888","888888","888888","2","999999","999999","999999","2","3","2","1","3","4","3","2","1","1","888888","1","888888","7","7","1","1","7","888888","1","4","5","7","5","1","3","1","1","1","888888","888888","888888","5","5","888888","888888","3","3","2","3","6","4","888888","7","4","1","1","1","1","3","2","888888","1","1","1","5","3","1","1","1","5","1","7","3","2","0","0","0","999999","0","999999","0","0","0","2","5","2","1","2","999999","2","999999","2","2","0","1","2","2","1","1","1","1203","999999","999999","1","1202","3","3","1","1","999999","4","5","4","888888","999999","3","4","888888","4","3","3","1","1","5","1","1","1","5","999999","3","999999","2","2","2","2","2","7","5","5","1","1202","3","5","2","888888","888888","1","888888","0","0","1","0","1","0","1","1","1","0","0","1","0","0","2","4","2","8","34.133","PAR14_0142","2"
"12","1c1049bb-a5e6-47f7-9182-4c2ef29331dd-5ec465dfe788dcb040327198","1204","3","12051818","1205","120518","12051818","12051818094","2","5","1","26jan2014","1","2","1995","19","1","13","3","2","2","2","3","2","4","3","3","3","4","4","2","5","2","1","1","2","2","999999","999999","999999","1","2","2","3","3","4","3","2","4","6","4","3","3","4","5","2","3","6","2","5","5","7","4","4","4","4","3","5","5","3","6","7","7","6","4","2","3","2","2","3","2","4","4","7","7","3","5","7","1","3","2","6","8","6","8","5","6","7","8","4","7","5","5","2","1","0","0","0","999999","999999","999999","0","999999","0","2","3","2","3","2","999999","2","999999","2","2","0","0","1","1","2","1","2","999999","6","999999","1","1201","2","2","1","2","999999","1","1","4","1","2","2","2","2","3","3","3","2","2","12","1","1","1","4","999999","0","999999","1","1","2","2","1","5","0","0","2","1202","2","2","2","1","2","1","888888","1","0","1","0","1","0","1","1","1","0","0","1","0","0","2","3","2","3","31.483","PAR14_0143","2"
"12","1c1049bb-a5e6-47f7-9182-4c2ef29331dd-5ec465dfe788dcb040327199","1204","3","12051818","1205","120518","12051818","12051818094","2","5","1202","26jan2014","1","1","1993","21","1","27","2","1","2","2","3","2","4","4","4","4","4","999999","2","5","2","2","2","2","2","999999","999999","999999","1","2","2","3","3","4","3","2","4","4","3","2","6","5","5","6","5","7","7","5","6","3","5","4","4","4","3","6","6","7","7","7","5","5","5","2","2","2","2","2","2","4","3","7","7","6","5","7","1","2","1","10","10","10","2","10","10","8","10","5","10","3","7","3","2","0","0","0","999999","0","999999","999999","999999","1","2","2","2","1","2","999999","2","999999","2","2","0","1","1","2","1","1","1","1201","999999","999999","2","999999","2","3","2","2","1","4","1","4","888888","999999","2","2","4","4","2","3","2","1","12","1","1","2","1","4","0","0","1","2","2","2","1","7","6","0","2","1202","2","1","1","1","1","1","888888","1","0","1","0","1","1","1","1","1","0","0","1","1","0","2","3","2","3","28.766","PAR14_0144","1"
"12","1c28f049-8831-4ee3-bc6c-5ed3ac9796ff-dbec051edfaab50640325645","1206","3","12100606","1210","121006","12100606","12100606151","2","5","1202","31jan2014","1","1","1952","62","2","888888","3","3","2","1","2","1","3","1","2","4","4","999999","1","888888","2","1","1","888888","2","999999","999999","999999","2","2","3","3","3","3","2","888888","4","3","3","4","3","888888","888888","888888","3","3","5","2","6","6","888888","2","2","888888","5","4","888888","888888","6","888888","5","6","2","1","888888","3","2","2","3","4","888888","2","888888","2","1","6","1","888888","1","7","6","888888","7","7","888888","7","6","888888","888888","2","6","1","2","0","0","0","0","0","999999","999999","0","0","2","888888","2","888888","2","999999","2","999999","2","888888","0","0","4","2","1","1","1","1202","999999","999999","1","1202","4","3","2","2","999999","4","888888","888888","888888","999999","888888","999999","888888","888888","888888","1","2","1","3","0","5","1","1","4","5","5","2","2","3","2","2","5","4","4","1","1202","3","5","1","888888","888888","1","888888","0","0","1","0","1","0","1","0","1","0","0","0","999999","0","2","3","1","5","33.783","PAR14_0145","1"
"12","1c28f049-8831-4ee3-bc6c-5ed3ac9796ff-dbec051edfaab50640325648","1206","3","12100606","1210","121006","12100606","12100606151","2","5","1202","31jan2014","1","2","1990","24","1","3","1","2","2","1","2","2","4","1","4","4","4","4","2","888888","2","888888","2","2","2","999999","999999","999999","2","2","2","3","2","4","3","1","888888","4","3","6","5","3","888888","5","4","1","7","4","6","6","5","888888","1","3","5","6","2","1","7","5","888888","3","6","2","2","2","2","2","2","4","5","5","6","6","2","5","1","2","2","1","8","1","2","3","7","2","2","1","1","6","4","2","2","0","0","0","999999","999999","999999","0","999999","0","2","5","2","2","1","3","2","999999","2","2","1","0","1","2","2","2","2","999999","77","999999","1","1202","1","2","1","2","999999","4","4","4","888888","999999","888888","999999","2","4","2","3","2","2","3","1","5","1","5","999999","6","999999","2","2","3","3","3","5","2","2","1","1202","3","5","5","888888","888888","2","8","0","0","1","0","0","0","0","0","0","0","0","0","999999","0","2","3","1","5","36.416","PAR14_0146","2"
"12","1cc4a1e8-d420-4dee-9c28-87080071ec8b-a991fb213ff2403340317512","1202","2","12110505","1211","121105","12110505","12110505177","1","3","1202","04feb2014","1","1","1948","66","2","3","3","3","2","2","4","2","4","1","4","4","4","999999","1","1","2","2","2","2","2","999999","999999","999999","2","3","3","3","3","4","2","1","7","5","4","2","1","1","6","1","1","7","4","1","5","3","3","1","1","1","1","3","6","6","5","4","5","7","1","1","2","3","2","3","4","4","4","5","4","1","4","6","3","4","2","10","5","1","1","5","5","4","4","1","1","1","7","3","1","0","0","0","999999","0","999999","0","999999","0","1","3","2","1","2","999999","1","2","2","2","0","0","1","999999","1","1","1","1201","999999","999999","1","1201","4","888888","2","2","999999","5","4","10","1","2","3","4","2","4","3","3","2","2","3","1","1","1","7","999999","888888","999999","2","2","888888","3","4","3","1","4","2","1202","2","5","1","1","888888","1","888888","1","0","1","0","0","0","1","0","0","0","0","1","0","0","2","6","2","6","25.65","PAR14_0147","1"
