"unique_id","gender","interview_start_time_hh","interview_start_time_min","interview_date_dd","interview_date_mm","interview_date_yy","constituency","a1","a2_a","a2_b","a2_c","a2_d","a3","b1","b2a","b2b","b3a","b3b","c1","c2","c2_other","c3","c3_other","c4","c5","c6","c6_other","c7a","c7b","c8","c9","interview_end_time_hh","interview_end_time_min"
"22538","2","10","16","27","9","19","Orakzai","3","0","0","1","0","2","3","1",,"1",,"1",,,"2",,"1","4",,,"1",,"2","1","10","21"
"22540","2","9","20","1","10","19","Orakzai","3","0","1","0","0","2","3","1",,"1",,"1",,,"1",,"1","4",,,"1",,"2","1","9","24"
"22542","2","12","11","30","9","19","Orakzai","4","0","1","0","0","2","3","1",,"1",,"1",,,"1",,"2","4",,,"1",,"2","1","12","14"
"22546","2","11","56","1","10","19","Taghamil Orakzai","2","0","1","0","0","2","3","1",,"1",,"1",,,"2",,"1","2","3",,"1",,"2","1","11","59"
"23603","2","14","58","27","9","19","PK-111","3","0","1","0","0","2","3","1",,"1",,"1",,,"2",,"2","2","4","submitted to coordinator","1",,"2","1","15","7"
"23604","2","10","0","1","10","19","North Waziristan","3","0","1","0","0","2","3","1",,"1",,"1",,,"1",,"1","2","4","Done by Coordinator","1",,"2","1","10","4"
"23607","2","10","48","26","9","19","PK-111 North Waziristan I","3","0","1","0","0","2","3","1",,"1",,"1",,,"1",,"1","2","4","Head of the center submitted data","1",,"2","1","10","58"
"23609","2","10","42","27","9","19","North Waziristan","3","0","1","0","0","2","3","1",,"1",,"1",,,"2",,"1","2","3",,"1",,"2","1","10","47"
"23610","2","14","38","27","9","19","PK-111","5","0","0","1","0","1","3","1",,"1",,"1",,,"1",,"1","1",,,"1",,"2","1","14","48"
"23611","2","14","31","1","10","19","PK-111","4","0","1","0","0","2","3","1",,"1",,"1",,,"2",,"1","2","4","Submitted to coordinator","1",,"2","1","14","40"
"23613","2","13","40","27","9","19","PK-111","2","0","1","0","0","2","3","1",,"1",,"1",,,"1",,"1","2","4","Submitted to Coordintor","1",,"2","1","13","50"
"23614","2","12","26","30","9","19","Waziristan","3","0","1","0","0","2","3","2",,"1",,"1",,,"2",,"1","4",,,"1",,"2","1","12","31"
"23615","2","10","36","1","10","19","waziristan","3","0","1","0","0","2","3","1",,"1",,"1",,,"1",,"1","2","4","uploaded by coordinator","1",,"2","2","10","39"
"23616","2","11","25","1","10","19","Waziristan","3","0","1","0","0","2","3","1",,"1",,"1",,,"2",,"1","1",,,"1",,"2","1","11","31"
"23618","2","15","51","27","9","19","north waziristan","3","0","1","1","0","2","3","1",,"2",,"1",,,"2",,"1","1",,,"1",,"2","2","15","53"
"23619","2","14","38","27","9","19","North Waziristan","3","0","1","0","0","2","3","1",,"1",,"1",,,"1",,"1","4",,,"1",,"2","1","14","43"
"23621","2","14","37","30","9","19","Waziristan","3","0","1","1","0","2","3","2",,"2",,"2","4",,,,,,,,,,,,"14","43"
"23622","2","11","28","26","9","19","wasiristan","3","0","1","0","0","2","3","2",,"2",,"1",,,"1",,"1","2","3",,"1",,"2","2","11","35"
"23623","2","15","3","27","9","19","north waziristan","3","0","1","1","0","2","3","1",,"2",,"1",,,"2",,"1","1",,,"1",,"2","2","15","7"
"23625","2","10","15","27","9","19","Waziristan","1","0","1","1","0","2","3","1",,"1",,"1",,,"2",,"1","1",,,"1",,"2","1","10","20"
"23627","2","14","55","26","9","19","PK-112 N Waziristan II","3","0","1","0","0","2","3","1",,"1",,"1",,,"2",,"1","2","3",,"1",,"2","1","15","3"
"23628","2","10","26","1","10","19","Bannu","3","0","1","0","0","2","3","1",,"1",,"1",,,"3",,"1","2","3",,"1",,"2","1","10","29"
"23631","2","11","59","30","9","19","north waziristan","2","0","1","0","0","2","3","2",,"2",,"1",,,"2",,"1","2","3",,"1",,"2","2","12","3"
"23632","2","15","32","1","10","19","Tall Waziristan","3","0","1","0","0","2","3","1",,"1",,"1",,,"1",,"1","2","4","Done by Coordinator","1",,"2","1","15","36"
"23639","2","10","30","1","10","19","Waziristan","4","0","1","0","0","2","3","1",,"1",,"1",,,"1",,"1","1",,,"1",,"2","1","10","34"
"23640","2","14","45","27","9","19","North Waziristan","3","0","1","0","0","2","3","1",,"1",,"1",,,"2",,"1","2","3",,"1",,"2","1","14","51"
"23644","2","16","42","27","9","19","Norht Waziristan","3","0","1","0","0","2","3","2",,"2",,"1",,,"2",,"1","3",,,"1",,"2","1","16","48"
"23645","2","16","44","30","9","19","waziristan","3","0","1","0","0","2","3","2",,"2",,"1",,,"2",,"1","1",,,"1",,"2","1","16","47"
"23646","2","9","35","27","9","19","PK-112","3","0","1","0","0","2","3","1",,"1",,"1",,,"2",,"1","2","4","submitted to coordinator","1",,"2","1","9","45"
"23649","2","14","21","1","10","19","PK-112","3","0","1","0","0","2","3","1",,"1",,"1",,,"2",,"1","2","4","Submitted to coordinator","1",,"2","1","14","27"
"24101","2","10","9","1","10","19","Bajaur Agency","3","0","1","0","0","2","3","1",,"1",,"1",,,"2",,"1","2","4","Done by Coordinator","1",,"2","1","10","13"
"24103","2","15","48","26","9","19","bajaur","4","0","1","1","0","2","3","2",,"2",,"1",,,"2",,"1","2","3",,"1",,"2","2","15","51"
"24105","2","11","10","26","9","19","PK-100 Bajaur I","4","0","0","1","0","2","3","1",,"1",,"1",,,"2",,"1","2","3",,"1",,"2","1","11","20"
"24106","2","13","56","30","9","19","PK-100 Chinagai","3","0","1","0","0","2","3","1",,"1",,"1",,,"2",,"1","2","4","submitted to coordinator","1",,"2","1","14","4"
"24107","2","14","40","26","9","19","bajaur","4","0","0","1","0","2","3","2",,"2",,"1",,,"2",,"1","1",,,"1",,"2","2","14","44"
"24108","2","15","32","27","9","19","Bajaur","3","0","1","1","0","2","3","1",,"2",,"1",,,"2",,"1","4",,,"1",,"2","1","15","47"
"24111","2","15","1","27","9","19","Bajaur","3","0","1","1","0","2","3","2",,"2",,"1",,,"2",,"1","1",,,"1",,"2","1","15","8"
"24113","2","14","27","27","9","19","PK-100","4","0","1","0","0","2","3","1",,"1",,"1",,,"2",,"1","2","4","submitted to coordinator","1",,"2","1","14","37"
"24114","2","10","8","30","9","19","Surda Bajaur","4","0","0","1","0","2","3","1",,"1",,"1",,,"2",,"1","4",,,"1",,"2","1","10","12"
"24115","2","16","27","27","9","19","bajaur","3","0","1","1","0","1","3","1",,"2",,"1",,,"2",,"1","4",,,"1",,"2","2","16","30"
"24116","2","14","13","26","9","19","bajaur","4","0","1","1","0","2","3","2",,"2",,"1",,,"2",,"1","1",,,"1",,"2","2","14","17"
"24117","2","11","44","30","9","19","bajaur","3","0","1","1","0","2","3","2",,"2",,"1",,,"2",,"1","2","4","uoloaded by coordinator","1",,"2","2","11","47"
"24118","2","12","4","1","10","19","PK-100","2","0","1","0","0","2","3","1",,"1",,"1",,,"2",,"1","2","3",,"1",,"2","1","12","15"
"24120","2","11","14","27","9","19","Bajaur","3","0","1","0","0","2","3","1",,"1",,"1",,,"2",,"1","4",,,"1",,"2","1","11","18"
"24122","2","16","8","27","9","19","PK-100","3","0","1","0","0","2","3","1",,"1",,"1",,,"2",,"1","2","4","submitted to coordinator","1",,"2","1","16","15"
"24123","2","10","5","27","9","19","PK-100","3","0","1","0","0","2","3","2",,"2",,"1",,,"2",,"1","2","4","submitted to coordinator","1",,"2","2","10","14"
"24124","2","14","54","1","10","19","Bajaur","2","0","1","0","0","2","3","1",,"1",,"1",,,"2",,"1","1",,,"1",,"2","1","15","0"
"24125","2","10","34","26","9","19","bajaur","3","0","0","1","0","2","3","1",,"1",,"1",,,"2",,"1","1",,,"1",,"2","2","10","36"
"24127","2","16","22","27","9","19","Bajaur","3","0","1","0","0","2","3","1",,"1",,"1",,,"3",,"1","2","3",,"1",,"2","1","16","28"
"24128","2","14","55","30","9","19","bajaur","3","0","1","1","0","2","3","1",,"1",,"1",,,"2",,"1","4",,,"1",,"2","1","14","59"
"24129","2","14","26","26","9","19","bajaur","4","0","1","1","0","2","3","2",,"2",,"1",,,"2",,"1","1",,,"1",,"2","2","14","30"
"24130","2","11","25","1","10","19","bajaur","3","0","1","1","0","2","3","1",,"1",,"1",,,"2",,"2","1",,,"1",,"2","1","11","29"
"24131","2","10","9","27","9","19","Bajaur","3","0","1","1","0","2","3","1",,"1",,"1",,,"1",,"1","4",,,"1",,"2","2","10","14"
"24132","2","12","0","27","9","19","Bajaur","3","0","1","0","0","2","3","1",,"2",,"2","3","It was very far away",,,,,,,,,,,"12","4"
"24133","2","14","48","26","9","19","bajaur","4","1","0","0","0","2","3","2",,"2",,"1",,,"2",,"1","1",,,"1",,"2","2","14","52"
"24134","2","11","3","30","9","19","Bajaur","3","0","1","0","0","2","3","2",,"1",,"1",,,"1",,"1","2","4","Agent did the online work","1",,"2","2","11","6"
"24135","2","15","32","26","9","19","bajaur","4","0","1","1","0","2","3","1",,"2",,"1",,,"2",,"1","2","3",,"1",,"2","2","15","36"
"24137","2","11","35","27","9","19","Bajaur","3","0","1","0","0","2","3","1",,"1",,"1",,,"2",,"1","2","4","Agent did the online work","1",,"2","2","11","54"
"24138","2","11","39","27","9","19","Bajaur","3","0","1","0","0","2","3","1",,"1",,"1",,,"2",,"1","1",,,"1",,"2","1","11","43"
"24139","2","16","19","26","9","19","bajaur","3","0","0","1","0","2","3","2",,"2",,"1",,,"2",,"1","1",,,"1",,"2","2","16","23"
"24141","2","11","2","1","10","19","Bajaur","2","0","1","0","0","2","3","1",,"1",,"1",,,"2",,"1","2","4","Coordinator/agent did not work","1",,"2","2","11","10"
"24142","2","11","22","30","9","19","Bajaur","3","0","1","0","0","2","3","1",,"1",,"1",,,"2",,"1","2","4","Agent did the online work","1",,"2","2","11","28"
"24144","2","16","4","26","9","19","bajaur","3","0","1","0","0","2","3","1",,"2",,"1",,,"2",,"2","1",,,"1",,"2","2","16","7"
"24145","2","12","52","30","9","19","PK-101","3","0","1","0","0","2","3","1",,"1",,"1",,,"2",,"1","1",,,"1",,"2","2","12","55"
"24146","2","12","39","26","9","19","bajaur","3","1","1","0","0","2","3","1",,"1",,"2","3","over staff",,,,,,,,,,,"12","42"
"24148","2","14","47","26","9","19","PK-101 Bajaur II","3","0","1","0","0","2","3","1",,"1",,"1",,,"2",,"2","2","4","submitted to coordinator","1",,"2","1","14","55"
"24149","2","14","46","1","10","19","bajaur","3","0","1","0","0","2","3","2",,"2",,"1",,,"2",,"1","4",,,"1",,"2","2","14","50"
"24151","2","10","9","30","9","19","PK-101","3","0","1","0","0","2","3","2",,"1",,"1",,,"2",,"1","2","4","submitted to coordinator","1",,"2","1","10","15"
"24152","2","10","33","30","9","19","PK-101","3","0","0","1","0","2","3","2",,"2",,"1",,,"1",,"1","2","3",,"1",,"2","2","10","36"
"24154","2","10","14","30","9","19","Barang Bajaur","3","0","1","0","0","2","3","1",,"1",,"1",,,"1",,"1","2","4","Done by Coordinator","1",,"2","1","10","19"
"24155","2","12","28","1","10","19","Bajaur","2","0","0","0","1","2","3","2",,"1",,"1",,,"2",,"1","2","4","Coordinator did the online work","1",,"2","2","12","33"
"24156","2","12","15","27","9","19","PK-101","3","0","1","0","0","2","3","1",,"1",,"1",,,"2",,"1","2","4","Submitted to coordinator","1",,"2","1","12","25"
"24157","2","11","0","30","9","19","Zorbandor Bajaur","4","0","1","0","0","2","3","1",,"1",,"1",,,"2",,"2","2","4","Done by Coordinator","1",,"2","1","11","5"
"24160","2","16","40","25","9","19","bajaur","3","0","1","1","0","2","3","1",,"2",,"1",,,"2",,"1","2","4","data given to coordinator","1",,"2","1","16","45"
"24161","2","16","36","27","9","19","Bajaur","3","0","0","1","0","2","3","1",,"1",,"1",,,"2",,"1","1",,,"1",,"1","1","16","40"
"24162","2","10","12","26","9","19","PK-101 Bajaur","4","0","1","0","0","2","3","1",,"1",,"1",,,"2",,"1","1",,,"1",,"2","1","10","22"
"24163","2","11","51","30","9","19","Bajaur","4","0","1","1","0","2","3","2",,"2",,"1",,,"2",,"1","4",,,"1",,"1","1","11","59"
"24164","2","15","2","25","9","19","bajaur","3","0","1","1","0","2","3","2",,"2",,"1",,,"2",,"2","1",,,"1",,"2","2","15","11"
"24165","2","10","38","26","9","19","bajaur","3","0","1","0","0","2","3","1",,"1",,"1",,,"2",,"1","1",,,"1",,"2","1","10","44"
"24166","2","10","15","30","9","19","bajaur","3","0","1","1","0","2","3","1",,"1",,"1",,,"2",,"1","4",,,"1",,"2","2","10","18"
"24167","2","15","55","27","9","19","Bajaur","3","0","1","0","0","2","3","1",,"1",,"1",,,"2",,"1","1",,,"1",,"2","1","16","0"
"24168","2","10","42","30","9","19","Bajaur","3","0","1","0","0","2","3","1",,"1",,"2","3","was busy",,,,,,,,,,,"10","44"
"24169","2","15","42","26","9","19","PK-101 Bajaur II","3","0","1","0","0","2","3","1",,"1",,"1",,,"2",,"2","1",,,"2","Female center","2","1","15","58"
"24172","2","14","46","30","9","19","PK-101","3","0","1","0","0","2","3","1",,"1",,"1",,,"2",,"1","2","4","submitted to coordinator","1",,"2","1","14","53"
"24174","2","15","22","30","9","19","Bajaur","4","0","0","1","0","2","3","1",,"1",,"1",,,"2",,"1","1",,,"1",,"2","1","15","26"
"24176","2","10","8","1","10","19","Bajaur","2","1","0","0","0","1","3","1",,"1",,"1",,,"2",,"1","1",,,"1",,"2","2","10","15"
"24177","2","14","53","1","10","19","bajaur","3","0","1","0","0","2","3","1",,"1",,"1",,,"2",,"1","2","4","uploaded by coordinator","1",,"2","2","14","57"
"24180","2","16","0","25","9","19","bajaur","3","0","1","1","0","2","3","1",,"1",,"1",,,"2",,"1","2","3",,"1",,"2","1","16","5"
"24181","2","10","44","30","9","19","PK-102","3","0","1","0","0","2","3","2",,"2",,"1",,,"2",,"1","2","4","data given to coordinator","1",,"2","2","10","47"
"24184","2","12","6","30","9","19","PK-102","3","0","1","0","0","2","3","1",,"1",,"1",,,"2",,"1","1",,,"1",,"2","1","12","13"
"24185","2","15","15","1","10","19","Bajaur","3","0","1","0","0","2","3","2",,"1",,"1",,,"2",,"1","2","4","Coordinator did the online work","1",,"2","2","15","19"
"24186","2","11","16","30","9","19","Bajaur","4","0","1","0","0","2","3","1",,"1",,"1",,,"2",,"1","2","3",,"2","Presiding officer did not allow","2","1","11","21"
"24187","2","16","36","27","9","19","Aman Gate Bajaur","3","0","1","0","0","2","3","1",,"1",,"1",,,"1",,"1","4",,,"1",,"2","1","16","40"
"24188","2","11","3","30","9","19","bajaur","3","0","1","0","0","2","3","1",,"1",,"1",,,"2",,"1","2","3",,"1",,"2","1","11","6"
"24189","2","10","46","27","9","19","PK-102","4","0","1","0","0","2","3","1",,"2",,"1",,,"3",,"1","2","3",,"1",,"2","2","10","49"
"24190","2","12","22","1","10","19","Bajaur","3","0","1","0","0","2","3","1",,"1",,"1",,,"3",,"1","2","4","Coordinator did the online work","1",,"2","2","12","26"
"24192","2","15","15","30","9","19","bajaur","3","0","1","1","0","2","3","1",,"1",,"1",,,"2",,"2","1",,,"1",,"2","2","15","22"
"24194","2","15","25","26","9","19","bajaur","3","0","1","0","0","2","3","1",,"2",,"1",,,"2",,"1","2","3",,"1",,"2","2","15","27"
"24195","2","16","22","27","9","19","PK-102","3","0","1","0","0","2","3","1",,"1",,"1",,,"2",,"1","2","4","submitted to coordinator","1",,"2","1","16","30"
"24199","2","11","0","26","9","19","PK-102 Bajaur II","2","0","1","0","0","2","3","1",,"1",,"1",,,"1",,"1","1",,,"1",,"2","1","11","10"
"24200","2","11","27","27","9","19","Bajaur","3","0","1","0","0","2","3","2",,"1",,"1",,,"2",,"1","1",,,"1",,"2","1","11","33"
"24201","2","9","51","27","9","19","bajaur","2","0","1","1","0","2","3","2",,"2",,"1",,,"3",,"1","1",,,"1",,"2","2","9","54"
"24202","2","10","5","1","10","19","Bajaur","3","0","1","0","0","2","3","2",,"2",,"2","1",,,,,,,,,,,,"10","7"
"24204","2","11","50","1","10","19","PK-102","3","0","1","0","0","2","3","1",,"1",,"1",,,"2",,"1","2","4","Submitted to supervisor","1",,"2","1","12","2"
"24205","2","10","2","30","9","19","PK-102","3","0","1","0","0","2","3","1",,"1",,"1",,,"2",,"2","1",,,"1",,"2","1","10","8"
"24206","2","14","46","30","9","19","PK-102","3","0","1","1","0","2","3","1",,"1",,"1",,,"2",,"1","1",,,"1",,"2","1","14","49"
"24207","2","9","30","1","10","19","Tarkho Bajaur","3","0","1","0","0","2","3","1",,"1",,"1",,,"2",,"1","2","3",,"1",,"2","2","9","37"
"24208","2","15","33","25","9","19","bajaur","3","0","0","1","0","2","3","2",,"1",,"1",,,"2",,"1","2","1",,"1",,"2","1","15","38"
"24209","2","10","44","30","9","19","Bajaur","3","0","0","1","0","2","3","1",,"1",,"1",,,"2",,"1","2","4","Coordinator did the online work","1",,"2","1","10","49"
"24210","2","16","26","26","9","19","bajaur","3","0","1","1","0","2","3","2",,"2",,"1",,,"2",,"2","4",,,"1",,"2","1","16","29"
"24211","2","15","17","26","9","19","mohmand","3","0","1","0","0","2","3","2",,"2",,"1",,,"2",,"1","1",,,"1",,"2","2","15","19"
"24212","2","11","25","1","10","19","Agra / Malangi District","3","0","1","0","0","2","3","1",,"1",,"1",,,"2",,"1","2","3",,"1",,"2","1","11","28"
"24213","2","10","37","27","9","19","Bajaur","2","0","1","1","0","1","3","2",,"1",,"1",,,"2",,"1","1",,,"1",,"2","1","10","44"
"24216","2","10","11","26","9","19","bajaur","3","0","1","0","0","2","3","2",,"2",,"1",,,"3",,"1","1",,,"1",,"1","2","10","15"
"24219","2","14","5","30","9","19","PK-102 Bajaur","3","0","1","0","0","2","3","1",,"1",,"1",,,"2",,"1","2","4","submitted to coordinator","1",,"2","1","14","12"
"24221","2","11","40","1","10","19","Bajaur","3","0","1","0","0","2","3","1",,"1",,"1",,,"2",,"1","2","4","Coordinator/agent did the online work","1",,"2","2","11","47"
"24222","2","10","2","27","9","19","PK-100","5","0","1","0","0","2","3","2",,"2",,"1",,,"2",,"1","1",,,"1",,"2","2","10","6"
"24223","2","11","26","30","9","19","bajaur","3","0","1","1","0","2","3","1",,"1",,"1",,,"2",,"1","2","4","uploaded by coordinator","1",,"2","2","11","29"
"25702","2","10","16","27","9","19","PK-113","2","0","1","0","0","2","3","1",,"1",,"1",,,"4",,"1","2","4","submitted to trainner","1",,"2","1","10","26"
"25711","2","16","37","30","9","19","South Waziristan","2","0","1","0","0","2","3","1",,"1",,"1",,,"1",,"1","4",,,"1",,"2","1","16","41"
"25713","2","10","24","1","10","19","Sultan Kot Makeen","2","0","1","0","0","2","3","1",,"1",,"1",,,"1",,"1","2","4","Submitted to coordinator","1",,"2","1","10","35"
"25732","2","15","49","27","9","19","South Waziristan","2","0","1","0","0","2","3","1",,"1",,"1",,,"3",,"1","2","3",,"1",,"2","1","15","54"
"25737","2","14","15","30","9","19","Waziristan","3","0","1","1","0","2","3","1",,"1",,"1",,,"1",,"1","2","3",,"1",,"2","2","14","19"
"25741","2","16","32","25","9","19","bajaur","2","0","1","1","0","2","3","1",,"2",,"1",,,"1",,"2","1",,,"1",,"2","1","16","36"
"25747","2","11","20","27","9","19","PK-113","1","0","0","1","0","2","3","1",,"1",,"1",,,"1",,"1","1",,,"1",,"2","1","11","30"
"25750","2","12","36","30","9","19","s.waziristan","3","0","1","0","0","2","3","1",,"2",,"1",,,"1",,"1","1",,,"1",,"2","2","12","38"
"25751","2","15","55","30","9","19","south waziristan","2","0","1","0","0","2","3","1",,"1",,"1",,,"1",,"1","2","4","uploaded by coordinator","1",,"2","2","15","57"
"25753","2","15","41","30","9","19","Waziristan","3","0","1","0","0","2","3","2",,"2",,"1",,,"1",,"1","2","4","Coordinator/agent did the online work","2","Not allowed by presiding officer","2","1","15","47"
"25754","2","12","15","26","9","19","PK-111 South Waziristan I","3","0","1","0","0","2","3","1",,"1",,"1",,,"1",,"1","2","4","submitted to coordinator","2","Not allowed by presiding officer","2","1","12","31"
"25757","2","16","28","27","9","19","Waziristan","3","0","1","0","0","2","3","1",,"1",,"1",,,"2",,"1","2","4","Done by Coordinator","2","Presiding officer did not allow to observe","2","1","16","32"
"25761","2","16","21","25","9","19","waziristan","5","0","0","0","1","3","5",,,"3",,"2","2",,,,,,,,,,,,"16","23"
"25769","2","10","16","30","9","19","PK-114","3","0","1","0","0","2","3","1",,"1",,"1",,,"1",,"1","2","4","submitted to coordinator","1",,"2","1","10","24"
"25770","2","15","45","25","9","19","PK-114 South Waziristan II","2","0","1","0","0","2","3","1",,"1",,"1",,,"1",,"1","2","3",,"1",,"2","1","16","0"
"25772","2","14","33","26","9","19","south waziristan","2","0","1","0","0","2","3","2",,"2",,"1",,,"1",,"1","1",,,"1",,"2","2","14","36"
"25773","2","14","15","1","10","19","Waziristan","2","0","1","0","0","2","3","1",,"1",,"1",,,"1",,"1","2","3",,"1",,"2","2","14","21"
"25777","2","12","2","1","10","19","Waziristan","3","0","1","1","0","2","3","2",,"1",,"1",,,"3",,"2","2","3",,"1",,"1","1","12","8"
"26301","2","15","19","1","10","19","PK-105 landikotal","3","0","1","1","0","2","3","1",,"1",,"1",,,"2",,"1","2","3",,"1",,"2","1","15","22"
"26303","2","15","30","25","9","19","Sheikh Malkhel","4","0","1","0","0","2","3","2",,"1",,"1",,,"1",,"1","2","3",,"1",,"2","2","15","40"
"26305","2","12","31","26","9","19","khyber","3","0","1","0","0","2","3","1",,"1",,"1",,,"2",,"1","1",,,"1",,"2","2","12","34"
"26306","2","12","20","1","10","19","PK-105","4","0","1","0","0","2","3","1",,"1",,"1",,,"2",,"1","1",,,"1",,"2","1","12","32"
"26308","2","14","0","1","10","19","PK-105","3","0","1","0","0","2","3","1",,"1",,"1",,,"2",,"1","1",,,"1",,"2","1","14","6"
"26309","2","16","22","30","9","19","khyber agency landikotal","3","0","1","1","0","2","3","1",,"1",,"1",,,"1",,"1","2","4","uploaded by cordinator","1",,"2","2","16","25"
"26310","2","15","11","26","9","19","PK-105 Khyber I","4","0","1","0","0","2","3","1",,"1",,"1",,,"2",,"1","1",,,"1",,"2","1","15","21"
"26311","2","10","48","27","9","19","Khyber","3","0","1","1","0","2","3","1",,"1",,"1",,,"1",,"1","4",,,"1",,"2","1","10","53"
"26312","2","16","37","26","9","19","Khyber","2","0","1","1","0","2","3","1",,"1",,"1",,,"2",,"1","1",,,"1",,"2","1","16","49"
"26313","2","10","48","26","9","19","khyber","3","0","1","1","0","2","3","2",,"2",,"1",,,"1",,"2","2","3",,"1",,"2","2","10","51"
"26314","2","10","35","30","9","19","Khyber","3","0","1","0","0","2","3","1",,"2",,"1",,,"2",,"1","2","4","Agent did the online work","1",,"2","1","10","41"
"26316","2","12","40","27","9","19","Khyber","3","0","0","1","0","2","3","2",,"1",,"1",,,"1",,"1","2","3",,"1",,"2","1","12","45"
"26317","2","14","10","30","9","19","khyber agency","3","0","1","1","0","2","3","1",,"1",,"1",,,"2",,"1","2","3",,"1",,"2","2","14","10"
"26318","2","10","35","1","10","19","Khyber","3","0","1","1","0","2","3","1",,"1",,"1",,,"3",,"1","1",,,"1",,"2","1","10","39"
"26319","2","15","15","27","9","19","Khyber","1","0","1","1","0","2","3","1",,"1",,"1",,,"2",,"1","2","4","Agent did the online work","1",,"2","1","15","20"
"26321","2","11","30","27","9","19","khyber agency","1","0","1","1","0","1","3","2",,"2",,"1",,,"2",,"1","2","3",,"1",,"2","2","11","35"
"26322","2","15","26","30","9","19","Khyber","4","0","1","0","0","2","3","1",,"1",,"1",,,"1",,"1","1",,,"1",,"2","1","15","30"
"26324","2","15","39","30","9","19","Khyber","3","0","1","0","0","2","3","1",,"1",,"1",,,"2",,"1","1",,,"1",,"2","1","15","47"
"26325","2","14","58","25","9","19","PK-105","3","0","1","0","0","2","3","1",,"1",,"1",,,"2",,"1","1",,,"1",,"2","2","15","8"
"26326","2","16","9","30","9","19","khyber agency landikotal","4","0","1","0","0","2","3","1",,"1",,"1",,,"2",,"1","2","3",,"1",,"2","1","16","11"
"26327","2","12","52","1","10","19","khyber landi kotal","2","0","1","1","0","2","3","1",,"1",,"1",,,"1",,"2","1",,,"1",,"2","2","12","55"
"26328","2","10","33","1","10","19","Lorra Mirna Jamrod Khyber","3","0","1","0","0","2","3","1",,"1",,"1",,,"1",,"1","4",,,"1",,"2","1","10","37"
"26329","2","14","34","30","9","19","Khyber jamrod","3","0","1","0","0","2","3","2",,"2",,"1",,,"1",,"1","2","4","Uploaded by coordinator","1",,"2","1","14","36"
"26330","2","10","26","30","9","19","Khyber","3","0","1","0","0","2","3","1",,"1",,"1",,,"2",,"1","1",,,"1",,"2","1","10","34"
"26331","2","14","37","26","9","19","PK-106 Khyber II","2","0","1","0","0","2","3","1",,"1",,"1",,,"2",,"1","2","4","submitted to coordinator","1",,"2","1","14","47"
"26332","2","16","37","30","9","19","PK-106","3","0","1","0","0","2","3","1",,"1",,"1",,,"1",,"1","2","3",,"1",,"2","1","16","45"
"26334","2","11","9","30","9","19","Khyber","2","0","1","1","0","2","3","2",,"1",,"1",,,"2",,"1","1",,,"1",,"2","2","11","13"
"26335","2","16","0","27","9","19","khuber bara","3","0","1","0","0","2","1","2",,"2",,"1",,,"2",,"1","1",,,"1",,"2","1","16","3"
"26338","2","11","32","30","9","19","Khyber","3","0","1","0","0","2","3","2",,"2",,"1",,,"2",,"1","1",,,"1",,"2","2","11","38"
"26339","2","15","47","30","9","19","khyber bara","3","1","0","0","0","2","3","1",,"1",,"1",,,"1",,"1","1",,,"1",,"2","1","15","49"
"26340","2","14","21","30","9","19","khyber jamrod","3","0","1","0","0","2","3","1",,"1",,"1",,,"2",,"1","1",,,"1",,"2","1","14","24"
"26341","2","12","35","30","9","19","PK-106 Khyber III","3","0","1","0","0","2","3","1",,"1",,"1",,,"2",,"1","1",,,"1",,"2","1","12","42"
"26342","2","10","9","30","9","19","PK-106","2","0","1","0","0","2","3","1",,"2",,"1",,,"2",,"1","1",,,"1",,"2","2","10","11"
"26343","2","9","50","27","9","19","Khyber","3","0","1","0","0","2","3","1",,"1",,"1",,,"2",,"1","2","4","Done by Coordinator","1",,"2","1","9","55"
"26344","2","11","25","30","9","19","PK-106 Khyber II","3","0","1","0","0","2","3","1",,"1",,"2","3","not allowed female center",,,,,,,,,,,"11","30"
"26345","2","10","25","27","9","19","Khyber","3","0","1","0","0","2","3","1",,"1",,"1",,,"2",,"1","1",,,"1",,"2","1","10","30"
"26346","2","16","49","30","9","19","Khyber","3","0","1","0","0","2","3","1",,"1",,"1",,,"2",,"1","1",,,"1",,"2","4","16","52"
"26347","2","14","36","30","9","19","PK-106","3","0","1","0","0","2","3","1",,"1",,"1",,,"1",,"1","1",,,"1",,"2","1","14","43"
"26348","2","11","55","30","9","19","PK-106","3","0","1","0","0","2","3","1",,"1",,"1",,,"1",,"1","1",,,"1",,"2","1","12","4"
"26349","2","16","32","26","9","19","khyber agency","3","0","1","1","0","2","3","2",,"2",,"1",,,"1",,"1","1",,,"1",,"2","2","16","35"
"26350","2","14","31","27","9","19","Khyber","3","0","1","0","0","2","3","1",,"1",,"1",,,"2",,"1","1",,,"1",,"2","2","14","36"
"26351","2","9","47","27","9","19","PK-106","3","0","1","0","0","2","3","1",,"1",,"1",,,"2",,"1","1",,,"1",,"2","1","10","0"
"26352","1","16","31","26","9","19","Khyber","3","0","1","0","0","2","3","1",,"1",,"1",,,"3",,"1","2","3",,"1",,"2","1","16","36"
"26353","2","12","34","1","10","19","khyber agency","4","0","1","0","0","2","3","1",,"1",,"1",,,"2",,"1","1",,,"1",,"2","1","12","37"
"26354","2","14","15","30","9","19","PK-106","2","0","1","0","0","2","3","1",,"1",,"1",,,"1",,"1","1",,,"1",,"2","1","14","22"
