"village","country","guinea","senegal","householdsincommunity","timetoclosestmarket","hasmotorizedtransport","costtoclosestmarket","roadquality","transportearnings","ispeul","isdjallonke","isbedik","isbassari","istanda","isdiakhanke","ismalinke","ismandingo","ismende","pplinhh","agworkersinhh","kidsinschool","workoutsideag","ismason","iswelldigger","ischauffeur","issmallbusiness","issellstrees","iswoodworker","isblacksmith","ismechanic","istailor","isgriot","isgardener","ismarabout","ispensioner","isinvolvedingold","monthlyearnings","age","grewcorn","grewfonio","grewrice","grewsorghum","grewpeanuts","grewpotatoes","grewcabbage","grewcotton","grewsweetpotato","grewbeans","grewcassava","grewtarot","grewokra","grewbissap","grewtiguagelen","grewjakatu","numbercropsgrown","areacorn","areafonio","arearice","areasorghum","areapeanuts","areapotatoes","areacabbage","areacotton","areabeans","areacassava","areaokra","areabissap","areatiguagelen","boughtfertilizer","wasofferedfertilizer","usedurea","usednpk","ureaamt","npkamt","ureaprice","npkprice","fertilizedpotatoes","fertilizedcabbage","fertilizedcorn","fertilizedrice","fertilizedcotton","fertilizedpeanuts","fertilizedbissap","fertilizedjakatu","fertilizedmillet","fertilizedfonio","fertilizedcassava","mulch","manure","leavebranches","gathercompost","usedherbicide","herbicidepricebottle","herbicidepricesack","herbicidesacks","herbicidebottle","herbicidecorn","herbicidepeanuts","herbiciderice","herbicidecotton","herbicidebeans","herbicidefonio","herbicidemillet","herbicidebissap","herbicidejakatu","boughtinsecticide","insecticidepricepacket","insecticidepricebottle","insecticidebottles","insecticidepackets","insecticidecabbage","insecticidepotatoes","insecticidetrees","insecticidecotton","insecticidepeanuts","usedplow","plowedcorn","plowedpeanuts","plowedfonio","plowedpotatoes","plowedrice","plowedmillet","plowedcotton","cattleowned","cattlerented","paidtorentcattle","trainedcattle","daystrainedcattle","plowowned","plowcost","plowyearsowned","paytoborrowplow","farmonhill","cornonslope","riceonslope","fonioonslope","potatoesonslope","beansonslope","peanutsonslope","milletonslope","cottononslope","erosionispositive","erosionseverity","hiredlabor","dayslaborworked","amtlaborpaid","wagerateearly","wageratelate","helpedothers","dayshelpedothers","foniovarsknown","foniovarsgrown","foniosacs","foniosoilkansa","foniosoilsand","foniosoilndantaari","foniosoilkoccu","foniosoildounkiire","foniodaysseeding","foniodaysweeding","foniodaysharvesting","foniototaldays","foniokile","foniokileppl","foniokilespent","foniounpoundedsacssold","foniounpoundedprice","foniounpoundedsoldmonth","foniounpoundedearned","foniopoundedsoldmeasures","foniopoundedtimetopound","foniopoundedmeasureprice","foniopoundedmonthsold","foniopoundedearned","foniodaystoeatsack","cornvarsknown","cornvarsgrown","cornsacks","cornsoilkansa","cornsoilsand","cornsoildounkiire","cornsoilkoccu","corndaysseeding","corndaysweeding","corndaysharvesting","cornkile","cornkileppl","cornkilecost","cornsackssold","cornwhensold","cornprice","cornamtearned","milletvarsknown","milletvarsgrown","milletsacks","milletsoildounkiire","milletsoilsand","milletsoilkoccu","milletdaysseeding","milletdaysweeding","milletdaysharvesting","milletkile","milletkileppl","milletkilespent","milletsackssold","milletwhensold","milletprice","milletamtearned","peanutsvarsknown","peanutsvarsgrown","peanutssacs","peanutssoilkansa","peanutssoilndantaari","peanutssoilsand","peanutssoildounkiire","peanutssoilkoccu","peanutsdaysseeding","peanutsdaysweeding","peanutsdaysharvested","peanutskile","peanutskileppl","peanutskilespent","peanutssacssold","peanutswhensold","peanutssoldsacprice","peanutsearned","ricevarsknown","ricevarsgrown","ricesacks","ricesoilkansa","ricesoildounkiire","ricedaysseeding","ricedaysweeding","ricedaysharvesting","ricekile","ricekileppl","ricekilespent","ricesold","ricesoldmonth","ricesoldsacks","riceprice","riceamtearned","cottonamtharvested","cottonpaidseeds","cottonsoilkoccu","cottonsoildounkiire","cottonsoilsand","cottondaysseeding","cottondaysweeding","cottondaysharvesting","cottonkile","cottonkileppl","cottonkilespent","cottonamtearned","cottonlostmoney","putesacks","puteprice","putesoldamt","tarotsacks","tarotsoilkansa","tarotdaysharvesting","tarotsold","tarotwhensold","tarotsackssold","tarotprice","tarotamtearned","cabbagesacks","cabbagesoildounkiire","cabbagedaysplanting","cabbagedaysweeding","cabbagedaysharvesting","cabbagesold","cabbagesoldmonth","cabbagesoldamt","cabbageprice","cabbageamtearned","potatovarsknown","potatovarsgrown","potatopaidseeds","potatoamtharvested","potatosoil","potatodaysplanting","potatodaysweeding","potatodaysharvesting","potatosold","potatowheresold","potatowhensold","potatosoldkg","potatosoldprice","cassavavarsgrown","cassavasoilkansa","cassavasoilndanta","cassavapeople","cassavadaysplanting","cassavasold","cassavasoldamt","cassavaprice","cassavaamtearned","cassavaleavessold","cassavaleavesearned","cowsown","cowsnumber","milkamtearned","cattleinnoculated","cattleinnoculationcost","livestocksold","livestockamtmade","productivetreeshas","productivetreesspecies","mangoesowns","mangoesamtearned","mangoesprice","bananasowns","bananasamtearned","orangesowns","orangetrees","orangesamtearned","orangesprice","avocadosowns","avocadosamtearned","avocadopricesac","monthsofrain","tempforcrops","hotterlongterm","coolerlongterm","drierlongterm","wetterlongterm","changeshuman","needtoplanttrees","changesfromtreeamt","plantothercrops","othernatresourcemgmttechniques","religiouspraygod","precipmoredamaging","moralproblems","meanstationtemp","meanstationprecip","meanartestemp","meanartesprecip","foniopoundedsackssold","foniopoundedsackprice","corntotaldays","millettotaldays","peanutstotaldays","ricetotaldays","cabbagetotaldays","potatosoildounkiire","potatosoilkebele","potatosoilkansa","potatosoilndantaari","rateofinterest","lifetimeofplow","ssmi_win","ssmi_spr","ssmi_sum","ssmi_fall","artesjan","artesfeb","artesmar","artesapr","artesmay","artesjun","artesjul","artesaug","artessep","artesoct","artesnov","artesdec","distance"
"Bara","Senegal","0","1","27","90","1","1000","3","1500","1","0","0","0","0","0","0","0","0","16","10","5","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","20000","57","1","0","0","0","1","0","0","1","0","1","0","0","1","0","0","0","5","2.75","0","0","0","0.75","0","0","1","0.5","0","0.25","0","0","1","0","1","0","200","0","170","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","1","0","1800","14","0","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","1","1","0","0","1","14","1","80000","10","0","1","1","0","0","0","0","1","0","0","0","3","1","90","60000","500",,"1","15","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","40","0","0","1","0","20","15","20","3","9","4000","3","11","9000","30000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8500","0","5","2","16","1","0","0","0","0","5","6","10","0","0","0","0","0","5500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6000","0","0","0","0","0","0","2","30","39","0","0","0","360000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"0","0","0","0",,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","20","18000","1","1200","1","90000",,,"0","0","0","0","0","0","0","0","0","0","0","0","5.3","5","1","0","1","0","1","1","1","0","1","0","0","0","28.92","1166.36","29.68","761.79","0","0","55","0","21","0","0","0","0","0","0","0.04","30","19.7612","24.7536","26.116","22.2999","0.36213","0.549348","1.84926","2.85396","25.687","87.773","167.873","215.464","173.489","59.1709","2.42565","1.26604","34255.96"
"Bara","Senegal","0","1","27","90","1","1000","3","1500","1","0","0","0","0","0","0","0","0","16","15","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","58","1","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","3","2.25","0","0","0","2","0","0","1.5","0","0","0","0","0","1","0","1","0","100","0","143","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","1","0","2000","12","0","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","1","1","0","0","0","0","1","30000","13","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","500","750","1","25","1",,"3","1","0","0","1","0","4","20","0","24","0","0","0","1","0","0","0","0","0","0","0","0","0","0","2","70","0","0","1","0","8","30","30","0","0","0","20","5","9000","200000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8500","0",,"2","40","0","0","0","0","0","6","30","50","0","0","0","14",,"5000","70000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6000","0","0","0","0","0","0","10","30","60","0","0","0","203500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"0","0","0","0",,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","30","40000","1","3000","1","75000",,,"0","0","0","0","0","0","0","0","0","0","0","0","5","5","0","0","1","0","0","0","0","1","0","1","0","1","28.92","1166.36","29.68","761.79","0","0","68","0","86","0","0","0","0","0","0","0.04","30","19.7612","24.7536","26.116","22.2999","0.36213","0.549348","1.84926","2.85396","25.687","87.773","167.873","215.464","173.489","59.1709","2.42565","1.26604","34255.96"
"Bara","Senegal","0","1","27","90","1","1000","3","1500","1","0","0","0","0","0","0","0","0","6","5","3","1","0","0","0","0","1","0","0","0","0","0","1","0","0","0","20000","30","1","0","1","1","1","0","0","1","0","0","0","0","0","0","0","0","5","1","0","0.25","0.5","0.5","0","0","0.5","0","0","0","0","0","1","0","1","0","250","0","175","0","0","0","1","0","1","0","0","0","0","0","0","0","1","0","0","1","0","2000","8","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","1","37500","1","7","1","35000","13","0","1","0","0","0","0","0","0","1","0","0","2","1","90","110000","500","750","1","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","5","10","5","0","0","0","0","0","10000","0","1","1","5","0","0","1","6","15","6","1","25","30000","0","0","8500","0","0","0","7","0","0","0","0","0","7","20","20","1","10","25000","0","0","5500","0","1","1","2","0","1","7","20","10","1","20","30000","0","0","0","6000","0",,"50000","0","0","0","20","30","30","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"0","0","0","0",,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","4","0","1","5000","1","150000",,,"0","0","0","0","0","0","0","0","0","0","0","0",,"5","0","0","0","0","1","0","1","0","0","0","0","0","28.92","1166.36","29.68","761.79","0","0","20","27","47","37","0","0","0","0","0","0.04","30","19.7612","24.7536","26.116","22.2999","0.36213","0.549348","1.84926","2.85396","25.687","87.773","167.873","215.464","173.489","59.1709","2.42565","1.26604","34255.96"
"Bara","Senegal","0","1","27","90","1","1000","3","1500","1","0","0","0","0","0","0","0","0","11","7","3","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","20000","53","1","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","3","1.25","0","0","0","0.5","0","0","0.75","0","0","0","0","0","1","0","1","0","200","0","195","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","2000","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","1","7","1","20000","4","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1000",,"1","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","30","0","0","0","0","4","60","10","1","15","30000","4","3","11000","44000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8500","0","0","0","8","0","0","0","0","0","1","7","15","0","0","0","2",,"6000","12000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6000","0","16",,"0","0","0","3","60","35","0","0","0","90000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"0","0","0","0",,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","25","16000","1","7500","1","260000",,,"0","0","0","0","0","0","0","0","0","0","0","0","5","3","0","0","1","0","1","1","1","0","0","0","0","0","28.92","1166.36","29.68","761.79","0","0","74","0","23","0","0","0","0","0","0","0.04","30","19.7612","24.7536","26.116","22.2999","0.36213","0.549348","1.84926","2.85396","25.687","87.773","167.873","215.464","173.489","59.1709","2.42565","1.26604","34255.96"
"Bara","Senegal","0","1","27","120","1","1000","1","1500","1","0","0","0","0","0","0","0","0","5","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","35","1","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","3","0.5","0","0","0","0.5","0","0","0.75","0","0","0","0","0","1","0","1","0","50","0","183","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1750","6","0","1","1","1","1","0","0","0","0","0","1","0","3250","2","0","0","0","0","0","0","1","1","1","0","0","0","0","1","1","0","0","1","7","1",,"30","0","0","0","0","0","0","0","0","0","0","0","5","1",,,"500","500","1","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","8","0","0","1","0","4","30","30","0","0","0","0","0","9000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8500","0","2","1","9","0","0","0","1","0","2","10","10","0","0","0","0","0","5500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6000","0","14","83300","0","1","0","3","12","30","0","0","0","95000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"0","0","0","0",,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","1",,"0","1","3000","0","0","1","2","1","0","0","0","0","0","0","0","0","0","0","0",,"4","0","0","1","0","1","1","1","0","0","0","0","0","28.92","1166.36","29.68","761.79","0","0","64","0","22","0","0","0","0","0","0","0.04","30","19.7612","24.7536","26.116","22.2999","0.36213","0.549348","1.84926","2.85396","25.687","87.773","167.873","215.464","173.489","59.1709","2.42565","1.26604","34255.96"
"Bara","Senegal","0","1","27","90","1","1000","3","1500","1","0","0","0","0","0","0","0","0","6","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","53","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","2","0.5","0","0","0","0","0","0","0.75","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","1","0","0","0","0","0","1","110000","6","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","1000","1000","1","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","2","10","0","0","1","0","2","14","8","0","0","0","1",,"6000","6000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6000","0","8","85500","0","1","0","3","21","60","0","0","0","95000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"0","0","0","0",,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","1",,"0","1","3000","1","85000","1","1","0","0","0","0","0","0","0","0","0","0","0","0","5","3","0","0","1","0","1","1","1","0","0","0","0","0","28.92","1166.36","29.68","761.79","0","0","24","0","0","0","0","0","0","0","0","0.04","30","19.7612","24.7536","26.116","22.2999","0.36213","0.549348","1.84926","2.85396","25.687","87.773","167.873","215.464","173.489","59.1709","2.42565","1.26604","34255.96"
"Wamba","Senegal","0","1","25","60","0",,"4",,"0","1","0","0","0","0","0","0","0","25","20","3","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","2500","21","1","1","0","0","1","0","0","1","0","0","0","0","0","0","0","0","4","0.25","0.25","0","0","0.75","0","0","0.5","0","0","0","0","0","1","0","0","1","0","100","0","900","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","8000","0","0","1","0","1","0","1","0","0","0","0","0","1","0","3250","3","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","1","90",,"500","500","1","5","5","1","10","0","1","0","0","0","1","15","1","17","1","18","12500","0","0","0","0","0","0","0","0","0","7","1","1","5","0","1","0","0","1","3","3","0","0","0","2","5","10000","20000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8500","0","5","1","12","0","0","1","0","0","7","10","14","0","0","0","2",,"3000","12000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8","45000","0","0","1","2","6","14","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"0","0","0","0",,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","0","0","0","0","0","0","0","0","0","0","0","0","2","3","0","0","1","0","0","1","0","0","0","0","0","0","28.92","970.89","29.68","761.79","0","0","7","0","31","0","0","0","0","0","0","0.04","30","21.0198","25.9027","28.0507","23.3848","0.36213","0.549348","1.84926","2.85396","25.687","87.773","167.873","215.464","173.489","59.1709","2.42565","1.26604","173395.8"
"Wamba","Senegal","0","1","25","120","0",,"3",,"0","1","0","0","0","0","0","0","0","25","9","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","25","0","1","0","0","1","0","0","1","0","0","0","0","0","0","0","0","3","0","0.25","0","0","0.25","0","0","0.5","0","0","0","0","0","1","0","0","1","0","100","0","750","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","5500","0","0","2","0","0","0","1","0","0","0","0","0","1","0","15000","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","500","500","1","1","3","1","2","0","1","0","0","0","2","2","1.5","5.5","0","0","0","0","0","0","0","0","0","0","0","0","7","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8500","0","3",,"10","0","0","1","0","0","1","5","2","1","16","8000","5","5","5000","25000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","31000","0","0","1","2","4","4","0","0","0",,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"0","0","0","0",,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","1","0","0","0","0","0","0","0","0","0","0","0","2","3","0","0","1","0","0","1","0","0","0","0","0","0","28.92","970.89","29.68","761.79","0","0","0","0","8","0","0","0","0","0","0","0.04","30","21.0198","25.9027","28.0507","23.3848","0.36213","0.549348","1.84926","2.85396","25.687","87.773","167.873","215.464","173.489","59.1709","2.42565","1.26604","173395.8"
"Wamba","Senegal","0","1","25","180","0",,"4",,"0","1","0","0","0","0","0","0","0","16","10","2","1","0","0","0","0","0","0","0","0","1","0","0","0","0","1","25000","23","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","3","0.25","0.125","0","0","0.25","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","500","500","0","0","3","1","1","0","1","0","0","0","5","2","1","8","0","0","0","0","0","0","0","0","0","0","0","0","4","3","3","2","0","1","0","0","1","2","2","0","0","0","0","0","10000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8500","0","0","0","5","0","0","1","0","0","7","30","30","0","0","0","2","10","1500","3000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"0","0","0","0",,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","3","0","0","1","0","0","1","0","0","0","0","0","0","28.92","970.89","29.68","761.79","0","0","5","0","67","0","0","0","0","0","0","0.04","30","21.0198","25.9027","28.0507","23.3848","0.36213","0.549348","1.84926","2.85396","25.687","87.773","167.873","215.464","173.489","59.1709","2.42565","1.26604","173395.8"
"Boto Hoto","Senegal","0","1","4","180","0",,"3",,"0","1","0","0","0","0","0","0","0","9","6","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","36000","55","1","1","0","1","1","0","0","0","0","0","0","0","0","0","0","0","4","0.5","1","0","0.25","1.25","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","5000","0","0","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","1","1","0","0","1","0","0","0","500","500","0","0","3",,"1","0","0","0","1","0","28","4","3","35","0","0","0","0","5250","0","0","0","0","0","0","0","14","3","2","10","0","0","1","0","3","21","7","0","0","0","0","0","8000","0","4","3",,"0","0","1","30","2","10","0","0","0","0","0","8500","0","3","2","10","0","0","0","0","1","10","20",,"0","0","0","5","1","4000","20000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"0","0","0","0",,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","1",,"0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","5","3","0","0","1","0","0","0","0","0","0","0","0","1","28.92","970.89","29.68","761.79","0","0","31","42","30","0","0","0","0","0","0","0.04","30","21.0198","25.9027","28.0507","23.3848","0.36213","0.549348","1.84926","2.85396","25.687","87.773","167.873","215.464","173.489","59.1709","2.42565","1.26604","226162"
"Boto Hoto","Senegal","0","1","4","180","0",,"4",,"0","1","0","0","0","0","0","0","0","5","4","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","90","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","2","0","0.25","0","0","0.5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","500","500","0","0","3",,"1","0","0","0","1","0","3","0","1","4","0","0","0","0","5250","0","0","0","0","0","0","0",,"2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8000","0","0",,"0","0","0","0","0","0","0","0","0","0","0","0","8500","0","2","1","12","0","0","0","0","1","5","6","30","0","0","0",,"1","8000","8000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"0","0","0","0",,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","6","3","1","0","1","0","0","0","0","0","0","1","0","0","28.92","970.89","29.68","761.79","0","0","0","0","41","0","0","0","0","0","0","0.04","30","21.0198","25.9027","28.0507","23.3848","0.36213","0.549348","1.84926","2.85396","25.687","87.773","167.873","215.464","173.489","59.1709","2.42565","1.26604","226162"
"Madina Woula","Senegal","0","1","12","90","1","500","3",,"1","0","0","0","0","0","0","0","0","9","9","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","28","1","0","1","1","1","0","0","0","0","0","1","0","0","0","0","0","5","0.75","0","1.25","1","2.25","0","0","0","0","0.25","0","0","0","1","0","1","0","50","0","713","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","1","1","0","1","0","0","0","0","1","30000","5","0","0","0","0","0","0","0","0","0","0","1","1","1","7","7000","500","750","1","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5250","0","0","0","0","0","0","0","0","1","0","8","0","1","0","1","5","30","10","0","0","0","0","0","8000","0","1","1","10","0","0","0","5","30","7","0","0","0","0","0","8500","0","2","2","60","0","0","0","0","0","19","7","30","0","0","0","20","4","6500","130000","2","2","20","0","1","21","14","14","0","0","0","0","0","0","6000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"0","0","0","0",,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","1",,"120000","0","0","1","485000","1","2","1","0","0","0","0","0","0","0","0","0","0","0","3","3","0","0","1","0","1","0","1","0","0","0","0","0","28.92","1302.66","29.68","761.79","0","0","45","42","56","49","0","0","0","0","0","0.04","30","20.8105","26.6468","27.641","23.0861","0.36213","0.549348","1.84926","2.85396","25.687","87.773","167.873","215.464","173.489","59.1709","2.42565","1.26604","203938.3"
"Madina Woula","Senegal","0","1","12","80","1","500","3",,"1","0","0","0","0","0","0","0","0","7","5","4","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","15000","38","1","0","1","1","1","0","0","0","0","0","1","0","0","0","0","0","5","0.5","0","0.75","0.5","1","0","0","0","0","0.25","0","0","0","1","0","1","0","150","0","650","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","1","0","2000","2","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","1","1","0","1","0","0","1","4","1","30000","7","0","0","0","0","0","0","0","0","0","0","0","4","1","10","4000","750","750","1","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5250","0","0","0","0","0","0","0","0","1","0","8","0","0","0","0","4","30","30","0","0","0","0","0","8000","0","1","1","4","0","0","0","3","0","3","0","0","0","0","0","8500","0","2","2","32","0","0","0","0","0","3","3","6","1","7","14000","10","4","3500","35000","4","1","10","0","0","3","3","5","0","0","0","1","4","4","6000","24000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"0","0","0","0",,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","1",,"0","1","6000","0","0","1","2","0","0","0","0","0","0","0","0","0","0","0","0","6","3","0","0","1","0","1","1","1","0","0","0","0","0","28.92","1302.66","29.68","761.79","0","0","64","6","12","11","0","0","0","0","0","0.04","30","20.8105","26.6468","27.641","23.0861","0.36213","0.549348","1.84926","2.85396","25.687","87.773","167.873","215.464","173.489","59.1709","2.42565","1.26604","203938.3"
