"pais","year","idnum","estratopri","upm","prov","municipio","cluster","ur","tamano","idiomaq","fecha","q1","q2","nationality","cosdistrito","cossegmento","cossec","clusterdesc","quota1","quota2","quota3","quota4","pdaintid","pdacolori","pdasexi","ls3","a4","soct1","soct2","idio1","idio2","cp2","cp4a","cp4","np1","np2","sgl1","cp5","cp6","cp6l","cp7","cp7l","cp8","cp8l","cp9","cp13","cp20","cp21","it1","mil5","l1","prot3","prot4","prot7","prot6","prot8","jc1","jc10","jc13","jc15a","jc16a","vic1ext","vic1exta","vic2","vic2aa","vic1hogar","arm2","vic40","vic41","vic43","vic44","vic45","vic101","vic102","vic103","vol207","vol206","vol202","vol203","vol204","vol205","aoj8","aoj11","aoj12","aoj17","aoj18","aoj20","aoj21","aoj22","b1","b2","b3","b4","b6","b10a","b11","b13","b18","b20","b20a","b21","b21a","b31","b32","b43","b37","b47a","n1","n3","n9","n11","n15","epp1","epp3","mil3","m1","m2","sd2new2","sd3new2","sd6new2","pop101","pop107","pop113","eff1","eff2","ing4","dem23","ros1","ros2","ros3","ros4","ros6","coer1","coer2","coer3","coer3b","inf5a","inf6a","inf6b","cct3","gen1","gen6","rac2a","w14a","pn4","pn5","e5","e8","e11","e15","e14","e3","e16","d1","d2","d3","d4","d5","d6","d7","d8","dis35a","dis35b","dis35c","dis35d","dis35e","dem2","dem11","aut1","exc2","exc6","exc11a","exc11","exc13a","exc13","exc14a","exc14","exc15a","exc15","exc16a","exc16","exc18","exc7","dis2","dis3","dis5","td1","td2","td3","td4","td5","vb1","vb2","vb3","cosvp1","cosvp2","vb10","vb11","cosvf1","pol1","vb20","pp1","pp2","vb50","vb51","vb52","vb53","rac1ca","ab1","ab2","ab5","soc1","soc2a","soc2b","soc3","soc4","soc5","soc6","soc7","soc8","soc9","soc10","soc11","soc12a","soc12b","snw1a","snw1b","for1","for2","for3","for4","for5","for6","for7","for8","for9a","for9b","for9c","for9d","mil10a","mil10b","mil10c","mil10d","mil10e","mil11a","mil11b","mil11c","mil11d","mil11e","cct1new","cct1b","ed","edlevel","edyear","ed2","edpadre","mov1","q2d","q2m","q2y","q3c","q3ca","q5a","q5b","ocup4a","ocup1a","q10new","q10g","q10a","q14","q10d","q10e","fs2","fs8","q11","gen10","q12c","q12","q12b","etid","leng1","www1","gi0","gi1","gi4","gi7","r1","r3","r4","r4a","r5","r6","r7","r8","r12","r14","r15","r18","r16","r26","colorr","intid","sexi","colori","result","fecha2","horaini","horafin","ti","ti2","ti3","wt","weight1500","odd","muni10"
"6","2012","11","601","10101","601","101","2","1","1","1",,"2","57","6","10104","10104079","0","41","0","0","6","0",,,,"1","999999","4","2","3","2","2","2","2","2","2","3","4","4","999999","4","999999","4","999999","4","4","4","4","2","2","888888","2","999999","999999","2","2","2","2","2","2","2","2","999999","999999","999999","2","2","0","0","0","0","999999","1","1","1","3","3","3","1","3","3","1","1","4","2","1","1","6","2","988888","3","3","3","3","5","3","3","3","888888","7","1","1","3","3","3","4","4","1","1","1","1","3","1","1","1","4","5","2","3","2","2","2","2","2","2","1","3","7","7","4","7","7","2","4","2","2","1","2","1","4","5","7","5","988888","988888","1","9","9","9","1","1","3","1","1","1","1","3","9","2","7","1","0","0","0","0","0","3","1","1","0","0","1","0","1","1","1","0","1","1","1","1","0","2","2","2","2","5","5","5","5","5","1","2","999999","999999","999999","2","999999","999999","1","1","4","2","2","3","3","2","2","2","1","2","1","1","3","2","1","2","1","3","1","2","3","2","7","8","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","988888","999999","6","1","6","2","2","3","7.0","7.0","1954.0","2","999999","2","1","5","999999","8","999999","2","2","1","2","999999","999999","2","1","4","0","999999","1","601","5","1","1","1","10","1","1","1","1","1","1","1","1","1","1","1","0","0","0","4.0","13","1","4",,"2801.0","1545.0","1625.0",,"40.0",,"1","1.001335","1","999999"
"6","2012","12","601","10101","601","101","2","1","1","1",,"2","28","6","10104","10104079","0","41","0","0","6","0",,,,"1","5","4","3","2","1","2","2","2","2","2","2","4","4","999999","4","999999","4","999999","4","4","4","4","4","2","10","2","999999","999999","2","1","2","2","2","2","2","1","2","2","1","2","2","1","1","1","0","999999","1","1","1","1","1","1","1","1","1","1","4","4","2","2","3","2","2","5","5","6","6","6","2","5","2","2","5","5","2","2","2","4","7","6","6","4","4","4","4","4","999999","999999","5","5","4","2","888888","888888","3","1","1","4","4","7","1","5","5","5","6","6","1","4","2","888888","1","1","888888","999999","999999","999999","999999","999999","999999","999999","3","3","4","3","4","2","1","1","10","3","3","2","999999","999999","999999","0","0","0","0","0","3","888888","2","0","1","1","1","1","0","1","0","1","0","1","0","0","1","2","2","2","5","5","4","1","1","1","1","602","888888","988888","2","999999","999999","4","4","4","2","3","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","2","999999","4","2","2","1","1","1","2","2","1","1","1","2","1","888888","888888","888888","1","1","888888","888888","888888","1","2","2","14","3","2","3","4","999999","19.0","12.0","1983.0","1","999999","5","3","5","999999","14","999999","2","2","1","1","0","0","2","3","7","0","999999","1","601","1","2","1","1","52","1","1","0","1","0","1","1","1","1","1","1","1","1","1","2.0","12","2","5",,"2801.0","1550.0","1625.0",,"35.0",,"1","1.001335","0","999999"
"6","2012","13","601","10101","601","101","3","1","1","1","13feb2012","1","72","6","10106","10106029","0","19","0","1","5","0",,,,"1","999999","3","3","3","1","1","2","2","2","2","3","4","1","1","4","999999","4","999999","1","4","999999","4","2","1","5","2","999999","999999","2","1","2","1","1","2","2","1","3","1","1","2","2","1","1","1","0","999999","1","1","2","1","1","2","1","1","3","1","2","888888","3","3","3","6","1","4","7","4","7","7","4","4","1","4","7","888888","4","4","3","4","7","7","5","1","4","6","4","3","3","3","4","3","3","3","2","2","1","1","7","4","4","7","1","1","1","7","7","7","1","1","2","2","1","1","2","1","7","7","7","1","2","2","10","10","10","1","1","1","1","10","10","5","8","888888","888888","10","10","0","0","0","0","0","2","1","2","0","0","1","0","0","999999","0","999999","1","0","0","999999","0","1","2","2","2","4","7","1","1","1","1","1","602","1","1","2","999999","999999","2","2","1","1","2","3","2","2","2","2","1","2","3","1","2","2","1","1","4","2","1","1","1","1","1","8","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","2","999999","9","2","3","1","1","3","24.0","10.0","1939.0","1","101","2","1","6","999999","12","7","2","2","2","3","999999","999999","6","999999","4","1","1","1","601","5","1","888888","1","888888","1","1","1","1","1","1","1","0","1","1","0","999999","0","0","6.0","12","2","5","70.0",,,,"13feb2012",,"2226.0","1","1.001335","1","999999"
"6","2012","14","601","10101","601","101","3","1","1","1","13feb2012","2","18","6","10106","10106029","0","19","0","1","5","0",,,,"2","70","3","2","2","2","2","2","2","2","2","5","4","1","1","3","1","4","999999","4","4","4","4","3","3","888888","2","999999","999999","2","2","888888","1","1","2","1","2","999999","999999","999999","2","888888","0","0","0","0","999999","2","2","2","3","1","1","1","1","3","1","4","4","4","3","3","6","2","1","3","2","2","1","3","5","2","1","1","7","7","2","2","1","6","1","7","1","3","3","2","1","999999","999999","5","3","5","4","2","2","4","1","4","1","5","2","1","1","7","7","7","7","2","4","2","2","1","2","1","999999","999999","999999","999999","999999","999999","999999","10","10","1","1","1","1","1","7","7","1","7","10","999999","999999","999999","0","0","0","0","0","2","2","2","0","0","0","999999","0","999999","0","999999","1","0","0","999999","0","3","2","2","2","1","1","7","1","7","2","2","999999","999999","999999","2","999999","999999","2","4","4","2","4","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","2","999999","1","3","999999","1","888888","3","3","2","2","1","1","1","4","2","4","2","2","2","2","3","1","1","2","2","9","2","3","3","3","999999","4.0","5.0","1993.0","2","204","1","1","5","999999","888888","999999","2","1","888888","888888","0","0","1","999999","5","0","999999","1","601","2","1","1","2","15","1","1","0","1","0","1","1","0","1","1","0","999999","1","1","5.0","11","2","5","70.0",,,,"13feb2012",,"2677.0","1","1.001335","0","999999"
"6","2012","15","601","10101","601","101","3","1","1","1","13feb2012","2","36","6","10106","10106029","0","19","0","1","5","0",,,,"1","999999","3","2","2","2","2","2","2","2","2","2","4","1","1","2","1","4","999999","4","4","4","4","2","1","888888","2","999999","999999","2","2","2","1","2","888888","2","2","999999","999999","999999","2","1","1","1","0","0","999999","888888","1","4","3","1","3","3","3","3","888888","3","4","2","3","3","6","2","1","3","1","4","4","1","5","1","1","1","1","1","4","4","5","6","6","5","3","2","2","2","3","2","1","3","2","4","3","4","4","1","1","1","1","5","7","1","2","7","7","7","7","2","4","2","2","1","2","2","7","1","7","3","1","2","2","10","1","10","1","1","1","8","10","10","1","10","10","1","10","10","0","0","0","0","0","2","1","2","0","0","0","999999","988888","999999","1","0","1","0","1","0","0","1","1","1","2","7","888888","1","1","1","1","1","602","1","1","1","602","1","4","2","3","2","4","1","3","4","2","2","1","2","3","7","1","3","1","2","2","3","1","2","1","2","2","5","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","2","999999","10","2","4","4","988888","3","24.0","10.0","1975.0","2","204","1","1","5","999999","13","999999","2","2","1","2","999999","999999","3","999999","4","2","1","1","601","1","1","1","1","51","1","1","0","1","1","1","1","0","1","1","1","1","1","1","3.0","10","2","2","70.0",,,,"13feb2012",,"1685.0","1","1.001335","1","999999"
"6","2012","16","601","10101","601","101","3","1","1","1","13feb2012","2","47","6","10106","10106029","0","19","0","1","5","0",,,,"1","57","3","2","3","1","2","2","2","2","2","2","4","1","1","4","999999","3","1","4","4","4","4","2","988888","5","2","999999","999999","2","2","1","1","1","2","2","1","1","3","2","2","1","1","1","1","1","999999","1","2","2","2","1","1","1","1","3","1","1","4","4","2","3","4","3","888888","7","988888","7","988888","4","4","4","4","888888","7","988888","5","4","5","988888","7","988888","5","988888","5","5","888888","999999","999999","1","2","4","2","2","2","888888","5","5","7","7","4","4","7","7","7","7","7","1","888888","2","2","1","888888","1","999999","999999","999999","999999","999999","999999","999999","10","10","10","4","1","1","1","888888","10","888888","6","10","999999","999999","999999","0","0","0","0","0","888888","2","2","0","0","0","999999","0","999999","0","999999","1","0","0","999999","1","2","2","2","1","7","7","1","1","7","1","2","999999","999999","999999","2","999999","999999","1","1","4","2","4","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","2","999999","888888","999999","999999","888888","888888","2","2","1","888888","1","1","1","1","888888","4","4","2","888888","888888","888888","888888","888888","2","2","10","2","4","2","2","999999","13.0","12.0","1964.0","5","509","1","1","5","999999","888888","999999","2","2","2","3","0","0","1","999999","2","2","0","2","601","5","1","1","2","888888","1","1","0","1","0","1","1","0","1","1","0","999999","0","1","7.0","11","2","5","70.0",,,,"13feb2012",,"2259.0","1","1.001335","0","999999"
"6","2012","17","601","10101","601","101","3","1","1","1","13feb2012","2","57","6","10106","10106029","0","19","0","1","5","0",,,,"3","999999","4","3","4","2","2","2","2","2","2","2","4","2","1","2","1","4","999999","3","4","4","1","3","2","888888","2","999999","999999","1","1","1","1","1","2","2","2","999999","999999","999999","1","1","1","1","1","0","999999","1","3","4","1","1","1","1","1","1","2","4","4","1","2","3","4","2","1","4","4","3","4","2","2","1","1","1","7","1","1","1","4","7","7","1","1","3","1","3","1","1","3","1","2","3","2","2","3","2","7","3","1","4","7","1","7","7","7","7","7","2","4","1","2","2","2","1","4","4","1","3","1","2","3","10","10","10","2","1","1","888888","1","1","1","1","10","1","10","1","0","0","0","0","0","2","1","2","0","0","1","0","988888","999999","0","999999","0","999999","1","0","0","1","2","2","1","5","988888","1","1","1","1","1","77","2","2","1","77","988888","3","3","2","2","2","3","2","4","2","2","1","2","1","3","5","2","888888","2","1","2","1","2","1","2","3","8","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","2","999999","6","1","6","1","888888","4","13.0","9.0","1954.0","2","204","3","1","5","999999","6","999999","2","2","4","2","999999","999999","5","999999","5","4","0","1","601","5","1","1","1","48","1","1","0","1","0","1","0","0","1","1","0","999999","0","1","5.0","10","2","2","70.0",,,,"13feb2012",,"3281.0","1","1.001335","1","999999"
"6","2012","18","601","10101","601","101","3","1","1","1","13feb2012","2","76","6","10106","10106029","0","19","0","1","5","0",,,,"1","5","3","2","3","2","2","2","2","2","2","2","4","1","1","4","999999","4","999999","4","4","4","4","1","1","888888","2","999999","999999","2","2","2","1","1","2","2","2","999999","999999","999999","2","2","0","0","0","0","999999","2","2","888888","3","888888","1","1","1","1","2","3","888888","3","3","3","6","1","888888","7","7","7","6","4","7","4","5","7","888888","4","5","4","7","7","7","7","4","4","888888","4","4","999999","999999","888888","2","2","2","2","2","1","1","1","3","1","7","3","7","7","7","7","7","1","1","2","2","1","1","2","999999","999999","999999","999999","999999","999999","999999","10","10","10","5","1","1","1","10","10","10","10","888888","999999","999999","999999","0","0","0","0","0","2","2","888888","0","0","0","999999","0","999999","0","999999","1","0","0","999999","0","1","2","2","2","7","1","1","1","7","1","1","602","1","1","2","999999","999999","4","888888","4","2","2","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","2","999999","4","2","888888","12","4","2","2","2","888888","888888","888888","888888","2","888888","888888","888888","2","888888","888888","888888","888888","888888","1","2","6","1","6","1","888888","999999","18.0","1.0","1936.0","1","101","2","1","5","999999","3","999999","2","2","2","2","0","0","6","999999","3","4","0","1","601","5","1","888888","1","888888","1","1","1","0","1","1","1","0","1","1","1","1","0","0","3.0","12","2","5","70.0",,,,"13feb2012",,"3148.0","1","1.001335","0","999999"
"6","2012","19","601","10101","601","101","4","1","1","1","13feb2012","2","49","6","10106","10106056","0","19","0","0","1","5",,,,"1","999999","3","2","2","3","2","2","2","2","2","1","4","1","1","4","999999","4","999999","4","4","4","4","888888","1","1","2","999999","999999","2","1","2","1","1","2","2","2","999999","999999","999999","2","2","1","0","0","1","999999","2","1","3","3","1","3","3","1","2","1","4","3","4","1","3","6","3","4","7","7","7","7","5","7","7","7","7","7","4","7","7","7","7","7","7","7","6","6","6","4","3","4","7","1","3","2","1","2","1","5","2","2","5","7","1","2","4","888888","7","5","1","1","2","2","1","2","1","2","1","6","5","1","1","1","10","10","10","2","1","1","1","10","10","10","10","10","10","10","1","0","0","0","0","0","2","2","2","0","0","0","999999","988888","999999","0","999999","1","0","1","0","0","1","2","2","2","3","7","1","1","7","1","1","602","2","2","2","999999","999999","3","3","4","2","4","3","2","4","888888","2","1","2","1","1","8","2","3","1","4","1","2","1","2","1","3","5","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","2","999999","17","3","5","0","2","3","3.0","10.0","1962.0","1","101","2","1","5","999999","888888","999999","2","2","3","3","999999","999999","2","988888","3","3","0","1","601","1","1","1","1","56","1","1","1","1","0","1","1","0","1","1","1","1","1","1","2.0","10","2","2","70.0",,,,"13feb2012",,"1941.0","1","1.001335","1","999999"
"6","2012","20","601","10101","601","101","4","1","1","1","01feb2005","2","28","6","10106","10106056","0","19","0","0","1","5",,,,"1","1","3","2","3","2","2","2","1","2","2","3","4","1","1","4","999999","4","999999","4","4","4","4","2","1","988888","1","1","2","2","2","2","2","2","2","2","1","1","3","1","2","2","1","1","0","1","0","1","1","4","2","1","1","1","1","1","1","2","4","4","1","2","4","2","3","5","6","5","5","4","4","3","2","6","3","4","3","4","5","7","6","5","2","5","2","2","2","999999","999999","988888","5","3","3","3","2","2","1","1","3","2","4","2","4","7","6","7","6","1","4","2","2","2","2","1","999999","999999","999999","999999","999999","999999","999999","7","10","9","1","1","1","2","7","6","8","6","5","999999","999999","999999","0","0","0","1","0","2","1","2","0","0","0","999999","0","999999","0","999999","0","999999","0","999999","0","2","2","2","2","6","1","1","1","3","1","2","999999","999999","999999","2","999999","999999","4","1","2","2","3","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","2","999999","1","2","999999","1","2","1","2","2","1","1","1","2","2","888888","888888","888888","2","2","888888","888888","888888","2","1","2","12","2","6","4","4","999999","5.0","7.0","1983.0","1","101","2","2","4","999999","7","999999","2","2","3","2","0","0","1","999999","9","0","999999","1","601","1","2","1","1","57","1","1","1","1","0","1","1","0","1","1","1","1","0","1","3.0","6","2","2","70.0",,,,"01feb2005",,"2153.0","1","1.001335","0","999999"
"6","2012","21","601","10101","601","101","4","1","1","1","10mar2012","2","18","6","10106","10106056","0","19","0","0","1","5",,,,"1","999999","3","2","2","2","2","2","2","2","2","4","4","4","999999","4","999999","4","999999","4","4","4","1","1","1","3","2","999999","999999","2","2","2","2","2","2","2","2","999999","999999","999999","2","2","0","0","0","0","999999","1","1","4","1","1","1","1","1","1","1","1","888888","3","1","3","6","2","4","3","5","4","3","3","3","4","5","4","4","5","4","4","4","4","4","4","3","3","3","4","3","3","3","5","3","3","2","2","2","3","3","4","3","4","3","4","3","4","3","3","4","1","3","2","2","2","3","2","5","4","5","4","2","3","3","5","5","5","5","5","5","5","4","4","3","5","4","5","4","5","0","0","0","0","0","2","1","1","0","0","0","999999","0","999999","0","999999","0","999999","0","999999","0","3","2","2","2","3","4","3","3","3","1","2","999999","999999","999999","2","999999","999999","3","1","4","2","3","3","3","3","2","2","1","2","2","5","1","2","1","2","1","2","1","2","1","2","1","10","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","2","999999","8","2","2","888888","888888","2","10.0","11.0","1993.0","1","101","2","1","4","999999","888888","999999","2","2","2","1","999999","999999","1","999999","4","2","0","2","601","1","2","1","1","57","1","1","1","1","0","1","1","0","1","1","0","999999","0","1","3.0","24","2","4","70.0",,,,"10mar2012",,"1760.0","1","1.001335","1","999999"
"6","2012","22","601","10101","601","101","4","1","1","1","10mar2012","2","60","6","10106","10106056","0","19","0","0","1","5",,,,"1","27","5","3","3","3","2","2","2","2","2","3","4","2","1","4","999999","4","999999","4","4","4","4","4","1","10","2","999999","999999","2","2","2","2","2","2","2","2","999999","999999","999999","2","2","0","0","0","0","0","1","1","3","1","1","1","1","1","1","1","3","4","2","3","3","6","1","4","3","3","7","3","3","7","1","5","7","1","3","4","3","3","7","2","7","2","3","1","5","4","999999","999999","1","5","5","2","888888","888888","7","1","1","1","1","7","1","1","7","5","7","7","2","4","2","2","1","2","1","999999","999999","999999","999999","999999","999999","999999","10","10","10","1","1","1","1","10","10","10","10","10","999999","999999","999999","0","0","0","0","0","2","1","1","0","0","0","999999","0","999999","0","999999","0","999999","0","999999","0","1","2","2","2","7","5","1","1","1","1","1","602","1","1","2","999999","999999","1","888888","3","1","4","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","1","3","4","2","4","1","4","2","4","4","1","1","1","1","4","4","4","4","2","1","3","3","2","1","2","2","18","3","6","5","2","999999","4.0","11.0","1951.0","1","101","1","1","1","4","12","12","2","2","1","3","0","0","1","999999","4","1","0","1","601","1","1","1","1","57","1","1","1","1","1","1","1","0","1","1","1","1","1","1","3.0","27","1","7","70.0",,,,"10mar2012",,"1839.0","1","1.001335","0","999999"
"6","2012","23","601","10101","601","101","4","1","1","1","02feb2005","2","40","6","10106","10106056","0","19","0","0","1","5",,,,"1","999999","4","3","3","2","2","2","2","2","1","3","4","1","1","2","1","2","1","4","4","4","4","2","1","6","2","999999","999999","2","2","1","1","1","2","2","2","999999","999999","999999","2","2","1","1","0","1","0","1","1","2","2","2","2","1","1","3","2","1","4","3","1","2","4","2","1","4","5","4","5","4","5","3","2","6","4","4","2","5","4","7","5","4","3","4","4","5","2","3","3","4","3","5","3","2","3","1","2","3","2","4","5","1","5","6","6","7","7","1","4","2","2","1","2","1","4","5","7","5","2","2","3","10","9","10","1","1","1","3","7","7","8","9","5","3","10","6","0","0","0","0","0","2","2","2","0","0","0","999999","0","999999","0","999999","0","999999","0","999999","0","1","2","2","2","7","3","1","1","3","1","2","999999","999999","999999","2","999999","999999","4","1","4","2","4","1","3","4","1","2","1","2","1","5","1","2","1","2","888888","2","1","2","1","2","1","10","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","2","999999","9","2","3","2","0","4","9.0","10.0","1971.0","1","101","2","2","1","4","7","5","2","2","2","1","999999","999999","2","3","4","3","1","1","601","5","1","1","1","888888","1","1","1","1","0","1","1","0","1","1","0","999999","0","1","3.0","6","2","2","70.0",,,,"02feb2005",,"1227.0","1","1.001335","1","1"
"6","2012","24","601","10101","601","101","4","1","1","1","10mar2012","2","26","6","10106","10106056","0","19","0","0","1","5",,,,"1","13","3","3","3","3","2","2","1","1","1","3","4","4","999999","1","1","4","999999","4","4","4","4","2","888888","4","2","999999","999999","2","2","2","2","2","2","2","1","3","2","3","1","2","0","0","0","0","0","1","1","4","1","1","1","1","1","1","2","1","2","2","1","3","6","1","5","4","5","4","5","5","4","5","4","4","5","4","4","5","3","1","4","5","4","4","4","4","4","999999","999999","4","3","3","2","2","2","3","4","4","3","4","4","4","3","4","4","4","3","1","1","2","2","2","3","2","999999","999999","999999","999999","999999","999999","999999","5","4","5","4","5","4","5","4","4","4","4","3","999999","999999","999999","0","0","0","0","0","2","1","1","0","0","0","999999","1","0","1","0","0","999999","1","0","0","3","2","2","2","4","3","4","3","4","3","2","999999","999999","999999","2","999999","999999","4","1","4","2","4","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","2","999999","4","4","2","1","1","1","1","2","888888","888888","888888","1","1","4","4","4","1","1","3","3","3","1","2","2","10","2","4","1","1","999999","30.0","11.0","1985.0","988888","988888","988888","988888","1","1","11","3","2","2","3","1","0","0","1","999999","6","2","2","2","601","1","1","888888","2","888888","1","1","0","1","0","1","1","0","1","1","0","999999","0","1","5.0","24","2","4","70.0",,,,"10mar2012",,"3387.0","1","1.001335","0","0"
"6","2012","25","601","10102","601","101","5","1","1","1",,"1","63","6","10107","10107070","0","6","0","1","2","3",,,,"1","999999","2","2","2","2","2","2","2","2","2","2","4","2","1","4","999999","4","999999","4","4","999999","4","2","1","6","1","2","2","2","2","2","2","2","2","2","2","999999","999999","999999","2","2","0","0","0","1","0","1","2","3","2","2","1","1","1","1","2","1","4","988888","2","1","6","3","4","5","6","5","3","2","3","4","5","6","2","3","4","5","2","7","5","2","3","3","4","6","5","3","2","3","4","4","1","2","2","2","3","4","4","4","4","3","4","7","7","6","5","1","2","2","2","1","1","2","4","4","5","6","1","2","2","7","5","4","3","4","5","6","6","5","2","3","4","3","4","6","0","0","0","0","0","2","888888","1","0","0","0","999999","0","999999","0","999999","1","1","0","999999","1","1","2","2","2","4","3","3","4","4","1","1","603","1","1","2","999999","999999","3","1","3","2","2","3","3","4","2","3","1","3","1","8","3","1","3","1","4","1","1","2","1","2","4","5","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","2","999999","18","3","6","0","0","3","2.0","12.0","1948.0","1","999999","3","1","6","999999","16","16","2","2","2","1","999999","999999","2","5","9","6","0","2","601","1","1","1","1","57","1","1","1","1","2","1","1","1","1","1","1","1","0","1","6.0","27","1","7",,"1403.0","1135.0","1215.0",,"40.0",,"1","1.001335","1","999999"
"6","2012","26","601","10102","601","101","5","1","1","1",,"2","74","6","10107","10107070","0","6","0","1","2","3",,,,"1","11","5","3","3","2","2","2","2","2","2","3","4","4","999999","4","999999","4","999999","4","4","4","4","1","1","888888","2","999999","999999","2","2","2","2","2","2","2","2","999999","999999","999999","2","1","0","1","0","0","988888","1","1","4","3","1","1","1","1","1","2","4","4","1","2","3","4","2","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","7","1","1","1","1","1","1","1","999999","999999","4","3","4","2","2","2","1","1","1","1","1","7","7","7","7","7","7","7","1","4","1","1","1","3","3","999999","999999","999999","999999","999999","999999","999999","10","10","10","10","10","10","10","10","10","10","10","1","999999","999999","999999","0","0","0","0","0","2","1","2","0","0","0","999999","0","999999","0","999999","0","999999","0","999999","988888","1","2","2","2","7","1","1","1","1","1","1","603","2","2","2","999999","999999","4","1","1","2","3","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","2","999999","4","1","1","4","4","1","1","1","2","2","2","2","1","4","4","4","1","1","3","3","3","1","2","1","6","1","6","0","0","999999","29.0","5.0","1937.0","4","999999","3","1","6","999999","8","988888","2","2","4","3","0","0","2","3","9","7","0","1","601","5","1","1","1","888888","1","1","1","1","0","1","1","1","1","1","0","999999","1","1","4.0","29","2","4",,"1403.0","1138.0","1220.0",,"42.0",,"1","1.001335","0","999999"
"6","2012","27","601","10102","601","101","5","1","1","1",,"2","21","6","10107","10107070","0","6","0","1","2","3",,,,"1","999999","4","3","2","2","2","2","2","2","2","3","4","4","999999","4","999999","4","999999","4","4","4","4","3","1","5","2","999999","999999","2","1","1","1","1","2","2","2","999999","999999","999999","1","1","1","1","0","1","999999","1","1","1","1","1","1","1","1","1","1","4","4","1","2","2","6","2","1","7","7","1","1","7","5","7","1","7","1","1","1","7","1","7","7","1","1","1","1","1","1","7","1","3","4","4","3","1","3","7","1","1","1","4","7","1","1","7","7","7","7","1","2","2","2","2","3","2","7","7","7","7","1","3","2","10","10","10","10","1","1","1","10","10","10","10","10","10","10","1","0","0","0","0","0","2","1","2","0","0","1","0","0","999999","0","999999","1","0","0","999999","0","2","1","2","2","7","1","1","1","7","1","2","999999","999999","999999","2","999999","999999","3","1","4","2","1","3","3","3","1","2","1","2","1","5","3","2","1","1","1","2","1","1","1","1","1","10","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","1","999999","11","2","5","3","2","3","10.0","8.0","1990.0","1","999999","2","1","5","999999","10","999999","2","2","3","1","999999","999999","1","999999","7","0","999999","1","601","1","1","1","1","888888","1","1","1","1","1","1","1","1","1","1","1","1","1","1","4.0","29","2","4",,"1403.0","1235.0","1315.0",,"40.0",,"1","1.001335","1","999999"
