"year","pais","nationality","estratopri","upm","prov","municipio","jamdistrito","jamsegmento","ur","tamano","cluster","idiomaq","clusterdesc","annotations","idnum","intid","fecha","q1","ls3","a4","soct1","soct2","soct3","idio1","idio2","idio3","cp2","cp4a","cp4","np1","np2","muni10","sgl1","cp5","cp6","cp7","cp8","cp9","cp13","cp20","ls6","ls6a","it1","l1b","prot3","prot4","y4","jc1","jc10","jc13","jc15a","jc16a","vic1ext","vic1exta","vic2","vic2aa","vic1hogar","aoj8","aoj11","aoj11a","aoj12","aoj17","b1","b2","b3","b4","b6","b10a","b11","b12","b13","b14","b18","b20","b20a","b21","b21a","b31","b32","b43","b16","b17","b37","b46","b47","b48","n1","n3","n9","n11","n12","n15","wt1","wt2","m1","m2","pop101","pop102","pop103","pop107","pop113","eff1","eff2","ing4","dem23","ros1","ros2","ros3","ros4","ros5","ros6","pn4","pn5","e5","e8","e11","e15","e14","e3","e16","d1","d2","d3","d4","d5","d6","dem2","dem11","aut1","pp1","pp2","exc2","exc6","exc11a","exc11","exc13a","exc13","exc14a","exc14","exc15a","exc15","exc16a","exc16","exc18","exc7","jamanticor2","per1","per2","per3","per4","per5","per6","per7","per8","per9","per10","jamfreeq","jamfreeord","jamtrust1","jamtrust2","jamtrust3","jamtrust4","crisis1","crisis2","vb1","vb2","vb3","vb10","vb11","pol1","vb20","clien1","clien2","jampolice1","jampolice2","jampolice3","jampolice4","jamefficacy2","jamefficacy5","jamefficacy6","ed","edlevel","edyear","q2","y1","y2","y3","haicr1","q3c","q3ca","q5a","q5b","jamsubjclas","jamsecur2","q10","q10a","q10b","q10a3","q10c","q16","q14","q10d","q10e","q10f","q11","q12","q12a","etid","leng1","www1","gi0","gi1","gi3","gi4","r1","r3","r4","r4a","r5","r6","r7","r8","r12","r14","r15","r16","r18","ocup4a","ocup1a","ocup1b1","ocup1b2","pen1","pen3","pen4","sal1","sal2","sal4","colorr","sexi","colori","ti","ti3","quintall"
"2010","23","23","2302","230301","2303","230301","74","74","1","3","64","2","East St. Thomas 074",,"510","15","13490000000.0","2","2.0","3.0","4.0","3.0","3.0","3.0","2.0","1.0","2","1.0","2.0","2.0","2.0",,"3.0","3.0","1.0","2.0","4.0","4.0","4.0","4.0","8.0","9.0","2.0","8.0","2.0",,,"2.0","1.0","1.0","2.0","1.0","2.0",,,,"2.0","1.0","2.0","1.0","4.0","3.0","3.0","1.0","1.0","1.0","1.0","4.0","3.0","7.0","1.0","1.0","1.0","3.0","6.0","3.0","1.0","3.0","3.0","7.0","3.0","5.0","6.0","1.0","3.0","4.0","1.0","1.0","1.0","1.0","1.0","1.0","3.0","3.0","5.0","5.0","5.0","3.0","6.0","1.0","4.0","1.0","1.0","6.0","1.0","7.0","7.0","7.0","7.0","7.0","7.0","2.0","2.0","5.0","7.0","7.0","6.0","6.0","1.0","1.0",,"10.0","2.0","1.0","1.0","1.0","3.0","2.0","2.0","4.0","1.0","0.0","0.0","0.0",,"1.0","0.0","0",,"0.0",,"1.0","0.0","0.0","1.0","3.0","7.0","2.0","7.0","1.0","7.0","7.0","7.0","1.0","6.0","1.0","1.0","1.0","1.0","2.0","2.0","2.0","1.0","2.0","1.0","1.0","2301.0","2.0",,"4.0","1.0","3.0",,"2.0","1.0","2.0","2.0","1.0","2.0","1.0","11.0","2.0","211.0","30.0",,,,,"5.0","503.0","2.0","1.0","1.0","1.0","6.0","1.0","1.0","2.0","1.0","2.0","1.0","4.0","2.0",,"1.0","2.0","2.0","4","2201.0","2.0","1.0","1.0",,"2.0","1","1","0","1","0","0","1","1","1","1","0","1","0","1.0","2.0","1.0","1.0","2.0",,,"2.0",,,"5","2","7","13490000000.0","2764","3"
"2010","23","23","2303","230604","2306","230604","45","45","2","5","123","2","North West St. Ann 045",,"980","3","13490000000.0","1","2.0","3.0","4.0","3.0",,"2.0","1.0","1.0","2","2.0","2.0","2.0","2.0",,"4.0","2.0","1.0","2.0","2.0","4.0","3.0",,"6.0","8.0","2.0",,"2.0",,,,,,"2.0","2.0","2.0",,,,"2.0","1.0","1.0","1.0",,"4.0",,"7.0","5.0","6.0","7.0",,"6.0","4.0","5.0","5.0","1.0",,"7.0",,"1.0",,,"7.0",,,"5.0",,"4.0",,"1.0","1.0","5.0",,"4.0","1.0","5.0","5.0","4.0","3.0","1.0","1.0","1.0","1.0",,"4.0","6.0","7.0","2.0","1.0","7.0","3.0","1.0","3.0","5.0","3.0","2.0","8.0","7.0","6.0","3.0","1.0","1.0","1.0","7.0","5.0","1.0","2.0","1.0","1.0","2.0","2.0","2.0","4.0","1.0","0.0","0.0","0.0",,"1.0","0.0","0",,"0.0",,"1.0","0.0","0.0","2.0","3.0","7.0","1.0","7.0","1.0","4.0","6.0","7.0","1.0","7.0","1.0","2.0","1.0","1.0","2.0","1.0","2.0","1.0","2.0","1.0","1.0","2301.0","1.0","2301.0","2.0","3.0","3.0",,"1.0",,"2.0","1.0","1.0",,,"6.0","1.0","106.0","87.0",,,,,"5.0","505.0","2.0","1.0","1.0","4.0",,,,,"1.0","3.0","2.0",,,,"6.0","1.0","0.0","4","2202.0","5.0","1.0","2.0",,"1.0","1","1","0","1","0","1","0","0","1","1","0","0","0","1.0","4.0","3.0","2.0","1.0","2.0","3.0","2.0",,,"7","2","7","13490000000.0","3081","4"
"2010","23","23","2302","230301","2303","230301","74","74","1","3","64","2","East St. Thomas 074",,"511","15","13490000000.0","2","2.0","13.0","4.0","3.0",,"3.0","1.0",,"2","2.0","2.0","2.0","2.0",,,"4.0","4.0","4.0","4.0","4.0","4.0","4.0","10.0","10.0",,"7.0","2.0",,,"2.0","2.0","1.0","2.0",,"1.0","1.0","1.0","2.0","2.0","1.0","2.0","1.0","2.0","4.0","4.0","3.0","3.0","4.0","3.0","4.0","4.0","5.0","4.0","4.0","2.0",,,"3.0","3.0",,"4.0","7.0","1.0","6.0","4.0","6.0","4.0","7.0","1.0",,"4.0","2.0","1.0","3.0","4.0","4.0","3.0",,"3.0","1.0","1.0","2.0","3.0","1.0","1.0","6.0",,"6.0","6.0","6.0","6.0","6.0","7.0","3.0",,"7.0","6.0","5.0","2.0",,"3.0","7.0",,"7.0","4.0","5.0",,"1.0","3.0","2.0","2.0","4.0","2.0","0.0","0.0","0.0",,"1.0","0.0","0",,"0.0",,"1.0","0.0","0.0","2.0","2.0","7.0","4.0","7.0","1.0","6.0","6.0","7.0","1.0","6.0","7.0","1.0","2.0","2.0","1.0","2.0","2.0","1.0","3.0","2.0","2.0",,"2.0",,"4.0","1.0","2.0","3.0","1.0","2.0","1.0",,,"2.0","2.0","6.0","1.0","106.0","52.0",,,,,"4.0","402.0","4.0",,"2.0","4.0","2.0","1.0","3.0","3.0","4.0",,"2.0","3.0","3.0","9.0","2.0","3.0","0.0","4","2202.0","5.0","2.0","1.0",,"1.0","1","1","0","1","0","0","0","0","1","1","0","0","0","1.0","4.0","3.0","2.0","2.0",,,"1.0","1.0","1.0","5","2","7","13490000000.0","10602","2"
"2010","23","23","2302","230301","2303","230301","74","74","1","3","64","2","East St. Thomas 074",,"512","15","13490000000.0","2","1.0","5.0","4.0","3.0","3.0","2.0","3.0","3.0","2","2.0","2.0","2.0","2.0",,"1.0","4.0","3.0","2.0","4.0","4.0","4.0","4.0","1.0","4.0",,"1.0","2.0",,,"1.0","1.0",,"2.0","2.0","1.0",,,,,"1.0","1.0","1.0","3.0","3.0","1.0","3.0","2.0",,"1.0","2.0","5.0",,,"3.0","1.0",,,"1.0","4.0","2.0","3.0","7.0","5.0","5.0","6.0","2.0","3.0","4.0","3.0","3.0","4.0","3.0","2.0","4.0","1.0","1.0","2.0","3.0","6.0","1.0","1.0","2.0","6.0","1.0","1.0","7.0","6.0","7.0","7.0","4.0","2.0","5.0","7.0","2.0","3.0","7.0","7.0","8.0","1.0","1.0","1.0",,"5.0","10.0","5.0","6.0","4.0","1.0","2.0","2.0","2.0","4.0","2.0","0.0","0.0","0.0",,"1.0","0.0","0",,"1.0","0.0","1.0","0.0","0.0","1.0","2.0","7.0","2.0","4.0","4.0","7.0","6.0","7.0","1.0","6.0","2.0","2.0","2.0","1.0","1.0","1.0","2.0","1.0","3.0","1.0","2.0",,"2.0",,"4.0","1.0","3.0",,"2.0","1.0",,"4.0",,"2.0","1.0","13.0","5.0","513.0","46.0",,,,,"2.0","204.0","4.0","1.0","1.0","4.0","8.0","2.0",,,"1.0","2.0","2.0","2.0","3.0","6.0","1.0","3.0","3.0","4","2203.0","5.0","1.0","1.0",,"1.0","1","1","1","1","0","1","1","0","0","0","0","0","0","1.0","1.0","3.0","2.0","1.0","3.0","1.0","1.0","2.0","1.0","7","2","7","13490000000.0","4178","2"
"2010","23","23","2302","230301","2303","230301","25","25","1","3","65","2","East St. Thomas 025",,"513","15","13490000000.0","1","2.0","3.0","4.0","3.0","3.0","3.0","3.0","1.0","2","2.0","2.0","2.0","2.0",,"5.0","1.0","4.0","2.0","2.0","4.0","4.0",,"7.0","9.0","2.0",,"2.0",,,"2.0","1.0","2.0","2.0","2.0","2.0",,,,"2.0",,"2.0","3.0","3.0","1.0","3.0","3.0","1.0","1.0","2.0","3.0","2.0","7.0","1.0","3.0","3.0","3.0",,"1.0","1.0","3.0","4.0","6.0","7.0","5.0","4.0","5.0","2.0","5.0","2.0","4.0","2.0","2.0","2.0","4.0","4.0","4.0","2.0","4.0","3.0","4.0","6.0","4.0","5.0","7.0","3.0","4.0","3.0","6.0","5.0","7.0","6.0","7.0","7.0","3.0","3.0","10.0","10.0","5.0","3.0","1.0","3.0","5.0","6.0","8.0","6.0","5.0","5.0","5.0","1.0","2.0","2.0","4.0","2.0","0.0","0.0","0.0",,"0.0",,"0",,"0.0",,"1.0","0.0","1.0","2.0","2.0","7.0","2.0","7.0","5.0","7.0","5.0","7.0",,"7.0","1.0","1.0","2.0","2.0","1.0",,"2.0","1.0","6.0","2.0","2.0",,"2.0",,"2.0","1.0","3.0",,"1.0",,,"3.0","2.0","2.0","1.0","12.0","5.0","512.0","28.0",,,,,"4.0","402.0","4.0","1.0","2.0","2.0","5.0","1.0","1.0","1.0","4.0",,"1.0","1.0","1.0",,"1.0","4.0","4.0","7","2202.0","2.0","1.0","1.0","2.0",,"1","1","1","1","3","1","1","0","1","1","1","1","1",,,"1.0","2.0","2.0",,,"2.0",,,"3","2","7","13490000000.0","2994","5"
"2010","23","23","2302","230301","2303","230301","25","25","1","3","65","2","East St. Thomas 025",,"514","15","13490000000.0","1","2.0","13.0","5.0","3.0","3.0","2.0","1.0","1.0","2","2.0","2.0","2.0","2.0",,"4.0","2.0","1.0","3.0","3.0","3.0","4.0",,"7.0","3.0","2.0","8.0","2.0",,,"2.0","1.0","1.0","2.0","1.0","2.0",,,,"2.0","2.0","1.0","1.0","4.0","4.0","1.0","1.0","2.0","1.0","1.0","1.0","1.0","5.0","1.0","1.0","1.0",,,"1.0","2.0","3.0","1.0","7.0","4.0","3.0","1.0","1.0","1.0","7.0","1.0","2.0","3.0","2.0","1.0","2.0","1.0","1.0","5.0","5.0","1.0","3.0","7.0","6.0","7.0","1.0","6.0","3.0","2.0","7.0","7.0","7.0","7.0","7.0","7.0","4.0","2.0","10.0","10.0","1.0","10.0","1.0","1.0","4.0","10.0","10.0","6.0","6.0","1.0","1.0","1.0","2.0","1.0","4.0","2.0","1.0","1.0","0.0",,"1.0","0.0","0",,"0.0",,"0.0",,"1.0","1.0","4.0","7.0","1.0","7.0","3.0","7.0","7.0","7.0","1.0","7.0","1.0","2.0","2.0","2.0","1.0","2.0","2.0","1.0","7.0","1.0","2.0",,"2.0",,"4.0","1.0","3.0",,"2.0","1.0","1.0","2.0","2.0","2.0","1.0","10.0","2.0","210.0","35.0",,,,,"5.0","503.0","1.0","1.0","1.0","1.0","1.0","2.0",,,"4.0",,"2.0","2.0","2.0",,"2.0",,,"4","2203.0","5.0","1.0","1.0",,,"0","0","0","0","0","0","0","0","0","0","0","0","0","3.0",,"3.0","2.0","2.0",,,"2.0",,,"7","2","7","13490000000.0","3230","1"
"2010","23","23","2302","230301","2303","230301","25","25","1","3","65","2","East St. Thomas 025",,"515","15","13490000000.0","1","4.0","13.0","4.0","3.0","3.0","5.0","3.0","1.0","2","2.0","2.0","2.0","2.0",,"4.0","2.0","4.0","4.0","4.0","3.0","2.0",,"9.0","9.0","4.0","8.0","1.0","5.0","5.0","1.0","1.0","2.0","2.0","2.0","1.0","2.0","11.0","2.0","2.0","2.0","1.0","2.0","1.0","3.0","7.0","7.0","6.0","5.0","4.0","3.0","2.0","1.0","1.0","7.0","7.0","7.0","7.0","7.0","7.0","7.0","6.0","5.0","4.0","3.0","2.0","1.0","1.0","7.0","7.0","7.0","7.0","6.0","5.0","4.0","1.0","1.0","2.0","2.0","1.0","2.0","3.0","4.0","4.0","5.0","6.0","7.0","7.0","7.0","7.0","1.0","2.0","3.0","4.0","3.0","4.0","1.0","2.0","3.0","4.0","5.0","6.0","7.0","8.0","9.0","9.0","10.0","1.0","1.0","2.0","2.0","1.0","4.0","2.0","1.0","1.0","0.0",,"1.0","1.0","0",,"1.0","0.0","0.0",,"1.0","1.0","3.0","7.0","5.0","6.0","4.0","3.0","2.0","2.0","1.0","7.0","5.0","2.0","2.0","1.0","2.0","1.0","2.0","2.0","1.0","1.0","1.0","2301.0","1.0","2301.0","1.0","3.0","3.0",,"1.0","2.0","1.0","2.0","2.0","1.0","2.0","13.0","3.0","313.0","47.0",,,,,"4.0","402.0","4.0","1.0","2.0","2.0","5.0","1.0","3.0","2.0","1.0","4.0",,"4.0","2.0",,"1.0","0.0",,"5","2204.0","2.0","1.0","2.0","2.0","2.0","0","1","1","1","0","0","0","0","0","0","0","0","0","1.0","4.0","3.0","1.0","1.0","2.0","2.0","1.0","3.0","1.0","8","2","7","13490000000.0","3139","1"
"2010","23","23","2302","230301","2303","230301","25","25","1","3","65","2","East St. Thomas 025",,"516","15","13490000000.0","1","2.0","3.0","5.0","3.0","2.0","2.0","1.0","1.0","2","2.0","2.0","2.0","2.0",,"3.0","2.0","4.0","2.0","1.0","2.0","4.0",,"5.0","3.0","2.0","6.0","2.0",,,"2.0","1.0","1.0","2.0","2.0","1.0","1.0","4.0","3.0","2.0","2.0","2.0","1.0","3.0","2.0","4.0","2.0","1.0","1.0","4.0","4.0","5.0","5.0","1.0","3.0","3.0","1.0",,"1.0","2.0","4.0","3.0","7.0","6.0","6.0","4.0","3.0","4.0","7.0","3.0","3.0","3.0","3.0","3.0","3.0","3.0","5.0","3.0","2.0","3.0","4.0","4.0","5.0","3.0","3.0","5.0","3.0","5.0","6.0","3.0","6.0","5.0","4.0","5.0","3.0","2.0","5.0","4.0","3.0","1.0","2.0","1.0","3.0","5.0","5.0","4.0","4.0","1.0","1.0","1.0","2.0","2.0","4.0","2.0","0.0","0.0","1.0","0.0","1.0","0.0","0",,"0.0",,"1.0","0.0","1.0","1.0","2.0","5.0","3.0","3.0","3.0","6.0","1.0","6.0","1.0","6.0","2.0","2.0","2.0","2.0","1.0","1.0","2.0","1.0","5.0","1.0","1.0","2301.0","2.0",,"3.0","4.0","3.0",,"1.0","2.0","1.0","1.0","2.0","2.0","2.0","11.0","2.0","211.0","53.0",,,,,"5.0","507.0","3.0","1.0","1.0","1.0","4.0","1.0","4.0","2.0","4.0",,"1.0","2.0","1.0",,"3.0","2.0","1.0","4","2201.0","4.0","1.0","1.0",,"2.0","1","1","0","1","1","1","1","0","1","1","0","1","0","1.0","2.0","3.0","1.0","1.0","2.0","1.0","1.0","1.0","1.0","7","2","7","13490000000.0","4940","4"
"2010","23","23","2303","230602","2306","230602","22","22","1","4","72","2","North west St. Ann 022",,"572","3","13490000000.0","1","4.0","1.0","5.0","3.0",,"4.0","3.0","1.0","2","2.0","2.0","2.0","2.0",,,,"2.0","4.0","3.0","4.0","3.0",,"3.0","6.0","2.0",,"2.0",,,"2.0","2.0","2.0","2.0","2.0","2.0",,,,"2.0","1.0","2.0","1.0","4.0","4.0","1.0","4.0","3.0","4.0","7.0","1.0","6.0","7.0","2.0","7.0","1.0","3.0","4.0","3.0","7.0",,"2.0","7.0",,,"1.0",,"5.0","7.0","4.0","5.0","4.0",,"2.0","5.0","4.0","4.0","1.0","4.0","7.0","6.0","1.0","1.0","4.0","1.0","7.0","7.0","7.0","1.0","7.0","2.0","1.0","7.0","3.0","3.0","2.0","8.0","9.0","8.0","3.0","1.0","1.0","6.0","1.0","3.0","1.0","1.0","1.0","1.0","2.0","2.0","2.0","4.0","2.0","0.0","0.0","0.0",,"0.0",,"0",,"1.0","0.0","0.0",,"0.0","2.0","2.0","7.0","2.0","7.0","1.0","7.0","5.0","7.0","1.0","7.0","1.0","2.0","1.0","2.0","1.0","2.0","2.0","2.0","1.0","1.0","2.0",,"2.0",,"1.0","2.0","3.0",,,"1.0","1.0","2.0","1.0","2.0",,"11.0","2.0","211.0","53.0",,,,,"5.0","514.0","4.0","1.0",,,,"2.0",,,"4.0",,"1.0",,"3.0","2.0","1.0","3.0","0.0","5","2202.0","5.0","1.0","1.0","2.0","2.0","1","1","0","1","0","1","0","0","1","1","1","0","0","7.0",,"2.0","2.0","2.0",,,"2.0",,,"5","2","7","13490000000.0","2964","3"
"2010","23","23","2302","230301","2303","230301","25","25","1","3","65","2","East St. Thomas 025",,"517","15","13490000000.0","2","2.0","13.0","4.0","3.0","3.0","3.0","2.0","1.0","2","1.0","2.0","2.0","1.0","0.0","3.0","2.0","1.0","4.0","2.0","4.0","4.0","1.0","4.0","3.0","2.0","5.0","2.0",,,"1.0","1.0","2.0","2.0","2.0","2.0",,,,"2.0","1.0","1.0","1.0","2.0","4.0","4.0","6.0","3.0","1.0","6.0","2.0","3.0","3.0","4.0","4.0","3.0","1.0","1.0","2.0","2.0","3.0","2.0","7.0","5.0","4.0","6.0","4.0","4.0","7.0","5.0","5.0","4.0","5.0","3.0","5.0","4.0","4.0","3.0","4.0","3.0","1.0","1.0","7.0","4.0","5.0","2.0","3.0","4.0","5.0","7.0","7.0","5.0","7.0","7.0","4.0","2.0","6.0","10.0","7.0","3.0","1.0","10.0","10.0","5.0","4.0","3.0","10.0","3.0","1.0","3.0","2.0","2.0","4.0","2.0","0.0","0.0","1.0","0.0","0.0",,"0",,"1.0","0.0","0.0",,"0.0","2.0","1.0","7.0","1.0","5.0","5.0","6.0","7.0","6.0","1.0","7.0","2.0","2.0","2.0","2.0","1.0","2.0","2.0","1.0","2.0","2.0","2.0",,"2.0",,"4.0","1.0","3.0",,"1.0","1.0","2.0","2.0","2.0","2.0","1.0","12.0","3.0","312.0","20.0","4.0","1.0","2.0","1.0","6.0","603.0","2.0","1.0","2.0","2.0","2.0","1.0","3.0","1.0","4.0",,"1.0","2.0","1.0",,"1.0","0.0",,"3","2203.0","2.0","1.0","1.0","2.0","1.0","1","1","0","1","0","1","1","0","1","1","1","1","1","4.0",,"3.0","1.0","2.0",,,"1.0","2.0","2.0","4","2","7","13490000000.0","3195","4"
"2010","23","23","2302","230301","2303","230301","25","25","1","3","65","2","East St. Thomas 025",,"518","15","13490000000.0","2","2.0","3.0","5.0","3.0","3.0","4.0","3.0","3.0","2","2.0","2.0","2.0","2.0",,"3.0","4.0","4.0","4.0","4.0","4.0","4.0","4.0","10.0","10.0","3.0","5.0","2.0",,,"2.0","1.0","1.0","2.0","2.0","2.0",,,,"2.0","1.0","2.0","1.0","2.0","2.0","7.0","5.0","3.0","1.0","3.0","2.0","4.0","5.0","3.0","2.0","2.0","1.0","1.0","2.0","1.0","3.0","1.0","7.0","3.0","4.0","3.0","6.0","1.0","3.0","1.0","2.0","3.0","3.0","2.0","1.0","1.0","1.0","5.0","4.0","4.0","2.0","3.0","4.0","4.0","2.0","5.0","4.0","4.0","3.0","5.0","6.0","7.0","6.0","3.0","2.0","2.0","4.0","6.0","4.0","3.0","5.0","3.0","3.0","4.0","3.0","3.0","4.0","1.0","1.0","3.0","2.0","2.0","4.0","2.0","0.0","0.0","0.0",,"0.0",,"0",,"1.0","0.0","0.0",,"0.0","1.0","2.0","7.0","1.0","6.0","2.0","5.0","5.0","6.0","1.0","4.0","1.0","2.0","2.0","1.0","1.0","2.0","2.0","1.0","2.0","1.0","2.0",,"2.0",,"4.0","3.0","3.0",,,"1.0","1.0","1.0","2.0","2.0","1.0","11.0","2.0","211.0","31.0",,,,,"4.0","402.0","3.0","2.0","1.0","1.0","3.0","2.0",,,"4.0",,,"4.0","3.0","9.0","1.0","1.0","1.0","4","2203.0","4.0","2.0","1.0",,,"1","1","0","1","0","1","0","0","1","1","0","0","0","3.0",,"2.0","2.0","2.0",,,"2.0",,,"7","2","7","13490000000.0","6370","2"
"2010","23","23","2302","230301","2303","230301","25","25","1","3","65","2","East St. Thomas 025",,"519","15","13490000000.0","2","2.0","13.0","3.0","2.0","1.0","2.0","2.0","1.0","1","2.0","2.0","2.0","1.0","0.0","4.0","4.0","4.0","4.0","4.0","4.0","4.0","4.0","6.0","7.0","2.0","6.0","2.0",,,"1.0","1.0","1.0","2.0",,"2.0",,,,"2.0","1.0","2.0","1.0",,"4.0","4.0","4.0","4.0","4.0","1.0","3.0","5.0","7.0","1.0","3.0","1.0","5.0","5.0","3.0","4.0","5.0","3.0","7.0","5.0","4.0","7.0","3.0","5.0","3.0","2.0","2.0","4.0","2.0","1.0","6.0","4.0","4.0","3.0","4.0","6.0","5.0",,"2.0","2.0","1.0","7.0","7.0","7.0","1.0","7.0","4.0","3.0","4.0","7.0","2.0","2.0","10.0","10.0","9.0","1.0","1.0","1.0","6.0","10.0","10.0","6.0","7.0","1.0","1.0","2.0","1.0","2.0","2.0","2.0","0.0","0.0","1.0","0.0","0.0",,"0",,"1.0","0.0","1.0","0.0","0.0","1.0","2.0","7.0","1.0","7.0","1.0","7.0","3.0","6.0","1.0","7.0","1.0","2.0","2.0",,"1.0","1.0","2.0","1.0","3.0","1.0","2.0",,"2.0",,"1.0","1.0","3.0",,"2.0",,"2.0","3.0","2.0","2.0","1.0","11.0","2.0","211.0","50.0",,,,,"4.0","402.0","5.0","2.0","1.0","4.0",,"1.0","3.0","3.0","4.0",,"1.0","3.0","2.0",,"3.0","1.0","1.0","4","2203.0","5.0","1.0","1.0","1.0","2.0","1","1","1","1","1","1","1","0","1","1","0","0","0","3.0",,"3.0","1.0","2.0",,,"2.0",,,"8","2","7","13490000000.0","5897","4"
"2010","23","23","2302","230301","2303","230301","25","25","1","3","65","2","East St. Thomas 025",,"520","15","13490000000.0","2","2.0","13.0","5.0","3.0","2.0","3.0","1.0","2.0","2","2.0","2.0","2.0","2.0",,"4.0","4.0","4.0","2.0","4.0","4.0","4.0","4.0","7.0","6.0","2.0","8.0","2.0",,,"2.0","1.0","2.0","2.0","2.0","2.0",,,,"2.0","2.0","2.0","1.0","2.0","3.0","4.0","2.0","2.0","3.0","3.0","4.0","5.0","5.0","3.0","3.0","2.0","4.0",,"1.0","1.0","4.0","3.0","5.0","4.0","4.0","4.0","2.0","3.0","5.0","1.0","1.0","2.0","2.0","2.0","1.0","3.0","3.0","4.0","4.0","6.0","4.0","2.0","2.0","2.0","2.0","4.0","6.0","4.0","6.0","7.0","6.0","4.0","4.0","4.0","3.0","2.0","8.0","9.0","6.0","1.0","1.0","1.0","5.0","9.0","9.0","9.0","7.0","7.0","1.0","3.0","2.0","2.0","4.0","1.0","0.0","0.0","0.0",,"1.0","0.0","0",,"1.0","0.0","1.0","0.0","0.0","2.0","4.0","4.0","1.0","1.0","1.0","7.0","4.0","6.0","1.0","6.0","1.0","2.0","1.0","1.0","1.0","2.0","2.0","1.0","2.0","1.0","2.0",,"2.0",,"3.0","1.0","3.0",,"2.0",,"1.0","3.0","2.0","2.0","1.0","15.0","5.0","515.0","46.0",,,,,"2.0","204.0","2.0","1.0","2.0","4.0","8.0","2.0",,,"4.0",,"1.0","2.0","2.0",,"2.0","1.0","1.0","4","2201.0","2.0","1.0","1.0","1.0","1.0","1","1","0","1","0","1","1","0","1","1","1","0","1","1.0","1.0","3.0","2.0","1.0","2.0","1.0","1.0","2.0","1.0","7","2","7","13490000000.0","2591","4"
"2010","23","23","2302","230401","2304","230401","16","16","1","3","66","2","East Portland 016",,"521","19","13400000000.0","1","2.0","3.0","5.0","3.0","3.0","4.0","3.0",,"2","2.0","2.0","2.0","2.0",,"3.0","4.0","4.0","4.0","4.0","4.0","4.0",,"5.0","7.0","2.0","9.0","2.0",,,"2.0","1.0","2.0","2.0","2.0","1.0","1.0","4.0","3.0","2.0","1.0","1.0","1.0","1.0","4.0","2.0","6.0","4.0","5.0","7.0","5.0","6.0","2.0","1.0","6.0","3.0","2.0","5.0","7.0","7.0","7.0","5.0","7.0","1.0","6.0","5.0","6.0","1.0","2.0","1.0","3.0","2.0","7.0","1.0","2.0","4.0","4.0","3.0","4.0","3.0","1.0","4.0","1.0","5.0","3.0","1.0","6.0","3.0","5.0","1.0","4.0","7.0","7.0","5.0","3.0","2.0","7.0","10.0","6.0","1.0","4.0","3.0","8.0","2.0","1.0","1.0","2.0","1.0","1.0","2.0","2.0","2.0","4.0","2.0","0.0","0.0","0.0",,"1.0","0.0","0",,"1.0","0.0","0.0",,"0.0","2.0","2.0","6.0","1.0","7.0","2.0","5.0","6.0","6.0","2.0","7.0","3.0","2.0","2.0","2.0","1.0","1.0","2.0","1.0","1.0","1.0","1.0","2302.0","1.0","2302.0","4.0",,"3.0",,"1.0","2.0","2.0","1.0","1.0","1.0","2.0","9.0","2.0","209.0","29.0",,,,,"5.0","514.0","4.0","1.0","1.0","4.0","4.0","2.0",,,"4.0",,"1.0","3.0","2.0",,"3.0","1.0","1.0","4","2203.0","3.0","1.0","1.0","2.0","2.0","1","1","0","1","0","0","0","0","0","0","0","0","0","1.0","4.0","3.0","2.0","2.0",,,"2.0",,,"9","2","5","13400000000.0","2786","1"
"2010","23","23","2302","230401","2304","230401","16","16","1","3","66","2","East Portland 016",,"522","19","13400000000.0","1","3.0","3.0","5.0","3.0","3.0","4.0","3.0","1.0","1","1.0","1.0","1.0","1.0","0.0","3.0","3.0","3.0","2.0","2.0","2.0","3.0",,"3.0","6.0","4.0","8.0","2.0",,,"2.0","1.0","1.0","2.0","2.0","1.0","1.0","8.0","1.0","1.0","1.0","3.0","1.0","2.0","1.0","4.0","2.0","2.0","1.0","1.0","3.0","4.0","4.0","1.0","2.0","4.0","1.0","2.0","4.0","1.0","4.0","5.0","7.0","4.0","4.0","4.0","4.0","1.0","7.0","1.0","7.0","1.0","7.0","6.0","1.0","4.0","4.0","5.0","4.0","1.0","1.0","3.0","4.0","4.0","7.0","7.0","4.0","7.0","7.0","7.0","7.0","1.0","7.0","7.0","3.0","3.0","10.0","10.0","10.0","1.0","1.0","1.0","6.0","6.0","10.0","1.0","6.0","4.0","8.0","3.0","2.0","2.0","2.0","2.0","1.0","1.0","1.0","0.0","1.0","0.0","0",,"0.0",,"1.0","0.0","0.0","1.0","4.0","7.0","3.0","7.0","2.0","7.0","3.0","7.0","1.0","7.0","1.0","2.0","2.0","1.0","1.0","2.0","2.0","1.0","2.0","1.0","2.0",,"1.0","2301.0","2.0","3.0","2.0","2.0","1.0","2.0","1.0","1.0","1.0","2.0","2.0","11.0","2.0","211.0","40.0",,,,,"5.0","504.0","3.0","1.0","1.0","1.0","6.0","1.0","2.0","3.0","1.0","1.0","2.0","3.0","3.0","2.0","1.0","2.0","2.0","4","2203.0","2.0","1.0","1.0","1.0","1.0","1","1","0","1","1","0","1","0","1","1","0","1","0","1.0","1.0","3.0","1.0","1.0","2.0","1.0","2.0",,,"7","2","5","13400000000.0","3495","3"
