"pais","idnum","estratopri","estratosec","upm","prov","municipio","cluster","ur","tamano","idiomaq","fecha","wt","q1","q2y","q2","corridor","ls3","a4","soct2","idio2","np1","np2","sgl1","cp4a","cp5m","cp5","cp6","cp7","cp8","cp13","cp20","it1","l1","prot3","y4","bolprot3","haiprot1","jc10","jc13","jc15a","vic1ext","vic1exta","vic2","vic2aa","vic1hogar","pole2n","aoj11","pese1","pese2","aoj17","aoj12","aoj22","b1","b2","b3","b4","b6","b10a","b13","b18","b20","b20a","b21","b21a","haib21b","b32","haib32","b47a","epp1","epp3","n9","n11","n15","mil3","pr3a","pr3b","pr3c","pr4","pr5","m1","haim1","haim2","haiblame1","sd2new2","sd3new2","sd6new2","infrax","ros1","ros4","ing4","eff1","eff2","env1","pn4","w14a","e5","e15","e3","e16","d1","d2","d3","d4","d5","d6","dem2","dem11","exc2","exc6","exc11","exc13","exc14","exc15","exc16","exc18","exc7","vicbar1","vicbar1f","vicbar3","vicbar3f","vicbar4","vicbar4f","vicbar7","vicbar7f","fear10","vic44","vb1","vb2","vb3n","vb4new","vb101","vb10","vb11","pol1","vb20","clien1n","clien1na","for1n","for4","for5","for6","for7","for6b","for7b","mil10a","mil10c","mil10e","wf1","ed","ed2","q3c","q5b","ocup4a","ocup1a","q10new","q10g","q10a","q10b","q10c1","haiq10c","q16","q14","q10d","q10e","q11n","q12c","q12bn","q12","etid","leng1","www1","gi0","gi1","gix4","gi4","gi7","r3","r4","r4a","r5","r6","r7","r8","r12","r14","r15","r18","r1","r16","r26","formatq","colorr","ti","sexi","colori","uniq_id","sex"
"22","714","2201","2","21120","2206","2112","11280006049","1","1","14","21feb2014","1","1","1964","50","2","2","27","2","2","2","2","2","2","2","3","1","3","4","4","999999","3","2","2","999999","999999","999999","2","2","2","2","999999","999999","999999","2","3","3","2","3","3","2","2","1","1","1","1","1","1","5","5","3","7","2","1","1","1","1","1","2","1","2","4","1","6","2","3","1","1","2","3","888888","3","888888","4","2","3","4","6","7","7","1","1","1","4","1","6","5","1","1","10","10","8","6","1","1","2","2","0","0","999999","0","999999","999999","1","0","888888","2","999999","2","999999","2","999999","2","999999","0","0","1","1","2201","999999","999999","2","999999","3","888888","2","2","4","4","4","3","1","1","2","1","888888","2","2","11","1","2","1","1","2","16","16","2","999999","999999","5","999999","1","4","2","2","8","1","4","4","2201","4","1","1","1","1","98","0","0","1","0","0","0","0","0","0","0","0","1","0","0","1","10","44","1","8","HAI14_0714","1"
"22","715","2201","1","31120","2206","3112","11290329003","1","1","14","22feb2014","1","2","1962","52","2","1","888888","3","2","2","2","988888","2","2","4","2","2","4","4","4","4","1","2","999999","999999","999999","2","2","2","2","999999","999999","999999","2","2","3","3","3","2","2","2","988888","3","3","2","3","5","2","4","5","7","2","5","2","3","1","1","4","2","4","5","4","7","7","7","3","4","2","3","3","4","2","3","2","2","3","5","3","4","3","4","2","4","988888","6","4","3","2","5","8","3","5","1","1","3","1","0","0","999999","0","999999","999999","1","0","2","1","1","1","1","1","1","1","1","1","1","1","2","999999","8","999999","2","999999","4","988888","2","2","4","5","4","4","999999","1","2","4","4","1","2","10","0","2","1","1","2","4","4","2","999999","999999","5","999999","1","3","2","2","5","1","3","4","2201","5","2","1","1","1","53","0","0","1","0","0","0","0","0","0","0","0","1","0","0","1","9","40","2","8","HAI14_0715","2"
"22","716","2201","1","31120","2206","3112","11290329003","1","1","14","22feb2014","1","1","1967","47","2","2","56","2","3","2","2","988888","2","2","3","4","2","4","4","999999","1","3","2","999999","999999","999999","1","1","2","2","999999","999999","999999","2","2","2","3","3","3","3","888888","3","1","1","2","1","1","1","4","1","7","1","2","3","1","1","1","2","1","3","6","3","1","1","2","2","1","2","2","2","2","888888","3","4","4","5","7","6","7","3","1","1","4","2","10","1","1","1","10","10","10","4","1","1","2","988888","0","0","999999","999999","999999","999999","999999","988888","3","2","999999","888888","999999","2","999999","888888","999999","0","0","1","1","2201","999999","999999","2","999999","988888","888888","1","2","4","4","4","888888","999999","1","888888","3","4","2","2","6","0","1","1","7","999999","988888","999999","2","999999","999999","5","999999","988888","988888","3","3","6","2","4","4","2201","5","2","1","888888","1","88","0","0","1","0","0","0","0","0","0","0","0","0","999999","0","1","6","43","1","8","HAI14_0716","1"
"22","717","2201","1","31120","2206","3112","11290329003","1","1","14","22feb2014","1","2","1990","24","2","1","21","2","2","2","2","988888","2","988888","2","2","2","2","4","4","1","1","2","999999","999999","999999","2","888888","2","2","999999","999999","999999","2","1","2","3","3","4","1","1","6","2","1","4","1","1","7","3","4","3","1","2","1","3","3","4","5","1","1","2","3","7","7","1","3","4","2","2","2","888888","888888","2","2","2","1","1","3","4","3","1","1","2","1","10","4","3","2","4","2","3","2","1","1","2","2","0","0","0","0","0","0","1","1","2","1","1","1","3","1","3","1","3","0","0","1","2","999999","5","999999","2","999999","4","1","2","2","4","4","4","2","2","1","2","3","2","2","2","13","5","12","1","3","999999","6","999999","2","999999","999999","5","999999","2","3","3","1","7","3","0","4","2201","2","1","1","2","1","888888","0","0","1","0","0","0","0","0","0","0","0","1","0","0","1","7","40","2","8","HAI14_0717","2"
"22","718","2201","1","31120","2206","3112","11290329003","1","1","14","22feb2014","1","1","1987","27","2","2","3","3","3","2","2","5","2","2","4","3","4","4","4","999999","4","1","2","999999","999999","999999","1","1","1","1","3","2","4","2","2","1","3","3","888888","988888","1","1","7","4","5","2","1","1","6","1","7","1","7","7","1","2","1","1","1","7","7","1","1","7","6","1","2","1","2","2","5","2","1","2","2","5","7","7","1","1","1","2","4","1","1","1","1","4","6","1","5","4","1","1","3","2","0","0","999999","999999","999999","0","999999","0","2","2","999999","2","999999","1","3","2","999999","0","0","2","2","999999","5","999999","2","999999","4","2","2","2","4","4","4","1","2","1","1","4","4","2","2","11","0","2","1","3","999999","988888","999999","2","999999","999999","5","999999","2","4","3","3","3","1","1","4","2201","5","988888","1","2","2","888888","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","7","45","2","8","HAI14_0718","1"
"22","719","2201","1","31120","2206","3112","11290329003","1","1","14","22feb2014","1","1","1979","35","2","2","2","3","3","2","2","2","2","2","2","2","2","4","4","999999","3","4","2","999999","999999","999999","2","2","2","2","999999","999999","999999","2","2","2","2","3","888888","1","2","1","3","4","1","3","2","5","6","4","7","1","7","6","6","4","5","6","1","1","4","1","7","4","3","2","1","2","2","2","3","5","4","4","2","4","7","7","4","1","1","1","4","1","1","1","4","7","6","1","4","6","1","1","3","2","0","0","999999","999999","999999","999999","0","0","888888","2","999999","888888","999999","888888","999999","1","2","0","0","1","1","2202","999999","999999","2","999999","3","3","2","2","4","888888","4","1","2","1","1","4","4","4","1","7","888888","2","1","3","999999","988888","999999","2","999999","999999","5","999999","2","4","3","2","4","2","2","4","2201","5","1","1","2","1","21","0","0","1","0","0","0","0","0","0","0","0","1","0","0","1","5","42","2","8","HAI14_0719","1"
"22","720","2201","1","31120","2206","3112","11290329003","1","1","14","22feb2014","1","2","1979","35","2","1","3","3","3","2","2","4","2","2","3","1","2","4","4","1","3","3","2","999999","999999","999999","1","1","2","1","1","4","2","2","4","4","1","1","2","1","1","1","2","7","3","1","2","2","5","6","1","4","4","1","3","5","7","7","5","5","7","5","7","6","1","2","988888","2","888888","888888","888888","1","2","3","3","4","2","5","1","3","7","2","4","1","1","3","3","5","2","7","1","10","1","1","2","2","0","0","0","999999","0","0","1","0","2","1","3","1","3","1","3","1","2","1","1","1","1","2201","999999","999999","1","988888","3","988888","2","2","4","6","10","1","4","1","1","1","2","1","2","2","0","5","1","3","999999","988888","999999","2","999999","999999","5","999999","1","988888","3","2","3","1","1","4","2201","2","988888","1","2","1","888888","0","0","1","0","0","0","0","0","0","0","1","0","999999","0","1","2","44","2","8","HAI14_0720","2"
"22","721","2201","1","31120","2206","3112","11290376013","1","1","14","22feb2014","1","1","1984","30","2","2","3","3","3","2","2","5","2","2","4","4","2","3","3","999999","2","5","2","999999","999999","999999","2","2","2","2","999999","999999","999999","2","2","2","3","3","4","1","2","5","5","5","5","4","4","7","4","7","3","4","4","4","3","2","7","5","5","4","5","4","5","5","4","2","1","2","2","2","4","4","2","2","2","2","5","7","5","5","3","1","3","2","5","4","1","3","5","7","7","6","1","1","2","2","0","0","999999","999999","999999","0","0","0","2","1","3","2","999999","2","999999","1","2","0","0","1","1","2202","999999","999999","2","999999","4","988888","1","2","4","4","4","1","2","1","2","3","4","1","2","11","988888","2","1","3","999999","0","999999","1","2","2","1","2","1","3","2","3","3","1","1","4","2206","1","1","1","1","1","888888","0","0","1","0","0","0","0","0","0","0","0","1","0","0","1","6","43","2","8","HAI14_0721","1"
"22","722","2201","1","31120","2206","3112","11290376013","1","1","14","22feb2014","1","1","1993","21","2","2","3","2","3","2","2","2","2","2","3","4","4","3","4","999999","3","2","2","999999","999999","999999","2","2","2","2","999999","999999","999999","2","4","3","2","2","3","2","2","2","1","2","4","2","1","3","6","7","6","1","5","2","1","2","1","3","1","1","6","1","2","1","4","1","988888","2","3","4","3","888888","4","2","3","888888","6","7","7","3","1","1","4","1","10","3","1","2","4","10","10","6","1","1","2","2","0","0","999999","999999","999999","999999","1","0","888888","888888","999999","888888","999999","2","999999","2","999999","0","0","1","1","2202","999999","999999","2","999999","4","888888","888888","888888","4","4","4","2","2","1","1","3","888888","1","2","10","1","1","1","7","999999","13","999999","2","999999","999999","5","999999","1","4","3","2","6","1","0","4","2201","4","1","1","1","1","88","0","0","1","0","0","0","0","0","0","0","0","1","0","0","1","9","41","1","8","HAI14_0722","1"
"22","723","2201","1","31120","2206","3112","11290376013","1","1","14","22feb2014","1","2","1962","52","2","2","18","888888","3","2","2","5","2","2","3","4","3","2","4","2","3","1","2","999999","999999","999999","888888","888888","1","2","999999","999999","999999","2","2","3","2","3","3","3","888888","1","1","2","3","2","4","1","7","7","7","1","4","1","1","1","1","3","2","2","6","2","7","1","1","1","2","2","3","3","888888","888888","4","2","2","888888","7","7","7","1","1","1","3","1","10","10","1","1","10","10","10","10","1","1","2","2","0","0","999999","999999","999999","999999","1","1","888888","1","1","1","1","888888","999999","1","3","0","0","1","1","2202","999999","999999","2","999999","4","1","888888","2","6","5","11","888888","999999","1","1","888888","888888","1","2","6","0","4","2","7","999999","888888","999999","2","999999","999999","5","999999","1","988888","3","1","3","0","4","4","2201","5","3","888888","888888","1","888888","0","0","1","0","0","0","0","0","0","0","0","0","999999","0","1","10","40","1","8","HAI14_0723","2"
"22","724","2201","1","31120","2206","3112","11290376013","1","1","14","22feb2014","1","1","1960","54","2","1","3","2","2","1","1","4","1","2","3","4","2","2","3","999999","3","3","1","1","1","2","2","2","1","2","999999","999999","999999","2","3","3","2","2","1","3","1","1","6","4","3","4","5","2","4","6","7","3","5","4","2","1","1","3","1","4","7","2","6","3","7","4","3","1","2","2","5","2","4","2","3","4","4","5","4","1","2","1","2","1","4","2","3","2","7","9","5","3","1","1","2","1","0","0","999999","0","999999","0","0","0","2","1","2","1","2","1","1","1","2","1","1","1","1","2202","999999","999999","1","2204","3","3","2","2","4","4","10","2","2","3","2","3","888888","2","2","13","2","4","4","1","1","3","3","1","3","2","1","3","1","3","2","2","7","1","2","4","2201","4","1","1","1","1","99","1","0","1","0","0","0","1","0","0","0","0","1","0","0","1","10","40","2","8","HAI14_0724","1"
"22","725","2201","1","31120","2206","3112","11290376013","1","1","14","22feb2014","1","2","1986","28","2","3","3","3","3","2","2","3","2","2","4","4","4","4","4","4","4","1","2","999999","999999","999999","1","2","1","2","999999","999999","999999","2","3","2","3","3","3","3","2","4","6","3","2","3","5","2","4","7","7","7","5","2","3","2","1","2","3","4","6","3","3","5","7","3","2","2","3","3","4","888888","3","2","2","4","5","3","4","3","4","1","4","2","4","5","3","1","7","3","4","2","1","1","3","2","0","0","999999","999999","999999","999999","999999","0","888888","1","1","1","1","1","2","1","2","0","0","2","1","999999","999999","999999","2","999999","4","888888","2","2","4","5","10","4","999999","3","2","4","4","3","2","14","3","3","4","4","999999","1","999999","2","999999","999999","5","999999","1","3","3","1","4","0","0","4","2201","4","4","1","888888","1","888888","0","0","1","0","0","0","0","0","0","0","0","1","0","0","1","10","42","2","8","HAI14_0725","2"
"22","726","2201","1","31120","2206","3112","11290376013","1","1","14","22feb2014","1","2","1969","45","2","2","57","2","3","2","988888","2","2","988888","1","2","4","4","4","1","1","2","2","999999","999999","999999","1","2","1","2","999999","999999","999999","2","1","1","2","2","1","1","1","2","5","6","1","4","6","7","1","1","4","5","6","1","2","3","4","3","4","4","5","1","3","4","5","2","1","2","1","1","2","1","3","3","3","1","1","7","3","5","6","988888","3","1","3","5","2","1","9","10","2","4","2","3","3","1","0","0","999999","0","999999","999999","999999","0","2","1","2","1","3","1","3","1","3","1","1","1","1","2201","999999","999999","1","2202","2","1","2","2","4","4","4","2","5","1","1","2","2","1","1","11","0","1","1","1","4","12","12","2","999999","999999","5","999999","2","4","3","3","3","0","1","4","2201","5","1","1","2","1","888888","0","0","1","0","0","0","0","0","0","0","0","0","999999","0","1","5","45","2","8","HAI14_0726","2"
"22","727","2201","1","31120","2206","3112","11290415021","1","1","14","22feb2014","1","2","1974","40","2","4","3","3","3","2","2","3","2","2","4","2","3","4","4","4","3","3","2","999999","999999","999999","2","2","2","1","3","3","2","1","2","3","2","2","1","2","3","2","7","4","3","5","1","1","5","7","7","1","4","2","5","1","7","6","1","2","1","4","1","7","5","6","3","2","3","4","4","3","2","3","4","4","7","7","7","3","1","1","4","1","7","1","2","3","7","4","1","2","1","1","2","2","0","0","0","0","999999","999999","999999","0","2","1","2","1","2","1","3","1","2","1","0","1","1","0","999999","6","2","999999","3","1","1","1","4","4","1","1","1","1","2","1","3","2","1","11","0","2","1","1","4","14","14","1","3","2","5","999999","1","3","3","2","8","2","4","4","2201","4","1","1","2","1","888888","0","0","1","0","0","0","0","0","0","0","0","1","0","0","1","9","40","2","8","HAI14_0727","2"
"22","728","2201","1","31120","2206","3112","11290415021","1","1","14","22feb2014","1","1","1985","29","2","2","2","3","3","2","2","5","2","2","2","1","3","3","4","999999","4","2","2","999999","999999","999999","2","2","2","2","999999","999999","999999","1","3","4","3","2","888888","2","2","4","7","1","6","4","2","4","7","6","4","1","7","7","4","3","1","4","1","7","7","4","7","7","4","4","1","2","2","2","5","2","2","3","4","3","6","7","4","1","1","2","4","2","1","4","3","7","4","7","1","4","1","1","1","2","0","0","0","999999","999999","0","999999","0","2","1","2","888888","999999","1","3","1","2","0","0","1","1","2202","999999","999999","2","999999","3","1","2","2","4","4","4","1","2","1","1","2","888888","1","2","4","888888","2","1","3","999999","0","999999","2","999999","999999","5","999999","2","4","3","2","3","1","1","4","2206","4","3","1","2","1","96","0","0","1","0","0","0","0","0","0","0","0","1","0","0","1","8","43","2","8","HAI14_0728","1"
"22","729","2201","1","31120","2206","3112","11290415021","1","1","14","22feb2014","1","1","1970","44","2","1","3","2","3","1","1","2","1","2","4","4","4","1","988888","999999","1","10","2","999999","999999","999999","1","2","2","1","3","6","2","2","4","3","1","1","1","3","2","1","6","2","3","5","6","1","2","4","3","3","1","5","4","3","2","1","1","1","7","5","7","1","5","2","4","1","1","1","4","1","1","1","1","5","5","2","1","4","6","1","1","2","10","1","6","9","1","10","3","2","1","7","2","1","0","0","0","1","0","0","0","0","2","1","2","1","2","1","3","1","3","1","0","2","2","999999","3","999999","1","888888","2","1","2","2","5","5","4","3","4","1","1","2","4","1","1","8","0","12","1","1","4","5","7","1","1","1","1","1","1","1","1","2","2","0","0","4","2201","1","1","1","2","1","12","0","0","1","0","0","0","1","0","0","0","1","1","0","0","1","9","41","2","8","HAI14_0729","1"
"22","730","2201","1","31120","2206","3112","11290415021","1","1","14","22feb2014","1","2","1991","23","2","4","2","3","2","2","2","888888","2","2","1","4","4","3","4","1","3","5","988888","999999","999999","999999","1","2","1","2","999999","999999","999999","2","1","2","3","3","3","1","1","2","4","7","2","3","4","4","3","1","6","7","7","1","6","1","1","7","6","2","3","4","7","7","1","2","3","1","1","1","5","3","3","1","3","4","7","1","6","4","2","2","2","1","5","2","4","5","8","7","2","3","4","5","3","1","0","0","999999","999999","0","999999","0","0","2","1","3","1","2","1","3","1","1","1","1","1","1","0","999999","1","2","999999","4","888888","2","2","3","6","4","2","2","1","1","2","1","1","2","8","0","7","1","3","999999","0","999999","2","999999","999999","3","999999","2","3","2","1","8","0","0","4","2201","5","1","1","2","2","888888","0","0","0","0","0","0","0","0","0","0","1","0","999999","0","1","9","40","2","8","HAI14_0730","2"
"22","731","2201","1","31120","2206","3112","11290415021","1","1","14","22feb2014","1","1","1965","49","2","2","5","2","2","2","2","4","2","2","2","4","3","2","4","999999","3","1","2","999999","999999","999999","2","2","2","2","999999","999999","999999","2","4","3","2","2","2","3","2","2","1","3","1","1","4","4","5","2","7","1","3","1","1","1","1","2","3","1","5","1","7","1","4","2","1","2","3","888888","3","4","4","4","4","4","6","4","7","1","1","1","4","988888","7","6","1","1","7","9","10","6","1","1","2","2","0","0","999999","999999","999999","999999","1","1","888888","888888","999999","1","1","888888","999999","1","2","0","0","1","1","2203","999999","999999","2","999999","3","888888","888888","2","4","4","4","3","2","1","2","2","888888","2","2","11","1","2","1","7","999999","15","999999","2","999999","999999","5","999999","1","988888","3","3","8","3","6","4","2201","5","1","1","1","1","86","0","0","1","0","0","0","0","0","0","0","0","0","999999","0","1","8","40","1","8","HAI14_0731","1"
"22","732","2201","1","31120","2206","3112","11290415021","1","1","14","22feb2014","1","2","1950","64","2","1","5","3","2","2","2","4","2","2","3","1","3","2","4","4","4","1","2","999999","999999","999999","2","2","2","2","999999","999999","999999","2","4","3","2","2","1","3","2","3","2","1","3","2","1","1","3","3","7","1","3","1","1","2","1","2","1","2","3","4","5","4","3","2","1","1","4","4","5","3","4","2","3","5","4","3","4","3","2","1","4","1","4","3","2","1","2","1","1","2","1","1","888888","1","0","0","999999","0","999999","1","1","0","4","1","1","1","1","1","1","1","1","1","1","1","2","999999","999999","999999","2","999999","4","988888","888888","2","4","5","888888","3","4","2","2","888888","888888","3","2","9","1","2","1","1","4","2","2","2","999999","999999","5","999999","1","3","2","2","6","0","1","4","2201","5","4","2","888888","1","70","0","0","1","0","0","0","0","0","0","0","0","1","0","0","1","10","50","2","8","HAI14_0732","2"
"22","733","2201","1","31120","2206","3112","11290448025","1","1","14","22feb2014","1","2","1977","37","2","4","2","3","3","2","2","3","2","2","2","4","2","4","4","2","2","3","2","999999","999999","999999","2","2","1","2","999999","999999","999999","2","3","3","3","3","4","4","2","4","3","2","4","3","3","5","5","4","7","4","3","4","2","3","5","4","3","4","3","3","4","2","3","4","988888","2","2","3","4","4","3","2","3","3","4","5","4","3","4","2","3","2","3","2","4","3","5","6","4","3","2","4","1","2","0","0","999999","999999","999999","999999","1","1","4","2","999999","1","2","1","3","1","2","1","1","1","1","2201","999999","999999","2","999999","4","2","2","2","4","4","10","1","2","1","2","888888","4","2","2","8","1","2","1","3","999999","3","999999","2","999999","999999","5","999999","1","4","3","2","9","2","3","4","2201","5","4","2","2","1","100","1","0","1","0","0","0","0","1","0","0","0","1","0","0","1","9","48","2","6","HAI14_0733","2"
"22","734","2201","1","31120","2206","3112","11290448025","1","1","14","22feb2014","1","1","1964","50","2","1","2","2","2","2","2","4","2","2","2","3","3","3","4","999999","3","7","2","999999","999999","999999","1","1","1","2","999999","999999","999999","2","1","3","988888","3","2","3","1","5","4","6","4","3","6","6","7","7","6","3","7","7","6","6","5","6","5","6","7","5","7","3","4","6","5","2","1","1","2","6","2","3","2","2","3","6","4","3","2","2","2","2","3","2","1","1","4","5","2","4","1","1","2","2","0","0","999999","1","999999","999999","1","1","3","2","999999","2","999999","2","999999","2","999999","0","0","1","1","2202","999999","999999","2","999999","3","3","2","2","5","4","4","2","2","1","2","2","4","2","2","6","0","1","1","1","4","11","11","2","999999","999999","5","999999","2","1","1","2","10","3","6","4","2201","5","1","2","2","1","888888","1","0","1","0","0","0","0","0","0","0","0","1","1","0","1","6","39","1","9","HAI14_0734","1"
"22","735","2201","1","31120","2206","3112","11290448025","1","1","14","22feb2014","1","2","1990","24","2","4","3","2","2","2","2","888888","2","2","4","1","3","4","4","4","4","2","2","999999","999999","999999","2","2","2","2","999999","999999","999999","2","2","2","3","3","2","1","1","2","4","2","1","3","1","1","4","1","7","2","5","5","2","2","1","2","1","3","5","4","1","4","3","5","3","2","2","2","4","5","3","4","3","5","5","7","3","1","1","1","2","1","4","1","1","3","2","6","2","1","1","1","2","2","0","0","0","1","999999","1","1","1","2","2","999999","2","999999","2","999999","2","999999","0","0","1","2","999999","7","999999","2","999999","2","1","2","2","4","888888","4","2","4","1","4","2","4","2","2","14","3","2","1","1","2","16","15","2","999999","999999","5","999999","1","3","2","1","6","0","0","4","2201","4","1","1","1","1","888888","1","0","1","0","0","0","0","0","0","0","0","1","0","0","1","8","45","2","6","HAI14_0735","2"
"22","736","2201","1","31120","2206","3112","11290448025","1","1","14","22feb2014","1","2","1960","54","2","2","1","3","3","2","2","4","2","2","3","2","2","4","4","4","4","5","2","999999","999999","999999","2","2","2","2","999999","999999","999999","2","3","3","1","1","888888","1","2","3","5","4","6","7","4","3","2","1","5","6","1","2","3","4","5","2","3","4","5","6","4","7","6","5","4","2","2","2","3","3","2","2","3","5","2","3","2","3","4","1","3","1","2","3","4","5","6","1","2","1","1","1","888888","1","0","0","0","999999","999999","1","0","0","888888","2","999999","2","999999","1","1","2","999999","0","0","1","1","2201","999999","999999","2","999999","4","1","2","2","2","1","4","1","1","3","2","2","3","1","2","7","0","1","1","5","999999","0","999999","2","999999","999999","5","999999","2","4","2","6","3","0","1","4","2201","5","1","888888","888888","1","888888","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","6","42","2","5","HAI14_0736","2"
"22","737","2201","1","31120","2206","3112","11290448025","1","1","14","22feb2014","1","1","1988","26","2","4","21","1","3","2","2","5","2","2","4","4","4","4","4","999999","4","5","1","2","3","3","2","2","2","2","999999","999999","999999","2","3","2","3","3","2","2","1","2","4","5","2","1","3","2","5","1","3","3","6","6","1","2","1","2","1","4","5","2","1","4","4","6","3","2","3","3","5","4","3","3","2","5","3","6","6","2","1","1","3","1","6","2","1","2","4","5","3","2","1","1","2","2","0","0","999999","999999","999999","999999","0","0","2","2","999999","2","999999","2","999999","2","999999","0","0","1","2","999999","1","999999","1","2204","3","2","2","1","4","4","10","2","2","1","2","2","4","1","2","14","0","10","2","3","999999","888888","999999","2","999999","999999","5","999999","2","4","2","1","11","3","0","4","2201","5","1","1","1","1","126","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","9","63","2","6","HAI14_0737","1"
"22","738","2201","1","31120","2206","3112","11290448025","1","1","14","22feb2014","1","1","1983","31","2","1","1","3","3","2","2","2","1","2","1","1","2","4","3","999999","2","4","2","999999","999999","999999","2","2","1","2","999999","999999","999999","1","3","3","3","3","1","2","1","4","3","3","2","3","2","3","5","4","7","3","2","3","2","4","3","3","2","4","2","3","7","3","2","4","988888","2","3","3","3","4","3","3","3","2","4","3","4","4","3","1","3","2","5","4","4","3","5","6","6","7","1","2","3","2","0","988888","999999","999999","999999","999999","999999","0","2","2","999999","2","999999","2","999999","2","999999","0","0","1","1","77","999999","999999","2","999999","4","3","2","2","4","4","4","1","4","1","2","888888","888888","1","2","14","2","2","1","4","999999","3","999999","2","999999","999999","5","999999","1","3","3","1","6","0","0","4","2201","3","3","1","1","1","105","1","0","1","0","0","0","0","1","0","0","0","1","0","0","1","8","40","2","6","HAI14_0738","1"
"22","739","2201","1","31120","2206","3112","11290487036","1","1","14","22feb2014","1","2","1983","31","2","988888","3","3","3","2","2","5","2","2","4","1","2","4","4","4","3","4","2","999999","999999","999999","1","2","2","2","999999","999999","999999","2","4","3","1","1","1","1","2","5","1","3","1","3","4","2","3","4","7","1","2","2","4","2","1","2","3","5","6","4","1","7","5","5","4","1","2","2","3","2","2","2","4","6","7","6","6","5","4","1","3","1","1","7","6","6","4","7","4","5","1","1","2","2","0","0","0","999999","0","1","1","0","888888","2","999999","2","999999","1","2","2","999999","1","1","1","2","999999","2","999999","2","999999","4","1","2","2","5","1","4","3","2","1","1","1","4","1","2","10","1","2","1","5","999999","0","999999","2","999999","999999","5","999999","2","2","3","3","3","0","1","4","2201","2","3","1","1","1","89","0","0","1","0","0","0","0","0","0","0","0","1","0","0","1","5","40","2","5","HAI14_0739","2"
"22","740","2201","1","31120","2206","3112","11290487036","1","1","14","22feb2014","1","1","1987","27","2","3","3","2","2","2","2","3","2","2","3","4","2","3","3","999999","2","7","1","8","4","2","1","1","1","1","3","2","3","2","3","3","2","2","3","3","2","5","4","3","5","4","3","5","6","3","7","5","7","7","4","3","4","4","3","4","3","2","2","3","1","6","988888","1","2","2","3","2","3","2","2","3","1","6","4","3","2","2","3","2","8","6","6","6","7","8","9","8","6","5","1","1","0","0","999999","999999","999999","999999","999999","0","3","1","2","1","3","1","2","1","3","1","1","1","1","2202","999999","999999","1","2204","1","2","2","2","4","4","4","1","1","1","2","888888","4","1","1","13","3","4","4","7","999999","4","999999","1","1","4","2","2","1","2","1","1","5","2","0","4","2201","2","2","1","1","1","90","1","0","1","0","0","0","1","0","1","0","0","1","0","0","1","9","43","2","6","HAI14_0740","1"
"22","741","2201","1","31120","2206","3112","11290487036","1","1","14","22feb2014","1","1","1961","53","2","1","19","1","1","2","2","2","2","2","4","2","3","4","2","999999","4","5","2","999999","999999","999999","2","2","1","2","999999","999999","999999","1","2","3","2","2","2","2","1","5","5","6","4","4","6","3","5","5","4","3","6","5","3","2","1","3","2","6","7","5","7","3","3","6","5","2","1","1","2","3","3","3","3","6","6","6","4","5","2","1","2","1","6","2","1","1","5","5","4","4","1","1","2","2","0","0","999999","1","999999","999999","1","1","2","1","2","2","999999","1","2","1","3","1","1","1","1","2201","999999","999999","1","2204","2","1","2","2","5","4","4","1","2","1","2","2","4","2","2","12","2","1","2","1","4","13","13","1","2","2","1","2","1","1","2","3","5","1","4","4","2201","4","1","1","1","1","88","1","0","1","1","0","0","0","0","0","1","1","1","0","0","1","9","37","1","9","HAI14_0741","1"
"22","742","2201","1","31120","2206","3112","11290487036","1","1","14","22feb2014","1","2","1953","61","2","3","2","2","2","2","2","3","2","2","4","2","3","4","4","4","4","9","2","999999","999999","999999","2","2","1","2","999999","999999","999999","2","1","1","2","2","2","3","1","3","5","5","4","5","6","4","6","7","6","3","6","6","4","2","1","3","3","7","6","4","6","3","3","6","5","1","2","2","3","3","3","3","3","2","6","7","4","3","4","2","2","1","4","3","2","1","3","4","4","5","2","2","2","2","0","0","999999","999999","999999","999999","1","0","3","1","2","2","999999","1","2","2","999999","0","0","1","2","999999","77","999999","2","999999","4","1","2","2","1","5","2","1","2","1","2","2","4","2","2","6","0","1","1","5","999999","1","999999","2","999999","999999","5","999999","2","3","3","2","6","2","4","4","2201","5","4","1","2","1","84","1","0","1","0","0","0","0","0","0","0","0","0","999999","0","1","8","40","1","9","HAI14_0742","2"
"22","743","2201","1","31120","2206","3112","11290487036","1","1","14","22feb2014","1","2","1985","29","2","3","1","2","2","2","2","2","2","2","4","4","4","4","4","4","4","2","2","999999","999999","999999","1","1","2","2","999999","999999","999999","2","2","2","3","3","3","1","1","2","4","3","2","3","2","6","4","5","3","7","6","6","4","6","2","5","2","3","1","5","1","6","5","2","1","2","3","3","3","4","2","4","2","3","1","3","2","4","7","1","3","1","8","5","3","5","1","6","3","6","1","1","2","2","0","0","999999","999999","999999","1","0","0","2","1","1","2","999999","1","1","1","1","1","1","1","2","999999","7","999999","2","999999","4","1","2","2","4","1","10","3","2","1","2","2","3","1","2","17","1","1","1","4","999999","16","999999","1","2","2","1","2","1","3","1","1","9","3","0","4","2201","2","4","1","1","1","888888","1","0","1","0","0","0","0","0","0","1","1","1","0","0","1","7","32","2","6","HAI14_0743","2"
