"funding_agency_id","funding_agency_acronym","funding_agency_name","funding_acount_id","funding_account_name","country_code","country_name","transaction_type_id","transaction_type_name","fiscal_year","current_amount","constant_amount"
"1","USAID","U.S. Agency for International Development","72x0300","Agency for International Development, Capital Investment Fund","WLD","World","3","Disbursements","2020","212273988","212273988"
"1","USAID","U.S. Agency for International Development","72x0300","Agency for International Development, Capital Investment Fund","WLD","World","3","Disbursements","2021","270376305","265856735"
"1","USAID","U.S. Agency for International Development","72x0300","Agency for International Development, Capital Investment Fund","WLD","World","3","Disbursements","2022","9882881","9542225"
"1","USAID","U.S. Agency for International Development","72x0300","Agency for International Development, Capital Investment Fund","ZAF","South Africa","2","Obligations","2011","18400","21346"
"1","USAID","U.S. Agency for International Development","72x0300","Agency for International Development, Capital Investment Fund","ZAF","South Africa","2","Obligations","2012","-2337","-2661"
"1","USAID","U.S. Agency for International Development","72x0300","Agency for International Development, Capital Investment Fund","ZAF","South Africa","2","Obligations","2015","92567","100409"
"1","USAID","U.S. Agency for International Development","72x0300","Agency for International Development, Capital Investment Fund","ZAF","South Africa","2","Obligations","2016","37280","40081"
"1","USAID","U.S. Agency for International Development","72x0300","Agency for International Development, Capital Investment Fund","ZAF","South Africa","2","Obligations","2017","4797","5066"
"1","USAID","U.S. Agency for International Development","72x0300","Agency for International Development, Capital Investment Fund","ZAF","South Africa","2","Obligations","2018","244500","252453"
"1","USAID","U.S. Agency for International Development","72x0300","Agency for International Development, Capital Investment Fund","ZAF","South Africa","2","Obligations","2019","-5436","-5505"
"1","USAID","U.S. Agency for International Development","72x0300","Agency for International Development, Capital Investment Fund","ZAF","South Africa","2","Obligations","2020","-2149","-2149"
"1","USAID","U.S. Agency for International Development","72x0300","Agency for International Development, Capital Investment Fund","ZAF","South Africa","3","Disbursements","2011","3780","4385"
"1","USAID","U.S. Agency for International Development","72x0300","Agency for International Development, Capital Investment Fund","ZAF","South Africa","3","Disbursements","2012","12282","13984"
"1","USAID","U.S. Agency for International Development","72x0300","Agency for International Development, Capital Investment Fund","ZAF","South Africa","3","Disbursements","2015","77087","83617"
"1","USAID","U.S. Agency for International Development","72x0300","Agency for International Development, Capital Investment Fund","ZAF","South Africa","3","Disbursements","2016","26789","28802"
"1","USAID","U.S. Agency for International Development","72x0300","Agency for International Development, Capital Investment Fund","ZAF","South Africa","3","Disbursements","2017","28617","30231"
"1","USAID","U.S. Agency for International Development","72x0300","Agency for International Development, Capital Investment Fund","ZAF","South Africa","3","Disbursements","2019","239063","242065"
"1","USAID","U.S. Agency for International Development","72x0300","Agency for International Development, Capital Investment Fund","ZMB","Zambia","2","Obligations","2014","460000","504552"
"1","USAID","U.S. Agency for International Development","72x0300","Agency for International Development, Capital Investment Fund","ZMB","Zambia","2","Obligations","2015","212800","230828"
"1","USAID","U.S. Agency for International Development","72x0300","Agency for International Development, Capital Investment Fund","ZMB","Zambia","2","Obligations","2017","-99600","-105217"
"1","USAID","U.S. Agency for International Development","72x0300","Agency for International Development, Capital Investment Fund","ZMB","Zambia","2","Obligations","2018","-2178","-2248"
"1","USAID","U.S. Agency for International Development","72x0300","Agency for International Development, Capital Investment Fund","ZMB","Zambia","2","Obligations","2019","65000","65816"
"1","USAID","U.S. Agency for International Development","72x0300","Agency for International Development, Capital Investment Fund","ZMB","Zambia","2","Obligations","2020","-2450","-2450"
"1","USAID","U.S. Agency for International Development","72x0300","Agency for International Development, Capital Investment Fund","ZMB","Zambia","2","Obligations","2021","-1890","-1859"
"1","USAID","U.S. Agency for International Development","72x0300","Agency for International Development, Capital Investment Fund","ZMB","Zambia","3","Disbursements","2015","62455","67745"
"1","USAID","U.S. Agency for International Development","72x0300","Agency for International Development, Capital Investment Fund","ZMB","Zambia","3","Disbursements","2016","747","802"
"1","USAID","U.S. Agency for International Development","72x0300","Agency for International Development, Capital Investment Fund","ZMB","Zambia","3","Disbursements","2017","91222","96368"
"1","USAID","U.S. Agency for International Development","72x0300","Agency for International Development, Capital Investment Fund","ZMB","Zambia","3","Disbursements","2018","393827","406632"
"1","USAID","U.S. Agency for International Development","72x0300","Agency for International Development, Capital Investment Fund","ZMB","Zambia","3","Disbursements","2019","73522","74444"
"1","USAID","U.S. Agency for International Development","72x0300","Agency for International Development, Capital Investment Fund","ZMB","Zambia","3","Disbursements","2020","9918","9918"
"1","USAID","U.S. Agency for International Development","72x0300","Agency for International Development, Capital Investment Fund","ZWE","Zimbabwe","2","Obligations","2013","7538","8427"
"1","USAID","U.S. Agency for International Development","72x0300","Agency for International Development, Capital Investment Fund","ZWE","Zimbabwe","2","Obligations","2014","267185","293061"
"1","USAID","U.S. Agency for International Development","72x0300","Agency for International Development, Capital Investment Fund","ZWE","Zimbabwe","2","Obligations","2015","258228","280105"
"1","USAID","U.S. Agency for International Development","72x0300","Agency for International Development, Capital Investment Fund","ZWE","Zimbabwe","2","Obligations","2016","225218","242142"
"1","USAID","U.S. Agency for International Development","72x0300","Agency for International Development, Capital Investment Fund","ZWE","Zimbabwe","2","Obligations","2017","94259","99575"
"1","USAID","U.S. Agency for International Development","72x0300","Agency for International Development, Capital Investment Fund","ZWE","Zimbabwe","2","Obligations","2018","183765","189741"
"1","USAID","U.S. Agency for International Development","72x0300","Agency for International Development, Capital Investment Fund","ZWE","Zimbabwe","2","Obligations","2019","-227","-230"
"1","USAID","U.S. Agency for International Development","72x0300","Agency for International Development, Capital Investment Fund","ZWE","Zimbabwe","2","Obligations","2020","-18901","-18901"
"1","USAID","U.S. Agency for International Development","72x0300","Agency for International Development, Capital Investment Fund","ZWE","Zimbabwe","2","Obligations","2021","-205","-202"
"1","USAID","U.S. Agency for International Development","72x0300","Agency for International Development, Capital Investment Fund","ZWE","Zimbabwe","3","Disbursements","2013","7202","8050"
"1","USAID","U.S. Agency for International Development","72x0300","Agency for International Development, Capital Investment Fund","ZWE","Zimbabwe","3","Disbursements","2014","107576","117995"
"1","USAID","U.S. Agency for International Development","72x0300","Agency for International Development, Capital Investment Fund","ZWE","Zimbabwe","3","Disbursements","2015","271187","294163"
"1","USAID","U.S. Agency for International Development","72x0300","Agency for International Development, Capital Investment Fund","ZWE","Zimbabwe","3","Disbursements","2016","232004","249441"
"1","USAID","U.S. Agency for International Development","72x0300","Agency for International Development, Capital Investment Fund","ZWE","Zimbabwe","3","Disbursements","2017","229975","242947"
"1","USAID","U.S. Agency for International Development","72x0300","Agency for International Development, Capital Investment Fund","ZWE","Zimbabwe","3","Disbursements","2018","83381","86095"
"1","USAID","U.S. Agency for International Development","72x0300","Agency for International Development, Capital Investment Fund","ZWE","Zimbabwe","3","Disbursements","2019","76732","77695"
"1","USAID","U.S. Agency for International Development","72x0300","Agency for International Development, Capital Investment Fund","ZWE","Zimbabwe","3","Disbursements","2020","8527","8527"
"1","USAID","U.S. Agency for International Development","72x0300","Agency for International Development, Capital Investment Fund","ZWE","Zimbabwe","3","Disbursements","2021","275","270"
"1","USAID","U.S. Agency for International Development","72x0302","Capital Investment Fund of the USAID - Recovery Act","WLD","World","2","Obligations","2009","20059769","23940527"
"1","USAID","U.S. Agency for International Development","72x0302","Capital Investment Fund of the USAID - Recovery Act","WLD","World","2","Obligations","2010","17932370","21219230"
"1","USAID","U.S. Agency for International Development","72x0302","Capital Investment Fund of the USAID - Recovery Act","WLD","World","2","Obligations","2012","-568","-646"
"1","USAID","U.S. Agency for International Development","72x0302","Capital Investment Fund of the USAID - Recovery Act","WLD","World","3","Disbursements","2009","3621129","4321670"
"1","USAID","U.S. Agency for International Development","72x0302","Capital Investment Fund of the USAID - Recovery Act","WLD","World","3","Disbursements","2010","18517336","21911415"
"1","USAID","U.S. Agency for International Development","72x0302","Capital Investment Fund of the USAID - Recovery Act","WLD","World","3","Disbursements","2011","15259232","17702131"
"1","USAID","U.S. Agency for International Development","72x0302","Capital Investment Fund of the USAID - Recovery Act","WLD","World","3","Disbursements","2012","593866","676154"
"1","USAID","U.S. Agency for International Development","72x0305","Civilian Stabilization Initiative","AFG","Afghanistan","2","Obligations","2013","-2203","-2461"
"1","USAID","U.S. Agency for International Development","72x0305","Civilian Stabilization Initiative","AFG","Afghanistan","2","Obligations","2015","87903","95349"
"1","USAID","U.S. Agency for International Development","72x0305","Civilian Stabilization Initiative","AFG","Afghanistan","3","Disbursements","2013","-2203","-2461"
"1","USAID","U.S. Agency for International Development","72x0305","Civilian Stabilization Initiative","AFG","Afghanistan","3","Disbursements","2015","87903","95349"
"1","USAID","U.S. Agency for International Development","72x0305","Civilian Stabilization Initiative","COL","Colombia","2","Obligations","2010","3085","3650"
"1","USAID","U.S. Agency for International Development","72x0305","Civilian Stabilization Initiative","COL","Colombia","3","Disbursements","2010","3085","3650"
"1","USAID","U.S. Agency for International Development","72x0305","Civilian Stabilization Initiative","ETH","Ethiopia","2","Obligations","2010","45400","53721"
"1","USAID","U.S. Agency for International Development","72x0305","Civilian Stabilization Initiative","ETH","Ethiopia","2","Obligations","2011","3900","4524"
"1","USAID","U.S. Agency for International Development","72x0305","Civilian Stabilization Initiative","ETH","Ethiopia","2","Obligations","2013","-10793","-12066"
"1","USAID","U.S. Agency for International Development","72x0305","Civilian Stabilization Initiative","ETH","Ethiopia","3","Disbursements","2010","2396","2835"
"1","USAID","U.S. Agency for International Development","72x0305","Civilian Stabilization Initiative","ETH","Ethiopia","3","Disbursements","2011","34783","40352"
"1","USAID","U.S. Agency for International Development","72x0305","Civilian Stabilization Initiative","ETH","Ethiopia","3","Disbursements","2012","1329","1513"
"1","USAID","U.S. Agency for International Development","72x0305","Civilian Stabilization Initiative","GEO","Georgia","2","Obligations","2011","20000","23202"
"1","USAID","U.S. Agency for International Development","72x0305","Civilian Stabilization Initiative","GEO","Georgia","2","Obligations","2012","-2282","-2599"
"1","USAID","U.S. Agency for International Development","72x0305","Civilian Stabilization Initiative","GEO","Georgia","3","Disbursements","2011","17718","20554"
"1","USAID","U.S. Agency for International Development","72x0305","Civilian Stabilization Initiative","HTI","Haiti","2","Obligations","2010","6942815","8215373"
"1","USAID","U.S. Agency for International Development","72x0305","Civilian Stabilization Initiative","HTI","Haiti","2","Obligations","2011","79182","91861"
"1","USAID","U.S. Agency for International Development","72x0305","Civilian Stabilization Initiative","HTI","Haiti","2","Obligations","2012","-70227","-79958"
"1","USAID","U.S. Agency for International Development","72x0305","Civilian Stabilization Initiative","HTI","Haiti","2","Obligations","2013","-23528","-26303"
"1","USAID","U.S. Agency for International Development","72x0305","Civilian Stabilization Initiative","HTI","Haiti","2","Obligations","2014","-75183","-82465"
"1","USAID","U.S. Agency for International Development","72x0305","Civilian Stabilization Initiative","HTI","Haiti","2","Obligations","2021","-14585","-14342"
"1","USAID","U.S. Agency for International Development","72x0305","Civilian Stabilization Initiative","HTI","Haiti","3","Disbursements","2010","1722670","2038424"
"1","USAID","U.S. Agency for International Development","72x0305","Civilian Stabilization Initiative","HTI","Haiti","3","Disbursements","2011","5045890","5853698"
"1","USAID","U.S. Agency for International Development","72x0305","Civilian Stabilization Initiative","HTI","Haiti","3","Disbursements","2012","43530","49561"
"1","USAID","U.S. Agency for International Development","72x0305","Civilian Stabilization Initiative","HTI","Haiti","3","Disbursements","2013","12890","14411"
"1","USAID","U.S. Agency for International Development","72x0305","Civilian Stabilization Initiative","HTI","Haiti","3","Disbursements","2017","-5032","-5316"
"1","USAID","U.S. Agency for International Development","72x0305","Civilian Stabilization Initiative","HTI","Haiti","3","Disbursements","2020","-211","-211"
"1","USAID","U.S. Agency for International Development","72x0305","Civilian Stabilization Initiative","HTI","Haiti","3","Disbursements","2021","-9342","-9186"
"1","USAID","U.S. Agency for International Development","72x0305","Civilian Stabilization Initiative","IRQ","Iraq","2","Obligations","2016","38345","41227"
"1","USAID","U.S. Agency for International Development","72x0305","Civilian Stabilization Initiative","IRQ","Iraq","2","Obligations","2017","-122595","-129510"
"1","USAID","U.S. Agency for International Development","72x0305","Civilian Stabilization Initiative","IRQ","Iraq","3","Disbursements","2016","38345","41227"
"1","USAID","U.S. Agency for International Development","72x0305","Civilian Stabilization Initiative","IRQ","Iraq","3","Disbursements","2017","-122595","-129510"
"1","USAID","U.S. Agency for International Development","72x0305","Civilian Stabilization Initiative","KAZ","Kazakhstan","2","Obligations","2010","27386","32406"
"1","USAID","U.S. Agency for International Development","72x0305","Civilian Stabilization Initiative","KAZ","Kazakhstan","2","Obligations","2011","-14929","-17319"
"1","USAID","U.S. Agency for International Development","72x0305","Civilian Stabilization Initiative","KAZ","Kazakhstan","3","Disbursements","2010","6474","7661"
"1","USAID","U.S. Agency for International Development","72x0305","Civilian Stabilization Initiative","KAZ","Kazakhstan","3","Disbursements","2011","5983","6941"
"1","USAID","U.S. Agency for International Development","72x0305","Civilian Stabilization Initiative","LBR","Liberia","2","Obligations","2015","13568","14718"
"1","USAID","U.S. Agency for International Development","72x0305","Civilian Stabilization Initiative","LBR","Liberia","3","Disbursements","2015","13568","14718"
"1","USAID","U.S. Agency for International Development","72x0305","Civilian Stabilization Initiative","LCN","Latin America and Caribbean Region","2","Obligations","2011","1730","2007"
"1","USAID","U.S. Agency for International Development","72x0305","Civilian Stabilization Initiative","LCN","Latin America and Caribbean Region","3","Disbursements","2011","889","1032"
"1","USAID","U.S. Agency for International Development","72x0305","Civilian Stabilization Initiative","MNE","Montenegro","2","Obligations","2010","97932","115884"
"1","USAID","U.S. Agency for International Development","72x0305","Civilian Stabilization Initiative","MNE","Montenegro","2","Obligations","2011","10095","11711"
"1","USAID","U.S. Agency for International Development","72x0305","Civilian Stabilization Initiative","MNE","Montenegro","3","Disbursements","2010","97932","115884"
"1","USAID","U.S. Agency for International Development","72x0305","Civilian Stabilization Initiative","MNE","Montenegro","3","Disbursements","2011","10095","11711"
"1","USAID","U.S. Agency for International Development","72x0305","Civilian Stabilization Initiative","MOZ","Mozambique","2","Obligations","2010","8563","10133"
"1","USAID","U.S. Agency for International Development","72x0305","Civilian Stabilization Initiative","MOZ","Mozambique","3","Disbursements","2010","7813","9245"
"1","USAID","U.S. Agency for International Development","72x0305","Civilian Stabilization Initiative","NPL","Nepal","2","Obligations","2011","3300","3828"
"1","USAID","U.S. Agency for International Development","72x0305","Civilian Stabilization Initiative","NPL","Nepal","2","Obligations","2015","-3851","-4177"
"1","USAID","U.S. Agency for International Development","72x0305","Civilian Stabilization Initiative","NPL","Nepal","3","Disbursements","2011","3300","3828"
"1","USAID","U.S. Agency for International Development","72x0305","Civilian Stabilization Initiative","NPL","Nepal","3","Disbursements","2015","-3851","-4177"
"1","USAID","U.S. Agency for International Development","72x0305","Civilian Stabilization Initiative","PAK","Pakistan","2","Obligations","2012","-4","-5"
"1","USAID","U.S. Agency for International Development","72x0305","Civilian Stabilization Initiative","PAK","Pakistan","2","Obligations","2013","299","335"
"1","USAID","U.S. Agency for International Development","72x0305","Civilian Stabilization Initiative","PAK","Pakistan","2","Obligations","2014","4151","4552"
"1","USAID","U.S. Agency for International Development","72x0305","Civilian Stabilization Initiative","PAK","Pakistan","2","Obligations","2015","1431","1553"
"1","USAID","U.S. Agency for International Development","72x0305","Civilian Stabilization Initiative","PAK","Pakistan","3","Disbursements","2012","-4","-5"
"1","USAID","U.S. Agency for International Development","72x0305","Civilian Stabilization Initiative","PAK","Pakistan","3","Disbursements","2013","299","335"
"1","USAID","U.S. Agency for International Development","72x0305","Civilian Stabilization Initiative","PAK","Pakistan","3","Disbursements","2014","4151","4552"
"1","USAID","U.S. Agency for International Development","72x0305","Civilian Stabilization Initiative","PAK","Pakistan","3","Disbursements","2015","1431","1553"
"1","USAID","U.S. Agency for International Development","72x0305","Civilian Stabilization Initiative","PER","Peru","2","Obligations","2010","15057","17817"
"1","USAID","U.S. Agency for International Development","72x0305","Civilian Stabilization Initiative","PER","Peru","2","Obligations","2011","-5932","-6882"
"1","USAID","U.S. Agency for International Development","72x0305","Civilian Stabilization Initiative","PER","Peru","2","Obligations","2015","7495","8130"
"1","USAID","U.S. Agency for International Development","72x0305","Civilian Stabilization Initiative","PER","Peru","3","Disbursements","2010","9125","10798"
"1","USAID","U.S. Agency for International Development","72x0305","Civilian Stabilization Initiative","PER","Peru","3","Disbursements","2015","7495","8130"
"1","USAID","U.S. Agency for International Development","72x0305","Civilian Stabilization Initiative","SDF","Sudan (former)","2","Obligations","2011","361722","419630"
"1","USAID","U.S. Agency for International Development","72x0305","Civilian Stabilization Initiative","SDF","Sudan (former)","2","Obligations","2013","-144074","-161067"
"1","USAID","U.S. Agency for International Development","72x0305","Civilian Stabilization Initiative","SDF","Sudan (former)","3","Disbursements","2011","29669","34418"
"1","USAID","U.S. Agency for International Development","72x0305","Civilian Stabilization Initiative","SDF","Sudan (former)","3","Disbursements","2012","158703","180693"
"1","USAID","U.S. Agency for International Development","72x0305","Civilian Stabilization Initiative","SDF","Sudan (former)","3","Disbursements","2013","25291","28274"
"1","USAID","U.S. Agency for International Development","72x0305","Civilian Stabilization Initiative","TZA","Tanzania","2","Obligations","2010","12000","14200"
"1","USAID","U.S. Agency for International Development","72x0305","Civilian Stabilization Initiative","TZA","Tanzania","2","Obligations","2012","-3988","-4541"
"1","USAID","U.S. Agency for International Development","72x0305","Civilian Stabilization Initiative","TZA","Tanzania","2","Obligations","2015","30808","33418"
"1","USAID","U.S. Agency for International Development","72x0305","Civilian Stabilization Initiative","TZA","Tanzania","3","Disbursements","2010","5480","6485"
"1","USAID","U.S. Agency for International Development","72x0305","Civilian Stabilization Initiative","TZA","Tanzania","3","Disbursements","2011","2531","2936"
"1","USAID","U.S. Agency for International Development","72x0305","Civilian Stabilization Initiative","TZA","Tanzania","3","Disbursements","2015","30808","33418"
"1","USAID","U.S. Agency for International Development","72x0305","Civilian Stabilization Initiative","WLD","World","2","Obligations","2010","14289548","16908699"
"1","USAID","U.S. Agency for International Development","72x0305","Civilian Stabilization Initiative","WLD","World","2","Obligations","2011","1949365","2261448"
"1","USAID","U.S. Agency for International Development","72x0305","Civilian Stabilization Initiative","WLD","World","2","Obligations","2012","1517259","1727490"
"1","USAID","U.S. Agency for International Development","72x0305","Civilian Stabilization Initiative","WLD","World","2","Obligations","2013","1646644","1840852"
"1","USAID","U.S. Agency for International Development","72x0305","Civilian Stabilization Initiative","WLD","World","2","Obligations","2014","1564496","1716019"
"1","USAID","U.S. Agency for International Development","72x0305","Civilian Stabilization Initiative","WLD","World","2","Obligations","2015","2474464","2684078"
"1","USAID","U.S. Agency for International Development","72x0305","Civilian Stabilization Initiative","WLD","World","2","Obligations","2016","1736981","1867524"
"1","USAID","U.S. Agency for International Development","72x0305","Civilian Stabilization Initiative","WLD","World","2","Obligations","2017","777346","821204"
"1","USAID","U.S. Agency for International Development","72x0305","Civilian Stabilization Initiative","WLD","World","2","Obligations","2018","546934","564720"
"1","USAID","U.S. Agency for International Development","72x0305","Civilian Stabilization Initiative","WLD","World","2","Obligations","2019","385815","390659"
"1","USAID","U.S. Agency for International Development","72x0305","Civilian Stabilization Initiative","WLD","World","2","Obligations","2020","-60026","-60026"
"1","USAID","U.S. Agency for International Development","72x0305","Civilian Stabilization Initiative","WLD","World","2","Obligations","2021","-44719","-43970"
"1","USAID","U.S. Agency for International Development","72x0305","Civilian Stabilization Initiative","WLD","World","2","Obligations","2022","-20845","-20126"
"1","USAID","U.S. Agency for International Development","72x0305","Civilian Stabilization Initiative","WLD","World","3","Disbursements","2010","6268428","7417375"
"1","USAID","U.S. Agency for International Development","72x0305","Civilian Stabilization Initiative","WLD","World","3","Disbursements","2011","4892786","5676084"
"1","USAID","U.S. Agency for International Development","72x0305","Civilian Stabilization Initiative","WLD","World","3","Disbursements","2012","3994837","4548377"
"1","USAID","U.S. Agency for International Development","72x0305","Civilian Stabilization Initiative","WLD","World","3","Disbursements","2013","3068993","3430957"
"1","USAID","U.S. Agency for International Development","72x0305","Civilian Stabilization Initiative","WLD","World","3","Disbursements","2014","2022893","2218809"
"1","USAID","U.S. Agency for International Development","72x0305","Civilian Stabilization Initiative","WLD","World","3","Disbursements","2015","2368950","2569627"
"1","USAID","U.S. Agency for International Development","72x0305","Civilian Stabilization Initiative","WLD","World","3","Disbursements","2016","1331562","1431630"
"1","USAID","U.S. Agency for International Development","72x0305","Civilian Stabilization Initiative","WLD","World","3","Disbursements","2017","1484313","1568042"
"1","USAID","U.S. Agency for International Development","72x0305","Civilian Stabilization Initiative","WLD","World","3","Disbursements","2018","891924","920931"
"1","USAID","U.S. Agency for International Development","72x0305","Civilian Stabilization Initiative","WLD","World","3","Disbursements","2019","429787","435184"
"1","USAID","U.S. Agency for International Development","72x0305","Civilian Stabilization Initiative","WLD","World","3","Disbursements","2020","-7469","-7469"
"1","USAID","U.S. Agency for International Development","72x0305","Civilian Stabilization Initiative","WLD","World","3","Disbursements","2021","23009","22623"
"1","USAID","U.S. Agency for International Development","72x0305","Civilian Stabilization Initiative","ZAF","South Africa","2","Obligations","2010","23630","27961"
"1","USAID","U.S. Agency for International Development","72x0305","Civilian Stabilization Initiative","ZAF","South Africa","2","Obligations","2012","-34","-39"
"1","USAID","U.S. Agency for International Development","72x0305","Civilian Stabilization Initiative","ZAF","South Africa","3","Disbursements","2010","3406","4031"
"1","USAID","U.S. Agency for International Development","72x0305","Civilian Stabilization Initiative","ZAF","South Africa","3","Disbursements","2011","20190","23422"
"1","USAID","U.S. Agency for International Development","72x0306","Assistance for Europe, Eurasia and Central Asia (AEECA)","ALB","Albania","2","Obligations","2009","11978351","14295681"
"1","USAID","U.S. Agency for International Development","72x0306","Assistance for Europe, Eurasia and Central Asia (AEECA)","ALB","Albania","2","Obligations","2010","14242617","16853174"
"1","USAID","U.S. Agency for International Development","72x0306","Assistance for Europe, Eurasia and Central Asia (AEECA)","ALB","Albania","2","Obligations","2011","7131210","8272866"
"1","USAID","U.S. Agency for International Development","72x0306","Assistance for Europe, Eurasia and Central Asia (AEECA)","ALB","Albania","2","Obligations","2012","15409326","17544489"
"1","USAID","U.S. Agency for International Development","72x0306","Assistance for Europe, Eurasia and Central Asia (AEECA)","ALB","Albania","2","Obligations","2013","15536525","17368946"
"1","USAID","U.S. Agency for International Development","72x0306","Assistance for Europe, Eurasia and Central Asia (AEECA)","ALB","Albania","2","Obligations","2014","1118228","1226528"
"1","USAID","U.S. Agency for International Development","72x0306","Assistance for Europe, Eurasia and Central Asia (AEECA)","ALB","Albania","2","Obligations","2015","181042","196379"
"1","USAID","U.S. Agency for International Development","72x0306","Assistance for Europe, Eurasia and Central Asia (AEECA)","ALB","Albania","2","Obligations","2016","493420","530500"
"1","USAID","U.S. Agency for International Development","72x0306","Assistance for Europe, Eurasia and Central Asia (AEECA)","ALB","Albania","2","Obligations","2017","3283129","3468336"
"1","USAID","U.S. Agency for International Development","72x0306","Assistance for Europe, Eurasia and Central Asia (AEECA)","ALB","Albania","2","Obligations","2018","5916078","6108488"
"1","USAID","U.S. Agency for International Development","72x0306","Assistance for Europe, Eurasia and Central Asia (AEECA)","ALB","Albania","2","Obligations","2019","6867104","6953326"
"1","USAID","U.S. Agency for International Development","72x0306","Assistance for Europe, Eurasia and Central Asia (AEECA)","ALB","Albania","2","Obligations","2020","3587294","3587294"
"1","USAID","U.S. Agency for International Development","72x0306","Assistance for Europe, Eurasia and Central Asia (AEECA)","ALB","Albania","2","Obligations","2021","486957","478819"
"1","USAID","U.S. Agency for International Development","72x0306","Assistance for Europe, Eurasia and Central Asia (AEECA)","ALB","Albania","2","Obligations","2022","40476","39078"
"1","USAID","U.S. Agency for International Development","72x0306","Assistance for Europe, Eurasia and Central Asia (AEECA)","ALB","Albania","3","Disbursements","2009","596088","711407"
"1","USAID","U.S. Agency for International Development","72x0306","Assistance for Europe, Eurasia and Central Asia (AEECA)","ALB","Albania","3","Disbursements","2010","7446765","8811691"
"1","USAID","U.S. Agency for International Development","72x0306","Assistance for Europe, Eurasia and Central Asia (AEECA)","ALB","Albania","3","Disbursements","2011","11695742","13568148"
"1","USAID","U.S. Agency for International Development","72x0306","Assistance for Europe, Eurasia and Central Asia (AEECA)","ALB","Albania","3","Disbursements","2012","14573473","16592828"
"1","USAID","U.S. Agency for International Development","72x0306","Assistance for Europe, Eurasia and Central Asia (AEECA)","ALB","Albania","3","Disbursements","2013","19165883","21426372"
"1","USAID","U.S. Agency for International Development","72x0306","Assistance for Europe, Eurasia and Central Asia (AEECA)","ALB","Albania","3","Disbursements","2014","9858507","10813315"
"1","USAID","U.S. Agency for International Development","72x0306","Assistance for Europe, Eurasia and Central Asia (AEECA)","ALB","Albania","3","Disbursements","2015","1573295","1706576"
"1","USAID","U.S. Agency for International Development","72x0306","Assistance for Europe, Eurasia and Central Asia (AEECA)","ALB","Albania","3","Disbursements","2016","37999","40855"
"1","USAID","U.S. Agency for International Development","72x0306","Assistance for Europe, Eurasia and Central Asia (AEECA)","ALB","Albania","3","Disbursements","2017","1048699","1107852"
"1","USAID","U.S. Agency for International Development","72x0306","Assistance for Europe, Eurasia and Central Asia (AEECA)","ALB","Albania","3","Disbursements","2018","3630188","3748256"
"1","USAID","U.S. Agency for International Development","72x0306","Assistance for Europe, Eurasia and Central Asia (AEECA)","ALB","Albania","3","Disbursements","2019","6582818","6665473"
"1","USAID","U.S. Agency for International Development","72x0306","Assistance for Europe, Eurasia and Central Asia (AEECA)","ALB","Albania","3","Disbursements","2020","7455273","7455273"
"1","USAID","U.S. Agency for International Development","72x0306","Assistance for Europe, Eurasia and Central Asia (AEECA)","ALB","Albania","3","Disbursements","2021","2684410","2639535"
"1","USAID","U.S. Agency for International Development","72x0306","Assistance for Europe, Eurasia and Central Asia (AEECA)","ALB","Albania","3","Disbursements","2022","110623","106810"
"1","USAID","U.S. Agency for International Development","72x0306","Assistance for Europe, Eurasia and Central Asia (AEECA)","ARM","Armenia","2","Obligations","2009","5518879","6586560"
"1","USAID","U.S. Agency for International Development","72x0306","Assistance for Europe, Eurasia and Central Asia (AEECA)","ARM","Armenia","2","Obligations","2010","25928469","30680941"
"1","USAID","U.S. Agency for International Development","72x0306","Assistance for Europe, Eurasia and Central Asia (AEECA)","ARM","Armenia","2","Obligations","2011","28713496","33310321"
"1","USAID","U.S. Agency for International Development","72x0306","Assistance for Europe, Eurasia and Central Asia (AEECA)","ARM","Armenia","2","Obligations","2012","27003475","30745161"
"1","USAID","U.S. Agency for International Development","72x0306","Assistance for Europe, Eurasia and Central Asia (AEECA)","ARM","Armenia","2","Obligations","2013","26114278","29194267"
"1","USAID","U.S. Agency for International Development","72x0306","Assistance for Europe, Eurasia and Central Asia (AEECA)","ARM","Armenia","2","Obligations","2014","7612969","8350300"
"1","USAID","U.S. Agency for International Development","72x0306","Assistance for Europe, Eurasia and Central Asia (AEECA)","ARM","Armenia","2","Obligations","2015","3753223","4071182"
"1","USAID","U.S. Agency for International Development","72x0306","Assistance for Europe, Eurasia and Central Asia (AEECA)","ARM","Armenia","2","Obligations","2016","753659","810299"
"1","USAID","U.S. Agency for International Development","72x0306","Assistance for Europe, Eurasia and Central Asia (AEECA)","ARM","Armenia","2","Obligations","2017","10373617","10958817"
"1","USAID","U.S. Agency for International Development","72x0306","Assistance for Europe, Eurasia and Central Asia (AEECA)","ARM","Armenia","2","Obligations","2018","13481099","13919563"
"1","USAID","U.S. Agency for International Development","72x0306","Assistance for Europe, Eurasia and Central Asia (AEECA)","ARM","Armenia","2","Obligations","2019","8222986","8326231"
"1","USAID","U.S. Agency for International Development","72x0306","Assistance for Europe, Eurasia and Central Asia (AEECA)","ARM","Armenia","2","Obligations","2020","15824902","15824902"
"1","USAID","U.S. Agency for International Development","72x0306","Assistance for Europe, Eurasia and Central Asia (AEECA)","ARM","Armenia","2","Obligations","2021","11912896","11713760"
"1","USAID","U.S. Agency for International Development","72x0306","Assistance for Europe, Eurasia and Central Asia (AEECA)","ARM","Armenia","2","Obligations","2022","4402405","4250657"
