"year","pais","nationality","estratopri","upm","prov","municipio","guyndc","guysegmento","guysec","ur","tamano","idiomaq","clusterdesc","cluster","idnum","persondesc","gend","ager","completedpercent","napercent","startdate","lastupdate","collectorcreator","lastfilledoutelement","annotations","intid","fecha","q1","ls3","a4","soct1","soct2","soct3","idio1","idio2","idio3","cp2","cp4a","cp4","np1","np2","muni10","sgl1","cp5","cp6","cp7","cp8","cp9","cp13","cp20","ls6","ls6a","it1","l1b","prot3","prot4","y4","jc1","jc10","jc13","jc15a","jc16a","vic1ext","vic1exta","vic2","vic2a","vic1hogar","aoj8","aoj11","aoj11a","aoj12","aoj17","b1","b2","b3","b4","b6","b10a","b11","b12","b13","b14","b18","b20","b20a","b21","b21a","b31","b32","b33","b43","b16","b37","b46","b47","b48","n1","n3","n9","n11","n12","n15","wt1","wt2","m1","m2","pop101","pop102","pop103","pop107","pop113","eff1","eff2","ing4","dem23","ros1","ros2","ros3","ros4","ros5","ros6","pn4","pn5","e5","e8","e11","e15","e14","e3","e16","d1","d2","d3","d4","d5","d6","dem2","dem11","aut1","pp1","pp2","exc2","exc6","exc11a","exc11","exc13a","exc13","exc14a","exc14","exc15a","exc15","exc16a","exc16","exc18","exc7","per1","per2","per3","per4","per5","per6","per7","per8","per9","per10","crisis1","crisis2","vb1","vb2","vb3","vb10","vb11","pol1","vb20","clien1","clien2","ed","edlevel","edyear","q2","y1","y2","y3","haicr1","q3c","q3ca","q5a","q5b","q10","q10a","q10b","q10a3","q10c","q16","q14","q10d","q10e","q10f","q11","q12","q12a","etid","leng1","www1","gi0","gi1","gi3","gi4","r1","r3","r4","r4a","r5","r6","r7","r8","r12","r14","r15","r16","r18","ocup4a","ocup1a","ocup1b1","ocup1b2","pen1","pen3","pen4","sal1","sal2","sal4","colorr","sexi","ietid","colori","ti","ti3","ti4"
"2010","24","24","2403","56","4","412","412","856","165","2","5","2","Little Diamond 856","168","550","Female 18-34","2","1","100","11","13480000000.0","13480000000.0","E2-20","QLapopGuy",,"7","13480000000.0","2","2.0","16.0","2.0","2.0","2.0","2.0","2.0","1.0","2.0","2.0","2.0","2.0","2.0",,"3.0","4.0","4.0","3.0","2.0","4.0","2.0","2.0","6.0","4.0","3.0","1.0","2.0",,,"2.0","2.0","2.0","2.0","2.0","2.0",,,,"2.0","1.0","3.0",,"3.0","3.0","3.0","7.0","5.0","7.0","5.0","4.0","4.0","6.0","4.0","6.0","5.0","5.0","5.0","6.0","6.0","5.0","5.0","4.0","7.0","5.0","4.0","5.0","5.0","6.0","6.0","5.0","5.0","6.0","5.0","4.0","5.0","5.0","1.0","2.0","2.0","2.0","3.0","3.0","1.0","4.0","3.0","4.0","1.0","3.0","7.0","6.0","5.0","6.0","6.0","2.0","1.0","7.0","9.0","8.0","1.0","2.0","2.0","1.0","10.0","9.0","8.0","7.0","1.0","1.0","3.0","2.0","2.0","2.0","1.0","0.0","0.0","0.0",,"0.0",,"0.0",,"1.0","0.0","1.0","0.0","0.0","3.0","7.0","1.0","7.0","2.0","6.0","5.0","6.0","4.0","5.0","3.0","3.0",,"1.0","1.0","2401.0","1.0","2401.0","1.0","2.0","3.0",,"10.0","2.0","210.0","32.0",,,,,"3.0","305.0","4.0","1.0","5.0","2.0",,,"4.0",,"2.0","1.0","1.0",,"3.0","3.0","3.0","5.0","2401.0","4.0","1.0","1.0","1.0","2.0","1","1","1","1","0","0","1","0","0","0","0","0","0","5.0",,"4.0","2.0","2.0",,,"2.0",,,"3.0","2","2","6.0","13480000000.0","1932.0","32.2"
"2010","24","24","2403","56","4","412","412","856","165","2","5","2","Little Diamond 856","168","551","Female 18-34","2","1","100","10","13480000000.0","13480000000.0","E2-13","QLapopGuy",,"14","13480000000.0","2","2.0","3.0","4.0","1.0","1.0","3.0","1.0","1.0","2.0","2.0","2.0","2.0","2.0",,"2.0","4.0","4.0","4.0","4.0","4.0","4.0","4.0","10.0","8.0","2.0","6.0","2.0",,,"2.0","2.0","2.0","2.0","2.0","2.0",,,,"2.0","1.0","2.0","2.0","2.0","4.0","4.0","2.0","1.0","2.0","1.0","1.0","1.0","1.0","2.0","3.0","1.0","5.0","5.0","1.0","1.0","4.0","3.0","5.0","7.0","6.0","1.0","1.0","1.0","7.0","6.0","3.0","2.0","6.0","6.0","3.0","2.0","4.0","3.0","3.0","5.0","6.0","7.0","6.0","4.0","2.0","1.0","3.0","4.0","5.0","7.0","7.0","1.0","7.0","7.0","2.0","2.0","1.0","9.0","1.0","1.0","1.0","1.0","1.0",,"1.0","1.0","1.0","1.0","2.0","2.0","2.0","2.0","4.0","2.0","0.0","0.0","0.0",,"1.0","0.0","0.0",,"0.0",,"0.0",,"0.0","2.0","5.0","1.0","4.0","1.0","6.0","7.0","7.0","1.0","7.0","1.0","1.0",,"1.0","1.0",,"2.0",,"4.0",,"3.0",,"11.0","2.0","211.0","31.0",,,,,"3.0","306.0","3.0","1.0","3.0","2.0",,,"1.0","4.0","2.0","3.0","2.0",,"3.0","1.0","1.0","5.0","2401.0","5.0","1.0","1.0","1.0","2.0","1","1","1","1","0","0","0","0","1","1","0","0","0","1.0","2.0","3.0","2.0","2.0",,,"1.0","3.0","2.0","5.0","2","4","6.0","13480000000.0","1443.0","24.05"
"2010","24","24","2403","56","4","412","412","856","165","2","5","2","Little Diamond 856","168","552","Female 35-49","2","2","100","9","13480000000.0","13480000000.0","E2-20","QLapopGuy",,"7","13480000000.0","2","2.0","3.0","4.0","2.0","2.0","3.0","2.0","1.0","2.0","2.0","1.0","2.0","2.0",,"4.0","3.0","4.0","3.0","3.0","4.0","4.0","4.0","5.0","5.0","2.0","5.0","2.0",,,"2.0","1.0","1.0","2.0","2.0","2.0",,,,"2.0",,"2.0","2.0","3.0","4.0","3.0","1.0","1.0","1.0","1.0","1.0","1.0","4.0","1.0","1.0","2.0",,"5.0","1.0","1.0","1.0","1.0","1.0","4.0","1.0","2.0","1.0","1.0",,"1.0","1.0","1.0","2.0","1.0","1.0","3.0","4.0","5.0","5.0","1.0","1.0","1.0","1.0","2.0","1.0","1.0","7.0","1.0","4.0","5.0","4.0","6.0","7.0","5.0","4.0","4.0","10.0","10.0","8.0","5.0","2.0","5.0","4.0","5.0","10.0","7.0","7.0","7.0","1.0","2.0","2.0","2.0","2.0","2.0","0.0","0.0","0.0",,"1.0","0.0","0.0",,"1.0","0.0","1.0","0.0","0.0","1.0","4.0","2.0","6.0","2.0","7.0","3.0","5.0","1.0","5.0","1.0","1.0","2.0","1.0","1.0",,"2.0",,"3.0",,"3.0",,"15.0","4.0","415.0","49.0",,,,,"2.0","202.0","2.0","1.0","5.0","2.0",,,"4.0",,"2.0","3.0","2.0",,"1.0","2.0","2.0","4.0","2401.0","4.0","1.0","1.0","1.0","2.0","1","1","0","1","0","1","1","0","1","1","0","0","0","1.0","1.0","3.0","2.0","2.0",,,"1.0","3.0","1.0","6.0","2","4","6.0","13480000000.0","1594.0","26.566667"
"2010","24","24","2403","56","4","412","412","856","165","2","5","2","Little Diamond 856","168","553","Female 35-49","2","2","100","13","13480000000.0","13480000000.0","E2-20","QLapopGuy",,"7","13480000000.0","2","1.0","27.0","3.0","3.0","1.0","3.0","2.0",,"2.0","2.0","2.0","2.0","2.0",,"4.0","4.0","4.0","3.0","4.0","4.0","3.0","4.0","5.0","3.0","1.0",,"2.0",,,,"1.0","1.0","2.0",,"2.0",,,,"2.0","1.0","1.0",,"1.0","4.0","4.0","5.0","4.0","5.0","6.0","4.0","3.0","4.0","4.0","4.0","4.0","5.0","5.0","5.0","5.0","5.0","5.0","4.0","7.0","5.0","5.0","4.0","3.0","4.0","4.0","4.0","4.0","4.0","3.0","5.0","2.0","4.0","3.0","5.0","1.0","1.0","2.0","3.0","5.0","3.0","7.0","5.0","1.0","4.0","7.0","7.0","7.0","7.0","7.0","3.0","4.0","8.0","10.0","4.0","1.0","1.0","3.0","1.0","8.0","5.0","6.0","6.0","1.0","1.0","1.0","1.0","1.0","2.0","2.0","0.0","0.0","0.0",,"0.0",,"0.0",,"0.0",,"0.0",,"1.0","1.0","3.0","3.0","6.0","4.0","7.0","7.0","7.0","3.0","5.0","2.0","3.0",,"2.0","2.0",,"2.0",,"4.0","1.0","3.0",,"11.0","2.0","211.0","36.0",,,,,"5.0","504.0","3.0","2.0",,"2.0",,,"4.0",,,"4.0",,,"3.0","0.0",,"2.0","2401.0","5.0","2.0","1.0","1.0","2.0","1","1","1","1","0","0","0","0","1","1","0","0","0","5.0",,"4.0","2.0","2.0",,,"2.0",,,"6.0","2","2","6.0","13480000000.0","8286.0","138.1"
"2010","24","24","2403","56","4","412","412","856","165","2","5","2","Little Diamond 856","168","554","Female 50+","2","3","100","11","13480000000.0","13480000000.0","E2-13","QLapopGuy",,"14","13480000000.0","2","3.0","3.0","3.0","2.0",,"4.0","2.0","2.0","2.0","2.0","2.0","2.0","2.0",,"3.0","4.0","4.0","4.0","4.0","4.0","4.0","4.0","0.0","0.0","2.0",,"2.0",,,"2.0","1.0","1.0","2.0","2.0","2.0",,,,"2.0","1.0","1.0","1.0","3.0","3.0","7.0","7.0","4.0","7.0","7.0","7.0","7.0","1.0","7.0","6.0","6.0",,,"7.0","7.0","6.0","6.0","6.0","7.0","5.0","5.0","1.0","4.0","6.0","2.0","6.0","7.0","6.0","6.0","6.0","2.0","2.0","1.0","2.0","7.0","1.0","1.0","7.0","1.0","6.0","6.0","7.0","1.0","1.0","7.0","7.0","4.0","7.0","7.0","1.0","1.0","1.0","10.0","10.0","1.0","1.0","1.0","1.0","10.0","1.0","1.0","1.0","1.0","10.0","2.0","2.0","2.0","4.0","2.0","0.0","0.0","0.0",,"0.0",,"0.0",,"1.0","0.0","0.0",,"0.0","2.0","2.0","1.0","7.0","2.0","1.0","4.0","2.0","1.0","1.0","1.0","2.0","1.0","1.0","1.0",,"2.0",,"3.0",,"3.0",,"8.0","2.0","208.0","55.0",,,,,"3.0","305.0","2.0","1.0","1.0","2.0",,,"4.0",,"2.0","3.0","1.0",,"6.0","3.0","1.0","5.0","2401.0","5.0","1.0","1.0","1.0","1.0","0","0","1","0","0","0","0","0","0","0","0","0","0","6.0",,"3.0","2.0","2.0",,,"2.0",,,"5.0","2","4","6.0","13480000000.0","1891.0","31.516666999999998"
"2010","24","24","2403","56","4","412","412","854","164","2","5","2","Prospect 854","167","555","Male 18-34","1","1","100","10","13480000000.0","13480000000.0","E2-20","QLapopGuy",,"7","13480000000.0","1","2.0","4.0","3.0","2.0","2.0","3.0","1.0","1.0","2.0","1.0","1.0","2.0","2.0",,"3.0","4.0","1.0","4.0","4.0","3.0","4.0",,"5.0","4.0","2.0","6.0","2.0",,,"2.0","2.0","2.0","2.0","2.0","2.0",,,,"2.0","1.0","1.0","2.0","3.0","3.0","4.0","5.0","3.0","3.0","5.0","5.0","4.0","5.0","4.0","4.0","3.0","5.0","5.0","4.0","5.0","6.0","5.0","5.0","7.0","4.0","4.0","4.0","5.0","3.0","3.0","3.0","4.0","5.0","4.0","3.0","5.0","4.0","2.0","3.0","1.0","3.0","1.0","2.0","3.0","2.0","4.0","7.0","1.0","7.0","7.0","7.0","6.0","7.0","7.0","3.0","2.0","10.0","10.0","10.0","1.0","1.0","1.0","3.0","8.0","9.0","9.0","8.0","7.0","1.0","2.0","2.0","2.0","3.0","2.0","0.0","0.0","0.0",,"0.0",,"0.0",,"1.0","0.0","0.0",,"0.0","2.0","6.0","4.0","5.0","3.0","7.0","4.0","6.0","2.0","6.0","1.0","2.0","2.0","1.0","1.0","2402.0","2.0",,"1.0","3.0","3.0",,"12.0","4.0","412.0","22.0","1.0","1.0","2.0","2.0","5.0","504.0","2.0","1.0","6.0","2.0",,,"1.0","4.0","1.0","3.0","2.0",,"1.0","0.0",,"4.0","2401.0","2.0","2.0","1.0","1.0","1.0","1","1","1","1","0","1","1","0","1","1","1","0","1","4.0",,"3.0","2.0","2.0",,,"2.0",,,"10.0","2","2","6.0","13480000000.0","2475.0","41.25"
"2010","24","24","2403","56","4","412","412","854","164","2","5","2","Prospect 854","167","556","Male 18-34","1","1","100","10","13480000000.0","13480000000.0","E2-20","QLapopGuy",,"7","13480000000.0","1","1.0","10.0","4.0","2.0","1.0","3.0","1.0","1.0","2.0","2.0","2.0","2.0","2.0",,,"4.0","1.0","4.0","4.0","4.0","4.0",,"6.0","6.0","3.0","4.0","2.0",,,"2.0","1.0","1.0","2.0","2.0","2.0",,,,"2.0","1.0","2.0","2.0","2.0","4.0","3.0","4.0","2.0","3.0","5.0","4.0","3.0","5.0","5.0","5.0","5.0","6.0","6.0","5.0","5.0","5.0","4.0","4.0","7.0","5.0","6.0","5.0","5.0","6.0","2.0","4.0","3.0","4.0","3.0","3.0","4.0","4.0","3.0","4.0","1.0","1.0","1.0","6.0","1.0","1.0","7.0","3.0","3.0","1.0","7.0","7.0","7.0","7.0","7.0","3.0","2.0","10.0","10.0","10.0","8.0","1.0","1.0","6.0","10.0","9.0","10.0","10.0","1.0","1.0","1.0","2.0","2.0","4.0","1.0","0.0","0.0","0.0",,"0.0",,"0.0",,"0.0",,"0.0",,"1.0","1.0","7.0","5.0","6.0","4.0","7.0","2.0","7.0","3.0","6.0","1.0","1.0","2.0","2.0","2.0",,"2.0",,"4.0","1.0","3.0",,"13.0","4.0","413.0","20.0","4.0","10.0","2.0","1.0","5.0","510.0","2.0","1.0","6.0","2.0",,,"4.0",,"1.0","1.0","1.0",,"1.0","0.0",,"4.0","2401.0","1.0","1.0","1.0","1.0","1.0","1","1","1","1","0","1","1","0","1","1","1","0","1","4.0",,"4.0","2.0","1.0","2.0","3.0","2.0",,,"8.0","2","2","6.0","13480000000.0","2068.0","34.466667"
"2010","24","24","2403","56","4","412","412","854","164","2","5","2","Prospect 854","167","557","Male 35-49","1","2","100","13","13480000000.0","13480000000.0","E2-20","QLapopGuy",,"7","13480000000.0","1","2.0","21.0","2.0","3.0","1.0","3.0","3.0","2.0","2.0","2.0","2.0","2.0","2.0",,"5.0","3.0","1.0","4.0","4.0","4.0","4.0",,"6.0","6.0","2.0",,"2.0",,,"1.0",,"2.0","2.0","2.0","2.0",,,,"2.0","2.0","2.0","2.0","3.0","4.0","3.0","5.0","4.0","3.0","1.0","2.0","4.0","3.0","4.0","2.0","1.0","5.0","3.0","2.0","1.0","6.0","3.0","4.0","7.0","4.0","7.0",,"4.0","7.0","4.0","3.0","1.0","3.0","2.0","3.0","5.0","5.0","3.0","3.0","3.0","1.0","1.0","1.0","1.0","3.0","2.0","5.0","2.0","3.0","7.0","7.0","7.0","7.0","7.0","3.0","3.0","3.0","5.0","6.0","1.0","1.0","1.0","1.0","8.0","9.0","9.0","4.0","8.0","9.0","2.0","2.0","2.0","3.0","2.0","0.0","0.0","0.0",,"0.0",,"0.0",,"0.0",,"0.0",,"1.0","1.0","7.0","5.0","6.0","6.0","6.0","7.0","5.0","2.0","4.0","2.0","2.0","6.0","2.0","2.0",,"2.0",,"4.0","1.0","3.0",,"11.0","2.0","211.0","36.0",,,,,"5.0","502.0","1.0","1.0",,"2.0",,,"4.0",,,,"2.0",,"1.0","0.0",,"4.0","2401.0","3.0","2.0","1.0","1.0","1.0","0","0","1","1","0","0","1","0","1","1","1","0","0","7.0",,"3.0","2.0","2.0",,,"2.0",,,"10.0","2","2","6.0","13480000000.0","7327.0","122.11667"
"2010","24","24","2403","56","4","412","412","854","164","2","5","2","Prospect 854","167","558","Male 35-49","1","2","100","10","13480000000.0","13480000000.0","E2-20","QLapopGuy",,"7","13480000000.0","1","2.0","16.0","3.0","2.0","1.0","3.0","1.0","1.0","2.0","2.0","2.0","2.0","2.0",,"4.0","4.0","4.0","3.0","4.0","2.0","4.0",,"4.0","2.0","2.0","3.0","2.0",,,"2.0","1.0","1.0","2.0","2.0","2.0",,,,"2.0","2.0","2.0","2.0","2.0","4.0","4.0","6.0","5.0","5.0","5.0","5.0","5.0","6.0","6.0","5.0","4.0","2.0","2.0","3.0","6.0","6.0","5.0","3.0","7.0","5.0","5.0","4.0","4.0","7.0","5.0","4.0","4.0","4.0","4.0","5.0","4.0","4.0","2.0","4.0","6.0","4.0","4.0","5.0","4.0","2.0","5.0","6.0","5.0","4.0","6.0","6.0","6.0","6.0","6.0","2.0","2.0","6.0","8.0","7.0","3.0","9.0","3.0","2.0","2.0","6.0","4.0","8.0","1.0","1.0","1.0","2.0","2.0","4.0","2.0","0.0","0.0","0.0",,"1.0","0.0","0.0",,"0.0",,"1.0","0.0","0.0","1.0","6.0","2.0","7.0","4.0","5.0","4.0","7.0","2.0","6.0","2.0","2.0","3.0","1.0","1.0","2401.0","2.0",,"4.0",,"3.0",,"13.0","4.0","413.0","42.0",,,,,"3.0","305.0","5.0","1.0",,"2.0",,,"4.0",,"2.0","2.0","2.0",,"2.0",,,"5.0","2401.0","2.0","2.0","1.0","1.0","2.0","1","1","1","1","1","0","0","0","1","1","0","0","0","1.0","2.0","3.0","2.0","1.0","3.0","1.0","1.0","3.0","2.0","3.0","2","2","6.0","13480000000.0","1791.0","29.85"
"2010","24","24","2403","56","4","412","412","854","164","2","5","2","Prospect 854","167","559","Male 50+","1","3","100","11","13480000000.0","13480000000.0","E2-20","QLapopGuy",,"7","13480000000.0","1","2.0","25.0","3.0","2.0","1.0","2.0",,,"2.0","2.0","2.0","2.0","2.0",,"4.0","4.0","4.0","4.0","4.0","4.0","4.0",,"6.0","6.0","4.0",,"2.0",,,"2.0","1.0","2.0","2.0","2.0","2.0",,,,"2.0","2.0","2.0","2.0","1.0","3.0","5.0","5.0","6.0","5.0","5.0","5.0","6.0","4.0","6.0","5.0","4.0",,,"5.0","6.0","5.0","3.0","3.0","7.0",,"6.0",,"6.0","5.0","4.0","5.0","5.0","6.0","5.0","5.0","5.0","4.0","2.0","2.0","1.0",,,"1.0",,"5.0","4.0","6.0","6.0","5.0","7.0","5.0","6.0","7.0","7.0","2.0","2.0","8.0","7.0",,"1.0","1.0","1.0","6.0","8.0","7.0","5.0",,"6.0","1.0","2.0","2.0","2.0","4.0","2.0","0.0","0.0","0.0",,"0.0",,"0.0",,"1.0","0.0","0.0",,"0.0","2.0","5.0","2.0","5.0","2.0","5.0","1.0","4.0","1.0","5.0","1.0","2.0","77.0","1.0","1.0",,"2.0",,"3.0",,,,"11.0","2.0","211.0","63.0",,,,,"3.0","305.0","5.0","3.0","5.0","2.0",,,"4.0",,"2.0","2.0","1.0",,"2.0","3.0","0.0","5.0","2401.0","5.0","1.0","1.0","1.0","1.0","1","1","1","1","0","0","1","0","1","1","1","0","1","6.0",,"3.0","2.0","1.0","2.0","3.0","2.0",,,"3.0","2","2","6.0","13480000000.0","3814.0","63.566667"
"2010","24","24","2403","56","4","412","412","854","164","2","5","2","Prospect 854","167","560","Female 18-34","2","1","100","10","13480000000.0","13480000000.0","E2-20","QLapopGuy",,"7","13480000000.0","2","1.0","19.0","3.0","3.0","3.0","2.0","2.0","2.0","2.0","2.0","2.0","2.0","2.0",,,"4.0","3.0","3.0","4.0","4.0","4.0","4.0","10.0","3.0","2.0","1.0","2.0",,,"2.0","2.0","2.0","2.0","2.0","1.0","1.0","1.0","2.0","1.0","2.0","3.0","2.0","4.0","3.0","2.0","4.0","2.0","2.0","3.0","2.0","3.0","3.0","2.0","2.0","2.0","3.0","3.0","1.0","1.0","3.0","2.0","2.0","7.0","2.0","2.0","2.0","3.0","7.0","1.0","1.0","2.0","1.0","2.0","2.0","4.0","4.0","3.0","3.0","3.0","1.0","1.0","2.0","2.0","4.0","1.0",,"1.0",,"7.0","5.0","7.0","7.0","7.0","4.0","4.0","6.0","10.0","6.0","1.0","1.0","1.0","5.0","5.0","7.0","6.0","6.0","1.0","1.0",,"1.0","2.0","4.0","2.0","0.0","0.0","0.0",,"0.0",,"0.0",,"0.0",,"0.0",,"1.0","1.0","6.0","2.0","3.0","3.0","3.0","5.0","7.0","3.0","7.0","2.0","3.0",,"2.0","2.0",,"1.0",,"1.0",,"3.0",,"11.0","2.0","211.0","20.0",,"11.0",,"2.0","4.0","402.0","3.0","3.0",,,,,"4.0",,"2.0","4.0",,,"1.0","0.0",,"4.0","2401.0","1.0","2.0","1.0","1.0","2.0","1","1","1","1","0","1","1","0","1","1","1","0","1","4.0",,"4.0","2.0","2.0",,,"2.0",,,"6.0","2","2","6.0","13480000000.0","10455.0","174.25"
"2010","24","24","2403","56","4","412","412","854","164","2","5","2","Prospect 854","167","561","Female 18-34","2","1","100","8","13480000000.0","13480000000.0","E2-20","QLapopGuy",,"7","13480000000.0","2","2.0","1.0","3.0","2.0",,"3.0","2.0",,,,,"2.0","2.0",,"4.0","4.0","4.0","3.0","4.0","4.0","4.0","4.0","9.0","6.0","2.0","7.0","2.0",,,"2.0","2.0","2.0","2.0","2.0","2.0",,,,"2.0","2.0","4.0","1.0","2.0",,"4.0","3.0","3.0","4.0","5.0","4.0","4.0","4.0","3.0","3.0","4.0","4.0","4.0","2.0","2.0","3.0","2.0","2.0","7.0","2.0","2.0","2.0","4.0","7.0","4.0","2.0","2.0","3.0","4.0","3.0","3.0","3.0","3.0","3.0","3.0","3.0","3.0","2.0","2.0","3.0","2.0","3.0","3.0","4.0","7.0","3.0","2.0","6.0","6.0","3.0","2.0","8.0","5.0","7.0","2.0","1.0","7.0","4.0","2.0","6.0","3.0","5.0","1.0","1.0","1.0","2.0","2.0","4.0","2.0","0.0","0.0","0.0",,"0.0",,"0.0",,"0.0",,"1.0","0.0","1.0","2.0","6.0","5.0","5.0","5.0","5.0","6.0","6.0","6.0","6.0","5.0","2.0","2.0","1.0","1.0","2402.0","1.0","2402.0","3.0","3.0","3.0",,"11.0","2.0","211.0","21.0",,"7.0","2.0","1.0","2.0","204.0","3.0","1.0",,"1.0","4.0","2.0","4.0",,"2.0","1.0","1.0",,"1.0","2.0","2.0","4.0","2401.0","5.0","1.0","1.0","1.0","1.0","1","1","1","0","0","1","1","0","1","1","0","0","0","7.0",,"3.0","2.0","2.0",,,"2.0",,,"8.0","2","2","6.0","13480000000.0","2250.0","37.5"
"2010","24","24","2403","56","4","412","412","854","164","2","5","2","Prospect 854","167","562","Female 35-49","2","2","100","8","13480000000.0","13480000000.0","E2-20","QLapopGuy",,"7","13480000000.0","2","2.0","25.0","3.0","2.0","1.0","3.0","2.0","1.0","2.0","2.0","2.0","2.0","2.0",,,"4.0","2.0","3.0","4.0","4.0","4.0","4.0","6.0","8.0",,"10.0","2.0",,,"1.0","1.0","1.0","2.0","2.0","2.0",,,,"2.0","1.0","1.0","1.0","3.0","3.0","2.0","4.0","1.0","2.0","1.0","1.0","2.0","3.0","2.0","2.0","1.0","7.0","7.0","3.0","2.0","2.0","2.0","6.0","7.0","6.0","6.0","5.0","6.0","7.0","4.0","3.0","2.0","1.0","2.0","1.0","5.0","5.0","2.0","3.0","1.0","1.0","1.0","1.0","1.0","2.0","1.0","3.0","3.0","7.0","7.0","7.0","7.0","7.0","7.0","3.0","2.0","10.0","10.0","10.0","9.0","1.0","8.0","10.0","8.0","1.0","2.0","2.0","1.0","1.0","2.0","2.0","2.0","3.0","1.0","0.0","0.0","1.0","0.0","1.0","0.0","0.0",,"1.0","0.0","1.0","0.0","0.0","1.0","7.0","2.0","7.0","7.0","7.0","1.0","7.0","1.0","7.0","1.0","1.0","1.0","1.0","1.0","2402.0","2.0",,"4.0","3.0","3.0",,"13.0","3.0","313.0","36.0",,,,,"1.0","101.0","1.0","1.0","6.0","1.0","2.0","2.0","4.0",,"1.0","4.0","1.0",,"2.0","3.0","3.0","2.0","2401.0","1.0","1.0","1.0","1.0","1.0","1","1","1","1","0","1","1","1","1","1","1","1","1","1.0","1.0","3.0","2.0","2.0",,,"1.0","3.0","1.0","7.0","2","2","6.0","13480000000.0","1719.0","28.65"
"2010","24","24","2403","56","4","412","412","854","164","2","5","2","Prospect 854","167","563","Female 35-49","2","2","100","9","13480000000.0","13480000000.0","E2-20","QLapopGuy",,"14","13480000000.0","2","1.0","1.0","3.0","1.0","1.0","2.0","1.0","1.0","2.0","2.0","2.0","2.0","2.0",,"2.0","4.0","2.0","2.0","4.0","4.0","4.0","4.0","4.0","4.0","1.0","5.0","2.0",,,,"1.0","1.0","2.0","2.0","2.0",,,,"2.0","1.0","2.0","3.0",,"4.0",,"2.0","7.0","7.0","5.0",,"2.0","3.0","6.0","4.0","7.0","1.0",,,"7.0",,"7.0","7.0","7.0","5.0","1.0","5.0","7.0","7.0","7.0","7.0","7.0","7.0","7.0","7.0","4.0","5.0","4.0",,"7.0","1.0",,"7.0",,"7.0","1.0","2.0","3.0","7.0","7.0","7.0","7.0","7.0","7.0","2.0","1.0","1.0","10.0","10.0","1.0","10.0","1.0","1.0","10.0","10.0","1.0","3.0","1.0","1.0","2.0","2.0","1.0","4.0","2.0","0.0","0.0","0.0",,"1.0","0.0","0.0",,"1.0","0.0","1.0","0.0","0.0","3.0","7.0","1.0","7.0","1.0","7.0","7.0","7.0","1.0","7.0","7.0","2.0","3.0","1.0","1.0",,"2.0",,"4.0",,"3.0",,"11.0","2.0","211.0","35.0",,,,,"2.0","204.0","2.0","2.0","4.0","2.0",,,"3.0","3.0",,"1.0","1.0",,"1.0","2.0","2.0","4.0","2401.0","3.0","1.0","1.0","1.0","2.0","1","1","1","1","0","1","1","0","1","1","0","0","0","1.0","2.0","3.0","2.0","1.0","3.0","1.0","2.0",,,"5.0","2","4","6.0","13480000000.0","36344.0","605.73333"
"2010","24","24","2403","56","4","412","412","854","164","2","5","2","Prospect 854","167","564","Female 50+","2","3","100","13","13480000000.0","13480000000.0","E2-20","QLapopGuy",,"7","13480000000.0","2","3.0","22.0","4.0",,,"3.0","3.0",,"2.0","1.0","2.0","2.0","2.0",,"5.0","2.0","4.0","4.0","4.0","4.0","4.0","4.0","5.0","2.0","3.0",,"2.0",,,"2.0","1.0","2.0","2.0","2.0","2.0",,,,"2.0","1.0","2.0","2.0","3.0","4.0","3.0","4.0","2.0","2.0","1.0","2.0","4.0","6.0","4.0","3.0","1.0","6.0","4.0","2.0","2.0","5.0","4.0","4.0","7.0","4.0","7.0",,"2.0",,"2.0","2.0","1.0","3.0","1.0","4.0","5.0",,"3.0","4.0","1.0","1.0","1.0","1.0","3.0","2.0","4.0","7.0","2.0","3.0","7.0","6.0","6.0","7.0","7.0","3.0","3.0","10.0","10.0","7.0","1.0","1.0","1.0","5.0","10.0","9.0","8.0","6.0","1.0","1.0","3.0","1.0","2.0","2.0","2.0","0.0","0.0","0.0",,"0.0",,"0.0",,"0.0",,"0.0",,"1.0","2.0","3.0","5.0","7.0","6.0","3.0","7.0","4.0","4.0","2.0","1.0","3.0",,"2.0","2.0",,,,"2.0","1.0","3.0",,"10.0","2.0","210.0",,,,,,"5.0","519.0","3.0","2.0",,"1.0","4.0","4.0","4.0",,"2.0","3.0","2.0",,"1.0","0.0",,"4.0","2401.0","4.0","1.0","1.0","1.0","1.0","1","1","1","1","0","1","1","0","1","1","0","0","0","6.0",,"4.0","2.0","2.0",,,"2.0",,,"10.0","2","2","6.0","13480000000.0","1125.0","18.75"
