"areaenum","elsdept","elsmunicipio","elscanton","elszona","elssegmento","obsid","pais","estratopri","upm","elssec","cluster","ur","tamano","elsidioma","sexo","hora1","entrev","q1","a4","dem13a","dem13b","dem13c","dem13d","a1","a2","a3","a4i","soct1","soct2","idio1","idio2","cp2","cp4a","cp4","prot1","prot2","cp5","cp5a","cp5b","cp5c","cp5d","cp6","cp7","cp8","cp9","cp10","cp13","ls3","it1","l1","np1","np1b","np2","sgl1","sgl2","lgl2","lgl3","jc1","jc4","jc10","jc12","jc13","jc15","jc16","pop1","pop2","pop3","pop4","pop5","vic1","vic2","aoj1","aoj1b","aoj8","aoj11","aoj11a","aoj12","aoj16a","aoj17","aoj18","st1","st2","st3","st4","b1","b2","b3","b4","b6","b10a","b11","b12","b13","b14","b15","b18","b20","b21","b31","b32","b43","b16","b17","b19","b37","b47","n1","n3","n9","n10","n11","n12","elsb52","elsb54","elsb56","elsb57","elsb58","elsb59","elsay7","elsay8","m1","ing4","pn2","dem23","pn4","pn5","elspn3a","elspn3b","elspn3c","e5","e8","e11","e15","e14","e2","e3","e16","d32","d33","d34","d36","d37","d1","d2","d3","d4","d5","dem2","dem11","aut1","pp1","pp2","dc1","dc10","dc13","exc2","exc6","exc11a","exc11","exc13a","exc13","exc14a","exc14","exc15a","exc15","exc16a","exc16","exc17","exc18","exc19","exc7","gi1","gi2","gi3","gi4","gi5","vb1","vb2","elsvb3","vb4","vb8","vb6","elsvb7","elsvb21","vb10","vb11","elsvb12","elsvb13","elsvb14","elsvb15","elsvb17","elsvb19","elsvb20","pol1","pol2","aa1","aa2","aa3","aa4","dis2","dis3","dis4","dis5","ednivel","ed","edanno","q2","q3","q10","q10a1","q10a","q10a2","q10b","q10c","q14","q10d","q11","q12","elsetid","elsetida","elsleng1","r1","r3","r4","r4a","r5","r6","r7","r8","r12","r14","r15","ocup1","ocup4","ocup1a","ocup1b1","ocup1c","desoc2","mig1","mig2","mig3","hora2","duracion"
"61","3","20","0","1","2","508","3","4","20","0","0","1","4","1","1","2006-07-03T12:34:06.000","8","1","1.0","3.0","30.0","24.0","24.0","3","2","2","4.0","4.0","3.0","2.0","2.0","2","2.0","2.0","3.0",,"2",,,,,"1.0","4.0","2.0","4.0","4.0","4.0","1.0","2.0","5.0","2.0","3.0","2.0","3.0","3.0","2.0","2.0","1.0",,"1.0","1.0","1.0","2.0","2.0","2.0","2.0","1.0","2.0","1.0","2",,,,"1.0","3.0","1.0","3.0","2.0","4.0","1.0",,"2.0",,,"2.0","5.0","3.0","4.0","3.0","3.0","4.0","4.0","5.0","3.0","5.0","6.0","7.0","4.0","3.0","6.0","7","5.0","4.0","4.0","3.0","4.0","2.0","2.0","1.0","2.0","5.0","1.0","3.0","2.0","2",,,,"3.0","0.0","2.0","4.0","4.0","5.0","3.0","3.0","3.0","3.0","3.0","8.0","10.0","5.0","5.0","1.0","2.0","5.0","4.0","1.0","7.0","2.0","2.0","1.0","4.0","9.0","7.0","7.0","5.0","2.0","2.0","2.0","4.0","2","1.0","2.0","2.0","0","0","1","0.0","1.0","0.0","2.0",,"1","0.0","2.0",,"0.0","0.0","0.0","3.0","1.0",,"1.0","1.0",,"1","1.0",,,"3.0","2.0",,"5.0","1.0",,"3.0","3.0","1.0","3.0","3.0","2.0","1.0","3.0","4.0","1.0","1.0","1.0","5.0","2.0","2.0","2.0","2.0","2.0","11","5","20","1.0","5.0","2",,"99999",,"4.0","2.0","2.0","1.0","0.0","7.0","7.0","1.0","1","0","1","1","0","0","0","0","1","1","0","9.0","1.0","1.0","5.0","2.0",,"1","1",,"2006-07-03T13:15:25.000","2479"
"61","3","20","0","1","2","514","3","4","20","0","0","1","4","1","2","2006-07-03T12:30:31.000","19","2","5.0","80.0","0.0",,"80.0","2","1","4","4.0","4.0","3.0","4.0","3.0","2","2.0","2.0","3.0",,"2",,,,,"1.0","2.0","4.0","4.0","4.0","4.0","3.0","3.0","7.0","2.0",,"2.0","3.0","2.0","1.0","2.0","2.0","2.0","2.0","2.0","2.0","2.0","2.0","2.0","2.0","1.0","2.0","2.0","2",,,,"2.0","3.0","1.0","1.0","2.0","3.0","2.0","3.0","3.0",,"3.0","4.0","5.0","6.0","7.0","3.0","2.0","5.0","4.0","5.0","6.0","2.0","2.0","3.0","2.0","1.0","3.0","7","5.0",,,"3.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","2",,,,"0.0","0.0","4.0",,"7.0","2.0",,"3.0","4.0","4.0","4.0","10.0","10.0","10.0","4.0","4.0","2.0","2.0","9.0","1.0","1.0","1.0","1.0","3.0","8.0","8.0","5.0","8.0",,"2.0","2.0","2.0","4.0","2","2.0","2.0","2.0","0","0","2",,"2.0",,"2.0",,"1","0.0","1.0","0.0","0.0","0.0","0.0","1.0",,"2.0","1.0","2.0",,"1","1.0","1.0",,"2.0","1.0","1.0","3.0","2.0",,,,"2.0","3.0",,"2.0","1.0","3.0","4.0","5.0","5.0","2.0","5.0","1.0","1.0","2.0","2.0","1.0","1","1","36","5.0","2.0","2",,"99999",,"4.0","2.0","3.0","2.0","3.0","3.0","3.0","1.0","1","0","0","0","0","0","0","0","0","0","0","8.0","2.0",,,,"2.0","2","1",,"2006-07-03T13:08:55.000","2304"
"61","3","20","0","1","2","511","3","4","20","0","0","1","4","1","2","2006-07-03T12:36:33.000","15","2","1.0",,,,,"1","1","2","4.0","4.0","3.0","3.0","3.0","2","2.0","2.0","3.0",,"2",,,,,"1.0","4.0","4.0","4.0","4.0","4.0","1.0","1.0","10.0","2.0","3.0","2.0","3.0","3.0","2.0","2.0","2.0","2.0","2.0","2.0","2.0","2.0","2.0","2.0","2.0","2.0","1.0","2.0","2",,,,"2.0","2.0","1.0","4.0","2.0","4.0","1.0","2.0","2.0","2.0","2.0","5.0","6.0","3.0","1.0","7.0","7.0","7.0","7.0","1.0","4.0","7.0","6.0","7.0","5.0","7.0","5.0","7","7.0","7.0","7.0","7.0","7.0","5.0","6.0","5.0","7.0","3.0","5.0","4.0","1.0","1","1.0","1.0","3.0","3.0","0.0","2.0","6.0","7.0","1.0","2.0","3.0","3.0","3.0","1.0","1.0","10.0","10.0","1.0","1.0","1.0","1.0","1.0","10.0","3.0","10.0","10.0","1.0","10.0","8.0","8.0","10.0","1.0","1.0","1.0","1.0","4.0","2","1.0","3.0","1.0","0","0","2",,"1.0","0.0","2.0",,"1","0.0","2.0",,"0.0","0.0","0.0","2.0","1.0","2.0","1.0","2.0",,"1","1.0","1.0",,"2.0","1.0","4.0","12.0","1.0","1.0","3.0","3.0","2.0","1.0","1.0","1.0","1.0","1.0","4.0","1.0","1.0","1.0","1.0","2.0","2.0","2.0","2.0","1.0","5","5","23","1.0","5.0","2",,"99999",,"4.0","2.0","2.0","3.0","1.0",,,"1.0","1","1","0","1","0","0","0","0","0","0","0","8.0","1.0","2.0","1.0","1.0",,"1","1",,"2006-07-03T13:08:50.000","1937"
"61","3","20","0","1","2","515","3","4","20","0","0","1","4","1","2","2006-07-03T12:27:35.000","3","2","70.0",,,,,"3","2","4","4.0","4.0","3.0","4.0","3.0","2","1.0","1.0","3.0",,"2",,,,,"4.0","4.0","4.0","4.0","4.0","4.0","2.0","2.0",,"2.0","1.0","2.0","2.0","2.0","2.0","2.0","2.0","2.0","2.0","2.0","2.0",,,"2.0","1.0","2.0","2.0","2.0","2",,,,"2.0","1.0",,"4.0","2.0","1.0","1.0","1.0","1.0","1.0",,,"5.0","5.0","6.0","7.0","4.0","3.0","7.0","6.0","7.0","5.0","7.0","1.0","1.0","2.0","3.0","7","7.0","7.0","5.0","7.0","7.0","7.0","6.0","7.0","6.0","7.0","7.0","4.0",,"1","1.0","1.0","4.0","0.0","4.0","2.0","5.0","2.0","3.0","2.0","1.0","1.0","1.0","1.0","1.0","2.0","3.0","1.0","3.0","5.0","5.0","6.0","7.0","8.0","7.0","10.0","9.0","1.0","7.0","2.0","3.0","7.0","2.0","1.0","1.0","4.0","2","3.0","3.0","1.0","0","0","2",,"2.0",,"2.0",,"1","0.0","1.0","0.0","0.0","0.0","1.0","3.0",,"2.0",,,,"1","1.0","1.0",,"3.0","2.0",,"6.0","2.0",,,,"2.0","3.0","3.0",,"4.0","4.0","5.0","5.0","7.0","5.0","1.0","2.0","2.0","2.0","2.0","0.0","0","9","40","5.0",,"2",,"99999",,"4.0","2.0","3.0",,"1.0",,"1.0","1.0","1","0","1","0","0","0","0","0","0","0","0","13.0",,,,,,"2","1",,"2006-07-03T13:03:28.000","2153"
"62","3","20","24","0","0","524","3","4","20","0","0","2","5","1","2","2006-07-03T11:27:49.000","3","2","4.0",,,,,"1","1","4","4.0","4.0","3.0","4.0","3.0","2","2.0","1.0","3.0",,"2",,,,,"1.0","2.0","4.0","4.0","4.0","4.0","1.0","3.0","1.0","2.0","4.0","2.0","4.0","2.0","1.0","2.0","2.0","2.0","2.0","2.0","2.0","2.0","2.0","2.0","2.0","2.0","2.0","1.0","2",,,,"1.0","3.0","4.0","4.0","2.0","4.0","2.0",,,,,"6.0","1.0","3.0","7.0","5.0","1.0","4.0","7.0","2.0","5.0","1.0","7.0","1.0","5.0","4.0","7.0","7","5.0","7.0","6.0","5.0","5.0","1.0","2.0","1.0","2.0","2.0","1.0","5.0","2.0","2",,,,"7.0","3.0","4.0","1.0","3.0","4.0","2.0","4.0","4.0","4.0","3.0","3.0","2.0","5.0","7.0","6.0","5.0","1.0","1.0","7.0","1.0","5.0","10.0","3.0","10.0","8.0","6.0","10.0","4.0","1.0","1.0","2.0","4.0","2","3.0","2.0","1.0","0","0","2",,"1.0","0.0","2.0",,"1","1.0","1.0","1.0","1.0","1.0","1.0","4.0","1.0",,"2.0","1.0",,"1","1.0","2.0",,"3.0","1.0","2.0","3.0","2.0",,,,"2.0","4.0","4.0","2.0","2.0","4.0","4.0","2.0","4.0","6.0","5.0","1.0","1.0","1.0","1.0","1.0","1","1","28","5.0","1.0","2",,"99999",,"4.0","2.0","3.0",,"2.0","3.0","3.0","2.0","1","1","0","1","0","0","0","0","1","0","0","13.0",,,,,,"1","1",,"2006-07-03T12:06:47.000","2338"
"62","3","20","24","0","0","523","3","4","20","0","0","2","5","1","2","2006-07-03T10:52:24.000","8","2","5.0",,,,,"1","3","2","4.0","4.0","3.0","3.0","1.0","2","2.0","2.0","3.0",,"1","1.0","1.0","1.0","1.0","1.0","2.0","1.0","2.0","4.0","4.0","1.0","2.0","10.0","2.0","3.0","2.0","3.0","2.0","1.0","2.0","1.0","2.0","1.0","1.0","1.0","2.0","2.0","2.0","2.0","1.0","1.0","2.0","2",,,,"2.0","2.0","1.0","1.0","2.0","3.0","1.0",,,,,"4.0","3.0","4.0","5.0","5.0","4.0","4.0","5.0","5.0","4.0","4.0","5.0","5.0","3.0","3.0","4.0","7","6.0","6.0","4.0","5.0","4.0","4.0","5.0","4.0","5.0","5.0","4.0","4.0","2.0","1","2.0","2.0","3.0","3.0","0.0","3.0","4.0","4.0","5.0","2.0","3.0","3.0","3.0","3.0","2.0","6.0","6.0","1.0","1.0","1.0","1.0","5.0","2.0","1.0","1.0","7.0","8.0","5.0","7.0","5.0","4.0","3.0","2.0","1.0","2.0","4.0","2","1.0","2.0","2.0","0","0","2",,"2.0",,"2.0",,"2",,"2.0",,"0.0","0.0","1.0","2.0","1.0","2.0","2.0","1.0",,"1","1.0",,,"3.0","2.0",,"3.0","2.0",,,,"1.0","3.0","2.0","1.0","1.0","2.0","4.0","1.0","1.0","6.0","4.0","2.0","2.0","2.0","2.0","2.0","12","6","23","3.0",,"2",,"99999",,"4.0","2.0","2.0","1.0","0.0","2.0","2.0","1.0","0","1","1","0","1","0","0","0","1","1","0","13.0",,,,,,"1","1",,"2006-07-03T11:41:01.000","2917"
"62","3","20","24","0","0","521","3","4","20","0","0","2","5","1","1","2006-07-03T10:24:47.000","19","1","1.0","3.0","18.0","0.0","3.0","1","1","4","4.0","4.0","3.0","4.0","3.0","2","1.0","2.0","3.0",,"1","1.0","1.0","1.0","2.0","1.0","2.0","4.0","4.0","4.0","4.0","2.0","3.0","5.0","2.0","3.0","2.0","5.0","3.0","2.0","2.0","1.0","2.0","2.0","1.0","1.0","2.0","2.0",,"2.0","1.0","1.0","1.0","2",,,,"2.0","3.0","1.0","4.0","2.0","4.0","2.0","3.0","3.0","2.0","3.0","2.0","7.0","5.0","6.0","7.0","4.0","5.0","6.0","6.0","5.0","6.0","4.0","1.0","1.0","4.0","4.0","7","6.0","6.0","3.0","4.0","5.0","1.0","5.0","3.0","4.0","5.0","3.0","2.0","2.0","2",,,,"5.0","0.0","3.0","6.0","7.0","1.0","2.0","2.0","2.0","2.0","1.0","10.0","10.0","10.0","1.0","1.0","1.0","1.0","5.0","1.0","1.0","1.0","1.0","1.0","10.0","10.0","10.0","10.0","1.0","2.0","2.0","2.0","2.0","2","1.0","2.0","2.0","0","0","2",,"1.0","0.0","2.0",,"1","0.0","1.0","0.0","0.0","0.0","0.0","2.0","1.0",,"1.0","1.0",,"1","1.0","1.0",,"3.0","1.0","1.0","3.0","1.0","1.0","3.0","2.0","2.0","2.0","2.0","1.0","1.0","3.0","2.0","2.0","1.0","7.0","7.0","1.0",,"2.0","2.0","1.0","2","2","38","5.0","2.0","2",,"99999",,"4.0","2.0","3.0","2.0","2.0","2.0","2.0","1.0","1","1","1","1","1","0","0","0","0","0","0","4.0","1.0","4.0","1.0","2.0",,"1","1",,"2006-07-03T11:10:41.000","2754"
"62","3","20","24","0","0","527","3","4","20","0","0","2","5","1","2","2006-07-03T10:40:18.000","15","2","4.0","1.0","17.0",,"1.0","3","4","4","4.0","4.0","3.0","3.0","2.0","2","1.0","1.0","3.0",,"2",,,,,"1.0","2.0","2.0","4.0","4.0","4.0","2.0","3.0","9.0","2.0","3.0","2.0","3.0",,"2.0","2.0","2.0","1.0","1.0","2.0","1.0","2.0","2.0","1.0","2.0","2.0","1.0","2.0","2",,,,"1.0","3.0","1.0","1.0","2.0","3.0","2.0","2.0",,,"2.0","4.0","5.0","6.0","2.0","7.0","4.0","2.0","7.0","6.0","5.0","4.0","5.0","1.0","3.0","5.0","7.0","7","7.0","7.0","5.0","6.0","5.0","3.0","5.0","5.0","6.0","5.0","1.0","5.0","2.0","1","1.0","1.0","3.0","3.0","0.0","2.0","7.0","6.0","1.0","3.0","3.0","1.0","1.0","1.0","1.0","10.0","8.0","6.0","1.0","1.0","10.0","8.0","1.0","1.0","2.0","1.0","1.0","3.0","3.0","1.0","1.0","1.0","2.0","1.0","1.0","3.0","1","3.0","3.0","2.0","0","0","2",,"2.0",,"2.0",,"1","0.0","1.0","0.0","0.0","0.0","0.0","2.0",,,"1.0","1.0",,"1","2.0",,"2.0",,"1.0","0.0","13.0","2.0",,,,"2.0","1.0","1.0","1.0","1.0","4.0","5.0","1.0","2.0","7.0","7.0","2.0",,"1.0","1.0","0.0","0","9","45","5.0","3.0","2",,"99999",,"4.0","2.0","4.0","2.0","6.0","7.0","2.0","1.0","0","0","1","1","0","0","0","0","1","0","0","13.0",,,,,,"1","1",,"2006-07-03T11:15:55.000","2137"
"62","3","20","24","0","0","526","3","4","20","0","0","2","5","1","2","2006-07-03T10:00:50.000","3","2","14.0",,,,,"1","1","3","4.0","5.0","3.0","5.0","3.0","2","2.0","2.0","3.0",,"1","2.0","1.0","2.0","2.0","1.0","2.0","4.0","4.0","4.0","4.0","1.0","1.0",,"2.0",,"2.0","2.0","2.0",,"2.0","2.0","2.0","1.0","2.0","1.0","1.0","1.0",,,"2.0","1.0","2.0","2",,,,"1.0","2.0","1.0","2.0","2.0","4.0","1.0",,,,,"4.0","7.0",,,"3.0","7.0",,"5.0","5.0","4.0",,"4.0","4.0","2.0",,"2.0","7","3.0","4.0",,"4.0","2.0","3.0","4.0","3.0",,"3.0","3.0","4.0",,"1","1.0","1.0","4.0","5.0",,"3.0",,"3.0","1.0","2.0","3.0","1.0",,"3.0","1.0","3.0","3.0","1.0","1.0","1.0","1.0","1.0",,"1.0","1.0","2.0","1.0","1.0","1.0","1.0","1.0","1.0","2.0","1.0",,"4.0","2","1.0","2.0","1.0","0","0","2",,"2.0",,"2.0",,"2",,"1.0","0.0","0.0","0.0","0.0","1.0",,"2.0","1.0","1.0",,"1","1.0","4.0",,"3.0","1.0","3.0","3.0","2.0",,,,"2.0","3.0","1.0","2.0","1.0","4.0","5.0","1.0","1.0","4.0","5.0","2.0","2.0","2.0","2.0","1.0","2","2","48","2.0","1.0","2",,"99999",,"4.0","2.0","2.0","2.0","7.0","3.0","3.0","1.0","0","0","0","1","0","0","0","0","1","0","0","13.0",,,,,,"1","1",,"2006-07-03T10:47:52.000","2822"
"62","3","20","24","0","0","520","3","4","20","0","0","2","5","1","1","2006-07-03T09:57:25.000","15","1","3.0","17.0",,,"17.0","2","1","3","4.0","5.0","3.0","5.0","2.0","2","2.0","2.0","1.0","2.0","2",,,,,"2.0","2.0","2.0","4.0","4.0","4.0","3.0","1.0","5.0","2.0","3.0","2.0","3.0","3.0","1.0","2.0","2.0","2.0","1.0","2.0","1.0","2.0","2.0","2.0","2.0","2.0","2.0","1.0","2",,,,"2.0","2.0","3.0","3.0","2.0","4.0","2.0","2.0","2.0","2.0","2.0","6.0","6.0","6.0","5.0","7.0","7.0","2.0","7.0","2.0","3.0","5.0","5.0","1.0","2.0","5.0","5.0","7","6.0","6.0","2.0","5.0","2.0","2.0","5.0","4.0","5.0","4.0","2.0","6.0","2.0","2",,,,"7.0","0.0","3.0","7.0","6.0","1.0","3.0","3.0","3.0","3.0","3.0","10.0","10.0","7.0","3.0","1.0","1.0","1.0","3.0","3.0","1.0","1.0","5.0","1.0","10.0","10.0","10.0","7.0","1.0","2.0","1.0","2.0","4.0","2","1.0","3.0","1.0","0","0","2",,"1.0","0.0","2.0",,"1","0.0","1.0","0.0","0.0","0.0","0.0","3.0",,,"1.0","1.0",,"1","1.0",,,"1.0","1.0","0.0","12.0","2.0",,,,,"3.0","3.0","2.0","1.0","3.0","5.0","5.0","7.0","6.0","7.0","1.0",,"2.0","2.0","1.0","1","1","45","4.0","3.0","1","3.0","99999","3.0","1.0","2.0","3.0","3.0","4.0","7.0",,"1.0","1","0","1","0","0","0","0","0","0","0","0","5.0","1.0","4.0","1.0","2.0",,"1","1",,"2006-07-03T10:35:04.000","2259"
"62","3","20","24","0","0","518","3","4","20","0","0","2","5","1","1","2006-07-03T09:51:08.000","8","1","14.0",,,,,"3","1","3","4.0","2.0","1.0","2.0","3.0","2","1.0","2.0","3.0",,"1","1.0","1.0","1.0","2.0","4.0","4.0","2.0","2.0","4.0","3.0","3.0","1.0","9.0","2.0","1.0","1.0","3.0","2.0","2.0","1.0","1.0","1.0","1.0","2.0","1.0","1.0","1.0","1.0","2.0","2.0","1.0","2.0","2",,,,"2.0","2.0","1.0","1.0","2.0","3.0","1.0","2.0",,,,"6.0","6.0","5.0","4.0","7.0","6.0","7.0","7.0","5.0","7.0","7.0","7.0","6.0","7.0","5.0","7.0","7","7.0","7.0","6.0","6.0","6.0","7.0","6.0","7.0","7.0","7.0","7.0","4.0","2.0","1","1.0","1.0","3.0","3.0","5.0","1.0","4.0","5.0","6.0","3.0","2.0","2.0","4.0","3.0","10.0","10.0","9.0","1.0","1.0","1.0","1.0","2.0","6.0","9.0","10.0","2.0","2.0","6.0","2.0","9.0","9.0","1.0","1.0","1.0","2.0","4.0","2","1.0","3.0","2.0","0","0","1","0.0","1.0","0.0","2.0",,"2",,"2.0",,"0.0","0.0","1.0","1.0","1.0",,"1.0","2.0",,"1","2.0",,"6.0",,"1.0","3.0","3.0","1.0","1.0","1.0","1.0","1.0","3.0","2.0","1.0","2.0","3.0","4.0","4.0","7.0","7.0","2.0","1.0","1.0","1.0","2.0","1.0","6","6","20","5.0","4.0","2",,"99999",,"4.0","1.0","3.0","3.0","1.0","7.0","3.0","1.0","1","0","0","1","0","0","0","0","0","0","0","4.0","1.0","2.0","2.0","2.0",,"1","1",,"2006-07-03T10:30:04.000","2336"
"62","3","20","24","0","0","525","3","4","20","0","0","2","5","1","2","2006-07-03T09:48:01.000","19","2","30.0","1.0","0.0",,"1.0","3","3","4","4.0","4.0","3.0","4.0","2.0","2","2.0","2.0","3.0",,"2",,,,,"1.0","2.0","4.0","4.0","4.0","4.0","2.0","1.0","7.0","2.0",,"2.0","3.0","2.0","4.0","2.0","2.0","1.0","1.0","1.0","1.0","2.0","2.0","1.0",,,"1.0","2.0","2",,,,"1.0","1.0","1.0","3.0","2.0","4.0",,"2.0","3.0","2.0","2.0","5.0","3.0","3.0","5.0","7.0","4.0","3.0","5.0","4.0","6.0","3.0","7.0","1.0","1.0","3.0","3.0","7","2.0","3.0","2.0","5.0","3.0","5.0","5.0","5.0","5.0","5.0","5.0","1.0","2.0","2",,,,"4.0","0.0","2.0",,"5.0","5.0","3.0","2.0","2.0","2.0","2.0","5.0","4.0","3.0","4.0","5.0","5.0","2.0","7.0","10.0","10.0","1.0","1.0","10.0","4.0","4.0","4.0","4.0","1.0","1.0","1.0","2.0","4.0","2","1.0","1.0","1.0","0","0","2",,"2.0",,"2.0",,"2",,"1.0","0.0","0.0","0.0","0.0","1.0",,,,,,"1","1.0","1.0",,"2.0","1.0","1.0","4.0","1.0","1.0","4.0",,"2.0","1.0","3.0","2.0","2.0","4.0","5.0","4.0","4.0","5.0","6.0","2.0",,"2.0","2.0","0.0","0","9","40","5.0","2.0","2",,"99999",,"4.0","2.0","4.0","2.0","6.0",,"3.0","1.0","1","0","0","0","0","0","0","0","0","0","0","13.0",,,,,,"1","1",,"2006-07-03T10:07:41.000","1180"
"62","3","20","24","0","0","519","3","4","20","0","0","2","5","1","1","2006-07-03T09:07:38.000","3","1","4.0","17.0","3.0","11.0","17.0","1","1","3","4.0","4.0","2.0","4.0","1.0","2","1.0","2.0","1.0","3.0","1","2.0","1.0","1.0","1.0","4.0","4.0","1.0","4.0","4.0","4.0","1.0","1.0","1.0","1.0","4.0","1.0","4.0","3.0","1.0","2.0","2.0","2.0","2.0","2.0","2.0","2.0","2.0","2.0","2.0","2.0","2.0","1.0","2",,,,"1.0","2.0","1.0","1.0","2.0","3.0","2.0",,,,"2.0","1.0","7.0","1.0","1.0","4.0","6.0","3.0","7.0","5.0","4.0","6.0","6.0","7.0","1.0",,"5.0","7","7.0","7.0","2.0","7.0","6.0","1.0","1.0","1.0","4.0","2.0","1.0","4.0","1.0","1","1.0","1.0","4.0","7.0","5.0","3.0","2.0","5.0","1.0","2.0","1.0","1.0","1.0","1.0","10.0","10.0","10.0","10.0","1.0","1.0","1.0","1.0","1.0","2.0","1.0","1.0","1.0","10.0","10.0","3.0","7.0","1.0","2.0","2.0","2.0","1.0","1","1.0","2.0","1.0","0","0","1","0.0","2.0",,"2.0",,"2",,"1.0","0.0","1.0","0.0","0.0","1.0","1.0",,"1.0","1.0",,"1","1.0","3.0",,"3.0","1.0","5.0","12.0","1.0","5.0","1.0","1.0","1.0","3.0","3.0","1.0","1.0","1.0","4.0","1.0","1.0","7.0","1.0","2.0",,"2.0","2.0","1.0","2","2","65","5.0","3.0","1","2.0","99999","1.0","1.0","2.0","2.0","2.0","9.0","2.0","3.0","1.0","1","1","1","0","0","0","0","0","1","0","0","5.0","1.0","5.0","1.0","2.0",,"1","1",,"2006-07-03T09:57:18.000","2980"
"62","3","20","24","0","0","517","3","4","20","0","0","2","5","1","1","2006-07-03T09:08:44.000","15","1","4.0","1.0",,,"1.0","3","1","3","4.0","4.0","2.0","4.0","2.0","2","2.0","2.0","3.0",,"2",,,,,"4.0","4.0","4.0","3.0","4.0","3.0","2.0","1.0","10.0","2.0","4.0","2.0","4.0","2.0","2.0","2.0","2.0","2.0","1.0","2.0","1.0","2.0","2.0","2.0","2.0","2.0","1.0","1.0","2",,,,"2.0","4.0","1.0","1.0","2.0","3.0","2.0","3.0","3.0",,"3.0","5.0","6.0","4.0","3.0","7.0","2.0","5.0","2.0","6.0","1.0","7.0","3.0","1.0","6.0","5.0","6.0","7","4.0","3.0","1.0","6.0","7.0","7.0","4.0","6.0","3.0","1.0","3.0","5.0","1.0","1","2.0","2.0","4.0","0.0","0.0","3.0","7.0","5.0","1.0","2.0","1.0","3.0","3.0","3.0","10.0","9.0","6.0","1.0","2.0","8.0","2.0","10.0","5.0","9.0","7.0","10.0","4.0","10.0","8.0","2.0","10.0","2.0","2.0","1.0","2.0","4.0","2","1.0","1.0","3.0","0","0","2",,"1.0","0.0","2.0",,"2",,"2.0",,"1.0","0.0","1.0","3.0",,"2.0","1.0","1.0",,"1","1.0","1.0",,"1.0","1.0","5.0","3.0","2.0",,,,"2.0","1.0","2.0","2.0","1.0","3.0","4.0","7.0","7.0","5.0","7.0","2.0",,"1.0","1.0","0.0","0","9","29","5.0","2.0","2",,"99999",,"4.0","1.0","4.0","1.0","0.0","7.0","7.0","1.0","0","0","0","0","0","0","0","0","0","0","0","5.0","2.0",,,,"1.0","1","1",,"2006-07-03T09:53:10.000","2666"
"62","3","20","24","0","0","516","3","4","20","0","0","2","5","1","1","2006-07-03T09:06:02.000","8","1","5.0","3.0","30.0","0.0","30.0","3","2","4","4.0","3.0","1.0","3.0","2.0","2","2.0","2.0","3.0",,"1","2.0","1.0","1.0","1.0","2.0","2.0","2.0","2.0","4.0","4.0","1.0","2.0",,"2.0","3.0","2.0","2.0","3.0","1.0","2.0","2.0","1.0",,"1.0","1.0","2.0","2.0","2.0","2.0","2.0","2.0","1.0","2",,,,"1.0","4.0","1.0","1.0","2.0","3.0","1.0",,,,"2.0","3.0","5.0","4.0","3.0","4.0","6.0","3.0","5.0","3.0","4.0","6.0","6.0","4.0","2.0","4.0","3.0","7","4.0","5.0","4.0","5.0","3.0","3.0","5.0","5.0","4.0","5.0","3.0","4.0","2.0","2",,,,"3.0","0.0","2.0","3.0","6.0","3.0","2.0","2.0","3.0","3.0","3.0","3.0","10.0","4.0","1.0","1.0","1.0","1.0","3.0","5.0","5.0","2.0","1.0","5.0","5.0","8.0","3.0","6.0","1.0","2.0","1.0","2.0","4.0","2","1.0","2.0","2.0","0","0","2",,"1.0","0.0","2.0",,"1","0.0","1.0","0.0","0.0","1.0","0.0","2.0","2.0","2.0","1.0",,,"1","1.0","1.0",,"3.0","1.0","2.0","3.0",,,,,"2.0","3.0","2.0","2.0","1.0","2.0","4.0","6.0","4.0","1.0","3.0","2.0","2.0","2.0","2.0","2.0","12","6","28","5.0","4.0","2",,"99999",,"1.0","2.0","2.0","2.0","1.0",,,"1.0","1","1","0","1","1","0","0","0","1","0","0","4.0","1.0","4.0","1.0","2.0",,"1","1",,"2006-07-03T09:44:27.000","2305"
