"pais","year","idnum","estratopri","estratosec","upm","prov","municipio","cluster","ur","tamano","idiomaq","fecha","q1","q2","nationality","oldupm","pandistrito","pansegmento","pansec","clusterdesc","ls3","a4","soct1","soct2","idio1","idio2","cp2","cp4a","cp4","np1","np2","sgl1","cp5","cp6","cp6l","cp7","cp7l","cp8","cp8l","cp9","cp13","cp20","cp21","it1","mil6","mil5","l1","prot3","prot4","prot7","prot6","prot8","jc1","jc10","jc13","jc15a","jc16a","vic1ext","vic1exta","vic2","vic2aa","vic1hogar","arm2","vic40","vic41","vic43","vic44","vic45","vic101","vic102","vic103","vol207","vol206","vol202","vol203","vol204","vol205","aoj8","aoj11","aoj12","aoj16a","aoj11a","panaoj3","panaoj6","panaoj7","panaoj8","panaoj9","pese2","pese3","pole1","pole2","pole3","ico1","ico2","cpol1","cpol2","cpol3","cpol4","vic54","vic55","aoj17","aoj18","aoj20","aoj21","aoj22","b1","b2","b3","b4","b6","b10a","b11","panb12","b13","b18","b20","b20a","b21","b21a","b31","b32","b43","b37","b47a","panb49","n1","n3","n9","n11","n15","epp1","epp3","mil1","mil2","b3milx","mil3","mil4","m1","m2","sd2new2","sd3new2","sd6new2","pop101","pop107","pop113","eff1","eff2","ing4","dem23","ros1","ros2","ros3","ros4","ros6","cct3","gen1","gen6","rac2a","w14a","pn4","pn5","e5","e8","e11","e15","e14","e3","e16","d1","d2","d3","d4","d5","d6","d7","d8","dem2","dem11","aut1","exc2","exc6","exc20","exc11a","exc11","exc13a","exc13","exc14a","exc14","exc15a","exc15","exc16a","exc16","exc18","exc7","exc7mil","vb1","vb2","vb3","vb10","vb11","pol1","vb20","pp1","pp2","vb50","vb51","vb52","vb53","rac1ca","ab1","ab2","ab5","snw1a","snw1b","for1","for2","for3","for4","for5","for6","for7","for8","for9a","for9b","for9c","for9d","mil10a","mil10b","mil10c","mil10d","mil10e","mil11a","mil11b","mil11c","mil11d","mil11e","cct1new","pancan1","pancan2","pancan3","pancan4","ed","edlevel","edyear","ed2","mov1","q2d","q2m","q2y","q3c","q3ca","q5a","q5b","mil8","ocup4a","ocup1a","q10new","q10g","q10a","q14","q10d","q10e","fs2","fs8","q11","gen10","q12c","q12","q12b","etid","leng1","www1","gi0","gi1","gi4","gi7","r1","r3","r4","r4a","r5","r6","r7","r8","r12","r14","r15","r18","r16","r26","colorr","intid","sexi","colori","result","fecha2","horaini","horafin","ti","ti2","ti3","annotations","odd","wt","corregimiento","weight1500","muni10"
"7","2012","653","702","1","301026","703","301","48","2","5","1","24feb2012","2","18","7","48","48","48","0","46","1","999999","2","2","1","1","2","2","2","2","2","2","4","4","999999","4","999999","4","999999","4","4","4","1","2","3","1","888888","2","999999","999999","2","2","2","1","1","2","2","2","999999","999999","999999","2","2","0","0","0","0","999999","2","4","3","2","1","3","1","1","888888","1","2","888888","2","1","3","5","999999","4","999999","3","3","2","2","2","2","2","1","888888","2","1","1","999999","4","1","1","6","1","6","1","1","1","988888","5","5","6","6","6","5","5","3","6","4","5","6","5","5","6","4","4","5","4","5","4","5","5","7","5","6","7","3","3","2","2","2","4","988888","4","888888","4","6","888888","3","6","5","6","6","4","1","7","6","888888","2","2","5","7","888888","3","2","3","2","6","5","7","7","3","3","5","7","2","2","2","0","0","0","0","999999","0","999999","0","999999","1","0","0","999999","0","1","1","1","2","999999","2","999999","4","3","4","2","3","1","1","4","2","2","1","1","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","2","2","3","2","888888","12","2","6","2","4","4.0","7.0","1993.0","4","403","5","2","3","4","999999","6","999999","2","2","3","3","999999","999999","1","999999","6","0","999999","4","701","3","2","1","888888","888888","1","1","0","1","0","1","0","0","1","0","0","999999","0","0","8","5","2","8","70.0",,,,"24feb2012",,"3273.0","1","1","1.0044643","26","0.9300596","999999"
"7","2012","654","702","1","301026","703","301","48","2","5","1","24feb2012","2","38","7","48","48","48","0","46","2","5","5","3","4","3","2","2","2","2","2","4","4","3","1","2","1","4","999999","4","4","4","4","2","3","3","6","2","999999","999999","2","2","2","2","2","2","2","2","999999","999999","999999","1","2","0","0","0","0","0","2","1","2","3","1","3","2","2","2","2","1","3","2","1","2","2","999999","3","2","3","3","2","2","2","1","2","1","1","1","1","1","999999","4","1","1","6","1","6","4","3","3","3","4","5","5","3","6","2","7","6","4","5","6","6","5","4","4","3","4","3","5","5","999999","999999","6","6","5","6","7","2","3","2","2","2","2","3","2","4","5","6","888888","5","7","6","7","888888","999999","999999","999999","999999","999999","999999","999999","4","10","7","5","3","2","2","7","6","8","9","4","999999","999999","999999","2","2","2","0","0","0","0","999999","0","999999","0","999999","0","999999","0","999999","0","1","1","1","2","999999","2","999999","4","1","4","2","3","999999","999999","999999","999999","999999","999999","999999","2","999999","1","888888","999999","1","888888","1","2","2","888888","2","888888","888888","1","2","3","3","2","1","2","2","2","1","2","2","4","888888","888888","11","2","5","999999","999999","12.0","2.0","1974.0","5","509","4","1","3","5","999999","3","999999","2","2","2","2","0","0","3","999999","6","5","3","1","701","5","1","1","2","888888","1","1","0","0","1","1","0","0","1","0","0","999999","1","0","4","5","2","8","70.0",,,,"24feb2012",,"753.0","1","0","1.0044643","26","0.9300596","999999"
"7","2012","655","702","1","301027","703","301","49","2","5","1","24feb2012","1","61","7","49","49","49","0","47","1","999999","2","1","2","1","2","2","2","2","2","3","2","4","999999","4","999999","2","1","4","4","999999","4","3","2","1","10","2","999999","999999","2","2","2","2","2","2","2","2","999999","999999","999999","2","2","0","0","0","0","0","1","1","1","1","1","1","1","1","1","1","3","3","988888","1","5","5","999999","4","999999","1","1","3","2","3","1","1","1","2","2","2","2","5","3","1","3","6","3","3","7","5","5","6","5","3","6","4","5","7","7","5","5","5","4","7","6","7","7","5","5","3","4","4","6","5","4","6","5","7","7","2","3","3","2","2","1","1","3","5","7","7","1","1","5","7","7","7","1","1","4","6","888888","2","1","10","10","10","1","1","1","1","3","1","1","1","10","1","10","888888","2","2","2","0","0","0","0","999999","0","999999","0","999999","0","999999","0","999999","0","2","2","1","1","701","1","701","1","3","4","2","4","3","3","4","2","2","1","2","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","2","1","2","1","3","6","1","6","1","5","23.0","1.0","1951.0","1","101","2","1","3","3","999999","2","999999","2","2","3","3","999999","999999","3","999999","2","0","999999","2","701","5","1","888888","1","70","1","1","0","1","0","0","0","0","1","1","0","999999","0","0","6","6","2","9","70.0",,,,"24feb2012",,"2091.0","1","1","1.0044643","27","0.9300596","999999"
"7","2012","656","702","1","301027","703","301","49","2","5","1","24feb2012","2","64","7","49","49","49","0","47","1","2","3","2","3","2","2","2","2","2","2","4","4","4","999999","4","999999","4","999999","4","4","4","4","3","1","1","3","2","999999","999999","2","2","2","2","2","2","2","2","999999","999999","999999","2","2","0","0","0","0","0","1","2","1","2","1","3","1","1","1","1","2","2","2","1","1","1","999999","4","999999","1","1","2","2","2","2","1","2","2","2","2","1","999999","4","1","2","6","2","7","7","5","5","7","7","7","7","5","7","7","7","5","2","5","3","7","7","7","7","3","3","1","7","5","999999","999999","7","7","3","7","7","4","5","3","2","2","1","5","1","3","1","7","4","5","7","7","7","7","999999","999999","999999","999999","999999","999999","999999","8","10","6","5","1","1","1","8","5","5","6","1","999999","999999","999999","2","2","2","0","0","0","0","999999","0","999999","0","999999","0","999999","0","999999","0","1","1","1","1","703","2","999999","4","3","4","2","4","999999","999999","999999","999999","999999","999999","999999","2","999999","1","1","999999","1","888888","1","1","2","2","2","2","2","2","2","4","3","1","1","888888","3","1","1","2","2","4","1","3","12","2","6","999999","999999","28.0","8.0","1947.0","1","101","1","1","3","5","999999","3","999999","2","2","3","2","0","0","2","1","3","2","0","1","701","5","2","888888","1","888888","1","1","1","1","0","1","0","0","1","0","0","999999","0","0","5","6","2","9","70.0",,,,"24feb2012",,"3461.0","1","0","1.0044643","27","0.9300596","999999"
"7","2012","657","702","1","301027","703","301","49","2","5","1","24feb2012","2","20","7","49","49","49","0","47","888888","999999","3","1","3","2","2","2","2","2","2","3","4","4","999999","4","999999","4","999999","4","4","4","4","2","2","1","888888","2","999999","999999","2","2","2","2","2","2","2","2","999999","999999","999999","2","2","0","0","0","0","0","1","3","4","3","1","1","1","1","1","1","3","3","2","1","1","2","999999","4","999999","1","1","3","2","3","2","2","1","2","2","2","1","999999","4","1","1","6","1","4","4","2","3","4","5","6","7","2","4","7","7","2","4","5","3","7","5","5","7","5","3","2","5","3","2","4","7","7","3","7","5","5","5","4","4","4","3","3","1","4","3","7","4","7","7","7","7","7","1","1","1","7","2","3","3","10","10","8","8","7","1","4","7","3","1","3","1","1","10","10","2","2","2","0","0","0","0","999999","1","0","0","999999","0","999999","0","999999","0","3","2","1","2","999999","2","999999","4","888888","4","2","4","1","3","4","2","2","1","2","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","2","1","3","1","3","12","2","6","2","5",,"6.0","1991.0","1","101","4","2","3","3","999999","5","999999","2","2","2","2","999999","999999","3","999999","4","1","1","2","701","4","4","1","2","888888","1","1","0","1","0","1","1","0","1","0","0","999999","0","0","6","6","2","9","70.0",,,,"24feb2012",,"3804.0","1","1","1.0044643","27","0.9300596","999999"
"7","2012","658","702","1","301027","703","301","49","2","5","1","24feb2012","2","34","7","49","49","49","0","47","1","5","2","1","4","3","2","2","2","2","2","4","4","4","999999","4","999999","4","999999","4","4","4","4","2","3","1","10","2","999999","999999","2","2","2","2","2","2","2","2","999999","999999","999999","2","2","0","0","0","0","0","1","1","1","1","1","1","1","1","1","1","2","1","2","1","2","2","999999","4","999999","1","1","2","2","2","2","2","2","2","2","2","1","999999","4","1","2","8","3","6","5","4","5","4","6","6","7","5","6","7","7","4","4","5","3","7","7","6","7","7","4","3","5","4","999999","999999","5","5","4","7","7","3","4","3","2","2","1","1","1","4","4","7","3","7","7","7","7","7","999999","999999","999999","999999","999999","999999","999999","4","1","1","1","1","1","1","1","1","1","1","4","999999","999999","999999","2","2","2","0","0","0","0","999999","1","0","0","999999","0","999999","1","0","0","1","1","1","1","988888","2","999999","4","1","4","2","4","999999","999999","999999","999999","999999","999999","999999","2","999999","4","1","1","1","4","1","2","3","2","2","2","2","2","888888","4","4","2","2","2","2","2","2","2","1","1","1","1","12","2","6","999999","999999","7.0","10.0","1977.0","1","101","3","1","3","2","1","988888","5","2","2","2","1","0","0","3","999999","5","4","2","2","701","2","1","1","1","888888","1","1","0","1","0","1","1","0","1","0","0","999999","0","0","7","6","2","9","70.0",,,,"24feb2012",,"3750.0","1","0","1.0044643","27","0.9300596","999999"
"7","2012","659","702","1","301027","703","301","49","2","5","1","24feb2012","1","18","7","49","49","49","0","47","1","999999","2","1","3","1","2","2","2","2","2","3","3","4","999999","4","999999","4","999999","4","4","999999","4","2","2","1","4","2","999999","999999","2","2","2","2","2","2","2","2","999999","999999","999999","2","1","0","1","0","0","0","1","1","1","2","2","3","1","1","1","1","2","1","2","2","2","1","999999","4","999999","2","2","2","2","2","2","2","2","2","2","2","1","999999","4","1","2","6","2","7","2","1","2","1","7","6","7","4","7","7","7","1","3","5","3","7","7","6","7","3","3","1","5","4","2","1","7","7","5","7","7","3","3","2","2","2","1","5","1","1","1","6","4","7","6","7","7","7","1","1","4","5","2","2","1","10","10","5","10","5","1","1","10","5","5","7","1","1","10","5","2","1","2","0","0","0","0","999999","0","999999","0","999999","0","999999","0","999999","0","1","1","1","2","999999","2","999999","4","888888","4","2","3","3","3","2","2","2","1","2","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","2","1","3","1","2","12","2","6","4","4","31.0","1.0","1994.0","1","101","4","1","3","4","999999","6","999999","2","2","1","1","999999","999999","1","999999","5","0","999999","2","701","1","1","1","1","888888","1","1","1","1","0","1","1","0","1","0","1","1","1","0","6","6","2","9","70.0",,,,"24feb2012",,"3504.0","1","1","1.0044643","27","0.9300596","999999"
"7","2012","660","702","1","301027","703","301","49","2","5","1","24feb2012","1","30","7","49","49","49","0","47","1","2","4","3","3","3","2","2","2","2","2","5","2","4","999999","4","999999","4","999999","4","4","999999","4","3","3","1","8","2","999999","999999","2","2","2","2","2","2","2","2","999999","999999","999999","2","1","0","0","0","0","0","1","1","1","2","1","1","1","1","2","1","3","3","2","1","1","5","999999","4","999999","2","1","3","888888","3","2","2","2","2","2","2","1","999999","4","1","2","6","1","6","1","1","1","1","6","6","6","1","5","7","7","1","1","7","1","7","7","1","7","1","1","1","6","3","999999","999999","5","5","1","7","7","4","5","4","4","4","1","7","1","1","3","7","3","7","7","5","7","6","999999","999999","999999","999999","999999","999999","999999","9","10","4","8","1","1","1","8","8","1","8","1","999999","999999","999999","2","2","2","0","0","0","0","999999","1","0","0","999999","0","999999","1","0","0","1","1","1","1","0","2","999999","4","4","4","2","2","999999","999999","999999","999999","999999","999999","999999","2","999999","1","3","999999","1","13","2","3","4","888888","1","888888","2","888888","4","4","4","888888","2","888888","888888","888888","1","2","1","1","1","4","12","2","6","999999","999999","12.0","2.0","1982.0","1","101","5","2","3","2","4","4","4","2","2","2","1","0","0","1","999999","1","1","0","4","701","4","4","1","1","888888","1","1","0","1","1","0","1","0","1","0","0","999999","0","0","7","6","2","9","70.0",,,,"24feb2012",,"3225.0","1","0","1.0044643","27","0.9300596","999999"
"7","2012","661","702","1","301028","703","301","50","2","5","1",,"2","49","7","50","50","50","0","48","1","999999","3","3","3","1","2","2","2","2","2","4","4","4","999999","4","999999","4","999999","4","4","4","4","1","4","1","7","2","999999","999999","2","2","2","2","2","2","2","2","999999","999999","999999","2","2","0","0","0","0","999999","1","1","1","1","1","1","1","1","1","2","1","3","2","1","3","2","999999","4","999999","1","888888","3","3","7","2","2","2","2","2","2","1","999999","4","3","3","6","1","3","3","3","3","3","3","3","4","3","4","6","6","3","3","3","3","7","6","3","7","3","3","3","3","3","3","888888","4","4","4","5","6","3","4","1","3","3","1","888888","1","3","3","7","3","5","6","6","7","6","1","4","4","4","1","2","2","5","10","5","1","1","1","1","8","6","7","6","6","4","4","4","2","2","2","0","0","0","0","999999","0","999999","0","999999","1","0","0","999999","0","1","1","1","1","988888","2","999999","3","888888","4","2","3","2","2","3","2","2","1","2","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","2","2","2","2","2","888888","88","88","3","4",,,"1963.0","1","999999","5","1","3","5","999999","988888","999999","2","2","3","2","999999","999999","2","1","3","3","0","2","701","5","1","1","1","888888","1","1","0","1","0","1","0","0","1","1","0","999999","0","0","5","10","2","8",,"1602.0","1416.0","1515.0",,"59.0",,"1","1","1.0044643","28","0.9300596","999999"
"7","2012","662","702","1","301028","703","301","50","2","5","1",,"1","18","7","50","50","50","0","48","1","5","3","2","3","2","2","2","2","2","2","3","4","4","999999","4","999999","4","999999","4","4","999999","4","1","3","1","8","2","999999","999999","2","2","2","2","2","2","2","1","1","8","1","2","1","0","0","0","0","0","1","1","1","1","1","1","1","1","1","2","2","3","2","1","1","2","999999","4","999999","2","3","4","3","4","2","3","2","2","2","2","1","999999","3","1","3","6","2","4","5","5","4","5","6","7","5","5","4","6","6","5","6","6","5","7","6","5","5","5","5","5","4","6","999999","999999","6","6","6","7","7","3","3","1","3","3","3","4","3","4","4","5","4","7","7","7","7","7","999999","999999","999999","999999","999999","999999","999999","3","10","8","3","3","3","4","7","3","7","7","7","999999","999999","999999","2","2","2","0","0","0","0","999999","1","0","1","0","1","0","0","999999","0","1","3","2","2","999999","2","999999","3","888888","4","2","1","999999","999999","999999","999999","999999","999999","999999","2","999999","1","3","999999","5","4","3","3","3","2","2","2","2","2","888888","888888","888888","3","2","888888","888888","888888","2","2","1","3","1","2","7","2","1","999999","999999","21.0","12.0","1993.0","5","999999","5","2","3","2","2","5","5","2","2","2","988888","0","0","3","999999","3","1","1","2","701","5","5","1","1","888888","1","1","0","1","1","1","0","0","1","1","0","999999","0","0","7","10","2","8",,"1602.0","1520.0","1615.0",,"55.0",,"1","0","1.0044643","28","0.9300596","999999"
"7","2012","663","702","1","301028","703","301","50","2","5","1",,"1","51","7","50","50","50","0","48","2","999999","2","2","3","3","2","2","2","2","2","4","4","4","999999","4","999999","4","999999","4","4","999999","4","1","3","1","8","2","999999","999999","2","2","2","2","1","2","2","2","999999","999999","999999","2","2","0","0","0","0","999999","1","1","3","2","1","1","1","1","1","2","1","2","2","1","1","2","999999","4","999999","2","3","3","2","7","2","3","2","2","2","2","1","999999","4","3","2","6","1","4","5","4","4","4","4","3","4","4","5","7","5","4","4","4","4","7","7","5","7","4","4","4","3","5","4","3","4","5","5","5","6","3","3","3","3","3","3","3","2","4","5","7","2","7","7","7","7","7","1","4","5","3","2","2","2","2","8","6","2","2","2","1","8","6","8","8","8","6","5","3","2","2","2","0","0","0","0","999999","0","999999","0","999999","0","999999","0","999999","0","1","3","1","1","702","2","999999","2","2","3","2","2","1","3","3","2","2","2","2","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","2","1","4","1","1","6","1","6","2","5","25.0","12.0","1960.0","1","999999","5","3","3","7","999999","1","999999","2","2","4","3","999999","999999","3","999999","2","4","0","3","701","5","1","1","2","888888","1","0","0","0","0","0","0","0","0","0","0","999999","0","0","4","10","2","8",,"1602.0","1621.0","1730.0",,"69.0",,"1","1","1.0044643","28","0.9300596","999999"
"7","2012","664","702","1","301028","703","301","50","2","5","1",,"2","19","7","50","50","50","0","48","2","3","3","2","2","1","2","2","2","2","2","3","4","4","999999","4","999999","4","999999","4","4","4","4","1","3","2","6","2","999999","999999","2","2","2","2","2","2","2","2","999999","999999","999999","2","2","0","0","0","0","999999","1","3","2","1","1","1","1","1","1","2","2","2","2","1","2","1","999999","4","999999","3","3","3","2","2","2","3","2","2","2","2","1","999999","4","1","2","8","1","2","5","1","2","3","4","5","5","5","6","2","6","5","5","5","6","7","4","4","4","5","4","3","5","4","999999","999999","7","6","6","5","5","3","3","2","2","2","4","3","4","5","5","6","5","4","5","5","6","3","999999","999999","999999","999999","999999","999999","999999","7","8","5","1","1","1","4","6","7","8","7","7","999999","999999","999999","2","2","2","0","0","0","0","999999","0","999999","0","999999","0","999999","0","999999","0","1","1","1","2","999999","2","999999","4","3","4","2","3","999999","999999","999999","999999","999999","999999","999999","2","999999","4","2","3","4","4","2","2","2","2","2","2","2","2","3","2","2","1","2","2","2","2","1","2","2","2","2","2","11","2","5","999999","999999","7.0","11.0","1992.0","4","999999","5","2","3","5","999999","888888","999999","2","2","2","2","0","0","3","999999","3","1","1","1","701","5","2","988888","888888","888888","1","1","0","1","1","1","0","0","1","1","0","999999","0","1","5","5","2","8",,"1602.0","1410.0","1500.0",,"50.0",,"1","0","1.0044643","28","0.9300596","999999"
"7","2012","665","702","1","301028","703","301","50","2","5","1",,"2","43","7","50","50","50","0","48","2","999999","3","888888","2","1","2","2","2","2","2","888888","4","2","1","2","1","4","999999","4","4","4","3","2","3","2","5","2","999999","999999","2","2","2","2","2","2","2","2","999999","999999","999999","2","2","0","0","0","0","999999","1","2","2","1","1","1","1","1","1","1","1","2","2","1","2","999999","999999","4","999999","2","2","4","3","4","2","5","2","2","2","2","1","999999","4","1","1","6","1","5","4","4","5","4","4","5","6","4","5","7","5","4","5","4","5","6","7","5","5","3","5","4","4","5","4","5","6","7","4","5","5","3","888888","2","3","2","4","5","5","5","4","7","6","5","6","5","5","5","5","4","5","5","888888","2","2","3","9","5","3","2","1","2","8","7","7","6","7","3","7","4","2","2","2","0","0","0","0","999999","0","999999","0","999999","0","999999","1","0","0","1","1","1","2","999999","2","999999","4","4","4","2","3","3","3","3","2","2","1","3","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","2","2","4","888888","888888","6","1","6","888888","888888","18.0","11.0","1968.0","1","999999","3","1","3","5","999999","3","999999","2","2","2","2","999999","999999","2","1","5","3","2","2","701","5","1","888888","888888","888888","1","1","0","1","0","1","0","0","0","0","1","1","1","0","5","5","2","8",,"1602.0","1505.0","1603.0",,"58.0",,"1","1","1.0044643","28","0.9300596","999999"
"7","2012","666","702","1","301028","703","301","50","2","5","1",,"1","37","7","50","50","50","0","48","1","2","4","2","3","2","2","2","2","2","1","2","4","3","1","4","999999","4","999999","3","3","999999","2","2","3","1","4","2","999999","999999","2","2","2","1","1","2","2","2","999999","999999","999999","2","1","1","1","0","0","0","2","1","4","3","2","2","2","2","2","2","2","3","2","1","3","3","1","4","999999","3","3","3","3","4","2","3","2","2","2","2","1","999999","4","888888","2","888888","3","2","1","2","1","1","3","4","5","2","4","5","5","3","5","5","4","7","6","6","6","4","3","2","4","4","999999","999999","5","6","4","7","7","4","4","3","3","3","1","3","1","2","6","7","4","2","7","5","6","4","999999","999999","999999","999999","999999","999999","999999","5","8","4","3","3","2","3","8","6","5","6","1","999999","999999","999999","2","2","2","0","0","0","0","999999","1","0","1","0","1","0","1","0","888888","2","2","1","1","988888","988888","999999","1","988888","2","1","2","999999","999999","999999","999999","999999","999999","999999","1","3","1","2","999999","4","2","2","2","2","2","2","2","2","2","3","4","888888","2","2","888888","888888","3","2","2","2","2","2","888888","9","2","3","999999","999999","21.0","10.0","1974.0","1","999999","4","1","3","1","2","10","7","2","2","2","2","0","0","3","999999","6","5","3","2","701","3","988888","1","1","59","1","1","0","1","1","1","1","0","1","1","0","999999","0","0","5","5","2","8",,"1602.0","1613.0","1713.0",,"60.0",,"1","0","1.0044643","28","0.9300596","0"
"7","2012","667","702","3","303","703","303","51","2","5","1",,"1","23","7","51","51","51","0","49","1","999999","2","3","2","2","2","2","2","2","2","3","3","3","1","3","1","4","999999","4","4","999999","4","1","2","1","8","2","999999","999999","2","2","2","2","2","2","2","2","999999","999999","999999","2","2","0","0","0","0","0","1","1","3","3","1","2","1","1","1","1","1","2","2","2","2","1","999999","3","1","2","2","1","1","2","1","1","1","1","1","1","1","999999","4","1","2","4","3","3","4","7","6","5","5","3","4","3","4","5","888888","3","4","5","7","7","3","3","4","3","4","3","4","5","888888","3","4","5","7","7","3","3","4","1","2","2","1","988888","1","3","3","7","2","7","6","5","7","5","1","1","4","5","1","2","2","2","10","1","1","1","1","1","9","10","6","8","2","8","6","2","2","988888","2","0","0","0","0","999999","1","0","0","999999","1","0","1","0","0","1","2","1","1","702","1","703","1","888888","3","2","2","2","1","3","1","2","1","2","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","2","1","4","2","2","12","2","6","2","4","9.0","1.0","1989.0","1","999999","4","2","3","2","4","5","5","2","2","2","2","999999","999999","3","999999","4","1","1","4","701","5","1","1","1","888888","1","1","1","0","0","1","0","0","1","0","0","999999","0","0","10","10","2","8",,"1502.0","1232.0","1324.0",,"52.0",,"1","1","1.0044643","29","0.9300596","999999"
"7","2012","668","702","3","303","703","303","51","2","5","1",,"2","33","7","51","51","51","0","49","1","5","3","3","2","3","2","2","2","2","2","2","4","4","999999","3","1","3","1","4","3","4","4","1","2","1","6","2","999999","999999","2","2","2","2","1","2","2","2","999999","999999","999999","2","1","0","0","0","0","0","1","1","2","2","1","1","1","1","1","2","1","3","2","3","2","1","999999","3","1","2","3","1","2","2","1","1","2","2","2","1","1","999999","4","1","1","8","2","3","4","3","4","4","4","5","6","3","5","7","6","3","3","7","7","4","6","4","3","4","3","3","4","5","999999","999999","5","4","6","5","3","3","4","2","2","2","2","2","2","3","2","6","2","6","5","5","7","6","999999","999999","999999","999999","999999","999999","999999","4","8","1","2","2","1","3","8","1","6","8","6","999999","999999","999999","2","2","2","0","0","0","0","999999","1","0","0","999999","1","0","1","0","0","2","3","1","1","701","2","999999","3","888888","3","1","3","999999","999999","999999","999999","999999","999999","999999","2","999999","1","1","999999","1","1","2","2","2","2","2","2","2","1","2","2","2","1","1","2","2","2","1","2","2","3","2","2","9","2","3","999999","999999","1.0","9.0","1978.0","5","999999","5","2","3","2","2","5","4","2","2","1","2","0","0","3","999999","6","3","3","5","701","5","1","1","2","34","1","1","1","0","0","1","1","0","1","0","0","999999","1","0","7","10","2","8",,"1502.0","1331.0","1423.0",,"52.0",,"1","0","1.0044643","29","0.9300596","999999"
"7","2012","669","702","3","303","703","303","51","2","5","1",,"1","64","7","51","51","51","0","49","2","999999","2","2","3","2","2","2","1","2","2","2","4","2","1","4","999999","3","1","4","4","999999","4","1","3","2","10","2","999999","999999","2","2","2","2","2","2","2","2","999999","999999","999999","2","2","0","0","0","0","0","1","2","3","2","1","2","1","1","1","1","1","2","2","2","2","2","999999","3","2","3","2","2","2","2","1","2","1","1","1","1","1","999999","4","1","2","8","1","5","6","3","5","5","5","5","6","4","6","7","7","4","5","7","5","7","5","7","7","5","4","4","5","6","5","5","6","6","7","4","2","4","3","2","2","3","2","3","1","4","5","7","4","7","7","6","1","7","1","4","5","6","2","3","3","3","10","2","4","2","2","2","10","3","8","2","4","6","8","3","2","2","2","0","0","0","0","999999","1","0","0","999999","1","0","0","999999","1","2","3","1","1","702","2","999999","3","1","4","2","3","3","3","4","2","2","3","3","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","2","2","2","1","2","12","2","6","888888","5","21.0","10.0","1947.0","1","999999","3","1","3","2","4","4","4","2","2","2","2","999999","999999","3","999999","8","10","0","4","701","5","2","1","1","62","1","1","0","0","0","1","0","0","1","0","0","999999","0","0","8","10","2","8",,"1502.0","1430.0","1530.0",,"60.0",,"1","1","1.0044643","29","0.9300596","999999"
"7","2012","670","702","3","303","703","303","51","2","5","1",,"1","38","7","51","51","51","0","49","2","3","3","2","2","1","2","2","2","2","2","2","2","2","1","2","1","3","1","4","4","999999","2","1","3","1","7","2","999999","999999","2","2","2","2","2","2","2","2","999999","999999","999999","2","1","1","1","0","0","0","1","2","2","3","1","3","2","2","2","1","2","1","2","1","2","1","999999","3","1","3","3","1","1","1","1","1","1","1","1","1","1","999999","4","1","1","8","1","5","4","4","4","5","5","6","6","5","6","5","5","6","6","5","6","7","6","5","6","4","5","4","5","6","999999","999999","6","5","5","7","7","2","3","2","2","2","4","2","3","4","6","7","4","4","5","5","6","4","999999","999999","999999","999999","999999","999999","999999","3","8","5","2","3","2","3","7","5","5","4","888888","999999","999999","999999","2","2","2","0","0","0","0","999999","1","0","0","999999","1","0","1","0","0","2","2","1","1","702","2","999999","4","2","4","2","2","999999","999999","999999","999999","999999","999999","999999","2","999999","1","2","999999","1","1","1","2","2","2","2","2","1","1","2","2","888888","1","1","2","888888","888888","2","2","2","2","1","1","12","2","6","999999","999999","1.0","9.0","1973.0","1","999999","3","1","3","1","2","9","6","2","2","3","1","0","0","3","999999","3","1","1","3","701","5","1","1","1","55","1","1","0","0","0","1","0","0","0","1","0","999999","0","0","5","5","2","8",,"1502.0","1208.0","1300.0",,"52.0",,"1","0","1.0044643","29","0.9300596","999999"
