"name","number","horizon","top","bottom","average","clay","silt","sand","ph_h2o","ph_kcl","soc","tn","c_n","brayp","totalp","crop","landuse","position","ri","include","includetop","cec_ac","cecclay","exca_cmolc_kg","exmg_cmolc_kg","exk_cmolc_kg","exna_cmolc_kg","teb","bs","bs_scaled","teb_icraf","soc_umn","tn_umn","wrb_group","usorder","pit","elevation","cultivated","author","p_differenceparent","p_ratioparent","p_ratiobraytotal","teb_all","map_mm","pet_mm","matx10_c","mi","afsis_bdrule","jelinski_bd","aspect","aspectcat"
"LUSH-16_5B","133","1","0","10","5","36.00712766","32.22021005","31.77266229","4.6109566","NA","14.95200817","0.812426748","18.40413084","NA","NA","2","Forest","Crest","15.625","0","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","14.21134753","NA","NA","NA","NA","0","1747","0","Jelinski","NA","NA","NA","14.21134753","1103","1319","163","84","NA","0.556744103","252","S"
"LUSH-16_5B","133","2","10","20","15","38.52556327","29.46597559","32.00846114","4.547126167","NA","12.49408059","0.883343243","14.1440835","NA","NA","2","Forest","Crest","NA","0","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","8.046609767","NA","NA","NA","NA","0","1747","0","Jelinski","NA","NA","NA","8.046609767","1103","1319","163","84","NA","0.601882413","252","S"
"LUSH-16_5B","133","3","20","30","25","51.7467276","18.08802988","30.16524252","4.669345267","NA","11.16403166","0.844468818","13.22018223","NA","NA","2","Forest","Crest","NA","0","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","8.6754137","NA","NA","NA","NA","0","1747","0","Jelinski","NA","NA","NA","8.6754137","1103","1319","163","84","NA","0.630172698","252","S"
"LUSH-16_6","134","1","0","10","5","46.24018506","27.19836607","26.56144887","4.973459833","NA","13.73451142","0.87173623","15.7553523","NA","NA","2","Forest","Mid","18.75","0","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","16.14013937","NA","NA","NA","NA","0","1505","0","Jelinski","NA","NA","NA","16.14013937","1165","1346","170","87","NA","0.578091382","238","S"
"LUSH-16_6","134","2","10","20","15","54.04895692","22.93164356","23.01939952","5.043567233","NA","9.382870354","0.54766967","17.13235344","NA","NA","2","Forest","Mid","NA","0","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","13.882053","NA","NA","NA","NA","0","1505","0","Jelinski","NA","NA","NA","13.882053","1165","1346","170","87","NA","0.673858462","238","S"
"LUSH-16_6","134","3","20","30","25","52.71094357","26.85757125","20.43148518","4.982159633","NA","6.263425807","0.312640037","20.03398499","NA","NA","2","Forest","Mid","NA","0","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","9.8230009","NA","NA","NA","NA","0","1505","0","Jelinski","NA","NA","NA","9.8230009","1165","1346","170","87","NA","0.775439643","238","S"
"MBUZII-1B","135","1","0","10","5","72.43371782","19.33607445","8.230207727","5.948493033","NA","4.007318768","0.370262086","10.82292495","NA","NA","0","High","Upper","15","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","9.350889767","NA","NA","NA","NA","0","1314","1","Jelinski","NA","NA","NA","9.350889767","1116","1424","184","78","NA","0.887689321","305","N"
"MBUZII-1B","135","2","10","20","15","72.17130895","9.71317634","18.11551471","5.9488707","NA","2.170337567","0.19256229","11.2708338","NA","NA","0","High","Upper","NA","1","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","7.049167367","NA","NA","NA","NA","0","1314","1","Jelinski","NA","NA","NA","7.049167367","1116","1424","184","78","NA","1.041820978","305","N"
"MBUZII-1B","135","3","20","30","25","81.33989659","12.02227538","6.637828034","5.918651133","NA","2.102734368","0.186336303","11.28461998","NA","NA","0","High","Upper","NA","1","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","7.5156737","NA","NA","NA","NA","0","1314","1","Jelinski","NA","NA","NA","7.5156737","1116","1424","184","78","NA","1.049774416","305","N"
"MBUZII-2","136","1","0","10","5","77.67308016","16.85863315","5.468286689","6.288262367","NA","2.696252407","0.283943254","9.495743847","NA","NA","0","High","Lower","NA","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","11.7013533","NA","NA","NA","NA","0","1230","1","Jelinski","NA","NA","NA","11.7013533","1128","1423","185","79","NA","0.987285201","178","S"
"MBUZII-2","136","2","10","20","15","76.86775259","16.52628985","6.605957556","6.211647933","NA","2.469627101","0.263383322","9.376550809","NA","NA","0","High","Lower","NA","1","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","11.22899227","NA","NA","NA","NA","0","1230","1","Jelinski","NA","NA","NA","11.22899227","1128","1423","185","79","NA","1.009351758","178","S"
"MBUZII-2","136","3","20","30","25","75.10293088","6.65792193","18.23914719","6.185347767","NA","2.424961953","0.255684605","9.484192265","NA","NA","0","High","Lower","NA","1","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","10.7572868","NA","NA","NA","NA","0","1230","1","Jelinski","NA","NA","NA","10.7572868","1128","1423","185","79","NA","1.013939048","178","S"
"MBUZII-3","137","1","0","10","5","73.58573269","6.59772767","19.81653964","5.929169333","NA","2.540546271","0.231047489","10.99577529","NA","NA","0","High","Upper","NA","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","6.758112433","NA","NA","NA","NA","0","1327","1","Jelinski","NA","NA","NA","6.758112433","1116","1424","184","78","NA","1.002235831","185","S"
"MBUZII-3","137","2","10","20","15","76.26239341","7.17653074","16.56107585","6.054542267","NA","2.517146889","0.239437221","10.51276355","NA","NA","0","High","Upper","NA","1","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","8.1208009","NA","NA","NA","NA","0","1327","1","Jelinski","NA","NA","NA","8.1208009","1116","1424","184","78","NA","1.004561493","185","S"
"MBUZII-3","137","3","20","30","25","72.96234371","8.80965615","18.22800014","5.9884928","NA","2.436160709","0.233443684","10.43575336","NA","NA","0","High","Upper","NA","1","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","8.006958733","NA","NA","NA","NA","0","1327","1","Jelinski","NA","NA","NA","8.006958733","1116","1424","184","78","NA","1.012781003","185","S"
"TZ.Lush.1.1","138","1","0","20","10","66.3081871",,"19.32077537","6.058180448","NA","2.654039026","0.268561913","9.88241034","NA","NA","0","High","Lower","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","19.26718626","NA","NA","NA","NA","0","1185","1","Winowiecki","NA","NA","NA","19.26718626","1059","1451","191","73","NA","0.991251389","35","N"
"TZ.Lush.1.1","138","2","20","50","35","72.86547043",,"9.128864172","6.329622441","NA","2.018968521","0.218791201","9.227832343","NA","NA","0","High","Lower","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","17.22416094","NA","NA","NA","NA","0","1185","1","Winowiecki","NA","NA","NA","17.22416094","1059","1451","191","73","NA","1.059991847","35","N"
"TZ.Lush.1.2","139","1","0","20","10","61.85993534",,"15.94812414","6.242059876","NA","2.732757666","0.200077608","13.65848829","NA","NA","0","High","Valley","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","18.88877299","NA","NA","NA","NA","0","1183","1","Winowiecki","NA","NA","NA","18.88877299","1059","1451","191","73","NA","0.983905075","34","N"
"TZ.Lush.1.2","139","2","20","50","35","64.15087052",,"16.79910826","6.247982998","NA","1.182402312","0.109881789","10.76067584","NA","NA","0","High","Valley","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","13.05440275","NA","NA","NA","NA","0","1183","1","Winowiecki","NA","NA","NA","13.05440275","1059","1451","191","73","NA","1.194468429","34","N"
"TZ.Lush.1.3","140","1","0","20","10","68.80164372",,"17.72740709","5.779587141","NA","2.626311912","0.255077546","10.29613133","NA","NA","1","Low","Mid","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","10.45990777","NA","NA","NA","NA","0","1211","1","Winowiecki","NA","NA","NA","10.45990777","1058","1438","187","74","NA","0.993890985","128","S"
"TZ.Lush.1.3","140","2","20","50","35","78.17183908",,"10.32409462","5.93082355","NA","2.202180236","0.196425206","11.21129147","NA","NA","1","Low","Mid","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","8.431804428","NA","NA","NA","NA","0","1211","1","Winowiecki","NA","NA","NA","8.431804428","1058","1438","187","74","NA","1.038160168","128","S"
"TZ.Lush.1.4","141","1","0","20","10","67.93657312",,"9.528909205","5.799703289","NA","5.251557443","0.456220763","11.51100053","NA","NA","1","Low","Mid","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","21.9659188","NA","NA","NA","NA","0","1220","1","Winowiecki","NA","NA","NA","21.9659188","1047","1430","189","73","NA","0.819726405","303","N"
"TZ.Lush.1.4","141","2","20","50","35","69.42684286",,"17.26409117","6.182525884","NA","2.52788237","0.242982363","10.4035632","NA","NA","1","Low","Mid","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","16.00571811","NA","NA","NA","NA","0","1220","1","Winowiecki","NA","NA","NA","16.00571811","1047","1430","189","73","NA","1.003491822","303","N"
"TZ.Lush.1.5","142","1","0","20","10","70.12840944",,"21.42038781","6.249720477","NA","2.175344841","0.209493041","10.38385252","NA","NA","0","High","Mid","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","12.06685757","NA","NA","NA","NA","0","1223","1","Winowiecki","NA","NA","NA","12.06685757","1059","1451","191","73","NA","1.041241769","45.9392","N"
"TZ.Lush.1.5","142","2","20","50","35","74.51485199",,"10.85329873","5.705260332","NA","2.501700409","0.247219803","10.11933663","NA","NA","0","High","Mid","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","12.12046739","NA","NA","NA","NA","0","1223","1","Winowiecki","NA","NA","NA","12.12046739","1059","1451","191","73","NA","1.006108593","45.9392","N"
"TZ.Lush.1.6","143","1","0","20","10","60.01175999",,"20.69577289","5.877243941","NA","11.48671257","0.741643951","15.48817671","NA","NA","1","Low","Valley","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","14.82253026","NA","NA","NA","NA","0","1179","1","Winowiecki","NA","NA","NA","14.82253026","1058","1438","187","74","NA","0.623011069","261.2538","S"
"TZ.Lush.1.6","143","2","20","50","35","66.63708515",,"10.11288573","5.301816046","NA","4.326178308","0.360465167","12.00165426","NA","NA","1","Low","Valley","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","11.54327795","NA","NA","NA","NA","0","1179","1","Winowiecki","NA","NA","NA","11.54327795","1058","1438","187","74","NA","0.868446187","261.2538","S"
"TZ.Lush.1.8","144","1","0","20","10","74.67370879",,"8.319878451","6.249613007","NA","2.641062554","0.273001967","9.674152106","NA","NA","0","High","Mid","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","21.84732734","NA","NA","NA","NA","0","1203","1","Winowiecki","NA","NA","NA","21.84732734","1059","1451","191","73","NA","0.992483287","267.3022","S"
"TZ.Lush.1.8","144","2","20","50","35","70.70754666",,"20.63898342","6.229577241","NA","2.156062828","0.19635127","10.98064111","NA","NA","0","High","Mid","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","16.05054401","NA","NA","NA","NA","0","1203","1","Winowiecki","NA","NA","NA","16.05054401","1059","1451","191","73","NA","1.043479551","267.3022","S"
"TZ.Lush.1.9","145","1","0","20","10","72.08701377",,"10.56095801","5.756916711","NA","3.279321285","0.287167833","11.41952861","NA","NA","0","High","Valley","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","13.33301301","NA","NA","NA","NA","0","1185","1","Winowiecki","NA","NA","NA","13.33301301","1059","1451","191","73","NA","0.938079448","268.9584","S"
"TZ.Lush.1.9","145","2","20","50","35","63.55298683",,"18.2689792","5.751316736","NA","2.018875775","0.18277224","11.04585562","NA","NA","0","High","Valley","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","13.04048076","NA","NA","NA","NA","0","1185","1","Winowiecki","NA","NA","NA","13.04048076","1059","1451","191","73","NA","1.060003393","268.9584","S"
"TZ.Lush.1.10","146","1","0","20","10","62.52577785",,"23.80569245","5.866519133","NA","2.656293823","0.234833091","11.31141191","NA","NA","0","High","Lower","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","9.161811404","NA","NA","NA","NA","0","1195.900024","1","Winowiecki","NA","NA","NA","9.161811404","1059","1451","191","73","NA","0.991037948","347.3666","N"
"TZ.Lush.1.10","146","2","20","50","35","68.04145967",,"23.40051356","6.002603844","NA","2.033586408","0.181178177","11.22423485","NA","NA","0","High","Lower","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","8.68088405","NA","NA","NA","NA","0","1195.900024","1","Winowiecki","NA","NA","NA","8.68088405","1059","1451","191","73","NA","1.058178632","347.3666","N"
"TZ.Lush.1.14","147","1","0","20","10","68.47067505",,"21.24920592","7.356155481","NA","2.186100777","0.179708753","12.16468725","NA","NA","0","High","Crest","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","18.52252083","NA","NA","NA","NA","0","1232.800049","1","Winowiecki","NA","NA","NA","18.52252083","1058","1438","187","74","NA","1.040002087","128.3161","S"
"TZ.Lush.1.14","147","2","20","50","35","68.85881638",,"27.38288703","7.776825009","NA","0.776834183","0.112186432","6.924493181","NA","NA","0","High","Crest","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","19.33543289","NA","NA","NA","NA","0","1232.800049","1","Winowiecki","NA","NA","NA","19.33543289","1058","1438","187","74","NA","1.300050478","128.3161","S"
"TZ.Lush.2.1","148","1","0","20","10","71.90125239",,"7.804330454","5.049625324","NA","2.9673066","0.284124502","10.4436843","NA","NA","0","High","Upper","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","7.56592532","NA","NA","NA","NA","0","1587","1","Winowiecki","NA","NA","NA","7.56592532","1139","1343","167","85","NA","0.963208875","81.4913","N"
"TZ.Lush.2.1","148","2","20","50","35","74.58973962",,"8.924274594","4.773754675","NA","3.140383709","0.271703651","11.55812113","NA","NA","0","High","Upper","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","3.80553768","NA","NA","NA","NA","0","1587","1","Winowiecki","NA","NA","NA","3.80553768","1139","1343","167","85","NA","0.94896033","81.4913","N"
"TZ.Lush.2.2","149","1","0","20","10","30.05117421",,"28.97232436","4.305061349","NA","14.59709142","0.982030404","14.864195","NA","NA","1","Low","Crest","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","12.12405176","NA","NA","NA","NA","0","1678","0","Winowiecki","NA","NA","NA","12.12405176","1068","1324","159","81","NA","0.562782125","71.9958","N"
"TZ.Lush.2.2","149","2","20","50","35","32.77064986",,"27.26074402","4.508315485","NA","11.80479439","0.811065933","14.55466678","NA","NA","1","Low","Crest","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","10.9944492","NA","NA","NA","NA","0","1678","0","Winowiecki","NA","NA","NA","10.9944492","1068","1324","159","81","NA","0.616145764","71.9958","N"
"TZ.Lush.2.3","150","1","0","20","10","50.83263578",,"22.48180503","4.397450053","NA","11.06949392","0.799487738","13.8457332","NA","NA","1","Low","Mid","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","11.81241028","NA","NA","NA","NA","0","1581","1","Winowiecki","NA","NA","NA","11.81241028","1139","1343","167","85","NA","0.632310124","120.1137","S"
"TZ.Lush.2.3","150","2","20","50","35","60.45859923",,"17.82047784","4.636364945","NA","5.978757574","0.438206016","13.64371404","NA","NA","1","Low","Mid","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","6.875537766","NA","NA","NA","NA","0","1581","1","Winowiecki","NA","NA","NA","6.875537766","1139","1343","167","85","NA","0.787130599","120.1137","S"
"TZ.Lush.2.4","151","1","0","20","10","60.75559595",,"20.42532243","4.373506715","NA","9.419943455","0.579243789","16.26248504","NA","NA","3","Forest","Crest","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","7.110002159","NA","NA","NA","NA","0","1685","0","Winowiecki","NA","NA","NA","7.110002159","1068","1324","159","81","NA","0.672867338","101.6688","S"
"TZ.Lush.2.4","151","2","20","50","35","69.04261256",,"11.93817117","4.360385656","NA","5.14287046","0.410407509","12.53113149","NA","NA","3","Forest","Crest","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","5.28929425","NA","NA","NA","NA","0","1685","0","Winowiecki","NA","NA","NA","5.28929425","1068","1324","159","81","NA","0.824982756","101.6688","S"
"TZ.Lush.2.5","152","1","0","20","10","53.67995158",,"21.0876863","4.744595584","NA","7.684317423","0.562831343","13.65296641","NA","NA","1","Low","Crest","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","7.389478733","NA","NA","NA","NA","0","1719","0","Winowiecki","NA","NA","NA","7.389478733","1068","1324","159","81","NA","0.724052108","121.1486","S"
"TZ.Lush.2.5","152","2","20","50","35","61.40417128",,"19.92318729","4.991125891","NA","6.487773012","0.478534536","13.55758576","NA","NA","1","Low","Crest","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","6.702520506","NA","NA","NA","NA","0","1719","0","Winowiecki","NA","NA","NA","6.702520506","1068","1324","159","81","NA","0.766594476","121.1486","S"
"TZ.Lush.2.6","153","1","0","20","10","41.54066819",,"24.76473853","4.42558715","NA","12.01196809","0.852291907","14.09372539","NA","NA","1","Low","Crest","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","11.29970891","NA","NA","NA","NA","0","1671","0","Winowiecki","NA","NA","NA","11.29970891","1171","1365","170","86","NA","0.611773016","40.9144","N"
"TZ.Lush.2.6","153","2","20","50","35","42.81728925",,"23.27417127","4.515173287","NA","10.71605349","0.768444325","13.94512672","NA","NA","1","Low","Crest","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","8.121042704","NA","NA","NA","NA","0","1671","0","Winowiecki","NA","NA","NA","8.121042704","1171","1365","170","86","NA","0.640466129","40.9144","N"
"TZ.Lush.2.7","154","1","0","20","10","65.37580234",,"23.97420962","4.674093748","NA","3.046681237","0.275607582","11.05441735","NA","NA","0","High","Upper","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","4.094465319","NA","NA","NA","NA","0","1593","1","Winowiecki","NA","NA","NA","4.094465319","1139","1343","167","85","NA","0.956573949","81.4913","N"
"TZ.Lush.2.7","154","2","20","50","35","77.0225818",,"9.648018827","4.537429751","NA","3.075463494","0.252883699","12.16157272","NA","NA","0","High","Upper","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","3.047247898","NA","NA","NA","NA","0","1593","1","Winowiecki","NA","NA","NA","3.047247898","1139","1343","167","85","NA","0.954210665","81.4913","N"
"TZ.Lush.2.9","155","1","0","20","10","55.9468573",,"19.97410351","4.549668494","NA","8.023107668","0.517581063","15.50116154","NA","NA","1","Low","Mid","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","6.883918876","NA","NA","NA","NA","0","1638","0","Winowiecki","NA","NA","NA","6.883918876","1068","1324","159","81","NA","0.713208224","140.9315","S"
"TZ.Lush.2.9","155","2","20","50","35","63.63144614",,"16.9622786","4.626125391","NA","5.365410235","0.407295206","13.17327127","NA","NA","1","Low","Mid","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","5.315446418","NA","NA","NA","NA","0","1638","0","Winowiecki","NA","NA","NA","5.315446418","1068","1324","159","81","NA","0.814335627","140.9315","S"
"TZ.Lush.2.10","156","1","0","20","10","51.58731059",,"20.29653149","4.552762114","NA","9.713140865","0.660464949","14.70651982","NA","NA","1","Low","Crest","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","6.558270911","NA","NA","NA","NA","0","1582","0","Winowiecki","NA","NA","NA","6.558270911","1171","1365","170","86","NA","0.665163613","92.6158","S"
"TZ.Lush.2.10","156","2","20","50","35","59.42779134",,"17.79574059","4.870203108","NA","5.846827476","0.454915235","12.85256467","NA","NA","1","Low","Crest","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","4.923621669","NA","NA","NA","NA","0","1582","0","Winowiecki","NA","NA","NA","4.923621669","1171","1365","170","86","NA","0.792738894","92.6158","S"
"TZ.Lush.3.1","157","1","0","20","10","61.26307913",,"19.60653391","5.066035665","NA","3.090028968","0.289427276","10.67635715","NA","NA","1","Low","Mid","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","8.201611557","NA","NA","NA","NA","0","1654","0","Winowiecki","NA","NA","NA","8.201611557","1011","1298","156","78","NA","0.953023122","282.7787","N"
"TZ.Lush.3.1","157","2","20","50","35","76.71631751",,"6.835954147","5.048494589","NA","2.956291702","0.297574046","9.934642291","NA","NA","1","Low","Mid","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","8.276350847","NA","NA","NA","NA","0","1654","0","Winowiecki","NA","NA","NA","8.276350847","1011","1298","156","78","NA","0.964143606","282.7787","N"
"TZ.Lush.3.2","158","1","0","20","10","61.1704479",,"18.66470197","5.8992298","NA","4.156954405","0.387727592","10.72132727","NA","NA","0","High","Mid","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","12.96221397","NA","NA","NA","NA","0","1698","1","Winowiecki","NA","NA","NA","12.96221397","1011","1298","156","78","NA","0.878475118","261.9432","S"
"TZ.Lush.3.2","158","2","20","50","35","63.74467804",,"20.71524154","5.603212869","NA","3.641548748","0.330380509","11.02228687","NA","NA","0","High","Mid","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","10.39955221","NA","NA","NA","NA","0","1698","1","Winowiecki","NA","NA","NA","10.39955221","1011","1298","156","78","NA","0.911745904","261.9432","S"
"TZ.Lush.3.3","159","1","0","20","10","55.84095282",,"20.7951219","4.302613708","NA","8.83058207","0.698326483","12.64534897","NA","NA","0","High","Mid","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","4.917002277","NA","NA","NA","NA","0","1687","1","Winowiecki","NA","NA","NA","4.917002277","986","1301","153","76","NA","0.689105951","260.2933","S"
"TZ.Lush.3.3","159","2","20","50","35","58.23807665",,"25.74248616","4.387696007","NA","5.501323262","0.478083205","11.50704146","NA","NA","0","High","Mid","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2.788606586","NA","NA","NA","NA","0","1687","1","Winowiecki","NA","NA","NA","2.788606586","986","1301","153","76","NA","0.808048151","260.2933","S"
"TZ.Lush.3.4","160","1","0","20","10","52.5196774",,"28.03798399","6.15492357","NA","4.20429912","0.415548291","10.11747422","NA","NA","1","Low","Lower","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","16.15766355","NA","NA","NA","NA","0","1625","0","Winowiecki","NA","NA","NA","16.15766355","1011","1298","156","78","NA","0.875628715","274.0283","N"
"TZ.Lush.3.4","160","2","20","50","35","54.41688398",,"25.48127293","5.933226043","NA","2.954174673","0.288859683","10.22702318","NA","NA","1","Low","Lower","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","9.732492398","NA","NA","NA","NA","0","1625","0","Winowiecki","NA","NA","NA","9.732492398","1011","1298","156","78","NA","0.964323658","274.0283","N"
"TZ.Lush.3.5","161","1","0","20","10","57.7003804",,"22.43250592","5.893571637","NA","2.494360276","0.206632268","12.07149445","NA","NA","0","High","Mid","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","15.10873167","NA","NA","NA","NA","0","1733","1","Winowiecki","NA","NA","NA","15.10873167","1011","1298","156","78","NA","1.006847123","269.5558","S"
"TZ.Lush.3.5","161","2","20","50","35","60.08582135",,"20.43131029","5.80600427","NA","3.312519329","0.294618707","11.2434114","NA","NA","0","High","Mid","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","14.60015603","NA","NA","NA","NA","0","1733","1","Winowiecki","NA","NA","NA","14.60015603","1011","1298","156","78","NA","0.935547813","269.5558","S"
"TZ.Lush.3.6","162","1","0","20","10","69.25863045",,"16.84208631","6.069041198","NA","3.205168016","0.305338275","10.49710527","NA","NA","1","Low","Mid","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","16.03603781","NA","NA","NA","NA","0","1651","0","Winowiecki","NA","NA","NA","16.03603781","1011","1298","156","78","NA","0.943828088","282.7712","N"
"TZ.Lush.3.6","162","2","20","50","35","74.45200173",,"10.93958659","5.942385665","NA","2.71897641","0.2411296","11.27599602","NA","NA","1","Low","Mid","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","11.76381606","NA","NA","NA","NA","0","1651","0","Winowiecki","NA","NA","NA","11.76381606","1011","1298","156","78","NA","0.985175785","282.7712","N"
"TZ.Lush.3.7","163","1","0","20","10","72.28923765",,"8.721560483","5.693594825","NA","3.95166129","0.360399656","10.96466443","NA","NA","1","Low","Lower","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","10.1408531","NA","NA","NA","NA","0","1614","0","Winowiecki","NA","NA","NA","10.1408531","1011","1298","156","78","NA","0.89120464","273.9005","N"
"TZ.Lush.3.7","163","2","20","50","35","68.12244735",,"15.5441511","5.145091002","NA","4.244029124","0.391127004","10.8507699","NA","NA","1","Low","Lower","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","8.283431021","NA","NA","NA","NA","0","1614","0","Winowiecki","NA","NA","NA","8.283431021","1011","1298","156","78","NA","0.873264742","273.9005","N"
"TZ.Lush.3.8","164","1","0","20","10","60.8080812",,"22.45828354","6.12870534","NA","4.232782131","0.39854953","10.620467","NA","NA","0","High","Mid","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","15.49921891","NA","NA","NA","NA","0","1702","1","Winowiecki","NA","NA","NA","15.49921891","1011","1298","156","78","NA","0.873931696","291.656","N"
"TZ.Lush.3.8","164","2","20","50","35","74.93991036",,"7.135913679","5.967509631","NA","3.308929717","0.30073555","11.00278872","NA","NA","0","High","Mid","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","16.34613219","NA","NA","NA","NA","0","1702","1","Winowiecki","NA","NA","NA","16.34613219","1011","1298","156","78","NA","0.935820326","291.656","N"
"TZ.Lush.3.9","165","1","0","20","10","48.45364446",,"24.64978939","4.511384608","NA","10.53003536","0.610327848","17.25308028","NA","NA","3","Forest","Mid","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","10.9281765","NA","NA","NA","NA","0","1616","0","Winowiecki","NA","NA","NA","10.9281765","1083","1330","162","81","NA","0.644867409","238.1575","S"
"TZ.Lush.3.9","165","2","20","50","35","61.29947847",,"20.92839391","4.681616911","NA","5.638821029","0.392322168","14.37293502","NA","NA","3","Forest","Mid","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","4.372870645","NA","NA","NA","NA","0","1616","0","Winowiecki","NA","NA","NA","4.372870645","1083","1330","162","81","NA","0.801843484","238.1575","S"
"TZ.Lush.3.10","166","1","0","20","10","49.12921895",,"26.46512005","4.571451445","NA","8.837269407","0.50154517","17.62008676","NA","NA","3","Forest","Mid","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","9.089153831","NA","NA","NA","NA","0","1629","0","Winowiecki","NA","NA","NA","9.089153831","1101","1337","164","82","NA","0.688915685","305.0223","N"
"TZ.Lush.3.10","166","2","20","50","35","60.40158137",,"24.1721445","4.653222241","NA","5.724523277","0.356400091","16.06207019","NA","NA","3","Forest","Mid","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","3.009113747","NA","NA","NA","NA","0","1629","0","Winowiecki","NA","NA","NA","3.009113747","1101","1337","164","82","NA","0.798052204","305.0223","N"
